Date,BBY.L
2019-05-13,239.0405731201172
2019-05-14,243.03456115722656
2019-05-15,246.62916564941406
2019-05-16,241.66799926757812
2019-05-17,238.27264404296875
2019-05-20,231.28224182128906
2019-05-21,234.8773193359375
2019-05-22,223.093505859375
2019-05-23,226.88829040527344
2019-05-24,228.48609924316406
2019-05-28,231.8814239501953
2019-05-29,229.68443298339844
2019-05-30,233.2794952392578
2019-05-31,237.27401733398438
2019-06-03,234.67758178710938
2019-06-04,238.67210388183594
2019-06-05,239.2712860107422
2019-06-06,238.87181091308594
2019-06-07,240.07015991210938
2019-06-10,242.46690368652344
2019-06-11,240.26988220214844
2019-06-12,238.67210388183594
2019-06-13,242.46690368652344
2019-06-14,238.0729217529297
2019-06-17,237.87319946289062
2019-06-18,240.6693572998047
2019-06-19,242.66661071777344
2019-06-20,245.6624755859375
2019-06-21,245.0633087158203
2019-06-24,241.2685546875
2019-06-25,241.86769104003906
2019-06-26,242.66661071777344
2019-06-27,246.2616729736328
2019-06-28,241.66799926757812
2019-07-01,244.6638641357422
2019-07-02,242.46690368652344
2019-07-03,249.0578155517578
2019-07-04,248.65835571289062
2019-07-05,241.86769104003906
2019-07-08,239.67071533203125
2019-07-09,237.87319946289062
2019-07-10,238.67210388183594
2019-07-11,237.67347717285156
2019-07-12,238.4723663330078
2019-07-15,232.08116149902344
2019-07-16,229.68443298339844
2019-07-17,227.48745727539062
2019-07-18,224.29185485839844
2019-07-19,223.8924102783203
2019-07-22,220.4970703125
2019-07-23,218.49981689453125
2019-07-24,220.69679260253906
2019-07-25,219.89788818359375
2019-07-26,222.2946014404297
2019-07-29,215.70364379882812
2019-07-30,205.71739196777344
2019-07-31,205.71739196777344
2019-08-01,207.71463012695312
2019-08-02,203.52040100097656
2019-08-05,196.62986755371094
2019-08-06,194.03341674804688
2019-08-07,193.9335479736328
2019-08-08,197.4287567138672
2019-08-09,198.02792358398438
2019-08-12,194.9322052001953
2019-08-13,201.5231170654297
2019-08-14,220.29734802246094
2019-08-15,211.90887451171875
2019-08-16,219.0989532470703
2019-08-19,225.68991088867188
2019-08-20,211.70913696289062
2019-08-21,217.70091247558594
2019-08-22,215.30419921875
2019-08-23,212.30833435058594
2019-08-27,212.70774841308594
2019-08-28,207.91432189941406
2019-08-29,212.30833435058594
2019-08-30,215.30419921875
2019-09-02,218.3000946044922
2019-09-03,218.100341796875
2019-09-04,220.29734802246094
2019-09-05,222.2946014404297
2019-09-06,223.69268798828125
2019-09-09,224.69131469726562
2019-09-10,228.88552856445312
2019-09-11,235.0770263671875
2019-09-12,231.68170166015625
2019-09-13,238.87181091308594
2019-09-16,233.678955078125
2019-09-17,231.08253479003906
2019-09-18,228.88552856445312
2019-09-19,227.88690185546875
2019-09-20,228.68582153320312
2019-09-23,223.69268798828125
2019-09-24,219.69818115234375
2019-09-25,220.0976104736328
2019-09-26,218.49981689453125
2019-09-27,221.29598999023438
2019-09-30,221.69541931152344
2019-10-01,220.69679260253906
2019-10-02,217.10174560546875
2019-10-03,216.5025634765625
2019-10-04,216.10308837890625
2019-10-07,210.9102325439453
2019-10-08,206.31655883789062
2019-10-09,208.31378173828125
2019-10-10,206.91571044921875
2019-10-11,223.29322814941406
2019-10-14,225.49021911621094
2019-10-15,226.08937072753906
2019-10-16,228.286376953125
2019-10-17,229.68443298339844
2019-10-18,229.88418579101562
2019-10-21,230.2836456298828
2019-10-22,227.08799743652344
2019-10-23,226.6885528564453
2019-10-24,226.11029052734375
2019-10-25,225.71080017089844
2019-10-28,225.91053771972656
2019-10-29,227.1090087890625
2019-10-30,224.7120819091797
2019-10-31,225.11158752441406
2019-11-01,225.31134033203125
2019-11-04,226.50979614257812
2019-11-05,224.91183471679688
2019-11-06,224.7120819091797
2019-11-07,232.7018585205078
2019-11-08,230.5046844482422
2019-11-11,235.49826049804688
2019-11-12,229.10646057128906
2019-11-13,229.10646057128906
2019-11-14,228.7069854736328
2019-11-15,227.90798950195312
2019-11-18,226.31002807617188
2019-11-19,226.90928649902344
2019-11-20,224.5123748779297
2019-11-21,215.92332458496094
2019-11-22,216.32284545898438
2019-11-25,223.3138885498047
2019-11-26,222.71466064453125
2019-11-27,227.1090087890625
2019-11-28,226.70953369140625
2019-11-29,220.51747131347656
2019-12-02,220.7172088623047
2019-12-03,218.32028198242188
2019-12-04,221.91567993164062
2019-12-05,224.5123748779297
2019-12-06,229.7056884765625
2019-12-09,230.30494689941406
2019-12-10,230.30494689941406
2019-12-11,230.10516357421875
2019-12-12,240.09237670898438
2019-12-13,254.07449340820312
2019-12-16,270.05401611328125
2019-12-17,264.461181640625
2019-12-18,266.8581237792969
2019-12-19,266.6583557128906
2019-12-20,262.6634521484375
2019-12-23,267.257568359375
2019-12-24,267.6571044921875
2019-12-27,268.2563171386719
2019-12-30,263.06298828125
2019-12-31,261.06549072265625
2020-01-02,267.6571044921875
2020-01-03,263.06298828125
2020-01-06,258.6686096191406
2020-01-07,255.27296447753906
2020-01-08,254.6737060546875
2020-01-09,260.2665710449219
2020-01-10,260.666015625
2020-01-13,263.2626953125
2020-01-14,261.66473388671875
2020-01-15,259.06805419921875
2020-01-16,260.666015625
2020-01-17,261.4649658203125
2020-01-20,261.66473388671875
2020-01-21,259.4675598144531
2020-01-22,260.0667419433594
2020-01-23,258.8682861328125
2020-01-24,258.8682861328125
2020-01-27,255.07318115234375
2020-01-28,258.0693359375
2020-01-29,256.671142578125
2020-01-30,269.65447998046875
2020-01-31,265.4598693847656
2020-02-03,262.0642395019531
2020-02-04,268.0565490722656
2020-02-05,267.0578308105469
2020-02-06,268.2563171386719
2020-02-07,266.6583557128906
2020-02-10,272.65069580078125
2020-02-11,277.644287109375
2020-02-12,276.6455993652344
2020-02-13,282.03863525390625
2020-02-14,293.02459716796875
2020-02-17,292.2256164550781
2020-02-18,287.2319641113281
2020-02-19,285.6340026855469
2020-02-20,280.2409973144531
2020-02-21,278.2435302734375
2020-02-24,270.85296630859375
2020-02-25,266.6583557128906
2020-02-26,263.8619384765625
2020-02-27,253.47525024414062
2020-02-28,245.8849334716797
2020-03-02,242.4893341064453
2020-03-03,243.08856201171875
2020-03-04,245.4854736328125
2020-03-05,238.09495544433594
2020-03-06,227.5084991455078
2020-03-09,215.72360229492188
2020-03-10,220.51747131347656
2020-03-11,264.26141357421875
2020-03-12,236.6967315673828
2020-03-13,238.4944305419922
2020-03-16,235.8977508544922
2020-03-17,224.91183471679688
2020-03-18,215.72360229492188
2020-03-19,189.3573760986328
2020-03-20,200.94253540039062
2020-03-23,197.0475311279297
2020-03-24,209.13204956054688
2020-03-25,217.72105407714844
2020-03-26,224.5123748779297
2020-03-27,217.5213165283203
2020-03-30,207.93356323242188
2020-03-31,216.32284545898438
2020-04-01,211.32923889160156
2020-04-02,221.51620483398438
2020-04-03,209.93101501464844
2020-04-06,225.5110626220703
2020-04-07,239.09364318847656
2020-04-08,238.6941680908203
2020-04-09,243.28829956054688
2020-04-14,247.8824005126953
2020-04-15,230.70440673828125
2020-04-16,239.69288635253906
2020-04-17,236.89646911621094
2020-04-20,240.89137268066406
2020-04-21,239.69288635253906
2020-04-22,238.6941680908203
2020-04-23,241.69033813476562
2020-04-24,246.08470153808594
2020-04-27,251.07830810546875
2020-04-28,256.2716369628906
2020-04-29,265.0604248046875
2020-04-30,259.2678527832031
2020-05-01,251.07830810546875
2020-05-04,252.87600708007812
2020-05-05,253.47525024414062
2020-05-06,253.2755126953125
2020-05-07,258.8682861328125
2020-05-11,256.0719299316406
2020-05-12,252.27679443359375
2020-05-13,248.68136596679688
2020-05-14,242.28958129882812
2020-05-15,242.0897979736328
2020-05-18,245.4854736328125
2020-05-19,245.4854736328125
2020-05-20,236.29725646972656
2020-05-21,242.28958129882812
2020-05-22,243.08856201171875
2020-05-26,244.88623046875
2020-05-27,254.6737060546875
2020-05-28,257.6698913574219
2020-05-29,250.2793426513672
2020-06-01,249.87985229492188
2020-06-02,247.48291015625
2020-06-03,260.86578369140625
2020-06-04,262.6634521484375
2020-06-05,262.0642395019531
2020-06-08,263.4624328613281
2020-06-09,261.4649658203125
2020-06-10,261.2652587890625
2020-06-11,258.6686096191406
2020-06-12,260.0667419433594
2020-06-15,261.06549072265625
2020-06-16,265.0604248046875
2020-06-17,265.4598693847656
2020-06-18,266.05908203125
2020-06-19,272.0514221191406
2020-06-22,271.6519470214844
2020-06-23,267.8568420410156
2020-06-24,259.8670654296875
2020-06-25,258.4689025878906
2020-06-26,259.66729736328125
2020-06-29,257.6698913574219
2020-06-30,260.46624755859375
2020-07-01,265.2601623535156
2020-07-02,263.8619384765625
2020-07-03,267.45733642578125
2020-07-06,268.2563171386719
2020-07-07,270.05401611328125
2020-07-08,263.4624328613281
2020-07-09,258.8682861328125
2020-07-10,260.666015625
2020-07-13,262.26397705078125
2020-07-14,261.2652587890625
2020-07-15,262.26397705078125
2020-07-16,263.66217041015625
2020-07-17,262.4637145996094
2020-07-20,261.66473388671875
2020-07-21,252.07705688476562
2020-07-22,249.6800994873047
2020-07-23,253.6750030517578
2020-07-24,249.48036193847656
2020-07-27,242.0897979736328
2020-07-28,247.8824005126953
2020-07-29,245.4854736328125
2020-07-30,243.28829956054688
2020-07-31,240.2921142578125
2020-08-03,244.0872802734375
2020-08-04,246.28445434570312
2020-08-05,253.6750030517578
2020-08-06,250.07958984375
2020-08-07,253.0757598876953
2020-08-10,256.87091064453125
2020-08-11,261.4649658203125
2020-08-12,257.2704162597656
2020-08-13,244.68649291992188
2020-08-14,230.90415954589844
2020-08-17,236.89646911621094
2020-08-18,238.6941680908203
2020-08-19,239.4931640625
2020-08-20,235.09877014160156
2020-08-21,235.29852294921875
2020-08-24,238.89390563964844
2020-08-25,230.70440673828125
2020-08-26,228.7069854736328
2020-08-27,225.71080017089844
2020-08-28,222.71466064453125
2020-09-01,220.11798095703125
2020-09-02,220.31773376464844
2020-09-03,228.3074951171875
2020-09-04,227.70823669433594
2020-09-07,232.901611328125
2020-09-08,233.101318359375
2020-09-09,233.9003143310547
2020-09-10,234.49954223632812
2020-09-11,234.89903259277344
2020-09-14,234.6992950439453
2020-09-15,236.0974884033203
2020-09-16,237.69546508789062
2020-09-17,234.10008239746094
2020-09-18,234.49954223632812
2020-09-21,225.71080017089844
2020-09-22,227.70823669433594
2020-09-23,228.7069854736328
2020-09-24,221.91567993164062
2020-09-25,222.514892578125
2020-09-28,226.31002807617188
2020-09-29,226.11029052734375
2020-09-30,223.3138885498047
2020-10-01,224.7120819091797
2020-10-02,225.5110626220703
2020-10-05,229.90545654296875
2020-10-06,230.30494689941406
2020-10-07,226.50979614257812
2020-10-08,231.70314025878906
2020-10-09,228.7069854736328
2020-10-12,227.90798950195312
2020-10-13,225.91053771972656
2020-10-14,226.90928649902344
2020-10-15,225.31134033203125
2020-10-16,225.71080017089844
2020-10-19,223.513671875
2020-10-20,225.91053771972656
2020-10-21,227.1090087890625
2020-10-22,226.11029052734375
2020-10-23,231.70314025878906
2020-10-26,232.10263061523438
2020-10-27,226.90928649902344
2020-10-28,219.718505859375
2020-10-29,213.5264129638672
2020-10-30,213.3267059326172
2020-11-02,208.53280639648438
2020-11-03,212.12818908691406
2020-11-04,214.7248992919922
2020-11-05,217.5213165283203
2020-11-06,215.92332458496094
2020-11-09,227.3087921142578
2020-11-10,228.3074951171875
2020-11-11,244.88623046875
2020-11-12,249.48036193847656
2020-11-13,258.4689025878906
2020-11-16,260.0667419433594
2020-11-17,258.6686096191406
2020-11-18,260.2665710449219
2020-11-19,261.2652587890625
2020-11-20,260.2665710449219
2020-11-23,267.0578308105469
2020-11-24,270.25372314453125
2020-11-25,264.461181640625
2020-11-26,258.6686096191406
2020-11-27,258.2690734863281
2020-11-30,255.07318115234375
2020-12-01,262.4637145996094
2020-12-02,259.8670654296875
2020-12-03,269.4547424316406
2020-12-04,278.2435302734375
2020-12-07,264.660888671875
2020-12-08,268.0565490722656
2020-12-09,266.2589111328125
2020-12-10,260.666015625
2020-12-11,266.8581237792969
2020-12-14,269.05523681640625
2020-12-15,269.854248046875
2020-12-16,274.6481018066406
2020-12-17,272.25115966796875
2020-12-18,275.2474060058594
2020-12-21,263.06298828125
2020-12-22,267.257568359375
2020-12-23,271.0527038574219
2020-12-24,274.6481018066406
2020-12-29,277.644287109375
2020-12-30,272.65069580078125
2020-12-31,269.854248046875
2021-01-04,270.85296630859375
2021-01-05,271.8516845703125
2021-01-06,277.84405517578125
2021-01-07,284.2358703613281
2021-01-08,280.640380859375
2021-01-11,277.44451904296875
2021-01-12,280.8401794433594
2021-01-13,280.640380859375
2021-01-14,285.2345275878906
2021-01-15,284.43548583984375
2021-01-18,283.83636474609375
2021-01-19,281.4394226074219
2021-01-20,279.6416931152344
2021-01-21,279.2421875
2021-01-22,279.8415222167969
2021-01-25,272.450927734375
2021-01-26,273.6493835449219
2021-01-27,273.0501403808594
2021-01-28,274.04888916015625
2021-01-29,268.8555908203125
2021-02-01,268.2563171386719
2021-02-02,269.4547424316406
2021-02-03,270.05401611328125
2021-02-04,267.0578308105469
2021-02-05,270.85296630859375
2021-02-08,272.65069580078125
2021-02-09,271.6519470214844
2021-02-10,268.4560241699219
2021-02-11,270.65325927734375
2021-02-12,269.854248046875
2021-02-15,276.84527587890625
2021-02-16,276.44586181640625
2021-02-17,272.0514221191406
2021-02-18,266.6583557128906
2021-02-19,262.8631896972656
2021-02-22,267.6571044921875
2021-02-23,272.0514221191406
2021-02-24,273.0501403808594
2021-02-25,276.44586181640625
2021-02-26,275.0475769042969
2021-03-01,282.03863525390625
2021-03-02,279.6416931152344
2021-03-03,284.0360412597656
2021-03-04,292.2256164550781
2021-03-05,291.6263427734375
2021-03-08,298.01812744140625
2021-03-09,291.42657470703125
2021-03-10,285.4342956542969
2021-03-11,288.0309753417969
2021-03-12,289.6289367675781
2021-03-15,293.8235778808594
2021-03-16,296.02069091796875
2021-03-17,294.0233154296875
2021-03-18,297.41888427734375
2021-03-19,297.6186828613281
2021-03-22,297.81842041015625
2021-03-23,298.817138671875
2021-03-24,302.8120422363281
2021-03-25,300.0155944824219
2021-03-26,300.6148681640625
2021-03-29,300.81463623046875
2021-03-30,299.81585693359375
2021-03-31,294.822265625
2021-04-01,298.21795654296875
2021-04-06,302.8120422363281
2021-04-07,308.4048767089844
2021-04-08,307.80560302734375
2021-04-09,306.0079345703125
2021-04-12,303.6109619140625
2021-04-13,306.2076721191406
2021-04-14,310.0028076171875
2021-04-15,310.0028076171875
2021-04-16,313.9976806640625
2021-04-19,318.3920593261719
2021-04-20,310.0028076171875
2021-04-21,311.800537109375
2021-04-22,319.5905456542969
2021-04-23,319.5905456542969
2021-04-26,318.9912414550781
2021-04-27,322.386962890625
2021-04-28,320.38946533203125
2021-04-29,316.5943298339844
2021-04-30,311.6007995605469
2021-05-04,311.800537109375
2021-05-05,313.7979736328125
2021-05-06,316.5943298339844
2021-05-07,317.59307861328125
2021-05-10,318.79156494140625
2021-05-11,310.0028076171875
2021-05-12,310.60198974609375
2021-05-13,309.4035339355469
2021-05-14,312.5995178222656
2021-05-17,308.6045837402344
2021-05-18,307.60589599609375
2021-05-19,307.20635986328125
2021-05-20,307.80560302734375
2021-05-21,308.0054016113281
2021-05-24,307.20635986328125
2021-05-25,306.2076721191406
2021-05-26,311.4009704589844
2021-05-27,309.6033020019531
2021-05-28,310.4023132324219
2021-06-01,309.6033020019531
2021-06-02,314.99639892578125
2021-06-03,308.81903076171875
2021-06-04,304.823974609375
2021-06-07,305.4232177734375
2021-06-08,305.82275390625
2021-06-09,300.8289489746094
2021-06-10,300.8289489746094
2021-06-11,302.626708984375
2021-06-14,305.4232177734375
2021-06-15,303.2259826660156
2021-06-16,304.62420654296875
2021-06-17,304.62420654296875
2021-06-18,302.826416015625
2021-06-21,303.0262145996094
2021-06-22,305.82275390625
2021-06-23,310.41705322265625
2021-06-24,305.4232177734375
2021-06-25,305.62298583984375
2021-06-28,304.62420654296875
2021-06-29,308.81903076171875
2021-06-30,306.22222900390625
2021-07-01,306.4219665527344
2021-07-02,305.62298583984375
2021-07-05,310.21734619140625
2021-07-06,310.61676025390625
2021-07-07,310.61676025390625
2021-07-08,310.21734619140625
2021-07-09,312.21484375
2021-07-12,310.8166198730469
2021-07-13,310.61676025390625
2021-07-14,313.6131591796875
2021-07-15,305.82275390625
2021-07-16,304.0249328613281
2021-07-19,293.43798828125
2021-07-20,288.44415283203125
2021-07-21,296.8338317871094
2021-07-22,299.4306640625
2021-07-23,306.0224914550781
2021-07-26,306.0224914550781
2021-07-27,305.4232177734375
2021-07-28,305.4232177734375
2021-07-29,307.021240234375
2021-07-30,302.626708984375
2021-08-02,305.023681640625
2021-08-03,309.0187683105469
2021-08-04,308.21978759765625
2021-08-05,309.6180419921875
2021-08-06,307.82025146484375
2021-08-09,307.62054443359375
2021-08-10,308.0200500488281
2021-08-11,313.6131591796875
2021-08-12,317.6081848144531
2021-08-13,317.0089416503906
2021-08-16,317.408447265625
2021-08-17,318.60699462890625
2021-08-18,296.23455810546875
2021-08-19,287.84490966796875
2021-08-20,289.2431945800781
2021-08-23,282.6513671875
2021-08-24,282.4515686035156
2021-08-25,280.2543029785156
2021-08-26,283.0508117675781
2021-08-27,282.8511047363281
2021-08-31,285.6476135253906
2021-09-01,288.6439514160156
2021-09-02,289.2431945800781
2021-09-03,292.2395324707031
2021-09-06,296.23455810546875
2021-09-07,292.6389465332031
2021-09-08,288.044677734375
2021-09-09,284.6488952636719
2021-09-10,282.4515686035156
2021-09-13,282.6513671875
2021-09-14,278.85601806640625
2021-09-15,275.0606384277344
2021-09-16,277.0582275390625
2021-09-17,277.8572692871094
2021-09-20,274.8609619140625
2021-09-21,273.66241455078125
2021-09-22,276.458984375
2021-09-23,276.458984375
2021-09-24,272.6636657714844
2021-09-27,275.85968017578125
2021-09-28,271.8646240234375
2021-09-29,272.2641296386719
2021-09-30,270.6661376953125
2021-10-01,272.4638977050781
2021-10-04,274.6611633300781
2021-10-05,275.6599426269531
2021-10-06,268.26904296875
2021-10-07,269.8670959472656
2021-10-08,267.2702941894531
2021-10-11,264.8732604980469
2021-10-12,264.8732604980469
2021-10-13,267.8695373535156
2021-10-14,266.0717468261719
2021-10-15,266.6710510253906
2021-10-18,263.6747131347656
2021-10-19,262.2764587402344
2021-10-20,261.0779113769531
2021-10-21,257.2825927734375
2021-10-22,256.8831481933594
2021-10-25,259.08038330078125
2021-10-26,261.4773864746094
2021-10-27,258.08160400390625
2021-10-28,256.4836120605469
2021-10-29,253.68704223632812
2021-11-01,258.4811706542969
2021-11-02,255.2851104736328
2021-11-03,249.69198608398438
2021-11-04,246.72528076171875
2021-11-05,247.72418212890625
2021-11-08,248.72303771972656
2021-11-09,247.72418212890625
2021-11-10,249.12257385253906
2021-11-11,249.5221710205078
2021-11-12,245.72637939453125
2021-11-15,249.9217071533203
2021-11-16,247.1248321533203
2021-11-17,243.1292724609375
2021-11-18,243.72860717773438
2021-11-19,244.72750854492188
2021-11-22,242.72972106933594
2021-11-23,244.92727661132812
2021-11-24,242.9295196533203
2021-11-25,242.5299530029297
2021-11-26,235.3379669189453
2021-11-29,237.3357391357422
2021-11-30,233.5399627685547
2021-12-01,241.7308349609375
2021-12-02,239.33351135253906
2021-12-03,238.33462524414062
2021-12-06,244.72750854492188
2021-12-07,246.72528076171875
2021-12-08,246.925048828125
2021-12-09,252.51882934570312
2021-12-10,247.1248321533203
2021-12-13,241.93060302734375
2021-12-14,241.331298828125
2021-12-15,245.72637939453125
2021-12-16,247.32461547851562
2021-12-17,251.5199432373047
2021-12-20,248.1237335205078
2021-12-21,252.11927795410156
2021-12-22,255.3157196044922
2021-12-23,262.7074890136719
2021-12-24,262.7074890136719
2021-12-29,266.3034973144531
2021-12-30,264.9050598144531
2021-12-31,261.7086181640625
2022-01-04,270.89837646484375
2022-01-05,273.2956848144531
2022-01-06,272.8961181640625
2022-01-07,269.8995056152344
2022-01-10,265.5043640136719
2022-01-11,264.9050598144531
2022-01-12,263.9061584472656
2022-01-13,267.5021057128906
2022-01-14,265.5043640136719
2022-01-17,271.897216796875
2022-01-18,275.2934875488281
2022-01-19,269.8995056152344
2022-01-20,264.9050598144531
2022-01-21,260.3101501464844
2022-01-24,253.31796264648438
2022-01-25,252.91836547851562
2022-01-26,253.11814880371094
2022-01-27,255.11595153808594
2022-01-28,253.51771545410156
2022-01-31,251.32017517089844
2022-02-01,255.3157196044922
2022-02-02,258.7119445800781
2022-02-03,257.5132751464844
2022-02-04,251.32017517089844
2022-02-07,248.32351684570312
2022-02-08,249.721923828125
2022-02-09,253.51771545410156
2022-02-10,249.5221710205078
2022-02-11,248.92282104492188
2022-02-14,244.52774047851562
2022-02-15,245.32684326171875
2022-02-16,246.925048828125
2022-02-17,242.13038635253906
2022-02-18,242.5299530029297
2022-02-21,241.331298828125
2022-02-22,238.33462524414062
2022-02-23,236.7364044189453
2022-02-24,230.94285583496094
2022-02-25,236.9362030029297
2022-02-28,239.5332794189453
2022-03-01,231.74195861816406
2022-03-02,236.3368377685547
2022-03-03,229.7441864013672
2022-03-04,219.1559600830078
2022-03-07,215.36019897460938
2022-03-08,220.5543975830078
2022-03-09,231.5421905517578
2022-03-10,243.1292724609375
2022-03-11,247.92393493652344
2022-03-14,261.5087890625
2022-03-15,258.3124084472656
2022-03-16,264.7052307128906
2022-03-17,266.5032653808594
2022-03-18,267.5021057128906
2022-03-21,261.30908203125
2022-03-22,263.3067932128906
2022-03-23,263.1070251464844
2022-03-24,261.90838623046875
2022-03-25,263.1070251464844
2022-03-28,261.90838623046875
2022-03-29,262.5076599121094
2022-03-30,258.5121154785156
2022-03-31,256.7141418457031
2022-04-01,256.5143127441406
2022-04-04,256.5143127441406
2022-04-05,251.91949462890625
2022-04-06,253.9172821044922
2022-04-07,255.11595153808594
2022-04-08,258.7119445800781
2022-04-11,262.5076599121094
2022-04-12,260.90948486328125
2022-04-13,260.5099182128906
2022-04-14,259.9106140136719
2022-04-19,260.3101501464844
2022-04-20,261.30908203125
2022-04-21,261.30908203125
2022-04-22,255.9150848388672
2022-04-25,250.7208251953125
2022-04-26,247.92393493652344
2022-04-27,244.72750854492188
2022-04-28,245.92616271972656
2022-04-29,242.5299530029297
2022-05-03,243.32904052734375
2022-05-04,243.52883911132812
2022-05-05,239.13372802734375
2022-05-06,234.73861694335938
2022-05-09,232.7408447265625
2022-05-10,236.3368377685547
2022-05-11,240.73194885253906
2022-05-12,240.13258361816406
2022-05-13,245.32684326171875
2022-05-16,249.721923828125
2022-05-17,249.721923828125
2022-05-18,251.91949462890625
2022-05-19,250.32127380371094
2022-05-20,252.31903076171875
2022-05-23,255.51548767089844
2022-05-24,255.7152862548828
2022-05-25,259.9106140136719
2022-05-26,259.7707214355469
2022-05-27,261.36932373046875
2022-05-30,262.3684387207031
2022-05-31,260.17034912109375
2022-06-01,261.36932373046875
2022-06-06,266.56475830078125
2022-06-07,267.763671875
2022-06-08,266.7645568847656
2022-06-09,268.1632995605469
2022-06-10,264.1668395996094
2022-06-13,259.9705810546875
2022-06-14,259.7707214355469
2022-06-15,257.37286376953125
2022-06-16,248.1809539794922
2022-06-17,247.78131103515625
2022-06-20,247.1818389892578
2022-06-21,248.98025512695312
2022-06-22,248.98025512695312
2022-06-23,250.37901306152344
2022-06-24,257.7724914550781
2022-06-27,259.5708923339844
2022-06-28,263.5673522949219
2022-06-29,260.96966552734375
2022-06-30,253.97586059570312
2022-07-01,256.3737487792969
2022-07-04,258.1721496582031
2022-07-05,251.5779571533203
2022-07-06,253.17654418945312
2022-07-07,259.5708923339844
2022-07-08,265.3658142089844
2022-07-11,263.5673522949219
2022-07-12,267.9635009765625
2022-07-13,256.97320556640625
2022-07-14,253.17654418945312
2022-07-15,257.5726318359375
2022-07-18,258.1721496582031
2022-07-19,259.7707214355469
2022-07-20,256.3737487792969
2022-07-21,261.7689514160156
2022-07-22,266.96435546875
2022-07-25,271.7601318359375
2022-07-26,271.36053466796875
2022-07-27,275.15716552734375
2022-07-28,274.95733642578125
2022-07-29,280.3525695800781
2022-08-01,282.3507995605469
2022-08-02,280.9520263671875
2022-08-03,282.3507995605469
2022-08-04,280.7522277832031
2022-08-05,278.35430908203125
2022-08-08,281.3516845703125
2022-08-09,281.3516845703125
2022-08-10,286.5470886230469
2022-08-11,286.3472595214844
2022-08-12,286.1474609375
2022-08-15,286.1474609375
2022-08-16,288.9449768066406
2022-08-17,319.31817626953125
2022-08-18,324.7134094238281
2022-08-19,327.1112976074219
2022-08-22,319.5179748535156
2022-08-23,307.3287658691406
2022-08-24,312.9237976074219
2022-08-25,314.32257080078125
2022-08-26,311.7248840332031
2022-08-30,314.12274169921875
2022-08-31,314.922119140625
2022-09-01,313.72308349609375
2022-09-02,318.3190612792969
2022-09-05,325.5126647949219
2022-09-06,328.3102111816406
2022-09-07,328.3102111816406
2022-09-08,331.70721435546875
2022-09-09,333.7054748535156
2022-09-12,340.0998229980469
2022-09-13,339.1007080078125
2022-09-14,338.5011901855469
2022-09-15,338.90093994140625
2022-09-16,334.1050720214844
2022-09-20,331.3076171875
2022-09-21,336.1033935546875
2022-09-22,329.30938720703125
2022-09-23,326.1121826171875
2022-09-26,321.5162048339844
2022-09-27,316.32080078125
2022-09-28,312.7239990234375
2022-09-29,302.93267822265625
2022-09-30,306.1297912597656
2022-10-03,306.9291076660156
2022-10-04,311.9246826171875
2022-10-05,309.12713623046875
2022-10-06,305.13067626953125
2022-10-07,307.7283935546875
2022-10-10,310.92559814453125
2022-10-11,310.3260498046875
2022-10-12,295.93878173828125
2022-10-13,302.93267822265625
2022-10-14,299.3358154296875
2022-10-17,306.5294494628906
2022-10-18,307.5285339355469
2022-10-19,302.5329284667969
2022-10-20,301.93353271484375
2022-10-21,294.34027099609375
2022-10-24,295.5391540527344
2022-10-25,296.73809814453125
2022-10-26,299.135986328125
2022-10-27,297.372314453125
2022-10-28,296.1732177734375
2022-10-31,298.37158203125
2022-11-01,300.1701965332031
2022-11-02,298.771240234375
2022-11-03,294.3746643066406
2022-11-04,297.372314453125
2022-11-07,299.3708190917969
2022-11-08,298.9710998535156
2022-11-09,301.9688415527344
2022-11-10,310.1625061035156
2022-11-11,303.1678466796875
2022-11-14,300.56988525390625
2022-11-15,300.1701965332031
2022-11-16,298.9710998535156
2022-11-17,307.9642333984375
2022-11-18,319.75518798828125
2022-11-21,320.354736328125
2022-11-22,319.955078125
2022-11-23,323.152587890625
2022-11-24,320.5545349121094
2022-11-25,321.9535217285156
2022-11-28,323.3524475097656
2022-11-29,326.94970703125
2022-11-30,323.55230712890625
2022-12-01,327.7490539550781
2022-12-02,325.55072021484375
2022-12-05,328.748291015625
2022-12-06,327.349365234375
2022-12-07,331.3463439941406
2022-12-08,336.7421875
2022-12-09,345.73529052734375
2022-12-12,344.5361633300781
2022-12-13,340.3394470214844
2022-12-14,339.3401794433594
2022-12-15,342.337890625
2022-12-16,338.540771484375
2022-12-19,339.53997802734375
2022-12-20,340.7391052246094
2022-12-21,341.33868408203125
2022-12-22,340.53924560546875
2022-12-23,342.337890625
2022-12-28,341.33868408203125
2022-12-29,340.7391052246094
2022-12-30,337.3417053222656
2023-01-03,340.3394470214844
2023-01-04,347.9336242675781
2023-01-05,352.13037109375
2023-01-06,353.92901611328125
2023-01-09,348.33331298828125
2023-01-10,350.5316162109375
2023-01-11,348.53314208984375
2023-01-12,355.12811279296875
2023-01-13,355.12811279296875
2023-01-16,353.72918701171875
2023-01-17,352.7299499511719
2023-01-18,356.32720947265625
2023-01-19,356.5270080566406
2023-01-20,359.7245788574219
2023-01-23,362.52239990234375
2023-01-24,367.7184753417969
2023-01-25,365.5201721191406
2023-01-26,367.7184753417969
2023-01-27,370.9160461425781
2023-01-30,367.7184753417969
