Date,FGP.L
2019-05-03,114.78285217285156
2019-05-07,115.0825424194336
2019-05-08,115.68193054199219
2019-05-09,114.88273620605469
2019-05-10,116.28133392333984
2019-05-13,115.0825424194336
2019-05-14,116.48111724853516
2019-05-15,114.58306121826172
2019-05-16,113.58406066894531
2019-05-17,112.38529205322266
2019-05-20,111.88579559326172
2019-05-21,110.9867172241211
2019-05-22,109.58815002441406
2019-05-23,109.88784790039062
2019-05-24,109.98774719238281
2019-05-28,111.08661651611328
2019-05-29,110.28744506835938
2019-05-30,114.28337097167969
2019-05-31,115.18245697021484
2019-06-03,109.78794860839844
2019-06-04,109.68804931640625
2019-06-05,108.68907928466797
2019-06-06,106.79100799560547
2019-06-07,105.29253387451172
2019-06-10,102.79507446289062
2019-06-11,100.59732055664062
2019-06-12,99.89804077148438
2019-06-13,99.44849395751953
2019-06-14,99.54839324951172
2019-06-17,99.49845123291016
2019-06-18,98.44952392578125
2019-06-19,98.99896240234375
2019-06-20,100.19773864746094
2019-06-21,98.5494155883789
2019-06-24,98.39957427978516
2019-06-25,98.14981842041016
2019-06-26,97.75022888183594
2019-06-27,97.85012817382812
2019-06-28,97.65033721923828
2019-07-01,98.349609375
2019-07-02,100.09783172607422
2019-07-03,101.59630584716797
2019-07-04,101.89599609375
2019-07-05,102.0958023071289
2019-07-08,102.1957015991211
2019-07-09,104.19366455078125
2019-07-10,103.29457092285156
2019-07-11,104.89293670654297
2019-07-12,106.59120178222656
2019-07-15,106.69111633300781
2019-07-16,107.5901870727539
2019-07-17,107.3904037475586
2019-07-18,108.38936614990234
2019-07-19,108.58916473388672
2019-07-22,109.88784790039062
2019-07-23,110.6870346069336
2019-07-24,111.7859115600586
2019-07-25,113.98365020751953
2019-07-26,114.58306121826172
2019-07-29,114.58306121826172
2019-07-30,114.68296813964844
2019-07-31,114.68296813964844
2019-08-01,114.88273620605469
2019-08-02,114.38325500488281
2019-08-05,111.88579559326172
2019-08-06,111.7859115600586
2019-08-07,113.1844711303711
2019-08-08,114.58306121826172
2019-08-09,112.18550872802734
2019-08-12,113.38427734375
2019-08-13,114.88273620605469
2019-08-14,114.483154296875
2019-08-15,121.77570343017578
2019-08-16,122.97449493408203
2019-08-19,124.57286071777344
2019-08-20,125.37203979492188
2019-08-21,127.46990203857422
2019-08-22,125.97144317626953
2019-08-23,127.5698013305664
2019-08-27,128.26907348632812
2019-08-28,128.96836853027344
2019-08-29,128.76858520507812
2019-08-30,129.86744689941406
2019-09-02,129.56776428222656
2019-09-03,130.5667266845703
2019-09-04,131.46583557128906
2019-09-05,130.9663543701172
2019-09-06,129.26805114746094
2019-09-09,128.36900329589844
2019-09-10,128.86849975585938
2019-09-11,130.26702880859375
2019-09-12,129.26805114746094
2019-09-13,128.86849975585938
2019-09-16,129.66766357421875
2019-09-17,129.06826782226562
2019-09-18,130.9663543701172
2019-09-19,129.66766357421875
2019-09-20,134.96224975585938
2019-09-23,135.5616455078125
2019-09-24,133.56369018554688
2019-09-25,133.06419372558594
2019-09-26,135.4617462158203
2019-09-27,136.46072387695312
2019-09-30,137.3597869873047
2019-10-01,136.06112670898438
2019-10-02,130.46685791015625
2019-10-03,128.66867065429688
2019-10-04,128.26907348632812
2019-10-07,127.86949157714844
2019-10-08,127.17021179199219
2019-10-09,125.47193908691406
2019-10-10,123.97346496582031
2019-10-11,128.36900329589844
2019-10-14,128.36900329589844
2019-10-15,131.3659210205078
2019-10-16,130.9663543701172
2019-10-17,132.9643096923828
2019-10-18,133.96327209472656
2019-10-21,131.8654022216797
2019-10-22,128.76858520507812
2019-10-23,128.56878662109375
2019-10-24,128.06927490234375
2019-10-25,128.36900329589844
2019-10-28,129.86744689941406
2019-10-29,130.06724548339844
2019-10-30,130.5667266845703
2019-10-31,128.96836853027344
2019-11-01,128.66867065429688
2019-11-04,127.86949157714844
2019-11-05,127.86949157714844
2019-11-06,127.5698013305664
2019-11-07,127.5698013305664
2019-11-08,127.6697006225586
2019-11-11,128.06927490234375
2019-11-12,130.16717529296875
2019-11-13,129.1681671142578
2019-11-14,105.29253387451172
2019-11-15,113.58406066894531
2019-11-18,116.48111724853516
2019-11-19,117.87968444824219
2019-11-20,117.57999420166016
2019-11-21,117.38019561767578
2019-11-22,117.38019561767578
2019-11-25,116.28133392333984
2019-11-26,121.8756103515625
2019-11-27,122.07540893554688
2019-11-28,122.67478942871094
2019-11-29,120.2772445678711
2019-12-02,119.87765502929688
2019-12-03,118.17938995361328
2019-12-04,116.08152770996094
2019-12-05,116.48111724853516
2019-12-06,116.8807144165039
2019-12-09,116.28133392333984
2019-12-10,114.98265075683594
2019-12-11,113.98365020751953
2019-12-12,113.88377380371094
2019-12-13,118.27928161621094
2019-12-16,125.27214813232422
2019-12-17,119.87765502929688
2019-12-18,120.97652435302734
2019-12-19,122.3750991821289
2019-12-20,125.47193908691406
2019-12-23,126.87049865722656
2019-12-24,128.96836853027344
2019-12-27,130.7665252685547
2019-12-30,128.36900329589844
2019-12-31,125.27214813232422
2020-01-02,127.27011108398438
2020-01-03,125.87153625488281
2020-01-06,122.87458801269531
2020-01-07,122.07540893554688
2020-01-08,118.77876281738281
2020-01-09,120.37715148925781
2020-01-10,120.67683410644531
2020-01-13,122.97449493408203
2020-01-14,126.27112579345703
2020-01-15,124.97245025634766
2020-01-16,124.87255859375
2020-01-17,126.47091674804688
2020-01-20,126.87049865722656
2020-01-21,126.77062225341797
2020-01-22,126.17122650146484
2020-01-23,125.27214813232422
2020-01-24,125.87153625488281
2020-01-27,123.773681640625
2020-01-28,124.67276763916016
2020-01-29,124.97245025634766
2020-01-30,124.97245025634766
2020-01-31,123.67378234863281
2020-02-03,117.87968444824219
2020-02-04,124.97245025634766
2020-02-05,124.87255859375
2020-02-06,122.57489013671875
2020-02-07,122.3750991821289
2020-02-10,123.87356567382812
2020-02-11,127.07030487060547
2020-02-12,129.06826782226562
2020-02-13,128.76858520507812
2020-02-14,130.46685791015625
2020-02-17,130.16717529296875
2020-02-18,133.56369018554688
2020-02-19,132.9643096923828
2020-02-20,132.66461181640625
2020-02-21,132.36489868164062
2020-02-24,127.86949157714844
2020-02-25,127.17021179199219
2020-02-26,124.0733642578125
2020-02-27,119.37815856933594
2020-02-28,117.67990112304688
2020-03-02,115.48213958740234
2020-03-03,116.8807144165039
2020-03-04,115.28233337402344
2020-03-05,106.09172058105469
2020-03-06,100.09783172607422
2020-03-09,94.40365600585938
2020-03-10,101.19671630859375
2020-03-11,102.0958023071289
2020-03-12,84.76348114013672
2020-03-13,76.57184600830078
2020-03-16,39.95922088623047
2020-03-17,29.96941375732422
2020-03-18,28.25116539001465
2020-03-19,37.96125030517578
2020-03-20,38.181034088134766
2020-03-23,39.97919845581055
2020-03-24,52.096832275390625
2020-03-25,51.547386169433594
2020-03-26,52.94596481323242
2020-03-27,47.45156478881836
2020-03-30,48.35065841674805
2020-03-31,50.398563385009766
2020-04-01,49.70926284790039
2020-04-02,47.45156478881836
2020-04-03,52.246665954589844
2020-04-06,56.64219284057617
2020-04-07,61.78693771362305
2020-04-08,64.5840835571289
2020-04-09,68.72986602783203
2020-04-14,72.6258773803711
2020-04-15,62.436279296875
2020-04-16,62.935768127441406
2020-04-17,63.135562896728516
2020-04-20,62.68601989746094
2020-04-21,58.44035720825195
2020-04-22,57.34148406982422
2020-04-23,59.13964080810547
2020-04-24,60.987754821777344
2020-04-27,61.53718948364258
2020-04-28,63.8348503112793
2020-04-29,68.18041229248047
2020-04-30,66.78184509277344
2020-05-01,62.83586883544922
2020-05-04,61.33739471435547
2020-05-05,62.63607406616211
2020-05-06,61.13759994506836
2020-05-07,61.986732482910156
2020-05-11,60.93780517578125
2020-05-12,58.83995056152344
2020-05-13,54.19468307495117
2020-05-14,46.8521842956543
2020-05-15,48.77021789550781
2020-05-18,53.09580993652344
2020-05-19,53.745147705078125
2020-05-20,54.993873596191406
2020-05-21,55.743106842041016
2020-05-22,53.345558166503906
2020-05-26,56.84198760986328
2020-05-27,56.74208450317383
2020-05-28,59.33944320678711
2020-05-29,55.49335861206055
2020-06-01,57.2415771484375
2020-06-02,57.94086837768555
2020-06-03,60.13862228393555
2020-06-04,60.63810729980469
2020-06-05,63.73495101928711
2020-06-08,63.43524932861328
2020-06-09,61.03770446777344
2020-06-10,58.939842224121094
2020-06-11,53.09580993652344
2020-06-12,54.94392395019531
2020-06-15,55.99285125732422
2020-06-16,57.49132537841797
2020-06-17,55.693153381347656
2020-06-18,56.24259567260742
2020-06-19,54.144744873046875
2020-06-22,55.54330825805664
2020-06-23,53.29560089111328
2020-06-24,51.447486877441406
2020-06-25,48.95003890991211
2020-06-26,49.30967712402344
2020-06-29,51.24769973754883
2020-06-30,50.29866027832031
2020-07-01,49.349632263183594
2020-07-02,49.349632263183594
2020-07-03,49.94902038574219
2020-07-06,49.4295539855957
2020-07-07,49.12985610961914
2020-07-08,37.80141830444336
2020-07-09,37.202030181884766
2020-07-10,36.043212890625
2020-07-13,36.362892150878906
2020-07-14,34.54474639892578
2020-07-15,34.225067138671875
2020-07-16,32.406925201416016
2020-07-17,35.22404861450195
2020-07-20,33.266048431396484
2020-07-21,33.20611572265625
2020-07-22,33.28602981567383
2020-07-23,32.96635055541992
2020-07-24,31.96737289428711
2020-07-27,31.8874568939209
2020-07-28,33.16615295410156
2020-07-29,33.08623123168945
2020-07-30,34.08521270751953
2020-07-31,35.264007568359375
2020-08-03,34.06522750854492
2020-08-04,36.223026275634766
2020-08-05,38.880313873291016
2020-08-06,37.102134704589844
2020-08-07,38.76043701171875
2020-08-10,40.95819091796875
2020-08-11,43.99509811401367
2020-08-12,45.333736419677734
2020-08-13,41.31782913208008
2020-08-14,40.03913879394531
2020-08-17,40.198970794677734
2020-08-18,38.60060119628906
2020-08-19,39.45972442626953
2020-08-20,37.96125030517578
2020-08-21,40.01915740966797
2020-08-24,40.03913879394531
2020-08-25,40.69846725463867
2020-08-26,41.757381439208984
2020-08-27,42.0370979309082
2020-08-28,43.615482330322266
2020-09-01,41.39774703979492
2020-09-02,41.15799331665039
2020-09-03,40.95819091796875
2020-09-04,39.719459533691406
2020-09-07,50.398563385009766
2020-09-08,46.15289306640625
2020-09-09,43.25585174560547
2020-09-10,42.71640396118164
2020-09-11,42.976139068603516
2020-09-14,40.85830307006836
2020-09-15,42.23688888549805
2020-09-16,42.956153869628906
2020-09-17,43.5555419921875
2020-09-18,42.656463623046875
2020-09-21,37.44178009033203
2020-09-22,38.54066848754883
2020-09-23,38.260948181152344
2020-09-24,37.24198532104492
2020-09-25,38.260948181152344
2020-09-28,40.01915740966797
2020-09-29,38.68052291870117
2020-09-30,38.041175842285156
2020-10-01,39.55962371826172
2020-10-02,39.679500579833984
2020-10-05,39.85932540893555
2020-10-06,41.45768737792969
2020-10-07,45.95309829711914
2020-10-08,47.55146789550781
2020-10-09,51.09785079956055
2020-10-12,52.39652633666992
2020-10-13,52.94596481323242
2020-10-14,48.3306770324707
2020-10-15,46.8521842956543
2020-10-16,48.71028137207031
2020-10-19,48.41059112548828
2020-10-20,48.110897064208984
2020-10-21,48.6903076171875
2020-10-22,49.94902038574219
2020-10-23,51.59733581542969
2020-10-26,48.290714263916016
2020-10-27,46.9121208190918
2020-10-28,43.415687561035156
2020-10-29,41.697444915771484
2020-10-30,40.978179931640625
2020-11-02,40.67848587036133
2020-11-03,41.31782913208008
2020-11-04,43.875221252441406
2020-11-05,44.43465042114258
2020-11-06,45.15391540527344
2020-11-09,53.09580993652344
2020-11-10,58.540252685546875
2020-11-11,58.04076385498047
2020-11-12,58.88990020751953
2020-11-13,58.44035720825195
2020-11-16,61.487247467041016
2020-11-17,60.43831253051758
2020-11-18,62.935768127441406
2020-11-19,61.437294006347656
2020-11-20,61.287445068359375
2020-11-23,61.8868408203125
2020-11-24,63.63505554199219
2020-11-25,63.08561325073242
2020-11-26,63.385311126708984
2020-11-27,62.73596954345703
2020-11-30,60.43831253051758
2020-12-01,61.78693771362305
2020-12-02,65.43321990966797
2020-12-03,67.43118286132812
2020-12-04,69.57898712158203
2020-12-07,69.17939758300781
2020-12-08,67.28133392333984
2020-12-09,68.87969207763672
2020-12-10,66.18244934082031
2020-12-11,64.68399047851562
2020-12-14,66.8817367553711
2020-12-15,69.47908782958984
2020-12-16,69.07949829101562
2020-12-17,71.17735290527344
2020-12-18,72.5259780883789
2020-12-21,66.98163604736328
2020-12-22,69.92862701416016
2020-12-23,70.9276123046875
2020-12-24,72.42607116699219
2020-12-29,73.87460327148438
2020-12-30,73.92455291748047
2020-12-31,73.92455291748047
2021-01-04,67.73087310791016
2021-01-05,70.27826690673828
2021-01-06,70.37815856933594
2021-01-07,79.21916198730469
2021-01-08,79.76858520507812
2021-01-11,76.72169494628906
2021-01-12,76.92149353027344
2021-01-13,75.72272491455078
2021-01-14,77.12128448486328
2021-01-15,74.7237319946289
2021-01-18,74.7237319946289
2021-01-19,74.62382507324219
2021-01-20,75.87256622314453
2021-01-21,74.82363891601562
2021-01-22,73.72474670410156
2021-01-25,72.5259780883789
2021-01-26,72.9255599975586
2021-01-27,71.5270004272461
2021-01-28,73.32515716552734
2021-01-29,71.67683410644531
2021-02-01,71.72679901123047
2021-02-02,73.87460327148438
2021-02-03,76.0723648071289
2021-02-04,78.22017669677734
2021-02-05,84.81344604492188
2021-02-08,82.41588592529297
2021-02-09,80.81752014160156
2021-02-10,78.56980895996094
2021-02-11,77.77062225341797
2021-02-12,77.87052154541016
2021-02-15,83.56471252441406
2021-02-16,82.51578521728516
2021-02-17,82.91537475585938
2021-02-18,83.51476287841797
2021-02-19,83.61465454101562
2021-02-22,87.111083984375
2021-02-23,86.91130065917969
2021-02-24,86.56165313720703
2021-02-25,87.16104125976562
2021-02-26,89.90823364257812
2021-03-01,88.459716796875
2021-03-02,85.26296997070312
2021-03-03,91.00711059570312
2021-03-04,89.90823364257812
2021-03-05,89.90823364257812
2021-03-08,90.1080322265625
2021-03-09,91.90619659423828
2021-03-10,91.35675811767578
2021-03-11,91.55657196044922
2021-03-12,93.40467071533203
2021-03-15,93.30476379394531
2021-03-16,93.40467071533203
2021-03-17,92.50557708740234
2021-03-18,92.70538330078125
2021-03-19,92.3057861328125
2021-03-22,90.40773010253906
2021-03-23,90.50763702392578
2021-03-24,89.25890350341797
2021-03-25,87.91028594970703
2021-03-26,92.15593719482422
2021-03-29,89.80834197998047
2021-03-30,91.40670776367188
2021-03-31,91.9561538696289
2021-04-01,91.00711059570312
2021-04-06,94.80323791503906
2021-04-07,97.05095672607422
2021-04-08,97.05095672607422
2021-04-09,94.5035400390625
2021-04-12,89.40875244140625
2021-04-13,90.15798950195312
2021-04-14,92.95513153076172
2021-04-15,90.9072265625
2021-04-16,89.35879516601562
2021-04-19,88.9592056274414
2021-04-20,83.56471252441406
2021-04-21,83.91436004638672
2021-04-22,85.01322174072266
2021-04-23,88.80935668945312
2021-04-26,86.6115951538086
2021-04-27,83.51476287841797
2021-04-28,77.1712417602539
2021-04-29,74.7237319946289
2021-04-30,74.2242431640625
2021-05-04,74.02444458007812
2021-05-05,74.62382507324219
2021-05-06,73.02546691894531
2021-05-07,74.52393341064453
2021-05-10,73.37511444091797
2021-05-11,73.92455291748047
2021-05-12,76.57184600830078
2021-05-13,77.87052154541016
2021-05-14,79.26908874511719
2021-05-17,80.41792297363281
2021-05-18,82.01628875732422
2021-05-19,82.51578521728516
2021-05-20,82.41588592529297
2021-05-21,83.41485595703125
2021-05-24,85.46277618408203
2021-05-25,85.46277618408203
2021-05-26,85.4128189086914
2021-05-27,85.91230773925781
2021-05-28,81.41690826416016
2021-06-01,80.36797332763672
2021-06-02,82.21610260009766
2021-06-03,81.76654052734375
2021-06-04,81.9163818359375
2021-06-07,81.6666488647461
2021-06-08,81.96634674072266
2021-06-09,82.11618041992188
2021-06-10,81.01731872558594
2021-06-11,82.11618041992188
2021-06-14,81.16716766357422
2021-06-15,82.31598663330078
2021-06-16,81.9163818359375
2021-06-17,82.31598663330078
2021-06-18,80.96736145019531
2021-06-21,81.11720275878906
2021-06-22,82.71558380126953
2021-06-23,83.16511535644531
2021-06-24,82.86543273925781
2021-06-25,83.76451110839844
2021-06-28,82.01628875732422
2021-06-29,81.01731872558594
2021-06-30,81.8165054321289
2021-07-01,87.31089782714844
2021-07-02,85.31292724609375
2021-07-05,87.76042175292969
2021-07-06,86.16206359863281
2021-07-07,84.26399993896484
2021-07-08,83.26502990722656
2021-07-09,85.01322174072266
2021-07-12,83.86439514160156
2021-07-13,82.91537475585938
2021-07-14,80.66767120361328
2021-07-15,80.06827545166016
2021-07-16,77.5208740234375
2021-07-19,73.52496337890625
2021-07-20,73.77471923828125
2021-07-21,79.46888732910156
2021-07-22,81.9163818359375
2021-07-23,82.06624603271484
2021-07-26,84.31394958496094
2021-07-27,84.16410827636719
2021-07-28,82.91537475585938
2021-07-29,81.8165054321289
2021-07-30,82.81546783447266
2021-08-02,84.913330078125
2021-08-03,85.36287689208984
2021-08-04,85.91230773925781
2021-08-05,88.75940704345703
2021-08-06,89.95818328857422
2021-08-09,91.20691680908203
2021-08-10,91.50659942626953
2021-08-11,89.90823364257812
2021-08-12,89.95818328857422
2021-08-13,90.30783081054688
2021-08-16,90.45767211914062
2021-08-17,89.5086441040039
2021-08-18,91.65645599365234
2021-08-19,89.5086441040039
2021-08-20,89.90823364257812
2021-08-23,89.75838470458984
2021-08-24,91.4566650390625
2021-08-25,91.05706024169922
2021-08-26,89.70844268798828
2021-08-27,90.00814056396484
2021-08-31,90.15798950195312
2021-09-01,89.90823364257812
2021-09-02,90.00814056396484
2021-09-03,88.90926361083984
2021-09-06,89.90823364257812
2021-09-07,89.65849304199219
2021-09-08,87.61058044433594
2021-09-09,88.01017761230469
2021-09-10,86.41180419921875
2021-09-13,89.20895385742188
2021-09-14,86.46175384521484
2021-09-15,84.8633804321289
2021-09-16,85.66255950927734
2021-09-17,86.11211395263672
2021-09-20,86.06216430664062
2021-09-21,89.40875244140625
2021-09-22,89.35879516601562
2021-09-23,90.85726165771484
2021-09-24,91.65645599365234
2021-09-27,93.75431823730469
2021-09-28,89.00914764404297
2021-09-29,87.4107894897461
2021-09-30,88.85930633544922
2021-10-01,89.90823364257812
2021-10-04,87.46073913574219
2021-10-05,88.70947265625
2021-10-06,87.111083984375
2021-10-07,88.85930633544922
2021-10-08,89.40875244140625
2021-10-11,89.20895385742188
2021-10-12,88.75940704345703
2021-10-13,90.657470703125
2021-10-14,90.95716857910156
2021-10-15,92.50557708740234
2021-10-18,89.40875244140625
2021-10-19,89.35879516601562
2021-10-20,89.80834197998047
2021-10-21,90.50763702392578
2021-10-22,90.60751342773438
2021-10-25,93.30476379394531
2021-10-26,96.05195617675781
2021-10-27,100.39752960205078
2021-10-28,101.89599609375
2021-10-29,100.69722747802734
2021-11-01,101.09680938720703
2021-11-02,101.29662322998047
2021-11-03,101.69621276855469
2021-11-04,102.3954849243164
2021-11-05,102.69518280029297
2021-11-08,102.1957015991211
2021-11-09,100.89703369140625
2021-11-10,100.89703369140625
2021-11-11,101.69621276855469
2021-11-12,101.09680938720703
2021-11-15,101.49639892578125
2021-11-16,100.69722747802734
2021-11-17,100.59732055664062
2021-11-18,102.29559326171875
2021-11-19,101.49639892578125
2021-11-22,101.99589538574219
2021-11-23,101.59630584716797
2021-11-24,101.59630584716797
2021-11-25,102.29559326171875
2021-11-26,102.79507446289062
2021-11-29,98.349609375
2021-11-30,92.9051742553711
2021-12-01,95.15287017822266
2021-12-02,93.50457763671875
2021-12-03,93.05502319335938
2021-12-06,105.3924331665039
2021-12-07,105.59223175048828
2021-12-08,101.59630584716797
2021-12-09,95.80221557617188
2021-12-10,101.49639892578125
2021-12-13,101.69621276855469
2021-12-14,103.89396667480469
2021-12-15,102.89497375488281
2021-12-16,103.29457092285156
2021-12-17,104.2935562133789
2021-12-20,103.09477233886719
2021-12-21,101.19671630859375
2021-12-22,102.49539947509766
2021-12-23,104.2935562133789
2021-12-24,103.59425354003906
2021-12-29,104.2935562133789
2021-12-30,102.3954849243164
2021-12-31,102.0958023071289
2022-01-04,103.69416046142578
2022-01-05,102.3954849243164
2022-01-06,100.4974365234375
2022-01-07,101.3965072631836
2022-01-10,100.89703369140625
2022-01-11,102.1957015991211
2022-01-12,101.99589538574219
2022-01-13,103.19467163085938
2022-01-14,101.89599609375
2022-01-17,102.1957015991211
2022-01-18,101.69621276855469
2022-01-19,103.19467163085938
2022-01-20,103.89396667480469
2022-01-21,104.89293670654297
2022-01-24,101.99589538574219
2022-01-25,103.19467163085938
2022-01-26,104.39344787597656
2022-01-27,104.39344787597656
2022-01-28,101.59630584716797
2022-01-31,100.99691772460938
2022-02-01,103.09477233886719
2022-02-02,103.09477233886719
2022-02-03,102.59529113769531
2022-02-04,101.19671630859375
2022-02-07,101.3965072631836
2022-02-08,103.19467163085938
2022-02-09,104.79305267333984
2022-02-10,106.79100799560547
2022-02-11,104.89293670654297
2022-02-14,103.19467163085938
2022-02-15,104.79305267333984
2022-02-16,103.09477233886719
2022-02-17,106.09172058105469
2022-02-18,104.59324645996094
2022-02-21,103.89396667480469
2022-02-22,103.29457092285156
2022-02-23,102.29559326171875
2022-02-24,98.89905548095703
2022-02-25,101.69621276855469
2022-02-28,100.09783172607422
2022-03-01,97.30069732666016
2022-03-02,97.9999771118164
2022-03-03,94.5035400390625
2022-03-04,91.90619659423828
2022-03-07,88.459716796875
2022-03-08,90.25787353515625
2022-03-09,99.49845123291016
2022-03-10,100.09783172607422
2022-03-11,102.89497375488281
2022-03-14,103.49436950683594
2022-03-15,104.49333190917969
2022-03-16,104.89293670654297
2022-03-17,105.3924331665039
2022-03-18,106.19161987304688
2022-03-21,104.89293670654297
2022-03-22,106.49131774902344
2022-03-23,107.0906982421875
2022-03-24,106.89090728759766
2022-03-25,107.19060516357422
2022-03-28,109.38835906982422
2022-03-29,111.88579559326172
2022-03-30,112.98468780517578
2022-03-31,112.18550872802734
2022-04-01,111.98570251464844
2022-04-04,111.88579559326172
2022-04-05,114.78285217285156
2022-04-06,115.0825424194336
2022-04-07,114.38325500488281
2022-04-08,114.08355712890625
2022-04-11,115.8817367553711
2022-04-12,114.88273620605469
2022-04-13,115.0825424194336
2022-04-14,114.88273620605469
2022-04-19,115.78182983398438
2022-04-20,115.8817367553711
2022-04-21,115.0825424194336
2022-04-22,113.28438568115234
2022-04-25,110.9867172241211
2022-04-26,111.08661651611328
2022-04-27,111.98570251464844
2022-04-28,113.38427734375
2022-04-29,112.68498229980469
2022-05-03,113.08458709716797
2022-05-04,110.88682556152344
2022-05-05,109.18856048583984
2022-05-06,110.18753814697266
2022-05-09,109.08866119384766
2022-05-10,108.08968353271484
2022-05-11,109.78794860839844
2022-05-12,108.68907928466797
2022-05-13,111.1865234375
2022-05-16,111.98570251464844
2022-05-17,112.48519134521484
2022-05-18,112.98468780517578
2022-05-19,109.88784790039062
2022-05-20,112.58509063720703
2022-05-23,115.38224792480469
2022-05-24,115.58203125
2022-05-25,119.27826690673828
2022-05-26,129.66766357421875
2022-05-27,134.26295471191406
2022-05-30,133.16407775878906
2022-05-31,136.36082458496094
2022-06-01,136.8603057861328
2022-06-06,135.86134338378906
2022-06-07,138.15899658203125
2022-06-08,136.5606231689453
2022-06-09,134.86236572265625
2022-06-10,133.7634735107422
2022-06-13,132.66461181640625
2022-06-14,134.5626678466797
2022-06-15,137.45973205566406
2022-06-16,134.0631866455078
2022-06-17,133.16407775878906
2022-06-20,135.86134338378906
2022-06-21,132.2650146484375
2022-06-22,139.35777282714844
2022-06-23,135.1620635986328
2022-06-24,133.56369018554688
2022-06-27,135.86134338378906
2022-06-28,134.26295471191406
2022-06-29,130.86643981933594
2022-06-30,127.37001037597656
2022-07-01,129.46786499023438
2022-07-04,130.26702880859375
2022-07-05,124.67276763916016
2022-07-06,125.37203979492188
2022-07-07,127.27011108398438
2022-07-08,125.87153625488281
2022-07-11,124.87255859375
2022-07-12,126.77062225341797
2022-07-13,128.06927490234375
2022-07-14,125.88233947753906
2022-07-15,129.87860107421875
2022-07-18,131.377197265625
2022-07-19,134.1746063232422
2022-07-20,134.8739471435547
2022-07-21,132.8757781982422
2022-07-22,130.87767028808594
2022-07-25,130.37814331054688
2022-07-26,129.87860107421875
2022-07-27,130.37814331054688
2022-07-28,131.2772979736328
2022-07-29,133.37535095214844
2022-08-01,132.8757781982422
2022-08-02,130.87767028808594
2022-08-03,133.5751495361328
2022-08-04,132.8757781982422
2022-08-05,134.57420349121094
2022-08-08,135.37347412109375
2022-08-09,135.07373046875
2022-08-10,134.57420349121094
2022-08-11,129.3790740966797
2022-08-12,128.28009033203125
2022-08-15,128.77963256835938
2022-08-16,114.09335327148438
2022-08-17,112.994384765625
2022-08-18,111.39586639404297
2022-08-19,107.99905395507812
2022-08-22,108.89820861816406
2022-08-23,109.79737091064453
2022-08-24,109.39775085449219
2022-08-25,110.59661865234375
2022-08-26,112.39494323730469
2022-08-30,112.79456329345703
2022-08-31,114.99252319335938
2022-09-01,118.38934326171875
2022-09-02,119.68812561035156
2022-09-05,115.29222869873047
2022-09-06,116.99064636230469
2022-09-07,118.08961486816406
2022-09-08,119.28850555419922
2022-09-09,120.38748168945312
2022-09-12,124.8832778930664
2022-09-13,123.38468170166016
2022-09-14,122.48551177978516
2022-09-15,118.38934326171875
2022-09-16,124.8832778930664
2022-09-20,120.5872802734375
2022-09-21,122.58541107177734
2022-09-22,118.88887786865234
2022-09-23,118.7889633178711
2022-09-26,117.39026641845703
2022-09-27,110.49671173095703
2022-09-28,108.09896087646484
2022-09-29,104.50230407714844
2022-09-30,105.10176849365234
2022-10-03,106.40055847167969
2022-10-04,107.79924774169922
2022-10-05,108.29877471923828
2022-10-06,108.39867401123047
2022-10-07,108.79830169677734
2022-10-10,107.09989166259766
2022-10-11,106.90008544921875
2022-10-12,103.6031494140625
2022-10-13,105.20167541503906
2022-10-14,106.20073699951172
2022-10-17,108.29877471923828
2022-10-18,106.40055847167969
2022-10-19,106.60034942626953
2022-10-20,109.19793701171875
2022-10-21,108.79830169677734
2022-10-24,106.20073699951172
2022-10-25,108.99812316894531
2022-10-26,108.39867401123047
2022-10-27,105.20167541503906
2022-10-28,103.30343627929688
2022-10-31,105.10176849365234
2022-11-01,107.29971313476562
2022-11-02,107.59942626953125
2022-11-03,103.50325012207031
2022-11-04,104.40240478515625
2022-11-07,105.90101623535156
2022-11-08,106.80017852783203
2022-11-09,96.21006774902344
2022-11-10,93.46263885498047
2022-11-11,94.96124267578125
2022-11-14,95.11109924316406
2022-11-15,94.9112777709961
2022-11-16,95.66059112548828
2022-11-17,96.91853332519531
2022-11-18,98.16747283935547
2022-11-21,100.61541748046875
2022-11-22,101.7145004272461
2022-11-23,104.11247253417969
2022-11-24,103.31314849853516
2022-11-25,104.8118896484375
2022-11-28,102.41390228271484
2022-11-29,102.41390228271484
2022-11-30,102.01424407958984
2022-12-01,104.01255798339844
2022-12-02,103.91264343261719
2022-12-05,102.81356811523438
2022-12-06,100.81525421142578
2022-12-07,97.76781463623047
2022-12-08,94.92020416259766
2022-12-09,95.91936492919922
2022-12-12,97.06841278076172
2022-12-13,97.11835479736328
2022-12-14,98.26739501953125
2022-12-15,97.06841278076172
2022-12-16,98.01760864257812
2022-12-19,102.31399536132812
2022-12-20,100.41558837890625
2022-12-21,101.51465606689453
2022-12-22,100.61541748046875
2022-12-23,101.21492004394531
2022-12-28,102.31399536132812
2022-12-29,102.91348266601562
2022-12-30,100.91516876220703
2023-01-03,102.71366119384766
2023-01-04,104.11247253417969
2023-01-05,104.41222381591797
2023-01-06,104.91180419921875
2023-01-09,104.71198272705078
2023-01-10,104.71198272705078
2023-01-11,103.71281433105469
2023-01-12,103.91264343261719
2023-01-13,108.60869598388672
