Date,TSCO.L
2019-05-10,305.86517333984375
2019-05-13,300.4326477050781
2019-05-14,305.7389221191406
2019-05-15,307.8865966796875
2019-05-16,303.01043701171875
2019-05-17,302.50494384765625
2019-05-20,296.5660705566406
2019-05-21,299.3460388183594
2019-05-22,294.0389404296875
2019-05-23,290.3744201660156
2019-05-24,293.1543273925781
2019-05-28,300.98858642578125
2019-05-29,285.32012939453125
2019-05-30,287.4681396484375
2019-05-31,286.0782470703125
2019-06-03,284.4355163574219
2019-06-04,289.1109313964844
2019-06-05,287.9736022949219
2019-06-06,289.489990234375
2019-06-07,289.8690185546875
2019-06-10,291.1325988769531
2019-06-11,287.4681396484375
2019-06-12,287.4681396484375
2019-06-13,289.99530029296875
2019-06-14,283.5509948730469
2019-06-17,286.8363952636719
2019-06-18,297.5768737792969
2019-06-19,296.94512939453125
2019-06-20,298.96697998046875
2019-06-21,299.09320068359375
2019-06-24,292.2698059082031
2019-06-25,288.35272216796875
2019-06-26,283.2983093261719
2019-06-27,287.0890808105469
2019-06-28,286.4573059082031
2019-07-01,292.39617919921875
2019-07-02,292.77532958984375
2019-07-03,295.4288635253906
2019-07-04,296.81878662109375
2019-07-05,299.8514099121094
2019-07-08,296.5660705566406
2019-07-09,295.17608642578125
2019-07-10,299.5986633300781
2019-07-11,304.90582275390625
2019-07-12,305.9166564941406
2019-07-15,303.5158996582031
2019-07-16,301.8731994628906
2019-07-17,301.36767578125
2019-07-18,299.09320068359375
2019-07-19,301.1150207519531
2019-07-22,297.1977844238281
2019-07-23,290.50079345703125
2019-07-24,288.0999450683594
2019-07-25,286.7099914550781
2019-07-26,285.57275390625
2019-07-29,286.4573059082031
2019-07-30,282.03466796875
2019-07-31,282.1610412597656
2019-08-01,283.0455627441406
2019-08-02,278.875732421875
2019-08-05,274.32684326171875
2019-08-06,271.5468444824219
2019-08-07,273.94769287109375
2019-08-08,277.6121520996094
2019-08-09,275.7167053222656
2019-08-12,273.94769287109375
2019-08-13,270.5360107421875
2019-08-14,270.78863525390625
2019-08-15,269.2724304199219
2019-08-16,273.0632019042969
2019-08-19,277.6121520996094
2019-08-20,272.5577392578125
2019-08-21,270.78863525390625
2019-08-22,269.7778625488281
2019-08-23,268.640625
2019-08-27,270.0305480957031
2019-08-28,276.47491455078125
2019-08-29,276.47491455078125
2019-08-30,276.9803466796875
2019-09-02,283.2983093261719
2019-09-03,284.30914306640625
2019-09-04,287.4681396484375
2019-09-05,289.7426452636719
2019-09-06,293.78607177734375
2019-09-09,291.3853454589844
2019-09-10,292.39617919921875
2019-09-11,296.0606384277344
2019-09-12,298.0823974609375
2019-09-13,303.76861572265625
2019-09-16,300.1041564941406
2019-09-17,296.3133544921875
2019-09-18,297.5768737792969
2019-09-19,298.8405456542969
2019-09-20,305.15850830078125
2019-09-23,303.76861572265625
2019-09-24,302.75775146484375
2019-09-25,300.6095886230469
2019-09-26,304.4003601074219
2019-09-27,308.9492492675781
2019-09-30,304.5267333984375
2019-10-01,302.63134765625
2019-10-02,303.2630920410156
2019-10-03,298.587890625
2019-10-04,299.7250671386719
2019-10-07,299.4723205566406
2019-10-08,290.3744201660156
2019-10-09,287.2154846191406
2019-10-10,287.3752746582031
2019-10-11,306.0787048339844
2019-10-14,302.1610412597656
2019-10-15,308.606201171875
2019-10-16,307.4688415527344
2019-10-17,306.5842590332031
2019-10-18,308.3534851074219
2019-10-21,310.24908447265625
2019-10-22,308.85906982421875
2019-10-23,305.9523010253906
2019-10-24,304.81494140625
2019-10-25,302.7930603027344
2019-10-28,303.0457763671875
2019-10-29,301.781982421875
2019-10-30,297.8644104003906
2019-10-31,297.232421875
2019-11-01,300.6446228027344
2019-11-04,302.7930603027344
2019-11-05,301.276611328125
2019-11-06,299.8863525390625
2019-11-07,305.9523010253906
2019-11-08,300.6446228027344
2019-11-11,300.3918762207031
2019-11-12,295.46331787109375
2019-11-13,293.18853759765625
2019-11-14,291.7984924316406
2019-11-15,295.46331787109375
2019-11-18,297.3589172363281
2019-11-19,297.1061706542969
2019-11-20,293.94677734375
2019-11-21,290.40826416015625
2019-11-22,293.94677734375
2019-11-25,295.2105407714844
2019-11-26,294.19952392578125
2019-11-27,296.3479309082031
2019-11-28,300.0127868652344
2019-11-29,289.9028015136719
2019-12-02,292.5566711425781
2019-12-03,285.9851989746094
2019-12-04,285.7323913574219
2019-12-05,286.869873046875
2019-12-06,293.56768798828125
2019-12-09,307.2160949707031
2019-12-10,303.6776123046875
2019-12-11,302.9193420410156
2019-12-12,305.57318115234375
2019-12-13,317.57879638671875
2019-12-16,327.1832275390625
2019-12-17,320.1062927246094
2019-12-18,318.0842590332031
2019-12-19,318.58978271484375
2019-12-20,318.33709716796875
2019-12-23,319.7271728515625
2019-12-24,320.23272705078125
2019-12-27,323.5184020996094
2019-12-30,322.8865966796875
2019-12-31,322.5074462890625
2020-01-02,323.2657165527344
2020-01-03,322.3809814453125
2020-01-06,320.9909362792969
2020-01-07,321.62274169921875
2020-01-08,317.1997375488281
2020-01-09,320.1062927246094
2020-01-10,315.177734375
2020-01-13,314.16668701171875
2020-01-14,316.0623474121094
2020-01-15,312.9029235839844
2020-01-16,309.6172180175781
2020-01-17,314.16668701171875
2020-01-20,311.13372802734375
2020-01-21,309.1116943359375
2020-01-22,305.6996154785156
2020-01-23,307.0896911621094
2020-01-24,314.5458679199219
2020-01-27,309.996337890625
2020-01-28,310.8808898925781
2020-01-29,311.00732421875
2020-01-30,313.2821044921875
2020-01-31,312.018310546875
2020-02-03,314.5458679199219
2020-02-04,316.3150634765625
2020-02-05,313.7876281738281
2020-02-06,321.496337890625
2020-02-07,322.00189208984375
2020-02-10,324.5293273925781
2020-02-11,320.73809814453125
2020-02-12,324.276611328125
2020-02-13,318.58978271484375
2020-02-14,323.2657165527344
2020-02-17,325.2876281738281
2020-02-18,324.1502685546875
2020-02-19,324.276611328125
2020-02-20,322.1282958984375
2020-02-21,323.13934326171875
2020-02-24,315.05126953125
2020-02-25,307.0896911621094
2020-02-26,305.0677795410156
2020-02-27,291.92474365234375
2020-02-28,288.76544189453125
2020-03-02,288.3863220214844
2020-03-03,297.1061706542969
2020-03-04,304.3095703125
2020-03-05,304.43585205078125
2020-03-06,304.05670166015625
2020-03-09,303.930419921875
2020-03-10,305.9523010253906
2020-03-11,293.3149108886719
2020-03-12,266.90264892578125
2020-03-13,278.1500244140625
2020-03-16,273.6004943847656
2020-03-17,285.47967529296875
2020-03-18,288.89178466796875
2020-03-19,285.7323913574219
2020-03-20,276.00152587890625
2020-03-23,268.1663818359375
2020-03-24,273.9796142578125
2020-03-25,279.91912841796875
2020-03-26,295.96875
2020-03-27,293.94677734375
2020-03-30,294.5785827636719
2020-03-31,289.1446533203125
2020-04-01,282.3203125
2020-04-02,276.50714111328125
2020-04-03,282.95220947265625
2020-04-06,280.0456237792969
2020-04-07,283.33135986328125
2020-04-08,281.6884460449219
2020-04-09,293.18853759765625
2020-04-14,297.1061706542969
2020-04-15,293.94677734375
2020-04-16,297.99072265625
2020-04-17,300.89739990234375
2020-04-20,297.3589172363281
2020-04-21,295.0841369628906
2020-04-22,303.4248352050781
2020-04-23,296.6006774902344
2020-04-24,298.369873046875
2020-04-27,297.3589172363281
2020-04-28,298.4962158203125
2020-04-29,303.930419921875
2020-04-30,297.1061706542969
2020-05-01,298.62274169921875
2020-05-04,295.46331787109375
2020-05-05,295.96875
2020-05-06,296.3479309082031
2020-05-07,299.8863525390625
2020-05-11,300.89739990234375
2020-05-12,311.7655944824219
2020-05-13,313.6611633300781
2020-05-14,301.781982421875
2020-05-15,303.2984619140625
2020-05-18,305.6996154785156
2020-05-19,300.13916015625
2020-05-20,296.2215270996094
2020-05-21,287.0757141113281
2020-05-22,287.32867431640625
2020-05-26,283.536376953125
2020-05-27,288.7191162109375
2020-05-28,295.9244384765625
2020-05-29,288.5926818847656
2020-06-01,293.1434326171875
2020-06-02,289.6039733886719
2020-06-03,290.3624572753906
2020-06-04,292.1321716308594
2020-06-05,287.834228515625
2020-06-08,289.09832763671875
2020-06-09,282.398681640625
2020-06-10,286.9494323730469
2020-06-11,287.834228515625
2020-06-12,285.93804931640625
2020-06-15,280.7553405761719
2020-06-16,285.4325256347656
2020-06-17,286.9494323730469
2020-06-18,286.19091796875
2020-06-19,287.45501708984375
2020-06-22,294.6602783203125
2020-06-23,291.6264953613281
2020-06-24,287.32867431640625
2020-06-25,286.19091796875
2020-06-26,291.6264953613281
2020-06-29,293.396240234375
2020-06-30,288.33984375
2020-07-01,282.2722473144531
2020-07-02,280.3760986328125
2020-07-03,279.9968566894531
2020-07-06,276.7102355957031
2020-07-07,275.8254089355469
2020-07-08,271.7802734375
2020-07-09,267.4822692871094
2020-07-10,271.5273742675781
2020-07-13,271.7802734375
2020-07-14,269.37847900390625
2020-07-15,271.0218200683594
2020-07-16,272.91796875
2020-07-17,271.2745666503906
2020-07-20,270.642578125
2020-07-21,274.0556335449219
2020-07-22,271.1481628417969
2020-07-23,273.0442810058594
2020-07-24,278.985595703125
2020-07-27,278.1007385253906
2020-07-28,275.5726013183594
2020-07-29,280.1233215332031
2020-07-30,275.5726013183594
2020-07-31,274.4348449707031
2020-08-03,277.0894775390625
2020-08-04,281.13458251953125
2020-08-05,280.2496643066406
2020-08-06,281.3873291015625
2020-08-07,282.7779235839844
2020-08-10,284.9268493652344
2020-08-11,284.0419616699219
2020-08-12,291.8794250488281
2020-08-13,289.35113525390625
2020-08-14,288.2134704589844
2020-08-17,289.35113525390625
2020-08-18,288.5926818847656
2020-08-19,287.834228515625
2020-08-20,284.4211120605469
2020-08-21,287.5814208984375
2020-08-24,286.9494323730469
2020-08-25,283.536376953125
2020-08-26,282.2722473144531
2020-08-27,280.5025634765625
2020-08-28,276.45733642578125
2020-09-01,271.2745666503906
2020-09-02,274.3084411621094
2020-09-03,272.0331115722656
2020-09-04,272.79150390625
2020-09-07,274.6876220703125
2020-09-08,278.6063537597656
2020-09-09,282.65142822265625
2020-09-10,278.1007385253906
2020-09-11,279.1119384765625
2020-09-14,274.8141174316406
2020-09-15,277.84796142578125
2020-09-16,272.79150390625
2020-09-17,272.0331115722656
2020-09-18,277.59503173828125
2020-09-21,285.05328369140625
2020-09-22,285.55889892578125
2020-09-23,282.90423583984375
2020-09-24,276.9630126953125
2020-09-25,273.0442810058594
2020-09-28,275.5726013183594
2020-09-29,271.7802734375
2020-09-30,268.6200256347656
2020-10-01,266.3446350097656
2020-10-02,265.459716796875
2020-10-05,268.7464294433594
2020-10-06,270.51611328125
2020-10-07,268.7464294433594
2020-10-08,272.6650390625
2020-10-09,277.59503173828125
2020-10-12,276.9630126953125
2020-10-13,281.13458251953125
2020-10-14,279.9968566894531
2020-10-15,271.6930847167969
2020-10-16,270.9345703125
2020-10-19,267.6474609375
2020-10-20,270.55523681640625
2020-10-21,269.2909240722656
2020-10-22,266.38311767578125
2020-10-23,270.6817321777344
2020-10-26,268.406005859375
2020-10-27,264.4866943359375
2020-10-28,257.6596374511719
2020-10-29,256.648193359375
2020-10-30,259.8088684082031
2020-11-02,266.00384521484375
2020-11-03,265.3717041015625
2020-11-04,268.0267333984375
2020-11-05,268.6588439941406
2020-11-06,275.3594970703125
2020-11-09,276.7502136230469
2020-11-10,276.37091064453125
2020-11-11,282.0601806640625
2020-11-12,282.31304931640625
2020-11-13,284.0829772949219
2020-11-16,286.3586730957031
2020-11-17,289.013671875
2020-11-18,294.8294372558594
2020-11-19,298.4957275390625
2020-11-20,294.197265625
2020-11-23,288.00225830078125
2020-11-24,287.11724853515625
2020-11-25,289.2666320800781
2020-11-26,287.8758239746094
2020-11-27,288.00225830078125
2020-11-30,286.9908752441406
2020-12-01,289.3929443359375
2020-12-02,283.830078125
2020-12-03,289.013671875
2020-12-04,286.3586730957031
2020-12-07,284.20941162109375
2020-12-08,283.830078125
2020-12-09,286.3586730957031
2020-12-10,291.5422668457031
2020-12-11,282.9451599121094
2020-12-14,286.10589599609375
2020-12-15,282.9451599121094
2020-12-16,292.8065185546875
2020-12-17,291.16302490234375
2020-12-18,286.4850769042969
2020-12-21,278.39373779296875
2020-12-22,278.52020263671875
2020-12-23,285.9793701171875
2020-12-24,294.4500732421875
2020-12-29,295.71435546875
2020-12-30,297.484375
2020-12-31,292.5536804199219
2021-01-04,299.6335754394531
2021-01-05,301.15069580078125
2021-01-06,310.0006408691406
2021-01-07,311.0120849609375
2021-01-08,310.6328125
2021-01-11,308.98931884765625
2021-01-12,304.6907653808594
2021-01-13,306.0813903808594
2021-01-14,305.1964416503906
2021-01-15,305.44927978515625
2021-01-18,307.0928649902344
2021-01-19,306.0813903808594
2021-01-20,306.3343505859375
2021-01-21,306.0813903808594
2021-01-22,305.82855224609375
2021-01-25,308.2307434082031
2021-01-26,307.7249755859375
2021-01-27,309.6214294433594
2021-01-28,307.8514404296875
2021-01-29,302.6678161621094
2021-02-01,307.7249755859375
2021-02-02,309.4949645996094
2021-02-03,311.5178527832031
2021-02-04,309.2421569824219
2021-02-05,311.5178527832031
2021-02-08,308.2307434082031
2021-02-09,311.1385498046875
2021-02-10,312.0235900878906
2021-02-11,309.11566162109375
2021-02-12,304.18499755859375
2021-02-15,243.8891143798828
2021-02-16,241.79306030273438
2021-02-17,237.20175170898438
2021-02-18,230.5642852783203
2021-02-19,227.17076110839844
2021-02-22,222.67922973632812
2021-02-23,224.0765838623047
2021-02-24,227.370361328125
2021-02-25,226.77145385742188
2021-02-26,224.3760223388672
2021-03-01,222.18016052246094
2021-03-02,221.98049926757812
2021-03-03,221.3816680908203
2021-03-04,218.88638305664062
2021-03-05,223.57752990722656
2021-03-08,219.38543701171875
2021-03-09,220.78277587890625
2021-03-10,221.7809295654297
2021-03-11,219.58506774902344
2021-03-12,223.37789916992188
2021-03-15,221.8807373046875
2021-03-16,225.8731689453125
2021-03-17,225.27430725097656
2021-03-18,225.67356872558594
2021-03-19,228.26866149902344
2021-03-22,229.16696166992188
2021-03-23,228.9673309326172
2021-03-24,228.56809997558594
2021-03-25,227.27053833007812
2021-03-26,228.1688690185547
2021-03-29,227.86941528320312
2021-03-30,229.4663848876953
2021-03-31,228.4183807373047
2021-04-01,227.5200653076172
2021-04-06,227.9691925048828
2021-04-07,230.91368103027344
2021-04-08,235.40516662597656
2021-04-09,233.9578857421875
2021-04-12,231.5624237060547
2021-04-13,231.66226196289062
2021-04-14,226.97108459472656
2021-04-15,224.02664184570312
2021-04-16,231.41268920898438
2021-04-19,234.05772399902344
2021-04-20,226.5718536376953
2021-04-21,226.77145385742188
2021-04-22,225.5238037109375
2021-04-23,222.1302490234375
2021-04-26,221.98049926757812
2021-04-27,221.0323028564453
2021-04-28,219.28561401367188
2021-04-29,219.48524475097656
2021-04-30,220.58319091796875
2021-05-04,221.63121032714844
2021-05-05,224.27615356445312
2021-05-06,225.4739227294922
2021-05-07,227.07090759277344
2021-05-10,229.56617736816406
2021-05-11,223.278076171875
2021-05-12,226.92120361328125
2021-05-13,226.97108459472656
2021-05-14,230.51437377929688
2021-05-17,231.81195068359375
2021-05-18,231.36279296875
2021-05-19,231.36279296875
2021-05-20,226.08090209960938
2021-05-21,225.33212280273438
2021-05-24,226.2306671142578
2021-05-25,224.98269653320312
2021-05-26,224.83294677734375
2021-05-27,223.63490295410156
2021-05-28,222.88613891601562
2021-06-01,224.58335876464844
2021-06-02,225.13246154785156
2021-06-03,225.33212280273438
2021-06-04,224.63327026367188
2021-06-07,225.23231506347656
2021-06-08,225.8812255859375
2021-06-09,226.1807403564453
2021-06-10,227.62838745117188
2021-06-11,231.22250366210938
2021-06-14,231.37228393554688
2021-06-15,230.62350463867188
2021-06-16,229.7748565673828
2021-06-17,230.7732391357422
2021-06-18,221.3885955810547
2021-06-21,225.23231506347656
2021-06-22,223.83457946777344
2021-06-23,222.63653564453125
2021-06-24,222.98597717285156
2021-06-25,224.13409423828125
2021-06-28,223.58499145507812
2021-06-29,222.48680114746094
2021-06-30,222.5866241455078
2021-07-01,222.7363739013672
2021-07-02,224.23394775390625
2021-07-05,231.1226806640625
2021-07-06,233.86819458007812
2021-07-07,237.06298828125
2021-07-08,233.86819458007812
2021-07-09,237.3125762939453
2021-07-12,235.61534118652344
2021-07-13,236.56375122070312
2021-07-14,235.26589965820312
2021-07-15,232.5703125
2021-07-16,234.5171356201172
2021-07-19,230.82315063476562
2021-07-20,229.27569580078125
2021-07-21,230.9230194091797
2021-07-22,231.4221954345703
2021-07-23,233.9181365966797
2021-07-26,232.02122497558594
2021-07-27,234.01795959472656
2021-07-28,232.76995849609375
2021-07-29,232.86984252929688
2021-07-30,232.6202392578125
2021-08-02,233.21926879882812
2021-08-03,235.01629638671875
2021-08-04,232.96966552734375
2021-08-05,231.47210693359375
2021-08-06,232.76995849609375
2021-08-09,233.26918029785156
2021-08-10,234.11778259277344
2021-08-11,238.51063537597656
2021-08-12,240.80685424804688
2021-08-13,242.5540313720703
2021-08-16,241.70541381835938
2021-08-17,244.85028076171875
2021-08-18,244.9001922607422
2021-08-19,243.60232543945312
2021-08-20,246.09823608398438
2021-08-23,251.090087890625
2021-08-24,250.64083862304688
2021-08-25,251.13999938964844
2021-08-26,252.587646484375
2021-08-27,254.4346466064453
2021-08-31,254.73414611816406
2021-09-01,255.58273315429688
2021-09-02,256.1817626953125
2021-09-03,255.28323364257812
2021-09-06,256.9804382324219
2021-09-07,257.9787902832031
2021-09-08,256.5811462402344
2021-09-09,254.2349395751953
2021-09-10,253.9853515625
2021-09-13,255.78245544433594
2021-09-14,255.38307189941406
2021-09-15,254.28485107421875
2021-09-16,256.7308654785156
2021-09-17,255.5328369140625
2021-09-20,254.0352783203125
2021-09-21,256.7807922363281
2021-09-22,261.2235412597656
2021-09-23,259.1269836425781
2021-09-24,257.080322265625
2021-09-27,257.4796142578125
2021-09-28,255.93215942382812
2021-09-29,256.0819091796875
2021-09-30,252.88717651367188
2021-10-01,247.54588317871094
2021-10-04,251.2398223876953
2021-10-05,252.587646484375
2021-10-06,267.61309814453125
2021-10-07,272.7048034667969
2021-10-08,275.15081787109375
2021-10-11,269.9093933105469
2021-10-12,269.6598205566406
2021-10-13,268.9110107421875
2021-10-14,265.5979919433594
2021-10-15,267.4951171875
2021-10-18,269.0926818847656
2021-10-19,273.8355712890625
2021-10-20,271.7386779785156
2021-10-21,270.2908935546875
2021-10-22,270.3407897949219
2021-10-25,273.286376953125
2021-10-26,273.4860534667969
2021-10-27,271.13958740234375
2021-10-28,269.19256591796875
2021-10-29,269.4920959472656
2021-11-01,271.5390319824219
2021-11-02,271.5888977050781
2021-11-03,273.1365661621094
2021-11-04,275.18353271484375
2021-11-05,274.93389892578125
2021-11-08,274.4346923828125
2021-11-09,278.0791320800781
2021-11-10,284.5194091796875
2021-11-11,283.2712707519531
2021-11-12,284.56927490234375
2021-11-15,285.4679260253906
2021-11-16,280.2258605957031
2021-11-17,277.4300842285156
2021-11-18,278.9278259277344
2021-11-19,278.4286193847656
2021-11-22,280.4754638671875
2021-11-23,279.377197265625
2021-11-24,280.0760803222656
2021-11-25,279.9263000488281
2021-11-26,278.7281188964844
2021-11-29,278.5783386230469
2021-11-30,276.331787109375
2021-12-01,277.7296142578125
2021-12-02,277.4300842285156
2021-12-03,279.67669677734375
2021-12-06,280.2258605957031
2021-12-07,283.87030029296875
2021-12-08,282.32269287109375
2021-12-09,282.5722961425781
2021-12-10,283.97015380859375
2021-12-13,284.9187316894531
2021-12-14,284.31964111328125
2021-12-15,281.7735595703125
2021-12-16,281.97320556640625
2021-12-17,283.97015380859375
2021-12-20,287.1653747558594
2021-12-21,288.0639953613281
2021-12-22,287.11541748046875
2021-12-23,287.9142761230469
2021-12-24,287.46490478515625
2021-12-29,290.610107421875
2021-12-30,290.8098449707031
2021-12-31,289.4619140625
2022-01-04,293.5057678222656
2022-01-05,296.25164794921875
2022-01-06,291.8582763671875
2022-01-07,288.6131286621094
2022-01-10,292.0080261230469
2022-01-11,291.8582763671875
2022-01-12,291.8083190917969
2022-01-13,289.26220703125
2022-01-14,284.56927490234375
2022-01-17,289.0126037597656
2022-01-18,289.1123962402344
2022-01-19,287.41497802734375
2022-01-20,286.86578369140625
2022-01-21,288.3136291503906
2022-01-24,287.76446533203125
2022-01-25,291.0095520019531
2022-01-26,295.3529357910156
2022-01-27,299.5466003417969
2022-01-28,302.9414367675781
2022-01-31,296.5511779785156
2022-02-01,299.5466003417969
2022-02-02,301.5435485839844
2022-02-03,296.6010437011719
2022-02-04,295.10333251953125
2022-02-07,290.9595947265625
2022-02-08,291.2091979980469
2022-02-09,293.2561950683594
2022-02-10,296.5511779785156
2022-02-11,297.699462890625
2022-02-14,294.9535827636719
2022-02-15,298.74786376953125
2022-02-16,294.3045349121094
2022-02-17,293.2561950683594
2022-02-18,293.7554016113281
2022-02-21,287.1653747558594
2022-02-22,287.1653747558594
2022-02-23,290.4104309082031
2022-02-24,279.2273864746094
2022-02-25,286.1169738769531
2022-02-28,289.3121032714844
2022-03-01,283.5208435058594
2022-03-02,282.2228698730469
2022-03-03,280.9747314453125
2022-03-04,274.93389892578125
2022-03-07,272.3876953125
2022-03-08,265.6479187011719
2022-03-09,274.3846740722656
2022-03-10,273.6857604980469
2022-03-11,272.33782958984375
2022-03-14,276.5314636230469
2022-03-15,278.0791320800781
2022-03-16,277.2303771972656
2022-03-17,276.98077392578125
2022-03-18,278.3287658691406
2022-03-21,276.9308776855469
2022-03-22,278.5783386230469
2022-03-23,275.6827392578125
2022-03-24,274.63433837890625
2022-03-25,275.333251953125
2022-03-28,279.82647705078125
2022-03-29,279.82647705078125
2022-03-30,282.4225158691406
2022-03-31,275.5829162597656
2022-04-01,278.5783386230469
2022-04-04,275.4830017089844
2022-04-05,274.2848815917969
2022-04-06,272.2879333496094
2022-04-07,272.2879333496094
2022-04-08,270.88995361328125
2022-04-11,274.7841491699219
2022-04-12,270.1910705566406
2022-04-13,264.7991943359375
2022-04-14,265.89752197265625
2022-04-19,269.8915100097656
2022-04-20,266.0972595214844
2022-04-21,264.6993713378906
2022-04-22,265.1986389160156
2022-04-25,268.194091796875
2022-04-26,269.79168701171875
2022-04-27,273.1864929199219
2022-04-28,271.88848876953125
2022-04-29,271.5888977050781
2022-05-03,276.28179931640625
2022-05-04,271.2893981933594
2022-05-05,271.2893981933594
2022-05-06,270.9898681640625
2022-05-09,275.0836181640625
2022-05-10,276.7810974121094
2022-05-11,275.4830017089844
2022-05-12,273.6857604980469
2022-05-13,280.7750244140625
2022-05-16,286.2666931152344
2022-05-17,277.8794250488281
2022-05-18,265.6978759765625
2022-05-19,254.78822326660156
2022-05-20,259.9818420410156
2022-05-23,261.57989501953125
2022-05-24,257.9842529296875
2022-05-25,254.9879608154297
2022-05-26,257.6846618652344
2022-05-27,258.18408203125
2022-05-30,258.8832092285156
2022-05-31,258.68341064453125
2022-06-01,258.5835266113281
2022-06-06,260.18157958984375
2022-06-07,257.6846618652344
2022-06-08,259.3825988769531
2022-06-09,251.89173889160156
2022-06-10,249.79432678222656
2022-06-13,245.7991943359375
2022-06-14,246.39846801757812
2022-06-15,250.89297485351562
2022-06-16,249.3948211669922
2022-06-17,251.39234924316406
2022-06-20,251.59210205078125
2022-06-21,249.4947052001953
2022-06-22,247.19749450683594
2022-06-23,246.29859924316406
2022-06-24,255.0878448486328
2022-06-27,254.08905029296875
2022-06-28,256.286376953125
2022-06-29,257.9842529296875
2022-06-30,255.18771362304688
2022-07-01,254.48858642578125
2022-07-04,257.1852722167969
2022-07-05,255.18771362304688
2022-07-06,257.48486328125
2022-07-07,256.7857666015625
2022-07-08,261.4800109863281
2022-07-11,259.5823669433594
2022-07-12,259.482421875
2022-07-13,256.48614501953125
2022-07-14,256.286376953125
2022-07-15,258.5835266113281
2022-07-18,259.6822204589844
2022-07-19,261.9794006347656
2022-07-20,259.482421875
2022-07-21,260.7808532714844
2022-07-22,259.08294677734375
2022-07-25,264.4763488769531
2022-07-26,258.3838195800781
2022-07-27,260.7808532714844
2022-07-28,260.3813781738281
2022-07-29,262.2790832519531
2022-08-01,264.37646484375
2022-08-02,265.3752746582031
2022-08-03,263.6773376464844
2022-08-04,263.1779479980469
2022-08-05,261.67974853515625
2022-08-08,261.7796630859375
2022-08-09,263.37774658203125
2022-08-10,266.6736755371094
2022-08-11,264.6761169433594
2022-08-12,263.07806396484375
2022-08-15,265.87469482421875
2022-08-16,267.57257080078125
2022-08-17,268.5713195800781
2022-08-18,270.369140625
2022-08-19,270.5688781738281
2022-08-22,270.0694885253906
2022-08-23,265.5749816894531
2022-08-24,259.08294677734375
2022-08-25,256.18646240234375
2022-08-26,252.39114379882812
2022-08-30,250.69322204589844
2022-08-31,248.39601135253906
2022-09-01,243.90151977539062
2022-09-02,247.39724731445312
2022-09-05,249.294921875
2022-09-06,255.5872039794922
2022-09-07,248.9953155517578
2022-09-08,237.10983276367188
2022-09-09,239.6067657470703
2022-09-12,252.7906494140625
2022-09-13,245.00018310546875
2022-09-14,237.0099639892578
2022-09-15,231.71644592285156
2022-09-16,231.217041015625
2022-09-20,223.82611083984375
2022-09-21,225.52401733398438
2022-09-22,226.72254943847656
2022-09-23,219.93087768554688
2022-09-26,217.33404541015625
2022-09-27,215.8358612060547
2022-09-28,211.2415008544922
2022-09-29,200.05520629882812
2022-09-30,206.54725646972656
2022-10-03,208.64466857910156
2022-10-04,209.7433319091797
2022-10-05,201.053955078125
2022-10-06,199.3560333251953
2022-10-07,200.45469665527344
2022-10-10,205.8480987548828
2022-10-11,206.7469940185547
2022-10-12,198.90658569335938
2022-10-13,200.6932373046875
2022-10-14,201.8920135498047
2022-10-17,205.48828125
2022-10-18,204.3894500732422
2022-10-19,204.7890167236328
2022-10-20,207.18655395507812
2022-10-21,208.98471069335938
2022-10-24,210.5830535888672
2022-10-25,210.78285217285156
2022-10-26,211.9816131591797
2022-10-27,212.58099365234375
2022-10-28,212.48109436035156
2022-10-31,214.87864685058594
2022-11-01,217.57586669921875
2022-11-02,216.576904296875
2022-11-03,222.7705078125
2022-11-04,222.9702911376953
2022-11-07,227.4656524658203
2022-11-08,230.06298828125
2022-11-09,228.06504821777344
2022-11-10,227.6654510498047
2022-11-11,227.9651336669922
2022-11-14,230.16290283203125
2022-11-15,227.16598510742188
2022-11-16,225.66751098632812
2022-11-17,226.2668914794922
2022-11-18,231.06198120117188
2022-11-21,231.76123046875
2022-11-22,234.7581329345703
2022-11-23,235.85702514648438
2022-11-24,237.35548400878906
2022-11-25,234.7581329345703
2022-11-28,232.36062622070312
2022-11-29,232.76019287109375
2022-11-30,227.26588439941406
2022-12-01,228.4646453857422
2022-12-02,228.2648468017578
2022-12-05,229.8632049560547
2022-12-06,228.7643280029297
2022-12-07,228.06504821777344
2022-12-08,230.66236877441406
2022-12-09,227.6654510498047
2022-12-12,226.56658935546875
2022-12-13,226.2668914794922
2022-12-14,225.4677276611328
2022-12-15,223.26998901367188
2022-12-16,222.0712127685547
2022-12-19,223.46978759765625
2022-12-20,224.16903686523438
2022-12-21,226.66647338867188
2022-12-22,225.86729431152344
2022-12-23,226.46669006347656
2022-12-28,223.26998901367188
2022-12-29,224.0691680908203
2022-12-30,223.96925354003906
2023-01-03,228.7643280029297
2023-01-04,234.7581329345703
2023-01-05,238.2545623779297
2023-01-06,241.1515655517578
2023-01-09,242.94972229003906
2023-01-10,241.85084533691406
2023-01-11,243.44918823242188
2023-01-12,245.746826171875
2023-01-13,245.3472442626953
2023-01-16,247.2452850341797
2023-01-17,247.5449981689453
2023-01-18,247.5449981689453
2023-01-19,247.944580078125
2023-01-20,247.64488220214844
2023-01-23,249.5429229736328
2023-01-24,243.64898681640625
2023-01-25,244.3482666015625
2023-01-26,245.3472442626953
2023-01-27,246.64590454101562
2023-01-30,247.34518432617188
