Date,PLD
2019-04-17,61.05986404418945
2019-04-18,62.16680145263672
2019-04-22,61.62602233886719
2019-04-23,62.69914245605469
2019-04-24,63.63711929321289
2019-04-25,63.763877868652344
2019-04-26,64.30467224121094
2019-04-29,63.69626998901367
2019-04-30,64.78630065917969
2019-05-01,65.5721664428711
2019-05-02,64.49903106689453
2019-05-03,64.87081909179688
2019-05-06,64.42295837402344
2019-05-07,62.80054473876953
2019-05-08,62.859703063964844
2019-05-09,63.07096862792969
2019-05-10,63.84836959838867
2019-05-13,63.42586135864258
2019-05-14,63.628658294677734
2019-05-15,64.22862243652344
2019-05-16,64.95532989501953
2019-05-17,64.73561096191406
2019-05-20,63.873714447021484
2019-05-21,64.92152404785156
2019-05-22,64.68492126464844
2019-05-23,64.58351135253906
2019-05-24,63.72161865234375
2019-05-28,62.842830657958984
2019-05-29,61.81190872192383
2019-05-30,61.955570220947266
2019-05-31,62.251312255859375
2019-06-03,63.45967483520508
2019-06-04,63.375179290771484
2019-06-05,65.46231079101562
2019-06-06,66.02848815917969
2019-06-07,66.07073211669922
2019-06-10,66.25662994384766
2019-06-11,66.61153411865234
2019-06-12,67.04540252685547
2019-06-13,67.99819946289062
2019-06-14,68.02371978759766
2019-06-17,68.8404312133789
2019-06-18,68.46611022949219
2019-06-19,69.3593521118164
2019-06-20,70.16754913330078
2019-06-21,69.18920135498047
2019-06-24,68.56819152832031
2019-06-25,67.87059783935547
2019-06-26,66.47542572021484
2019-06-27,67.51327514648438
2019-06-28,68.142822265625
2019-07-01,67.98967742919922
2019-07-02,69.41039276123047
2019-07-03,70.26963806152344
2019-07-05,70.1250228881836
2019-07-08,70.02293395996094
2019-07-09,70.2866439819336
2019-07-10,70.62694549560547
2019-07-11,68.92547607421875
2019-07-12,68.0832748413086
2019-07-15,68.00672912597656
2019-07-16,69.29981994628906
2019-07-17,69.42740631103516
2019-07-18,70.1250228881836
2019-07-19,68.68728637695312
2019-07-22,69.06159210205078
2019-07-23,70.2611312866211
2019-07-24,69.98039245605469
2019-07-25,69.29129028320312
2019-07-26,69.85277557373047
2019-07-29,70.29515075683594
2019-07-30,69.76770782470703
2019-07-31,68.57667541503906
2019-08-01,68.7213363647461
2019-08-02,68.49163055419922
2019-08-05,66.9007797241211
2019-08-06,68.01521301269531
2019-08-07,68.48310852050781
2019-08-08,69.9038314819336
2019-08-09,69.61459350585938
2019-08-12,69.49547576904297
2019-08-13,69.60607147216797
2019-08-14,68.27894592285156
2019-08-15,69.08714294433594
2019-08-16,70.09098815917969
2019-08-19,71.341552734375
2019-08-20,70.14203643798828
2019-08-21,70.86512756347656
2019-08-22,71.45213317871094
2019-08-23,69.6656265258789
2019-08-26,70.29515075683594
2019-08-27,69.76770782470703
2019-08-28,70.47381591796875
2019-08-29,71.22244262695312
2019-08-30,71.13739776611328
2019-09-03,71.94556427001953
2019-09-04,72.62612915039062
2019-09-05,71.96256256103516
2019-09-06,72.1326904296875
2019-09-09,71.99659729003906
2019-09-10,70.8396224975586
2019-09-11,70.17604064941406
2019-09-12,71.49465942382812
2019-09-13,71.62228393554688
2019-09-16,72.4985122680664
2019-09-17,73.53639221191406
2019-09-18,72.80477142333984
2019-09-19,72.77910614013672
2019-09-20,72.20556640625
2019-09-23,72.43671417236328
2019-09-24,72.09428405761719
2019-09-25,72.85614776611328
2019-09-26,73.84912109375
2019-09-27,73.42967987060547
2019-09-30,72.9502944946289
2019-10-01,72.11998748779297
2019-10-02,72.11998748779297
2019-10-03,73.19857788085938
2019-10-04,73.78064727783203
2019-10-07,73.41255950927734
2019-10-08,72.88184356689453
2019-10-09,73.18142700195312
2019-10-10,73.45536041259766
2019-10-11,73.48102569580078
2019-10-14,73.840576171875
2019-10-15,76.28022766113281
2019-10-16,76.22032165527344
2019-10-17,76.32304382324219
2019-10-18,76.708251953125
2019-10-21,77.57283020019531
2019-10-22,77.7354736328125
2019-10-23,78.64286041259766
2019-10-24,78.83118438720703
2019-10-25,77.77827453613281
2019-10-28,73.52384185791016
2019-10-29,74.17443084716797
2019-10-30,75.0561294555664
2019-10-31,75.12461853027344
2019-11-01,74.85067749023438
2019-11-04,75.13317108154297
2019-11-05,73.53240203857422
2019-11-06,74.96196746826172
2019-11-07,74.69657897949219
2019-11-08,74.53394317626953
2019-11-11,74.74794006347656
2019-11-12,74.15731048583984
2019-11-13,75.27012634277344
2019-11-14,76.28880310058594
2019-11-15,76.27168273925781
2019-11-18,76.94794464111328
2019-11-19,77.92379760742188
2019-11-20,78.36894226074219
2019-11-21,77.76972961425781
2019-11-22,77.52145385742188
2019-11-25,77.77827453613281
2019-11-26,79.0366439819336
2019-11-27,79.09654998779297
2019-11-29,78.36894226074219
2019-12-02,77.05066680908203
2019-12-03,77.66702270507812
2019-12-04,77.98371124267578
2019-12-05,78.1977310180664
2019-12-06,78.26619720458984
2019-12-09,78.2234115600586
2019-12-10,78.0179672241211
2019-12-11,76.87088012695312
2019-12-12,76.11759185791016
2019-12-13,75.79231262207031
2019-12-16,75.63822937011719
2019-12-17,74.7393798828125
2019-12-18,75.4025650024414
2019-12-19,75.19584655761719
2019-12-20,75.81597900390625
2019-12-23,75.44562530517578
2019-12-24,75.66954040527344
2019-12-26,76.14322662353516
2019-12-27,76.36715698242188
2019-12-30,76.53081512451172
2019-12-31,76.77194213867188
2020-01-02,76.13462829589844
2020-01-03,76.9872817993164
2020-01-06,76.68583679199219
2020-01-07,76.19491577148438
2020-01-08,76.60832214355469
2020-01-09,76.6169204711914
2020-01-10,77.03031158447266
2020-01-13,79.06288146972656
2020-01-14,78.05521392822266
2020-01-15,79.41598510742188
2020-01-16,80.39781951904297
2020-01-17,81.19017028808594
2020-01-21,82.30978393554688
2020-01-22,80.90595245361328
2020-01-23,82.4217529296875
2020-01-24,82.80934143066406
2020-01-27,81.81028747558594
2020-01-28,82.3011703491211
2020-01-29,83.11077117919922
2020-01-30,82.8609848022461
2020-01-31,79.99301147460938
2020-02-03,79.1231689453125
2020-02-04,80.45811462402344
2020-02-05,79.87244415283203
2020-02-06,80.19110107421875
2020-02-07,80.21695709228516
2020-02-10,81.52603149414062
2020-02-11,82.8609848022461
2020-02-12,83.36050415039062
2020-02-13,83.08491516113281
2020-02-14,84.01506042480469
2020-02-18,84.70407104492188
2020-02-19,84.20455169677734
2020-02-20,85.2208251953125
2020-02-21,85.46199035644531
2020-02-24,82.66291046142578
2020-02-25,78.97676086425781
2020-02-26,78.59780883789062
2020-02-27,74.67910766601562
2020-02-28,72.58627319335938
2020-03-02,76.02265167236328
2020-03-03,76.9872817993164
2020-03-04,81.27630615234375
2020-03-05,77.2628402709961
2020-03-06,73.9642562866211
2020-03-09,66.97952270507812
2020-03-10,69.64078521728516
2020-03-11,63.46561813354492
2020-03-12,60.442623138427734
2020-03-13,67.58110809326172
2020-03-16,55.9094352722168
2020-03-17,61.38920974731445
2020-03-18,58.87945556640625
2020-03-19,55.50127029418945
2020-03-20,54.55467987060547
2020-03-23,55.03231430053711
2020-03-24,61.26763916015625
2020-03-25,62.69184112548828
2020-03-26,67.46822357177734
2020-03-27,68.75347900390625
2020-03-30,71.97535705566406
2020-03-31,69.79560089111328
2020-04-01,63.6210823059082
2020-04-02,65.57503509521484
2020-04-03,63.907649993896484
2020-04-06,69.67403411865234
2020-04-07,70.29927825927734
2020-04-08,74.84117126464844
2020-04-09,79.66096496582031
2020-04-13,75.0409164428711
2020-04-14,77.42040252685547
2020-04-15,75.15380859375
2020-04-16,76.59539031982422
2020-04-17,78.3496322631836
2020-04-20,76.85591125488281
2020-04-21,77.2901382446289
2020-04-22,76.30882263183594
2020-04-23,75.336181640625
2020-04-24,77.32488250732422
2020-04-27,79.75646209716797
2020-04-28,77.802490234375
2020-04-29,78.2975082397461
2020-04-30,77.48987579345703
2020-05-01,75.42300415039062
2020-05-04,75.6661605834961
2020-05-05,76.1959228515625
2020-05-06,75.50118255615234
2020-05-07,76.48249816894531
2020-05-08,78.13249206542969
2020-05-11,77.1859359741211
2020-05-12,73.13905334472656
2020-05-13,71.94062805175781
2020-05-14,73.0174789428711
2020-05-15,72.32273864746094
2020-05-18,75.40563201904297
2020-05-19,73.53852081298828
2020-05-20,75.65750885009766
2020-05-21,75.03221893310547
2020-05-22,76.03091430664062
2020-05-26,78.1759262084961
2020-05-27,79.68701171875
2020-05-28,80.8072738647461
2020-05-29,79.46121215820312
2020-06-01,81.37174224853516
2020-06-02,82.90018463134766
2020-06-03,84.51547241210938
2020-06-04,81.06779479980469
2020-06-05,83.1172866821289
2020-06-08,84.90625762939453
2020-06-09,84.52413940429688
2020-06-10,83.72518920898438
2020-06-11,78.9488296508789
2020-06-12,82.03176879882812
2020-06-15,82.47738647460938
2020-06-16,84.67061614990234
2020-06-17,84.495849609375
2020-06-18,83.08905792236328
2020-06-19,80.27543640136719
2020-06-22,80.87834930419922
2020-06-23,79.90843200683594
2020-06-24,78.46665954589844
2020-06-25,79.92591094970703
2020-06-26,78.4928970336914
2020-06-29,79.66378784179688
2020-06-30,81.55117797851562
2020-07-01,83.1414794921875
2020-07-02,83.4909896850586
2020-07-06,83.49972534179688
2020-07-07,82.86185455322266
2020-07-08,83.67448425292969
2020-07-09,84.38224792480469
2020-07-10,82.85309600830078
2020-07-13,81.76087951660156
2020-07-14,81.59485626220703
2020-07-15,81.90943908691406
2020-07-16,80.47640991210938
2020-07-17,83.3074951171875
2020-07-20,82.77446746826172
2020-07-21,85.57062530517578
2020-07-22,85.96382904052734
2020-07-23,86.41819763183594
2020-07-24,87.30072021484375
2020-07-27,88.91724395751953
2020-07-28,89.59881591796875
2020-07-29,92.77069091796875
2020-07-30,91.91436767578125
2020-07-31,92.11532592773438
2020-08-03,91.73087310791016
2020-08-04,92.26387023925781
2020-08-05,91.66094970703125
2020-08-06,91.64347839355469
2020-08-07,91.80951690673828
2020-08-10,90.63863372802734
2020-08-11,87.82501220703125
2020-08-12,89.89590454101562
2020-08-13,89.68621826171875
2020-08-14,89.40658569335938
2020-08-17,91.05807495117188
2020-08-18,90.5687255859375
2020-08-19,88.89977264404297
2020-08-20,89.72987365722656
2020-08-21,90.03571319580078
2020-08-24,89.12696838378906
2020-08-25,89.10948944091797
2020-08-26,88.27936553955078
2020-08-27,89.0395736694336
2020-08-28,89.55513000488281
2020-08-31,89.004638671875
2020-09-01,88.69007873535156
2020-09-02,91.38135528564453
2020-09-03,88.78620147705078
2020-09-04,88.04345703125
2020-09-08,86.3308334350586
2020-09-09,88.23571014404297
2020-09-10,87.38812255859375
2020-09-11,87.56287384033203
2020-09-14,89.08326721191406
2020-09-15,89.76482391357422
2020-09-16,89.66816711425781
2020-09-17,88.84213256835938
2020-09-18,87.4537124633789
2020-09-21,84.84379577636719
2020-09-22,87.16372680664062
2020-09-23,83.745361328125
2020-09-24,83.798095703125
2020-09-25,85.82801055908203
2020-09-28,87.90187072753906
2020-09-29,87.53279876708984
2020-09-30,88.42033386230469
2020-10-01,89.77362060546875
2020-10-02,91.58384704589844
2020-10-05,92.4362564086914
2020-10-06,91.81233215332031
2020-10-07,92.93714904785156
2020-10-08,93.88619232177734
2020-10-09,93.94770812988281
2020-10-12,95.16038513183594
2020-10-13,93.70166778564453
2020-10-14,91.41688537597656
2020-10-15,92.251708984375
2020-10-16,91.61902618408203
2020-10-19,90.52935791015625
2020-10-20,90.9775161743164
2020-10-21,90.20421600341797
2020-10-22,90.33602142333984
2020-10-23,90.72267150878906
2020-10-26,88.28852844238281
2020-10-27,87.11978912353516
2020-10-28,85.6874008178711
2020-10-29,88.03369140625
2020-10-30,87.17252349853516
2020-11-02,89.51876831054688
2020-11-03,91.73324584960938
2020-11-04,92.98106384277344
2020-11-05,93.04258728027344
2020-11-06,92.172607421875
2020-11-09,87.53279876708984
2020-11-10,87.82276916503906
2020-11-11,89.65058898925781
2020-11-12,90.17784881591797
2020-11-13,90.9775161743164
2020-11-16,90.7402572631836
2020-11-17,91.56629180908203
2020-11-18,89.10578918457031
2020-11-19,87.8667221069336
2020-11-20,88.11276245117188
2020-11-23,87.48884582519531
2020-11-24,86.82979583740234
2020-11-25,87.00553894042969
2020-11-27,88.40276336669922
2020-11-30,87.9194564819336
2020-12-01,88.05125427246094
2020-12-02,85.69619750976562
2020-12-03,85.3271255493164
2020-12-04,86.69798278808594
2020-12-07,85.70498657226562
2020-12-08,85.16016387939453
2020-12-09,84.73837280273438
2020-12-10,85.39742279052734
2020-12-11,85.56439208984375
2020-12-14,85.125
2020-12-15,87.4800796508789
2020-12-16,87.74369049072266
2020-12-17,88.90160369873047
2020-12-18,86.68302917480469
2020-12-21,85.9582290649414
2020-12-22,86.31179809570312
2020-12-23,85.02130889892578
2020-12-24,85.94939422607422
2020-12-28,86.81562042236328
2020-12-29,86.37367248535156
2020-12-30,87.34595489501953
2020-12-31,88.08840942382812
2021-01-04,84.88874053955078
2021-01-05,85.02130889892578
2021-01-06,83.00605010986328
2021-01-07,84.25232696533203
2021-01-08,85.38369750976562
2021-01-11,83.66895294189453
2021-01-12,83.7131576538086
2021-01-13,84.33189392089844
2021-01-14,84.41143798828125
2021-01-15,86.33831787109375
2021-01-19,86.62999725341797
2021-01-20,88.68944549560547
2021-01-21,88.76900482177734
2021-01-22,89.46728515625
2021-01-25,90.77542114257812
2021-01-26,93.7364730834961
2021-01-27,91.28810119628906
2021-01-28,91.39417266845703
2021-01-29,91.21737670898438
2021-02-01,93.61270141601562
2021-02-02,94.47008514404297
2021-02-03,93.7276382446289
2021-02-04,94.05467224121094
2021-02-05,94.31099700927734
2021-02-08,94.6468734741211
2021-02-09,94.9473876953125
2021-02-10,95.03578186035156
2021-02-11,95.2479248046875
2021-02-12,95.1683578491211
2021-02-16,94.2049331665039
2021-02-17,93.54200744628906
2021-02-18,93.49781799316406
2021-02-19,93.07355499267578
2021-02-22,92.56089782714844
2021-02-23,92.41063690185547
2021-02-24,91.25272369384766
2021-02-25,89.6175308227539
2021-02-26,87.56692504882812
2021-03-01,87.88512420654297
2021-03-02,87.58458709716797
2021-03-03,84.95061492919922
2021-03-04,84.53519439697266
2021-03-05,86.06431579589844
2021-03-08,84.8091812133789
2021-03-09,86.90399932861328
2021-03-10,86.37367248535156
2021-03-11,88.0000228881836
2021-03-12,89.52914428710938
2021-03-15,90.84612274169922
2021-03-16,92.1277847290039
2021-03-17,90.2450942993164
2021-03-18,90.81428527832031
2021-03-19,89.27566528320312
2021-03-22,92.18394470214844
2021-03-23,93.5624771118164
2021-03-24,92.33515167236328
2021-03-25,92.8776626586914
2021-03-26,94.96768951416016
2021-03-29,94.95878601074219
2021-03-30,94.94989776611328
2021-03-31,94.27397155761719
2021-04-01,96.49742889404297
2021-04-05,96.38178253173828
2021-04-06,97.2267074584961
2021-04-07,97.50240325927734
2021-04-08,96.4440689086914
2021-04-09,97.39569854736328
2021-04-12,97.68917083740234
2021-04-13,98.52520751953125
2021-04-14,97.52909088134766
2021-04-15,99.93041229248047
2021-04-16,100.1082992553711
2021-04-19,99.83258819580078
2021-04-20,102.05602264404297
2021-04-21,102.02045440673828
2021-04-22,101.99378204345703
2021-04-23,102.16276550292969
2021-04-26,102.4740219116211
2021-04-27,102.14497375488281
2021-04-28,102.36732482910156
2021-04-29,103.40787506103516
2021-04-30,103.63912200927734
2021-05-03,103.17665100097656
2021-05-04,102.81198120117188
2021-05-05,100.50851440429688
2021-05-06,102.02936553955078
2021-05-07,103.18553161621094
2021-05-10,103.34561920166016
2021-05-11,102.15384674072266
2021-05-12,99.93931579589844
2021-05-13,100.94430541992188
2021-05-14,101.96709442138672
2021-05-17,101.5579833984375
2021-05-18,102.26058959960938
2021-05-19,102.58966827392578
2021-05-20,104.3772964477539
2021-05-21,104.52850341796875
2021-05-24,105.07991027832031
2021-05-25,105.10660552978516
2021-05-26,104.5107192993164
2021-05-27,103.9326171875
2021-05-28,104.80420684814453
2021-06-01,106.5740737915039
2021-06-02,108.27277374267578
2021-06-03,108.3884048461914
2021-06-04,108.85086822509766
2021-06-07,109.10877990722656
2021-06-08,109.98038482666016
2021-06-09,109.93592071533203
2021-06-10,112.310546875
2021-06-11,110.91421508789062
2021-06-14,112.20382690429688
2021-06-15,110.06753540039062
2021-06-16,108.53013610839844
2021-06-17,109.59381866455078
2021-06-18,106.87653350830078
2021-06-21,109.57593536376953
2021-06-22,109.03069305419922
2021-06-23,108.26200103759766
2021-06-24,108.39605712890625
2021-06-25,109.04856872558594
2021-06-28,108.70890808105469
2021-06-29,108.55694580078125
2021-06-30,106.84077453613281
2021-07-01,107.24301147460938
2021-07-02,108.18155670166016
2021-07-06,109.53125
2021-07-07,110.20162200927734
2021-07-08,110.04072570800781
2021-07-09,112.07868957519531
2021-07-12,113.8842544555664
2021-07-13,112.27532958984375
2021-07-14,112.82952880859375
2021-07-15,113.4552001953125
2021-07-16,113.76805114746094
2021-07-19,113.32111358642578
2021-07-20,114.40267944335938
2021-07-21,113.42838287353516
2021-07-22,113.66971588134766
2021-07-23,114.31329345703125
2021-07-26,114.39373016357422
2021-07-27,115.47529602050781
2021-07-28,114.08088684082031
2021-07-29,114.31329345703125
2021-07-30,114.44735717773438
2021-08-02,114.82278442382812
2021-08-03,115.9043197631836
2021-08-04,115.21605682373047
2021-08-05,116.60150909423828
2021-08-06,115.9400863647461
2021-08-09,116.20823669433594
2021-08-10,115.61830139160156
2021-08-11,115.21605682373047
2021-08-12,116.26185607910156
2021-08-13,117.9690933227539
2021-08-16,119.49755859375
2021-08-17,119.84616088867188
2021-08-18,118.43386840820312
2021-08-19,119.01490783691406
2021-08-20,119.99810791015625
2021-08-23,119.22942352294922
2021-08-24,116.86966705322266
2021-08-25,116.67301940917969
2021-08-26,116.75344848632812
2021-08-27,117.37023162841797
2021-08-30,119.53330993652344
2021-08-31,120.36459350585938
2021-09-01,123.16228485107422
2021-09-02,123.77012634277344
2021-09-03,124.23490905761719
2021-09-07,123.03716278076172
2021-09-08,123.83267974853516
2021-09-09,120.41822814941406
2021-09-10,119.44396209716797
2021-09-13,118.68417358398438
2021-09-14,118.47858428955078
2021-09-15,119.14002990722656
2021-09-16,119.06818389892578
2021-09-17,116.84992218017578
2021-09-20,115.90692138671875
2021-09-21,115.71833801269531
2021-09-22,116.7601089477539
2021-09-23,115.70933532714844
2021-09-24,114.8651351928711
2021-09-27,113.32940673828125
2021-09-28,112.78158569335938
2021-09-29,113.5539321899414
2021-09-30,112.64686584472656
2021-10-01,113.5449447631836
2021-10-04,113.90418243408203
2021-10-05,113.5449447631836
2021-10-06,114.76634979248047
2021-10-07,116.19430541992188
2021-10-08,115.4309310913086
2021-10-11,115.79914093017578
2021-10-12,118.8077392578125
2021-10-13,120.25362396240234
2021-10-14,121.89715576171875
2021-10-15,123.01978302001953
2021-10-18,125.5433578491211
2021-10-19,124.941650390625
2021-10-20,128.80343627929688
2021-10-21,130.1685028076172
2021-10-22,129.32431030273438
2021-10-25,130.31224060058594
2021-10-26,131.3270263671875
2021-10-27,129.1986083984375
2021-10-28,131.72219848632812
2021-10-29,130.1864776611328
2021-11-01,129.97991943359375
2021-11-02,132.04551696777344
2021-11-03,132.60232543945312
2021-11-04,132.79991149902344
2021-11-05,131.7401580810547
2021-11-08,132.97952270507812
2021-11-09,133.32081604003906
2021-11-10,133.60818481445312
2021-11-11,133.73390197753906
2021-11-12,133.64410400390625
2021-11-15,134.89244079589844
2021-11-16,134.23681640625
2021-11-17,135.05410766601562
2021-11-18,135.2337188720703
2021-11-19,134.9104461669922
2021-11-22,135.52110290527344
2021-11-23,137.02989196777344
2021-11-24,138.76315307617188
2021-11-26,134.60507202148438
2021-11-29,137.65853881835938
2021-11-30,135.38641357421875
2021-12-01,136.2395782470703
2021-12-02,138.68234252929688
2021-12-03,138.8978729248047
2021-12-06,140.5952911376953
2021-12-07,143.06500244140625
2021-12-08,143.19078063964844
2021-12-09,141.50234985351562
2021-12-10,142.86744689941406
2021-12-13,145.2388153076172
2021-12-14,143.11990356445312
2021-12-15,146.5732421875
2021-12-16,147.19540405273438
2021-12-17,145.32894897460938
2021-12-20,145.518310546875
2021-12-21,144.97731018066406
2021-12-22,146.3027801513672
2021-12-23,145.84291076660156
2021-12-27,149.57577514648438
2021-12-28,149.48561096191406
2021-12-29,151.18972778320312
2021-12-30,151.45120239257812
2021-12-31,151.8028564453125
2022-01-03,148.68313598632812
2022-01-04,145.16664123535156
2022-01-05,142.14610290527344
2022-01-06,141.17233276367188
2022-01-07,138.6116180419922
2022-01-10,137.97146606445312
2022-01-11,137.9444122314453
2022-01-12,138.1697998046875
2022-01-13,138.08863830566406
2022-01-14,137.71900939941406
2022-01-18,138.3411407470703
2022-01-19,138.48541259765625
2022-01-20,138.98129272460938
2022-01-21,140.14443969726562
2022-01-24,138.23294067382812
2022-01-25,138.81898498535156
2022-01-26,136.79931640625
2022-01-27,133.99513244628906
2022-01-28,139.81985473632812
2022-01-31,141.39776611328125
2022-02-01,138.42227172851562
2022-02-02,141.85757446289062
2022-02-03,141.0551300048828
2022-02-04,138.39524841308594
2022-02-07,137.09683227539062
2022-02-08,136.3214111328125
2022-02-09,140.09033203125
2022-02-10,133.8328399658203
2022-02-11,131.9213409423828
2022-02-14,131.0467529296875
2022-02-15,131.29917907714844
2022-02-16,130.18115234375
2022-02-17,129.1893310546875
2022-02-18,128.53109741210938
2022-02-22,128.3688201904297
2022-02-23,126.91712951660156
2022-02-24,129.2344207763672
2022-02-25,133.85089111328125
2022-02-28,131.506591796875
2022-03-01,131.42539978027344
2022-03-02,133.1205291748047
2022-03-03,134.86976623535156
2022-03-04,136.00584411621094
2022-03-07,134.26564025878906
2022-03-08,132.53448486328125
2022-03-09,135.6812744140625
2022-03-10,136.2222442626953
2022-03-11,133.29185485839844
2022-03-14,134.5000762939453
2022-03-15,136.90748596191406
2022-03-16,139.36903381347656
2022-03-17,141.97914123535156
2022-03-18,145.151123046875
2022-03-21,144.02734375
2022-03-22,143.80078125
2022-03-23,142.49571228027344
2022-03-24,141.28128051757812
2022-03-25,142.5863494873047
2022-03-28,145.32333374023438
2022-03-29,149.2657012939453
2022-03-30,148.75814819335938
2022-03-31,146.34742736816406
2022-04-01,150.26260375976562
2022-04-04,148.431884765625
2022-04-05,150.69766235351562
2022-04-06,154.168701171875
2022-04-07,153.0086669921875
2022-04-08,152.84556579589844
2022-04-11,150.1991729736328
2022-04-12,149.8366241455078
2022-04-13,149.53758239746094
2022-04-14,147.45310974121094
2022-04-18,147.72500610351562
2022-04-19,153.6702423095703
2022-04-20,156.4888153076172
2022-04-21,154.77593994140625
2022-04-22,152.91798400878906
2022-04-25,152.01174926757812
2022-04-26,150.10850524902344
2022-04-27,151.95736694335938
2022-04-28,156.7969512939453
2022-04-29,145.26895141601562
2022-05-02,138.7799072265625
2022-05-03,138.08209228515625
2022-05-04,138.0095977783203
2022-05-05,131.39364624023438
2022-05-06,127.67791748046875
2022-05-09,119.96538543701172
2022-05-10,113.65763092041016
2022-05-11,112.14411926269531
2022-05-12,112.3163070678711
2022-05-13,116.32211303710938
2022-05-16,113.51260375976562
2022-05-17,114.10169982910156
2022-05-18,108.32865142822266
2022-05-19,108.50083923339844
2022-05-20,108.50083923339844
2022-05-23,109.18963623046875
2022-05-24,108.82709503173828
2022-05-25,108.78179168701172
2022-05-26,110.8934326171875
2022-05-27,115.33427429199219
2022-05-31,115.53364562988281
2022-06-01,114.0654525756836
2022-06-02,117.40059661865234
2022-06-03,115.62427520751953
2022-06-06,115.88710021972656
2022-06-07,117.52748107910156
2022-06-08,113.07758331298828
2022-06-09,110.72124481201172
2022-06-10,106.25323486328125
2022-06-13,98.26883697509766
2022-06-14,100.28987884521484
2022-06-15,105.0546875
2022-06-16,102.0424575805664
2022-06-17,100.73714447021484
2022-06-21,102.562744140625
2022-06-22,105.39244079589844
2022-06-23,107.93004608154297
2022-06-24,111.90074157714844
2022-06-27,109.7282485961914
2022-06-28,108.5872573852539
2022-06-29,107.99393463134766
2022-06-30,107.3914794921875
2022-07-01,109.56396484375
2022-07-05,110.8418960571289
2022-07-06,110.8692855834961
2022-07-07,111.88248443603516
2022-07-08,110.97882080078125
2022-07-11,111.16136169433594
2022-07-12,110.36723327636719
2022-07-13,110.2303237915039
2022-07-14,107.82963562011719
2022-07-15,110.4585189819336
2022-07-18,108.80633544921875
2022-07-19,114.20100402832031
2022-07-20,113.70811462402344
2022-07-21,114.72132110595703
2022-07-22,115.83492279052734
2022-07-25,116.39175415039062
2022-07-26,116.46476745605469
2022-07-27,116.28221130371094
2022-07-28,120.85536193847656
2022-07-29,121.00140380859375
2022-08-01,119.55917358398438
2022-08-02,118.08954620361328
2022-08-03,119.32186126708984
2022-08-04,119.3492202758789
2022-08-05,119.93343353271484
2022-08-08,119.77823638916016
2022-08-09,121.3117446899414
2022-08-10,122.69009399414062
2022-08-11,122.52580261230469
2022-08-12,125.2733383178711
2022-08-15,126.31392669677734
2022-08-16,125.15464782714844
2022-08-17,125.41024780273438
2022-08-18,124.71652221679688
2022-08-19,122.38887786865234
2022-08-22,119.52265930175781
2022-08-23,117.2589111328125
2022-08-24,119.68696594238281
2022-08-25,121.20223236083984
2022-08-26,117.15850067138672
2022-08-29,116.19092559814453
2022-08-30,114.69392395019531
2022-08-31,113.65332794189453
2022-09-01,113.4616470336914
2022-09-02,111.26177978515625
2022-09-06,113.00523376464844
2022-09-07,115.58847045898438
2022-09-08,116.7568588256836
2022-09-09,118.32688903808594
2022-09-12,118.84717559814453
2022-09-13,114.17362213134766
2022-09-14,111.22489929199219
2022-09-15,106.76046752929688
2022-09-16,104.41802978515625
2022-09-19,103.61884307861328
2022-09-20,101.90103912353516
2022-09-21,99.71475219726562
2022-09-22,99.70558166503906
2022-09-23,99.76068115234375
2022-09-26,95.68208312988281
2022-09-27,93.95509338378906
2022-09-28,95.47079467773438
2022-09-29,92.95381927490234
2022-09-30,93.3304443359375
2022-10-03,95.86580657958984
2022-10-04,97.36312103271484
2022-10-05,96.8578872680664
2022-10-06,93.62439727783203
2022-10-07,92.19137573242188
2022-10-10,90.85021209716797
2022-10-11,92.43939208984375
2022-10-12,92.25567626953125
2022-10-13,94.1755599975586
2022-10-14,91.42892456054688
2022-10-17,96.66498565673828
2022-10-18,97.2345199584961
2022-10-19,93.70706176757812
2022-10-20,94.12044525146484
2022-10-21,94.68997955322266
2022-10-24,94.95638275146484
2022-10-25,99.51265716552734
2022-10-26,100.92733001708984
2022-10-27,101.97453308105469
2022-10-28,103.78418731689453
2022-10-31,101.73568725585938
2022-11-01,99.71475219726562
2022-11-02,98.05208587646484
2022-11-03,99.21870422363281
2022-11-04,98.8604507446289
2022-11-07,100.06383514404297
2022-11-08,100.81708526611328
2022-11-09,99.93521118164062
2022-11-10,108.7079086303711
2022-11-11,106.67780303955078
2022-11-14,103.34324645996094
2022-11-15,103.57290649414062
2022-11-16,104.399658203125
2022-11-17,103.16870880126953
2022-11-18,105.23558044433594
2022-11-21,105.59383392333984
2022-11-22,106.35629272460938
2022-11-23,106.12662506103516
2022-11-25,106.91661834716797
2022-11-28,102.38790130615234
2022-11-29,104.54662322998047
2022-11-30,108.20267486572266
2022-12-01,107.56884765625
2022-12-02,107.421875
2022-12-05,104.95999145507812
2022-12-06,105.2723159790039
2022-12-07,106.55838012695312
2022-12-08,108.02815246582031
2022-12-09,106.85233306884766
2022-12-12,108.42314910888672
2022-12-13,111.23408508300781
2022-12-14,111.68421173095703
2022-12-15,108.93756866455078
2022-12-16,103.79586029052734
2022-12-19,103.63866424560547
2022-12-20,103.74037170410156
2022-12-21,105.36796569824219
2022-12-22,104.74835968017578
2022-12-23,105.07203674316406
2022-12-27,104.76687622070312
2022-12-28,102.14051818847656
2022-12-29,105.39570617675781
2022-12-30,104.2490005493164
2023-01-03,104.21200561523438
