Date,PPH.L
2016-05-24,793.7940063476562
2016-05-25,793.7940063476562
2016-05-26,793.7940063476562
2016-05-27,793.7940063476562
2016-05-31,793.7940063476562
2016-06-01,793.7940063476562
2016-06-02,788.8016357421875
2016-06-03,821.2523193359375
2016-06-06,808.771240234375
2016-06-07,821.2523193359375
2016-06-08,806.7743530273438
2016-06-09,821.2523193359375
2016-06-10,821.2523193359375
2016-06-13,798.786376953125
2016-06-14,808.771240234375
2016-06-15,808.771240234375
2016-06-16,811.2673950195312
2016-06-17,786.3053588867188
2016-06-20,798.786376953125
2016-06-21,795.2916870117188
2016-06-22,795.2916870117188
2016-06-23,788.8016357421875
2016-06-24,748.8622436523438
2016-06-27,731.3888549804688
2016-06-28,738.8773803710938
2016-06-29,738.8773803710938
2016-06-30,741.3735961914062
2016-07-01,743.869873046875
2016-07-04,743.869873046875
2016-07-05,743.869873046875
2016-07-06,738.8773803710938
2016-07-07,736.8804931640625
2016-07-08,731.3888549804688
2016-07-11,731.3888549804688
2016-07-12,731.3888549804688
2016-07-13,804.77734375
2016-07-14,804.77734375
2016-07-15,804.77734375
2016-07-18,828.740966796875
2016-07-19,838.7257080078125
2016-07-20,847.7120361328125
2016-07-21,748.8622436523438
2016-07-22,758.84716796875
2016-07-25,774.3235473632812
2016-07-26,783.8092651367188
2016-07-27,783.3099975585938
2016-07-28,781.3129272460938
2016-07-29,783.8092651367188
2016-08-01,791.2978515625
2016-08-02,796.2902221679688
2016-08-03,796.2902221679688
2016-08-04,796.2902221679688
2016-08-05,796.2902221679688
2016-08-08,786.3053588867188
2016-08-09,786.3053588867188
2016-08-10,786.8046875
2016-08-11,783.8092651367188
2016-08-12,783.8092651367188
2016-08-15,783.8092651367188
2016-08-16,786.3053588867188
2016-08-17,786.3053588867188
2016-08-18,786.3053588867188
2016-08-19,786.3053588867188
2016-08-22,786.3053588867188
2016-08-23,786.3053588867188
2016-08-24,799.784912109375
2016-08-25,803.7788696289062
2016-08-26,804.77734375
2016-08-30,806.2750244140625
2016-08-31,746.3660888671875
2016-09-01,738.8773803710938
2016-09-02,738.8773803710938
2016-09-05,723.9002685546875
2016-09-06,723.9002685546875
2016-09-07,718.9077758789062
2016-09-08,701.53173828125
2016-09-09,701.53173828125
2016-09-12,679.0628662109375
2016-09-13,679.0628662109375
2016-09-14,681.5592651367188
2016-09-15,689.0490112304688
2016-09-16,701.53173828125
2016-09-19,704.0283813476562
2016-09-20,703.0297241210938
2016-09-21,701.53173828125
2016-09-22,703.0297241210938
2016-09-23,701.53173828125
2016-09-26,699.0352172851562
2016-09-27,701.53173828125
2016-09-28,696.53857421875
2016-09-29,691.0462036132812
2016-09-30,691.0462036132812
2016-10-03,689.0490112304688
2016-10-04,691.0462036132812
2016-10-05,685.054443359375
2016-10-06,686.552490234375
2016-10-07,689.0490112304688
2016-10-10,683.0573120117188
2016-10-11,691.0462036132812
2016-10-12,689.0490112304688
2016-10-13,689.0490112304688
2016-10-14,689.0490112304688
2016-10-17,689.0490112304688
2016-10-18,689.0490112304688
2016-10-19,699.0352172851562
2016-10-20,696.039306640625
2016-10-21,691.5455322265625
2016-10-24,689.0490112304688
2016-10-25,689.0490112304688
2016-10-26,689.0490112304688
2016-10-27,689.0490112304688
2016-10-28,689.0490112304688
2016-10-31,699.0352172851562
2016-11-01,696.53857421875
2016-11-02,696.53857421875
2016-11-03,699.0352172851562
2016-11-04,696.53857421875
2016-11-07,696.53857421875
2016-11-08,691.5455322265625
2016-11-09,681.5592651367188
2016-11-10,686.552490234375
2016-11-11,689.0490112304688
2016-11-14,691.5455322265625
2016-11-15,691.5455322265625
2016-11-16,691.5455322265625
2016-11-17,697.0380249023438
2016-11-18,691.5455322265625
2016-11-21,691.5455322265625
2016-11-22,691.5455322265625
2016-11-23,691.5455322265625
2016-11-24,691.5455322265625
2016-11-25,691.5455322265625
2016-11-28,691.5455322265625
2016-11-29,691.5455322265625
2016-11-30,691.5455322265625
2016-12-01,691.5455322265625
2016-12-02,691.5455322265625
2016-12-05,691.5455322265625
2016-12-06,691.5455322265625
2016-12-07,691.5455322265625
2016-12-08,686.552490234375
2016-12-09,690.0474853515625
2016-12-12,688.0504760742188
2016-12-13,679.0628662109375
2016-12-14,676.5661010742188
2016-12-15,674.0697021484375
2016-12-16,674.0697021484375
2016-12-19,674.0697021484375
2016-12-20,674.0697021484375
2016-12-21,674.0697021484375
2016-12-22,674.0697021484375
2016-12-23,674.0697021484375
2016-12-28,674.0697021484375
2016-12-29,676.5661010742188
2016-12-30,676.5661010742188
2017-01-03,684.055908203125
2017-01-04,681.5592651367188
2017-01-05,689.0490112304688
2017-01-06,689.0490112304688
2017-01-09,689.0490112304688
2017-01-10,689.0490112304688
2017-01-11,689.0490112304688
2017-01-12,694.0421142578125
2017-01-13,699.0352172851562
2017-01-16,716.5111083984375
2017-01-17,727.9952392578125
2017-01-18,727.9952392578125
2017-01-19,727.9952392578125
2017-01-20,727.9952392578125
2017-01-23,730.4918212890625
2017-01-24,730.4918212890625
2017-01-25,730.4918212890625
2017-01-26,732.98828125
2017-01-27,732.98828125
2017-01-30,743.97314453125
2017-01-31,741.4766235351562
2017-02-01,738.9800415039062
2017-02-02,738.9800415039062
2017-02-03,738.9800415039062
2017-02-06,738.9800415039062
2017-02-07,738.9800415039062
2017-02-08,748.96630859375
2017-02-09,748.96630859375
2017-02-10,748.96630859375
2017-02-13,748.96630859375
2017-02-14,748.96630859375
2017-02-15,747.967529296875
2017-02-16,751.4627685546875
2017-02-17,756.4560546875
2017-02-20,752.9608154296875
2017-02-21,759.951171875
2017-02-22,753.9594116210938
2017-02-23,759.951171875
2017-02-24,759.951171875
2017-02-27,759.951171875
2017-02-28,789.9097290039062
2017-03-01,788.9111938476562
2017-03-02,788.9111938476562
2017-03-03,791.4077758789062
2017-03-06,797.8988037109375
2017-03-07,815.8739013671875
2017-03-08,815.8739013671875
2017-03-09,803.8905029296875
2017-03-10,803.8905029296875
2017-03-13,803.8905029296875
2017-03-14,801.3939208984375
2017-03-15,801.3939208984375
2017-03-16,801.3939208984375
2017-03-17,801.3939208984375
2017-03-20,801.3939208984375
2017-03-21,801.3939208984375
2017-03-22,793.904296875
2017-03-23,793.904296875
2017-03-24,793.904296875
2017-03-27,791.4077758789062
2017-03-28,791.4077758789062
2017-03-29,791.4077758789062
2017-03-30,784.0269775390625
2017-03-31,774.0392456054688
2017-04-03,774.0392456054688
2017-04-04,776.036865234375
2017-04-05,774.0392456054688
2017-04-06,769.0454711914062
2017-04-07,769.0454711914062
2017-04-10,759.0579223632812
2017-04-11,759.0579223632812
2017-04-12,759.0579223632812
2017-04-13,759.0579223632812
2017-04-18,759.0579223632812
2017-04-19,759.0579223632812
2017-04-20,759.0579223632812
2017-04-21,759.0579223632812
2017-04-24,759.0579223632812
2017-04-25,759.0579223632812
2017-04-26,759.0579223632812
2017-04-27,764.0516967773438
2017-04-28,766.548583984375
2017-05-02,804.0021362304688
2017-05-03,799.0082397460938
2017-05-04,794.0145263671875
2017-05-05,794.0145263671875
2017-05-08,806.4989624023438
2017-05-09,806.4989624023438
2017-05-10,833.9649658203125
2017-05-11,833.9649658203125
2017-05-12,833.9649658203125
2017-05-15,838.9586791992188
2017-05-16,838.9586791992188
2017-05-17,844.9512939453125
2017-05-18,841.4556274414062
2017-05-19,841.4556274414062
2017-05-22,850.94384765625
2017-05-23,850.94384765625
2017-05-24,850.94384765625
2017-05-25,850.94384765625
2017-05-26,850.94384765625
2017-05-30,850.94384765625
2017-05-31,863.927734375
2017-06-01,853.9401245117188
2017-06-02,853.9401245117188
2017-06-05,846.9487915039062
2017-06-06,853.9401245117188
2017-06-07,853.9401245117188
2017-06-08,853.9401245117188
2017-06-09,853.9401245117188
2017-06-12,853.9401245117188
2017-06-13,848.9462890625
2017-06-14,848.9462890625
2017-06-15,818.9834594726562
2017-06-16,818.9834594726562
2017-06-19,818.9834594726562
2017-06-20,818.9834594726562
2017-06-21,804.0021362304688
2017-06-22,811.4927368164062
2017-06-23,811.4927368164062
2017-06-26,808.4964599609375
2017-06-27,833.9649658203125
2017-06-28,818.9834594726562
2017-06-29,838.9586791992188
2017-06-30,838.9586791992188
2017-07-03,838.9586791992188
2017-07-04,838.9586791992188
2017-07-05,838.9586791992188
2017-07-06,838.9586791992188
2017-07-07,838.9586791992188
2017-07-10,838.9586791992188
2017-07-11,838.9586791992188
2017-07-12,838.9586791992188
2017-07-13,838.9586791992188
2017-07-14,838.9586791992188
2017-07-17,838.9586791992188
2017-07-18,838.9586791992188
2017-07-19,838.9586791992188
2017-07-20,838.9586791992188
2017-07-21,838.9586791992188
2017-07-24,838.9586791992188
2017-07-25,838.9586791992188
2017-07-26,838.9586791992188
2017-07-27,838.9586791992188
2017-07-28,838.9586791992188
2017-07-31,838.9586791992188
2017-08-01,838.9586791992188
2017-08-02,838.9586791992188
2017-08-03,838.9586791992188
2017-08-04,838.9586791992188
2017-08-07,848.9462890625
2017-08-08,848.9462890625
2017-08-09,851.4432373046875
2017-08-10,854.93896484375
2017-08-11,858.9339599609375
2017-08-14,863.927734375
2017-08-15,883.9030151367188
2017-08-16,896.387451171875
2017-08-17,901.3812866210938
2017-08-18,901.3812866210938
2017-08-21,911.3688354492188
2017-08-22,913.86572265625
2017-08-23,911.3688354492188
2017-08-24,911.3688354492188
2017-08-25,918.859619140625
2017-08-29,918.859619140625
2017-08-30,921.3564453125
2017-08-31,934.8397216796875
2017-09-01,971.29443359375
2017-09-04,981.2821044921875
2017-09-05,982.7803344726562
2017-09-06,996.7628784179688
2017-09-07,1006.2510986328125
2017-09-08,1008.7478637695312
2017-09-11,1016.23876953125
2017-09-12,1018.7356567382812
2017-09-13,1038.710693359375
2017-09-14,1036.323486328125
2017-09-15,1033.8262939453125
2017-09-18,1033.8262939453125
2017-09-19,1073.7811279296875
2017-09-20,1073.7811279296875
2017-09-21,1073.7811279296875
2017-09-22,1073.7811279296875
2017-09-25,1073.7811279296875
2017-09-26,1073.7811279296875
2017-09-27,1073.7811279296875
2017-09-28,1073.7811279296875
2017-09-29,1073.7811279296875
2017-10-02,1073.7811279296875
2017-10-03,1073.7811279296875
2017-10-04,1073.7811279296875
2017-10-05,1068.78662109375
2017-10-06,1068.78662109375
2017-10-09,1061.295166015625
2017-10-10,1061.295166015625
2017-10-11,1061.295166015625
2017-10-12,1058.798095703125
2017-10-13,1061.295166015625
2017-10-16,1048.8094482421875
2017-10-17,1036.323486328125
2017-10-18,1036.323486328125
2017-10-19,1036.323486328125
2017-10-20,1038.820556640625
2017-10-23,1038.820556640625
2017-10-24,1038.820556640625
2017-10-25,1038.820556640625
2017-10-26,1038.820556640625
2017-10-27,1038.820556640625
2017-10-30,1038.820556640625
2017-10-31,1053.803955078125
2017-11-01,1053.803955078125
2017-11-02,1053.803955078125
2017-11-03,1053.803955078125
2017-11-06,1056.3009033203125
2017-11-07,1073.7811279296875
2017-11-08,1076.2784423828125
2017-11-09,1082.7706298828125
2017-11-10,1088.763916015625
2017-11-13,1087.76513671875
2017-11-14,1087.76513671875
2017-11-15,1086.266845703125
2017-11-16,1083.76953125
2017-11-17,1056.8001708984375
2017-11-20,1058.798095703125
2017-11-21,1063.7923583984375
2017-11-22,1058.798095703125
2017-11-23,1068.78662109375
2017-11-24,1087.265869140625
2017-11-27,1093.7584228515625
2017-11-28,1093.7584228515625
2017-11-29,1088.763916015625
2017-11-30,1096.2554931640625
2017-12-01,1096.2554931640625
2017-12-04,1096.2554931640625
2017-12-05,1096.2554931640625
2017-12-06,1096.2554931640625
2017-12-07,1096.2554931640625
2017-12-08,1096.2554931640625
2017-12-11,1098.752685546875
2017-12-12,1098.752685546875
2017-12-13,1103.7470703125
2017-12-14,1091.26123046875
2017-12-15,1091.26123046875
2017-12-18,1091.26123046875
2017-12-19,1091.26123046875
2017-12-20,1078.7752685546875
2017-12-21,1078.7752685546875
2017-12-22,1078.7752685546875
2017-12-27,1086.266845703125
2017-12-28,1098.752685546875
2017-12-29,1098.752685546875
2018-01-02,1108.7413330078125
2018-01-03,1103.7470703125
2018-01-04,1098.752685546875
2018-01-05,1103.7470703125
2018-01-08,1098.752685546875
2018-01-09,1098.752685546875
2018-01-10,1098.752685546875
2018-01-11,1098.752685546875
2018-01-12,1098.752685546875
2018-01-15,1098.752685546875
2018-01-16,1108.7413330078125
2018-01-17,1108.7413330078125
2018-01-18,1108.7413330078125
2018-01-19,1178.661865234375
2018-01-22,1108.7413330078125
2018-01-23,1108.7413330078125
2018-01-24,1113.7357177734375
2018-01-25,1113.7357177734375
2018-01-26,1113.7357177734375
2018-01-29,1113.7357177734375
2018-01-30,1118.72998046875
2018-01-31,1128.7183837890625
2018-02-01,1113.7357177734375
2018-02-02,1113.7357177734375
2018-02-05,1113.7357177734375
2018-02-06,1088.763916015625
2018-02-07,1098.752685546875
2018-02-08,1103.7470703125
2018-02-09,1103.7470703125
2018-02-12,1103.7470703125
2018-02-13,1103.7470703125
2018-02-14,1103.7470703125
2018-02-15,1113.7357177734375
2018-02-16,1128.7183837890625
2018-02-19,1113.7357177734375
2018-02-20,1123.7242431640625
2018-02-21,1123.7242431640625
2018-02-22,1123.7242431640625
2018-02-23,1123.7242431640625
2018-02-26,1128.7183837890625
2018-02-27,1148.6961669921875
2018-02-28,1133.712890625
2018-03-01,1148.6961669921875
2018-03-02,1133.712890625
2018-03-05,1133.712890625
2018-03-06,1128.7183837890625
2018-03-07,1128.7183837890625
2018-03-08,1128.7183837890625
2018-03-09,1113.7357177734375
2018-03-12,1108.7413330078125
2018-03-13,1118.72998046875
2018-03-14,1103.7470703125
2018-03-15,1103.7470703125
2018-03-16,1103.7470703125
2018-03-19,1108.7413330078125
2018-03-20,1103.7470703125
2018-03-21,1103.7470703125
2018-03-22,1103.7470703125
2018-03-23,1103.7470703125
2018-03-26,1103.7470703125
2018-03-27,1103.7470703125
2018-03-28,1103.7470703125
2018-03-29,1103.7470703125
2018-04-03,1103.7470703125
2018-04-04,1103.7470703125
2018-04-05,1118.72998046875
2018-04-06,1118.72998046875
2018-04-09,1118.72998046875
2018-04-10,1118.72998046875
2018-04-11,1118.72998046875
2018-04-12,1118.85986328125
2018-04-13,1118.85986328125
2018-04-16,1118.85986328125
2018-04-17,1128.849365234375
2018-04-18,1148.8294677734375
2018-04-19,1158.819091796875
2018-04-20,1158.819091796875
2018-04-23,1158.819091796875
2018-04-24,1148.8294677734375
2018-04-25,1163.8140869140625
2018-04-26,1148.8294677734375
2018-04-27,1153.8240966796875
2018-04-30,1158.819091796875
2018-05-01,1158.819091796875
2018-05-02,1158.819091796875
2018-05-03,1158.819091796875
2018-05-04,1153.8240966796875
2018-05-08,1158.819091796875
2018-05-09,1158.819091796875
2018-05-10,1158.819091796875
2018-05-11,1163.8140869140625
2018-05-14,1163.8140869140625
2018-05-15,1163.8140869140625
2018-05-16,1173.8037109375
2018-05-17,1188.7889404296875
2018-05-18,1188.7889404296875
2018-05-21,1188.7889404296875
2018-05-22,1203.7733154296875
2018-05-23,1203.7733154296875
2018-05-24,1208.768310546875
2018-05-25,1238.73779296875
2018-05-29,1238.73779296875
2018-05-30,1238.73779296875
2018-05-31,1248.7275390625
2018-06-01,1243.732421875
2018-06-04,1243.732421875
2018-06-05,1268.7071533203125
2018-06-06,1268.7071533203125
2018-06-07,1308.666259765625
2018-06-08,1323.6510009765625
2018-06-11,1338.6357421875
2018-06-12,1348.625732421875
2018-06-13,1348.625732421875
2018-06-14,1383.590087890625
2018-06-15,1383.590087890625
2018-06-18,1388.5849609375
2018-06-19,1388.5849609375
2018-06-20,1398.5748291015625
2018-06-21,1398.5748291015625
2018-06-22,1388.5849609375
2018-06-25,1408.564697265625
2018-06-26,1413.559326171875
2018-06-27,1418.5543212890625
2018-06-28,1428.5443115234375
2018-06-29,1443.5289306640625
2018-07-02,1443.5289306640625
2018-07-03,1478.4932861328125
2018-07-04,1478.4932861328125
2018-07-05,1478.4932861328125
2018-07-06,1478.4932861328125
2018-07-09,1478.4932861328125
2018-07-10,1493.4781494140625
2018-07-11,1503.4677734375
2018-07-12,1523.4473876953125
2018-07-13,1523.4473876953125
2018-07-16,1528.4425048828125
2018-07-17,1523.4473876953125
2018-07-18,1523.4473876953125
2018-07-19,1513.4578857421875
2018-07-20,1518.45263671875
2018-07-23,1513.4578857421875
2018-07-24,1498.4730224609375
2018-07-25,1498.4730224609375
2018-07-26,1498.4730224609375
2018-07-27,1498.4730224609375
2018-07-30,1498.4730224609375
2018-07-31,1488.4830322265625
2018-08-01,1488.4830322265625
2018-08-02,1488.4830322265625
2018-08-03,1488.4830322265625
2018-08-06,1503.4677734375
2018-08-07,1508.4627685546875
2018-08-08,1503.4677734375
2018-08-09,1503.4677734375
2018-08-10,1503.4677734375
2018-08-13,1503.4677734375
2018-08-14,1503.4677734375
2018-08-15,1503.4677734375
2018-08-16,1498.4730224609375
2018-08-17,1493.4781494140625
2018-08-20,1493.4781494140625
2018-08-21,1493.4781494140625
2018-08-22,1493.4781494140625
2018-08-23,1493.4781494140625
2018-08-24,1493.4781494140625
2018-08-28,1493.4781494140625
2018-08-29,1493.4781494140625
2018-08-30,1493.4781494140625
2018-08-31,1493.4781494140625
2018-09-03,1493.4781494140625
2018-09-04,1493.4781494140625
2018-09-05,1498.4730224609375
2018-09-06,1513.4578857421875
2018-09-07,1528.4425048828125
2018-09-10,1518.45263671875
2018-09-11,1518.45263671875
2018-09-12,1518.45263671875
2018-09-13,1528.4425048828125
2018-09-14,1528.4425048828125
2018-09-17,1548.421875
2018-09-18,1543.42724609375
2018-09-19,1548.421875
2018-09-20,1538.591064453125
2018-09-21,1538.591064453125
2018-09-24,1538.591064453125
2018-09-25,1538.591064453125
2018-09-26,1553.577392578125
2018-09-27,1603.53173828125
2018-09-28,1603.53173828125
2018-10-01,1618.51806640625
2018-10-02,1618.51806640625
2018-10-03,1618.51806640625
2018-10-04,1618.51806640625
2018-10-05,1618.51806640625
2018-10-08,1638.4996337890625
2018-10-09,1638.4996337890625
2018-10-10,1603.53173828125
2018-10-11,1568.5635986328125
2018-10-12,1588.54541015625
2018-10-15,1588.54541015625
2018-10-16,1588.54541015625
2018-10-17,1588.54541015625
2018-10-18,1588.54541015625
2018-10-19,1588.54541015625
2018-10-22,1588.54541015625
2018-10-23,1588.54541015625
2018-10-24,1588.54541015625
2018-10-25,1583.5498046875
2018-10-26,1583.5498046875
2018-10-29,1583.5498046875
2018-10-30,1523.6048583984375
2018-10-31,1548.5819091796875
2018-11-01,1548.5819091796875
2018-11-02,1548.5819091796875
2018-11-05,1548.5819091796875
2018-11-06,1548.5819091796875
2018-11-07,1548.5819091796875
2018-11-08,1548.5819091796875
2018-11-09,1548.5819091796875
2018-11-12,1558.57275390625
2018-11-13,1558.57275390625
2018-11-14,1558.57275390625
2018-11-15,1558.57275390625
2018-11-16,1558.57275390625
2018-11-19,1558.57275390625
2018-11-20,1553.577392578125
2018-11-21,1553.577392578125
2018-11-22,1553.577392578125
2018-11-23,1548.5819091796875
2018-11-26,1538.591064453125
2018-11-27,1553.577392578125
2018-11-28,1553.577392578125
2018-11-29,1583.5498046875
2018-11-30,1608.527099609375
2018-12-03,1608.527099609375
2018-12-04,1608.527099609375
2018-12-05,1638.4996337890625
2018-12-06,1648.490478515625
2018-12-07,1688.4539794921875
2018-12-10,1658.4813232421875
2018-12-11,1658.4813232421875
2018-12-12,1663.4766845703125
2018-12-13,1658.4813232421875
2018-12-14,1648.490478515625
2018-12-17,1628.5087890625
2018-12-18,1618.51806640625
2018-12-19,1648.490478515625
2018-12-20,1648.490478515625
2018-12-21,1658.4813232421875
2018-12-24,1653.4857177734375
2018-12-27,1653.4857177734375
2018-12-28,1653.4857177734375
2018-12-31,1658.4813232421875
2019-01-02,1658.4813232421875
2019-01-03,1658.4813232421875
2019-01-04,1658.4813232421875
2019-01-07,1673.467529296875
2019-01-08,1678.463134765625
2019-01-09,1703.440185546875
2019-01-10,1713.4310302734375
2019-01-11,1708.435546875
2019-01-14,1708.435546875
2019-01-15,1708.435546875
2019-01-16,1708.435546875
2019-01-17,1703.440185546875
2019-01-18,1703.440185546875
2019-01-21,1703.440185546875
2019-01-22,1703.440185546875
2019-01-23,1698.4447021484375
2019-01-24,1698.4447021484375
2019-01-25,1698.4447021484375
2019-01-28,1698.4447021484375
2019-01-29,1698.4447021484375
2019-01-30,1708.435546875
2019-01-31,1753.39453125
2019-02-01,1768.3807373046875
2019-02-04,1753.39453125
2019-02-05,1753.39453125
2019-02-06,1753.39453125
2019-02-07,1768.3807373046875
2019-02-08,1778.3714599609375
2019-02-11,1793.3577880859375
2019-02-12,1778.3714599609375
2019-02-13,1778.3714599609375
2019-02-14,1758.3896484375
2019-02-15,1778.3714599609375
2019-02-18,1778.3714599609375
2019-02-19,1768.3807373046875
2019-02-20,1768.3807373046875
2019-02-21,1768.3807373046875
2019-02-22,1768.3807373046875
2019-02-25,1788.3621826171875
2019-02-26,1798.353271484375
2019-02-27,1798.353271484375
2019-02-28,1798.353271484375
2019-03-01,1783.3670654296875
2019-03-04,1783.3670654296875
2019-03-05,1783.3670654296875
2019-03-06,1783.3670654296875
2019-03-07,1783.3670654296875
2019-03-08,1783.3670654296875
2019-03-11,1773.3760986328125
2019-03-12,1773.3760986328125
2019-03-13,1748.39892578125
2019-03-14,1748.39892578125
2019-03-15,1748.39892578125
2019-03-18,1748.39892578125
2019-03-19,1748.39892578125
2019-03-20,1753.39453125
2019-03-21,1753.39453125
2019-03-22,1753.39453125
2019-03-25,1778.3714599609375
2019-03-26,1628.5087890625
2019-03-27,1648.490478515625
2019-03-28,1643.4951171875
2019-03-29,1643.4951171875
2019-04-01,1648.490478515625
2019-04-02,1648.490478515625
2019-04-03,1648.490478515625
2019-04-04,1658.4813232421875
2019-04-05,1668.47216796875
2019-04-08,1663.4766845703125
2019-04-09,1663.4766845703125
2019-04-10,1663.4766845703125
2019-04-11,1688.4539794921875
2019-04-12,1668.47216796875
2019-04-15,1668.47216796875
2019-04-16,1658.4813232421875
2019-04-17,1668.47216796875
2019-04-18,1668.47216796875
2019-04-23,1673.467529296875
2019-04-24,1673.467529296875
2019-04-25,1668.6614990234375
2019-04-26,1668.6614990234375
2019-04-29,1668.6614990234375
2019-04-30,1683.6494140625
2019-05-01,1698.637451171875
2019-05-02,1688.6455078125
2019-05-03,1688.6455078125
2019-05-07,1698.637451171875
2019-05-08,1698.637451171875
2019-05-09,1698.637451171875
2019-05-10,1698.637451171875
2019-05-13,1698.637451171875
2019-05-14,1748.5972900390625
2019-05-15,1758.5892333984375
2019-05-16,1788.565185546875
2019-05-17,1783.5694580078125
2019-05-20,1803.55322265625
2019-05-21,1798.557373046875
2019-05-22,1803.55322265625
2019-05-23,1808.5491943359375
2019-05-24,1823.537353515625
2019-05-28,1838.5250244140625
2019-05-29,1888.485107421875
2019-05-30,1873.4971923828125
2019-05-31,1848.5172119140625
2019-06-03,1858.5091552734375
2019-06-04,1858.5091552734375
2019-06-05,1903.4730224609375
2019-06-06,1918.461181640625
2019-06-07,1898.4771728515625
2019-06-10,1908.46923828125
2019-06-11,1908.46923828125
2019-06-12,1928.4530029296875
2019-06-13,1958.4290771484375
2019-06-14,1958.4290771484375
2019-06-17,1988.4049072265625
2019-06-18,1958.4290771484375
2019-06-19,1938.4449462890625
2019-06-20,1918.461181640625
2019-06-21,1878.4931640625
2019-06-24,1778.5732421875
2019-06-25,1798.557373046875
2019-06-26,1828.533203125
2019-06-27,1848.5172119140625
2019-06-28,1868.501220703125
2019-07-01,1868.501220703125
2019-07-02,1848.5172119140625
2019-07-03,1848.5172119140625
2019-07-04,1868.501220703125
2019-07-05,1858.5091552734375
2019-07-08,1848.5172119140625
2019-07-09,1838.5250244140625
2019-07-10,1838.5250244140625
2019-07-11,1838.5250244140625
2019-07-12,1848.5172119140625
2019-07-15,1848.5172119140625
2019-07-16,1878.4931640625
2019-07-17,1878.4931640625
2019-07-18,1898.4771728515625
2019-07-19,1898.4771728515625
2019-07-22,1848.5172119140625
2019-07-23,1848.5172119140625
2019-07-24,1868.501220703125
2019-07-25,1848.5172119140625
2019-07-26,1848.5172119140625
2019-07-29,1848.5172119140625
2019-07-30,1828.533203125
2019-07-31,1838.5250244140625
2019-08-01,1858.5091552734375
2019-08-02,1818.5411376953125
2019-08-05,1838.5250244140625
2019-08-06,1828.533203125
2019-08-07,1828.533203125
2019-08-08,1828.533203125
2019-08-09,1818.5411376953125
2019-08-12,1818.5411376953125
2019-08-13,1818.5411376953125
2019-08-14,1758.5892333984375
2019-08-15,1758.5892333984375
2019-08-16,1798.557373046875
2019-08-19,1788.565185546875
2019-08-20,1788.565185546875
2019-08-21,1768.581298828125
2019-08-22,1768.581298828125
2019-08-23,1778.5732421875
2019-08-27,1818.5411376953125
2019-08-28,1768.581298828125
2019-08-29,1758.5892333984375
2019-08-30,1758.5892333984375
2019-09-02,1738.605224609375
2019-09-03,1688.6455078125
2019-09-04,1738.605224609375
2019-09-05,1728.6134033203125
2019-09-06,1748.5972900390625
2019-09-09,1748.5972900390625
2019-09-10,1788.565185546875
2019-09-11,1748.5972900390625
2019-09-12,1768.581298828125
2019-09-13,1778.5732421875
2019-09-16,1768.581298828125
2019-09-17,1778.5732421875
2019-09-18,1788.565185546875
2019-09-19,1788.7349853515625
2019-09-20,1808.7210693359375
2019-09-23,1808.7210693359375
2019-09-24,1818.7138671875
2019-09-25,1758.75634765625
2019-09-26,1798.72802734375
2019-09-27,1818.7138671875
2019-09-30,1798.72802734375
2019-10-01,1818.7138671875
2019-10-02,1818.7138671875
2019-10-03,1838.69970703125
2019-10-04,1798.72802734375
2019-10-07,1788.7349853515625
2019-10-08,1788.7349853515625
2019-10-09,1778.7421875
2019-10-10,1778.7421875
2019-10-11,1818.7138671875
2019-10-14,1858.6856689453125
2019-10-15,1848.692626953125
2019-10-16,1838.69970703125
2019-10-17,1858.6856689453125
2019-10-18,1848.692626953125
2019-10-21,1858.6856689453125
2019-10-22,1828.706787109375
2019-10-23,1848.692626953125
2019-10-24,1828.706787109375
2019-10-25,1838.69970703125
2019-10-28,1868.6785888671875
2019-10-29,1888.664306640625
2019-10-30,1838.69970703125
2019-10-31,1838.69970703125
2019-11-01,1868.6785888671875
2019-11-04,1868.6785888671875
2019-11-05,1868.6785888671875
2019-11-06,1868.6785888671875
2019-11-07,1858.6856689453125
2019-11-08,1868.6785888671875
2019-11-11,1848.692626953125
2019-11-12,1898.6573486328125
2019-11-13,1868.6785888671875
2019-11-14,1878.6715087890625
2019-11-15,1888.664306640625
2019-11-18,1898.6573486328125
2019-11-19,1878.6715087890625
2019-11-20,1898.6573486328125
2019-11-21,1878.6715087890625
2019-11-22,1858.6856689453125
2019-11-25,1898.6573486328125
2019-11-26,1898.6573486328125
2019-11-27,1898.6573486328125
2019-11-28,1898.6573486328125
2019-11-29,1878.6715087890625
2019-12-02,1888.664306640625
2019-12-03,1898.6573486328125
2019-12-04,1898.6573486328125
2019-12-05,1898.6573486328125
2019-12-06,1898.6573486328125
2019-12-09,1898.6573486328125
2019-12-10,1898.6573486328125
2019-12-11,1878.6715087890625
2019-12-12,1858.6856689453125
2019-12-13,1938.629150390625
2019-12-16,1928.6361083984375
2019-12-17,1928.6361083984375
2019-12-18,1898.6573486328125
2019-12-19,1908.650390625
2019-12-20,1908.650390625
2019-12-23,1888.664306640625
2019-12-24,1858.6856689453125
2019-12-27,1888.664306640625
2019-12-30,1878.6715087890625
2019-12-31,1848.692626953125
2020-01-02,1918.643310546875
2020-01-03,1908.650390625
2020-01-06,1908.650390625
2020-01-07,1898.6573486328125
2020-01-08,1868.6785888671875
2020-01-09,1898.6573486328125
2020-01-10,1938.629150390625
2020-01-13,1958.614990234375
