Date,RMV.L
2020-04-20,487.17620849609375
2020-04-21,459.7944641113281
2020-04-22,452.8990478515625
2020-04-23,467.48931884765625
2020-04-24,464.7911376953125
2020-04-27,470.4873046875
2020-04-28,489.87445068359375
2020-04-29,511.0603942871094
2020-04-30,497.26959228515625
2020-05-01,499.66790771484375
2020-05-04,494.27154541015625
2020-05-05,494.7712097167969
2020-05-06,496.9697265625
2020-05-07,520.4541625976562
2020-05-11,522.0531005859375
2020-05-12,521.6534423828125
2020-05-13,516.6566162109375
2020-05-14,494.87115478515625
2020-05-15,501.6665954589844
2020-05-18,506.26361083984375
2020-05-19,502.8658752441406
2020-05-20,522.8526000976562
2020-05-21,520.4541625976562
2020-05-22,530.6471557617188
2020-05-26,561.82666015625
2020-05-27,562.0265502929688
2020-05-28,580.4142456054688
2020-05-29,586.0106811523438
2020-06-01,589.608154296875
2020-06-02,588.2091674804688
2020-06-03,611.9932861328125
2020-06-04,593.6055297851562
2020-06-05,596.6035766601562
2020-06-08,585.4109497070312
2020-06-09,577.416259765625
2020-06-10,580.4142456054688
2020-06-11,568.0225830078125
2020-06-12,560.2277221679688
2020-06-15,565.2244262695312
2020-06-16,574.6181030273438
2020-06-17,583.412353515625
2020-06-18,576.017333984375
2020-06-19,580.2144165039062
2020-06-22,588.6088256835938
2020-06-23,564.2249145507812
2020-06-24,552.8326416015625
2020-06-25,529.6480102539062
2020-06-26,540.2410278320312
2020-06-29,544.6380615234375
2020-06-30,545.6373901367188
2020-07-01,546.63671875
2020-07-02,555.2310791015625
2020-07-03,552.23291015625
2020-07-06,570.6207885742188
2020-07-07,562.6261596679688
2020-07-08,550.2343139648438
2020-07-09,543.6387939453125
2020-07-10,551.2337646484375
2020-07-13,563.8253784179688
2020-07-14,553.6321411132812
2020-07-15,580.8140869140625
2020-07-16,574.6181030273438
2020-07-17,573.8186645507812
2020-07-20,586.0106811523438
2020-07-21,587.809326171875
2020-07-22,588.408935546875
2020-07-23,586.6101684570312
2020-07-24,571.6200561523438
2020-07-27,570.4209594726562
2020-07-28,570.2210693359375
2020-07-29,566.2236328125
2020-07-30,552.6328125
2020-07-31,552.8326416015625
2020-08-03,560.427490234375
2020-08-04,568.4222412109375
2020-08-05,574.2184448242188
2020-08-06,577.416259765625
2020-08-07,630.18115234375
2020-08-10,620.9873657226562
2020-08-11,616.3903198242188
2020-08-12,629.1819458007812
2020-08-13,628.9820556640625
2020-08-14,620.9873657226562
2020-08-17,630.9806518554688
2020-08-18,613.991943359375
2020-08-19,611.9932861328125
2020-08-20,617.1898803710938
2020-08-21,619.3882446289062
2020-08-24,619.9880981445312
2020-08-25,623.185791015625
2020-08-26,633.5789794921875
2020-08-27,632.3797607421875
2020-08-28,633.379150390625
2020-09-01,637.5762329101562
2020-09-02,651.9667358398438
2020-09-03,630.5809936523438
2020-09-04,606.596923828125
2020-09-07,624.5849609375
2020-09-08,621.5868530273438
2020-09-09,618.5889282226562
2020-09-10,617.7894287109375
2020-09-11,620.187744140625
2020-09-14,620.9873657226562
2020-09-15,627.3831176757812
2020-09-16,624.5849609375
2020-09-17,629.5816040039062
2020-09-18,627.3831176757812
2020-09-21,591.00732421875
2020-09-22,595.8040771484375
2020-09-23,609.1951904296875
2020-09-24,613.1925048828125
2020-09-25,621.3870849609375
2020-09-28,618.9887084960938
2020-09-29,620.3876953125
2020-09-30,626.3837280273438
2020-10-01,638.375732421875
2020-10-02,654.5650024414062
2020-10-05,674.5517578125
2020-10-06,667.9560546875
2020-10-07,653.1658935546875
2020-10-08,651.3671875
2020-10-09,668.5556640625
2020-10-12,666.5570678710938
2020-10-13,664.558349609375
2020-10-14,662.9595336914062
2020-10-15,656.5636596679688
2020-10-16,664.7583618164062
2020-10-19,675.9508666992188
2020-10-20,682.7462158203125
2020-10-21,681.9468383789062
2020-10-22,669.5550537109375
2020-10-23,671.5537109375
2020-10-26,650.3677978515625
2020-10-27,646.5703735351562
2020-10-28,623.9854125976562
2020-10-29,625.5842895507812
2020-10-30,617.589599609375
2020-11-02,608.7954711914062
2020-11-03,624.1851806640625
2020-11-04,651.9667358398438
2020-11-05,665.7576904296875
2020-11-06,655.5643920898438
2020-11-09,666.956787109375
2020-11-10,651.766845703125
2020-11-11,660.56103515625
2020-11-12,648.7689208984375
2020-11-13,640.7742309570312
2020-11-16,623.3857421875
2020-11-17,628.1825561523438
2020-11-18,637.7761840820312
2020-11-19,640.9740600585938
2020-11-20,639.3750610351562
2020-11-23,623.7854614257812
2020-11-24,605.5975341796875
2020-11-25,599.0020141601562
2020-11-26,605.9974365234375
2020-11-27,623.5856323242188
2020-11-30,624.5849609375
2020-12-01,644.9713745117188
2020-12-02,627.5830078125
2020-12-03,631.5802001953125
2020-12-04,624.5849609375
2020-12-07,620.7874755859375
2020-12-08,626.3837280273438
2020-12-09,638.7755126953125
2020-12-10,639.1752319335938
2020-12-11,643.5723876953125
2020-12-14,652.5663452148438
2020-12-15,630.3810424804688
2020-12-16,650.9673461914062
2020-12-17,660.3611450195312
2020-12-18,662.159912109375
2020-12-21,651.167236328125
2020-12-22,655.16455078125
2020-12-23,656.9634399414062
2020-12-24,642.5729370117188
2020-12-29,663.7589721679688
2020-12-30,654.365234375
2020-12-31,650.3677978515625
2021-01-04,650.9673461914062
2021-01-05,639.7747802734375
2021-01-06,644.3717041015625
2021-01-07,626.5836791992188
2021-01-08,634.37841796875
2021-01-11,631.1806030273438
2021-01-12,622.7861328125
2021-01-13,626.3837280273438
2021-01-14,613.5922241210938
2021-01-15,610.3944091796875
2021-01-18,605.1978149414062
2021-01-19,605.9974365234375
2021-01-20,614.19189453125
2021-01-21,630.3810424804688
2021-01-22,627.7827758789062
2021-01-25,622.9860229492188
2021-01-26,624.1851806640625
2021-01-27,610.9940185546875
2021-01-28,613.3923950195312
2021-01-29,598.8021240234375
2021-02-01,610.3944091796875
2021-02-02,621.786865234375
2021-02-03,613.5922241210938
2021-02-04,614.5914916992188
2021-02-05,608.3956909179688
2021-02-08,610.1945190429688
2021-02-09,609.7947998046875
2021-02-10,601.8001098632812
2021-02-11,611.393798828125
2021-02-12,621.5868530273438
2021-02-15,643.772216796875
2021-02-16,646.9700927734375
2021-02-17,642.5729370117188
2021-02-18,647.1697998046875
2021-02-19,638.1759033203125
2021-02-22,619.7882080078125
2021-02-23,615.3910522460938
