Date,BAG.L
2016-05-24,540.5692138671875
2016-05-25,543.0648803710938
2016-05-26,544.063232421875
2016-05-27,545.5606689453125
2016-05-31,536.5761108398438
2016-06-01,537.5744018554688
2016-06-02,535.5778198242188
2016-06-03,530.5862426757812
2016-06-06,525.0958862304688
2016-06-07,525.0958862304688
2016-06-08,523.0991821289062
2016-06-09,524.0975341796875
2016-06-10,521.6018676757812
2016-06-13,523.0991821289062
2016-06-14,512.1182250976562
2016-06-15,499.1405029296875
2016-06-16,494.04931640625
2016-06-17,508.12506103515625
2016-06-20,515.6122436523438
2016-06-21,528.58984375
2016-06-22,519.1061401367188
2016-06-23,523.0991821289062
2016-06-24,496.4452209472656
2016-06-27,454.517333984375
2016-06-28,459.40899658203125
2016-06-29,477.7773742675781
2016-06-30,483.3677673339844
2016-07-01,482.4692687988281
2016-07-04,477.677490234375
2016-07-05,467.195556640625
2016-07-06,480.27301025390625
2016-07-07,495.6465759277344
2016-07-08,517.6087036132812
2016-07-11,527.5914916992188
2016-07-12,528.58984375
2016-07-13,519.1061401367188
2016-07-14,519.1061401367188
2016-07-15,514.1146850585938
2016-07-18,523.0991821289062
2016-07-19,521.6018676757812
2016-07-20,534.5794677734375
2016-07-21,530.0873413085938
2016-07-22,528.58984375
2016-07-25,533.0820922851562
2016-07-26,538.0735473632812
2016-07-27,541.0682983398438
2016-07-28,546.0597534179688
2016-07-29,539.07177734375
2016-08-01,535.0786743164062
2016-08-02,511.6190490722656
2016-08-03,520.1045532226562
2016-08-04,525.594970703125
2016-08-05,513.6156616210938
2016-08-08,517.6087036132812
2016-08-09,526.0941772460938
2016-08-10,516.1112670898438
2016-08-11,525.594970703125
2016-08-12,512.6173095703125
2016-08-15,512.6173095703125
2016-08-16,514.1146850585938
2016-08-17,513.1165771484375
2016-08-18,513.1165771484375
2016-08-19,511.6190490722656
2016-08-22,512.1182250976562
2016-08-23,512.1182250976562
2016-08-24,514.1146850585938
2016-08-25,513.6156616210938
2016-08-26,512.1182250976562
2016-08-30,513.1165771484375
2016-08-31,506.6275939941406
2016-09-01,506.6275939941406
2016-09-02,508.12506103515625
2016-09-05,505.62939453125
2016-09-06,504.1319580078125
2016-09-07,506.6275939941406
2016-09-08,509.12335205078125
2016-09-09,504.6310729980469
2016-09-12,503.1335754394531
2016-09-13,510.12164306640625
2016-09-14,502.634521484375
2016-09-15,505.1302795410156
2016-09-16,504.1319580078125
2016-09-19,506.1285400390625
2016-09-20,506.1285400390625
2016-09-21,508.12506103515625
2016-09-22,506.6275939941406
2016-09-23,521.102783203125
2016-09-26,521.6018676757812
2016-09-27,517.109619140625
2016-09-28,503.6328430175781
2016-09-29,513.6156616210938
2016-09-30,512.1182250976562
2016-10-03,507.6259460449219
2016-10-04,502.1353759765625
2016-10-05,503.1335754394531
2016-10-06,501.1722106933594
2016-10-07,485.0987548828125
2016-10-10,473.5178527832031
2016-10-11,479.9073791503906
2016-10-12,481.6045227050781
2016-10-13,480.20684814453125
2016-10-14,486.2967834472656
2016-10-17,485.5979309082031
2016-10-18,489.691162109375
2016-10-19,489.0921630859375
2016-10-20,490.68951416015625
2016-10-21,488.39337158203125
2016-10-24,487.1953125
2016-10-25,482.30340576171875
2016-10-26,484.20025634765625
2016-10-27,484.5995788574219
2016-10-28,482.5030212402344
2016-10-31,470.5227966308594
2016-11-01,475.7142333984375
2016-11-02,482.30340576171875
2016-11-03,496.18048095703125
2016-11-04,496.9790954589844
2016-11-07,501.67138671875
2016-11-08,497.7778625488281
2016-11-09,504.1672668457031
2016-11-10,511.6549072265625
2016-11-11,509.15899658203125
2016-11-14,505.1656494140625
2016-11-15,498.9757995605469
2016-11-16,487.295166015625
2016-11-17,490.3900451660156
2016-11-18,494.9824523925781
2016-11-21,487.0954284667969
2016-11-22,489.19195556640625
2016-11-23,491.38836669921875
2016-11-24,491.4882507324219
2016-11-25,494.5830993652344
2016-11-28,493.6845703125
2016-11-29,497.478271484375
2016-11-30,501.1722106933594
2016-12-01,496.08056640625
2016-12-02,497.2786560058594
2016-12-05,494.9824523925781
2016-12-06,493.3850402832031
2016-12-07,487.6944580078125
2016-12-08,481.6045227050781
2016-12-09,484.4996643066406
2016-12-12,491.68792724609375
2016-12-13,484.00054931640625
2016-12-14,484.20025634765625
2016-12-15,487.1953125
2016-12-16,485.0987548828125
2016-12-19,485.69775390625
2016-12-20,484.20025634765625
2016-12-21,482.30340576171875
2016-12-22,492.7861022949219
2016-12-23,498.6763610839844
2016-12-28,497.677978515625
2016-12-29,498.5765075683594
2016-12-30,500.673095703125
2017-01-03,510.1573791503906
2017-01-04,509.6581726074219
2017-01-05,505.1656494140625
2017-01-06,501.1722106933594
2017-01-09,504.1672668457031
2017-01-10,504.1672668457031
2017-01-11,505.1656494140625
2017-01-12,504.1672668457031
2017-01-13,510.1573791503906
2017-01-16,509.15899658203125
2017-01-17,509.15899658203125
2017-01-18,512.6532592773438
2017-01-19,510.1573791503906
2017-01-20,506.6631164550781
2017-01-23,503.6680908203125
2017-01-24,503.6680908203125
2017-01-25,500.1738586425781
2017-01-26,498.07733154296875
2017-01-27,501.1722106933594
2017-01-30,499.07568359375
2017-01-31,501.1722106933594
2017-02-01,509.15899658203125
2017-02-02,509.6581726074219
2017-02-03,509.15899658203125
2017-02-06,509.6581726074219
2017-02-07,516.1474609375
2017-02-08,517.145751953125
2017-02-09,517.6449584960938
2017-02-10,519.6416625976562
2017-02-13,523.1358642578125
2017-02-14,521.1392211914062
2017-02-15,519.6416625976562
2017-02-16,516.6467895507812
2017-02-17,520.1409301757812
2017-02-20,518.1441650390625
2017-02-21,520.6400146484375
2017-02-22,520.6400146484375
2017-02-23,518.6434326171875
2017-02-24,517.145751953125
2017-02-27,518.6434326171875
2017-02-28,520.1409301757812
2017-03-01,534.1178588867188
2017-03-02,544.101318359375
2017-03-03,557.079833984375
2017-03-06,558.0781860351562
2017-03-07,566.5642700195312
2017-03-08,559.07666015625
2017-03-09,554.0848388671875
2017-03-10,557.079833984375
2017-03-13,555.0831298828125
2017-03-14,558.5772705078125
2017-03-15,558.0781860351562
2017-03-16,557.5791015625
2017-03-17,565.0667724609375
2017-03-20,557.5791015625
2017-03-21,547.0963745117188
2017-03-22,545.0996704101562
2017-03-23,544.6004638671875
2017-03-24,544.101318359375
2017-03-27,546.59716796875
2017-03-28,567.063232421875
2017-03-29,578.0452270507812
2017-03-30,580.0419921875
2017-03-31,578.0452270507812
2017-04-03,585.03369140625
2017-04-04,587.529541015625
2017-04-05,596.5147094726562
2017-04-06,593.0205078125
2017-04-07,595.5164794921875
2017-04-10,597.5130615234375
2017-04-11,601.5064697265625
2017-04-12,614.9841918945312
2017-04-13,620.4752197265625
2017-04-18,621.4735107421875
2017-04-19,618.9777221679688
2017-04-20,618.9777221679688
2017-04-21,622.471923828125
2017-04-24,623.9693603515625
2017-04-25,618.9777221679688
2017-04-26,617.4801635742188
2017-04-27,622.970947265625
2017-04-28,619.9758911132812
2017-05-02,624.9676513671875
2017-05-03,632.9544677734375
2017-05-04,640.9412231445312
2017-05-05,641.4405517578125
2017-05-08,647.9296875
2017-05-09,651.9232788085938
2017-05-10,656.4157104492188
2017-05-11,654.0280151367188
2017-05-12,650.533203125
2017-05-15,650.533203125
2017-05-16,653.52880859375
2017-05-17,655.5257568359375
2017-05-18,644.04296875
2017-05-19,647.0383911132812
2017-05-22,655.5257568359375
2017-05-23,656.5242919921875
2017-05-24,655.5257568359375
2017-05-25,658.0221557617188
2017-05-26,659.0206909179688
2017-05-30,657.0236206054688
2017-05-31,657.5227661132812
2017-06-01,655.5257568359375
2017-06-02,655.0265502929688
2017-06-05,653.52880859375
2017-06-06,652.0310668945312
2017-06-07,653.0296020507812
2017-06-08,653.52880859375
2017-06-09,648.5362548828125
2017-06-12,645.540771484375
2017-06-13,637.552490234375
2017-06-14,639.0502319335938
2017-06-15,643.5435791015625
2017-06-16,648.036865234375
2017-06-19,649.4647827148438
2017-06-20,649.0354614257812
2017-06-21,648.036865234375
2017-06-22,633.5584106445312
2017-06-23,630.5628662109375
2017-06-26,646.0399169921875
2017-06-27,635.0563354492188
2017-06-28,621.0769653320312
2017-06-29,611.5910034179688
2017-06-30,615.0859375
2017-07-03,611.5910034179688
2017-07-04,615.0859375
2017-07-05,618.0814819335938
2017-07-06,619.5792236328125
2017-07-07,614.0873413085938
2017-07-10,610.0933837890625
2017-07-11,610.0933837890625
2017-07-12,594.1170654296875
2017-07-13,595.864501953125
2017-07-14,603.687744140625
2017-07-17,579.6386108398438
2017-07-18,582.6342163085938
2017-07-19,594.1170654296875
2017-07-20,594.1170654296875
2017-07-21,595.1156005859375
2017-07-24,591.620849609375
2017-07-25,594.1170654296875
2017-07-26,592.6193237304688
2017-07-27,598.6103515625
2017-07-28,593.617919921875
2017-07-31,599.1096801757812
2017-08-01,600.6074829101562
2017-08-02,608.0963745117188
2017-08-03,626.0695190429688
2017-08-04,639.0502319335938
2017-08-07,649.0354614257812
2017-08-08,646.5391845703125
2017-08-09,648.5362548828125
2017-08-10,641.0472412109375
2017-08-11,637.552490234375
2017-08-14,637.552490234375
2017-08-15,642.0458374023438
2017-08-16,646.0399169921875
2017-08-17,645.04150390625
2017-08-18,634.5569458007812
2017-08-21,641.5466918945312
2017-08-22,645.540771484375
2017-08-23,649.0354614257812
2017-08-24,651.032470703125
2017-08-25,640.0489501953125
2017-08-29,627.5673828125
2017-08-30,620.0784912109375
2017-08-31,629.5643920898438
2017-09-01,632.56005859375
2017-09-04,634.0577392578125
2017-09-05,636.0547485351562
2017-09-06,632.56005859375
2017-09-07,631.5614624023438
2017-09-08,624.0726318359375
2017-09-11,620.0784912109375
2017-09-12,619.080078125
2017-09-13,620.577880859375
2017-09-14,618.0814819335938
2017-09-15,613.0889282226562
2017-09-18,615.5852661132812
2017-09-19,618.5806274414062
2017-09-20,617.0828857421875
2017-09-21,612.0903930664062
2017-09-22,610.0933837890625
2017-09-25,613.5881958007812
2017-09-26,613.0889282226562
2017-09-27,613.5881958007812
2017-09-28,615.5852661132812
2017-09-29,617.0828857421875
2017-10-02,622.075439453125
2017-10-03,623.0740356445312
2017-10-04,631.5614624023438
2017-10-05,629.1021118164062
2017-10-06,636.59130859375
2017-10-09,626.1063232421875
2017-10-10,621.61279296875
2017-10-11,617.119140625
2017-10-12,620.1148071289062
2017-10-13,619.1163940429688
2017-10-16,622.1119384765625
2017-10-17,619.1163940429688
2017-10-18,620.6141967773438
2017-10-19,622.1119384765625
2017-10-20,626.6056518554688
2017-10-23,623.60986328125
2017-10-24,620.6141967773438
2017-10-25,624.1093139648438
2017-10-26,628.103515625
2017-10-27,620.1148071289062
2017-10-30,620.6141967773438
2017-10-31,623.60986328125
2017-11-01,627.6041259765625
2017-11-02,613.1248779296875
2017-11-03,617.618408203125
2017-11-06,618.616943359375
2017-11-07,619.1163940429688
2017-11-08,619.1163940429688
2017-11-09,618.616943359375
2017-11-10,614.6226806640625
2017-11-13,607.1333618164062
2017-11-14,599.1448974609375
2017-11-15,604.6371459960938
2017-11-16,606.6342163085938
2017-11-17,605.1361694335938
2017-11-20,599.1448974609375
2017-11-21,601.6412963867188
2017-11-22,599.64404296875
2017-11-23,601.1419677734375
2017-11-24,608.1320190429688
2017-11-27,610.6283569335938
2017-11-28,610.1290893554688
2017-11-29,615.1219482421875
2017-11-30,613.1248779296875
2017-12-01,613.1248779296875
2017-12-04,614.1234130859375
2017-12-05,612.1263427734375
2017-12-06,614.1234130859375
2017-12-07,619.6155395507812
2017-12-08,622.1119384765625
2017-12-11,628.103515625
2017-12-12,633.0963134765625
2017-12-13,638.5885009765625
2017-12-14,634.094970703125
2017-12-15,627.6041259765625
2017-12-18,642.0835571289062
2017-12-19,651.0707397460938
2017-12-20,644.5798950195312
2017-12-21,624.1093139648438
2017-12-22,646.0777587890625
2017-12-27,644.5798950195312
2017-12-28,640.585693359375
2017-12-29,665.5499877929688
2018-01-02,651.0707397460938
2018-01-03,665.0508422851562
2018-01-04,666.0491943359375
2018-01-05,669.0450439453125
2018-01-08,669.0450439453125
2018-01-09,664.0521850585938
2018-01-10,654.0663452148438
2018-01-11,650.0720825195312
2018-01-12,651.0707397460938
2018-01-15,655.0650024414062
2018-01-16,666.0491943359375
2018-01-17,665.0508422851562
2018-01-18,665.0508422851562
2018-01-19,667.0479125976562
2018-01-22,667.0479125976562
2018-01-23,640.08642578125
2018-01-24,640.08642578125
2018-01-25,638.0891723632812
2018-01-26,628.103515625
2018-01-29,645.0792846679688
2018-01-30,639.0877685546875
2018-01-31,641.0848999023438
2018-02-01,649.0735473632812
2018-02-02,656.0635986328125
2018-02-05,656.0635986328125
2018-02-06,640.08642578125
2018-02-07,655.0650024414062
2018-02-08,651.0707397460938
2018-02-09,651.0707397460938
2018-02-12,657.0621337890625
2018-02-13,659.059326171875
2018-02-14,643.0820922851562
2018-02-15,624.1093139648438
2018-02-16,640.08642578125
2018-02-19,634.094970703125
2018-02-20,632.0977783203125
2018-02-21,637.0906982421875
2018-02-22,638.0891723632812
2018-02-23,639.0877685546875
2018-02-26,639.0877685546875
2018-02-27,659.059326171875
2018-02-28,659.059326171875
2018-03-01,648.074951171875
2018-03-02,641.0848999023438
2018-03-05,645.0792846679688
2018-03-06,641.0848999023438
2018-03-07,639.0877685546875
2018-03-08,629.1021118164062
2018-03-09,639.0877685546875
2018-03-12,663.0535278320312
2018-03-13,667.0479125976562
2018-03-14,663.0535278320312
2018-03-15,626.1063232421875
2018-03-16,642.0835571289062
2018-03-19,637.0906982421875
2018-03-20,629.1021118164062
2018-03-21,633.0963134765625
2018-03-22,627.1049194335938
2018-03-23,629.1021118164062
2018-03-26,614.1234130859375
2018-03-27,625.1077270507812
2018-03-28,649.0735473632812
2018-03-29,656.0635986328125
2018-04-03,666.0491943359375
2018-04-04,659.059326171875
2018-04-05,662.0550537109375
2018-04-06,668.0465087890625
2018-04-09,668.0465087890625
2018-04-10,669.0450439453125
2018-04-11,674.0379638671875
2018-04-12,689.0165405273438
2018-04-13,692.0123291015625
2018-04-16,693.0107421875
2018-04-17,687.019287109375
2018-04-18,680.0293579101562
2018-04-19,690.0151977539062
2018-04-20,687.019287109375
2018-04-23,689.0165405273438
2018-04-24,689.0165405273438
2018-04-25,689.0165405273438
2018-04-26,687.019287109375
2018-04-27,689.0165405273438
2018-04-30,696.0065307617188
2018-05-01,689.0165405273438
2018-05-02,692.0123291015625
2018-05-03,691.013671875
2018-05-04,694.0094604492188
2018-05-08,693.0107421875
2018-05-09,700.9993896484375
2018-05-10,685.1378784179688
2018-05-11,689.1328125
2018-05-14,680.1441040039062
2018-05-15,681.142822265625
2018-05-16,679.1453857421875
2018-05-17,665.1630249023438
2018-05-18,674.151611328125
2018-05-21,679.1453857421875
2018-05-22,681.142822265625
2018-05-23,685.1378784179688
2018-05-24,691.1302490234375
2018-05-25,692.1290893554688
2018-05-29,681.142822265625
2018-05-30,685.1378784179688
2018-05-31,679.1453857421875
2018-06-01,682.1414794921875
2018-06-04,681.142822265625
2018-06-05,674.151611328125
2018-06-06,667.1604614257812
2018-06-07,664.1642456054688
2018-06-08,671.1553955078125
2018-06-11,671.1553955078125
2018-06-12,677.1478271484375
2018-06-13,690.1315307617188
2018-06-14,692.1290893554688
2018-06-15,693.127685546875
2018-06-18,693.127685546875
2018-06-19,689.1328125
2018-06-20,693.127685546875
2018-06-21,679.1453857421875
2018-06-22,694.1265258789062
2018-06-25,679.1453857421875
2018-06-26,685.1378784179688
2018-06-27,681.142822265625
2018-06-28,687.1351928710938
2018-06-29,686.136474609375
2018-07-02,684.13916015625
2018-07-03,683.140380859375
2018-07-04,684.13916015625
2018-07-05,687.1351928710938
2018-07-06,681.142822265625
2018-07-09,684.13916015625
2018-07-10,679.1453857421875
2018-07-11,678.1466674804688
2018-07-12,678.1466674804688
2018-07-13,676.1491088867188
2018-07-16,675.2601928710938
2018-07-17,684.13916015625
2018-07-18,709.1077270507812
2018-07-19,701.11767578125
2018-07-20,703.1151123046875
2018-07-23,699.120361328125
2018-07-24,698.1214599609375
2018-07-25,700.1189575195312
2018-07-26,697.1226806640625
2018-07-27,690.1315307617188
2018-07-30,687.1351928710938
2018-07-31,676.1491088867188
2018-08-01,680.1441040039062
2018-08-02,683.140380859375
2018-08-03,676.1491088867188
2018-08-06,670.1566162109375
2018-08-07,668.1592407226562
2018-08-08,665.1630249023438
2018-08-09,667.1604614257812
2018-08-10,672.1541748046875
2018-08-13,669.1578979492188
2018-08-14,674.151611328125
2018-08-15,672.1541748046875
2018-08-16,669.1578979492188
2018-08-17,674.151611328125
2018-08-20,677.1478271484375
2018-08-21,674.151611328125
2018-08-22,678.1466674804688
2018-08-23,676.1491088867188
2018-08-24,671.1553955078125
2018-08-28,688.134033203125
2018-08-29,701.11767578125
2018-08-30,694.1265258789062
2018-08-31,701.11767578125
2018-09-03,710.1064453125
2018-09-04,714.101318359375
2018-09-05,710.1064453125
2018-09-06,742.0661010742188
2018-09-07,741.0673828125
2018-09-10,738.0712280273438
2018-09-11,744.063720703125
2018-09-12,738.0712280273438
2018-09-13,735.0750122070312
2018-09-14,739.0699462890625
2018-09-17,735.0750122070312
2018-09-18,738.0712280273438
2018-09-19,740.068603515625
2018-09-20,730.081298828125
2018-09-21,729.0824584960938
2018-09-24,729.0824584960938
2018-09-25,726.0863037109375
2018-09-26,724.0888061523438
2018-09-27,719.094970703125
2018-09-28,719.094970703125
2018-10-01,732.0787353515625
2018-10-02,734.076171875
2018-10-03,731.0799560546875
2018-10-04,727.1237182617188
2018-10-05,725.1261596679688
2018-10-08,730.1201782226562
2018-10-09,734.1152954101562
2018-10-10,733.1165161132812
2018-10-11,737.11181640625
2018-10-12,732.1177368164062
2018-10-15,730.1201782226562
2018-10-16,736.1129150390625
2018-10-17,751.0948486328125
2018-10-18,757.0875854492188
2018-10-19,755.090087890625
2018-10-22,743.1045532226562
2018-10-23,734.1152954101562
2018-10-24,741.1068725585938
2018-10-25,740.1080322265625
2018-10-26,748.0985107421875
2018-10-29,758.0863647460938
2018-10-30,762.0816650390625
2018-10-31,763.0803833007812
2018-11-01,772.0695190429688
2018-11-02,784.05517578125
2018-11-05,785.053955078125
2018-11-06,781.0587158203125
2018-11-07,781.0587158203125
2018-11-08,785.053955078125
2018-11-09,794.0431518554688
2018-11-12,790.0479125976562
2018-11-13,792.04541015625
2018-11-14,786.052734375
2018-11-15,790.0479125976562
2018-11-16,793.0443115234375
2018-11-19,793.0443115234375
2018-11-20,786.052734375
2018-11-21,789.0491333007812
2018-11-22,793.0443115234375
2018-11-23,789.0491333007812
2018-11-26,791.0466918945312
2018-11-27,799.0370483398438
2018-11-28,798.038330078125
2018-11-29,798.038330078125
2018-11-30,796.040771484375
2018-12-03,785.053955078125
2018-12-04,781.0587158203125
2018-12-05,778.0624389648438
2018-12-06,771.0708618164062
2018-12-07,752.09375
2018-12-10,752.09375
2018-12-11,755.090087890625
2018-12-12,772.0695190429688
2018-12-13,772.0695190429688
2018-12-14,774.067138671875
2018-12-17,779.0610961914062
2018-12-18,787.0516357421875
2018-12-19,804.0311279296875
2018-12-20,804.0311279296875
2018-12-21,820.0118408203125
2018-12-24,798.038330078125
2018-12-27,797.0394897460938
2018-12-28,804.0311279296875
2018-12-31,788.05029296875
2019-01-02,797.0394897460938
2019-01-03,796.040771484375
2019-01-04,801.0345458984375
2019-01-07,798.038330078125
2019-01-08,798.038330078125
2019-01-09,799.0370483398438
2019-01-10,799.0370483398438
2019-01-11,800.035888671875
2019-01-14,801.0345458984375
2019-01-15,799.0370483398438
2019-01-16,801.0345458984375
2019-01-17,801.0345458984375
2019-01-18,802.0335083007812
2019-01-21,802.0335083007812
2019-01-22,803.0323486328125
2019-01-23,796.040771484375
2019-01-24,797.0394897460938
2019-01-25,761.0828857421875
2019-01-28,745.1021118164062
2019-01-29,768.0744018554688
2019-01-30,754.09130859375
2019-01-31,753.0924682617188
2019-02-01,753.0924682617188
2019-02-04,751.0948486328125
2019-02-05,747.0995483398438
2019-02-06,739.1093139648438
2019-02-07,748.0985107421875
2019-02-08,738.1105346679688
2019-02-11,738.1105346679688
2019-02-12,745.1021118164062
2019-02-13,746.1008911132812
2019-02-14,749.0972290039062
2019-02-15,754.09130859375
2019-02-18,757.0875854492188
2019-02-19,744.1033935546875
2019-02-20,744.1033935546875
2019-02-21,756.0888671875
2019-02-22,751.0948486328125
2019-02-25,751.0948486328125
2019-02-26,753.0924682617188
2019-02-27,761.0828857421875
2019-02-28,764.0792846679688
2019-03-01,777.0636596679688
2019-03-04,777.0636596679688
2019-03-05,779.0610961914062
2019-03-06,794.0431518554688
2019-03-07,799.0370483398438
2019-03-08,809.0250854492188
2019-03-11,802.0335083007812
2019-03-12,790.0479125976562
2019-03-13,796.040771484375
2019-03-14,795.0419921875
2019-03-15,812.021484375
2019-03-18,810.0238037109375
2019-03-19,803.0323486328125
2019-03-20,806.0286254882812
2019-03-21,807.0274047851562
2019-03-22,797.0394897460938
2019-03-25,776.0647583007812
2019-03-26,794.0431518554688
2019-03-27,794.0431518554688
2019-03-28,790.0479125976562
2019-03-29,806.0286254882812
2019-04-01,824.007080078125
2019-04-02,821.0106811523438
2019-04-03,817.015380859375
2019-04-04,810.0238037109375
2019-04-05,808.0263061523438
2019-04-08,812.021484375
2019-04-09,812.021484375
2019-04-10,807.0274047851562
2019-04-11,818.0142211914062
2019-04-12,821.0106811523438
2019-04-15,825.005859375
2019-04-16,828.0020751953125
2019-04-17,827.0033569335938
2019-04-18,814.01904296875
2019-04-23,822.0093383789062
2019-04-24,824.007080078125
2019-04-25,828.0020751953125
2019-04-26,824.007080078125
2019-04-29,835.9925537109375
2019-04-30,850.9745483398438
2019-05-01,840.986572265625
2019-05-02,828.0020751953125
2019-05-03,823.0082397460938
2019-05-07,817.015380859375
2019-05-08,822.0093383789062
2019-05-09,817.1419677734375
2019-05-10,820.1387329101562
2019-05-13,835.123046875
2019-05-14,858.0989990234375
2019-05-15,874.082275390625
2019-05-16,901.0538330078125
2019-05-17,908.0465087890625
2019-05-20,920.0338745117188
2019-05-21,932.021240234375
2019-05-22,927.0265502929688
2019-05-23,926.027587890625
2019-05-24,935.0181274414062
2019-05-28,946.0066528320312
2019-05-29,953.998291015625
2019-05-30,955.99609375
2019-05-31,945.0076293945312
2019-06-03,933.020263671875
2019-06-04,932.021240234375
2019-06-05,947.0054931640625
2019-06-06,958.9929809570312
2019-06-07,967.9835815429688
2019-06-10,973.9771728515625
2019-06-11,968.9825439453125
2019-06-12,947.0054931640625
2019-06-13,931.022216796875
2019-06-14,919.034912109375
2019-06-17,921.0328979492188
2019-06-18,909.0454711914062
2019-06-19,900.0548706054688
2019-06-20,905.0496215820312
2019-06-21,915.0391235351562
2019-06-24,916.0380249023438
2019-06-25,914.0401611328125
2019-06-26,917.0370483398438
2019-06-27,915.0391235351562
2019-06-28,926.027587890625
2019-07-01,909.0454711914062
2019-07-02,922.03173828125
2019-07-03,925.028564453125
2019-07-04,907.0474853515625
2019-07-05,889.0664672851562
2019-07-08,883.0728149414062
2019-07-09,869.08740234375
2019-07-10,871.085205078125
2019-07-11,863.0936889648438
2019-07-12,870.0862426757812
2019-07-15,868.0885009765625
2019-07-16,622.346435546875
2019-07-17,616.3527221679688
2019-07-18,609.360107421875
2019-07-19,613.3558959960938
2019-07-22,617.3516845703125
2019-07-23,619.3496704101562
2019-07-24,625.3433227539062
2019-07-25,649.318115234375
2019-07-26,655.3118896484375
2019-07-29,674.2919311523438
2019-07-30,684.281494140625
2019-07-31,685.2802734375
2019-08-01,682.2835693359375
2019-08-02,681.28466796875
2019-08-05,678.287841796875
2019-08-06,671.2951049804688
2019-08-07,660.3065185546875
2019-08-08,669.297119140625
2019-08-09,645.3223876953125
2019-08-12,635.3328247070312
2019-08-13,628.3402709960938
2019-08-14,622.346435546875
2019-08-15,621.3475952148438
2019-08-16,615.353759765625
2019-08-19,618.3507080078125
2019-08-20,621.3475952148438
2019-08-21,618.3507080078125
2019-08-22,615.353759765625
2019-08-23,605.3643188476562
2019-08-27,602.3675537109375
2019-08-28,602.3675537109375
2019-08-29,594.3758544921875
2019-08-30,594.3758544921875
2019-09-02,588.3821411132812
2019-09-03,644.3233032226562
2019-09-04,616.3527221679688
2019-09-05,612.3570556640625
2019-09-06,575.3958740234375
2019-09-09,570.4010620117188
2019-09-10,561.4104614257812
2019-09-11,574.3966674804688
2019-09-12,582.388427734375
2019-09-13,597.3726806640625
2019-09-16,599.3704833984375
2019-09-17,610.359130859375
2019-09-18,596.373779296875
2019-09-19,592.3779907226562
2019-09-20,594.3758544921875
2019-09-23,585.3853759765625
2019-09-24,605.3643188476562
2019-09-25,596.373779296875
2019-09-26,589.3810424804688
2019-09-27,589.3810424804688
2019-09-30,578.3927612304688
2019-10-01,588.3821411132812
2019-10-02,568.4031372070312
2019-10-03,565.4459838867188
2019-10-04,561.4498901367188
2019-10-07,562.4490356445312
2019-10-08,551.4597778320312
2019-10-09,542.4685668945312
2019-10-10,551.4597778320312
2019-10-11,560.450927734375
2019-10-14,553.4577026367188
2019-10-15,558.4528198242188
2019-10-16,561.4498901367188
2019-10-17,557.4537963867188
2019-10-18,554.456787109375
2019-10-21,555.455810546875
2019-10-22,551.4597778320312
2019-10-23,539.471435546875
2019-10-24,553.4577026367188
2019-10-25,555.455810546875
2019-10-28,556.4547729492188
2019-10-29,556.4547729492188
2019-10-30,554.456787109375
2019-10-31,554.456787109375
2019-11-01,546.4646606445312
2019-11-04,542.4685668945312
2019-11-05,541.469482421875
2019-11-06,539.471435546875
2019-11-07,541.469482421875
2019-11-08,544.466552734375
2019-11-11,551.4597778320312
2019-11-12,554.456787109375
2019-11-13,544.466552734375
2019-11-14,560.450927734375
2019-11-15,581.4303588867188
2019-11-18,604.4078369140625
2019-11-19,604.4078369140625
2019-11-20,609.4028930664062
2019-11-21,609.4028930664062
2019-11-22,609.4028930664062
2019-11-25,624.3882446289062
2019-11-26,626.38623046875
2019-11-27,614.3980712890625
2019-11-28,614.3980712890625
2019-11-29,587.424560546875
2019-12-02,564.4469604492188
2019-12-03,564.4469604492188
2019-12-04,568.4430541992188
2019-12-05,551.4597778320312
2019-12-06,549.4617309570312
2019-12-09,563.4478759765625
2019-12-10,564.4469604492188
2019-12-11,554.456787109375
2019-12-12,557.4537963867188
2019-12-13,574.4370727539062
2019-12-16,579.4322509765625
2019-12-17,577.434326171875
2019-12-18,567.444091796875
2019-12-19,565.4459838867188
2019-12-20,570.441162109375
2019-12-23,570.441162109375
2019-12-24,568.4430541992188
2019-12-27,577.434326171875
2019-12-30,581.4303588867188
2019-12-31,579.4322509765625
2020-01-02,580.4313354492188
2020-01-03,568.4430541992188
2020-01-06,570.441162109375
2020-01-07,579.4322509765625
2020-01-08,566.4450073242188
2020-01-09,525.4852294921875
2020-01-10,535.475341796875
2020-01-13,552.458740234375
2020-01-14,544.466552734375
2020-01-15,564.4469604492188
2020-01-16,566.4450073242188
2020-01-17,570.441162109375
2020-01-20,550.460693359375
2020-01-21,544.466552734375
2020-01-22,554.456787109375
2020-01-23,547.4635620117188
2020-01-24,558.4528198242188
2020-01-27,543.467529296875
2020-01-28,626.38623046875
2020-01-29,614.3980712890625
2020-01-30,605.4068603515625
2020-01-31,604.4078369140625
2020-02-03,595.4166870117188
2020-02-04,607.4048461914062
2020-02-05,595.4166870117188
2020-02-06,593.4185791015625
2020-02-07,591.4204711914062
2020-02-10,577.434326171875
2020-02-11,579.4322509765625
2020-02-12,587.424560546875
2020-02-13,592.4195556640625
2020-02-14,594.4176635742188
2020-02-17,577.434326171875
2020-02-18,582.4293823242188
2020-02-19,582.4293823242188
2020-02-20,589.4224853515625
2020-02-21,603.408935546875
2020-02-24,577.434326171875
