Date,PST.MI
2016-12-29,3.7409403324127197
2016-12-30,3.7173571586608887
2017-01-02,3.773366689682007
2017-01-03,3.773366689682007
2017-01-04,3.7910547256469727
2017-01-05,3.7674717903137207
2017-01-06,3.7144088745117188
2017-01-09,3.634814500808716
2017-01-10,3.617126941680908
2017-01-11,3.6259701251983643
2017-01-12,3.5964906215667725
2017-01-13,3.634814500808716
2017-01-16,3.5758559703826904
2017-01-17,3.5670111179351807
2017-01-18,3.5699596405029297
2017-01-19,3.617126941680908
2017-01-20,3.5876474380493164
2017-01-23,3.5964906215667725
2017-01-24,3.5935428142547607
2017-01-25,3.6377615928649902
2017-01-26,3.552272081375122
2017-01-27,3.525739908218384
2017-01-30,3.4490931034088135
2017-01-31,3.4284586906433105
2017-02-01,3.4461452960968018
2017-02-02,3.5788040161132812
2017-02-03,3.5876474380493164
2017-02-06,3.5227928161621094
2017-02-07,3.5670111179351807
2017-02-08,3.5198442935943604
2017-02-09,3.5817511081695557
2017-02-10,3.5375325679779053
2017-02-13,3.5316362380981445
2017-02-14,3.5316362380981445
2017-02-15,3.534583806991577
2017-02-16,3.5434281826019287
2017-02-17,3.5699596405029297
2017-02-20,3.513948440551758
2017-02-21,3.513948440551758
2017-02-22,3.5316362380981445
2017-02-23,3.5375325679779053
2017-02-24,3.5021562576293945
2017-02-27,3.5758559703826904
2017-02-28,3.5729076862335205
2017-03-01,3.617126941680908
2017-03-02,3.5905940532684326
2017-03-03,3.5788040161132812
2017-03-06,3.7438881397247314
2017-03-07,3.6849300861358643
2017-03-08,3.6996688842773438
2017-03-09,3.8175864219665527
2017-03-10,3.8057947158813477
2017-03-13,3.7969510555267334
2017-03-14,3.764523983001709
2017-03-15,3.7586281299591064
2017-03-16,3.7792632579803467
2017-03-17,3.829378366470337
2017-03-20,3.7792632579803467
2017-03-21,3.7940022945404053
2017-03-22,3.773366689682007
2017-03-23,3.696721076965332
2017-03-24,3.708512783050537
2017-03-27,3.7291483879089355
2017-03-28,3.7173571586608887
2017-03-29,3.708512783050537
2017-03-30,3.6790339946746826
2017-03-31,3.6849300861358643
2017-04-03,3.6790339946746826
2017-04-04,3.6760857105255127
2017-04-05,3.670189619064331
2017-04-06,3.6819815635681152
2017-04-07,3.6731371879577637
2017-04-10,3.6849300861358643
2017-04-11,3.6554501056671143
2017-04-12,3.617126941680908
2017-04-13,3.605334520339966
2017-04-18,3.5699596405029297
2017-04-19,3.643657684326172
2017-04-20,3.634814500808716
2017-04-21,3.6082828044891357
2017-04-24,3.708512783050537
2017-04-25,3.711460828781128
2017-04-26,3.7291483879089355
2017-04-27,3.696721076965332
2017-04-28,3.708512783050537
2017-05-02,3.723252296447754
2017-05-03,3.711460828781128
2017-05-04,3.749783992767334
2017-05-05,3.761575698852539
2017-05-08,3.7674717903137207
2017-05-09,3.7704195976257324
2017-05-10,3.7969510555267334
2017-05-11,3.7586281299591064
2017-05-12,3.7940022945404053
2017-05-15,3.773366689682007
2017-05-16,3.773366689682007
2017-05-17,3.6878771781921387
2017-05-18,3.7144088745117188
2017-05-19,3.7527318000793457
2017-05-22,3.764523983001709
2017-05-23,3.7910547256469727
2017-05-24,3.8323264122009277
2017-05-25,3.8441178798675537
2017-05-26,3.814638137817383
2017-05-29,3.720304250717163
2017-05-30,3.7438881397247314
2017-05-31,3.6908254623413086
2017-06-01,3.7409403324127197
2017-06-02,3.735044240951538
2017-06-05,3.6613454818725586
2017-06-06,3.6377615928649902
2017-06-07,3.646605968475342
2017-06-08,3.6613454818725586
2017-06-09,3.7144088745117188
2017-06-12,3.7792632579803467
2017-06-13,3.761575698852539
2017-06-14,3.7910547256469727
2017-06-15,3.8116910457611084
2017-06-16,3.8205342292785645
2017-06-19,3.7891674041748047
2017-06-20,3.8017139434814453
2017-06-21,3.814260244369507
2017-06-22,3.7577993869781494
2017-06-23,3.764073610305786
2017-06-26,3.7766199111938477
2017-06-27,3.7389798164367676
2017-06-28,3.8205342292785645
2017-06-29,3.786029815673828
2017-06-30,3.760936975479126
2017-07-03,3.7672107219696045
2017-07-04,3.7452523708343506
2017-07-05,3.729569435119629
2017-07-06,3.7954416275024414
2017-07-07,3.8048512935638428
2017-07-10,3.814260244369507
2017-07-11,3.8048512935638428
2017-07-12,3.8424911499023438
2017-07-13,3.823671340942383
2017-07-14,3.814260244369507
2017-07-17,3.807987928390503
2017-07-18,3.7985777854919434
2017-07-19,3.7515265941619873
2017-07-20,3.7421164512634277
2017-07-21,3.7797579765319824
2017-07-24,3.786029815673828
2017-07-25,3.914635419845581
2017-07-26,3.9271841049194336
2017-07-27,3.9460041522979736
2017-07-28,3.8926796913146973
2017-07-31,3.9020891189575195
2017-08-01,3.905225992202759
2017-08-02,3.942866802215576
2017-08-03,3.8330814838409424
2017-08-04,3.845628261566162
2017-08-07,3.8989529609680176
2017-08-08,3.9083633422851562
2017-08-09,3.8989529609680176
2017-08-10,3.858175277709961
2017-08-11,3.8330814838409424
2017-08-14,3.8330814838409424
2017-08-16,3.858175277709961
2017-08-17,3.839354991912842
2017-08-18,3.8299453258514404
2017-08-21,3.8330814838409424
2017-08-22,3.8048512935638428
2017-08-23,3.8048512935638428
2017-08-24,3.839354991912842
2017-08-25,3.8330814838409424
2017-08-28,3.8424911499023438
2017-08-29,3.8205342292785645
2017-08-30,3.85503888130188
2017-08-31,3.8299453258514404
2017-09-01,3.839354991912842
2017-09-04,3.807987928390503
2017-09-05,3.786029815673828
2017-09-06,3.8048512935638428
2017-09-07,3.8048512935638428
2017-09-08,3.8173978328704834
2017-09-11,3.8613121509552
2017-09-12,3.920909881591797
2017-09-13,3.8958160877227783
2017-09-14,3.8864059448242188
2017-09-15,3.889542818069458
2017-09-18,3.8926796913146973
2017-09-19,3.858175277709961
2017-09-20,3.8644492626190186
2017-09-21,3.85503888130188
2017-09-22,3.8801329135894775
2017-09-25,3.858175277709961
2017-09-26,3.8519020080566406
2017-09-27,3.873859405517578
2017-09-28,3.8989529609680176
2017-09-29,3.9083633422851562
2017-10-02,3.9303195476531982
2017-10-03,3.920909881591797
2017-10-04,3.8864059448242188
2017-10-05,3.8644492626190186
2017-10-06,3.85503888130188
2017-10-09,3.873859405517578
2017-10-10,3.85503888130188
2017-10-11,3.889542818069458
2017-10-12,3.8801329135894775
2017-10-13,3.8675851821899414
2017-10-16,3.8958160877227783
2017-10-17,3.8864059448242188
2017-10-18,3.920909881591797
2017-10-19,3.914635419845581
2017-10-20,3.8958160877227783
2017-10-23,3.8801329135894775
2017-10-24,3.905225992202759
2017-10-25,3.8926796913146973
2017-10-26,3.936593532562256
2017-10-27,3.9083633422851562
2017-10-30,3.9271841049194336
2017-10-31,3.936593532562256
2017-11-01,3.9491403102874756
2017-11-02,3.9334568977355957
2017-11-03,3.914635419845581
2017-11-06,3.939730405807495
2017-11-07,3.924046277999878
2017-11-08,3.905225992202759
2017-11-09,3.873859405517578
2017-11-10,3.8487656116485596
2017-11-13,3.8173978328704834
2017-11-14,3.839354991912842
2017-11-15,3.8644492626190186
2017-11-16,3.845628261566162
2017-11-17,3.83621883392334
2017-11-20,3.8299453258514404
2017-11-21,3.8487656116485596
2017-11-22,3.839354991912842
2017-11-23,3.858175277709961
2017-11-24,3.8424911499023438
2017-11-27,3.8268086910247803
2017-11-28,3.8519020080566406
2017-11-29,3.85503888130188
2017-11-30,3.8487656116485596
2017-12-01,3.8205342292785645
2017-12-04,3.8519020080566406
2017-12-05,3.85503888130188
2017-12-06,3.8205342292785645
2017-12-07,3.8268086910247803
2017-12-08,3.8424911499023438
2017-12-11,3.839354991912842
2017-12-12,3.8519020080566406
2017-12-13,3.845628261566162
2017-12-14,3.83621883392334
2017-12-15,3.993053913116455
2017-12-18,4.0212860107421875
2017-12-19,3.9961905479431152
2017-12-20,3.983644485473633
2017-12-21,3.9961905479431152
2017-12-22,3.9710967540740967
2017-12-27,3.9710967540740967
2017-12-28,3.9710967540740967
2017-12-29,3.936593532562256
2018-01-02,3.9491403102874756
2018-01-03,3.9867806434631348
2018-01-04,3.999328136444092
2018-01-05,4.018147945404053
2018-01-08,4.033831596374512
2018-01-09,4.0463786125183105
2018-01-10,4.058926105499268
2018-01-11,4.04010534286499
2018-01-12,4.071472644805908
2018-01-15,4.102840423583984
2018-01-16,4.102840423583984
2018-01-17,4.099704265594482
2018-01-18,4.127933502197266
2018-01-19,4.218898296356201
2018-01-22,4.215762138366699
2018-01-23,4.200078964233398
2018-01-24,4.171848773956299
2018-01-25,4.1875319480896
2018-01-26,4.19694185256958
2018-01-29,4.173101902008057
2018-01-30,4.155537128448486
2018-01-31,4.180630683898926
2018-02-01,4.173101902008057
2018-02-02,4.130443096160889
2018-02-05,4.13922643661499
2018-02-06,4.015011310577393
2018-02-07,4.121660232543945
2018-02-08,4.043869972229004
2018-02-09,4.037595272064209
2018-02-12,4.102840423583984
2018-02-13,4.055161952972412
2018-02-14,4.095312595367432
2018-02-15,4.129188537597656
2018-02-16,4.175612449645996
2018-02-19,4.181884765625
2018-02-20,4.2534027099609375
2018-02-21,4.240856647491455
2018-02-22,4.206980228424072
2018-02-23,4.210742950439453
2018-02-26,4.174357891082764
2018-02-27,4.416512966156006
2018-02-28,4.430314064025879
2018-03-01,4.402710914611816
2018-03-02,4.307353973388672
2018-03-05,4.334958076477051
2018-03-06,4.371344089508057
2018-03-07,4.4867753982543945
2018-03-08,4.600952625274658
2018-03-09,4.577113628387451
2018-03-12,4.654903888702393
2018-03-13,4.554528713226318
2018-03-14,4.495558261871338
2018-03-15,4.567075729370117
2018-03-16,4.6385931968688965
2018-03-19,4.603461742401123
2018-03-20,4.634829521179199
2018-03-21,4.6260457038879395
2018-03-22,4.5833868980407715
2018-03-23,4.545746326446533
2018-03-26,4.529433727264404
2018-03-27,4.544491767883301
2018-03-28,4.6147541999816895
2018-03-29,4.654903888702393
2018-04-03,4.623536586761475
2018-04-04,4.658668041229248
2018-04-05,4.736459255218506
2018-04-06,4.731441020965576
2018-04-09,4.767825603485107
2018-04-10,4.820524215698242
2018-04-11,4.812995910644531
2018-04-12,4.816760063171387
2018-04-13,4.8142499923706055
2018-04-16,4.8431077003479
2018-04-17,4.887021541595459
2018-04-18,4.856910228729248
2018-04-19,4.866946697235107
2018-04-20,4.887021541595459
2018-04-23,4.937209606170654
2018-04-24,4.9422287940979
2018-04-25,4.963558673858643
2018-04-26,4.97359561920166
2018-04-27,5.001199245452881
2018-04-30,5.085262298583984
2018-05-02,5.071461200714111
2018-05-03,5.062678337097168
2018-05-04,5.115375518798828
2018-05-07,5.0915374755859375
2018-05-08,5.067697525024414
2018-05-09,5.085262298583984
2018-05-10,5.0915374755859375
2018-05-11,5.112866401672363
2018-05-14,5.115375518798828
2018-05-15,5.1555256843566895
2018-05-16,4.962303638458252
2018-05-17,4.951011657714844
2018-05-18,4.780373573303223
2018-05-21,4.79041051864624
2018-05-22,4.829305648803711
2018-05-23,4.805467128753662
2018-05-24,4.834325313568115
2018-05-25,4.760298252105713
2018-05-28,4.607226371765137
2018-05-29,4.400201797485352
2018-05-30,4.5846405029296875
2018-05-31,4.59467887878418
2018-06-01,4.6862711906433105
2018-06-04,4.712619781494141
2018-06-05,4.588405609130859
2018-06-06,4.5858964920043945
2018-06-07,4.568330764770508
2018-06-08,4.44411563873291
2018-06-11,4.61600923538208
2018-06-12,4.703837871551514
2018-06-13,4.7929205894470215
2018-06-14,4.905842304229736
2018-06-15,4.786646842956543
2018-06-18,4.861002445220947
2018-06-19,4.910130023956299
2018-06-20,4.932702541351318
2018-06-21,4.87162446975708
2018-06-22,4.8769354820251465
2018-06-25,4.813202857971191
2018-06-26,4.8357744216918945
2018-06-27,4.813202857971191
2018-06-28,4.766729831695557
2018-06-29,4.7600908279418945
2018-07-02,4.766729831695557
2018-07-03,4.807890892028809
2018-07-04,4.819841384887695
2018-07-05,4.910130023956299
2018-07-06,4.934030055999756
2018-07-09,4.972535610198975
2018-07-10,5.019007682800293
2018-07-11,4.965897560119629
2018-07-12,5.038924694061279
2018-07-13,5.026974678039551
2018-07-16,5.100002765655518
2018-07-17,5.153113842010498
2018-07-18,5.153113842010498
2018-07-19,5.180997371673584
2018-07-20,5.121246814727783
2018-07-23,5.134524822235107
2018-07-24,5.118592739105225
2018-07-25,5.1278862953186035
2018-07-26,5.211536884307861
2018-07-27,5.2341084480285645
2018-07-30,5.256680965423584
2018-07-31,5.288547515869141
2018-08-01,5.280580997467041
2018-08-02,4.995108127593994
2018-08-03,4.944652557373047
2018-08-06,4.910130023956299
2018-08-07,4.928718566894531
2018-08-08,4.868968963623047
2018-08-09,4.786646366119385
2018-08-10,4.716274738311768
2018-08-13,4.696357250213623
2018-08-14,4.745485305786133
2018-08-16,4.604740619659424
2018-08-17,4.547646522521973
2018-08-20,4.475946426391602
2018-08-21,4.61801815032959
2018-08-22,4.527729511260986
2018-08-23,4.510468482971191
2018-08-24,4.527729511260986
2018-08-27,4.502501964569092
2018-08-28,4.485240459442139
2018-08-29,4.505157470703125
2018-08-30,4.446734428405762
2018-08-31,4.402918338775635
2018-09-03,4.477273464202881
2018-09-04,4.595446586608887
2018-09-05,4.684408187866211
2018-09-06,4.655196189880371
2018-09-07,4.67378568649292
2018-09-10,4.781336307525635
2018-09-11,4.756107807159424
2018-09-12,4.681751251220703
2018-09-13,4.562251091003418
2018-09-14,4.588808059692383
2018-09-17,4.632623672485352
2018-09-18,4.61005163192749
2018-09-19,4.59810209274292
2018-09-20,4.6605072021484375
2018-09-21,4.6990132331848145
2018-09-24,4.721585273742676
2018-09-25,4.7773518562316895
2018-09-26,4.805234432220459
2018-09-27,4.7733683586120605
2018-09-28,4.56889009475708
2018-10-01,4.5197625160217285
2018-10-02,4.438767910003662
2018-10-03,4.448062419891357
2018-10-04,4.4520463943481445
2018-10-05,4.381673812866211
2018-10-08,4.219684600830078
2018-10-09,4.2422566413879395
2018-10-10,4.2847466468811035
2018-10-11,4.1665730476379395
2018-10-12,4.147984981536865
2018-10-15,4.163917064666748
2018-10-16,4.232961654663086
2018-10-17,4.179851531982422
2018-10-18,4.063006401062012
2018-10-19,4.162590026855469
2018-10-22,4.140017986297607
2018-10-23,4.149312496185303
2018-10-24,3.9820122718811035
2018-10-25,4.068317413330078
2018-10-26,4.072300910949707
2018-10-29,4.201095104217529
2018-10-30,4.108151435852051
2018-10-31,4.215701580047607
2018-11-01,4.349806785583496
2018-11-02,4.384328842163086
2018-11-05,4.323251724243164
2018-11-06,4.295368194580078
2018-11-07,4.437440395355225
2018-11-08,4.5303850173950195
2018-11-09,4.560924053192139
2018-11-12,4.570219039916992
2018-11-13,4.572873115539551
2018-11-14,4.426819324493408
2018-11-15,4.315284729003906
2018-11-16,4.325906276702881
2018-11-19,4.35113525390625
2018-11-20,4.231635093688965
2018-11-21,4.37105131149292
2018-11-22,4.348478317260742
2018-11-23,4.37105131149292
2018-11-26,4.541007995605469
2018-11-27,4.517107963562012
2018-11-28,4.449390411376953
2018-11-29,4.4520463943481445
2018-11-30,4.450718402862549
2018-12-03,4.558268070220947
2018-12-04,4.5224175453186035
2018-12-05,4.582167625427246
2018-12-06,4.340512275695801
2018-12-07,4.361756801605225
2018-12-10,4.311300277709961
2018-12-11,4.353789806365967
2018-12-12,4.52905797958374
2018-12-13,4.558268070220947
2018-12-14,4.600756645202637
2018-12-17,4.578184604644775
2018-12-18,4.57154655456543
2018-12-19,4.718930244445801
2018-12-20,4.653868675231934
2018-12-21,4.58615255355835
2018-12-27,4.535696506500244
2018-12-28,4.636607646942139
2019-01-02,4.627312660217285
2019-01-03,4.645902156829834
2019-01-04,4.702996253967285
2019-01-07,4.696357250213623
2019-01-08,4.6711297035217285
2019-01-09,4.717601299285889
2019-01-10,4.780007362365723
2019-01-11,4.791957855224609
2019-01-14,4.8145294189453125
2019-01-15,4.793284893035889
2019-01-16,4.882246971130371
2019-01-17,4.91278600692749
2019-01-18,5.036269187927246
2019-01-21,5.045563220977783
2019-01-22,4.997763633728027
2019-01-23,5.044235706329346
2019-01-24,5.056186676025391
2019-01-25,5.1066412925720215
2019-01-28,5.100002765655518
2019-01-29,5.084068775177002
2019-01-30,5.092036247253418
2019-01-31,4.988468170166016
2019-02-01,4.878262996673584
2019-02-04,4.992452621459961
2019-02-05,5.074775218963623
2019-02-06,5.102657794952393
2019-02-07,4.948635578155518
2019-02-08,4.964569091796875
2019-02-11,5.024319171905518
2019-02-12,5.09867525100708
2019-02-13,5.150457859039307
2019-02-14,5.089380264282227
2019-02-15,5.142491817474365
2019-02-18,5.161081314086914
2019-02-19,5.14514684677124
2019-02-20,5.1305413246154785
2019-02-21,5.150457859039307
2019-02-22,5.166391372680664
2019-02-25,5.187635898590088
2019-02-26,5.243402481079102
2019-02-27,5.244730472564697
2019-02-28,5.264646530151367
2019-03-01,5.268630027770996
2019-03-04,5.239419937133789
2019-03-05,5.263319492340088
2019-03-06,5.273941993713379
2019-03-07,5.27659797668457
2019-03-08,5.18630838394165
2019-03-11,5.246058940887451
2019-03-12,5.271286487579346
2019-03-13,5.284564971923828
2019-03-14,5.3058085441589355
2019-03-15,5.364230155944824
2019-03-18,5.410703659057617
2019-03-19,5.550119400024414
2019-03-20,5.603231430053711
2019-03-21,5.734680652618408
2019-03-22,5.68289852142334
2019-03-25,5.702815532684326
2019-03-26,5.725386619567871
2019-03-27,5.726714134216309
2019-03-28,5.706798076629639
2019-03-29,5.757253646850586
2019-04-01,5.742649078369141
2019-04-02,5.759908676147461
2019-04-03,5.806381702423096
2019-04-04,5.802397727966309
2019-04-05,5.824970722198486
2019-04-08,5.924553394317627
2019-04-09,5.945799350738525
2019-04-10,5.93650484085083
2019-04-11,5.96837043762207
2019-04-12,5.9577484130859375
2019-04-15,6.021482467651367
2019-04-16,5.976337909698486
2019-04-17,6.317577838897705
2019-04-18,6.32023286819458
2019-04-23,6.281727313995361
2019-04-24,6.148948669433594
2019-04-25,6.123720169067383
2019-04-26,6.142309665679932
2019-04-29,6.22330379486084
2019-04-30,6.31359338760376
2019-05-02,6.267120361328125
2019-05-03,6.267120361328125
2019-05-06,6.206043720245361
2019-05-07,6.2525153160095215
2019-05-08,6.0546770095825195
2019-05-09,5.980320453643799
2019-05-10,5.975008964538574
2019-05-13,5.905964374542236
2019-05-14,6.087870121002197
2019-05-15,6.049365520477295
2019-05-16,6.127704620361328
2019-05-17,5.990942478179932
2019-05-20,6.044054985046387
2019-05-21,6.082559585571289
2019-05-22,5.975008964538574
2019-05-23,5.820987224578857
