Date,IPF.L
2019-05-09,165.17417907714844
2019-05-10,164.37721252441406
2019-05-13,162.384765625
2019-05-14,164.177978515625
2019-05-15,164.37721252441406
2019-05-16,160.99008178710938
2019-05-17,162.1855010986328
2019-05-20,157.0051727294922
2019-05-21,160.392333984375
2019-05-22,161.38853454589844
2019-05-23,162.384765625
2019-05-24,168.95985412597656
2019-05-28,172.34703063964844
2019-05-29,170.75306701660156
2019-05-30,159.39610290527344
2019-05-31,158.59910583496094
2019-06-03,157.40365600585938
2019-06-04,158.20062255859375
2019-06-05,158.39984130859375
2019-06-06,159.39610290527344
2019-06-07,158.0013885498047
2019-06-10,164.37721252441406
2019-06-11,158.59910583496094
2019-06-12,158.20062255859375
2019-06-13,157.2044219970703
2019-06-14,162.9824981689453
2019-06-17,160.392333984375
2019-06-18,160.99008178710938
2019-06-19,163.38101196289062
2019-06-20,161.38853454589844
2019-06-21,155.21194458007812
2019-06-24,159.39610290527344
2019-06-25,156.00894165039062
2019-06-26,151.02780151367188
2019-06-27,147.44139099121094
2019-06-28,119.54706573486328
2019-07-01,108.58859252929688
2019-07-02,116.55840301513672
2019-07-03,115.76140594482422
2019-07-04,121.34027862548828
2019-07-05,124.5281982421875
2019-07-08,122.93424224853516
2019-07-09,120.34404754638672
2019-07-10,119.54706573486328
2019-07-11,119.54706573486328
2019-07-12,123.33273315429688
2019-07-15,118.9493179321289
2019-07-16,112.573486328125
2019-07-17,109.38558197021484
2019-07-18,113.56971740722656
2019-07-19,116.15990447998047
2019-07-22,110.18254089355469
2019-07-23,108.38934326171875
2019-07-24,106.59613037109375
2019-07-25,110.38179016113281
2019-07-26,112.3742446899414
2019-07-29,110.7802734375
2019-07-30,108.38934326171875
2019-07-31,101.01727294921875
2019-08-01,106.7953872680664
2019-08-02,105.59991455078125
2019-08-05,100.61878967285156
2019-08-06,101.6150131225586
2019-08-07,97.72972106933594
2019-08-08,99.5229263305664
2019-08-09,103.4082260131836
2019-08-12,93.54557800292969
2019-08-13,94.84068298339844
2019-08-14,96.83312225341797
2019-08-15,95.63764953613281
2019-08-16,94.043701171875
2019-08-19,94.54180145263672
2019-08-20,94.54180145263672
2019-08-21,92.25048065185547
2019-08-22,92.44973754882812
2019-08-23,88.66407775878906
2019-08-27,91.65274810791016
2019-08-28,86.67162322998047
2019-08-29,90.15841674804688
2019-08-30,87.96672058105469
2019-09-02,94.34256744384766
2019-09-03,98.02860260009766
2019-09-04,100.81804656982422
2019-09-05,103.25590515136719
2019-09-06,104.65125274658203
2019-09-09,103.45524597167969
2019-09-10,103.65457153320312
2019-09-11,101.86055755615234
2019-09-12,106.44528198242188
2019-09-13,106.64461517333984
2019-09-16,106.24593353271484
2019-09-17,103.05656433105469
2019-09-18,103.05656433105469
2019-09-19,99.86719512939453
2019-09-20,107.64129638671875
2019-09-23,101.86055755615234
2019-09-24,101.66121673583984
2019-09-25,104.65125274658203
2019-09-26,106.0466079711914
2019-09-27,110.83064270019531
2019-09-30,110.43199920654297
2019-10-01,108.83729553222656
2019-10-02,108.23929595947266
2019-10-03,102.25922393798828
2019-10-04,107.84062957763672
2019-10-07,105.84725189208984
2019-10-08,105.6479263305664
2019-10-09,105.6479263305664
2019-10-10,105.04991912841797
2019-10-11,105.44859313964844
2019-10-14,108.03996276855469
2019-10-15,108.03996276855469
2019-10-16,108.63796997070312
2019-10-17,107.64129638671875
2019-10-18,104.65125274658203
2019-10-21,107.64129638671875
2019-10-22,109.63465881347656
2019-10-23,109.63465881347656
2019-10-24,132.35890197753906
2019-10-25,133.3555908203125
2019-10-28,133.95359802246094
2019-10-29,132.75758361816406
2019-10-30,128.17286682128906
2019-10-31,132.55825805664062
2019-11-01,135.3489532470703
2019-11-04,136.34564208984375
2019-11-05,135.74761962890625
2019-11-06,142.52503967285156
2019-11-07,147.10977172851562
2019-11-08,148.90377807617188
2019-11-11,147.10977172851562
2019-11-12,146.31243896484375
2019-11-13,147.707763671875
2019-11-14,140.5316925048828
2019-11-15,140.73101806640625
2019-11-18,139.53501892089844
2019-11-19,140.5316925048828
2019-11-20,136.54498291015625
2019-11-21,138.538330078125
2019-11-22,135.54827880859375
2019-11-25,134.5515899658203
2019-11-26,133.95359802246094
2019-11-27,137.3423309326172
2019-11-28,140.33236694335938
2019-11-29,139.53501892089844
2019-12-02,138.538330078125
2019-12-03,139.33567810058594
2019-12-04,140.5316925048828
2019-12-05,144.51840209960938
2019-12-06,139.93370056152344
2019-12-09,140.1330108642578
2019-12-10,141.5283660888672
2019-12-11,139.53501892089844
2019-12-12,138.13966369628906
2019-12-13,136.74432373046875
2019-12-16,140.5316925048828
2019-12-17,169.4353790283203
2019-12-18,162.45858764648438
2019-12-19,162.05995178222656
2019-12-20,169.4353790283203
2019-12-23,164.05331420898438
2019-12-24,167.44203186035156
2019-12-27,164.45196533203125
2019-12-30,161.46192932128906
2019-12-31,160.4652557373047
2020-01-02,161.06329345703125
2020-01-03,165.4486541748047
2020-01-06,165.8472900390625
2020-01-07,168.63803100585938
2020-01-08,172.22605895996094
2020-01-09,172.02674865722656
2020-01-10,159.4685516357422
2020-01-13,160.06658935546875
2020-01-14,154.88385009765625
2020-01-15,159.4685516357422
2020-01-16,159.4685516357422
2020-01-17,163.25595092773438
2020-01-20,159.4685516357422
2020-01-21,157.27589416503906
2020-01-22,158.0732421875
2020-01-23,158.0732421875
2020-01-24,158.2725830078125
2020-01-27,154.48519897460938
2020-01-28,154.08651733398438
2020-01-29,156.87721252441406
2020-01-30,155.6811981201172
2020-01-31,157.4752197265625
2020-02-03,159.4685516357422
2020-02-04,166.44534301757812
2020-02-05,176.61143493652344
2020-02-06,174.81744384765625
2020-02-07,177.20944213867188
2020-02-10,174.21942138671875
2020-02-11,175.4154510498047
2020-02-12,179.20281982421875
2020-02-13,177.0101318359375
2020-02-14,177.20944213867188
2020-02-17,169.03671264648438
2020-02-18,169.4353790283203
2020-02-19,170.43203735351562
2020-02-20,170.43203735351562
2020-02-21,172.4254150390625
2020-02-24,163.65463256835938
2020-02-25,162.45858764648438
2020-02-26,162.85726928710938
2020-02-27,159.4685516357422
2020-02-28,145.11642456054688
2020-03-02,147.5084228515625
2020-03-03,160.86392211914062
2020-03-04,163.4552764892578
2020-03-05,160.6645965576172
2020-03-06,161.46192932128906
2020-03-09,141.5283660888672
2020-03-10,152.0931396484375
2020-03-11,139.53501892089844
2020-03-12,136.54498291015625
2020-03-13,128.57154846191406
2020-03-16,108.83729553222656
2020-03-17,110.6313247680664
2020-03-18,94.1861343383789
2020-03-19,72.05986785888672
2020-03-20,75.24922943115234
2020-03-23,81.62797546386719
2020-03-24,72.55821228027344
2020-03-25,79.33561706542969
2020-03-26,79.7342758178711
2020-03-27,73.75421142578125
2020-03-30,69.76750946044922
2020-03-31,75.94690704345703
2020-04-01,61.993412017822266
2020-04-02,56.21267318725586
2020-04-03,57.8073616027832
2020-04-06,52.92362594604492
2020-04-07,50.93027877807617
2020-04-08,49.933597564697266
2020-04-09,52.6246337890625
2020-04-14,53.12296676635742
2020-04-15,46.54489517211914
2020-04-16,45.84721374511719
2020-04-17,45.697715759277344
2020-04-20,43.60469055175781
2020-04-21,38.42196273803711
2020-04-22,34.88375473022461
2020-04-23,32.441890716552734
2020-04-24,35.78076171875
2020-04-27,36.27910614013672
2020-04-28,38.97012710571289
2020-04-29,46.19605255126953
2020-04-30,55.71433639526367
2020-05-01,53.521644592285156
2020-05-04,48.83725357055664
2020-05-05,47.29240417480469
2020-05-06,44.80070495605469
2020-05-07,46.843894958496094
2020-05-11,48.23924255371094
2020-05-12,46.843894958496094
2020-05-13,45.00004196166992
2020-05-14,43.80402374267578
2020-05-15,39.9668083190918
2020-05-18,38.87046813964844
2020-05-19,39.269142150878906
2020-05-20,37.62461471557617
2020-05-21,35.63125991821289
2020-05-22,36.27910614013672
2020-05-26,38.87046813964844
2020-05-27,44.053192138671875
2020-05-28,42.608009338378906
2020-05-29,42.259178161621094
2020-06-01,45.49837875366211
2020-06-02,48.23924255371094
2020-06-03,52.72429656982422
2020-06-04,57.01001739501953
2020-06-05,66.7774658203125
2020-06-08,68.6711654663086
2020-06-09,62.29241180419922
2020-06-10,67.27579498291016
2020-06-11,58.50503921508789
2020-06-12,63.189430236816406
2020-06-15,61.096397399902344
2020-06-16,60.79739761352539
2020-06-17,60.19939041137695
2020-06-18,61.3953971862793
2020-06-19,63.189430236816406
2020-06-22,59.90038299560547
2020-06-23,62.890419006347656
2020-06-24,59.30238342285156
2020-06-25,58.90370559692383
2020-06-26,56.31234359741211
2020-06-29,55.51499938964844
2020-06-30,52.12629318237305
2020-07-01,52.6246337890625
2020-07-02,56.412010192871094
2020-07-03,61.096397399902344
2020-07-06,60.19939041137695
2020-07-07,56.910343170166016
2020-07-08,56.11300277709961
2020-07-09,51.727622985839844
2020-07-10,59.90038299560547
2020-07-13,64.28577423095703
2020-07-14,62.79075241088867
2020-07-15,62.990089416503906
2020-07-16,61.59474563598633
2020-07-17,64.18609619140625
2020-07-20,61.59474563598633
2020-07-21,61.7940788269043
2020-07-22,61.3953971862793
2020-07-23,61.59474563598633
2020-07-24,60.79739761352539
2020-07-27,61.7940788269043
2020-07-28,60.498390197753906
2020-07-29,56.31234359741211
2020-07-30,55.61466598510742
2020-07-31,54.41864776611328
2020-08-03,55.415321350097656
2020-08-04,57.309017181396484
2020-08-05,60.39872360229492
2020-08-06,58.00669860839844
2020-08-07,58.10636520385742
2020-08-10,58.604698181152344
2020-08-11,57.8073616027832
2020-08-12,59.30238342285156
2020-08-13,70.7641830444336
2020-08-14,70.66451263427734
2020-08-17,71.26251983642578
2020-08-18,65.88044738769531
2020-08-19,65.18277740478516
2020-08-20,64.38543701171875
2020-08-21,63.78742599487305
2020-08-24,62.49175262451172
2020-08-25,62.29241180419922
2020-08-26,65.88044738769531
2020-08-27,67.9734878540039
2020-08-28,67.27579498291016
2020-09-01,64.68444061279297
2020-09-02,63.289093017578125
2020-09-03,64.38543701171875
2020-09-04,67.3754653930664
2020-09-07,74.15287780761719
2020-09-08,60.79739761352539
2020-09-09,62.29241180419922
2020-09-10,60.89706039428711
2020-09-11,61.7940788269043
2020-09-14,60.89706039428711
2020-09-15,59.601375579833984
2020-09-16,60.79739761352539
2020-09-17,60.79739761352539
2020-09-18,59.80071258544922
2020-09-21,54.7176628112793
2020-09-22,50.83060836791992
2020-09-23,47.89040756225586
2020-09-24,45.199378967285156
2020-09-25,43.95352554321289
2020-09-28,46.19605255126953
2020-09-29,46.94356155395508
2020-09-30,46.245887756347656
2020-10-01,45.39870834350586
2020-10-02,45.79738235473633
2020-10-05,52.0266227722168
2020-10-06,54.51831817626953
2020-10-07,54.81732940673828
2020-10-08,52.524959564208984
2020-10-09,52.325626373291016
2020-10-12,53.820648193359375
2020-10-13,53.0233039855957
2020-10-14,59.40204620361328
2020-10-15,57.309017181396484
2020-10-16,56.412010192871094
2020-10-19,57.01001739501953
2020-10-20,63.68776321411133
2020-10-21,64.28577423095703
2020-10-22,61.7940788269043
2020-10-23,65.28245544433594
2020-10-26,66.27912902832031
2020-10-27,63.388763427734375
2020-10-28,58.804039001464844
2020-10-29,57.8073616027832
2020-10-30,57.209354400634766
2020-11-02,58.804039001464844
2020-11-03,59.7010498046875
2020-11-04,60.29905319213867
2020-11-05,63.189430236816406
2020-11-06,66.97679901123047
2020-11-09,71.5615234375
2020-11-10,69.76750946044922
2020-11-11,73.95355224609375
2020-11-12,74.15287780761719
2020-11-13,76.7442626953125
2020-11-16,78.73760986328125
2020-11-17,82.22598266601562
2020-11-18,90.00008392333984
2020-11-19,89.80072784423828
2020-11-20,89.70108032226562
2020-11-23,91.59476470947266
2020-11-24,95.18280792236328
2020-11-25,95.68114471435547
2020-11-26,90.39875793457031
2020-11-27,91.09642028808594
2020-11-30,87.90705108642578
2020-12-01,87.80738067626953
2020-12-02,90.39875793457031
2020-12-03,92.69111633300781
2020-12-04,97.27584075927734
2020-12-07,97.47516632080078
2020-12-08,93.88712310791016
2020-12-09,95.88048553466797
2020-12-10,91.79410552978516
2020-12-11,87.20938110351562
2020-12-14,88.30571746826172
2020-12-15,91.69442749023438
2020-12-16,91.69442749023438
2020-12-17,88.2060546875
2020-12-18,81.92697143554688
2020-12-21,81.7276382446289
2020-12-22,83.62134552001953
2020-12-23,84.31901550292969
2020-12-24,86.61137390136719
2020-12-29,84.71768951416016
2020-12-30,82.02665710449219
2020-12-31,81.22929382324219
2021-01-04,78.63794708251953
2021-01-05,79.53496551513672
2021-01-06,85.71436309814453
2021-01-07,83.12299346923828
2021-01-08,82.1263198852539
2021-01-11,79.9336166381836
2021-01-12,82.92364501953125
2021-01-13,79.7342758178711
2021-01-14,80.63130187988281
2021-01-15,80.73096466064453
2021-01-18,80.1329574584961
2021-01-19,78.13961029052734
2021-01-20,80.93030548095703
2021-01-21,79.4352798461914
2021-01-22,79.4352798461914
2021-01-25,79.7342758178711
2021-01-26,82.1263198852539
2021-01-27,80.23262786865234
2021-01-28,82.02665710449219
2021-01-29,79.7342758178711
2021-02-01,79.7342758178711
2021-02-02,82.02665710449219
2021-02-03,82.92364501953125
2021-02-04,85.31568908691406
2021-02-05,92.69111633300781
2021-02-08,87.30905151367188
2021-02-09,86.91036987304688
2021-02-10,83.72101593017578
2021-02-11,81.92697143554688
2021-02-12,80.93030548095703
2021-02-15,84.31901550292969
2021-02-16,80.23262786865234
2021-02-17,79.7342758178711
2021-02-18,80.3322982788086
2021-02-19,80.93030548095703
2021-02-22,82.72432708740234
2021-02-23,82.52498626708984
2021-02-24,82.22598266601562
2021-02-25,83.32231903076172
2021-02-26,80.83063507080078
2021-03-01,81.22929382324219
2021-03-02,78.73760986328125
2021-03-03,89.50173950195312
2021-03-04,92.5914535522461
2021-03-05,102.25922393798828
2021-03-08,105.04991912841797
2021-03-09,109.4353256225586
2021-03-10,108.23929595947266
2021-03-11,105.6479263305664
2021-03-12,105.249267578125
2021-03-15,105.44859313964844
2021-03-16,105.249267578125
2021-03-17,105.04991912841797
2021-03-18,105.6479263305664
2021-03-19,105.04991912841797
2021-03-22,104.0532455444336
2021-03-23,103.8539047241211
2021-03-24,106.0466079711914
2021-03-25,104.65125274658203
2021-03-26,107.44197082519531
2021-03-29,104.65125274658203
2021-03-30,102.45857238769531
2021-03-31,104.4519271850586
2021-04-01,104.2525863647461
2021-04-06,103.65457153320312
2021-04-07,104.65125274658203
2021-04-08,109.63465881347656
2021-04-09,117.01007843017578
2021-04-12,118.80409240722656
2021-04-13,123.3888168334961
2021-04-14,122.7907943725586
2021-04-15,124.98350524902344
2021-04-16,124.18616485595703
2021-04-19,124.18616485595703
2021-04-20,122.59146118164062
2021-04-21,122.9901351928711
2021-04-22,123.18949127197266
2021-04-23,122.59146118164062
2021-04-26,122.9901351928711
2021-04-27,122.9901351928711
2021-04-28,120.59810638427734
2021-04-29,128.17286682128906
2021-04-30,127.17619323730469
2021-05-04,127.5748519897461
2021-05-05,129.1695556640625
2021-05-06,126.57818603515625
2021-05-07,128.97018432617188
2021-05-10,131.36224365234375
2021-05-11,130.3655548095703
2021-05-12,133.95359802246094
2021-05-13,137.3423309326172
2021-05-14,135.74761962890625
2021-05-17,136.54498291015625
2021-05-18,141.3290252685547
2021-05-19,139.93370056152344
2021-05-20,139.13632202148438
2021-05-21,137.54164123535156
2021-05-24,140.5316925048828
2021-05-25,137.94032287597656
2021-05-26,135.14964294433594
2021-05-27,133.554931640625
2021-05-28,131.5615692138672
2021-06-01,131.96023559570312
2021-06-02,131.96023559570312
2021-06-03,130.7642364501953
2021-06-04,130.56491088867188
2021-06-07,131.76089477539062
2021-06-08,129.5682373046875
2021-06-09,126.97686004638672
2021-06-10,126.57818603515625
2021-06-11,126.17951202392578
2021-06-14,126.57818603515625
2021-06-15,142.52503967285156
2021-06-16,146.31243896484375
2021-06-17,145.91372680664062
2021-06-18,138.13966369628906
2021-06-21,135.54827880859375
2021-06-22,143.521728515625
2021-06-23,139.53501892089844
2021-06-24,138.538330078125
2021-06-25,133.15626525878906
2021-06-28,129.5682373046875
2021-06-29,132.55825805664062
2021-06-30,133.15626525878906
2021-07-01,135.14964294433594
2021-07-02,137.74098205566406
2021-07-05,138.538330078125
2021-07-06,137.3423309326172
2021-07-07,134.5515899658203
2021-07-08,134.5515899658203
2021-07-09,134.1529541015625
2021-07-12,130.56491088867188
2021-07-13,135.74761962890625
2021-07-14,134.5515899658203
2021-07-15,130.3655548095703
2021-07-16,126.57818603515625
2021-07-19,122.7907943725586
2021-07-20,124.18616485595703
2021-07-21,122.39212799072266
2021-07-22,125.78083801269531
2021-07-23,127.37552642822266
2021-07-26,134.5515899658203
2021-07-27,139.53501892089844
2021-07-28,137.3423309326172
2021-07-29,141.3290252685547
2021-07-30,148.70445251464844
2021-08-02,144.51840209960938
2021-08-03,145.71438598632812
2021-08-04,147.5084228515625
2021-08-05,147.5084228515625
2021-08-06,145.5150604248047
2021-08-09,145.5150604248047
2021-08-10,147.30911254882812
2021-08-11,152.89047241210938
2021-08-12,151.49514770507812
2021-08-13,154.48519897460938
2021-08-16,152.49183654785156
2021-08-17,152.69117736816406
2021-08-18,150.8971710205078
2021-08-19,149.1031036376953
2021-08-20,150.09979248046875
2021-08-23,150.4984588623047
2021-08-24,146.5117645263672
2021-08-25,147.5084228515625
2021-08-26,146.5117645263672
2021-08-27,145.71438598632812
2021-08-31,147.707763671875
2021-09-01,144.51840209960938
2021-09-02,143.7428741455078
2021-09-03,141.7491912841797
2021-09-06,139.7555389404297
2021-09-07,138.36000061035156
2021-09-08,139.95492553710938
2021-09-09,140.35366821289062
2021-09-10,139.95492553710938
2021-09-13,142.34732055664062
2021-09-14,139.95492553710938
2021-09-15,136.56570434570312
2021-09-16,143.94223022460938
2021-09-17,154.90736389160156
2021-09-20,141.15110778808594
2021-09-21,136.56570434570312
2021-09-22,138.16061401367188
2021-09-23,136.7650604248047
2021-09-24,139.15744018554688
2021-09-27,141.54983520507812
2021-09-28,138.55935668945312
2021-09-29,139.7555389404297
2021-09-30,137.76187133789062
2021-10-01,136.16696166992188
2021-10-04,136.56570434570312
2021-10-05,136.56570434570312
2021-10-06,140.5530242919922
2021-10-07,135.96759033203125
2021-10-08,134.57203674316406
2021-10-11,133.37583923339844
2021-10-12,134.57203674316406
2021-10-13,132.578369140625
2021-10-14,128.39169311523438
2021-10-15,134.9707794189453
2021-10-18,132.17965698242188
2021-10-19,133.77456665039062
2021-10-20,131.58152770996094
2021-10-21,129.18917846679688
2021-10-22,134.3726806640625
2021-10-25,135.56884765625
2021-10-26,130.78407287597656
2021-10-27,133.57521057128906
2021-10-28,139.15744018554688
2021-10-29,126.99613189697266
2021-11-01,129.38851928710938
2021-11-02,134.57203674316406
2021-11-03,138.55935668945312
2021-11-04,140.5530242919922
2021-11-05,141.15110778808594
2021-11-08,141.7491912841797
2021-11-09,142.54666137695312
2021-11-10,140.154296875
2021-11-11,141.54983520507812
2021-11-12,139.5561981201172
2021-11-15,139.5561981201172
2021-11-16,140.5530242919922
2021-11-17,137.36317443847656
2021-11-18,136.7650604248047
2021-11-19,138.95806884765625
2021-11-22,134.57203674316406
2021-11-23,134.57203674316406
2021-11-24,133.37583923339844
2021-11-25,128.59104919433594
2021-11-26,126.99613189697266
2021-11-29,132.17965698242188
2021-11-30,122.41072082519531
2021-12-01,127.79358673095703
2021-12-02,125.40119934082031
2021-12-03,130.38536071777344
2021-12-06,132.578369140625
2021-12-07,126.79676818847656
2021-12-08,130.584716796875
2021-12-09,131.58152770996094
2021-12-10,125.60057067871094
2021-12-13,130.584716796875
2021-12-14,128.19232177734375
2021-12-15,126.39803314208984
2021-12-16,131.1828155517578
2021-12-17,127.39486694335938
2021-12-20,128.19232177734375
2021-12-21,126.59740447998047
2021-12-22,127.39486694335938
2021-12-23,130.38536071777344
2021-12-24,133.57521057128906
2021-12-29,131.58152770996094
2021-12-30,128.59104919433594
2021-12-31,128.59104919433594
2022-01-04,135.76821899414062
2022-01-05,132.97711181640625
2022-01-06,133.17648315429688
2022-01-07,132.97711181640625
2022-01-10,135.56884765625
2022-01-11,132.97711181640625
2022-01-12,141.9485626220703
2022-01-13,137.36317443847656
2022-01-14,141.7491912841797
2022-01-17,138.75869750976562
2022-01-18,139.5561981201172
2022-01-19,136.96441650390625
2022-01-20,138.36000061035156
2022-01-21,128.39169311523438
2022-01-24,130.78407287597656
2022-01-25,126.59740447998047
2022-01-26,127.19549560546875
2022-01-27,129.18917846679688
2022-01-28,122.0119857788086
2022-01-31,125.40119934082031
2022-02-01,122.21134948730469
2022-02-02,123.80626678466797
2022-02-03,121.61325073242188
2022-02-04,122.80943298339844
2022-02-07,126.59740447998047
2022-02-08,121.61325073242188
2022-02-09,125.00247192382812
2022-02-10,124.6037368774414
2022-02-11,122.41072082519531
2022-02-14,122.61006927490234
2022-02-15,125.60057067871094
2022-02-16,127.59422302246094
2022-02-17,121.81261444091797
2022-02-18,126.59740447998047
2022-02-21,123.6069107055664
2022-02-22,122.0119857788086
2022-02-23,123.20817565917969
2022-02-24,122.0119857788086
2022-02-25,119.021484375
2022-02-28,111.64494323730469
2022-03-01,112.44239807128906
2022-03-02,109.65129089355469
2022-03-03,107.65763092041016
2022-03-04,94.69884490966797
2022-03-07,89.71468353271484
2022-03-08,89.91404724121094
2022-03-09,96.194091796875
2022-03-10,96.6925048828125
2022-03-11,99.6829833984375
2022-03-14,114.43607330322266
2022-03-15,112.64176940917969
2022-03-16,110.24938201904297
2022-03-17,107.25889587402344
2022-03-18,103.86966705322266
2022-03-21,108.05636596679688
2022-03-22,106.86016082763672
2022-03-23,106.86016082763672
2022-03-24,106.46143341064453
2022-03-25,106.86016082763672
2022-03-28,105.86333465576172
2022-03-29,105.6639633178711
2022-03-30,105.26522827148438
2022-03-31,102.87284851074219
2022-04-01,100.48045349121094
2022-04-04,101.47727966308594
2022-04-05,105.46460723876953
2022-04-06,104.06904602050781
2022-04-07,96.74624633789062
2022-04-08,99.7384033203125
2022-04-11,96.74624633789062
2022-04-12,93.85382843017578
2022-04-13,96.14781951904297
2022-04-14,93.55461120605469
2022-04-19,95.15043640136719
2022-04-20,94.15306091308594
2022-04-21,93.75409698486328
2022-04-22,93.0559310913086
2022-04-25,92.75670623779297
2022-04-26,91.85906982421875
2022-04-27,92.25802612304688
2022-04-28,97.54415893554688
2022-04-29,95.74886322021484
2022-05-03,90.96141815185547
2022-05-04,89.1661376953125
2022-05-05,89.7645492553711
2022-05-06,93.25540161132812
2022-05-09,90.06378936767578
2022-05-10,90.26324462890625
2022-05-11,88.86691284179688
2022-05-12,85.7750244140625
2022-05-13,86.27371215820312
2022-05-16,89.36560821533203
2022-05-17,85.97449493408203
2022-05-18,90.76194763183594
2022-05-19,86.77240753173828
2022-05-20,88.56771087646484
2022-05-23,88.76718139648438
2022-05-24,90.06378936767578
2022-05-25,83.38130187988281
2022-05-26,86.77240753173828
2022-05-27,87.37084197998047
2022-05-30,83.78025817871094
2022-05-31,82.78287506103516
2022-06-01,85.17658996582031
2022-06-06,85.57555389404297
2022-06-07,88.46794891357422
2022-06-08,90.76194763183594
2022-06-09,85.27632904052734
2022-06-10,87.67005920410156
2022-06-13,83.08208465576172
2022-06-14,79.69098663330078
2022-06-15,76.29988098144531
2022-06-16,76.59909057617188
2022-06-17,79.09255981445312
2022-06-20,78.99280548095703
2022-06-21,76.29988098144531
2022-06-22,76.10040283203125
2022-06-23,76.79857635498047
2022-06-24,78.19490814208984
2022-06-27,74.80380249023438
2022-06-28,77.4967269897461
2022-06-29,79.44164276123047
2022-06-30,76.29988098144531
2022-07-01,76.69883728027344
2022-07-04,74.60432434082031
2022-07-05,75.40222930908203
2022-07-06,75.50196838378906
2022-07-07,73.8064193725586
2022-07-08,74.30510711669922
2022-07-11,75.80118560791016
2022-07-12,74.0058822631836
2022-07-13,76.20013427734375
2022-07-14,73.60694122314453
2022-07-15,73.7066879272461
2022-07-18,76.59909057617188
2022-07-19,75.30249786376953
2022-07-20,80.38915252685547
2022-07-21,77.19752502441406
2022-07-22,79.99018859863281
2022-07-25,72.80903625488281
2022-07-26,76.49934387207031
2022-07-27,88.76718139648438
2022-07-28,92.75670623779297
2022-07-29,95.9483413696289
2022-08-01,99.7384033203125
2022-08-02,105.72270202636719
2022-08-03,104.72532653808594
2022-08-04,105.52323150634766
2022-08-05,106.32112884521484
2022-08-08,105.12428283691406
2022-08-09,106.72008514404297
2022-08-10,103.72793579101562
2022-08-11,112.70439147949219
2022-08-12,110.7096176147461
2022-08-15,109.71224975585938
2022-08-16,104.72532653808594
2022-08-17,104.72532653808594
2022-08-18,101.33422088623047
2022-08-19,107.71747589111328
2022-08-22,101.33422088623047
2022-08-23,99.93788146972656
2022-08-24,99.7384033203125
2022-08-25,100.73577117919922
2022-08-26,100.73577117919922
2022-08-30,100.73577117919922
2022-08-31,99.7384033203125
2022-09-01,95.97425842285156
2022-09-02,95.17613983154297
2022-09-05,89.78880310058594
2022-09-06,92.88153076171875
2022-09-07,99.66557312011719
2022-09-08,97.77003479003906
2022-09-09,94.8768310546875
2022-09-12,93.08106231689453
2022-09-13,88.49185180664062
2022-09-14,89.78880310058594
2022-09-15,95.37565612792969
2022-09-16,86.29701232910156
2022-09-20,84.30171203613281
2022-09-21,82.30640411376953
2022-09-22,82.80523681640625
2022-09-23,80.71015930175781
2022-09-26,80.31111145019531
2022-09-27,87.79349517822266
2022-09-28,87.59397888183594
2022-09-29,80.31111145019531
2022-09-30,82.40617370605469
2022-10-03,83.50358581542969
2022-10-04,84.00241088867188
2022-10-05,82.40617370605469
2022-10-06,85.24947357177734
2022-10-07,89.78880310058594
2022-10-10,84.9002914428711
2022-10-11,77.81696319580078
2022-10-12,81.50827026367188
2022-10-13,77.9167251586914
2022-10-14,79.21367645263672
2022-10-17,79.51296997070312
2022-10-18,84.40148162841797
2022-10-19,79.4132080078125
2022-10-20,78.81462860107422
2022-10-21,75.8216552734375
2022-10-24,76.22071838378906
2022-10-25,78.51532745361328
2022-10-26,84.800537109375
2022-10-27,81.35863494873047
2022-10-28,79.81227111816406
2022-10-31,77.46778106689453
2022-11-01,76.61978149414062
2022-11-02,72.23011016845703
2022-11-03,76.71955108642578
2022-11-04,75.92141723632812
2022-11-07,75.8216552734375
2022-11-08,77.9167251586914
2022-11-09,75.8216552734375
2022-11-10,71.73128509521484
2022-11-11,77.81696319580078
2022-11-14,75.42259216308594
2022-11-15,74.92376708984375
2022-11-16,78.91438293457031
2022-11-17,78.11625671386719
2022-11-18,75.8216552734375
2022-11-21,74.82400512695312
2022-11-22,79.81227111816406
2022-11-23,77.61743927001953
2022-11-24,76.8193130493164
2022-11-25,76.91907501220703
2022-11-28,78.81462860107422
2022-11-29,77.71719360351562
2022-11-30,77.81696319580078
2022-12-01,75.22306823730469
2022-12-02,77.81696319580078
2022-12-05,74.92376708984375
2022-12-06,74.82400512695312
2022-12-07,75.32283782958984
2022-12-08,74.02587890625
2022-12-09,74.82400512695312
2022-12-12,71.9308090209961
2022-12-13,74.82400512695312
2022-12-14,74.82400512695312
2022-12-15,70.93314361572266
2022-12-16,64.2488784790039
2022-12-19,69.13737487792969
2022-12-20,65.84512329101562
2022-12-21,67.04230499267578
2022-12-22,67.34159851074219
2022-12-23,71.2823257446289
2022-12-28,70.23480224609375
2022-12-29,69.53643035888672
2022-12-30,72.92845153808594
2023-01-03,73.92611694335938
2023-01-04,74.82400512695312
2023-01-05,74.82400512695312
2023-01-06,75.8216552734375
2023-01-09,76.8193130493164
2023-01-10,77.61743927001953
2023-01-11,80.80992889404297
2023-01-12,76.8193130493164
2023-01-13,77.81696319580078
2023-01-16,76.71955108642578
2023-01-17,76.71955108642578
2023-01-18,76.61978149414062
2023-01-19,82.80523681640625
