Date,ADYEN.AS
2022-08-10,1850.0
2022-08-11,1849.800048828125
2022-08-12,1846.199951171875
2022-08-15,1862.0
2022-08-16,1788.4000244140625
2022-08-17,1807.0
2022-08-18,1739.800048828125
2022-08-19,1617.800048828125
2022-08-22,1600.5999755859375
2022-08-23,1577.199951171875
2022-08-24,1668.4000244140625
2022-08-25,1667.5999755859375
2022-08-26,1602.0
2022-08-29,1575.199951171875
2022-08-30,1571.5999755859375
2022-08-31,1545.0
2022-09-01,1484.0
2022-09-02,1520.5999755859375
2022-09-05,1504.800048828125
2022-09-06,1493.4000244140625
2022-09-07,1499.5999755859375
2022-09-08,1455.0
2022-09-09,1487.5999755859375
2022-09-12,1516.5999755859375
2022-09-13,1395.199951171875
2022-09-14,1413.5999755859375
2022-09-15,1393.0
2022-09-16,1319.5999755859375
2022-09-19,1315.4000244140625
2022-09-20,1281.4000244140625
2022-09-21,1315.199951171875
2022-09-22,1274.4000244140625
2022-09-23,1265.4000244140625
2022-09-26,1262.800048828125
2022-09-27,1282.800048828125
2022-09-28,1271.199951171875
2022-09-29,1240.5999755859375
2022-09-30,1301.800048828125
2022-10-03,1313.800048828125
2022-10-04,1406.5999755859375
2022-10-05,1388.4000244140625
2022-10-06,1403.4000244140625
2022-10-07,1319.4000244140625
2022-10-10,1271.800048828125
2022-10-11,1266.5999755859375
2022-10-12,1274.0
2022-10-13,1268.5999755859375
2022-10-14,1283.800048828125
2022-10-17,1367.800048828125
2022-10-18,1362.4000244140625
2022-10-19,1326.0
2022-10-20,1358.0
2022-10-21,1315.0
2022-10-24,1354.5999755859375
2022-10-25,1432.5999755859375
2022-10-26,1470.0
2022-10-27,1453.800048828125
2022-10-28,1432.800048828125
2022-10-31,1452.5999755859375
2022-11-01,1431.4000244140625
2022-11-02,1427.199951171875
2022-11-03,1313.199951171875
2022-11-04,1291.199951171875
2022-11-07,1280.800048828125
2022-11-08,1315.4000244140625
2022-11-09,1333.199951171875
2022-11-10,1512.199951171875
2022-11-11,1602.0
2022-11-14,1543.199951171875
2022-11-15,1563.5999755859375
2022-11-16,1494.0
2022-11-17,1479.5999755859375
2022-11-18,1521.5999755859375
2022-11-21,1511.199951171875
2022-11-22,1489.199951171875
2022-11-23,1483.5999755859375
2022-11-24,1502.4000244140625
2022-11-25,1494.4000244140625
2022-11-28,1474.199951171875
2022-11-29,1427.0
2022-11-30,1463.800048828125
2022-12-01,1505.5999755859375
2022-12-02,1484.5999755859375
2022-12-05,1451.199951171875
2022-12-06,1405.199951171875
2022-12-07,1397.199951171875
2022-12-08,1404.199951171875
2022-12-09,1411.0
2022-12-12,1440.199951171875
2022-12-13,1497.199951171875
2022-12-14,1504.0
2022-12-15,1373.800048828125
2022-12-16,1371.800048828125
2022-12-19,1335.0
2022-12-20,1317.199951171875
2022-12-21,1336.800048828125
2022-12-22,1291.800048828125
2022-12-23,1300.0
2022-12-27,1298.4000244140625
2022-12-28,1288.5999755859375
2022-12-29,1319.0
2022-12-30,1288.4000244140625
2023-01-02,1306.4000244140625
2023-01-03,1308.0
2023-01-04,1325.5999755859375
2023-01-05,1284.199951171875
2023-01-06,1311.0
2023-01-09,1353.0
2023-01-10,1340.0
2023-01-11,1299.4000244140625
2023-01-12,1313.199951171875
2023-01-13,1360.5999755859375
2023-01-16,1353.199951171875
2023-01-17,1381.199951171875
2023-01-18,1394.0
2023-01-19,1303.199951171875
2023-01-20,1323.199951171875
2023-01-23,1368.4000244140625
2023-01-24,1353.0
2023-01-25,1310.199951171875
2023-01-26,1347.5999755859375
2023-01-27,1376.0
2023-01-30,1375.0
2023-01-31,1377.5999755859375
2023-02-01,1437.0
2023-02-02,1625.0
2023-02-03,1617.5999755859375
2023-02-06,1540.0
2023-02-07,1527.4000244140625
2023-02-08,1279.4000244140625
2023-02-09,1344.199951171875
2023-02-10,1325.4000244140625
2023-02-13,1351.5999755859375
2023-02-14,1369.199951171875
2023-02-15,1417.199951171875
2023-02-16,1461.5999755859375
2023-02-17,1466.800048828125
2023-02-20,1471.0
2023-02-21,1440.800048828125
2023-02-22,1402.4000244140625
2023-02-23,1388.4000244140625
2023-02-24,1326.199951171875
2023-02-27,1350.0
2023-02-28,1345.199951171875
2023-03-01,1326.199951171875
2023-03-02,1349.199951171875
2023-03-03,1402.5999755859375
2023-03-06,1408.5999755859375
2023-03-07,1383.5999755859375
2023-03-08,1365.199951171875
2023-03-09,1372.5999755859375
2023-03-10,1330.199951171875
2023-03-13,1307.0
2023-03-14,1356.0
2023-03-15,1375.5999755859375
2023-03-16,1431.0
2023-03-17,1385.0
2023-03-20,1402.5999755859375
2023-03-21,1424.4000244140625
2023-03-22,1426.4000244140625
2023-03-23,1454.5999755859375
2023-03-24,1414.5999755859375
2023-03-27,1428.0
2023-03-28,1369.199951171875
2023-03-29,1400.4000244140625
2023-03-30,1431.0
2023-03-31,1459.199951171875
2023-04-03,1413.4000244140625
2023-04-04,1435.4000244140625
2023-04-05,1425.800048828125
2023-04-06,1419.199951171875
2023-04-11,1433.4000244140625
2023-04-12,1445.199951171875
2023-04-13,1455.5999755859375
2023-04-14,1447.5999755859375
2023-04-17,1450.199951171875
2023-04-18,1466.199951171875
2023-04-19,1452.199951171875
2023-04-20,1430.800048828125
2023-04-21,1444.199951171875
2023-04-24,1446.4000244140625
2023-04-25,1426.4000244140625
2023-04-26,1425.5999755859375
2023-04-27,1456.199951171875
2023-04-28,1452.0
2023-05-02,1427.199951171875
2023-05-03,1408.4000244140625
2023-05-04,1398.0
2023-05-05,1433.4000244140625
2023-05-08,1443.800048828125
2023-05-09,1415.0
2023-05-10,1406.800048828125
2023-05-11,1457.0
2023-05-12,1436.0
2023-05-15,1437.5999755859375
2023-05-16,1418.800048828125
2023-05-17,1414.0
2023-05-18,1421.800048828125
2023-05-19,1454.800048828125
2023-05-22,1526.5999755859375
2023-05-23,1502.5999755859375
2023-05-24,1460.4000244140625
2023-05-25,1488.4000244140625
2023-05-26,1528.4000244140625
2023-05-29,1497.199951171875
2023-05-30,1510.800048828125
2023-05-31,1526.800048828125
2023-06-01,1550.0
2023-06-02,1582.0
2023-06-05,1580.199951171875
2023-06-06,1584.4000244140625
2023-06-07,1595.0
2023-06-08,1583.0
2023-06-09,1577.800048828125
2023-06-12,1586.0
2023-06-13,1600.4000244140625
2023-06-14,1625.0
2023-06-15,1619.199951171875
2023-06-16,1579.800048828125
2023-06-19,1568.5999755859375
2023-06-20,1538.800048828125
2023-06-21,1512.800048828125
2023-06-22,1552.0
2023-06-23,1540.199951171875
2023-06-26,1541.0
2023-06-27,1551.800048828125
2023-06-28,1597.800048828125
2023-06-29,1568.800048828125
2023-06-30,1585.800048828125
2023-07-03,1576.4000244140625
2023-07-04,1584.5999755859375
2023-07-05,1530.0
2023-07-06,1466.199951171875
2023-07-07,1462.0
2023-07-10,1475.0
2023-07-11,1495.5999755859375
2023-07-12,1519.5999755859375
2023-07-13,1552.800048828125
2023-07-14,1567.5999755859375
2023-07-17,1547.199951171875
2023-07-18,1545.800048828125
2023-07-19,1562.800048828125
2023-07-20,1557.0
2023-07-21,1545.4000244140625
2023-07-24,1566.5999755859375
2023-07-25,1551.4000244140625
2023-07-26,1544.199951171875
2023-07-27,1601.199951171875
2023-07-28,1674.0
2023-07-31,1689.800048828125
2023-08-01,1648.5999755859375
2023-08-02,1608.0
2023-08-03,1563.199951171875
2023-08-04,1582.800048828125
2023-08-07,1573.4000244140625
2023-08-08,1555.800048828125
2023-08-09,1562.0
2023-08-10,1596.800048828125
2023-08-11,1558.0
2023-08-14,1557.5999755859375
2023-08-15,1496.199951171875
2023-08-16,1472.4000244140625
2023-08-17,898.4000244140625
2023-08-18,872.0
2023-08-21,797.0
2023-08-22,785.0
2023-08-23,798.2999877929688
2023-08-24,763.7000122070312
2023-08-25,765.0
2023-08-28,786.5999755859375
2023-08-29,773.4000244140625
2023-08-30,767.0
2023-08-31,772.5
2023-09-01,776.9000244140625
2023-09-04,790.4000244140625
2023-09-05,781.2999877929688
2023-09-06,762.9000244140625
2023-09-07,742.7000122070312
2023-09-08,738.9000244140625
2023-09-11,720.0
2023-09-12,709.5
2023-09-13,700.0
2023-09-14,702.7999877929688
2023-09-15,717.9000244140625
2023-09-18,674.0999755859375
2023-09-19,648.5999755859375
2023-09-20,663.9000244140625
2023-09-21,630.7999877929688
2023-09-22,650.0999755859375
2023-09-25,646.0999755859375
2023-09-26,649.4000244140625
2023-09-27,673.5
2023-09-28,672.0999755859375
2023-09-29,705.7000122070312
2023-10-02,705.0999755859375
2023-10-03,694.5999755859375
2023-10-04,700.0999755859375
2023-10-05,707.7999877929688
2023-10-06,737.9000244140625
2023-10-09,702.7999877929688
2023-10-10,732.0999755859375
2023-10-11,745.2999877929688
2023-10-12,749.7000122070312
2023-10-13,721.9000244140625
2023-10-16,724.5
2023-10-17,719.0999755859375
2023-10-18,698.7999877929688
2023-10-19,699.2999877929688
2023-10-20,681.7999877929688
2023-10-23,682.2000122070312
2023-10-24,689.0
2023-10-25,646.2000122070312
2023-10-26,669.2000122070312
2023-10-27,640.0
2023-10-30,633.0
2023-10-31,633.9000244140625
2023-11-01,648.7000122070312
2023-11-02,666.0
2023-11-03,708.7999877929688
2023-11-06,686.4000244140625
2023-11-07,668.9000244140625
2023-11-08,695.7000122070312
2023-11-09,958.7999877929688
2023-11-10,936.0
2023-11-13,988.5
2023-11-14,1038.4000244140625
2023-11-15,1027.5999755859375
2023-11-16,1015.2000122070312
2023-11-17,1037.5999755859375
2023-11-20,1038.199951171875
2023-11-21,1048.4000244140625
2023-11-22,1059.199951171875
2023-11-23,1055.4000244140625
2023-11-24,1073.5999755859375
2023-11-27,1090.4000244140625
2023-11-28,1088.800048828125
2023-11-29,1087.800048828125
2023-11-30,1071.0
2023-12-01,1082.800048828125
2023-12-04,1119.800048828125
2023-12-05,1134.5999755859375
2023-12-06,1154.0
2023-12-07,1155.4000244140625
2023-12-08,1186.800048828125
2023-12-11,1217.5999755859375
2023-12-12,1209.0
2023-12-13,1190.0
2023-12-14,1186.4000244140625
2023-12-15,1196.0
2023-12-18,1177.199951171875
2023-12-19,1185.5999755859375
2023-12-20,1172.0
2023-12-21,1166.5999755859375
2023-12-22,1168.0
2023-12-27,1178.4000244140625
2023-12-28,1169.5999755859375
2023-12-29,1166.5999755859375
2024-01-02,1159.199951171875
2024-01-03,1137.0
2024-01-04,1123.0
2024-01-05,1129.800048828125
2024-01-08,1144.199951171875
2024-01-09,1147.0
2024-01-10,1152.0
2024-01-11,1164.199951171875
2024-01-12,1198.199951171875
2024-01-15,1196.0
2024-01-16,1191.5999755859375
2024-01-17,1145.5999755859375
2024-01-18,1148.5999755859375
2024-01-19,1130.199951171875
2024-01-22,1154.800048828125
2024-01-23,1161.800048828125
2024-01-24,1183.5999755859375
2024-01-25,1147.5999755859375
2024-01-26,1161.0
2024-01-29,1169.199951171875
2024-01-30,1182.199951171875
2024-01-31,1171.199951171875
2024-02-01,1197.5999755859375
2024-02-02,1203.4000244140625
2024-02-05,1201.5999755859375
2024-02-06,1191.0
2024-02-07,1183.5999755859375
2024-02-08,1436.199951171875
2024-02-09,1473.0
2024-02-12,1507.0
2024-02-13,1444.199951171875
2024-02-14,1447.5999755859375
2024-02-15,1477.5999755859375
2024-02-16,1507.800048828125
2024-02-19,1494.800048828125
2024-02-20,1482.800048828125
2024-02-21,1446.4000244140625
2024-02-22,1466.199951171875
2024-02-23,1467.5999755859375
2024-02-26,1455.5999755859375
2024-02-27,1463.800048828125
2024-02-28,1456.4000244140625
2024-02-29,1460.0
2024-03-01,1470.0
2024-03-04,1455.5999755859375
2024-03-05,1436.0
2024-03-06,1460.0
2024-03-07,1500.0
2024-03-08,1482.5999755859375
2024-03-11,1481.199951171875
2024-03-12,1484.4000244140625
2024-03-13,1466.0
2024-03-14,1450.0
2024-03-15,1457.0
2024-03-18,1443.800048828125
2024-03-19,1448.199951171875
2024-03-20,1462.0
2024-03-21,1505.199951171875
2024-03-22,1500.0
2024-03-25,1520.4000244140625
2024-03-26,1536.4000244140625
2024-03-27,1570.0
2024-03-28,1568.0
2024-04-02,1562.4000244140625
2024-04-03,1549.800048828125
2024-04-04,1543.0
2024-04-05,1487.5999755859375
2024-04-08,1501.0
2024-04-09,1471.4000244140625
2024-04-10,1455.0
2024-04-11,1458.5999755859375
2024-04-12,1421.5999755859375
2024-04-15,1449.5999755859375
2024-04-16,1431.5999755859375
2024-04-17,1434.800048828125
2024-04-18,1442.5999755859375
2024-04-19,1399.199951171875
2024-04-22,1381.4000244140625
2024-04-23,1409.5999755859375
2024-04-24,1418.4000244140625
2024-04-25,1157.0
2024-04-26,1179.5999755859375
2024-04-29,1151.0
2024-04-30,1130.199951171875
2024-05-02,1128.800048828125
2024-05-03,1154.800048828125
2024-05-06,1176.800048828125
2024-05-07,1215.0
2024-05-08,1215.0
2024-05-09,1226.0
2024-05-10,1246.5999755859375
2024-05-13,1258.0
2024-05-14,1261.0
2024-05-15,1279.4000244140625
2024-05-16,1282.199951171875
2024-05-17,1241.199951171875
2024-05-20,1246.0
2024-05-21,1216.800048828125
2024-05-22,1216.4000244140625
2024-05-23,1198.199951171875
2024-05-24,1216.4000244140625
2024-05-27,1233.800048828125
2024-05-28,1211.5999755859375
2024-05-29,1175.0
2024-05-30,1192.5999755859375
2024-05-31,1184.800048828125
2024-06-03,1184.5999755859375
2024-06-04,1184.0
2024-06-05,1238.199951171875
2024-06-06,1231.800048828125
2024-06-07,1231.800048828125
2024-06-10,1224.800048828125
2024-06-11,1198.4000244140625
2024-06-12,1245.5999755859375
2024-06-13,1209.0
2024-06-14,1197.5999755859375
2024-06-17,1200.0
2024-06-18,1188.4000244140625
2024-06-19,1153.800048828125
2024-06-20,1159.0
2024-06-21,1131.4000244140625
2024-06-24,1140.800048828125
2024-06-25,1147.5999755859375
2024-06-26,1133.199951171875
2024-06-27,1124.800048828125
2024-06-28,1113.199951171875
2024-07-01,1113.199951171875
2024-07-02,1117.199951171875
2024-07-03,1139.0
2024-07-04,1134.0
2024-07-05,1138.199951171875
2024-07-08,1104.199951171875
2024-07-09,1104.800048828125
2024-07-10,1132.5999755859375
2024-07-11,1128.199951171875
2024-07-12,1158.0
2024-07-15,1139.4000244140625
2024-07-16,1128.4000244140625
2024-07-17,1132.199951171875
2024-07-18,1144.199951171875
2024-07-19,1116.199951171875
2024-07-22,1134.800048828125
2024-07-23,1108.800048828125
2024-07-24,1082.800048828125
2024-07-25,1051.199951171875
2024-07-26,1083.5999755859375
2024-07-29,1066.199951171875
2024-07-30,1124.4000244140625
2024-07-31,1130.5999755859375
2024-08-01,1101.5999755859375
2024-08-02,1043.800048828125
2024-08-05,1029.0
2024-08-06,1027.0
2024-08-07,1054.4000244140625
2024-08-08,1067.5999755859375
2024-08-09,1085.5999755859375
2024-08-12,1098.0
2024-08-13,1134.4000244140625
2024-08-14,1138.199951171875
2024-08-15,1275.0
2024-08-16,1298.4000244140625
2024-08-19,1313.5999755859375
2024-08-20,1299.4000244140625
2024-08-21,1312.0
2024-08-22,1329.0
2024-08-23,1326.0
2024-08-26,1315.199951171875
2024-08-27,1310.5999755859375
2024-08-28,1321.0
2024-08-29,1339.4000244140625
2024-08-30,1329.0
2024-09-02,1317.800048828125
2024-09-03,1297.800048828125
2024-09-04,1291.199951171875
2024-09-05,1268.4000244140625
2024-09-06,1258.199951171875
2024-09-09,1302.4000244140625
2024-09-10,1297.800048828125
2024-09-11,1298.800048828125
2024-09-12,1303.800048828125
2024-09-13,1312.0
2024-09-16,1284.5999755859375
2024-09-17,1334.4000244140625
2024-09-18,1322.0
2024-09-19,1396.199951171875
2024-09-20,1383.800048828125
2024-09-23,1385.800048828125
2024-09-24,1375.199951171875
2024-09-25,1347.800048828125
2024-09-26,1391.0
2024-09-27,1408.5999755859375
2024-09-30,1402.5999755859375
2024-10-01,1362.0
2024-10-02,1365.199951171875
2024-10-03,1353.0
2024-10-04,1349.199951171875
2024-10-07,1355.0
2024-10-08,1379.199951171875
2024-10-09,1397.199951171875
2024-10-10,1366.199951171875
2024-10-11,1361.5999755859375
2024-10-14,1387.0
2024-10-15,1369.5999755859375
2024-10-16,1366.5999755859375
2024-10-17,1392.0
2024-10-18,1420.5999755859375
2024-10-21,1418.0
2024-10-22,1424.4000244140625
2024-10-23,1419.5999755859375
2024-10-24,1424.0
2024-10-25,1417.5999755859375
2024-10-28,1450.0
2024-10-29,1458.0
2024-10-30,1436.0
2024-10-31,1406.4000244140625
2024-11-01,1406.4000244140625
2024-11-04,1395.800048828125
2024-11-05,1399.800048828125
2024-11-06,1376.4000244140625
2024-11-07,1335.800048828125
2024-11-08,1272.5999755859375
2024-11-11,1303.199951171875
2024-11-12,1268.800048828125
2024-11-13,1275.800048828125
2024-11-14,1276.800048828125
2024-11-15,1237.0
2024-11-18,1238.4000244140625
2024-11-19,1230.5999755859375
2024-11-20,1214.0
2024-11-21,1267.0
2024-11-22,1290.4000244140625
2024-11-25,1326.4000244140625
2024-11-26,1385.199951171875
2024-11-27,1385.4000244140625
2024-11-28,1372.4000244140625
2024-11-29,1378.4000244140625
2024-12-02,1413.4000244140625
2024-12-03,1401.800048828125
2024-12-04,1440.800048828125
2024-12-05,1477.5999755859375
2024-12-06,1493.199951171875
2024-12-09,1504.800048828125
2024-12-10,1495.0
2024-12-11,1503.199951171875
2024-12-12,1503.4000244140625
2024-12-13,1490.199951171875
2024-12-16,1495.199951171875
2024-12-17,1503.0
2024-12-18,1503.4000244140625
2024-12-19,1447.0
2024-12-20,1441.0
2024-12-23,1420.0
2024-12-24,1435.5999755859375
2024-12-27,1436.5999755859375
2024-12-30,1417.4000244140625
2024-12-31,1437.0
2025-01-02,1428.0
2025-01-03,1437.0
2025-01-06,1479.4000244140625
2025-01-07,1480.0
2025-01-08,1478.4000244140625
2025-01-09,1489.5999755859375
2025-01-10,1472.4000244140625
2025-01-13,1390.800048828125
2025-01-14,1432.199951171875
2025-01-15,1465.5999755859375
2025-01-16,1488.0
2025-01-17,1494.5999755859375
2025-01-20,1490.0
2025-01-21,1491.4000244140625
2025-01-22,1506.5999755859375
2025-01-23,1516.0
2025-01-24,1520.4000244140625
2025-01-27,1503.5999755859375
2025-01-28,1552.800048828125
2025-01-29,1516.0
2025-01-30,1563.0
2025-01-31,1570.0
2025-02-03,1552.4000244140625
2025-02-04,1599.5999755859375
2025-02-05,1601.0
2025-02-06,1585.4000244140625
2025-02-07,1553.199951171875
2025-02-10,1544.199951171875
2025-02-11,1551.0
2025-02-12,1578.199951171875
2025-02-13,1805.0
2025-02-14,1840.0
2025-02-17,1841.199951171875
2025-02-18,1846.0
2025-02-19,1835.800048828125
2025-02-20,1804.800048828125
2025-02-21,1787.0
2025-02-24,1769.4000244140625
2025-02-25,1726.5999755859375
2025-02-26,1726.4000244140625
2025-02-27,1698.199951171875
2025-02-28,1741.199951171875
2025-03-03,1747.199951171875
2025-03-04,1694.0
2025-03-05,1711.5999755859375
2025-03-06,1662.5999755859375
2025-03-07,1593.5999755859375
2025-03-10,1543.4000244140625
2025-03-11,1505.5999755859375
2025-03-12,1542.4000244140625
2025-03-13,1497.5999755859375
2025-03-14,1507.5999755859375
2025-03-17,1511.5999755859375
2025-03-18,1525.5999755859375
2025-03-19,1556.5999755859375
2025-03-20,1556.5999755859375
2025-03-21,1535.5999755859375
2025-03-24,1507.0
2025-03-25,1504.4000244140625
2025-03-26,1472.800048828125
2025-03-27,1450.0
2025-03-28,1449.0
2025-03-31,1406.0
2025-04-01,1415.199951171875
2025-04-02,1420.800048828125
2025-04-03,1306.199951171875
2025-04-04,1259.5999755859375
2025-04-07,1233.800048828125
2025-04-08,1308.199951171875
2025-04-09,1281.0
2025-04-10,1353.199951171875
2025-04-11,1330.5999755859375
2025-04-14,1419.800048828125
2025-04-15,1447.4000244140625
2025-04-16,1441.0
2025-04-17,1400.4000244140625
2025-04-22,1415.0
2025-04-23,1470.0
2025-04-24,1468.4000244140625
2025-04-25,1466.4000244140625
2025-04-28,1440.800048828125
2025-04-29,1448.4000244140625
2025-04-30,1417.800048828125
2025-05-02,1468.0
2025-05-05,1479.0
2025-05-06,1484.4000244140625
2025-05-07,1527.199951171875
2025-05-08,1562.4000244140625
2025-05-09,1583.5999755859375
2025-05-12,1657.5999755859375
2025-05-13,1687.5999755859375
2025-05-14,1649.4000244140625
2025-05-15,1621.800048828125
2025-05-16,1637.0
2025-05-19,1655.5999755859375
2025-05-20,1620.0
2025-05-21,1623.0
2025-05-22,1608.4000244140625
2025-05-23,1586.199951171875
2025-05-26,1605.800048828125
2025-05-27,1621.0
2025-05-28,1619.800048828125
2025-05-29,1680.0
2025-05-30,1689.5999755859375
2025-06-02,1655.199951171875
2025-06-03,1671.199951171875
2025-06-04,1682.800048828125
2025-06-05,1705.199951171875
2025-06-06,1724.800048828125
2025-06-09,1707.199951171875
2025-06-10,1744.800048828125
2025-06-11,1721.800048828125
2025-06-12,1700.0
2025-06-13,1656.199951171875
2025-06-16,1687.4000244140625
2025-06-17,1682.4000244140625
2025-06-18,1603.800048828125
2025-06-19,1548.199951171875
2025-06-20,1531.5999755859375
2025-06-23,1542.0
2025-06-24,1596.199951171875
2025-06-25,1582.800048828125
2025-06-26,1532.0
2025-06-27,1576.5999755859375
2025-06-30,1558.4000244140625
2025-07-01,1532.4000244140625
2025-07-02,1530.5999755859375
2025-07-03,1535.0
2025-07-04,1518.0
2025-07-07,1562.800048828125
2025-07-08,1563.5999755859375
2025-07-09,1575.5999755859375
2025-07-10,1511.0
2025-07-11,1519.0
2025-07-14,1509.800048828125
2025-07-15,1513.199951171875
2025-07-16,1511.4000244140625
2025-07-17,1551.5999755859375
2025-07-18,1556.199951171875
2025-07-21,1562.0
2025-07-22,1549.5999755859375
2025-07-23,1533.199951171875
2025-07-24,1542.4000244140625
2025-07-25,1559.199951171875
2025-07-28,1583.4000244140625
2025-07-29,1527.0
2025-07-30,1528.5999755859375
2025-07-31,1510.5999755859375
2025-08-01,1448.4000244140625
2025-08-04,1457.199951171875
2025-08-05,1452.199951171875
2025-08-06,1488.0
2025-08-07,1521.0
2025-08-08,1494.800048828125
2025-08-11,1495.5999755859375
2025-08-12,1463.5999755859375
2025-08-13,1465.0
2025-08-14,1392.5999755859375
2025-08-15,1396.4000244140625
2025-08-18,1435.199951171875
2025-08-19,1450.0
2025-08-20,1453.199951171875
2025-08-21,1443.4000244140625
2025-08-22,1474.4000244140625
