Date,NOC
2017-07-05,228.68031311035156
2017-07-06,227.50302124023438
2017-07-07,230.1826629638672
2017-07-10,229.9981689453125
2017-07-11,230.75379943847656
2017-07-12,231.91354370117188
2017-07-13,231.8256378173828
2017-07-14,232.6779022216797
2017-07-17,232.66030883789062
2017-07-18,232.15951538085938
2017-07-19,232.75698852539062
2017-07-20,232.6251220703125
2017-07-21,233.0908203125
2017-07-24,233.06448364257812
2017-07-25,231.99256896972656
2017-07-26,231.8256378173828
2017-07-27,229.1020050048828
2017-07-28,232.03648376464844
2017-07-31,231.1842803955078
2017-08-01,232.51100158691406
2017-08-02,234.43507385253906
2017-08-03,236.14834594726562
2017-08-04,236.55252075195312
2017-08-07,236.85121154785156
2017-08-08,237.06210327148438
2017-08-09,239.9438934326172
2017-08-10,237.70347595214844
2017-08-11,236.58763122558594
2017-08-14,238.45021057128906
2017-08-15,238.22181701660156
2017-08-16,237.21139526367188
2017-08-17,235.57723999023438
2017-08-18,235.12034606933594
2017-08-21,235.19949340820312
2017-08-22,239.69784545898438
2017-08-23,237.89666748046875
2017-08-24,236.81211853027344
2017-08-25,237.50865173339844
2017-08-28,236.2476806640625
2017-08-29,238.7345428466797
2017-08-30,238.99021911621094
2017-08-31,240.04843139648438
2017-09-01,237.06776428222656
2017-09-05,236.39764404296875
2017-09-06,233.92840576171875
2017-09-07,234.45748901367188
2017-09-08,235.85089111328125
2017-09-11,237.4822235107422
2017-09-12,237.1824188232422
2017-09-13,235.189453125
2017-09-14,234.29879760742188
2017-09-15,235.4803924560547
2017-09-18,243.3642120361328
2017-09-19,245.4453582763672
2017-09-20,246.95339965820312
2017-09-21,247.28846740722656
2017-09-22,248.28492736816406
2017-09-25,248.12615966796875
2017-09-26,251.0979766845703
2017-09-27,252.94989013671875
2017-09-28,250.9921875
2017-09-29,253.72589111328125
2017-10-02,255.6484375
2017-10-03,256.68890380859375
2017-10-04,257.6589050292969
2017-10-05,258.0999755859375
2017-10-06,258.673095703125
2017-10-09,259.1405334472656
2017-10-10,258.673095703125
2017-10-11,260.31341552734375
2017-10-12,263.39105224609375
2017-10-13,261.38043212890625
2017-10-16,260.8336486816406
2017-10-17,259.5462341308594
2017-10-18,257.500244140625
2017-10-19,258.073486328125
2017-10-20,259.7930603027344
2017-10-23,259.3080139160156
2017-10-24,259.2904357910156
2017-10-25,268.7438049316406
2017-10-26,262.7825012207031
2017-10-27,262.49151611328125
2017-10-30,261.3539733886719
2017-10-31,260.6131591796875
2017-11-01,259.4137878417969
2017-11-02,265.7543640136719
2017-11-03,266.0189514160156
2017-11-06,266.1952209472656
2017-11-07,267.4739990234375
2017-11-08,267.46514892578125
2017-11-09,263.7967529296875
2017-11-10,262.9059753417969
2017-11-13,263.2146301269531
2017-11-14,264.96063232421875
2017-11-15,264.50213623046875
2017-11-16,265.04010009765625
2017-11-17,261.7771911621094
2017-11-20,265.384033203125
2017-11-21,268.3558654785156
2017-11-22,266.3363342285156
2017-11-24,266.95367431640625
2017-11-27,267.7562255859375
2017-11-28,271.521728515625
2017-11-29,270.45458984375
2017-11-30,271.080810546875
2017-12-01,265.0911865234375
2017-12-04,265.9139099121094
2017-12-05,263.4278564453125
2017-12-06,265.5953674316406
2017-12-07,267.78961181640625
2017-12-08,270.4349060058594
2017-12-11,269.45281982421875
2017-12-12,271.859375
2017-12-13,272.9032897949219
2017-12-14,271.531982421875
2017-12-15,274.68157958984375
2017-12-18,272.85015869140625
2017-12-19,271.7177734375
2017-12-20,271.275390625
2017-12-21,269.3908996582031
2017-12-22,268.7628479003906
2017-12-26,268.81585693359375
2017-12-27,270.8684387207031
2017-12-28,272.7528381347656
2017-12-29,271.531982421875
2018-01-02,270.054443359375
2018-01-03,271.30194091796875
2018-01-04,272.98284912109375
2018-01-05,272.6908874511719
2018-01-08,272.7264709472656
2018-01-09,274.61077880859375
2018-01-10,272.1512451171875
2018-01-11,273.8676452636719
2018-01-12,278.82208251953125
2018-01-16,276.5129699707031
2018-01-17,280.91009521484375
2018-01-18,278.07012939453125
2018-01-19,279.9014587402344
2018-01-22,278.813232421875
2018-01-23,277.3446044921875
2018-01-24,277.3270263671875
2018-01-25,287.5367431640625
2018-01-26,296.87933349609375
2018-01-29,299.33892822265625
2018-01-30,300.32989501953125
2018-01-31,301.2765197753906
2018-02-01,303.3379211425781
2018-02-02,297.9676818847656
2018-02-05,285.2098083496094
2018-02-06,289.74847412109375
2018-02-07,298.73736572265625
2018-02-08,286.6608581542969
2018-02-09,294.34014892578125
2018-02-12,298.542724609375
2018-02-13,303.7803039550781
2018-02-14,309.3186950683594
2018-02-15,315.7684020996094
2018-02-16,314.9632873535156
2018-02-20,309.97344970703125
2018-02-21,310.3804016113281
2018-02-22,308.44281005859375
2018-02-23,310.99090576171875
2018-02-26,314.15814208984375
2018-02-27,312.89306640625
2018-02-28,309.69024658203125
2018-03-01,300.4006652832031
2018-03-02,304.4925231933594
2018-03-05,306.0369567871094
2018-03-06,303.4450988769531
2018-03-07,307.8387756347656
2018-03-08,307.4305114746094
2018-03-09,310.3418884277344
2018-03-12,305.974853515625
2018-03-13,305.6286315917969
2018-03-14,301.87420654296875
2018-03-15,302.51312255859375
2018-03-16,300.56927490234375
2018-03-19,306.1612243652344
2018-03-20,308.5133056640625
2018-03-21,308.1938171386719
2018-03-22,300.7467956542969
2018-03-23,306.90679931640625
2018-03-26,315.3035888671875
2018-03-27,310.0310974121094
2018-03-28,305.96588134765625
2018-03-29,309.88018798828125
2018-04-02,306.68487548828125
2018-04-03,307.146484375
2018-04-04,313.714599609375
2018-04-05,319.56402587890625
2018-04-06,312.1880798339844
2018-04-09,308.522216796875
2018-04-10,307.7677001953125
2018-04-11,307.6878662109375
2018-04-12,312.4809265136719
2018-04-13,311.1940002441406
2018-04-16,312.2147216796875
2018-04-17,315.1348571777344
2018-04-18,317.49591064453125
2018-04-19,317.77996826171875
2018-04-20,315.9159240722656
2018-04-23,316.093505859375
2018-04-24,303.13446044921875
2018-04-25,295.23480224609375
2018-04-26,296.4241943359375
2018-04-27,285.67529296875
2018-04-30,285.843994140625
2018-05-01,272.6895751953125
2018-05-02,272.63629150390625
2018-05-03,280.1988525390625
2018-05-04,278.57452392578125
2018-05-07,281.4858703613281
2018-05-08,292.2613220214844
2018-05-09,290.7701721191406
2018-05-10,289.7228088378906
2018-05-11,288.7375793457031
2018-05-14,282.8970642089844
2018-05-15,284.00653076171875
2018-05-16,285.06280517578125
2018-05-17,288.0451354980469
2018-05-18,292.0394592285156
2018-05-21,294.116455078125
2018-05-22,288.0274353027344
2018-05-23,291.33831787109375
2018-05-24,295.4033203125
2018-05-25,294.62237548828125
2018-05-29,289.7848815917969
2018-05-30,294.3028259277344
2018-05-31,290.4683532714844
2018-06-01,293.9784240722656
2018-06-04,296.4905700683594
2018-06-05,293.26568603515625
2018-06-06,298.6376037597656
2018-06-07,301.1766357421875
2018-06-08,301.67547607421875
2018-06-11,297.8714904785156
2018-06-12,293.4082946777344
2018-06-13,292.045166015625
2018-06-14,287.359130859375
2018-06-15,286.4327392578125
2018-06-18,287.2344970703125
2018-06-19,279.5908203125
2018-06-20,278.02288818359375
2018-06-21,279.243408203125
2018-06-22,278.005126953125
2018-06-25,279.4839782714844
2018-06-26,275.5819396972656
2018-06-27,273.13201904296875
2018-06-28,274.1387023925781
2018-06-29,274.1209411621094
2018-07-02,275.1631774902344
2018-07-03,275.1364440917969
2018-07-05,274.61083984375
2018-07-06,273.8180236816406
2018-07-09,279.4660949707031
2018-07-10,280.73114013671875
2018-07-11,277.74664306640625
2018-07-12,286.9761962890625
2018-07-13,286.6197814941406
2018-07-16,285.37261962890625
2018-07-17,286.1476135253906
2018-07-18,288.38372802734375
2018-07-19,288.7845764160156
2018-07-20,288.5797119140625
2018-07-23,282.1119689941406
2018-07-24,281.66650390625
2018-07-25,263.2522277832031
2018-07-26,263.0830078125
2018-07-27,268.7311096191406
2018-07-30,262.6554870605469
2018-07-31,267.69775390625
2018-08-01,268.0629577636719
2018-08-02,266.09417724609375
2018-08-03,264.81121826171875
2018-08-06,263.1899108886719
2018-08-07,263.03851318359375
2018-08-08,262.7622985839844
2018-08-09,259.6263732910156
2018-08-10,259.5284729003906
2018-08-13,260.1520690917969
2018-08-14,261.791259765625
2018-08-15,259.6977233886719
2018-08-16,260.1253662109375
2018-08-17,262.2634582519531
2018-08-20,265.03399658203125
2018-08-21,265.6398010253906
2018-08-22,264.80242919921875
2018-08-23,265.1053161621094
2018-08-24,266.590087890625
2018-08-27,268.45965576171875
2018-08-28,268.7100830078125
2018-08-29,265.75823974609375
2018-08-30,267.171630859375
2018-08-31,266.99261474609375
2018-09-04,266.2413330078125
2018-09-05,265.436279296875
2018-09-06,269.85491943359375
2018-09-07,268.8083801269531
2018-09-10,271.86761474609375
2018-09-11,270.99993896484375
2018-09-12,271.5008544921875
2018-09-13,271.3934326171875
2018-09-14,274.90887451171875
2018-09-17,278.2004699707031
2018-09-18,284.11297607421875
2018-09-19,279.3096008300781
2018-09-20,269.6045227050781
2018-09-21,274.32733154296875
2018-09-24,273.8085021972656
2018-09-25,281.2326965332031
2018-09-26,281.3847961425781
2018-09-27,283.3436584472656
2018-09-28,283.88031005859375
2018-10-01,284.8911437988281
2018-10-02,285.13262939453125
2018-10-03,284.11297607421875
2018-10-04,284.5244140625
2018-10-05,286.53692626953125
2018-10-08,285.3382873535156
2018-10-09,281.04486083984375
2018-10-10,276.4383544921875
2018-10-11,266.2144775390625
2018-10-12,270.4631652832031
2018-10-15,273.35235595703125
2018-10-16,279.1575012207031
2018-10-17,276.84088134765625
2018-10-18,275.67803955078125
2018-10-19,275.2039794921875
2018-10-22,274.38104248046875
2018-10-23,272.028564453125
2018-10-24,255.6953125
2018-10-25,241.4910888671875
2018-10-26,241.36587524414062
2018-10-29,229.2545623779297
2018-10-30,233.54811096191406
2018-10-31,234.3084259033203
2018-11-01,244.32656860351562
2018-11-02,244.90802001953125
2018-11-05,249.9528350830078
2018-11-06,252.90457153320312
2018-11-07,255.7401123046875
2018-11-08,254.05844116210938
2018-11-09,255.5791015625
2018-11-12,248.26222229003906
2018-11-13,244.76490783691406
2018-11-14,242.1530303955078
2018-11-15,243.6109619140625
2018-11-16,243.87037658691406
2018-11-19,240.84706115722656
2018-11-20,238.6555938720703
2018-11-21,239.4606170654297
2018-11-23,238.4587860107422
2018-11-26,237.84158325195312
2018-11-27,232.8682861328125
2018-11-28,235.37283325195312
2018-11-29,233.1634979248047
2018-11-30,233.53192138671875
2018-12-03,234.9607391357422
2018-12-04,224.50982666015625
2018-12-06,230.95291137695312
2018-12-07,231.42918395996094
2018-12-10,242.83261108398438
2018-12-11,240.8286895751953
2018-12-12,242.7247772216797
2018-12-13,240.69390869140625
2018-12-14,236.07498168945312
2018-12-17,231.1595916748047
2018-12-18,230.88999938964844
2018-12-19,227.66397094726562
2018-12-20,218.92041015625
2018-12-21,211.39004516601562
2018-12-24,203.29356384277344
2018-12-26,209.05369567871094
2018-12-27,215.28109741210938
2018-12-28,217.68936157226562
2018-12-31,220.07064819335938
2019-01-02,221.3916473388672
2019-01-03,215.59556579589844
2019-01-04,222.76654052734375
2019-01-07,224.50083923339844
2019-01-08,225.5163116455078
2019-01-09,226.58563232421875
2019-01-10,231.53695678710938
2019-01-11,230.09022521972656
2019-01-14,233.60382080078125
2019-01-15,232.68722534179688
2019-01-16,229.81166076660156
2019-01-17,237.30612182617188
2019-01-18,240.60401916503906
2019-01-22,237.8902130126953
2019-01-23,242.83261108398438
2019-01-24,242.4641876220703
2019-01-25,245.17791748046875
2019-01-28,246.48992919921875
2019-01-29,251.72877502441406
2019-01-30,252.34890747070312
2019-01-31,247.61322021484375
2019-02-01,245.28579711914062
2019-02-04,250.47080993652344
2019-02-05,250.22813415527344
2019-02-06,251.98048400878906
2019-02-07,250.29107666015625
2019-02-08,252.16921997070312
2019-02-11,252.93296813964844
2019-02-12,255.27838134765625
2019-02-13,254.5774688720703
2019-02-14,252.1512451171875
2019-02-15,257.8844299316406
2019-02-19,258.21685791015625
2019-02-20,258.9986572265625
2019-02-21,258.3516540527344
2019-02-22,260.5263366699219
2019-02-25,259.0284423828125
2019-02-26,258.5773010253906
2019-02-27,258.7757568359375
2019-02-28,261.65435791015625
2019-03-01,258.9833068847656
2019-03-04,255.46401977539062
2019-03-05,255.25648498535156
2019-03-06,253.08184814453125
2019-03-07,249.4541778564453
2019-03-08,249.02105712890625
2019-03-11,251.96282958984375
2019-03-12,248.30812072753906
2019-03-13,251.90869140625
2019-03-14,247.92916870117188
2019-03-15,244.7347412109375
2019-03-18,248.05548095703125
2019-03-19,244.55421447753906
2019-03-20,244.05792236328125
2019-03-21,245.88079833984375
2019-03-22,242.16293334960938
2019-03-25,242.3795623779297
2019-03-26,239.89797973632812
2019-03-27,238.15634155273438
2019-03-28,240.9356689453125
2019-03-29,243.2818603515625
2019-04-01,247.3516082763672
2019-04-02,246.64784240722656
2019-04-03,240.71913146972656
2019-04-04,244.55421447753906
2019-04-05,249.32777404785156
2019-04-08,249.86924743652344
2019-04-09,246.77410888671875
2019-04-10,244.1211395263672
2019-04-11,250.31150817871094
2019-04-12,255.41893005371094
2019-04-15,252.86520385742188
2019-04-16,254.1195068359375
2019-04-17,251.5567169189453
2019-04-18,253.7135009765625
2019-04-22,255.27452087402344
2019-04-23,264.0456237792969
2019-04-24,252.6666717529297
2019-04-25,251.9357147216797
