Date,OR.PA
2019-04-23,219.4798583984375
2019-04-24,221.1952667236328
2019-04-25,220.0215606689453
2019-04-26,221.902099609375
2019-04-29,222.8194122314453
2019-04-30,224.83755493164062
2019-05-02,218.9666290283203
2019-05-03,221.35169982910156
2019-05-06,220.52610778808594
2019-05-07,216.58157348632812
2019-05-08,218.5997314453125
2019-05-09,216.306396484375
2019-05-10,215.57254028320312
2019-05-13,216.2146453857422
2019-05-14,217.682373046875
2019-05-15,219.8839874267578
2019-05-16,224.2871551513672
2019-05-17,223.46156311035156
2019-05-20,221.2599639892578
2019-05-21,221.35169982910156
2019-05-22,223.00289916992188
2019-05-23,222.0855712890625
2019-05-24,223.0946044921875
2019-05-27,224.2871551513672
2019-05-28,223.3698272705078
2019-05-29,220.4343719482422
2019-05-30,221.902099609375
2019-05-31,220.52610778808594
2019-06-03,221.53517150878906
2019-06-04,219.9757080078125
2019-06-05,222.1772918701172
2019-06-06,222.0855712890625
2019-06-07,224.83755493164062
2019-06-10,224.92926025390625
2019-06-11,225.2962188720703
2019-06-12,226.76393127441406
2019-06-13,226.94740295410156
2019-06-14,227.497802734375
2019-06-17,228.69033813476562
2019-06-18,231.9927215576172
2019-06-19,233.1852569580078
2019-06-20,234.4695281982422
2019-06-21,234.19430541992188
2019-06-24,234.28604125976562
2019-06-25,233.09352111816406
2019-06-26,229.3324737548828
2019-06-27,227.497802734375
2019-06-28,229.79112243652344
2019-07-01,228.69033813476562
2019-07-02,233.0017852783203
2019-07-03,235.6620330810547
2019-07-04,234.19430541992188
2019-07-05,231.8092498779297
2019-07-08,233.55218505859375
2019-07-09,232.72657775878906
2019-07-10,232.81832885742188
2019-07-11,230.61672973632812
2019-07-12,230.70846557617188
2019-07-15,229.79112243652344
2019-07-16,230.52499389648438
2019-07-17,230.80020141601562
2019-07-18,229.8828887939453
2019-07-19,227.497802734375
2019-07-22,229.60768127441406
2019-07-23,229.60768127441406
2019-07-24,226.67221069335938
2019-07-25,227.497802734375
2019-07-26,228.5068817138672
2019-07-29,230.34152221679688
2019-07-30,226.94740295410156
2019-07-31,221.9938201904297
2019-08-01,224.92926025390625
2019-08-02,217.9575958251953
2019-08-05,211.2610626220703
2019-08-06,209.7016143798828
2019-08-07,213.7378692626953
2019-08-08,218.3245086669922
2019-08-09,213.46266174316406
2019-08-12,215.1138458251953
2019-08-13,214.19650268554688
2019-08-14,211.07760620117188
2019-08-15,211.2610626220703
2019-08-16,214.0130615234375
2019-08-19,217.9575958251953
2019-08-20,216.85678100585938
2019-08-21,221.16824340820312
2019-08-22,219.24185180664062
2019-08-23,216.58157348632812
2019-08-26,218.87490844726562
2019-08-27,223.92022705078125
2019-08-28,225.93833923339844
2019-08-29,228.69033813476562
2019-08-30,228.04818725585938
2019-09-02,230.43325805664062
2019-09-03,231.9927215576172
2019-09-04,233.73565673828125
2019-09-05,229.97459411621094
2019-09-06,230.43325805664062
2019-09-09,228.69033813476562
2019-09-10,227.5895538330078
2019-09-11,227.31434631347656
2019-09-12,229.1490020751953
2019-09-13,224.19540405273438
2019-09-16,222.0855712890625
2019-09-17,225.84658813476562
2019-09-18,226.58047485351562
2019-09-19,226.85569763183594
2019-09-20,228.41513061523438
2019-09-23,225.93833923339844
2019-09-24,228.23165893554688
2019-09-25,225.93833923339844
2019-09-26,230.34152221679688
2019-09-27,232.45140075683594
2019-09-30,235.6620330810547
2019-10-01,229.42422485351562
2019-10-02,220.70957946777344
2019-10-03,222.5442352294922
2019-10-04,225.66311645507812
2019-10-07,227.497802734375
2019-10-08,225.11273193359375
2019-10-09,227.13088989257812
2019-10-10,225.02101135253906
2019-10-11,223.0946044921875
2019-10-14,223.64501953125
2019-10-15,224.011962890625
2019-10-16,225.11273193359375
2019-10-17,224.10369873046875
2019-10-18,220.8013153076172
2019-10-21,218.1410369873047
2019-10-22,219.42530822753906
2019-10-23,219.33358764648438
2019-10-24,221.902099609375
2019-10-25,223.18637084960938
2019-10-28,222.91114807128906
2019-10-29,224.37887573242188
2019-10-30,241.3494873046875
2019-10-31,240.15696716308594
2019-11-01,238.87269592285156
2019-11-04,238.96441650390625
2019-11-05,241.4412078857422
2019-11-06,243.0924530029297
2019-11-07,241.99159240722656
2019-11-08,242.45030212402344
2019-11-11,241.25775146484375
2019-11-12,239.79002380371094
2019-11-13,240.52391052246094
2019-11-14,240.52391052246094
2019-11-15,239.8817596435547
2019-11-18,240.6156005859375
2019-11-19,239.23960876464844
2019-11-20,237.2215118408203
2019-11-21,234.37779235839844
2019-11-22,234.28604125976562
2019-11-25,234.28604125976562
2019-11-26,236.02896118164062
2019-11-27,236.57936096191406
2019-11-28,235.7537841796875
2019-11-29,237.31324768066406
2019-12-02,230.89193725585938
2019-12-03,230.2498016357422
2019-12-04,232.17620849609375
2019-12-05,230.43325805664062
2019-12-06,235.4785919189453
2019-12-09,233.1852569580078
2019-12-10,234.37779235839844
2019-12-11,233.3686981201172
2019-12-12,235.11163330078125
2019-12-13,235.11163330078125
2019-12-16,239.6065673828125
2019-12-17,234.8364715576172
2019-12-18,234.74472045898438
2019-12-19,237.49668884277344
2019-12-20,242.8172607421875
2019-12-23,243.3675994873047
2019-12-24,242.63375854492188
2019-12-25,242.63375854492188
2019-12-27,244.10147094726562
2019-12-30,241.4412078857422
2019-12-31,242.1750946044922
2020-01-02,242.3585662841797
2020-01-03,242.08334350585938
2020-01-06,241.25775146484375
2020-01-07,238.1388397216797
2020-01-08,239.6065673828125
2020-01-09,241.07427978515625
2020-01-10,242.08334350585938
2020-01-13,240.79910278320312
2020-01-14,241.99159240722656
2020-01-15,247.12867736816406
2020-01-16,247.49559020996094
2020-01-17,252.54090881347656
2020-01-20,251.6235809326172
2020-01-21,248.32118225097656
2020-01-22,246.76174926757812
2020-01-23,244.9270782470703
2020-01-24,248.13771057128906
2020-01-27,236.6710968017578
2020-01-28,239.97352600097656
2020-01-29,240.6156005859375
2020-01-30,238.1388397216797
2020-01-31,231.0753631591797
2020-02-03,233.9191131591797
2020-02-04,239.8817596435547
2020-02-05,241.3494873046875
2020-02-06,245.66094970703125
2020-02-07,248.32118225097656
2020-02-10,248.41290283203125
2020-02-11,250.43109130859375
2020-02-12,248.6881103515625
2020-02-13,249.0550537109375
2020-02-14,246.02789306640625
2020-02-17,245.38577270507812
2020-02-18,246.11959838867188
2020-02-19,249.7889404296875
2020-02-20,243.7345428466797
2020-02-21,244.00973510742188
2020-02-24,234.8364715576172
2020-02-25,231.8092498779297
2020-02-26,233.0017852783203
2020-02-27,226.2135467529297
2020-02-28,221.0764923095703
2020-03-02,227.03916931152344
2020-03-03,230.61672973632812
2020-03-04,238.04710388183594
2020-03-05,236.21243286132812
2020-03-06,232.72657775878906
2020-03-09,217.2237091064453
2020-03-10,215.02212524414062
2020-03-11,210.71066284179688
2020-03-12,195.39125061035156
2020-03-13,198.14324951171875
2020-03-16,190.4376983642578
2020-03-17,204.19764709472656
2020-03-18,205.84881591796875
2020-03-19,208.78428649902344
2020-03-20,208.23388671875
2020-03-23,202.3629608154297
2020-03-24,218.5997314453125
2020-03-25,232.81832885742188
2020-03-26,233.55218505859375
2020-03-27,220.1591796875
2020-03-30,225.93833923339844
2020-03-31,219.15011596679688
2020-04-01,214.0130615234375
2020-04-02,218.3245086669922
2020-04-03,216.76502990722656
2020-04-06,215.93943786621094
2020-04-07,220.1591796875
2020-04-08,222.36074829101562
2020-04-09,224.56234741210938
2020-04-14,229.79112243652344
2020-04-15,225.5714111328125
2020-04-16,224.2871551513672
2020-04-17,227.13088989257812
2020-04-20,234.56126403808594
2020-04-21,225.4796600341797
2020-04-22,227.5895538330078
2020-04-23,225.4796600341797
2020-04-24,223.18637084960938
2020-04-27,225.84658813476562
2020-04-28,233.3686981201172
2020-04-29,235.0199432373047
2020-04-30,243.3675994873047
2020-05-04,229.51593017578125
2020-05-05,227.6812744140625
2020-05-06,222.91114807128906
2020-05-07,228.41513061523438
2020-05-08,232.54312133789062
2020-05-11,234.74472045898438
2020-05-12,232.35964965820312
2020-05-13,225.11273193359375
2020-05-14,221.4434356689453
2020-05-15,222.6359405517578
2020-05-18,229.60768127441406
2020-05-19,227.77301025390625
2020-05-20,232.35964965820312
2020-05-21,227.77301025390625
2020-05-22,227.5895538330078
2020-05-25,230.34152221679688
2020-05-26,227.9564666748047
2020-05-27,230.61672973632812
2020-05-28,238.68923950195312
2020-05-29,240.24868774414062
2020-06-01,237.40496826171875
2020-06-02,239.6065673828125
2020-06-03,248.04595947265625
2020-06-04,244.46841430664062
2020-06-05,247.40386962890625
2020-06-08,242.8172607421875
2020-06-09,244.00973510742188
2020-06-10,244.56015014648438
2020-06-11,242.8172607421875
2020-06-12,241.6246795654297
2020-06-15,239.33135986328125
2020-06-16,249.60546875
2020-06-17,253.3665313720703
2020-06-18,253.73341369628906
2020-06-19,256.1185302734375
2020-06-22,253.82516479492188
2020-06-23,257.4028015136719
2020-06-24,255.93504333496094
2020-06-25,257.76971435546875
2020-06-26,261.53076171875
2020-06-29,261.7142333984375
2020-06-30,262.0811767578125
2020-07-01,262.9985046386719
2020-07-02,272.1717834472656
2020-07-03,269.1512451171875
2020-07-06,269.8017883300781
2020-07-07,267.9430236816406
2020-07-08,265.247802734375
2020-07-09,266.4560241699219
2020-07-10,268.22186279296875
2020-07-13,267.4783020019531
2020-07-14,265.61956787109375
2020-07-15,270.54534912109375
2020-07-16,266.8277893066406
2020-07-17,269.8017883300781
2020-07-20,269.52301025390625
2020-07-21,269.1512451171875
2020-07-22,266.8277893066406
2020-07-23,270.7312316894531
2020-07-24,264.78314208984375
2020-07-27,265.4336853027344
2020-07-28,266.4560241699219
2020-07-29,268.77947998046875
2020-07-30,264.411376953125
2020-07-31,263.01727294921875
2020-08-03,258.46331787109375
2020-08-04,261.71612548828125
2020-08-05,262.5525817871094
2020-08-06,259.29974365234375
2020-08-07,257.99853515625
2020-08-10,256.51153564453125
2020-08-11,257.6268005371094
2020-08-12,262.2737731933594
2020-08-13,262.5525817871094
2020-08-14,258.8350524902344
2020-08-17,259.2068176269531
2020-08-18,259.4856262207031
2020-08-19,263.01727294921875
2020-08-20,259.29974365234375
2020-08-21,254.55984497070312
2020-08-24,258.9280090332031
2020-08-25,259.11383056640625
2020-08-26,261.5302734375
2020-08-27,260.7867431640625
2020-08-28,257.6268005371094
2020-08-31,257.3479919433594
2020-09-01,257.9056396484375
2020-09-02,261.3443908691406
2020-09-03,258.9280090332031
2020-09-04,254.55984497070312
2020-09-07,258.9280090332031
2020-09-08,256.41864013671875
2020-09-09,262.6455078125
2020-09-10,261.6231994628906
2020-09-11,262.2737731933594
2020-09-14,261.5302734375
2020-09-15,263.3890075683594
2020-09-16,261.15850830078125
2020-09-17,260.2290954589844
2020-09-18,257.0691833496094
2020-09-21,251.95753479003906
2020-09-22,254.55984497070312
2020-09-23,257.9056396484375
2020-09-24,254.74569702148438
2020-09-25,251.58578491210938
2020-09-28,258.9280090332031
2020-09-29,261.6231994628906
2020-09-30,257.99853515625
2020-10-01,262.73846435546875
2020-10-02,261.3443908691406
2020-10-05,260.2290954589844
2020-10-06,259.4856262207031
2020-10-07,258.46331787109375
2020-10-08,258.8350524902344
2020-10-09,262.4596252441406
2020-10-12,267.1065979003906
2020-10-13,266.8277893066406
2020-10-14,269.8017883300781
2020-10-15,264.5972595214844
2020-10-16,270.82415771484375
2020-10-19,268.1289367675781
2020-10-20,270.08062744140625
2020-10-21,266.5489501953125
2020-10-22,265.15484619140625
2020-10-23,268.22186279296875
2020-10-26,265.15484619140625
2020-10-27,266.8277893066406
2020-10-28,259.11383056640625
2020-10-29,259.3926696777344
2020-10-30,258.0915222167969
2020-11-02,263.8537292480469
2020-11-03,269.70892333984375
2020-11-04,278.72393798828125
2020-11-05,277.7016296386719
2020-11-06,276.02874755859375
2020-11-09,289.0401611328125
2020-11-10,293.1294860839844
2020-11-11,296.4753112792969
2020-11-12,294.89532470703125
2020-11-13,292.0142517089844
2020-11-16,295.08123779296875
2020-11-17,294.24481201171875
2020-11-18,292.385986328125
2020-11-19,288.85430908203125
2020-11-20,290.0625
2020-11-23,284.67205810546875
2020-11-24,275.0063781738281
2020-11-25,282.9062194824219
2020-11-26,284.20733642578125
2020-11-27,287.460205078125
2020-11-30,285.13671875
2020-12-01,284.67205810546875
2020-12-02,284.7650146484375
2020-12-03,283.4638366699219
2020-12-04,284.67205810546875
2020-12-07,282.53448486328125
2020-12-08,283.2779846191406
2020-12-09,280.67572021484375
2020-12-10,280.39691162109375
2020-12-11,281.140380859375
2020-12-14,281.3262634277344
2020-12-15,281.140380859375
2020-12-16,287.55316162109375
2020-12-17,283.18505859375
2020-12-18,283.8355712890625
2020-12-21,274.7275695800781
2020-12-22,280.48980712890625
2020-12-23,282.2556457519531
2020-12-24,280.95452880859375
2020-12-28,287.2743835449219
2020-12-29,290.15545654296875
2020-12-30,291.0848388671875
2020-12-31,288.85430908203125
2021-01-04,289.6907958984375
2021-01-05,286.7167053222656
2021-01-06,286.9955139160156
2021-01-07,285.8802795410156
2021-01-08,284.67205810546875
2021-01-11,283.55682373046875
2021-01-12,279.2815856933594
2021-01-13,280.21099853515625
2021-01-14,276.9581298828125
2021-01-15,277.3298645019531
2021-01-18,275.935791015625
2021-01-19,276.1217041015625
2021-01-20,272.86883544921875
2021-01-21,273.7982177734375
2021-01-22,275.3781433105469
2021-01-25,277.8875427246094
2021-01-26,280.48980712890625
2021-01-27,276.5863952636719
2021-01-28,276.4004821777344
2021-01-29,269.615966796875
2021-02-01,275.5640869140625
2021-02-02,277.3298645019531
2021-02-03,275.0063781738281
2021-02-04,277.0510559082031
2021-02-05,284.021484375
2021-02-08,286.4378967285156
2021-02-09,290.71307373046875
2021-02-10,289.3189697265625
2021-02-11,287.181396484375
2021-02-12,295.8247375488281
2021-02-15,292.75775146484375
2021-02-16,291.4566345214844
2021-02-17,294.6165466308594
2021-02-18,294.4306335449219
2021-02-19,293.78009033203125
2021-02-22,288.94720458984375
2021-02-23,289.6907958984375
2021-02-24,285.5085144042969
2021-02-25,285.22967529296875
2021-02-26,281.419189453125
2021-03-01,284.1144104003906
2021-03-02,287.0885009765625
2021-03-03,285.8802795410156
2021-03-04,288.85430908203125
2021-03-05,286.9955139160156
2021-03-08,286.9955139160156
2021-03-09,289.1331481933594
2021-03-10,296.0105895996094
2021-03-11,298.4270324707031
2021-03-12,299.8211364746094
2021-03-15,298.79876708984375
2021-03-16,300.5646057128906
2021-03-17,302.9810485839844
2021-03-18,299.26348876953125
2021-03-19,297.7764587402344
2021-03-22,298.1482238769531
2021-03-23,298.98468017578125
2021-03-24,295.7318115234375
2021-03-25,299.9140625
2021-03-26,300.75048828125
2021-03-29,303.5386657714844
2021-03-30,304.6539306640625
2021-03-31,303.72454833984375
2021-04-01,300.9828186035156
2021-04-06,307.7673645019531
2021-04-07,307.34918212890625
2021-04-08,315.6207275390625
2021-04-09,314.55194091796875
2021-04-12,313.2972412109375
2021-04-13,316.0389709472656
2021-04-14,315.2025146484375
2021-04-15,318.59478759765625
2021-04-16,312.7860412597656
2021-04-19,314.9237060546875
2021-04-20,313.7619934082031
2021-04-21,318.4089050292969
2021-04-22,323.1488037109375
2021-04-23,321.05767822265625
2021-04-26,318.5483093261719
2021-04-27,316.150390625
2021-04-28,318.78338623046875
2021-04-29,322.6388854980469
2021-04-30,321.2753601074219
2021-05-03,324.9898376464844
2021-05-04,320.9932556152344
2021-05-05,325.365966796875
2021-05-06,326.9175109863281
2021-05-07,329.0333557128906
2021-05-10,331.38427734375
2021-05-11,325.7420959472656
2021-05-12,325.6480407714844
2021-05-13,329.2684631347656
2021-05-14,331.3372497558594
2021-05-17,334.2524108886719
2021-05-18,330.96112060546875
2021-05-19,329.2684631347656
2021-05-20,337.4495849609375
2021-05-21,339.7535400390625
2021-05-24,342.9507751464844
2021-05-25,345.3016662597656
2021-05-26,344.5964050292969
2021-05-27,344.0791931152344
2021-05-28,349.3922119140625
2021-05-31,346.3360595703125
2021-06-01,347.9346923828125
2021-06-02,349.43927001953125
2021-06-03,350.61474609375
2021-06-04,353.9530029296875
2021-06-07,356.1628723144531
2021-06-08,358.0906066894531
2021-06-09,359.2190246582031
2021-06-10,359.2190246582031
2021-06-11,361.14678955078125
2021-06-14,361.616943359375
2021-06-15,364.34405517578125
2021-06-16,365.9896545410156
2021-06-17,368.0584716796875
2021-06-18,367.0240478515625
2021-06-21,366.03668212890625
2021-06-22,364.39105224609375
2021-06-23,358.70184326171875
2021-06-24,366.88299560546875
2021-06-25,362.4162902832031
2021-06-28,362.6513671875
2021-06-29,360.3945007324219
2021-06-30,353.3887939453125
2021-07-01,352.9656677246094
2021-07-02,350.4266052246094
2021-07-05,350.4736633300781
2021-07-06,348.40484619140625
2021-07-07,354.0470275878906
2021-07-08,343.23284912109375
2021-07-09,349.6273193359375
2021-07-12,352.9656677246094
2021-07-13,353.106689453125
2021-07-14,354.0470275878906
2021-07-15,351.32000732421875
2021-07-16,352.2603759765625
2021-07-19,350.8968200683594
2021-07-20,354.2351379394531
2021-07-21,356.53900146484375
2021-07-22,356.5860595703125
2021-07-23,363.9678649902344
2021-07-26,360.62957763671875
2021-07-27,360.6766052246094
2021-07-28,362.8394470214844
2021-07-29,361.94610595703125
2021-07-30,362.886474609375
2021-08-02,369.2809753417969
2021-08-03,370.36236572265625
2021-08-04,371.8199157714844
2021-08-05,374.4999694824219
2021-08-06,375.25225830078125
2021-08-09,375.29925537109375
2021-08-10,374.4059143066406
2021-08-11,376.42767333984375
2021-08-12,379.7660217285156
2021-08-13,379.06072998046875
2021-08-16,374.8291015625
2021-08-17,376.2396545410156
2021-08-18,369.7511291503906
2021-08-19,365.6134948730469
2021-08-20,369.0928649902344
2021-08-23,371.5378112792969
2021-08-24,369.7511291503906
2021-08-25,369.6100769042969
2021-08-26,370.5974426269531
2021-08-27,370.12725830078125
2021-08-30,373.5126037597656
2021-08-31,372.66619873046875
2021-09-01,375.6754150390625
2021-09-02,376.2866516113281
2021-09-03,371.302734375
2021-09-06,372.7132568359375
2021-09-07,369.6100769042969
2021-09-08,370.5504455566406
2021-09-09,373.9827880859375
2021-09-10,374.5940246582031
2021-09-13,373.794677734375
2021-09-14,374.8291015625
2021-09-15,369.56304931640625
2021-09-16,360.4415283203125
2021-09-17,359.78326416015625
2021-09-20,350.05047607421875
2021-09-21,360.58258056640625
2021-09-22,361.5229187011719
2021-09-23,364.15594482421875
2021-09-24,355.7867431640625
2021-09-27,349.8153991699219
2021-09-28,341.0700378417969
2021-09-29,341.63421630859375
2021-09-30,335.56890869140625
2021-10-01,339.9886169433594
2021-10-04,339.9416198730469
2021-10-05,342.1044006347656
2021-10-06,336.7913818359375
2021-10-07,340.3177490234375
2021-10-08,336.274169921875
2021-10-11,334.5345153808594
2021-10-12,334.20538330078125
2021-10-13,340.7879333496094
2021-10-14,347.8876647949219
2021-10-15,347.5115051269531
2021-10-18,344.0791931152344
2021-10-19,340.9289855957031
2021-10-20,342.5746154785156
2021-10-21,347.2763977050781
2021-10-22,364.9082336425781
2021-10-25,360.9587097167969
2021-10-26,367.1651306152344
2021-10-27,365.19036865234375
2021-10-28,369.9862365722656
2021-10-29,371.3967590332031
2021-11-01,374.4529724121094
2021-11-02,376.1455993652344
2021-11-03,381.3646240234375
2021-11-04,384.4207763671875
2021-11-05,388.1822509765625
2021-11-08,387.6650695800781
2021-11-09,389.827880859375
2021-11-10,389.6398010253906
2021-11-11,389.7338562011719
2021-11-12,395.8462219238281
2021-11-15,398.7613525390625
2021-11-16,401.7235107421875
2021-11-17,404.16845703125
2021-11-18,397.679931640625
2021-11-19,400.1248779296875
2021-11-22,392.93109130859375
2021-11-23,387.14788818359375
2021-11-24,387.9471435546875
2021-11-25,390.7212829589844
2021-11-26,378.30841064453125
2021-11-29,377.8382568359375
2021-11-30,373.794677734375
2021-12-01,381.9288635253906
2021-12-02,374.4059143066406
2021-12-03,376.991943359375
2021-12-06,384.23272705078125
2021-12-07,399.46661376953125
2021-12-08,393.3072509765625
2021-12-09,394.1065673828125
2021-12-10,395.9402770996094
2021-12-13,393.0721740722656
2021-12-14,390.4391784667969
2021-12-15,392.41387939453125
2021-12-16,393.4953308105469
2021-12-17,388.4173583984375
2021-12-20,386.4895935058594
2021-12-21,390.1570129394531
2021-12-22,394.0124816894531
2021-12-23,397.4448547363281
2021-12-24,397.1627502441406
2021-12-27,393.21319580078125
2021-12-28,395.9873046875
2021-12-29,393.8714904785156
2021-12-30,394.7647705078125
2021-12-31,392.0848083496094
2022-01-03,400.5950622558594
2022-01-04,405.67303466796875
2022-01-05,402.6639099121094
2022-01-06,388.3703308105469
2022-01-07,385.1260681152344
2022-01-10,371.1146545410156
2022-01-11,372.7132568359375
2022-01-12,376.1925964355469
2022-01-13,365.6134948730469
2022-01-14,356.7741394042969
2022-01-17,362.2752685546875
2022-01-18,353.57684326171875
2022-01-19,354.7523193359375
2022-01-20,358.0906066894531
2022-01-21,353.106689453125
2022-01-24,344.5023193359375
2022-01-25,347.7936096191406
2022-01-26,349.909423828125
2022-01-27,350.8027648925781
2022-01-28,346.14801025390625
2022-01-31,354.3761901855469
2022-02-01,355.26953125
2022-02-02,356.9621887207031
2022-02-03,350.28558349609375
2022-02-04,345.8188781738281
2022-02-07,349.20416259765625
2022-02-08,346.9002685546875
2022-02-09,349.2511901855469
2022-02-10,342.2925109863281
2022-02-11,342.2454833984375
2022-02-14,332.0425109863281
2022-02-15,337.9198303222656
2022-02-16,333.9702453613281
2022-02-17,335.3338317871094
2022-02-18,339.2362976074219
2022-02-21,325.7890930175781
2022-02-22,327.9519348144531
2022-02-23,323.0150451660156
2022-02-24,320.3349914550781
2022-02-25,332.8418273925781
2022-02-28,333.8291931152344
2022-03-01,324.1905212402344
2022-03-02,327.71685791015625
2022-03-03,325.6480407714844
2022-03-04,316.33843994140625
2022-03-07,321.46343994140625
2022-03-08,308.7214660644531
2022-03-09,334.7696228027344
2022-03-10,318.5953063964844
2022-03-11,318.0311279296875
2022-03-14,324.6606750488281
2022-03-15,323.4852294921875
2022-03-16,338.4840087890625
2022-03-17,339.330322265625
2022-03-18,341.0700378417969
2022-03-21,333.9702453613281
2022-03-22,341.6812744140625
2022-03-23,335.9450378417969
2022-03-24,329.0333557128906
2022-03-25,328.51617431640625
2022-03-28,332.4656677246094
2022-03-29,347.22943115234375
2022-03-30,344.784423828125
2022-03-31,342.15142822265625
2022-04-01,345.7718505859375
2022-04-04,348.9220275878906
2022-04-05,352.16632080078125
2022-04-06,344.5493469238281
2022-04-07,345.3016662597656
2022-04-08,345.9129333496094
2022-04-11,342.7156677246094
2022-04-12,340.0826416015625
2022-04-13,337.77874755859375
2022-04-14,339.89459228515625
2022-04-19,330.0207824707031
2022-04-20,332.5596923828125
2022-04-21,339.4244079589844
2022-04-22,331.948486328125
2022-04-25,321.51043701171875
2022-04-26,318.0311279296875
2022-04-27,325.8053894042969
2022-04-28,331.29034423828125
2022-04-29,332.8165588378906
2022-05-02,324.4222717285156
2022-05-03,318.1264953613281
2022-05-04,314.5970458984375
2022-05-05,314.02471923828125
2022-05-06,301.4331970214844
2022-05-09,290.367919921875
2022-05-10,294.755859375
2022-05-11,308.92132568359375
2022-05-12,307.8243408203125
2022-05-13,317.1249084472656
2022-05-16,312.6892395019531
2022-05-17,313.1184997558594
2022-05-18,301.4331970214844
2022-05-19,294.4220275878906
2022-05-20,293.6111755371094
2022-05-23,299.14385986328125
2022-05-24,294.0881652832031
2022-05-25,293.2773132324219
2022-05-26,297.56988525390625
2022-05-27,309.8275146484375
2022-05-30,316.4095153808594
2022-05-31,313.4046630859375
2022-06-01,307.1089172363281
2022-06-02,316.6956481933594
2022-06-03,312.7846374511719
2022-06-06,317.74493408203125
2022-06-07,312.260009765625
2022-06-08,311.8307189941406
2022-06-09,307.490478515625
2022-06-10,300.2408142089844
2022-06-13,294.0881652832031
2022-06-14,287.74468994140625
2022-06-15,293.32501220703125
2022-06-16,290.4156188964844
2022-06-17,293.4681091308594
2022-06-20,294.2789306640625
2022-06-21,301.0516357421875
2022-06-22,302.33941650390625
2022-06-23,308.4443664550781
2022-06-24,321.3220520019531
2022-06-27,319.1280517578125
2022-06-28,315.69403076171875
2022-06-29,315.5032653808594
2022-06-30,314.1200866699219
2022-07-01,314.2154846191406
2022-07-04,316.4095153808594
2022-07-05,316.1709899902344
2022-07-06,331.7195739746094
2022-07-07,328.04705810546875
2022-07-08,315.21710205078125
2022-07-11,314.3108825683594
2022-07-12,323.2298889160156
2022-07-13,320.51123046875
2022-07-14,319.3665466308594
2022-07-15,324.7084045410156
2022-07-18,326.4254455566406
2022-07-19,331.1949768066406
2022-07-20,328.2378845214844
2022-07-21,331.004150390625
2022-07-22,337.2999267578125
2022-07-25,337.4430236816406
2022-07-26,338.58770751953125
2022-07-27,339.350830078125
2022-07-28,338.3492126464844
2022-07-29,351.13153076171875
2022-08-01,352.228515625
2022-08-02,347.02972412109375
2022-08-03,344.7403564453125
2022-08-04,349.462158203125
2022-08-05,341.64019775390625
2022-08-08,344.3587951660156
2022-08-09,342.7371520996094
2022-08-10,344.3587951660156
2022-08-11,343.6910705566406
2022-08-12,343.3572082519531
2022-08-15,346.5527648925781
2022-08-16,346.02813720703125
2022-08-17,347.69744873046875
2022-08-18,347.02972412109375
2022-08-19,345.455810546875
2022-08-22,345.21734619140625
2022-08-23,337.7768859863281
2022-08-24,344.0249328613281
2022-08-25,342.9756164550781
2022-08-26,336.4891052246094
2022-08-29,330.861083984375
2022-08-30,326.8070068359375
2022-08-31,327.4270324707031
2022-09-01,322.60986328125
2022-09-02,328.9056091308594
2022-09-05,325.9007873535156
2022-09-06,327.80859375
2022-09-07,326.2346496582031
2022-09-08,325.85308837890625
2022-09-09,329.3825378417969
2022-09-12,336.1552429199219
2022-09-13,332.14886474609375
2022-09-14,328.9056091308594
2022-09-15,326.9500732421875
2022-09-16,323.420654296875
2022-09-19,317.69720458984375
2022-09-20,318.651123046875
2022-09-21,321.7513122558594
2022-09-22,313.0708312988281
2022-09-23,310.7814636230469
2022-09-26,313.64312744140625
2022-09-27,310.7337646484375
2022-09-28,310.1614074707031
2022-09-29,308.4443664550781
2022-09-30,315.0262756347656
2022-10-03,311.6399841308594
2022-10-04,322.60986328125
2022-10-05,320.1296691894531
2022-10-06,318.8418884277344
2022-10-07,313.0231018066406
2022-10-10,309.77984619140625
2022-10-11,312.403076171875
2022-10-12,313.452392578125
2022-10-13,305.5826721191406
2022-10-14,311.3061218261719
2022-10-17,313.3569641113281
2022-10-18,314.930908203125
2022-10-19,312.49847412109375
2022-10-20,314.02471923828125
2022-10-21,295.80517578125
2022-10-24,301.5285949707031
2022-10-25,306.82275390625
2022-10-26,305.05804443359375
2022-10-27,301.1947326660156
2022-10-28,299.7638854980469
2022-10-31,303.4363708496094
2022-11-01,302.8640441894531
2022-11-02,293.7543029785156
2022-11-03,287.1246337890625
2022-11-04,306.58428955078125
2022-11-07,308.3013000488281
2022-11-08,312.5461730957031
2022-11-09,312.6892395019531
2022-11-10,322.9436950683594
2022-11-11,330.8133850097656
2022-11-14,330.5272216796875
2022-11-15,326.9500732421875
2022-11-16,329.6210021972656
2022-11-17,330.57489013671875
2022-11-18,332.053466796875
2022-11-21,332.196533203125
2022-11-22,328.85791015625
2022-11-23,332.8642883300781
2022-11-24,335.10595703125
2022-11-25,334.1043701171875
2022-11-28,336.44140625
2022-11-29,331.4811096191406
2022-11-30,338.444580078125
2022-12-01,341.878662109375
2022-12-02,344.12030029296875
2022-12-05,340.3524169921875
2022-12-06,342.4033203125
2022-12-07,340.0185546875
2022-12-08,338.6353759765625
2022-12-09,338.6353759765625
2022-12-12,333.5797424316406
2022-12-13,337.9676208496094
