Date,AES
2018-04-27,9.426506996154785
2018-04-30,9.472941398620605
2018-05-01,9.449723243713379
2018-05-02,9.434244155883789
2018-05-03,9.519377708435059
2018-05-04,9.54259204864502
2018-05-07,9.573552131652832
2018-05-08,9.078234672546387
2018-05-09,9.3413724899292
2018-05-10,9.527118682861328
2018-05-11,9.51163387298584
2018-05-14,9.558073997497559
2018-05-15,9.519377708435059
2018-05-16,9.503896713256836
2018-05-17,9.32589054107666
2018-05-18,9.23302173614502
2018-05-21,9.333633422851562
2018-05-22,9.441983222961426
2018-05-23,9.434244155883789
2018-05-24,9.589027404785156
2018-05-25,9.604509353637695
2018-05-29,9.604509353637695
2018-05-30,9.805729866027832
2018-05-31,9.867645263671875
2018-06-01,9.898604393005371
2018-06-04,10.006954193115234
2018-06-05,10.006954193115234
2018-06-06,9.681903839111328
2018-06-07,9.844429969787598
2018-06-08,9.883123397827148
2018-06-11,9.929558753967285
2018-06-12,10.092084884643555
2018-06-13,10.161739349365234
2018-06-14,10.200439453125
2018-06-15,10.11530590057373
2018-06-18,10.11530590057373
2018-06-19,10.123044967651367
2018-06-20,10.006954193115234
2018-06-21,9.975996971130371
2018-06-22,9.952775955200195
2018-06-25,9.960518836975098
2018-06-26,10.223657608032227
2018-06-27,10.246870994567871
2018-06-28,10.45583438873291
2018-06-29,10.37844181060791
2018-07-02,10.169479370117188
2018-07-03,10.068869590759277
2018-07-05,10.037911415100098
2018-07-06,10.061127662658691
2018-07-09,9.774775505065918
2018-07-10,9.937300682067871
2018-07-11,10.084346771240234
2018-07-12,10.138525009155273
2018-07-13,10.200439453125
2018-07-16,10.161739349365234
2018-07-17,9.94504165649414
2018-07-18,9.852167129516602
2018-07-19,10.084346771240234
2018-07-20,10.084346771240234
2018-07-23,10.11530590057373
2018-07-24,10.146261215209961
2018-07-25,10.370702743530273
2018-07-26,10.370702743530273
2018-07-27,10.347485542297363
2018-07-30,10.293310165405273
2018-07-31,10.339743614196777
2018-08-01,10.424880027770996
2018-08-02,10.588988304138184
2018-08-03,10.698393821716309
2018-08-06,10.799983978271484
2018-08-07,10.651504516601562
2018-08-08,10.901577949523926
2018-08-09,10.737468719482422
2018-08-10,10.596802711486816
2018-08-13,10.456137657165527
2018-08-14,10.54991340637207
2018-08-15,10.542098999023438
2018-08-16,10.839062690734863
2018-08-17,10.893763542175293
2018-08-20,10.909393310546875
2018-08-21,10.917208671569824
2018-08-22,10.932836532592773
2018-08-23,10.948467254638672
2018-08-24,10.948467254638672
2018-08-27,10.909393310546875
2018-08-28,10.870317459106445
2018-08-29,10.948467254638672
2018-08-30,10.862504005432129
2018-08-31,10.518655776977539
2018-09-04,10.276397705078125
2018-09-05,10.47957992553711
2018-09-06,10.37799072265625
2018-09-07,10.245138168334961
2018-09-10,10.331101417541504
2018-09-11,10.22169303894043
2018-09-12,10.338912963867188
2018-09-13,10.51084041595459
2018-09-14,10.588988304138184
2018-09-17,10.659319877624512
2018-09-18,10.745283126831055
2018-09-19,10.620246887207031
2018-09-20,10.792169570922852
2018-09-21,10.909393310546875
2018-09-24,10.753098487854004
2018-09-25,10.706208229064941
2018-09-26,10.635876655578613
2018-09-27,10.706208229064941
2018-09-28,10.940651893615723
2018-10-01,10.97972583770752
2018-10-02,11.27668571472168
2018-10-03,11.35483169555664
2018-10-04,11.339205741882324
2018-10-05,11.45642375946045
2018-10-08,11.542386054992676
2018-10-09,11.581460952758789
2018-10-10,11.550201416015625
2018-10-11,11.284502983093262
2018-10-12,11.448610305786133
2018-10-15,11.597089767456055
2018-10-16,12.003458023071289
2018-10-17,11.784646034240723
2018-10-18,11.565829277038574
2018-10-19,11.706494331359863
2018-10-22,11.729941368103027
2018-10-23,11.503312110900879
2018-10-24,11.464239120483398
2018-10-25,11.495499610900879
2018-10-26,11.370465278625488
2018-10-29,11.347020149230957
2018-10-30,11.581460952758789
2018-10-31,11.49473762512207
2018-11-01,11.620880126953125
2018-11-02,11.510506629943848
2018-11-05,11.881052017211914
2018-11-06,12.622135162353516
2018-11-07,12.298897743225098
2018-11-08,12.354084014892578
2018-11-09,12.235828399658203
2018-11-12,12.235828399658203
2018-11-13,12.149103164672852
2018-11-14,12.015074729919434
2018-11-15,12.156986236572266
2018-11-16,12.22794246673584
2018-11-19,12.12545108795166
2018-11-20,11.747025489807129
2018-11-21,11.881052017211914
2018-11-23,11.8258638381958
2018-11-26,12.141217231750488
2018-11-27,11.999307632446289
2018-11-28,12.22794246673584
2018-11-29,12.17275333404541
2018-11-30,12.212172508239746
2018-12-03,12.298897743225098
2018-12-04,12.188523292541504
2018-12-06,12.180638313293457
2018-12-07,12.243709564208984
2018-12-10,12.432924270629883
2018-12-11,12.409270286560059
2018-12-12,12.527530670166016
2018-12-13,12.440807342529297
2018-12-14,12.574833869934082
2018-12-17,11.731254577636719
2018-12-18,11.810096740722656
2018-12-19,11.620880126953125
2018-12-20,11.581459045410156
2018-12-21,11.392250061035156
2018-12-24,10.895563125610352
2018-12-26,11.258220672607422
2018-12-27,11.266106605529785
2018-12-28,11.250335693359375
2018-12-31,11.40013313293457
2019-01-02,11.17938232421875
2019-01-03,11.17149829864502
2019-01-04,11.542043685913086
2019-01-07,11.59722900390625
2019-01-08,11.865283012390137
2019-01-09,11.841630935668945
2019-01-10,12.093916893005371
2019-01-11,12.133336067199707
2019-01-14,11.857399940490723
2019-01-15,12.17275333404541
2019-01-16,12.22794246673584
2019-01-17,12.212172508239746
2019-01-18,12.259478569030762
2019-01-22,12.306780815124512
2019-01-23,12.511761665344238
2019-01-24,12.535416603088379
2019-01-25,12.519646644592285
2019-01-28,12.511761665344238
2019-01-29,12.637907028198242
2019-01-30,12.84288501739502
2019-01-31,13.031318664550781
2019-02-01,13.261895179748535
2019-02-04,13.381156921386719
2019-02-05,13.476566314697266
2019-02-06,13.500414848327637
2019-02-07,13.60377311706543
2019-02-08,13.691235542297363
2019-02-11,13.643533706665039
2019-02-12,13.659430503845215
2019-02-13,13.548120498657227
2019-02-14,13.564019203186035
2019-02-15,13.452713012695312
2019-02-19,13.659430503845215
2019-02-20,13.635578155517578
2019-02-21,13.770743370056152
2019-02-22,13.937708854675293
2019-02-25,13.778692245483398
2019-02-26,13.7468900680542
2019-02-27,13.643533706665039
2019-02-28,13.699182510375977
2019-03-01,13.913858413696289
2019-03-04,13.61172866821289
2019-03-05,13.850250244140625
2019-03-06,13.97746467590332
2019-03-07,14.049018859863281
2019-03-08,14.0728759765625
2019-03-11,14.287544250488281
2019-03-12,14.406805038452148
2019-03-13,14.406805038452148
2019-03-14,14.45451545715332
2019-03-15,14.557866096496582
2019-03-18,14.430660247802734
2019-03-19,14.184184074401855
2019-03-20,14.25574016571045
2019-03-21,14.534015655517578
2019-03-22,14.359097480773926
2019-03-25,14.50221061706543
2019-03-26,14.637377738952637
2019-03-27,14.510164260864258
2019-03-28,14.39885425567627
2019-03-29,14.375
2019-04-01,14.247788429260254
2019-04-02,14.31934642791748
2019-04-03,14.359097480773926
2019-04-04,14.311393737792969
2019-04-05,14.526065826416016
2019-04-08,14.30344009399414
2019-04-09,14.39885425567627
2019-04-10,14.359097480773926
2019-04-11,14.375
2019-04-12,14.327295303344727
