Date,COST.L
2019-05-15,309.921875
2019-05-16,310.39215087890625
2019-05-17,310.39215087890625
2019-05-20,306.1595764160156
2019-05-21,309.921875
2019-05-22,305.68927001953125
2019-05-23,299.5755310058594
2019-05-24,296.2833251953125
2019-05-28,297.6943054199219
2019-05-29,293.461669921875
2019-05-30,299.5755310058594
2019-05-31,296.2833251953125
2019-06-03,294.40228271484375
2019-06-04,294.40228271484375
2019-06-05,295.3428649902344
2019-06-06,303.33782958984375
2019-06-07,300.51605224609375
2019-06-10,305.2189636230469
2019-06-11,303.80810546875
2019-06-12,300.986328125
2019-06-13,298.16461181640625
2019-06-14,291.58056640625
2019-06-17,292.5210876464844
2019-06-18,289.22906494140625
2019-06-19,280.2934875488281
2019-06-20,288.7587585449219
2019-06-21,282.1746826171875
2019-06-24,284.526123046875
2019-06-25,288.7587585449219
2019-06-26,286.87762451171875
2019-06-27,288.7587585449219
2019-06-28,163.84942626953125
2019-07-01,169.68104553222656
2019-07-02,179.08689880371094
2019-07-03,179.83932495117188
2019-07-04,185.294677734375
2019-07-05,178.71063232421875
2019-07-08,171.1859893798828
2019-07-09,168.74044799804688
2019-07-10,164.60183715820312
2019-07-11,159.5227508544922
2019-07-12,161.78013610839844
2019-07-15,161.21578979492188
2019-07-16,160.27517700195312
2019-07-17,158.9584197998047
2019-07-18,159.146484375
2019-07-19,159.5227508544922
2019-07-22,160.83953857421875
2019-07-23,160.83953857421875
2019-07-24,159.89901733398438
2019-07-25,156.51284790039062
2019-07-26,158.39405822753906
2019-07-29,155.00791931152344
2019-07-30,151.62185668945312
2019-07-31,147.29518127441406
2019-08-01,145.2258758544922
2019-08-02,145.79022216796875
2019-08-05,142.96852111816406
2019-08-06,141.27548217773438
2019-08-07,138.82992553710938
2019-08-08,137.1368865966797
2019-08-09,135.82003784179688
2019-08-12,137.1368865966797
2019-08-13,138.26559448242188
2019-08-14,141.08729553222656
2019-08-15,137.70123291015625
2019-08-16,136.38438415527344
2019-08-19,137.70123291015625
2019-08-20,136.7606201171875
2019-08-21,152.374267578125
2019-08-22,146.7308349609375
2019-08-23,142.21600341796875
2019-08-27,141.65164184570312
2019-08-28,140.14669799804688
2019-08-29,139.20619201660156
2019-08-30,140.71115112304688
2019-09-02,143.9091033935547
2019-09-03,139.01800537109375
2019-09-04,139.7705078125
2019-09-05,139.95860290527344
2019-09-06,142.0279083251953
2019-09-09,148.6119384765625
2019-09-10,151.24557495117188
2019-09-11,157.07720947265625
2019-09-12,155.2313995361328
2019-09-13,155.043212890625
2019-09-16,157.1129608154297
2019-09-17,158.05377197265625
2019-09-18,153.7261199951172
2019-09-19,153.1616668701172
2019-09-20,152.03271484375
2019-09-23,146.3878936767578
2019-09-24,144.31813049316406
2019-09-25,144.31813049316406
2019-09-26,143.94187927246094
2019-09-27,148.08131408691406
2019-09-30,146.95237731933594
2019-10-01,148.08131408691406
2019-10-02,148.08131408691406
2019-10-03,149.9629364013672
2019-10-04,148.08131408691406
2019-10-07,149.21022033691406
2019-10-08,148.64576721191406
2019-10-09,148.64576721191406
2019-10-10,150.33926391601562
2019-10-11,157.8656463623047
2019-10-14,163.13409423828125
2019-10-15,164.07484436035156
2019-10-16,163.69859313964844
2019-10-17,164.26307678222656
2019-10-18,165.2037811279297
2019-10-21,164.07484436035156
2019-10-22,163.13409423828125
2019-10-23,163.88670349121094
2019-10-24,163.13409423828125
2019-10-25,162.1933135986328
2019-10-28,157.30117797851562
2019-10-29,155.41954040527344
2019-10-30,158.05377197265625
2019-10-31,157.1129608154297
2019-11-01,160.8761444091797
2019-11-04,159.37086486816406
2019-11-05,162.1933135986328
2019-11-06,163.69859313964844
2019-11-07,161.81695556640625
2019-11-08,155.9840087890625
2019-11-11,157.6774139404297
2019-11-12,161.06436157226562
2019-11-13,161.06436157226562
2019-11-14,162.38145446777344
2019-11-15,163.69859313964844
2019-11-18,162.94590759277344
2019-11-19,166.8972930908203
2019-11-20,164.8275604248047
2019-11-21,159.9354248046875
2019-11-22,160.8761444091797
2019-11-25,166.70909118652344
2019-11-26,169.53155517578125
2019-11-27,174.0473175048828
2019-11-28,178.75132751464844
2019-11-29,182.3263702392578
2019-12-02,177.05789184570312
2019-12-03,171.22494506835938
2019-12-04,175.92897033691406
2019-12-05,181.00921630859375
2019-12-06,183.07896423339844
2019-12-09,182.13816833496094
2019-12-10,183.07896423339844
2019-12-11,181.19732666015625
2019-12-12,147.89317321777344
2019-12-13,143.94187927246094
2019-12-16,145.07081604003906
2019-12-17,144.88258361816406
2019-12-18,140.74317932128906
2019-12-19,140.93128967285156
2019-12-20,147.51683044433594
2019-12-23,149.5865936279297
2019-12-24,150.52740478515625
2019-12-27,148.26954650878906
2019-12-30,148.45765686035156
2019-12-31,149.9629364013672
2020-01-02,155.2313995361328
2020-01-03,156.73670959472656
2020-01-06,154.47872924804688
2020-01-07,157.1129608154297
2020-01-08,156.73670959472656
2020-01-09,152.97341918945312
2020-01-10,156.17213439941406
2020-01-13,158.61825561523438
2020-01-14,160.12353515625
2020-01-15,155.41954040527344
2020-01-16,160.31166076660156
2020-01-17,165.2037811279297
2020-01-20,162.1933135986328
2020-01-21,164.63931274414062
2020-01-22,171.78941345214844
2020-01-23,177.6223907470703
2020-01-24,178.75132751464844
2020-01-27,174.0473175048828
2020-01-28,178.75132751464844
2020-01-29,182.89085388183594
2020-01-30,182.51451110839844
2020-01-31,184.20791625976562
2020-02-03,182.51451110839844
2020-02-04,184.96051025390625
2020-02-05,184.20791625976562
2020-02-06,182.51451110839844
2020-02-07,184.5842742919922
2020-02-10,182.51451110839844
2020-02-11,192.8632049560547
2020-02-12,193.33363342285156
2020-02-13,190.981689453125
2020-02-14,194.27444458007812
2020-02-17,195.21527099609375
2020-02-18,189.57044982910156
2020-02-19,189.1000518798828
2020-02-20,186.08956909179688
2020-02-21,183.64344787597656
2020-02-24,179.12767028808594
2020-02-25,173.6709747314453
2020-02-26,173.48284912109375
2020-02-27,169.3433074951172
2020-02-28,155.9840087890625
2020-03-02,154.47872924804688
2020-03-03,162.1933135986328
2020-03-04,166.1446075439453
2020-03-05,163.5103759765625
2020-03-06,157.30117797851562
2020-03-09,155.2313995361328
2020-03-10,149.5865936279297
2020-03-11,98.59538269042969
2020-03-12,73.3820571899414
2020-03-13,55.50698471069336
2020-03-16,37.63180160522461
2020-03-17,40.17197799682617
2020-03-18,36.69097900390625
2020-03-19,37.39659881591797
2020-03-20,35.750267028808594
2020-03-23,31.798858642578125
2020-03-24,34.009761810302734
2020-03-25,36.54994201660156
2020-03-26,37.867008209228516
2020-03-27,34.8094482421875
2020-03-30,33.68050003051758
2020-03-31,33.02186584472656
2020-04-01,34.009761810302734
2020-04-02,33.53935241699219
2020-04-03,32.59853744506836
2020-04-06,33.86862564086914
2020-04-07,35.750267028808594
2020-04-08,36.40879821777344
2020-04-09,39.09001541137695
2020-04-14,51.743804931640625
2020-04-15,85.6124267578125
2020-04-16,78.08606719970703
2020-04-17,85.51837158203125
2020-04-20,79.96771240234375
2020-04-21,76.67484283447266
2020-04-22,77.61565399169922
2020-04-23,75.26370239257812
2020-04-24,74.32288360595703
2020-04-27,79.49729919433594
2020-04-28,79.21501159667969
2020-04-29,79.96771240234375
2020-04-30,74.04061126708984
2020-05-01,75.73411560058594
2020-05-04,75.26370239257812
2020-05-05,75.35777282714844
2020-05-06,70.65376281738281
2020-05-07,75.26370239257812
2020-05-11,81.96690368652344
2020-05-12,74.9697265625
2020-05-13,70.07170104980469
2020-05-14,67.97254943847656
2020-05-15,70.57150268554688
2020-05-18,77.46871948242188
2020-05-19,71.97093963623047
2020-05-20,74.9697265625
2020-05-21,74.9697265625
2020-05-22,75.46952819824219
2020-05-26,74.9697265625
2020-05-27,68.8721923828125
2020-05-28,80.1676254272461
2020-05-29,76.96891784667969
2020-06-01,73.4703369140625
2020-06-02,80.66741943359375
2020-06-03,82.4666976928711
2020-06-04,79.46791076660156
2020-06-05,79.76779174804688
2020-06-08,89.3639144897461
2020-06-09,85.36553192138672
2020-06-10,84.26597595214844
2020-06-11,75.96932220458984
2020-06-12,74.9697265625
2020-06-15,76.3691635131836
2020-06-16,77.06887817382812
2020-06-17,76.96891784667969
2020-06-18,76.56908416748047
2020-06-19,72.97052764892578
2020-06-22,72.47074127197266
2020-06-23,72.57069396972656
2020-06-24,69.97174072265625
2020-06-25,68.6722640991211
2020-06-26,67.47274780273438
2020-06-29,72.87057495117188
2020-06-30,70.9713363647461
2020-07-01,68.6722640991211
2020-07-02,67.57271575927734
2020-07-03,66.87299346923828
2020-07-06,65.97335815429688
2020-07-07,65.47356414794922
2020-07-08,63.97416687011719
2020-07-09,62.974571228027344
2020-07-10,57.97658920288086
2020-07-13,61.974971771240234
2020-07-14,57.97658920288086
2020-07-15,59.77585983276367
2020-07-16,60.17570114135742
2020-07-17,61.2752571105957
2020-07-20,59.475982666015625
2020-07-21,57.87662887573242
2020-07-22,55.77747344970703
2020-07-23,57.776668548583984
2020-07-24,56.477195739746094
2020-07-27,54.97779846191406
2020-07-28,61.974971771240234
2020-07-29,60.77545928955078
2020-07-30,59.97578048706055
2020-07-31,60.27566146850586
2020-08-03,61.47517013549805
2020-08-04,58.47639083862305
2020-08-05,58.17650604248047
2020-08-06,56.976993560791016
2020-08-07,56.976993560791016
2020-08-10,53.07856369018555
2020-08-11,57.27687072753906
2020-08-12,58.97618865966797
2020-08-13,58.47639083862305
2020-08-14,57.47679138183594
2020-08-17,53.97820281982422
2020-08-18,56.37723922729492
2020-08-19,53.97820281982422
2020-08-20,54.97779846191406
2020-08-21,53.778282165527344
2020-08-24,55.17771911621094
2020-08-25,53.17852783203125
2020-08-26,53.778282165527344
2020-08-27,54.877838134765625
2020-08-28,54.078163146972656
2020-09-01,52.0789680480957
2020-09-02,52.47880935668945
2020-09-03,42.482845306396484
2020-09-04,44.53201675415039
2020-09-07,45.881473541259766
2020-09-08,49.6799430847168
2020-09-09,47.33088684082031
2020-09-10,48.430442810058594
2020-09-11,47.18095016479492
2020-09-14,43.6823616027832
2020-09-15,42.58280563354492
2020-09-16,42.482845306396484
2020-09-17,42.13298797607422
2020-09-18,41.68316650390625
2020-09-21,40.28373336791992
2020-09-22,39.88389587402344
2020-09-23,40.333709716796875
2020-09-24,39.48405456542969
2020-09-25,39.034236907958984
2020-09-28,40.4836540222168
2020-09-29,39.983856201171875
2020-09-30,40.88349533081055
2020-10-01,40.23374938964844
2020-10-02,40.4836540222168
2020-10-05,41.48324966430664
2020-10-06,42.18296813964844
2020-10-07,42.78272247314453
2020-10-08,40.98345184326172
2020-10-09,40.58361053466797
2020-10-12,41.33330535888672
2020-10-13,39.534034729003906
2020-10-14,38.984256744384766
2020-10-15,38.6343994140625
2020-10-16,37.9346809387207
2020-10-19,37.98466110229492
2020-10-20,39.434078216552734
2020-10-21,37.98466110229492
2020-10-22,37.48486328125
2020-10-23,38.93428039550781
2020-10-26,37.28494644165039
2020-10-27,36.3353271484375
2020-10-28,34.7359733581543
2020-10-29,34.785953521728516
2020-10-30,32.636817932128906
2020-11-02,34.58603286743164
2020-11-03,35.83552932739258
2020-11-04,36.18539047241211
2020-11-05,36.58522415161133
2020-11-06,36.13541030883789
2020-11-09,38.984256744384766
2020-11-10,44.98183822631836
2020-11-11,45.83148956298828
2020-11-12,45.08179473876953
2020-11-13,48.330482482910156
2020-11-16,48.93023681640625
2020-11-17,47.73072814941406
2020-11-18,48.180545806884766
2020-11-19,52.578765869140625
2020-11-20,51.57917022705078
2020-11-23,56.477195739746094
2020-11-24,60.17570114135742
2020-11-25,57.576751708984375
2020-11-26,53.97820281982422
2020-11-27,53.67832565307617
2020-11-30,56.577152252197266
2020-12-01,56.976993560791016
2020-12-02,56.477195739746094
2020-12-03,57.97658920288086
2020-12-04,58.676307678222656
2020-12-07,56.17731475830078
2020-12-08,55.47760009765625
2020-12-09,56.27727508544922
2020-12-10,52.37885284423828
2020-12-11,50.57957077026367
2020-12-14,52.978607177734375
2020-12-15,53.17852783203125
2020-12-16,58.676307678222656
2020-12-17,56.976993560791016
2020-12-18,57.87662887573242
2020-12-21,55.0777587890625
2020-12-22,56.87703323364258
2020-12-23,58.97618865966797
2020-12-24,59.77585983276367
2020-12-29,59.475982666015625
2020-12-30,60.17570114135742
2020-12-31,59.17610549926758
2021-01-04,57.3768310546875
2021-01-05,60.97537612915039
2021-01-06,62.47477340698242
2021-01-07,60.97537612915039
2021-01-08,62.174896240234375
2021-01-11,61.37521743774414
2021-01-12,62.07493209838867
2021-01-13,60.87541961669922
2021-01-14,61.57513427734375
2021-01-15,60.97537612915039
2021-01-18,61.47517013549805
2021-01-19,60.4755744934082
2021-01-20,59.97578048706055
2021-01-21,59.475982666015625
2021-01-22,59.97578048706055
2021-01-25,58.0765495300293
2021-01-26,56.17731475830078
2021-01-27,56.77707290649414
2021-01-28,57.27687072753906
2021-01-29,57.47679138183594
2021-02-01,56.87703323364258
2021-02-02,58.876224517822266
2021-02-03,60.67550277709961
2021-02-04,59.97578048706055
2021-02-05,58.376426696777344
2021-02-08,58.57634735107422
2021-02-09,58.27646255493164
2021-02-10,58.676307678222656
2021-02-11,57.776668548583984
2021-02-12,56.87703323364258
2021-02-15,57.97658920288086
2021-02-16,58.97618865966797
2021-02-17,59.6759033203125
2021-02-18,58.676307678222656
2021-02-19,58.0765495300293
2021-02-22,61.2752571105957
2021-02-23,60.97537612915039
2021-02-24,63.77424621582031
2021-02-25,63.97416687011719
2021-02-26,61.47517013549805
2021-03-01,66.07331848144531
2021-03-02,67.27284240722656
2021-03-03,66.57311248779297
2021-03-04,65.97335815429688
2021-03-05,66.07331848144531
2021-03-08,66.77304077148438
2021-03-09,67.97254943847656
2021-03-10,67.97254943847656
2021-03-11,67.97254943847656
2021-03-12,67.97254943847656
2021-03-15,69.37199401855469
2021-03-16,66.27324676513672
2021-03-17,63.674285888671875
2021-03-18,62.27485275268555
2021-03-19,58.376426696777344
2021-03-22,57.97658920288086
2021-03-23,57.176910400390625
2021-03-24,56.07735061645508
2021-03-25,56.77707290649414
2021-03-26,57.776668548583984
2021-03-29,60.075740814208984
2021-03-30,59.57594299316406
2021-03-31,57.67671203613281
2021-04-01,59.475982666015625
2021-04-06,61.47517013549805
2021-04-07,60.97537612915039
2021-04-08,60.97537612915039
2021-04-09,60.97537612915039
2021-04-12,61.67509841918945
2021-04-13,61.67509841918945
2021-04-14,62.974571228027344
2021-04-15,64.57392120361328
2021-04-16,64.8738021850586
2021-04-19,64.2740478515625
2021-04-20,62.974571228027344
2021-04-21,64.37400817871094
2021-04-22,64.97377014160156
2021-04-23,64.17407989501953
2021-04-26,63.97416687011719
2021-04-27,62.974571228027344
2021-04-28,62.174896240234375
2021-04-29,61.87501525878906
2021-04-30,58.97618865966797
2021-05-04,58.97618865966797
2021-05-05,59.875823974609375
2021-05-06,58.57634735107422
2021-05-07,60.37561798095703
2021-05-10,60.4755744934082
2021-05-11,59.97578048706055
2021-05-12,57.97658920288086
2021-05-13,57.07694625854492
2021-05-14,58.376426696777344
2021-05-17,59.875823974609375
2021-05-18,59.17610549926758
2021-05-19,57.97658920288086
2021-05-20,60.17570114135742
2021-05-21,57.576751708984375
2021-05-24,59.77585983276367
2021-05-25,58.876224517822266
2021-05-26,58.47639083862305
2021-05-27,58.57634735107422
2021-05-28,58.0765495300293
2021-06-01,58.77626419067383
2021-06-02,58.57634735107422
2021-06-03,57.07694625854492
2021-06-04,57.3768310546875
2021-06-07,58.97618865966797
2021-06-08,58.876224517822266
2021-06-09,57.576751708984375
2021-06-10,57.176910400390625
2021-06-11,56.976993560791016
2021-06-14,57.67671203613281
2021-06-15,57.97658920288086
2021-06-16,57.87662887573242
2021-06-17,58.376426696777344
2021-06-18,56.477195739746094
2021-06-21,57.576751708984375
2021-06-22,58.17650604248047
2021-06-23,59.475982666015625
2021-06-24,57.67671203613281
2021-06-25,57.97658920288086
2021-06-28,56.87703323364258
2021-06-29,56.577152252197266
2021-06-30,57.97658920288086
2021-07-01,58.0765495300293
2021-07-02,59.37602233886719
2021-07-05,59.97578048706055
2021-07-06,61.974971771240234
2021-07-07,60.67550277709961
2021-07-08,59.17610549926758
2021-07-09,59.6759033203125
2021-07-12,58.876224517822266
2021-07-13,58.77626419067383
2021-07-14,58.77626419067383
2021-07-15,56.07735061645508
2021-07-16,54.677921295166016
2021-07-19,53.07856369018555
2021-07-20,52.37885284423828
2021-07-21,54.57796096801758
2021-07-22,53.17852783203125
2021-07-23,54.57796096801758
2021-07-26,54.57796096801758
2021-07-27,54.677921295166016
2021-07-28,56.27727508544922
2021-07-29,54.97779846191406
2021-07-30,55.77747344970703
2021-08-02,54.078163146972656
2021-08-03,56.37723922729492
2021-08-04,56.976993560791016
2021-08-05,56.976993560791016
2021-08-06,57.27687072753906
2021-08-09,57.776668548583984
2021-08-10,58.876224517822266
2021-08-11,60.67550277709961
2021-08-12,61.57513427734375
2021-08-13,61.37521743774414
2021-08-16,61.17530059814453
2021-08-17,59.475982666015625
2021-08-18,61.974971771240234
2021-08-19,59.97578048706055
2021-08-20,60.97537612915039
2021-08-23,60.97537612915039
2021-08-24,63.27444839477539
2021-08-25,61.974971771240234
2021-08-26,61.67509841918945
2021-08-27,59.875823974609375
2021-08-31,58.97618865966797
2021-09-01,61.37521743774414
2021-09-02,60.37561798095703
2021-09-03,58.57634735107422
2021-09-06,59.77585983276367
2021-09-07,60.27566146850586
2021-09-08,58.676307678222656
2021-09-09,60.37561798095703
2021-09-10,60.37561798095703
2021-09-13,60.87541961669922
2021-09-14,59.77585983276367
2021-09-15,59.77585983276367
2021-09-16,59.97578048706055
2021-09-17,60.4755744934082
2021-09-20,60.97537612915039
2021-09-21,60.4755744934082
2021-09-22,60.67550277709961
2021-09-23,60.17570114135742
2021-09-24,59.37602233886719
2021-09-27,58.876224517822266
2021-09-28,58.17650604248047
2021-09-29,57.27687072753906
2021-09-30,56.77707290649414
2021-10-01,56.976993560791016
2021-10-04,55.0777587890625
2021-10-05,55.77747344970703
2021-10-06,54.278079986572266
2021-10-07,55.47760009765625
2021-10-08,55.47760009765625
2021-10-11,55.77747344970703
2021-10-12,54.677921295166016
2021-10-13,55.47760009765625
2021-10-14,55.27767562866211
2021-10-15,54.37804412841797
2021-10-18,54.178123474121094
2021-10-19,54.97779846191406
2021-10-20,54.97779846191406
2021-10-21,54.278079986572266
2021-10-22,54.97779846191406
2021-10-25,54.278079986572266
2021-10-26,54.877838134765625
2021-10-27,54.877838134765625
2021-10-28,54.97779846191406
2021-10-29,53.4784049987793
2021-11-01,54.57796096801758
2021-11-02,54.97779846191406
2021-11-03,54.37804412841797
2021-11-04,57.576751708984375
2021-11-05,57.776668548583984
2021-11-08,59.525962829589844
2021-11-09,57.176910400390625
2021-11-10,56.976993560791016
2021-11-11,57.3768310546875
2021-11-12,57.07694625854492
2021-11-15,56.27727508544922
2021-11-16,55.87744140625
2021-11-17,55.977394104003906
2021-11-18,55.17771911621094
2021-11-19,54.97779846191406
2021-11-22,55.47760009765625
2021-11-23,53.97820281982422
2021-11-24,54.278079986572266
2021-11-25,54.97779846191406
2021-11-26,50.97941589355469
2021-11-29,51.87905502319336
2021-11-30,53.4784049987793
2021-12-01,53.4784049987793
2021-12-02,53.17852783203125
2021-12-03,51.97901153564453
2021-12-06,52.978607177734375
2021-12-07,52.978607177734375
2021-12-08,51.97901153564453
2021-12-09,52.47880935668945
2021-12-10,51.67912673950195
2021-12-13,47.88066864013672
2021-12-14,46.98102569580078
2021-12-15,47.53080368041992
2021-12-16,47.48082733154297
2021-12-17,47.48082733154297
2021-12-20,47.48082733154297
2021-12-21,49.6799430847168
2021-12-22,49.97981643676758
2021-12-23,51.57917022705078
2021-12-24,52.578765869140625
2021-12-29,50.97941589355469
2021-12-30,52.978607177734375
2021-12-31,53.378448486328125
2022-01-04,53.97820281982422
2022-01-05,53.97820281982422
2022-01-06,53.07856369018555
2022-01-07,53.17852783203125
2022-01-10,55.977394104003906
2022-01-11,52.578765869140625
2022-01-12,53.57836151123047
2022-01-13,52.978607177734375
2022-01-14,52.578765869140625
2022-01-17,50.97941589355469
2022-01-18,49.97981643676758
2022-01-19,48.28050231933594
2022-01-20,49.28010177612305
2022-01-21,48.68034362792969
2022-01-24,46.831085205078125
2022-01-25,48.48041915893555
2022-01-26,50.97941589355469
2022-01-27,51.1793327331543
2022-01-28,49.6799430847168
2022-01-31,48.580379486083984
2022-02-01,48.780303955078125
2022-02-02,47.98062515258789
2022-02-03,47.98062515258789
2022-02-04,47.580787658691406
2022-02-07,49.28010177612305
2022-02-08,49.48001480102539
2022-02-09,49.6799430847168
2022-02-10,48.83028030395508
2022-02-11,49.82987594604492
2022-02-14,48.780303955078125
2022-02-15,48.980220794677734
2022-02-16,49.080177307128906
2022-02-17,49.4300422668457
2022-02-18,48.530399322509766
2022-02-21,47.98062515258789
2022-02-22,46.356285095214844
2022-02-23,44.98183822631836
2022-02-24,41.58320617675781
2022-02-25,43.18256378173828
2022-02-28,43.782318115234375
2022-03-01,42.38288879394531
2022-03-02,41.48324966430664
2022-03-03,39.708961486816406
2022-03-04,37.634803771972656
2022-03-07,33.48647689819336
2022-03-08,35.985469818115234
2022-03-09,38.034637451171875
2022-03-10,37.08502197265625
2022-03-11,39.48405456542969
2022-03-14,43.73234176635742
2022-03-15,43.632381439208984
2022-03-16,41.98304748535156
2022-03-17,44.63197708129883
2022-03-18,42.03302764892578
2022-03-21,42.5328254699707
2022-03-22,41.98304748535156
2022-03-23,39.983856201171875
2022-03-24,39.18417739868164
2022-03-25,39.3341178894043
2022-03-28,38.984256744384766
2022-03-29,39.983856201171875
2022-03-30,39.234153747558594
2022-03-31,39.73395538330078
2022-04-01,39.633995056152344
2022-04-04,39.983856201171875
2022-04-05,39.6839714050293
2022-04-06,38.984256744384766
2022-04-07,40.98345184326172
2022-04-08,42.5328254699707
2022-04-11,43.582401275634766
2022-04-12,42.90767288208008
2022-04-13,43.88227844238281
2022-04-14,42.38288879394531
2022-04-19,41.98304748535156
2022-04-20,41.43326950073242
2022-04-21,41.93307113647461
2022-04-22,45.131778717041016
2022-04-25,41.98304748535156
2022-04-26,39.983856201171875
2022-04-27,41.18336868286133
2022-04-28,39.983856201171875
2022-04-29,39.983856201171875
2022-05-03,42.33290100097656
2022-05-04,41.98304748535156
2022-05-05,41.98304748535156
2022-05-06,42.38288879394531
2022-05-09,39.983856201171875
2022-05-10,39.534034729003906
2022-05-11,39.48405456542969
2022-05-12,39.48405456542969
2022-05-13,38.984256744384766
2022-05-16,38.984256744384766
2022-05-17,39.633995056152344
2022-05-18,40.83351135253906
2022-05-19,38.984256744384766
2022-05-20,39.28413772583008
2022-05-23,39.83391571044922
2022-05-24,37.98466110229492
2022-05-25,39.584014892578125
2022-05-26,39.983856201171875
2022-05-27,38.984256744384766
2022-05-30,39.384098052978516
2022-05-31,38.984256744384766
2022-06-01,39.384098052978516
2022-06-06,39.958858489990234
2022-06-07,39.234153747558594
2022-06-08,39.18417739868164
2022-06-09,40.98345184326172
2022-06-10,39.584014892578125
2022-06-13,38.984256744384766
2022-06-14,39.45906066894531
2022-06-15,38.984256744384766
2022-06-16,37.98466110229492
2022-06-17,35.985469818115234
2022-06-20,35.48566818237305
2022-06-21,34.985870361328125
2022-06-22,35.985469818115234
2022-06-23,37.98466110229492
2022-06-24,34.985870361328125
2022-06-27,34.985870361328125
2022-06-28,34.53605270385742
2022-06-29,35.260765075683594
2022-06-30,34.186195373535156
2022-07-01,35.985469818115234
2022-07-04,34.28615188598633
2022-07-05,34.28615188598633
2022-07-06,34.28615188598633
2022-07-07,32.68680191040039
2022-07-08,34.1362190246582
2022-07-11,34.4860725402832
2022-07-12,34.38611602783203
2022-07-13,34.46108627319336
2022-07-14,33.98627471923828
2022-07-15,33.3365364074707
2022-07-18,33.48647689819336
2022-07-19,34.685997009277344
2022-07-20,39.48405456542969
2022-07-21,44.182159423828125
2022-07-22,43.582401275634766
2022-07-25,41.98304748535156
2022-07-26,42.13298797607422
2022-07-27,41.78312683105469
2022-07-28,41.98304748535156
2022-07-29,43.88227844238281
2022-08-01,43.982242584228516
2022-08-02,41.03343200683594
2022-08-03,39.234153747558594
2022-08-04,39.48405456542969
2022-08-05,39.48405456542969
2022-08-08,40.63359451293945
2022-08-09,38.984256744384766
2022-08-10,40.98345184326172
2022-08-11,40.383697509765625
2022-08-12,39.983856201171875
2022-08-15,40.98345184326172
2022-08-16,40.4836540222168
2022-08-17,40.98345184326172
2022-08-18,41.98304748535156
2022-08-19,40.733551025390625
2022-08-22,39.983856201171875
2022-08-23,39.48405456542969
2022-08-24,39.933876037597656
2022-08-25,40.4836540222168
2022-08-26,40.98345184326172
2022-08-30,39.983856201171875
2022-08-31,39.983856201171875
2022-09-01,38.43448257446289
2022-09-02,39.234153747558594
2022-09-05,39.983856201171875
2022-09-06,39.0842170715332
2022-09-07,39.983856201171875
2022-09-08,41.98304748535156
2022-09-09,41.283329010009766
2022-09-12,42.23294448852539
2022-09-13,42.78272247314453
2022-09-14,42.98263931274414
2022-09-15,42.18296813964844
2022-09-16,41.98304748535156
2022-09-20,42.432865142822266
2022-09-21,41.58320617675781
2022-09-22,42.18296813964844
2022-09-23,42.28292465209961
2022-09-26,42.38288879394531
2022-09-27,42.482845306396484
2022-09-28,41.43326950073242
2022-09-29,40.53363037109375
2022-09-30,39.983856201171875
2022-10-03,39.18417739868164
2022-10-04,39.983856201171875
2022-10-05,38.93428039550781
2022-10-06,39.6839714050293
2022-10-07,39.3341178894043
2022-10-10,40.98345184326172
2022-10-11,41.18336868286133
2022-10-12,41.78312683105469
2022-10-13,40.683570861816406
2022-10-14,41.48324966430664
2022-10-17,42.98263931274414
2022-10-18,41.23334884643555
2022-10-19,40.98345184326172
2022-10-20,40.78352355957031
2022-10-21,39.73395538330078
2022-10-24,39.983856201171875
2022-10-25,39.983856201171875
2022-10-26,40.08381271362305
2022-10-27,39.0842170715332
2022-10-28,38.234561920166016
2022-10-31,35.435691833496094
2022-11-01,35.8855094909668
2022-11-02,35.63561248779297
2022-11-03,35.63561248779297
2022-11-04,35.63561248779297
2022-11-07,35.73556900024414
2022-11-08,35.63561248779297
2022-11-09,34.236175537109375
2022-11-10,35.28575134277344
2022-11-11,35.48566818237305
2022-11-14,35.83552932739258
2022-11-15,35.985469818115234
2022-11-16,35.38570785522461
2022-11-17,35.535648345947266
2022-11-18,36.18539047241211
2022-11-21,34.785953521728516
2022-11-22,36.38530731201172
2022-11-23,36.7851448059082
2022-11-24,38.6343994140625
2022-11-25,38.6343994140625
2022-11-28,38.43448257446289
2022-11-29,40.183773040771484
2022-11-30,40.733551025390625
2022-12-01,40.78352355957031
2022-12-02,41.283329010009766
2022-12-05,41.58320617675781
2022-12-06,41.43326950073242
2022-12-07,41.133392333984375
2022-12-08,41.23334884643555
2022-12-09,41.78312683105469
2022-12-12,41.03343200683594
2022-12-13,41.03343200683594
2022-12-14,38.984256744384766
2022-12-15,40.08381271362305
2022-12-16,40.383697509765625
2022-12-19,38.984256744384766
2022-12-20,38.484458923339844
2022-12-21,38.484458923339844
2022-12-22,37.98466110229492
2022-12-23,38.484458923339844
2022-12-28,37.48486328125
2022-12-29,38.65938949584961
2022-12-30,39.35910415649414
2023-01-03,39.28413772583008
2023-01-04,39.783931732177734
2023-01-05,39.983856201171875
2023-01-06,39.983856201171875
2023-01-09,39.983856201171875
2023-01-10,39.983856201171875
2023-01-11,39.983856201171875
2023-01-12,39.983856201171875
2023-01-13,40.83351135253906
2023-01-16,40.88349533081055
2023-01-17,40.383697509765625
2023-01-18,41.98304748535156
2023-01-19,41.98304748535156
2023-01-20,40.98345184326172
2023-01-23,41.43326950073242
2023-01-24,41.68316650390625
