Date,RR.L
2019-05-14,311.4010314941406
2019-05-15,314.2830810546875
2019-05-16,320.6647644042969
2019-05-17,321.4881896972656
2019-05-20,322.9293212890625
2019-05-21,314.96923828125
2019-05-22,315.44964599609375
2019-05-23,305.3623046875
2019-05-24,304.7447814941406
2019-05-28,299.94134521484375
2019-05-29,296.44171142578125
2019-05-30,298.6374816894531
2019-05-31,295.06927490234375
2019-06-03,297.60821533203125
2019-06-04,301.5882263183594
2019-06-05,302.96063232421875
2019-06-06,306.7347717285156
2019-06-07,312.0185852050781
2019-06-10,308.862060546875
2019-06-11,309.4796447753906
2019-06-12,306.5975036621094
2019-06-13,307.76409912109375
2019-06-14,305.9798889160156
2019-06-17,311.19512939453125
2019-06-18,316.959228515625
2019-06-19,311.6754150390625
2019-06-20,313.25372314453125
2019-06-21,302.6175231933594
2019-06-24,304.3330383300781
2019-06-25,299.94134521484375
2019-06-26,291.7068176269531
2019-06-27,289.648193359375
2019-06-28,288.34442138671875
2019-07-01,294.1772155761719
2019-07-02,294.31439208984375
2019-07-03,299.7354736328125
2019-07-04,299.392333984375
2019-07-05,296.37298583984375
2019-07-08,292.7362060546875
2019-07-09,293.3537902832031
2019-07-10,290.12860107421875
2019-07-11,289.4423522949219
2019-07-12,290.540283203125
2019-07-15,292.461669921875
2019-07-16,297.05926513671875
2019-07-17,298.5003356933594
2019-07-18,293.69683837890625
2019-07-19,296.16717529296875
2019-07-22,297.40234375
2019-07-23,300.9706726074219
2019-07-24,299.8040771484375
2019-07-25,297.81402587890625
2019-07-26,297.9513244628906
2019-07-29,304.3330383300781
2019-07-30,305.7740478515625
2019-07-31,295.75543212890625
2019-08-01,294.1085205078125
2019-08-02,284.2271728515625
2019-08-05,279.62957763671875
2019-08-06,260.415771484375
2019-08-07,250.46572875976562
2019-08-08,265.42510986328125
2019-08-09,267.4150390625
2019-08-12,258.08270263671875
2019-08-13,258.2198791503906
2019-08-14,258.0140075683594
2019-08-15,258.5630187988281
2019-08-16,258.7002868652344
2019-08-19,261.719482421875
2019-08-20,263.8468322753906
2019-08-21,269.0619201660156
2019-08-22,261.2392272949219
2019-08-23,257.32781982421875
2019-08-27,256.8475341796875
2019-08-28,255.6123504638672
2019-08-29,258.76885986328125
2019-08-30,264.6016845703125
2019-09-02,265.4936828613281
2019-09-03,262.4743347167969
2019-09-04,263.8468322753906
2019-09-05,266.317138671875
2019-09-06,270.0226745605469
2019-09-09,269.8167724609375
2019-09-10,279.4236755371094
2019-09-11,285.4623718261719
2019-09-12,284.50164794921875
2019-09-13,285.3937683105469
2019-09-16,276.4043884277344
2019-09-17,277.9140319824219
2019-09-18,275.5123291015625
2019-09-19,277.84552001953125
2019-09-20,272.0126647949219
2019-09-23,265.9054260253906
2019-09-24,266.0426940917969
2019-09-25,267.8954772949219
2019-09-26,269.5423583984375
2019-09-27,271.7382507324219
2019-09-30,271.8753967285156
2019-10-01,266.0426940917969
2019-10-02,253.89678955078125
2019-10-03,247.72093200683594
2019-10-04,250.46572875976562
2019-10-07,251.15199279785156
2019-10-08,249.23056030273438
2019-10-09,251.01470947265625
2019-10-10,251.83816528320312
2019-10-11,254.9946746826172
2019-10-14,258.1512756347656
2019-10-15,256.02410888671875
2019-10-16,254.51437377929688
2019-10-17,250.32855224609375
2019-10-18,244.15260314941406
2019-10-21,242.36854553222656
2019-10-22,248.68167114257812
2019-10-23,249.2992401123047
2019-10-24,240.87408447265625
2019-10-25,244.57981872558594
2019-10-28,247.53074645996094
2019-10-29,245.4720001220703
2019-10-30,244.44264221191406
2019-10-31,243.27597045898438
2019-11-01,248.62872314453125
2019-11-04,252.6090087890625
2019-11-05,263.863525390625
2019-11-06,266.4026184082031
2019-11-07,267.50067138671875
2019-11-08,266.5398864746094
2019-11-11,253.77557373046875
2019-11-12,255.28538513183594
2019-11-13,252.5403289794922
2019-11-14,250.3444061279297
2019-11-15,251.57965087890625
2019-11-18,250.00123596191406
2019-11-19,250.20712280273438
2019-11-20,247.05029296875
2019-11-21,245.33473205566406
2019-11-22,251.57965087890625
2019-11-25,254.5990753173828
2019-11-26,254.25601196289062
2019-11-27,245.6091766357422
2019-11-28,246.56996154785156
2019-11-29,244.16806030273438
2019-12-02,239.02120971679688
2019-12-03,237.51148986816406
2019-12-04,240.80548095703125
2019-12-05,241.21722412109375
2019-12-06,246.226806640625
2019-12-09,248.76600646972656
2019-12-10,240.53102111816406
2019-12-11,241.35452270507812
2019-12-12,241.6975860595703
2019-12-13,235.52133178710938
2019-12-16,241.9034423828125
2019-12-17,236.75657653808594
2019-12-18,239.63882446289062
2019-12-19,238.7467498779297
2019-12-20,238.7467498779297
2019-12-23,241.6975860595703
2019-12-24,239.5015411376953
2019-12-27,240.66819763183594
2019-12-30,236.00167846679688
2019-12-31,234.42337036132812
2020-01-02,233.737060546875
2020-01-03,232.57040405273438
2020-01-06,232.2959442138672
2020-01-07,229.2764129638672
2020-01-08,228.38433837890625
2020-01-09,235.1781768798828
2020-01-10,234.21749877929688
2020-01-13,231.8155975341797
2020-01-14,231.12928771972656
2020-01-15,232.2273406982422
2020-01-16,232.4332275390625
2020-01-17,231.88418579101562
2020-01-20,227.9725799560547
2020-01-21,227.83529663085938
2020-01-22,222.6884307861328
2020-01-23,223.85508728027344
2020-01-24,225.77655029296875
2020-01-27,218.4336700439453
2020-01-28,223.37464904785156
2020-01-29,231.06069946289062
2020-01-30,231.26657104492188
2020-01-31,229.89405822753906
2020-02-03,231.67832946777344
2020-02-04,235.1781768798828
2020-02-05,235.58993530273438
2020-02-06,237.99183654785156
2020-02-07,235.7272186279297
2020-02-10,237.44281005859375
2020-02-11,239.1584930419922
2020-02-12,239.84471130371094
2020-02-13,229.00193786621094
2020-02-14,232.36453247070312
2020-02-17,234.3546905517578
2020-02-18,231.60972595214844
2020-02-19,227.21766662597656
2020-02-20,228.0411834716797
2020-02-21,221.5217742919922
2020-02-24,215.62001037597656
2020-02-25,209.1006317138672
2020-02-26,211.5712127685547
2020-02-27,206.08119201660156
2020-02-28,212.73777770996094
2020-03-02,211.29666137695312
2020-03-03,218.15919494628906
2020-03-04,208.41441345214844
2020-03-05,201.4832763671875
2020-03-06,201.82643127441406
2020-03-09,194.9638671875
2020-03-10,191.2581329345703
2020-03-11,184.4642791748047
2020-03-12,154.8181610107422
2020-03-13,164.7002410888672
2020-03-16,147.54397583007812
2020-03-17,133.3042449951172
2020-03-18,118.85862731933594
2020-03-19,125.3437271118164
2020-03-20,123.31928253173828
2020-03-23,115.32447814941406
2020-03-24,120.128173828125
2020-03-25,136.2207794189453
2020-03-26,139.034423828125
2020-03-27,125.13784790039062
2020-03-30,110.24620819091797
2020-03-31,116.86848449707031
2020-04-01,104.6531982421875
2020-04-02,95.49183654785156
2020-04-03,86.33037567138672
2020-04-06,102.1484146118164
2020-04-07,115.18718719482422
2020-04-08,111.927490234375
2020-04-09,120.16256713867188
2020-04-14,115.11859893798828
2020-04-15,106.36888885498047
2020-04-16,106.06002044677734
2020-04-17,114.77545166015625
2020-04-20,112.33924865722656
2020-04-21,105.47679138183594
2020-04-22,107.26097106933594
2020-04-23,108.97665405273438
2020-04-24,106.4374771118164
2020-04-27,105.61397552490234
2020-04-28,109.62857818603516
2020-04-29,122.70166015625
2020-04-30,113.23143005371094
2020-05-01,107.43254852294922
2020-05-04,99.98677825927734
2020-05-05,102.93761444091797
2020-05-06,100.77588653564453
2020-05-07,98.51126098632812
2020-05-11,96.96725463867188
2020-05-12,95.73200225830078
2020-05-13,88.49200439453125
2020-05-14,84.75196838378906
2020-05-15,85.67835998535156
2020-05-18,93.3987045288086
2020-05-19,91.82039642333984
2020-05-20,93.91343688964844
2020-05-21,97.2074203491211
2020-05-22,96.28093719482422
2020-05-26,108.01587677001953
2020-05-27,118.75574493408203
2020-05-28,109.45699310302734
2020-05-29,93.19282531738281
2020-06-01,98.30538177490234
2020-06-02,103.07489776611328
2020-06-03,112.61380767822266
2020-06-04,111.17259216308594
2020-06-05,122.11833190917969
2020-06-08,136.7012176513672
2020-06-09,126.95642852783203
2020-06-10,121.22624206542969
2020-06-11,110.3490982055664
2020-06-12,112.37354278564453
2020-06-15,111.10399627685547
2020-06-16,115.3587646484375
2020-06-17,113.95194244384766
2020-06-18,115.11859893798828
2020-06-19,114.67255401611328
2020-06-22,109.55998992919922
2020-06-23,109.04525756835938
2020-06-24,103.00619506835938
2020-06-25,101.35920715332031
2020-06-26,97.79075622558594
2020-06-29,99.36915588378906
2020-06-30,97.92803192138672
2020-07-01,97.99662780761719
2020-07-02,100.3641357421875
2020-07-03,90.31057739257812
2020-07-06,96.38391876220703
2020-07-07,95.21727752685547
2020-07-08,98.75154113769531
2020-07-09,87.94307708740234
2020-07-10,91.51153564453125
2020-07-13,91.88898468017578
2020-07-14,88.59500122070312
2020-07-15,93.3987045288086
2020-07-16,91.85468292236328
2020-07-17,90.72232818603516
2020-07-20,90.85961151123047
2020-07-21,97.99662780761719
2020-07-22,96.58979797363281
2020-07-23,93.19282531738281
2020-07-24,91.99187469482422
2020-07-27,89.21261596679688
2020-07-28,90.10469818115234
2020-07-29,86.84500885009766
2020-07-30,84.16864776611328
2020-07-31,79.46782684326172
2020-08-03,79.05607604980469
2020-08-04,84.16864776611328
2020-08-05,88.69788360595703
2020-08-06,86.84500885009766
2020-08-07,86.67343139648438
2020-08-10,91.16838073730469
2020-08-11,93.91343688964844
2020-08-12,93.12423706054688
2020-08-13,91.85468292236328
2020-08-14,88.21754455566406
2020-08-17,88.28612518310547
2020-08-18,87.49693298339844
2020-08-19,90.00182342529297
2020-08-20,87.840087890625
2020-08-21,88.62928009033203
2020-08-24,89.72725677490234
2020-08-25,88.25183868408203
2020-08-26,86.81071472167969
2020-08-27,85.78134155273438
2020-08-28,82.72752380371094
2020-09-01,70.92398834228516
2020-09-02,74.66402435302734
2020-09-03,74.904296875
2020-09-04,74.62973022460938
2020-09-07,77.37478637695312
2020-09-08,75.11016845703125
2020-09-09,72.29651641845703
2020-09-10,71.4730224609375
2020-09-11,72.05634307861328
2020-09-14,72.15923309326172
2020-09-15,69.75733184814453
2020-09-16,66.00019836425781
2020-09-17,65.15950775146484
2020-09-18,61.814022064208984
2020-09-21,55.1402473449707
2020-09-22,55.1402473449707
2020-09-23,55.72288131713867
2020-09-24,51.50309753417969
2020-09-25,53.09860610961914
2020-09-28,51.21144104003906
2020-09-29,48.17481994628906
2020-09-30,44.606258392333984
2020-10-01,40.077022552490234
2020-10-02,38.97905349731445
2020-10-05,42.34164047241211
2020-10-06,51.468807220458984
2020-10-07,53.75052261352539
2020-10-08,67.02957916259766
2020-10-09,76.58558654785156
2020-10-12,66.85799407958984
2020-10-13,62.826194763183594
2020-10-14,61.76252365112305
2020-10-15,66.94378662109375
2020-10-16,76.13954162597656
2020-10-19,75.48762512207031
2020-10-20,77.8894271850586
2020-10-21,77.06592559814453
2020-10-22,77.8551254272461
2020-10-23,83.61961364746094
2020-10-26,77.58065795898438
2020-10-27,75.14447021484375
2020-10-28,84.52950286865234
2020-10-29,72.39100646972656
2020-10-30,71.31114196777344
2020-11-02,76.55049133300781
2020-11-03,83.98957061767578
2020-11-04,83.88957977294922
2020-11-05,74.5107421875
2020-11-06,69.55136108398438
2020-11-09,99.98757934570312
2020-11-10,106.98670959472656
2020-11-11,98.40776824951172
2020-11-12,89.98882293701172
2020-11-13,93.68836212158203
2020-11-16,102.98721313476562
2020-11-17,102.68724060058594
2020-11-18,102.5872573852539
2020-11-19,98.54776000976562
2020-11-20,99.42765045166016
2020-11-23,106.98670959472656
2020-11-24,115.7356185913086
2020-11-25,110.88623046875
2020-11-26,108.28655242919922
2020-11-27,107.63662719726562
2020-11-30,105.6868667602539
2020-12-01,112.08607482910156
2020-12-02,116.7354965209961
2020-12-03,134.88323974609375
2020-12-04,130.23382568359375
2020-12-07,130.83375549316406
2020-12-08,126.23431396484375
2020-12-09,129.63389587402344
2020-12-10,126.98422241210938
2020-12-11,116.9854736328125
2020-12-14,118.7352523803711
2020-12-15,115.28568267822266
2020-12-16,114.7857437133789
2020-12-17,112.43602752685547
2020-12-18,113.93584442138672
2020-12-21,110.2363052368164
2020-12-22,112.6360092163086
2020-12-23,115.58563995361328
2020-12-24,115.7356185913086
2020-12-29,112.83598327636719
2020-12-30,112.03607940673828
2020-12-31,111.2361831665039
2021-01-04,103.18717193603516
2021-01-05,107.73661804199219
2021-01-06,111.03620910644531
2021-01-07,111.0862045288086
2021-01-08,107.28667449951172
2021-01-11,105.73686981201172
2021-01-12,107.73661804199219
2021-01-13,105.58687591552734
2021-01-14,106.63675689697266
2021-01-15,105.88684844970703
2021-01-18,104.23705291748047
2021-01-19,104.63700866699219
2021-01-20,107.38666534423828
2021-01-21,103.28717041015625
2021-01-22,102.93721008300781
2021-01-25,97.98783111572266
2021-01-26,96.30803680419922
2021-01-27,95.14818572998047
2021-01-28,96.9279556274414
2021-01-29,91.68860626220703
2021-02-01,94.08831024169922
2021-02-02,94.74822998046875
2021-02-03,91.86858367919922
2021-02-04,93.88833618164062
2021-02-05,93.88833618164062
2021-02-08,92.98844909667969
2021-02-09,91.5686264038086
2021-02-10,92.7884750366211
2021-02-11,92.58849334716797
2021-02-12,92.84847259521484
2021-02-15,96.06806945800781
2021-02-16,99.9275894165039
2021-02-17,102.28729248046875
2021-02-18,93.32839965820312
2021-02-19,98.64775085449219
2021-02-22,105.43689727783203
2021-02-23,106.63675689697266
2021-02-24,111.88610076904297
2021-02-25,112.03607940673828
2021-02-26,107.68661499023438
2021-03-01,111.38616180419922
2021-03-02,110.13632202148438
2021-03-03,114.43577575683594
2021-03-04,114.3357925415039
2021-03-05,108.53651428222656
2021-03-08,116.48552703857422
2021-03-09,113.83586120605469
2021-03-10,112.9859619140625
2021-03-11,113.7858657836914
2021-03-12,114.83573150634766
2021-03-15,117.98534393310547
2021-03-16,122.8347396850586
2021-03-17,127.18419647216797
2021-03-18,124.53453826904297
2021-03-19,116.9854736328125
2021-03-22,111.88610076904297
2021-03-23,105.28692626953125
2021-03-24,107.98657989501953
2021-03-25,106.03682708740234
2021-03-26,106.18680572509766
2021-03-29,106.03682708740234
2021-03-30,108.53651428222656
2021-03-31,105.28692626953125
2021-04-01,108.90646362304688
2021-04-06,111.7461166381836
2021-04-07,111.86609649658203
2021-04-08,111.106201171875
2021-04-09,111.86609649658203
2021-04-12,108.20655822753906
2021-04-13,107.68661499023438
2021-04-14,107.72661590576172
2021-04-15,106.98670959472656
2021-04-16,104.54701232910156
2021-04-19,105.16693878173828
2021-04-20,99.26766967773438
2021-04-21,99.85760498046875
2021-04-22,102.8072280883789
2021-04-23,101.74736022949219
2021-04-26,107.80660247802734
2021-04-27,102.92721557617188
2021-04-28,102.74723815917969
2021-04-29,102.00732421875
2021-04-30,104.60700988769531
2021-05-04,101.20742797851562
2021-05-05,101.74736022949219
2021-05-06,103.38715362548828
2021-05-07,106.72673797607422
2021-05-10,109.66637420654297
2021-05-11,104.32703399658203
2021-05-12,104.84696960449219
2021-05-13,104.28704071044922
2021-05-14,107.62662506103516
2021-05-17,102.96721649169922
2021-05-18,102.92721557617188
2021-05-19,103.34716796875
2021-05-20,103.24717712402344
2021-05-21,105.18693542480469
2021-05-24,105.70687103271484
2021-05-25,105.40689849853516
2021-05-26,103.0271987915039
2021-05-27,107.04669952392578
2021-05-28,107.00670623779297
2021-06-01,108.92646789550781
2021-06-02,112.28605651855469
2021-06-03,109.66637420654297
2021-06-04,107.30667114257812
2021-06-07,110.1063232421875
2021-06-08,111.38616180419922
2021-06-09,112.5460205078125
2021-06-10,111.02620697021484
2021-06-11,111.92609405517578
2021-06-14,107.34666442871094
2021-06-15,107.98657989501953
2021-06-16,109.98634338378906
2021-06-17,111.90609741210938
2021-06-18,107.50663757324219
2021-06-21,109.2464370727539
2021-06-22,108.18655395507812
2021-06-23,109.4264144897461
2021-06-24,107.76661682128906
2021-06-25,106.48677825927734
2021-06-28,100.48751831054688
2021-06-29,98.56776428222656
2021-06-30,98.90771484375
2021-07-01,100.84747314453125
2021-07-02,102.5672607421875
2021-07-05,104.96696472167969
2021-07-06,103.64712524414062
2021-07-07,100.86746978759766
2021-07-08,100.70748901367188
2021-07-09,100.9874496459961
2021-07-12,95.72810363769531
2021-07-13,93.5983657836914
2021-07-14,92.74848175048828
2021-07-15,91.12867736816406
2021-07-16,93.04843139648438
2021-07-19,86.98918914794922
2021-07-20,90.0088119506836
2021-07-21,96.98795318603516
2021-07-22,95.26815795898438
2021-07-23,95.61812591552734
2021-07-26,97.00794219970703
2021-07-27,98.2577896118164
2021-07-28,101.68737030029297
2021-07-29,102.16730499267578
2021-07-30,99.6976089477539
2021-08-02,103.46714782714844
2021-08-03,103.12718963623047
2021-08-04,104.52701568603516
2021-08-05,110.66625213623047
2021-08-06,112.4060287475586
2021-08-09,109.06645965576172
2021-08-10,110.0063247680664
2021-08-11,111.58613586425781
2021-08-12,109.54638671875
2021-08-13,111.16619110107422
2021-08-16,109.68637084960938
2021-08-17,111.44615936279297
2021-08-18,112.9859619140625
2021-08-19,111.20618438720703
2021-08-20,110.14632415771484
2021-08-23,113.72586822509766
2021-08-24,118.26531219482422
2021-08-25,116.46553039550781
2021-08-26,116.04558563232422
2021-08-27,116.72549438476562
2021-08-31,114.84573364257812
2021-09-01,114.92572784423828
2021-09-02,114.2258071899414
2021-09-03,111.68611907958984
2021-09-06,112.02608489990234
2021-09-07,110.86622619628906
2021-09-08,111.24618530273438
2021-09-09,111.0062026977539
2021-09-10,109.16643524169922
2021-09-13,111.87809753417969
2021-09-14,109.14644622802734
2021-09-15,105.48689270019531
2021-09-16,109.04645538330078
2021-09-17,110.98621368408203
2021-09-20,115.68563079833984
2021-09-21,119.56514739990234
2021-09-22,122.16482543945312
2021-09-23,126.92424011230469
2021-09-24,132.48355102539062
2021-09-27,147.461669921875
2021-09-28,142.64227294921875
2021-09-29,144.58204650878906
2021-09-30,140.12258911132812
2021-10-01,142.8622589111328
2021-10-04,142.12234497070312
2021-10-05,144.02210998535156
2021-10-06,140.4825439453125
2021-10-07,141.20245361328125
2021-10-08,143.68214416503906
2021-10-11,145.46192932128906
2021-10-12,143.8821258544922
2021-10-13,143.3022003173828
2021-10-14,143.42218017578125
2021-10-15,144.5420379638672
2021-10-18,142.62228393554688
2021-10-19,139.4226837158203
2021-10-20,138.2628173828125
2021-10-21,137.9828643798828
2021-10-22,135.08322143554688
2021-10-25,132.52352905273438
2021-10-26,134.9432373046875
2021-10-27,133.9033660888672
2021-10-28,132.00360107421875
2021-10-29,131.82362365722656
2021-11-01,133.40342712402344
2021-11-02,132.88348388671875
2021-11-03,132.5835418701172
2021-11-04,135.063232421875
2021-11-05,142.9222412109375
2021-11-08,141.7423858642578
2021-11-09,146.84176635742188
2021-11-10,147.1817169189453
2021-11-11,145.38194274902344
2021-11-12,143.26220703125
2021-11-15,143.98211669921875
2021-11-16,143.90213012695312
2021-11-17,140.42254638671875
2021-11-18,141.46241760253906
2021-11-19,135.9831085205078
2021-11-22,135.8031463623047
2021-11-23,135.84312438964844
2021-11-24,135.00323486328125
2021-11-25,137.5229034423828
2021-11-26,121.5448989868164
2021-11-29,122.48478698730469
2021-11-30,122.48478698730469
2021-12-01,126.12432861328125
2021-12-02,125.42442321777344
2021-12-03,124.88449096679688
2021-12-06,129.6838836669922
2021-12-07,131.78363037109375
2021-12-08,128.6240234375
2021-12-09,124.28456115722656
2021-12-10,122.78475189208984
2021-12-13,116.92547607421875
2021-12-14,117.12545013427734
2021-12-15,113.0059585571289
2021-12-16,113.36591339111328
2021-12-17,114.28580474853516
2021-12-20,110.46627807617188
2021-12-21,114.54576873779297
2021-12-22,118.3252944946289
2021-12-23,120.82498931884766
2021-12-24,121.60489654541016
2021-12-29,121.86486053466797
2021-12-30,123.06471252441406
2021-12-31,122.86473846435547
2022-01-04,127.06421661376953
2022-01-05,128.52403259277344
2022-01-06,126.26431274414062
2022-01-07,127.12420654296875
2022-01-10,127.64414978027344
2022-01-11,126.98422241210938
2022-01-12,126.8642349243164
2022-01-13,127.68413543701172
2022-01-14,125.22444152832031
2022-01-17,125.88436126708984
2022-01-18,125.64439392089844
2022-01-19,123.12470245361328
2022-01-20,123.70463562011719
2022-01-21,119.70513153076172
2022-01-24,112.9859619140625
2022-01-25,115.82560729980469
2022-01-26,117.6653823852539
2022-01-27,115.48565673828125
2022-01-28,113.0059585571289
2022-01-31,114.48577880859375
2022-02-01,117.20543670654297
2022-02-02,115.18568420410156
2022-02-03,116.6455078125
2022-02-04,113.58588409423828
2022-02-07,115.56564331054688
2022-02-08,117.20543670654297
2022-02-09,119.84510803222656
2022-02-10,122.70475769042969
2022-02-11,120.88497924804688
2022-02-14,117.68537902832031
2022-02-15,120.3050537109375
2022-02-16,121.70487976074219
2022-02-17,118.00533294677734
2022-02-18,117.04545593261719
2022-02-21,114.70574951171875
2022-02-22,118.00533294677734
2022-02-23,117.68537902832031
2022-02-24,102.36727905273438
2022-02-25,106.06682586669922
2022-02-28,103.48714447021484
2022-03-01,91.98857116699219
2022-03-02,98.2177963256836
2022-03-03,94.98819732666016
2022-03-04,90.21879577636719
2022-03-07,88.19904327392578
2022-03-08,91.36865234375
2022-03-09,94.36827087402344
2022-03-10,91.71861267089844
2022-03-11,93.4983901977539
2022-03-14,93.76835632324219
2022-03-15,92.25853729248047
2022-03-16,94.36827087402344
2022-03-17,94.16829681396484
2022-03-18,93.16842651367188
2022-03-21,93.08843231201172
2022-03-22,94.77822875976562
2022-03-23,92.0485610961914
2022-03-24,92.28854370117188
2022-03-25,110.1263198852539
2022-03-28,98.36778259277344
2022-03-29,102.36727905273438
2022-03-30,103.04719543457031
2022-03-31,101.08744049072266
2022-04-01,99.35765838623047
2022-04-04,100.3475341796875
2022-04-05,98.64775085449219
2022-04-06,96.4480209350586
2022-04-07,94.73822784423828
2022-04-08,94.2682876586914
2022-04-11,94.98819732666016
2022-04-12,89.77884674072266
2022-04-13,90.01881408691406
2022-04-14,93.41838836669922
2022-04-19,95.4881362915039
2022-04-20,93.40839385986328
2022-04-21,96.58799743652344
2022-04-22,91.55863189697266
2022-04-25,86.8192138671875
2022-04-26,84.09955596923828
2022-04-27,82.36975860595703
2022-04-28,83.29964447021484
2022-04-29,83.27965545654297
2022-05-03,84.18953704833984
2022-05-04,83.20966339111328
2022-05-05,81.72984313964844
2022-05-06,80.3000259399414
2022-05-09,78.49024963378906
2022-05-10,78.24028015136719
2022-05-11,80.49000549316406
2022-05-12,81.36988830566406
2022-05-13,83.8395767211914
2022-05-16,80.66998291015625
2022-05-17,81.19991302490234
2022-05-18,84.76946258544922
2022-05-19,83.01968383789062
2022-05-20,83.29964447021484
2022-05-23,83.12966918945312
2022-05-24,80.07005310058594
2022-05-25,83.5096206665039
2022-05-26,86.42926025390625
2022-05-27,86.89920806884766
2022-05-30,88.97895050048828
2022-05-31,86.67923736572266
2022-06-01,88.71897888183594
2022-06-06,92.90845489501953
2022-06-07,91.84858703613281
2022-06-08,92.37852478027344
2022-06-09,91.6786117553711
2022-06-10,87.97907257080078
2022-06-13,86.15929412841797
2022-06-14,87.90907287597656
2022-06-15,90.6787338256836
2022-06-16,87.07917785644531
2022-06-17,87.69910430908203
2022-06-20,91.48863220214844
2022-06-21,90.8187255859375
2022-06-22,86.09930419921875
2022-06-23,81.83982849121094
2022-06-24,80.92994689941406
2022-06-27,81.79983520507812
2022-06-28,87.12918090820312
2022-06-29,84.18953704833984
2022-06-30,82.93968963623047
2022-07-01,86.06930541992188
2022-07-04,86.52925109863281
2022-07-05,79.11017608642578
2022-07-06,82.10980224609375
2022-07-07,85.2494125366211
2022-07-08,87.11917877197266
2022-07-11,86.7292251586914
2022-07-12,88.76897430419922
2022-07-13,88.56900024414062
2022-07-14,85.30940246582031
2022-07-15,89.77884674072266
2022-07-18,92.17855072021484
2022-07-19,93.83834075927734
2022-07-20,92.01856994628906
2022-07-21,92.3385238647461
2022-07-22,92.58849334716797
2022-07-25,91.9385757446289
2022-07-26,87.67911529541016
2022-07-27,87.35914611816406
2022-07-28,86.42926025390625
2022-07-29,89.2589111328125
2022-08-01,89.02893829345703
2022-08-02,87.78910064697266
2022-08-03,90.77872467041016
2022-08-04,82.63973999023438
2022-08-05,82.98969268798828
2022-08-08,86.6892318725586
2022-08-09,84.64949035644531
2022-08-10,85.53937530517578
2022-08-11,84.74947357177734
2022-08-12,84.99944305419922
2022-08-15,85.73934936523438
2022-08-16,85.88932800292969
2022-08-17,83.4896240234375
2022-08-18,83.58961486816406
2022-08-19,81.24990844726562
2022-08-22,80.3900146484375
2022-08-23,80.12004852294922
2022-08-24,80.3000259399414
2022-08-25,80.5199966430664
2022-08-26,78.47025299072266
2022-08-30,78.1902847290039
2022-08-31,76.99044036865234
2022-09-01,71.30113983154297
2022-09-02,75.06067657470703
2022-09-05,74.11079406738281
2022-09-06,76.70046997070312
2022-09-07,76.74047088623047
2022-09-08,78.27027893066406
2022-09-09,78.43025970458984
2022-09-12,80.65998077392578
2022-09-13,78.2602767944336
2022-09-14,75.15066528320312
2022-09-15,76.85044860839844
2022-09-16,75.76058197021484
2022-09-20,75.81058502197266
2022-09-21,74.3107681274414
2022-09-22,73.26089477539062
2022-09-23,71.87106323242188
2022-09-26,72.66097259521484
2022-09-27,69.22140502929688
2022-09-28,66.69171142578125
2022-09-29,68.25152587890625
2022-09-30,69.58135223388672
2022-10-03,69.7613296508789
2022-10-04,74.46074676513672
2022-10-05,73.91081237792969
2022-10-06,71.28114318847656
2022-10-07,70.59122467041016
2022-10-10,68.88143920898438
2022-10-11,69.48136138916016
2022-10-12,66.23177337646484
2022-10-13,70.00130462646484
2022-10-14,70.04129791259766
2022-10-17,71.56111145019531
2022-10-18,74.27076721191406
2022-10-19,73.99080657958984
2022-10-20,73.14091491699219
2022-10-21,73.57086181640625
2022-10-24,73.4908676147461
2022-10-25,73.68084716796875
2022-10-26,74.46074676513672
2022-10-27,76.33051300048828
2022-10-28,76.98043823242188
2022-10-31,78.14028930664062
2022-11-01,81.48987579345703
2022-11-02,83.0496826171875
2022-11-03,80.1500473022461
2022-11-04,85.09943389892578
2022-11-07,86.33927154541016
2022-11-08,88.42901611328125
2022-11-09,88.60900115966797
2022-11-10,85.94932556152344
2022-11-11,89.29890441894531
2022-11-14,91.58861541748047
2022-11-15,91.09868621826172
2022-11-16,87.20916748046875
2022-11-17,86.58924102783203
2022-11-18,85.47937774658203
2022-11-21,84.7994613647461
2022-11-22,85.27941131591797
2022-11-23,88.3990249633789
2022-11-24,91.03868865966797
2022-11-25,90.83870697021484
2022-11-28,88.60900115966797
2022-11-29,89.10893249511719
2022-11-30,90.90870666503906
2022-12-01,86.91920471191406
2022-12-02,90.2387924194336
2022-12-05,90.57874298095703
2022-12-06,93.47838592529297
2022-12-07,90.51875305175781
2022-12-08,91.37864685058594
2022-12-09,94.03832244873047
2022-12-12,92.8284683227539
2022-12-13,90.59874725341797
2022-12-14,90.2787857055664
2022-12-15,89.11892700195312
2022-12-16,87.31916046142578
2022-12-19,88.8289566040039
2022-12-20,88.41902160644531
2022-12-21,91.10868835449219
2022-12-22,91.08868408203125
2022-12-23,91.66860961914062
2022-12-28,92.62849426269531
2022-12-29,92.43851470947266
2022-12-30,93.18842315673828
2023-01-03,98.89772033691406
2023-01-04,101.38740539550781
2023-01-05,102.64724731445312
2023-01-06,102.88722229003906
2023-01-09,103.74710845947266
2023-01-10,101.0074462890625
2023-01-11,102.5672607421875
2023-01-12,103.9870834350586
2023-01-13,108.74649047851562
2023-01-16,107.14669036865234
2023-01-17,108.52651977539062
2023-01-18,108.24655151367188
2023-01-19,105.06694793701172
2023-01-20,106.58675384521484
2023-01-23,108.18655395507812
2023-01-24,111.38616180419922
