Date,ALFA.ST
2019-05-03,200.6908416748047
2019-05-06,198.32440185546875
2019-05-07,194.3197021484375
2019-05-08,194.2286834716797
2019-05-09,190.22396850585938
2019-05-10,190.86109924316406
2019-05-13,188.31263732910156
2019-05-14,190.04196166992188
2019-05-15,189.8599090576172
2019-05-16,193.8646240234375
2019-05-17,191.5892333984375
2019-05-20,190.31500244140625
2019-05-21,192.40835571289062
2019-05-22,192.77243041992188
2019-05-23,186.31028747558594
2019-05-24,185.58213806152344
2019-05-27,184.67196655273438
2019-05-28,183.85284423828125
2019-05-29,183.94386291503906
2019-05-31,177.43618774414062
2019-06-03,178.8014373779297
2019-06-04,180.21218872070312
2019-06-05,179.30203247070312
2019-06-07,181.62295532226562
2019-06-11,184.58096313476562
2019-06-12,183.67080688476562
2019-06-13,184.58096313476562
2019-06-14,182.12353515625
2019-06-18,185.2180633544922
2019-06-19,185.6731719970703
2019-06-20,189.58685302734375
2019-06-24,183.48878479003906
2019-06-25,184.30792236328125
2019-06-26,181.80499267578125
2019-06-27,181.12234497070312
2019-06-28,184.39895629882812
2019-07-01,186.85638427734375
2019-07-02,185.4911346435547
2019-07-03,186.40130615234375
2019-07-04,186.5833282470703
2019-07-05,187.31146240234375
2019-07-08,186.40130615234375
2019-07-09,184.21690368652344
2019-07-10,181.89599609375
2019-07-11,181.5774383544922
2019-07-12,181.44091796875
2019-07-15,182.85166931152344
2019-07-16,186.67433166503906
2019-07-17,167.37889099121094
2019-07-18,160.37063598632812
2019-07-19,168.0615234375
2019-07-22,168.69862365722656
2019-07-23,172.70333862304688
2019-07-24,170.47344970703125
2019-07-25,168.65313720703125
2019-07-26,167.06033325195312
2019-07-29,167.06033325195312
2019-07-30,165.3310089111328
2019-07-31,164.8304443359375
2019-08-01,166.01364135742188
2019-08-02,161.59938049316406
2019-08-06,155.09169006347656
2019-08-07,153.77195739746094
2019-08-08,155.63780212402344
2019-08-09,152.2701873779297
2019-08-12,153.36241149902344
2019-08-13,154.45458984375
2019-08-14,152.2701873779297
2019-08-15,153.08934020996094
2019-08-16,156.9120330810547
2019-08-19,158.41380310058594
2019-08-20,157.4581298828125
2019-08-21,158.1407470703125
2019-08-22,158.3682861328125
2019-08-23,156.09288024902344
2019-08-26,155.41024780273438
2019-08-27,155.59228515625
2019-08-28,156.00186157226562
2019-08-29,161.87240600585938
2019-08-30,164.4663543701172
2019-09-02,161.7358856201172
2019-09-03,160.50717163085938
2019-09-04,161.91790771484375
2019-09-05,167.46990966796875
2019-09-06,168.15252685546875
2019-09-09,169.7453155517578
2019-09-10,171.79319763183594
2019-09-11,174.06858825683594
2019-09-12,177.57273864746094
2019-09-13,179.62059020996094
2019-09-16,180.21218872070312
2019-09-17,180.53074645996094
2019-09-18,172.11175537109375
2019-09-19,172.88539123535156
2019-09-20,174.38714599609375
2019-09-23,171.8386993408203
2019-09-24,172.47579956054688
2019-09-25,172.02072143554688
2019-09-26,170.2914276123047
2019-09-27,174.11410522460938
2019-09-30,176.84457397460938
2019-10-01,176.61703491210938
2019-10-02,171.3836212158203
2019-10-03,169.2902374267578
2019-10-04,171.97520446777344
2019-10-07,172.97640991210938
2019-10-08,172.11175537109375
2019-10-09,175.20628356933594
2019-10-10,178.25535583496094
2019-10-11,179.16551208496094
2019-10-14,179.71160888671875
2019-10-15,186.31028747558594
2019-10-16,186.85638427734375
2019-10-17,186.21925354003906
2019-10-18,186.4923095703125
2019-10-21,189.31381225585938
2019-10-22,188.76771545410156
2019-10-23,189.67788696289062
2019-10-24,206.7889404296875
2019-10-25,202.875244140625
2019-10-28,206.7889404296875
2019-10-29,204.4225311279297
2019-10-30,205.51470947265625
2019-10-31,203.05726623535156
2019-11-01,204.1494598388672
2019-11-04,209.79248046875
2019-11-05,210.42958068847656
2019-11-06,208.7913055419922
2019-11-07,214.43429565429688
2019-11-08,216.254638671875
2019-11-11,213.79718017578125
2019-11-12,214.79835510253906
2019-11-13,210.3385772705078
2019-11-14,210.97569274902344
2019-11-15,212.52296447753906
2019-11-18,211.4307861328125
2019-11-19,210.70263671875
2019-11-20,209.61044311523438
2019-11-21,208.2451934814453
2019-11-22,208.15419006347656
2019-11-25,213.5241241455078
2019-11-26,215.25344848632812
2019-11-27,215.98158264160156
2019-11-28,215.5264892578125
2019-11-29,214.43429565429688
2019-12-02,210.3385772705078
2019-12-03,209.61044311523438
2019-12-04,212.2499237060547
2019-12-05,210.70263671875
2019-12-06,211.15769958496094
2019-12-09,211.4307861328125
2019-12-10,212.1588897705078
2019-12-11,211.15769958496094
2019-12-12,213.88821411132812
2019-12-13,212.2499237060547
2019-12-16,217.164794921875
2019-12-17,216.5276641845703
2019-12-18,217.98391723632812
2019-12-19,219.16714477539062
2019-12-20,218.6210479736328
2019-12-23,219.98626708984375
2019-12-27,220.0773162841797
2019-12-30,214.7073516845703
2020-01-02,219.25814819335938
2020-01-03,216.80072021484375
2020-01-07,215.34446716308594
2020-01-08,215.0714111328125
2020-01-09,217.34681701660156
2020-01-10,216.1636199951172
2020-01-13,217.80191040039062
2020-01-14,221.1695098876953
2020-01-15,221.71560668945312
2020-01-16,227.4496307373047
2020-01-17,228.90589904785156
2020-01-20,229.7250213623047
2020-01-21,228.26878356933594
2020-01-22,224.9011688232422
2020-01-23,222.26168823242188
2020-01-24,226.357421875
2020-01-27,219.89527893066406
2020-01-28,223.08087158203125
2020-01-29,222.98983764648438
2020-01-30,221.35153198242188
2020-01-31,219.3491668701172
2020-02-03,213.97923278808594
2020-02-04,229.45199584960938
2020-02-05,232.4555206298828
2020-02-06,233.4567108154297
2020-02-07,229.3609619140625
2020-02-10,228.17774963378906
2020-02-11,232.7285919189453
2020-02-12,234.0938262939453
2020-02-13,233.3656768798828
2020-02-14,231.09027099609375
2020-02-17,232.63755798339844
2020-02-18,231.18130493164062
2020-02-19,230.90823364257812
2020-02-20,229.99807739257812
2020-02-21,225.53829956054688
2020-02-24,211.9768524169922
2020-02-25,206.33384704589844
2020-02-26,208.42723083496094
2020-02-27,201.2369384765625
2020-02-28,196.68614196777344
2020-03-02,196.14004516601562
2020-03-03,195.22988891601562
2020-03-04,193.0454864501953
2020-03-05,186.31028747558594
2020-03-06,180.8492889404297
2020-03-09,165.96817016601562
2020-03-10,163.92027282714844
2020-03-11,161.371826171875
2020-03-12,142.16737365722656
2020-03-13,150.04029846191406
2020-03-16,143.80567932128906
2020-03-17,151.5420684814453
2020-03-18,153.49891662597656
2020-03-19,153.81747436523438
2020-03-20,145.53497314453125
2020-03-23,136.16030883789062
2020-03-24,148.3564910888672
2020-03-25,159.73353576660156
2020-03-26,160.1431121826172
2020-03-27,158.73233032226562
2020-03-30,156.59347534179688
2020-03-31,156.77549743652344
2020-04-01,154.3635711669922
2020-04-02,157.73117065429688
2020-04-03,155.09169006347656
2020-04-06,165.01248168945312
2020-04-07,170.88304138183594
2020-04-08,169.69979858398438
2020-04-09,171.33810424804688
2020-04-14,171.11058044433594
2020-04-15,162.4185028076172
2020-04-16,159.50599670410156
2020-04-17,161.4628448486328
2020-04-20,158.2772674560547
2020-04-21,150.13131713867188
2020-04-22,153.72645568847656
2020-04-23,155.63780212402344
2020-04-24,153.36241149902344
2020-04-27,166.24118041992188
2020-04-28,164.4663543701172
2020-04-29,174.20510864257812
2020-04-30,167.0148468017578
2020-05-04,160.41615295410156
2020-05-05,169.06268310546875
2020-05-06,169.01718139648438
2020-05-07,168.0615234375
2020-05-08,170.20040893554688
2020-05-11,169.1082305908203
2020-05-12,169.4267578125
2020-05-13,163.874755859375
2020-05-14,158.91439819335938
2020-05-15,161.41732788085938
2020-05-18,170.60997009277344
2020-05-19,167.7429656982422
2020-05-20,168.47109985351562
2020-05-22,162.64605712890625
2020-05-25,167.65196228027344
2020-05-26,168.8806915283203
2020-05-27,174.978759765625
2020-05-28,178.16433715820312
2020-05-29,172.83987426757812
2020-06-01,174.2506103515625
2020-06-02,178.5738983154297
2020-06-03,186.12823486328125
2020-06-04,189.31381225585938
2020-06-05,192.68141174316406
2020-06-08,190.22396850585938
2020-06-09,190.22396850585938
2020-06-10,188.1305694580078
2020-06-11,173.79554748535156
2020-06-12,172.88539123535156
2020-06-15,173.20394897460938
2020-06-16,181.0768280029297
2020-06-17,181.0768280029297
2020-06-18,183.85284423828125
2020-06-22,181.80499267578125
2020-06-23,185.40011596679688
2020-06-24,181.44091796875
2020-06-25,184.12588500976562
2020-06-26,185.76419067382812
2020-06-29,187.31146240234375
2020-06-30,186.0372314453125
2020-07-01,185.9462127685547
2020-07-02,186.21925354003906
2020-07-03,186.21925354003906
2020-07-06,188.58567810058594
2020-07-07,187.8575439453125
2020-07-08,187.58450317382812
2020-07-09,183.03369140625
2020-07-10,185.76419067382812
2020-07-13,189.58685302734375
2020-07-14,185.76419067382812
2020-07-15,189.13177490234375
2020-07-16,184.0348663330078
2020-07-17,184.39895629882812
2020-07-20,191.2251739501953
2020-07-21,200.9639129638672
2020-07-22,202.60220336914062
2020-07-23,203.6943817138672
2020-07-24,197.7783203125
2020-07-27,200.14474487304688
2020-07-28,198.32440185546875
2020-07-29,195.8669891357422
2020-07-30,191.95327758789062
2020-07-31,188.4946746826172
2020-08-03,193.40953063964844
2020-08-04,191.86227416992188
2020-08-05,194.5017547607422
2020-08-06,193.0454864501953
2020-08-07,194.04664611816406
2020-08-10,195.50291442871094
2020-08-11,204.4225311279297
2020-08-12,205.3326873779297
2020-08-13,205.6967315673828
2020-08-14,202.3291473388672
2020-08-17,203.96743774414062
2020-08-18,202.14710998535156
2020-08-19,203.8764190673828
2020-08-20,199.87168884277344
2020-08-21,198.9615478515625
2020-08-24,203.14828491210938
2020-08-25,204.1494598388672
2020-08-26,205.24166870117188
2020-08-27,201.1459197998047
2020-08-28,196.32205200195312
2020-08-31,192.40835571289062
2020-09-01,190.22396850585938
2020-09-02,188.85873413085938
2020-09-03,185.9462127685547
2020-09-04,186.76536560058594
2020-09-07,189.31381225585938
2020-09-08,187.58450317382812
2020-09-09,191.86227416992188
2020-09-10,189.49583435058594
2020-09-11,187.4934844970703
2020-09-14,188.85873413085938
2020-09-15,189.31381225585938
2020-09-16,190.04196166992188
2020-09-17,189.31381225585938
2020-09-18,191.5892333984375
2020-09-21,183.85284423828125
2020-09-22,183.30673217773438
2020-09-23,181.48641967773438
2020-09-24,180.66726684570312
2020-09-25,181.39540100097656
2020-09-28,186.4923095703125
2020-09-29,185.76419067382812
2020-09-30,180.94032287597656
2020-10-01,176.93560791015625
2020-10-02,173.4770050048828
2020-10-05,176.84457397460938
2020-10-06,178.71043395996094
2020-10-07,184.58096313476562
2020-10-08,183.39776611328125
2020-10-09,184.4899444580078
2020-10-12,180.75830078125
2020-10-13,176.61703491210938
2020-10-14,178.30084228515625
2020-10-15,176.4805145263672
2020-10-16,179.16551208496094
2020-10-19,180.03016662597656
2020-10-20,181.48641967773438
2020-10-21,177.16311645507812
2020-10-22,174.2506103515625
2020-10-23,175.43382263183594
2020-10-26,168.33456420898438
2020-10-27,164.8304443359375
2020-10-28,164.32984924316406
2020-10-29,163.5561981201172
2020-10-30,164.2843475341797
2020-11-02,164.3753662109375
2020-11-03,163.192138671875
2020-11-04,163.6017303466797
2020-11-05,165.92263793945312
2020-11-06,165.1945037841797
2020-11-09,176.79908752441406
2020-11-10,179.30203247070312
2020-11-11,178.71043395996094
2020-11-12,178.25535583496094
2020-11-13,181.30438232421875
2020-11-16,189.76889038085938
2020-11-17,189.67788696289062
2020-11-18,190.77008056640625
2020-11-19,186.40130615234375
2020-11-20,192.9544677734375
2020-11-23,198.32440185546875
2020-11-24,204.24046325683594
2020-11-25,198.14239501953125
2020-11-26,200.05374145507812
2020-11-27,202.3291473388672
2020-11-30,196.86814880371094
2020-12-01,200.2357635498047
2020-12-02,197.2322235107422
2020-12-03,198.32440185546875
2020-12-04,199.9627227783203
2020-12-07,198.59747314453125
2020-12-08,202.2381134033203
2020-12-09,200.6908416748047
2020-12-10,200.6908416748047
2020-12-11,201.87403869628906
2020-12-14,202.6931915283203
2020-12-15,206.6979217529297
2020-12-16,207.79013061523438
2020-12-17,203.51235961914062
2020-12-18,204.78656005859375
2020-12-21,200.50881958007812
2020-12-22,201.87403869628906
2020-12-23,204.3314971923828
2020-12-28,205.42369079589844
2020-12-29,207.1529998779297
2020-12-30,205.96978759765625
2021-01-04,208.33619689941406
2021-01-05,208.42723083496094
2021-01-07,211.4307861328125
2021-01-08,211.61279296875
2021-01-11,210.1565399169922
2021-01-12,214.34329223632812
2021-01-13,215.25344848632812
2021-01-14,217.619873046875
2021-01-15,213.79718017578125
2021-01-18,214.79835510253906
2021-01-19,213.5241241455078
2021-01-20,215.25344848632812
2021-01-21,216.1636199951172
2021-01-22,215.1624298095703
2021-01-25,211.06671142578125
2021-01-26,211.52175903320312
2021-01-27,206.06080627441406
2021-01-28,203.2393035888672
2021-01-29,199.87168884277344
2021-02-01,200.9639129638672
2021-02-02,204.69554138183594
2021-02-03,212.1588897705078
2021-02-04,214.9803924560547
2021-02-05,215.0714111328125
2021-02-08,223.4449005126953
2021-02-09,227.5406494140625
2021-02-10,226.63047790527344
2021-02-11,225.26522827148438
2021-02-12,226.72149658203125
2021-02-15,228.5418243408203
2021-02-16,229.54299926757812
2021-02-17,228.4508056640625
2021-02-18,230.7261962890625
2021-02-19,234.18482971191406
2021-02-22,238.64463806152344
2021-02-23,236.46022033691406
2021-02-24,240.55596923828125
2021-02-25,241.92120361328125
2021-02-26,237.82546997070312
2021-03-01,243.923583984375
2021-03-02,242.92236328125
2021-03-03,248.29234313964844
2021-03-04,246.01690673828125
2021-03-05,245.743896484375
2021-03-08,251.2048797607422
2021-03-09,250.2947235107422
2021-03-10,250.2947235107422
2021-03-11,251.29588317871094
2021-03-12,247.3821563720703
2021-03-15,248.65643310546875
2021-03-16,248.83840942382812
2021-03-17,247.8372802734375
2021-03-18,250.56771850585938
2021-03-19,249.83966064453125
2021-03-22,247.56422424316406
2021-03-23,241.4661102294922
2021-03-24,246.3810272216797
2021-03-25,244.9247589111328
2021-03-26,245.92593383789062
2021-03-29,244.1966094970703
2021-03-30,245.1977996826172
2021-03-31,240.2829132080078
2021-04-01,242.10324096679688
2021-04-06,247.10914611816406
2021-04-07,245.6528778076172
2021-04-08,244.83370971679688
2021-04-09,246.92709350585938
2021-04-12,247.92828369140625
2021-04-13,250.56771850585938
2021-04-14,248.56536865234375
2021-04-15,251.3869171142578
2021-04-16,256.3017883300781
2021-04-19,252.1150360107422
2021-04-20,246.19895935058594
2021-04-21,249.02047729492188
2021-04-22,260.6705322265625
2021-04-23,265.0393371582031
2021-04-26,265.94952392578125
2021-04-27,273.8678894042969
2021-04-28,275.8148193359375
2021-04-29,264.4114074707031
2021-04-30,265.5239562988281
2021-05-03,267.9344177246094
2021-05-04,269.1396484375
2021-05-05,278.59619140625
2021-05-06,274.98040771484375
2021-05-07,279.1524353027344
2021-05-10,280.8212585449219
2021-05-11,273.58978271484375
2021-05-12,278.59619140625
2021-05-14,279.7087097167969
2021-05-17,277.2982177734375
2021-05-18,279.8013916015625
2021-05-19,272.6626892089844
2021-05-20,276.9273681640625
2021-05-21,277.2982177734375
2021-05-24,278.5034484863281
2021-05-25,279.8013916015625
2021-05-26,278.96697998046875
2021-05-27,284.90045166015625
2021-05-28,287.40374755859375
2021-05-31,290.0923156738281
2021-06-01,291.0194091796875
2021-06-02,288.2380676269531
2021-06-03,286.198486328125
2021-06-04,283.50982666015625
2021-06-07,282.3973083496094
2021-06-08,281.4701843261719
2021-06-09,280.45037841796875
2021-06-10,278.41070556640625
2021-06-11,279.1524353027344
2021-06-14,277.20550537109375
2021-06-15,275.44403076171875
2021-06-16,275.8148193359375
2021-06-17,275.8148193359375
2021-06-18,271.4574279785156
2021-06-21,274.4241638183594
2021-06-22,277.6690673828125
2021-06-23,276.1856689453125
2021-06-24,280.63580322265625
2021-06-28,279.9868469238281
2021-06-29,284.1588439941406
2021-06-30,280.26495361328125
2021-07-01,282.7681579589844
2021-07-02,286.8474426269531
2021-07-05,288.1453857421875
2021-07-06,281.37750244140625
2021-07-07,285.8276062011719
2021-07-08,283.3244323730469
2021-07-09,289.0724792480469
2021-07-12,291.57568359375
2021-07-13,293.15179443359375
2021-07-14,294.2642822265625
2021-07-15,292.3173522949219
2021-07-16,293.05908203125
2021-07-19,287.68182373046875
2021-07-20,310.5814514160156
2021-07-21,311.6939697265625
2021-07-22,315.5877990722656
2021-07-23,325.2297058105469
2021-07-26,324.5807189941406
2021-07-27,326.24957275390625
2021-07-28,331.9049072265625
2021-07-29,332.92474365234375
2021-07-30,333.2028503417969
2021-08-02,335.7060546875
2021-08-03,341.6395568847656
2021-08-04,341.8249816894531
2021-08-05,341.7322692871094
2021-08-06,338.3946838378906
2021-08-09,336.4477233886719
2021-08-10,335.98419189453125
2021-08-11,337.9311218261719
2021-08-12,338.3946838378906
2021-08-13,340.71246337890625
2021-08-16,336.1696472167969
2021-08-17,334.77899169921875
2021-08-18,334.77899169921875
2021-08-19,324.76617431640625
2021-08-20,327.083984375
2021-08-23,328.5672912597656
2021-08-24,323.9317932128906
2021-08-25,325.971435546875
2021-08-26,320.8723449707031
2021-08-27,324.85888671875
2021-08-30,325.4151611328125
2021-08-31,324.488037109375
2021-09-01,332.73931884765625
2021-09-02,333.9445495605469
2021-09-03,326.24957275390625
2021-09-06,323.83905029296875
2021-09-07,323.0046691894531
2021-09-08,321.7067565917969
2021-09-09,318.7399597167969
2021-09-10,322.5411376953125
2021-09-13,324.76617431640625
2021-09-14,321.9848327636719
2021-09-15,319.8525085449219
2021-09-16,323.6536865234375
2021-09-17,315.4023742675781
2021-09-20,308.35638427734375
2021-09-21,307.80010986328125
2021-09-22,310.2105712890625
2021-09-23,314.382568359375
2021-09-24,314.1044006347656
2021-09-27,308.7271728515625
2021-09-28,298.9925537109375
2021-09-29,298.89984130859375
2021-09-30,304.64794921875
2021-10-01,299.548828125
2021-10-04,297.4164733886719
2021-10-05,301.1248779296875
2021-10-06,296.5820617675781
2021-10-07,303.16455078125
2021-10-08,298.34356689453125
2021-10-11,297.3238220214844
2021-10-12,300.19775390625
2021-10-13,301.6811828613281
2021-10-14,304.5552062988281
2021-10-15,307.7073669433594
2021-10-18,307.151123046875
2021-10-19,312.3429260253906
2021-10-20,314.47528076171875
2021-10-21,308.4490966796875
2021-10-22,315.6805114746094
2021-10-25,307.42926025390625
2021-10-26,322.7265625
2021-10-27,330.3288269042969
2021-10-28,343.67919921875
2021-10-29,340.89788818359375
2021-11-01,339.8780517578125
2021-11-02,340.89788818359375
2021-11-03,342.9375305175781
2021-11-04,345.9042663574219
2021-11-05,342.5666809082031
2021-11-08,352.6721496582031
2021-11-09,349.4272766113281
2021-11-10,347.20220947265625
2021-11-11,352.85760498046875
2021-11-12,358.14208984375
2021-11-15,358.23480224609375
2021-11-16,360.4598388671875
2021-11-17,359.16192626953125
2021-11-18,354.43365478515625
2021-11-19,349.33453369140625
2021-11-22,349.9835510253906
2021-11-23,344.050048828125
2021-11-24,343.8645935058594
2021-11-25,345.9042663574219
2021-11-26,328.845458984375
2021-11-29,335.24249267578125
2021-11-30,324.5807189941406
2021-12-01,333.9445495605469
2021-12-02,330.1434326171875
2021-12-03,318.5545654296875
2021-12-06,322.7265625
2021-12-07,334.5008239746094
2021-12-08,333.48101806640625
2021-12-09,331.3486633300781
2021-12-10,329.8652648925781
2021-12-13,328.845458984375
2021-12-14,320.59417724609375
2021-12-15,318.8326721191406
2021-12-16,318.9253845214844
2021-12-17,316.8857421875
2021-12-20,316.60760498046875
2021-12-21,323.5609436035156
2021-12-22,328.9381408691406
2021-12-23,334.1299743652344
2021-12-27,337.0040588378906
2021-12-28,340.0634765625
2021-12-29,339.1363525390625
2021-12-30,337.8384094238281
2022-01-03,340.434326171875
2022-01-04,354.8045349121094
2022-01-05,349.4272766113281
2022-01-07,333.9445495605469
2022-01-10,313.7336120605469
2022-01-11,313.9190368652344
2022-01-12,316.79302978515625
2022-01-13,314.1971435546875
2022-01-14,309.0980224609375
2022-01-17,305.296875
2022-01-18,299.3634033203125
2022-01-19,300.4759521484375
2022-01-20,301.1248779296875
2022-01-21,295.46954345703125
2022-01-24,285.0859375
2022-01-25,284.43695068359375
2022-01-26,290.833984375
2022-01-27,291.204833984375
2022-01-28,287.1255798339844
2022-01-31,288.7944030761719
2022-02-01,294.17156982421875
2022-02-02,290.1850280761719
2022-02-03,281.93377685546875
2022-02-04,273.8678894042969
2022-02-07,272.9407958984375
2022-02-08,267.3781433105469
2022-02-09,273.40435791015625
2022-02-10,270.1594543457031
2022-02-11,268.39794921875
2022-02-14,263.29888916015625
2022-02-15,273.03350830078125
2022-02-16,273.1262512207031
2022-02-17,271.4574279785156
2022-02-18,272.47723388671875
2022-02-21,267.2854309082031
2022-02-22,270.1594543457031
2022-02-23,269.1396484375
2022-02-24,269.1396484375
2022-02-25,280.45037841796875
2022-02-28,287.40374755859375
2022-03-01,281.6556091308594
2022-03-02,292.1319885253906
2022-03-03,284.06610107421875
2022-03-04,269.41778564453125
2022-03-07,277.76177978515625
2022-03-08,277.2982177734375
2022-03-09,282.7681579589844
2022-03-10,282.1191711425781
2022-03-11,289.2579040527344
2022-03-14,290.6485900878906
2022-03-15,289.2579040527344
2022-03-16,304.8333435058594
2022-03-17,296.0257873535156
2022-03-18,297.1383361816406
2022-03-21,295.46954345703125
2022-03-22,294.3570251464844
2022-03-23,295.7476806640625
2022-03-24,294.07891845703125
2022-03-25,280.8212585449219
2022-03-28,287.40374755859375
2022-03-29,298.2508850097656
2022-03-30,294.5424499511719
2022-03-31,301.5884704589844
2022-04-01,304.3697814941406
2022-04-04,300.7540283203125
2022-04-05,298.9925537109375
2022-04-06,292.03924560546875
2022-04-07,294.5424499511719
2022-04-08,295.93310546875
2022-04-11,288.8870544433594
2022-04-12,289.2579040527344
2022-04-13,285.2713623046875
2022-04-14,286.2911376953125
2022-04-19,288.3307800292969
2022-04-20,292.22467041015625
2022-04-21,304.0916442871094
2022-04-22,295.19140625
2022-04-25,288.05267333984375
2022-04-26,254.76947021484375
2022-04-27,255.71726989746094
2022-04-28,263.3945007324219
2022-04-29,262.4466857910156
2022-05-02,251.83131408691406
2022-05-03,256.28594970703125
2022-05-04,250.50436401367188
2022-05-05,244.6279754638672
2022-05-06,242.54281616210938
2022-05-09,235.4342803955078
2022-05-10,235.81341552734375
2022-05-11,242.82716369628906
2022-05-12,243.86973571777344
2022-05-13,244.91232299804688
2022-05-16,241.3106689453125
2022-05-17,244.7227783203125
2022-05-18,241.50022888183594
2022-05-19,241.12112426757812
2022-05-20,237.42466735839844
2022-05-23,240.64720153808594
2022-05-24,233.53868103027344
2022-05-25,222.544189453125
2022-05-27,239.98374938964844
2022-05-30,247.37661743164062
2022-05-31,249.84091186523438
2022-06-01,246.9027099609375
2022-06-02,256.66510009765625
2022-06-03,253.34776306152344
2022-06-07,248.51400756835938
2022-06-08,248.04006958007812
2022-06-09,244.05929565429688
2022-06-10,233.91781616210938
2022-06-13,233.25436401367188
2022-06-14,231.26397705078125
2022-06-15,238.56204223632812
2022-06-16,238.088134765625
2022-06-17,238.088134765625
2022-06-20,237.61424255371094
2022-06-21,240.1732940673828
2022-06-22,236.85598754882812
2022-06-23,233.44390869140625
2022-06-27,244.4384307861328
2022-06-28,243.5854034423828
2022-06-29,239.98374938964844
2022-06-30,233.72825622558594
2022-07-01,233.44390869140625
2022-07-04,238.65682983398438
2022-07-05,239.41506958007812
2022-07-06,242.06890869140625
2022-07-07,251.35740661621094
2022-07-08,252.8738555908203
2022-07-11,249.3670196533203
2022-07-12,249.65133666992188
2022-07-13,243.11151123046875
2022-07-14,240.7419891357422
2022-07-15,246.3340301513672
2022-07-18,249.65133666992188
2022-07-19,255.14862060546875
2022-07-20,274.3890075683594
2022-07-21,282.3505554199219
2022-07-22,283.29833984375
2022-07-25,278.559326171875
2022-07-26,276.8533020019531
2022-07-27,276.28460693359375
2022-07-28,282.1610107421875
2022-07-29,286.2365417480469
2022-08-01,282.7296447753906
2022-08-02,280.6445007324219
2022-08-03,279.2228088378906
2022-08-04,279.7914733886719
2022-08-05,268.9864807128906
2022-08-08,275.43157958984375
2022-08-09,272.4933776855469
2022-08-10,282.1610107421875
2022-08-11,285.2887268066406
2022-08-12,285.3835144042969
2022-08-15,286.1417541503906
2022-08-16,291.2598571777344
2022-08-17,288.890380859375
2022-08-18,294.3876647949219
2022-08-19,291.449462890625
2022-08-22,283.677490234375
2022-08-23,279.6019287109375
2022-08-24,277.9906311035156
2022-08-25,279.50714111328125
2022-08-26,275.8106994628906
2022-08-29,273.3464050292969
2022-08-30,272.7777099609375
2022-08-31,270.5978088378906
2022-09-01,263.0153503417969
2022-09-02,271.4508056640625
2022-09-05,267.1856689453125
2022-09-06,269.64996337890625
2022-09-07,268.7969665527344
2022-09-08,271.54559326171875
2022-09-09,276.6637268066406
2022-09-12,283.39312744140625
2022-09-13,275.6211242675781
2022-09-14,274.0098876953125
2022-09-15,269.5552062988281
2022-09-16,259.7928466796875
2022-09-19,261.4040832519531
2022-09-20,256.5703125
2022-09-21,259.2241516113281
2022-09-22,250.03045654296875
2022-09-23,250.31480407714844
2022-09-26,247.7557373046875
2022-09-27,249.84091186523438
2022-09-28,255.05381774902344
2022-09-29,256.47552490234375
2022-09-30,263.8683776855469
2022-10-03,257.897216796875
2022-10-04,271.54559326171875
2022-10-05,268.607421875
2022-10-06,266.5222473144531
2022-10-07,258.3711242675781
2022-10-10,260.456298828125
2022-10-11,256.5703125
2022-10-12,254.20079040527344
2022-10-13,260.8354187011719
2022-10-14,260.1719665527344
2022-10-17,266.9013671875
2022-10-18,273.1568603515625
2022-10-19,265.9535827636719
2022-10-20,266.61700439453125
2022-10-21,263.2997131347656
2022-10-24,274.8629150390625
2022-10-25,245.76535034179688
2022-10-26,253.82168579101562
2022-10-27,256.00164794921875
2022-10-28,260.74066162109375
2022-10-31,257.897216796875
2022-11-01,260.74066162109375
2022-11-02,260.8354187011719
2022-11-03,256.9494323730469
2022-11-04,265.4796447753906
2022-11-07,265.3848876953125
2022-11-08,274.2942199707031
2022-11-09,273.6307678222656
2022-11-10,284.3409423828125
2022-11-11,285.76263427734375
2022-11-14,285.09918212890625
2022-11-15,283.39312744140625
2022-11-16,277.232421875
2022-11-17,276.75848388671875
2022-11-18,280.9288330078125
2022-11-21,280.9288330078125
2022-11-22,283.0140380859375
2022-11-23,283.20355224609375
2022-11-24,282.9192199707031
2022-11-25,286.9947814941406
2022-11-28,281.7818603515625
2022-11-29,280.0758056640625
2022-11-30,282.1610107421875
2022-12-01,288.037353515625
2022-12-02,290.3121032714844
2022-12-05,291.0703430175781
2022-12-06,290.9755554199219
2022-12-07,289.5538330078125
2022-12-08,283.4879150390625
2022-12-09,292.01812744140625
2022-12-12,291.2598571777344
2022-12-13,297.9892883300781
2022-12-14,299.7901306152344
2022-12-15,291.0703430175781
2022-12-16,283.8670349121094
2022-12-19,284.3409423828125
2022-12-20,284.3409423828125
2022-12-21,290.8807678222656
2022-12-22,284.24615478515625
2022-12-23,286.0469665527344
2022-12-27,290.0277404785156
2022-12-28,289.1747741699219
2022-12-29,291.6390380859375
2022-12-30,285.3835144042969
2023-01-02,288.3217468261719
2023-01-03,288.13214111328125
2023-01-04,290.7859802246094
2023-01-05,294.6719665527344
2023-01-09,305.8560791015625
2023-01-10,306.993408203125
2023-01-11,311.4481201171875
2023-01-12,308.5099182128906
2023-01-13,305.1925964355469
2023-01-16,310.2159423828125
2023-01-17,309.3629455566406
2023-01-18,309.8368225097656
2023-01-19,301.9700622558594
2023-01-20,311.0690002441406
2023-01-23,315.14453125
2023-01-24,309.17340087890625
2023-01-25,306.7091064453125
2023-01-26,306.140380859375
