Date,3MINDIA.NS
2019-08-26,19594.93359375
2019-08-27,19942.55078125
2019-08-28,19463.435546875
2019-08-29,19462.38671875
2019-08-30,19280.380859375
2019-09-03,19152.216796875
2019-09-04,19391.5859375
2019-09-05,19446.51953125
2019-09-06,19549.00390625
2019-09-09,19633.810546875
2019-09-11,19306.20703125
2019-09-12,19193.333984375
2019-09-13,19393.87109375
2019-09-16,17310.22265625
2019-09-17,18302.375
2019-09-18,18267.310546875
2019-09-19,17653.833984375
2019-09-20,19271.8046875
2019-09-23,19419.21875
2019-09-24,18793.310546875
2019-09-25,19114.1015625
2019-09-26,19116.9140625
2019-09-27,19550.955078125
2019-09-30,19697.37109375
2019-10-01,19065.740234375
2019-10-03,19047.208984375
2019-10-04,18793.26171875
2019-10-07,18906.796875
2019-10-09,19266.8984375
2019-10-10,18917.8046875
2019-10-11,19077.98828125
2019-10-14,18991.703125
2019-10-15,19312.970703125
2019-10-16,19639.43359375
2019-10-17,21804.26953125
2019-10-18,20765.7578125
2019-10-22,20794.392578125
2019-10-23,20615.294921875
2019-10-24,20259.580078125
2019-10-25,20866.62109375
2019-10-27,21201.13671875
2019-10-29,21175.123046875
2019-10-30,21231.673828125
2019-10-31,21428.923828125
2019-11-01,21156.30078125
2019-11-04,21263.740234375
2019-11-05,21398.71875
2019-11-06,21456.84375
2019-11-07,21405.33984375
2019-11-08,21338.11328125
2019-11-11,21444.171875
2019-11-13,21209.759765625
2019-11-14,21220.57421875
2019-11-15,21210.572265625
2019-11-18,21335.68359375
2019-11-19,21259.16796875
2019-11-20,21319.0078125
2019-11-21,21534.080078125
2019-11-22,21359.4609375
2019-11-25,21618.455078125
2019-11-26,21463.1328125
2019-11-27,21328.73046875
2019-11-28,21299.759765625
2019-11-29,21194.0859375
2019-12-02,21160.306640625
2019-12-03,21236.630859375
2019-12-04,20838.98828125
2019-12-05,20833.080078125
2019-12-06,20651.361328125
2019-12-09,20612.81640625
2019-12-10,20135.89453125
2019-12-11,20147.423828125
2019-12-12,19761.9765625
2019-12-13,19772.93359375
2019-12-16,19787.75390625
2019-12-17,19979.666015625
2019-12-18,19862.982421875
2019-12-19,19885.42578125
2019-12-20,20316.373046875
2019-12-23,20428.95703125
2019-12-24,20621.724609375
2019-12-26,20484.080078125
2019-12-27,20464.642578125
2019-12-30,20467.30859375
2019-12-31,20301.171875
2020-01-01,20698.767578125
2020-01-02,20374.0234375
2020-01-03,20330.85546875
2020-01-06,20096.298828125
2020-01-07,20640.119140625
2020-01-08,20237.6640625
2020-01-09,20270.203125
2020-01-10,20422.953125
2020-01-13,20508.09375
2020-01-14,20898.44921875
2020-01-15,21028.470703125
2020-01-16,21269.076171875
2020-01-17,21294.28125
2020-01-20,21224.720703125
2020-01-21,21077.734375
2020-01-22,21210.474609375
2020-01-23,21354.12109375
2020-01-24,21286.228515625
2020-01-27,21255.734375
2020-01-28,21215.90625
2020-01-29,21140.81640625
2020-01-30,21089.7890625
2020-01-31,21898.751953125
2020-02-03,21570.763671875
2020-02-04,22002.37890625
2020-02-05,21995.419921875
2020-02-06,22324.171875
2020-02-07,22931.404296875
2020-02-10,23500.759765625
2020-02-11,22011.001953125
2020-02-12,21325.775390625
2020-02-13,21610.166015625
2020-02-14,21249.544921875
2020-02-17,21185.841796875
2020-02-18,21054.578125
2020-02-19,20793.15234375
2020-02-20,20662.03515625
2020-02-24,20284.783203125
2020-02-25,19897.669921875
2020-02-26,19793.18359375
2020-02-27,19596.4609375
2020-02-28,19606.08203125
2020-03-02,19183.37890625
2020-03-03,19661.0625
2020-03-04,21283.658203125
2020-03-05,21807.462890625
2020-03-06,21537.220703125
2020-03-09,20047.46484375
2020-03-11,19709.08984375
2020-03-12,18160.109375
2020-03-13,18755.23828125
2020-03-16,17775.853515625
2020-03-17,17219.7421875
2020-03-18,16713.087890625
2020-03-19,16133.6337890625
2020-03-20,16548.28515625
2020-03-23,15138.904296875
2020-03-24,15263.0185546875
2020-03-25,16067.1201171875
2020-03-26,17094.8203125
2020-03-27,16817.287109375
2020-03-30,16615.03515625
2020-03-31,17941.0859375
2020-04-01,17599.568359375
2020-04-03,16666.251953125
2020-04-07,17872.240234375
2020-04-08,17455.34765625
2020-04-09,18049.619140625
2020-04-13,17882.76953125
2020-04-15,17983.826171875
2020-04-16,18681.677734375
2020-04-17,18772.345703125
2020-04-20,18925.5234375
2020-04-21,18495.099609375
2020-04-22,17837.74609375
2020-04-23,17894.205078125
2020-04-24,18229.3359375
2020-04-27,18586.388671875
2020-04-28,18388.947265625
2020-04-29,18623.978515625
2020-04-30,18486.37890625
2020-05-04,17941.609375
2020-05-05,17776.51953125
2020-05-06,17826.787109375
2020-05-07,17988.970703125
2020-05-08,17741.69140625
2020-05-11,17322.80078125
2020-05-12,17254.193359375
2020-05-13,17453.537109375
2020-05-14,16900.427734375
2020-05-15,16842.921875
2020-05-18,16245.359375
2020-05-19,16037.626953125
2020-05-20,16698.69921875
2020-05-21,17040.935546875
2020-05-22,16850.2109375
2020-05-26,16695.36328125
2020-05-27,17053.939453125
2020-05-28,17165.80859375
2020-05-29,17437.1953125
2020-06-01,17206.44921875
2020-06-02,17120.404296875
2020-06-03,17067.47265625
2020-06-04,17221.74609375
2020-06-05,17132.361328125
2020-06-08,17411.03515625
2020-06-09,17311.080078125
2020-06-10,17399.982421875
2020-06-11,16750.5390625
2020-06-12,16584.591796875
2020-06-15,16389.390625
2020-06-16,17609.146484375
2020-06-17,17752.080078125
2020-06-18,17886.771484375
2020-06-19,17717.4921875
2020-06-22,17642.828125
2020-06-23,17389.169921875
2020-06-24,17565.072265625
2020-06-25,17667.126953125
2020-06-26,18203.181640625
2020-06-29,18213.521484375
2020-06-30,17909.92578125
2020-07-01,17729.01953125
2020-07-02,17768.75390625
2020-07-03,17571.791015625
2020-07-06,18069.44140625
2020-07-07,18402.146484375
2020-07-08,18349.021484375
2020-07-09,18580.48046875
2020-07-10,18585.33984375
2020-07-13,18997.1328125
2020-07-14,19152.59765625
2020-07-15,19416.123046875
2020-07-16,19600.794921875
2020-07-17,20050.037109375
2020-07-20,20518.291015625
2020-07-21,20490.990234375
2020-07-22,20242.236328125
2020-07-23,20490.037109375
2020-07-24,20479.837890625
2020-07-27,20508.85546875
2020-07-28,20498.900390625
2020-07-29,20488.84765625
2020-07-30,20198.974609375
2020-07-31,20085.150390625
2020-08-03,19933.451171875
2020-08-04,19610.1328125
2020-08-05,19640.435546875
2020-08-06,19471.8671875
2020-08-07,20466.931640625
2020-08-10,21125.0
2020-08-11,20727.544921875
2020-08-12,20369.1640625
2020-08-13,20857.5234375
2020-08-14,19919.013671875
2020-08-17,19943.357421875
2020-08-18,19803.37890625
2020-08-19,19852.978515625
2020-08-20,19560.294921875
2020-08-21,19642.86328125
2020-08-24,19941.59765625
2020-08-25,19832.919921875
2020-08-26,19883.279296875
2020-08-27,20010.63671875
2020-08-28,19922.5390625
2020-08-31,19309.921875
2020-09-01,19018.861328125
2020-09-02,19217.20703125
2020-09-03,19059.978515625
2020-09-04,18723.986328125
2020-09-07,18441.548828125
2020-09-08,18229.576171875
2020-09-09,17921.455078125
2020-09-10,17844.03125
2020-09-11,17694.333984375
2020-09-14,18031.181640625
2020-09-15,18001.833984375
2020-09-16,18325.626953125
2020-09-17,18107.79296875
2020-09-18,17864.42578125
2020-09-21,17380.404296875
2020-09-22,17294.068359375
2020-09-23,17694.333984375
2020-09-24,17502.27734375
2020-09-25,17347.384765625
2020-09-28,17496.94140625
2020-09-29,17533.005859375
2020-09-30,17444.8203125
2020-10-01,17372.16015625
2020-10-05,17535.724609375
2020-10-06,17910.451171875
2020-10-07,17649.787109375
2020-10-08,18006.595703125
2020-10-09,18573.28515625
2020-10-12,18561.8515625
2020-10-13,18239.962890625
2020-10-14,18137.908203125
2020-10-15,17823.83203125
2020-10-16,17815.2578125
2020-10-19,18079.158203125
2020-10-20,18175.021484375
2020-10-21,18059.005859375
2020-10-22,17949.470703125
2020-10-23,18008.07421875
2020-10-26,17726.587890625
2020-10-27,17584.75
2020-10-28,17616.958984375
2020-10-29,17836.078125
2020-10-30,17795.673828125
2020-11-02,18309.5234375
2020-11-03,18592.345703125
2020-11-04,18695.587890625
2020-11-05,19262.087890625
2020-11-06,19232.404296875
2020-11-09,19465.00390625
2020-11-10,19388.916015625
2020-11-11,19253.796875
2020-11-12,19749.58984375
2020-11-13,19707.232421875
2020-11-14,19530.47265625
2020-11-17,20197.068359375
2020-11-18,20388.45703125
2020-11-19,20371.115234375
2020-11-20,20758.66015625
2020-11-23,21278.3671875
2020-11-24,21720.177734375
2020-11-25,20697.625
2020-11-26,19935.451171875
2020-11-27,20836.89453125
2020-12-01,20911.740234375
2020-12-02,21364.033203125
2020-12-03,21643.51953125
2020-12-04,21366.748046875
2020-12-07,21791.884765625
2020-12-08,21704.07421875
2020-12-09,21488.291015625
2020-12-10,21462.134765625
2020-12-11,21556.328125
2020-12-14,21797.265625
2020-12-15,21900.1796875
2020-12-16,21772.826171875
2020-12-17,21597.20703125
2020-12-18,20945.044921875
2020-12-21,20242.427734375
2020-12-22,20042.986328125
2020-12-23,20084.341796875
2020-12-24,20156.806640625
2020-12-28,20350.341796875
2020-12-29,20173.0546875
2020-12-30,19882.755859375
2020-12-31,19849.357421875
2021-01-01,20132.412109375
2021-01-04,20158.189453125
2021-01-05,20577.03515625
2021-01-06,20447.634765625
2021-01-07,20607.3359375
2021-01-08,20711.587890625
2021-01-11,20703.822265625
2021-01-12,20571.509765625
2021-01-13,20265.771484375
2021-01-14,20106.3046875
2021-01-15,19788.65625
2021-01-18,20238.28125
2021-01-19,20453.16015625
2021-01-20,20258.24609375
2021-01-21,19811.71875
2021-01-22,19509.314453125
2021-01-25,19062.8828125
2021-01-27,18911.041015625
2021-01-28,18485.765625
2021-01-29,18258.923828125
2021-02-01,18176.072265625
2021-02-02,19645.8671875
2021-02-03,20029.7890625
2021-02-04,20185.634765625
2021-02-05,19922.921875
2021-02-08,20473.029296875
2021-02-09,20170.197265625
2021-02-10,20561.171875
2021-02-11,19975.8046875
2021-02-12,19735.34375
2021-02-15,20020.400390625
2021-02-16,20294.837890625
2021-02-17,20766.091796875
2021-02-18,20775.71484375
2021-02-19,20684.857421875
2021-02-22,20034.123046875
2021-02-23,20025.880859375
2021-02-24,20759.375
2021-02-25,21307.767578125
2021-02-26,21757.24609375
2021-03-01,23011.162109375
2021-03-02,23887.826171875
2021-03-03,24739.287109375
2021-03-04,24957.21484375
2021-03-05,24490.58203125
2021-03-08,25302.87890625
2021-03-09,25085.5703125
2021-03-10,24677.490234375
2021-03-12,26047.7578125
2021-03-15,26157.673828125
2021-03-16,26709.0234375
2021-03-17,26644.748046875
2021-03-18,26258.443359375
2021-03-19,26285.744140625
2021-03-22,26143.525390625
2021-03-23,26692.296875
2021-03-24,27064.734375
2021-03-25,26928.328125
2021-03-26,27381.384765625
2021-03-30,28323.607421875
2021-03-31,29002.978515625
2021-04-01,28208.544921875
2021-04-05,26851.2421875
2021-04-06,26299.1328125
2021-04-07,25870.56640625
2021-04-08,26699.681640625
2021-04-09,26322.904296875
2021-04-12,24352.6484375
2021-04-13,24946.734375
2021-04-15,24329.830078125
2021-04-16,25758.935546875
2021-04-19,26179.01953125
2021-04-20,25262.85546875
2021-04-22,25732.064453125
2021-04-23,25135.50390625
2021-04-26,24947.92578125
2021-04-27,24303.91015625
2021-04-28,24464.94921875
2021-04-29,24293.474609375
2021-04-30,24335.01953125
2021-05-03,24803.943359375
2021-05-04,24165.880859375
2021-05-05,23789.345703125
2021-05-06,23576.375
2021-05-07,23566.033203125
2021-05-10,23286.9296875
2021-05-11,23698.056640625
2021-05-12,24102.373046875
2021-05-14,23873.9609375
2021-05-17,23918.2734375
2021-05-18,24875.171875
2021-05-19,24664.8671875
2021-05-20,24335.357421875
2021-05-21,24863.640625
2021-05-24,24881.841796875
2021-05-25,25148.271484375
2021-05-26,25098.29296875
2021-05-27,25328.2265625
2021-05-28,24121.001953125
2021-05-31,24333.3046875
2021-06-01,24283.61328125
2021-06-02,24744.05078125
2021-06-03,25024.77734375
2021-06-04,24880.5546875
2021-06-07,25098.958984375
2021-06-08,25066.369140625
2021-06-09,24566.384765625
2021-06-10,24797.84375
2021-06-11,24921.1953125
2021-06-14,24664.150390625
2021-06-15,24474.48046875
2021-06-16,24273.896484375
2021-06-17,24071.0234375
2021-06-18,24246.83203125
2021-06-21,24214.91015625
2021-06-22,24367.80078125
2021-06-23,24294.619140625
2021-06-24,24069.115234375
2021-06-25,23880.013671875
2021-06-28,23590.71484375
2021-06-29,23347.677734375
2021-06-30,23185.447265625
2021-07-01,23170.0078125
2021-07-02,23058.42578125
2021-07-05,22821.537109375
2021-07-06,23507.193359375
2021-07-07,23181.349609375
2021-07-08,23307.181640625
2021-07-09,23320.42578125
2021-07-12,23108.263671875
2021-07-13,23100.1640625
2021-07-14,23027.171875
2021-07-15,23165.771484375
2021-07-16,23568.609375
2021-07-19,23303.55859375
2021-07-20,23116.02734375
2021-07-22,22972.427734375
2021-07-23,23076.244140625
2021-07-26,23595.716796875
2021-07-27,23797.5390625
2021-07-28,23576.849609375
2021-07-29,23671.8515625
2021-07-30,23499.28515625
2021-08-02,23510.38671875
2021-08-03,23503.810546875
2021-08-04,23233.521484375
2021-08-05,23266.541015625
2021-08-06,23295.267578125
2021-08-09,23174.060546875
2021-08-10,22795.85546875
2021-08-11,22576.595703125
2021-08-12,23438.25
2021-08-13,22942.126953125
2021-08-16,22719.197265625
2021-08-17,22660.1640625
2021-08-18,22371.1484375
2021-08-20,21763.822265625
2021-08-23,21725.9453125
2021-08-24,22100.765625
2021-08-25,21717.939453125
2021-08-26,21752.814453125
2021-08-27,21576.765625
2021-08-30,21896.703125
2021-08-31,23242.525390625
2021-09-01,23879.6796875
2021-09-02,23386.984375
2021-09-03,23381.267578125
2021-09-06,23342.388671875
2021-09-07,23193.453125
2021-09-08,23195.166015625
2021-09-09,23077.578125
2021-09-13,23966.203125
2021-09-14,24494.439453125
2021-09-15,24144.345703125
2021-09-16,23971.87109375
2021-09-17,24047.19921875
2021-09-20,23944.3828125
2021-09-21,23906.59765625
2021-09-22,23559.74609375
2021-09-23,23841.375
2021-09-24,23632.927734375
2021-09-27,23947.90625
2021-09-28,23581.900390625
2021-09-29,23522.869140625
2021-09-30,23662.80078125
2021-10-01,23692.0546875
2021-10-04,24237.779296875
2021-10-05,24064.97265625
2021-10-06,24098.32421875
2021-10-07,24043.1484375
2021-10-08,24445.416015625
2021-10-11,24508.49609375
2021-10-12,24708.126953125
2021-10-13,24926.771484375
2021-10-14,24787.791015625
2021-10-18,25114.4453125
2021-10-19,24757.392578125
2021-10-20,24791.21875
2021-10-21,24527.5546875
2021-10-22,24954.40234375
2021-10-25,24915.2890625
2021-10-26,24915.146484375
2021-10-27,24739.810546875
2021-10-28,24687.115234375
2021-10-29,24204.234375
2021-11-01,24356.5078125
2021-11-02,25113.728515625
2021-11-03,25497.748046875
2021-11-04,25412.794921875
2021-11-08,26106.169921875
2021-11-09,25935.93359375
2021-11-10,25610.427734375
2021-11-11,25720.818359375
2021-11-12,25457.390625
2021-11-15,24849.39453125
2021-11-16,24638.08984375
2021-11-17,24257.884765625
2021-11-18,24007.416015625
2021-11-22,24061.4921875
2021-11-23,24337.783203125
2021-11-24,24665.724609375
2021-11-25,24614.88671875
2021-11-26,23998.6953125
2021-11-29,23727.359375
2021-11-30,23855.19140625
2021-12-01,23579.708984375
2021-12-02,23808.640625
2021-12-03,24594.1640625
2021-12-06,24851.6328125
2021-12-07,24969.935546875
2021-12-08,24564.099609375
2021-12-09,24130.529296875
2021-12-10,24067.923828125
2021-12-13,23921.560546875
2021-12-14,23610.390625
2021-12-15,23506.763671875
2021-12-16,23752.46875
2021-12-17,23380.359375
2021-12-20,22691.2734375
2021-12-21,23042.2265625
2021-12-22,23829.3671875
2021-12-23,23643.505859375
2021-12-24,24049.05859375
2021-12-27,23787.53515625
2021-12-28,23793.251953125
2021-12-29,23774.81640625
2021-12-30,23867.197265625
2021-12-31,24166.21875
2022-01-03,24582.05859375
2022-01-04,24406.01171875
2022-01-05,24351.888671875
2022-01-06,24385.478515625
2022-01-07,24346.837890625
2022-01-10,24360.3671875
2022-01-11,24091.69921875
2022-01-12,24002.794921875
2022-01-13,24077.40625
2022-01-14,23911.697265625
2022-01-17,23834.1328125
2022-01-18,24028.1875
2022-01-19,23902.025390625
2022-01-20,23820.02734375
2022-01-21,23539.640625
2022-01-24,23197.357421875
2022-01-25,23817.978515625
2022-01-27,22927.30859375
2022-01-28,23257.7265625
2022-01-31,23812.787109375
2022-02-01,23841.375
2022-02-02,23805.97265625
2022-02-03,23697.25
2022-02-04,23578.755859375
2022-02-07,23626.11328125
2022-02-08,23507.857421875
2022-02-09,22948.748046875
2022-02-10,22648.392578125
2022-02-11,21975.5078125
2022-02-14,21521.9296875
2022-02-15,21381.900390625
2022-02-16,20931.419921875
2022-02-17,20968.009765625
2022-02-18,20621.107421875
2022-02-21,21112.66015625
2022-02-22,20316.1796875
2022-02-23,20214.173828125
2022-02-24,19599.365234375
2022-02-25,20406.373046875
2022-02-28,20209.40625
2022-03-02,19937.546875
2022-03-03,20088.298828125
2022-03-04,19419.41015625
2022-03-07,18987.3671875
2022-03-08,18964.591796875
2022-03-09,19013.287109375
2022-03-10,19066.029296875
2022-03-11,18960.16015625
2022-03-14,18776.775390625
2022-03-15,18641.037109375
2022-03-16,18752.193359375
2022-03-17,19083.41796875
2022-03-21,18870.11328125
2022-03-22,19096.90234375
2022-03-23,19296.486328125
2022-03-24,19035.822265625
2022-03-25,18910.515625
2022-03-28,18601.873046875
2022-03-29,18753.3359375
2022-03-30,18608.78125
2022-03-31,18769.48828125
2022-04-01,19032.056640625
2022-04-04,19456.478515625
2022-04-05,20282.162109375
2022-04-06,20508.23828125
2022-04-07,20110.30859375
2022-04-08,20430.765625
2022-04-11,20481.5078125
2022-04-12,20371.40234375
2022-04-13,20334.759765625
2022-04-18,20581.37109375
2022-04-19,20256.576171875
2022-04-20,19833.205078125
2022-04-21,20210.55078125
2022-04-22,19516.60546875
2022-04-25,19215.154296875
2022-04-26,19066.125
2022-04-27,19028.0078125
2022-04-28,19074.078125
2022-04-29,19024.1484375
2022-05-02,18896.984375
2022-05-04,18248.25390625
2022-05-05,17672.322265625
2022-05-06,17580.890625
2022-05-09,17853.228515625
2022-05-10,17253.4765625
2022-05-11,16941.1640625
2022-05-12,17133.314453125
2022-05-13,17141.513671875
2022-05-16,17128.408203125
2022-05-17,17763.37109375
2022-05-18,17648.546875
2022-05-19,17152.564453125
2022-05-20,17148.275390625
2022-05-23,17141.083984375
2022-05-24,17136.365234375
2022-05-25,17082.1953125
2022-05-26,16635.380859375
2022-05-27,16736.1484375
2022-05-30,18557.708984375
2022-05-31,19242.6015625
2022-06-01,20214.5546875
2022-06-02,20351.9140625
2022-06-03,20287.544921875
2022-06-06,19831.634765625
2022-06-07,20189.3515625
2022-06-08,19821.86328125
2022-06-09,19698.751953125
2022-06-10,19519.845703125
2022-06-13,19379.29296875
2022-06-14,18961.734375
2022-06-15,19323.359375
2022-06-16,18939.1484375
2022-06-17,18719.365234375
2022-06-20,18671.2421875
2022-06-21,19045.921875
2022-06-22,18833.853515625
2022-06-23,19344.0859375
2022-06-24,19492.876953125
2022-06-27,19857.169921875
2022-06-28,20976.158203125
2022-06-29,21381.51953125
2022-06-30,20824.6484375
2022-07-01,20873.720703125
2022-07-04,21175.408203125
2022-07-05,21342.404296875
2022-07-06,21652.666015625
2022-07-07,21641.515625
2022-07-08,21793.7421875
2022-07-11,21792.50390625
2022-07-12,21857.587890625
2022-07-13,21809.322265625
2022-07-14,21630.98828125
2022-07-15,20895.447265625
2022-07-18,21705.8828125
2022-07-19,21838.95703125
2022-07-20,21556.947265625
2022-07-21,21947.0625
2022-07-22,21907.802734375
2022-07-25,21794.8359375
2022-07-26,21828.859375
2022-07-27,22125.11328125
2022-07-28,22031.203125
2022-07-29,21671.53515625
2022-08-01,21842.388671875
2022-08-02,21698.833984375
2022-08-03,21716.60546875
2022-08-04,22359.572265625
2022-08-05,22585.791015625
2022-08-08,22608.470703125
2022-08-10,21678.681640625
2022-08-11,21656.287109375
2022-08-12,21411.6328125
2022-08-16,21346.640625
2022-08-17,21326.724609375
2022-08-18,22161.89453125
2022-08-19,21779.830078125
2022-08-22,21308.1953125
2022-08-23,21320.4375
2022-08-24,21315.912109375
2022-08-25,21779.162109375
2022-08-26,21999.044921875
2022-08-29,22127.873046875
2022-08-30,22216.162109375
2022-09-01,21828.37890625
2022-09-02,21989.75390625
2022-09-05,22149.93359375
2022-09-06,21902.515625
2022-09-07,21707.55078125
2022-09-08,21668.388671875
2022-09-09,21764.10546875
2022-09-12,21731.900390625
2022-09-13,21728.087890625
2022-09-14,21736.662109375
2022-09-15,21796.029296875
2022-09-16,22810.529296875
2022-09-19,22337.705078125
2022-09-20,22792.85546875
2022-09-21,21903.896484375
2022-09-22,22705.85546875
2022-09-23,22596.03515625
2022-09-26,22625.048828125
2022-09-27,22571.923828125
2022-09-28,22751.9765625
2022-09-29,22951.98828125
2022-09-30,23447.2578125
2022-10-03,23150.90625
2022-10-04,23624.685546875
2022-10-06,23946.953125
2022-10-07,23312.5625
2022-10-10,23362.779296875
2022-10-11,22629.478515625
2022-10-12,22568.3984375
2022-10-13,22282.625
2022-10-14,21919.90625
2022-10-17,22311.212890625
2022-10-18,22568.017578125
2022-10-19,22364.19140625
2022-10-20,22133.0703125
2022-10-21,21873.451171875
2022-10-24,22076.89453125
2022-10-25,21842.388671875
2022-10-27,21545.27734375
2022-10-28,21955.1640625
2022-10-31,22191.337890625
2022-11-01,22029.583984375
2022-11-02,22306.115234375
2022-11-03,21984.75
2022-11-04,21794.599609375
2022-11-07,21345.546875
2022-11-09,22377.771484375
2022-11-10,22454.052734375
2022-11-11,22565.396484375
2022-11-14,23330.427734375
2022-11-15,22997.583984375
2022-11-16,22883.427734375
2022-11-17,22874.041015625
2022-11-18,23170.677734375
2022-11-21,23439.748046875
2022-11-22,22876.52734375
2022-11-23,22685.265625
2022-11-24,22640.486328125
2022-11-25,22612.54296875
2022-11-28,22946.53515625
2022-11-29,23105.408203125
2022-11-30,23059.54296875
2022-12-01,23092.572265625
2022-12-02,22857.962890625
2022-12-05,22817.478515625
2022-12-06,22795.658203125
2022-12-07,22707.087890625
2022-12-08,22621.083984375
2022-12-09,22829.279296875
2022-12-12,23032.787109375
2022-12-13,22986.72265625
2022-12-14,22975.8125
2022-12-15,23037.423828125
2022-12-16,22797.87890625
2022-12-19,22813.7265625
2022-12-20,22629.427734375
2022-12-21,22585.68359375
2022-12-22,22337.74609375
2022-12-23,22141.990234375
2022-12-26,22105.01171875
2022-12-27,22051.939453125
2022-12-28,21822.810546875
2022-12-29,21740.1640625
2022-12-30,21666.896484375
2023-01-02,21235.001953125
2023-01-03,21330.091796875
2023-01-04,21772.845703125
2023-01-05,22106.197265625
2023-01-06,22013.775390625
2023-01-09,22475.541015625
2023-01-10,22280.130859375
2023-01-11,21891.78125
2023-01-12,22054.2578125
2023-01-13,22114.6875
2023-01-16,22230.759765625
2023-01-17,22326.83203125
2023-01-18,22344.658203125
2023-01-19,22467.4921875
2023-01-20,22421.921875
2023-01-23,22469.6640625
2023-01-24,22462.208984375
2023-01-25,22420.78515625
2023-01-27,22316.0234375
2023-01-30,22491.484375
2023-01-31,23035.40234375
2023-02-01,22360.404296875
2023-02-02,22849.224609375
2023-02-03,22743.521484375
2023-02-06,22327.7734375
2023-02-07,22611.802734375
2023-02-08,22826.8125
2023-02-09,23232.19140625
2023-02-10,23125.552734375
2023-02-13,22667.986328125
2023-02-14,22094.693359375
2023-02-15,21282.6953125
2023-02-16,21983.265625
2023-02-17,21897.904296875
2023-02-20,21807.060546875
2023-02-21,21932.755859375
2023-02-22,21534.484375
2023-02-23,21813.083984375
2023-02-24,21578.57421875
2023-02-27,21668.28125
2023-02-28,22600.7421875
2023-03-01,22370.7265625
2023-03-02,23021.826171875
2023-03-03,22910.7421875
2023-03-06,23111.6796875
2023-03-08,23329.896484375
2023-03-09,23239.943359375
2023-03-10,23285.958984375
2023-03-13,23243.794921875
2023-03-14,22812.345703125
2023-03-15,23076.923828125
2023-03-16,22693.1640625
2023-03-17,22647.64453125
2023-03-20,22627.947265625
2023-03-21,22446.85546875
2023-03-22,22069.416015625
2023-03-23,21509.158203125
2023-03-24,22042.06640625
2023-03-27,22466.20703125
2023-03-28,22481.80859375
2023-03-29,22804.298828125
2023-03-31,22674.796875
2023-04-03,22383.7578125
2023-04-05,22382.326171875
2023-04-06,23034.61328125
2023-04-10,22493.70703125
2023-04-11,22988.84765625
2023-04-12,22741.9921875
2023-04-13,22573.833984375
2023-04-17,22677.21875
2023-04-18,22551.521484375
2023-04-19,22490.744140625
2023-04-20,22343.02734375
2023-04-21,22066.603515625
2023-04-24,22130.833984375
2023-04-25,22015.55078125
2023-04-26,22143.421875
2023-04-27,22327.130859375
2023-04-28,22264.380859375
2023-05-02,22108.171875
2023-05-03,22726.5390625
2023-05-04,23233.771484375
2023-05-05,23093.166015625
2023-05-08,23486.255859375
2023-05-09,23626.267578125
2023-05-10,23371.169921875
2023-05-11,23304.2265625
2023-05-12,23199.85546875
2023-05-15,22941.005859375
2023-05-16,23005.978515625
2023-05-17,23019.306640625
2023-05-18,23069.271484375
2023-05-19,23610.916015625
2023-05-22,23998.326171875
2023-05-23,23759.669921875
2023-05-24,23977.494140625
2023-05-25,23660.435546875
2023-05-26,23911.732421875
2023-05-29,23843.302734375
2023-05-30,24505.06640625
2023-05-31,24836.8359375
2023-06-01,25959.771484375
2023-06-02,25923.484375
2023-06-05,26466.806640625
2023-06-06,27078.4140625
2023-06-07,26622.771484375
2023-06-08,26357.0078125
2023-06-09,26195.41796875
2023-06-12,26183.767578125
2023-06-13,26607.8125
2023-06-14,27788.90625
2023-06-15,27400.8515625
2023-06-16,27579.08203125
2023-06-19,27462.8125
2023-06-20,27331.142578125
2023-06-21,26906.69921875
2023-06-22,26307.587890625
2023-06-23,26637.435546875
2023-06-26,27161.751953125
2023-06-27,27332.423828125
2023-06-28,26888.927734375
2023-06-30,26672.68359375
2023-07-03,26883.447265625
2023-07-04,26736.619140625
2023-07-05,26982.337890625
2023-07-06,27017.044921875
2023-07-07,26658.021484375
2023-07-10,27470.220703125
2023-07-11,27620.306640625
2023-07-12,28096.732421875
2023-07-13,28479.896484375
2023-07-14,28237.486328125
2023-07-17,27956.962890625
2023-07-18,27577.947265625
2023-07-19,27561.16015625
2023-07-20,27804.853515625
2023-07-21,27663.060546875
2023-07-24,27924.87109375
2023-07-25,27882.708984375
2023-07-26,27701.966796875
2023-07-27,27479.0078125
2023-07-28,27539.455078125
2023-07-31,28659.990234375
2023-08-01,28330.904296875
2023-08-02,28010.5390625
2023-08-03,28250.638671875
2023-08-04,27909.810546875
2023-08-07,27158.7421875
2023-08-08,27244.01171875
2023-08-09,26584.603515625
2023-08-10,27864.177734375
2023-08-11,29201.775390625
2023-08-14,28419.986328125
2023-08-16,28485.587890625
2023-08-17,28909.80078125
2023-08-18,28862.28515625
2023-08-21,28770.625
2023-08-22,29312.015625
2023-08-23,29968.10546875
2023-08-24,30271.57421875
2023-08-25,30079.486328125
2023-08-28,30194.18359375
2023-08-29,31294.453125
2023-08-30,31397.013671875
2023-08-31,30870.736328125
2023-09-01,30868.5546875
2023-09-04,32522.900390625
2023-09-05,32145.60546875
2023-09-06,32202.880859375
2023-09-07,31838.46875
2023-09-08,32616.046875
2023-09-11,32397.44921875
2023-09-12,31428.27734375
2023-09-13,30852.701171875
2023-09-14,30829.017578125
2023-09-15,30091.12890625
