Date,LUSURC1.LM
2017-04-24,7.540409564971924
2017-04-25,7.257645606994629
2017-04-26,7.2890625
2017-04-27,7.32048225402832
2017-04-28,7.1319708824157715
2017-05-01,7.1319708824157715
2017-05-02,7.163390636444092
2017-05-03,7.2890625
2017-05-04,7.270213603973389
2017-05-05,7.295347213745117
2017-05-08,7.35189962387085
2017-05-09,7.389604091644287
2017-05-10,7.540409564971924
2017-05-11,7.603246212005615
2017-05-12,7.540409564971924
2017-05-15,7.603246212005615
2017-05-16,7.301630020141602
2017-05-17,7.414736747741699
2017-05-18,7.32048225402832
2017-05-19,7.32048225402832
2017-05-22,7.414736747741699
2017-05-23,7.414736747741699
2017-05-24,7.414736747741699
2017-05-25,7.408454418182373
2017-05-26,7.414736747741699
2017-05-30,7.414736747741699
2017-05-31,7.477573871612549
2017-06-01,7.414736747741699
2017-06-02,7.35189962387085
2017-06-05,7.364468574523926
2017-06-06,7.364468574523926
2017-06-07,7.452436923980713
2017-06-08,7.540409564971924
2017-06-09,7.508990287780762
2017-06-12,7.508990287780762
2017-06-13,7.364468574523926
2017-06-14,7.508990287780762
2017-06-15,7.330511093139648
2017-06-16,7.139278411865234
2017-06-19,7.330511093139648
2017-06-20,7.171151638031006
2017-06-21,7.234893798828125
2017-06-22,7.266765117645264
2017-06-23,7.266765117645264
2017-06-26,7.266765117645264
2017-06-27,7.311385154724121
2017-06-28,7.330511093139648
2017-06-29,7.330511093139648
2017-06-30,7.33688497543335
2017-07-03,7.489868640899658
2017-07-05,7.649227619171143
2017-07-06,7.617354869842529
2017-07-07,7.585483074188232
2017-07-10,7.585483074188232
2017-07-11,7.585483074188232
2017-07-12,7.585483074188232
2017-07-13,7.585483074188232
2017-07-14,7.585483074188232
2017-07-17,7.5217413902282715
2017-07-18,7.617354869842529
2017-07-19,7.642852783203125
2017-07-20,7.642852783203125
2017-07-21,7.649227619171143
2017-07-24,7.617354869842529
2017-07-25,7.585483074188232
2017-07-26,7.5217413902282715
2017-07-27,7.457998752593994
2017-07-28,7.457998752593994
2017-07-31,7.457998752593994
2017-08-01,7.50261926651001
2017-08-02,7.5217413902282715
2017-08-03,7.528116703033447
2017-08-04,7.528116703033447
2017-08-07,7.528116703033447
2017-08-08,7.585483074188232
2017-08-09,7.534489631652832
2017-08-10,7.5217413902282715
2017-08-11,7.34963321685791
2017-08-14,7.3623833656311035
2017-08-15,7.426125526428223
2017-08-16,7.585483074188232
2017-08-17,7.642852783203125
2017-08-18,7.617354869842529
2017-08-21,7.6109819412231445
2017-08-22,7.585483074188232
2017-08-23,7.547237873077393
2017-08-24,7.457998752593994
2017-08-25,7.394254684448242
2017-08-28,7.343261241912842
2017-08-29,7.489868640899658
2017-08-30,7.489868640899658
2017-08-31,7.489868640899658
2017-09-01,7.489868640899658
2017-09-05,7.617354869842529
2017-09-06,7.585483074188232
2017-09-07,7.617354869842529
2017-09-08,7.617354869842529
2017-09-11,7.617354869842529
2017-09-12,7.585483074188232
2017-09-13,7.649227619171143
2017-09-14,7.617354869842529
2017-09-18,7.617354869842529
2017-09-19,7.617354869842529
2017-09-20,7.617354869842529
2017-09-21,7.642852783203125
2017-09-22,7.642853736877441
2017-09-25,7.642853736877441
2017-09-26,7.649319648742676
2017-09-27,7.694580554962158
2017-09-28,7.694580554962158
2017-09-29,7.759242534637451
2017-10-02,7.778642177581787
2017-10-03,7.778642177581787
2017-10-04,7.856234550476074
2017-10-05,7.778642177581787
2017-10-06,7.694580554962158
2017-10-09,7.694580554962158
2017-10-10,7.694580554962158
2017-10-11,7.694580554962158
2017-10-12,7.7139811515808105
2017-10-13,7.7139811515808105
2017-10-16,7.7204461097717285
2017-10-17,7.7269110679626465
2017-10-18,7.759242534637451
2017-10-19,7.765710353851318
2017-10-20,7.791572570800781
2017-10-23,7.798038959503174
2017-10-24,7.798038959503174
2017-10-25,8.082545280456543
2017-10-26,8.21186351776123
2017-10-27,8.147204399108887
2017-10-30,7.778642177581787
2017-10-31,7.791572570800781
2017-11-01,7.791572570800781
2017-11-02,7.953224182128906
2017-11-03,7.953224182128906
2017-11-06,7.856234550476074
2017-11-07,7.88856315612793
2017-11-08,7.953224182128906
2017-11-09,8.114873886108398
2017-11-10,8.114873886108398
2017-11-13,8.147204399108887
2017-11-14,8.147204399108887
2017-11-15,7.953224182128906
2017-11-16,7.791572570800781
2017-11-17,7.791572570800781
2017-11-20,7.791572570800781
2017-11-21,7.791572570800781
2017-11-22,7.88856315612793
2017-11-24,7.953224182128906
2017-11-27,7.946756839752197
2017-11-28,8.017884254455566
2017-11-29,7.953224182128906
2017-11-30,7.920891761779785
2017-12-01,7.972621440887451
2017-12-04,7.979088306427002
2017-12-05,8.21186351776123
2017-12-06,7.9402899742126465
2017-12-07,7.791572570800781
2017-12-08,7.791572570800781
2017-12-11,7.759242534637451
2017-12-12,7.694580554962158
2017-12-13,7.694580554962158
2017-12-14,7.565262794494629
2017-12-15,7.500600337982178
2017-12-18,7.43594217300415
2017-12-19,7.468270778656006
2017-12-20,7.553586483001709
2017-12-21,7.645461082458496
2017-12-22,7.80952787399292
2017-12-26,7.80952787399292
2017-12-27,7.80952787399292
2017-12-28,7.875153541564941
2017-12-29,7.907966136932373
2018-01-02,7.875153541564941
2018-01-03,7.9407806396484375
2018-01-04,7.881717205047607
2018-01-05,7.894840240478516
2018-01-08,7.9407806396484375
2018-01-09,7.875153541564941
2018-01-10,7.875153541564941
2018-01-11,7.907966136932373
2018-01-12,7.907966136932373
2018-01-16,7.842339992523193
2018-01-17,7.875153541564941
2018-01-18,7.9407806396484375
2018-01-19,7.9407806396484375
2018-01-22,7.9407806396484375
2018-01-23,7.9407806396484375
2018-01-24,7.9407806396484375
2018-01-25,7.9407806396484375
2018-01-26,7.9407806396484375
2018-01-29,7.9407806396484375
2018-01-30,7.947343349456787
2018-01-31,7.875153541564941
2018-02-01,7.875153541564941
2018-02-02,8.032655715942383
2018-02-05,7.973591327667236
2018-02-06,7.881717205047607
2018-02-07,7.881717205047607
2018-02-08,7.881717205047607
2018-02-09,7.77671480178833
2018-02-12,7.783278465270996
2018-02-13,7.816092014312744
2018-02-14,7.875153541564941
2018-02-15,7.888279438018799
2018-02-16,7.901402950286865
2018-02-20,7.914529800415039
2018-02-21,7.914529800415039
2018-02-22,8.072032928466797
2018-02-26,7.973591327667236
2018-02-27,7.9407806396484375
2018-02-28,7.921091079711914
2018-03-01,7.921091079711914
2018-03-02,7.921091079711914
2018-03-05,7.921091079711914
2018-03-06,7.875153541564941
2018-03-07,7.80952787399292
2018-03-08,7.80952787399292
2018-03-09,7.80952787399292
2018-03-12,7.80952787399292
2018-03-13,7.80952787399292
2018-03-14,7.80952787399292
2018-03-15,7.80952787399292
2018-03-16,7.80952787399292
2018-03-19,7.80952787399292
2018-03-20,7.816092014312744
2018-03-21,7.743902206420898
2018-03-22,7.80952787399292
2018-03-23,7.80952787399292
2018-03-26,7.816092014312744
2018-03-27,7.80952787399292
2018-03-28,7.77671480178833
2018-03-29,7.77671480178833
2018-04-02,7.757026195526123
2018-04-03,7.875153541564941
2018-04-04,7.875153541564941
2018-04-05,7.875153541564941
2018-04-06,7.875153541564941
2018-04-09,7.875153541564941
2018-04-10,7.881717205047607
2018-04-11,7.9407806396484375
2018-04-12,7.9407806396484375
2018-04-13,7.9407806396484375
2018-04-16,7.881717205047607
2018-04-17,8.032655715942383
2018-04-18,8.032655715942383
2018-04-19,8.052539825439453
2018-04-20,8.052539825439453
2018-04-23,8.052539825439453
2018-04-24,8.118815422058105
2018-04-25,8.118815422058105
2018-04-26,8.118815422058105
2018-04-27,8.118815422058105
2018-04-30,8.118815422058105
2018-05-01,8.118815422058105
2018-05-02,8.118815422058105
2018-05-03,8.085679054260254
2018-05-04,8.098932266235352
2018-05-07,8.105559349060059
2018-05-08,8.145328521728516
2018-05-09,8.019402503967285
2018-05-10,8.085679054260254
2018-05-11,8.218229293823242
2018-05-14,8.185090065002441
2018-05-15,8.085679054260254
2018-05-16,7.953124523162842
2018-05-17,7.953124523162842
2018-05-18,8.039285659790039
2018-05-21,8.085679054260254
2018-05-22,8.151954650878906
2018-05-23,8.284505844116211
2018-05-24,8.284505844116211
2018-05-25,8.284505844116211
2018-05-29,8.284505844116211
2018-05-30,8.284505844116211
2018-05-31,8.284505844116211
2018-06-01,8.277876853942871
2018-06-04,8.277876853942871
2018-06-05,8.284505844116211
2018-06-06,8.118815422058105
2018-06-07,8.118815422058105
2018-06-08,8.118815422058105
2018-06-11,8.25136661529541
2018-06-12,8.25136661529541
2018-06-13,8.151954650878906
2018-06-14,8.25799560546875
2018-06-15,8.16520881652832
2018-06-18,8.198348045349121
2018-06-19,8.151954650878906
2018-06-20,8.050896644592285
2018-06-21,8.050896644592285
2018-06-22,8.07110595703125
2018-06-25,8.050896644592285
2018-06-26,8.017210006713867
2018-06-27,8.050896644592285
2018-06-28,8.07110595703125
2018-06-29,8.07110595703125
2018-07-02,8.07110595703125
2018-07-03,8.017210006713867
2018-07-05,8.050896644592285
2018-07-06,8.030684471130371
2018-07-09,8.017210006713867
2018-07-10,8.003737449645996
2018-07-11,7.98352575302124
2018-07-12,8.017210006713867
2018-07-13,7.98352575302124
2018-07-16,7.98352575302124
2018-07-17,8.017210006713867
2018-07-18,8.050896644592285
2018-07-19,8.050896644592285
2018-07-20,8.050896644592285
2018-07-23,8.131741523742676
2018-07-24,8.084580421447754
2018-07-25,8.077842712402344
2018-07-26,8.084580421447754
2018-07-27,8.084580421447754
2018-07-30,8.084580421447754
2018-07-31,8.219326972961426
2018-08-01,8.098057746887207
2018-08-02,8.084580421447754
2018-08-03,8.084580421447754
2018-08-06,8.084580421447754
2018-08-07,8.07110595703125
2018-08-08,8.07110595703125
2018-08-09,8.084580421447754
2018-08-10,8.084580421447754
2018-08-13,8.084580421447754
2018-08-14,8.077842712402344
2018-08-15,8.084580421447754
2018-08-16,8.077842712402344
2018-08-17,8.084580421447754
2018-08-20,8.084580421447754
2018-08-21,8.084580421447754
2018-08-22,8.09131908416748
2018-08-23,8.084580421447754
2018-08-27,8.084580421447754
2018-08-28,8.084580421447754
2018-08-29,8.084580421447754
2018-08-30,8.084580421447754
2018-08-31,8.084580421447754
2018-09-04,8.084580421447754
2018-09-05,8.084580421447754
2018-09-06,8.017210006713867
2018-09-07,8.050896644592285
2018-09-10,8.050896644592285
2018-09-11,8.07110595703125
2018-09-12,8.02394962310791
2018-09-13,7.949839115142822
2018-09-14,7.949839115142822
2018-09-17,7.881305694580078
2018-09-18,7.881305694580078
2018-09-19,7.881305694580078
2018-09-20,7.9772539138793945
2018-09-21,7.984106540679932
2018-09-24,7.984106540679932
2018-09-25,7.984106540679932
2018-09-26,8.004666328430176
2018-09-27,8.004666328430176
2018-09-28,8.121173858642578
2018-10-01,8.11431884765625
2018-10-02,8.22397232055664
2018-10-03,8.2102632522583
2018-10-04,8.086905479431152
2018-10-05,7.984106540679932
2018-10-08,7.984106540679932
2018-10-09,7.984106540679932
2018-10-10,8.12802505493164
2018-10-11,8.189703941345215
2018-10-12,8.189703941345215
2018-10-15,7.956690788269043
2018-10-16,7.956690788269043
2018-10-17,7.956690788269043
2018-10-18,7.812772274017334
2018-10-19,7.812772274017334
2018-10-22,7.744241237640381
2018-10-23,7.744241237640381
2018-10-24,7.744241237640381
2018-10-25,7.744241237640381
2018-10-26,7.757948398590088
2018-10-29,7.757948398590088
2018-10-30,7.757948398590088
2018-10-31,7.757948398590088
2018-11-01,7.757948398590088
2018-11-02,7.757948398590088
2018-11-05,7.744241237640381
2018-11-06,7.538639545440674
2018-11-07,7.401573657989502
2018-11-08,7.401573657989502
2018-11-09,7.401573657989502
2018-11-12,7.195976257324219
2018-11-13,7.195976257324219
2018-11-14,7.127441883087158
2018-11-15,7.195976257324219
2018-11-16,7.195976257324219
2018-11-19,7.195976257324219
2018-11-20,7.195976257324219
2018-11-21,7.189122676849365
2018-11-23,7.161707401275635
2018-11-26,7.161707401275635
2018-11-27,7.161707401275635
2018-11-28,7.195976257324219
2018-11-29,7.195976257324219
2018-11-30,7.195976257324219
2018-12-03,7.195976257324219
2018-12-04,7.195976257324219
2018-12-06,7.195976257324219
2018-12-07,7.195976257324219
2018-12-10,7.195976257324219
2018-12-11,7.195976257324219
2018-12-12,7.195976257324219
2018-12-13,7.230241298675537
2018-12-14,7.230241298675537
2018-12-17,7.629200458526611
2018-12-18,7.629200458526611
2018-12-19,7.629200458526611
2018-12-20,7.629200458526611
2018-12-21,7.664196014404297
2018-12-24,7.664196014404297
2018-12-26,7.664196014404297
2018-12-27,7.664196014404297
2018-12-28,7.664196014404297
2018-12-31,7.664196014404297
2019-01-02,7.664196014404297
2019-01-03,7.664196014404297
2019-01-04,7.65719747543335
2019-01-07,7.65719747543335
2019-01-08,7.454216003417969
2019-01-09,7.5662078857421875
2019-01-10,7.629200458526611
2019-01-11,7.629200458526611
2019-01-14,7.6361985206604
2019-01-15,7.559206485748291
2019-01-16,7.559206485748291
2019-01-17,7.559206485748291
2019-01-18,7.559206485748291
2019-01-22,7.559206485748291
2019-01-23,7.559206485748291
2019-01-24,7.629200458526611
2019-01-25,7.559206485748291
2019-01-28,7.559206485748291
2019-01-29,7.601203918457031
2019-01-30,7.601203918457031
2019-01-31,7.559206485748291
2019-02-01,7.559206485748291
2019-02-04,7.5662078857421875
2019-02-05,7.559206485748291
2019-02-06,7.559206485748291
2019-02-07,7.699190139770508
2019-02-08,7.699190139770508
2019-02-11,7.699190139770508
2019-02-12,7.755186080932617
2019-02-13,7.874175548553467
2019-02-14,8.049155235290527
2019-02-15,7.874175548553467
2019-02-19,7.839177131652832
2019-02-20,7.839177131652832
2019-02-21,7.839177131652832
2019-02-22,7.769186496734619
2019-02-25,7.769186496734619
2019-02-26,7.979162693023682
2019-02-27,8.189141273498535
2019-02-28,8.518107414245605
2019-03-01,8.469112396240234
2019-03-04,8.819073677062988
2019-03-05,8.469112396240234
2019-03-06,8.679089546203613
2019-03-07,8.644092559814453
2019-03-08,8.609097480773926
2019-03-11,8.644092559814453
2019-03-12,8.644092559814453
2019-03-13,8.644092559814453
2019-03-14,8.469112396240234
2019-03-15,8.462113380432129
2019-03-18,8.469112396240234
2019-03-19,8.574101448059082
2019-03-20,8.574101448059082
2019-03-21,8.567100524902344
2019-03-22,8.567100524902344
2019-03-25,8.567100524902344
2019-03-26,8.406118392944336
2019-03-27,8.364123344421387
2019-03-28,8.364123344421387
2019-03-29,8.329127311706543
2019-04-01,8.504106521606445
2019-04-02,8.609097480773926
2019-04-03,8.539104461669922
2019-04-04,8.539104461669922
2019-04-05,8.539104461669922
2019-04-08,8.539104461669922
2019-04-09,8.399120330810547
2019-04-10,8.399120330810547
2019-04-11,8.399120330810547
2019-04-12,8.399120330810547
2019-04-15,8.399120330810547
2019-04-16,8.399120330810547
2019-04-17,8.41325855255127
2019-04-18,8.41325855255127
2019-04-22,8.41325855255127
2019-04-23,8.41325855255127
2019-04-24,8.41325855255127
2019-04-25,8.554658889770508
2019-04-26,8.48395824432373
2019-04-29,8.48395824432373
2019-04-30,8.377908706665039
2019-05-01,8.377908706665039
2019-05-02,8.406189918518066
