Date,GN.CO
2019-05-20,322.5996398925781
2019-05-21,328.03057861328125
2019-05-22,331.8816223144531
2019-05-23,325.85821533203125
2019-05-24,325.2657165527344
2019-05-27,320.7234802246094
2019-05-28,323.0933532714844
2019-05-29,310.8489685058594
2019-06-03,311.44146728515625
2019-06-04,306.80047607421875
2019-06-06,310.05902099609375
2019-06-07,317.0699157714844
2019-06-11,308.3803405761719
2019-06-12,324.37701416015625
2019-06-13,320.82220458984375
2019-06-14,317.4648742675781
2019-06-17,317.9586486816406
2019-06-18,317.8598937988281
2019-06-19,316.8724060058594
2019-06-20,317.6623840332031
2019-06-21,311.83642578125
2019-06-24,311.2439880371094
2019-06-25,307.68914794921875
2019-06-26,303.0481262207031
2019-06-27,301.1719970703125
2019-06-28,302.45562744140625
2019-07-01,315.8849792480469
2019-07-02,318.057373046875
2019-07-03,325.1669921875
2019-07-04,320.6247253417969
2019-07-05,314.2063293457031
2019-07-08,314.601318359375
2019-07-09,313.9100646972656
2019-07-10,317.0699157714844
2019-07-11,323.9820556640625
2019-07-12,317.2673645019531
2019-07-15,322.1059265136719
2019-07-16,324.1795349121094
2019-07-17,323.7845764160156
2019-07-18,320.6247253417969
2019-07-19,314.0088195800781
2019-07-22,314.0088195800781
2019-07-23,311.6389465332031
2019-07-24,316.6749267578125
2019-07-25,320.42724609375
2019-07-26,312.9226379394531
2019-07-29,314.601318359375
2019-07-30,314.5025634765625
2019-07-31,317.0699157714844
2019-08-01,322.1059265136719
2019-08-02,316.18121337890625
2019-08-05,305.02301025390625
2019-08-06,303.443115234375
2019-08-07,307.5904235839844
2019-08-08,306.899169921875
2019-08-09,304.03558349609375
2019-08-12,304.6280517578125
2019-08-13,295.7409973144531
2019-08-14,290.4088134765625
2019-08-15,289.9150695800781
2019-08-16,296.8272399902344
2019-08-19,296.5309753417969
2019-08-20,298.99957275390625
2019-08-21,306.80047607421875
2019-08-22,301.76446533203125
2019-08-23,291.2974548339844
2019-08-26,277.0782470703125
2019-08-27,284.5828857421875
2019-08-28,279.6455993652344
2019-08-29,271.8447265625
2019-08-30,280.435546875
2019-09-02,290.0138244628906
2019-09-03,284.78033447265625
2019-09-04,283.39788818359375
2019-09-05,287.2489318847656
2019-09-06,285.76776123046875
2019-09-09,280.8305358886719
2019-09-10,272.7334289550781
2019-09-11,274.7083435058594
2019-09-12,274.6095886230469
2019-09-13,281.8179931640625
2019-09-16,283.0028991699219
2019-09-17,280.7317810058594
2019-09-18,284.9778137207031
2019-09-19,282.7066650390625
2019-09-20,276.8807067871094
2019-09-23,277.9669189453125
2019-09-24,282.31170654296875
2019-09-25,276.4857482910156
2019-09-26,280.633056640625
2019-09-27,277.47320556640625
2019-09-30,274.6095886230469
2019-10-01,275.69580078125
2019-10-02,265.42626953125
2019-10-03,268.0924377441406
2019-10-04,271.2522888183594
2019-10-07,271.5484924316406
2019-10-08,271.1535339355469
2019-10-09,266.80877685546875
2019-10-10,260.68658447265625
2019-10-11,265.0313415527344
2019-10-14,270.6598205566406
2019-10-15,277.3744812011719
2019-10-16,271.35101318359375
2019-10-17,272.43719482421875
2019-10-18,264.4388427734375
2019-10-21,262.562744140625
2019-10-22,267.5987243652344
2019-10-23,264.8338623046875
2019-10-24,268.4873962402344
2019-10-25,272.2397155761719
2019-10-28,271.5484924316406
2019-10-29,267.89495849609375
2019-10-30,279.74432373046875
2019-10-31,290.70501708984375
2019-11-01,290.4088134765625
2019-11-04,289.2238464355469
2019-11-05,290.3100280761719
2019-11-06,293.46990966796875
2019-11-07,302.75189208984375
2019-11-08,302.0606689453125
2019-11-11,303.3443908691406
2019-11-12,300.1845397949219
2019-11-13,302.55438232421875
2019-11-14,303.8381042480469
2019-11-15,305.9117126464844
2019-11-18,308.0841369628906
2019-11-19,301.9619140625
2019-11-20,300.3820495605469
2019-11-21,297.8146667480469
2019-11-22,303.0481262207031
2019-11-25,311.83642578125
2019-11-26,309.07159423828125
2019-11-27,311.7377014160156
2019-11-28,310.750244140625
2019-11-29,315.489990234375
2019-12-02,307.294189453125
2019-12-03,308.8740539550781
2019-12-04,311.1452331542969
2019-12-05,310.2565002441406
2019-12-06,311.7377014160156
2019-12-09,305.02301025390625
2019-12-10,308.2816162109375
2019-12-11,300.4807434082031
2019-12-12,301.56695556640625
2019-12-13,302.159423828125
2019-12-16,309.86151123046875
2019-12-17,305.1217956542969
2019-12-18,303.2456359863281
2019-12-19,305.1217956542969
2019-12-20,308.0841369628906
2019-12-23,311.54022216796875
2019-12-27,314.3050537109375
2019-12-30,309.3677673339844
2020-01-02,311.0464782714844
2020-01-03,304.4305419921875
2020-01-06,302.55438232421875
2020-01-07,298.9008483886719
2020-01-08,307.0967102050781
2020-01-09,311.6389465332031
2020-01-10,315.489990234375
2020-01-13,318.55108642578125
2020-01-14,320.82220458984375
2020-01-15,328.03057861328125
2020-01-16,323.6858215332031
2020-01-17,330.2030029296875
2020-01-20,331.68414306640625
2020-01-21,331.78289794921875
2020-01-22,338.6950378417969
2020-01-23,337.7076110839844
2020-01-24,341.7561340332031
2020-01-27,338.0038146972656
2020-01-28,339.4849853515625
2020-01-29,343.3360595703125
2020-01-30,337.4114074707031
2020-01-31,330.69671630859375
2020-02-03,332.7703552246094
2020-02-04,338.99127197265625
2020-02-05,368.812255859375
2020-02-06,367.8247985839844
2020-02-07,371.2808837890625
2020-02-10,371.77459716796875
2020-02-11,385.10516357421875
2020-02-12,385.10516357421875
2020-02-13,388.0674743652344
2020-02-14,390.0423889160156
2020-02-17,389.6474304199219
2020-02-18,394.9796447753906
2020-02-19,404.8541259765625
2020-02-20,403.1754455566406
2020-02-21,396.8558044433594
2020-02-24,382.73529052734375
2020-02-25,379.9704284667969
2020-02-26,385.10516357421875
2020-02-27,376.3168640136719
2020-02-28,370.2934265136719
2020-03-02,371.77459716796875
2020-03-03,380.7603759765625
2020-03-04,368.0223083496094
2020-03-05,365.55364990234375
2020-03-06,365.0599365234375
2020-03-09,344.8172607421875
2020-03-10,335.7326965332031
2020-03-11,316.08245849609375
2020-03-12,284.3899230957031
2020-03-13,270.60186767578125
2020-03-16,250.56466674804688
2020-03-17,236.4790802001953
2020-03-18,243.02589416503906
2020-03-19,250.16787719726562
2020-03-20,265.5429992675781
2020-03-23,246.10093688964844
2020-03-24,252.54855346679688
2020-03-25,268.4196472167969
2020-03-26,284.5882873535156
2020-03-27,277.7438659667969
2020-03-30,280.6205139160156
2020-03-31,301.35211181640625
2020-04-01,290.6391296386719
2020-04-02,287.1673583984375
2020-04-03,287.96087646484375
2020-04-06,305.61749267578125
2020-04-07,317.7191467285156
2020-04-08,314.0489807128906
2020-04-14,321.1909484863281
2020-04-15,313.8505859375
2020-04-16,320.3974304199219
2020-04-17,325.0595397949219
2020-04-20,330.9120178222656
2020-04-21,327.2418212890625
2020-04-22,322.4804992675781
2020-04-23,333.6894226074219
2020-04-24,328.4321594238281
2020-04-27,331.80474853515625
2020-04-28,333.1934509277344
2020-04-29,312.4618835449219
2020-04-30,308.79168701171875
2020-05-01,294.5077209472656
2020-05-04,295.69805908203125
2020-05-05,311.0731506347656
2020-05-06,330.6144104003906
2020-05-07,338.0539855957031
2020-05-11,348.86614990234375
2020-05-12,336.0700988769531
2020-05-13,331.9039611816406
2020-05-14,316.03289794921875
2020-05-15,317.6199951171875
2020-05-18,327.9361877441406
2020-05-19,335.1773681640625
2020-05-20,342.1209716796875
2020-05-25,354.5202331542969
2020-05-26,347.279052734375
2020-05-27,334.4830322265625
2020-05-28,347.279052734375
2020-05-29,358.78558349609375
2020-06-02,357.0000915527344
2020-06-03,359.3807373046875
2020-06-04,361.6622314453125
2020-06-08,363.74530029296875
2020-06-09,356.8017272949219
2020-06-10,355.908935546875
2020-06-11,348.96533203125
2020-06-12,348.96533203125
2020-06-15,344.99755859375
2020-06-16,353.13153076171875
2020-06-17,362.5549621582031
2020-06-18,355.6113586425781
2020-06-19,367.21710205078125
2020-06-22,361.6622314453125
2020-06-23,365.134033203125
2020-06-24,358.9839782714844
2020-06-25,352.33795166015625
2020-06-26,354.6194152832031
2020-06-29,357.2976989746094
2020-06-30,350.5524597167969
2020-07-01,355.6113586425781
2020-07-02,362.6541748046875
2020-07-03,364.9356384277344
2020-07-06,372.3752136230469
2020-07-07,367.41546630859375
2020-07-08,373.4663391113281
2020-07-09,376.34295654296875
2020-07-10,372.4743957519531
2020-07-13,374.2598571777344
2020-07-14,369.9945373535156
2020-07-15,379.9139709472656
2020-07-16,374.16070556640625
2020-07-17,376.2437744140625
2020-07-20,386.4607849121094
2020-07-21,388.54388427734375
2020-07-22,389.1390075683594
2020-07-23,386.9567565917969
2020-07-24,377.33489990234375
2020-07-27,381.60028076171875
2020-07-28,386.0639953613281
2020-07-29,390.9245300292969
2020-07-30,383.3857727050781
2020-07-31,382.393798828125
2020-08-03,393.30517578125
2020-08-04,379.5172119140625
2020-08-05,391.4205017089844
2020-08-06,396.3802185058594
2020-08-07,400.34796142578125
2020-08-10,392.9084167480469
2020-08-11,400.248779296875
2020-08-12,406.5971984863281
2020-08-13,400.7447509765625
2020-08-14,401.1415100097656
2020-08-17,406.4980163574219
2020-08-18,406.79559326171875
2020-08-19,432.09014892578125
2020-08-20,431.6933898925781
2020-08-21,431.59417724609375
2020-08-24,430.30462646484375
2020-08-25,432.28851318359375
2020-08-26,442.604736328125
2020-08-27,444.8861999511719
2020-08-28,440.22406005859375
2020-08-31,448.2587890625
2020-09-01,446.2749328613281
2020-09-02,456.5910949707031
2020-09-03,450.3418884277344
2020-09-04,435.3635559082031
2020-09-07,448.2587890625
2020-09-08,440.72003173828125
2020-09-09,449.1515197753906
2020-09-10,450.8378601074219
2020-09-11,453.8136901855469
2020-09-14,456.9878845214844
2020-09-15,468.9903869628906
2020-09-16,475.2396240234375
2020-09-17,478.2154541015625
2020-09-18,487.9364929199219
2020-09-21,470.18072509765625
2020-09-22,469.2879943847656
2020-09-23,469.4863586425781
2020-09-24,461.45166015625
2020-09-25,462.6419677734375
2020-09-28,480.7945251464844
2020-09-29,482.4808044433594
2020-09-30,476.9259338378906
2020-10-01,489.72198486328125
2020-10-02,482.77838134765625
2020-10-05,491.606689453125
2020-10-06,482.0840148925781
2020-10-07,484.6630859375
2020-10-08,483.9687194824219
2020-10-09,504.8987121582031
2020-10-12,507.477783203125
2020-10-13,508.07293701171875
2020-10-14,509.06488037109375
2020-10-15,500.5341796875
2020-10-16,506.2874450683594
2020-10-19,496.7647705078125
2020-10-20,491.50750732421875
2020-10-21,487.3413391113281
2020-10-22,482.381591796875
2020-10-23,475.8348083496094
2020-10-26,469.5855712890625
2020-10-27,468.2960205078125
2020-10-28,449.1515197753906
2020-10-29,452.32574462890625
2020-10-30,455.9959411621094
2020-11-02,456.29351806640625
2020-11-03,471.0734558105469
2020-11-04,497.35992431640625
2020-11-05,495.47528076171875
2020-11-06,490.8131103515625
2020-11-09,492.1026611328125
2020-11-10,457.9798583984375
2020-11-11,462.24517822265625
2020-11-12,474.3468933105469
2020-11-13,471.2718505859375
2020-11-16,477.12432861328125
2020-11-17,476.13238525390625
2020-11-18,462.5427551269531
2020-11-19,461.3524475097656
2020-11-20,470.67669677734375
2020-11-23,477.3227233886719
2020-11-24,469.2879943847656
2020-11-25,478.5130310058594
2020-11-26,482.381591796875
2020-11-27,497.35992431640625
2020-11-30,503.9067687988281
2020-12-01,487.4405212402344
2020-12-02,484.06793212890625
2020-12-03,472.8589782714844
2020-12-04,470.18072509765625
2020-12-07,473.15655517578125
2020-12-08,476.7275695800781
2020-12-09,481.1912841796875
2020-12-10,483.1751708984375
2020-12-11,488.53167724609375
2020-12-14,489.5235900878906
2020-12-15,481.09210205078125
2020-12-16,490.71392822265625
2020-12-17,484.7622985839844
2020-12-18,482.4808044433594
2020-12-21,476.0331726074219
2020-12-22,485.8533935546875
2020-12-23,481.09210205078125
2020-12-28,482.0840148925781
2020-12-29,490.71392822265625
2020-12-30,483.27435302734375
2021-01-04,489.9203796386719
2021-01-05,485.8533935546875
2021-01-06,468.19683837890625
2021-01-07,472.4621887207031
2021-01-08,471.767822265625
2021-01-11,458.9718017578125
2021-01-12,457.28546142578125
2021-01-13,457.48388671875
2021-01-14,465.121826171875
2021-01-15,460.75726318359375
2021-01-18,463.4355163574219
2021-01-19,479.1081848144531
2021-01-20,473.65252685546875
2021-01-21,471.47021484375
2021-01-22,479.9017639160156
2021-01-25,489.0276184082031
2021-01-26,479.3066101074219
2021-01-27,483.1751708984375
2021-01-28,480.1993713378906
2021-01-29,466.21295166015625
2021-02-01,480.2985534667969
2021-02-02,492.1026611328125
2021-02-03,487.638916015625
2021-02-04,493.7889404296875
2021-02-05,503.510009765625
2021-02-08,505.4938659667969
2021-02-09,510.6519470214844
2021-02-10,506.0890808105469
2021-02-11,510.850341796875
2021-02-12,546.9570922851562
2021-02-15,554.4957885742188
2021-02-16,544.576416015625
2021-02-17,539.0215454101562
2021-02-18,543.7828979492188
2021-02-19,544.3779907226562
2021-02-22,538.4263305664062
2021-02-23,523.1504516601562
2021-02-24,517.5955200195312
2021-02-25,524.3407592773438
2021-02-26,513.8262329101562
2021-03-01,523.3488159179688
2021-03-02,520.769775390625
2021-03-03,495.47528076171875
2021-03-04,470.8750915527344
2021-03-05,449.5483093261719
2021-03-08,448.85394287109375
2021-03-09,461.2532653808594
2021-03-10,456.4919128417969
2021-03-11,467.8992614746094
2021-03-12,459.26934814453125
2021-03-15,471.2718505859375
2021-03-16,483.6711730957031
2021-03-17,472.5614013671875
2021-03-18,477.88446044921875
2021-03-19,472.3126525878906
2021-03-22,477.2875061035156
2021-03-23,489.3266296386719
2021-03-24,485.645263671875
2021-03-25,489.1276550292969
2021-03-26,505.04718017578125
2021-03-29,507.8330993652344
2021-03-30,491.51556396484375
2021-03-31,496.8883972167969
2021-04-06,511.41497802734375
2021-04-07,504.0522155761719
2021-04-08,515.1958618164062
2021-04-09,522.5586547851562
2021-04-12,513.2059326171875
2021-04-13,529.324462890625
2021-04-14,536.0902709960938
2021-04-15,540.0701293945312
2021-04-16,542.4580688476562
2021-04-19,532.3093872070312
2021-04-20,528.7274780273438
2021-04-21,538.2791748046875
2021-04-22,552.009765625
2021-04-23,556.78564453125
2021-04-26,560.7655029296875
2021-04-27,563.949462890625
2021-04-28,555.3927001953125
2021-04-29,555.5917358398438
2021-05-03,563.3524780273438
2021-05-04,538.6771850585938
2021-05-05,540.4681396484375
2021-05-06,503.2562255859375
2021-05-07,517.3848266601562
2021-05-10,501.46527099609375
2021-05-11,484.4512634277344
2021-05-12,472.71063232421875
2021-05-17,487.63519287109375
2021-05-18,494.4009704589844
2021-05-19,488.92864990234375
2021-05-20,501.0672912597656
2021-05-21,512.4099731445312
2021-05-25,512.2109375
2021-05-26,517.3848266601562
2021-05-27,509.425048828125
2021-05-28,516.3898315429688
2021-05-31,514.39990234375
2021-06-01,517.3848266601562
2021-06-02,504.2511901855469
2021-06-03,497.8833923339844
2021-06-04,503.2562255859375
2021-06-07,504.6492004394531
2021-06-08,514.5989379882812
2021-06-09,527.135498046875
2021-06-10,517.7828369140625
2021-06-11,513.4049072265625
2021-06-14,518.5787963867188
2021-06-15,531.911376953125
2021-06-16,531.71240234375
2021-06-17,536.88623046875
2021-06-18,541.0651245117188
2021-06-21,533.3043212890625
2021-06-22,548.0299072265625
2021-06-23,536.0902709960938
2021-06-24,543.8510131835938
2021-06-25,542.8560180664062
2021-06-28,553.4027709960938
2021-06-29,553.999755859375
2021-06-30,545.0449829101562
2021-07-01,553.601806640625
2021-07-02,558.3776245117188
2021-07-05,559.173583984375
2021-07-06,567.1333618164062
2021-07-07,583.2518920898438
2021-07-08,579.6699829101562
2021-07-09,548.6268920898438
2021-07-12,565.3424072265625
2021-07-13,570.5162963867188
2021-07-14,572.1082153320312
2021-07-15,560.7655029296875
2021-07-16,563.3524780273438
2021-07-19,559.7705688476562
2021-07-20,553.2037353515625
2021-07-21,562.9544677734375
2021-07-22,574.6951293945312
2021-07-23,578.6749877929688
2021-07-26,571.51123046875
2021-07-27,569.7202758789062
2021-07-28,562.1585083007812
2021-07-29,548.6268920898438
2021-07-30,546.8359375
2021-08-02,550.0198364257812
2021-08-03,563.7504272460938
2021-08-04,565.5414428710938
2021-08-05,560.9645385742188
2021-08-06,556.1886596679688
2021-08-09,553.2037353515625
2021-08-10,548.0299072265625
2021-08-11,546.43798828125
2021-08-12,526.1405639648438
2021-08-13,521.3646850585938
2021-08-16,516.1908569335938
2021-08-17,530.3194580078125
2021-08-18,537.2842407226562
2021-08-19,471.1186828613281
2021-08-20,465.94482421875
2021-08-23,475.5960388183594
2021-08-24,462.6614074707031
2021-08-25,464.7508544921875
2021-08-26,464.6513671875
2021-08-27,473.0091247558594
2021-08-30,477.4864807128906
2021-08-31,471.51666259765625
2021-09-01,477.58599853515625
2021-09-02,484.9487609863281
2021-09-03,484.55078125
2021-09-06,491.21710205078125
2021-09-07,493.5055236816406
2021-09-08,496.9879150390625
2021-09-09,488.92864990234375
2021-09-10,477.58599853515625
2021-09-13,467.8352966308594
2021-09-14,476.0935363769531
2021-09-15,472.71063232421875
2021-09-16,477.9839782714844
2021-09-17,482.56085205078125
2021-09-20,472.5116271972656
2021-09-21,482.162841796875
2021-09-22,478.3819580078125
2021-09-23,480.869384765625
2021-09-24,471.8151550292969
2021-09-27,462.76092529296875
2021-09-28,443.95599365234375
2021-09-29,445.2494201660156
2021-09-30,442.86151123046875
2021-10-01,444.3539733886719
2021-10-04,435.0012512207031
2021-10-05,404.35614013671875
2021-10-06,430.0263977050781
2021-10-07,427.0414733886719
2021-10-08,417.8877258300781
2021-10-11,412.0174255371094
2021-10-12,412.9128723144531
2021-10-13,412.2164001464844
2021-10-14,409.33099365234375
2021-10-15,411.7189025878906
2021-10-18,407.1420593261719
2021-10-19,414.10687255859375
2021-10-20,418.08673095703125
2021-10-21,414.5048522949219
2021-10-22,419.28070068359375
2021-10-25,423.9570617675781
2021-10-26,420.8726501464844
2021-10-27,420.57415771484375
2021-10-28,423.6585388183594
2021-10-29,388.5361022949219
2021-11-01,409.5299987792969
2021-11-02,421.4696350097656
2021-11-03,411.0224304199219
2021-11-04,410.62445068359375
2021-11-05,398.5852966308594
2021-11-08,401.86871337890625
2021-11-09,404.7541198730469
2021-11-10,395.9983825683594
2021-11-11,393.21246337890625
2021-11-12,395.2024230957031
2021-11-15,385.3521728515625
2021-11-16,395.5008850097656
2021-11-17,400.9732360839844
2021-11-18,397.4908447265625
2021-11-19,405.74908447265625
2021-11-22,397.0928649902344
2021-11-23,381.0738220214844
2021-11-24,391.0235290527344
2021-11-25,396.7943420410156
2021-11-26,395.1029052734375
2021-11-29,383.6607360839844
2021-11-30,375.10400390625
2021-12-01,371.5220947265625
2021-12-02,368.835693359375
2021-12-03,357.29400634765625
2021-12-06,357.49298095703125
2021-12-07,377.7904357910156
2021-12-08,377.4919128417969
2021-12-09,380.5763244628906
2021-12-10,383.0637512207031
2021-12-13,383.6607360839844
2021-12-14,372.8155822753906
2021-12-15,383.8597106933594
2021-12-16,387.5411376953125
2021-12-17,398.18731689453125
2021-12-20,381.3722839355469
2021-12-21,383.46173095703125
2021-12-22,398.28680419921875
2021-12-23,399.2817687988281
2021-12-27,409.5299987792969
2021-12-28,403.7591247558594
2021-12-29,410.3259582519531
2021-12-30,409.2314758300781
2022-01-03,413.7088317871094
2022-01-04,408.7339782714844
2022-01-05,412.6144104003906
2022-01-06,393.8094177246094
2022-01-07,389.0335693359375
2022-01-10,374.4075012207031
2022-01-11,389.9290466308594
2022-01-12,390.5260314941406
2022-01-13,385.2527160644531
2022-01-14,387.839599609375
2022-01-17,392.01849365234375
2022-01-18,379.6808776855469
2022-01-19,387.04364013671875
2022-01-20,393.0134582519531
2022-01-21,394.40643310546875
2022-01-24,368.53717041015625
2022-01-25,371.3231201171875
2022-01-26,393.31195068359375
2022-01-27,393.0134582519531
2022-01-28,384.4566955566406
2022-01-31,395.60040283203125
2022-02-01,394.50592041015625
2022-02-02,401.7691955566406
2022-02-03,381.8697814941406
2022-02-04,386.0486755371094
2022-02-07,377.2929382324219
2022-02-08,361.1744079589844
2022-02-09,374.9049987792969
2022-02-10,373.1140441894531
2022-02-11,379.1833801269531
2022-02-14,364.1593017578125
2022-02-15,365.75128173828125
2022-02-16,369.9301452636719
2022-02-17,349.5332336425781
2022-02-18,331.22576904296875
2022-02-21,329.5343322753906
2022-02-22,336.8971252441406
2022-02-23,329.93231201171875
2022-02-24,327.0469055175781
2022-02-25,329.4348449707031
2022-02-28,348.7372741699219
2022-03-01,336.8971252441406
2022-03-02,327.7433776855469
2022-03-03,332.0217590332031
2022-03-04,322.37054443359375
2022-03-07,312.9183044433594
2022-03-08,296.998779296875
2022-03-09,306.6500244140625
2022-03-10,295.5
2022-03-11,302.79998779296875
2022-03-14,311.0
2022-03-15,312.5
2022-03-16,337.29998779296875
2022-03-17,332.0
2022-03-18,333.0
2022-03-21,334.79998779296875
2022-03-22,328.8999938964844
2022-03-23,315.0
2022-03-24,314.79998779296875
2022-03-25,308.1000061035156
2022-03-28,327.20001220703125
2022-03-29,336.1000061035156
2022-03-30,332.70001220703125
2022-03-31,332.70001220703125
2022-04-01,330.0
2022-04-04,327.0
2022-04-05,319.70001220703125
2022-04-06,295.1000061035156
2022-04-07,297.29998779296875
2022-04-08,292.79998779296875
2022-04-11,287.20001220703125
2022-04-12,280.0
2022-04-13,276.29998779296875
2022-04-19,279.5
2022-04-20,283.6000061035156
2022-04-21,284.8999938964844
2022-04-22,274.5
2022-04-25,275.6000061035156
2022-04-26,268.8999938964844
2022-04-27,266.0
2022-04-28,265.79998779296875
2022-04-29,268.79998779296875
2022-05-02,264.20001220703125
2022-05-03,260.8999938964844
2022-05-04,256.5
2022-05-05,236.3000030517578
2022-05-06,229.5
2022-05-09,216.89999389648438
2022-05-10,221.8000030517578
2022-05-11,223.89999389648438
2022-05-12,226.8000030517578
2022-05-16,243.3000030517578
2022-05-17,246.3000030517578
2022-05-18,232.10000610351562
2022-05-19,231.60000610351562
2022-05-20,238.5
2022-05-23,232.1999969482422
2022-05-24,258.1000061035156
2022-05-25,256.1000061035156
2022-05-30,286.20001220703125
2022-05-31,273.5
2022-06-01,266.8999938964844
2022-06-02,265.5
2022-06-03,265.70001220703125
2022-06-07,268.5
2022-06-08,269.6000061035156
2022-06-09,263.5
2022-06-10,251.5
2022-06-13,246.3000030517578
2022-06-14,237.10000610351562
2022-06-15,240.10000610351562
2022-06-16,221.60000610351562
2022-06-17,218.1999969482422
2022-06-20,223.60000610351562
2022-06-21,223.10000610351562
2022-06-22,224.39999389648438
2022-06-23,225.89999389648438
2022-06-24,244.1999969482422
2022-06-27,243.6999969482422
2022-06-28,250.39999389648438
2022-06-29,250.0
2022-06-30,248.6999969482422
2022-07-01,259.0
2022-07-04,250.6999969482422
2022-07-05,245.10000610351562
2022-07-06,242.10000610351562
2022-07-07,244.89999389648438
2022-07-08,253.1999969482422
2022-07-11,242.39999389648438
2022-07-12,236.0
2022-07-13,230.60000610351562
2022-07-14,226.3000030517578
2022-07-15,236.1999969482422
2022-07-18,239.39999389648438
2022-07-19,241.6999969482422
2022-07-20,246.89999389648438
2022-07-21,255.3000030517578
2022-07-22,254.6999969482422
2022-07-25,240.39999389648438
2022-07-26,234.3000030517578
2022-07-27,236.0
2022-07-28,247.1999969482422
2022-07-29,252.5
2022-08-01,255.10000610351562
2022-08-02,248.5
2022-08-03,256.0
2022-08-04,266.0
2022-08-05,259.20001220703125
2022-08-08,260.29998779296875
2022-08-09,239.5
2022-08-10,241.60000610351562
2022-08-11,247.8000030517578
2022-08-12,253.8000030517578
2022-08-15,254.89999389648438
2022-08-16,236.89999389648438
2022-08-17,235.39999389648438
2022-08-18,245.10000610351562
2022-08-19,246.6999969482422
2022-08-22,233.5
2022-08-23,231.0
2022-08-24,226.60000610351562
2022-08-25,226.0
2022-08-26,215.39999389648438
2022-08-29,209.0
2022-08-30,213.0
2022-08-31,210.3000030517578
2022-09-01,200.5
2022-09-02,211.89999389648438
2022-09-05,205.89999389648438
2022-09-06,210.1999969482422
2022-09-07,210.5
2022-09-08,213.39999389648438
2022-09-09,220.5
2022-09-12,221.89999389648438
2022-09-13,209.3000030517578
2022-09-14,207.5
2022-09-15,205.3000030517578
2022-09-16,190.3000030517578
2022-09-19,184.9499969482422
2022-09-20,177.0500030517578
2022-09-21,170.25
2022-09-22,158.1999969482422
2022-09-23,153.75
2022-09-26,155.8000030517578
2022-09-27,151.3000030517578
2022-09-28,145.5500030517578
2022-09-29,134.39999389648438
2022-09-30,134.10000610351562
2022-10-03,130.4499969482422
2022-10-04,136.8000030517578
2022-10-05,124.55000305175781
2022-10-06,123.0
2022-10-07,122.4000015258789
2022-10-10,124.4000015258789
2022-10-11,123.6500015258789
2022-10-12,127.19999694824219
2022-10-13,134.60000610351562
2022-10-14,144.75
2022-10-17,146.5
2022-10-18,155.3000030517578
2022-10-19,149.8000030517578
2022-10-20,151.25
2022-10-21,151.8000030517578
2022-10-24,155.1999969482422
2022-10-25,158.64999389648438
2022-10-26,165.14999389648438
2022-10-27,161.5500030517578
2022-10-28,165.25
2022-10-31,160.1999969482422
2022-11-01,172.4499969482422
2022-11-02,160.6999969482422
2022-11-03,158.39999389648438
2022-11-04,169.6999969482422
2022-11-07,172.0
2022-11-08,174.5
2022-11-09,173.1999969482422
2022-11-10,179.3000030517578
2022-11-11,183.5
2022-11-14,189.10000610351562
2022-11-15,179.0500030517578
2022-11-16,171.60000610351562
2022-11-17,171.64999389648438
2022-11-18,173.3000030517578
2022-11-21,165.0
2022-11-22,164.10000610351562
2022-11-23,167.39999389648438
2022-11-24,172.25
2022-11-25,172.14999389648438
2022-11-28,170.6999969482422
2022-11-29,168.3000030517578
2022-11-30,168.89999389648438
2022-12-01,177.39999389648438
2022-12-02,180.5500030517578
2022-12-05,177.10000610351562
2022-12-06,168.0
2022-12-07,162.0500030517578
2022-12-08,160.9499969482422
2022-12-09,162.14999389648438
2022-12-12,161.3000030517578
2022-12-13,168.3000030517578
2022-12-14,166.0
2022-12-15,160.6999969482422
2022-12-16,148.5
2022-12-19,150.14999389648438
2022-12-20,147.1999969482422
2022-12-21,147.75
2022-12-22,148.0
2022-12-23,152.64999389648438
2022-12-27,151.75
2022-12-28,154.39999389648438
2022-12-29,160.35000610351562
2022-12-30,159.75
2023-01-02,171.0
2023-01-03,170.6999969482422
2023-01-04,171.0500030517578
2023-01-05,171.5
2023-01-06,170.89999389648438
2023-01-09,176.4499969482422
2023-01-10,171.39999389648438
2023-01-11,179.25
2023-01-12,168.1999969482422
2023-01-13,171.85000610351562
2023-01-16,178.14999389648438
2023-01-17,179.0
2023-01-18,179.3000030517578
2023-01-19,173.14999389648438
2023-01-20,170.5500030517578
2023-01-23,170.5500030517578
2023-01-24,172.5
2023-01-25,166.10000610351562
2023-01-26,183.5500030517578
2023-01-27,177.0
2023-01-30,175.35000610351562
2023-01-31,167.8000030517578
2023-02-01,176.0
2023-02-02,186.85000610351562
2023-02-03,189.75
2023-02-06,184.8000030517578
2023-02-07,190.35000610351562
2023-02-08,195.0
2023-02-09,170.0
2023-02-10,167.64999389648438
2023-02-13,160.64999389648438
2023-02-14,161.4499969482422
2023-02-15,163.9499969482422
2023-02-16,167.4499969482422
2023-02-17,165.5
2023-02-20,165.60000610351562
2023-02-21,161.8000030517578
2023-02-22,155.39999389648438
2023-02-23,154.6999969482422
2023-02-24,152.14999389648438
2023-02-27,151.39999389648438
2023-02-28,152.39999389648438
2023-03-01,145.5500030517578
2023-03-02,148.6999969482422
2023-03-03,157.4499969482422
2023-03-06,157.75
2023-03-07,156.6999969482422
2023-03-08,154.6999969482422
2023-03-09,157.5500030517578
