Date,SSE.L
2019-03-21,1228.3323974609375
2019-03-22,1218.3660888671875
2019-03-25,1213.3831787109375
2019-03-26,1217.8680419921875
2019-03-27,1215.874755859375
2019-03-28,1198.9322509765625
2019-03-29,1182.986328125
2019-04-01,1151.0947265625
2019-04-02,1174.0164794921875
2019-04-03,1162.0572509765625
2019-04-04,1164.5489501953125
2019-04-05,1152.09130859375
2019-04-08,1149.599609375
2019-04-09,1142.1251220703125
2019-04-10,1143.12158203125
2019-04-11,1141.1282958984375
2019-04-12,1130.165283203125
2019-04-15,1133.155517578125
2019-04-16,1131.161865234375
2019-04-17,1123.189208984375
2019-04-18,1120.199462890625
2019-04-23,1125.1826171875
2019-04-24,1131.66064453125
2019-04-25,1136.6434326171875
2019-04-26,1148.1048583984375
2019-04-29,1140.6298828125
2019-04-30,1140.6298828125
2019-05-01,1139.63330078125
2019-05-02,1126.677490234375
2019-05-03,1141.1282958984375
2019-05-07,1152.09130859375
2019-05-08,1117.707763671875
2019-05-09,1112.22607421875
2019-05-10,1108.7384033203125
2019-05-13,1111.22998046875
2019-05-14,1107.2432861328125
2019-05-15,1079.3377685546875
2019-05-16,1059.405517578125
2019-05-17,1037.47998046875
2019-05-20,1035.985107421875
2019-05-21,1041.46630859375
2019-05-22,1004.591552734375
2019-05-23,1009.0763549804688
2019-05-24,1034.489990234375
2019-05-28,1037.47998046875
2019-05-29,1038.974853515625
2019-05-30,1045.4530029296875
2019-05-31,1074.85302734375
2019-06-03,1078.3414306640625
2019-06-04,1084.3209228515625
2019-06-05,1092.792236328125
2019-06-06,1104.75146484375
2019-06-07,1116.71142578125
2019-06-10,1116.2125244140625
2019-06-11,1118.2061767578125
2019-06-12,1120.199462890625
2019-06-13,1122.1925048828125
2019-06-14,1118.2061767578125
2019-06-17,1101.761962890625
2019-06-18,1122.1925048828125
2019-06-19,1112.724853515625
2019-06-20,1109.734619140625
2019-06-21,1107.74169921875
2019-06-24,1105.7481689453125
2019-06-25,1118.2061767578125
2019-06-26,1112.22607421875
2019-06-27,1110.731201171875
2019-06-28,1118.2061767578125
2019-07-01,1132.15869140625
2019-07-02,1153.0877685546875
2019-07-03,1153.0877685546875
2019-07-04,1159.0675048828125
2019-07-05,1146.60986328125
2019-07-08,1139.1351318359375
2019-07-09,1142.6231689453125
2019-07-10,1139.63330078125
2019-07-11,1143.6197509765625
2019-07-12,1140.1317138671875
2019-07-15,1149.1009521484375
2019-07-16,1147.6060791015625
2019-07-17,1149.1009521484375
2019-07-18,1160.06396484375
2019-07-19,1155.0809326171875
2019-07-22,1151.0947265625
2019-07-23,1151.0947265625
2019-07-24,1161.060546875
2019-07-25,1076.47998046875
2019-07-26,1090.4410400390625
2019-07-29,1105.8973388671875
2019-07-30,1095.4271240234375
2019-07-31,1097.4212646484375
2019-08-01,1097.9197998046875
2019-08-02,1094.429443359375
2019-08-05,1076.9786376953125
2019-08-06,1070.9954833984375
2019-08-07,1080.4688720703125
2019-08-08,1088.9451904296875
2019-08-09,1091.43798828125
2019-08-12,1106.39599609375
2019-08-13,1115.370849609375
2019-08-14,1106.8944091796875
2019-08-15,1100.91162109375
2019-08-16,1103.903076171875
2019-08-19,1109.88623046875
2019-08-20,1094.429443359375
2019-08-21,1093.930908203125
2019-08-22,1092.43505859375
2019-08-23,1120.8555908203125
2019-08-27,1125.343017578125
2019-08-28,1115.86962890625
2019-08-29,1121.354248046875
2019-08-30,1147.780029296875
2019-09-02,1145.78564453125
2019-09-03,1152.76611328125
2019-09-04,1165.7294921875
2019-09-05,1165.231201171875
2019-09-06,1146.7825927734375
2019-09-09,1136.31201171875
2019-09-10,1141.2979736328125
2019-09-11,1156.7547607421875
2019-09-12,1162.7379150390625
2019-09-13,1180.61474609375
2019-09-16,1196.6429443359375
2019-09-17,1209.10791015625
2019-09-18,1224.5643310546875
2019-09-19,1232.5423583984375
2019-09-20,1232.5423583984375
2019-09-23,1218.082763671875
2019-09-24,1225.0633544921875
2019-09-25,1223.068603515625
2019-09-26,1236.531005859375
2019-09-27,1240.0211181640625
2019-09-30,1242.0157470703125
2019-10-01,1248.4974365234375
2019-10-02,1216.5869140625
2019-10-03,1227.0577392578125
2019-10-04,1249.49462890625
2019-10-07,1253.483642578125
2019-10-08,1236.531005859375
2019-10-09,1240.0211181640625
2019-10-10,1242.0157470703125
2019-10-11,1305.337890625
2019-10-14,1277.9149169921875
2019-10-15,1310.32421875
2019-10-16,1301.8477783203125
2019-10-17,1309.32666015625
2019-10-18,1304.83935546875
2019-10-21,1306.8336181640625
2019-10-22,1314.8114013671875
2019-10-23,1318.800048828125
2019-10-24,1312.318359375
2019-10-25,1297.3604736328125
2019-10-28,1293.3714599609375
2019-10-29,1267.94287109375
2019-10-30,1276.91796875
2019-10-31,1279.9091796875
2019-11-01,1286.889892578125
2019-11-04,1277.9149169921875
2019-11-05,1276.4189453125
2019-11-06,1272.9287109375
2019-11-07,1244.0101318359375
2019-11-08,1246.503173828125
2019-11-11,1262.4583740234375
2019-11-12,1286.3909912109375
2019-11-13,1318.3016357421875
2019-11-14,1302.8448486328125
2019-11-15,1305.337890625
2019-11-18,1332.7611083984375
2019-11-19,1312.318359375
2019-11-20,1307.3326416015625
2019-11-21,1296.3631591796875
2019-11-22,1309.32666015625
2019-11-25,1332.262451171875
2019-11-26,1316.3072509765625
2019-11-27,1308.828369140625
2019-11-28,1314.3128662109375
2019-11-29,1296.3631591796875
2019-12-02,1276.91796875
2019-12-03,1276.4189453125
2019-12-04,1296.861572265625
2019-12-05,1311.3211669921875
2019-12-06,1318.3016357421875
2019-12-09,1314.3128662109375
2019-12-10,1306.3350830078125
2019-12-11,1317.30419921875
2019-12-12,1305.8365478515625
2019-12-13,1411.540283203125
2019-12-16,1455.416748046875
2019-12-17,1446.4422607421875
2019-12-18,1438.464599609375
2019-12-19,1451.42822265625
2019-12-20,1445.943359375
2019-12-23,1456.912841796875
2019-12-24,1463.394775390625
2019-12-27,1463.394775390625
2019-12-30,1451.42822265625
2019-12-31,1434.4757080078125
2020-01-02,1452.42529296875
2020-01-03,1440.95751953125
2020-01-06,1437.9659423828125
2020-01-07,1419.517578125
2020-01-08,1404.0609130859375
2020-01-09,1406.553955078125
2020-01-10,1421.0135498046875
2020-01-13,1440.4588623046875
2020-01-14,1454.4195556640625
2020-01-15,1482.341552734375
2020-01-16,1474.103271484375
2020-01-17,1491.0584716796875
2020-01-20,1492.055908203125
2020-01-21,1478.59130859375
2020-01-22,1499.037353515625
2020-01-23,1501.031982421875
2020-01-24,1525.4671630859375
2020-01-27,1492.055908203125
2020-01-28,1502.5279541015625
2020-01-29,1496.044921875
2020-01-30,1497.04248046875
2020-01-31,1504.52294921875
2020-02-03,1535.93994140625
2020-02-04,1533.4462890625
2020-02-05,1562.3697509765625
2020-02-06,1588.3011474609375
2020-02-07,1597.7762451171875
2020-02-10,1595.7816162109375
2020-02-11,1637.6708984375
2020-02-12,1620.2169189453125
2020-02-13,1634.6787109375
2020-02-14,1654.6258544921875
2020-02-17,1670.085205078125
2020-02-18,1680.0584716796875
2020-02-19,1682.053466796875
2020-02-20,1671.5810546875
2020-02-21,1681.5546875
2020-02-24,1651.1351318359375
2020-02-25,1595.7816162109375
2020-02-26,1607.7496337890625
2020-02-27,1566.3592529296875
2020-02-28,1524.96875
2020-03-02,1541.4251708984375
2020-03-03,1573.8397216796875
2020-03-04,1638.668212890625
2020-03-05,1630.6893310546875
2020-03-06,1570.847412109375
2020-03-09,1471.111083984375
2020-03-10,1400.2982177734375
2020-03-11,1398.8023681640625
2020-03-12,1240.221435546875
2020-03-13,1294.5775146484375
2020-03-16,1243.213623046875
2020-03-17,1325.495849609375
2020-03-18,1168.9097900390625
2020-03-19,1127.0206298828125
2020-03-20,1148.4639892578125
2020-03-23,1069.6722412109375
2020-03-24,1211.796630859375
2020-03-25,1313.527587890625
2020-03-26,1388.8287353515625
2020-03-27,1257.6754150390625
2020-03-30,1260.6673583984375
2020-03-31,1301.5592041015625
2020-04-01,1209.8021240234375
2020-04-02,1141.981201171875
2020-04-03,1070.171142578125
2020-04-06,1128.5167236328125
2020-04-07,1153.949462890625
2020-04-08,1206.31103515625
2020-04-09,1245.208251953125
2020-04-14,1219.7755126953125
2020-04-15,1203.3192138671875
2020-04-16,1201.822998046875
2020-04-17,1217.281982421875
2020-04-20,1221.7701416015625
2020-04-21,1197.3348388671875
2020-04-22,1229.25048828125
2020-04-23,1236.730712890625
2020-04-24,1202.3216552734375
2020-04-27,1196.8363037109375
2020-04-28,1222.767822265625
2020-04-29,1251.69091796875
2020-04-30,1246.704345703125
2020-05-01,1246.704345703125
2020-05-04,1221.271484375
2020-05-05,1224.762451171875
2020-05-06,1224.762451171875
2020-05-07,1232.242431640625
2020-05-11,1238.2266845703125
2020-05-12,1288.5936279296875
2020-05-13,1255.181884765625
2020-05-14,1226.757080078125
2020-05-15,1220.274169921875
2020-05-18,1281.6119384765625
2020-05-19,1220.274169921875
2020-05-20,1220.274169921875
2020-05-21,1201.3243408203125
2020-05-22,1180.379638671875
2020-05-26,1203.8175048828125
2020-05-27,1217.78076171875
2020-05-28,1226.757080078125
2020-05-29,1238.2266845703125
2020-06-01,1247.7015380859375
2020-06-02,1279.118896484375
2020-06-03,1300.063232421875
2020-06-04,1264.158203125
2020-06-05,1284.1053466796875
2020-06-08,1301.060791015625
2020-06-09,1239.7227783203125
2020-06-10,1252.18994140625
2020-06-11,1209.3031005859375
2020-06-12,1235.23486328125
2020-06-15,1244.70947265625
2020-06-16,1265.654296875
2020-06-17,1381.3485107421875
2020-06-18,1384.839111328125
2020-06-19,1383.841796875
2020-06-22,1386.8338623046875
2020-06-23,1402.2928466796875
2020-06-24,1353.42236328125
2020-06-25,1356.9130859375
2020-06-26,1359.9052734375
2020-06-29,1388.3299560546875
2020-06-30,1360.902587890625
2020-07-01,1367.385498046875
2020-07-02,1367.8837890625
2020-07-03,1356.4141845703125
2020-07-06,1362.8970947265625
2020-07-07,1326.9920654296875
2020-07-08,1337.4644775390625
2020-07-09,1283.6068115234375
2020-07-10,1317.51708984375
2020-07-13,1324.0001220703125
2020-07-14,1331.9788818359375
2020-07-15,1359.9052734375
2020-07-16,1393.3167724609375
2020-07-17,1432.2139892578125
2020-07-20,1413.7628173828125
2020-07-21,1412.765380859375
2020-07-22,1423.736328125
2020-07-23,1334.4970703125
2020-07-24,1325.0184326171875
2020-07-27,1311.548828125
2020-07-28,1331.0050048828125
2020-07-29,1327.0140380859375
2020-07-30,1309.5533447265625
2020-07-31,1298.0792236328125
2020-08-03,1307.0587158203125
2020-08-04,1315.040771484375
2020-08-05,1322.025146484375
2020-08-06,1319.5308837890625
2020-08-07,1326.016357421875
2020-08-10,1318.0341796875
2020-08-11,1313.04541015625
2020-08-12,1323.0230712890625
2020-08-13,1316.53759765625
2020-08-14,1299.076904296875
2020-08-17,1301.072509765625
2020-08-18,1287.602783203125
2020-08-19,1292.0927734375
2020-08-20,1290.096923828125
2020-08-21,1294.088134765625
2020-08-24,1300.0745849609375
2020-08-25,1278.1241455078125
2020-08-26,1282.114990234375
2020-08-27,1275.130859375
2020-08-28,1256.1734619140625
2020-09-01,1232.227294921875
2020-09-02,1257.1710205078125
2020-09-03,1227.2384033203125
2020-09-04,1199.8001708984375
2020-09-07,1228.735107421875
2020-09-08,1211.2744140625
2020-09-09,1222.2496337890625
2020-09-10,1216.26318359375
2020-09-11,1214.2677001953125
2020-09-14,1200.2991943359375
2020-09-15,1213.2698974609375
2020-09-16,1208.2811279296875
2020-09-17,1196.80712890625
2020-09-18,1212.27197265625
2020-09-21,1173.8585205078125
2020-09-22,1172.86083984375
2020-09-23,1181.8406982421875
2020-09-24,1168.3709716796875
2020-09-25,1187.328369140625
2020-09-28,1186.829345703125
2020-09-29,1213.2698974609375
2020-09-30,1205.2880859375
2020-10-01,1251.184814453125
2020-10-02,1283.6116943359375
2020-10-05,1282.114990234375
2020-10-06,1287.1036376953125
2020-10-07,1310.5511474609375
2020-10-08,1318.0341796875
2020-10-09,1293.0904541015625
2020-10-12,1323.0230712890625
2020-10-13,1344.9735107421875
2020-10-14,1356.4476318359375
2020-10-15,1317.036376953125
2020-10-16,1340.9827880859375
2020-10-19,1323.0230712890625
2020-10-20,1330.506103515625
2020-10-21,1326.016357421875
2020-10-22,1315.040771484375
2020-10-23,1333.998291015625
2020-10-26,1342.978271484375
2020-10-27,1308.0567626953125
2020-10-28,1273.63427734375
2020-10-29,1247.193603515625
2020-10-30,1252.1824951171875
2020-11-02,1254.177978515625
2020-11-03,1291.5936279296875
2020-11-04,1323.0230712890625
2020-11-05,1337.490478515625
2020-11-06,1326.016357421875
2020-11-09,1345.472412109375
2020-11-10,1346.9688720703125
2020-11-11,1382.8883056640625
2020-11-12,1370.9151611328125
2020-11-13,1358.9420166015625
2020-11-16,1354.9510498046875
2020-11-17,1344.9735107421875
2020-11-18,1403.841064453125
2020-11-19,1359.93994140625
2020-11-20,1363.43212890625
2020-11-23,1357.944580078125
2020-11-24,1393.8634033203125
2020-11-25,1382.8883056640625
2020-11-26,1375.904052734375
2020-11-27,1376.901611328125
2020-11-30,1337.9892578125
2020-12-01,1366.4254150390625
2020-12-02,1363.9306640625
2020-12-03,1357.944580078125
2020-12-04,1383.386962890625
2020-12-07,1360.438720703125
2020-12-08,1399.8502197265625
2020-12-09,1428.2862548828125
2020-12-10,1417.310791015625
2020-12-11,1397.35595703125
2020-12-14,1441.2569580078125
2020-12-15,1441.2569580078125
2020-12-16,1484.1602783203125
2020-12-17,1477.6749267578125
2020-12-18,1478.672607421875
2020-12-21,1456.72216796875
2020-12-22,1482.1646728515625
2020-12-23,1513.09521484375
2020-12-24,1518.5828857421875
2020-12-29,1552.0076904296875
2020-12-30,1524.5694580078125
2020-12-31,1496.632568359375
2021-01-04,1533.0504150390625
2021-01-05,1514.0931396484375
2021-01-06,1590.4212646484375
2021-01-07,1596.4078369140625
2021-01-08,1608.3807373046875
2021-01-11,1590.920166015625
2021-01-12,1565.9764404296875
2021-01-13,1572.960693359375
2021-01-14,1525.80322265625
2021-01-15,1516.3233642578125
2021-01-18,1525.80322265625
2021-01-19,1513.8284912109375
2021-01-20,1517.3212890625
2021-01-21,1505.346435546875
2021-01-22,1543.765869140625
2021-01-25,1521.8116455078125
2021-01-26,1515.8240966796875
2021-01-27,1462.9351806640625
2021-01-28,1489.3798828125
2021-01-29,1480.897705078125
2021-02-01,1508.8388671875
2021-02-02,1506.8431396484375
2021-02-03,1495.8662109375
2021-02-04,1479.40087890625
2021-02-05,1466.9268798828125
2021-02-08,1441.97900390625
2021-02-09,1434.99365234375
2021-02-10,1436.9896240234375
2021-02-11,1445.970703125
2021-02-12,1419.027099609375
2021-02-15,1459.9412841796875
2021-02-16,1415.534423828125
2021-02-17,1425.0145263671875
2021-02-18,1416.0333251953125
2021-02-19,1409.546875
2021-02-22,1381.605712890625
2021-02-23,1375.6180419921875
2021-02-24,1382.104248046875
2021-02-25,1355.160888671875
2021-02-26,1321.73095703125
2021-03-01,1342.188232421875
2021-03-02,1329.71435546875
2021-03-03,1298.779052734375
2021-03-04,1315.244384765625
2021-03-05,1307.76025390625
2021-03-08,1305.7645263671875
2021-03-09,1333.206787109375
2021-03-10,1345.6806640625
2021-03-11,1382.104248046875
2021-03-12,1378.11279296875
2021-03-15,1387.5928955078125
2021-03-16,1411.54296875
2021-03-17,1383.1024169921875
2021-03-18,1402.5615234375
2021-03-19,1409.0478515625
2021-03-22,1423.5177001953125
2021-03-23,1443.974853515625
2021-03-24,1426.0125732421875
2021-03-25,1446.469482421875
2021-03-26,1443.475830078125
2021-03-29,1452.9559326171875
2021-03-30,1431.5010986328125
2021-03-31,1451.9580078125
2021-04-01,1453.953857421875
2021-04-06,1517.8201904296875
2021-04-07,1509.337890625
2021-04-08,1538.776123046875
2021-04-09,1538.2772216796875
2021-04-12,1529.7950439453125
2021-04-13,1507.841064453125
2021-04-14,1494.3692626953125
2021-04-15,1503.8492431640625
2021-04-16,1487.3837890625
2021-04-19,1490.8765869140625
2021-04-20,1477.9036865234375
2021-04-21,1455.450927734375
2021-04-22,1505.8453369140625
2021-04-23,1490.3775634765625
2021-04-26,1473.9122314453125
2021-04-27,1469.4217529296875
2021-04-28,1461.937255859375
2021-04-29,1452.45703125
2021-04-30,1464.9307861328125
2021-05-04,1446.968505859375
2021-05-05,1456.94775390625
2021-05-06,1456.44873046875
2021-05-07,1483.8912353515625
2021-05-10,1475.4090576171875
2021-05-11,1431.5010986328125
2021-05-12,1444.4739990234375
2021-05-13,1480.897705078125
2021-05-14,1531.7908935546875
2021-05-17,1516.822021484375
2021-05-18,1521.3128662109375
2021-05-19,1508.33984375
2021-05-20,1535.283447265625
2021-05-21,1533.2877197265625
2021-05-24,1531.7908935546875
2021-05-25,1546.759521484375
2021-05-26,1538.776123046875
2021-05-27,1519.317138671875
2021-05-28,1538.776123046875
2021-06-01,1560.72998046875
2021-06-02,1536.2816162109375
2021-06-03,1534.7845458984375
2021-06-04,1535.283447265625
2021-06-07,1553.744873046875
2021-06-08,1558.2354736328125
2021-06-09,1542.7679443359375
2021-06-10,1543.266845703125
2021-06-11,1556.2396240234375
2021-06-14,1576.197998046875
2021-06-15,1570.2103271484375
2021-06-16,1566.7176513671875
2021-06-17,1548.7552490234375
2021-06-18,1523.3087158203125
2021-06-21,1513.3294677734375
2021-06-22,1514.826416015625
2021-06-23,1509.337890625
2021-06-24,1512.8304443359375
2021-06-25,1513.3294677734375
2021-06-28,1519.81591796875
2021-06-29,1520.813720703125
2021-06-30,1497.36279296875
2021-07-01,1507.3419189453125
2021-07-02,1509.337890625
2021-07-05,1513.8284912109375
2021-07-06,1520.813720703125
2021-07-07,1549.25439453125
2021-07-08,1524.306640625
2021-07-09,1525.80322265625
2021-07-12,1535.283447265625
2021-07-13,1552.248046875
2021-07-14,1533.2877197265625
2021-07-15,1506.34423828125
2021-07-16,1512.8304443359375
2021-07-19,1478.4027099609375
2021-07-20,1471.9161376953125
2021-07-21,1495.3670654296875
2021-07-22,1495.3670654296875
2021-07-23,1518.8179931640625
2021-07-26,1520.813720703125
2021-07-27,1523.8077392578125
2021-07-28,1530.2940673828125
2021-07-29,1469.964111328125
2021-07-30,1443.0107421875
2021-08-02,1461.4788818359375
2021-08-03,1463.475341796875
2021-08-04,1522.3734130859375
2021-08-05,1517.382080078125
2021-08-06,1543.3375244140625
2021-08-09,1620.7039794921875
2021-08-10,1610.72119140625
2021-08-11,1622.700439453125
2021-08-12,1594.249755859375
2021-08-13,1622.201416015625
2021-08-16,1617.708984375
2021-08-17,1618.2083740234375
2021-08-18,1636.676513671875
2021-08-19,1643.6644287109375
2021-08-20,1663.6300048828125
2021-08-23,1632.184326171875
2021-08-24,1648.156494140625
2021-08-25,1642.666015625
2021-08-26,1624.697265625
2021-08-27,1617.2099609375
2021-08-31,1629.6885986328125
2021-09-01,1649.6541748046875
2021-09-02,1649.1549072265625
2021-09-03,1659.1376953125
2021-09-06,1647.657470703125
2021-09-07,1627.192626953125
2021-09-08,1631.68505859375
2021-09-09,1615.712646484375
2021-09-10,1609.722900390625
2021-09-13,1628.690185546875
2021-09-14,1656.142822265625
2021-09-15,1647.657470703125
2021-09-16,1672.115234375
2021-09-17,1631.68505859375
2021-09-20,1638.673095703125
2021-09-21,1658.1395263671875
2021-09-22,1649.1549072265625
2021-09-23,1642.1669921875
2021-09-24,1625.6954345703125
2021-09-27,1622.700439453125
2021-09-28,1591.75390625
2021-09-29,1597.244384765625
2021-09-30,1568.2945556640625
2021-10-01,1581.2720947265625
2021-10-04,1564.800537109375
2021-10-05,1570.2908935546875
2021-10-06,1549.326904296875
2021-10-07,1541.3409423828125
2021-10-08,1542.8385009765625
2021-10-11,1551.8228759765625
2021-10-12,1572.28759765625
2021-10-13,1586.7626953125
2021-10-14,1586.2633056640625
2021-10-15,1570.2908935546875
2021-10-18,1582.7694091796875
2021-10-19,1585.2652587890625
2021-10-20,1618.2083740234375
2021-10-21,1614.7144775390625
2021-10-22,1624.697265625
2021-10-25,1612.7178955078125
2021-10-26,1624.197998046875
2021-10-27,1659.1376953125
2021-10-28,1679.1031494140625
2021-10-29,1640.66943359375
2021-11-01,1672.115234375
2021-11-02,1671.6163330078125
2021-11-03,1652.6488037109375
2021-11-04,1658.6385498046875
2021-11-05,1646.6593017578125
2021-11-08,1635.178955078125
2021-11-09,1612.2186279296875
2021-11-10,1656.142822265625
2021-11-11,1653.1480712890625
2021-11-12,1647.158203125
2021-11-15,1653.6470947265625
2021-11-16,1655.14453125
2021-11-17,1584.2669677734375
2021-11-18,1589.7574462890625
2021-11-19,1593.75048828125
2021-11-22,1577.7779541015625
2021-11-23,1579.7745361328125
2021-11-24,1587.7608642578125
2021-11-25,1601.2376708984375
2021-11-26,1561.3065185546875
2021-11-29,1555.31689453125
2021-11-30,1549.326904296875
2021-12-01,1580.273681640625
2021-12-02,1581.771240234375
2021-12-03,1604.7314453125
2021-12-06,1627.69189453125
2021-12-07,1626.1944580078125
2021-12-08,1634.679931640625
2021-12-09,1646.6593017578125
2021-12-10,1629.6885986328125
2021-12-13,1616.7109375
2021-12-14,1585.2652587890625
2021-12-15,1610.221923828125
2021-12-16,1589.25830078125
2021-12-17,1606.229248046875
2021-12-20,1619.7056884765625
2021-12-21,1631.185791015625
2021-12-22,1634.679931640625
2021-12-23,1631.185791015625
2021-12-24,1632.184326171875
2021-12-29,1669.12060546875
2021-12-30,1650.65234375
2021-12-31,1646.16015625
2022-01-04,1661.134033203125
2022-01-05,1640.66943359375
2022-01-06,1622.201416015625
2022-01-07,1631.185791015625
2022-01-10,1635.677978515625
2022-01-11,1619.7056884765625
2022-01-12,1607.227294921875
2022-01-13,1586.015380859375
2022-01-14,1574.034423828125
2022-01-17,1580.524169921875
2022-01-18,1576.031005859375
2022-01-19,1565.0484619140625
2022-01-20,1583.0201416015625
2022-01-21,1559.0577392578125
2022-01-24,1535.09521484375
2022-01-25,1534.5960693359375
2022-01-26,1538.0904541015625
2022-01-27,1569.0421142578125
2022-01-28,1576.031005859375
2022-01-31,1580.024658203125
2022-02-01,1586.5146484375
2022-02-02,1604.486572265625
2022-02-03,1588.0123291015625
2022-02-04,1556.0623779296875
2022-02-07,1549.0733642578125
2022-02-08,1546.5772705078125
2022-02-09,1565.0484619140625
2022-02-10,1552.5679931640625
2022-02-11,1544.5804443359375
2022-02-14,1522.6148681640625
2022-02-15,1552.06884765625
2022-02-16,1581.5224609375
2022-02-17,1602.9888916015625
2022-02-18,1609.478759765625
2022-02-21,1594.502197265625
2022-02-22,1580.024658203125
2022-02-23,1608.480224609375
2022-02-24,1581.5224609375
2022-02-25,1672.3802490234375
2022-02-28,1701.8338623046875
2022-03-01,1630.9451904296875
2022-03-02,1617.4661865234375
2022-03-03,1563.05126953125
2022-03-04,1592.5052490234375
2022-03-07,1590.5084228515625
2022-03-08,1605.4849853515625
2022-03-09,1678.370849609375
2022-03-10,1669.385009765625
2022-03-11,1645.42236328125
2022-03-14,1654.907470703125
2022-03-15,1674.376953125
2022-03-16,1648.4176025390625
2022-03-17,1678.370849609375
2022-03-18,1685.35986328125
2022-03-21,1669.884033203125
2022-03-22,1697.341064453125
2022-03-23,1667.38818359375
2022-03-24,1671.8809814453125
2022-03-25,1672.3802490234375
2022-03-28,1688.8544921875
2022-03-29,1705.827880859375
2022-03-30,1747.76220703125
2022-03-31,1745.7652587890625
2022-04-01,1729.7901611328125
2022-04-04,1733.28466796875
2022-04-05,1794.1893310546875
2022-04-06,1802.676025390625
2022-04-07,1788.19873046875
2022-04-08,1814.1580810546875
2022-04-11,1793.6900634765625
2022-04-12,1780.7105712890625
2022-04-13,1786.700927734375
2022-04-14,1789.6962890625
2022-04-19,1782.2080078125
2022-04-20,1823.6431884765625
2022-04-21,1811.162841796875
2022-04-22,1825.140869140625
2022-04-25,1824.6416015625
2022-04-26,1831.131591796875
2022-04-27,1843.1126708984375
2022-04-28,1853.09716796875
2022-04-29,1865.5772705078125
2022-05-03,1851.599365234375
2022-05-04,1841.1158447265625
2022-05-05,1862.0830078125
2022-05-06,1825.140869140625
2022-05-09,1801.677490234375
2022-05-10,1818.15185546875
2022-05-11,1838.12060546875
2022-05-12,1818.651123046875
2022-05-13,1848.10498046875
2022-05-16,1866.0767822265625
2022-05-17,1877.5587158203125
2022-05-18,1916.996826171875
2022-05-19,1892.5355224609375
2022-05-20,1909.5087890625
2022-05-23,1913.5023193359375
2022-05-24,1763.23779296875
2022-05-25,1864.5789794921875
2022-05-26,1778.7137451171875
2022-05-27,1749.759033203125
2022-05-30,1762.2393798828125
2022-05-31,1769.2283935546875
2022-06-01,1757.7464599609375
2022-06-06,1817.1533203125
2022-06-07,1805.172119140625
2022-06-08,1771.7244873046875
2022-06-09,1761.7403564453125
2022-06-10,1751.755615234375
2022-06-13,1705.827880859375
2022-06-14,1638.9327392578125
2022-06-15,1655.40673828125
2022-06-16,1595.001220703125
2022-06-17,1585.0169677734375
2022-06-20,1616.4676513671875
2022-06-21,1605.984130859375
2022-06-22,1624.954345703125
2022-06-23,1622.45849609375
2022-06-24,1646.9200439453125
2022-06-27,1648.4176025390625
2022-06-28,1663.3941650390625
2022-06-29,1647.918701171875
2022-06-30,1613.4722900390625
2022-07-01,1674.8763427734375
2022-07-04,1692.84814453125
2022-07-05,1668.386474609375
2022-07-06,1694.3458251953125
2022-07-07,1698.3394775390625
2022-07-08,1690.8511962890625
2022-07-11,1743.2691650390625
2022-07-12,1774.2208251953125
2022-07-13,1758.24560546875
2022-07-14,1743.2691650390625
2022-07-15,1750.2581787109375
2022-07-18,1792.192626953125
2022-07-19,1784.2049560546875
2022-07-20,1760.74169921875
2022-07-21,1718.3082275390625
2022-07-22,1724.798095703125
2022-07-25,1737.278564453125
2022-07-26,1746.264404296875
2022-07-27,1776.716552734375
2022-07-28,1723.8836669921875
2022-07-29,1765.83203125
2022-08-01,1781.3131103515625
2022-08-02,1789.30322265625
2022-08-03,1767.8297119140625
2022-08-04,1780.3143310546875
2022-08-05,1770.3265380859375
2022-08-08,1785.3082275390625
2022-08-09,1807.78076171875
2022-08-10,1764.8333740234375
2022-08-11,1771.325439453125
2022-08-12,1785.807373046875
2022-08-15,1804.28466796875
2022-08-16,1828.2554931640625
2022-08-17,1830.2529296875
2022-08-18,1833.2493896484375
2022-08-19,1839.241943359375
2022-08-22,1859.716796875
2022-08-23,1843.7364501953125
2022-08-24,1831.2518310546875
2022-08-25,1820.2652587890625
2022-08-26,1800.2899169921875
2022-08-30,1708.90185546875
2022-08-31,1650.4736328125
2022-09-01,1662.4591064453125
2022-09-02,1681.435791015625
2022-09-05,1694.9190673828125
2022-09-06,1684.931396484375
2022-09-07,1751.3499755859375
2022-09-08,1750.3511962890625
2022-09-09,1787.80517578125
2022-09-12,1803.2861328125
2022-09-13,1790.8013916015625
2022-09-14,1744.3585205078125
2022-09-15,1733.3719482421875
2022-09-16,1742.8603515625
2022-09-20,1704.906982421875
2022-09-21,1736.8675537109375
2022-09-22,1718.8897705078125
2022-09-23,1696.4173583984375
2022-09-26,1673.0072021484375
2022-09-27,1547.1005859375
2022-09-28,1583.0565185546875
2022-09-29,1511.6441650390625
2022-09-30,1525.626953125
2022-10-03,1571.0711669921875
2022-10-04,1558.087158203125
2022-10-05,1536.6136474609375
2022-10-06,1501.65625
2022-10-07,1497.661376953125
2022-10-10,1492.168212890625
2022-10-11,1454.7139892578125
2022-10-12,1426.2491455078125
2022-10-13,1449.220703125
2022-10-14,1468.197509765625
2022-10-17,1491.16943359375
2022-10-18,1478.185302734375
2022-10-19,1476.1876220703125
2022-10-20,1463.7030029296875
2022-10-21,1448.221923828125
2022-10-24,1506.15087890625
2022-10-25,1521.132568359375
