Date,ANDINA-B.SN
2019-04-18,1783.5953369140625
2019-04-22,1764.0557861328125
2019-04-23,1752.0865478515625
2019-04-24,1765.7864990234375
2019-04-25,1748.481201171875
2019-04-26,1730.5279541015625
2019-04-29,1737.6663818359375
2019-04-30,1743.43408203125
2019-05-02,1744.80419921875
2019-05-03,1748.481201171875
2019-05-06,1744.1552734375
2019-05-07,1744.876708984375
2019-05-08,1741.99267578125
2019-05-09,1730.5279541015625
2019-05-10,1731.2491455078125
2019-05-13,1723.24560546875
2019-05-14,1723.1734619140625
2019-05-15,1734.06103515625
2019-05-16,1730.4556884765625
2019-05-17,1723.3173828125
2019-05-20,1720.3616943359375
2019-05-22,1718.48681640625
2019-05-23,1717.26123046875
2019-05-24,1727.5718994140625
2019-05-27,1718.578125
2019-05-28,1718.578125
2019-05-29,1704.3052978515625
2019-05-30,1695.785400390625
2019-05-31,1718.432861328125
2019-06-03,1747.6339111328125
2019-06-04,1769.4798583984375
2019-06-05,1751.3477783203125
2019-06-06,1776.68994140625
2019-06-07,1747.70654296875
2019-06-10,1748.4351806640625
2019-06-11,1768.0965576171875
2019-06-12,1764.3096923828125
2019-06-13,1791.3995361328125
2019-06-14,1771.009521484375
2019-06-17,1758.6297607421875
2019-06-18,1766.64013671875
2019-06-19,1763.8006591796875
2019-06-20,1784.117431640625
2019-06-21,1798.6815185546875
2019-06-24,1805.9637451171875
2019-06-25,1809.6046142578125
2019-06-26,1818.34326171875
2019-06-27,1796.4969482421875
2019-06-28,1781.85986328125
2019-07-01,1776.7623291015625
2019-07-02,1752.0760498046875
2019-07-03,1773.92236328125
2019-07-04,1764.5281982421875
2019-07-05,1789.214599609375
2019-07-08,1801.44873046875
2019-07-09,1794.3121337890625
2019-07-10,1802.3223876953125
2019-07-11,1791.326416015625
2019-07-12,1796.4969482421875
2019-07-15,1795.04052734375
2019-07-17,1771.738037109375
2019-07-18,1789.9429931640625
2019-07-19,1796.4969482421875
2019-07-22,1797.880615234375
2019-07-23,1771.738037109375
2019-07-24,1755.9356689453125
2019-07-25,1779.0926513671875
2019-07-26,1785.6466064453125
2019-07-29,1791.3995361328125
2019-07-30,1791.3995361328125
2019-07-31,1802.3223876953125
2019-08-01,1795.04052734375
2019-08-02,1770.28125
2019-08-05,1733.142578125
2019-08-06,1740.4248046875
2019-08-07,1769.552978515625
2019-08-08,1762.9991455078125
2019-08-09,1771.6654052734375
2019-08-12,1685.736083984375
2019-08-13,1669.0601806640625
2019-08-14,1632.6492919921875
2019-08-16,1629.8822021484375
2019-08-19,1617.4298095703125
2019-08-20,1627.552001953125
2019-08-21,1636.2906494140625
2019-08-22,1623.91064453125
2019-08-23,1623.91064453125
2019-08-26,1587.5001220703125
2019-08-27,1562.012939453125
2019-08-28,1547.44873046875
2019-08-29,1574.3927001953125
2019-08-30,1624.129150390625
2019-09-02,1608.6182861328125
2019-09-03,1602.792724609375
2019-09-04,1605.70556640625
2019-09-05,1602.0645751953125
2019-09-06,1602.0645751953125
2019-09-09,1630.46484375
2019-09-10,1633.377685546875
2019-09-11,1638.47509765625
2019-09-12,1616.6290283203125
2019-09-13,1616.6290283203125
2019-09-16,1653.0390625
2019-09-17,1647.213623046875
2019-09-23,1693.0909423828125
2019-09-24,1711.2962646484375
2019-09-25,1718.578125
2019-09-26,1742.4639892578125
2019-09-27,1784.117431640625
2019-09-30,1776.8350830078125
2019-10-01,1762.271240234375
2019-10-02,1725.860107421875
2019-10-03,1722.2193603515625
2019-10-04,1736.783447265625
2019-10-07,1736.783447265625
2019-10-08,1718.578125
2019-10-09,1696.9508056640625
2019-10-10,1704.1595458984375
2019-10-11,1718.578125
2019-10-14,1702.630615234375
2019-10-15,1711.2962646484375
2019-10-16,1704.0142822265625
2019-10-17,1704.0142822265625
2019-10-18,1731.6861572265625
2019-10-21,1668.90869140625
2019-10-22,1625.365966796875
2019-10-23,1647.578857421875
2019-10-24,1629.1905517578125
2019-10-25,1599.696044921875
2019-10-28,1617.422119140625
2019-10-29,1588.736572265625
2019-10-30,1574.026123046875
2019-11-04,1621.5411376953125
2019-11-05,1591.5316162109375
2019-11-06,1529.89453125
2019-11-07,1515.1839599609375
2019-11-08,1504.151123046875
2019-11-11,1448.9866943359375
2019-11-12,1430.5986328125
2019-11-13,1393.0867919921875
2019-11-14,1430.5986328125
2019-11-15,1544.4580078125
2019-11-18,1560.05126953125
2019-11-19,1555.637939453125
2019-11-20,1546.296875
2019-11-21,1544.6051025390625
2019-11-22,1536.51416015625
2019-11-25,1542.3984375
2019-11-26,1537.8382568359375
2019-11-27,1536.51416015625
2019-11-28,1478.6282958984375
2019-11-29,1507.828857421875
2019-12-02,1508.637939453125
2019-12-03,1504.151123046875
2019-12-04,1543.86962890625
2019-12-05,1566.6708984375
2019-12-06,1588.6629638671875
2019-12-09,1600.2110595703125
2019-12-10,1604.182861328125
2019-12-11,1640.2236328125
2019-12-12,1651.256103515625
2019-12-13,1665.967041015625
2019-12-16,1650.5206298828125
2019-12-17,1618.1578369140625
2019-12-18,1581.3812255859375
2019-12-19,1574.026123046875
2019-12-20,1566.6708984375
2019-12-23,1559.3155517578125
2019-12-24,1559.3155517578125
2019-12-26,1566.6708984375
2019-12-27,1588.810302734375
2019-12-30,1602.711669921875
2020-01-02,1587.2655029296875
2020-01-03,1595.3563232421875
2020-01-06,1603.4468994140625
2020-01-07,1618.0841064453125
2020-01-08,1625.5130615234375
2020-01-09,1597.5628662109375
2020-01-10,1617.422119140625
2020-01-13,1625.58642578125
2020-01-14,1626.98388671875
2020-01-15,1650.5206298828125
2020-01-16,1618.231201171875
2020-01-17,1652.7274169921875
2020-01-20,1620.6419677734375
2020-01-21,1581.222900390625
2020-01-22,1583.156494140625
2020-01-23,1577.5784912109375
2020-01-24,1580.4788818359375
2020-01-27,1554.44775390625
2020-01-28,1584.197998046875
2020-01-29,1576.760009765625
2020-01-30,1561.88525390625
2020-01-31,1554.373291015625
2020-02-03,1514.5823974609375
2020-02-04,1552.21630859375
2020-02-05,1532.135009765625
2020-02-06,1518.003662109375
2020-02-07,1532.878662109375
2020-02-10,1523.95361328125
2020-02-11,1524.6973876953125
2020-02-12,1511.3099365234375
2020-02-13,1515.474853515625
2020-02-14,1513.541015625
2020-02-17,1510.045654296875
2020-02-18,1494.947265625
2020-02-19,1517.259765625
2020-02-20,1502.3848876953125
2020-02-21,1498.666015625
2020-02-24,1465.7176513671875
2020-02-25,1413.1341552734375
2020-02-26,1474.1221923828125
2020-02-27,1500.5252685546875
2020-02-28,1468.915771484375
2020-03-02,1487.509765625
2020-03-03,1497.92236328125
2020-03-04,1543.2913818359375
2020-03-05,1576.8348388671875
2020-03-06,1532.58154296875
2020-03-09,1430.240478515625
2020-03-10,1469.0645751953125
2020-03-11,1480.0723876953125
2020-03-12,1393.64794921875
2020-03-13,1431.6536865234375
2020-03-16,1193.7264404296875
2020-03-17,1327.602294921875
2020-03-18,1190.0076904296875
2020-03-19,1212.3204345703125
2020-03-20,1182.5701904296875
2020-03-23,1190.75146484375
2020-03-24,1175.1328125
2020-03-25,1242.0706787109375
2020-03-26,1309.0086669921875
2020-03-27,1309.0086669921875
2020-03-30,1286.6959228515625
2020-03-31,1411.6463623046875
2020-04-01,1338.7587890625
2020-04-02,1346.196044921875
2020-04-03,1368.583251953125
2020-04-06,1431.72802734375
2020-04-07,1391.5653076171875
2020-04-08,1413.1341552734375
2020-04-09,1384.127685546875
2020-04-13,1417.5968017578125
2020-04-14,1450.3218994140625
2020-04-15,1387.1025390625
2020-04-16,1399.0028076171875
2020-04-17,1405.6966552734375
2020-04-20,1371.781494140625
2020-04-21,1320.164794921875
2020-04-22,1303.8021240234375
2020-04-23,1314.21484375
2020-04-24,1275.614013671875
2020-04-27,1323.88330078125
2020-04-28,1368.5087890625
2020-04-29,1450.2474365234375
2020-04-30,1483.047119140625
2020-05-04,1455.5283203125
2020-05-05,1468.1719970703125
2020-05-06,1506.103515625
2020-05-07,1498.666015625
2020-05-08,1442.88427734375
2020-05-11,1428.45556640625
2020-05-12,1409.415283203125
2020-05-13,1375.9466552734375
2020-05-14,1413.1341552734375
2020-05-15,1413.1341552734375
2020-05-18,1480.0723876953125
2020-05-19,1428.0093994140625
2020-05-20,1442.140625
2020-05-22,1418.0428466796875
2020-05-25,1434.65478515625
2020-05-26,1449.7564697265625
2020-05-27,1472.4088134765625
2020-05-28,1454.2869873046875
2020-05-29,1450.5113525390625
2020-06-01,1419.55322265625
2020-06-02,1457.307373046875
2020-06-03,1457.307373046875
2020-06-04,1434.65478515625
2020-06-05,1479.959716796875
2020-06-08,1513.1832275390625
2020-06-09,1510.1629638671875
2020-06-10,1555.4678955078125
2020-06-11,1581.8956298828125
2020-06-12,1581.8956298828125
2020-06-15,1592.467041015625
2020-06-16,1585.671142578125
2020-06-17,1641.5469970703125
2020-06-18,1638.5269775390625
2020-06-19,1550.0311279296875
2020-06-22,1556.2227783203125
2020-06-23,1564.604248046875
2020-06-24,1555.4678955078125
2020-06-25,1564.5289306640625
2020-06-26,1530.55029296875
2020-06-30,1517.7137451171875
2020-07-01,1523.75439453125
2020-07-02,1566.0391845703125
2020-07-03,1592.617919921875
2020-07-06,1600.7724609375
2020-07-07,1593.221923828125
2020-07-08,1551.6923828125
2020-07-09,1503.44287109375
2020-07-10,1523.9053955078125
2020-07-13,1547.9169921875
2020-07-14,1578.875244140625
2020-07-15,1495.0614013671875
2020-07-17,1468.633544921875
2020-07-20,1427.10400390625
2020-07-21,1434.579345703125
2020-07-22,1419.55322265625
2020-07-23,1419.628662109375
2020-07-24,1403.6962890625
2020-07-27,1425.593994140625
2020-07-28,1445.2259521484375
2020-07-29,1408.2266845703125
2020-07-30,1382.55419921875
2020-07-31,1434.65478515625
2020-08-03,1412.002197265625
2020-08-04,1366.697265625
2020-08-05,1376.8909912109375
2020-08-06,1419.55322265625
2020-08-07,1408.2266845703125
2020-08-10,1416.53271484375
2020-08-11,1381.9501953125
2020-08-12,1377.193115234375
2020-08-13,1365.942626953125
2020-08-14,1344.196044921875
2020-08-17,1370.4730224609375
2020-08-18,1367.1505126953125
2020-08-19,1345.7059326171875
2020-08-20,1359.146728515625
2020-08-21,1366.697265625
2020-08-24,1340.3450927734375
2020-08-25,1310.06640625
2020-08-26,1302.515380859375
2020-08-27,1289.67919921875
2020-08-28,1287.1116943359375
2020-08-31,1250.4146728515625
2020-09-01,1224.817626953125
2020-09-02,1306.291015625
2020-09-03,1344.044677734375
2020-09-04,1362.9219970703125
2020-09-07,1366.697265625
2020-09-08,1359.146728515625
2020-09-09,1357.636474609375
2020-09-10,1344.044677734375
2020-09-11,1354.087646484375
2020-09-14,1351.595947265625
2020-09-15,1353.7100830078125
2020-09-16,1351.595947265625
2020-09-17,1339.66552734375
2020-09-21,1291.1895751953125
2020-09-22,1291.1895751953125
2020-09-23,1247.3946533203125
2020-09-24,1279.1080322265625
2020-09-25,1279.1080322265625
2020-09-28,1301.987060546875
2020-09-29,1298.739990234375
2020-09-30,1310.06640625
2020-10-01,1264.7613525390625
2020-10-02,1269.2164306640625
2020-10-05,1264.6859130859375
2020-10-06,1255.8514404296875
2020-10-07,1245.8846435546875
2020-10-08,1267.7816162109375
2020-10-09,1262.4964599609375
2020-10-13,1317.6173095703125
2020-10-14,1289.0750732421875
2020-10-15,1249.659912109375
2020-10-16,1223.2320556640625
2020-10-19,1228.517578125
2020-10-20,1264.7613525390625
2020-10-21,1249.659912109375
2020-10-22,1260.986083984375
2020-10-23,1238.3336181640625
2020-10-26,1224.7420654296875
2020-10-27,1203.5997314453125
2020-10-28,1221.721923828125
2020-10-29,1208.8853759765625
2020-10-30,1215.68115234375
2020-11-02,1234.55810546875
2020-11-03,1193.02880859375
2020-11-04,1199.597900390625
2020-11-05,1223.2320556640625
2020-11-06,1270.046875
2020-11-09,1291.1895751953125
2020-11-10,1287.4140625
2020-11-11,1257.21044921875
2020-11-12,1220.286865234375
2020-11-13,1219.531982421875
2020-11-16,1242.10888671875
2020-11-17,1283.56298828125
2020-11-18,1297.2301025390625
2020-11-19,1279.26220703125
2020-11-20,1273.1192626953125
2020-11-23,1273.88671875
2020-11-24,1290.780029296875
2020-11-25,1300.76220703125
2020-11-26,1302.989013671875
2020-11-27,1313.0477294921875
2020-11-30,1324.5660400390625
2020-12-01,1343.7625732421875
2020-12-02,1343.7625732421875
2020-12-03,1366.7984619140625
2020-12-04,1359.119873046875
2020-12-07,1336.083984375
2020-12-09,1379.8521728515625
2020-12-10,1343.7625732421875
2020-12-11,1336.083984375
2020-12-14,1343.7625732421875
2020-12-15,1332.39794921875
2020-12-16,1334.5482177734375
2020-12-17,1366.7984619140625
2020-12-18,1374.400146484375
2020-12-21,1345.45166015625
2020-12-22,1347.7554931640625
2020-12-23,1366.7984619140625
2020-12-24,1369.8699951171875
2020-12-28,1409.7989501953125
2020-12-29,1398.3577880859375
2020-12-30,1404.423828125
2021-01-04,1407.495361328125
2021-01-05,1446.6563720703125
2021-01-06,1473.5316162109375
2021-01-07,1497.3355712890625
2021-01-08,1514.228515625
2021-01-11,1519.6033935546875
2021-01-12,1542.3323974609375
2021-01-13,1570.2825927734375
2021-01-14,1547.7841796875
2021-01-15,1522.6749267578125
2021-01-18,1512.692626953125
2021-01-19,1531.889404296875
2021-01-20,1536.49658203125
2021-01-21,1528.050048828125
2021-01-22,1528.050048828125
2021-01-25,1499.6922607421875
2021-01-26,1495.7969970703125
2021-01-27,1468.607666015625
2021-01-28,1472.42529296875
2021-01-29,1449.0531005859375
2021-02-01,1464.6343994140625
2021-02-02,1498.1341552734375
2021-02-03,1502.4189453125
2021-02-04,1511.378173828125
2021-02-05,1491.8236083984375
2021-02-08,1480.29345703125
2021-02-09,1491.901611328125
2021-02-10,1484.11083984375
2021-02-11,1468.6856689453125
2021-02-12,1470.087890625
2021-02-15,1485.5133056640625
2021-02-16,1506.547607421875
2021-02-17,1498.835205078125
2021-02-18,1499.6922607421875
2021-02-19,1534.75
2021-02-22,1530.8546142578125
2021-02-23,1518.3897705078125
2021-02-24,1523.064208984375
2021-02-25,1534.75
2021-02-26,1524.7779541015625
2021-03-01,1534.6722412109375
2021-03-02,1538.645263671875
2021-03-03,1558.2774658203125
2021-03-04,1539.4244384765625
2021-03-05,1538.645263671875
2021-03-08,1529.2965087890625
2021-03-09,1545.656982421875
2021-03-10,1536.3082275390625
2021-03-11,1519.24658203125
2021-03-12,1511.378173828125
2021-03-15,1519.1688232421875
2021-03-16,1496.96533203125
2021-03-17,1497.35498046875
2021-03-18,1502.80859375
2021-03-19,1502.0291748046875
2021-03-22,1463.5438232421875
2021-03-23,1456.8436279296875
2021-03-24,1453.8834228515625
2021-03-25,1433.471923828125
2021-03-26,1448.1962890625
2021-03-29,1463.076416015625
2021-03-30,1491.12255859375
2021-03-31,1488.00634765625
2021-04-01,1485.6690673828125
2021-04-05,1473.0482177734375
2021-04-06,1469.074951171875
2021-04-07,1435.80908203125
2021-04-08,1444.37890625
2021-04-09,1464.6343994140625
2021-04-12,1441.2625732421875
2021-04-13,1430.3558349609375
2021-04-14,1449.0531005859375
2021-04-15,1472.42529296875
2021-04-16,1488.00634765625
2021-04-19,1488.00634765625
2021-04-20,1498.9132080078125
2021-04-21,1491.901611328125
2021-04-22,1456.8436279296875
2021-04-23,1456.8436279296875
2021-04-26,1435.80908203125
2021-04-27,1394.51904296875
2021-04-28,1336.08935546875
2021-04-29,1320.5081787109375
2021-04-30,1320.5081787109375
2021-05-03,1323.5467529296875
2021-05-04,1355.5657958984375
2021-05-05,1334.843017578125
2021-05-06,1311.1595458984375
2021-05-07,1285.45068359375
2021-05-10,1239.48583984375
2021-05-11,1243.3814697265625
2021-05-12,1285.45068359375
2021-05-13,1255.8460693359375
2021-05-14,1292.4620361328125
2021-05-17,1133.533203125
2021-05-18,1208.3236083984375
2021-05-19,1184.172607421875
2021-05-20,1176.3819580078125
2021-05-24,1211.0047607421875
2021-05-25,1290.4150390625
2021-05-26,1322.17919921875
2021-05-27,1373.7955322265625
2021-05-28,1369.8250732421875
2021-05-31,1373.7955322265625
2021-06-01,1342.0313720703125
2021-06-02,1342.0313720703125
2021-06-03,1289.6207275390625
2021-06-04,1264.2891845703125
2021-06-07,1242.768798828125
2021-06-08,1258.65087890625
2021-06-09,1310.267578125
2021-06-10,1314.23779296875
2021-06-11,1299.9439697265625
2021-06-14,1337.1082763671875
2021-06-15,1354.7371826171875
2021-06-16,1373.7955322265625
2021-06-17,1389.6773681640625
2021-06-18,1368.6339111328125
2021-06-22,1357.9134521484375
2021-06-23,1361.487060546875
2021-06-24,1378.5601806640625
2021-06-25,1373.7955322265625
2021-06-29,1318.2879638671875
2021-06-30,1350.2105712890625
2021-07-01,1314.23779296875
2021-07-02,1288.032470703125
2021-07-05,1301.5323486328125
2021-07-06,1285.650146484375
2021-07-07,1287.476806640625
2021-07-08,1318.208251953125
2021-07-09,1347.431640625
2021-07-12,1373.7955322265625
2021-07-13,1347.5902099609375
2021-07-14,1349.9725341796875
2021-07-15,1346.0020751953125
2021-07-19,1352.354736328125
2021-07-20,1349.9725341796875
2021-07-21,1351.560791015625
2021-07-22,1341.2374267578125
2021-07-23,1346.0020751953125
2021-07-26,1338.0609130859375
2021-07-27,1341.9521484375
2021-07-28,1381.736572265625
2021-07-29,1405.5595703125
2021-07-30,1441.294189453125
2021-08-02,1427.00048828125
2021-08-03,1419.2181396484375
2021-08-04,1429.3828125
2021-08-05,1460.19384765625
2021-08-06,1445.2645263671875
2021-08-09,1408.736083984375
2021-08-10,1420.6475830078125
2021-08-11,1439.1502685546875
2021-08-12,1445.2645263671875
2021-08-13,1452.4114990234375
2021-08-16,1425.412109375
2021-08-17,1419.853271484375
2021-08-18,1444.470703125
2021-08-19,1436.5294189453125
2021-08-20,1423.823974609375
2021-08-23,1420.965087890625
2021-08-24,1437.3238525390625
2021-08-25,1437.4029541015625
2021-08-26,1449.2352294921875
2021-08-27,1441.37353515625
2021-08-30,1438.117919921875
2021-08-31,1460.3525390625
2021-09-01,1461.146728515625
2021-09-02,1462.7349853515625
2021-09-03,1441.294189453125
2021-09-06,1461.0673828125
2021-09-07,1445.2645263671875
2021-09-08,1435.020751953125
2021-09-09,1437.3238525390625
2021-09-10,1429.6209716796875
2021-09-13,1457.176025390625
2021-09-14,1421.441650390625
2021-09-15,1456.302490234375
2021-09-16,1413.5006103515625
2021-09-20,1397.61865234375
2021-09-21,1401.5889892578125
2021-09-22,1405.4803466796875
2021-09-23,1401.5889892578125
2021-09-24,1391.265869140625
2021-09-27,1388.88330078125
2021-09-28,1373.7955322265625
2021-09-29,1389.5980224609375
2021-09-30,1389.7568359375
2021-10-01,1389.6773681640625
2021-10-04,1377.845458984375
2021-10-05,1400.7950439453125
2021-10-06,1350.7664794921875
2021-10-07,1346.796142578125
2021-10-08,1349.9725341796875
2021-10-12,1326.1495361328125
2021-10-13,1294.3853759765625
2021-10-14,1262.6212158203125
2021-10-15,1234.9072265625
2021-10-18,1267.70361328125
2021-10-19,1278.661865234375
2021-10-20,1310.267578125
2021-10-21,1318.208251953125
2021-10-22,1373.7955322265625
2021-10-25,1397.9852294921875
2021-10-26,1371.2874755859375
2021-10-27,1367.4041748046875
2021-10-28,1361.579345703125
2021-10-29,1359.1522216796875
2021-11-02,1381.804931640625
2021-11-03,1406.2371826171875
2021-11-04,1452.9984130859375
2021-11-05,1436.0091552734375
2021-11-08,1399.60302734375
2021-11-09,1436.0091552734375
2021-11-10,1391.512939453125
2021-11-11,1411.738525390625
2021-11-12,1387.4678955078125
2021-11-15,1359.1522216796875
2021-11-16,1334.8009033203125
2021-11-17,1310.6112060546875
2021-11-18,1290.3856201171875
2021-11-19,1334.0726318359375
2021-11-22,1462.30224609375
2021-11-23,1487.786376953125
2021-11-24,1448.953369140625
2021-11-25,1419.82861328125
2021-11-26,1419.82861328125
2021-11-29,1347.259765625
2021-11-30,1375.3323974609375
2021-12-01,1365.624267578125
2021-12-02,1351.0621337890625
2021-12-03,1399.60302734375
2021-12-06,1399.60302734375
2021-12-07,1399.60302734375
2021-12-09,1407.693359375
2021-12-10,1426.9483642578125
2021-12-13,1423.8736572265625
2021-12-14,1383.4228515625
2021-12-15,1407.693359375
2021-12-16,1447.33544921875
2021-12-17,1456.234619140625
2021-12-20,1415.783935546875
2021-12-21,1463.5157470703125
2021-12-22,1479.6961669921875
2021-12-23,1476.4600830078125
2021-12-24,1483.2559814453125
2021-12-27,1480.505126953125
2021-12-28,1484.550048828125
2021-12-29,1484.550048828125
2021-12-30,1496.6854248046875
2022-01-03,1461.0887451171875
2022-01-04,1480.505126953125
2022-01-05,1456.234619140625
2022-01-06,1480.505126953125
2022-01-07,1441.6722412109375
2022-01-10,1428.7276611328125
2022-01-11,1448.1444091796875
2022-01-12,1456.15380859375
2022-01-13,1419.82861328125
2022-01-14,1421.4468994140625
2022-01-17,1421.689453125
2022-01-18,1431.9639892578125
2022-01-19,1407.693359375
2022-01-20,1430.8311767578125
2022-01-21,1440.0543212890625
2022-01-24,1400.43017578125
2022-01-25,1410.3157958984375
2022-01-26,1408.6680908203125
2022-01-27,1409.49169921875
2022-01-28,1416.9058837890625
2022-01-31,1416.9058837890625
2022-02-01,1411.303955078125
2022-02-02,1405.372802734375
2022-02-03,1375.716796875
2022-02-04,1372.4217529296875
2022-02-07,1371.597900390625
2022-02-08,1367.4788818359375
2022-02-09,1342.8477783203125
2022-02-10,1361.7125244140625
2022-02-11,1322.1708984375
2022-02-14,1318.052001953125
2022-02-15,1340.294189453125
2022-02-16,1351.00341796875
2022-02-17,1318.052001953125
2022-02-18,1324.2303466796875
2022-02-21,1318.052001953125
2022-02-22,1333.7037353515625
2022-02-23,1367.4788818359375
2022-02-24,1363.4425048828125
2022-02-25,1392.1922607421875
2022-02-28,1432.5576171875
2022-03-01,1408.6680908203125
2022-03-02,1362.536376953125
2022-03-03,1360.8887939453125
2022-03-04,1351.00341796875
2022-03-07,1351.00341796875
2022-03-08,1351.00341796875
2022-03-09,1360.0648193359375
2022-03-10,1359.2410888671875
2022-03-11,1351.00341796875
2022-03-14,1343.5892333984375
2022-03-15,1359.3233642578125
2022-03-16,1400.43017578125
2022-03-17,1416.9058837890625
2022-03-18,1363.360107421875
2022-03-21,1400.43017578125
2022-03-22,1423.908203125
2022-03-23,1409.40966796875
2022-03-24,1439.5596923828125
2022-03-25,1441.61962890625
2022-03-28,1458.589111328125
2022-03-29,1457.6829833984375
2022-03-30,1455.0469970703125
2022-03-31,1439.148193359375
2022-04-01,1473.5821533203125
2022-04-04,1502.5792236328125
2022-04-05,1497.7188720703125
2022-04-06,1453.9761962890625
2022-04-07,1466.332763671875
2022-04-08,1490.38720703125
2022-04-11,1487.7510986328125
2022-04-12,1458.0950927734375
2022-04-13,1473.6644287109375
2022-04-14,1481.160888671875
2022-04-18,1457.765380859375
2022-04-19,1467.9803466796875
2022-04-20,1478.689453125
2022-04-21,1293.33837890625
2022-04-22,1298.1988525390625
2022-04-25,1276.86279296875
2022-04-26,1243.087890625
2022-04-27,1266.1536865234375
2022-04-28,1279.5814208984375
2022-04-29,1276.86279296875
2022-05-02,1276.86279296875
2022-05-03,1271.9202880859375
2022-05-04,1272.8262939453125
2022-05-05,1253.5496826171875
2022-05-06,1239.7926025390625
2022-05-09,1243.9114990234375
2022-05-10,1235.6737060546875
2022-05-11,1231.5548095703125
2022-05-12,1239.7926025390625
2022-05-13,1263.3529052734375
2022-05-16,1280.2403564453125
2022-05-17,1291.85546875
2022-05-18,1262.199462890625
2022-05-19,1255.6090087890625
2022-05-20,1244.7353515625
2022-05-23,1265.3299560546875
2022-05-24,1272.7440185546875
2022-05-25,1285.1007080078125
2022-05-26,1309.814208984375
2022-05-27,1342.7655029296875
2022-05-30,1340.294189453125
2022-05-31,1358.8292236328125
2022-06-01,1379.835693359375
2022-06-02,1382.5543212890625
2022-06-03,1376.458251953125
2022-06-06,1372.9158935546875
2022-06-07,1383.95458984375
2022-06-08,1367.808349609375
2022-06-09,1367.6435546875
2022-06-10,1371.597900390625
2022-06-13,1351.00341796875
2022-06-14,1342.7655029296875
2022-06-15,1346.884521484375
2022-06-16,1326.7017822265625
2022-06-17,1399.6064453125
2022-06-20,1384.036865234375
2022-06-22,1390.627197265625
2022-06-23,1368.7147216796875
2022-06-24,1375.716796875
2022-06-28,1379.835693359375
2022-06-29,1377.3643798828125
2022-06-30,1349.0263671875
2022-07-01,1345.23681640625
2022-07-04,1336.9989013671875
2022-07-05,1351.00341796875
2022-07-06,1375.716796875
2022-07-07,1421.0247802734375
2022-07-08,1408.6680908203125
2022-07-11,1415.9173583984375
2022-07-12,1407.432373046875
2022-07-13,1421.0247802734375
2022-07-14,1392.1922607421875
2022-07-15,1368.302734375
2022-07-18,1368.302734375
2022-07-19,1367.4788818359375
2022-07-20,1375.716796875
2022-07-21,1367.4788818359375
2022-07-22,1345.3193359375
2022-07-25,1355.6163330078125
2022-07-26,1375.716796875
2022-07-27,1388.073486328125
2022-07-28,1346.884521484375
2022-07-29,1346.884521484375
2022-08-01,1348.3671875
2022-08-02,1342.8477783203125
2022-08-03,1345.23681640625
2022-08-04,1354.29833984375
2022-08-05,1338.6466064453125
2022-08-08,1345.48388671875
2022-08-09,1346.884521484375
2022-08-10,1351.00341796875
2022-08-11,1359.2410888671875
2022-08-12,1346.884521484375
2022-08-16,1342.8477783203125
2022-08-17,1359.1588134765625
2022-08-18,1367.4788818359375
2022-08-19,1366.243408203125
2022-08-22,1385.8978271484375
2022-08-23,1406.896240234375
2022-08-24,1394.4649658203125
2022-08-25,1419.7474365234375
2022-08-26,1427.8946533203125
2022-08-29,1459.644287109375
2022-08-30,1541.2862548828125
2022-08-31,1542.378173828125
2022-09-01,1540.5302734375
2022-09-02,1616.8807373046875
2022-09-05,1593.0263671875
2022-09-06,1496.0137939453125
2022-09-07,1499.2894287109375
2022-09-08,1503.4891357421875
2022-09-09,1486.6904296875
2022-09-12,1479.9708251953125
2022-09-13,1523.6475830078125
2022-09-14,1477.198974609375
2022-09-15,1537.842529296875
2022-09-20,1499.2894287109375
2022-09-21,1480.0546875
2022-09-22,1465.6920166015625
2022-09-23,1427.8946533203125
2022-09-26,1434.194091796875
2022-09-27,1415.2955322265625
2022-09-28,1416.9757080078125
2022-09-29,1416.1356201171875
2022-09-30,1407.820068359375
2022-10-03,1425.4588623046875
2022-10-04,1432.094482421875
2022-10-05,1402.780517578125
2022-10-06,1416.9757080078125
2022-10-07,1390.433349609375
2022-10-11,1385.8978271484375
2022-10-12,1409.4161376953125
2022-10-13,1414.8756103515625
2022-10-14,1410.172119140625
2022-10-17,1395.1370849609375
2022-10-18,1381.6982421875
2022-10-19,1378.92626953125
2022-10-20,1385.8138427734375
2022-10-21,1385.981689453125
2022-10-24,1384.0118408203125
2022-10-25,1415.7879638671875
2022-10-26,1404.910400390625
2022-10-27,1430.3482666015625
2022-10-28,1413.2183837890625
2022-11-02,1424.352783203125
2022-11-03,1413.2183837890625
2022-11-04,1413.2183837890625
2022-11-07,1431.8043212890625
2022-11-08,1445.422607421875
2022-11-09,1421.783447265625
2022-11-10,1443.110107421875
2022-11-11,1431.2047119140625
2022-11-14,1432.9178466796875
2022-11-15,1455.10107421875
2022-11-16,1455.9573974609375
2022-11-17,1481.7379150390625
2022-11-18,1490.21728515625
2022-11-21,1481.7379150390625
2022-11-22,1481.7379150390625
2022-11-23,1490.21728515625
2022-11-24,1498.8681640625
2022-11-25,1507.4329833984375
2022-11-28,1540.8363037109375
2022-11-29,1514.284912109375
2022-11-30,1465.8929443359375
2022-12-01,1541.692626953125
2022-12-02,1601.6474609375
2022-12-05,1597.3651123046875
2022-12-06,1601.6474609375
2022-12-07,1601.6474609375
