Date,SONACOMS.NS
2025-04-24,467.58404541015625
2025-04-25,452.1357727050781
2025-04-28,461.7037353515625
2025-04-29,490.2082824707031
2025-04-30,479.5439758300781
2025-05-02,496.68658447265625
2025-05-05,506.9023742675781
2025-05-06,500.7729187011719
2025-05-07,509.44384765625
2025-05-08,506.404052734375
2025-05-09,498.82940673828125
2025-05-12,518.06494140625
2025-05-13,506.453857421875
2025-05-14,526.4369506835938
2025-05-15,531.9684448242188
2025-05-16,541.0380249023438
2025-05-19,534.310546875
2025-05-20,522.699462890625
2025-05-21,523.2974243164062
2025-05-22,526.2874145507812
2025-05-23,535.5065307617188
2025-05-26,543.1808471679688
2025-05-27,543.1310424804688
2025-05-28,537.4002075195312
2025-05-29,540.8387451171875
2025-05-30,542.1343994140625
2025-06-02,539.5928955078125
2025-06-03,531.9684448242188
2025-06-04,536.2540283203125
2025-06-05,526.3372802734375
2025-06-06,508.4471740722656
2025-06-09,519.6098022460938
2025-06-10,514.8756103515625
2025-06-11,517.2676391601562
2025-06-12,509.1448669433594
2025-06-13,500.1748962402344
2025-06-16,498.5304260253906
2025-06-17,478.3479919433594
2025-06-18,477.00250244140625
2025-06-19,476.4543151855469
2025-06-20,485.32464599609375
2025-06-23,475.7566833496094
2025-06-24,480.1419982910156
2025-06-25,479.1951599121094
2025-06-26,479.1951599121094
2025-06-27,477.65032958984375
2025-06-30,479.7433166503906
2025-07-01,474.3114929199219
2025-07-02,473.7135009765625
2025-07-03,477.75
2025-07-04,478.3999938964844
2025-07-07,468.29998779296875
2025-07-08,461.29998779296875
2025-07-09,455.6000061035156
2025-07-10,454.6499938964844
2025-07-11,447.1499938964844
2025-07-14,452.25
2025-07-15,455.3500061035156
2025-07-16,455.04998779296875
2025-07-17,486.0
2025-07-18,479.75
2025-07-21,487.8999938964844
2025-07-22,472.95001220703125
2025-07-23,489.0
2025-07-24,490.79998779296875
2025-07-25,469.45001220703125
2025-07-28,465.54998779296875
2025-07-29,470.5
2025-07-30,461.29998779296875
2025-07-31,449.54998779296875
2025-08-01,437.54998779296875
2025-08-04,443.0
2025-08-05,447.1000061035156
2025-08-06,446.0
2025-08-07,448.8500061035156
2025-08-08,445.0
2025-08-11,445.95001220703125
2025-08-12,440.25
2025-08-13,448.75
2025-08-14,451.8500061035156
2025-08-18,444.95001220703125
2025-08-19,455.25
2025-08-20,450.3500061035156
2025-08-21,442.6499938964844
