Date,ALIV-SDB.ST
2019-05-07,710.1775512695312
2019-05-08,720.8126220703125
2019-05-09,699.345703125
2019-05-10,696.194580078125
2019-05-13,681.6209716796875
2019-05-14,682.802734375
2019-05-15,677.4849853515625
2019-05-16,673.5460815429688
2019-05-17,659.5631713867188
2019-05-20,639.4749145507812
2019-05-21,637.720458984375
2019-05-22,625.4984741210938
2019-05-23,603.8140869140625
2019-05-24,620.17578125
2019-05-27,619.5844116210938
2019-05-28,625.3013305664062
2019-05-29,624.9069213867188
2019-05-31,580.1580810546875
2019-06-03,586.0718383789062
2019-06-04,605.588134765625
2019-06-05,605.3908081054688
2019-06-07,612.4877319335938
2019-06-11,638.509033203125
2019-06-12,622.1471557617188
2019-06-13,616.0361938476562
2019-06-14,613.0791625976562
2019-06-18,635.7492065429688
2019-06-19,628.0610961914062
2019-06-20,628.6524658203125
2019-06-24,618.401611328125
2019-06-25,620.3729248046875
2019-06-26,630.0323486328125
2019-06-27,635.7492065429688
2019-06-28,647.380126953125
2019-07-01,647.9715576171875
2019-07-02,629.8352661132812
2019-07-03,620.9644165039062
2019-07-04,628.8495483398438
2019-07-05,626.286865234375
2019-07-08,628.4553833007812
2019-07-09,614.8532104492188
2019-07-10,611.5020751953125
2019-07-11,605.9822998046875
2019-07-12,624.7098999023438
2019-07-15,626.4839477539062
2019-07-16,647.1828002929688
2019-07-17,646.1972045898438
2019-07-18,641.6631469726562
2019-07-19,670.2472534179688
2019-07-22,674.1898193359375
2019-07-23,691.1431884765625
2019-07-24,699.81689453125
2019-07-25,696.8599243164062
2019-07-26,697.0572509765625
2019-07-29,689.3689575195312
2019-07-30,684.24365234375
2019-07-31,688.974609375
2019-08-01,688.974609375
2019-08-02,656.84228515625
2019-08-06,637.720458984375
2019-08-07,640.4805908203125
2019-08-08,657.2366333007812
2019-08-09,642.64892578125
2019-08-12,636.1434936523438
2019-08-13,644.6201782226562
2019-08-14,618.0073852539062
2019-08-15,608.5449829101562
2019-08-16,621.3587646484375
2019-08-19,630.0323486328125
2019-08-20,617.4234619140625
2019-08-21,629.0655517578125
2019-08-22,625.9083862304688
2019-08-23,610.714599609375
2019-08-26,610.714599609375
2019-08-27,624.527099609375
2019-08-28,630.6441040039062
2019-08-29,654.9148559570312
2019-08-30,667.1488647460938
2019-09-02,659.0585327148438
2019-09-03,649.192626953125
2019-09-04,673.85791015625
2019-09-05,707.2055053710938
2019-09-06,707.0081787109375
2019-09-09,739.9609375
2019-09-10,741.3424072265625
2019-09-11,739.5665283203125
2019-09-12,746.669921875
2019-09-13,758.5093383789062
2019-09-16,759.4959716796875
2019-09-17,745.8807373046875
2019-09-18,750.8138427734375
2019-09-19,754.1682739257812
2019-09-20,752.7870483398438
2019-09-23,735.2252197265625
2019-09-24,738.3825073242188
2019-09-25,738.777099609375
2019-09-26,748.4458618164062
2019-09-27,749.4325561523438
2019-09-30,756.7334594726562
2019-10-01,743.9074096679688
2019-10-02,727.92431640625
2019-10-03,729.1082763671875
2019-10-04,740.9476318359375
2019-10-07,744.8941040039062
2019-10-08,732.66015625
2019-10-09,737.0010986328125
2019-10-10,745.2886962890625
2019-10-11,767.3889770507812
2019-10-14,761.6666259765625
2019-10-15,769.7568969726562
2019-10-16,776.0711059570312
2019-10-17,765.41552734375
2019-10-18,769.5595092773438
2019-10-21,777.0576171875
2019-10-22,766.5994873046875
2019-10-23,780.0177612304688
2019-10-24,787.7131958007812
2019-10-25,793.23828125
2019-10-28,779.8203735351562
2019-10-29,756.7334594726562
2019-10-30,739.9609375
2019-10-31,743.9074096679688
2019-11-01,743.1182861328125
2019-11-04,778.4389038085938
2019-11-05,804.0910034179688
2019-11-06,804.6829833984375
2019-11-07,815.7329711914062
2019-11-08,822.8366088867188
2019-11-11,813.5625
2019-11-12,810.800048828125
2019-11-13,801.92041015625
2019-11-14,790.870361328125
2019-11-15,798.56591796875
2019-11-18,778.8336181640625
2019-11-19,765.8198852539062
2019-11-20,758.7107543945312
2019-11-21,757.5256958007812
2019-11-22,774.114013671875
2019-11-25,784.5802612304688
2019-11-26,787.9373779296875
2019-11-27,782.60546875
2019-11-28,779.2483520507812
2019-11-29,774.7064208984375
2019-12-02,775.1013793945312
2019-12-03,759.5005493164062
2019-12-04,766.412353515625
2019-12-05,764.4375
2019-12-06,783.3953247070312
2019-12-09,772.7314453125
2019-12-10,771.151611328125
2019-12-11,775.1013793945312
2019-12-12,792.4794311523438
2019-12-13,784.7777709960938
2019-12-16,792.281982421875
2019-12-17,792.281982421875
2019-12-18,801.365966796875
2019-12-19,804.7230834960938
2019-12-20,799.588623046875
2019-12-23,792.874267578125
2019-12-27,793.6641845703125
2019-12-30,781.0256958007812
2020-01-02,785.962646484375
2020-01-03,774.5087890625
2020-01-07,765.2274780273438
2020-01-08,760.6854858398438
2020-01-09,765.6224365234375
2020-01-10,749.6266479492188
2020-01-13,736.988037109375
2020-01-14,743.1099243164062
2020-01-15,746.8619995117188
2020-01-16,756.7359008789062
2020-01-17,762.6602172851562
2020-01-20,753.5762939453125
2020-01-21,741.7276000976562
2020-01-22,755.353515625
2020-01-23,738.3705444335938
2020-01-24,729.0889282226562
2020-01-27,705.9840087890625
2020-01-28,738.5679321289062
2020-01-29,755.5509643554688
2020-01-30,739.3577270507812
2020-01-31,732.6436157226562
2020-02-03,732.446044921875
2020-02-04,738.7653198242188
2020-02-05,745.6770629882812
2020-02-06,742.1223754882812
2020-02-07,722.7695922851562
2020-02-10,714.4755859375
2020-02-11,720.7948608398438
2020-02-12,745.0846557617188
2020-02-13,747.6519775390625
2020-02-14,740.5425415039062
2020-02-17,754.7611083984375
2020-02-18,738.1729736328125
2020-02-19,739.7738647460938
2020-02-20,733.6469116210938
2020-02-21,715.2662353515625
2020-02-24,676.330810546875
2020-02-25,667.6344604492188
2020-02-26,677.5166015625
2020-02-27,661.3098754882812
2020-02-28,642.5339965820312
2020-03-02,629.09423828125
2020-03-03,624.7462158203125
2020-03-04,622.37451171875
2020-03-05,601.6220092773438
2020-03-06,579.0908813476562
2020-03-09,549.0493774414062
2020-03-10,565.4536743164062
2020-03-11,572.9640502929688
2020-03-12,515.054931640625
2020-03-13,524.3440551757812
2020-03-16,468.0161437988281
2020-03-17,479.9734802246094
2020-03-18,435.1087341308594
2020-03-19,419.69268798828125
2020-03-20,434.5158386230469
2020-03-23,408.32830810546875
2020-03-24,475.92181396484375
2020-03-25,485.01336669921875
2020-03-26,491.8320007324219
2020-03-27,460.2093200683594
2020-03-30,466.4350280761719
2020-03-31,469.8937683105469
2020-04-01,443.607421875
2020-04-02,422.95379638671875
2020-04-03,412.67645263671875
2020-04-06,458.03521728515625
2020-04-07,499.0458679199219
2020-04-08,521.9725341796875
2020-04-09,532.64501953125
2020-04-14,544.3058471679688
2020-04-15,523.1583862304688
2020-04-16,525.1346435546875
2020-04-17,547.4683227539062
2020-04-20,552.2115478515625
2020-04-21,548.2587280273438
2020-04-22,541.5390014648438
2020-04-23,556.559814453125
2020-04-24,586.7991333007812
2020-04-27,615.25927734375
2020-04-28,592.1353759765625
2020-04-29,608.7374877929688
2020-04-30,592.9259033203125
2020-05-04,552.4092407226562
2020-05-05,561.8961791992188
2020-05-06,563.477294921875
2020-05-07,573.3592529296875
2020-05-08,591.14697265625
2020-05-11,585.0202026367188
2020-05-12,583.8343505859375
2020-05-13,547.4683227539062
2020-05-14,544.5036010742188
2020-05-15,556.9548950195312
2020-05-18,598.0645141601562
2020-05-19,611.701904296875
2020-05-20,605.7725219726562
2020-05-22,604.784423828125
2020-05-25,616.6428833007812
2020-05-26,633.64013671875
2020-05-27,642.1387329101562
2020-05-28,615.852294921875
2020-05-29,582.8461303710938
2020-06-01,601.8197021484375
2020-06-02,620.3980712890625
2020-06-03,646.4867553710938
2020-06-04,626.1296997070312
2020-06-05,637.9880981445312
2020-06-08,641.1505737304688
2020-06-09,622.769775390625
2020-06-10,609.5277099609375
2020-06-11,580.2767944335938
2020-06-12,578.6956787109375
2020-06-15,579.683837890625
2020-06-16,603.9937744140625
2020-06-17,595.2974853515625
2020-06-18,587.9848022460938
2020-06-22,594.11181640625
2020-06-23,603.2034301757812
2020-06-24,587.1942138671875
2020-06-25,585.4155883789062
2020-06-26,579.683837890625
2020-06-29,589.961181640625
2020-06-30,592.9259033203125
2020-07-01,578.3003540039062
2020-07-02,594.7045288085938
2020-07-03,592.5306396484375
2020-07-06,605.5748901367188
2020-07-07,600.83154296875
2020-07-08,584.0319213867188
2020-07-09,577.1144409179688
2020-07-10,587.9848022460938
2020-07-13,596.8786010742188
2020-07-14,597.8668823242188
2020-07-15,595.8905029296875
2020-07-16,610.3182983398438
2020-07-17,581.0673217773438
2020-07-20,578.102783203125
2020-07-21,587.7872314453125
2020-07-22,586.0083618164062
2020-07-23,602.41259765625
2020-07-24,602.2149658203125
2020-07-27,599.8433227539062
2020-07-28,600.041015625
2020-07-29,590.9493408203125
2020-07-30,584.8224487304688
2020-07-31,563.477294921875
2020-08-03,579.683837890625
2020-08-04,578.6956787109375
2020-08-05,586.7991333007812
2020-08-06,584.6249389648438
2020-08-07,577.3121337890625
2020-08-10,596.4833984375
2020-08-11,624.9439086914062
2020-08-12,620.5958251953125
2020-08-13,624.5485229492188
2020-08-14,620.3980712890625
2020-08-17,622.769775390625
2020-08-18,614.46875
2020-08-19,614.46875
2020-08-20,602.2149658203125
2020-08-21,601.6220092773438
2020-08-24,614.46875
2020-08-25,633.4424438476562
2020-08-26,658.345458984375
2020-08-27,671.9825439453125
2020-08-28,672.3779296875
2020-08-31,669.6110229492188
2020-09-01,668.8203735351562
2020-09-02,687.398681640625
2020-09-03,667.4368896484375
2020-09-04,665.0650634765625
2020-09-07,679.2954711914062
2020-09-08,683.8411865234375
2020-09-09,677.911865234375
2020-09-10,688.1893310546875
2020-09-11,674.5518188476562
2020-09-14,678.9000244140625
2020-09-15,683.4458618164062
2020-09-16,670.994384765625
2020-09-17,654.9853515625
2020-09-18,647.2774047851562
2020-09-21,617.8287963867188
2020-09-22,626.3275146484375
2020-09-23,631.466064453125
2020-09-24,625.7345581054688
2020-09-25,620.7933349609375
2020-09-28,649.4514770507812
2020-09-29,652.2184448242188
2020-09-30,652.2184448242188
2020-10-01,676.9237060546875
2020-10-02,684.829345703125
2020-10-05,709.5347290039062
2020-10-06,720.997802734375
2020-10-07,727.1246948242188
2020-10-08,719.4166259765625
2020-10-09,715.4639282226562
2020-10-12,719.0213623046875
2020-10-13,706.372314453125
2020-10-14,724.9505615234375
2020-10-15,712.1038818359375
2020-10-16,723.3695678710938
2020-10-19,720.2073364257812
2020-10-20,720.0096435546875
2020-10-21,710.3250732421875
2020-10-22,722.3814697265625
2020-10-23,741.9479370117188
2020-10-26,708.54638671875
2020-10-27,691.746826171875
2020-10-28,669.4132690429688
2020-10-29,669.0181274414062
2020-10-30,666.6463012695312
2020-11-02,670.4015502929688
2020-11-03,687.7940673828125
2020-11-04,679.8883666992188
2020-11-05,691.3514404296875
2020-11-06,684.6317749023438
2020-11-09,721.7884521484375
2020-11-10,723.171875
2020-11-11,734.2398071289062
2020-11-12,721.7884521484375
2020-11-13,739.5763549804688
2020-11-16,761.3167724609375
2020-11-17,755.1898803710938
2020-11-18,764.4791259765625
2020-11-19,763.6885375976562
2020-11-20,755.1898803710938
2020-11-23,763.88623046875
2020-11-24,794.3229370117188
2020-11-25,769.2225341796875
2020-11-26,759.933349609375
2020-11-27,767.0484619140625
2020-11-30,757.3638916015625
2020-12-01,765.2696533203125
2020-12-02,758.7474365234375
2020-12-03,756.1780395507812
2020-12-04,774.756591796875
2020-12-07,770.210693359375
2020-12-08,773.768310546875
2020-12-09,792.3465576171875
2020-12-10,770.8037109375
2020-12-11,759.7356567382812
2020-12-14,760.723876953125
2020-12-15,762.7002563476562
2020-12-16,763.4906616210938
2020-12-17,761.9097290039062
2020-12-18,754.0040283203125
2020-12-21,738.9832763671875
2020-12-22,752.4231567382812
2020-12-23,768.8271484375
2020-12-28,760.723876953125
2020-12-29,754.3993530273438
2020-12-30,755.98046875
2021-01-04,745.9006958007812
2021-01-05,746.0983276367188
2021-01-07,766.06005859375
2021-01-08,768.431884765625
2021-01-11,748.8654174804688
2021-01-12,765.4672241210938
2021-01-13,761.9097290039062
2021-01-14,752.027587890625
2021-01-15,727.7175903320312
2021-01-18,726.7294921875
2021-01-19,733.6469116210938
2021-01-20,732.06591796875
2021-01-21,737.2044677734375
2021-01-22,731.8681030273438
2021-01-25,712.499267578125
2021-01-26,750.2489013671875
2021-01-27,741.9479370117188
2021-01-28,743.9242553710938
2021-01-29,739.7738647460938
2021-02-01,746.69140625
2021-02-02,773.570556640625
2021-02-03,776.1399536132812
2021-02-04,785.8243408203125
2021-02-05,773.570556640625
2021-02-08,784.6386108398438
2021-02-09,765.2696533203125
2021-02-10,761.9097290039062
2021-02-11,774.9541015625
2021-02-12,769.0247192382812
2021-02-15,768.8271484375
2021-02-16,771.7918090820312
2021-02-17,755.1898803710938
2021-02-18,744.7147216796875
2021-02-19,755.1898803710938
2021-02-22,761.1192626953125
2021-02-23,744.1218872070312
2021-02-24,739.3786010742188
2021-02-25,734.042236328125
2021-02-26,734.042236328125
2021-03-01,762.7002563476562
2021-03-02,767.0484619140625
2021-03-03,792.7420043945312
2021-03-04,776.9304809570312
2021-03-05,766.4555053710938
2021-03-08,814.68017578125
2021-03-09,816.26123046875
2021-03-10,808.9484252929688
2021-03-11,813.8895263671875
2021-03-12,819.0281982421875
2021-03-15,817.644775390625
2021-03-16,816.4588623046875
2021-03-17,810.5297241210938
2021-03-18,821.0045776367188
2021-03-19,802.2285766601562
2021-03-22,755.7828369140625
2021-03-23,747.8771362304688
2021-03-24,757.7592163085938
2021-03-25,755.1898803710938
2021-03-26,770.0130004882812
2021-03-29,783.2550048828125
2021-03-30,802.6239013671875
2021-03-31,797.0899658203125
2021-04-01,808.35546875
2021-04-06,814.2848510742188
2021-04-07,806.3792114257812
2021-04-08,785.0338134765625
2021-04-09,781.6739501953125
2021-04-12,780.8833618164062
2021-04-13,779.895263671875
2021-04-14,798.4736328125
2021-04-15,801.042724609375
2021-04-16,817.644775390625
2021-04-19,801.8333740234375
2021-04-20,787.6031494140625
2021-04-21,804.4028930664062
2021-04-22,820.2139892578125
2021-04-23,869.8222045898438
2021-04-26,872.5891723632812
2021-04-27,887.21484375
2021-04-28,877.1349487304688
2021-04-29,848.0816040039062
2021-04-30,844.1287231445312
2021-05-03,842.94287109375
2021-05-04,825.9456787109375
2021-05-05,845.3145751953125
2021-05-06,849.2673950195312
2021-05-07,853.6156005859375
2021-05-10,851.0462036132812
2021-05-11,832.8632202148438
2021-05-12,820.8069458007812
2021-05-14,834.4442749023438
2021-05-17,834.839599609375
2021-05-18,840.3736572265625
2021-05-19,822.5858154296875
2021-05-20,832.07275390625
2021-05-21,841.7571411132812
2021-05-24,854.801513671875
2021-05-25,846.6980590820312
2021-05-26,848.4769897460938
2021-05-27,867.48388671875
2021-05-28,868.2750854492188
2021-05-31,856.4081420898438
2021-06-01,867.0885009765625
2021-06-02,867.0885009765625
2021-06-03,888.6470947265625
2021-06-04,885.0869140625
2021-06-07,876.9777221679688
2021-06-08,866.2972412109375
2021-06-09,851.4635009765625
2021-06-10,852.8480224609375
2021-06-11,862.3416748046875
2021-06-14,853.63916015625
2021-06-15,851.6612548828125
2021-06-16,854.232421875
2021-06-17,847.3099365234375
2021-06-18,827.927001953125
2021-06-21,831.4871215820312
2021-06-22,835.0473022460938
2021-06-23,835.8385620117188
2021-06-24,837.222900390625
2021-06-28,827.927001953125
2021-06-29,846.5189208984375
2021-06-30,832.8717651367188
2021-07-01,830.8938598632812
2021-07-02,829.7071533203125
2021-07-05,831.289306640625
2021-07-06,805.3796997070312
2021-07-07,808.939697265625
2021-07-08,797.8638305664062
2021-07-09,814.6754150390625
2021-07-12,815.8623046875
2021-07-13,815.466796875
2021-07-14,815.8623046875
2021-07-15,812.8953247070312
2021-07-16,782.6343383789062
2021-07-19,776.8986206054688
2021-07-20,790.94140625
2021-07-21,804.5884399414062
2021-07-22,793.3147583007812
2021-07-23,803.5995483398438
2021-07-26,808.3463745117188
2021-07-27,819.2245483398438
2021-07-28,828.5205688476562
2021-07-29,840.5851440429688
2021-07-30,852.2545166015625
2021-08-02,844.34326171875
2021-08-03,844.73876953125
2021-08-04,839.991943359375
2021-08-05,838.2118530273438
2021-08-06,846.716552734375
2021-08-09,840.98095703125
2021-08-10,843.7498779296875
2021-08-11,841.1785888671875
2021-08-12,843.354248046875
2021-08-13,843.7498779296875
2021-08-16,839.0029907226562
2021-08-17,821.597900390625
2021-08-18,821.004638671875
2021-08-19,789.3590698242188
2021-08-20,786.3922119140625
2021-08-23,780.6564331054688
2021-08-24,786.590087890625
2021-08-25,788.3700561523438
2021-08-26,768.9871826171875
2021-08-27,773.931640625
2021-08-30,767.8004760742188
2021-08-31,759.8890991210938
2021-09-01,742.8796997070312
2021-09-02,747.428466796875
2021-09-03,744.26416015625
2021-09-06,749.4066162109375
2021-09-07,740.3084106445312
2021-09-08,726.8677978515625
2021-09-09,734.7855834960938
2021-09-10,742.3076171875
2021-09-13,746.8605346679688
2021-09-14,744.287353515625
2021-09-15,738.9425048828125
2021-09-16,725.8781127929688
2021-09-17,721.523193359375
2021-09-20,700.738525390625
2021-09-21,708.6563720703125
2021-09-22,729.4410400390625
2021-09-23,743.8912353515625
2021-09-24,752.7988891601562
2021-09-27,764.67578125
2021-09-28,769.0307006835938
2021-09-29,758.53955078125
2021-09-30,749.0379638671875
2021-10-01,737.9526977539062
2021-10-04,747.65234375
2021-10-05,745.8707275390625
2021-10-06,751.6113891601562
2021-10-07,787.8359985351562
2021-10-08,798.1292724609375
2021-10-11,810.7979736328125
2021-10-12,819.7056274414062
2021-10-13,806.0472412109375
2021-10-14,806.6409912109375
2021-10-15,819.7056274414062
2021-10-18,818.7158813476562
2021-10-19,807.6307983398438
2021-10-20,811.9856567382812
2021-10-21,811.5896606445312
2021-10-22,791.2010498046875
2021-10-25,800.1087646484375
2021-10-26,793.7743530273438
2021-10-27,800.1087646484375
2021-10-28,819.3096923828125
2021-10-29,821.4871215820312
2021-11-01,825.248291015625
2021-11-02,826.4358520507812
2021-11-03,847.41845703125
2021-11-04,866.8174438476562
2021-11-05,864.4420776367188
2021-11-08,868.7968139648438
2021-11-09,874.339599609375
2021-11-10,873.7457275390625
2021-11-11,877.506591796875
2021-11-12,881.06982421875
2021-11-15,891.3629760742188
2021-11-16,954.5086669921875
2021-11-17,932.1405639648438
2021-11-18,940.8502807617188
2021-11-19,919.6696166992188
2021-11-22,940.6522827148438
2021-11-23,909.9701538085938
2021-11-24,898.4892578125
2021-11-25,895.7179565429688
2021-11-26,861.0921020507812
2021-11-29,842.8678588867188
2021-11-30,864.8557739257812
2021-12-01,886.8436279296875
2021-12-02,890.6072998046875
2021-12-03,882.6837768554688
2021-12-06,902.8887939453125
2021-12-07,911.4066162109375
2021-12-08,906.454345703125
2021-12-09,909.0294189453125
2021-12-10,920.1224975585938
2021-12-13,910.6141357421875
2021-12-14,900.5117797851562
2021-12-15,888.0320434570312
2021-12-16,897.5404052734375
2021-12-17,882.8818359375
2021-12-20,862.08251953125
2021-12-21,886.2493286132812
2021-12-22,880.5047607421875
2021-12-23,910.2182006835938
2021-12-27,915.5665283203125
2021-12-28,912.7930908203125
2021-12-29,922.895751953125
2021-12-30,931.0173950195312
2022-01-03,942.506591796875
2022-01-04,953.4013671875
2022-01-05,959.34423828125
2022-01-07,948.6472778320312
2022-01-10,953.797607421875
2022-01-11,942.506591796875
2022-01-12,928.0459594726562
2022-01-13,954.58984375
2022-01-14,948.052978515625
2022-01-17,963.7019653320312
2022-01-18,940.3275756835938
2022-01-19,921.5091552734375
2022-01-20,921.3110961914062
2022-01-21,911.8027954101562
2022-01-24,871.1945190429688
2022-01-25,895.1632690429688
2022-01-26,903.6810913085938
2022-01-27,901.5022583007812
2022-01-28,881.0990600585938
2022-01-31,890.4092407226562
2022-02-01,920.9147338867188
2022-02-02,926.2632446289062
2022-02-03,922.4996948242188
2022-02-04,909.6238403320312
2022-02-07,921.1129760742188
2022-02-08,930.0270385742188
2022-02-09,942.9026489257812
2022-02-10,939.931396484375
2022-02-11,934.3848876953125
2022-02-14,919.9244384765625
2022-02-15,930.6212768554688
2022-02-16,932.2059936523438
2022-02-17,931.2155151367188
2022-02-18,930.0270385742188
2022-02-21,901.7003173828125
2022-02-22,899.9175415039062
2022-02-23,894.5690307617188
2022-02-24,839.3023071289062
2022-02-25,854.158935546875
2022-02-28,837.9155883789062
2022-03-01,778.4888916015625
2022-03-02,791.760986328125
2022-03-03,765.2169799804688
2022-03-04,756.1049194335938
2022-03-07,716.0970458984375
2022-03-08,704.5982666015625
2022-03-09,736.1209106445312
2022-03-10,706.184326171875
2022-03-11,708.5633544921875
2022-03-14,715.1058959960938
2022-03-15,722.8378295898438
2022-03-16,747.8180541992188
2022-03-17,719.2691650390625
2022-03-18,723.6307983398438
2022-03-21,729.5784301757812
2022-03-22,726.2081298828125
2022-03-23,727.9925537109375
2022-03-24,726.6044921875
2022-03-25,719.2691650390625
2022-03-28,717.6832275390625
2022-03-29,746.6284790039062
2022-03-30,719.6655883789062
2022-03-31,715.30419921875
2022-04-01,709.7529296875
2022-04-04,721.648193359375
2022-04-05,693.2977905273438
2022-04-06,680.8076782226562
2022-04-07,671.8862915039062
2022-04-08,700.83154296875
2022-04-11,691.9100341796875
2022-04-12,705.5895385742188
2022-04-13,700.03857421875
2022-04-14,696.0734252929688
2022-04-19,713.916259765625
2022-04-20,725.2168579101562
2022-04-21,753.1708374023438
2022-04-22,684.574462890625
2022-04-25,684.177978515625
2022-04-26,681.9972534179688
2022-04-27,707.373779296875
2022-04-28,717.6832275390625
2022-04-29,730.7679443359375
2022-05-02,720.458740234375
2022-05-03,726.4063110351562
2022-05-04,720.2604370117188
2022-05-05,710.5460205078125
2022-05-06,716.29541015625
2022-05-09,712.925048828125
2022-05-10,705.1929931640625
2022-05-11,719.0709228515625
2022-05-12,717.8814086914062
2022-05-13,733.3452758789062
2022-05-16,720.8552856445312
2022-05-17,742.663330078125
2022-05-18,752.3777465820312
2022-05-19,745.240478515625
2022-05-20,750.9898681640625
2022-05-23,740.7116088867188
2022-05-24,716.9010620117188
2022-05-25,711.7420654296875
2022-05-27,760.9508056640625
2022-05-30,755.39501953125
2022-05-31,763.9270629882812
2022-06-01,778.2135009765625
2022-06-02,785.356689453125
2022-06-03,774.8402709960938
2022-06-07,783.7694702148438
2022-06-08,786.54736328125
2022-06-09,777.0230102539062
2022-06-10,757.1808471679688
2022-06-13,722.8535766601562
2022-06-14,717.0994262695312
2022-06-15,725.6317138671875
2022-06-16,684.9549560546875
2022-06-17,696.0665893554688
2022-06-20,741.1084594726562
2022-06-21,746.86279296875
2022-06-22,757.3793334960938
2022-06-23,739.1243896484375
2022-06-27,771.2687377929688
2022-06-28,771.864013671875
2022-06-29,757.7760620117188
2022-06-30,731.9810791015625
2022-07-01,738.7274780273438
2022-07-04,741.9022827148438
2022-07-05,732.5763549804688
2022-07-06,739.5210571289062
2022-07-07,779.4041137695312
2022-07-08,800.2384643554688
2022-07-11,780.3961791992188
2022-07-12,798.2542114257812
2022-07-13,775.4356079101562
2022-07-14,755.791748046875
2022-07-15,773.8482666015625
2022-07-18,792.1031494140625
2022-07-19,809.9611206054688
2022-07-20,809.16748046875
2022-07-21,813.5327758789062
2022-07-22,835.3592529296875
2022-07-25,837.3435668945312
2022-07-26,838.335693359375
2022-07-27,851.6299438476562
2022-07-28,866.313232421875
2022-07-29,867.3052368164062
2022-08-01,860.3604125976562
2022-08-02,854.0110473632812
2022-08-03,861.5510864257812
2022-08-04,823.05712890625
2022-08-05,799.0479736328125
2022-08-08,821.4697265625
2022-08-09,808.5721435546875
2022-08-10,826.2318115234375
2022-08-11,834.1687622070312
2022-08-12,856.39208984375
2022-08-15,856.9872436523438
2022-08-16,872.0674438476562
2022-08-17,840.716796875
2022-08-18,865.3211059570312
2022-08-19,861.5510864257812
2022-08-22,826.8271484375
2022-08-23,834.9624633789062
2022-08-24,844.883544921875
2022-08-25,852.2252197265625
2022-08-26,836.351318359375
2022-08-29,833.573486328125
2022-08-30,832.9782104492188
2022-08-31,822.0650024414062
2022-09-01,802.6195678710938
2022-09-02,830.0017700195312
2022-09-05,791.9047241210938
2022-09-06,786.9798583984375
2022-09-07,786.582763671875
2022-09-08,788.5685424804688
2022-09-09,790.9515380859375
2022-09-12,811.6040649414062
2022-09-13,800.0863037109375
2022-09-14,792.14306640625
2022-09-15,798.6961669921875
2022-09-16,788.17138671875
2022-09-19,804.2564697265625
2022-09-20,793.9302368164062
2022-09-21,790.5543823242188
2022-09-22,771.8876953125
2022-09-23,739.5187377929688
2022-09-26,760.9656372070312
2022-09-27,780.0294799804688
2022-09-28,787.7743530273438
2022-09-29,751.8309326171875
2022-09-30,754.8096923828125
2022-10-03,764.5401000976562
2022-10-04,799.2919921875
2022-10-05,783.60400390625
2022-10-06,821.3345947265625
2022-10-07,810.015380859375
2022-10-10,806.2423706054688
2022-10-11,803.2636108398438
2022-10-12,796.9088745117188
2022-10-13,805.0509033203125
2022-10-14,807.433837890625
2022-10-17,820.5402221679688
2022-10-18,836.0297241210938
2022-10-19,836.823974609375
2022-10-20,834.043701171875
2022-10-21,837.0225219726562
2022-10-24,871.9730224609375
2022-10-25,864.6253662109375
2022-10-26,865.2212524414062
2022-10-27,869.7884521484375
2022-10-28,868.3985595703125
2022-10-31,880.7105102539062
2022-11-01,891.8311767578125
2022-11-02,878.526123046875
2022-11-03,871.377197265625
2022-11-04,893.0225830078125
2022-11-07,906.1290283203125
2022-11-08,909.9020385742188
2022-11-09,897.1927490234375
2022-11-10,927.9729614257812
2022-11-11,909.7034912109375
2022-11-14,906.9234008789062
2022-11-15,925.3915405273438
2022-11-16,892.02978515625
2022-11-17,895.405517578125
2022-11-18,916.2566528320312
2022-11-21,918.5023193359375
2022-11-22,922.079345703125
2022-11-23,914.52783203125
2022-11-24,908.1685180664062
2022-11-25,912.341796875
2022-11-28,900.6171875
2022-11-29,905.7838745117188
2022-11-30,907.3737182617188
2022-12-01,903.995361328125
2022-12-02,881.5396728515625
2022-12-05,870.2122802734375
2022-12-06,856.8978271484375
2022-12-07,840.2050170898438
2022-12-08,836.2305297851562
2022-12-09,820.3325805664062
2022-12-12,828.4802856445312
2022-12-13,820.7300415039062
2022-12-14,819.1403198242188
2022-12-15,800.2615356445312
2022-12-16,789.5304565429688
2022-12-19,783.9661254882812
2022-12-20,786.9469604492188
2022-12-21,785.953369140625
2022-12-22,778.7992553710938
2022-12-23,777.0107421875
2022-12-27,781.5814819335938
2022-12-28,789.7291870117188
2022-12-29,804.4345703125
2022-12-30,791.3189697265625
2023-01-02,814.1722412109375
2023-01-03,818.9415283203125
2023-01-04,815.960693359375
2023-01-05,817.550537109375
2023-01-09,823.7109375
2023-01-10,809.00537109375
2023-01-11,819.7364501953125
2023-01-12,820.3325805664062
2023-01-13,819.1403198242188
2023-01-16,832.6535034179688
2023-01-17,848.3526611328125
2023-01-18,836.4292602539062
2023-01-19,821.7236938476562
2023-01-20,834.2432250976562
2023-01-23,858.0901489257812
2023-01-24,849.5450439453125
2023-01-25,844.576904296875
2023-01-26,852.52587890625
2023-01-27,945.7274780273438
2023-01-30,937.9771118164062
2023-01-31,950.8943481445312
2023-02-01,938.9708862304688
2023-02-02,949.9006958007812
2023-02-03,940.1632080078125
2023-02-06,941.1567993164062
2023-02-07,944.7337646484375
2023-02-08,953.4776000976562
2023-02-09,951.8878784179688
2023-02-10,924.2652587890625
2023-02-13,925.8550415039062
2023-02-14,925.8550415039062
2023-02-15,931.0218505859375
