Date,ASL.L
2022-11-04,1193.3641357421875
2022-11-07,1211.3546142578125
2022-11-08,1215.3524169921875
2022-11-09,1217.3514404296875
2022-11-10,1253.3321533203125
2022-11-11,1283.3162841796875
2022-11-14,1283.3162841796875
2022-11-15,1289.3131103515625
2022-11-16,1287.3140869140625
2022-11-17,1281.3173828125
2022-11-18,1279.318359375
2022-11-21,1295.3099365234375
2022-11-22,1297.308837890625
2022-11-23,1291.31201171875
2022-11-24,1303.3056640625
2022-11-25,1303.3056640625
2022-11-28,1307.3035888671875
2022-11-29,1297.308837890625
2022-11-30,1289.3131103515625
2022-12-01,1291.31201171875
2022-12-02,1309.3023681640625
2022-12-05,1317.298095703125
2022-12-06,1299.3076171875
2022-12-07,1289.3131103515625
2022-12-08,1297.308837890625
2022-12-09,1305.304443359375
2022-12-12,1299.3076171875
2022-12-13,1313.3004150390625
2022-12-14,1305.304443359375
2022-12-15,1305.304443359375
2022-12-16,1269.32373046875
2022-12-19,1285.3150634765625
2022-12-20,1271.322509765625
2022-12-21,1299.3076171875
2022-12-22,1299.3076171875
2022-12-23,1313.3004150390625
2022-12-28,1311.3013916015625
2022-12-29,1323.2950439453125
2022-12-30,1321.2960205078125
2023-01-03,1319.2969970703125
2023-01-04,1327.29296875
2023-01-05,1323.2950439453125
2023-01-06,1329.2916259765625
2023-01-09,1315.2991943359375
2023-01-10,1325.2938232421875
2023-01-11,1337.2874755859375
2023-01-12,1351.280029296875
2023-01-13,1359.27587890625
2023-01-16,1345.2830810546875
2023-01-17,1343.2843017578125
2023-01-18,1339.2864990234375
2023-01-19,1335.28857421875
2023-01-20,1327.29296875
2023-01-23,1357.27685546875
2023-01-24,1365.2725830078125
2023-01-25,1367.2716064453125
2023-01-26,1375.2672119140625
2023-01-27,1389.259765625
2023-01-30,1379.26513671875
2023-01-31,1379.26513671875
2023-02-01,1379.26513671875
2023-02-02,1415.2459716796875
2023-02-03,1421.2425537109375
2023-02-06,1415.2459716796875
2023-02-07,1411.2481689453125
2023-02-08,1415.2459716796875
2023-02-09,1369.2703857421875
2023-02-10,1363.2735595703125
2023-02-13,1371.26953125
2023-02-14,1353.2789306640625
2023-02-15,1355.2779541015625
2023-02-16,1355.2779541015625
2023-02-17,1353.2789306640625
2023-02-20,1353.2789306640625
2023-02-21,1335.28857421875
2023-02-22,1325.2938232421875
2023-02-23,1327.29296875
2023-02-24,1323.2950439453125
2023-02-27,1339.2864990234375
2023-02-28,1357.27685546875
2023-03-01,1343.2843017578125
2023-03-02,1349.281005859375
2023-03-03,1347.2822265625
2023-03-06,1353.2789306640625
2023-03-07,1335.28857421875
2023-03-08,1315.2991943359375
2023-03-09,1293.3109130859375
2023-03-10,1283.3162841796875
2023-03-13,1269.32373046875
2023-03-14,1267.3245849609375
2023-03-15,1229.344970703125
2023-03-16,1225.34716796875
2023-03-17,1215.3524169921875
2023-03-20,1205.35791015625
2023-03-21,1217.3514404296875
2023-03-22,1227.345947265625
2023-03-23,1221.34912109375
2023-03-24,1209.3555908203125
2023-03-27,1205.35791015625
2023-03-28,1209.3555908203125
2023-03-29,1207.3565673828125
2023-03-30,1229.344970703125
2023-03-31,1229.344970703125
2023-04-03,1227.345947265625
2023-04-04,1223.3480224609375
2023-04-05,1217.3514404296875
2023-04-06,1219.350341796875
2023-04-11,1223.3480224609375
2023-04-12,1221.34912109375
2023-04-13,1233.3428955078125
2023-04-14,1237.3406982421875
2023-04-17,1233.3428955078125
2023-04-18,1237.3406982421875
2023-04-19,1239.339599609375
2023-04-20,1239.339599609375
2023-04-21,1237.3406982421875
2023-04-24,1245.3365478515625
2023-04-25,1243.3375244140625
2023-04-26,1241.3385009765625
2023-04-27,1245.3365478515625
2023-04-28,1273.321533203125
2023-05-02,1263.326904296875
2023-05-03,1267.3245849609375
2023-05-04,1259.3289794921875
2023-05-05,1271.322509765625
2023-05-09,1275.3204345703125
2023-05-10,1279.318359375
2023-05-11,1277.3194580078125
2023-05-12,1263.326904296875
2023-05-15,1265.3258056640625
2023-05-16,1269.32373046875
2023-05-17,1269.32373046875
2023-05-18,1277.3194580078125
2023-05-19,1273.321533203125
2023-05-22,1263.326904296875
2023-05-23,1267.3245849609375
2023-05-24,1249.33447265625
2023-05-25,1243.3375244140625
2023-05-26,1243.3375244140625
2023-05-30,1249.33447265625
2023-05-31,1243.3375244140625
2023-06-01,1255.3310546875
2023-06-02,1275.3204345703125
2023-06-05,1273.321533203125
2023-06-06,1267.3245849609375
2023-06-07,1261.327880859375
2023-06-08,1269.32373046875
2023-06-09,1279.318359375
2023-06-12,1291.31201171875
2023-06-13,1293.3109130859375
2023-06-14,1279.318359375
2023-06-15,1275.3204345703125
2023-06-16,1271.322509765625
2023-06-19,1273.321533203125
2023-06-20,1269.32373046875
2023-06-21,1259.3289794921875
2023-06-22,1235.341796875
2023-06-23,1215.3524169921875
2023-06-26,1215.3524169921875
2023-06-27,1215.3524169921875
2023-06-28,1243.3375244140625
2023-06-29,1221.34912109375
2023-06-30,1231.3438720703125
2023-07-03,1229.344970703125
2023-07-04,1241.3385009765625
2023-07-05,1233.3428955078125
2023-07-06,1209.3555908203125
2023-07-07,1213.353515625
2023-07-10,1205.35791015625
2023-07-11,1209.3555908203125
2023-07-12,1235.341796875
2023-07-13,1241.3385009765625
2023-07-14,1229.344970703125
2023-07-17,1225.34716796875
2023-07-18,1233.3428955078125
2023-07-19,1267.3245849609375
2023-07-20,1275.3204345703125
2023-07-21,1269.32373046875
2023-07-24,1261.327880859375
2023-07-25,1265.3258056640625
2023-07-26,1269.32373046875
2023-07-27,1283.3162841796875
2023-07-28,1269.32373046875
2023-07-31,1273.321533203125
2023-08-01,1273.321533203125
2023-08-02,1255.3310546875
2023-08-03,1247.4639892578125
2023-08-04,1253.46142578125
2023-08-07,1249.4632568359375
2023-08-08,1253.46142578125
2023-08-09,1267.455322265625
2023-08-10,1261.4580078125
2023-08-11,1259.4588623046875
2023-08-14,1253.46142578125
2023-08-15,1255.4605712890625
2023-08-16,1245.4649658203125
2023-08-17,1239.4674072265625
2023-08-18,1219.47607421875
2023-08-21,1209.4803466796875
2023-08-22,1207.4810791015625
2023-08-23,1217.4769287109375
2023-08-24,1207.4810791015625
2023-08-25,1201.48388671875
2023-08-29,1221.47509765625
2023-08-30,1229.4718017578125
2023-08-31,1223.4742431640625
2023-09-01,1219.47607421875
2023-09-04,1215.477783203125
2023-09-05,1217.4769287109375
2023-09-06,1213.4786376953125
2023-09-07,1205.482177734375
2023-09-08,1215.477783203125
2023-09-11,1211.4794921875
2023-09-12,1209.4803466796875
2023-09-13,1211.4794921875
2023-09-14,1253.46142578125
2023-09-15,1229.4718017578125
2023-09-18,1219.47607421875
2023-09-19,1213.4786376953125
2023-09-20,1235.46923828125
2023-09-21,1251.4622802734375
2023-09-22,1259.4588623046875
2023-09-25,1245.4649658203125
2023-09-26,1225.4735107421875
2023-09-27,1219.47607421875
2023-09-28,1219.47607421875
2023-09-29,1229.4718017578125
2023-10-02,1219.47607421875
2023-10-03,1199.484619140625
2023-10-04,1183.491455078125
2023-10-05,1187.48974609375
2023-10-06,1185.49072265625
2023-10-09,1171.4967041015625
2023-10-10,1195.486328125
2023-10-11,1193.4871826171875
2023-10-12,1199.484619140625
2023-10-13,1181.492431640625
2023-10-16,1171.4967041015625
2023-10-17,1185.49072265625
2023-10-18,1177.4940185546875
2023-10-19,1169.49755859375
2023-10-20,1141.5096435546875
2023-10-23,1145.5078125
2023-10-24,1141.5096435546875
2023-10-25,1131.5137939453125
2023-10-26,1125.5164794921875
2023-10-27,1133.5130615234375
2023-10-30,1147.5069580078125
2023-10-31,1143.5086669921875
2023-11-01,1155.5035400390625
2023-11-02,1189.489013671875
2023-11-03,1207.4810791015625
2023-11-06,1203.48291015625
2023-11-07,1193.4871826171875
2023-11-08,1207.4810791015625
2023-11-09,1219.47607421875
2023-11-10,1219.47607421875
2023-11-13,1229.4718017578125
2023-11-14,1285.4476318359375
2023-11-15,1299.441650390625
2023-11-16,1261.4580078125
2023-11-17,1291.4451904296875
2023-11-20,1291.4451904296875
2023-11-21,1277.451171875
2023-11-22,1287.4468994140625
2023-11-23,1297.442626953125
2023-11-24,1297.442626953125
2023-11-27,1303.4400634765625
2023-11-28,1299.441650390625
2023-11-29,1299.441650390625
2023-11-30,1299.441650390625
2023-12-01,1307.4383544921875
2023-12-04,1293.4443359375
2023-12-05,1295.4434814453125
2023-12-06,1293.4443359375
2023-12-07,1301.4407958984375
2023-12-08,1307.4383544921875
2023-12-11,1303.4400634765625
2023-12-12,1299.441650390625
2023-12-13,1303.4400634765625
2023-12-14,1329.4287109375
2023-12-15,1341.4237060546875
2023-12-18,1337.4254150390625
2023-12-19,1345.421875
2023-12-20,1367.41259765625
2023-12-21,1363.4141845703125
2023-12-22,1363.4141845703125
2023-12-27,1383.4056396484375
2023-12-28,1377.4080810546875
2023-12-29,1377.4080810546875
2024-01-02,1365.413330078125
2024-01-03,1359.416015625
2024-01-04,1355.417724609375
2024-01-05,1361.4150390625
2024-01-08,1355.417724609375
2024-01-09,1357.4168701171875
2024-01-10,1349.420166015625
2024-01-11,1339.424560546875
2024-01-12,1341.4237060546875
2024-01-15,1343.4228515625
2024-01-16,1335.42626953125
2024-01-17,1309.4373779296875
2024-01-18,1319.43310546875
2024-01-19,1327.4298095703125
2024-01-22,1345.421875
2024-01-23,1335.42626953125
2024-01-24,1343.4228515625
2024-01-25,1343.4228515625
2024-01-26,1347.421142578125
2024-01-29,1347.421142578125
2024-01-30,1347.421142578125
2024-01-31,1343.4228515625
2024-02-01,1339.424560546875
2024-02-02,1345.421875
2024-02-05,1341.4237060546875
2024-02-06,1339.424560546875
2024-02-07,1341.4237060546875
2024-02-08,1309.4373779296875
2024-02-09,1305.4390869140625
2024-02-12,1291.4451904296875
2024-02-13,1271.45361328125
2024-02-14,1279.4503173828125
2024-02-15,1277.451171875
2024-02-16,1293.4443359375
2024-02-19,1289.446044921875
2024-02-20,1277.451171875
2024-02-21,1285.4476318359375
2024-02-22,1285.4476318359375
2024-02-23,1281.449462890625
2024-02-26,1287.4468994140625
2024-02-27,1295.4434814453125
2024-02-28,1281.449462890625
2024-02-29,1291.4451904296875
2024-03-01,1313.435791015625
2024-03-04,1335.42626953125
2024-03-05,1345.421875
2024-03-06,1359.416015625
2024-03-07,1359.416015625
2024-03-08,1365.413330078125
2024-03-11,1361.4150390625
2024-03-12,1357.4168701171875
2024-03-13,1351.41943359375
2024-03-14,1349.420166015625
2024-03-15,1363.4141845703125
2024-03-18,1355.417724609375
2024-03-19,1351.41943359375
2024-03-20,1347.421142578125
2024-03-21,1351.41943359375
2024-03-22,1355.417724609375
2024-03-25,1349.420166015625
2024-03-26,1349.420166015625
2024-03-27,1347.421142578125
2024-03-28,1347.421142578125
2024-04-02,1343.4228515625
2024-04-03,1349.420166015625
2024-04-04,1355.417724609375
2024-04-05,1357.4168701171875
2024-04-08,1363.4141845703125
2024-04-09,1359.416015625
2024-04-10,1361.4150390625
2024-04-11,1357.4168701171875
2024-04-12,1365.413330078125
2024-04-15,1365.413330078125
2024-04-16,1361.4150390625
2024-04-17,1359.416015625
2024-04-18,1361.4150390625
2024-04-19,1355.417724609375
2024-04-22,1369.41162109375
2024-04-23,1395.4005126953125
2024-04-24,1405.396240234375
2024-04-25,1395.4005126953125
2024-04-26,1411.3936767578125
2024-04-29,1439.381591796875
2024-04-30,1437.38232421875
2024-05-01,1441.380615234375
2024-05-02,1453.37548828125
2024-05-03,1465.370361328125
2024-05-07,1471.3677978515625
2024-05-08,1461.3720703125
2024-05-09,1461.3720703125
2024-05-10,1467.3695068359375
2024-05-13,1465.370361328125
2024-05-14,1475.3660888671875
2024-05-15,1507.3524169921875
2024-05-16,1517.3480224609375
2024-05-17,1509.3514404296875
2024-05-20,1521.3463134765625
2024-05-21,1519.34716796875
2024-05-22,1519.34716796875
2024-05-23,1531.342041015625
2024-05-24,1539.338623046875
2024-05-28,1537.339599609375
2024-05-29,1509.3514404296875
2024-05-30,1523.3455810546875
2024-05-31,1533.3411865234375
2024-06-03,1543.3369140625
2024-06-04,1537.339599609375
2024-06-05,1537.339599609375
2024-06-06,1539.338623046875
2024-06-07,1519.34716796875
2024-06-10,1521.3463134765625
2024-06-11,1499.355712890625
2024-06-12,1495.3575439453125
2024-06-13,1469.36865234375
2024-06-14,1465.370361328125
2024-06-17,1483.3626708984375
2024-06-18,1511.3507080078125
2024-06-19,1499.355712890625
2024-06-20,1517.3480224609375
2024-06-21,1509.3514404296875
2024-06-24,1515.348876953125
2024-06-25,1513.3497314453125
2024-06-26,1515.348876953125
2024-06-27,1509.3514404296875
2024-06-28,1511.3507080078125
2024-07-01,1503.3541259765625
2024-07-02,1509.3514404296875
2024-07-03,1533.3411865234375
2024-07-04,1535.34033203125
2024-07-05,1563.3282470703125
2024-07-08,1569.3258056640625
2024-07-09,1567.32666015625
2024-07-10,1583.3197021484375
2024-07-11,1613.306884765625
2024-07-12,1629.300048828125
2024-07-15,1623.302490234375
2024-07-16,1613.306884765625
2024-07-17,1619.3043212890625
2024-07-18,1631.299072265625
2024-07-19,1629.300048828125
2024-07-22,1627.30078125
2024-07-23,1623.302490234375
2024-07-24,1609.30859375
2024-07-25,1609.30859375
2024-07-26,1627.30078125
2024-07-29,1649.29150390625
2024-07-30,1663.285400390625
2024-07-31,1671.2818603515625
2024-08-01,1679.278564453125
2024-08-02,1609.30859375
2024-08-05,1571.324951171875
2024-08-06,1573.3240966796875
2024-08-07,1579.3214111328125
2024-08-08,1575.458740234375
2024-08-09,1583.4560546875
2024-08-12,1573.45947265625
2024-08-13,1585.4554443359375
2024-08-14,1609.4471435546875
2024-08-15,1625.441650390625
2024-08-16,1601.4498291015625
2024-08-19,1609.4471435546875
2024-08-20,1605.448486328125
2024-08-21,1613.44580078125
2024-08-22,1617.4443359375
2024-08-23,1631.4395751953125
2024-08-27,1641.4361572265625
2024-08-28,1619.443603515625
2024-08-29,1607.44775390625
2024-08-30,1603.4490966796875
2024-09-02,1583.4560546875
2024-09-03,1553.4664306640625
2024-09-04,1541.470458984375
2024-09-05,1543.4697265625
2024-09-06,1535.4725341796875
2024-09-09,1553.4664306640625
2024-09-10,1557.4649658203125
2024-09-11,1539.47119140625
2024-09-12,1559.4642333984375
2024-09-13,1575.458740234375
2024-09-16,1585.4554443359375
2024-09-17,1577.4581298828125
2024-09-18,1567.4615478515625
2024-09-19,1579.4573974609375
2024-09-20,1555.465576171875
2024-09-23,1555.465576171875
2024-09-24,1549.4677734375
2024-09-25,1535.4725341796875
2024-09-26,1549.4677734375
2024-09-27,1577.4581298828125
2024-09-30,1575.458740234375
2024-10-01,1543.4697265625
2024-10-02,1527.4752197265625
2024-10-03,1529.4744873046875
2024-10-04,1537.471923828125
2024-10-07,1553.4664306640625
2024-10-08,1529.4744873046875
2024-10-09,1537.471923828125
2024-10-10,1513.47998046875
2024-10-11,1499.48486328125
2024-10-14,1497.4854736328125
2024-10-15,1493.4869384765625
2024-10-16,1519.47802734375
2024-10-17,1537.471923828125
2024-10-18,1533.47314453125
2024-10-21,1501.484130859375
2024-10-22,1513.47998046875
2024-10-23,1501.484130859375
2024-10-24,1509.4813232421875
2024-10-25,1519.47802734375
2024-10-28,1515.4793701171875
2024-10-29,1485.4896240234375
2024-10-30,1503.4835205078125
2024-10-31,1477.492431640625
2024-11-01,1479.49169921875
2024-11-04,1465.4964599609375
2024-11-05,1453.5006103515625
2024-11-06,1447.5028076171875
2024-11-07,1463.4971923828125
2024-11-08,1437.506103515625
2024-11-11,1445.50341796875
2024-11-12,1419.5123291015625
2024-11-13,1413.514404296875
2024-11-14,1435.5068359375
2024-11-15,1449.501953125
2024-11-18,1435.5068359375
2024-11-19,1439.5054931640625
2024-11-20,1423.510986328125
2024-11-21,1433.5074462890625
2024-11-22,1441.5047607421875
2024-11-25,1449.501953125
2024-11-26,1429.5089111328125
2024-11-27,1429.5089111328125
2024-11-28,1443.504150390625
2024-11-29,1455.5
2024-12-02,1465.4964599609375
2024-12-03,1479.49169921875
2024-12-04,1481.490966796875
2024-12-05,1497.4854736328125
2024-12-06,1501.484130859375
2024-12-09,1515.4793701171875
2024-12-10,1497.4854736328125
2024-12-11,1495.4862060546875
2024-12-12,1481.490966796875
2024-12-13,1475.4931640625
2024-12-16,1469.4951171875
2024-12-17,1453.5006103515625
2024-12-18,1459.4986572265625
2024-12-19,1445.50341796875
2024-12-20,1447.5028076171875
2024-12-23,1457.499267578125
2024-12-24,1477.492431640625
2024-12-27,1467.495849609375
2024-12-30,1461.4979248046875
2024-12-31,1469.4951171875
2025-01-02,1469.4951171875
2025-01-03,1469.4951171875
2025-01-06,1479.49169921875
2025-01-07,1453.5006103515625
2025-01-08,1411.51513671875
2025-01-09,1409.5157470703125
2025-01-10,1385.5240478515625
2025-01-13,1381.525390625
2025-01-14,1389.5225830078125
2025-01-15,1427.5096435546875
2025-01-16,1443.504150390625
2025-01-17,1433.5074462890625
2025-01-20,1431.50830078125
2025-01-21,1439.5054931640625
2025-01-22,1433.5074462890625
2025-01-23,1421.5115966796875
2025-01-24,1423.510986328125
2025-01-27,1417.512939453125
2025-01-28,1431.50830078125
2025-01-29,1435.5068359375
2025-01-30,1437.506103515625
2025-01-31,1447.5028076171875
2025-02-03,1427.5096435546875
2025-02-04,1425.51025390625
2025-02-05,1427.5096435546875
2025-02-06,1411.87109375
2025-02-07,1403.871826171875
2025-02-10,1409.8712158203125
2025-02-11,1413.870849609375
2025-02-12,1403.871826171875
2025-02-13,1399.8721923828125
2025-02-14,1405.87158203125
2025-02-17,1403.871826171875
2025-02-18,1399.8721923828125
2025-02-19,1403.871826171875
2025-02-20,1389.873046875
2025-02-21,1391.8729248046875
2025-02-24,1371.874755859375
2025-02-25,1361.8756103515625
2025-02-26,1367.8751220703125
2025-02-27,1369.8748779296875
2025-02-28,1351.8765869140625
2025-03-03,1357.8759765625
2025-03-04,1321.8792724609375
2025-03-05,1335.8780517578125
2025-03-06,1339.877685546875
2025-03-07,1349.876708984375
2025-03-10,1343.8773193359375
2025-03-11,1333.878173828125
2025-03-12,1343.8773193359375
2025-03-13,1341.87744140625
2025-03-14,1359.8758544921875
2025-03-17,1363.87548828125
2025-03-18,1365.875244140625
2025-03-19,1365.875244140625
2025-03-20,1369.8748779296875
2025-03-21,1353.8763427734375
2025-03-24,1349.876708984375
2025-03-25,1351.8765869140625
2025-03-26,1353.8763427734375
2025-03-27,1343.8773193359375
2025-03-28,1339.877685546875
2025-03-31,1311.8802490234375
2025-04-01,1325.87890625
2025-04-02,1327.8787841796875
2025-04-03,1301.881103515625
2025-04-04,1235.8870849609375
2025-04-07,1211.8892822265625
2025-04-08,1245.88623046875
2025-04-09,1213.88916015625
2025-04-10,1257.8851318359375
2025-04-11,1253.885498046875
2025-04-14,1287.8824462890625
2025-04-15,1323.879150390625
2025-04-16,1313.8800048828125
2025-04-17,1319.8795166015625
2025-04-22,1321.8792724609375
2025-04-23,1337.8778076171875
2025-04-24,1355.876220703125
2025-04-25,1355.876220703125
2025-04-28,1359.8758544921875
2025-04-29,1363.87548828125
2025-04-30,1365.875244140625
2025-05-01,1385.8734130859375
2025-05-02,1401.8719482421875
2025-05-06,1407.8714599609375
2025-05-07,1413.870849609375
2025-05-08,1445.867919921875
2025-05-09,1459.86669921875
2025-05-12,1457.8668212890625
2025-05-13,1469.86572265625
2025-05-14,1475.865234375
2025-05-15,1467.865966796875
2025-05-16,1479.8648681640625
2025-05-19,1471.8656005859375
2025-05-20,1487.8641357421875
2025-05-21,1489.8638916015625
2025-05-22,1473.8653564453125
2025-05-23,1461.866455078125
2025-05-27,1467.865966796875
2025-05-28,1465.8660888671875
2025-05-29,1479.8648681640625
2025-05-30,1477.864990234375
2025-06-02,1491.86376953125
2025-06-03,1489.8638916015625
2025-06-04,1487.8641357421875
2025-06-05,1475.865234375
2025-06-06,1485.8642578125
2025-06-09,1491.86376953125
2025-06-10,1497.8631591796875
2025-06-11,1507.8623046875
2025-06-12,1499.863037109375
2025-06-13,1503.8626708984375
2025-06-16,1503.8626708984375
2025-06-17,1499.863037109375
2025-06-18,1505.8624267578125
2025-06-19,1487.8641357421875
2025-06-20,1503.8626708984375
2025-06-23,1483.864501953125
2025-06-24,1509.862060546875
2025-06-25,1511.8619384765625
2025-06-26,1523.86083984375
2025-06-27,1549.8585205078125
2025-06-30,1537.859619140625
2025-07-01,1555.85791015625
2025-07-02,1517.861328125
2025-07-03,1533.85986328125
2025-07-04,1525.860595703125
2025-07-07,1525.860595703125
2025-07-08,1535.8597412109375
2025-07-09,1529.8602294921875
2025-07-10,1541.8592529296875
2025-07-11,1537.859619140625
2025-07-14,1547.858642578125
2025-07-15,1555.85791015625
2025-07-16,1537.859619140625
2025-07-17,1555.85791015625
2025-07-18,1567.8568115234375
2025-07-21,1577.85595703125
2025-07-22,1563.857177734375
2025-07-23,1579.855712890625
2025-07-24,1587.85498046875
2025-07-25,1585.855224609375
2025-07-28,1563.857177734375
2025-07-29,1549.8585205078125
2025-07-30,1539.859375
2025-07-31,1573.8563232421875
2025-08-01,1557.8577880859375
2025-08-04,1559.8575439453125
2025-08-05,1553.858154296875
2025-08-06,1565.8570556640625
2025-08-07,1550.0
2025-08-08,1542.0
2025-08-11,1548.0
2025-08-12,1546.0
2025-08-13,1542.0
2025-08-14,1544.0
2025-08-15,1524.0
2025-08-18,1524.0
2025-08-19,1524.0
2025-08-20,1514.0
2025-08-21,1522.0
2025-08-22,1550.0
