Date,SN.L
2019-03-20,1495.64404296875
2019-03-21,1527.5936279296875
2019-03-22,1501.13525390625
2019-03-25,1493.1478271484375
2019-03-26,1506.12744140625
2019-03-27,1495.64404296875
2019-03-28,1514.1146240234375
2019-03-29,1520.6044921875
2019-04-01,1524.5982666015625
2019-04-02,1523.5999755859375
2019-04-03,1524.09912109375
2019-04-04,1499.8046875
2019-04-05,1510.7884521484375
2019-04-08,1504.7972412109375
2019-04-09,1512.78564453125
2019-04-10,1508.2919921875
2019-04-11,1493.8133544921875
2019-04-12,1490.318115234375
2019-04-15,1479.3345947265625
2019-04-16,1486.823486328125
2019-04-17,1470.3475341796875
2019-04-18,1442.388671875
2019-04-23,1474.341796875
2019-04-24,1467.851318359375
2019-04-25,1481.3314208984375
2019-04-26,1498.3065185546875
2019-04-29,1495.3109130859375
2019-04-30,1478.3359375
2019-05-01,1472.8438720703125
2019-05-02,1516.7796630859375
2019-05-03,1566.7064208984375
2019-05-07,1579.6876220703125
2019-05-08,1573.6964111328125
2019-05-09,1600.6568603515625
2019-05-10,1609.643798828125
2019-05-13,1609.643798828125
2019-05-14,1622.624755859375
2019-05-15,1628.1165771484375
2019-05-16,1637.6026611328125
2019-05-17,1627.6173095703125
2019-05-20,1631.1124267578125
2019-05-21,1627.6173095703125
2019-05-22,1646.58984375
2019-05-23,1639.1007080078125
2019-05-24,1653.0802001953125
2019-05-28,1677.544189453125
2019-05-29,1654.5780029296875
2019-05-30,1668.0582275390625
2019-05-31,1661.567626953125
2019-06-03,1675.547119140625
2019-06-04,1648.08740234375
2019-06-05,1669.555908203125
2019-06-06,1672.5513916015625
2019-06-07,1690.5250244140625
2019-06-10,1686.531005859375
2019-06-11,1681.0391845703125
2019-06-12,1692.023193359375
2019-06-13,1690.0262451171875
2019-06-14,1701.010009765625
2019-06-17,1718.9837646484375
2019-06-18,1717.48583984375
2019-06-19,1707.001220703125
2019-06-20,1717.98486328125
2019-06-21,1711.4947509765625
2019-06-24,1722.478271484375
2019-06-25,1705.5032958984375
2019-06-26,1681.538330078125
2019-06-27,1690.5250244140625
2019-06-28,1702.5076904296875
2019-07-01,1715.9879150390625
2019-07-02,1727.47119140625
2019-07-03,1758.426025390625
2019-07-04,1750.4376220703125
2019-07-05,1715.9879150390625
2019-07-08,1726.9720458984375
2019-07-09,1738.954345703125
2019-07-10,1738.954345703125
2019-07-11,1742.4490966796875
2019-07-12,1726.4727783203125
2019-07-15,1751.4361572265625
2019-07-16,1752.4345703125
2019-07-17,1753.932373046875
2019-07-18,1734.4609375
2019-07-19,1730.466796875
2019-07-22,1743.4478759765625
2019-07-23,1753.932373046875
2019-07-24,1756.9283447265625
2019-07-25,1768.9105224609375
2019-07-26,1793.8740234375
2019-07-29,1845.298828125
2019-07-30,1859.777587890625
2019-07-31,1856.282470703125
2019-08-01,1921.6868896484375
2019-08-02,1880.2474365234375
2019-08-05,1846.2972412109375
2019-08-06,1814.343994140625
2019-08-07,1836.8111572265625
2019-08-08,1873.7569580078125
2019-08-09,1879.748291015625
2019-08-12,1894.7264404296875
2019-08-13,1892.2301025390625
2019-08-14,1888.7352294921875
2019-08-15,1877.2520751953125
2019-08-16,1894.7264404296875
2019-08-19,1913.69873046875
2019-08-20,1913.69873046875
2019-08-21,1942.156982421875
2019-08-22,1927.1788330078125
2019-08-23,1930.1744384765625
2019-08-27,1934.66796875
2019-08-28,1964.1248779296875
2019-08-29,1965.1234130859375
2019-08-30,1962.127685546875
2019-09-02,1987.091064453125
2019-09-03,1984.0955810546875
2019-09-04,1975.108642578125
2019-09-05,1942.156982421875
2019-09-06,1973.61083984375
2019-09-09,1931.1729736328125
2019-09-10,1881.245849609375
2019-09-11,1895.724853515625
2019-09-12,1902.215576171875
2019-09-13,1870.2620849609375
2019-09-16,1879.248779296875
2019-09-17,1905.7103271484375
2019-09-18,1907.208251953125
2019-09-19,1909.7044677734375
2019-09-20,1915.1964111328125
2019-09-23,1919.6898193359375
2019-09-24,1942.65625
2019-09-25,1934.66796875
2019-09-26,1959.1322021484375
2019-09-27,1957.63427734375
2019-09-30,1956.13623046875
2019-10-01,1927.1788330078125
2019-10-02,1851.2900390625
2019-10-03,1848.408935546875
2019-10-04,1881.3626708984375
2019-10-07,1906.8271484375
2019-10-08,1909.323486328125
2019-10-09,1903.8314208984375
2019-10-10,1883.3599853515625
2019-10-11,1857.3963623046875
2019-10-14,1857.8958740234375
2019-10-15,1831.93212890625
2019-10-16,1827.937744140625
2019-10-17,1840.91943359375
2019-10-18,1826.9390869140625
2019-10-21,1665.1658935546875
2019-10-22,1691.6287841796875
2019-10-23,1671.157470703125
2019-10-24,1695.623046875
2019-10-25,1689.1322021484375
2019-10-28,1682.641357421875
2019-10-29,1688.1336669921875
2019-10-30,1712.5992431640625
2019-10-31,1650.18701171875
2019-11-01,1661.6707763671875
2019-11-04,1657.67626953125
2019-11-05,1650.6861572265625
2019-11-06,1652.683349609375
2019-11-07,1656.178466796875
2019-11-08,1648.1898193359375
2019-11-11,1634.2093505859375
2019-11-12,1628.2177734375
2019-11-13,1662.6693115234375
2019-11-14,1653.182861328125
2019-11-15,1652.183837890625
2019-11-18,1671.157470703125
2019-11-19,1660.6722412109375
2019-11-20,1649.6875
2019-11-21,1668.161865234375
2019-11-22,1699.617431640625
2019-11-25,1732.5712890625
2019-11-26,1728.0777587890625
2019-11-27,1753.042724609375
2019-11-28,1745.0540771484375
2019-11-29,1728.576904296875
2019-12-02,1716.59375
2019-12-03,1679.6456298828125
2019-12-04,1658.6748046875
2019-12-05,1669.65966796875
2019-12-06,1674.153076171875
2019-12-09,1673.1546630859375
2019-12-10,1682.14208984375
2019-12-11,1690.6300048828125
2019-12-12,1694.62451171875
2019-12-13,1732.072265625
2019-12-16,1768.5208740234375
2019-12-17,1802.473388671875
2019-12-18,1807.4664306640625
2019-12-19,1834.9278564453125
2019-12-20,1834.4285888671875
2019-12-23,1859.3936767578125
2019-12-24,1877.3682861328125
2019-12-27,1858.394775390625
2019-12-30,1843.416015625
2019-12-31,1829.934814453125
2020-01-02,1828.9365234375
2020-01-03,1844.414794921875
2020-01-06,1809.4635009765625
2020-01-07,1829.934814453125
2020-01-08,1829.934814453125
2020-01-09,1844.414794921875
2020-01-10,1863.387939453125
2020-01-13,1866.3836669921875
2020-01-14,1872.874755859375
2020-01-15,1887.3544921875
2020-01-16,1871.3768310546875
2020-01-17,1889.3514404296875
2020-01-20,1886.855224609375
2020-01-21,1897.8397216796875
2020-01-22,1893.84521484375
2020-01-23,1877.3682861328125
2020-01-24,1927.298583984375
2020-01-27,1884.3585205078125
2020-01-28,1900.3363037109375
2020-01-29,1915.3153076171875
2020-01-30,1872.874755859375
2020-01-31,1823.9432373046875
2020-02-03,1830.9332275390625
2020-02-04,1854.4007568359375
2020-02-05,1874.8719482421875
2020-02-06,1880.86376953125
2020-02-07,1863.387939453125
2020-02-10,1863.8873291015625
2020-02-11,1854.9000244140625
2020-02-12,1834.4285888671875
2020-02-13,1818.4510498046875
2020-02-14,1816.453857421875
2020-02-17,1825.9405517578125
2020-02-18,1824.442626953125
2020-02-19,1842.41748046875
2020-02-20,1976.229736328125
2020-02-21,1921.306884765625
2020-02-24,1887.3544921875
2020-02-25,1844.913818359375
2020-02-26,1836.9251708984375
2020-02-27,1825.4410400390625
2020-02-28,1736.5657958984375
2020-03-02,1767.5223388671875
2020-03-03,1791.48876953125
2020-03-04,1776.0106201171875
2020-03-05,1768.5208740234375
2020-03-06,1675.651123046875
2020-03-09,1581.2833251953125
2020-03-10,1536.3465576171875
2020-03-11,1503.89208984375
2020-03-12,1317.1536865234375
2020-03-13,1306.66845703125
2020-03-16,1228.2781982421875
2020-03-17,1162.37060546875
2020-03-18,1150.88671875
2020-03-19,1228.2781982421875
2020-03-20,1321.148193359375
2020-03-23,1219.2908935546875
2020-03-24,1403.0333251953125
2020-03-25,1413.0194091796875
2020-03-26,1400.536865234375
2020-03-27,1425.501708984375
2020-03-30,1437.48486328125
2020-03-31,1432.491943359375
2020-04-01,1392.5479736328125
2020-04-02,1342.7977294921875
2020-04-03,1361.2744140625
2020-04-06,1430.68603515625
2020-04-07,1471.1348876953125
2020-04-08,1500.098388671875
2020-04-09,1562.0196533203125
2020-04-14,1535.553466796875
2020-04-15,1489.6116943359375
2020-04-16,1510.0858154296875
2020-04-17,1539.049072265625
2020-04-20,1575.5028076171875
2020-04-21,1521.571044921875
2020-04-22,1545.540771484375
2020-04-23,1551.533203125
2020-04-24,1524.0679931640625
2020-04-27,1561.5203857421875
2020-04-28,1555.0284423828125
2020-04-29,1574.004638671875
2020-04-30,1556.0272216796875
2020-05-01,1503.59375
2020-05-04,1542.0450439453125
2020-05-05,1587.4874267578125
2020-05-06,1619.447021484375
2020-05-07,1655.4014892578125
2020-05-11,1604.466064453125
2020-05-12,1645.913330078125
2020-05-13,1578.4990234375
2020-05-14,1512.58251953125
2020-05-15,1523.5684814453125
2020-05-18,1633.429443359375
2020-05-19,1611.4571533203125
2020-05-20,1659.396484375
2020-05-21,1667.3861083984375
2020-05-22,1658.3974609375
2020-05-26,1639.9208984375
2020-05-27,1638.4229736328125
2020-05-28,1700.8438720703125
2020-05-29,1639.9208984375
2020-06-01,1659.8956298828125
2020-06-02,1654.402587890625
2020-06-03,1697.348388671875
2020-06-04,1690.3570556640625
2020-06-05,1733.80224609375
2020-06-08,1682.8665771484375
2020-06-09,1647.4114990234375
2020-06-10,1655.900634765625
2020-06-11,1606.9627685546875
2020-06-12,1599.4722900390625
2020-06-15,1605.464599609375
2020-06-16,1644.4154052734375
2020-06-17,1634.92724609375
2020-06-18,1618.4483642578125
2020-06-19,1632.4305419921875
2020-06-22,1594.9779052734375
2020-06-23,1607.96142578125
2020-06-24,1488.1136474609375
2020-06-25,1486.6153564453125
2020-06-26,1520.5721435546875
2020-06-29,1521.571044921875
2020-06-30,1503.59375
2020-07-01,1578.4990234375
2020-07-02,1581.994384765625
2020-07-03,1575.003173828125
2020-07-06,1592.9803466796875
2020-07-07,1576.5013427734375
2020-07-08,1534.0552978515625
2020-07-09,1518.0755615234375
2020-07-10,1515.0794677734375
2020-07-13,1555.528076171875
2020-07-14,1560.022216796875
2020-07-15,1657.898193359375
2020-07-16,1599.9718017578125
2020-07-17,1638.922119140625
2020-07-20,1636.425537109375
2020-07-21,1654.902099609375
2020-07-22,1631.93115234375
2020-07-23,1671.880615234375
2020-07-24,1608.9603271484375
2020-07-27,1593.979248046875
2020-07-28,1627.9361572265625
2020-07-29,1617.449462890625
2020-07-30,1547.0386962890625
2020-07-31,1515.5784912109375
2020-08-03,1543.5433349609375
2020-08-04,1531.05908203125
2020-08-05,1547.0386962890625
2020-08-06,1533.555908203125
2020-08-07,1578.9981689453125
2020-08-10,1561.02099609375
2020-08-11,1575.003173828125
2020-08-12,1609.45947265625
2020-08-13,1589.9844970703125
2020-08-14,1564.5167236328125
2020-08-17,1564.5167236328125
2020-08-18,1527.0640869140625
2020-08-19,1532.5572509765625
2020-08-20,1522.0703125
2020-08-21,1486.1160888671875
2020-08-24,1508.587646484375
2020-08-25,1521.571044921875
2020-08-26,1500.59765625
2020-08-27,1518.0755615234375
2020-08-28,1519.573486328125
2020-09-01,1510.0858154296875
2020-09-02,1558.02490234375
2020-09-03,1511.08447265625
2020-09-04,1490.111083984375
2020-09-07,1528.562255859375
2020-09-08,1551.0335693359375
2020-09-09,1563.517822265625
2020-09-10,1576.5013427734375
2020-09-11,1569.510498046875
2020-09-14,1565.015869140625
2020-09-15,1575.5028076171875
2020-09-16,1574.004638671875
2020-09-17,1547.5379638671875
2020-09-18,1540.5472412109375
2020-09-21,1448.164306640625
2020-09-22,1449.6624755859375
2020-09-23,1482.1209716796875
2020-09-24,1458.1514892578125
2020-09-25,1450.16162109375
2020-09-28,1477.6268310546875
2020-09-29,1491.10986328125
2020-09-30,1514.579833984375
2020-10-01,1534.66650390625
2020-10-02,1522.6810302734375
2020-10-05,1530.1719970703125
2020-10-06,1517.68701171875
2020-10-07,1518.186279296875
2020-10-08,1519.6844482421875
2020-10-09,1524.1793212890625
2020-10-12,1530.1719970703125
2020-10-13,1525.1781005859375
2020-10-14,1506.7000732421875
2020-10-15,1481.72998046875
2020-10-16,1503.7037353515625
2020-10-19,1488.7215576171875
2020-10-20,1484.226806640625
2020-10-21,1437.782470703125
2020-10-22,1454.2628173828125
2020-10-23,1454.761962890625
2020-10-26,1434.7860107421875
2020-10-27,1424.2987060546875
2020-10-28,1383.347412109375
2020-10-29,1357.877685546875
2020-10-30,1334.9051513671875
2020-11-02,1334.9051513671875
2020-11-03,1365.368896484375
2020-11-04,1423.2998046875
2020-11-05,1400.8265380859375
2020-11-06,1394.3343505859375
2020-11-09,1581.111328125
2020-11-10,1581.610595703125
2020-11-11,1548.1505126953125
2020-11-12,1524.6785888671875
2020-11-13,1493.7156982421875
2020-11-16,1503.7037353515625
2020-11-17,1479.732177734375
2020-11-18,1471.2421875
2020-11-19,1447.770263671875
2020-11-20,1461.2542724609375
2020-11-23,1432.2889404296875
2020-11-24,1421.8013916015625
2020-11-25,1402.8243408203125
2020-11-26,1414.3104248046875
2020-11-27,1450.7667236328125
2020-11-30,1449.2685546875
2020-12-01,1505.701171875
2020-12-02,1498.2099609375
2020-12-03,1489.7203369140625
2020-12-04,1520.6832275390625
2020-12-07,1531.170654296875
2020-12-08,1524.1793212890625
2020-12-09,1522.1815185546875
2020-12-10,1541.1588134765625
2020-12-11,1514.191162109375
2020-12-14,1526.1767578125
2020-12-15,1497.2113037109375
2020-12-16,1519.6844482421875
2020-12-17,1530.67138671875
2020-12-18,1532.669189453125
2020-12-21,1517.1875
2020-12-22,1554.642822265625
2020-12-23,1540.1600341796875
2020-12-24,1523.6796875
2020-12-29,1588.602294921875
2020-12-30,1547.651123046875
2020-12-31,1508.1982421875
2021-01-04,1565.1300048828125
2021-01-05,1570.623779296875
2021-01-06,1622.5616455078125
2021-01-07,1599.589111328125
2021-01-08,1617.567626953125
2021-01-11,1575.1181640625
2021-01-12,1531.170654296875
2021-01-13,1571.1229248046875
2021-01-14,1585.6058349609375
2021-01-15,1575.1181640625
2021-01-18,1567.6273193359375
2021-01-19,1622.0621337890625
2021-01-20,1666.50927734375
2021-01-21,1622.5616455078125
2021-01-22,1651.527099609375
2021-01-25,1609.0777587890625
2021-01-26,1633.0489501953125
2021-01-27,1611.0753173828125
2021-01-28,1571.1229248046875
2021-01-29,1539.6607666015625
2021-02-01,1562.63330078125
2021-02-02,1571.62255859375
2021-02-03,1546.15283203125
2021-02-04,1569.625
2021-02-05,1549.1492919921875
2021-02-08,1539.6607666015625
2021-02-09,1545.154052734375
2021-02-10,1549.1492919921875
2021-02-11,1558.6380615234375
2021-02-12,1570.623779296875
2021-02-15,1598.0908203125
2021-02-16,1587.6033935546875
2021-02-17,1565.6297607421875
2021-02-18,1473.239990234375
2021-02-19,1471.7420654296875
2021-02-22,1413.3116455078125
2021-02-23,1407.818115234375
2021-02-24,1432.2889404296875
2021-02-25,1403.8228759765625
2021-02-26,1383.8468017578125
2021-03-01,1388.3414306640625
2021-03-02,1386.8431396484375
2021-03-03,1362.871826171875
2021-03-04,1357.3785400390625
2021-03-05,1349.8873291015625
2021-03-08,1363.37158203125
2021-03-09,1365.368896484375
2021-03-10,1374.358154296875
2021-03-11,1383.347412109375
2021-03-12,1393.8350830078125
2021-03-15,1393.8350830078125
2021-03-16,1403.323486328125
2021-03-17,1392.3367919921875
2021-03-18,1386.8431396484375
2021-03-19,1352.384521484375
2021-03-22,1362.3724365234375
2021-03-23,1346.3917236328125
2021-03-24,1340.39892578125
2021-03-25,1350.386962890625
2021-03-26,1357.3785400390625
2021-03-29,1374.358154296875
2021-03-30,1374.8575439453125
2021-03-31,1376.355712890625
2021-04-01,1358.0416259765625
2021-04-06,1372.5260009765625
2021-04-07,1380.0179443359375
2021-04-08,1395.001953125
2021-04-09,1398.498291015625
2021-04-12,1398.99755859375
2021-04-13,1404.4915771484375
2021-04-14,1414.4808349609375
2021-04-15,1433.9600830078125
2021-04-16,1443.4498291015625
2021-04-19,1410.98486328125
2021-04-20,1412.483154296875
2021-04-21,1464.42724609375
2021-04-22,1490.3994140625
2021-04-23,1490.3994140625
2021-04-26,1472.418701171875
2021-04-27,1477.9130859375
2021-04-28,1483.4071044921875
2021-04-29,1566.3179931640625
2021-04-30,1568.8153076171875
2021-05-04,1533.353271484375
2021-05-05,1537.8485107421875
2021-05-06,1565.3189697265625
2021-05-07,1581.3017578125
2021-05-10,1543.3426513671875
2021-05-11,1524.862548828125
2021-05-12,1506.8818359375
2021-05-13,1511.376953125
2021-05-14,1524.3629150390625
2021-05-17,1514.8731689453125
2021-05-18,1516.8709716796875
2021-05-19,1509.878662109375
2021-05-20,1547.837890625
2021-05-21,1552.3330078125
2021-05-24,1561.3232421875
2021-05-25,1553.331787109375
2021-05-26,1558.3265380859375
2021-05-27,1529.357666015625
2021-05-28,1538.8475341796875
2021-06-01,1530.3564453125
2021-06-02,1525.861328125
2021-06-03,1497.8914794921875
2021-06-04,1499.3896484375
2021-06-07,1499.3896484375
2021-06-08,1470.9205322265625
2021-06-09,1504.38427734375
2021-06-10,1540.8453369140625
2021-06-11,1544.3414306640625
2021-06-14,1547.837890625
2021-06-15,1549.3363037109375
2021-06-16,1547.837890625
2021-06-17,1555.8292236328125
2021-06-18,1526.8602294921875
2021-06-21,1538.3480224609375
2021-06-22,1549.3363037109375
2021-06-23,1538.8475341796875
2021-06-24,1556.3287353515625
2021-06-25,1565.3189697265625
2021-06-28,1555.8292236328125
2021-06-29,1556.8282470703125
2021-06-30,1560.8238525390625
2021-07-01,1586.2965087890625
2021-07-02,1589.792724609375
2021-07-05,1584.7982177734375
2021-07-06,1587.794921875
2021-07-07,1590.7918701171875
2021-07-08,1565.818603515625
2021-07-09,1568.8153076171875
2021-07-12,1559.3253173828125
2021-07-13,1564.819580078125
2021-07-14,1542.3436279296875
2021-07-15,1510.3779296875
2021-07-16,1503.3856201171875
2021-07-19,1469.9215087890625
2021-07-20,1489.4005126953125
2021-07-21,1542.843017578125
2021-07-22,1545.83984375
2021-07-23,1552.8323974609375
2021-07-26,1517.3704833984375
2021-07-27,1519.8677978515625
2021-07-28,1561.822998046875
2021-07-29,1462.9288330078125
2021-07-30,1460.4317626953125
2021-08-02,1437.4560546875
2021-08-03,1407.9879150390625
2021-08-04,1397.998779296875
2021-08-05,1388.5087890625
2021-08-06,1374.5238037109375
2021-08-09,1382.0159912109375
2021-08-10,1371.0277099609375
2021-08-11,1378.51953125
2021-08-12,1385.0126953125
2021-08-13,1383.0147705078125
2021-08-16,1377.021240234375
2021-08-17,1387.010498046875
2021-08-18,1394.0028076171875
2021-08-19,1407.9879150390625
2021-08-20,1423.471435546875
2021-08-23,1405.490478515625
2021-08-24,1405.490478515625
2021-08-25,1411.9837646484375
2021-08-26,1409.98583984375
2021-08-27,1399.4970703125
2021-08-31,1393.5035400390625
2021-09-01,1411.9837646484375
2021-09-02,1407.4884033203125
2021-09-03,1397.998779296875
2021-09-06,1394.0028076171875
2021-09-07,1382.0159912109375
2021-09-08,1368.0308837890625
2021-09-09,1359.04052734375
2021-09-10,1342.0587158203125
2021-09-13,1337.865234375
2021-09-14,1333.56787109375
2021-09-15,1319.5828857421875
2021-09-16,1349.55078125
2021-09-17,1327.0748291015625
2021-09-20,1321.081298828125
2021-09-21,1324.577392578125
2021-09-22,1333.0684814453125
2021-09-23,1334.0673828125
2021-09-24,1331.070556640625
2021-09-27,1328.5732421875
2021-09-28,1330.071533203125
2021-09-29,1313.5892333984375
2021-09-30,1285.7220458984375
2021-10-01,1280.2275390625
2021-10-04,1263.7440185546875
2021-10-05,1281.72607421875
2021-10-06,1242.2652587890625
2021-10-07,1248.2593994140625
2021-10-08,1254.2535400390625
2021-10-11,1256.2513427734375
2021-10-12,1242.2652587890625
2021-10-13,1251.755859375
2021-10-14,1272.735107421875
2021-10-15,1275.73193359375
2021-10-18,1259.7479248046875
2021-10-19,1283.7242431640625
2021-10-20,1287.7200927734375
2021-10-21,1279.7281494140625
2021-10-22,1291.7159423828125
2021-10-25,1296.711181640625
2021-10-26,1308.6990966796875
2021-10-27,1293.2144775390625
2021-10-28,1287.2205810546875
2021-10-29,1253.7537841796875
2021-11-01,1278.72900390625
2021-11-02,1266.7410888671875
2021-11-03,1291.2166748046875
2021-11-04,1324.183837890625
2021-11-05,1367.640625
2021-11-08,1350.657470703125
2021-11-09,1329.1788330078125
2021-11-10,1329.1788330078125
2021-11-11,1304.20361328125
2021-11-12,1320.1878662109375
2021-11-15,1308.19970703125
2021-11-16,1319.1888427734375
2021-11-17,1307.20068359375
2021-11-18,1283.224609375
2021-11-19,1276.2314453125
2021-11-22,1271.2364501953125
2021-11-23,1248.7587890625
2021-11-24,1261.7459716796875
2021-11-25,1274.2335205078125
2021-11-26,1233.7738037109375
2021-11-29,1238.7686767578125
2021-11-30,1216.2911376953125
2021-12-01,1238.2691650390625
2021-12-02,1238.2691650390625
2021-12-03,1228.77880859375
2021-12-06,1261.7459716796875
2021-12-07,1278.72900390625
2021-12-08,1251.25634765625
2021-12-09,1234.772705078125
2021-12-10,1229.7777099609375
2021-12-13,1213.7935791015625
2021-12-14,1209.2979736328125
2021-12-15,1200.8065185546875
2021-12-16,1225.7816162109375
2021-12-17,1238.7686767578125
2021-12-20,1210.7967529296875
2021-12-21,1248.2593994140625
2021-12-22,1271.7359619140625
2021-12-23,1274.733154296875
2021-12-24,1277.72998046875
2021-12-29,1286.2216796875
2021-12-30,1286.2216796875
2021-12-31,1292.2156982421875
2022-01-04,1303.7042236328125
2022-01-05,1318.18994140625
2022-01-06,1310.1976318359375
2022-01-07,1298.7091064453125
2022-01-10,1319.1888427734375
2022-01-11,1337.1708984375
2022-01-12,1276.2314453125
2022-01-13,1272.735107421875
2022-01-14,1259.2484130859375
2022-01-17,1256.2513427734375
2022-01-18,1240.766845703125
2022-01-19,1261.7459716796875
2022-01-20,1272.735107421875
2022-01-21,1257.2503662109375
2022-01-24,1211.7955322265625
2022-01-25,1231.2762451171875
2022-01-26,1246.760986328125
2022-01-27,1258.24951171875
2022-01-28,1236.2711181640625
2022-01-31,1252.25537109375
2022-02-01,1255.751953125
2022-02-02,1252.7548828125
2022-02-03,1249.2584228515625
2022-02-04,1245.7618408203125
2022-02-07,1195.8115234375
2022-02-08,1211.2960205078125
2022-02-09,1233.7738037109375
2022-02-10,1236.2711181640625
2022-02-11,1218.78857421875
2022-02-14,1204.8026123046875
2022-02-15,1216.2911376953125
2022-02-16,1210.7967529296875
2022-02-17,1207.300048828125
2022-02-18,1194.8125
2022-02-21,1177.8294677734375
2022-02-22,1266.2413330078125
2022-02-23,1294.7130126953125
2022-02-24,1238.2691650390625
2022-02-25,1309.19873046875
2022-02-28,1335.6722412109375
2022-03-01,1306.20166015625
2022-03-02,1319.6883544921875
2022-03-03,1264.2432861328125
2022-03-04,1238.7686767578125
2022-03-07,1198.8084716796875
2022-03-08,1196.3109130859375
2022-03-09,1210.7967529296875
2022-03-10,1184.3228759765625
2022-03-11,1199.8076171875
2022-03-14,1210.7967529296875
2022-03-15,1203.8035888671875
2022-03-16,1246.2611083984375
2022-03-17,1256.2513427734375
2022-03-18,1252.7548828125
2022-03-21,1245.7618408203125
2022-03-22,1248.7587890625
2022-03-23,1226.2811279296875
2022-03-24,1227.7796630859375
2022-03-25,1223.7838134765625
2022-03-28,1232.275146484375
2022-03-29,1255.751953125
2022-03-30,1237.27001953125
2022-03-31,1218.9697265625
2022-04-01,1212.9747314453125
2022-04-04,1229.460693359375
2022-04-05,1231.958740234375
2022-04-06,1220.968017578125
2022-04-07,1225.9638671875
2022-04-08,1231.958740234375
2022-04-11,1223.4659423828125
2022-04-12,1210.4769287109375
2022-04-13,1192.99169921875
2022-04-14,1193.4913330078125
2022-04-19,1232.9581298828125
2022-04-20,1243.448974609375
2022-04-21,1301.400146484375
2022-04-22,1290.4093017578125
2022-04-25,1265.430419921875
2022-04-26,1260.4346923828125
2022-04-27,1267.4287109375
2022-04-28,1310.8919677734375
2022-04-29,1301.899658203125
2022-05-03,1303.3984375
2022-05-04,1307.8944091796875
2022-05-05,1320.3841552734375
2022-05-06,1302.399169921875
2022-05-09,1249.943603515625
2022-05-10,1237.4539794921875
2022-05-11,1229.460693359375
2022-05-12,1218.47021484375
2022-05-13,1274.922607421875
2022-05-16,1292.9072265625
2022-05-17,1288.91064453125
2022-05-18,1279.4185791015625
2022-05-19,1256.937744140625
2022-05-20,1271.4254150390625
2022-05-23,1286.9122314453125
2022-05-24,1290.4093017578125
2022-05-25,1294.905517578125
2022-05-26,1303.3984375
2022-05-27,1294.905517578125
2022-05-30,1320.3841552734375
2022-05-31,1291.907958984375
2022-06-01,1267.928466796875
2022-06-06,1261.93359375
2022-06-07,1254.43994140625
2022-06-08,1260.934326171875
2022-06-09,1230.9595947265625
2022-06-10,1207.97900390625
2022-06-13,1175.0068359375
2022-06-14,1163.01708984375
2022-06-15,1171.509765625
2022-06-16,1119.5537109375
2022-06-17,1141.53515625
2022-06-20,1142.034912109375
2022-06-21,1139.5367431640625
2022-06-22,1151.5267333984375
2022-06-23,1148.529296875
2022-06-24,1164.01611328125
2022-06-27,1164.01611328125
2022-06-28,1163.5167236328125
2022-06-29,1158.021240234375
2022-06-30,1146.5308837890625
2022-07-01,1149.5284423828125
2022-07-04,1139.037353515625
2022-07-05,1129.0457763671875
2022-07-06,1164.01611328125
2022-07-07,1131.543701171875
2022-07-08,1134.541015625
2022-07-11,1133.04248046875
2022-07-12,1129.5452880859375
2022-07-13,1124.5494384765625
2022-07-14,1126.0482177734375
2022-07-15,1154.5242919921875
2022-07-18,1157.5216064453125
2022-07-19,1170.0111083984375
2022-07-20,1175.0068359375
2022-07-21,1200.4852294921875
2022-07-22,1189.49462890625
2022-07-25,1175.0068359375
2022-07-26,1187.995849609375
2022-07-27,1203.4827880859375
2022-07-28,1066.5985107421875
2022-07-29,1046.6153564453125
2022-08-01,1039.1217041015625
2022-08-02,1017.639892578125
2022-08-03,1049.1134033203125
2022-08-04,1079.5875244140625
2022-08-05,1069.595947265625
2022-08-08,1085.0830078125
2022-08-09,1079.087890625
2022-08-10,1064.6002197265625
2022-08-11,1063.6009521484375
2022-08-12,1053.1099853515625
2022-08-15,1063.6009521484375
2022-08-16,1059.104736328125
2022-08-17,1034.62548828125
2022-08-18,1032.6273193359375
2022-08-19,1038.12255859375
2022-08-22,1019.6382446289062
2022-08-23,1007.6483154296875
2022-08-24,1015.1421508789062
2022-08-25,1018.6390380859375
2022-08-26,1007.1487426757812
2022-08-30,1008.6475219726562
2022-08-31,1014.6424560546875
2022-09-01,1015.6415405273438
2022-09-02,1073.592529296875
2022-09-05,1088.0802001953125
2022-09-06,1084.0838623046875
2022-09-07,1094.0753173828125
2022-09-08,1094.0753173828125
2022-09-09,1103.567138671875
2022-09-12,1104.0670166015625
2022-09-13,1092.0770263671875
2022-09-14,1063.1015625
2022-09-15,1059.104736328125
2022-09-16,1054.1092529296875
2022-09-20,1037.1234130859375
2022-09-21,1024.634033203125
2022-09-22,1009.6466674804688
2022-09-23,1003.6517944335938
2022-09-26,1012.648193359375
2022-09-27,1004.65087890625
2022-09-28,1024.1343994140625
2022-09-29,1022.7644653320312
2022-09-30,1049.7449951171875
2022-10-03,1034.25634765625
2022-10-04,1052.742919921875
2022-10-05,1034.755859375
2022-10-06,1036.2548828125
2022-10-07,1009.274169921875
2022-10-10,1014.2705688476562
2022-10-11,1012.27197265625
2022-10-12,986.2906494140625
2022-10-13,983.8923950195312
2022-10-14,998.2821044921875
2022-10-17,1002.2791748046875
2022-10-18,1024.263427734375
2022-10-19,999.781005859375
