Date,MAXHEALTH.NS
2024-06-12,867.9946899414062
2024-06-13,887.4884033203125
2024-06-14,925.2294921875
2024-06-18,900.4509887695312
2024-06-19,897.3599243164062
2024-06-20,932.109619140625
2024-06-21,925.5784301757812
2024-06-24,895.2659301757812
2024-06-25,890.8786010742188
2024-06-26,876.9189453125
2024-06-27,918.1000366210938
2024-06-28,937.9428100585938
2024-07-01,953.0491333007812
2024-07-02,910.4719848632812
2024-07-03,919.8948364257812
2024-07-04,915.1585693359375
2024-07-05,911.1700439453125
2024-07-08,923.7337646484375
2024-07-09,915.0089721679688
2024-07-10,904.93798828125
2024-07-11,894.7673950195312
2024-07-12,897.9083251953125
2024-07-15,918.5487060546875
2024-07-16,918.3493041992188
2024-07-18,931.8602905273438
2024-07-19,917.8009643554688
2024-07-22,927.62255859375
2024-07-23,932.4087524414062
2024-07-24,944.8727416992188
2024-07-25,923.7836303710938
2024-07-26,945.7702026367188
2024-07-29,931.41162109375
2024-07-30,915.4078369140625
2024-07-31,919.5957641601562
2024-08-01,921.3406372070312
2024-08-02,913.662841796875
2024-08-05,863.2583618164062
2024-08-06,861.0148315429688
2024-08-07,852.140380859375
2024-08-08,872.431884765625
2024-08-09,880.6581420898438
2024-08-12,868.1442260742188
2024-08-13,865.8009643554688
2024-08-14,867.49609375
2024-08-16,882.6025390625
2024-08-19,872.032958984375
2024-08-20,875.0243530273438
2024-08-21,865.0032958984375
2024-08-22,865.8507690429688
2024-08-23,851.9668579101562
2024-08-26,859.8577270507812
2024-08-27,853.3153076171875
2024-08-28,864.8020629882812
2024-08-29,865.5511474609375
2024-08-30,861.4559326171875
2024-09-02,880.9334716796875
2024-09-03,870.7951049804688
2024-09-04,880.1343994140625
2024-09-05,884.4793701171875
2024-09-06,897.5142822265625
2024-09-09,881.3829345703125
2024-09-10,877.7371215820312
2024-09-11,875.9891357421875
2024-09-12,912.7467041015625
2024-09-13,906.9534301757812
2024-09-16,929.9268798828125
2024-09-17,963.5880737304688
2024-09-18,961.840087890625
2024-09-19,983.7147827148438
2024-09-20,1066.718994140625
2024-09-23,1052.98486328125
2024-09-24,1029.21240234375
2024-09-25,988.7090454101562
2024-09-26,996.2003784179688
2024-09-27,993.6033935546875
2024-09-30,984.61376953125
2024-10-01,969.0817260742188
2024-10-03,941.0640869140625
2024-10-04,925.2822265625
2024-10-07,915.34375
2024-10-08,954.7482299804688
2024-10-09,961.1907958984375
2024-10-10,951.2522583007812
2024-10-11,938.7167358398438
2024-10-14,946.1581420898438
2024-10-15,967.8831176757812
2024-10-16,963.088623046875
2024-10-17,936.169677734375
2024-10-18,936.3195190429688
2024-10-21,950.3533325195312
2024-10-22,922.1359252929688
2024-10-23,913.1463012695312
2024-10-24,905.1055908203125
2024-10-25,936.9188232421875
2024-10-28,966.88427734375
2024-10-29,993.3536987304688
2024-10-30,991.2061767578125
2024-10-31,1016.4270629882812
2024-11-01,1006.388671875
2024-11-04,1035.4051513671875
2024-11-05,1043.3958740234375
2024-11-06,1078.6552734375
2024-11-07,1077.506591796875
2024-11-08,1078.0059814453125
2024-11-11,1023.8185424804688
2024-11-12,1029.511962890625
2024-11-13,1000.7451782226562
2024-11-14,1005.0901489257812
2024-11-18,998.697509765625
2024-11-19,996.64990234375
2024-11-21,989.0087280273438
2024-11-22,998.7974243164062
2024-11-25,970.6299438476562
2024-11-26,984.61376953125
2024-11-27,1004.9902954101562
2024-11-28,975.7239990234375
2024-11-29,978.6207275390625
2024-12-02,1018.0252685546875
2024-12-03,1033.15771484375
2024-12-04,1063.0233154296875
2024-12-05,1095.6357421875
2024-12-06,1094.8865966796875
2024-12-09,1115.6624755859375
2024-12-10,1115.8623046875
2024-12-11,1130.8948974609375
2024-12-12,1166.35400390625
2024-12-13,1178.68994140625
2024-12-16,1183.4344482421875
2024-12-17,1207.3568115234375
2024-12-18,1191.924560546875
2024-12-19,1179.3389892578125
2024-12-20,1163.85693359375
2024-12-23,1139.78466796875
2024-12-24,1137.7371826171875
2024-12-26,1154.3677978515625
2024-12-27,1125.1016845703125
2024-12-30,1160.760498046875
2024-12-31,1126.8497314453125
2025-01-01,1138.286376953125
2025-01-02,1158.013671875
2025-01-03,1176.9918212890625
2025-01-06,1151.8707275390625
2025-01-07,1196.96875
2025-01-08,1201.8131103515625
2025-01-09,1207.2069091796875
2025-01-10,1148.5745849609375
2025-01-13,1081.2022705078125
2025-01-14,1083.6495361328125
2025-01-15,1037.8524169921875
2025-01-16,1048.73974609375
2025-01-17,1025.4666748046875
2025-01-20,1063.672607421875
2025-01-21,1076.9571533203125
2025-01-22,1065.1708984375
2025-01-23,1081.601806640625
2025-01-24,1054.5330810546875
2025-01-27,1028.7628173828125
2025-01-28,1020.472412109375
2025-01-29,1023.8185424804688
2025-01-30,1042.6468505859375
2025-01-31,1060.0267333984375
2025-02-01,1106.9725341796875
2025-02-03,1143.68017578125
2025-02-04,1172.946533203125
2025-02-05,1168.3516845703125
2025-02-06,1124.452392578125
2025-02-07,1141.8822021484375
2025-02-10,1070.614501953125
2025-02-11,1018.7743530273438
2025-02-12,1003.641845703125
2025-02-13,1000.4954833984375
2025-02-14,1002.4931640625
2025-02-17,1013.4805297851562
2025-02-18,1037.0032958984375
2025-02-19,1018.3248901367188
2025-02-20,1030.66064453125
2025-02-21,1009.0855712890625
2025-02-24,986.811279296875
2025-02-25,1021.7210083007812
2025-02-27,1014.9287719726562
2025-02-28,976.9725952148438
2025-03-03,972.6775512695312
2025-03-04,987.3106689453125
2025-03-05,1020.72216796875
2025-03-06,998.7474975585938
2025-03-07,979.6195678710938
2025-03-10,963.1884765625
2025-03-11,982.1666259765625
2025-03-12,988.6091918945312
2025-03-13,989.55810546875
2025-03-17,996.7498168945312
2025-03-18,996.7498168945312
2025-03-19,1086.196533203125
2025-03-20,1134.540771484375
2025-03-21,1168.901123046875
2025-03-24,1144.9288330078125
2025-03-25,1171.398193359375
2025-03-26,1121.256103515625
2025-03-27,1128.0982666015625
2025-03-28,1095.685546875
2025-04-01,1082.3509521484375
2025-04-02,1093.4881591796875
2025-04-03,1120.007568359375
2025-04-04,1136.3387451171875
2025-04-07,1074.2603759765625
2025-04-08,1072.212646484375
2025-04-09,1121.85546875
2025-04-11,1088.04443359375
2025-04-15,1072.8619384765625
2025-04-16,1076.258056640625
2025-04-17,1083.150146484375
2025-04-21,1071.76318359375
2025-04-22,1127.39892578125
2025-04-23,1128.2979736328125
2025-04-24,1107.1224365234375
2025-04-25,1066.169677734375
2025-04-28,1098.5323486328125
2025-04-29,1106.1236572265625
2025-04-30,1096.93408203125
2025-05-02,1085.7470703125
2025-05-05,1130.3955078125
2025-05-06,1154.6676025390625
2025-05-07,1150.672119140625
2025-05-08,1110.5185546875
2025-05-09,1126.400146484375
2025-05-12,1158.5631103515625
2025-05-13,1170.649169921875
2025-05-14,1175.2437744140625
2025-05-15,1185.1324462890625
2025-05-16,1165.7547607421875
2025-05-19,1186.630615234375
2025-05-20,1163.357421875
2025-05-21,1140.7835693359375
2025-05-22,1146.87646484375
2025-05-23,1175.7431640625
2025-05-26,1172.7467041015625
2025-05-27,1158.063720703125
2025-05-28,1147.6756591796875
2025-05-29,1133.8914794921875
2025-05-30,1123.9029541015625
2025-06-02,1150.2725830078125
2025-06-03,1137.5872802734375
2025-06-04,1147.2760009765625
2025-06-05,1136.0889892578125
2025-06-06,1166.8533935546875
2025-06-09,1193.2230224609375
2025-06-10,1181.136962890625
2025-06-11,1185.731689453125
2025-06-12,1200.814208984375
2025-06-13,1231.3790283203125
2025-06-16,1245.3629150390625
2025-06-17,1225.385986328125
2025-06-18,1180.337890625
2025-06-19,1161.6595458984375
2025-06-20,1212.4010009765625
2025-06-23,1188.828125
2025-06-24,1196.9188232421875
2025-06-25,1237.5718994140625
2025-06-26,1265.0401611328125
2025-06-27,1277.825439453125
2025-06-30,1274.529296875
2025-07-01,1278.2249755859375
2025-07-02,1283.319091796875
2025-07-03,1299.9000244140625
2025-07-04,1298.199951171875
2025-07-07,1299.5999755859375
2025-07-08,1295.699951171875
2025-07-09,1247.4000244140625
2025-07-10,1251.5999755859375
2025-07-11,1219.199951171875
2025-07-14,1249.5999755859375
2025-07-15,1261.0999755859375
2025-07-16,1266.199951171875
2025-07-17,1243.5999755859375
2025-07-18,1215.699951171875
2025-07-21,1218.199951171875
2025-07-22,1218.800048828125
2025-07-23,1255.4000244140625
2025-07-24,1267.4000244140625
2025-07-25,1280.5
2025-07-28,1257.4000244140625
2025-07-29,1274.300048828125
2025-07-30,1264.5999755859375
2025-07-31,1246.0
2025-08-01,1246.0
2025-08-04,1250.4000244140625
2025-08-05,1273.9000244140625
2025-08-06,1271.0999755859375
2025-08-07,1265.9000244140625
2025-08-08,1245.300048828125
2025-08-11,1263.300048828125
2025-08-12,1260.5999755859375
2025-08-13,1267.0999755859375
2025-08-14,1220.699951171875
2025-08-18,1211.5999755859375
2025-08-19,1229.4000244140625
2025-08-20,1225.5999755859375
2025-08-21,1250.0999755859375
