Date,SKF-B.ST
2019-05-03,141.0196990966797
2019-05-06,137.74588012695312
2019-05-07,134.39019775390625
2019-05-08,135.00404357910156
2019-05-09,131.89390563964844
2019-05-10,132.26222229003906
2019-05-13,127.88348388671875
2019-05-14,130.25698852539062
2019-05-15,129.56134033203125
2019-05-16,131.1573028564453
2019-05-17,129.72500610351562
2019-05-20,127.26966094970703
2019-05-21,129.4794921875
2019-05-22,127.88348388671875
2019-05-23,123.79120635986328
2019-05-24,124.60967254638672
2019-05-27,124.28230285644531
2019-05-28,125.0188980102539
2019-05-29,121.94970703125
2019-05-31,120.72201538085938
2019-06-03,121.94970703125
2019-06-04,125.22352600097656
2019-06-05,124.81428527832031
2019-06-07,127.92442321777344
2019-06-11,131.60748291015625
2019-06-12,132.1803741455078
2019-06-13,132.26222229003906
2019-06-14,129.02932739257812
2019-06-18,133.24436950683594
2019-06-19,134.7994384765625
2019-06-20,139.5464630126953
2019-06-24,138.8098602294922
2019-06-25,138.9735565185547
2019-06-26,139.8329315185547
2019-06-27,139.5464630126953
2019-06-28,139.75108337402344
2019-07-01,140.03753662109375
2019-07-02,140.5286102294922
2019-07-03,137.7049560546875
2019-07-04,137.29571533203125
2019-07-05,131.93482971191406
2019-07-08,131.730224609375
2019-07-09,129.60226440429688
2019-07-10,127.63794708251953
2019-07-11,126.04195404052734
2019-07-12,128.12901306152344
2019-07-15,130.42071533203125
2019-07-16,131.48468017578125
2019-07-17,135.61788940429688
2019-07-18,129.8477783203125
2019-07-19,131.89390563964844
2019-07-22,132.75331115722656
2019-07-23,137.33663940429688
2019-07-24,136.9274139404297
2019-07-25,135.41326904296875
2019-07-26,135.12681579589844
2019-07-29,133.3671112060547
2019-07-30,130.7890167236328
2019-07-31,130.05239868164062
2019-08-01,129.97055053710938
2019-08-02,126.04195404052734
2019-08-06,122.80906677246094
2019-08-07,121.8269271850586
2019-08-08,123.95489501953125
2019-08-09,122.48168182373047
2019-08-12,122.23616790771484
2019-08-13,122.64537811279297
2019-08-14,117.77558135986328
2019-08-15,117.2026596069336
2019-08-16,119.4124755859375
2019-08-19,121.29493713378906
2019-08-20,121.17216491699219
2019-08-21,123.17739868164062
2019-08-22,122.52262115478516
2019-08-23,120.96755981445312
2019-08-26,121.37678527832031
2019-08-27,122.27708435058594
2019-08-28,121.90875244140625
2019-08-29,127.26966094970703
2019-08-30,129.60226440429688
2019-09-02,128.9884033203125
2019-09-03,127.55610656738281
2019-09-04,128.62008666992188
2019-09-05,132.9578857421875
2019-09-06,132.30313110351562
2019-09-09,134.51296997070312
2019-09-10,137.25479125976562
2019-09-11,138.8098602294922
2019-09-12,139.91477966308594
2019-09-13,141.30613708496094
2019-09-16,139.5464630126953
2019-09-17,139.25997924804688
2019-09-18,139.25997924804688
2019-09-19,138.76895141601562
2019-09-20,136.7637481689453
2019-09-23,133.2034454345703
2019-09-24,131.68930053710938
2019-09-25,130.50254821777344
2019-09-26,130.82992553710938
2019-09-27,131.6483917236328
2019-09-30,133.16253662109375
2019-10-01,131.60748291015625
2019-10-02,127.92442321777344
2019-10-03,126.778564453125
2019-10-04,126.65580749511719
2019-10-07,128.292724609375
2019-10-08,128.41549682617188
2019-10-09,129.92962646484375
2019-10-10,133.77635192871094
2019-10-11,138.60525512695312
2019-10-14,137.86865234375
2019-10-15,139.8329315185547
2019-10-16,141.83815002441406
2019-10-17,143.18858337402344
2019-10-18,144.1298370361328
2019-10-21,148.42669677734375
2019-10-22,143.556884765625
2019-10-23,141.83815002441406
2019-10-24,144.0479736328125
2019-10-25,146.0941162109375
2019-10-28,147.85377502441406
2019-10-29,147.69007873535156
2019-10-30,144.0070343017578
2019-10-31,142.8612060546875
2019-11-01,142.98399353027344
2019-11-04,149.89990234375
2019-11-05,150.0635986328125
2019-11-06,149.04054260253906
2019-11-07,150.4319305419922
2019-11-08,150.75929260253906
2019-11-11,151.086669921875
2019-11-12,152.47805786132812
2019-11-13,149.8180694580078
2019-11-14,149.12237548828125
2019-11-15,151.25038146972656
2019-11-18,148.09930419921875
2019-11-19,148.18118286132812
2019-11-20,146.78977966308594
2019-11-21,145.68487548828125
2019-11-22,146.95346069335938
2019-11-25,150.35006713867188
2019-11-26,151.5777587890625
2019-11-27,149.08145141601562
2019-11-28,151.04576110839844
2019-11-29,149.6953125
2019-12-02,149.32699584960938
2019-12-03,147.36270141601562
2019-12-04,149.20423889160156
2019-12-05,150.10452270507812
2019-12-06,152.4371337890625
2019-12-09,153.0918731689453
2019-12-10,153.62388610839844
2019-12-11,153.7466583251953
2019-12-12,156.9795684814453
2019-12-13,159.3121337890625
2019-12-16,161.56289672851562
2019-12-17,161.8084259033203
2019-12-18,160.29429626464844
2019-12-19,158.32998657226562
2019-12-20,158.2072296142578
2019-12-23,158.2890625
2019-12-27,158.82107543945312
2019-12-30,155.0152587890625
2020-01-02,157.67523193359375
2020-01-03,154.6060333251953
2020-01-07,156.52938842773438
2020-01-08,155.58819580078125
2020-01-09,152.8872833251953
2020-01-10,152.47805786132812
2020-01-13,153.1328125
2020-01-14,152.7235870361328
2020-01-15,152.06881713867188
2020-01-16,154.07403564453125
2020-01-17,155.05615234375
2020-01-20,155.7518768310547
2020-01-21,154.48326110839844
2020-01-22,150.6774444580078
2020-01-23,148.38577270507812
2020-01-24,151.086669921875
2020-01-27,147.23992919921875
2020-01-28,147.69007873535156
2020-01-29,148.63133239746094
2020-01-30,146.0531768798828
2020-01-31,144.6208953857422
2020-02-03,144.78456115722656
2020-02-04,157.06138610839844
2020-02-05,164.5093231201172
2020-02-06,161.7675018310547
2020-02-07,157.1432342529297
2020-02-10,157.79800415039062
2020-02-11,158.78016662597656
2020-02-12,159.59860229492188
2020-02-13,157.92076110839844
2020-02-14,156.03831481933594
2020-02-17,157.102294921875
2020-02-18,154.93341064453125
2020-02-19,156.36569213867188
2020-02-20,156.44754028320312
2020-02-21,153.2555694580078
2020-02-24,144.90733337402344
2020-02-25,143.22950744628906
2020-02-26,146.9125518798828
2020-02-27,141.46983337402344
2020-02-28,137.50033569335938
2020-03-02,134.63575744628906
2020-03-03,136.1907958984375
2020-03-04,133.44898986816406
2020-03-05,128.37457275390625
2020-03-06,125.2644271850586
2020-03-09,117.65280151367188
2020-03-10,116.46605682373047
2020-03-11,118.43035125732422
2020-03-12,105.70337677001953
2020-03-13,110.73689270019531
2020-03-16,110.24579620361328
2020-03-17,108.24059295654297
2020-03-18,105.70337677001953
2020-03-19,108.85443115234375
2020-03-20,102.0612564086914
2020-03-23,94.53147888183594
2020-03-24,100.66988372802734
2020-03-25,104.72122955322266
2020-03-26,113.7651596069336
2020-03-27,106.06929016113281
2020-03-30,110.79554748535156
2020-03-31,114.35071563720703
2020-04-01,107.36587524414062
2020-04-02,107.78411865234375
2020-04-03,105.52554321289062
2020-04-06,112.42674255371094
2020-04-07,119.1187973022461
2020-04-08,117.48761749267578
2020-04-09,117.48761749267578
2020-04-14,117.48761749267578
2020-04-15,111.63206481933594
2020-04-16,109.45714569091797
2020-04-17,116.10738372802734
2020-04-20,116.23284912109375
2020-04-21,113.7651596069336
2020-04-22,117.27848815917969
2020-04-23,126.1455078125
2020-04-24,129.2823944091797
2020-04-27,129.53334045410156
2020-04-28,127.86033630371094
2020-04-29,133.2558135986328
2020-04-30,130.118896484375
2020-05-04,121.96295928955078
2020-05-05,128.78048706054688
2020-05-06,126.85651397705078
2020-05-07,127.14928436279297
2020-05-08,131.0808868408203
2020-05-11,129.86795043945312
2020-05-12,129.7843017578125
2020-05-13,124.17967987060547
2020-05-14,119.82982635498047
2020-05-15,123.34318542480469
2020-05-18,131.7500762939453
2020-05-19,132.1683349609375
2020-05-20,131.8755645751953
2020-05-22,130.6626434326172
2020-05-25,133.21397399902344
2020-05-26,139.48779296875
2020-05-27,141.66273498535156
2020-05-28,144.13040161132812
2020-05-29,144.5486602783203
2020-06-01,146.80723571777344
2020-06-02,147.72740173339844
2020-06-03,153.20652770996094
2020-06-04,151.0316162109375
2020-06-05,155.17233276367188
2020-06-08,153.33200073242188
2020-06-09,151.65899658203125
2020-06-10,149.1076202392578
2020-06-11,141.87185668945312
2020-06-12,141.66273498535156
2020-06-15,141.11898803710938
2020-06-16,144.92507934570312
2020-06-17,143.96311950683594
2020-06-18,144.9669189453125
2020-06-22,143.5448455810547
2020-06-23,146.22169494628906
2020-06-24,140.44976806640625
2020-06-25,142.62469482421875
2020-06-26,145.427001953125
2020-06-29,146.01255798339844
2020-06-30,144.84144592285156
2020-07-01,145.2597198486328
2020-07-02,147.93653869628906
2020-07-03,146.22169494628906
2020-07-06,150.571533203125
2020-07-07,152.41183471679688
2020-07-08,150.65518188476562
2020-07-09,148.6893768310547
2020-07-10,152.07725524902344
2020-07-13,157.13812255859375
2020-07-14,157.59820556640625
2020-07-15,161.15335083007812
2020-07-16,155.84152221679688
2020-07-17,155.7997283935547
2020-07-20,154.7540740966797
2020-07-21,145.76161193847656
2020-07-22,143.5448455810547
2020-07-23,142.54104614257812
2020-07-24,140.57525634765625
2020-07-27,142.62469482421875
2020-07-28,139.86422729492188
2020-07-29,139.48779296875
2020-07-30,137.14556884765625
2020-07-31,135.05429077148438
2020-08-03,138.73492431640625
2020-08-04,136.85279846191406
2020-08-05,140.07334899902344
2020-08-06,139.57144165039062
2020-08-07,139.48779296875
2020-08-10,140.7425537109375
2020-08-11,147.30914306640625
2020-08-12,147.51828002929688
2020-08-13,148.77305603027344
2020-08-14,143.00112915039062
2020-08-17,145.63613891601562
2020-08-18,143.67034912109375
2020-08-19,144.29771423339844
2020-08-20,142.2900848388672
2020-08-21,140.95169067382812
2020-08-24,144.79962158203125
2020-08-25,144.29771423339844
2020-08-26,145.97073364257812
2020-08-27,145.13421630859375
2020-08-28,143.96311950683594
2020-08-31,144.38137817382812
2020-09-01,145.63613891601562
2020-09-02,146.76541137695312
2020-09-03,147.64373779296875
2020-09-04,150.27874755859375
2020-09-07,154.2939910888672
2020-09-08,155.84152221679688
2020-09-09,159.3548583984375
2020-09-10,157.8073272705078
2020-09-11,157.3472442626953
2020-09-14,157.55638122558594
2020-09-15,159.10391235351562
2020-09-16,160.735107421875
2020-09-17,158.8529510498047
2020-09-18,158.10009765625
2020-09-21,152.07725524902344
2020-09-22,150.4878692626953
2020-09-23,152.07725524902344
2020-09-24,148.73121643066406
2020-09-25,147.85289001464844
2020-09-28,155.00502014160156
2020-09-29,155.17233276367188
2020-09-30,155.33963012695312
2020-10-01,156.4270782470703
2020-10-02,156.92898559570312
2020-10-05,161.36248779296875
2020-10-06,162.2407989501953
2020-10-07,163.99749755859375
2020-10-08,163.95567321777344
2020-10-09,162.4917755126953
2020-10-12,163.11915588378906
2020-10-13,159.60580444335938
2020-10-14,159.10391235351562
2020-10-15,157.2635955810547
2020-10-16,160.65145874023438
2020-10-19,160.10772705078125
2020-10-20,160.40049743652344
2020-10-21,157.8073272705078
2020-10-22,157.72366333007812
2020-10-23,159.3548583984375
2020-10-26,155.46510314941406
2020-10-27,161.9898681640625
2020-10-28,155.00502014160156
2020-10-29,153.8339080810547
2020-10-30,152.41183471679688
2020-11-02,156.8035125732422
2020-11-03,162.32447814941406
2020-11-04,164.29026794433594
2020-11-05,164.039306640625
2020-11-06,162.86819458007812
2020-11-09,168.38916015625
2020-11-10,174.24472045898438
2020-11-11,174.07742309570312
2020-11-12,172.98995971679688
2020-11-13,173.9937744140625
2020-11-16,177.17251586914062
2020-11-17,173.15724182128906
2020-11-18,169.978515625
2020-11-19,168.8074188232422
2020-11-20,170.22947692871094
2020-11-23,171.7351837158203
2020-11-24,179.5147247314453
2020-11-25,179.5147247314453
2020-11-26,178.42726135253906
2020-11-27,179.84933471679688
2020-11-30,176.6706085205078
2020-12-01,179.01283264160156
2020-12-02,177.3397979736328
2020-12-03,175.83407592773438
2020-12-04,179.01283264160156
2020-12-07,175.08123779296875
2020-12-08,176.83787536621094
2020-12-09,180.1002960205078
2020-12-10,178.76185607910156
2020-12-11,178.5945587158203
2020-12-14,182.0242462158203
2020-12-15,183.44631958007812
2020-12-16,181.3550262451172
2020-12-17,180.1002960205078
2020-12-18,180.35122680664062
2020-12-21,176.0850372314453
2020-12-22,177.75804138183594
2020-12-23,178.42726135253906
2020-12-28,181.27139282226562
2020-12-29,180.51852416992188
2020-12-30,178.5109100341797
2021-01-04,180.6021728515625
2021-01-05,180.68585205078125
2021-01-07,189.80377197265625
2021-01-08,192.14599609375
2021-01-11,191.8114013671875
2021-01-12,196.57949829101562
2021-01-13,197.75059509277344
2021-01-14,199.3399658203125
2021-01-15,196.41220092773438
2021-01-18,197.16505432128906
2021-01-19,195.2410888671875
2021-01-20,195.7429962158203
2021-01-21,198.8380584716797
2021-01-22,196.41220092773438
2021-01-25,194.1536102294922
2021-01-26,198.67074584960938
2021-01-27,196.41220092773438
2021-01-28,193.23345947265625
2021-01-29,191.89503479003906
2021-02-01,197.5832977294922
2021-02-02,191.7277374267578
2021-02-03,191.30947875976562
2021-02-04,187.87982177734375
2021-02-05,187.79615783691406
2021-02-08,188.8836212158203
2021-02-09,187.71249389648438
2021-02-10,186.03948974609375
2021-02-11,186.7086944580078
2021-02-12,186.20681762695312
2021-02-15,186.9596405029297
2021-02-16,190.05471801757812
2021-02-17,186.7086944580078
2021-02-18,185.7048797607422
2021-02-19,190.89122009277344
2021-02-22,190.72393798828125
2021-02-23,188.96725463867188
2021-02-24,195.1574249267578
2021-02-25,194.06996154785156
2021-02-26,192.4805908203125
2021-03-01,195.7429962158203
2021-03-02,198.25250244140625
2021-03-03,202.85330200195312
2021-03-04,197.5832977294922
2021-03-05,199.25631713867188
2021-03-08,206.11569213867188
2021-03-09,206.45028686523438
2021-03-10,207.70506286621094
2021-03-11,207.6214141845703
2021-03-12,210.5491943359375
2021-03-15,210.04727172851562
2021-03-16,211.55299377441406
2021-03-17,211.80393981933594
2021-03-18,215.0663299560547
2021-03-19,214.48077392578125
2021-03-22,211.80393981933594
2021-03-23,205.02822875976562
2021-03-24,204.94459533691406
2021-03-25,205.78109741210938
2021-03-26,208.61648559570312
2021-03-29,206.8121337890625
2021-03-30,212.56884765625
2021-03-31,213.2562255859375
2021-04-01,215.146484375
2021-04-06,219.70028686523438
2021-04-07,217.4663543701172
2021-04-08,217.2945098876953
2021-04-09,219.35662841796875
2021-04-12,214.63096618652344
2021-04-13,213.17030334472656
2021-04-14,210.50674438476562
2021-04-15,214.63096618652344
2021-04-16,220.1299285888672
2021-04-19,215.4042510986328
2021-04-20,208.01504516601562
2021-04-21,208.87425231933594
2021-04-22,195.5564727783203
2021-04-23,196.8452911376953
2021-04-26,194.0098876953125
2021-04-27,193.40846252441406
2021-04-28,193.40846252441406
2021-04-29,189.02645874023438
2021-04-30,187.82357788085938
2021-05-03,188.5109405517578
2021-05-04,186.19107055664062
2021-05-05,194.95501708984375
2021-05-06,195.47055053710938
2021-05-07,195.47055053710938
2021-05-10,200.28213500976562
2021-05-11,192.3773956298828
2021-05-12,192.03372192382812
2021-05-14,197.5326385498047
2021-05-17,193.40846252441406
2021-05-18,194.26766967773438
2021-05-19,185.24594116210938
2021-05-20,185.50369262695312
2021-05-21,187.3939666748047
2021-05-24,187.9095001220703
2021-05-25,189.9716033935547
2021-05-26,186.70660400390625
2021-05-27,194.26766967773438
2021-05-28,193.32252502441406
2021-05-31,192.3773956298828
2021-06-01,194.09580993652344
2021-06-02,194.35357666015625
2021-06-03,197.8763427734375
2021-06-04,196.75936889648438
2021-06-07,195.38461303710938
2021-06-08,194.35357666015625
2021-06-09,192.11962890625
2021-06-10,189.19830322265625
2021-06-11,189.71383666992188
2021-06-14,188.42501831054688
2021-06-15,189.5419921875
2021-06-16,189.7997589111328
2021-06-17,187.3939666748047
2021-06-18,183.44158935546875
2021-06-21,185.58961486816406
2021-06-22,186.2769775390625
2021-06-23,185.16001892089844
2021-06-24,186.1051483154297
2021-06-28,186.70660400390625
2021-06-29,191.00265502929688
2021-06-30,187.22210693359375
2021-07-01,189.62791442871094
2021-07-02,191.94776916503906
2021-07-05,192.63514709472656
2021-07-06,188.25318908691406
2021-07-07,191.4322509765625
2021-07-08,187.73765563964844
2021-07-09,189.5419921875
2021-07-12,190.74488830566406
2021-07-13,192.03372192382812
2021-07-14,193.92396545410156
2021-07-15,191.6040802001953
2021-07-16,184.98817443847656
2021-07-19,183.52752685546875
2021-07-20,186.53475952148438
2021-07-21,193.32252502441406
2021-07-22,195.0409393310547
2021-07-23,197.5326385498047
2021-07-26,199.50885009765625
2021-07-27,198.64962768554688
2021-07-28,196.32974243164062
2021-07-29,198.04818725585938
2021-07-30,196.5875244140625
2021-08-02,194.18173217773438
2021-08-03,193.58029174804688
2021-08-04,193.8380584716797
2021-08-05,192.80697631835938
2021-08-06,193.23660278320312
2021-08-09,192.03372192382812
2021-08-10,194.26766967773438
2021-08-11,196.75936889648438
2021-08-12,199.42291259765625
2021-08-13,197.10304260253906
2021-08-16,193.1506805419922
2021-08-17,191.94776916503906
2021-08-18,186.62066650390625
2021-08-19,182.41053771972656
2021-08-20,181.89500427246094
2021-08-23,183.18382263183594
2021-08-24,183.52752685546875
2021-08-25,184.90223693847656
2021-08-26,186.87843322753906
2021-08-27,188.59686279296875
2021-08-30,190.91671752929688
2021-08-31,189.02645874023438
2021-09-01,185.33184814453125
2021-09-02,185.50369262695312
2021-09-03,188.42501831054688
2021-09-06,188.5109405517578
2021-09-07,187.65171813964844
2021-09-08,183.78526306152344
2021-09-09,182.49644470214844
2021-09-10,180.43435668945312
2021-09-13,180.34841918945312
2021-09-14,180.86395263671875
2021-09-15,179.4892120361328
2021-09-16,177.7707977294922
2021-09-17,174.7635498046875
2021-09-20,168.9638671875
2021-09-21,167.80393981933594
2021-09-22,174.67762756347656
2021-09-23,181.6372528076172
2021-09-24,181.89500427246094
2021-09-27,183.87120056152344
2021-09-28,180.00474548339844
2021-09-29,177.3411865234375
2021-09-30,178.37225341796875
2021-10-01,176.1383056640625
2021-10-04,177.3411865234375
2021-10-05,182.2386932373047
2021-10-06,176.91156005859375
2021-10-07,181.29356384277344
2021-10-08,182.84014892578125
2021-10-11,184.90223693847656
2021-10-12,186.79251098632812
2021-10-13,186.53475952148438
2021-10-14,186.79251098632812
2021-10-15,188.9405517578125
2021-10-18,186.1051483154297
2021-10-19,188.08132934570312
2021-10-20,185.76144409179688
2021-10-21,186.01922607421875
2021-10-22,188.08132934570312
2021-10-25,186.3629150390625
2021-10-26,171.71336364746094
2021-10-27,171.8422393798828
2021-10-28,171.11190795898438
2021-10-29,170.9830322265625
2021-11-01,172.61553955078125
2021-11-02,177.08343505859375
2021-11-03,177.7707977294922
2021-11-04,180.52027893066406
2021-11-05,178.7159423828125
2021-11-08,181.2076416015625
2021-11-09,180.26251220703125
2021-11-10,184.64447021484375
2021-11-11,186.01922607421875
2021-11-12,184.90223693847656
2021-11-15,184.55857849121094
2021-11-16,191.69003295898438
2021-11-17,193.23660278320312
2021-11-18,187.73765563964844
2021-11-19,182.3246307373047
2021-11-22,183.09791564941406
2021-11-23,182.84014892578125
2021-11-24,185.07408142089844
2021-11-25,187.30804443359375
2021-11-26,176.9975128173828
2021-11-29,180.69210815429688
2021-11-30,178.11447143554688
2021-12-01,183.61343383789062
2021-12-02,184.0430450439453
2021-12-03,179.23146057128906
2021-12-06,181.4654083251953
2021-12-07,183.52752685546875
2021-12-08,179.74697875976562
2021-12-09,177.16934204101562
2021-12-10,174.3339385986328
2021-12-13,173.1310577392578
2021-12-14,173.30291748046875
2021-12-15,174.59170532226562
2021-12-16,177.94264221191406
2021-12-17,178.97369384765625
2021-12-20,174.50579833984375
2021-12-21,175.96644592285156
2021-12-22,175.88052368164062
2021-12-23,181.29356384277344
2021-12-27,181.72317504882812
2021-12-28,183.52752685546875
2021-12-29,183.95712280273438
2021-12-30,184.30081176757812
2022-01-03,187.30804443359375
2022-01-04,192.4633026123047
2022-01-05,192.4633026123047
2022-01-07,198.3059539794922
2022-01-10,190.22935485839844
2022-01-11,192.63514709472656
2022-01-12,195.0409393310547
2022-01-13,198.9073944091797
2022-01-14,197.5326385498047
2022-01-17,198.04818725585938
2022-01-18,193.66619873046875
2022-01-19,190.91671752929688
2022-01-20,188.85462951660156
2022-01-21,182.1527862548828
2022-01-24,175.79461669921875
2022-01-25,177.7707977294922
2022-01-26,181.37948608398438
2022-01-27,180.0906982421875
2022-01-28,174.4198760986328
2022-01-31,174.248046875
2022-02-01,178.45816040039062
2022-02-02,180.77804565429688
2022-02-03,163.85157775878906
2022-02-04,162.82052612304688
2022-02-07,164.19528198242188
2022-02-08,164.7107696533203
2022-02-09,169.56533813476562
2022-02-10,167.88986206054688
2022-02-11,165.01150512695312
2022-02-14,161.44577026367188
2022-02-15,163.6797332763672
2022-02-16,164.96853637695312
2022-02-17,158.3955841064453
2022-02-18,159.98512268066406
2022-02-21,158.30966186523438
2022-02-22,157.96597290039062
2022-02-23,157.493408203125
2022-02-24,151.09230041503906
2022-02-25,153.9276885986328
2022-02-28,151.04933166503906
2022-03-01,144.51931762695312
2022-03-02,144.64820861816406
2022-03-03,138.8914794921875
2022-03-04,131.97483825683594
2022-03-07,131.2015380859375
2022-03-08,134.509521484375
2022-03-09,140.1802978515625
2022-03-10,139.14926147460938
2022-03-11,139.06332397460938
2022-03-14,142.8868408203125
2022-03-15,140.78176879882812
2022-03-16,146.10887145996094
2022-03-17,142.4142608642578
2022-03-18,142.07057189941406
2022-03-21,143.27346801757812
2022-03-22,143.40234375
2022-03-23,141.59800720214844
2022-03-24,138.11819458007812
2022-03-25,133.85113525390625
2022-03-28,133.22230529785156
2022-03-29,142.02593994140625
2022-03-30,138.7919464111328
2022-03-31,138.29786682128906
2022-04-01,138.52244567871094
2022-04-04,138.34278869628906
2022-04-05,133.3121337890625
2022-04-06,130.2578125
2022-04-07,132.323974609375
2022-04-08,136.0071258544922
2022-04-11,135.0638885498047
2022-04-12,137.3995361328125
2022-04-13,138.07327270507812
2022-04-14,137.3546142578125
2022-04-19,141.8462677001953
2022-04-20,143.1937713623047
2022-04-21,147.9549102783203
2022-04-22,143.0590057373047
2022-04-25,141.4869384765625
2022-04-26,143.77767944335938
2022-04-27,147.32608032226562
2022-04-28,145.9785919189453
2022-04-29,145.84385681152344
2022-05-02,144.0920867919922
2022-05-03,143.64292907714844
2022-05-04,143.28359985351562
2022-05-05,142.60984802246094
2022-05-06,145.52943420410156
2022-05-09,144.9455108642578
2022-05-10,148.0896759033203
2022-05-11,152.2668914794922
2022-05-12,155.90513610839844
2022-05-13,152.58131408691406
2022-05-16,153.92881774902344
2022-05-17,156.80345153808594
2022-05-18,155.2313995361328
2022-05-19,155.95005798339844
2022-05-20,152.3567352294922
2022-05-23,152.40164184570312
2022-05-24,149.79649353027344
2022-05-25,149.3922576904297
2022-05-27,156.80345153808594
2022-05-30,157.65689086914062
2022-05-31,154.7822265625
2022-06-01,158.60012817382812
2022-06-02,161.96885681152344
2022-06-03,162.23837280273438
2022-06-07,162.01377868652344
2022-06-08,160.93577575683594
2022-06-09,155.68055725097656
2022-06-10,151.59315490722656
2022-06-13,148.9430694580078
2022-06-14,149.79649353027344
2022-06-15,151.59315490722656
2022-06-16,148.76341247558594
2022-06-17,148.49391174316406
2022-06-20,149.0329132080078
2022-06-21,148.0447540283203
2022-06-22,141.9361114501953
2022-06-23,134.25538635253906
2022-06-27,142.47511291503906
2022-06-28,141.75643920898438
2022-06-29,139.8250274658203
2022-06-30,135.19863891601562
2022-07-01,136.9952850341797
2022-07-04,139.5555419921875
2022-07-05,139.28604125976562
2022-07-06,142.65476989746094
2022-07-07,147.14642333984375
2022-07-08,148.80831909179688
2022-07-11,144.49635314941406
2022-07-12,149.0329132080078
2022-07-13,147.19134521484375
2022-07-14,144.99041748046875
2022-07-15,145.52943420410156
2022-07-18,149.12274169921875
2022-07-19,153.70423889160156
2022-07-20,148.13458251953125
2022-07-21,148.80831909179688
2022-07-22,152.49148559570312
2022-07-25,151.54823303222656
2022-07-26,148.2244110107422
2022-07-27,146.2031707763672
2022-07-28,147.68540954589844
2022-07-29,152.89572143554688
2022-08-01,151.3685760498047
2022-08-02,146.87692260742188
2022-08-03,147.9549102783203
2022-08-04,148.2693328857422
2022-08-05,148.2244110107422
2022-08-08,150.2007293701172
2022-08-09,148.44898986816406
2022-08-10,152.1770477294922
2022-08-11,150.33551025390625
2022-08-12,150.1109161376953
2022-08-15,148.67356872558594
2022-08-16,151.81773376464844
2022-08-17,145.6192626953125
2022-08-18,148.2244110107422
2022-08-19,144.76585388183594
2022-08-22,141.2174530029297
2022-08-23,141.8013458251953
2022-08-24,142.47511291503906
2022-08-25,142.9242706298828
2022-08-26,148.2244110107422
2022-08-29,146.47267150878906
2022-08-30,148.9430694580078
2022-08-31,144.2268524169922
2022-09-01,140.408935546875
2022-09-02,144.04718017578125
2022-09-05,139.4656982421875
2022-09-06,139.5555419921875
2022-09-07,140.453857421875
2022-09-08,140.8131866455078
2022-09-09,142.1606903076172
2022-09-12,145.34976196289062
2022-09-13,140.8131866455078
2022-09-14,135.55795288085938
2022-09-15,134.47996520996094
2022-09-16,132.7731475830078
2022-09-19,134.47996520996094
2022-09-20,133.3570556640625
2022-09-21,135.87237548828125
2022-09-22,132.6383819580078
2022-09-23,134.0757293701172
2022-09-26,131.60531616210938
2022-09-27,130.6620635986328
2022-09-28,134.61471557617188
2022-09-29,132.54855346679688
2022-09-30,134.97406005859375
2022-10-03,137.13003540039062
2022-10-04,142.43019104003906
2022-10-05,141.08270263671875
2022-10-06,141.75643920898438
2022-10-07,137.17494201660156
2022-10-10,139.1063690185547
2022-10-11,139.60044860839844
2022-10-12,140.498779296875
2022-10-13,146.1582489013672
2022-10-14,145.12518310546875
2022-10-17,148.89816284179688
2022-10-18,150.1109161376953
2022-10-19,150.0210723876953
2022-10-20,150.33551025390625
2022-10-21,150.82955932617188
2022-10-24,152.44656372070312
2022-10-25,141.8013458251953
2022-10-26,142.7445831298828
2022-10-27,144.49635314941406
2022-10-28,146.06842041015625
2022-10-31,143.55311584472656
2022-11-01,145.25991821289062
2022-11-02,146.06842041015625
2022-11-03,142.83444213867188
2022-11-04,149.21258544921875
2022-11-07,154.19830322265625
2022-11-08,157.83653259277344
2022-11-09,157.83653259277344
2022-11-10,160.03744506835938
2022-11-11,165.78677368164062
2022-11-14,163.45111083984375
2022-11-15,160.66629028320312
2022-11-16,155.2313995361328
2022-11-17,153.0753936767578
2022-11-18,155.63563537597656
2022-11-21,154.6474609375
2022-11-22,156.1746368408203
2022-11-23,158.33062744140625
2022-11-24,158.0611114501953
2022-11-25,158.82470703125
2022-11-28,154.96189880371094
2022-11-29,155.50088500976562
2022-11-30,155.7254638671875
2022-12-01,156.1746368408203
2022-12-02,157.16278076171875
2022-12-05,157.3424530029297
2022-12-06,158.1509552001953
2022-12-07,154.7822265625
2022-12-08,151.14398193359375
2022-12-09,155.3661346435547
2022-12-12,154.01864624023438
2022-12-13,155.18646240234375
2022-12-14,152.1770477294922
2022-12-15,144.31666564941406
2022-12-16,143.28359985351562
2022-12-19,143.82260131835938
2022-12-20,143.01409912109375
2022-12-21,144.45144653320312
2022-12-22,141.5767822265625
2022-12-23,143.50819396972656
2022-12-27,144.36158752441406
2022-12-28,144.36158752441406
2022-12-29,145.30484008789062
2022-12-30,142.96917724609375
2023-01-02,147.28115844726562
2023-01-03,147.73033142089844
2023-01-04,152.98558044433594
2023-01-05,157.70179748535156
2023-01-09,164.61892700195312
2023-01-10,161.3849334716797
2023-01-11,163.00193786621094
2023-01-12,166.7300262451172
2023-01-13,166.86476135253906
2023-01-16,166.95458984375
2023-01-17,163.3163604736328
2023-01-18,165.5172576904297
2023-01-19,160.4866180419922
2023-01-20,165.83169555664062
2023-01-23,167.08935546875
