Date,FAST
2017-02-06,9.161025047302246
2017-02-07,9.055581092834473
2017-02-08,9.05739974975586
2017-02-09,9.135573387145996
2017-02-10,9.151938438415527
2017-02-13,9.113755226135254
2017-02-14,9.161025047302246
2017-02-15,9.17375373840332
2017-02-16,9.20102310180664
2017-02-17,9.219204902648926
2017-02-21,9.248292922973633
2017-02-22,9.248292922973633
2017-02-23,9.051945686340332
2017-02-24,9.108304977416992
2017-02-27,9.153752326965332
2017-02-28,9.095577239990234
2017-03-01,9.268290519714355
2017-03-02,9.20466136932373
2017-03-03,9.417370796203613
2017-03-06,9.493724822998047
2017-03-07,9.339194297790527
2017-03-08,9.351916313171387
2017-03-09,9.122849464416504
2017-03-10,9.235567092895508
2017-03-13,9.344648361206055
2017-03-14,9.215567588806152
2017-03-15,9.38282585144043
2017-03-16,9.317374229431152
2017-03-17,9.430093765258789
2017-03-20,9.417370796203613
2017-03-21,9.301013946533203
2017-03-22,9.402824401855469
2017-03-23,9.273743629455566
2017-03-24,9.228291511535645
2017-03-27,9.097394943237305
2017-03-28,9.250110626220703
2017-03-29,9.311924934387207
2017-03-30,9.330102920532227
2017-03-31,9.362829208374023
2017-04-03,9.33191967010498
2017-04-04,9.410097122192383
2017-04-05,9.401007652282715
2017-04-06,9.262836456298828
2017-04-07,9.131938934326172
2017-04-10,9.168299674987793
2017-04-11,9.151938438415527
2017-04-12,8.415634155273438
2017-04-13,8.279285430908203
2017-04-17,8.326552391052246
2017-04-18,8.046578407287598
2017-04-19,8.262921333312988
2017-04-20,8.266558647155762
2017-04-21,8.31564712524414
2017-04-24,8.313813209533691
2017-04-25,8.37057113647461
2017-04-26,8.38704776763916
2017-04-27,8.308320999145508
2017-04-28,8.18016529083252
2017-05-01,8.152701377868652
2017-05-02,8.253396034240723
2017-05-03,8.284521102905273
2017-05-04,8.33578109741211
2017-05-05,8.363247871398926
2017-05-08,8.385214805603027
2017-05-09,8.330291748046875
2017-05-10,8.328461647033691
2017-05-11,8.235089302062988
2017-05-12,8.191147804260254
2017-05-15,8.092283248901367
2017-05-16,8.048345565795898
2017-05-17,7.744426250457764
2017-05-18,7.861598491668701
2017-05-19,7.978771686553955
2017-05-22,8.123405456542969
2017-05-23,8.099605560302734
2017-05-24,7.9897565841674805
2017-05-25,7.925678253173828
2017-05-26,7.958631992340088
2017-05-30,7.922017574310303
2017-05-31,7.9037065505981445
2017-06-01,7.984262943267822
2017-06-02,8.105097770690918
2017-06-05,8.17466926574707
2017-06-06,7.707809925079346
2017-06-07,7.720623970031738
2017-06-08,7.766395568847656
2017-06-09,7.9677886962890625
2017-06-12,8.053834915161133
2017-06-13,7.94947624206543
2017-06-14,7.907367706298828
2017-06-15,7.991588592529297
2017-06-16,8.128900527954102
2017-06-19,8.169181823730469
2017-06-20,7.9110307693481445
2017-06-21,7.819489479064941
2017-06-22,7.83413553237915
2017-06-23,7.848780632019043
2017-06-26,7.808505058288574
2017-06-27,7.7096381187438965
2017-06-28,7.771888732910156
2017-06-29,7.786534786224365
2017-06-30,7.969615936279297
2017-07-03,8.064821243286133
2017-07-05,8.086790084838867
2017-07-06,8.068482398986816
2017-07-07,8.035527229309082
2017-07-10,8.00990104675293
2017-07-11,7.980600833892822
2017-07-12,7.821322441101074
2017-07-13,7.9037065505981445
2017-07-14,7.850612163543701
2017-07-17,7.781041145324707
2017-07-18,7.94947624206543
2017-07-19,7.813995361328125
2017-07-20,7.885398864746094
2017-07-21,7.764562606811523
2017-07-24,7.998784065246582
2017-07-25,8.19396686553955
2017-07-26,8.158646583557129
2017-07-27,8.14192008972168
2017-07-28,8.095444679260254
2017-07-31,7.9857707023620605
2017-08-01,7.991349220275879
2017-08-02,7.98948860168457
2017-08-03,7.913275241851807
2017-08-04,8.15307331085205
2017-08-07,8.006218910217285
2017-08-08,7.898406505584717
2017-08-09,8.011795043945312
2017-08-10,7.874238014221191
2017-08-11,7.920711994171143
2017-08-14,8.026667594909668
2017-08-15,7.948593616485596
2017-08-16,8.00993537902832
2017-08-17,7.734823703765869
2017-08-18,7.561944961547852
2017-08-21,7.429967403411865
2017-08-22,7.695785999298096
2017-08-23,7.65117073059082
2017-08-24,7.649312973022461
2017-08-25,7.706940174102783
2017-08-28,7.729246616363525
2017-08-29,7.697644233703613
2017-08-30,7.818471431732178
2017-08-31,7.931863784790039
2017-09-01,7.89654541015625
2017-09-05,7.814754962921143
2017-09-06,7.876099109649658
2017-09-07,7.794305801391602
2017-09-08,7.935582637786865
2017-09-11,7.9857707023620605
2017-09-12,8.095444679260254
2017-09-13,8.095444679260254
2017-09-14,8.097304344177246
2017-09-15,8.166084289550781
2017-09-18,8.197685241699219
2017-09-19,8.216275215148926
2017-09-20,8.283193588256836
2017-09-21,8.270181655883789
2017-09-22,8.225565910339355
2017-09-25,8.277616500854492
2017-09-26,8.409597396850586
2017-09-27,8.463501930236816
2017-09-28,8.500679969787598
2017-09-29,8.472800254821777
2017-10-02,8.506258010864258
2017-10-03,8.513691902160645
2017-10-04,8.48581314086914
2017-10-05,8.558308601379395
2017-10-06,8.556448936462402
2017-10-09,8.511836051940918
2017-10-10,8.338956832885742
2017-10-11,8.273900985717773
2017-10-12,8.539719581604004
2017-10-13,8.658687591552734
2017-10-16,8.7850923538208
2017-10-17,8.91149616241455
2017-10-18,9.006301879882812
2017-10-19,8.970976829528809
2017-10-20,8.995145797729492
2017-10-23,9.093668937683105
2017-10-24,8.764348030090332
2017-10-25,8.726927757263184
2017-10-26,8.88597297668457
2017-10-27,8.829839706420898
2017-10-30,8.754995346069336
2017-10-31,8.78867244720459
2017-11-01,8.753121376037598
2017-11-02,8.902813911437988
2017-11-03,8.96456241607666
2017-11-06,8.992626190185547
2017-11-07,8.988884925842285
2017-11-08,9.069343566894531
2017-11-09,8.8953275680542
2017-11-10,8.904684066772461
2017-11-13,8.837324142456055
2017-11-14,8.882230758666992
2017-11-15,8.900941848754883
2017-11-16,9.069343566894531
2017-11-17,9.069343566894531
2017-11-20,9.001980781555176
2017-11-21,9.065600395202637
2017-11-22,9.121733665466309
2017-11-24,9.181611061096191
2017-11-27,9.159154891967773
2017-11-28,9.43047046661377
2017-11-29,9.58764362335205
2017-11-30,9.802821159362793
2017-12-01,9.763527870178223
2017-12-04,10.268733978271484
2017-12-05,10.083492279052734
2017-12-06,9.997420310974121
2017-12-07,10.074137687683105
2017-12-08,10.062911033630371
2017-12-11,10.070395469665527
2017-12-12,9.909478187561035
2017-12-13,9.937545776367188
2017-12-14,9.830889701843262
2017-12-15,9.969354629516602
2017-12-18,10.049812316894531
2017-12-19,9.978710174560547
2017-12-20,10.019875526428223
2017-12-21,10.124659538269043
2017-12-22,10.113432884216309
2017-12-26,10.128400802612305
2017-12-27,10.236923217773438
2017-12-28,10.317383766174316
2017-12-29,10.233184814453125
2018-01-02,10.20511531829834
2018-01-03,10.208857536315918
2018-01-04,10.250020980834961
2018-01-05,10.270605087280273
2018-01-08,10.379132270812988
2018-01-09,10.358546257019043
2018-01-10,10.180790901184082
2018-01-11,10.308028221130371
2018-01-12,10.401585578918457
2018-01-16,10.373517036437988
2018-01-17,9.767271041870117
2018-01-18,9.97122573852539
2018-01-19,10.057299613952637
2018-01-22,10.165823936462402
2018-01-23,10.180790901184082
2018-01-24,10.639219284057617
2018-01-25,10.684122085571289
2018-01-26,10.794516563415527
2018-01-29,10.566242218017578
2018-01-30,10.515389442443848
2018-01-31,10.351527214050293
2018-02-01,10.264886856079102
2018-02-02,10.08784294128418
2018-02-05,9.805320739746094
2018-02-06,9.98613452911377
2018-02-07,10.027570724487305
2018-02-08,9.82227611541748
2018-02-09,10.072774887084961
2018-02-12,9.952230453491211
2018-02-13,10.089727401733398
2018-02-14,10.293140411376953
2018-02-15,10.485254287719727
2018-02-16,10.311976432800293
2018-02-20,10.215919494628906
2018-02-21,10.242287635803223
2018-02-22,10.206501007080078
2018-02-23,10.39673137664795
2018-02-26,10.558710098266602
2018-02-27,10.424985885620117
2018-02-28,10.306323051452637
2018-03-01,10.131162643432617
2018-03-02,10.247937202453613
2018-03-05,10.409915924072266
2018-03-06,10.635932922363281
2018-03-07,10.667949676513672
2018-03-08,10.645350456237793
2018-03-09,10.918452262878418
2018-03-12,10.888314247131348
2018-03-13,10.878900527954102
2018-03-14,10.805440902709961
2018-03-15,10.85064697265625
2018-03-16,10.99190616607666
2018-03-19,10.784725189208984
2018-03-20,10.607678413391113
2018-03-21,10.701852798461914
2018-03-22,10.411799430847168
2018-03-23,10.142461776733398
2018-03-26,10.345876693725586
2018-03-27,9.95411491394043
2018-03-28,10.016270637512207
2018-03-29,10.281841278076172
2018-04-02,10.02192211151123
2018-04-03,10.225335121154785
2018-04-04,10.336458206176758
2018-04-05,10.470185279846191
2018-04-06,10.104793548583984
2018-04-09,10.104793548583984
2018-04-10,10.249822616577148
2018-04-11,9.615092277526855
2018-04-12,9.551056861877441
2018-04-13,9.432395935058594
2018-04-16,9.543519973754883
2018-04-17,9.517151832580566
2018-04-18,9.545403480529785
2018-04-19,9.526573181152344
2018-04-20,9.50961971282959
2018-04-23,9.487016677856445
2018-04-24,9.387616157531738
2018-04-25,9.47554874420166
2018-04-26,9.53098201751709
2018-04-27,9.75272274017334
2018-04-30,9.555831909179688
2018-05-01,9.435406684875488
2018-05-02,9.397171020507812
2018-05-03,9.46025562286377
2018-05-04,9.68199634552002
2018-05-07,9.825362205505371
2018-05-08,9.808157920837402
2018-05-09,9.846385955810547
2018-05-10,9.811979293823242
2018-05-11,9.898001670837402
2018-05-14,9.898001670837402
2018-05-15,10.035632133483887
2018-05-16,10.13503360748291
2018-05-17,10.106358528137207
2018-05-18,10.08533000946045
2018-05-21,10.278397560119629
2018-05-22,10.073863983154297
2018-05-23,10.047101974487305
2018-05-24,10.092977523803711
2018-05-25,10.035632133483887
2018-05-29,10.035632133483887
2018-05-30,10.070038795471191
2018-05-31,10.175172805786133
2018-06-01,10.251635551452637
2018-06-04,10.221050262451172
2018-06-05,10.372062683105469
2018-06-06,9.957257270812988
2018-06-07,10.119741439819336
2018-06-08,10.096800804138184
2018-06-11,10.100625038146973
2018-06-12,10.222963333129883
2018-06-13,10.13503360748291
2018-06-14,10.09106731414795
2018-06-15,10.071951866149902
2018-06-18,10.01077938079834
2018-06-19,9.962991714477539
2018-06-20,10.08533000946045
2018-06-21,9.725958824157715
2018-06-22,9.670526504516602
2018-06-25,9.529070854187012
2018-06-26,9.44687557220459
2018-06-27,9.311153411865234
2018-06-28,9.31879997253418
2018-06-29,9.200284004211426
2018-07-02,9.175436973571777
2018-07-03,9.116175651550293
2018-07-05,9.190726280212402
2018-07-06,9.215578079223633
2018-07-09,9.485101699829102
2018-07-10,9.467901229858398
2018-07-11,10.419852256774902
2018-07-12,10.574687957763672
2018-07-13,10.55939769744873
2018-07-16,10.595715522766113
2018-07-17,10.693203926086426
2018-07-18,10.788782119750977
2018-07-19,10.861421585083008
2018-07-20,10.983758926391602
2018-07-23,11.067870140075684
2018-07-24,10.898480415344238
2018-07-25,11.071718215942383
2018-07-26,10.923504829406738
2018-07-27,10.877309799194336
2018-07-30,10.794540405273438
2018-07-31,10.95815372467041
2018-08-01,10.715620040893555
2018-08-02,10.859983444213867
2018-08-03,10.829188346862793
2018-08-06,10.923504829406738
2018-08-07,11.027445793151855
2018-08-08,11.123689651489258
2018-08-09,11.069790840148926
2018-08-10,11.10828971862793
2018-08-13,11.037069320678711
2018-08-14,11.229557991027832
2018-08-15,11.24302864074707
2018-08-16,11.416265487670898
2018-08-17,11.454761505126953
2018-08-20,11.576028823852539
2018-08-21,11.716540336608887
2018-08-22,11.691519737243652
2018-08-23,11.616449356079102
2018-08-24,11.44898796081543
2018-08-27,11.360443115234375
2018-08-28,11.308473587036133
2018-08-29,11.320025444030762
2018-08-30,11.196833610534668
2018-08-31,11.233404159545898
2018-09-04,11.36429500579834
2018-09-05,11.373918533325195
2018-09-06,11.358519554138184
2018-09-07,11.010122299194336
2018-09-10,11.196833610534668
2018-09-11,11.379693984985352
2018-09-12,11.310399055480957
2018-09-13,11.35659408569336
2018-09-14,11.117915153503418
2018-09-17,11.10828971862793
2018-09-18,11.179510116577148
2018-09-19,11.20645809173584
2018-09-20,11.300775527954102
2018-09-21,11.337346076965332
2018-09-24,11.106365203857422
2018-09-25,11.162187576293945
2018-09-26,11.119839668273926
2018-09-27,11.177580833435059
2018-09-28,11.167962074279785
2018-10-01,11.154485702514648
2018-10-02,11.137162208557129
2018-10-03,11.179510116577148
2018-10-04,10.931204795837402
2018-10-05,10.873457908630371
2018-10-08,10.91003131866455
2018-10-09,10.709844589233398
2018-10-10,9.945680618286133
2018-10-11,9.864836692810059
2018-10-12,10.022679328918457
2018-10-15,10.138167381286621
2018-10-16,10.192062377929688
2018-10-17,10.134318351745605
2018-10-18,10.113144874572754
2018-10-19,10.009203910827637
2018-10-22,9.920659065246582
2018-10-23,9.773225784301758
2018-10-24,9.439562797546387
2018-10-25,9.565656661987305
2018-10-26,9.57341480255127
2018-10-29,9.552079200744629
2018-10-30,9.955578804016113
2018-10-31,9.973037719726562
2018-11-01,10.050633430480957
2018-11-02,10.234922409057617
2018-11-05,10.211645126342773
2018-11-06,10.378475189208984
2018-11-07,10.609325408935547
2018-11-08,10.694682121276855
2018-11-09,10.622903823852539
2018-11-12,10.498749732971191
2018-11-13,10.613204956054688
2018-11-14,10.836295127868652
2018-11-15,11.059381484985352
2018-11-16,11.164135932922363
2018-11-19,11.150557518005371
2018-11-20,10.743179321289062
2018-11-21,11.00506591796875
2018-11-23,10.836295127868652
2018-11-26,11.179656982421875
2018-11-27,11.12145709991455
2018-11-28,11.459001541137695
2018-11-29,11.495859146118164
2018-11-30,11.495859146118164
2018-12-03,11.58703327178955
2018-12-04,11.109820365905762
2018-12-06,11.115639686584473
2018-12-07,10.7179594039917
2018-12-10,10.595746994018555
2018-12-11,10.648122787475586
2018-12-12,10.624842643737793
2018-12-13,10.617084503173828
2018-12-14,10.450252532958984
2018-12-17,10.275660514831543
2018-12-18,10.134048461914062
2018-12-19,9.986617088317871
2018-12-20,9.81008529663086
2018-12-21,9.78292465209961
2018-12-24,9.575357437133789
2018-12-26,10.009893417358398
2018-12-27,10.112709999084473
2018-12-28,10.09913158416748
2018-12-31,10.143747329711914
2019-01-02,9.973037719726562
2019-01-03,9.689811706542969
2019-01-04,10.087491035461426
2019-01-07,10.161206245422363
2019-01-08,10.42503547668457
2019-01-09,10.454132080078125
2019-01-10,10.568588256835938
2019-01-11,10.638422966003418
2019-01-14,10.489051818847656
2019-01-15,10.589925765991211
2019-01-16,10.498749732971191
2019-01-17,11.123396873474121
2019-01-18,11.513318061828613
2019-01-22,11.46481990814209
2019-01-23,11.426025390625
2019-01-24,11.40856647491455
2019-01-25,11.548236846923828
2019-01-28,11.521079063415527
2019-01-29,11.63359260559082
2019-01-30,11.846148490905762
2019-01-31,11.899291038513184
2019-02-01,11.917000770568848
2019-02-04,12.08823013305664
2019-02-05,12.127593040466309
2019-02-06,12.107912063598633
2019-02-07,11.956365585327148
2019-02-08,11.942587852478027
2019-02-11,12.176796913146973
2019-02-12,12.371641159057617
2019-02-13,12.401162147521973
2019-02-14,12.275202751159668
2019-02-15,12.393289566040039
2019-02-19,12.292913436889648
2019-02-20,12.222063064575195
2019-02-21,12.290947914123535
2019-02-22,12.332276344299316
2019-02-25,12.379512786865234
2019-02-26,12.361799240112305
2019-02-27,12.50153636932373
2019-02-28,12.387383460998535
2019-03-01,12.247648239135742
2019-03-04,12.330309867858887
2019-03-05,12.196479797363281
2019-03-06,12.208284378051758
2019-03-07,12.107912063598633
2019-03-08,12.09019947052002
2019-03-11,12.147275924682617
2019-03-12,12.235838890075684
2019-03-13,12.33621597290039
2019-03-14,12.239774703979492
2019-03-15,12.257488250732422
2019-03-18,12.430684089660645
2019-03-19,12.326373100280762
2019-03-20,12.326373100280762
2019-03-21,12.572386741638184
2019-03-22,12.143339157104492
2019-03-25,12.182699203491211
2019-03-26,12.265364646911621
2019-03-27,12.344088554382324
2019-03-28,12.499567985534668
2019-03-29,12.657018661499023
2019-04-01,12.948299407958984
2019-04-02,12.991601943969727
2019-04-03,12.954207420349121
2019-04-04,13.052610397338867
2019-04-05,13.121495246887207
2019-04-08,13.10575008392334
2019-04-09,12.786914825439453
2019-04-10,12.830211639404297
2019-04-11,13.477725982666016
