Date,PAG.L
2019-05-15,460.84423828125
2019-05-16,462.0408020019531
2019-05-17,461.4424743652344
2019-05-20,459.84716796875
2019-05-21,471.2137451171875
2019-05-22,457.6536560058594
2019-05-23,438.5099792480469
2019-05-24,433.1258239746094
2019-05-28,434.3222961425781
2019-05-29,434.9205017089844
2019-05-30,443.096435546875
2019-05-31,433.5245666503906
2019-06-03,431.13165283203125
2019-06-04,429.33697509765625
2019-06-05,431.72991943359375
2019-06-06,430.7328186035156
2019-06-07,434.3222961425781
2019-06-10,435.11993408203125
2019-06-11,433.3252258300781
2019-06-12,433.1258239746094
2019-06-13,441.10235595703125
2019-06-14,438.5099792480469
2019-06-17,444.2929992675781
2019-06-18,442.89703369140625
2019-06-19,447.4836120605469
2019-06-20,432.92645263671875
2019-06-21,439.10821533203125
2019-06-24,436.7152404785156
2019-06-25,427.3427734375
2019-06-26,428.5392761230469
2019-06-27,431.9293212890625
2019-06-28,437.51287841796875
2019-07-01,439.9058837890625
2019-07-02,448.87945556640625
2019-07-03,447.084716796875
2019-07-04,447.7528991699219
2019-07-05,447.95233154296875
2019-07-08,445.7583923339844
2019-07-09,441.570068359375
2019-07-10,438.3789978027344
2019-07-11,441.9690856933594
2019-07-12,443.5645446777344
2019-07-15,442.76678466796875
2019-07-16,444.3623352050781
2019-07-17,445.1600646972656
2019-07-18,446.55615234375
2019-07-19,443.1656494140625
2019-07-22,443.76397705078125
2019-07-23,450.34564208984375
2019-07-24,446.7556457519531
2019-07-25,439.9745788574219
2019-07-26,428.2073059082031
2019-07-29,426.81121826171875
2019-07-30,420.8278503417969
2019-07-31,415.841796875
2019-08-01,409.6589660644531
2019-08-02,398.09124755859375
2019-08-05,391.3100891113281
2019-08-06,390.71173095703125
2019-08-07,390.9112243652344
2019-08-08,395.4983825683594
2019-08-09,393.9028625488281
2019-08-12,386.92230224609375
2019-08-13,394.5012512207031
2019-08-14,388.11895751953125
2019-08-15,388.7173156738281
2019-08-16,396.29620361328125
2019-08-19,406.0690002441406
2019-08-20,411.6534423828125
2019-08-21,412.25177001953125
2019-08-22,419.63116455078125
2019-08-23,425.8139343261719
2019-08-27,427.8084716796875
2019-08-28,424.41790771484375
2019-08-29,434.7890319824219
2019-08-30,434.98846435546875
2019-09-02,439.1767578125
2019-09-03,434.7890319824219
2019-09-04,441.76959228515625
2019-09-05,448.7500915527344
2019-09-06,446.9551086425781
2019-09-09,450.146240234375
2019-09-10,461.1156005859375
2019-09-11,463.3095397949219
2019-09-12,462.11285400390625
2019-09-13,466.8995361328125
2019-09-16,465.702880859375
2019-09-17,465.10455322265625
2019-09-18,466.50067138671875
2019-09-19,465.10455322265625
2019-09-20,470.6889953613281
2019-09-23,466.30120849609375
2019-09-24,465.702880859375
2019-09-25,467.2984313964844
2019-09-26,470.88848876953125
2019-09-27,480.8606262207031
2019-09-30,481.0600891113281
2019-10-01,477.2706604003906
2019-10-02,467.4978332519531
2019-10-03,461.1156005859375
2019-10-04,463.9079284667969
2019-10-07,461.1156005859375
2019-10-08,459.3206481933594
2019-10-09,456.72784423828125
2019-10-10,465.702880859375
2019-10-11,489.4367370605469
2019-10-14,484.65008544921875
2019-10-15,504.59454345703125
2019-10-16,498.4117431640625
2019-10-17,499.1098327636719
2019-10-18,494.8218078613281
2019-10-21,502.6001281738281
2019-10-22,501.1042785644531
2019-10-23,503.5973205566406
2019-10-24,499.6084289550781
2019-10-25,501.1042785644531
2019-10-28,502.10150146484375
2019-10-29,508.5834655761719
2019-10-30,506.09039306640625
2019-10-31,502.10150146484375
2019-11-01,504.0959777832031
2019-11-04,507.087646484375
2019-11-05,513.5694580078125
2019-11-06,509.5806884765625
2019-11-07,510.5778503417969
2019-11-08,504.0959777832031
2019-11-11,508.0848083496094
2019-11-12,516.561279296875
2019-11-13,501.1042785644531
2019-11-14,490.23455810546875
2019-11-15,499.6084289550781
2019-11-18,500.60565185546875
2019-11-19,506.09039306640625
2019-11-20,499.1098327636719
2019-11-21,497.2151184082031
2019-11-22,495.8190002441406
2019-11-25,502.10150146484375
2019-11-26,500.60565185546875
2019-11-27,498.6112060546875
2019-11-28,501.1042785644531
2019-11-29,495.6195373535156
2019-12-02,486.2456970214844
2019-12-03,475.4755859375
2019-12-04,479.0656433105469
2019-12-05,489.4367370605469
2019-12-06,506.5890197753906
2019-12-09,518.0570068359375
2019-12-10,498.01287841796875
2019-12-11,487.64178466796875
2019-12-12,487.84124755859375
2019-12-13,533.015380859375
2019-12-16,551.962646484375
2019-12-17,538.5001831054688
2019-12-18,538.0014038085938
2019-12-19,537.0042114257812
2019-12-20,537.5029296875
2019-12-23,539.497314453125
2019-12-24,537.5029296875
2019-12-27,545.979248046875
2019-12-30,542.4889526367188
2019-12-31,537.5029296875
2020-01-02,551.962646484375
2020-01-03,539.9959716796875
2020-01-06,516.0626220703125
2020-01-07,523.043212890625
2020-01-08,525.03759765625
2020-01-09,506.2268981933594
2020-01-10,504.23193359375
2020-01-13,503.7331848144531
2020-01-14,493.9578552246094
2020-01-15,484.3818664550781
2020-01-16,484.5813293457031
2020-01-17,495.5537109375
2020-01-20,486.97540283203125
2020-01-21,492.76080322265625
2020-01-22,500.24200439453125
2020-01-23,509.2193908691406
2020-01-24,525.6779174804688
2020-01-27,520.6905517578125
2020-01-28,528.6704711914062
2020-01-29,525.6779174804688
2020-01-30,508.7206726074219
2020-01-31,506.7257080078125
2020-02-03,512.2119140625
2020-02-04,520.1917724609375
2020-02-05,523.6829223632812
2020-02-06,527.17431640625
2020-02-07,529.66796875
2020-02-10,527.6729736328125
2020-02-11,532.1616821289062
2020-02-12,535.65283203125
2020-02-13,530.6654663085938
2020-02-14,525.1793212890625
2020-02-17,533.657958984375
2020-02-18,525.1793212890625
2020-02-19,519.6930541992188
2020-02-20,514.2068481445312
2020-02-21,509.2193908691406
2020-02-24,498.147216796875
2020-02-25,491.7633056640625
2020-02-26,488.17236328125
2020-02-27,468.4219970703125
2020-02-28,453.85858154296875
2020-03-02,460.8410339355469
2020-03-03,457.05059814453125
2020-03-04,460.4420471191406
2020-03-05,443.6842041015625
2020-03-06,429.9187927246094
2020-03-09,393.21112060546875
2020-03-10,397.4006042480469
2020-03-11,405.9789733886719
2020-03-12,360.8923645019531
2020-03-13,362.2889099121094
2020-03-16,331.1671447753906
2020-03-17,307.0278625488281
2020-03-18,267.3277282714844
2020-03-19,238.00148010253906
2020-03-20,256.5548400878906
2020-03-23,257.7518005371094
2020-03-24,279.297607421875
2020-03-25,315.8058166503906
2020-03-26,348.1245422363281
2020-03-27,329.9701843261719
2020-03-30,322.98779296875
2020-03-31,331.5661315917969
2020-04-01,289.072998046875
2020-04-02,284.28509521484375
2020-04-03,285.8810729980469
2020-04-06,304.6339111328125
2020-04-07,328.773193359375
2020-04-08,327.7757568359375
2020-04-09,341.9400939941406
2020-04-14,340.3440856933594
2020-04-15,310.21990966796875
2020-04-16,313.8108215332031
2020-04-17,325.58123779296875
2020-04-20,321.9902648925781
2020-04-21,306.2298889160156
2020-04-22,313.0128173828125
2020-04-23,324.38427734375
2020-04-24,324.7832336425781
2020-04-27,326.1796875
2020-04-28,337.9500427246094
2020-04-29,348.9225158691406
2020-04-30,332.7631530761719
2020-05-01,326.1796875
2020-05-04,325.1822814941406
2020-05-05,320.394287109375
2020-05-06,323.58624267578125
2020-05-07,329.5711669921875
2020-05-11,321.1922607421875
2020-05-12,319.7957763671875
2020-05-13,316.6037902832031
2020-05-14,311.017822265625
2020-05-15,322.3892517089844
2020-05-18,325.58123779296875
2020-05-19,322.3892517089844
2020-05-20,326.7782287597656
2020-05-21,315.8058166503906
2020-05-22,324.9827575683594
2020-05-26,340.1445617675781
2020-05-27,363.6853332519531
2020-05-28,360.2939453125
2020-05-29,353.31146240234375
2020-06-01,338.5485534667969
2020-06-02,349.321533203125
2020-06-03,366.47833251953125
2020-06-04,368.6728515625
2020-06-05,388.0242004394531
2020-06-08,391.8146667480469
2020-06-09,368.47332763671875
2020-06-10,350.1195068359375
2020-06-11,330.5686950683594
2020-06-12,340.94256591796875
2020-06-15,339.5461120605469
2020-06-16,354.5084228515625
2020-06-17,354.9074401855469
2020-06-18,347.1270446777344
2020-06-19,350.718017578125
2020-06-22,351.3165283203125
2020-06-23,352.5134582519531
2020-06-24,343.9350280761719
2020-06-25,349.12200927734375
2020-06-26,345.33154296875
2020-06-29,354.9074401855469
2020-06-30,349.12200927734375
2020-07-01,345.92999267578125
2020-07-02,350.3190002441406
2020-07-03,347.3265075683594
2020-07-06,359.6954345703125
2020-07-07,344.9325256347656
2020-07-08,338.94757080078125
2020-07-09,334.35919189453125
2020-07-10,347.1270446777344
2020-07-13,348.9225158691406
2020-07-14,346.9275207519531
2020-07-15,353.31146240234375
2020-07-16,355.1069030761719
2020-07-17,358.2989501953125
2020-07-20,355.7054443359375
2020-07-21,361.889892578125
2020-07-22,364.08441162109375
2020-07-23,364.2838439941406
2020-07-24,354.1095275878906
2020-07-27,335.755615234375
2020-07-28,334.1596374511719
2020-07-29,326.1796875
2020-07-30,315.4068603515625
2020-07-31,313.41180419921875
2020-08-03,329.5711669921875
2020-08-04,337.7505798339844
2020-08-05,333.7607116699219
2020-08-06,331.3666687011719
2020-08-07,331.96514892578125
2020-08-10,335.55615234375
2020-08-11,349.321533203125
2020-08-12,350.3190002441406
2020-08-13,350.1195068359375
2020-08-14,348.32403564453125
2020-08-17,341.3416442871094
2020-08-18,338.94757080078125
2020-08-19,343.1370544433594
2020-08-20,341.14208984375
2020-08-21,343.73553466796875
2020-08-24,346.32904052734375
2020-08-25,343.1370544433594
2020-08-26,351.5159912109375
2020-08-27,358.0994567871094
2020-08-28,355.1069030761719
2020-09-01,342.33905029296875
2020-09-02,348.52349853515625
2020-09-03,347.3265075683594
2020-09-04,346.1295166015625
2020-09-07,348.7230224609375
2020-09-08,355.7054443359375
2020-09-09,351.1169738769531
2020-09-10,355.7054443359375
2020-09-11,343.3365478515625
2020-09-14,353.71044921875
2020-09-15,359.6954345703125
2020-09-16,364.6829528808594
2020-09-17,361.0919189453125
2020-09-18,356.1044006347656
2020-09-21,305.4319152832031
2020-09-22,311.21728515625
2020-09-23,318.79827880859375
2020-09-24,302.04034423828125
2020-09-25,302.6388854980469
2020-09-28,326.9776611328125
2020-09-29,314.20977783203125
2020-09-30,332.1646423339844
2020-10-01,329.1722106933594
2020-10-02,331.1671447753906
2020-10-05,336.3541259765625
2020-10-06,352.3139953613281
2020-10-07,344.1345520019531
2020-10-08,340.94256591796875
2020-10-09,342.33905029296875
2020-10-12,338.5485534667969
2020-10-13,322.1897277832031
2020-10-14,321.1922607421875
2020-10-15,325.1822814941406
2020-10-16,319.1972961425781
2020-10-19,324.9827575683594
2020-10-20,324.5837097167969
2020-10-21,320.99273681640625
2020-10-22,327.37677001953125
2020-10-23,328.37420654296875
2020-10-26,319.9952392578125
2020-10-27,316.204833984375
2020-10-28,298.2499694824219
2020-10-29,296.4544677734375
2020-10-30,294.4595031738281
2020-11-02,293.262451171875
2020-11-03,298.449462890625
2020-11-04,299.2474670410156
2020-11-05,300.6439208984375
2020-11-06,312.21484375
2020-11-09,346.32904052734375
2020-11-10,371.4658203125
2020-11-11,386.8271789550781
2020-11-12,380.84222412109375
2020-11-13,393.21112060546875
2020-11-16,404.58251953125
2020-11-17,409.5700378417969
2020-11-18,428.7218017578125
2020-11-19,425.7293395996094
2020-11-20,422.9364013671875
2020-11-23,432.5122985839844
2020-11-24,433.9088134765625
2020-11-25,418.9464416503906
2020-11-26,410.9664611816406
2020-11-27,407.7745361328125
2020-11-30,402.58758544921875
2020-12-01,426.9263916015625
2020-12-02,430.3177795410156
2020-12-03,450.2676696777344
2020-12-04,466.4270324707031
2020-12-07,448.8711853027344
2020-12-08,454.05810546875
2020-12-09,457.2500915527344
2020-12-10,444.681640625
2020-12-11,445.6791687011719
2020-12-14,443.2851867675781
2020-12-15,453.85858154296875
2020-12-16,457.05059814453125
2020-12-17,462.63653564453125
2020-12-18,468.82098388671875
2020-12-21,450.8661193847656
2020-12-22,453.6590881347656
2020-12-23,475.8034362792969
2020-12-24,488.5713195800781
2020-12-29,490.7658386230469
2020-12-30,492.36181640625
2020-12-31,487.37432861328125
2021-01-04,469.0205078125
2021-01-05,475.40447998046875
2021-01-06,488.17236328125
2021-01-07,490.9653625488281
2021-01-08,484.3818664550781
2021-01-11,476.0029602050781
2021-01-12,477.5989074707031
2021-01-13,478.59637451171875
2021-01-14,476.6014099121094
2021-01-15,480.7909240722656
2021-01-18,481.18988037109375
2021-01-19,481.18988037109375
2021-01-20,489.7682800292969
2021-01-21,488.37188720703125
2021-01-22,482.7859191894531
2021-01-25,480.1924133300781
2021-01-26,482.38690185546875
2021-01-27,475.6039733886719
2021-01-28,454.1952819824219
2021-01-29,452.5987854003906
2021-02-01,447.4102783203125
2021-02-02,452.0001525878906
2021-02-03,450.4037170410156
2021-02-04,454.39483642578125
2021-02-05,455.9913635253906
2021-02-08,450.6033020019531
2021-02-09,449.2063293457031
2021-02-10,454.5944519042969
2021-02-11,447.6098937988281
2021-02-12,441.2239990234375
2021-02-15,462.97589111328125
2021-02-16,458.7851257324219
2021-02-17,451.201904296875
2021-02-18,438.43017578125
2021-02-19,447.0111999511719
2021-02-22,443.2196044921875
2021-02-23,447.8094177246094
2021-02-24,457.787353515625
2021-02-25,449.00677490234375
2021-02-26,448.00897216796875
2021-03-01,462.177734375
2021-03-02,456.9891357421875
2021-03-03,463.1754150390625
2021-03-04,463.9736633300781
2021-03-05,459.3838195800781
2021-03-08,466.967041015625
2021-03-09,472.9538269042969
2021-03-10,471.9560241699219
2021-03-11,464.9714660644531
2021-03-12,466.5679626464844
2021-03-15,456.7895812988281
2021-03-16,458.5856018066406
2021-03-17,447.2107238769531
2021-03-18,450.00457763671875
2021-03-19,443.2196044921875
2021-03-22,443.8182373046875
2021-03-23,441.62310791015625
2021-03-24,455.39263916015625
2021-03-25,458.7851257324219
2021-03-26,462.5767517089844
2021-03-29,458.9847106933594
2021-03-30,461.5790100097656
2021-03-31,456.59002685546875
2021-04-01,462.97589111328125
2021-04-06,466.967041015625
2021-04-07,467.5657043457031
2021-04-08,475.94720458984375
2021-04-09,474.5502624511719
2021-04-12,474.74981689453125
2021-04-13,486.5237731933594
2021-04-14,476.94500732421875
2021-04-15,478.5414123535156
2021-04-16,471.15777587890625
2021-04-19,469.1622619628906
2021-04-20,452.9979553222656
2021-04-21,446.01336669921875
2021-04-22,451.201904296875
2021-04-23,452.5987854003906
2021-04-26,460.5811462402344
2021-04-27,454.79388427734375
2021-04-28,457.5877990722656
2021-04-29,458.38604736328125
2021-04-30,469.36175537109375
2021-05-04,470.7586669921875
2021-05-05,479.9383239746094
2021-05-06,483.7298889160156
2021-05-07,488.1202697753906
2021-05-10,494.1070556640625
2021-05-11,483.9294738769531
2021-05-12,486.1246337890625
2021-05-13,483.9294738769531
2021-05-14,492.11138916015625
2021-05-17,486.9228820800781
2021-05-18,482.3330383300781
2021-05-19,478.9405212402344
2021-05-20,485.7255554199219
2021-05-21,480.736572265625
2021-05-24,478.34185791015625
2021-05-25,480.9361572265625
2021-05-26,488.7189025878906
2021-05-27,483.9294738769531
2021-05-28,484.5281677246094
2021-06-01,500.8919982910156
2021-06-02,507.8764953613281
2021-06-03,507.377685546875
2021-06-04,505.8810119628906
2021-06-07,510.8699645996094
2021-06-08,568.2430419921875
2021-06-09,538.3092041015625
2021-06-10,543.7969970703125
2021-06-11,554.2739868164062
2021-06-14,543.7969970703125
2021-06-15,540.3048095703125
2021-06-16,533.3203125
2021-06-17,533.8192138671875
2021-06-18,525.8367919921875
2021-06-21,537.3114013671875
2021-06-22,543.2982177734375
2021-06-23,541.801513671875
2021-06-24,523.3424072265625
2021-06-25,527.8323974609375
2021-06-28,514.861083984375
2021-06-29,512.8655395507812
2021-06-30,508.3754577636719
2021-07-01,518.9255981445312
2021-07-02,528.9049072265625
2021-07-05,541.379150390625
2021-07-06,530.40185546875
2021-07-07,535.3916015625
2021-07-08,524.9132080078125
2021-07-09,532.397705078125
2021-07-12,538.3853149414062
2021-07-13,536.3895263671875
2021-07-14,535.890380859375
2021-07-15,522.9172973632812
2021-07-16,521.9193725585938
2021-07-19,500.9627685546875
2021-07-20,503.95654296875
2021-07-21,521.42041015625
2021-07-22,525.9111328125
2021-07-23,534.8925170898438
2021-07-26,540.3811645507812
2021-07-27,539.8822631835938
2021-07-28,553.3543701171875
2021-07-29,546.86767578125
2021-07-30,551.3583984375
2021-08-02,550.8594970703125
2021-08-03,554.8511352539062
2021-08-04,556.34814453125
2021-08-05,557.3460083007812
2021-08-06,557.3460083007812
2021-08-09,558.343994140625
2021-08-10,560.3399047851562
2021-08-11,568.8223266601562
2021-08-12,567.325439453125
2021-08-13,567.8244018554688
2021-08-16,557.3460083007812
2021-08-17,552.8552856445312
2021-08-18,561.8367309570312
2021-08-19,555.8491821289062
2021-08-20,559.3419189453125
2021-08-23,555.3502197265625
2021-08-24,560.8388061523438
2021-08-25,568.8223266601562
2021-08-26,564.3316040039062
2021-08-27,564.8304443359375
2021-08-31,560.8388061523438
2021-09-01,567.325439453125
2021-09-02,565.8284912109375
2021-09-03,559.3419189453125
2021-09-06,565.32958984375
2021-09-07,564.8304443359375
2021-09-08,556.34814453125
2021-09-09,554.8511352539062
2021-09-10,553.3543701171875
2021-09-13,567.8193969726562
2021-09-14,542.3770751953125
2021-09-15,536.3895263671875
2021-09-16,543.3749389648438
2021-09-17,549.3626098632812
2021-09-20,541.379150390625
2021-09-21,539.8822631835938
2021-09-22,553.853271484375
2021-09-23,553.853271484375
2021-09-24,549.8615112304688
2021-09-27,553.853271484375
2021-09-28,544.8718872070312
2021-09-29,544.3729248046875
2021-09-30,544.3729248046875
2021-10-01,544.3729248046875
2021-10-04,540.3811645507812
2021-10-05,550.3604736328125
2021-10-06,542.3770751953125
2021-10-07,547.3667602539062
2021-10-08,547.8656616210938
2021-10-11,551.3583984375
2021-10-12,546.86767578125
2021-10-13,535.890380859375
2021-10-14,533.8945922851562
2021-10-15,545.370849609375
2021-10-18,543.3749389648438
2021-10-19,543.3749389648438
2021-10-20,538.3853149414062
2021-10-21,529.4039306640625
2021-10-22,540.3811645507812
2021-10-25,550.3604736328125
2021-10-26,550.3604736328125
2021-10-27,552.8552856445312
2021-10-28,545.370849609375
2021-10-29,547.3667602539062
2021-11-01,553.853271484375
2021-11-02,543.8739013671875
2021-11-03,534.3936157226562
2021-11-04,533.3956909179688
2021-11-05,543.8739013671875
2021-11-08,539.8822631835938
2021-11-09,532.896728515625
2021-11-10,536.3895263671875
2021-11-11,533.8945922851562
2021-11-12,534.3936157226562
2021-11-15,533.3956909179688
2021-11-16,537.3873291015625
2021-11-17,530.40185546875
2021-11-18,534.8925170898438
2021-11-19,529.90283203125
2021-11-22,533.3956909179688
2021-11-23,531.3997192382812
2021-11-24,525.4121704101562
2021-11-25,528.9049072265625
2021-11-26,509.94415283203125
2021-11-29,517.9276733398438
2021-11-30,516.4307861328125
2021-12-01,525.9111328125
2021-12-02,528.4059448242188
2021-12-03,527.906982421875
2021-12-06,537.8863525390625
2021-12-07,540.8800659179688
2021-12-08,545.8698120117188
2021-12-09,545.8698120117188
2021-12-10,541.379150390625
2021-12-13,534.8925170898438
2021-12-14,539.8822631835938
2021-12-15,547.8656616210938
2021-12-16,551.8574829101562
2021-12-17,553.3543701171875
2021-12-20,539.8822631835938
2021-12-21,541.379150390625
2021-12-22,551.8574829101562
2021-12-23,557.3460083007812
2021-12-24,554.8511352539062
2021-12-29,562.8347778320312
2021-12-30,567.325439453125
2021-12-31,565.32958984375
2022-01-04,582.79345703125
2022-01-05,569.3212890625
2022-01-06,570.8182373046875
2022-01-07,575.807861328125
2022-01-10,580.7974243164062
2022-01-11,581.79541015625
2022-01-12,580.7974243164062
2022-01-13,581.79541015625
2022-01-14,588.7809448242188
2022-01-17,588.7809448242188
2022-01-18,589.7789916992188
2022-01-19,588.7809448242188
2022-01-20,600.2572021484375
2022-01-21,598.2613525390625
2022-01-24,594.2695922851562
2022-01-25,607.7417602539062
2022-01-26,616.2241821289062
2022-01-27,574.4867553710938
2022-01-28,571.491943359375
2022-01-31,568.497314453125
2022-02-01,574.98583984375
2022-02-02,574.98583984375
2022-02-03,576.9823608398438
2022-02-04,563.5062255859375
2022-02-07,568.497314453125
2022-02-08,573.488525390625
2022-02-09,579.9771728515625
2022-02-10,570.9929809570312
2022-02-11,578.479736328125
2022-02-14,566.5008544921875
2022-02-15,564.50439453125
2022-02-16,558.514892578125
2022-02-17,546.0369262695312
2022-02-18,549.03173828125
2022-02-21,542.5430908203125
2022-02-22,540.047607421875
2022-02-23,540.5465698242188
2022-02-24,502.11444091796875
2022-02-25,517.0879516601562
2022-02-28,504.6099853515625
2022-03-01,475.9605407714844
2022-03-02,482.34930419921875
2022-03-03,466.3774108886719
2022-03-04,442.0204162597656
2022-03-07,428.0450439453125
2022-03-08,426.4478759765625
2022-03-09,456.5947265625
2022-03-10,450.60528564453125
2022-03-11,465.3792419433594
2022-03-14,475.9605407714844
2022-03-15,465.9781494140625
2022-03-16,483.547119140625
2022-03-17,489.1372985839844
2022-03-18,501.11614990234375
2022-03-21,497.3228759765625
2022-03-22,504.11083984375
2022-03-23,498.32110595703125
2022-03-24,493.1302795410156
2022-03-25,494.32818603515625
2022-03-28,497.3228759765625
2022-03-29,511.0986022949219
2022-03-30,505.6082458496094
2022-03-31,499.1197204589844
2022-04-01,505.6082458496094
2022-04-04,500.11798095703125
2022-04-05,499.6188049316406
2022-04-06,490.1355285644531
2022-04-07,489.53662109375
2022-04-08,495.5260314941406
2022-04-11,499.6188049316406
2022-04-12,496.32464599609375
2022-04-13,496.5242614746094
2022-04-14,500.11798095703125
2022-04-19,500.6170349121094
2022-04-20,503.6117858886719
2022-04-21,507.1056213378906
2022-04-22,495.3263854980469
2022-04-25,490.3351745605469
2022-04-26,490.7344970703125
2022-04-27,488.3387145996094
2022-04-28,491.93231201171875
2022-04-29,495.1267395019531
2022-05-03,492.3316650390625
2022-05-04,492.13201904296875
2022-05-05,492.73095703125
2022-05-06,482.74859619140625
2022-05-09,471.5682678222656
2022-05-10,461.5858459472656
2022-05-11,464.5806579589844
2022-05-12,464.5806579589844
2022-05-13,473.764404296875
2022-05-16,476.1601867675781
2022-05-17,485.14434814453125
2022-05-18,479.3545837402344
2022-05-19,462.9834289550781
2022-05-20,467.3757019042969
2022-05-23,479.75384521484375
2022-05-24,477.35809326171875
2022-05-25,479.3545837402344
2022-05-26,488.53839111328125
2022-05-27,493.3299560546875
2022-05-30,497.3228759765625
2022-05-31,490.9341735839844
2022-06-01,487.9394226074219
2022-06-06,493.5295715332031
2022-06-07,498.32110595703125
2022-06-08,490.9341735839844
2022-06-09,489.1372985839844
2022-06-10,479.9534912109375
2022-06-13,469.1724853515625
2022-06-14,501.11614990234375
2022-06-15,503.1126708984375
2022-06-16,492.73095703125
2022-06-17,494.32818603515625
2022-06-20,479.1548767089844
2022-06-21,480.15313720703125
2022-06-22,479.3545837402344
2022-06-23,473.16546630859375
2022-06-24,479.55419921875
2022-06-27,486.34222412109375
2022-06-28,494.5278015136719
2022-06-29,496.125
2022-06-30,488.53839111328125
2022-07-01,488.1390686035156
2022-07-04,492.13201904296875
2022-07-05,482.149658203125
2022-07-06,485.94293212890625
2022-07-07,476.052490234375
2022-07-08,478.4486999511719
2022-07-11,485.2380676269531
2022-07-12,494.22393798828125
2022-07-13,490.82928466796875
2022-07-14,489.2317810058594
2022-07-15,496.62017822265625
2022-07-18,499.7153015136719
2022-07-19,507.7027893066406
2022-07-20,507.7027893066406
2022-07-21,516.6886596679688
2022-07-22,515.1910400390625
2022-07-25,522.6792602539062
2022-07-26,520.6823120117188
2022-07-27,526.1737670898438
2022-07-28,531.1658935546875
2022-07-29,534.1612548828125
2022-08-01,537.6557006835938
2022-08-02,537.156494140625
2022-08-03,546.6416625976562
2022-08-04,548.6385498046875
2022-08-05,553.1314086914062
2022-08-08,556.1267700195312
2022-08-09,561.6181030273438
2022-08-10,568.6071166992188
2022-08-11,572.6008911132812
2022-08-12,577.5930786132812
2022-08-15,579.58984375
2022-08-16,566.111083984375
2022-08-17,565.112548828125
2022-08-18,565.6118774414062
2022-08-19,562.6165161132812
2022-08-22,557.6243286132812
2022-08-23,558.622802734375
2022-08-24,547.1408081054688
2022-08-25,542.1487426757812
2022-08-26,542.1487426757812
2022-08-30,539.1534423828125
2022-08-31,536.1580200195312
2022-09-01,494.22393798828125
2022-09-02,502.71063232421875
2022-09-05,501.712158203125
2022-09-06,500.2145690917969
2022-09-07,492.2270812988281
2022-09-08,493.22552490234375
2022-09-09,494.8230285644531
2022-09-12,505.2066650390625
2022-09-13,498.2176208496094
2022-09-14,489.43145751953125
2022-09-15,497.21923828125
2022-09-16,499.0163879394531
2022-09-20,488.2333679199219
2022-09-21,495.2223815917969
2022-09-22,484.83868408203125
2022-09-23,470.8606262207031
2022-09-26,446.4989013671875
2022-09-27,424.9327392578125
2022-09-28,408.5584716796875
2022-09-29,386.3932800292969
2022-09-30,394.1809997558594
2022-10-03,399.17315673828125
2022-10-04,414.5491027832031
2022-10-05,408.5584716796875
2022-10-06,410.3556213378906
2022-10-07,410.7549743652344
2022-10-10,407.1606750488281
2022-10-11,401.7691345214844
2022-10-12,365.42620849609375
2022-10-13,390.7863464355469
2022-10-14,395.9782409667969
2022-10-17,417.5443420410156
2022-10-18,416.1465148925781
2022-10-19,408.7581481933594
2022-10-20,413.1512756347656
2022-10-21,407.7596740722656
2022-10-24,403.56634521484375
2022-10-25,422.5364990234375
2022-10-26,426.5302429199219
2022-10-27,430.12457275390625
2022-10-28,427.1293029785156
2022-10-31,427.32904052734375
2022-11-01,427.7283630371094
2022-11-02,431.12298583984375
2022-11-03,428.5271301269531
2022-11-04,436.1152038574219
2022-11-07,433.5193176269531
2022-11-08,432.1214904785156
2022-11-09,429.3258361816406
2022-11-10,456.0838623046875
2022-11-11,462.0743713378906
2022-11-14,457.6813049316406
2022-11-15,452.4894714355469
2022-11-16,442.704833984375
2022-11-17,437.7126770019531
2022-11-18,449.09478759765625
2022-11-21,458.0806884765625
2022-11-22,454.8857421875
2022-11-23,461.07598876953125
2022-11-24,462.8731689453125
2022-11-25,464.2709655761719
2022-11-28,452.4894714355469
2022-11-29,461.475341796875
2022-11-30,468.86376953125
2022-12-01,463.67193603515625
2022-12-02,461.874755859375
2022-12-05,463.67193603515625
2022-12-06,485.4377136230469
2022-12-07,498.81671142578125
2022-12-08,511.6965026855469
2022-12-09,509.6996154785156
2022-12-12,512.6949462890625
2022-12-13,527.1721801757812
2022-12-14,534.1612548828125
2022-12-15,539.652587890625
2022-12-16,540.6510009765625
2022-12-19,539.652587890625
2022-12-20,541.6494750976562
2022-12-21,559.1220703125
2022-12-22,551.6337280273438
2022-12-23,553.6306762695312
2022-12-28,579.58984375
2022-12-29,575.096923828125
2022-12-30,562.6165161132812
2023-01-03,581.0874633789062
2023-01-04,584.0828247070312
2023-01-05,581.5867309570312
2023-01-06,588.0765991210938
2023-01-09,583.5836791992188
2023-01-10,576.0953979492188
2023-01-11,577.0938110351562
2023-01-12,581.0874633789062
2023-01-13,566.111083984375
2023-01-16,569.1063842773438
2023-01-17,571.103271484375
2023-01-18,572.1015625
2023-01-19,565.112548828125
2023-01-20,566.111083984375
2023-01-23,577.0938110351562
2023-01-24,584.0828247070312
2023-01-25,576.5946044921875
2023-01-26,584.0828247070312
2023-01-27,590.073486328125
2023-01-30,592.569580078125
2023-01-31,600.0578002929688
2023-02-01,607.046875
2023-02-02,575.2786254882812
2023-02-03,580.771728515625
2023-02-06,582.2698364257812
2023-02-07,577.2761840820312
2023-02-08,589.760498046875
