Date,PHARMABEES.NS
2025-05-28,21.860000610351562
2025-05-29,22.0
2025-05-30,21.90999984741211
2025-06-02,21.8700008392334
2025-06-03,21.829999923706055
2025-06-04,21.850000381469727
2025-06-05,22.059999465942383
2025-06-06,22.100000381469727
2025-06-09,22.229999542236328
2025-06-10,22.360000610351562
2025-06-11,22.469999313354492
2025-06-12,22.459999084472656
2025-06-13,22.399999618530273
2025-06-16,22.459999084472656
2025-06-17,22.110000610351562
2025-06-18,22.059999465942383
2025-06-19,21.889999389648438
2025-06-20,22.049999237060547
2025-06-23,22.030000686645508
2025-06-24,22.100000381469727
2025-06-25,22.209999084472656
2025-06-26,22.229999542236328
2025-06-27,22.389999389648438
2025-06-30,22.479999542236328
2025-07-01,22.489999771118164
2025-07-02,22.549999237060547
2025-07-03,22.6299991607666
2025-07-04,22.829999923706055
2025-07-07,22.829999923706055
2025-07-08,22.65999984741211
2025-07-09,22.670000076293945
2025-07-10,22.559999465942383
2025-07-11,22.75
2025-07-14,22.889999389648438
2025-07-15,23.170000076293945
2025-07-16,23.1299991607666
2025-07-17,23.170000076293945
2025-07-18,23.079999923706055
2025-07-21,23.020000457763672
2025-07-22,22.809999465942383
2025-07-23,22.899999618530273
2025-07-24,23.040000915527344
2025-07-25,23.18000030517578
2025-07-28,23.290000915527344
2025-07-29,23.600000381469727
2025-07-30,23.600000381469727
2025-07-31,23.309999465942383
2025-08-01,22.6200008392334
