Date,CMIN3.SA
2024-10-14,5.694441795349121
2024-10-15,5.665874481201172
2024-10-16,5.627784729003906
2024-10-17,5.6563520431518555
2024-10-18,5.646829605102539
2024-10-21,5.713487148284912
2024-10-22,5.675396919250488
2024-10-23,5.570650100708008
2024-10-24,5.561127185821533
2024-10-25,5.665874481201172
2024-10-28,5.7706217765808105
2024-10-29,5.723010063171387
2024-10-30,5.780144691467285
2024-10-31,5.913459300994873
2024-11-01,5.884891986846924
2024-11-04,5.999161720275879
2024-11-05,5.913459300994873
2024-11-06,5.875369548797607
2024-11-07,5.89441442489624
2024-11-08,5.570650100708008
2024-11-11,5.494470119476318
2024-11-12,5.284976005554199
2024-11-13,4.9802565574646
2024-11-14,5.027868747711182
2024-11-18,5.027868747711182
2024-11-19,4.9802565574646
2024-11-21,4.8659868240356445
2024-11-22,4.942166328430176
2024-11-25,4.970733642578125
2024-11-26,4.923121452331543
2024-11-27,4.951688766479492
2024-11-28,4.885031700134277
2024-11-29,5.027868747711182
2024-12-02,4.999301433563232
2024-12-03,4.932643413543701
2024-12-04,4.961211681365967
2024-12-05,5.0469136238098145
2024-12-06,4.989778518676758
2024-12-09,5.323065757751465
2024-12-10,5.446857452392578
2024-12-11,5.446857452392578
2024-12-12,5.332587718963623
2024-12-13,5.246885776519775
2024-12-16,5.342110633850098
2024-12-17,5.484947681427002
2024-12-18,5.0945258140563965
2024-12-19,4.999301433563232
2024-12-20,4.923121452331543
2024-12-23,4.923121452331543
2024-12-26,4.932643413543701
2024-12-27,4.770761966705322
2024-12-30,4.90407657623291
2025-01-02,4.7993292808532715
2025-01-03,4.646969318389893
2025-01-06,4.770761966705322
2025-01-07,4.5874152183532715
2025-01-08,4.453055381774902
2025-01-09,4.520235061645508
2025-01-10,4.654594421386719
2025-01-13,4.750565528869629
2025-01-14,4.644997596740723
2025-01-15,4.865731239318848
2025-01-16,4.673788547515869
2025-01-17,4.9137163162231445
2025-01-20,4.9617018699646
2025-01-21,5.048076152801514
2025-01-22,4.98089599609375
2025-01-23,5.009687423706055
2025-01-24,4.942507743835449
2025-01-27,5.144046783447266
2025-01-28,5.048076152801514
2025-01-29,5.009687423706055
2025-01-30,5.335988998413086
2025-01-31,5.240017890930176
2025-02-03,5.124852657318115
2025-02-04,5.05767297744751
2025-02-05,5.038478851318359
2025-02-06,5.240017890930176
2025-02-07,5.124852657318115
2025-02-10,5.182435512542725
2025-02-11,5.105658531188965
2025-02-12,4.808148384094238
2025-02-13,4.9617018699646
2025-02-14,5.259212017059326
2025-02-17,5.297600746154785
2025-02-18,5.182435512542725
2025-02-19,5.15364408493042
2025-02-20,5.144046783447266
2025-02-21,5.163241386413574
2025-02-24,5.067270278930664
2025-02-25,5.134449481964111
2025-02-26,5.144046783447266
2025-02-27,5.105658531188965
2025-02-28,4.894522190093994
2025-03-05,5.07686710357666
2025-03-06,5.259212017059326
2025-03-07,5.268808841705322
2025-03-10,5.220823764801025
2025-03-11,5.05767297744751
2025-03-12,5.067270278930664
2025-03-13,5.527931213378906
2025-03-14,5.902217864990234
2025-03-17,6.036577224731445
2025-03-18,5.9981889724731445
2025-03-19,6.14214563369751
2025-03-20,6.151742458343506
2025-03-21,6.122951507568359
2025-03-24,6.122951507568359
2025-03-25,6.074965953826904
2025-03-26,6.14214563369751
2025-03-27,6.055771350860596
2025-03-28,6.0461745262146
2025-03-31,5.940606594085693
2025-04-01,5.863829612731934
2025-04-02,5.719872951507568
2025-04-03,5.604707717895508
2025-04-04,5.422362804412842
2025-04-07,5.441556930541992
2025-04-08,5.211226463317871
2025-04-09,5.508736610412598
2025-04-10,5.470348358154297
2025-04-11,5.575916290283203
2025-04-14,5.835038185119629
2025-04-15,5.710275650024414
2025-04-16,5.489542484283447
2025-04-17,5.422362804412842
2025-04-22,5.508736610412598
2025-04-23,5.825441360473633
2025-04-24,6.084563255310059
2025-04-25,5.931009292602539
2025-04-28,5.911815166473389
2025-04-29,5.921412467956543
2025-04-30,5.89262056350708
2025-05-02,5.835038185119629
2025-05-05,5.825441360473633
2025-05-06,5.902217864990234
2025-05-07,5.89262056350708
2025-05-08,5.89262056350708
2025-05-09,5.614305019378662
2025-05-12,5.662290573120117
2025-05-13,5.700678825378418
2025-05-14,5.630000114440918
2025-05-15,5.659999847412109
2025-05-16,5.679999828338623
2025-05-19,5.619999885559082
2025-05-20,5.619999885559082
2025-05-21,5.489999771118164
2025-05-22,5.489999771118164
2025-05-23,5.480000019073486
2025-05-26,5.519999980926514
2025-05-27,5.199999809265137
2025-05-28,5.119999885559082
2025-05-29,5.130000114440918
2025-05-30,5.050000190734863
2025-06-02,4.909999847412109
2025-06-03,4.949999809265137
2025-06-04,4.929999828338623
2025-06-05,4.940000057220459
2025-06-06,4.920000076293945
2025-06-09,4.920000076293945
2025-06-10,5.019999980926514
2025-06-11,4.980000019073486
2025-06-12,5.03000020980835
2025-06-13,4.869999885559082
2025-06-16,5.03000020980835
2025-06-17,4.980000019073486
2025-06-18,4.980000019073486
2025-06-20,4.96999979019165
2025-06-23,4.920000076293945
2025-06-24,4.900000095367432
2025-06-25,4.800000190734863
2025-06-26,4.889999866485596
2025-06-27,4.880000114440918
2025-06-30,4.960000038146973
2025-07-01,4.949999809265137
2025-07-02,5.039999961853027
2025-07-03,5.190000057220459
2025-07-04,5.239999771118164
2025-07-07,5.150000095367432
2025-07-08,5.119999885559082
2025-07-09,5.010000228881836
2025-07-10,5.159999847412109
2025-07-11,5.150000095367432
2025-07-14,5.110000133514404
2025-07-15,5.079999923706055
2025-07-16,5.150000095367432
2025-07-17,5.110000133514404
2025-07-18,5.039999961853027
2025-07-21,5.28000020980835
2025-07-22,5.329999923706055
2025-07-23,5.369999885559082
2025-07-24,5.289999961853027
2025-07-25,5.170000076293945
2025-07-28,5.090000152587891
2025-07-29,5.099999904632568
2025-07-30,5.099999904632568
2025-07-31,5.039999961853027
2025-08-01,5.019999980926514
2025-08-04,4.940000057220459
2025-08-05,4.909999847412109
2025-08-06,4.869999885559082
2025-08-07,4.940000057220459
2025-08-08,4.96999979019165
2025-08-11,4.96999979019165
2025-08-12,5.03000020980835
2025-08-13,4.900000095367432
2025-08-14,4.820000171661377
2025-08-15,4.820000171661377
2025-08-18,4.880000114440918
2025-08-19,4.78000020980835
2025-08-20,4.789999961853027
2025-08-21,4.78000020980835
2025-08-22,4.960000038146973
