Date,BANDHANBNK.NS
2020-06-09,253.00479125976562
2020-06-10,261.6703186035156
2020-06-11,260.4532470703125
2020-06-12,276.0317687988281
2020-06-15,261.5729675292969
2020-06-16,260.9400939941406
2020-06-17,256.26654052734375
2020-06-18,264.4939270019531
2020-06-19,282.9447326660156
2020-06-22,303.0507507324219
2020-06-23,341.6075744628906
2020-06-24,322.62127685546875
2020-06-25,326.5645446777344
2020-06-26,329.04742431640625
2020-06-29,319.55426025390625
2020-06-30,310.8887023925781
2020-07-01,317.2661437988281
2020-07-02,337.1287536621094
2020-07-03,338.0050354003906
2020-07-06,347.546875
2020-07-07,384.30242919921875
2020-07-08,369.3080749511719
2020-07-09,371.06072998046875
2020-07-10,364.09906005859375
2020-07-13,360.3504638671875
2020-07-14,343.11676025390625
2020-07-15,340.1957702636719
2020-07-16,333.4775390625
2020-07-17,343.5061950683594
2020-07-20,341.2667541503906
2020-07-21,343.8956604003906
2020-07-22,334.84063720703125
2020-07-23,340.7313232421875
2020-07-24,332.35784912109375
2020-07-27,321.55023193359375
2020-07-28,331.5788879394531
2020-07-29,327.4895324707031
2020-07-30,329.1934509277344
2020-07-31,336.009033203125
2020-08-03,300.6652526855469
2020-08-04,298.8153381347656
2020-08-05,302.7586669921875
2020-08-06,292.1457824707031
2020-08-07,299.3995056152344
2020-08-10,293.4602355957031
2020-08-11,292.6812744140625
2020-08-12,289.51690673828125
2020-08-13,283.23681640625
2020-08-14,280.60797119140625
2020-08-17,279.7316589355469
2020-08-18,280.4132080078125
2020-08-19,282.0197448730469
2020-08-20,280.9974365234375
2020-08-21,284.4052429199219
2020-08-24,287.18017578125
2020-08-25,285.67095947265625
2020-08-26,290.198486328125
2020-08-27,302.9046936035156
2020-08-28,311.6189270019531
2020-08-31,297.7442932128906
2020-09-01,297.9390563964844
2020-09-02,309.1361083984375
2020-09-03,304.6572570800781
2020-09-04,306.1664733886719
2020-09-07,299.0101013183594
2020-09-08,297.4035339355469
2020-09-09,292.9247131347656
2020-09-10,298.96136474609375
2020-09-11,303.5862731933594
2020-09-14,293.4602355957031
2020-09-15,295.69964599609375
2020-09-16,297.062744140625
2020-09-17,297.2574462890625
2020-09-18,290.8800354003906
2020-09-21,269.8977355957031
2020-09-22,260.40460205078125
2020-09-23,260.89141845703125
2020-09-24,248.0878143310547
2020-09-25,258.0191345214844
2020-09-28,273.0621337890625
2020-09-29,266.3438720703125
2020-09-30,265.808349609375
2020-10-01,278.2225036621094
2020-10-05,284.64862060546875
2020-10-06,297.9390563964844
2020-10-07,306.2637939453125
2020-10-08,310.40185546875
2020-10-09,316.876708984375
2020-10-12,319.2134704589844
2020-10-13,312.15447998046875
2020-10-14,312.30047607421875
2020-10-15,295.74835205078125
2020-10-16,304.754638671875
2020-10-19,315.17279052734375
2020-10-20,310.74261474609375
2020-10-21,307.72430419921875
2020-10-22,302.1257629394531
2020-10-23,299.6429443359375
2020-10-26,291.2695007324219
2020-10-27,288.3971862792969
2020-10-28,281.33819580078125
2020-10-29,285.52490234375
2020-10-30,281.8250427246094
2020-11-02,292.9734191894531
2020-11-03,300.178466796875
2020-11-04,304.3652038574219
2020-11-05,312.54388427734375
2020-11-06,322.18310546875
2020-11-09,331.1407470703125
2020-11-10,335.8630065917969
2020-11-11,330.2157897949219
2020-11-12,328.8526306152344
2020-11-13,335.1814270019531
2020-11-14,334.4998779296875
2020-11-17,343.36016845703125
2020-11-18,351.9283447265625
2020-11-19,343.3114929199219
2020-11-20,340.6825866699219
2020-11-23,344.5771789550781
2020-11-24,349.2994689941406
2020-11-25,358.45184326171875
2020-11-26,356.89398193359375
2020-11-27,357.3321533203125
2020-12-01,367.263427734375
2020-12-02,362.4925231933594
2020-12-03,366.6792297363281
2020-12-04,383.03668212890625
2020-12-07,400.1730041503906
2020-12-08,393.26007080078125
2020-12-09,389.4141540527344
2020-12-10,403.9703063964844
2020-12-11,412.0516357421875
2020-12-14,399.4914855957031
2020-12-15,401.2927551269531
2020-12-16,399.3454284667969
2020-12-17,395.6455383300781
2020-12-18,397.4468078613281
2020-12-21,364.4398193359375
2020-12-22,386.249755859375
2020-12-23,388.5378112792969
2020-12-24,387.66156005859375
2020-12-28,395.4508056640625
2020-12-29,402.3150939941406
2020-12-30,395.4021301269531
2020-12-31,391.6535339355469
2021-01-01,389.6575622558594
2021-01-04,386.5418701171875
2021-01-05,391.26409912109375
2021-01-06,385.56817626953125
2021-01-07,395.1100158691406
2021-01-08,408.3517761230469
2021-01-11,397.64154052734375
2021-01-12,381.1380615234375
2021-01-13,365.21875
2021-01-14,363.3201599121094
2021-01-15,358.8412780761719
2021-01-18,346.6219177246094
2021-01-19,352.75592041015625
2021-01-20,350.3218078613281
2021-01-21,331.7249755859375
2021-01-22,305.8256530761719
2021-01-25,301.3955078125
2021-01-27,295.69964599609375
2021-01-28,302.953369140625
2021-01-29,301.2982177734375
2021-02-01,314.73468017578125
2021-02-02,330.4105224609375
2021-02-03,333.8183288574219
2021-02-04,337.7129211425781
2021-02-05,320.86865234375
2021-02-08,321.939697265625
2021-02-09,319.651611328125
2021-02-10,322.4752197265625
2021-02-11,323.88702392578125
2021-02-12,328.6092529296875
2021-02-15,330.99468994140625
2021-02-16,340.9259948730469
2021-02-17,339.0760803222656
2021-02-18,336.5445251464844
2021-02-19,328.3658447265625
2021-02-22,318.2884826660156
2021-02-23,316.7306213378906
2021-02-24,326.3211364746094
2021-02-25,333.1854553222656
2021-02-26,336.15509033203125
2021-03-01,329.48553466796875
2021-03-02,336.10638427734375
2021-03-03,345.5508728027344
2021-03-04,347.9849853515625
2021-03-05,337.22613525390625
2021-03-08,342.6298828125
2021-03-09,341.65625
2021-03-10,340.48785400390625
2021-03-12,340.00103759765625
2021-03-15,330.45916748046875
2021-03-16,330.5565185546875
2021-03-17,327.0513916015625
2021-03-18,328.8039855957031
2021-03-19,336.9339904785156
2021-03-22,343.3114929199219
2021-03-23,355.0440368652344
2021-03-24,348.03375244140625
2021-03-25,340.7313232421875
2021-03-26,336.4958801269531
2021-03-30,327.5869140625
2021-03-31,329.97235107421875
2021-04-01,341.65625
2021-04-05,326.61328125
2021-04-06,328.70660400390625
2021-04-07,340.53656005859375
2021-04-08,345.6969299316406
2021-04-09,349.49420166015625
2021-04-12,318.92132568359375
2021-04-13,323.1567687988281
2021-04-15,317.6069641113281
2021-04-16,314.1504211425781
2021-04-19,296.8680419921875
2021-04-20,301.0060729980469
2021-04-22,301.3468322753906
2021-04-23,305.19281005859375
2021-04-26,304.90069580078125
2021-04-27,310.49920654296875
2021-04-28,319.8463134765625
2021-04-29,323.35150146484375
2021-04-30,321.0633850097656
2021-05-03,310.4505615234375
2021-05-04,309.2821960449219
2021-05-05,303.0507507324219
2021-05-06,286.9854431152344
2021-05-07,289.51690673828125
2021-05-10,288.15380859375
2021-05-11,283.2855529785156
2021-05-12,280.5592956542969
2021-05-14,273.15948486328125
2021-05-17,276.8106689453125
2021-05-18,283.5289306640625
2021-05-19,281.9223937988281
2021-05-20,286.3525390625
2021-05-21,291.7563171386719
2021-05-24,290.83135986328125
2021-05-25,286.3525390625
2021-05-26,284.4052429199219
2021-05-27,287.5696105957031
2021-05-28,295.5049133300781
2021-05-31,299.3021545410156
2021-06-01,294.8720397949219
2021-06-02,303.4889221191406
2021-06-03,309.3308410644531
2021-06-04,306.555908203125
2021-06-07,311.57025146484375
2021-06-08,308.1624450683594
2021-06-09,309.1361083984375
2021-06-10,311.86236572265625
2021-06-11,310.9860534667969
2021-06-14,308.50323486328125
2021-06-15,313.4689025878906
2021-06-16,312.446533203125
2021-06-17,310.49920654296875
2021-06-18,308.3085021972656
2021-06-21,332.1630859375
2021-06-22,333.13671875
2021-06-23,324.3738098144531
2021-06-24,324.61724853515625
2021-06-25,324.2278137207031
2021-06-28,337.56689453125
2021-06-29,326.9540100097656
2021-06-30,321.55023193359375
2021-07-01,317.70428466796875
2021-07-02,313.1767883300781
2021-07-05,314.0530700683594
2021-07-06,311.959716796875
2021-07-07,312.105712890625
2021-07-08,305.8256530761719
2021-07-09,308.4058532714844
2021-07-12,307.3348388671875
2021-07-13,308.6006164550781
2021-07-14,309.5255432128906
2021-07-15,311.2781677246094
2021-07-16,301.0060729980469
2021-07-19,300.2758483886719
2021-07-20,294.67730712890625
2021-07-22,296.8680419921875
2021-07-23,297.0140686035156
2021-07-26,289.9063720703125
2021-07-27,287.910400390625
2021-07-28,288.2511291503906
2021-07-29,285.7599182128906
2021-07-30,284.5387268066406
2021-08-02,292.6474304199219
2021-08-03,293.6732482910156
2021-08-04,294.9921875
2021-08-05,301.09814453125
2021-08-06,296.8484191894531
2021-08-09,294.35711669921875
2021-08-10,289.42352294921875
2021-08-11,288.397705078125
2021-08-12,288.1534729003906
2021-08-13,286.78570556640625
2021-08-16,287.8603820800781
2021-08-17,286.68804931640625
2021-08-18,283.65948486328125
2021-08-20,271.7405700683594
2021-08-23,260.5055847167969
2021-08-24,258.64935302734375
2021-08-25,258.5028076171875
2021-08-26,258.9424133300781
2021-08-27,269.73785400390625
2021-08-30,279.3119812011719
2021-08-31,278.4327392578125
2021-09-01,279.0677795410156
2021-09-02,277.0650329589844
2021-09-03,279.1166076660156
2021-09-06,278.9212341308594
2021-09-07,276.42999267578125
2021-09-08,279.3608703613281
2021-09-09,277.0650329589844
2021-09-13,277.4069519042969
2021-09-14,277.7977294921875
2021-09-15,284.4410400390625
2021-09-16,290.7912292480469
2021-09-17,280.6308898925781
2021-09-20,274.7203369140625
2021-09-21,273.938720703125
2021-09-22,277.4557800292969
2021-09-23,282.0963439941406
2021-09-24,275.59954833984375
2021-09-27,280.2889709472656
2021-09-28,280.0447082519531
2021-09-29,277.8465576171875
2021-09-30,276.4788513183594
2021-10-01,282.3405456542969
2021-10-04,288.54425048828125
2021-10-05,291.52392578125
2021-10-06,298.6069030761719
2021-10-07,320.9792175292969
2021-10-08,337.83172607421875
2021-10-11,318.9764709472656
2021-10-12,320.53961181640625
2021-10-13,320.5884094238281
2021-10-14,315.9478759765625
2021-10-18,324.3009033203125
2021-10-19,308.52301025390625
2021-10-20,309.3045654296875
2021-10-21,309.2068786621094
2021-10-22,315.8013610839844
2021-10-25,303.6382141113281
2021-10-26,298.3626403808594
2021-10-27,289.3258056640625
2021-10-28,291.42626953125
2021-10-29,284.734130859375
2021-11-01,281.119384765625
2021-11-02,303.8336181640625
2021-11-03,293.4290466308594
2021-11-04,292.5986328125
2021-11-08,288.6908264160156
2021-11-09,299.8280944824219
2021-11-10,303.98016357421875
2021-11-11,299.7792663574219
2021-11-12,303.7359313964844
2021-11-15,305.3967590332031
2021-11-16,309.011474609375
2021-11-17,304.0290222167969
2021-11-18,298.4115295410156
2021-11-22,290.0585021972656
2021-11-23,299.4373474121094
2021-11-24,301.9773864746094
2021-11-25,307.790283203125
2021-11-26,276.1368713378906
2021-11-29,262.6548767089844
2021-11-30,266.17193603515625
2021-12-01,269.8355407714844
2021-12-02,272.3755798339844
2021-12-03,270.91015625
2021-12-06,265.0972900390625
2021-12-07,272.08251953125
2021-12-08,276.3323059082031
2021-12-09,275.30645751953125
2021-12-10,273.5967712402344
2021-12-13,275.74609375
2021-12-14,273.889892578125
2021-12-15,271.4963684082031
2021-12-16,269.1028137207031
2021-12-17,260.8963623046875
2021-12-20,240.86874389648438
2021-12-21,240.5268096923828
2021-12-22,246.9747314453125
2021-12-23,253.0318603515625
2021-12-24,249.17288208007812
2021-12-27,247.07241821289062
2021-12-28,247.90283203125
2021-12-29,244.33694458007812
2021-12-30,243.06689453125
2021-12-31,246.87701416015625
2022-01-03,246.5839385986328
2022-01-04,248.6844024658203
2022-01-05,257.3793029785156
2022-01-06,258.3562927246094
2022-01-07,264.8041687011719
2022-01-10,267.68621826171875
2022-01-11,270.9590148925781
2022-01-12,277.1138610839844
2022-01-13,287.7626647949219
2022-01-14,289.7165832519531
2022-01-17,294.25946044921875
2022-01-18,288.4465637207031
