Date,ASTRAZEN.NS
2019-05-22,2173.725341796875
2019-05-23,2190.95458984375
2019-05-24,2170.8701171875
2019-05-27,1979.27783203125
2019-05-28,1968.250732421875
2019-05-29,1954.959716796875
2019-05-30,1958.55322265625
2019-05-31,1938.763671875
2019-06-03,1914.83935546875
2019-06-04,1896.1822509765625
2019-06-06,1816.7786865234375
2019-06-07,1829.5286865234375
2019-06-10,1860.295654296875
2019-06-11,1848.0872802734375
2019-06-12,1849.0718994140625
2019-06-13,1861.5263671875
2019-06-14,1864.578369140625
2019-06-17,1791.96826171875
2019-06-18,1861.8707275390625
2019-06-19,1867.8275146484375
2019-06-20,1872.4547119140625
2019-06-21,1858.6710205078125
2019-06-24,1915.3316650390625
2019-06-25,1912.870361328125
2019-06-26,2029.883056640625
2019-06-27,2065.425537109375
2019-06-28,2096.04443359375
2019-07-01,2158.415283203125
2019-07-02,2112.68359375
2019-07-03,2071.67724609375
2019-07-04,2088.80810546875
2019-07-05,2029.6865234375
2019-07-08,1939.5020751953125
2019-07-09,1968.940185546875
2019-07-10,1981.9853515625
2019-07-11,1976.32421875
2019-07-12,1961.5067138671875
2019-07-15,1949.2000732421875
2019-07-16,1974.010498046875
2019-07-17,1972.3367919921875
2019-07-18,1920.3529052734375
2019-07-19,1862.2154541015625
2019-07-22,1822.390625
2019-07-23,1825.6397705078125
2019-07-24,1824.35986328125
2019-07-25,1823.4737548828125
2019-07-26,1847.644287109375
2019-07-29,1867.3349609375
2019-07-30,1957.4210205078125
2019-07-31,1900.3172607421875
2019-08-01,1869.402587890625
2019-08-02,1860.49267578125
2019-08-05,1837.9957275390625
2019-08-06,1822.2427978515625
2019-08-07,1926.1124267578125
2019-08-08,1879.149658203125
2019-08-09,1844.4444580078125
2019-08-13,1732.45263671875
2019-08-14,1651.7200927734375
2019-08-16,1681.699462890625
2019-08-19,1709.611328125
2019-08-20,1740.0018310546875
2019-08-21,1673.8023681640625
2019-08-22,1650.061279296875
2019-08-23,1719.560791015625
2019-08-26,1745.026123046875
2019-08-27,1823.243896484375
2019-08-28,1807.6297607421875
2019-08-29,1821.9139404296875
2019-08-30,1852.6492919921875
2019-09-03,1818.909423828125
2019-09-04,1837.774169921875
2019-09-05,1960.371337890625
2019-09-06,1966.82373046875
2019-09-09,1963.425048828125
2019-09-11,2040.9039306640625
2019-09-12,2015.3404541015625
2019-09-13,2078.8310546875
2019-09-16,2089.4208984375
2019-09-17,1980.6644287109375
2019-09-18,2033.6634521484375
2019-09-19,1988.0528564453125
2019-09-20,2019.871826171875
2019-09-23,2067.20654296875
2019-09-24,2163.501220703125
2019-09-25,2115.72314453125
2019-09-26,2212.60888671875
2019-09-27,2205.6640625
2019-09-30,2279.7939453125
2019-10-01,2234.182861328125
2019-10-03,2185.37060546875
2019-10-04,2163.501220703125
2019-10-07,2114.984375
2019-10-09,2167.983642578125
2019-10-10,2127.4462890625
2019-10-11,2166.45654296875
2019-10-14,2138.0361328125
2019-10-15,2102.4736328125
2019-10-16,2166.11181640625
2019-10-17,2265.016845703125
2019-10-18,2244.42822265625
2019-10-22,2376.087890625
2019-10-23,2494.251953125
2019-10-24,2418.9404296875
2019-10-25,2467.112060546875
2019-10-27,2513.658935546875
2019-10-29,2550.452880859375
2019-10-30,2671.0302734375
2019-10-31,2684.526611328125
2019-11-01,2660.73583984375
2019-11-04,2592.91162109375
2019-11-05,2544.492919921875
2019-11-06,2482.283203125
2019-11-07,2457.951171875
2019-11-08,2454.89697265625
2019-11-11,2503.955810546875
2019-11-13,2503.5615234375
2019-11-14,2609.36279296875
2019-11-15,2583.799072265625
2019-11-18,2594.142578125
2019-11-19,2561.92919921875
2019-11-20,2635.714111328125
2019-11-21,2649.752197265625
2019-11-22,2587.591552734375
2019-11-25,2688.122314453125
2019-11-26,2677.43359375
2019-11-27,2675.90673828125
2019-11-28,2632.46337890625
2019-11-29,2609.707275390625
2019-12-02,2769.738525390625
2019-12-03,2749.198974609375
2019-12-04,2704.179443359375
2019-12-05,2677.384521484375
2019-12-06,2612.613525390625
2019-12-09,2723.29052734375
2019-12-10,2631.37939453125
2019-12-11,2635.86181640625
2019-12-12,2715.50830078125
2019-12-13,2774.811767578125
2019-12-16,2832.391845703125
2019-12-17,2816.088134765625
2019-12-18,2799.24267578125
2019-12-19,2749.396240234375
2019-12-20,2742.74658203125
2019-12-23,2748.016845703125
2019-12-24,2716.591552734375
2019-12-26,2621.08544921875
2019-12-27,2647.88037109375
2019-12-30,2653.150634765625
2019-12-31,2577.64208984375
2020-01-01,2579.809326171875
2020-01-02,2593.00927734375
2020-01-03,2530.258056640625
2020-01-06,2462.13818359375
2020-01-07,2492.035888671875
2020-01-08,2544.492919921875
2020-01-09,2566.657958984375
2020-01-10,2493.31689453125
2020-01-13,2474.7470703125
2020-01-14,2487.20849609375
2020-01-15,2497.99560546875
2020-01-16,2502.82275390625
2020-01-17,2489.32666015625
2020-01-20,2454.10888671875
2020-01-21,2510.5068359375
2020-01-22,2491.592529296875
2020-01-23,2496.763916015625
2020-01-24,2482.47998046875
2020-01-27,2510.9501953125
2020-01-28,2595.078369140625
2020-01-29,2662.06591796875
2020-01-30,2690.289306640625
2020-01-31,2632.7099609375
2020-02-03,2574.587890625
2020-02-04,2503.167724609375
2020-02-05,2450.5625
2020-02-06,2422.93017578125
2020-02-07,2529.17431640625
2020-02-10,2709.696044921875
2020-02-11,2611.7265625
2020-02-12,2651.623779296875
2020-02-13,2745.258544921875
2020-02-14,2822.491455078125
2020-02-17,2699.450927734375
2020-02-18,2690.8310546875
2020-02-19,2805.1533203125
2020-02-20,2771.80712890625
2020-02-24,2716.641357421875
2020-02-25,2688.023681640625
2020-02-26,2622.513671875
2020-02-27,2626.700439453125
2020-02-28,2539.8134765625
2020-03-02,2614.139892578125
2020-03-03,2620.05078125
2020-03-04,2631.281494140625
2020-03-05,2588.1826171875
2020-03-06,2619.853759765625
2020-03-09,2400.174072265625
2020-03-11,2417.167236328125
2020-03-12,2219.2587890625
2020-03-13,2346.682373046875
2020-03-16,2160.890625
2020-03-17,2196.15771484375
2020-03-18,2012.5328369140625
2020-03-19,2039.327880859375
2020-03-20,2317.77001953125
2020-03-23,1875.0606689453125
2020-03-24,1998.4459228515625
2020-03-25,2185.419921875
2020-03-26,2219.553955078125
2020-03-27,2164.831298828125
2020-03-30,2211.229736328125
2020-03-31,2368.0595703125
2020-04-01,2373.329833984375
2020-04-03,2365.301513671875
2020-04-07,2653.54443359375
2020-04-08,2523.4609375
2020-04-09,2635.86181640625
2020-04-13,2597.294921875
2020-04-15,2530.208740234375
2020-04-16,2535.774658203125
2020-04-17,2589.3642578125
2020-04-20,2570.697021484375
2020-04-21,2544.09912109375
2020-04-22,2511.590087890625
2020-04-23,2556.46240234375
2020-04-24,2724.916259765625
2020-04-27,2781.658203125
2020-04-28,2736.441650390625
2020-04-29,2993.506591796875
2020-04-30,2991.24072265625
2020-05-04,3194.27197265625
2020-05-05,3172.057861328125
2020-05-06,3223.72705078125
2020-05-07,3121.1279296875
2020-05-08,3076.45263671875
2020-05-11,3034.2900390625
2020-05-12,3014.63720703125
2020-05-13,3005.278564453125
2020-05-14,2964.494873046875
2020-05-15,2975.774658203125
2020-05-18,3005.4755859375
2020-05-19,2682.408447265625
2020-05-20,2923.218994140625
2020-05-21,2983.11376953125
2020-05-22,3090.7373046875
2020-05-26,3029.0693359375
2020-05-27,2934.1533203125
2020-05-28,2867.11669921875
2020-05-29,3007.544189453125
2020-06-01,3043.599853515625
2020-06-02,3076.30517578125
2020-06-03,3041.185791015625
2020-06-04,3032.221435546875
2020-06-05,3129.796875
2020-06-08,3313.618408203125
2020-06-09,3360.805419921875
2020-06-10,3378.241455078125
2020-06-11,3277.513916015625
2020-06-12,3172.451904296875
2020-06-15,3380.802978515625
2020-06-16,3441.584716796875
2020-06-17,3339.42822265625
2020-06-18,3282.538330078125
2020-06-19,3218.949462890625
2020-06-22,3191.661376953125
2020-06-23,3188.164794921875
2020-06-24,3280.420166015625
2020-06-25,3304.506103515625
2020-06-26,3297.659423828125
2020-06-29,3566.496337890625
2020-06-30,3494.879150390625
2020-07-01,3499.50927734375
2020-07-02,3489.460693359375
2020-07-03,3461.335693359375
2020-07-06,3484.58447265625
2020-07-07,3467.985595703125
2020-07-08,3412.3759765625
2020-07-09,3419.5673828125
2020-07-10,3374.794189453125
2020-07-13,3291.20751953125
2020-07-14,3265.00341796875
2020-07-15,3236.287353515625
2020-07-16,3297.708740234375
2020-07-17,3323.568115234375
2020-07-20,3317.411376953125
2020-07-21,3424.9853515625
2020-07-22,3418.138916015625
2020-07-23,3347.94970703125
2020-07-24,3342.728515625
2020-07-27,3294.999755859375
2020-07-28,3253.9208984375
2020-07-29,3292.73388671875
2020-07-30,3268.05712890625
2020-07-31,3287.2666015625
2020-08-03,3339.920654296875
2020-08-04,3366.96240234375
2020-08-05,3296.181884765625
2020-08-06,3291.55224609375
2020-08-07,3283.1787109375
2020-08-10,3328.986328125
2020-08-11,3283.227783203125
2020-08-12,3304.900146484375
2020-08-13,3300.861328125
2020-08-14,3273.770751953125
2020-08-17,3284.60693359375
2020-08-18,3276.03662109375
2020-08-19,3311.15576171875
2020-08-20,3302.629150390625
2020-08-21,3308.1494140625
2020-08-24,3329.09521484375
2020-08-25,3340.430908203125
2020-08-26,3470.493896484375
2020-08-27,3482.765625
2020-08-28,3560.635986328125
2020-08-31,3498.980224609375
2020-09-01,3538.112548828125
2020-09-02,3624.01611328125
2020-09-03,3656.100341796875
2020-09-04,3813.66455078125
2020-09-07,4487.6845703125
2020-09-08,4170.5361328125
2020-09-09,3995.72265625
2020-09-10,3927.611083984375
2020-09-11,3968.36962890625
2020-09-14,4240.767578125
2020-09-15,4287.98193359375
2020-09-16,4267.62744140625
2020-09-17,4182.5615234375
2020-09-18,4235.345703125
2020-09-21,4344.6103515625
2020-09-22,4304.14794921875
2020-09-23,4253.7294921875
2020-09-24,4153.82861328125
2020-09-25,4240.02783203125
2020-09-28,4338.49951171875
2020-09-29,4247.86376953125
2020-09-30,4242.19677734375
2020-10-01,4232.73388671875
2020-10-05,4239.978515625
2020-10-06,4251.06787109375
2020-10-07,4239.2392578125
2020-10-08,4214.59716796875
2020-10-09,4199.22021484375
2020-10-12,4241.2109375
2020-10-13,4240.32373046875
2020-10-14,4222.1875
2020-10-15,4207.89501953125
2020-10-16,4203.40966796875
2020-10-19,4234.064453125
2020-10-20,4252.595703125
2020-10-21,4232.83203125
2020-10-22,4169.0087890625
2020-10-23,4177.978515625
2020-10-26,4309.3232421875
2020-10-27,4328.19873046875
2020-10-28,4343.3779296875
2020-10-29,4308.38623046875
2020-10-30,4238.697265625
2020-11-02,4200.0576171875
2020-11-03,4226.1787109375
2020-11-04,4223.6162109375
2020-11-05,4232.9306640625
2020-11-06,4218.83544921875
2020-11-09,4183.94189453125
2020-11-10,4136.43115234375
2020-11-11,4137.66357421875
2020-11-12,4255.60205078125
2020-11-13,4269.5498046875
2020-11-14,4363.23974609375
2020-11-17,4296.26171875
2020-11-18,4299.1201171875
2020-11-19,4335.73876953125
2020-11-20,4334.11328125
2020-11-23,4387.931640625
2020-11-24,4468.2666015625
2020-11-25,4447.07470703125
2020-11-26,4441.35693359375
2020-11-27,4473.98291015625
2020-12-01,4463.68310546875
2020-12-02,4438.5966796875
2020-12-03,4464.22509765625
2020-12-04,4443.4267578125
2020-12-07,4542.390625
2020-12-08,4523.36669921875
2020-12-09,4527.9501953125
2020-12-10,4423.46630859375
2020-12-11,4438.5966796875
2020-12-14,4412.96826171875
2020-12-15,4371.47021484375
2020-12-16,4360.77587890625
2020-12-17,4337.513671875
2020-12-18,4284.630859375
2020-12-21,4216.6669921875
2020-12-22,4116.56884765625
2020-12-23,4236.6767578125
2020-12-24,4258.06640625
2020-12-28,4394.63427734375
2020-12-29,4474.130859375
2020-12-30,4575.9033203125
2020-12-31,4553.13525390625
2021-01-01,4562.203125
2021-01-04,4599.2158203125
2021-01-05,4498.77392578125
2021-01-06,4404.04833984375
2021-01-07,4301.53564453125
2021-01-08,4329.6279296875
2021-01-11,4302.5703125
2021-01-12,4300.9931640625
2021-01-13,4215.630859375
2021-01-14,4170.48681640625
2021-01-15,4157.279296875
2021-01-18,3968.27099609375
2021-01-19,3988.6259765625
2021-01-20,3873.10205078125
2021-01-21,3755.705322265625
2021-01-22,3671.42822265625
2021-01-25,3540.42919921875
2021-01-27,3704.00537109375
2021-01-28,3668.3232421875
2021-01-29,3573.597900390625
2021-02-01,3601.098876953125
2021-02-02,3582.961669921875
2021-02-03,3671.0341796875
2021-02-04,3793.11279296875
2021-02-05,3842.989013671875
2021-02-08,3835.349609375
2021-02-09,3694.93701171875
2021-02-10,3647.72216796875
2021-02-11,3665.31689453125
2021-02-12,3617.855712890625
2021-02-15,3578.822021484375
2021-02-16,3714.947021484375
2021-02-17,3639.245361328125
2021-02-18,3612.335693359375
2021-02-19,3573.54833984375
2021-02-22,3513.075927734375
2021-02-23,3408.39501953125
2021-02-24,3436.0927734375
2021-02-25,3455.4619140625
2021-02-26,3387.10400390625
2021-03-01,3406.42333984375
2021-03-02,3420.518798828125
2021-03-03,3431.804931640625
2021-03-04,3448.80859375
2021-03-05,3408.148681640625
2021-03-08,3389.420166015625
2021-03-09,3365.6650390625
2021-03-10,3365.96044921875
2021-03-12,3369.0654296875
2021-03-15,3265.961669921875
2021-03-16,3135.849609375
2021-03-17,3144.474365234375
2021-03-18,3136.1943359375
2021-03-19,3201.940185546875
2021-03-22,3244.9169921875
2021-03-23,3271.4814453125
2021-03-24,3139.693603515625
2021-03-25,3068.47705078125
2021-03-26,3022.78955078125
2021-03-30,2997.2109375
2021-03-31,2966.260009765625
2021-04-01,3380.79541015625
2021-04-05,3256.25244140625
2021-04-06,3257.829345703125
2021-04-07,3303.41796875
2021-04-08,3284.1474609375
2021-04-09,3267.390625
2021-04-12,3341.4658203125
2021-04-13,3490.799072265625
2021-04-15,3454.919921875
2021-04-16,3406.275634765625
2021-04-19,3543.87890625
2021-04-20,3848.163818359375
2021-04-22,4230.91015625
2021-04-23,4173.59130859375
2021-04-26,4251.85595703125
2021-04-27,4163.09423828125
2021-04-28,4009.621337890625
2021-04-29,3822.634521484375
2021-04-30,3852.057373046875
2021-05-03,3849.790283203125
2021-05-04,3754.621337890625
2021-05-05,3766.5478515625
2021-05-06,3761.126708984375
2021-05-07,3755.212158203125
2021-05-10,3731.753173828125
2021-05-11,3731.80224609375
2021-05-12,3701.1962890625
2021-05-14,3787.937744140625
2021-05-17,3750.875732421875
2021-05-18,3728.9931640625
2021-05-19,3732.295166015625
2021-05-20,3715.68603515625
2021-05-21,3719.875
2021-05-24,3777.341552734375
2021-05-25,3804.349609375
2021-05-26,3837.666259765625
2021-05-27,3744.468505859375
2021-05-28,3725.937255859375
2021-05-31,3723.916748046875
2021-06-01,3706.026123046875
2021-06-02,3715.094482421875
2021-06-03,3710.905517578125
2021-06-04,3739.687744140625
2021-06-07,3741.51171875
2021-06-08,3751.0234375
2021-06-09,3722.53662109375
2021-06-10,3722.5859375
2021-06-11,3726.33154296875
2021-06-14,3759.056640625
2021-06-15,3753.93115234375
2021-06-16,3719.08642578125
2021-06-17,3682.172607421875
2021-06-18,3637.372314453125
2021-06-21,3636.97802734375
2021-06-22,3639.935302734375
2021-06-23,3614.65234375
2021-06-24,3597.45166015625
2021-06-25,3589.664306640625
2021-06-28,3599.2255859375
2021-06-29,3570.098388671875
2021-06-30,3559.55126953125
2021-07-01,3547.673828125
2021-07-02,3540.034423828125
2021-07-05,3540.822998046875
2021-07-06,3576.357666015625
2021-07-07,3559.9951171875
2021-07-08,3542.745361328125
2021-07-09,3535.993408203125
2021-07-12,3527.5654296875
2021-07-13,3524.65771484375
2021-07-14,3503.415771484375
2021-07-15,3474.28857421875
2021-07-16,3467.043701171875
2021-07-19,3448.660400390625
2021-07-20,3444.668212890625
2021-07-22,3449.448974609375
2021-07-23,3448.02001953125
2021-07-26,3423.721923828125
2021-07-27,3403.860595703125
2021-07-28,3346.739501953125
2021-07-29,3321.653564453125
2021-07-30,3321.308349609375
2021-08-02,3315.049072265625
2021-08-03,3328.651611328125
2021-08-04,3385.378662109375
2021-08-05,3415.245361328125
2021-08-06,3356.350341796875
2021-08-09,3316.527587890625
2021-08-10,3225.400146484375
2021-08-11,3133.483642578125
2021-08-12,3155.1689453125
2021-08-13,3150.487060546875
2021-08-16,3131.4140625
2021-08-17,3071.68017578125
2021-08-18,3060.140380859375
2021-08-20,3039.279541015625
2021-08-23,3048.84716796875
2021-08-24,3043.274169921875
2021-08-25,3057.23095703125
2021-08-26,3033.8056640625
2021-08-27,3014.572021484375
2021-08-30,3064.726806640625
2021-08-31,3063.98681640625
2021-09-01,3104.6240234375
2021-09-02,3145.112548828125
2021-09-03,3152.954345703125
2021-09-06,3174.308349609375
2021-09-07,3173.4697265625
2021-09-08,3131.10693359375
2021-09-09,3075.28076171875
2021-09-13,3058.61181640625
2021-09-14,3093.725341796875
2021-09-15,3097.472900390625
2021-09-16,3104.919677734375
2021-09-17,3096.979736328125
2021-09-20,3074.787353515625
2021-09-21,3055.94873046875
2021-09-22,3054.764892578125
2021-09-23,3055.603515625
2021-09-24,3040.5126953125
2021-09-27,3076.51318359375
2021-09-28,3065.713134765625
2021-09-29,3103.686767578125
2021-09-30,3047.367431640625
2021-10-01,3055.504638671875
2021-10-04,3053.581298828125
2021-10-05,3070.053466796875
2021-10-06,3050.425048828125
2021-10-07,3060.4853515625
2021-10-08,3085.735595703125
2021-10-11,3103.686767578125
2021-10-12,3120.0107421875
2021-10-13,3107.287109375
2021-10-14,3107.87890625
2021-10-18,3066.5517578125
2021-10-19,3040.31494140625
2021-10-20,3019.84912109375
2021-10-21,3012.056884765625
2021-10-22,2998.3466796875
2021-10-25,2960.8662109375
2021-10-26,2971.96240234375
2021-10-27,2990.998779296875
2021-10-28,2970.828369140625
2021-10-29,2965.995361328125
2021-11-01,3000.911376953125
2021-11-02,2978.126953125
2021-11-03,2962.789794921875
2021-11-04,3008.654052734375
2021-11-08,2964.56494140625
2021-11-09,2987.4482421875
2021-11-10,3042.485107421875
2021-11-11,3028.676513671875
2021-11-12,3031.093017578125
2021-11-15,3000.763427734375
2021-11-16,3019.454345703125
2021-11-17,3052.940185546875
2021-11-18,3056.392578125
2021-11-22,2960.817138671875
2021-11-23,2940.30126953125
2021-11-24,3012.796875
2021-11-25,2995.3876953125
2021-11-26,3137.370361328125
2021-11-29,3204.63818359375
2021-11-30,3094.267578125
2021-12-01,3061.37353515625
2021-12-02,3064.3818359375
2021-12-03,3050.7705078125
2021-12-06,3054.321044921875
2021-12-07,3054.1240234375
2021-12-08,3035.235595703125
2021-12-09,3047.56494140625
2021-12-10,3098.55810546875
2021-12-13,3010.7744140625
2021-12-14,3012.944580078125
2021-12-15,3048.896240234375
2021-12-16,3046.4306640625
2021-12-17,3015.509033203125
2021-12-20,2948.68505859375
2021-12-21,2986.56005859375
2021-12-22,2987.497314453125
2021-12-23,3001.355224609375
2021-12-24,2992.97119140625
2021-12-27,2980.691650390625
2021-12-28,2981.530029296875
2021-12-29,2976.79541015625
2021-12-30,2977.288818359375
2021-12-31,3055.8994140625
2022-01-03,3039.131591796875
2022-01-04,3010.577392578125
2022-01-05,3001.108642578125
2022-01-06,2977.4365234375
2022-01-07,2972.702392578125
2022-01-10,2969.447265625
2022-01-11,2975.4638671875
2022-01-12,2982.269775390625
2022-01-13,3047.022216796875
2022-01-14,3022.018798828125
2022-01-17,2977.288818359375
2022-01-18,2961.507568359375
2022-01-19,2979.0146484375
2022-01-20,2975.51318359375
2022-01-21,2952.1865234375
2022-01-24,2794.916015625
2022-01-25,2767.93994140625
2022-01-27,2780.318359375
2022-01-28,2777.90185546875
2022-01-31,2758.126220703125
2022-02-01,2761.0849609375
2022-02-02,2791.562744140625
2022-02-03,2798.171142578125
2022-02-04,2777.556884765625
2022-02-07,2742.49267578125
2022-02-08,2731.396484375
2022-02-09,2792.548828125
2022-02-10,2766.361572265625
2022-02-11,2762.169921875
2022-02-14,2712.261962890625
2022-02-15,2687.356689453125
2022-02-16,2683.608642578125
2022-02-17,2664.572509765625
2022-02-18,2661.613525390625
2022-02-21,2620.33544921875
2022-02-22,2565.2490234375
2022-02-23,2593.0634765625
2022-02-24,2600.905029296875
2022-02-25,2621.765625
2022-02-28,2573.87939453125
2022-03-02,2616.094482421875
2022-03-03,2604.65283203125
2022-03-04,2617.228515625
2022-03-07,2571.80810546875
2022-03-08,2590.794921875
2022-03-09,2616.538330078125
2022-03-10,2615.995849609375
2022-03-11,2670.194580078125
2022-03-14,2614.812255859375
2022-03-15,2587.49072265625
2022-03-16,2627.68359375
2022-03-17,2641.344482421875
2022-03-21,2588.08251953125
2022-03-22,2574.9150390625
2022-03-23,2575.75341796875
2022-03-24,2586.30712890625
2022-03-25,2578.12060546875
2022-03-28,2580.8330078125
2022-03-29,2574.470947265625
2022-03-30,2556.717041015625
2022-03-31,2516.968017578125
2022-04-01,2561.8955078125
2022-04-04,2640.012939453125
2022-04-05,2637.349609375
2022-04-06,2744.7119140625
2022-04-07,2844.429931640625
2022-04-08,2876.0419921875
2022-04-11,2825.39404296875
2022-04-12,2758.175048828125
2022-04-13,2760.986572265625
2022-04-18,2722.8154296875
2022-04-19,2694.852783203125
2022-04-20,2689.7734375
2022-04-21,2699.143310546875
2022-04-22,2723.06201171875
2022-04-25,2730.656982421875
2022-04-26,2750.333984375
2022-04-27,2689.378662109375
2022-04-28,2692.830810546875
2022-04-29,2712.1630859375
2022-05-02,2711.423583984375
2022-05-04,2689.378662109375
2022-05-05,2665.164306640625
2022-05-06,2657.619140625
2022-05-09,2689.970458984375
2022-05-10,2619.990478515625
2022-05-11,2564.55859375
2022-05-12,2427.0146484375
2022-05-13,2482.890625
2022-05-16,2484.32080078125
2022-05-17,2538.37158203125
2022-05-18,2565.544921875
2022-05-19,2498.7705078125
2022-05-20,2530.5302734375
2022-05-23,2624.67529296875
2022-05-24,2547.988037109375
2022-05-25,2599.129150390625
2022-05-26,2603.025634765625
2022-05-27,2915.001708984375
2022-05-30,2883.439453125
2022-05-31,2966.439208984375
2022-06-01,2904.349609375
2022-06-02,2888.568603515625
2022-06-03,2910.71142578125
2022-06-06,2915.98828125
2022-06-07,2893.105224609375
2022-06-08,2906.27294921875
2022-06-09,2938.673583984375
2022-06-10,2898.283447265625
2022-06-13,2808.0341796875
2022-06-14,2818.341552734375
2022-06-15,2835.89794921875
2022-06-16,2720.30029296875
2022-06-17,2711.225830078125
2022-06-20,2642.922607421875
2022-06-21,2753.04638671875
2022-06-22,2681.43896484375
2022-06-23,2713.593017578125
2022-06-24,2697.713134765625
2022-06-27,2691.795166015625
2022-06-28,2658.7041015625
2022-06-29,2648.791259765625
2022-06-30,2668.221923828125
2022-07-01,2682.671630859375
2022-07-04,2704.568359375
2022-07-05,2926.24609375
2022-07-06,2898.727294921875
2022-07-07,2869.551025390625
2022-07-08,2961.18408203125
2022-07-11,2929.288330078125
2022-07-12,3016.124267578125
2022-07-13,2984.12939453125
2022-07-14,2949.85986328125
2022-07-15,2948.673095703125
2022-07-18,3025.915771484375
2022-07-19,2988.580078125
2022-07-20,3000.151611328125
2022-07-21,2946.54638671875
2022-07-22,3044.064453125
2022-07-25,3015.827880859375
2022-07-26,3016.618896484375
2022-07-27,3007.2724609375
2022-07-28,3033.630126953125
2022-07-29,3031.10791015625
2022-08-01,3071.9052734375
2022-08-02,3093.02099609375
2022-08-03,3062.212890625
2022-08-04,3009.30029296875
2022-08-05,3045.20166015625
2022-08-08,3120.862060546875
2022-08-10,3105.72998046875
2022-08-11,3082.48779296875
2022-08-12,3036.05322265625
2022-08-16,3029.37744140625
2022-08-17,3038.2783203125
2022-08-18,3019.981689453125
2022-08-19,3056.625
2022-08-22,3000.497802734375
2022-08-23,3010.437744140625
2022-08-24,2978.14599609375
2022-08-25,3042.18505859375
2022-08-26,3084.762451171875
2022-08-29,3071.262451171875
2022-08-30,3042.1357421875
2022-09-01,3018.052978515625
2022-09-02,2992.33837890625
2022-09-05,3017.706787109375
2022-09-06,3074.0810546875
2022-09-07,3079.37255859375
2022-09-08,3020.1298828125
2022-09-09,3064.685302734375
2022-09-12,3279.501220703125
2022-09-13,3268.4736328125
2022-09-14,3270.84716796875
2022-09-15,3197.80810546875
2022-09-16,3117.944580078125
2022-09-19,3200.329833984375
2022-09-20,3226.835693359375
2022-09-21,3233.9072265625
2022-09-22,3209.824462890625
2022-09-23,3151.521728515625
2022-09-26,2987.4921875
2022-09-27,3005.541748046875
2022-09-28,3034.569580078125
2022-09-29,2969.294189453125
2022-09-30,3077.394287109375
2022-10-03,3083.921875
2022-10-04,3076.5537109375
2022-10-06,3055.141357421875
2022-10-07,3069.8779296875
2022-10-10,3070.916259765625
2022-10-11,3082.38916015625
2022-10-12,3031.256103515625
2022-10-13,2930.573974609375
2022-10-14,2993.42626953125
2022-10-17,2967.2666015625
2022-10-18,3003.514404296875
2022-10-19,3058.80078125
2022-10-20,3068.641357421875
2022-10-21,3061.32275390625
2022-10-24,3057.76220703125
2022-10-25,3087.0869140625
2022-10-27,3267.33642578125
2022-10-28,3256.655029296875
2022-10-31,3263.330810546875
2022-11-01,3396.749755859375
2022-11-02,3372.420166015625
2022-11-03,3328.457763671875
2022-11-04,3393.041015625
2022-11-07,3373.408935546875
2022-11-09,3522.257080078125
2022-11-10,3440.51416015625
2022-11-11,3428.596435546875
2022-11-14,3322.474365234375
2022-11-15,3337.80419921875
2022-11-16,3309.221435546875
2022-11-17,3282.072509765625
2022-11-18,3267.682373046875
2022-11-21,3214.028076171875
2022-11-22,3215.56103515625
2022-11-23,3330.040283203125
2022-11-24,3325.886474609375
2022-11-25,3322.91943359375
2022-11-28,3324.056640625
2022-11-29,3297.402587890625
2022-11-30,3336.765625
2022-12-01,3293.19921875
2022-12-02,3241.671142578125
2022-12-05,3268.57275390625
2022-12-06,3289.39111328125
2022-12-07,3306.056396484375
2022-12-08,3345.419677734375
2022-12-09,3344.5791015625
2022-12-12,3347.842529296875
2022-12-13,3369.8486328125
2022-12-14,3351.205078125
2022-12-15,3339.08984375
2022-12-16,3360.3046875
2022-12-19,3343.095458984375
2022-12-20,3336.271240234375
2022-12-21,3435.96484375
2022-12-22,3376.474853515625
2022-12-23,3276.23779296875
2022-12-26,3272.33056640625
2022-12-27,3263.627685546875
2022-12-28,3263.330810546875
2022-12-29,3265.60546875
2022-12-30,3260.95703125
2023-01-02,3308.034423828125
2023-01-03,3316.886474609375
2023-01-04,3313.52392578125
2023-01-05,3321.781982421875
2023-01-06,3316.24365234375
2023-01-09,3341.46337890625
2023-01-10,3328.556640625
2023-01-11,3325.243408203125
2023-01-12,3416.5302734375
2023-01-13,3452.234375
2023-01-16,3405.75
2023-01-17,3408.272216796875
2023-01-18,3414.55224609375
2023-01-19,3404.117919921875
2023-01-20,3387.057373046875
2023-01-23,3397.5908203125
2023-01-24,3394.27734375
2023-01-25,3357.238525390625
2023-01-27,3332.562255859375
2023-01-30,3320.496337890625
2023-01-31,3324.15576171875
2023-02-01,3349.524169921875
2023-02-02,3330.534912109375
2023-02-03,3267.781494140625
2023-02-06,3207.302490234375
2023-02-07,3206.313720703125
2023-02-08,3296.8583984375
2023-02-09,3342.55126953125
2023-02-10,3341.7109375
2023-02-13,3277.12744140625
2023-02-14,3254.03369140625
2023-02-15,3279.352783203125
2023-02-16,3282.46826171875
2023-02-17,3324.10595703125
2023-02-20,3315.303955078125
2023-02-21,3294.08935546875
2023-02-22,3323.809326171875
2023-02-23,3365.694580078125
2023-02-24,3325.58984375
2023-02-27,3296.80908203125
2023-02-28,3307.935546875
2023-03-01,3343.24365234375
