Date,HM-B.ST
2019-05-08,129.09764099121094
2019-05-09,126.51537322998047
2019-05-10,126.69071960449219
2019-05-13,123.55056762695312
2019-05-14,125.49522399902344
2019-05-15,125.92558288574219
2019-05-16,127.43988800048828
2019-05-17,127.51959991455078
2019-05-20,123.86934661865234
2019-05-21,124.17221069335938
2019-05-22,122.45069885253906
2019-05-23,118.00342559814453
2019-05-24,119.94810485839844
2019-05-27,120.26691436767578
2019-05-28,121.06391143798828
2019-05-29,119.54961395263672
2019-05-31,113.17362213134766
2019-06-03,114.54446411132812
2019-06-04,116.88765716552734
2019-06-05,117.68464660644531
2019-06-07,119.10327911376953
2019-06-11,120.74510955810547
2019-06-12,121.68555450439453
2019-06-13,121.15955352783203
2019-06-14,122.76947784423828
2019-06-18,119.94810485839844
2019-06-19,117.44554138183594
2019-06-20,117.28614044189453
2019-06-24,116.88765716552734
2019-06-25,115.70807647705078
2019-06-26,115.6921615600586
2019-06-27,131.5045623779297
2019-06-28,131.79148864746094
2019-07-01,132.3015594482422
2019-07-02,133.2420196533203
2019-07-03,131.9349365234375
2019-07-04,132.26968383789062
2019-07-05,133.99119567871094
2019-07-08,135.17076110839844
2019-07-09,135.25047302246094
2019-07-10,135.48956298828125
2019-07-11,135.52145385742188
2019-07-12,135.48956298828125
2019-07-15,135.091064453125
2019-07-16,135.314208984375
2019-07-17,134.02310180664062
2019-07-18,132.79571533203125
2019-07-19,134.43753051757812
2019-07-22,134.18247985839844
2019-07-23,134.93167114257812
2019-07-24,133.92745971679688
2019-07-25,134.9157257080078
2019-07-26,135.85618591308594
2019-07-29,135.74459838867188
2019-07-30,133.8955535888672
2019-07-31,134.4215850830078
2019-08-01,137.73712158203125
2019-08-02,133.0188751220703
2019-08-06,130.02215576171875
2019-08-07,131.74366760253906
2019-08-08,135.25047302246094
2019-08-09,135.71270751953125
2019-08-12,134.93167114257812
2019-08-13,136.78070068359375
2019-08-14,132.66818237304688
2019-08-15,131.98277282714844
2019-08-16,134.2303009033203
2019-08-19,139.3311004638672
2019-08-20,139.64990234375
2019-08-21,141.5467529296875
2019-08-22,142.39157104492188
2019-08-23,141.8177490234375
2019-08-26,143.44357299804688
2019-08-27,143.69863891601562
2019-08-28,150.0267791748047
2019-08-29,149.40516662597656
2019-08-30,149.81956481933594
2019-09-02,148.28933715820312
2019-09-03,148.59219360351562
2019-09-04,147.87489318847656
2019-09-05,149.3413848876953
2019-09-06,152.30621337890625
2019-09-09,150.63253784179688
2019-09-10,153.7407989501953
2019-09-11,150.21807861328125
2019-09-12,151.1266326904297
2019-09-13,151.62078857421875
2019-09-16,147.36480712890625
2019-09-17,148.1618194580078
2019-09-18,149.1979217529297
2019-09-19,150.7281494140625
2019-09-20,150.64845275878906
2019-09-23,148.64004516601562
2019-09-24,149.3094940185547
2019-09-25,149.59642028808594
2019-09-26,150.7281494140625
2019-09-27,153.07131958007812
2019-09-30,152.09896850585938
2019-10-01,151.49325561523438
2019-10-02,146.99822998046875
2019-10-03,152.75254821777344
2019-10-04,153.58140563964844
2019-10-07,159.5987548828125
2019-10-08,159.24008178710938
2019-10-09,159.95736694335938
2019-10-10,161.2325897216797
2019-10-11,159.36761474609375
2019-10-14,162.54763793945312
2019-10-15,164.57998657226562
2019-10-16,165.01834106445312
2019-10-17,163.66342163085938
2019-10-18,164.6995086669922
2019-10-21,162.42807006835938
2019-10-22,165.4168243408203
2019-10-23,165.6957550048828
2019-10-24,164.50027465820312
2019-10-25,163.78298950195312
2019-10-28,164.9784698486328
2019-10-29,163.10552978515625
2019-10-30,162.58746337890625
2019-10-31,160.79421997070312
2019-11-01,160.51527404785156
2019-11-04,160.59498596191406
2019-11-05,158.34744262695312
2019-11-06,157.3591766357422
2019-11-07,155.9405059814453
2019-11-08,154.3146514892578
2019-11-11,153.27645874023438
2019-11-12,154.29013061523438
2019-11-13,153.76693725585938
2019-11-14,151.23275756835938
2019-11-15,151.29815673828125
2019-11-18,151.3635711669922
2019-11-19,149.8267364501953
2019-11-20,147.0309600830078
2019-11-21,148.45333862304688
2019-11-22,148.894775390625
2019-11-25,150.8240203857422
2019-11-26,149.69590759277344
2019-11-27,150.3498992919922
2019-11-28,150.0719757080078
2019-11-29,151.10195922851562
2019-12-02,149.09100341796875
2019-12-03,151.39625549316406
2019-12-04,154.66615295410156
2019-12-05,156.13760375976562
2019-12-06,156.77525329589844
2019-12-09,158.50828552246094
2019-12-10,156.54632568359375
2019-12-11,158.00144958496094
2019-12-12,156.8733367919922
2019-12-13,155.8269805908203
2019-12-16,159.22767639160156
2019-12-17,156.79159545898438
2019-12-18,157.6581268310547
2019-12-19,157.52731323242188
2019-12-20,157.72352600097656
2019-12-23,157.3311309814453
2019-12-27,158.18130493164062
2019-12-30,155.7125244140625
2020-01-02,157.6090545654297
2020-01-03,155.46725463867188
2020-01-07,157.6907958984375
2020-01-08,157.3638153076172
2020-01-09,155.3528289794922
2020-01-10,151.26548767089844
2020-01-13,151.3799285888672
2020-01-14,151.06927490234375
2020-01-15,149.7613067626953
2020-01-16,151.11830139160156
2020-01-17,151.21640014648438
2020-01-20,150.57879638671875
2020-01-21,151.7722930908203
2020-01-22,152.49166870117188
2020-01-23,153.48899841308594
2020-01-24,154.45361328125
2020-01-27,150.90576171875
2020-01-28,155.0258331298828
2020-01-29,155.0421905517578
2020-01-30,169.66680908203125
2020-01-31,173.01844787597656
2020-02-03,170.32081604003906
2020-02-04,171.66961669921875
2020-02-05,169.7076873779297
2020-02-06,170.7295379638672
2020-02-07,166.7647705078125
2020-02-10,167.01004028320312
2020-02-11,166.84654235839844
2020-02-12,166.6830291748047
2020-02-13,165.29331970214844
2020-02-14,167.17352294921875
2020-02-17,167.17352294921875
2020-02-18,164.9254608154297
2020-02-19,165.82469177246094
2020-02-20,166.6830291748047
2020-02-21,166.96913146972656
2020-02-24,156.21937561035156
2020-02-25,153.12930297851562
2020-02-26,152.49166870117188
2020-02-27,147.5377655029297
2020-02-28,141.71734619140625
2020-03-02,142.7310333251953
2020-03-03,143.43405151367188
2020-03-04,145.3633270263672
2020-03-05,141.19419860839844
2020-03-06,135.7334442138672
2020-03-09,131.53163146972656
2020-03-10,128.6377716064453
2020-03-11,122.62116241455078
2020-03-12,107.82487487792969
2020-03-13,109.55793762207031
2020-03-16,97.88439178466797
2020-03-17,93.96051025390625
2020-03-18,86.55418395996094
2020-03-19,92.63619995117188
2020-03-20,92.57080841064453
2020-03-23,88.92486572265625
2020-03-24,100.6801528930664
2020-03-25,109.57427215576172
2020-03-26,106.27167510986328
2020-03-27,100.54936218261719
2020-03-30,99.94441986083984
2020-03-31,104.63673400878906
2020-04-01,100.5902328491211
2020-04-02,94.09131622314453
2020-04-03,93.19207763671875
2020-04-06,103.00177001953125
2020-04-07,110.31816101074219
2020-04-08,112.19837188720703
2020-04-09,111.58526611328125
2020-04-14,113.87418365478516
2020-04-15,109.4598159790039
2020-04-16,105.00459289550781
2020-04-17,110.7269058227539
2020-04-20,110.76777648925781
2020-04-21,106.18992614746094
2020-04-22,104.67760467529297
2020-04-23,105.00459289550781
2020-04-24,101.97992706298828
2020-04-27,105.94468688964844
2020-04-28,108.80585479736328
2020-04-29,115.26387023925781
2020-04-30,111.34000396728516
2020-05-04,104.51411437988281
2020-05-05,103.53313446044922
2020-05-06,103.8192367553711
2020-05-07,106.9665298461914
2020-05-08,108.27448272705078
2020-05-11,106.88477325439453
2020-05-12,107.90662384033203
2020-05-13,101.12158203125
2020-05-14,97.76992797851562
2020-05-15,98.05606079101562
2020-05-18,105.57681274414062
2020-05-19,107.29351043701172
2020-05-20,105.04547119140625
2020-05-22,105.6585693359375
2020-05-25,107.25263977050781
2020-05-26,109.62332153320312
2020-05-27,117.02143859863281
2020-05-28,119.6782455444336
2020-05-29,116.20397186279297
2020-06-01,120.9862060546875
2020-06-02,125.80931091308594
2020-06-03,128.50694274902344
2020-06-04,127.97561645507812
2020-06-05,137.54006958007812
2020-06-08,135.7007293701172
2020-06-09,130.55064392089844
2020-06-10,127.03553009033203
2020-06-11,118.20680236816406
2020-06-12,117.59370422363281
2020-06-15,118.00244140625
2020-06-16,121.2723388671875
2020-06-17,119.6782455444336
2020-06-18,117.83892059326172
2020-06-22,114.4464111328125
2020-06-23,118.65641784667969
2020-06-24,115.95874786376953
2020-06-25,118.57466125488281
2020-06-26,112.03487396240234
2020-06-29,110.76777648925781
2020-06-30,110.35903930664062
2020-07-01,110.9312744140625
2020-07-02,115.05953216552734
2020-07-03,115.6726303100586
2020-07-06,116.53099822998047
2020-07-07,114.48731231689453
2020-07-08,112.72970581054688
2020-07-09,111.62612915039062
2020-07-10,112.52535247802734
2020-07-13,114.4464111328125
2020-07-14,110.76777648925781
2020-07-15,114.03768157958984
2020-07-16,111.95311737060547
2020-07-17,110.7269058227539
2020-07-20,110.15469360351562
2020-07-21,111.9122314453125
2020-07-22,110.68603515625
2020-07-23,111.34000396728516
2020-07-24,110.35903930664062
2020-07-27,110.48165893554688
2020-07-28,111.54439544677734
2020-07-29,113.26107025146484
2020-07-30,108.35624694824219
2020-07-31,111.05390167236328
2020-08-03,111.09477233886719
2020-08-04,112.23924255371094
2020-08-05,115.63175964355469
2020-08-06,113.3836898803711
2020-08-07,113.05671691894531
2020-08-10,118.20680236816406
2020-08-11,123.2751235961914
2020-08-12,120.9862060546875
2020-08-13,121.96717071533203
2020-08-14,117.55281829833984
2020-08-17,117.5119400024414
2020-08-18,114.77340698242188
2020-08-19,115.7543716430664
2020-08-20,113.22019958496094
2020-08-21,113.05671691894531
2020-08-24,117.30757904052734
2020-08-25,117.30757904052734
2020-08-26,116.77622985839844
2020-08-27,116.24486541748047
2020-08-28,114.85514831542969
2020-08-31,112.72970581054688
2020-09-01,110.60428619384766
2020-09-02,111.50349426269531
2020-09-03,113.50630950927734
2020-09-04,112.48448944091797
2020-09-07,116.24486541748047
2020-09-08,117.55281829833984
2020-09-09,115.4273910522461
2020-09-10,116.85794830322266
2020-09-11,116.89883422851562
2020-09-14,116.6944808959961
2020-09-15,129.2835693359375
2020-09-16,131.2455291748047
2020-09-17,131.2455291748047
2020-09-18,129.038330078125
2020-09-21,121.96717071533203
2020-09-22,121.59931182861328
2020-09-23,122.45765686035156
2020-09-24,119.84175109863281
2020-09-25,120.33223724365234
2020-09-28,124.74659729003906
2020-09-29,125.93193817138672
2020-09-30,126.504150390625
2020-10-01,134.18841552734375
2020-10-02,132.2673797607422
2020-10-05,131.2455291748047
2020-10-06,133.53445434570312
2020-10-07,134.2292938232422
2020-10-08,133.9431915283203
2020-10-09,132.3082275390625
2020-10-12,130.91851806640625
2020-10-13,128.58871459960938
2020-10-14,129.52880859375
2020-10-15,125.31884002685547
2020-10-16,126.504150390625
2020-10-19,128.42523193359375
2020-10-20,129.69232177734375
2020-10-21,126.8311538696289
2020-10-22,129.324462890625
2020-10-23,129.20184326171875
2020-10-26,125.48231506347656
2020-10-27,121.35408782958984
2020-10-28,116.57186126708984
2020-10-29,116.32661437988281
2020-10-30,118.20680236816406
2020-11-02,117.38933563232422
2020-11-03,122.13066101074219
2020-11-04,121.39494323730469
2020-11-05,125.93193817138672
2020-11-06,126.17716979980469
2020-11-09,138.6436767578125
2020-11-10,143.05801391601562
2020-11-11,140.52383422851562
2020-11-12,137.37657165527344
2020-11-13,137.7035675048828
2020-11-16,141.7909393310547
2020-11-17,140.23773193359375
2020-11-18,142.5266571044922
2020-11-19,141.42306518554688
2020-11-20,143.34413146972656
2020-11-23,144.07986450195312
2020-11-24,153.72607421875
2020-11-25,152.0502471923828
2020-11-26,151.1101531982422
2020-11-27,149.31170654296875
2020-11-30,148.45333862304688
2020-12-01,151.8458709716797
2020-12-02,150.57879638671875
2020-12-03,152.17286682128906
2020-12-04,153.5625762939453
2020-12-07,154.09393310546875
2020-12-08,152.8677215576172
2020-12-09,152.3363494873047
2020-12-10,152.17286682128906
2020-12-11,148.73947143554688
2020-12-14,149.59780883789062
2020-12-15,145.2652130126953
2020-12-16,145.0199737548828
2020-12-17,145.3878173828125
2020-12-18,142.07705688476562
2020-12-21,138.1531982421875
2020-12-22,140.27862548828125
2020-12-23,141.0143280029297
2020-12-28,141.0143280029297
2020-12-29,142.28143310546875
2020-12-30,140.60560607910156
2021-01-04,139.7881317138672
2021-01-05,139.6246337890625
2021-01-07,145.0199737548828
2021-01-08,145.46957397460938
2021-01-11,143.671142578125
2021-01-12,145.0199737548828
2021-01-13,143.671142578125
2021-01-14,146.85928344726562
2021-01-15,147.18626403808594
2021-01-18,150.8240203857422
2021-01-19,149.88394165039062
2021-01-20,150.41529846191406
2021-01-21,150.74224853515625
2021-01-22,149.31170654296875
2021-01-25,143.46673583984375
2021-01-26,145.46957397460938
2021-01-27,151.96849060058594
2021-01-28,154.09393310546875
2021-01-29,146.3279266357422
2021-02-01,144.69297790527344
2021-02-02,146.77752685546875
2021-02-03,147.39065551757812
2021-02-04,148.16725158691406
2021-02-05,150.1700439453125
2021-02-08,148.94384765625
2021-02-09,146.85928344726562
2021-02-10,144.9790802001953
2021-02-11,147.5541229248047
2021-02-12,147.02276611328125
2021-02-15,151.7232666015625
2021-02-16,151.47801208496094
2021-02-17,151.27365112304688
2021-02-18,153.72607421875
2021-02-19,154.50265502929688
2021-02-22,155.3201446533203
2021-02-23,159.81625366210938
2021-02-24,161.20596313476562
2021-02-25,162.96353149414062
2021-02-26,162.67738342285156
2021-03-01,165.3750762939453
2021-03-02,164.31234741210938
2021-03-03,166.11082458496094
2021-03-04,167.90924072265625
2021-03-05,165.53855895996094
2021-03-08,170.6886444091797
2021-03-09,174.85777282714844
2021-03-10,175.4300079345703
2021-03-11,176.9832000732422
2021-03-12,179.84437561035156
2021-03-15,179.68087768554688
2021-03-16,182.62376403808594
2021-03-17,180.90708923339844
2021-03-18,178.37290954589844
2021-03-19,174.77603149414062
2021-03-22,172.89584350585938
2021-03-23,172.07835388183594
2021-03-24,168.80848693847656
2021-03-25,165.7020721435547
2021-03-26,167.90924072265625
2021-03-29,163.33140563964844
2021-03-30,166.27430725097656
2021-03-31,160.83807373046875
2021-04-01,159.7508544921875
2021-04-06,164.1897430419922
2021-04-07,164.761962890625
2021-04-08,162.90631103515625
2021-04-09,163.53575134277344
2021-04-12,161.82725524902344
2021-04-13,165.17071533203125
2021-04-14,166.47865295410156
2021-04-15,167.33702087402344
2021-04-16,170.56602478027344
2021-04-19,169.4215850830078
2021-04-20,163.94448852539062
2021-04-21,166.84654235839844
2021-04-22,169.5033416748047
2021-04-23,170.1981658935547
2021-04-26,172.28271484375
2021-04-27,170.1981658935547
2021-04-28,169.78944396972656
2021-04-29,172.07835388183594
2021-04-30,170.6886444091797
2021-05-03,170.77040100097656
2021-05-04,169.4215850830078
2021-05-05,173.18194580078125
2021-05-06,172.11923217773438
2021-05-07,173.1002197265625
2021-05-10,173.38632202148438
2021-05-11,168.84934997558594
2021-05-12,165.3750762939453
2021-05-14,173.22283935546875
2021-05-17,173.30458068847656
2021-05-18,175.34825134277344
2021-05-19,173.67245483398438
2021-05-20,174.08116149902344
2021-05-21,174.85777282714844
2021-05-24,175.6752471923828
2021-05-25,174.53079223632812
2021-05-26,173.54983520507812
2021-05-27,173.8359375
2021-05-28,175.63438415527344
2021-05-31,173.18194580078125
2021-06-01,173.63156127929688
2021-06-02,174.69427490234375
2021-06-03,172.69146728515625
2021-06-04,171.09738159179688
2021-06-07,170.56602478027344
2021-06-08,171.66961669921875
2021-06-09,172.11923217773438
2021-06-10,169.9529266357422
2021-06-11,172.28271484375
2021-06-14,171.50613403320312
2021-06-15,166.60130310058594
2021-06-16,167.25527954101562
2021-06-17,167.296142578125
2021-06-18,162.8736114501953
2021-06-21,163.46218872070312
2021-06-22,163.33140563964844
2021-06-23,161.8435821533203
2021-06-24,164.88455200195312
2021-06-28,161.81088256835938
2021-06-29,164.31234741210938
2021-06-30,165.94729614257812
2021-07-01,164.14886474609375
2021-07-02,165.45680236816406
2021-07-05,167.41876220703125
2021-07-06,165.8655548095703
2021-07-07,165.82469177246094
2021-07-08,159.2767333984375
2021-07-09,162.1705780029297
2021-07-12,162.66104125976562
2021-07-13,164.23062133789062
2021-07-14,164.88455200195312
2021-07-15,156.51365661621094
2021-07-16,155.3201446533203
2021-07-19,149.9901885986328
2021-07-20,150.13735961914062
2021-07-21,153.58709716796875
2021-07-22,152.16470336914062
2021-07-23,153.26010131835938
2021-07-26,153.5053253173828
2021-07-27,151.5924530029297
2021-07-28,152.2301025390625
2021-07-29,151.51071166992188
2021-07-30,147.24349975585938
2021-08-02,148.1754150390625
2021-08-03,147.962890625
2021-08-04,147.7176055908203
2021-08-05,147.2598419189453
2021-08-06,147.47239685058594
2021-08-09,146.90016174316406
2021-08-10,146.52410888671875
2021-08-11,146.3115692138672
2021-08-12,147.24349975585938
2021-08-13,147.27621459960938
2021-08-16,142.51846313476562
2021-08-17,143.15611267089844
2021-08-18,142.95993041992188
2021-08-19,140.03338623046875
2021-08-20,142.97625732421875
2021-08-23,145.2488555908203
2021-08-24,144.84011840820312
2021-08-25,143.82644653320312
2021-08-26,140.73638916015625
2021-08-27,141.53750610351562
2021-08-30,141.42306518554688
2021-08-31,141.39039611816406
2021-09-01,147.40699768066406
2021-09-02,146.00094604492188
2021-09-03,143.59754943847656
2021-09-06,144.49676513671875
2021-09-07,143.31964111328125
2021-09-08,142.25692749023438
2021-09-09,141.50482177734375
2021-09-10,140.7527313232422
2021-09-13,141.81546020507812
2021-09-14,142.99264526367188
2021-09-15,138.61093139648438
2021-09-16,140.9979705810547
2021-09-17,141.9789581298828
2021-09-20,142.5348358154297
2021-09-21,142.2895965576172
2021-09-22,146.90016174316406
2021-09-23,146.58950805664062
2021-09-24,145.1834716796875
2021-09-27,148.76400756835938
2021-09-28,149.0092315673828
2021-09-29,150.98751831054688
2021-09-30,145.8047332763672
2021-10-01,147.68495178222656
2021-10-04,146.00094604492188
2021-10-05,142.61659240722656
2021-10-06,135.7007293701172
2021-10-07,138.1531982421875
2021-10-08,136.82887268066406
2021-10-11,133.9513702392578
2021-10-12,134.9323272705078
2021-10-13,136.6326904296875
2021-10-14,134.4254913330078
2021-10-15,137.7771453857422
2021-10-18,138.16952514648438
2021-10-19,140.21322631835938
2021-10-20,137.40110778808594
2021-10-21,138.02236938476562
2021-10-22,136.51820373535156
2021-10-25,135.7007293701172
2021-10-26,139.29763793945312
2021-10-27,138.05506896972656
2021-10-28,136.79615783691406
2021-10-29,136.9492645263672
2021-11-01,140.41937255859375
2021-11-02,139.8920440673828
2021-11-03,140.40234375
2021-11-04,143.32809448242188
2021-11-05,146.45797729492188
2021-11-08,138.8544158935547
2021-11-09,140.9636688232422
2021-11-10,143.583251953125
2021-11-11,141.6270751953125
2021-11-12,142.05233764648438
2021-11-15,145.43734741210938
2021-11-16,146.62808227539062
2021-11-17,142.88583374023438
2021-11-18,141.1337890625
2021-11-19,137.2894744873047
2021-11-22,138.1739959716797
2021-11-23,145.60745239257812
2021-11-24,143.10696411132812
2021-11-25,143.08995056152344
2021-11-26,135.53741455078125
2021-11-29,138.31007385253906
2021-11-30,136.0817413330078
2021-12-01,142.2394561767578
2021-12-02,140.38531494140625
2021-12-03,136.26885986328125
2021-12-06,142.1373748779297
2021-12-07,145.40333557128906
2021-12-08,142.10336303710938
2021-12-09,141.08274841308594
2021-12-10,140.7595672607422
2021-12-13,139.90904235839844
2021-12-14,142.88583374023438
2021-12-15,138.88844299316406
2021-12-16,139.8920440673828
2021-12-17,143.05592346191406
2021-12-20,141.38894653320312
2021-12-21,146.6791229248047
2021-12-22,147.71670532226562
2021-12-23,151.49298095703125
2021-12-27,152.2074432373047
2021-12-28,151.3909149169922
2021-12-29,151.27188110351562
2021-12-30,151.458984375
2022-01-03,152.5136260986328
2022-01-04,151.0167236328125
2022-01-05,151.407958984375
2022-01-07,149.48577880859375
2022-01-10,150.5064239501953
2022-01-11,149.7749786376953
2022-01-12,150.9316864013672
2022-01-13,153.12596130371094
2022-01-14,149.6729278564453
2022-01-17,148.60125732421875
2022-01-18,147.71670532226562
2022-01-19,148.63528442382812
2022-01-20,148.94146728515625
2022-01-21,146.83221435546875
2022-01-24,142.81777954101562
2022-01-25,146.7811737060547
2022-01-26,150.23423767089844
2022-01-27,151.95228576660156
2022-01-28,159.62388610839844
2022-01-31,155.93267822265625
2022-02-01,153.7893829345703
2022-02-02,150.60848999023438
2022-02-03,148.95846557617188
2022-02-04,145.21624755859375
2022-02-07,146.30487060546875
2022-02-08,148.41415405273438
2022-02-09,151.28887939453125
2022-02-10,155.62648010253906
2022-02-11,156.34092712402344
2022-02-14,151.35690307617188
2022-02-15,153.51722717285156
2022-02-16,152.49659729003906
2022-02-17,150.18319702148438
2022-02-18,147.9038543701172
2022-02-21,146.16879272460938
2022-02-22,144.31468200683594
2022-02-23,142.20542907714844
2022-02-24,137.6296844482422
2022-02-25,141.1678009033203
2022-02-28,136.4729766845703
2022-03-01,129.82199096679688
2022-03-02,128.64828491210938
2022-03-03,121.31687927246094
2022-03-04,118.85038757324219
2022-03-07,114.7339096069336
2022-03-08,119.53080749511719
2022-03-09,125.07611846923828
2022-03-10,121.62303924560547
2022-03-11,123.32408142089844
2022-03-14,124.80397033691406
2022-03-15,120.87459564208984
2022-03-16,121.89522552490234
2022-03-17,118.2550277709961
2022-03-18,120.70452117919922
2022-03-21,118.51016998291016
2022-03-22,118.85038757324219
2022-03-23,117.72772979736328
2022-03-24,117.16637420654297
2022-03-25,119.81998443603516
2022-03-28,119.68390655517578
2022-03-29,125.9606704711914
2022-03-30,123.2220230102539
2022-03-31,107.31745910644531
2022-04-01,111.0597152709961
2022-04-04,112.23342895507812
2022-04-05,111.65506744384766
2022-04-06,111.6380615234375
2022-04-07,110.66847229003906
2022-04-08,112.2674331665039
2022-04-11,112.2674331665039
2022-04-12,111.72311401367188
2022-04-13,110.36228942871094
2022-04-14,109.71590423583984
2022-04-19,111.55300903320312
2022-04-20,110.56641387939453
2022-04-21,110.95764923095703
2022-04-22,108.18498229980469
2022-04-25,106.8411865234375
2022-04-26,106.33086395263672
2022-04-27,106.21180725097656
2022-04-28,106.27984619140625
2022-04-29,106.46695709228516
2022-05-02,108.09994506835938
2022-05-03,108.04891204833984
2022-05-04,104.885009765625
2022-05-05,103.86296844482422
2022-05-06,106.5534439086914
2022-05-09,103.67079162597656
2022-05-10,105.47026824951172
2022-05-11,105.8022232055664
2022-05-12,109.17404174804688
2022-05-13,112.94771575927734
2022-05-16,114.01341247558594
2022-05-17,116.17976379394531
2022-05-18,113.92606353759766
2022-05-19,110.48433685302734
2022-05-20,109.62828826904297
2022-05-23,111.2181167602539
2022-05-24,106.32632446289062
2022-05-25,106.50102996826172
2022-05-27,115.74301147460938
2022-05-30,117.4201889038086
2022-05-31,117.59489440917969
2022-06-01,118.08405303955078
2022-06-02,118.92266082763672
2022-06-03,118.62566375732422
2022-06-07,120.23295593261719
2022-06-08,123.69215393066406
2022-06-09,122.1023178100586
2022-06-10,118.71302032470703
2022-06-13,116.04000854492188
2022-06-14,116.3894271850586
2022-06-15,108.82463836669922
2022-06-16,105.94197845458984
2022-06-17,108.84210205078125
2022-06-20,108.31797790527344
2022-06-21,107.9161605834961
2022-06-22,107.06009674072266
2022-06-23,106.11668395996094
2022-06-27,107.95111083984375
2022-06-28,106.34378814697266
2022-06-29,108.68486022949219
2022-06-30,106.71068572998047
2022-07-01,108.45774841308594
2022-07-04,110.46687316894531
2022-07-05,108.63245391845703
2022-07-06,111.81211853027344
2022-07-07,113.55917358398438
2022-07-08,114.7821273803711
2022-07-11,114.01341247558594
2022-07-12,117.03584289550781
2022-07-13,114.85199737548828
2022-07-14,112.42357635498047
2022-07-15,113.8561782836914
2022-07-18,114.62489318847656
2022-07-19,116.94847869873047
2022-07-20,116.73883056640625
2022-07-21,117.35031127929688
2022-07-22,117.45513916015625
2022-07-25,117.8394775390625
2022-07-26,110.90364837646484
2022-07-27,111.23558044433594
2022-07-28,111.4277572631836
2022-07-29,112.96519470214844
2022-08-01,111.34040832519531
2022-08-02,109.62828826904297
2022-08-03,112.45853424072266
2022-08-04,115.3761215209961
2022-08-05,112.84288024902344
2022-08-08,116.89608764648438
2022-08-09,113.48928833007812
2022-08-10,116.56413269042969
2022-08-11,116.17976379394531
2022-08-12,116.3544692993164
2022-08-15,115.69059753417969
2022-08-16,116.77376556396484
2022-08-17,114.81707000732422
2022-08-18,113.64653015136719
2022-08-19,111.35787963867188
2022-08-22,107.63662719726562
2022-08-23,108.56256866455078
2022-08-24,107.09503936767578
2022-08-25,101.66165924072266
2022-08-26,97.11931610107422
2022-08-29,98.4994888305664
2022-08-30,97.32894134521484
2022-08-31,97.01448059082031
2022-09-01,96.21083068847656
2022-09-02,98.58683776855469
2022-09-05,97.8355941772461
2022-09-06,99.16336822509766
2022-09-07,96.85724639892578
2022-09-08,95.44212341308594
2022-09-09,97.9404296875
2022-09-12,102.4827880859375
2022-09-13,98.48200988769531
2022-09-14,98.97119140625
2022-09-15,94.28905487060547
2022-09-16,94.88306427001953
2022-09-19,96.0186538696289
2022-09-20,93.2757568359375
2022-09-21,94.21917724609375
2022-09-22,93.50288391113281
2022-09-23,90.95216369628906
2022-09-26,91.14433288574219
2022-09-27,92.89139556884766
2022-09-28,92.47211456298828
2022-09-29,87.06494903564453
2022-09-30,90.37562561035156
2022-10-03,93.852294921875
2022-10-04,99.18083953857422
2022-10-05,93.46794128417969
2022-10-06,92.12268829345703
2022-10-07,91.14433288574219
2022-10-10,93.66011047363281
2022-10-11,94.20169830322266
2022-10-12,96.03612518310547
2022-10-13,98.39466094970703
2022-10-14,98.13259887695312
2022-10-17,100.4561996459961
2022-10-18,102.57013702392578
2022-10-19,99.407958984375
2022-10-20,99.79230499267578
2022-10-21,96.87471008300781
2022-10-24,99.00611877441406
2022-10-25,101.9237289428711
2022-10-26,101.6441879272461
2022-10-27,100.42124938964844
2022-10-28,96.71747589111328
2022-10-31,97.13677978515625
2022-11-01,99.51277160644531
2022-11-02,99.60012817382812
2022-11-03,96.78736877441406
2022-11-04,101.34719848632812
2022-11-07,101.57430267333984
2022-11-08,103.44366455078125
2022-11-09,103.30391693115234
2022-11-10,108.25308227539062
2022-11-11,111.2171859741211
2022-11-14,111.66630554199219
2022-11-15,112.1513442993164
2022-11-16,105.88178253173828
2022-11-17,103.63623809814453
2022-11-18,105.72010040283203
2022-11-21,105.09136199951172
2022-11-22,104.9117202758789
2022-11-23,106.24108123779297
2022-11-24,106.11532592773438
2022-11-25,107.15726470947266
2022-11-28,104.69613647460938
2022-11-29,105.64825439453125
2022-11-30,104.78596496582031
2022-12-01,105.63027954101562
2022-12-02,108.41476440429688
2022-12-05,108.12732696533203
2022-12-06,102.84581756591797
2022-12-07,104.82188415527344
2022-12-08,104.6242904663086
2022-12-09,105.63027954101562
2022-12-12,103.74402618408203
2022-12-13,108.37883758544922
2022-12-14,107.26505279541016
2022-12-15,99.9176254272461
2022-12-16,100.0972671508789
2022-12-19,100.56434631347656
2022-12-20,98.15711975097656
2022-12-21,101.46255493164062
2022-12-22,100.67213439941406
2022-12-23,101.04938507080078
2022-12-27,101.91166687011719
2022-12-28,101.5523910522461
2022-12-29,102.68414306640625
2022-12-30,100.81584167480469
2023-01-02,104.35482788085938
2023-01-03,104.714111328125
2023-01-04,108.8818359375
2023-01-05,114.32502746582031
2023-01-09,115.90587615966797
2023-01-10,114.64837646484375
2023-01-11,116.98374938964844
2023-01-12,118.15142822265625
2023-01-13,116.6424331665039
2023-01-16,117.73825073242188
2023-01-17,115.13341522216797
2023-01-18,115.72624206542969
2023-01-19,112.58248138427734
2023-01-20,112.99566650390625
2023-01-23,113.98371124267578
2023-01-24,115.56456756591797
2023-01-25,114.66634368896484
