Date,ANTARCHILE.SN
2019-07-01,8126.60791015625
2019-07-02,8096.1220703125
2019-07-03,8096.1220703125
2019-07-04,7996.17041015625
2019-07-05,8056.541015625
2019-07-08,8056.541015625
2019-07-09,8056.541015625
2019-07-10,8041.04833984375
2019-07-11,7992.67236328125
2019-07-12,7908.5126953125
2019-07-15,7996.17041015625
2019-07-17,7919.107421875
2019-07-18,7920.70654296875
2019-07-19,7902.31591796875
2019-07-22,7843.64306640625
2019-07-23,7682.4208984375
2019-07-24,7527.89453125
2019-07-25,7417.5478515625
2019-07-26,7496.4091796875
2019-07-29,7496.4091796875
2019-07-30,7586.666015625
2019-07-31,7745.291015625
2019-08-01,7644.638671875
2019-08-02,7397.15771484375
2019-08-05,7242.03125
2019-08-06,7209.34716796875
2019-08-07,7152.7744140625
2019-08-08,7310.09912109375
2019-08-09,7304.30126953125
2019-08-12,7295.50634765625
2019-08-13,7396.45751953125
2019-08-14,7355.77685546875
2019-08-16,7346.48095703125
2019-08-19,7296.5048828125
2019-08-20,7295.50634765625
2019-08-21,7295.60595703125
2019-08-22,7194.455078125
2019-08-23,7055.82080078125
2019-08-26,6990.1513671875
2019-08-27,6990.75146484375
2019-08-28,6949.9716796875
2019-08-29,7140.7802734375
2019-08-30,7412.25
2019-09-02,7412.25
2019-09-03,7441.43603515625
2019-09-04,7187.35693359375
2019-09-05,7296.5048828125
2019-09-06,7346.5810546875
2019-09-09,7376.46630859375
2019-09-10,7396.45751953125
2019-09-11,7596.36181640625
2019-09-12,7619.3505859375
2019-09-13,7696.31396484375
2019-09-16,7746.2900390625
2019-09-17,7710.00732421875
2019-09-23,7695.6142578125
2019-09-24,7546.4853515625
2019-09-25,7496.50927734375
2019-09-26,7513.80126953125
2019-09-27,7647.9365234375
2019-09-30,7546.58544921875
2019-10-01,7503.40625
2019-10-02,7596.36181640625
2019-10-03,7619.55078125
2019-10-04,7615.05322265625
2019-10-07,7615.05322265625
2019-10-08,7615.05322265625
2019-10-09,7695.7138671875
2019-10-10,7717.50439453125
2019-10-11,8195.0732421875
2019-10-14,8195.9736328125
2019-10-15,8196.0732421875
2019-10-16,8196.0732421875
2019-10-17,8163.59033203125
2019-10-18,8137.203125
2019-10-21,7709.10791015625
2019-10-22,7718.30419921875
2019-10-23,7368.97119140625
2019-10-24,7514.0009765625
2019-10-25,7458.7275390625
2019-10-28,7455.92919921875
2019-10-29,7096.60107421875
2019-10-30,6771.35693359375
2019-11-04,6996.6484375
2019-11-05,6886.3017578125
2019-11-06,6692.49462890625
2019-11-07,6740.0712890625
2019-11-08,6779.25341796875
2019-11-11,6776.25390625
2019-11-12,6496.88818359375
2019-11-13,6357.35498046875
2019-11-14,6424.3232421875
2019-11-15,7387.26123046875
2019-11-18,7168.56640625
2019-11-19,7096.60107421875
2019-11-20,7096.60107421875
2019-11-21,7216.74365234375
2019-11-22,6996.6484375
2019-11-25,7046.62451171875
2019-11-26,6716.783203125
2019-11-27,6685.79833984375
2019-11-28,6546.8642578125
2019-11-29,6691.794921875
2019-12-02,6536.869140625
2019-12-03,6421.923828125
2019-12-04,6646.81640625
2019-12-05,6902.6943359375
2019-12-06,6989.9521484375
2019-12-09,6996.6484375
2019-12-10,7046.62451171875
2019-12-11,7144.07861328125
2019-12-12,7224.73974609375
2019-12-13,7445.134765625
2019-12-16,7432.140625
2019-12-17,7167.7666015625
2019-12-18,6898.6953125
2019-12-19,6984.15478515625
2019-12-20,6986.65380859375
2019-12-23,6996.6484375
2019-12-24,7096.60107421875
2019-12-26,7144.27880859375
2019-12-27,7277.71533203125
2019-12-30,7271.5166015625
2020-01-02,7347.38037109375
2020-01-03,7444.43505859375
2020-01-06,7494.91064453125
2020-01-07,7721.00146484375
2020-01-08,7796.26513671875
2020-01-09,7750.28759765625
2020-01-10,7848.74072265625
2020-01-13,7796.26513671875
2020-01-14,7846.24169921875
2020-01-15,7892.02001953125
2020-01-16,7897.21728515625
2020-01-17,7978.7783203125
2020-01-20,7978.7783203125
2020-01-21,7896.21826171875
2020-01-22,7746.990234375
2020-01-23,7746.990234375
2020-01-24,7725.99951171875
2020-01-27,7446.23388671875
2020-01-28,7446.43408203125
2020-01-29,7396.65771484375
2020-01-30,7386.0625
2020-01-31,7396.45751953125
2020-02-03,7303.70166015625
2020-02-04,7509.10400390625
2020-02-05,7618.8505859375
2020-02-06,7796.26513671875
2020-02-07,7796.26513671875
2020-02-10,7796.26513671875
2020-02-11,7696.31396484375
2020-02-12,7796.26513671875
2020-02-13,7796.26513671875
2020-02-14,7896.21826171875
2020-02-17,7895.71826171875
2020-02-18,7756.28515625
2020-02-19,7599.859375
2020-02-20,7599.859375
2020-02-21,7599.859375
2020-02-24,7295.8056640625
2020-02-25,7295.8056640625
2020-02-26,6996.6484375
2020-02-27,6817.6357421875
2020-02-28,6576.150390625
2020-03-02,6925.7822265625
2020-03-03,6996.6484375
2020-03-04,6996.6484375
2020-03-05,6996.6484375
2020-03-06,6916.68701171875
2020-03-09,6630.5244140625
2020-03-10,6696.7919921875
2020-03-11,6524.6748046875
2020-03-12,6247.00830078125
2020-03-13,6476.2978515625
2020-03-16,6077.88916015625
2020-03-17,5999.2265625
2020-03-18,5495.36767578125
2020-03-19,5277.4736328125
2020-03-20,5298.4619140625
2020-03-23,5041.48486328125
2020-03-24,5041.48486328125
2020-03-25,5000.1044921875
2020-03-26,5195.4111328125
2020-03-27,5177.72021484375
2020-03-30,5497.3671875
2020-03-31,5897.17529296875
2020-04-01,5647.294921875
2020-04-02,5886.78076171875
2020-04-03,5912.568359375
2020-04-06,5879.28369140625
2020-04-07,5747.24658203125
2020-04-08,5726.0576171875
2020-04-09,5749.0458984375
2020-04-13,5688.47607421875
2020-04-14,5847.19970703125
2020-04-15,5846.10009765625
2020-04-16,5847.19970703125
2020-04-17,5847.19970703125
2020-04-20,5847.19970703125
2020-04-21,5677.28076171875
2020-04-22,5716.46240234375
2020-04-23,5697.5712890625
2020-04-24,5697.271484375
2020-04-27,5720.9599609375
2020-04-28,5648.6943359375
2020-04-29,5814.115234375
2020-04-30,5763.73974609375
2020-05-04,5834.9052734375
2020-05-05,5972.13916015625
2020-05-06,6096.7802734375
2020-05-07,6025.21435546875
2020-05-08,5997.626953125
2020-05-11,5902.86083984375
2020-05-12,5919.55322265625
2020-05-13,5752.830078125
2020-05-14,5752.830078125
2020-05-15,5631.287109375
2020-05-18,5653.3759765625
2020-05-19,5598.20166015625
2020-05-20,5665.37060546875
2020-05-22,5597.40185546875
2020-05-25,5547.42578125
2020-05-26,5646.67919921875
2020-05-27,5646.87939453125
2020-05-28,5543.2275390625
2020-05-29,5597.40185546875
2020-06-01,5537.8291015625
2020-06-02,5625.6884765625
2020-06-03,5629.3876953125
2020-06-04,5847.28662109375
2020-06-05,6150.54541015625
2020-06-08,6295.8779296875
2020-06-09,6289.88037109375
2020-06-10,6152.14501953125
2020-06-11,5997.21630859375
2020-06-12,5997.21630859375
2020-06-15,5948.0400390625
2020-06-16,5991.419921875
2020-06-17,6074.08056640625
2020-06-18,5999.51513671875
2020-06-19,6032.10107421875
2020-06-22,6021.9052734375
2020-06-23,6114.16259765625
2020-06-24,6051.69189453125
2020-06-25,5964.93212890625
2020-06-26,5997.31591796875
2020-06-30,6073.18115234375
2020-07-01,6057.18896484375
2020-07-02,6287.08203125
2020-07-03,6361.04736328125
2020-07-06,6713.5849609375
2020-07-07,6728.87744140625
2020-07-08,6846.82275390625
2020-07-09,6661.0087890625
2020-07-10,6501.982421875
2020-07-13,6747.96826171875
2020-07-14,6830.93017578125
2020-07-15,6996.05322265625
2020-07-17,6996.05322265625
2020-07-20,6624.32568359375
2020-07-21,6623.92578125
2020-07-22,6696.8916015625
2020-07-23,6838.02587890625
2020-07-24,6719.9814453125
2020-07-27,6752.56591796875
2020-07-28,6846.82275390625
2020-07-29,6796.84521484375
2020-07-30,6744.0712890625
2020-07-31,6496.98486328125
2020-08-03,6611.43115234375
2020-08-04,6611.43115234375
2020-08-05,6599.4365234375
2020-08-06,6598.93701171875
2020-08-07,6507.07958984375
2020-08-10,6588.94189453125
2020-08-11,6506.9794921875
2020-08-12,6506.9794921875
2020-08-13,6496.5849609375
2020-08-14,6496.98486328125
2020-08-17,6506.6796875
2020-08-18,6496.98486328125
2020-08-19,6588.94189453125
2020-08-20,6588.94189453125
2020-08-21,6539.46533203125
2020-08-24,6489.2880859375
2020-08-25,6397.03076171875
2020-08-26,6397.03076171875
2020-08-27,6537.4658203125
2020-08-28,6536.56640625
2020-08-31,6446.8076171875
2020-09-01,6247.10107421875
2020-09-02,6097.17041015625
2020-09-03,6133.05322265625
2020-09-04,6132.853515625
2020-09-07,6132.853515625
2020-09-08,6132.853515625
2020-09-09,6132.853515625
2020-09-10,6107.16650390625
2020-09-11,6107.16650390625
2020-09-14,5997.21630859375
2020-09-15,5997.21630859375
2020-09-16,5997.21630859375
2020-09-17,5980.82470703125
2020-09-21,5795.90966796875
2020-09-22,5990.3203125
2020-09-23,5896.86279296875
2020-09-24,5909.556640625
2020-09-25,5880.47119140625
2020-09-28,5890.466796875
2020-09-29,5977.9267578125
2020-09-30,6065.38525390625
2020-10-01,6187.12841796875
2020-10-02,6187.12841796875
2020-10-05,6187.12841796875
2020-10-06,6245.5009765625
2020-10-07,6247.10107421875
2020-10-08,6253.09765625
2020-10-09,6347.0537109375
2020-10-13,6294.47900390625
2020-10-14,6434.51318359375
2020-10-15,6605.53466796875
2020-10-16,6646.61572265625
2020-10-19,6514.57666015625
2020-10-20,6557.05712890625
2020-10-21,6693.29345703125
2020-10-22,6693.8935546875
2020-10-23,6760.06298828125
2020-10-26,6688.0966796875
2020-10-27,6640.4189453125
2020-10-28,6614.4306640625
2020-10-29,6545.0625
2020-10-30,6432.01513671875
2020-11-02,6388.63525390625
2020-11-03,6388.63525390625
2020-11-04,6379.0390625
2020-11-05,6396.1318359375
2020-11-06,6438.61181640625
2020-11-09,6693.3935546875
2020-11-10,6693.3935546875
2020-11-11,6701.59033203125
2020-11-12,6621.92724609375
2020-11-13,6541.56396484375
2020-11-16,6541.56396484375
2020-11-17,6621.52734375
2020-11-18,6719.88134765625
2020-11-19,6700.29052734375
2020-11-20,6750.8662109375
2020-11-23,6802.94287109375
2020-11-24,6745.56982421875
2020-11-25,6745.56982421875
2020-11-26,6622.92626953125
2020-11-27,6596.9384765625
2020-11-30,6622.62646484375
2020-12-01,6622.92626953125
2020-12-02,6622.92626953125
2020-12-03,6846.32275390625
2020-12-04,6846.32275390625
2020-12-07,6846.32275390625
2020-12-09,6846.82275390625
2020-12-10,6846.82275390625
2020-12-11,6846.62255859375
2020-12-14,6846.62255859375
2020-12-15,6871.81103515625
2020-12-16,7092.708984375
2020-12-17,7267.92724609375
2020-12-18,7247.63623046875
2020-12-21,7195.0615234375
2020-12-22,7164.67578125
2020-12-23,7197.35986328125
2020-12-24,7246.63671875
2020-12-28,7418.2578125
2020-12-29,7435.64892578125
2020-12-30,7546.4970703125
2021-01-04,7394.76806640625
2021-01-05,7801.37939453125
2021-01-06,7830.16650390625
2021-01-07,7928.6201171875
2021-01-08,7987.99365234375
2021-01-11,7796.380859375
2021-01-12,7996.2890625
2021-01-13,7996.2890625
2021-01-14,7996.2890625
2021-01-15,8196.4951171875
2021-01-18,8346.1259765625
2021-01-19,8602.0078125
2021-01-20,8640.9892578125
2021-01-21,8495.056640625
2021-01-22,8302.34765625
2021-01-25,8302.34765625
2021-01-26,8316.140625
2021-01-27,8268.5625
2021-01-28,7995.2900390625
2021-01-29,7758.3984375
2021-02-01,8095.7421875
2021-02-02,8163.71142578125
2021-02-03,8014.8798828125
2021-02-04,8296.1494140625
2021-02-05,8323.435546875
2021-02-08,8246.873046875
2021-02-09,8336.1318359375
2021-02-10,8346.1259765625
2021-02-11,8489.7587890625
2021-02-12,8683.271484375
2021-02-15,8757.0361328125
2021-02-16,8757.0361328125
2021-02-17,8446.080078125
2021-02-18,8446.080078125
2021-02-19,8510.951171875
2021-02-22,8496.056640625
2021-02-23,8298.0498046875
2021-02-24,8396.103515625
2021-02-25,8480.56640625
2021-02-26,8403.1982421875
2021-03-01,8442.982421875
2021-03-02,8597.0107421875
2021-03-03,8645.98828125
2021-03-04,8651.6845703125
2021-03-05,8638.4921875
2021-03-08,8599.0078125
2021-03-09,8917.16015625
2021-03-10,8969.337890625
2021-03-11,8852.4912109375
2021-03-12,8863.287109375
2021-03-15,8991.826171875
2021-03-16,8877.28125
2021-03-17,8928.5576171875
2021-03-18,8849.693359375
2021-03-19,8963.841796875
2021-03-22,8720.25390625
2021-03-23,8755.2373046875
2021-03-24,8752.2373046875
2021-03-25,8547.3330078125
2021-03-26,8950.845703125
2021-03-29,9150.7529296875
2021-03-30,8995.82421875
2021-03-31,8944.349609375
2021-04-01,8869.8837890625
2021-04-05,8895.87109375
2021-04-06,8825.9033203125
2021-04-07,8820.9052734375
2021-04-08,8825.3037109375
2021-04-09,8795.91796875
2021-04-12,8755.9375
2021-04-13,8712.658203125
2021-04-14,8671.7744140625
2021-04-15,8774.2275390625
2021-04-16,8791.01953125
2021-04-19,8695.96484375
2021-04-20,8645.98828125
2021-04-21,8684.6689453125
2021-04-22,8485.4619140625
2021-04-23,8395.703125
2021-04-26,8509.8515625
2021-04-27,8204.9921875
2021-04-28,7903.13232421875
2021-04-29,8003.884765625
2021-04-30,7896.2353515625
2021-05-03,7996.2890625
2021-05-04,8153.0166015625
2021-05-05,8250.9697265625
2021-05-06,8146.119140625
2021-05-07,7957.5078125
2021-05-10,7796.47216796875
2021-05-11,7562.478515625
2021-05-12,7568.07666015625
2021-05-13,7628.1494140625
2021-05-14,7744.79638671875
2021-05-17,7292.70068359375
2021-05-18,7180.65087890625
2021-05-19,6996.833984375
2021-05-20,6970.84619140625
2021-05-24,6971.64501953125
2021-05-25,6992.23681640625
2021-05-26,6969.1474609375
2021-05-27,6878.6884765625
2021-05-28,6978.14306640625
2021-05-31,7196.74365234375
2021-06-01,7235.12646484375
2021-06-02,7291.701171875
2021-06-03,7006.8310546875
2021-06-04,6996.4345703125
2021-06-07,6996.4345703125
2021-06-08,6923.4677734375
2021-06-09,6870.091796875
2021-06-10,6872.89111328125
2021-06-11,6939.4609375
2021-06-14,7096.7890625
2021-06-15,7246.72119140625
2021-06-16,7196.6435546875
2021-06-17,6996.73388671875
2021-06-18,6909.474609375
2021-06-22,7145.5673828125
2021-06-23,7027.5205078125
2021-06-24,7023.62255859375
2021-06-25,6996.833984375
2021-06-29,6967.34814453125
2021-06-30,6993.236328125
2021-07-01,6993.236328125
2021-07-02,6946.95703125
2021-07-05,6946.95703125
2021-07-06,6976.84375
2021-07-07,6996.5341796875
2021-07-08,6896.87939453125
2021-07-09,7196.74365234375
2021-07-12,7122.07763671875
2021-07-13,7098.78857421875
2021-07-14,6949.65576171875
2021-07-15,6949.65576171875
2021-07-19,6949.65576171875
2021-07-20,7033.8173828125
2021-07-21,6993.83642578125
2021-07-22,6946.85693359375
2021-07-23,6997.1337890625
2021-07-26,6997.1337890625
2021-07-27,6995.634765625
2021-07-28,6991.537109375
2021-07-29,7046.71142578125
2021-07-30,6956.65283203125
2021-08-02,7023.32275390625
2021-08-03,7023.32275390625
2021-08-04,6959.451171875
2021-08-05,6959.451171875
2021-08-06,6806.919921875
2021-08-09,6800.12353515625
2021-08-10,6936.9619140625
2021-08-11,6996.833984375
2021-08-12,6992.23681640625
2021-08-13,6986.8388671875
2021-08-16,6966.248046875
2021-08-17,6919.77001953125
2021-08-18,6846.90283203125
2021-08-19,6699.9697265625
2021-08-20,6694.4716796875
2021-08-23,6700.86865234375
2021-08-24,6696.9697265625
2021-08-25,6766.9384765625
2021-08-26,6757.04345703125
2021-08-27,6843.50390625
2021-08-30,6985.8388671875
2021-08-31,6986.8388671875
2021-09-01,7093.0908203125
2021-09-02,7093.0908203125
2021-09-03,6932.8642578125
2021-09-06,6886.88427734375
2021-09-07,6811.81884765625
2021-09-08,6811.81884765625
2021-09-09,6979.44287109375
2021-09-10,7073.400390625
2021-09-13,6996.833984375
2021-09-14,7040.41455078125
2021-09-15,7021.5234375
2021-09-16,6896.87939453125
2021-09-20,6771.9365234375
2021-09-21,6796.9248046875
2021-09-22,6838.505859375
2021-09-23,6782.7314453125
2021-09-24,6796.9248046875
2021-09-27,6685.275390625
2021-09-28,6696.9697265625
2021-09-29,6693.57177734375
2021-09-30,6697.26953125
2021-10-01,6747.44677734375
2021-10-04,6967.04833984375
2021-10-05,6901.3779296875
2021-10-06,6748.64697265625
2021-10-07,6796.9248046875
2021-10-08,6755.54443359375
2021-10-12,6846.302734375
2021-10-13,6599.3134765625
2021-10-14,6547.0380859375
2021-10-15,6418.99609375
2021-10-18,6318.14111328125
2021-10-19,6402.10302734375
2021-10-20,6446.38330078125
2021-10-21,6497.66064453125
2021-10-22,6656.08935546875
2021-10-25,6352.8330078125
2021-10-26,6699.50341796875
2021-10-27,6692.50537109375
2021-10-28,6688.00732421875
2021-10-29,6814.259765625
2021-11-02,6868.23974609375
2021-11-03,6939.41357421875
2021-11-04,7147.33642578125
2021-11-05,6668.0478515625
2021-11-08,6623.06103515625
2021-11-09,6798.00927734375
2021-11-10,6746.82470703125
2021-11-11,6695.73974609375
2021-11-12,6668.248046875
2021-11-15,6548.0830078125
2021-11-16,6430.9169921875
2021-11-17,6204.2841796875
2021-11-18,6207.58251953125
2021-11-19,6298.15576171875
2021-11-22,6712.9345703125
2021-11-23,6708.33544921875
2021-11-24,6553.880859375
2021-11-25,6498.09765625
2021-11-26,6542.984375
2021-11-29,6545.78369140625
2021-11-30,6426.71875
2021-12-01,6400.52685546875
2021-12-02,6348.14111328125
2021-12-03,6448.111328125
2021-12-06,6398.126953125
2021-12-07,6395.1279296875
2021-12-09,6395.1279296875
2021-12-10,6348.14111328125
2021-12-13,6198.18505859375
2021-12-14,6098.21435546875
2021-12-15,6048.22900390625
2021-12-16,6198.18505859375
2021-12-17,6208.18212890625
2021-12-20,6098.21435546875
2021-12-21,6118.208984375
2021-12-22,6098.21435546875
2021-12-23,6187.1884765625
2021-12-24,6197.185546875
2021-12-27,6198.18505859375
2021-12-28,6198.18505859375
2021-12-29,6248.07080078125
2021-12-30,6328.1474609375
2022-01-03,6538.58544921875
2022-01-04,6516.99169921875
2022-01-05,6478.10302734375
2022-01-06,6462.107421875
2022-01-07,6428.11865234375
2022-01-10,6451.7109375
2022-01-11,6642.0556640625
2022-01-12,6748.02392578125
2022-01-13,6798.00927734375
2022-01-14,6797.8095703125
2022-01-17,6813.0048828125
2022-01-18,6793.01123046875
2022-01-19,6798.00927734375
2022-01-20,6772.71728515625
2022-01-21,6947.9658203125
2022-01-24,6987.9541015625
2022-01-25,6946.9658203125
2022-01-26,6927.97119140625
2022-01-27,6947.9658203125
2022-01-28,6947.9658203125
2022-01-31,6947.9658203125
2022-02-01,6897.97998046875
2022-02-02,6897.97998046875
2022-02-03,6847.99560546875
2022-02-04,6769.41796875
2022-02-07,6758.22119140625
2022-02-08,6748.02392578125
2022-02-09,6767.91845703125
2022-02-10,6748.02392578125
2022-02-11,6742.0263671875
2022-02-14,6696.93896484375
2022-02-15,6698.0390625
2022-02-16,6698.0390625
2022-02-17,6588.0712890625
2022-02-18,6606.16650390625
2022-02-21,6606.16650390625
2022-02-22,6647.453125
2022-02-23,6568.0771484375
2022-02-24,6398.126953125
2022-02-25,6398.3271484375
2022-02-28,6498.09765625
2022-03-01,6498.09765625
2022-03-02,6498.09765625
2022-03-03,6498.09765625
2022-03-04,6498.09765625
2022-03-07,6548.0830078125
2022-03-08,6572.4755859375
2022-03-09,6572.4755859375
2022-03-10,6450.111328125
2022-03-11,6499.09716796875
2022-03-14,6478.0029296875
2022-03-15,6597.56787109375
2022-03-16,6597.56787109375
2022-03-17,6698.0390625
2022-03-18,6698.0390625
2022-03-21,6798.00927734375
2022-03-22,6796.90966796875
2022-03-23,6696.03955078125
2022-03-24,6847.99560546875
2022-03-25,6846.99560546875
2022-03-28,6658.05029296875
2022-03-29,6497.09765625
2022-03-30,6437.115234375
2022-03-31,6498.09765625
2022-04-01,6399.72705078125
2022-04-04,6468.1064453125
2022-04-05,6422.51904296875
2022-04-06,6487.10107421875
2022-04-07,6548.0830078125
2022-04-08,6689.84130859375
2022-04-11,6681.94384765625
2022-04-12,6681.94384765625
2022-04-13,6643.455078125
2022-04-14,6643.455078125
2022-04-18,6498.09765625
2022-04-19,6449.611328125
2022-04-20,6500.89697265625
2022-04-21,6498.4970703125
2022-04-22,6406.0244140625
2022-04-25,6322.94873046875
2022-04-26,6415.0224609375
2022-04-27,6299.5546875
2022-04-28,6303.75439453125
2022-04-29,6259.36767578125
2022-05-02,6248.470703125
2022-05-03,6264.06591796875
2022-05-04,6308.052734375
2022-05-05,6308.052734375
2022-05-06,6308.052734375
2022-05-09,6072.53857421875
2022-05-10,6058.14208984375
2022-05-11,6000.85595703125
2022-05-12,5898.5810546875
2022-05-13,5948.5693359375
2022-05-16,6042.9462890625
2022-05-17,6198.5087890625
2022-05-18,6208.90625
2022-05-19,6198.5087890625
2022-05-20,6250.5966796875
2022-05-23,6406.458984375
2022-05-24,6496.63720703125
2022-05-25,6506.3349609375
2022-05-26,6593.81396484375
2022-05-27,6698.388671875
2022-05-30,6798.3642578125
2022-05-31,6698.388671875
2022-06-01,6798.3642578125
2022-06-02,6898.34033203125
2022-06-03,6938.3310546875
2022-06-06,6947.32861328125
2022-06-07,7002.91552734375
2022-06-08,7025.01025390625
2022-06-09,6939.23046875
2022-06-10,6939.23046875
2022-06-13,6898.34033203125
2022-06-14,6945.82958984375
2022-06-15,7290.9462890625
2022-06-16,7095.29345703125
2022-06-17,6998.31640625
2022-06-20,6929.93310546875
2022-06-22,6929.93310546875
2022-06-23,6758.37451171875
2022-06-24,6776.2705078125
2022-06-28,6798.3642578125
2022-06-29,7011.21337890625
2022-06-30,7092.994140625
2022-07-01,7092.994140625
2022-07-04,7001.91552734375
2022-07-05,7108.29052734375
2022-07-06,7148.28076171875
2022-07-07,7148.28076171875
2022-07-08,7049.404296875
2022-07-11,7298.24462890625
2022-07-12,7198.2685546875
2022-07-13,7198.2685546875
2022-07-14,7198.2685546875
2022-07-15,7198.2685546875
2022-07-18,7178.2734375
2022-07-19,7298.24462890625
2022-07-20,7498.1962890625
2022-07-21,7648.15966796875
2022-07-22,7698.14794921875
2022-07-25,7598.17236328125
2022-07-26,7598.17236328125
2022-07-27,7648.15966796875
2022-07-28,7598.17236328125
2022-07-29,7609.0693359375
2022-08-01,7618.16748046875
2022-08-02,7648.0595703125
2022-08-03,7499.69580078125
2022-08-04,7499.69580078125
2022-08-05,7444.10986328125
2022-08-08,7352.33154296875
2022-08-09,7246.55615234375
2022-08-10,7258.853515625
2022-08-11,7241.55810546875
2022-08-12,7313.541015625
2022-08-16,7315.93994140625
2022-08-17,7375.22607421875
2022-08-18,7468.103515625
2022-08-19,7643.36181640625
2022-08-22,7638.86279296875
2022-08-23,7626.765625
2022-08-24,7688.15087890625
2022-08-25,7677.15283203125
2022-08-26,7647.9599609375
2022-08-29,7598.7724609375
2022-08-30,7608.76953125
2022-08-31,7641.162109375
2022-09-01,7698.0478515625
2022-09-02,7943.9892578125
2022-09-05,7911.19677734375
2022-09-06,7788.12646484375
2022-09-07,7698.14794921875
2022-09-08,7848.1123046875
2022-09-09,7848.1123046875
2022-09-12,7898.10009765625
2022-09-13,7909.09716796875
2022-09-14,7848.1123046875
2022-09-15,7848.1123046875
2022-09-20,7398.22021484375
2022-09-21,7455.0068359375
2022-09-22,7398.22021484375
2022-09-23,7198.2685546875
2022-09-26,7311.2412109375
2022-09-27,7323.23828125
2022-09-28,7198.2685546875
2022-09-29,7098.2919921875
2022-09-30,7148.28076171875
2022-10-03,7198.2685546875
2022-10-04,7398.22021484375
2022-10-05,7368.22802734375
2022-10-06,7368.22802734375
2022-10-07,7207.56640625
2022-10-11,7122.28662109375
2022-10-12,7048.404296875
2022-10-13,7098.2919921875
2022-10-14,7193.669921875
2022-10-17,7298.24462890625
2022-10-18,7205.76708984375
2022-10-19,7148.28076171875
2022-10-20,7148.28076171875
2022-10-21,7103.69140625
2022-10-24,7068.39990234375
2022-10-25,7068.39990234375
2022-10-26,7068.39990234375
2022-10-27,7148.28076171875
2022-10-28,7149.18017578125
2022-11-02,7153.87939453125
2022-11-03,7153.87939453125
2022-11-04,7153.87939453125
2022-11-07,7288.24658203125
2022-11-08,7289.24658203125
2022-11-09,7398.22021484375
2022-11-10,7399.22021484375
2022-11-11,7433.21240234375
2022-11-14,7417.2158203125
2022-11-15,7361.62841796875
2022-11-16,7149.18017578125
2022-11-17,7149.18017578125
2022-11-18,6998.31640625
2022-11-21,6994.61767578125
2022-11-22,7178.2734375
2022-11-23,7178.17333984375
2022-11-24,7118.48828125
2022-11-25,7121.08642578125
2022-11-28,7098.2919921875
2022-11-29,7098.2919921875
2022-11-30,7095.29345703125
2022-12-01,7128.28515625
2022-12-02,7128.28515625
2022-12-05,7118.2880859375
2022-12-06,7000.31640625
2022-12-07,7105.291015625
2022-12-09,7105.291015625
2022-12-12,6918.93603515625
2022-12-13,7105.39111328125
2022-12-14,7075.998046875
2022-12-15,6900.5400390625
2022-12-16,6844.85400390625
2022-12-19,6844.85400390625
2022-12-20,6996.4169921875
2022-12-21,7128.28515625
2022-12-22,7198.2685546875
2022-12-23,7298.24462890625
2022-12-26,7299.04443359375
2022-12-27,7297.94482421875
2022-12-28,7197.16845703125
2022-12-29,7197.16845703125
2022-12-30,7198.2685546875
2023-01-03,6997.81640625
2023-01-04,6898.34033203125
2023-01-05,6888.34326171875
2023-01-06,6898.34033203125
2023-01-09,6948.32861328125
2023-01-10,6938.23095703125
2023-01-11,6897.84033203125
2023-01-12,6848.35302734375
2023-01-13,6898.34033203125
2023-01-16,6898.34033203125
2023-01-17,6898.34033203125
2023-01-18,6898.34033203125
2023-01-19,6898.34033203125
2023-01-20,6898.740234375
2023-01-23,6848.35302734375
2023-01-24,6898.34033203125
2023-01-25,6902.73974609375
2023-01-26,6948.32861328125
2023-01-27,6898.34033203125
2023-01-30,6898.34033203125
2023-01-31,6898.34033203125
2023-02-01,6898.34033203125
2023-02-02,6898.34033203125
2023-02-03,6848.35302734375
2023-02-06,6848.35302734375
2023-02-07,6947.32861328125
2023-02-08,6947.32861328125
2023-02-09,6858.3505859375
2023-02-10,6878.345703125
2023-02-13,6848.35302734375
2023-02-14,6848.35302734375
2023-02-15,6841.75390625
2023-02-16,6808.36181640625
2023-02-17,6796.7646484375
2023-02-20,6796.7646484375
2023-02-21,6796.7646484375
2023-02-22,6658.39794921875
2023-02-23,6712.4853515625
2023-02-24,6645.40185546875
2023-02-27,6644.90185546875
2023-02-28,6697.98876953125
2023-03-01,6808.86181640625
2023-03-02,6798.3642578125
2023-03-03,6770.07177734375
2023-03-06,6816.16064453125
2023-03-07,6795.76513671875
2023-03-08,6767.572265625
2023-03-09,6767.572265625
2023-03-10,6806.7626953125
2023-03-13,6794.265625
2023-03-14,6748.2763671875
2023-03-15,6548.724609375
2023-03-16,6524.0302734375
2023-03-17,6602.81201171875
2023-03-20,6590.814453125
2023-03-21,6598.41259765625
2023-03-22,6722.1826171875
2023-03-23,6748.37646484375
2023-03-24,6747.7763671875
2023-03-27,6748.37646484375
2023-03-28,6644.8017578125
2023-03-29,6631.80517578125
2023-03-30,6648.400390625
2023-03-31,6648.400390625
2023-04-03,6648.400390625
2023-04-04,6648.400390625
2023-04-05,6648.400390625
2023-04-06,6598.41259765625
2023-04-10,6598.41259765625
2023-04-11,6705.6865234375
2023-04-12,6705.6865234375
2023-04-13,6738.37890625
2023-04-14,6748.37646484375
2023-04-17,6834.056640625
2023-04-18,6823.3583984375
