Date,MOLA.BA
2020-01-08,243.19757080078125
2020-01-09,246.79518127441406
2020-01-10,248.23422241210938
2020-01-13,254.70989990234375
2020-01-14,266.9417419433594
2020-01-15,282.7711486816406
2020-01-16,285.64923095703125
2020-01-17,279.8930969238281
2020-01-20,291.7651672363281
2020-01-21,287.80780029296875
2020-01-22,287.80780029296875
2020-01-23,279.8930969238281
2020-01-24,270.8990783691406
2020-01-27,261.9050598144531
2020-01-28,269.8197937011719
2020-01-29,273.4174499511719
2020-01-30,267.301513671875
2020-01-31,267.6612548828125
2020-02-03,264.42340087890625
2020-02-04,263.3441162109375
2020-02-05,262.6246032714844
2020-02-06,260.4660339355469
2020-02-07,257.5879821777344
2020-02-10,261.185546875
2020-02-11,262.6246032714844
2020-02-12,268.3807678222656
2020-02-13,264.783203125
2020-02-14,259.74652099609375
2020-02-17,266.2221984863281
2020-02-18,269.8197937011719
2020-02-19,271.2588806152344
2020-02-20,270.1795654296875
2020-02-21,269.8197937011719
2020-02-26,252.19155883789062
2020-02-27,241.0390167236328
2020-02-28,230.2462615966797
2020-03-02,233.84385681152344
2020-03-03,231.68528747558594
2020-03-04,233.1243133544922
2020-03-05,225.2095947265625
2020-03-06,223.051025390625
2020-03-09,205.7825469970703
2020-03-10,215.85585021972656
2020-03-11,205.42282104492188
2020-03-12,197.50811767578125
2020-03-13,194.270263671875
2020-03-16,174.1237335205078
2020-03-17,165.48947143554688
2020-03-18,136.70872497558594
2020-03-19,138.14773559570312
2020-03-20,143.90390014648438
2020-03-25,141.74534606933594
2020-03-26,154.69668579101562
2020-03-27,180.59938049316406
2020-03-30,211.5387420654297
2020-04-01,219.4534149169922
2020-04-02,225.2095947265625
2020-04-03,217.29486083984375
2020-04-06,227.36813354492188
2020-04-07,245.3561248779297
2020-04-08,243.9171142578125
2020-04-13,249.6732635498047
2020-04-14,251.83180236816406
2020-04-15,257.9477233886719
2020-04-16,253.27088928222656
2020-04-17,260.4660339355469
2020-04-20,263.3441162109375
2020-04-21,261.185546875
2020-04-22,269.8197937011719
2020-04-23,279.1735534667969
2020-04-24,277.73455810546875
2020-04-27,271.2588806152344
2020-04-28,295.0029602050781
2020-04-29,309.39337158203125
2020-04-30,298.6005859375
2020-05-04,303.63720703125
2020-05-05,305.7957763671875
2020-05-06,309.39337158203125
2020-05-07,312.990966796875
2020-05-08,306.51531982421875
2020-05-11,309.39337158203125
2020-05-12,297.1615295410156
2020-05-13,282.0516662597656
2020-05-14,279.1735534667969
2020-05-15,282.7711486816406
2020-05-18,289.9663391113281
2020-05-19,291.4053649902344
2020-05-20,287.0882568359375
2020-05-21,284.9296875
2020-05-22,285.2894592285156
2020-05-26,284.9296875
2020-05-27,284.9296875
2020-05-28,284.5699462890625
2020-05-29,282.0516662597656
2020-06-01,291.4053649902344
2020-06-02,293.9237060546875
2020-06-03,307.2348327636719
2020-06-04,338.1741943359375
2020-06-05,345.36932373046875
2020-06-08,353.2840576171875
2020-06-09,339.6132507324219
2020-06-10,336.3753662109375
2020-06-11,336.735107421875
2020-06-12,336.735107421875
2020-06-16,333.13751220703125
2020-06-17,321.6252136230469
2020-06-18,302.917724609375
2020-06-19,320.1861877441406
2020-06-22,321.6252136230469
2020-06-23,332.41796875
2020-06-24,333.13751220703125
2020-06-25,334.5765380859375
2020-06-26,334.5765380859375
2020-06-29,334.5765380859375
2020-06-30,330.2593994140625
2020-07-01,333.8570251464844
2020-07-02,342.49127197265625
2020-07-03,344.64984130859375
2020-07-06,355.4425964355469
2020-07-07,356.1621398925781
2020-07-08,369.8329772949219
2020-07-13,373.4306335449219
2020-07-14,371.9915771484375
2020-07-15,370.1927490234375
2020-07-16,373.4306335449219
2020-07-17,372.7110900878906
2020-07-20,365.876220703125
2020-07-21,399.5600891113281
2020-07-22,386.3962707519531
2020-07-23,378.65283203125
2020-07-24,374.0068359375
2020-07-27,375.5555114746094
2020-07-28,379.4272155761719
2020-07-29,377.8785095214844
2020-07-30,377.8785095214844
2020-07-31,379.4272155761719
2020-08-03,386.7834167480469
2020-08-04,378.65283203125
2020-08-05,384.4604187011719
2020-08-06,390.2679748535156
2020-08-07,392.59100341796875
2020-08-10,395.6883544921875
2020-08-11,398.0113525390625
2020-08-12,387.1706237792969
2020-08-13,383.6860656738281
2020-08-14,374.0068359375
2020-08-18,364.32757568359375
2020-08-19,368.9736022949219
2020-08-20,375.5555114746094
2020-08-21,374.0068359375
2020-08-24,374.3940124511719
2020-08-25,367.8121032714844
2020-08-26,372.4581298828125
2020-08-27,382.5245666503906
2020-08-28,392.59100341796875
2020-08-31,395.6883544921875
2020-09-01,396.46270751953125
2020-09-02,382.5245666503906
2020-09-03,387.1706237792969
2020-09-04,398.0113525390625
2020-09-07,401.1087646484375
2020-09-08,391.04229736328125
2020-09-09,391.04229736328125
2020-09-10,392.59100341796875
2020-09-11,394.9140319824219
2020-09-14,394.1396789550781
2020-09-15,391.04229736328125
2020-09-16,377.8785095214844
2020-09-17,370.9094543457031
2020-09-18,384.0732421875
2020-09-21,389.88079833984375
2020-09-22,391.04229736328125
2020-09-23,387.1706237792969
2020-09-24,391.04229736328125
2020-09-25,388.7192687988281
2020-09-28,387.9449462890625
2020-09-29,390.2679748535156
2020-09-30,395.3011779785156
2020-10-01,398.0113525390625
2020-10-02,413.49822998046875
2020-10-05,416.5955810546875
2020-10-06,422.0159912109375
2020-10-07,425.8876647949219
2020-10-08,452.9896240234375
2020-10-09,464.604736328125
2020-10-13,460.7330017089844
2020-10-14,485.511962890625
2020-10-15,490.93231201171875
2020-10-16,499.4500732421875
2020-10-19,505.64483642578125
2020-10-20,503.3218078613281
2020-10-21,537.392822265625
2020-10-22,563.7203979492188
2020-10-23,564.4946899414062
2020-10-26,564.4946899414062
2020-10-27,539.7158203125
2020-10-28,521.906005859375
2020-10-29,521.1316528320312
2020-10-30,522.6802978515625
2020-11-02,533.5211181640625
2020-11-03,539.7158203125
2020-11-04,538.1671752929688
2020-11-05,542.0388793945312
2020-11-06,550.5565795898438
2020-11-09,549.7822875976562
2020-11-10,568.3663940429688
2020-11-11,568.3663940429688
2020-11-12,569.9151611328125
2020-11-13,572.2382202148438
2020-11-16,578.4329223632812
2020-11-17,575.3355712890625
2020-11-18,580.7559204101562
2020-11-19,584.6276245117188
2020-11-20,559.8486938476562
2020-11-24,577.6585693359375
2020-11-25,560.623046875
2020-11-26,563.333251953125
2020-11-27,549.7822875976562
2020-11-30,538.9415283203125
2020-12-01,552.8795776367188
2020-12-02,553.6539306640625
2020-12-03,555.9769897460938
2020-12-04,560.623046875
2020-12-09,536.6184692382812
2020-12-10,526.5520629882812
2020-12-11,521.1316528320312
2020-12-14,502.54742431640625
2020-12-15,515.7112426757812
2020-12-16,521.906005859375
2020-12-17,529.6493530273438
2020-12-18,541.2644653320312
2020-12-21,534.29541015625
2020-12-22,525.7777099609375
2020-12-23,521.906005859375
2020-12-28,511.4524230957031
2020-12-29,511.8395080566406
2020-12-30,521.906005859375
2021-01-04,522.6802978515625
2021-01-05,537.392822265625
2021-01-06,543.5875244140625
2021-01-07,544.3618774414062
2021-01-08,543.5875244140625
2021-01-11,528.8750610351562
2021-01-12,542.0388793945312
2021-01-13,542.0388793945312
2021-01-14,550.5565795898438
2021-01-15,550.5565795898438
2021-01-18,553.6539306640625
2021-01-19,549.7822875976562
2021-01-20,545.9105224609375
2021-01-21,533.5211181640625
2021-01-22,537.392822265625
2021-01-25,537.392822265625
2021-01-26,542.8131713867188
2021-01-27,545.9105224609375
2021-01-28,549.7822875976562
2021-01-29,549.7822875976562
2021-02-01,545.9105224609375
2021-02-02,551.7180786132812
2021-02-03,546.6849365234375
2021-02-04,547.072021484375
2021-02-05,547.459228515625
2021-02-08,549.3950805664062
2021-02-09,544.3618774414062
2021-02-10,543.9747314453125
2021-02-11,545.9105224609375
2021-02-12,540.1029663085938
2021-02-17,540.1029663085938
2021-02-18,540.490234375
2021-02-19,533.5211181640625
2021-02-22,538.1671752929688
2021-02-23,534.29541015625
2021-02-24,528.4878540039062
2021-02-25,535.4569091796875
2021-02-26,530.03662109375
2021-03-01,534.29541015625
2021-03-02,535.06982421875
2021-03-03,526.5520629882812
2021-03-04,516.4856567382812
2021-03-05,511.065185546875
2021-03-08,499.8372802734375
2021-03-09,503.3218078613281
2021-03-10,501.7731018066406
2021-03-11,503.3218078613281
2021-03-12,507.9678955078125
2021-03-15,528.4878540039062
2021-03-16,537.392822265625
2021-03-17,540.1029663085938
2021-03-18,543.5875244140625
2021-03-19,543.5875244140625
2021-03-22,542.0388793945312
2021-03-23,542.8131713867188
2021-03-25,541.2644653320312
2021-03-26,539.7158203125
2021-03-29,541.2644653320312
2021-03-30,542.0388793945312
2021-03-31,531.972412109375
2021-04-05,540.8773803710938
2021-04-06,555.20263671875
2021-04-07,555.20263671875
2021-04-08,565.2691040039062
2021-04-09,571.0767211914062
2021-04-12,603.5990600585938
2021-04-13,610.9552612304688
2021-04-14,611.7295532226562
2021-04-15,608.6322021484375
2021-04-16,617.92431640625
2021-04-19,610.9552612304688
2021-04-20,600.1144409179688
2021-04-21,600.1144409179688
2021-04-22,598.9529418945312
2021-04-23,606.6963500976562
2021-04-26,599.7272338867188
2021-04-27,603.2117919921875
2021-04-28,595.8555908203125
2021-04-29,588.4993896484375
2021-04-30,584.6276245117188
2021-05-03,583.8533325195312
2021-05-04,587.7250366210938
2021-05-05,585.4020385742188
2021-05-06,586.95068359375
2021-05-07,593.5325927734375
