Date,JUP.L
2019-05-16,365.44927978515625
2019-05-17,362.4620361328125
2019-05-20,357.6822509765625
2019-05-21,361.4661865234375
2019-05-22,362.3623352050781
2019-05-23,355.2923583984375
2019-05-24,360.0721130371094
2019-05-28,359.2754211425781
2019-05-29,358.18017578125
2019-05-30,366.544677734375
2019-05-31,366.445068359375
2019-06-03,359.6737976074219
2019-06-04,373.4154968261719
2019-06-05,374.012939453125
2019-06-06,373.11676025390625
2019-06-07,373.4154968261719
2019-06-10,375.2079162597656
2019-06-11,377.896484375
2019-06-12,374.61041259765625
2019-06-13,373.4154968261719
2019-06-14,384.46856689453125
2019-06-17,392.8331604003906
2019-06-18,405.6786193847656
2019-06-19,406.4752502441406
2019-06-20,411.6532287597656
2019-06-21,415.0389099121094
2019-06-24,410.2591552734375
2019-06-25,410.2591552734375
2019-06-26,424.6978759765625
2019-06-27,424.7974548339844
2019-06-28,420.71478271484375
2019-07-01,430.1746520996094
2019-07-02,393.6297302246094
2019-07-03,401.0980224609375
2019-07-04,404.5832214355469
2019-07-05,398.1107177734375
2019-07-08,389.6465759277344
2019-07-09,387.655029296875
2019-07-10,388.6508483886719
2019-07-11,385.7631530761719
2019-07-12,388.75042724609375
2019-07-15,387.655029296875
2019-07-16,387.4559326171875
2019-07-17,381.1824951171875
2019-07-18,375.3074951171875
2019-07-19,376.8011169433594
2019-07-22,376.9007263183594
2019-07-23,378.19525146484375
2019-07-24,376.9007263183594
2019-07-25,375.40704345703125
2019-07-26,375.0087585449219
2019-07-29,378.9918212890625
2019-07-30,380.08721923828125
2019-07-31,372.2205810546875
2019-08-01,362.6611022949219
2019-08-02,353.8983154296875
2019-08-05,352.20556640625
2019-08-06,347.9236755371094
2019-08-07,346.3304443359375
2019-08-08,340.0346984863281
2019-08-09,338.8395690917969
2019-08-12,332.1663513183594
2019-08-13,336.1502685546875
2019-08-14,333.26190185546875
2019-08-15,332.2659606933594
2019-08-16,339.4371032714844
2019-08-19,343.6203308105469
2019-08-20,339.0386962890625
2019-08-21,341.7279052734375
2019-08-22,342.2259216308594
2019-08-23,339.9351501464844
2019-08-27,341.8275146484375
2019-08-28,334.2579040527344
2019-08-29,339.8355407714844
2019-08-30,340.3335266113281
2019-09-02,342.32550048828125
2019-09-03,341.4291076660156
2019-09-04,346.9071044921875
2019-09-05,355.87109375
2019-09-06,351.4886779785156
2019-09-09,351.0903015136719
2019-09-10,359.05828857421875
2019-09-11,361.5483093261719
2019-09-12,359.4566955566406
2019-09-13,368.1219482421875
2019-09-16,362.54437255859375
2019-09-17,357.86309814453125
2019-09-18,358.4607238769531
2019-09-19,362.6438903808594
2019-09-20,360.0543212890625
2019-09-23,359.7555236816406
2019-09-24,351.78759765625
2019-09-25,349.5962829589844
2019-09-26,351.8871154785156
2019-09-27,357.7635498046875
2019-09-30,353.9787292480469
2019-10-01,343.0227355957031
2019-10-02,333.16229248046875
2019-10-03,325.79193115234375
2019-10-04,324.3974609375
2019-10-07,319.7162780761719
2019-10-08,314.4375
2019-10-09,312.7442932128906
2019-10-10,316.7283020019531
2019-10-11,333.8595275878906
2019-10-14,314.8358459472656
2019-10-15,330.5726623535156
2019-10-16,325.9910888671875
2019-10-17,327.88348388671875
2019-10-18,330.3735046386719
2019-10-21,337.14630126953125
2019-10-22,337.6442565917969
2019-10-23,336.24993896484375
2019-10-24,343.6203308105469
2019-10-25,338.44110107421875
2019-10-28,345.01470947265625
2019-10-29,346.70794677734375
2019-10-30,344.9150695800781
2019-10-31,341.22991943359375
2019-11-01,342.2259216308594
2019-11-04,347.00677490234375
2019-11-05,357.86309814453125
2019-11-06,356.1699523925781
2019-11-07,363.04229736328125
2019-11-08,358.4607238769531
2019-11-11,359.55633544921875
2019-11-12,361.64794921875
2019-11-13,359.05828857421875
2019-11-14,355.9707336425781
2019-11-15,357.7635498046875
2019-11-18,361.0503234863281
2019-11-19,366.5283203125
2019-11-20,362.0462951660156
2019-11-21,361.9466857910156
2019-11-22,366.9267578125
2019-11-25,373.5003356933594
2019-11-26,371.5083312988281
2019-11-27,375.0939636230469
2019-11-28,371.60797119140625
2019-11-29,362.8431396484375
2019-12-02,366.1299133300781
2019-12-03,357.5643005371094
2019-12-04,365.4327697753906
2019-12-05,368.4207458496094
2019-12-06,374.6955261230469
2019-12-09,383.46038818359375
2019-12-10,381.46832275390625
2019-12-11,381.5679626464844
2019-12-12,384.9543762207031
2019-12-13,398.69915771484375
2019-12-16,417.2247619628906
2019-12-17,413.7387390136719
2019-12-18,413.7387390136719
2019-12-19,410.4519958496094
2019-12-20,404.97393798828125
2019-12-23,407.56353759765625
2019-12-24,415.3324279785156
2019-12-27,412.34442138671875
2019-12-30,408.5595703125
2019-12-31,407.9620056152344
2020-01-02,412.7427978515625
2020-01-03,406.86639404296875
2020-01-06,401.38836669921875
2020-01-07,404.8743896484375
2020-01-08,403.38037109375
2020-01-09,400.19317626953125
2020-01-10,384.35675048828125
2020-01-13,389.4363098144531
2020-01-14,388.7391357421875
2020-01-15,387.3447570800781
2020-01-16,386.1495666503906
2020-01-17,386.4483642578125
2020-01-20,384.655517578125
2020-01-21,381.5679626464844
2020-01-22,384.4563903808594
2020-01-23,382.2651672363281
2020-01-24,387.24517822265625
2020-01-27,375.9903869628906
2020-01-28,384.1575622558594
2020-01-29,390.1335754394531
2020-01-30,388.6395568847656
2020-01-31,384.0579528808594
2020-02-03,388.5400085449219
2020-02-04,394.1176452636719
2020-02-05,383.55999755859375
2020-02-06,377.48431396484375
2020-02-07,372.9027404785156
2020-02-10,387.6435852050781
2020-02-11,394.0179748535156
2020-02-12,396.9063415527344
2020-02-13,388.7391357421875
2020-02-14,395.11358642578125
2020-02-17,409.55560302734375
2020-02-18,388.5400085449219
2020-02-19,391.4283752441406
2020-02-20,389.3368225097656
2020-02-21,389.0379943847656
2020-02-24,372.40472412109375
2020-02-25,361.24951171875
2020-02-26,348.301513671875
2020-02-27,324.9951171875
2020-02-28,298.80029296875
2020-03-02,310.5531005859375
2020-03-03,314.537109375
2020-03-04,304.27825927734375
2020-03-05,296.1110534667969
2020-03-06,280.075439453125
2020-03-09,252.8845977783203
2020-03-10,252.8845977783203
2020-03-11,247.1078338623047
2020-03-12,210.8319854736328
2020-03-13,212.92434692382812
2020-03-16,190.6056365966797
2020-03-17,184.9263153076172
2020-03-18,178.2008514404297
2020-03-19,174.86300659179688
2020-03-20,179.7949981689453
2020-03-23,164.10220336914062
2020-03-24,197.0820770263672
2020-03-25,203.55844116210938
2020-03-26,199.27406311035156
2020-03-27,193.2958526611328
2020-03-30,201.0675506591797
2020-03-31,199.27406311035156
2020-04-01,191.9009246826172
2020-04-02,193.09658813476562
2020-04-03,182.5350799560547
2020-04-06,190.40635681152344
2020-04-07,204.6544647216797
2020-04-08,211.82835388183594
2020-04-09,228.56735229492188
2020-04-14,214.81747436523438
2020-04-15,196.3845977783203
2020-04-16,193.2958526611328
2020-04-17,204.05665588378906
2020-04-20,206.8464813232422
2020-04-21,197.0820770263672
2020-04-22,204.2559356689453
2020-04-23,208.440673828125
2020-04-24,207.0457763671875
2020-04-27,210.4333953857422
2020-04-28,218.80296325683594
2020-04-29,234.34628295898438
2020-04-30,217.80654907226562
2020-05-01,215.61453247070312
2020-05-04,218.80296325683594
2020-05-05,220.99496459960938
2020-05-06,220.19784545898438
2020-05-07,225.5782470703125
2020-05-11,229.36444091796875
2020-05-12,224.9804229736328
2020-05-13,219.4007568359375
2020-05-14,224.9804229736328
2020-05-15,223.58551025390625
2020-05-18,234.34628295898438
2020-05-19,240.12525939941406
2020-05-20,237.93324279785156
2020-05-21,235.5419464111328
2020-05-22,232.35354614257812
2020-05-26,242.71585083007812
2020-05-27,256.2665100097656
2020-05-28,247.69766235351562
2020-05-29,249.2918701171875
2020-06-01,247.4983673095703
2020-06-02,248.89328002929688
2020-06-03,259.255615234375
2020-06-04,260.0526428222656
2020-06-05,270.01641845703125
2020-06-08,267.8243103027344
2020-06-09,252.48023986816406
2020-06-10,250.28823852539062
2020-06-11,238.53106689453125
2020-06-12,236.13978576660156
2020-06-15,244.7085723876953
2020-06-16,251.6831512451172
2020-06-17,248.69403076171875
2020-06-18,244.30999755859375
2020-06-19,241.12161254882812
2020-06-22,256.2665100097656
2020-06-23,261.0490417480469
2020-06-24,261.0490417480469
2020-06-25,267.2265625
2020-06-26,259.4548645019531
2020-06-29,257.0635070800781
2020-06-30,255.2700958251953
2020-07-01,253.8751678466797
2020-07-02,254.07443237304688
2020-07-03,257.0635070800781
2020-07-06,259.05633544921875
2020-07-07,255.2700958251953
2020-07-08,252.08168029785156
2020-07-09,244.30999755859375
2020-07-10,245.1071014404297
2020-07-13,248.89328002929688
2020-07-14,247.09986877441406
2020-07-15,255.66864013671875
2020-07-16,249.09259033203125
2020-07-17,250.88604736328125
2020-07-20,248.69403076171875
2020-07-21,244.1107635498047
2020-07-22,248.29550170898438
2020-07-23,242.31727600097656
2020-07-24,235.5419464111328
2020-07-27,232.95138549804688
2020-07-28,230.7593994140625
2020-07-29,232.75213623046875
2020-07-30,229.16519165039062
2020-07-31,225.97683715820312
2020-08-03,229.9622802734375
2020-08-04,229.16519165039062
2020-08-05,229.76303100585938
2020-08-06,218.2799072265625
2020-08-07,216.48580932617188
2020-08-10,216.6851348876953
2020-08-11,222.2667694091797
2020-08-12,219.276611328125
2020-08-13,215.28976440429688
2020-08-14,214.29306030273438
2020-08-17,212.69830322265625
2020-08-18,209.90750122070312
2020-08-19,210.5055389404297
2020-08-20,207.51539611816406
2020-08-21,203.52854919433594
2020-08-24,209.1101531982422
2020-08-25,206.51870727539062
2020-08-26,206.12001037597656
2020-08-27,202.13314819335938
2020-08-28,208.91079711914062
2020-09-01,205.52198791503906
2020-09-02,207.51539611816406
2020-09-03,208.11343383789062
2020-09-04,206.12001037597656
2020-09-07,211.90093994140625
2020-09-08,208.71144104003906
2020-09-09,207.1167449951172
2020-09-10,203.72789001464844
2020-09-11,206.12001037597656
2020-09-14,206.51870727539062
2020-09-15,205.920654296875
2020-09-16,205.52198791503906
2020-09-17,201.93382263183594
2020-09-18,203.1298828125
2020-09-21,200.53842163085938
2020-09-22,202.73118591308594
2020-09-23,203.1298828125
2020-09-24,205.920654296875
2020-09-25,211.90093994140625
2020-09-28,219.87461853027344
2020-09-29,220.2733154296875
2020-09-30,223.26345825195312
2020-10-01,227.8483428955078
2020-10-02,228.84506225585938
2020-10-05,233.23056030273438
2020-10-06,234.22727966308594
2020-10-07,234.02796936035156
2020-10-08,235.024658203125
2020-10-09,240.0082244873047
2020-10-12,243.59634399414062
2020-10-13,240.8055877685547
2020-10-14,242.2009735107422
2020-10-15,238.01478576660156
2020-10-16,230.2404327392578
2020-10-19,229.6423797607422
2020-10-20,231.2371368408203
2020-10-21,228.04769897460938
2020-10-22,231.83517456054688
2020-10-23,233.03123474121094
2020-10-26,230.04110717773438
2020-10-27,226.45291137695312
2020-10-28,225.05752563476562
2020-10-29,229.4430389404297
2020-10-30,231.43649291992188
2020-11-02,233.03123474121094
2020-11-03,234.62599182128906
2020-11-04,239.21083068847656
2020-11-05,242.9983367919922
2020-11-06,242.00164794921875
2020-11-09,265.1253662109375
2020-11-10,268.51416015625
2020-11-11,272.10235595703125
2020-11-12,269.5108947753906
2020-11-13,262.7332458496094
2020-11-16,268.51416015625
2020-11-17,266.9194030761719
2020-11-18,265.32470703125
2020-11-19,259.14508056640625
2020-11-20,258.14837646484375
2020-11-23,257.15167236328125
2020-11-24,259.9424743652344
2020-11-25,252.76612854003906
2020-11-26,245.58978271484375
2020-11-27,246.38717651367188
2020-11-30,241.80230712890625
2020-12-01,256.1549072265625
2020-12-02,259.14508056640625
2020-12-03,264.9259948730469
2020-12-04,267.7168273925781
2020-12-07,263.9293518066406
2020-12-08,267.5174560546875
2020-12-09,264.1286926269531
2020-12-10,265.1253662109375
2020-12-11,264.52734375
2020-12-14,263.13189697265625
2020-12-15,268.115478515625
2020-12-16,276.2884826660156
2020-12-17,278.08258056640625
2020-12-18,277.6839294433594
2020-12-21,271.7036437988281
2020-12-22,276.48785400390625
2020-12-23,283.2655334472656
2020-12-24,287.6510009765625
2020-12-29,290.6411437988281
2020-12-30,288.8470764160156
2020-12-31,281.471435546875
2021-01-04,282.0694274902344
2021-01-05,287.2523498535156
2021-01-06,294.827392578125
2021-01-07,296.8207702636719
2021-01-08,299.2129821777344
2021-01-11,293.6313171386719
2021-01-12,294.02996826171875
2021-01-13,292.6346740722656
2021-01-14,296.6214294433594
2021-01-15,296.0234680175781
2021-01-18,296.0234680175781
2021-01-19,297.0201416015625
2021-01-20,301.60498046875
2021-01-21,303.3990783691406
2021-01-22,298.4154968261719
2021-01-25,292.6346740722656
2021-01-26,298.2161865234375
2021-01-27,290.44183349609375
2021-01-28,291.43853759765625
2021-01-29,285.45831298828125
2021-02-01,286.6543273925781
2021-02-02,290.0431213378906
2021-02-03,288.8470764160156
2021-02-04,287.0530090332031
2021-02-05,288.64776611328125
2021-02-08,292.6346740722656
2021-02-09,297.6181640625
2021-02-10,295.6247253417969
2021-02-11,296.2228088378906
2021-02-12,296.8207702636719
2021-02-15,305.59185791015625
2021-02-16,303.0003967285156
2021-02-17,293.43194580078125
2021-02-18,289.24578857421875
2021-02-19,292.0365905761719
2021-02-22,291.0398864746094
2021-02-23,291.0398864746094
2021-02-24,293.2326354980469
2021-02-25,291.0398864746094
2021-02-26,294.4287109375
2021-03-01,283.6641845703125
2021-03-02,281.2720947265625
2021-03-03,284.2621765136719
2021-03-04,278.4812927246094
2021-03-05,277.48455810546875
2021-03-08,286.25567626953125
2021-03-09,281.2720947265625
2021-03-10,275.0924072265625
2021-03-11,277.0859069824219
2021-03-12,272.7004089355469
2021-03-15,269.71026611328125
2021-03-16,271.50433349609375
2021-03-17,274.69384765625
2021-03-18,274.69384765625
2021-03-19,269.1121826171875
2021-03-22,271.9029541015625
2021-03-23,268.51416015625
2021-03-24,268.3148193359375
2021-03-25,272.7004089355469
2021-03-26,277.0859069824219
2021-03-29,276.48785400390625
2021-03-30,281.07275390625
2021-03-31,277.6839294433594
2021-04-01,287.6510009765625
2021-04-06,290.24249267578125
2021-04-07,293.0332946777344
2021-04-08,298.6148986816406
2021-04-09,296.6214294433594
2021-04-12,295.4253845214844
2021-04-13,286.0562744140625
2021-04-14,287.2523498535156
2021-04-15,275.9779052734375
2021-04-16,270.593994140625
2021-04-19,277.1744079589844
2021-04-20,270.1951599121094
2021-04-21,261.8200988769531
2021-04-22,258.23077392578125
2021-04-23,259.8260498046875
2021-04-26,258.82904052734375
2021-04-27,257.034423828125
2021-04-28,255.83798217773438
2021-04-29,255.6385498046875
2021-04-30,257.632568359375
2021-05-04,261.6206970214844
2021-05-05,263.8141784667969
2021-05-06,267.8023376464844
2021-05-07,268.9986877441406
2021-05-10,269.9957580566406
2021-05-11,263.6147766113281
2021-05-12,263.6147766113281
2021-05-13,263.6147766113281
2021-05-14,268.79931640625
2021-05-17,269.596923828125
2021-05-18,270.593994140625
2021-05-19,271.1922302246094
2021-05-20,277.37384033203125
2021-05-21,279.36785888671875
2021-05-24,279.16845703125
2021-05-25,279.16845703125
2021-05-26,281.9601135253906
2021-05-27,277.5732116699219
2021-05-28,276.77557373046875
2021-06-01,277.77264404296875
2021-06-02,274.1833190917969
2021-06-03,273.186279296875
2021-06-04,275.1802673339844
2021-06-07,276.57611083984375
2021-06-08,279.16845703125
2021-06-09,277.1744079589844
2021-06-10,272.58807373046875
2021-06-11,274.1833190917969
2021-06-14,276.37677001953125
2021-06-15,278.370849609375
2021-06-16,277.9720458984375
2021-06-17,279.16845703125
2021-06-18,272.7874755859375
2021-06-21,270.99285888671875
2021-06-22,269.1980895996094
2021-06-23,267.60284423828125
2021-06-24,264.8112487792969
2021-06-25,268.001708984375
2021-06-28,271.7904052734375
2021-06-29,278.7696533203125
2021-06-30,281.1624755859375
2021-07-01,285.3500671386719
2021-07-02,285.1506042480469
2021-07-05,292.72808837890625
2021-07-06,292.3292541503906
2021-07-07,292.5286865234375
2021-07-08,289.1387023925781
2021-07-09,294.32330322265625
2021-07-12,297.31439208984375
2021-07-13,295.5197448730469
2021-07-14,293.7250671386719
2021-07-15,287.1446838378906
2021-07-16,282.95709228515625
2021-07-19,275.9779052734375
2021-07-20,277.1744079589844
2021-07-21,286.34710693359375
2021-07-22,284.5523986816406
2021-07-23,286.7458190917969
2021-07-26,284.3529968261719
2021-07-27,283.1565246582031
2021-07-28,282.5583190917969
2021-07-29,288.7399597167969
2021-07-30,269.596923828125
2021-08-02,272.7874755859375
2021-08-03,271.1922302246094
2021-08-04,271.7904052734375
2021-08-05,272.7874755859375
2021-08-06,274.1833190917969
2021-08-09,275.9779052734375
2021-08-10,279.16845703125
2021-08-11,275.1802673339844
2021-08-12,266.28326416015625
2021-08-13,266.4827575683594
2021-08-16,265.8843078613281
2021-08-17,264.0892028808594
2021-08-18,263.4908142089844
2021-08-19,263.88970947265625
2021-08-20,263.69024658203125
2021-08-23,262.69287109375
2021-08-24,266.0837707519531
2021-08-25,266.4827575683594
2021-08-26,266.68218994140625
2021-08-27,269.8736267089844
2021-08-31,266.28326416015625
2021-09-01,266.28326416015625
2021-09-02,268.27789306640625
2021-09-03,265.0864562988281
2021-09-06,267.48004150390625
2021-09-07,266.28326416015625
2021-09-08,264.0892028808594
2021-09-09,262.69287109375
2021-09-10,259.10260009765625
2021-09-13,260.29937744140625
2021-09-14,260.0998840332031
2021-09-15,257.7063293457031
2021-09-16,256.7091064453125
2021-09-17,252.5203094482422
2021-09-20,241.94874572753906
2021-09-21,241.15090942382812
2021-09-22,247.9326629638672
2021-09-23,250.92462158203125
2021-09-24,250.12673950195312
2021-09-27,250.7251739501953
2021-09-28,249.72781372070312
2021-09-29,249.9273223876953
2021-09-30,249.3289031982422
2021-10-01,245.14016723632812
2021-10-04,241.15090942382812
2021-10-05,242.74659729003906
2021-10-06,236.76272583007812
2021-10-07,241.74928283691406
2021-10-08,240.7519989013672
2021-10-11,239.75466918945312
2021-10-12,234.56861877441406
2021-10-13,239.35572814941406
2021-10-14,238.95681762695312
2021-10-15,246.7358856201172
2021-10-18,249.72781372070312
2021-10-19,247.1348114013672
2021-10-20,246.53640747070312
2021-10-21,249.72781372070312
2021-10-22,247.33425903320312
2021-10-25,246.33692932128906
2021-10-26,251.9219512939453
2021-10-27,254.5149383544922
2021-10-28,253.71705627441406
2021-10-29,248.73052978515625
2021-11-01,253.1186981201172
2021-11-02,253.9165802001953
2021-11-03,258.90313720703125
2021-11-04,256.31011962890625
2021-11-05,260.69830322265625
2021-11-08,260.29937744140625
2021-11-09,258.90313720703125
2021-11-10,263.69024658203125
2021-11-11,262.89239501953125
2021-11-12,263.69024658203125
2021-11-15,262.49346923828125
2021-11-16,259.90045166015625
2021-11-17,258.50421142578125
2021-11-18,256.5096130371094
2021-11-19,249.9273223876953
2021-11-22,252.3208465576172
2021-11-23,249.72781372070312
2021-11-24,245.73854064941406
2021-11-25,246.7358856201172
2021-11-26,237.9595184326172
2021-11-29,239.1562957763672
2021-11-30,235.16700744628906
2021-12-01,238.75733947753906
2021-12-02,236.36380004882812
2021-12-03,233.17237854003906
2021-12-06,235.36647033691406
2021-12-07,239.5552215576172
2021-12-08,241.35035705566406
2021-12-09,237.36111450195312
2021-12-10,233.17237854003906
2021-12-13,249.9273223876953
2021-12-14,248.73052978515625
2021-12-15,246.33692932128906
2021-12-16,252.3208465576172
2021-12-17,253.31814575195312
2021-12-20,250.92462158203125
2021-12-21,254.3154754638672
2021-12-22,257.7063293457031
2021-12-23,259.7009582519531
2021-12-24,260.69830322265625
2021-12-29,259.5014953613281
2021-12-30,259.7009582519531
2021-12-31,255.7117462158203
2022-01-04,264.28863525390625
2022-01-05,263.88970947265625
2022-01-06,262.2939758300781
2022-01-07,261.6955871582031
2022-01-10,260.0998840332031
2022-01-11,258.90313720703125
2022-01-12,247.53372192382812
2022-01-13,245.14016723632812
2022-01-14,245.3396453857422
2022-01-17,243.3450164794922
2022-01-18,240.1536102294922
2022-01-19,238.55787658691406
2022-01-20,236.9622039794922
2022-01-21,234.36915588378906
2022-01-24,227.38795471191406
2022-01-25,229.58204650878906
2022-01-26,228.98367309570312
2022-01-27,226.98904418945312
2022-01-28,226.39065551757812
2022-01-31,228.98367309570312
2022-02-01,230.579345703125
2022-02-02,229.98097229003906
2022-02-03,226.98904418945312
2022-02-04,223.59815979003906
2022-02-07,225.19386291503906
2022-02-08,224.59547424316406
2022-02-09,228.78421020507812
2022-02-10,227.98634338378906
2022-02-11,225.792236328125
2022-02-14,221.20458984375
2022-02-15,222.00244140625
2022-02-16,221.20458984375
2022-02-17,218.81100463867188
2022-02-18,218.81100463867188
2022-02-21,216.218017578125
2022-02-22,208.04002380371094
2022-02-23,211.03199768066406
2022-02-24,203.053466796875
2022-02-25,209.63571166992188
2022-02-28,209.43629455566406
2022-03-01,201.457763671875
2022-03-02,200.859375
2022-03-03,190.48727416992188
2022-03-04,179.9157257080078
2022-03-07,177.8213653564453
2022-03-08,177.7216339111328
2022-03-09,187.19615173339844
2022-03-10,184.7028350830078
2022-03-11,189.091064453125
2022-03-14,200.06153869628906
2022-03-15,198.46578979492188
2022-03-16,210.03465270996094
2022-03-17,212.42822265625
2022-03-18,207.840576171875
2022-03-21,206.04539489746094
2022-03-22,211.829833984375
2022-03-23,207.24220275878906
2022-03-24,203.65185546875
2022-03-25,204.25021362304688
2022-03-28,204.44969177246094
2022-03-29,211.23146057128906
2022-03-30,207.840576171875
2022-03-31,206.04539489746094
2022-04-01,208.638427734375
2022-04-04,209.83518981933594
2022-04-05,210.23411560058594
2022-04-06,207.24220275878906
2022-04-07,208.638427734375
2022-04-08,210.83250427246094
2022-04-11,209.83518981933594
2022-04-12,212.02931213378906
2022-04-13,208.83787536621094
2022-04-14,209.23680114746094
2022-04-19,206.84324645996094
2022-04-20,208.83787536621094
2022-04-21,202.74359130859375
2022-04-22,196.757080078125
2022-04-25,194.3625030517578
2022-04-26,184.58448791503906
2022-04-27,178.8972930908203
2022-04-28,177.50042724609375
2022-04-29,177.7997589111328
2022-05-03,177.60018920898438
2022-05-04,177.2010955810547
2022-05-05,175.6046905517578
2022-05-06,172.31210327148438
2022-05-09,167.52288818359375
2022-05-10,169.61817932128906
2022-05-11,169.21908569335938
2022-05-12,168.22132873535156
2022-05-13,170.31658935546875
2022-05-16,172.31210327148438
2022-05-17,175.3053741455078
2022-05-18,172.61143493652344
2022-05-19,167.22354125976562
2022-05-20,168.62042236328125
2022-05-23,173.8087158203125
2022-05-24,172.7112274169922
2022-05-25,174.10804748535156
2022-05-26,176.80198669433594
2022-05-27,177.99928283691406
2022-05-30,179.1966094970703
2022-05-31,177.60018920898438
2022-06-01,176.7022247314453
2022-06-06,176.7022247314453
2022-06-07,176.20335388183594
2022-06-08,173.8087158203125
2022-06-09,169.21908569335938
2022-06-10,163.4320831298828
2022-06-13,158.44332885742188
2022-06-14,156.24827575683594
2022-06-15,159.64064025878906
2022-06-16,151.65858459472656
2022-06-17,152.45680236816406
2022-06-20,153.45457458496094
2022-06-21,154.65185546875
2022-06-22,156.0487060546875
2022-06-23,154.3525390625
2022-06-24,160.13951110839844
2022-06-27,156.9467010498047
2022-06-28,155.2505340576172
2022-06-29,150.8603973388672
2022-06-30,147.76736450195312
2022-07-01,141.58128356933594
2022-07-04,139.68556213378906
2022-07-05,134.89633178710938
2022-07-06,137.29095458984375
2022-07-07,140.78309631347656
2022-07-08,142.0801239013672
2022-07-11,140.6833038330078
2022-07-12,139.58578491210938
2022-07-13,138.2886962890625
2022-07-14,136.59251403808594
2022-07-15,139.98489379882812
2022-07-18,139.68556213378906
2022-07-19,144.07566833496094
2022-07-20,139.0869140625
2022-07-21,140.28421020507812
2022-07-22,142.37948608398438
2022-07-25,133.20013427734375
2022-07-26,123.12284088134766
2022-07-27,128.61048889160156
2022-07-28,128.21139526367188
2022-07-29,125.11833953857422
2022-08-01,130.50621032714844
2022-08-02,126.0163345336914
2022-08-03,127.21363067626953
2022-08-04,128.21139526367188
2022-08-05,127.01408386230469
2022-08-08,129.10935974121094
2022-08-09,125.21813201904297
2022-08-10,128.81005859375
2022-08-11,120.70231628417969
2022-08-12,119.50426483154297
2022-08-15,118.9052505493164
2022-08-16,119.20477294921875
2022-08-17,112.2162094116211
2022-08-18,114.01326751708984
2022-08-19,110.9183349609375
2022-08-22,104.82832336425781
2022-08-23,104.92813873291016
2022-08-24,104.02960968017578
2022-08-25,104.22928619384766
2022-08-26,100.0361557006836
2022-08-30,99.43714904785156
2022-08-31,97.04106140136719
2022-09-01,91.25054931640625
2022-09-02,96.59180450439453
2022-09-05,96.79146575927734
2022-09-06,100.3356704711914
2022-09-07,100.13600158691406
2022-09-08,101.13436126708984
2022-09-09,103.6302719116211
2022-09-12,107.32421112060547
2022-09-13,105.62701416015625
2022-09-14,101.93305969238281
2022-09-15,102.3323974609375
2022-09-16,108.12291717529297
2022-09-20,102.83158111572266
2022-09-21,106.52552795410156
2022-09-22,102.3323974609375
2022-09-23,98.48869323730469
2022-09-26,93.94613647460938
2022-09-27,92.09915924072266
2022-09-28,93.29718780517578
2022-09-29,89.95267486572266
2022-09-30,91.69981384277344
2022-10-03,92.69817352294922
2022-10-04,97.83975219726562
2022-10-05,94.19571685791016
2022-10-06,92.64826965332031
2022-10-07,90.25218963623047
2022-10-10,89.3536605834961
2022-10-11,87.85610961914062
2022-10-12,83.712890625
2022-10-13,88.5549545288086
2022-10-14,89.95267486572266
2022-10-17,93.04759979248047
2022-10-18,91.5001449584961
2022-10-19,88.10569763183594
2022-10-20,96.99114990234375
2022-10-21,99.73664855957031
2022-10-24,93.94613647460938
2022-10-25,104.22928619384766
2022-10-26,106.52552795410156
2022-10-27,109.52062225341797
2022-10-28,103.6302719116211
2022-10-31,103.6302719116211
2022-11-01,106.72520446777344
2022-11-02,104.62865447998047
2022-11-03,101.33403778076172
2022-11-04,105.12782287597656
2022-11-07,110.219482421875
2022-11-08,113.81359100341797
2022-11-09,114.31278228759766
2022-11-10,122.00017547607422
2022-11-11,126.69249725341797
2022-11-14,127.2915267944336
2022-11-15,123.69741821289062
2022-11-16,121.80052185058594
2022-11-17,119.90361785888672
2022-11-18,120.40279388427734
2022-11-21,123.99691772460938
2022-11-22,120.50263977050781
2022-11-23,124.89543151855469
2022-11-24,127.4911880493164
2022-11-25,128.88890075683594
2022-11-28,126.19331359863281
2022-11-29,126.39299774169922
2022-11-30,123.59757995605469
2022-12-01,129.0885772705078
2022-12-02,128.68922424316406
2022-12-05,130.38645935058594
2022-12-06,131.3848114013672
2022-12-07,128.9887237548828
2022-12-08,128.3897247314453
2022-12-09,128.5894012451172
2022-12-12,128.7890625
2022-12-13,131.78416442871094
2022-12-14,130.88565063476562
2022-12-15,129.78741455078125
2022-12-16,124.79560852050781
2022-12-19,125.0951156616211
2022-12-20,124.19659423828125
2022-12-21,127.69087219238281
2022-12-22,125.99364471435547
2022-12-23,126.89217376708984
2022-12-28,130.0869598388672
2022-12-29,132.78253173828125
2022-12-30,132.5828399658203
2023-01-03,132.6826629638672
2023-01-04,137.87420654296875
2023-01-05,137.6745147705078
2023-01-06,141.66795349121094
2023-01-09,137.47483825683594
2023-01-10,138.97239685058594
2023-01-11,141.06895446777344
2023-01-12,144.1638641357422
2023-01-13,145.76129150390625
2023-01-16,149.85458374023438
2023-01-17,146.85946655273438
2023-01-18,147.15896606445312
2023-01-19,140.86929321289062
2023-01-20,143.3651885986328
2023-01-23,143.5648651123047
2023-01-24,144.1638641357422
2023-01-25,144.2637176513672
2023-01-26,146.3603057861328
2023-01-27,149.9543914794922
2023-01-30,145.26210021972656
2023-01-31,139.77108764648438
2023-02-01,136.57632446289062
