Date,COLO-B.CO
2019-05-28,631.1089477539062
2019-05-29,622.3751220703125
2019-06-03,634.2532958984375
2019-06-04,628.6633911132812
2019-06-06,650.6728515625
2019-06-07,645.4325561523438
2019-06-11,648.5767211914062
2019-06-12,657.4853515625
2019-06-13,656.4371948242188
2019-06-14,656.0880126953125
2019-06-17,655.7384643554688
2019-06-18,665.1710205078125
2019-06-19,665.6951293945312
2019-06-20,662.5508422851562
2019-06-21,654.8651733398438
2019-06-24,653.29296875
2019-06-25,658.8827514648438
2019-06-26,647.7033081054688
2019-06-27,646.1312255859375
2019-06-28,647.8781127929688
2019-07-01,670.2367553710938
2019-07-02,674.0796508789062
2019-07-03,697.311767578125
2019-07-04,691.5473022460938
2019-07-05,689.6260986328125
2019-07-08,692.5953979492188
2019-07-09,704.8228759765625
2019-07-10,701.3292846679688
2019-07-11,698.7091064453125
2019-07-12,687.1803588867188
2019-07-15,692.7700805664062
2019-07-16,689.276611328125
2019-07-17,693.4689331054688
2019-07-18,697.1370239257812
2019-07-19,697.8357543945312
2019-07-22,694.1674194335938
2019-07-23,691.3726196289062
2019-07-24,692.7700805664062
2019-07-25,687.7044067382812
2019-07-26,685.9577026367188
2019-07-29,694.6915893554688
2019-07-30,691.3726196289062
2019-07-31,688.403076171875
2019-08-01,705.1722412109375
2019-08-02,704.9974975585938
2019-08-05,691.721923828125
2019-08-06,692.7700805664062
2019-08-07,697.4864501953125
2019-08-08,708.6658325195312
2019-08-09,701.853271484375
2019-08-12,693.4689331054688
2019-08-13,689.1019287109375
2019-08-14,702.2026977539062
2019-08-15,715.1287231445312
2019-08-16,718.797119140625
2019-08-19,729.452392578125
2019-08-20,733.12060546875
2019-08-21,737.8369140625
2019-08-22,726.4828491210938
2019-08-23,717.0502319335938
2019-08-26,710.7617797851562
2019-08-27,707.7923583984375
2019-08-28,703.7747802734375
2019-08-29,699.5824584960938
2019-08-30,705.6962280273438
2019-09-02,708.8403930664062
2019-09-03,717.2249755859375
2019-09-04,712.8579711914062
2019-09-05,713.3818969726562
2019-09-06,709.8883666992188
2019-09-09,696.0889282226562
2019-09-10,674.4288940429688
2019-09-11,689.9752807617188
2019-09-12,691.896728515625
2019-09-13,682.98828125
2019-09-16,685.6083984375
2019-09-17,696.96240234375
2019-09-18,703.60009765625
2019-09-19,708.4910278320312
2019-09-20,710.0631103515625
2019-09-23,717.923583984375
2019-09-24,720.0198974609375
2019-09-25,716.1769409179688
2019-09-26,722.29052734375
2019-09-27,724.9107055664062
2019-09-30,720.5438232421875
2019-10-01,713.9060668945312
2019-10-02,690.6739501953125
2019-10-03,689.6260986328125
2019-10-04,699.2332153320312
2019-10-07,708.1417236328125
2019-10-08,697.1370239257812
2019-10-09,685.2590942382812
2019-10-10,676.8744506835938
2019-10-11,682.4642333984375
2019-10-14,693.4689331054688
2019-10-15,702.9013671875
2019-10-16,704.4734497070312
2019-10-17,700.1065063476562
2019-10-18,691.0233764648438
2019-10-21,695.5650024414062
2019-10-22,706.5696411132812
2019-10-23,689.9752807617188
2019-10-24,691.896728515625
2019-10-25,695.914306640625
2019-10-28,707.967041015625
2019-10-29,698.0104370117188
2019-10-30,715.1287231445312
2019-10-31,704.9974975585938
2019-11-01,718.2730102539062
2019-11-04,722.1158447265625
2019-11-05,693.9928588867188
2019-11-06,682.638916015625
2019-11-07,687.7044067382812
2019-11-08,690.6739501953125
2019-11-11,678.09716796875
2019-11-12,691.721923828125
2019-11-13,695.041015625
2019-11-14,692.24609375
2019-11-15,691.0233764648438
2019-11-18,698.0104370117188
2019-11-19,704.4734497070312
2019-11-20,704.6481323242188
2019-11-21,686.656494140625
2019-11-22,695.5650024414062
2019-11-25,698.1849975585938
2019-11-26,709.8883666992188
2019-11-27,705.1722412109375
2019-11-28,706.744384765625
2019-11-29,699.7572021484375
2019-12-02,685.6083984375
2019-12-03,693.9928588867188
2019-12-04,695.3902587890625
2019-12-05,701.853271484375
2019-12-06,703.4493408203125
2019-12-09,697.7748413085938
2019-12-10,699.193359375
2019-12-11,688.3765869140625
2019-12-12,695.1149291992188
2019-12-13,685.716796875
2019-12-16,706.64111328125
2019-12-17,721.536376953125
2019-12-18,720.2952880859375
2019-12-19,721.3591918945312
2019-12-20,729.161376953125
2019-12-23,742.8155517578125
2019-12-27,735.5450439453125
2019-12-30,732.7078857421875
2020-01-02,721.7137451171875
2020-01-03,719.9405517578125
2020-01-06,727.2109375
2020-01-07,730.2254028320312
2020-01-08,727.0335693359375
2020-01-09,722.600341796875
2020-01-10,720.8270263671875
2020-01-13,727.9200439453125
2020-01-14,737.850341796875
2020-01-15,752.9230346679688
2020-01-16,752.7457885742188
2020-01-17,762.676025390625
2020-01-20,766.0451049804688
2020-01-21,768.527587890625
2020-01-22,762.49853515625
2020-01-23,756.2921752929688
2020-01-24,760.193359375
2020-01-27,751.8592529296875
2020-01-28,755.5829467773438
2020-01-29,771.1874389648438
2020-01-30,763.5626220703125
2020-01-31,754.5189819335938
2020-02-03,760.37060546875
2020-02-04,764.2717895507812
2020-02-05,775.7979125976562
2020-02-06,812.8590698242188
2020-02-07,831.4780883789062
2020-02-10,823.6759033203125
2020-02-11,834.669921875
2020-02-12,831.6553955078125
2020-02-13,833.9606323242188
2020-02-14,841.23095703125
2020-02-17,845.8414306640625
2020-02-18,868.893798828125
2020-02-19,879.0013427734375
2020-02-20,868.893798828125
2020-02-21,851.3385620117188
2020-02-24,832.8966674804688
2020-02-25,818.35595703125
2020-02-26,827.044921875
2020-02-27,826.5130615234375
2020-02-28,802.2194213867188
2020-03-02,805.9432983398438
2020-03-03,811.6177368164062
2020-03-04,812.1495971679688
2020-03-05,818.710693359375
2020-03-06,816.582763671875
2020-03-09,797.9635620117188
2020-03-10,780.7630004882812
2020-03-11,780.0538330078125
2020-03-12,760.37060546875
2020-03-13,759.4840087890625
2020-03-16,755.7603149414062
2020-03-17,789.097412109375
2020-03-18,830.0593872070312
2020-03-19,888.3994140625
2020-03-20,846.3733520507812
2020-03-23,818.8878784179688
2020-03-24,853.2891235351562
2020-03-25,814.454833984375
2020-03-26,823.8530883789062
2020-03-27,818.35595703125
2020-03-30,852.757080078125
2020-03-31,874.7454833984375
2020-04-01,898.5956420898438
2020-04-02,882.1931762695312
2020-04-03,921.6480102539062
2020-04-06,894.6058959960938
2020-04-07,875.9866943359375
2020-04-08,880.7745971679688
2020-04-14,918.5448608398438
2020-04-15,929.627685546875
2020-04-16,948.2467651367188
2020-04-17,935.3907470703125
2020-04-20,946.9168090820312
2020-04-21,943.3701782226562
2020-04-22,945.1435546875
2020-04-23,973.0723876953125
2020-04-24,952.679931640625
2020-04-27,962.4327392578125
2020-04-28,959.7728881835938
2020-04-29,952.679931640625
2020-04-30,954.8966064453125
2020-05-01,951.3499755859375
2020-05-04,944.7003784179688
2020-05-05,945.1435546875
2020-05-06,926.5242919921875
2020-05-07,932.7308349609375
2020-05-11,930.0582885742188
2020-05-12,926.4948120117188
2020-05-13,953.666015625
2020-05-14,944.3121337890625
2020-05-15,925.1585083007812
2020-05-18,950.1026000976562
2020-05-19,963.9110107421875
2020-05-20,978.6099243164062
2020-05-25,1014.2445068359375
2020-05-26,991.0823364257812
2020-05-27,944.3121337890625
2020-05-28,984.8461303710938
2020-05-29,1002.2179565429688
2020-06-02,965.247314453125
2020-06-03,946.5390625
2020-06-04,937.630615234375
2020-06-08,908.232177734375
2020-06-09,920.2587890625
2020-06-10,937.630615234375
2020-06-11,947.8754272460938
2020-06-12,930.503662109375
2020-06-15,931.3944702148438
2020-06-16,943.8666381835938
2020-06-17,942.9757080078125
2020-06-18,930.9490356445312
2020-06-19,955.893310546875
2020-06-22,940.3031616210938
2020-06-23,930.9490356445312
2020-06-24,924.713134765625
2020-06-25,934.0671997070312
2020-06-26,922.04052734375
2020-06-29,906.8958129882812
2020-06-30,915.8045043945312
2020-07-01,922.04052734375
2020-07-02,926.4948120117188
2020-07-03,915.8045043945312
2020-07-06,922.04052734375
2020-07-07,923.8221435546875
2020-07-08,933.6217651367188
2020-07-09,944.7573852539062
2020-07-10,938.5214233398438
2020-07-13,933.6217651367188
2020-07-14,938.9668579101562
2020-07-15,948.7662353515625
2020-07-16,956.7840576171875
2020-07-17,975.0466918945312
2020-07-20,975.4920654296875
2020-07-21,979.0553588867188
2020-07-22,959.9020385742188
2020-07-23,959.4567260742188
2020-07-24,942.5302124023438
2020-07-27,963.4655151367188
2020-07-28,955.893310546875
2020-07-29,963.9110107421875
2020-07-30,961.2384033203125
2020-07-31,958.5657348632812
2020-08-03,997.7636108398438
2020-08-04,961.6837158203125
2020-08-05,945.6483764648438
2020-08-06,936.2943115234375
2020-08-07,946.0938110351562
2020-08-10,932.285400390625
2020-08-11,919.8132934570312
2020-08-12,925.1585083007812
2020-08-13,923.8221435546875
2020-08-14,917.5862426757812
2020-08-17,924.267822265625
2020-08-18,888.7222900390625
2020-08-19,899.7689819335938
2020-08-20,909.1229858398438
2020-08-21,926.940185546875
2020-08-24,924.713134765625
2020-08-25,931.8399658203125
2020-08-26,931.8399658203125
2020-08-27,929.1672973632812
2020-08-28,923.8221435546875
2020-08-31,942.9757080078125
2020-09-01,928.2764892578125
2020-09-02,926.940185546875
2020-09-03,900.2144165039062
2020-09-04,890.5040283203125
2020-09-07,895.3146362304688
2020-09-08,878.7447509765625
2020-09-09,900.6597900390625
2020-09-10,897.5418090820312
2020-09-11,896.20556640625
2020-09-14,885.3370361328125
2020-09-15,910.9048461914062
2020-09-16,892.6421508789062
2020-09-17,882.6643676757812
2020-09-18,891.3058471679688
2020-09-21,875.89404296875
2020-09-22,869.8361206054688
2020-09-23,882.8425903320312
2020-09-24,872.6868286132812
2020-09-25,868.5888671875
2020-09-28,873.043212890625
2020-09-29,899.7689819335938
2020-09-30,893.9783935546875
2020-10-01,878.5665283203125
2020-10-02,875.3594360351562
2020-10-05,872.15234375
2020-10-06,860.2147827148438
2020-10-07,868.9453735351562
2020-10-08,875.53759765625
2020-10-09,874.4685668945312
2020-10-12,886.4060668945312
2020-10-13,888.1876831054688
2020-10-14,874.646728515625
2020-10-15,879.4573974609375
2020-10-16,881.2391357421875
2020-10-19,873.043212890625
2020-10-20,872.15234375
2020-10-21,867.3416748046875
2020-10-22,863.24365234375
2020-10-23,867.5199584960938
2020-10-26,853.978759765625
2020-10-27,861.8182983398438
2020-10-28,835.6270141601562
2020-10-29,844.1793212890625
2020-10-30,830.9945068359375
2020-11-02,839.1904296875
2020-11-03,814.602783203125
2020-11-04,851.8407592773438
2020-11-05,846.8519287109375
2020-11-06,841.32861328125
2020-11-09,855.582275390625
2020-11-10,827.9656982421875
2020-11-11,843.822998046875
2020-11-12,852.0189208984375
2020-11-13,855.4041748046875
2020-11-16,833.8452758789062
2020-11-17,825.47119140625
2020-11-18,831.5289916992188
2020-11-19,833.1327514648438
2020-11-20,840.437744140625
2020-11-23,822.798583984375
2020-11-24,809.7921142578125
2020-11-25,800.5271606445312
2020-11-26,806.2286987304688
2020-11-27,828.3218383789062
2020-11-30,829.9254760742188
2020-12-01,812.1082763671875
2020-12-02,810.8612060546875
2020-12-03,806.050537109375
2020-12-04,799.904296875
2020-12-07,802.2543334960938
2020-12-08,825.9351196289062
2020-12-09,829.0082397460938
2020-12-10,830.0927734375
2020-12-11,836.0581665039062
2020-12-14,846.1812744140625
2020-12-15,835.87744140625
2020-12-16,839.31201171875
2020-12-17,836.7813110351562
2020-12-18,846.00048828125
2020-12-21,829.3696899414062
2020-12-22,838.9505615234375
2020-12-23,830.0927734375
2020-12-28,841.8427734375
2020-12-29,849.25439453125
2020-12-30,840.2157592773438
2021-01-04,847.265869140625
2021-01-05,834.9735107421875
2021-01-06,824.8504638671875
2021-01-07,815.450439453125
2021-01-08,827.0197143554688
2021-01-11,813.6427612304688
2021-01-12,797.1927490234375
2021-01-13,798.8197021484375
2021-01-14,802.0736083984375
2021-01-15,806.4120483398438
2021-01-18,800.9889526367188
2021-01-19,805.327392578125
2021-01-20,819.9696655273438
2021-01-21,815.2697143554688
2021-01-22,827.9235229492188
2021-01-25,858.4735107421875
2021-01-26,851.9658203125
2021-01-27,854.4967041015625
2021-01-28,854.6773681640625
2021-01-29,829.18896484375
2021-02-01,845.4581909179688
2021-02-02,920.1159057617188
2021-02-03,901.1350708007812
2021-02-04,907.0101928710938
2021-02-05,914.69287109375
2021-02-08,904.7505493164062
2021-02-09,910.1736450195312
2021-02-10,918.3082885742188
2021-02-11,929.1544189453125
2021-02-12,930.962158203125
2021-02-15,941.8082275390625
2021-02-16,930.058349609375
2021-02-17,911.5293579101562
2021-02-18,889.927490234375
2021-02-19,880.166015625
2021-02-22,856.304443359375
2021-02-23,848.1697998046875
2021-02-24,843.831298828125
2021-02-25,855.2197265625
2021-02-26,848.5311889648438
2021-03-01,856.4851684570312
2021-03-02,852.327392578125
2021-03-03,821.5966186523438
2021-03-04,808.4004516601562
2021-03-05,774.5966186523438
2021-03-08,790.1427612304688
2021-03-09,806.4120483398438
2021-03-10,817.9812622070312
2021-03-11,823.404296875
2021-03-12,829.18896484375
2021-03-15,842.204345703125
2021-03-16,852.327392578125
2021-03-17,845.4581909179688
2021-03-18,833.7081909179688
2021-03-19,847.265869140625
2021-03-22,864.6197509765625
2021-03-23,869.8621215820312
2021-03-24,862.8120727539062
2021-03-25,871.489013671875
2021-03-26,862.2697143554688
2021-03-29,875.1044311523438
2021-03-30,858.8350830078125
2021-03-31,862.0889892578125
2021-04-06,857.388916015625
2021-04-07,847.62744140625
2021-04-08,860.1004638671875
2021-04-09,872.7543334960938
2021-04-12,865.1620483398438
2021-04-13,883.6004638671875
2021-04-14,867.331298828125
2021-04-15,884.5043334960938
2021-04-16,898.4236450195312
2021-04-19,893.5429077148438
2021-04-20,890.4697875976562
2021-04-21,909.269775390625
2021-04-22,915.1447143554688
2021-04-23,913.3370361328125
2021-04-26,908.81787109375
2021-04-27,907.4620971679688
2021-04-28,912.8851318359375
2021-04-29,925.087158203125
2021-05-03,919.2120361328125
2021-05-04,921.4716796875
2021-05-05,929.1544189453125
2021-05-06,877.2734985351562
2021-05-07,890.4697875976562
2021-05-10,875.3892822265625
2021-05-11,867.5765991210938
2021-05-12,864.8512573242188
2021-05-17,887.19921875
2021-05-18,876.4794921875
2021-05-19,874.8442993164062
2021-05-20,881.2034912109375
2021-05-21,898.100830078125
2021-05-25,887.9260864257812
2021-05-26,884.2922973632812
2021-05-27,870.1202392578125
2021-05-28,880.840087890625
2021-05-31,872.6640625
2021-06-01,881.56689453125
2021-06-02,881.56689453125
2021-06-03,885.5640258789062
2021-06-04,892.4683227539062
2021-06-07,903.0064697265625
2021-06-08,878.29638671875
2021-06-09,891.5598754882812
2021-06-10,883.3838500976562
2021-06-11,892.28662109375
2021-06-14,898.6458740234375
2021-06-15,901.5529174804688
2021-06-16,900.6444702148438
2021-06-17,904.6417236328125
2021-06-18,909.3656616210938
2021-06-21,906.822021484375
2021-06-22,898.2825317382812
2021-06-23,887.3809204101562
2021-06-24,890.8330688476562
2021-06-25,898.8275756835938
2021-06-28,908.9114379882812
2021-06-29,915.2706298828125
2021-06-30,934.8025512695312
2021-07-01,949.3377685546875
2021-07-02,940.253173828125
2021-07-05,934.3482055664062
2021-07-06,939.3447265625
2021-07-07,952.5174560546875
2021-07-08,964.3273315429688
2021-07-09,953.42578125
2021-07-12,973.8660888671875
2021-07-13,983.4049072265625
2021-07-14,975.6830444335938
2021-07-15,974.774658203125
2021-07-16,994.306396484375
2021-07-19,997.9400024414062
2021-07-20,1000.21142578125
2021-07-21,1001.5741577148438
2021-07-22,1014.2925415039062
2021-07-23,1018.38037109375
2021-07-26,1017.0177612304688
2021-07-27,1010.6587524414062
2021-07-28,1037.4581298828125
2021-07-29,1039.7291259765625
2021-07-30,1042.0003662109375
2021-08-02,1045.179931640625
2021-08-03,1064.257568359375
2021-08-04,1061.0780029296875
2021-08-05,1074.25048828125
2021-08-06,1040.1834716796875
2021-08-09,1048.359619140625
2021-08-10,1040.6378173828125
2021-08-11,1031.09912109375
2021-08-12,1031.09912109375
2021-08-13,1029.7362060546875
2021-08-16,1030.644775390625
2021-08-17,1033.8243408203125
2021-08-18,1006.1162109375
2021-08-19,1021.10595703125
2021-08-20,1012.0213623046875
2021-08-23,1018.38037109375
2021-08-24,998.394287109375
2021-08-25,997.0318603515625
2021-08-26,998.8487548828125
2021-08-27,995.2149658203125
2021-08-30,997.4860229492188
2021-08-31,991.1268920898438
2021-09-01,1001.119873046875
2021-09-02,1006.5706176757812
2021-09-03,1002.936767578125
2021-09-06,1014.746826171875
2021-09-07,1009.7503662109375
2021-09-08,1021.5602416992188
2021-09-09,1015.6549682617188
2021-09-10,1002.0282592773438
2021-09-13,993.3980102539062
2021-09-14,1001.119873046875
2021-09-15,993.3980102539062
2021-09-16,990.672607421875
2021-09-17,977.0455932617188
2021-09-20,967.0526123046875
2021-09-21,981.1337280273438
2021-09-22,975.2286987304688
2021-09-23,988.855712890625
2021-09-24,976.1373291015625
2021-09-27,953.42578125
2021-09-28,926.6262817382812
2021-09-29,915.7247924804688
2021-09-30,914.3621826171875
2021-10-01,907.5487670898438
2021-10-04,895.9205322265625
2021-10-05,895.0120849609375
2021-10-06,892.6500854492188
2021-10-07,895.3754272460938
2021-10-08,899.37255859375
2021-10-11,908.9114379882812
2021-10-12,904.4599609375
2021-10-13,916.1790771484375
2021-10-14,909.3656616210938
2021-10-15,926.172119140625
2021-10-18,930.2601928710938
2021-10-19,954.3343505859375
2021-10-20,955.24267578125
2021-10-21,963.4188232421875
2021-10-22,960.2393188476562
2021-10-25,986.5844116210938
2021-10-26,966.5984497070312
2021-10-27,967.5068359375
2021-10-28,974.774658203125
2021-10-29,952.9716186523438
2021-11-01,937.0736083984375
2021-11-02,937.9820556640625
2021-11-03,957.9681396484375
2021-11-04,972.5033569335938
2021-11-05,959.78515625
2021-11-08,1013.384033203125
2021-11-09,1013.384033203125
2021-11-10,1016.5637817382812
2021-11-11,1047.9053955078125
2021-11-12,1069.7083740234375
2021-11-15,1067.437255859375
2021-11-16,1059.260986328125
2021-11-17,1065.1661376953125
2021-11-18,1062.8948974609375
2021-11-19,1066.52880859375
2021-11-22,1073.3421630859375
2021-11-23,1012.9297485351562
2021-11-24,995.6691284179688
2021-11-25,996.5772705078125
2021-11-26,997.0318603515625
2021-11-29,976.1373291015625
2021-11-30,974.774658203125
2021-12-01,987.03857421875
2021-12-02,968.8695678710938
2021-12-03,969.7900390625
2021-12-06,969.329833984375
2021-12-07,996.4860229492188
2021-12-08,987.2804565429688
2021-12-09,991.8829956054688
2021-12-10,985.4393920898438
2021-12-13,983.59814453125
2021-12-14,972.091552734375
2021-12-15,1000.16796875
2021-12-16,1008.4528198242188
2021-12-17,1010.2938232421875
2021-12-20,1003.8501586914062
2021-12-21,1015.8171997070312
2021-12-22,1056.321044921875
2021-12-23,1054.47998046875
2021-12-27,1068.748291015625
2021-12-28,1073.35107421875
2021-12-29,1076.57275390625
2021-12-30,1059.542724609375
2022-01-03,1050.7978515625
2022-01-04,1032.3868408203125
2022-01-05,1028.2445068359375
2022-01-06,994.6447143554688
2022-01-07,978.9955444335938
2022-01-10,944.0150146484375
2022-01-11,954.1408081054688
2022-01-12,952.7601318359375
2022-01-13,922.8424682617188
2022-01-14,913.5451049804688
2022-01-17,920.1729736328125
2022-01-18,893.477294921875
2022-01-19,912.2562866210938
2022-01-20,922.8424682617188
2022-01-21,896.6070556640625
2022-01-24,864.7564697265625
2022-01-25,871.75244140625
2022-01-26,876.3552856445312
2022-01-27,866.0450439453125
2022-01-28,869.543212890625
2022-01-31,882.2466430664062
2022-02-01,893.8455200195312
2022-02-02,893.6613159179688
2022-02-03,881.3261108398438
2022-02-04,884.0877685546875
2022-02-07,883.7195434570312
2022-02-08,859.233154296875
2022-02-09,872.3047485351562
2022-02-10,873.4095458984375
2022-02-11,855.3668212890625
2022-02-14,843.5839233398438
2022-02-15,859.417236328125
2022-02-16,859.7855224609375
2022-02-17,854.078125
2022-02-18,837.14013671875
2022-02-21,831.8009643554688
2022-02-22,846.1614990234375
2022-02-23,855.1827392578125
2022-02-24,864.5722045898438
2022-02-25,872.857177734375
2022-02-28,918.88427734375
2022-03-01,937.5712280273438
2022-03-02,932.0480346679688
2022-03-03,932.5081787109375
2022-03-04,911.151611328125
2022-03-07,926.064453125
2022-03-08,856.1033325195312
2022-03-09,854.26220703125
2022-03-10,851.5006103515625
2022-03-11,835.1149291992188
2022-03-14,848.5548095703125
2022-03-15,856.8397216796875
2022-03-16,891.8202514648438
2022-03-17,912.62451171875
2022-03-18,915.75439453125
2022-03-21,912.4403686523438
2022-03-22,893.2931518554688
2022-03-23,887.9539794921875
2022-03-24,883.351318359375
2022-03-25,888.1381225585938
2022-03-28,900.6575927734375
2022-03-29,912.4403686523438
2022-03-30,927.4451904296875
2022-03-31,943.094482421875
2022-04-01,951.37939453125
2022-04-04,958.74365234375
2022-04-05,985.8994750976562
2022-04-06,988.200927734375
2022-04-07,999.7077026367188
2022-04-08,997.8666381835938
2022-04-11,990.0421142578125
2022-04-12,987.7406616210938
2022-04-13,981.757080078125
2022-04-19,996.4860229492188
2022-04-20,981.2969970703125
2022-04-21,946.3162841796875
2022-04-22,943.5546264648438
2022-04-25,921.9219970703125
2022-04-26,874.1458740234375
2022-04-27,882.4307250976562
2022-04-28,895.1342163085938
2022-04-29,882.7990112304688
2022-05-02,897.527587890625
2022-05-03,932.9684448242188
2022-05-04,925.6041259765625
2022-05-05,874.5140991210938
2022-05-06,827.9347534179688
2022-05-09,787.3895874023438
2022-05-10,783.5017700195312
2022-05-11,795.7208251953125
2022-05-12,787.7598876953125
2022-05-16,795.3505249023438
2022-05-17,800.719482421875
2022-05-18,797.9425048828125
2022-05-19,775.5408325195312
2022-05-20,789.9815063476562
2022-05-23,765.1730346679688
2022-05-24,737.4025268554688
2022-05-25,742.0309448242188
2022-05-30,788.5004272460938
2022-05-31,762.951416015625
2022-06-01,754.9905395507812
2022-06-02,747.955322265625
2022-06-03,749.8067626953125
2022-06-07,752.0283813476562
2022-06-08,764.4325561523438
2022-06-09,746.1039428710938
2022-06-10,728.7011108398438
2022-06-13,719.814453125
2022-06-14,693.8952026367188
2022-06-15,699.8196411132812
2022-06-16,684.0828247070312
2022-06-17,699.0790405273438
2022-06-20,704.8182983398438
2022-06-21,708.1508178710938
2022-06-22,709.076416015625
2022-06-23,717.0374145507812
2022-06-24,750.3621826171875
2022-06-27,774.4300537109375
2022-06-28,752.2134399414062
2022-06-29,752.9540405273438
2022-06-30,748.32568359375
2022-07-01,765.1730346679688
2022-07-04,768.3204345703125
2022-07-05,765.5433959960938
2022-07-06,768.8759155273438
2022-07-07,759.9893188476562
2022-07-08,765.9136962890625
2022-07-11,764.4325561523438
2022-07-12,760.7297973632812
2022-07-13,757.5824584960938
2022-07-14,751.4729614257812
2022-07-15,772.948974609375
2022-07-18,764.2474365234375
2022-07-19,767.9501953125
2022-07-20,759.9893188476562
2022-07-21,792.573486328125
2022-07-22,802.7560424804688
2022-07-25,780.1693115234375
2022-07-26,788.8707885742188
2022-07-27,781.2800903320312
2022-07-28,780.5396118164062
2022-07-29,786.2788696289062
2022-08-01,787.20458984375
2022-08-02,788.6856079101562
2022-08-03,783.6868286132812
2022-08-04,799.97900390625
2022-08-05,767.9501953125
2022-08-08,774.2449340820312
2022-08-09,768.8759155273438
2022-08-10,785.7233276367188
2022-08-11,791.6478881835938
2022-08-12,777.2069702148438
2022-08-15,783.5017700195312
2022-08-16,767.0245361328125
2022-08-17,822.7508544921875
2022-08-18,840.709228515625
2022-08-19,840.15380859375
2022-08-22,806.8289794921875
2022-08-23,788.8707885742188
2022-08-24,801.08984375
2022-08-25,806.273681640625
2022-08-26,798.4978637695312
2022-08-29,769.431396484375
2022-08-30,766.654296875
2022-08-31,785.16796875
2022-09-01,770.1717529296875
2022-09-02,797.201904296875
2022-09-05,784.7977294921875
2022-09-06,809.9764404296875
2022-09-07,802.5709228515625
2022-09-08,820.529296875
2022-09-09,840.3389892578125
2022-09-12,836.8213500976562
2022-09-13,816.0858764648438
2022-09-14,813.123779296875
2022-09-15,803.49658203125
2022-09-16,796.8316040039062
2022-09-19,795.1653442382812
2022-09-20,755.916259765625
2022-09-21,754.8054809570312
2022-09-22,729.4415893554688
2022-09-23,703.5222778320312
2022-09-26,703.5222778320312
2022-09-27,704.6332397460938
2022-09-28,703.5222778320312
2022-09-29,699.8196411132812
2022-09-30,718.148193359375
2022-10-03,717.4076538085938
2022-10-04,739.2538452148438
2022-10-05,725.1835327148438
2022-10-06,722.9617309570312
2022-10-07,711.8535766601562
2022-10-10,694.2654418945312
2022-10-11,701.8561401367188
2022-10-12,703.3370971679688
2022-10-13,694.0804443359375
2022-10-14,721.665771484375
2022-10-17,727.219970703125
2022-10-18,753.13916015625
2022-10-19,741.4755249023438
2022-10-20,751.8432006835938
2022-10-21,745.5485229492188
2022-10-24,776.8367919921875
2022-10-25,781.2800903320312
2022-10-26,788.6856079101562
2022-10-27,777.5773315429688
2022-10-28,779.4287719726562
2022-10-31,777.5773315429688
2022-11-01,777.5773315429688
2022-11-02,757.5824584960938
2022-11-03,742.9566650390625
2022-11-04,748.8810424804688
2022-11-07,733.144287109375
2022-11-08,776.6516723632812
2022-11-09,784.0571899414062
2022-11-10,832.3780517578125
2022-11-11,828.4901733398438
2022-11-14,825.8982543945312
2022-11-15,824.2319946289062
2022-11-16,811.2724609375
2022-11-17,809.9764404296875
2022-11-18,822.0103759765625
2022-11-21,812.5682983398438
2022-11-22,810.3466796875
2022-11-23,800.5343627929688
2022-11-24,813.123779296875
2022-11-25,812.75341796875
2022-11-28,812.3831787109375
2022-11-29,799.2384643554688
2022-11-30,771.6528930664062
2022-12-01,795.906005859375
2022-12-02,821.1548461914062
2022-12-05,812.4874267578125
2022-12-06,796.0942993164062
2022-12-07,804.5735473632812
2022-12-08,801.3702392578125
2022-12-09,804.385009765625
2022-12-12,790.8185424804688
2022-12-13,812.67578125
2022-12-14,822.6622924804688
2022-12-15,801.7471313476562
2022-12-16,787.6152954101562
2022-12-19,769.9033813476562
2022-12-20,762.9315795898438
2022-12-21,772.9181518554688
2022-12-22,767.265380859375
2022-12-23,766.8885498046875
2022-12-27,761.8010864257812
2022-12-28,764.4390258789062
2022-12-29,778.5709228515625
2022-12-30,765.0042724609375
2023-01-02,778.9476928710938
2023-01-03,789.1227416992188
2023-01-04,796.4712524414062
2023-01-05,799.1091918945312
2023-01-06,799.1091918945312
2023-01-09,805.7040405273438
2023-01-10,792.325927734375
2023-01-11,786.2962036132812
2023-01-12,803.44287109375
2023-01-13,802.3123779296875
2023-01-16,805.5155639648438
2023-01-17,796.65966796875
2023-01-18,815.313720703125
2023-01-19,801.9354858398438
2023-01-20,805.5155639648438
2023-01-23,808.153564453125
2023-01-24,798.9207763671875
2023-01-25,772.3528442382812
2023-01-26,770.4686279296875
2023-01-27,772.729736328125
2023-01-30,776.6866455078125
2023-01-31,774.9908447265625
2023-02-01,790.441650390625
2023-02-02,809.095703125
2023-02-03,795.3406982421875
2023-02-06,779.32470703125
2023-02-07,773.1065063476562
2023-02-08,780.4551391601562
2023-02-09,766.3233032226562
2023-02-10,748.2345581054688
2023-02-13,750.4955444335938
2023-02-14,760.105224609375
2023-02-15,765.1927490234375
2023-02-16,765.7579345703125
2023-02-17,766.3233032226562
2023-02-20,764.4390258789062
2023-02-21,763.8737182617188
2023-02-22,756.525146484375
2023-02-23,752.7566528320312
2023-02-24,759.1631469726562
2023-02-27,772.3528442382812
2023-02-28,766.7001342773438
2023-03-01,753.8873291015625
2023-03-02,741.6397094726562
2023-03-03,748.7997436523438
2023-03-06,745.03125
2023-03-07,755.2061767578125
