Date,CVH.BA
2021-12-07,567.0
2021-12-09,548.0
2021-12-10,516.5
2021-12-13,519.5
2021-12-14,515.5
2021-12-15,528.0
2021-12-16,568.5
2021-12-17,571.0
2021-12-20,584.0
2021-12-21,633.0
2021-12-22,637.0
2021-12-23,650.5
2021-12-27,624.5
2021-12-28,616.0
2021-12-29,621.5
2021-12-30,600.5
2022-01-03,577.5
2022-01-04,575.0
2022-01-05,569.5
2022-01-06,549.5
2022-01-07,547.5
2022-01-10,559.5
2022-01-11,569.0
2022-01-12,556.0
2022-01-13,557.5
2022-01-14,550.0
2022-01-17,549.5
2022-01-18,540.0
2022-01-19,543.5
2022-01-20,532.5
2022-01-21,542.5
2022-01-24,514.5
2022-01-25,530.5
2022-01-26,545.5
2022-01-27,548.0
2022-01-28,564.0
2022-01-31,577.0
2022-02-01,577.5
2022-02-02,614.0
2022-02-03,633.0
2022-02-04,640.5
2022-02-07,640.0
2022-02-08,634.0
2022-02-09,626.5
2022-02-10,627.5
2022-02-11,627.0
2022-02-14,648.0
2022-02-15,665.0
2022-02-16,710.0
2022-02-17,767.5
2022-02-18,784.5
2022-02-21,768.0
2022-02-22,746.0
2022-02-23,719.5
2022-02-24,682.0
2022-02-25,703.5
2022-03-02,670.0
2022-03-03,669.5
2022-03-04,643.0
2022-03-07,647.5
2022-03-08,642.0
2022-03-09,642.5
2022-03-10,638.5
2022-03-11,638.5
2022-03-14,593.5
2022-03-15,589.5
2022-03-16,607.5
2022-03-17,604.0
2022-03-18,615.0
2022-03-21,626.0
2022-03-22,675.0
2022-03-23,675.0
2022-03-25,699.5
2022-03-28,689.5
2022-03-29,666.0
2022-03-30,658.5
2022-03-31,659.0
2022-04-01,660.0
2022-04-04,704.5
2022-04-05,725.5
2022-04-06,720.0
2022-04-07,740.0
2022-04-08,727.0
2022-04-11,720.0
2022-04-12,707.0
2022-04-13,703.0
2022-04-18,698.5
2022-04-19,698.0
2022-04-20,683.0
2022-04-21,676.0
2022-04-22,663.0
2022-04-25,678.0
2022-04-26,664.0
2022-04-27,684.5
2022-04-28,704.5
2022-04-29,694.0
2022-05-02,696.0
2022-05-03,700.0
2022-05-04,702.0
2022-05-05,674.0
2022-05-06,672.5
2022-05-09,641.0
2022-05-10,646.0
2022-05-11,658.0
2022-05-12,650.0
2022-05-13,675.0
2022-05-16,675.0
2022-05-17,678.0
2022-05-19,661.0
2022-05-20,655.0
2022-05-23,669.5
2022-05-24,684.5
2022-05-26,691.5
2022-05-27,692.0
2022-05-30,689.0
2022-05-31,687.0
2022-06-01,682.0
2022-06-02,686.0
2022-06-03,694.0
2022-06-06,696.0
2022-06-07,689.0
2022-06-08,692.0
2022-06-09,683.0
2022-06-10,687.0
2022-06-13,653.0
2022-06-14,655.0
2022-06-15,676.5
2022-06-16,648.0
2022-06-21,641.5
2022-06-22,635.5
2022-06-23,630.0
2022-06-24,615.0
2022-06-27,616.0
2022-06-28,622.5
2022-06-29,629.5
2022-06-30,632.5
2022-07-01,649.0
2022-07-04,632.0
2022-07-05,665.5
2022-07-06,687.5
2022-07-07,717.0
2022-07-08,737.0
2022-07-11,747.0
2022-07-12,755.0
2022-07-13,663.0
2022-07-14,660.5
2022-07-15,668.5
2022-07-18,672.0
2022-07-19,665.5
2022-07-20,650.5
2022-07-21,669.0
2022-07-22,660.0
2022-07-25,686.0
2022-07-26,700.5
2022-07-27,707.5
2022-07-28,711.0
2022-07-29,680.5
2022-08-01,666.0
2022-08-02,678.0
2022-08-03,677.0
2022-08-04,687.0
2022-08-05,691.5
2022-08-08,712.5
2022-08-09,700.0
2022-08-10,745.0
2022-08-11,730.5
2022-08-12,747.5
2022-08-16,720.0
2022-08-17,718.5
2022-08-18,727.0
2022-08-19,737.5
2022-08-22,720.5
2022-08-23,729.5
2022-08-24,755.5
2022-08-25,778.0
2022-08-26,775.5
2022-08-29,803.0
2022-08-30,790.0
2022-08-31,754.5
2022-09-01,741.0
2022-09-05,742.0
2022-09-06,732.0
2022-09-07,756.5
2022-09-08,753.0
2022-09-09,745.5
2022-09-12,747.0
2022-09-13,746.5
2022-09-14,762.5
2022-09-15,775.0
2022-09-16,777.0
2022-09-19,779.0
2022-09-20,750.0
2022-09-21,740.0
2022-09-22,766.5
2022-09-23,738.5
2022-09-26,704.0
2022-09-27,697.0
2022-09-28,717.5
2022-09-29,695.0
2022-09-30,714.0
2022-10-03,728.0
2022-10-04,721.0
2022-10-05,736.5
2022-10-06,741.0
2022-10-11,726.0
2022-10-12,740.0
2022-10-13,755.0
2022-10-14,739.5
2022-10-17,729.0
2022-10-18,727.5
2022-10-19,703.5
2022-10-20,694.0
2022-10-21,704.5
2022-10-24,706.5
2022-10-25,710.0
2022-10-26,711.0
2022-10-27,715.0
2022-10-28,723.0
2022-10-31,717.0
2022-11-01,740.0
2022-11-02,727.0
2022-11-03,723.0
2022-11-04,725.0
2022-11-07,712.0
2022-11-08,717.0
2022-11-09,715.5
2022-11-10,703.5
2022-11-11,687.0
2022-11-14,700.0
2022-11-15,691.5
2022-11-16,710.0
2022-11-17,699.5
2022-11-18,723.5
2022-11-22,718.5
2022-11-23,732.5
2022-11-24,740.0
2022-11-25,752.0
2022-11-28,758.0
2022-11-29,753.0
2022-11-30,777.0
2022-12-01,792.0
2022-12-02,830.0
2022-12-05,816.5
2022-12-06,805.0
2022-12-07,853.0
2022-12-12,825.0
2022-12-13,834.0
2022-12-14,813.0
2022-12-15,819.5
2022-12-16,808.0
2022-12-19,805.0
2022-12-20,821.0
2022-12-21,865.0
2022-12-22,855.0
2022-12-23,924.0
2022-12-26,928.0
2022-12-27,983.0
2022-12-28,1010.0
2022-12-29,1000.0
2022-12-30,1080.0
2023-01-02,1105.0
2023-01-03,1030.0
2023-01-04,1035.0
2023-01-05,1105.0
2023-01-06,1061.0
2023-01-09,1065.0
2023-01-10,1021.0
2023-01-11,1060.5
2023-01-12,1089.0
2023-01-13,1160.0
2023-01-16,1189.0
2023-01-17,1288.0
2023-01-18,1150.0
2023-01-19,1128.0
2023-01-20,1200.0
2023-01-23,1280.0
2023-01-24,1260.0
2023-01-25,1305.0
2023-01-26,1279.5
2023-01-27,1244.0
2023-01-30,1215.5
2023-01-31,1219.0
2023-02-01,1187.0
2023-02-02,1165.0
2023-02-03,1108.0
2023-02-06,1076.0
2023-02-07,1112.0
2023-02-08,1136.0
2023-02-09,1125.0
2023-02-10,1131.0
2023-02-13,1135.0
2023-02-14,1138.0
2023-02-15,1120.0
2023-02-16,1135.0
2023-02-17,1118.0
2023-02-22,1091.0
2023-02-23,1079.5
2023-02-24,1045.0
2023-02-27,1035.0
2023-02-28,1012.0
2023-03-01,995.0
2023-03-02,975.0
2023-03-03,970.0
2023-03-06,979.0
2023-03-07,975.0
2023-03-08,1005.0
2023-03-09,981.0
2023-03-10,990.0
2023-03-13,963.0
2023-03-14,946.5
2023-03-15,897.0
2023-03-16,959.0
2023-03-17,949.5
2023-03-20,919.5
2023-03-21,902.0
2023-03-22,875.0
2023-03-23,876.5
2023-03-27,910.0
2023-03-28,966.0
2023-03-29,956.5
2023-03-30,964.0
2023-03-31,942.0
2023-04-03,956.0
2023-04-04,963.0
2023-04-05,968.5
2023-04-10,971.0
2023-04-11,981.5
2023-04-12,1002.5
2023-04-13,1032.5
2023-04-14,1061.5
2023-04-17,1088.5
2023-04-18,1071.5
2023-04-19,1021.5
2023-04-20,1041.5
2023-04-21,1053.0
2023-04-24,1068.5
2023-04-25,1046.5
2023-04-26,1056.5
2023-04-27,1017.0
2023-04-28,1029.0
2023-05-02,1034.5
2023-05-03,1082.0
2023-05-04,1088.0
2023-05-05,1014.0
2023-05-08,1038.0
2023-05-09,1046.5
2023-05-10,1031.5
2023-05-11,1051.5
2023-05-12,1048.0
2023-05-15,1024.0
2023-05-16,1036.5
2023-05-17,1081.0
2023-05-18,1151.0
2023-05-19,1225.0
2023-05-22,1208.5
2023-05-23,1199.0
2023-05-24,1170.5
2023-05-29,1246.5
2023-05-30,1239.5
2023-05-31,1320.0
2023-06-01,1319.0
2023-06-02,1314.5
2023-06-05,1365.0
2023-06-06,1406.0
2023-06-07,1367.5
2023-06-08,1464.5
2023-06-09,1419.5
2023-06-12,1397.0
2023-06-13,1352.0
2023-06-14,1348.0
2023-06-15,1348.0
2023-06-16,1378.0
2023-06-21,1485.5
2023-06-22,1426.0
2023-06-23,1434.0
2023-06-26,1461.0
2023-06-27,1375.0
2023-06-28,1374.0
2023-06-29,1400.0
2023-06-30,1404.5
2023-07-03,1402.5
2023-07-04,1394.0
2023-07-05,1406.5
2023-07-06,1381.0
2023-07-07,1398.5
2023-07-10,1455.5
2023-07-11,1479.5
2023-07-12,1562.0
2023-07-13,1656.0
2023-07-14,1660.0
2023-07-17,1686.5
2023-07-18,1663.0
2023-07-19,1630.0
2023-07-20,1614.0
2023-07-21,1704.5
2023-07-24,1698.0
2023-07-25,1731.0
2023-07-26,1753.5
2023-07-27,1694.5
2023-07-28,1704.5
2023-07-31,1696.0
2023-08-01,1635.0
2023-08-02,1610.0
2023-08-03,1630.0
2023-08-04,1660.0
2023-08-07,1697.5
2023-08-08,1697.5
2023-08-09,1690.0
2023-08-10,1750.0
2023-08-11,1723.0
2023-08-14,1791.5
2023-08-15,1800.5
2023-08-16,1906.5
2023-08-17,1984.5
2023-08-18,2085.5
2023-08-22,2107.5
2023-08-23,2095.0
2023-08-24,2089.5
2023-08-25,2078.5
2023-08-28,2158.5
2023-08-29,2247.0
2023-08-30,2177.0
2023-08-31,2114.5
2023-09-01,2068.5
2023-09-04,2020.0
2023-09-05,1954.5
2023-09-06,1941.5
2023-09-07,1847.5
2023-09-08,1845.0
2023-09-11,1790.5
2023-09-12,1790.0
2023-09-13,1790.0
2023-09-14,1843.0
2023-09-15,1849.5
2023-09-18,1849.0
2023-09-19,1916.0
2023-09-20,1889.5
2023-09-21,1828.0
2023-09-22,1818.5
2023-09-25,1807.0
2023-09-26,1841.5
2023-09-27,1842.0
2023-09-28,1889.5
2023-09-29,1879.5
2023-10-02,1875.0
2023-10-03,1849.5
2023-10-04,1845.0
2023-10-05,1897.5
2023-10-06,1908.5
2023-10-09,2002.0
2023-10-10,2099.5
2023-10-11,2131.5
2023-10-12,2207.5
2023-10-17,2342.0
2023-10-18,2368.5
2023-10-19,2414.0
2023-10-20,2479.5
2023-10-23,2360.0
2023-10-24,2150.0
2023-10-25,2161.5
2023-10-26,2173.5
2023-10-27,2048.5
2023-10-30,1924.5
2023-10-31,1912.5
2023-11-01,1951.5
2023-11-02,1990.0
2023-11-03,1914.5
2023-11-07,1876.0
2023-11-08,1837.5
2023-11-09,1895.0
2023-11-10,1993.0
2023-11-13,1989.5
2023-11-14,1944.0
2023-11-15,1947.0
2023-11-16,1899.5
2023-11-17,1929.5
2023-11-21,2556.5
2023-11-22,2800.0
2023-11-23,3148.0
2023-11-24,3304.5
2023-11-27,3075.5
2023-11-28,3015.0
2023-11-29,3022.5
2023-11-30,3222.0
2023-12-01,3490.0
2023-12-04,3491.0
2023-12-05,3589.5
2023-12-06,3381.5
2023-12-07,3467.0
2023-12-11,3383.0
2023-12-12,3541.5
2023-12-13,3575.5
2023-12-14,3488.5
2023-12-15,3405.0
2023-12-18,3355.0
2023-12-19,3518.0
2023-12-20,3740.0
2023-12-21,3696.5
2023-12-22,3570.0
2023-12-26,3363.5
2023-12-27,3326.0
2023-12-28,3642.5
2023-12-29,3613.5
2024-01-02,3400.0
2024-01-03,3394.5
2024-01-04,3370.5
2024-01-05,3444.5
2024-01-08,3603.5
2024-01-09,3681.0
2024-01-10,3770.5
2024-01-11,3782.5
2024-01-12,3796.5
2024-01-15,3830.0
2024-01-16,3825.0
2024-01-17,3886.5
2024-01-18,3934.0
2024-01-19,4139.5
2024-01-22,4312.0
2024-01-23,4295.0
2024-01-24,4616.0
2024-01-25,4899.0
2024-01-26,4910.0
2024-01-29,4827.5
2024-01-30,4918.5
2024-01-31,4999.0
2024-02-01,5031.5
2024-02-02,5074.0
2024-02-05,4907.0
2024-02-06,4750.5
2024-02-07,4427.5
2024-02-08,4563.0
2024-02-09,4789.0
2024-02-14,4562.5
2024-02-15,4520.0
2024-02-16,4351.0
2024-02-19,4408.5
2024-02-20,4313.5
2024-02-21,4225.0
2024-02-22,4404.0
2024-02-23,4475.0
2024-02-26,4355.0
2024-02-27,4078.0
2024-02-28,3863.0
2024-02-29,3914.0
2024-03-01,4010.0
2024-03-04,4053.0
2024-03-05,3844.5
2024-03-06,3749.0
2024-03-07,3608.0
2024-03-08,3685.5
2024-03-11,3532.0
2024-03-12,3726.5
2024-03-13,3564.5
2024-03-14,3654.0
2024-03-15,3831.0
2024-03-18,3889.5
2024-03-19,3968.5
2024-03-20,4143.5
2024-03-21,4371.0
2024-03-22,4411.0
2024-03-25,4330.0
2024-03-26,4280.5
2024-03-27,4404.5
2024-04-03,4402.5
2024-04-04,4273.5
2024-04-05,4191.5
2024-04-08,4150.0
2024-04-09,4136.5
2024-04-10,4166.0
2024-04-11,4109.0
2024-04-12,4206.0
2024-04-15,4150.0
2024-04-16,4210.5
2024-04-17,4133.0
2024-04-18,4150.0
2024-04-19,4176.0
2024-04-22,4275.0
2024-04-23,4187.0
2024-04-24,4138.0
2024-04-25,4102.0
2024-04-26,4221.5
2024-04-29,4292.5
2024-04-30,4342.0
2024-05-02,4470.0
2024-05-03,4702.0
2024-05-06,4777.5
2024-05-07,4888.5
2024-05-08,4847.5
2024-05-09,4753.0
2024-05-10,4777.0
2024-05-13,4711.5
2024-05-14,4786.5
2024-05-15,4859.5
2024-05-16,4881.5
2024-05-17,4966.5
2024-05-20,5097.5
2024-05-21,5232.5
2024-05-22,5135.0
2024-05-23,5097.0
2024-05-24,5149.5
2024-05-27,5324.0
2024-05-28,5427.0
2024-05-29,5584.5
2024-05-30,5654.0
2024-05-31,5738.5
2024-06-03,5605.5
2024-06-04,5293.5
2024-06-05,5253.0
2024-06-06,5049.5
2024-06-07,5064.0
2024-06-10,4992.0
2024-06-11,4941.5
2024-06-12,4885.5
2024-06-13,4901.0
2024-06-14,4854.5
2024-06-18,4926.0
2024-06-19,4901.5
2024-06-24,4703.0
2024-06-25,4672.5
2024-06-26,4655.5
2024-06-27,4902.0
2024-06-28,4869.5
2024-07-01,4885.0
2024-07-02,4976.0
2024-07-03,4994.0
2024-07-04,5040.5
2024-07-05,5072.5
2024-07-08,5111.0
2024-07-10,5310.0
2024-07-11,5340.0
2024-07-12,5320.0
2024-07-15,4800.0
2024-07-16,4915.0
2024-07-17,4935.0
2024-07-18,5010.0
2024-07-19,5070.0
2024-07-22,5010.0
2024-07-23,5090.0
2024-07-24,5100.0
2024-07-25,4905.0
2024-07-26,4915.0
2024-07-29,4735.0
2024-07-30,4530.0
2024-07-31,4760.0
2024-08-01,4765.0
2024-08-02,4685.0
2024-08-05,4610.0
2024-08-06,4745.0
2024-08-07,4590.0
2024-08-08,4655.0
2024-08-09,4700.0
2024-08-12,4715.0
2024-08-13,4685.0
2024-08-14,4685.0
2024-08-15,4760.0
2024-08-16,4785.0
2024-08-19,4890.0
2024-08-20,4985.0
2024-08-21,4960.0
2024-08-22,4785.0
2024-08-23,4865.0
2024-08-26,4870.0
2024-08-27,4850.0
2024-08-28,4825.0
2024-08-29,4820.0
2024-08-30,4845.0
2024-09-02,4840.0
2024-09-03,4880.0
2024-09-04,5050.0
2024-09-05,5020.0
2024-09-06,5000.0
2024-09-09,5010.0
2024-09-10,5040.0
2024-09-11,5220.0
2024-09-12,5200.0
2024-09-13,5180.0
2024-09-16,5270.0
2024-09-17,5220.0
2024-09-18,5130.0
2024-09-19,5180.0
2024-09-20,5180.0
2024-09-23,5070.0
2024-09-24,4985.0
2024-09-25,5030.0
2024-09-26,4990.0
2024-09-27,4950.0
2024-09-30,4990.0
2024-10-01,5130.0
2024-10-02,5060.0
2024-10-03,5110.0
2024-10-04,5140.0
2024-10-07,5050.0
2024-10-08,4965.0
2024-10-09,4990.0
2024-10-10,4980.0
2024-10-14,4965.0
2024-10-15,5000.0
2024-10-16,4995.0
2024-10-17,5090.0
2024-10-18,5080.0
2024-10-21,4975.0
2024-10-22,4885.0
2024-10-23,4705.0
2024-10-24,4730.0
2024-10-25,4800.0
2024-10-28,4700.0
2024-10-29,4790.0
2024-10-30,4855.0
2024-10-31,4930.0
2024-11-01,5030.0
2024-11-04,5070.0
2024-11-05,5190.0
2024-11-06,5420.0
2024-11-07,5700.0
2024-11-08,5700.0
2024-11-11,5640.0
2024-11-12,5700.0
2024-11-13,5780.0
2024-11-14,6230.0
2024-11-15,6180.0
2024-11-19,6260.0
2024-11-20,6360.0
2024-11-21,6230.0
2024-11-22,6460.0
2024-11-25,6750.0
2024-11-26,7000.0
2024-11-27,6890.0
2024-11-28,6930.0
2024-11-29,6930.0
2024-12-02,7240.0
2024-12-03,7060.0
2024-12-04,6850.0
2024-12-05,6890.0
2024-12-06,6870.0
2024-12-09,6990.0
2024-12-10,7070.0
2024-12-11,7300.0
2024-12-12,7350.0
2024-12-13,7140.0
2024-12-16,7550.0
2024-12-17,7600.0
2024-12-18,7450.0
2024-12-19,7070.0
2024-12-20,6990.0
2024-12-23,7110.0
2024-12-24,7150.0
2024-12-26,7250.0
2024-12-27,7190.0
2024-12-30,7090.0
2025-01-02,7340.0
2025-01-03,7740.0
2025-01-06,7990.0
2025-01-07,8250.0
2025-01-08,8000.0
2025-01-09,8020.0
2025-01-10,8080.0
2025-01-13,7780.0
2025-01-14,7980.0
2025-01-15,7820.0
2025-01-16,7550.0
2025-01-17,7350.0
2025-01-20,7460.0
2025-01-21,7550.0
2025-01-22,7660.0
2025-01-23,7750.0
2025-01-24,7630.0
2025-01-27,7300.0
2025-01-28,7520.0
2025-01-29,7580.0
2025-01-30,7680.0
2025-01-31,7520.0
2025-02-03,7350.0
2025-02-04,7340.0
2025-02-05,7370.0
2025-02-06,7330.0
2025-02-07,6940.0
2025-02-10,7020.0
2025-02-11,6560.0
2025-02-12,6850.0
2025-02-13,7000.0
2025-02-14,7210.0
2025-02-17,6850.0
2025-02-18,7140.0
2025-02-19,7340.0
2025-02-20,7310.0
2025-02-21,7350.0
2025-02-24,7410.0
2025-02-25,7760.0
2025-02-26,7350.0
2025-02-27,7120.0
2025-02-28,7170.0
2025-03-05,7080.0
2025-03-06,7100.0
2025-03-07,7010.0
2025-03-10,6780.0
2025-03-11,6850.0
2025-03-12,7120.0
2025-03-13,6920.0
2025-03-14,6920.0
2025-03-17,7010.0
2025-03-18,6900.0
2025-03-19,7080.0
2025-03-20,7020.0
2025-03-21,7150.0
2025-03-25,7000.0
2025-03-26,6950.0
2025-03-27,6850.0
2025-03-28,6840.0
2025-03-31,6560.0
2025-04-01,6580.0
2025-04-03,6380.0
2025-04-04,6020.0
2025-04-07,5970.0
2025-04-08,5990.0
2025-04-09,6310.0
2025-04-10,6260.0
2025-04-11,6910.0
2025-04-14,6780.0
2025-04-15,6730.0
2025-04-16,6550.0
2025-04-21,5980.0
2025-04-22,6190.0
2025-04-23,6210.0
2025-04-24,6220.0
2025-04-25,5940.0
2025-04-28,5800.0
2025-04-29,5860.0
2025-04-30,5740.0
2025-05-05,6170.0
2025-05-06,6080.0
2025-05-07,6030.0
2025-05-08,6150.0
2025-05-09,6260.0
2025-05-12,6340.0
2025-05-13,6430.0
2025-05-14,6580.0
2025-05-15,6770.0
2025-05-16,7030.0
2025-05-19,7130.0
2025-05-20,7190.0
2025-05-21,6880.0
2025-05-22,6700.0
2025-05-23,6910.0
2025-05-26,6910.0
2025-05-27,6880.0
2025-05-28,7230.0
2025-05-29,7200.0
2025-05-30,7280.0
2025-06-02,7130.0
2025-06-03,7020.0
2025-06-04,6920.0
2025-06-05,6990.0
2025-06-06,6900.0
2025-06-09,6660.0
2025-06-10,7000.0
2025-06-11,6880.0
2025-06-12,6920.0
2025-06-13,6690.0
2025-06-17,6490.0
2025-06-18,6330.0
2025-06-19,6410.0
2025-06-23,6370.0
2025-06-24,6510.0
2025-06-25,6420.0
2025-06-26,6460.0
2025-06-27,6440.0
2025-06-30,6390.0
2025-07-01,6500.0
2025-07-02,6540.0
2025-07-03,6510.0
2025-07-04,6500.0
2025-07-07,6460.0
2025-07-08,6550.0
2025-07-10,6540.0
2025-07-11,6550.0
2025-07-14,6440.0
2025-07-15,6430.0
2025-07-16,6430.0
2025-07-17,6490.0
2025-07-18,6430.0
2025-07-21,6480.0
2025-07-22,6440.0
2025-07-23,6470.0
2025-07-24,6600.0
2025-07-25,6770.0
2025-07-28,6890.0
2025-07-29,7020.0
2025-07-30,6930.0
2025-07-31,6990.0
2025-08-01,6940.0
2025-08-04,6910.0
2025-08-05,7050.0
2025-08-06,7170.0
2025-08-07,7090.0
2025-08-08,7150.0
2025-08-11,7030.0
2025-08-12,7050.0
2025-08-13,7100.0
2025-08-14,6880.0
2025-08-18,6850.0
2025-08-19,6840.0
2025-08-20,6820.0
2025-08-21,6910.0
2025-08-22,6980.0
