Date,KINV-B.ST
2019-05-06,149.13079833984375
2019-05-07,147.87574768066406
2019-05-08,150.58609008789062
2019-05-09,146.94332885742188
2019-05-10,147.55978393554688
2019-05-13,143.9730682373047
2019-05-14,145.87850952148438
2019-05-15,146.83123779296875
2019-05-16,148.84878540039062
2019-05-17,146.55104064941406
2019-05-20,144.5895538330078
2019-05-21,146.046630859375
2019-05-22,145.14996337890625
2019-05-23,142.572021484375
2019-05-24,142.9643096923828
2019-05-27,141.78741455078125
2019-05-28,141.05886840820312
2019-05-29,138.088623046875
2019-05-31,135.62274169921875
2019-06-03,135.17440795898438
2019-06-04,137.86444091796875
2019-06-05,138.088623046875
2019-06-07,140.1061553955078
2019-06-11,141.61929321289062
2019-06-12,140.61053466796875
2019-06-13,135.62274169921875
2019-06-14,135.6787872314453
2019-06-18,138.0325927734375
2019-06-19,137.8083953857422
2019-06-20,137.24798583984375
2019-06-24,135.5666961669922
2019-06-25,135.5666961669922
2019-06-26,134.1656494140625
2019-06-27,135.39857482910156
2019-06-28,135.342529296875
2019-07-01,136.1831817626953
2019-07-02,136.01504516601562
2019-07-03,135.5666961669922
2019-07-04,136.12713623046875
2019-07-05,137.8083953857422
2019-07-08,138.36883544921875
2019-07-09,137.92050170898438
2019-07-10,136.96775817871094
2019-07-11,137.07984924316406
2019-07-12,137.30401611328125
2019-07-15,137.92050170898438
2019-07-16,137.75234985351562
2019-07-17,136.74359130859375
2019-07-18,135.90296936035156
2019-07-19,135.73483276367188
2019-07-22,134.5019073486328
2019-07-23,137.8083953857422
2019-07-24,140.1061553955078
2019-07-25,139.15341186523438
2019-07-26,139.825927734375
2019-07-29,139.76988220214844
2019-07-30,137.86444091796875
2019-07-31,138.3127899169922
2019-08-01,143.7489013671875
2019-08-02,137.52818298339844
2019-08-06,133.4370880126953
2019-08-07,135.6787872314453
2019-08-08,138.9292449951172
2019-08-09,137.07984924316406
2019-08-12,138.3127899169922
2019-08-13,138.705078125
2019-08-14,135.1183624267578
2019-08-15,133.88543701171875
2019-08-16,136.85568237304688
2019-08-19,140.330322265625
2019-08-20,140.94677734375
2019-08-21,142.8522186279297
2019-08-22,143.58078002929688
2019-08-23,143.80494689941406
2019-08-26,143.4126434326172
2019-08-27,145.71038818359375
2019-08-28,144.70162963867188
2019-08-29,147.3356170654297
2019-08-30,149.85752868652344
2019-09-02,150.75421142578125
2019-09-03,151.65089416503906
2019-09-04,152.77174377441406
2019-09-05,155.62989807128906
2019-09-06,155.62989807128906
2019-09-09,154.67718505859375
2019-09-10,153.38821411132812
2019-09-11,153.6123809814453
2019-09-12,152.65966796875
2019-09-13,153.78050231933594
2019-09-16,152.04318237304688
2019-09-17,149.1289825439453
2019-09-18,144.8697509765625
2019-09-19,146.10269165039062
2019-09-20,144.813720703125
2019-09-23,142.34783935546875
2019-09-24,142.90826416015625
2019-09-25,142.40390014648438
2019-09-26,142.90826416015625
2019-09-27,144.92579650878906
2019-09-30,145.0939178466797
2019-10-01,143.86097717285156
2019-10-02,139.88197326660156
2019-10-03,139.15341186523438
2019-10-04,139.9940643310547
2019-10-07,140.49844360351562
2019-10-08,142.29180908203125
2019-10-09,144.53350830078125
2019-10-10,142.7961883544922
2019-10-11,145.31809997558594
2019-10-14,146.60707092285156
2019-10-15,149.29710388183594
2019-10-16,149.9696044921875
2019-10-17,150.1937713623047
2019-10-18,149.80148315429688
2019-10-21,148.5685577392578
2019-10-22,149.85752868652344
2019-10-23,149.63336181640625
2019-10-24,150.8102569580078
2019-10-25,147.8960418701172
2019-10-28,149.80148315429688
2019-10-29,149.91357421875
2019-10-30,149.9696044921875
2019-10-31,147.8960418701172
2019-11-01,148.17625427246094
2019-11-04,151.70692443847656
2019-11-05,151.31463623046875
2019-11-06,149.1289825439453
2019-11-07,147.75857543945312
2019-11-08,151.32318115234375
2019-11-11,150.28829956054688
2019-11-12,151.15069580078125
2019-11-13,120.44911193847656
2019-11-14,121.8289566040039
2019-11-15,122.63386535644531
2019-11-18,125.16358947753906
2019-11-19,125.91100311279297
2019-11-20,126.3134536743164
2019-11-21,126.25596618652344
2019-11-22,124.9336166381836
2019-11-25,126.19847106933594
2019-11-26,128.72817993164062
2019-11-27,127.40584564208984
2019-11-28,126.71592712402344
2019-11-29,126.08348083496094
2019-12-02,124.35867309570312
2019-12-03,124.58866119384766
2019-12-04,126.25596618652344
2019-12-05,126.54342651367188
2019-12-06,129.0156707763672
2019-12-09,129.59060668945312
2019-12-10,130.16552734375
2019-12-11,129.18814086914062
2019-12-12,130.05055236816406
2019-12-13,128.9581756591797
2019-12-16,131.66036987304688
2019-12-17,131.66036987304688
2019-12-18,130.85545349121094
2019-12-19,130.510498046875
2019-12-20,132.2928009033203
2019-12-23,132.40777587890625
2019-12-27,133.15521240234375
2019-12-30,131.66036987304688
2020-01-02,134.19007873535156
2020-01-03,132.8102264404297
2020-01-07,133.84512329101562
2020-01-08,132.2928009033203
2020-01-09,132.98272705078125
2020-01-10,131.14292907714844
2020-01-13,130.62547302246094
2020-01-14,130.2230224609375
2020-01-15,129.99305725097656
2020-01-16,131.8903350830078
2020-01-17,133.21270751953125
2020-01-20,133.73013305664062
2020-01-21,134.59254455566406
2020-01-22,133.4426727294922
2020-01-23,132.8677215576172
2020-01-24,134.8800048828125
2020-01-27,132.1203155517578
2020-01-28,133.84512329101562
2020-01-29,133.78762817382812
2020-01-30,132.75274658203125
2020-01-31,133.84512329101562
2020-02-03,134.42005920410156
2020-02-04,136.20236206054688
2020-02-05,137.69720458984375
2020-02-06,132.46527099609375
2020-02-07,128.6132049560547
2020-02-10,132.40777587890625
2020-02-11,133.6151580810547
2020-02-12,131.54537963867188
2020-02-13,132.35028076171875
2020-02-14,133.6151580810547
2020-02-17,132.9252166748047
2020-02-18,132.2928009033203
2020-02-19,133.90261840820312
2020-02-20,132.2928009033203
2020-02-21,131.54537963867188
2020-02-24,124.64615631103516
2020-02-25,121.88645935058594
2020-02-26,121.59898376464844
2020-02-27,116.53954315185547
2020-02-28,111.8250732421875
2020-03-02,114.23979949951172
2020-03-03,115.79212951660156
2020-03-04,117.40194702148438
2020-03-05,117.11448669433594
2020-03-06,113.60737609863281
2020-03-09,107.110595703125
2020-03-10,105.7020034790039
2020-03-11,103.05729675292969
2020-03-12,89.2875747680664
2020-03-13,88.56890869140625
2020-03-16,80.72103118896484
2020-03-17,83.04952239990234
2020-03-18,80.54855346679688
2020-03-19,83.73944854736328
2020-03-20,85.57923889160156
2020-03-23,79.57115936279297
2020-03-24,88.25269317626953
2020-03-25,92.24849700927734
2020-03-26,95.69811248779297
2020-03-27,93.11090087890625
2020-03-30,93.05340576171875
2020-03-31,94.92195129394531
2020-04-01,94.11703491210938
2020-04-02,96.5605239868164
2020-04-03,93.48461151123047
2020-04-06,100.26885223388672
2020-04-07,103.28726959228516
2020-04-08,111.59510040283203
2020-04-09,110.70394897460938
2020-04-14,112.42875671386719
2020-04-15,108.43295288085938
2020-04-16,106.96685791015625
2020-04-17,112.65872955322266
2020-04-20,110.9051742553711
2020-04-21,107.39806365966797
2020-04-22,108.60543060302734
2020-04-23,110.10025787353516
2020-04-24,110.24400329589844
2020-04-27,112.19877624511719
2020-04-28,114.52727508544922
2020-04-29,115.7346420288086
2020-04-30,116.13709259033203
2020-05-04,111.53760528564453
2020-05-05,113.37740325927734
2020-05-06,115.3321762084961
2020-05-07,124.9336166381836
2020-05-08,127.06088256835938
2020-05-11,126.71592712402344
2020-05-12,126.19847106933594
2020-05-13,124.18619537353516
2020-05-14,121.59898376464844
2020-05-15,123.09381866455078
2020-05-18,126.7734146118164
2020-05-19,126.4284439086914
2020-05-20,125.85350799560547
2020-05-22,126.4859390258789
2020-05-25,127.86579132080078
2020-05-26,132.1778106689453
2020-05-27,133.0977020263672
2020-05-28,134.47755432128906
2020-05-29,136.25985717773438
2020-06-01,138.32962036132812
2020-06-02,139.9969482421875
2020-06-03,141.2617950439453
2020-06-04,142.5841522216797
2020-06-05,147.0111541748047
2020-06-08,141.6067657470703
2020-06-09,139.47950744628906
2020-06-10,137.9846649169922
2020-06-11,132.2353057861328
2020-06-12,129.99305725097656
2020-06-15,133.15521240234375
2020-06-16,138.0421600341797
2020-06-17,139.3070068359375
2020-06-18,142.4116668701172
2020-06-22,139.13453674316406
2020-06-23,140.97433471679688
2020-06-24,137.58221435546875
2020-06-25,140.85934448242188
2020-06-26,139.3070068359375
2020-06-29,141.5492706298828
2020-06-30,140.91683959960938
2020-07-01,141.0318145751953
2020-07-02,145.34384155273438
2020-07-03,146.03378295898438
2020-07-06,148.67848205566406
2020-07-07,148.44850158691406
2020-07-08,149.82833862304688
2020-07-09,149.48338317871094
2020-07-10,151.38067626953125
2020-07-13,160.40716552734375
2020-07-14,159.8897247314453
2020-07-15,168.16880798339844
2020-07-16,169.4911651611328
2020-07-17,173.9756622314453
2020-07-20,174.43560791015625
2020-07-21,174.0331573486328
2020-07-22,178.00022888183594
2020-07-23,180.41494750976562
2020-07-24,175.81546020507812
2020-07-27,177.080322265625
2020-07-28,175.5854949951172
2020-07-29,178.40267944335938
2020-07-30,175.0105438232422
2020-07-31,176.33290100097656
2020-08-03,184.5544891357422
2020-08-04,182.25474548339844
2020-08-05,183.97955322265625
2020-08-06,184.32452392578125
2020-08-07,186.279296875
2020-08-10,182.19725036621094
2020-08-11,184.20953369140625
2020-08-12,189.1539764404297
2020-08-13,188.0041046142578
2020-08-14,184.8994598388672
2020-08-17,187.42916870117188
2020-08-18,187.60165405273438
2020-08-19,189.4414520263672
2020-08-20,187.48666381835938
2020-08-21,190.07386779785156
2020-08-24,195.19081115722656
2020-08-25,196.5330352783203
2020-08-26,203.32235717773438
2020-08-27,198.6472625732422
2020-08-28,196.97970581054688
2020-08-31,198.94503784179688
2020-09-01,201.65480041503906
2020-09-02,200.5828094482422
2020-09-03,193.97215270996094
2020-09-04,189.8032684326172
2020-09-07,192.959716796875
2020-09-08,186.79571533203125
2020-09-09,191.4708251953125
2020-09-10,188.96949768066406
2020-09-11,188.13571166992188
2020-09-14,188.28460693359375
2020-09-15,190.42860412597656
2020-09-16,195.60992431640625
2020-09-17,194.18060302734375
2020-09-18,200.67213439941406
2020-09-21,194.92503356933594
2020-09-22,195.8779296875
2020-09-23,200.1063690185547
2020-09-24,198.6472625732422
2020-09-25,208.53346252441406
2020-09-28,213.62545776367188
2020-09-29,215.82901000976562
2020-09-30,217.16900634765625
2020-10-01,213.56590270996094
2020-10-02,212.37478637695312
2020-10-05,214.25079345703125
2020-10-06,209.9032440185547
2020-10-07,209.69479370117188
2020-10-08,207.64013671875
2020-10-09,211.30279541015625
2020-10-12,214.72723388671875
2020-10-13,212.493896484375
2020-10-14,215.08456420898438
2020-10-15,212.79168701171875
2020-10-16,226.0427703857422
2020-10-19,226.13211059570312
2020-10-20,226.16188049316406
2020-10-21,222.43966674804688
2020-10-22,226.6978759765625
2020-10-23,224.1072235107422
2020-10-26,219.22366333007812
2020-10-27,221.54632568359375
2020-10-28,216.81167602539062
2020-10-29,215.6503448486328
2020-10-30,217.46678161621094
2020-11-02,221.06988525390625
2020-11-03,228.72276306152344
2020-11-04,237.89430236816406
2020-11-05,244.38584899902344
2020-11-06,244.1476287841797
2020-11-09,235.5120849609375
2020-11-10,233.48719787597656
2020-11-11,238.34097290039062
2020-11-12,236.4947509765625
2020-11-13,237.7751922607422
2020-11-16,231.70054626464844
2020-11-17,235.95875549316406
2020-11-18,237.26898193359375
2020-11-19,237.86453247070312
2020-11-20,241.14007568359375
2020-11-23,239.38319396972656
2020-11-24,235.78009033203125
2020-11-25,236.55430603027344
2020-11-26,242.3609619140625
2020-11-27,243.99874877929688
2020-11-30,254.27206420898438
2020-12-01,240.99119567871094
2020-12-02,243.3436279296875
2020-12-03,240.87208557128906
2020-12-04,237.4774169921875
2020-12-07,233.45742797851562
2020-12-08,234.7378692626953
2020-12-09,231.37298583984375
2020-12-10,232.53431701660156
2020-12-11,232.02809143066406
2020-12-14,232.83209228515625
2020-12-15,239.23431396484375
2020-12-16,240.2467498779297
2020-12-17,250.13294982910156
2020-12-18,251.5325164794922
2020-12-21,244.41563415527344
2020-12-22,246.9765167236328
2020-12-23,243.82008361816406
2020-12-28,247.15518188476562
2020-12-29,250.96673583984375
2020-12-30,247.4529571533203
2021-01-04,259.0960693359375
2021-01-05,258.4111633300781
2021-01-07,252.90228271484375
2021-01-08,255.9098358154297
2021-01-11,250.9965057373047
2021-01-12,250.69873046875
2021-01-13,254.4209442138672
2021-01-14,253.11073303222656
2021-01-15,249.9245147705078
2021-01-18,250.2520751953125
2021-01-19,247.18496704101562
2021-01-20,248.64407348632812
2021-01-21,249.00140380859375
2021-01-22,248.4356231689453
2021-01-25,248.04852294921875
2021-01-26,254.89739990234375
2021-01-27,248.61428833007812
2021-01-28,248.82273864746094
2021-01-29,244.6538543701172
2021-02-01,257.27960205078125
2021-02-02,262.19293212890625
2021-02-03,260.0191650390625
2021-02-04,254.6591796875
2021-02-05,253.40850830078125
2021-02-08,251.74095153808594
2021-02-09,251.35385131835938
2021-02-10,254.00405883789062
2021-02-11,258.82806396484375
2021-02-12,261.9547119140625
2021-02-15,262.19293212890625
2021-02-16,259.75115966796875
2021-02-17,248.76318359375
2021-02-18,242.0631866455078
2021-02-19,245.39830017089844
2021-02-22,239.85963439941406
2021-02-23,232.98098754882812
2021-02-24,237.4774169921875
2021-02-25,236.37564086914062
2021-02-26,233.69564819335938
2021-03-01,239.17474365234375
2021-03-02,239.948974609375
2021-03-03,236.64364624023438
2021-03-04,233.5467529296875
2021-03-05,229.28854370117188
2021-03-08,232.53431701660156
2021-03-09,233.84454345703125
2021-03-10,237.06053161621094
2021-03-11,243.46273803710938
2021-03-12,241.46763610839844
2021-03-15,242.89697265625
2021-03-16,251.47296142578125
2021-03-17,248.52496337890625
2021-03-18,249.8947296142578
2021-03-19,252.21739196777344
2021-03-22,258.76849365234375
2021-03-23,253.70628356933594
2021-03-24,254.1231689453125
2021-03-25,251.91961669921875
2021-03-26,255.34405517578125
2021-03-29,252.27694702148438
2021-03-30,251.05606079101562
2021-03-31,252.8725128173828
2021-04-01,256.83294677734375
2021-04-06,262.25250244140625
2021-04-07,267.58270263671875
2021-04-08,269.4884948730469
2021-04-09,271.4538269042969
2021-04-12,269.4289245605469
2021-04-13,276.8435974121094
2021-04-14,276.1884765625
2021-04-15,283.4244689941406
2021-04-16,286.25335693359375
2021-04-19,281.6080322265625
2021-04-20,275.8013610839844
2021-04-21,278.89825439453125
2021-04-22,277.3200378417969
2021-04-23,278.7791442871094
2021-04-26,280.5360107421875
2021-04-27,281.6675720214844
2021-04-28,280.35736083984375
2021-04-29,283.6626892089844
2021-04-30,278.7195739746094
2021-05-03,266.12359619140625
2021-05-04,248.2569580078125
2021-05-05,250.69873046875
2021-05-06,247.5720672607422
2021-05-07,250.75828552246094
2021-05-10,247.6018524169922
2021-05-11,237.44764709472656
2021-05-12,234.052978515625
2021-05-14,244.74319458007812
2021-05-17,254.5500030517578
2021-05-18,268.0
2021-05-19,270.04998779296875
2021-05-20,292.79998779296875
2021-05-21,267.70001220703125
2021-05-24,275.5
2021-05-25,284.1000061035156
2021-05-26,282.29998779296875
2021-05-27,292.5
2021-05-28,300.8999938964844
2021-05-31,316.70001220703125
2021-06-01,312.0
2021-06-02,302.8999938964844
2021-06-03,308.1000061035156
2021-06-04,314.79998779296875
2021-06-07,306.6000061035156
2021-06-08,303.6000061035156
2021-06-09,311.8999938964844
2021-06-10,314.29998779296875
2021-06-11,321.3999938964844
2021-06-14,324.1000061035156
2021-06-15,323.6000061035156
2021-06-16,323.20001220703125
2021-06-17,316.5
2021-06-18,318.20001220703125
2021-06-21,321.1000061035156
2021-06-22,324.6000061035156
2021-06-23,319.6000061035156
2021-06-24,328.79998779296875
2021-06-28,323.6000061035156
2021-06-29,328.29998779296875
2021-06-30,342.6000061035156
2021-07-01,341.6000061035156
2021-07-02,351.3999938964844
2021-07-05,351.5
2021-07-06,359.79998779296875
2021-07-07,367.29998779296875
2021-07-08,353.0
2021-07-09,343.8999938964844
2021-07-12,344.6000061035156
2021-07-13,337.1000061035156
2021-07-14,346.1000061035156
2021-07-15,346.3999938964844
2021-07-16,351.79998779296875
2021-07-19,348.8999938964844
2021-07-20,351.20001220703125
2021-07-21,362.29998779296875
2021-07-22,374.1000061035156
2021-07-23,377.29998779296875
2021-07-26,374.6000061035156
2021-07-27,372.70001220703125
2021-07-28,377.8999938964844
2021-07-29,381.29998779296875
2021-07-30,375.5
2021-08-02,382.29998779296875
2021-08-03,387.29998779296875
2021-08-04,400.29998779296875
2021-08-05,404.70001220703125
2021-08-06,393.70001220703125
2021-08-09,383.70001220703125
2021-08-10,384.0
2021-08-11,377.5
2021-08-12,367.70001220703125
2021-08-13,369.6000061035156
2021-08-16,355.29998779296875
2021-08-17,359.29998779296875
2021-08-18,352.79998779296875
2021-08-19,344.3999938964844
2021-08-20,350.45001220703125
2021-08-23,350.75
2021-08-24,347.79998779296875
2021-08-25,343.3999938964844
2021-08-26,339.3500061035156
2021-08-27,340.5
2021-08-30,339.29998779296875
2021-08-31,338.1000061035156
2021-09-01,344.95001220703125
2021-09-02,346.45001220703125
2021-09-03,343.70001220703125
2021-09-06,353.0
2021-09-07,345.20001220703125
2021-09-08,337.20001220703125
2021-09-09,339.79998779296875
2021-09-10,339.3500061035156
2021-09-13,330.04998779296875
2021-09-14,336.8500061035156
2021-09-15,329.70001220703125
2021-09-16,330.95001220703125
2021-09-17,329.3500061035156
2021-09-20,323.45001220703125
2021-09-21,326.0
2021-09-22,325.20001220703125
2021-09-23,329.45001220703125
2021-09-24,319.3999938964844
2021-09-27,315.04998779296875
2021-09-28,303.6499938964844
2021-09-29,305.1499938964844
2021-09-30,309.1499938964844
2021-10-01,306.25
2021-10-04,302.5
2021-10-05,308.1000061035156
2021-10-06,301.0
2021-10-07,309.8999938964844
2021-10-08,308.20001220703125
2021-10-11,300.79998779296875
2021-10-12,308.20001220703125
2021-10-13,318.04998779296875
2021-10-14,323.95001220703125
2021-10-15,319.5
2021-10-18,317.0
2021-10-19,315.75
2021-10-20,318.75
2021-10-21,331.95001220703125
2021-10-22,331.45001220703125
2021-10-25,339.0
2021-10-26,338.3999938964844
2021-10-27,347.70001220703125
2021-10-28,343.0
2021-10-29,336.6499938964844
2021-11-01,337.8999938964844
2021-11-02,340.6000061035156
2021-11-03,340.8999938964844
2021-11-04,346.45001220703125
2021-11-05,343.0
2021-11-08,342.75
2021-11-09,345.54998779296875
2021-11-10,343.79998779296875
2021-11-11,348.5
2021-11-12,362.45001220703125
2021-11-15,372.79998779296875
2021-11-16,374.1000061035156
2021-11-17,371.8500061035156
2021-11-18,370.45001220703125
2021-11-19,364.79998779296875
2021-11-22,348.04998779296875
2021-11-23,329.79998779296875
2021-11-24,326.5
2021-11-25,331.5
2021-11-26,319.79998779296875
2021-11-29,328.54998779296875
2021-11-30,322.6499938964844
2021-12-01,331.25
2021-12-02,327.0
2021-12-03,309.3500061035156
2021-12-06,307.79998779296875
2021-12-07,322.75
2021-12-08,317.8999938964844
2021-12-09,318.0
2021-12-10,313.04998779296875
2021-12-13,311.6000061035156
2021-12-14,301.6000061035156
2021-12-15,303.04998779296875
2021-12-16,301.29998779296875
2021-12-17,302.0
2021-12-20,298.45001220703125
2021-12-21,301.6000061035156
2021-12-22,305.25
2021-12-23,310.1499938964844
2021-12-27,314.95001220703125
2021-12-28,318.20001220703125
2021-12-29,319.6499938964844
2021-12-30,322.75
2022-01-03,321.25
2022-01-04,316.0
2022-01-05,308.25
2022-01-07,300.25
2022-01-10,285.70001220703125
2022-01-11,289.0
2022-01-12,299.0
2022-01-13,292.79998779296875
2022-01-14,279.70001220703125
2022-01-17,282.3500061035156
2022-01-18,272.5
2022-01-19,280.79998779296875
2022-01-20,282.8999938964844
2022-01-21,277.8500061035156
2022-01-24,262.1499938964844
2022-01-25,265.1499938964844
2022-01-26,271.0
2022-01-27,269.95001220703125
2022-01-28,264.95001220703125
2022-01-31,275.20001220703125
2022-02-01,274.3999938964844
2022-02-02,280.75
2022-02-03,252.64999389648438
2022-02-04,247.0500030517578
2022-02-07,245.85000610351562
2022-02-08,249.6999969482422
2022-02-09,264.6000061035156
2022-02-10,261.8999938964844
2022-02-11,259.54998779296875
2022-02-14,253.1999969482422
2022-02-15,258.1000061035156
2022-02-16,255.5
2022-02-17,246.89999389648438
2022-02-18,237.9499969482422
2022-02-21,230.0500030517578
2022-02-22,236.10000610351562
2022-02-23,231.85000610351562
2022-02-24,233.25
2022-02-25,235.5500030517578
2022-02-28,243.10000610351562
2022-03-01,238.4499969482422
2022-03-02,247.85000610351562
2022-03-03,235.60000610351562
2022-03-04,231.0
2022-03-07,232.35000610351562
2022-03-08,229.25
2022-03-09,240.10000610351562
2022-03-10,233.4499969482422
2022-03-11,240.85000610351562
2022-03-14,241.4499969482422
2022-03-15,229.8000030517578
2022-03-16,249.1999969482422
2022-03-17,247.0
2022-03-18,248.39999389648438
2022-03-21,247.89999389648438
2022-03-22,250.85000610351562
2022-03-23,244.3000030517578
2022-03-24,236.64999389648438
2022-03-25,237.85000610351562
2022-03-28,243.10000610351562
2022-03-29,251.75
2022-03-30,250.89999389648438
2022-03-31,247.5
2022-04-01,252.5
2022-04-04,259.29998779296875
2022-04-05,253.8000030517578
2022-04-06,246.3000030517578
2022-04-07,247.1999969482422
2022-04-08,243.60000610351562
2022-04-11,235.89999389648438
2022-04-12,236.39999389648438
2022-04-13,234.0
2022-04-14,237.10000610351562
2022-04-19,231.39999389648438
2022-04-20,225.89999389648438
2022-04-21,203.89999389648438
2022-04-22,192.0
2022-04-25,191.9499969482422
2022-04-26,185.5
2022-04-27,184.1999969482422
2022-04-28,189.4499969482422
2022-04-29,195.10000610351562
2022-05-02,186.75
2022-05-03,184.75
2022-05-04,181.60000610351562
2022-05-05,174.0
2022-05-06,169.6999969482422
2022-05-09,160.75
2022-05-10,163.75
2022-05-11,169.14999389648438
2022-05-12,169.5500030517578
2022-05-13,173.25
2022-05-16,172.89999389648438
2022-05-17,179.64999389648438
2022-05-18,171.6999969482422
2022-05-19,173.60000610351562
2022-05-20,171.75
2022-05-23,178.4499969482422
2022-05-24,176.39999389648438
2022-05-25,178.0
2022-05-27,191.5
2022-05-30,197.0
2022-05-31,194.85000610351562
2022-06-01,194.1999969482422
2022-06-02,198.0500030517578
2022-06-03,194.60000610351562
2022-06-07,198.5500030517578
2022-06-08,196.89999389648438
2022-06-09,181.64999389648438
2022-06-10,173.85000610351562
2022-06-13,172.60000610351562
2022-06-14,168.0
2022-06-15,170.89999389648438
2022-06-16,162.5
2022-06-17,160.9499969482422
2022-06-20,160.64999389648438
2022-06-21,162.5500030517578
2022-06-22,164.5500030517578
2022-06-23,162.4499969482422
2022-06-27,171.6999969482422
2022-06-28,169.6999969482422
2022-06-29,168.5500030517578
2022-06-30,164.8000030517578
2022-07-01,166.60000610351562
2022-07-04,164.8000030517578
2022-07-05,160.75
2022-07-06,167.6999969482422
2022-07-07,160.3000030517578
2022-07-08,158.5500030517578
2022-07-11,154.0
2022-07-12,170.35000610351562
2022-07-13,165.10000610351562
2022-07-14,162.4499969482422
2022-07-15,158.60000610351562
2022-07-18,162.64999389648438
2022-07-19,161.0
2022-07-20,165.14999389648438
2022-07-21,171.1999969482422
2022-07-22,177.64999389648438
2022-07-25,175.5
2022-07-26,169.9499969482422
2022-07-27,171.0
2022-07-28,175.9499969482422
2022-07-29,181.9499969482422
2022-08-01,176.75
2022-08-02,174.64999389648438
2022-08-03,180.14999389648438
2022-08-04,180.8000030517578
2022-08-05,173.39999389648438
2022-08-08,181.75
2022-08-09,174.6999969482422
2022-08-10,184.60000610351562
2022-08-11,184.0500030517578
2022-08-12,180.3000030517578
2022-08-15,178.5500030517578
2022-08-16,181.0
2022-08-17,176.60000610351562
2022-08-18,177.35000610351562
2022-08-19,169.9499969482422
2022-08-22,163.9499969482422
2022-08-23,162.3000030517578
2022-08-24,162.0
2022-08-25,163.6999969482422
2022-08-26,154.5500030517578
2022-08-29,155.1999969482422
2022-08-30,157.0
2022-08-31,152.4499969482422
2022-09-01,148.39999389648438
2022-09-02,154.85000610351562
2022-09-05,151.39999389648438
2022-09-06,151.0500030517578
2022-09-07,150.60000610351562
2022-09-08,150.14999389648438
2022-09-09,153.85000610351562
2022-09-12,157.60000610351562
2022-09-13,148.60000610351562
2022-09-14,147.0
2022-09-15,150.1999969482422
2022-09-16,148.9499969482422
2022-09-19,149.75
2022-09-20,144.10000610351562
2022-09-21,146.14999389648438
2022-09-22,138.85000610351562
2022-09-23,141.6999969482422
2022-09-26,140.9499969482422
2022-09-27,145.14999389648438
2022-09-28,149.10000610351562
2022-09-29,143.6999969482422
2022-09-30,147.60000610351562
2022-10-03,151.0
2022-10-04,159.25
2022-10-05,152.6999969482422
2022-10-06,153.89999389648438
2022-10-07,143.75
2022-10-10,141.3000030517578
2022-10-11,139.8000030517578
2022-10-12,140.14999389648438
2022-10-13,142.89999389648438
2022-10-14,148.4499969482422
2022-10-17,152.39999389648438
2022-10-18,153.5
2022-10-19,133.0
2022-10-20,141.64999389648438
2022-10-21,137.75
2022-10-24,137.25
2022-10-25,143.6999969482422
2022-10-26,142.0
2022-10-27,140.5500030517578
2022-10-28,139.0
2022-10-31,136.5
2022-11-01,139.85000610351562
2022-11-02,139.0500030517578
2022-11-03,134.0
2022-11-04,135.5500030517578
2022-11-07,137.25
2022-11-08,146.0500030517578
2022-11-09,147.0
2022-11-10,163.5500030517578
2022-11-11,165.75
2022-11-14,165.1999969482422
2022-11-15,162.4499969482422
2022-11-16,157.25
2022-11-17,157.10000610351562
2022-11-18,157.14999389648438
2022-11-21,155.75
2022-11-22,156.5500030517578
2022-11-23,163.0500030517578
2022-11-24,165.60000610351562
2022-11-25,167.5500030517578
2022-11-28,162.1999969482422
2022-11-29,158.64999389648438
2022-11-30,159.35000610351562
2022-12-01,166.39999389648438
2022-12-02,151.5500030517578
2022-12-05,152.8000030517578
2022-12-06,149.14999389648438
2022-12-07,146.60000610351562
2022-12-08,148.5
2022-12-09,151.6999969482422
2022-12-12,151.9499969482422
2022-12-13,156.85000610351562
2022-12-14,158.89999389648438
2022-12-15,148.89999389648438
2022-12-16,143.4499969482422
2022-12-19,142.25
2022-12-20,140.5500030517578
2022-12-21,145.6999969482422
2022-12-22,141.89999389648438
2022-12-23,144.25
2022-12-27,144.60000610351562
2022-12-28,143.75
2022-12-29,147.35000610351562
2022-12-30,143.1999969482422
2023-01-02,149.1999969482422
2023-01-03,151.0
2023-01-04,152.4499969482422
2023-01-05,151.35000610351562
2023-01-09,155.6999969482422
2023-01-10,155.60000610351562
2023-01-11,163.5
2023-01-12,166.60000610351562
2023-01-13,168.35000610351562
2023-01-16,170.0
2023-01-17,166.64999389648438
2023-01-18,166.75
2023-01-19,156.6999969482422
2023-01-20,153.89999389648438
2023-01-23,161.85000610351562
2023-01-24,162.5
2023-01-25,161.75
2023-01-26,167.35000610351562
2023-01-27,167.0
2023-01-30,163.75
2023-01-31,160.5500030517578
2023-02-01,163.5500030517578
2023-02-02,191.75
2023-02-03,183.89999389648438
2023-02-06,174.14999389648438
2023-02-07,173.85000610351562
2023-02-08,172.89999389648438
2023-02-09,167.39999389648438
2023-02-10,161.0
2023-02-13,166.5
2023-02-14,163.14999389648438
2023-02-15,163.85000610351562
2023-02-16,165.6999969482422
2023-02-17,160.75
2023-02-20,159.10000610351562
2023-02-21,153.75
2023-02-22,155.5500030517578
2023-02-23,156.60000610351562
2023-02-24,153.6999969482422
2023-02-27,154.9499969482422
2023-02-28,156.14999389648438
2023-03-01,152.6999969482422
2023-03-02,153.35000610351562
2023-03-03,159.25
