Date,CI
2019-04-23,142.1979217529297
2019-04-24,142.56768798828125
2019-04-25,144.96197509765625
2019-04-26,148.7799530029297
2019-04-29,148.5303497314453
2019-04-30,146.83865356445312
2019-05-01,149.7598419189453
2019-05-02,146.26544189453125
2019-05-03,141.28273010253906
2019-05-06,146.80165100097656
2019-05-07,143.43666076660156
2019-05-08,144.68467712402344
2019-05-09,144.0837860107422
2019-05-10,146.4688720703125
2019-05-13,145.43345642089844
2019-05-14,143.55682373046875
2019-05-15,143.53834533691406
2019-05-16,142.17015075683594
2019-05-17,143.1593017578125
2019-05-20,142.05923461914062
2019-05-21,142.97445678710938
2019-05-22,141.28273010253906
2019-05-23,138.67576599121094
2019-05-24,138.18582153320312
2019-05-28,135.42176818847656
2019-05-29,137.1967010498047
2019-05-30,136.80841064453125
2019-05-31,136.83616638183594
2019-06-03,139.0455780029297
2019-06-04,142.4105224609375
2019-06-05,142.18865966796875
2019-06-06,142.10545349121094
2019-06-07,145.5721435546875
2019-06-10,144.72161865234375
2019-06-11,144.54598999023438
2019-06-12,144.27789306640625
2019-06-13,146.16378784179688
2019-06-14,146.4411163330078
2019-06-17,147.08822631835938
2019-06-18,147.76304626464844
2019-06-19,148.0959014892578
2019-06-20,147.67984008789062
2019-06-21,148.9740753173828
2019-06-24,148.3362274169922
2019-06-25,147.9849090576172
2019-06-26,145.05441284179688
2019-06-27,145.9604034423828
2019-06-28,145.64610290527344
2019-07-01,146.7554473876953
2019-07-02,149.58419799804688
2019-07-03,152.3760528564453
2019-07-05,151.091064453125
2019-07-08,149.51023864746094
2019-07-09,147.66136169433594
2019-07-10,148.3824462890625
2019-07-11,162.0919189453125
2019-07-12,165.66954040527344
2019-07-15,163.6542510986328
2019-07-16,166.36288452148438
2019-07-17,164.9946746826172
2019-07-18,163.57101440429688
2019-07-19,160.5666046142578
2019-07-22,157.71932983398438
2019-07-23,159.09674072265625
2019-07-24,158.3386993408203
2019-07-25,153.966064453125
2019-07-26,154.65943908691406
2019-07-29,159.22618103027344
2019-07-30,159.23541259765625
2019-07-31,157.08145141601562
2019-08-01,154.89976501464844
2019-08-02,152.1449432373047
2019-08-05,146.9865264892578
2019-08-06,151.34988403320312
2019-08-07,153.90133666992188
2019-08-08,154.0122833251953
2019-08-09,157.0629425048828
2019-08-12,153.09710693359375
2019-08-13,156.6654510498047
2019-08-14,148.077392578125
2019-08-15,147.63369750976562
2019-08-16,149.0572967529297
2019-08-19,150.66583251953125
2019-08-20,148.9740753173828
2019-08-21,150.07415771484375
2019-08-22,144.0098419189453
2019-08-23,141.71719360351562
2019-08-26,141.3566436767578
2019-08-27,135.2183837890625
2019-08-28,136.3092041015625
2019-08-29,140.9776153564453
2019-08-30,142.33656311035156
2019-09-03,143.279541015625
2019-09-04,141.3843994140625
2019-09-05,139.59100341796875
2019-09-06,142.179443359375
2019-09-09,149.9077911376953
2019-09-10,152.52395629882812
2019-09-11,149.65817260742188
2019-09-12,146.968017578125
2019-09-13,148.69671630859375
2019-09-16,152.99542236328125
2019-09-17,149.29763793945312
2019-09-18,148.31776428222656
2019-09-19,152.2650909423828
2019-09-20,149.1866912841797
2019-09-23,148.0496368408203
2019-09-24,145.9788818359375
2019-09-25,143.49212646484375
2019-09-26,138.47238159179688
2019-09-27,138.18582153320312
2019-09-30,140.32127380371094
2019-10-01,139.06407165527344
2019-10-02,137.96397399902344
2019-10-03,137.38157653808594
2019-10-04,139.3506317138672
2019-10-07,137.92697143554688
2019-10-08,136.06886291503906
2019-10-09,138.2875213623047
2019-10-10,139.433837890625
2019-10-11,140.8851776123047
2019-10-14,140.12718200683594
2019-10-15,148.0589141845703
2019-10-16,149.2698974609375
2019-10-17,152.320556640625
2019-10-18,154.2711181640625
2019-10-21,154.1417236328125
2019-10-22,157.50668334960938
2019-10-23,159.84556579589844
2019-10-24,157.25711059570312
2019-10-25,158.53280639648438
2019-10-28,161.58349609375
2019-10-29,164.53244018554688
2019-10-30,163.10879516601562
2019-10-31,164.9762420654297
2019-11-01,165.94686889648438
2019-11-04,169.28408813476562
2019-11-05,168.1100616455078
2019-11-06,169.29336547851562
2019-11-07,171.3363800048828
2019-11-08,173.98031616210938
2019-11-11,173.0188751220703
2019-11-12,174.69212341308594
2019-11-13,175.87539672851562
2019-11-14,175.36697387695312
2019-11-15,181.2001495361328
2019-11-18,183.39109802246094
2019-11-19,184.9071807861328
2019-11-20,184.80551147460938
2019-11-21,186.0072784423828
2019-11-22,186.5989532470703
2019-11-25,188.46630859375
2019-11-26,185.23074340820312
2019-11-27,184.91644287109375
2019-11-29,184.81478881835938
2019-12-02,182.0599365234375
2019-12-03,180.571533203125
2019-12-04,181.87498474121094
2019-12-05,180.81190490722656
2019-12-06,183.8995361328125
2019-12-09,181.1446990966797
2019-12-10,177.22511291503906
2019-12-11,177.26205444335938
2019-12-12,178.935302734375
2019-12-13,175.5240936279297
2019-12-16,180.38670349121094
2019-12-17,178.89833068847656
2019-12-18,183.22471618652344
2019-12-19,183.7054443359375
2019-12-20,189.13194274902344
2019-12-23,190.86984252929688
2019-12-24,188.59573364257812
2019-12-26,188.9377899169922
2019-12-27,188.58648681640625
2019-12-30,187.6343231201172
2019-12-31,189.0394744873047
2020-01-02,189.45545959472656
2020-01-03,187.82846069335938
2020-01-06,191.28585815429688
2020-01-07,192.21957397460938
2020-01-08,195.43661499023438
2020-01-09,194.91891479492188
2020-01-10,194.3919677734375
2020-01-13,188.13351440429688
2020-01-14,189.68658447265625
2020-01-15,192.49685668945312
2020-01-16,195.01133728027344
2020-01-17,196.46278381347656
2020-01-21,196.90652465820312
2020-01-22,195.29794311523438
2020-01-23,196.629150390625
2020-01-24,190.4446258544922
2020-01-27,184.84246826171875
2020-01-28,189.81597900390625
2020-01-29,187.23678588867188
2020-01-30,182.1061553955078
2020-01-31,177.84446716308594
2020-02-03,177.28050231933594
2020-02-04,181.98597717285156
2020-02-05,190.8791046142578
2020-02-06,195.8526153564453
2020-02-07,193.13475036621094
2020-02-10,194.4290008544922
2020-02-11,198.92176818847656
2020-02-12,205.74412536621094
2020-02-13,205.12478637695312
2020-02-14,203.69187927246094
2020-02-18,205.1802520751953
2020-02-19,204.70880126953125
2020-02-20,203.756591796875
2020-02-21,200.77987670898438
2020-02-24,185.22152709960938
2020-02-25,177.27127075195312
2020-02-26,174.64588928222656
2020-02-27,168.18402099609375
2020-02-28,169.1177215576172
2020-03-02,179.65635681152344
2020-03-03,174.95094299316406
2020-03-04,193.70790100097656
2020-03-05,185.74844360351562
2020-03-06,180.7471923828125
2020-03-09,167.9132843017578
2020-03-10,182.86460876464844
2020-03-11,173.1189727783203
2020-03-12,151.88941955566406
2020-03-13,166.3136749267578
2020-03-16,139.33291625976562
2020-03-17,143.4012908935547
2020-03-18,132.13926696777344
2020-03-19,135.4772186279297
2020-03-20,131.3810577392578
2020-03-23,120.25772857666016
2020-03-24,136.10594177246094
2020-03-25,145.0009002685547
2020-03-26,156.76220703125
2020-03-27,149.13400268554688
2020-03-30,164.8250274658203
2020-03-31,163.82638549804688
2020-04-01,160.02618408203125
2020-04-02,156.0872802734375
2020-04-03,151.49183654785156
2020-04-06,160.41453552246094
2020-04-07,163.81715393066406
2020-04-08,172.1851043701172
2020-04-09,168.12594604492188
2020-04-13,164.10379028320312
2020-04-14,171.6303253173828
2020-04-15,168.8379364013672
2020-04-16,180.62698364257812
2020-04-17,179.4989471435547
2020-04-20,174.4781951904297
2020-04-21,164.5013885498047
2020-04-22,168.82870483398438
2020-04-23,170.39132690429688
2020-04-24,174.0159149169922
2020-04-27,178.27841186523438
2020-04-28,175.30111694335938
2020-04-29,181.1078338623047
2020-04-30,181.02456665039062
2020-05-01,172.98956298828125
2020-05-04,170.69644165039062
2020-05-05,176.04083251953125
2020-05-06,169.60536193847656
2020-05-07,170.298828125
2020-05-08,175.00523376464844
2020-05-11,174.74636840820312
2020-05-12,175.27337646484375
2020-05-13,167.36776733398438
2020-05-14,170.55776977539062
2020-05-15,175.81893920898438
2020-05-18,178.92567443847656
2020-05-19,177.32606506347656
2020-05-20,174.0806121826172
2020-05-21,174.45970153808594
2020-05-22,174.7555694580078
2020-05-26,181.15403747558594
2020-05-27,184.42724609375
2020-05-28,185.45358276367188
2020-05-29,182.44851684570312
2020-06-01,183.16973876953125
2020-06-02,186.13778686523438
2020-06-03,186.18405151367188
2020-06-04,187.13644409179688
2020-06-05,193.6920623779297
2020-06-08,199.57275390625
2020-06-09,198.3336944580078
2020-06-10,193.2482452392578
2020-06-11,177.1226348876953
2020-06-12,175.69874572753906
2020-06-15,173.02651977539062
2020-06-16,178.4726104736328
2020-06-17,177.34457397460938
2020-06-18,175.6617431640625
2020-06-19,176.97470092773438
2020-06-22,176.03160095214844
2020-06-23,177.8161163330078
2020-06-24,170.10467529296875
2020-06-25,171.5008544921875
2020-06-26,171.11253356933594
2020-06-29,173.41485595703125
2020-06-30,173.50735473632812
2020-07-01,176.1425323486328
2020-07-02,176.13330078125
2020-07-06,175.06069946289062
2020-07-07,168.32936096191406
2020-07-08,166.50787353515625
2020-07-09,160.79360961914062
2020-07-10,162.3100128173828
2020-07-13,164.0021209716797
2020-07-14,168.4403533935547
2020-07-15,167.39549255371094
2020-07-16,166.4338836669922
2020-07-17,166.25820922851562
2020-07-20,162.6059112548828
2020-07-21,164.862060546875
2020-07-22,163.5952606201172
2020-07-23,165.62020874023438
2020-07-24,167.37701416015625
2020-07-27,162.2730712890625
2020-07-28,162.50421142578125
2020-07-29,168.0982208251953
2020-07-30,165.01922607421875
2020-07-31,159.67483520507812
2020-08-03,159.96142578125
2020-08-04,160.42376708984375
2020-08-05,161.69052124023438
2020-08-06,160.02618408203125
2020-08-07,164.7602996826172
2020-08-10,169.20779418945312
2020-08-11,168.634521484375
2020-08-12,170.42832946777344
2020-08-13,167.24757385253906
2020-08-14,169.57762145996094
2020-08-17,168.45883178710938
2020-08-18,168.21844482421875
2020-08-19,167.5896759033203
2020-08-20,164.5938720703125
2020-08-21,164.862060546875
2020-08-24,164.2887420654297
2020-08-25,164.0390625
2020-08-26,160.97854614257812
2020-08-27,163.73397827148438
2020-08-28,167.49720764160156
2020-08-31,164.0021209716797
2020-09-01,162.87405395507812
2020-09-02,167.6728973388672
2020-09-03,164.98220825195312
2020-09-04,165.1486358642578
2020-09-08,160.86758422851562
2020-09-09,160.913818359375
2020-09-10,156.94712829589844
2020-09-11,156.59579467773438
2020-09-14,158.8981475830078
2020-09-15,153.95135498046875
2020-09-16,155.8838348388672
2020-09-17,156.26290893554688
2020-09-18,155.26429748535156
2020-09-21,152.52737426757812
2020-09-22,149.5500946044922
2020-09-23,148.40354919433594
2020-09-24,148.75491333007812
2020-09-25,150.2065887451172
2020-09-28,151.9079132080078
2020-09-29,151.9263916015625
2020-09-30,156.6420135498047
2020-10-01,154.76502990722656
2020-10-02,154.62635803222656
2020-10-05,159.240234375
2020-10-06,158.00125122070312
2020-10-07,163.0127716064453
2020-10-08,164.4644317626953
2020-10-09,163.10516357421875
2020-10-12,164.0853271484375
2020-10-13,161.42242431640625
2020-10-14,161.33921813964844
2020-10-15,163.49356079101562
2020-10-16,164.4921417236328
2020-10-19,158.72244262695312
2020-10-20,158.19540405273438
2020-10-21,161.40386962890625
2020-10-22,165.81436157226562
2020-10-23,170.58547973632812
2020-10-26,168.17221069335938
2020-10-27,164.85276794433594
2020-10-28,155.6434326171875
2020-10-29,151.08499145507812
2020-10-30,154.38592529296875
2020-11-02,161.66281127929688
2020-11-03,170.02146911621094
2020-11-04,194.7461395263672
2020-11-05,198.0193634033203
2020-11-06,186.2857666015625
2020-11-09,195.28244018554688
2020-11-10,203.60411071777344
2020-11-11,204.4455108642578
2020-11-12,203.55787658691406
2020-11-13,203.132568359375
2020-11-16,201.8473358154297
2020-11-17,198.620361328125
2020-11-18,195.03277587890625
2020-11-19,189.30929565429688
2020-11-20,189.38331604003906
2020-11-23,191.34349060058594
2020-11-24,194.1913604736328
2020-11-25,191.40821838378906
2020-11-27,196.4844970703125
2020-11-30,193.37767028808594
2020-12-01,191.8705291748047
2020-12-02,196.03140258789062
2020-12-03,197.30740356445312
2020-12-04,201.24635314941406
2020-12-07,202.11549377441406
2020-12-08,202.18943786621094
2020-12-09,200.6453094482422
2020-12-10,196.62315368652344
2020-12-11,193.57188415527344
2020-12-14,187.83912658691406
2020-12-15,190.021240234375
2020-12-16,187.1456298828125
2020-12-17,187.3583526611328
2020-12-18,182.2266387939453
2020-12-21,182.5040283203125
2020-12-22,180.27565002441406
2020-12-23,183.9834442138672
2020-12-24,183.84474182128906
2020-12-28,186.9237518310547
2020-12-29,188.6713104248047
2020-12-30,188.6713104248047
2020-12-31,192.4900360107422
2021-01-04,190.21543884277344
2021-01-05,188.0980682373047
2021-01-06,193.6457977294922
2021-01-07,203.88150024414062
2021-01-08,204.15892028808594
2021-01-11,203.34518432617188
2021-01-12,208.2457733154297
2021-01-13,206.94204711914062
2021-01-14,204.14039611816406
2021-01-15,202.40208435058594
2021-01-19,204.15892028808594
2021-01-20,211.20460510253906
2021-01-21,209.14273071289062
2021-01-22,206.5814208984375
2021-01-25,203.50241088867188
2021-01-26,199.49874877929688
2021-01-27,196.53994750976562
2021-01-28,202.30035400390625
2021-01-29,200.6915283203125
2021-02-01,200.4603729248047
2021-02-02,201.39425659179688
2021-02-03,202.89215087890625
2021-02-04,189.90106201171875
2021-02-05,188.0980682373047
2021-02-08,190.5205841064453
2021-02-09,195.08827209472656
2021-02-10,195.25469970703125
2021-02-11,192.74893188476562
2021-02-12,191.334228515625
2021-02-16,187.95010375976562
2021-02-17,192.34210205078125
2021-02-18,190.1507568359375
2021-02-19,188.86546325683594
2021-02-22,193.38694763183594
2021-02-23,196.64166259765625
2021-02-24,198.74057006835938
2021-02-25,193.56263732910156
2021-02-26,194.0803985595703
2021-03-01,198.7498016357422
2021-03-02,202.9661102294922
2021-03-03,204.00169372558594
2021-03-04,207.65402221679688
2021-03-05,213.2388153076172
2021-03-08,218.08389282226562
2021-03-09,219.70884704589844
2021-03-10,221.203857421875
2021-03-11,222.03030395507812
2021-03-12,226.069580078125
2021-03-15,227.95455932617188
2021-03-16,224.42601013183594
2021-03-17,224.6302947998047
2021-03-18,226.4038543701172
2021-03-19,225.88388061523438
2021-03-22,225.08529663085938
2021-03-23,221.4081573486328
2021-03-24,223.35813903808594
2021-03-25,224.14743041992188
2021-03-26,226.36671447753906
2021-03-29,229.867431640625
2021-03-30,228.24241638183594
2021-03-31,224.4724578857422
2021-04-01,224.55601501464844
2021-04-05,225.9581298828125
2021-04-06,222.0488739013672
2021-04-07,223.06101989746094
2021-04-08,221.23171997070312
2021-04-09,228.52099609375
2021-04-12,228.26101684570312
2021-04-13,227.74099731445312
2021-04-14,231.62242126464844
2021-04-15,236.1909637451172
2021-04-16,234.5288848876953
2021-04-19,234.45455932617188
2021-04-20,235.2716827392578
2021-04-21,234.9281005859375
2021-04-22,234.50096130371094
2021-04-23,233.8138427734375
2021-04-26,231.5666961669922
2021-04-27,232.55096435546875
2021-04-28,229.48672485351562
2021-04-29,232.3652801513672
2021-04-30,231.2230987548828
2021-05-03,234.04598999023438
2021-05-04,240.9637908935547
2021-05-05,239.96099853515625
2021-05-06,238.577392578125
2021-05-07,242.52383422851562
2021-05-10,247.84454345703125
2021-05-11,242.2266387939453
2021-05-12,240.2395782470703
2021-05-13,245.1424102783203
2021-05-14,244.6966552734375
2021-05-17,245.81101989746094
2021-05-18,244.3717041015625
2021-05-19,243.67526245117188
2021-05-20,242.041015625
2021-05-21,243.50807189941406
2021-05-24,242.84881591796875
2021-05-25,241.0566864013672
2021-05-26,240.86172485351562
2021-05-27,240.9637908935547
2021-05-28,240.3602752685547
2021-06-01,239.2738494873047
2021-06-02,237.16598510742188
2021-06-03,238.6145782470703
2021-06-04,234.87240600585938
2021-06-07,230.826416015625
2021-06-08,229.2602081298828
2021-06-09,225.61512756347656
2021-06-10,223.4149627685547
2021-06-11,225.46597290039062
2021-06-14,223.3590545654297
2021-06-15,222.8836212158203
2021-06-16,220.9351806640625
2021-06-17,220.65553283691406
2021-06-18,216.25526428222656
2021-06-21,220.45974731445312
2021-06-22,220.02159118652344
2021-06-23,217.15023803710938
2021-06-24,218.86557006835938
2021-06-25,221.03773498535156
2021-06-28,223.77854919433594
2021-06-29,220.65553283691406
2021-06-30,221.00979614257812
2021-07-01,222.15646362304688
2021-07-02,221.90475463867188
2021-07-06,219.3037567138672
2021-07-07,219.9469757080078
2021-07-08,215.73321533203125
2021-07-09,218.9867706298828
2021-07-12,219.2850799560547
2021-07-13,219.60208129882812
2021-07-14,220.0309295654297
2021-07-15,218.99610900878906
2021-07-16,217.98928833007812
2021-07-19,212.2093048095703
2021-07-20,216.30191040039062
2021-07-21,217.7469024658203
2021-07-22,216.50698852539062
2021-07-23,217.10365295410156
2021-07-26,212.96441650390625
2021-07-27,213.37457275390625
2021-07-28,211.85504150390625
2021-07-29,213.43988037109375
2021-07-30,213.94329833984375
2021-08-02,213.81280517578125
2021-08-03,218.11048889160156
2021-08-04,215.79849243164062
2021-08-05,192.24038696289062
2021-08-06,195.12106323242188
2021-08-09,196.84573364257812
2021-08-10,196.65924072265625
2021-08-11,196.9855499267578
2021-08-12,195.47532653808594
2021-08-13,196.34230041503906
2021-08-16,196.61265563964844
2021-08-17,196.23974609375
2021-08-18,191.67169189453125
2021-08-19,192.21241760253906
2021-08-20,193.470947265625
2021-08-23,193.66673278808594
2021-08-24,197.53558349609375
2021-08-25,197.0694580078125
2021-08-26,193.7133331298828
2021-08-27,196.4075469970703
2021-08-30,193.41500854492188
2021-08-31,197.31185913085938
2021-09-01,196.75250244140625
2021-09-02,203.427490234375
2021-09-03,202.22483825683594
2021-09-07,202.5994415283203
2021-09-08,199.82723999023438
2021-09-09,200.37979125976562
2021-09-10,191.70712280273438
2021-09-13,195.83741760253906
2021-09-14,190.7330780029297
2021-09-15,193.47726440429688
2021-09-16,192.48448181152344
2021-09-17,192.57810974121094
2021-09-20,189.68411254882812
2021-09-21,189.55299377441406
2021-09-22,189.17837524414062
2021-09-23,189.6185760498047
2021-09-24,190.9578399658203
2021-09-27,193.5053253173828
2021-09-28,190.3865509033203
2021-09-29,190.99530029296875
2021-09-30,187.4644317626953
2021-10-01,189.74969482421875
2021-10-04,186.79946899414062
2021-10-05,188.6257781982422
2021-10-06,190.35845947265625
2021-10-07,191.72586059570312
2021-10-08,192.166015625
2021-10-11,190.99530029296875
2021-10-12,189.28140258789062
2021-10-13,186.8181915283203
2021-10-14,190.16177368164062
2021-10-15,193.11199951171875
2021-10-18,191.59471130371094
2021-10-19,193.52407836914062
2021-10-20,201.138427734375
2021-10-21,202.51513671875
2021-10-22,202.6743927001953
2021-10-25,201.94386291503906
2021-10-26,201.9906768798828
2021-10-27,199.86463928222656
2021-10-28,202.0655975341797
2021-10-29,200.0613555908203
2021-11-01,202.42152404785156
2021-11-02,201.091552734375
2021-11-03,204.40707397460938
2021-11-04,199.63987731933594
2021-11-05,200.5390167236328
2021-11-08,204.32275390625
2021-11-09,202.48709106445312
2021-11-10,204.02305603027344
2021-11-11,203.8919219970703
2021-11-12,203.9200439453125
2021-11-15,201.8595428466797
2021-11-16,203.94813537597656
2021-11-17,203.21762084960938
2021-11-18,204.87535095214844
2021-11-19,197.15798950195312
2021-11-22,198.13201904296875
2021-11-23,199.71481323242188
2021-11-24,197.2235107421875
2021-11-26,189.21583557128906
2021-11-29,186.9492950439453
2021-11-30,179.7283477783203
2021-12-01,182.36947631835938
2021-12-02,185.2447509765625
2021-12-03,187.1834716796875
2021-12-06,194.45957946777344
2021-12-07,195.75856018066406
2021-12-08,196.07861328125
2021-12-09,198.89303588867188
2021-12-10,202.31927490234375
2021-12-13,202.51698303222656
2021-12-14,203.900634765625
2021-12-15,204.69137573242188
2021-12-16,205.8302764892578
2021-12-17,206.7244873046875
2021-12-20,204.2583465576172
2021-12-21,207.30807495117188
2021-12-22,209.275390625
2021-12-23,212.6263427734375
2021-12-27,214.4806365966797
2021-12-28,217.0032958984375
2021-12-29,218.04812622070312
2021-12-30,217.20098876953125
2021-12-31,216.14674377441406
2022-01-03,220.44839477539062
2022-01-04,219.60125732421875
2022-01-05,222.63218688964844
2022-01-06,214.179443359375
2022-01-07,219.48829650878906
2022-01-10,219.96836853027344
2022-01-11,226.03961181640625
2022-01-12,224.75950622558594
2022-01-13,226.42556762695312
2022-01-14,227.95042419433594
2022-01-18,225.88902282714844
2022-01-19,224.77830505371094
2022-01-20,226.27491760253906
2022-01-21,222.37803649902344
2022-01-24,222.5380096435547
2022-01-25,220.9566650390625
2022-01-26,220.27896118164062
2022-01-27,214.07589721679688
2022-01-28,219.74246215820312
2022-01-31,216.92800903320312
2022-02-01,212.6451873779297
2022-02-02,216.51385498046875
2022-02-03,204.7854461669922
2022-02-04,208.37173461914062
2022-02-07,211.29913330078125
2022-02-08,218.1610870361328
2022-02-09,218.7352752685547
2022-02-10,216.74913024902344
2022-02-11,214.14178466796875
2022-02-14,212.0145263671875
2022-02-15,214.99838256835938
2022-02-16,215.55374145507812
2022-02-17,213.77468872070312
2022-02-18,215.2242889404297
2022-02-22,214.35830688476562
2022-02-23,211.87330627441406
2022-02-24,211.25205993652344
2022-02-25,219.1682586669922
2022-02-28,223.8181610107422
2022-03-01,223.17811584472656
2022-03-02,226.38787841796875
2022-03-03,223.84645080566406
2022-03-04,227.44215393066406
2022-03-07,223.8841094970703
2022-03-08,216.6681365966797
2022-03-09,218.71087646484375
2022-03-10,217.0085906982422
2022-03-11,214.54965209960938
2022-03-14,213.92547607421875
2022-03-15,220.43214416503906
2022-03-16,224.61231994628906
2022-03-17,229.23695373535156
2022-03-18,228.07369995117188
2022-03-21,230.29617309570312
2022-03-22,230.3151092529297
2022-03-23,225.55801391601562
2022-03-24,228.96266174316406
2022-03-25,230.3623809814453
2022-03-28,230.4380340576172
2022-03-29,230.13539123535156
2022-03-30,232.49029541015625
2022-03-31,226.60781860351562
2022-04-01,232.8874969482422
2022-04-04,229.11398315429688
2022-04-05,231.79042053222656
2022-04-06,236.06515502929688
2022-04-07,241.2855987548828
2022-04-08,243.9053192138672
2022-04-11,240.33041381835938
2022-04-12,240.99246215820312
2022-04-13,244.93612670898438
2022-04-14,245.14422607421875
2022-04-18,244.9077606201172
2022-04-19,246.86544799804688
2022-04-20,254.280029296875
2022-04-21,250.25120544433594
2022-04-22,241.21942138671875
2022-04-25,240.557373046875
2022-04-26,238.89292907714844
2022-04-27,237.16220092773438
2022-04-28,240.4439239501953
2022-04-29,233.38868713378906
2022-05-02,232.7550811767578
2022-05-03,233.87106323242188
2022-05-04,241.7963104248047
2022-05-05,238.40110778808594
2022-05-06,252.4169158935547
2022-05-09,247.22482299804688
2022-05-10,246.50607299804688
2022-05-11,246.08050537109375
2022-05-12,245.91973876953125
2022-05-13,245.12530517578125
2022-05-16,252.02919006347656
2022-05-17,256.62548828125
2022-05-18,243.59324645996094
2022-05-19,242.94065856933594
2022-05-20,245.4090118408203
2022-05-23,249.07847595214844
2022-05-24,250.58221435546875
2022-05-25,251.32936096191406
2022-05-26,254.2895050048828
2022-05-27,257.6184997558594
2022-05-31,253.7314910888672
2022-06-01,250.22279357910156
2022-06-02,249.13522338867188
2022-06-03,240.18856811523438
2022-06-06,244.30252075195312
2022-06-07,249.12779235839844
2022-06-08,247.7029571533203
2022-06-09,244.66342163085938
2022-06-10,240.58856201171875
2022-06-13,230.08319091796875
2022-06-14,233.388671875
2022-06-15,234.70899963378906
2022-06-16,235.8488006591797
2022-06-17,232.2583465576172
2022-06-21,239.5342559814453
2022-06-22,243.06765747070312
2022-06-23,246.65814208984375
2022-06-24,251.83485412597656
2022-06-27,254.44700622558594
2022-06-28,252.86068725585938
2022-06-29,253.93405151367188
2022-06-30,250.3055419921875
2022-07-01,254.58938598632812
2022-07-05,251.55938720703125
2022-07-06,257.4959411621094
2022-07-07,261.9508361816406
2022-07-08,265.1898193359375
2022-07-11,265.8736572265625
2022-07-12,265.341796875
2022-07-13,260.0225524902344
2022-07-14,251.6259002685547
2022-07-15,260.3645935058594
2022-07-18,254.8933868408203
2022-07-19,260.83001708984375
2022-07-20,253.3450927734375
2022-07-21,252.99366760253906
2022-07-22,255.70082092285156
2022-07-25,258.958740234375
2022-07-26,261.0484619140625
2022-07-27,260.9534912109375
2022-07-28,259.5191650390625
2022-07-29,261.5518798828125
2022-08-01,259.6996765136719
2022-08-02,257.8284912109375
2022-08-03,258.1134338378906
2022-08-04,266.05413818359375
2022-08-05,267.64044189453125
2022-08-08,267.64044189453125
2022-08-09,270.74652099609375
2022-08-10,272.6747131347656
2022-08-11,271.6582336425781
2022-08-12,276.3316345214844
2022-08-15,276.28411865234375
2022-08-16,276.03717041015625
2022-08-17,276.9775695800781
2022-08-18,276.30303955078125
2022-08-19,278.2882995605469
2022-08-22,276.882568359375
2022-08-23,271.97174072265625
2022-08-24,274.27996826171875
2022-08-25,277.2149353027344
2022-08-26,270.58502197265625
2022-08-29,272.7886657714844
2022-08-30,270.77496337890625
2022-08-31,269.2362365722656
2022-09-01,273.5960693359375
2022-09-02,273.2730712890625
2022-09-06,272.0048828125
2022-09-07,276.5343322753906
2022-09-08,277.2113342285156
2022-09-09,279.2424011230469
2022-09-12,280.49151611328125
2022-09-13,273.501953125
2022-09-14,270.8891296386719
2022-09-15,276.4961242675781
2022-09-16,276.8680725097656
2022-09-19,275.8858642578125
2022-09-20,274.70343017578125
2022-09-21,271.7187805175781
2022-09-22,269.7639465332031
2022-09-23,264.87213134765625
2022-09-26,263.9471740722656
2022-09-27,264.7291259765625
2022-09-28,269.4301452636719
2022-09-29,267.5326232910156
2022-09-30,264.5860595703125
2022-10-03,273.88336181640625
2022-10-04,279.4140930175781
2022-10-05,280.37713623046875
2022-10-06,279.4712219238281
2022-10-07,274.989501953125
2022-10-10,272.4625549316406
2022-10-11,277.4401550292969
2022-10-12,274.9704284667969
2022-10-13,283.8195495605469
2022-10-14,281.5881652832031
2022-10-17,276.4579772949219
2022-10-18,280.1006164550781
2022-10-19,279.4712219238281
2022-10-20,280.6441345214844
2022-10-21,287.3477478027344
2022-10-24,292.6972351074219
2022-10-25,296.48291015625
2022-10-26,300.3258056640625
2022-10-27,301.8800354003906
2022-10-28,309.6802673339844
2022-10-31,308.0592041015625
2022-11-01,310.0235290527344
2022-11-02,305.9613342285156
2022-11-03,309.1843566894531
2022-11-04,307.17236328125
2022-11-07,309.3083190917969
2022-11-08,312.52191162109375
2022-11-09,309.89959716796875
2022-11-10,308.3261413574219
2022-11-11,289.7125549316406
2022-11-14,292.6018371582031
2022-11-15,290.9998474121094
2022-11-16,292.44927978515625
2022-11-17,297.608154296875
2022-11-18,304.387939453125
2022-11-21,300.64996337890625
2022-11-22,304.521484375
2022-11-23,304.9886779785156
2022-11-25,308.86016845703125
2022-11-28,304.67401123046875
2022-11-29,305.80877685546875
2022-11-30,313.6184997558594
2022-12-01,308.4310607910156
2022-12-02,312.00689697265625
2022-12-05,313.26043701171875
2022-12-06,315.4132995605469
2022-12-07,317.853271484375
2022-12-08,319.1067199707031
2022-12-09,317.7862548828125
2022-12-12,324.6563720703125
2022-12-13,315.9969787597656
2022-12-14,320.2357482910156
2022-12-15,317.14520263671875
2022-12-16,313.1647033691406
2022-12-19,316.50408935546875
2022-12-20,315.3176574707031
2022-12-21,318.7813415527344
2022-12-22,318.8962097167969
2022-12-23,319.88177490234375
2022-12-27,319.6807861328125
2022-12-28,317.5279235839844
2022-12-29,316.4466552734375
2022-12-30,317.0399475097656
2023-01-03,307.60546875
2023-01-04,296.907958984375
2023-01-05,291.0616455078125
2023-01-06,289.61688232421875
2023-01-09,289.9613037109375
2023-01-10,290.6789855957031
