Date,INCH.L
2019-05-28,585.91064453125
2019-05-29,578.4244384765625
2019-05-30,590.4022827148438
2019-05-31,584.9124755859375
2019-06-03,584.4134521484375
2019-06-04,598.387451171875
2019-06-05,602.8790893554688
2019-06-06,605.3744506835938
2019-06-07,614.3576049804688
2019-06-10,613.3596801757812
2019-06-11,618.350341796875
2019-06-12,619.3484497070312
2019-06-13,609.8660888671875
2019-06-14,615.85498046875
2019-06-17,617.3522338867188
2019-06-18,622.3428955078125
2019-06-19,612.860595703125
2019-06-20,610.8641357421875
2019-06-21,613.3596801757812
2019-06-24,612.3615112304688
2019-06-25,612.860595703125
2019-06-26,607.3707885742188
2019-06-27,611.8623657226562
2019-06-28,614.8567504882812
2019-07-01,616.8530883789062
2019-07-02,618.8494262695312
2019-07-03,626.83447265625
2019-07-04,629.3298950195312
2019-07-05,628.331787109375
2019-07-08,599.8847045898438
2019-07-09,597.8883666992188
2019-07-10,593.8958129882812
2019-07-11,595.8921508789062
2019-07-12,592.3985595703125
2019-07-15,598.387451171875
2019-07-16,602.3800659179688
2019-07-17,599.3855590820312
2019-07-18,596.8902587890625
2019-07-19,600.8828125
2019-07-22,606.37255859375
2019-07-23,615.3558349609375
2019-07-24,607.869873046875
2019-07-25,597.3892822265625
2019-07-26,625.3372802734375
2019-07-29,630.8270874023438
2019-07-30,628.8308715820312
2019-07-31,623.3410034179688
2019-08-01,602.9649658203125
2019-08-02,589.4881591796875
2019-08-05,574.5138549804688
2019-08-06,579.5053100585938
2019-08-07,576.5104370117188
2019-08-08,584.995849609375
2019-08-09,576.0112915039062
2019-08-12,566.527587890625
2019-08-13,565.5292358398438
2019-08-14,553.0505981445312
2019-08-15,544.565185546875
2019-08-16,546.062744140625
2019-08-19,557.5430297851562
2019-08-20,556.0455322265625
2019-08-21,574.0146484375
2019-08-22,577.009521484375
2019-08-23,572.0181884765625
2019-08-27,573.0164184570312
2019-08-28,570.5206909179688
2019-08-29,573.0164184570312
2019-08-30,577.009521484375
2019-09-02,577.5087280273438
2019-09-03,583.4984741210938
2019-09-04,597.9736328125
2019-09-05,611.4505004882812
2019-09-06,612.4487915039062
2019-09-09,616.94091796875
2019-09-10,633.9119262695312
2019-09-11,634.9102172851562
2019-09-12,637.4058837890625
2019-09-13,648.8862915039062
2019-09-16,638.4041748046875
2019-09-17,643.3956909179688
2019-09-18,641.3989868164062
2019-09-19,641.8982543945312
2019-09-20,639.9016723632812
2019-09-23,633.9119262695312
2019-09-24,626.4247436523438
2019-09-25,625.9257202148438
2019-09-26,629.9188232421875
2019-09-27,632.4144287109375
2019-09-30,630.4178466796875
2019-10-01,628.9204711914062
2019-10-02,618.4385375976562
2019-10-03,614.4453125
2019-10-04,617.9393310546875
2019-10-07,609.4539794921875
2019-10-08,602.9649658203125
2019-10-09,604.961669921875
2019-10-10,612.947998046875
2019-10-11,625.4264526367188
2019-10-14,624.4281005859375
2019-10-15,640.89990234375
2019-10-16,642.8964233398438
2019-10-17,645.8912963867188
2019-10-18,650.383544921875
2019-10-21,651.3818969726562
2019-10-22,646.390380859375
2019-10-23,648.8862915039062
2019-10-24,655.3749389648438
2019-10-25,662.363037109375
2019-10-28,673.8434448242188
2019-10-29,676.8383178710938
2019-10-30,651.881103515625
2019-10-31,643.894775390625
2019-11-01,626.4247436523438
2019-11-04,630.9170532226562
2019-11-05,625.9257202148438
2019-11-06,638.9033203125
2019-11-07,644.8929443359375
2019-11-08,641.8982543945312
2019-11-11,642.3973388671875
2019-11-12,641.8982543945312
2019-11-13,633.9119262695312
2019-11-14,635.9083862304688
2019-11-15,652.8792724609375
2019-11-18,642.3973388671875
2019-11-19,638.4041748046875
2019-11-20,637.4058837890625
2019-11-21,636.90673828125
2019-11-22,641.3989868164062
2019-11-25,648.3870239257812
2019-11-26,653.37841796875
2019-11-27,653.37841796875
2019-11-28,657.8707275390625
2019-11-29,649.8843383789062
2019-12-02,648.8862915039062
2019-12-03,645.3921508789062
2019-12-04,648.8862915039062
2019-12-05,663.8604736328125
2019-12-06,679.8331298828125
2019-12-09,686.3219604492188
2019-12-10,683.8262939453125
2019-12-11,683.8262939453125
2019-12-12,679.333984375
2019-12-13,687.3201904296875
2019-12-16,685.82275390625
2019-12-17,678.8348999023438
2019-12-18,677.8364868164062
2019-12-19,686.3219604492188
2019-12-20,692.3115844726562
2019-12-23,704.7903442382812
2019-12-24,712.2774047851562
2019-12-27,717.268798828125
2019-12-30,705.7885131835938
2019-12-31,704.7903442382812
2020-01-02,709.2825317382812
2020-01-03,712.7765502929688
2020-01-06,708.7833862304688
2020-01-07,718.7662963867188
2020-01-08,717.7678833007812
2020-01-09,702.2945556640625
2020-01-10,697.3031005859375
2020-01-13,701.2962646484375
2020-01-14,702.793701171875
2020-01-15,691.8125
2020-01-16,693.3099975585938
2020-01-17,698.8005981445312
2020-01-20,698.8005981445312
2020-01-21,698.8005981445312
2020-01-22,686.8211059570312
2020-01-23,685.32373046875
2020-01-24,686.8211059570312
2020-01-27,660.8656616210938
2020-01-28,669.8502807617188
2020-01-29,667.3544311523438
2020-01-30,663.3614501953125
2020-01-31,655.874267578125
2020-02-03,647.3887329101562
2020-02-04,652.8792724609375
2020-02-05,653.877685546875
2020-02-06,652.3801879882812
2020-02-07,646.390380859375
2020-02-10,639.9016723632812
2020-02-11,640.89990234375
2020-02-12,647.8878784179688
2020-02-13,637.4058837890625
2020-02-14,643.894775390625
2020-02-17,644.3939208984375
2020-02-18,639.4024047851562
2020-02-19,639.9016723632812
2020-02-20,636.90673828125
2020-02-21,631.4161376953125
2020-02-24,603.9633178710938
2020-02-25,596.975341796875
2020-02-26,593.98046875
2020-02-27,561.5361328125
2020-02-28,576.0112915039062
2020-03-02,589.9873046875
2020-03-03,592.4830322265625
2020-03-04,590.985595703125
2020-03-05,583.99755859375
2020-03-06,582.5001831054688
2020-03-09,554.5482177734375
2020-03-10,561.5361328125
2020-03-11,564.5309448242188
2020-03-12,516.6133422851562
2020-03-13,535.0814819335938
2020-03-16,479.57684326171875
2020-03-17,435.2529296875
2020-03-18,468.9949951171875
2020-03-19,484.967529296875
2020-03-20,455.4183044433594
2020-03-23,458.2135314941406
2020-03-24,450.8261413574219
2020-03-25,441.8416442871094
2020-03-26,455.01898193359375
2020-03-27,434.4542541503906
2020-03-30,419.2803039550781
2020-03-31,432.4577331542969
2020-04-01,435.0532531738281
2020-04-02,427.2665710449219
2020-04-03,420.67791748046875
2020-04-06,435.2529296875
2020-04-07,484.3685607910156
2020-04-08,491.15692138671875
2020-04-09,498.3446044921875
2020-04-14,511.1226806640625
2020-04-15,483.5699462890625
2020-04-16,485.7662048339844
2020-04-17,503.635498046875
2020-04-20,519.1089477539062
2020-04-21,493.55279541015625
2020-04-22,492.3548889160156
2020-04-23,490.15863037109375
2020-04-24,486.7644348144531
2020-04-27,493.15350341796875
2020-04-28,512.1209716796875
2020-04-29,525.0986938476562
2020-04-30,500.6405944824219
2020-05-01,493.15350341796875
2020-05-04,487.36346435546875
2020-05-05,479.3771667480469
2020-05-06,483.17059326171875
2020-05-07,490.75762939453125
2020-05-11,495.54937744140625
2020-05-12,486.16552734375
2020-05-13,466.0000915527344
2020-05-14,457.4148864746094
2020-05-15,467.79705810546875
2020-05-18,487.96240234375
2020-05-19,489.16033935546875
2020-05-20,494.750732421875
2020-05-21,456.4165954589844
2020-05-22,456.6162414550781
2020-05-26,490.3583068847656
2020-05-27,505.6321105957031
2020-05-28,509.1260681152344
2020-05-29,499.6423645019531
2020-06-01,504.63385009765625
2020-06-02,513.618408203125
2020-06-03,513.119384765625
2020-06-04,512.6201171875
2020-06-05,529.0918579101562
2020-06-08,538.076416015625
2020-06-09,526.096923828125
2020-06-10,525.0986938476562
2020-06-11,494.950439453125
2020-06-12,501.1398010253906
2020-06-15,484.5682373046875
2020-06-16,500.6405944824219
2020-06-17,497.94525146484375
2020-06-18,490.75762939453125
2020-06-19,496.947021484375
2020-06-22,518.6098022460938
2020-06-23,509.625244140625
2020-06-24,494.1518249511719
2020-06-25,489.16033935546875
2020-06-26,487.96240234375
2020-06-29,486.5648193359375
2020-06-30,489.16033935546875
2020-07-01,484.1689147949219
2020-07-02,481.97265625
2020-07-03,464.0035400390625
2020-07-06,470.19287109375
2020-07-07,470.392578125
2020-07-08,461.2083435058594
2020-07-09,445.43548583984375
2020-07-10,453.2220764160156
2020-07-13,456.01727294921875
2020-07-14,448.4302673339844
2020-07-15,461.0087585449219
2020-07-16,457.614501953125
2020-07-17,457.4148864746094
2020-07-20,457.4148864746094
2020-07-21,462.8056640625
2020-07-22,480.1757507324219
2020-07-23,485.7662048339844
2020-07-24,480.9743957519531
2020-07-27,480.7747497558594
2020-07-28,482.9709777832031
2020-07-29,483.17059326171875
2020-07-30,424.6710205078125
2020-07-31,428.4645690917969
2020-08-03,436.2511901855469
2020-08-04,460.6094055175781
2020-08-05,488.3617858886719
2020-08-06,483.7696228027344
2020-08-07,492.3548889160156
2020-08-10,502.63726806640625
2020-08-11,520.6064453125
2020-08-12,509.1260681152344
2020-08-13,504.1346130371094
2020-08-14,487.7627258300781
2020-08-17,484.76788330078125
2020-08-18,480.37548828125
2020-08-19,473.58709716796875
2020-08-20,482.9709777832031
2020-08-21,490.3583068847656
2020-08-24,504.1346130371094
2020-08-25,481.97265625
2020-08-26,507.628662109375
2020-08-27,502.1380615234375
2020-08-28,504.63385009765625
2020-09-01,473.9864196777344
2020-09-02,469.3942565917969
2020-09-03,466.5990295410156
2020-09-04,465.401123046875
2020-09-07,474.58538818359375
2020-09-08,469.3942565917969
2020-09-09,472.1894836425781
2020-09-10,471.1911926269531
2020-09-11,466.0000915527344
2020-09-14,459.41143798828125
2020-09-15,492.1552734375
2020-09-16,482.5716552734375
2020-09-17,469.99322509765625
2020-09-18,445.834716796875
2020-09-21,426.8673095703125
2020-09-22,427.8656005859375
2020-09-23,433.0566711425781
2020-09-24,424.271728515625
2020-09-25,427.8656005859375
2020-09-28,439.6453857421875
2020-09-29,435.0532531738281
2020-09-30,439.84503173828125
2020-10-01,450.22723388671875
2020-10-02,452.82269287109375
2020-10-05,458.2135314941406
2020-10-06,462.2066345214844
2020-10-07,464.8022155761719
2020-10-08,472.38916015625
2020-10-09,480.37548828125
2020-10-12,478.9778137207031
2020-10-13,470.7919006347656
2020-10-14,474.58538818359375
2020-10-15,481.97265625
2020-10-16,477.9795227050781
2020-10-19,481.97265625
2020-10-20,480.7747497558594
2020-10-21,490.15863037109375
2020-10-22,505.1329345703125
2020-10-23,504.1346130371094
2020-10-26,494.1518249511719
2020-10-27,494.1518249511719
2020-10-28,490.15863037109375
2020-10-29,483.17059326171875
2020-10-30,494.950439453125
2020-11-02,495.15008544921875
2020-11-03,518.6098022460938
2020-11-04,532.5858154296875
2020-11-05,567.52587890625
2020-11-06,565.0301513671875
2020-11-09,582.9993286132812
2020-11-10,610.9512329101562
2020-11-11,612.4487915039062
2020-11-12,623.429931640625
2020-11-13,616.4419555664062
2020-11-16,624.92724609375
2020-11-17,622.9307861328125
2020-11-18,626.4247436523438
2020-11-19,618.937744140625
2020-11-20,621.9324340820312
2020-11-23,623.9290771484375
2020-11-24,623.429931640625
2020-11-25,611.4505004882812
2020-11-26,599.4710083007812
2020-11-27,596.975341796875
2020-11-30,597.4744873046875
2020-12-01,613.447021484375
2020-12-02,613.447021484375
2020-12-03,626.4247436523438
2020-12-04,630.9170532226562
2020-12-07,631.4161376953125
2020-12-08,628.4213256835938
2020-12-09,629.9188232421875
2020-12-10,665.8571166992188
2020-12-11,643.894775390625
2020-12-14,655.874267578125
2020-12-15,651.881103515625
2020-12-16,657.8707275390625
2020-12-17,653.37841796875
2020-12-18,647.3887329101562
2020-12-21,628.9204711914062
2020-12-22,633.4127197265625
2020-12-23,638.4041748046875
2020-12-24,642.3973388671875
2020-12-29,663.3614501953125
2020-12-30,652.3801879882812
2020-12-31,642.3973388671875
2021-01-04,660.8656616210938
2021-01-05,667.853759765625
2021-01-06,679.8331298828125
2021-01-07,666.8554077148438
2021-01-08,658.369873046875
2021-01-11,650.383544921875
2021-01-12,654.3767700195312
2021-01-13,637.905029296875
2021-01-14,653.37841796875
2021-01-15,650.8828125
2021-01-18,649.3853759765625
2021-01-19,638.4041748046875
2021-01-20,650.8828125
2021-01-21,660.366455078125
2021-01-22,660.366455078125
2021-01-25,657.37158203125
2021-01-26,668.8519287109375
2021-01-27,675.3407592773438
2021-01-28,671.8468627929688
2021-01-29,663.8604736328125
2021-02-01,673.8434448242188
2021-02-02,666.8554077148438
2021-02-03,677.33740234375
2021-02-04,691.8125
2021-02-05,697.8023071289062
2021-02-08,689.8159790039062
2021-02-09,692.8108520507812
2021-02-10,685.82275390625
2021-02-11,687.3201904296875
2021-02-12,688.3184814453125
2021-02-15,705.2893676757812
2021-02-16,698.8005981445312
2021-02-17,700.7970581054688
2021-02-18,709.2825317382812
2021-02-19,710.2808837890625
2021-02-22,708.7833862304688
2021-02-23,724.755859375
2021-02-24,725.2550659179688
2021-02-25,693.8091430664062
2021-02-26,707.7850952148438
2021-03-01,714.773193359375
2021-03-02,710.7799072265625
2021-03-03,732.2430419921875
2021-03-04,729.2482299804688
2021-03-05,723.7577514648438
2021-03-08,742.7250366210938
2021-03-09,756.2020874023438
2021-03-10,765.1866455078125
2021-03-11,759.1969604492188
2021-03-12,761.1934814453125
2021-03-15,753.7062377929688
2021-03-16,761.692626953125
2021-03-17,757.6994018554688
2021-03-18,758.1985473632812
2021-03-19,759.6959838867188
2021-03-22,747.2174072265625
2021-03-23,742.2259521484375
2021-03-24,748.7149047851562
2021-03-25,741.2277221679688
2021-03-26,747.2174072265625
2021-03-29,744.2225952148438
2021-03-30,751.2105712890625
2021-03-31,751.709716796875
2021-04-01,760.1951293945312
2021-04-06,762.69091796875
2021-04-07,774.171142578125
2021-04-08,782.6565551757812
2021-04-09,785.6513671875
2021-04-12,780.160888671875
2021-04-13,782.1574096679688
2021-04-14,785.1522827148438
2021-04-15,789.6445922851562
2021-04-16,794.6360473632812
2021-04-19,802.622314453125
2021-04-20,789.6445922851562
2021-04-21,779.16259765625
2021-04-22,787.6480712890625
2021-04-23,798.1300048828125
2021-04-26,793.6376953125
2021-04-27,783.6548461914062
2021-04-28,783.1557006835938
2021-04-29,788.1470947265625
2021-04-30,780.160888671875
2021-05-04,781.6583251953125
2021-05-05,792.140380859375
2021-05-06,797.1317749023438
2021-05-07,807.61376953125
2021-05-10,814.6017456054688
2021-05-11,800.625732421875
2021-05-12,789.6445922851562
2021-05-13,780.2288818359375
2021-05-14,793.2077026367188
2021-05-17,788.715087890625
2021-05-18,793.2077026367188
2021-05-19,788.715087890625
2021-05-20,776.734619140625
2021-05-21,774.2386474609375
2021-05-24,774.2386474609375
2021-05-25,772.7411499023438
2021-05-26,776.734619140625
2021-05-27,776.734619140625
2021-05-28,781.227294921875
2021-06-01,794.705322265625
2021-06-02,792.2093505859375
2021-06-03,795.2045288085938
2021-06-04,779.2305297851562
2021-06-07,788.715087890625
2021-06-08,786.7184448242188
2021-06-09,775.7362670898438
2021-06-10,768.2484130859375
2021-06-11,768.2484130859375
2021-06-14,762.7574462890625
2021-06-15,757.7655639648438
2021-06-16,760.2614135742188
2021-06-17,761.2598266601562
2021-06-18,784.7215576171875
2021-06-21,794.2060546875
2021-06-22,807.1849365234375
2021-06-23,822.1605834960938
2021-06-24,798.1995849609375
2021-06-25,796.7020874023438
2021-06-28,782.724853515625
2021-06-29,789.2142333984375
2021-06-30,767.25
2021-07-01,779.729736328125
2021-07-02,787.7167358398438
2021-07-05,796.202880859375
2021-07-06,787.217529296875
2021-07-07,795.2045288085938
2021-07-08,776.734619140625
2021-07-09,804.6890869140625
2021-07-12,799.1978759765625
2021-07-13,802.6922607421875
2021-07-14,799.1978759765625
2021-07-15,797.700439453125
2021-07-16,800.6956176757812
2021-07-19,779.729736328125
2021-07-20,787.7167358398438
2021-07-21,813.6743774414062
2021-07-22,840.1312866210938
2021-07-23,847.1199951171875
2021-07-26,838.1346435546875
2021-07-27,831.6452026367188
2021-07-28,842.1281127929688
2021-07-29,865.5897827148438
2021-07-30,849.1166381835938
2021-08-02,864.09228515625
2021-08-03,876.5718994140625
2021-08-04,880.0662841796875
2021-08-05,893.1099243164062
2021-08-06,896.6044311523438
2021-08-09,888.11767578125
2021-08-10,907.088134765625
2021-08-11,914.5765991210938
2021-08-12,910.5827026367188
2021-08-13,915.574951171875
2021-08-16,911.5812377929688
2021-08-17,910.08349609375
2021-08-18,904.592041015625
2021-08-19,897.60302734375
2021-08-20,900.0989990234375
2021-08-23,893.6092529296875
2021-08-24,883.624755859375
2021-08-25,888.616943359375
2021-08-26,896.105224609375
2021-08-27,888.11767578125
2021-08-31,918.0711059570312
2021-09-01,909.0849609375
2021-09-02,907.088134765625
2021-09-03,916.573486328125
2021-09-06,926.0586547851562
2021-09-07,931.5501098632812
2021-09-08,866.651123046875
2021-09-09,850.1767578125
2021-09-10,844.6853637695312
2021-09-13,833.2032470703125
2021-09-14,840.1923828125
2021-09-15,827.7117309570312
2021-09-16,844.6853637695312
2021-09-17,848.6790771484375
2021-09-20,825.7149047851562
2021-09-21,842.6884155273438
2021-09-22,851.6744995117188
2021-09-23,843.187744140625
2021-09-24,841.6900024414062
2021-09-27,836.69775390625
2021-09-28,827.7117309570312
2021-09-29,826.214111328125
2021-09-30,809.7396850585938
2021-10-01,807.2435913085938
2021-10-04,804.2482299804688
2021-10-05,798.7567138671875
2021-10-06,789.7708740234375
2021-10-07,804.7474975585938
2021-10-08,808.7412719726562
2021-10-11,809.7396850585938
2021-10-12,807.7427978515625
2021-10-13,809.7396850585938
2021-10-14,810.2388916015625
2021-10-15,810.7380981445312
2021-10-18,808.7412719726562
2021-10-19,806.2451782226562
2021-10-20,806.7443237304688
2021-10-21,808.2420043945312
2021-10-22,806.7443237304688
2021-10-25,808.7412719726562
2021-10-26,807.2435913085938
2021-10-27,804.2482299804688
2021-10-28,820.223388671875
2021-10-29,824.71630859375
2021-11-01,825.7149047851562
2021-11-02,837.197021484375
2021-11-03,843.6868896484375
2021-11-04,855.6682739257812
2021-11-05,865.6527099609375
2021-11-08,854.6697387695312
2021-11-09,848.6790771484375
2021-11-10,849.1783447265625
2021-11-11,845.6837158203125
2021-11-12,848.6790771484375
2021-11-15,844.1861572265625
2021-11-16,840.1923828125
2021-11-17,849.677490234375
2021-11-18,861.1597900390625
2021-11-19,855.6682739257812
2021-11-22,850.1767578125
2021-11-23,844.6853637695312
2021-11-24,842.6884155273438
2021-11-25,844.6853637695312
2021-11-26,830.2078857421875
2021-11-29,838.6946411132812
2021-11-30,827.7117309570312
2021-12-01,845.6837158203125
2021-12-02,854.1705932617188
2021-12-03,848.6790771484375
2021-12-06,852.6729125976562
2021-12-07,866.651123046875
2021-12-08,868.6480712890625
2021-12-09,883.1255493164062
2021-12-10,863.6558227539062
2021-12-13,859.1627197265625
2021-12-14,855.1690673828125
2021-12-15,853.6712646484375
2021-12-16,851.6744995117188
2021-12-17,856.1675415039062
2021-12-20,856.6666259765625
2021-12-21,871.6433715820312
2021-12-22,883.624755859375
2021-12-23,890.1145629882812
2021-12-24,902.095947265625
2021-12-29,913.5780639648438
2021-12-30,912.0803833007812
2021-12-31,908.0866088867188
2022-01-04,926.5579223632812
2022-01-05,922.5641479492188
2022-01-06,907.088134765625
2022-01-07,905.0912475585938
2022-01-10,887.6184692382812
2022-01-11,891.113037109375
2022-01-12,896.105224609375
2022-01-13,888.616943359375
2022-01-14,878.13330078125
2022-01-17,893.1099243164062
2022-01-18,883.1255493164062
2022-01-19,878.6324462890625
2022-01-20,867.6495361328125
2022-01-21,856.1675415039062
2022-01-24,825.215576171875
2022-01-25,829.7085571289062
2022-01-26,833.2032470703125
2022-01-27,840.6915283203125
2022-01-28,831.206298828125
2022-01-31,839.6931762695312
2022-02-01,865.1535034179688
2022-02-02,879.6309204101562
2022-02-03,854.6697387695312
2022-02-04,834.7008056640625
2022-02-07,832.7039794921875
2022-02-08,841.1907958984375
2022-02-09,863.1566162109375
2022-02-10,865.6527099609375
2022-02-11,860.1612548828125
2022-02-14,856.6666259765625
2022-02-15,867.6495361328125
2022-02-16,844.6853637695312
2022-02-17,834.7008056640625
2022-02-18,831.7054443359375
2022-02-21,822.2203369140625
2022-02-22,822.7195434570312
2022-02-23,830.7070922851562
2022-02-24,719.3803100585938
2022-02-25,743.84228515625
2022-02-28,745.8391723632812
2022-03-01,707.8982543945312
2022-03-02,720.8780517578125
2022-03-03,687.43017578125
2022-03-04,650.4876098632812
2022-03-07,653.982177734375
2022-03-08,651.4860229492188
2022-03-09,696.4160766601562
2022-03-10,682.4378662109375
2022-03-11,677.445556640625
2022-03-14,701.4083862304688
2022-03-15,686.930908203125
2022-03-16,710.8935546875
2022-03-17,709.8950805664062
2022-03-18,715.3865356445312
2022-03-21,703.9044799804688
2022-03-22,707.3989868164062
2022-03-23,696.9153442382812
2022-03-24,692.9215698242188
2022-03-25,690.4254760742188
2022-03-28,695.417724609375
2022-03-29,715.8858642578125
2022-03-30,689.427001953125
2022-03-31,668.9588012695312
2022-04-01,676.9462280273438
2022-04-04,687.43017578125
2022-04-05,676.9462280273438
2022-04-06,656.9774780273438
2022-04-07,645.9945678710938
2022-04-08,648.9898681640625
2022-04-11,646.4937133789062
2022-04-12,654.4813842773438
2022-04-13,646.4937133789062
2022-04-14,653.982177734375
2022-04-19,656.9774780273438
2022-04-20,666.9619140625
2022-04-21,673.9510498046875
2022-04-22,667.4611206054688
2022-04-25,649.98828125
2022-04-26,656.4782104492188
2022-04-27,664.9650268554688
2022-04-28,707.3989868164062
2022-04-29,713.3896484375
2022-05-03,712.8904418945312
2022-05-04,706.8997802734375
2022-05-05,698.9122314453125
2022-05-06,704.9028930664062
2022-05-09,699.9107055664062
2022-05-10,695.9168090820312
2022-05-11,698.9122314453125
2022-05-12,689.5856323242188
2022-05-13,711.5564575195312
2022-05-16,711.5564575195312
2022-05-17,715.5511474609375
2022-05-18,699.072998046875
2022-05-19,690.5843505859375
2022-05-20,698.5736694335938
2022-05-23,717.5484619140625
2022-05-24,713.054443359375
2022-05-25,718.0478515625
2022-05-26,731.5299072265625
2022-05-27,739.02001953125
2022-05-30,735.5245971679688
2022-05-31,726.5364990234375
2022-06-01,727.5352172851562
2022-06-06,728.0346069335938
2022-06-07,719.0465087890625
2022-06-08,719.0465087890625
2022-06-09,717.0491333007812
2022-06-10,688.0875854492188
2022-06-13,671.609375
2022-06-14,665.1180419921875
2022-06-15,681.0968627929688
2022-06-16,706.5631103515625
2022-06-17,715.5511474609375
2022-06-20,722.5418701171875
2022-06-21,723.041259765625
2022-06-22,724.5391845703125
2022-06-23,706.063720703125
2022-06-24,706.063720703125
2022-06-27,718.5471801757812
2022-06-28,721.0438842773438
2022-06-29,711.05712890625
2022-06-30,694.5790405273438
2022-07-01,690.0850219726562
2022-07-04,689.0862426757812
2022-07-05,680.0982055664062
2022-07-06,688.5869140625
2022-07-07,711.05712890625
2022-07-08,708.5604858398438
2022-07-11,712.5551147460938
2022-07-12,731.0306396484375
2022-07-13,733.0279541015625
2022-07-14,735.5245971679688
2022-07-15,754.0001220703125
2022-07-18,751.0042114257812
2022-07-19,770.9776611328125
2022-07-20,778.4677124023438
2022-07-21,791.450439453125
2022-07-22,791.9498901367188
2022-07-25,785.9578247070312
2022-07-26,771.9764404296875
2022-07-27,784.9591064453125
2022-07-28,819.9127197265625
2022-07-29,839.386962890625
2022-08-01,846.8770751953125
2022-08-02,838.8875732421875
2022-08-03,851.8704223632812
2022-08-04,841.458251953125
2022-08-05,836.4644775390625
2022-08-08,841.9577026367188
2022-08-09,828.9736938476562
2022-08-10,839.4607543945312
2022-08-11,829.4730834960938
2022-08-12,827.9749755859375
2022-08-15,824.9786987304688
2022-08-16,827.4755249023438
2022-08-17,815.9898071289062
2022-08-18,812.9934692382812
2022-08-19,808.4991455078125
2022-08-22,799.0108032226562
2022-08-23,792.0194702148438
2022-08-24,789.023193359375
2022-08-25,785.527587890625
2022-08-26,770.0466918945312
2022-08-30,767.5497436523438
2022-08-31,759.0602416992188
2022-09-01,741.0824584960938
2022-09-02,748.0738525390625
2022-09-05,724.1035766601562
2022-09-06,735.5892944335938
2022-09-07,731.5942993164062
2022-09-08,744.0787963867188
2022-09-09,751.070068359375
2022-09-12,769.54736328125
2022-09-13,755.0652465820312
2022-09-14,736.0887451171875
2022-09-15,748.0738525390625
2022-09-16,736.0887451171875
2022-09-20,723.6041259765625
2022-09-21,737.5867919921875
2022-09-22,734.590576171875
2022-09-23,719.609130859375
2022-09-26,711.6190185546875
2022-09-27,712.6177368164062
2022-09-28,725.6016845703125
2022-09-29,674.1653442382812
2022-09-30,681.6560668945312
2022-10-03,690.6449584960938
2022-10-04,716.1134033203125
2022-10-05,712.6177368164062
2022-10-06,712.1184692382812
2022-10-07,704.627685546875
2022-10-10,704.627685546875
2022-10-11,709.1221313476562
2022-10-12,700.6326293945312
2022-10-13,713.6165161132812
2022-10-14,710.6202392578125
2022-10-17,726.6004638671875
2022-10-18,726.1011352539062
2022-10-19,715.6140747070312
2022-10-20,715.1146850585938
2022-10-21,707.1245727539062
2022-10-24,704.627685546875
2022-10-25,708.1234130859375
2022-10-26,724.6029663085938
2022-10-27,738.0862426757812
2022-10-28,738.0862426757812
2022-10-31,743.0800170898438
2022-11-01,764.5535278320312
2022-11-02,766.5509643554688
2022-11-03,770.0466918945312
2022-11-04,793.5176391601562
2022-11-07,805.00341796875
2022-11-08,813.492919921875
2022-11-09,807.0009155273438
2022-11-10,831.4705810546875
2022-11-11,843.4557495117188
2022-11-14,845.9526977539062
2022-11-15,843.4557495117188
2022-11-16,828.4742431640625
2022-11-17,834.96630859375
2022-11-18,843.9552001953125
2022-11-21,854.941650390625
2022-11-22,864.4298706054688
2022-11-23,873.9180908203125
2022-11-24,874.41748046875
2022-11-25,877.9131469726562
2022-11-28,843.4557495117188
2022-11-29,845.4532470703125
2022-11-30,829.4730834960938
2022-12-01,850.9465942382812
2022-12-02,835.4656372070312
2022-12-05,837.9625244140625
2022-12-06,826.476806640625
2022-12-07,817.9873046875
2022-12-08,807.9996948242188
2022-12-09,818.986083984375
2022-12-12,805.00341796875
2022-12-13,813.9923095703125
2022-12-14,819.98486328125
2022-12-15,814.49169921875
2022-12-16,797.5127563476562
2022-12-19,803.5053100585938
2022-12-20,800.509033203125
2022-12-21,818.986083984375
2022-12-22,817.9873046875
2022-12-23,822.9811401367188
2022-12-28,817.4879150390625
2022-12-29,818.4867553710938
2022-12-30,818.986083984375
2023-01-03,837.9625244140625
2023-01-04,868.92431640625
2023-01-05,879.4113159179688
2023-01-06,895.3914794921875
2023-01-09,884.9044799804688
2023-01-10,885.4038696289062
2023-01-11,888.400146484375
2023-01-12,894.89208984375
2023-01-13,917.3642578125
2023-01-16,924.85498046875
2023-01-17,913.3692016601562
2023-01-18,917.8636474609375
2023-01-19,917.3642578125
2023-01-20,923.8561401367188
2023-01-23,924.85498046875
2023-01-24,929.848876953125
2023-01-25,910.872314453125
2023-01-26,914.8673095703125
2023-01-27,917.8636474609375
2023-01-30,919.861083984375
2023-01-31,910.872314453125
2023-02-01,915.8660888671875
2023-02-02,924.85498046875
2023-02-03,929.848876953125
2023-02-06,925.3543701171875
2023-02-07,911.87109375
2023-02-08,918.8624267578125
2023-02-09,920.3605346679688
2023-02-10,900.8847045898438
2023-02-13,908.8746948242188
2023-02-14,904.38037109375
2023-02-15,913.3692016601562
2023-02-16,917.8636474609375
2023-02-17,933.3446044921875
2023-02-20,939.8364868164062
2023-02-21,921.359375
2023-02-22,918.3630981445312
2023-02-23,924.3555908203125
2023-02-24,913.8685913085938
2023-02-27,906.8772583007812
