Date,BWY.L
2019-05-14,2972.490966796875
2019-05-15,2942.567626953125
2019-05-16,2961.519287109375
2019-05-17,2959.5244140625
2019-05-20,2899.675537109375
2019-05-21,2958.527099609375
2019-05-22,2864.763916015625
2019-05-23,2777.47265625
2019-05-24,2785.454345703125
2019-05-28,2783.45849609375
2019-05-29,2742.55517578125
2019-05-30,2773.482177734375
2019-05-31,2734.573486328125
2019-06-03,2702.648681640625
2019-06-04,2768.493896484375
2019-06-05,2807.402587890625
2019-06-06,2796.42822265625
2019-06-07,2810.395751953125
2019-06-10,2818.376708984375
2019-06-11,2789.444580078125
2019-06-12,2773.482177734375
2019-06-13,2765.5009765625
2019-06-14,2750.53662109375
2019-06-17,2747.543212890625
2019-06-18,2735.571533203125
2019-06-19,2717.613525390625
2019-06-20,2732.578369140625
2019-06-21,2716.615966796875
2019-06-24,2703.646484375
2019-06-25,2698.658203125
2019-06-26,2691.67431640625
2019-06-27,2704.643798828125
2019-06-28,2778.470458984375
2019-07-01,2810.395751953125
2019-07-02,2808.400146484375
2019-07-03,2823.364990234375
2019-07-04,2827.35546875
2019-07-05,2753.529052734375
2019-07-08,2741.55712890625
2019-07-09,2721.60400390625
2019-07-10,2703.646484375
2019-07-11,2752.53125
2019-07-12,2818.376708984375
2019-07-15,2816.381591796875
2019-07-16,2839.326904296875
2019-07-17,2844.31591796875
2019-07-18,2842.320068359375
2019-07-19,2833.341552734375
2019-07-22,2887.215087890625
2019-07-23,2902.179443359375
2019-07-24,2978.001708984375
2019-07-25,2969.022705078125
2019-07-26,2995.959228515625
2019-07-29,3002.942626953125
2019-07-30,2962.039306640625
2019-07-31,2963.03662109375
2019-08-01,2978.001708984375
2019-08-02,2914.15185546875
2019-08-05,2861.27587890625
2019-08-06,2861.27587890625
2019-08-07,2875.242919921875
2019-08-08,2810.395751953125
2019-08-09,2799.42138671875
2019-08-12,2805.406982421875
2019-08-13,2819.37451171875
2019-08-14,2795.430419921875
2019-08-15,2763.506103515625
2019-08-16,2794.43310546875
2019-08-19,2843.318115234375
2019-08-20,2803.412353515625
2019-08-21,2842.320068359375
2019-08-22,2869.257568359375
2019-08-23,2882.22705078125
2019-08-27,2919.139892578125
2019-08-28,2818.376708984375
2019-08-29,2849.304443359375
2019-08-30,2894.198974609375
2019-09-02,2953.059814453125
2019-09-03,2915.149169921875
2019-09-04,2917.144287109375
2019-09-05,2969.022705078125
2019-09-06,3019.903076171875
2019-09-09,3028.881591796875
2019-09-10,3082.755615234375
2019-09-11,3161.5703125
2019-09-12,3148.600341796875
2019-09-13,3293.2607421875
2019-09-16,3245.373291015625
2019-09-17,3230.408447265625
2019-09-18,3207.462646484375
2019-09-19,3216.441650390625
2019-09-20,3283.2841796875
2019-09-23,3272.309814453125
2019-09-24,3240.385009765625
2019-09-25,3234.39892578125
2019-09-26,3246.37109375
2019-09-27,3274.305419921875
2019-09-30,3338.155029296875
2019-10-01,3347.1337890625
2019-10-02,3230.408447265625
2019-10-03,3221.4296875
2019-10-04,3231.40625
2019-10-07,3228.413330078125
2019-10-08,3177.532958984375
2019-10-09,3135.631103515625
2019-10-10,3192.49755859375
2019-10-11,3527.709716796875
2019-10-14,3483.81298828125
2019-10-15,3362.098876953125
2019-10-16,3362.098876953125
2019-10-17,3352.123046875
2019-10-18,3371.078125
2019-10-21,3348.131591796875
2019-10-22,3323.1904296875
2019-10-23,3252.356689453125
2019-10-24,3225.42041015625
2019-10-25,3219.433837890625
2019-10-28,3225.42041015625
2019-10-29,3197.48583984375
2019-10-30,3196.488037109375
2019-10-31,3152.59130859375
2019-11-01,3182.52099609375
2019-11-04,3152.59130859375
2019-11-05,3190.501708984375
2019-11-06,3160.572509765625
2019-11-07,3207.462646484375
2019-11-08,3160.572509765625
2019-11-11,3241.3828125
2019-11-12,3223.4248046875
2019-11-13,3226.41796875
2019-11-14,3212.451171875
2019-11-15,3289.270263671875
2019-11-18,3298.249267578125
2019-11-19,3296.25390625
2019-11-20,3309.222900390625
2019-11-21,3285.279541015625
2019-11-22,3347.1337890625
2019-11-25,3402.00537109375
2019-11-26,3416.97021484375
2019-11-27,3466.852783203125
2019-11-28,3412.9638671875
2019-11-29,3332.130615234375
2019-12-02,3306.18408203125
2019-12-03,3308.18017578125
2019-12-04,3364.06494140625
2019-12-05,3359.074951171875
2019-12-06,3387.017578125
2019-12-09,3436.914794921875
2019-12-10,3398.99267578125
2019-12-11,3394.0029296875
2019-12-12,3419.949462890625
2019-12-13,3823.11865234375
2019-12-16,3880.0009765625
2019-12-17,3822.120849609375
2019-12-18,3771.225341796875
2019-12-19,3751.266357421875
2019-12-20,3738.293212890625
2019-12-23,3752.264404296875
2019-12-24,3782.20263671875
2019-12-27,3791.18408203125
2019-12-30,3798.169677734375
2019-12-31,3799.167724609375
2020-01-02,3842.0791015625
2020-01-03,3811.142822265625
2020-01-06,3817.130859375
2020-01-07,3879.003173828125
2020-01-08,3849.064697265625
2020-01-09,3850.06298828125
2020-01-10,3834.095703125
2020-01-13,3891.976318359375
2020-01-14,3990.77294921875
2020-01-15,3936.8837890625
2020-01-16,3956.8427734375
2020-01-17,3995.762451171875
2020-01-20,4046.657470703125
2020-01-21,4063.622314453125
2020-01-22,4031.688720703125
2020-01-23,4011.729736328125
2020-01-24,4083.5810546875
2020-01-27,4002.748046875
2020-01-28,4033.68408203125
2020-01-29,4009.73388671875
2020-01-30,3993.7666015625
2020-01-31,3976.8017578125
2020-02-03,3998.75634765625
2020-02-04,4078.591552734375
2020-02-05,4091.564697265625
2020-02-06,4055.63916015625
2020-02-07,4023.705078125
2020-02-10,4029.692138671875
2020-02-11,4071.60595703125
2020-02-12,4152.439453125
2020-02-13,4171.400390625
2020-02-14,4222.29541015625
2020-02-17,4234.27099609375
2020-02-18,4216.30810546875
2020-02-19,4301.13330078125
2020-02-20,4257.2236328125
2020-02-21,4288.15966796875
2020-02-24,4195.35107421875
2020-02-25,4068.612060546875
2020-02-26,4017.716796875
2020-02-27,3813.138916015625
2020-02-28,3715.340087890625
2020-03-02,3667.439208984375
2020-03-03,3776.215087890625
2020-03-04,3755.25830078125
2020-03-05,3670.433349609375
2020-03-06,3577.62451171875
2020-03-09,3350.093505859375
2020-03-10,3286.225341796875
2020-03-11,3253.292724609375
2020-03-12,2892.0380859375
2020-03-13,2703.4267578125
2020-03-16,2438.97216796875
2020-03-17,2164.53759765625
2020-03-18,2007.860595703125
2020-03-19,1875.1341552734375
2020-03-20,2009.8564453125
2020-03-23,1961.456298828125
2020-03-24,2066.7392578125
2020-03-25,2034.8050537109375
2020-03-26,2197.469970703125
2020-03-27,2087.696044921875
2020-03-30,2109.65087890625
2020-03-31,2151.564697265625
2020-04-01,2072.72705078125
2020-04-02,2073.725341796875
2020-04-03,1902.5777587890625
2020-04-06,2123.622314453125
2020-04-07,2280.29931640625
2020-04-08,2376.1015625
2020-04-09,2542.7578125
2020-04-14,2339.177978515625
2020-04-15,2220.42236328125
2020-04-16,2278.303466796875
2020-04-17,2432.984130859375
2020-04-20,2312.2333984375
2020-04-21,2300.258056640625
2020-04-22,2414.023193359375
2020-04-23,2656.523193359375
2020-04-24,2688.45751953125
2020-04-27,2654.527587890625
2020-04-28,2738.354736328125
2020-04-29,2797.233154296875
2020-04-30,2657.521484375
2020-05-01,2714.40380859375
2020-05-04,2642.552001953125
2020-05-05,2619.599365234375
2020-05-06,2574.69189453125
2020-05-07,2675.484130859375
2020-05-11,2575.68994140625
2020-05-12,2456.9345703125
2020-05-13,2428.992431640625
2020-05-14,2308.24169921875
2020-05-15,2418.014892578125
2020-05-18,2496.85302734375
2020-05-19,2542.7578125
2020-05-20,2417.017333984375
2020-05-21,2437.97412109375
2020-05-22,2447.95361328125
2020-05-26,2638.560546875
2020-05-27,2636.564453125
2020-05-28,2694.4453125
2020-05-29,2564.712646484375
2020-06-01,2671.49267578125
2020-06-02,2721.39013671875
2020-06-03,2816.194580078125
2020-06-04,2863.097412109375
2020-06-05,2928.961669921875
2020-06-08,2951.9140625
2020-06-09,2783.26220703125
2020-06-10,2739.352783203125
2020-06-11,2604.6298828125
2020-06-12,2647.541748046875
2020-06-15,2580.6796875
2020-06-16,2658.51904296875
2020-06-17,2668.49853515625
2020-06-18,2623.59130859375
2020-06-19,2653.529296875
2020-06-22,2692.44921875
2020-06-23,2617.603271484375
2020-06-24,2511.82177734375
2020-06-25,2546.749755859375
2020-06-26,2551.739501953125
2020-06-29,2560.720947265625
2020-06-30,2540.76220703125
2020-07-01,2522.798828125
2020-07-02,2555.730712890625
2020-07-03,2493.8583984375
2020-07-06,2585.669189453125
2020-07-07,2572.6962890625
2020-07-08,2562.717041015625
2020-07-09,2586.66748046875
2020-07-10,2645.546142578125
2020-07-13,2681.47216796875
2020-07-14,2588.662841796875
2020-07-15,2664.5068359375
2020-07-16,2642.552001953125
2020-07-17,2613.61181640625
2020-07-20,2680.473876953125
2020-07-21,2652.531494140625
2020-07-22,2667.500732421875
2020-07-23,2667.500732421875
2020-07-24,2616.60546875
2020-07-27,2631.574951171875
2020-07-28,2760.3095703125
2020-07-29,2644.548095703125
2020-07-30,2575.68994140625
2020-07-31,2540.76220703125
2020-08-03,2575.68994140625
2020-08-04,2575.68994140625
2020-08-05,2619.599365234375
2020-08-06,2544.75390625
2020-08-07,2595.649169921875
2020-08-10,2559.722900390625
2020-08-11,2450.947509765625
2020-08-12,2422.00732421875
2020-08-13,2436.975830078125
2020-08-14,2412.02734375
2020-08-17,2445.95703125
2020-08-18,2489.866455078125
2020-08-19,2449.948974609375
2020-08-20,2431.986328125
2020-08-21,2382.08935546875
2020-08-24,2374.105712890625
2020-08-25,2295.2685546875
2020-08-26,2353.14892578125
2020-08-27,2340.175537109375
2020-08-28,2384.084716796875
2020-09-01,2345.165283203125
2020-09-02,2472.902099609375
2020-09-03,2413.025146484375
2020-09-04,2358.138916015625
2020-09-07,2416.01904296875
2020-09-08,2370.114013671875
2020-09-09,2357.140869140625
2020-09-10,2399.053955078125
2020-09-11,2369.115966796875
2020-09-14,2406.03955078125
2020-09-15,2440.967529296875
2020-09-16,2439.969970703125
2020-09-17,2426.996337890625
2020-09-18,2299.259765625
2020-09-21,2145.576904296875
2020-09-22,2055.76220703125
2020-09-23,2123.622314453125
2020-09-24,2217.4287109375
2020-09-25,2245.37109375
2020-09-28,2350.15478515625
2020-09-29,2281.296875
2020-09-30,2346.1630859375
2020-10-01,2383.0869140625
2020-10-02,2404.0439453125
2020-10-05,2446.955322265625
2020-10-06,2499.84619140625
2020-10-07,2504.8359375
2020-10-08,2590.6591796875
2020-10-09,2624.58935546875
2020-10-12,2687.4599609375
2020-10-13,2661.5126953125
2020-10-14,2688.45751953125
2020-10-15,2661.5126953125
2020-10-16,2603.63232421875
2020-10-19,2620.597412109375
2020-10-20,2524.79443359375
2020-10-21,2511.82177734375
2020-10-22,2506.831787109375
2020-10-23,2542.7578125
2020-10-26,2467.912353515625
2020-10-27,2312.2333984375
2020-10-28,2334.18798828125
2020-10-29,2330.19580078125
2020-10-30,2330.19580078125
2020-11-02,2346.1630859375
2020-11-03,2414.023193359375
2020-11-04,2465.916259765625
2020-11-05,2520.80322265625
2020-11-06,2540.76220703125
2020-11-09,2910.0009765625
2020-11-10,2896.02978515625
2020-11-11,2981.852294921875
2020-11-12,2900.021240234375
2020-11-13,2951.9140625
2020-11-16,2971.873291015625
2020-11-17,3001.811279296875
2020-11-18,3076.656982421875
2020-11-19,3053.70458984375
2020-11-20,3063.683837890625
2020-11-23,3086.636962890625
2020-11-24,3065.679931640625
2020-11-25,3004.80517578125
2020-11-26,2869.561767578125
2020-11-27,2888.525634765625
2020-11-30,2825.64501953125
2020-12-01,3004.306640625
2020-12-02,2955.3994140625
2020-12-03,2994.325439453125
2020-12-04,2974.363037109375
2020-12-07,2873.55419921875
2020-12-08,2882.53662109375
2020-12-09,2919.467041015625
2020-12-10,2756.775390625
2020-12-11,2712.85888671875
2020-12-14,2765.758544921875
2020-12-15,2851.595703125
2020-12-16,2890.522216796875
2020-12-17,2905.49365234375
2020-12-18,2836.6240234375
2020-12-21,2795.701904296875
2020-12-22,2853.591796875
2020-12-23,2954.401123046875
2020-12-24,2957.395263671875
2020-12-29,3038.24169921875
2020-12-30,3034.249755859375
2020-12-31,2949.41015625
2021-01-04,2908.48828125
2021-01-05,2932.4423828125
2021-01-06,2982.34765625
2021-01-07,2969.37255859375
2021-01-08,3041.236328125
2021-01-11,2987.33837890625
2021-01-12,2915.474365234375
2021-01-13,2901.501220703125
2021-01-14,2901.501220703125
2021-01-15,2884.533447265625
2021-01-18,2905.49365234375
2021-01-19,2866.567138671875
2021-01-20,2900.5029296875
2021-01-21,2889.5244140625
2021-01-22,2843.610595703125
2021-01-25,2813.66796875
2021-01-26,2776.737548828125
2021-01-27,2716.85107421875
2021-01-28,2762.764404296875
2021-01-29,2749.788818359375
2021-02-01,2817.65966796875
2021-02-02,2945.41796875
2021-02-03,2947.414306640625
2021-02-04,2997.319091796875
2021-02-05,3049.221435546875
2021-02-08,3024.2685546875
2021-02-09,3114.098388671875
2021-02-10,2924.457763671875
2021-02-11,2906.491943359375
2021-02-12,2930.4462890625
2021-02-15,3044.23046875
2021-02-16,3036.245849609375
2021-02-17,2906.491943359375
2021-02-18,2909.486328125
2021-02-19,2886.529296875
2021-02-22,2876.548583984375
2021-02-23,2870.559814453125
2021-02-24,2920.465087890625
2021-02-25,2863.57275390625
2021-02-26,2802.688232421875
2021-03-01,2991.330810546875
2021-03-02,2981.349609375
2021-03-03,3167.99609375
2021-03-04,3178.9755859375
2021-03-05,3153.0244140625
2021-03-08,3317.712646484375
2021-03-09,3262.81640625
2021-03-10,3289.765380859375
2021-03-11,3319.708984375
2021-03-12,3319.708984375
2021-03-15,3333.68212890625
2021-03-16,3373.6064453125
2021-03-17,3358.634765625
2021-03-18,3406.543701171875
2021-03-19,3421.515625
2021-03-22,3389.576416015625
2021-03-23,3485.39453125
2021-03-24,3406.543701171875
2021-03-25,3441.477783203125
2021-03-26,3456.449462890625
2021-03-29,3391.572021484375
2021-03-30,3451.458740234375
2021-03-31,3396.563232421875
2021-04-01,3446.46875
2021-04-06,3534.3017578125
2021-04-07,3573.228271484375
2021-04-08,3588.199951171875
2021-04-09,3644.09375
2021-04-12,3582.2109375
2021-04-13,3643.095703125
2021-04-14,3636.10888671875
2021-04-15,3704.978515625
2021-04-16,3702.982177734375
2021-04-19,3688.010498046875
2021-04-20,3623.13330078125
2021-04-21,3592.19189453125
2021-04-22,3628.123779296875
2021-04-23,3649.08447265625
2021-04-26,3643.095703125
2021-04-27,3641.099365234375
2021-04-28,3633.11474609375
2021-04-29,3617.14501953125
2021-04-30,3605.16796875
2021-05-04,3534.3017578125
2021-05-05,3609.16015625
2021-05-06,3653.076904296875
2021-05-07,3663.057861328125
2021-05-10,3645.092041015625
2021-05-11,3558.256591796875
2021-05-12,3529.31103515625
2021-05-13,3503.3603515625
2021-05-14,3505.356689453125
2021-05-17,3510.347412109375
2021-05-18,3515.337890625
2021-05-19,3490.3857421875
2021-05-20,3501.715087890625
2021-05-21,3481.750244140625
2021-05-24,3503.711181640625
2021-05-25,3484.744873046875
2021-05-26,3537.650390625
2021-05-27,3505.707763671875
2021-05-28,3571.58935546875
2021-06-01,3653.44189453125
2021-06-02,3682.390625
2021-06-03,3618.505126953125
2021-06-04,3577.57861328125
2021-06-07,3649.449951171875
2021-06-08,3593.5498046875
2021-06-09,3469.77197265625
2021-06-10,3403.89013671875
2021-06-11,3473.76513671875
2021-06-14,3474.76318359375
2021-06-15,3462.78466796875
2021-06-16,3478.755859375
2021-06-17,3447.811279296875
2021-06-18,3362.9638671875
2021-06-21,3378.93505859375
2021-06-22,3385.92236328125
2021-06-23,3345.994384765625
2021-06-24,3323.035400390625
2021-06-25,3293.089111328125
2021-06-28,3263.142822265625
2021-06-29,3284.10546875
2021-06-30,3234.1953125
2021-07-01,3294.087158203125
2021-07-02,3321.038818359375
2021-07-05,3362.9638671875
2021-07-06,3317.04638671875
2021-07-07,3337.010009765625
2021-07-08,3249.168212890625
2021-07-09,3308.062255859375
2021-07-12,3295.0859375
2021-07-13,3264.141357421875
2021-07-14,3311.05712890625
2021-07-15,3235.193359375
2021-07-16,3214.23046875
2021-07-19,3139.365478515625
2021-07-20,3202.25244140625
2021-07-21,3268.134033203125
2021-07-22,3290.09423828125
2021-07-23,3328.02685546875
2021-07-26,3287.10009765625
2021-07-27,3260.148193359375
2021-07-28,3262.14453125
2021-07-29,3296.083740234375
2021-07-30,3276.119140625
2021-08-02,3284.10546875
2021-08-03,3279.114501953125
2021-08-04,3254.1591796875
2021-08-05,3277.117919921875
2021-08-06,3331.021240234375
2021-08-09,3304.069091796875
2021-08-10,3345.994384765625
2021-08-11,3367.955078125
2021-08-12,3361.965576171875
2021-08-13,3359.96923828125
2021-08-16,3348.989013671875
2021-08-17,3297.082275390625
2021-08-18,3398.899169921875
2021-08-19,3350.985107421875
2021-08-20,3368.952880859375
2021-08-23,3321.038818359375
2021-08-24,3422.856201171875
2021-08-25,3452.802490234375
2021-08-26,3467.775634765625
2021-08-27,3451.803955078125
2021-08-31,3512.69482421875
2021-09-01,3508.701904296875
2021-09-02,3446.813232421875
2021-09-03,3457.793701171875
2021-09-06,3519.682373046875
2021-09-07,3475.76123046875
2021-09-08,3403.89013671875
2021-09-09,3430.841796875
2021-09-10,3406.885009765625
2021-09-13,3504.709228515625
2021-09-14,3460.7880859375
2021-09-15,3401.89404296875
2021-09-16,3440.82421875
2021-09-17,3433.83642578125
2021-09-20,3431.840087890625
2021-09-21,3428.845458984375
2021-09-22,3498.719970703125
2021-09-23,3473.76513671875
2021-09-24,3401.89404296875
2021-09-27,3392.910400390625
2021-09-28,3265.139404296875
2021-09-29,3246.17333984375
2021-09-30,3273.125
2021-10-01,3219.2216796875
2021-10-04,3212.234375
2021-10-05,3199.257568359375
2021-10-06,3148.348876953125
2021-10-07,3191.27197265625
2021-10-08,3192.270263671875
2021-10-11,3199.257568359375
2021-10-12,3209.23974609375
2021-10-13,3316.0478515625
2021-10-14,3352.9814453125
2021-10-15,3378.93505859375
2021-10-18,3345.994384765625
2021-10-19,3398.899169921875
2021-10-20,3334.015625
2021-10-21,3212.234375
2021-10-22,3161.3251953125
2021-10-25,3205.2470703125
2021-10-26,3313.053466796875
2021-10-27,3376.93896484375
2021-10-28,3329.024658203125
2021-10-29,3307.064208984375
2021-11-01,3239.185791015625
2021-11-02,3211.23583984375
2021-11-03,3182.2880859375
2021-11-04,3223.214599609375
2021-11-05,3213.232666015625
2021-11-08,3216.227294921875
2021-11-09,3162.323974609375
2021-11-10,3181.289794921875
2021-11-11,3214.23046875
2021-11-12,3151.34326171875
2021-11-15,3159.329345703125
2021-11-16,3161.3251953125
2021-11-17,3117.404296875
2021-11-18,3241.182373046875
2021-11-19,3227.20751953125
2021-11-22,3225.211181640625
2021-11-23,3228.20556640625
2021-11-24,3233.19677734375
2021-11-25,3256.1552734375
2021-11-26,3135.3720703125
2021-11-29,3165.318359375
2021-11-30,3112.413330078125
2021-12-01,3170.3095703125
2021-12-02,3125.203857421875
2021-12-03,3176.12548828125
2021-12-06,3193.099609375
2021-12-07,3245.02001953125
2021-12-08,3275.97265625
2021-12-09,3274.97412109375
2021-12-10,3229.044677734375
2021-12-13,3209.074951171875
2021-12-14,3215.06591796875
2021-12-15,3177.1240234375
2021-12-16,3206.07958984375
2021-12-17,3238.03076171875
2021-12-20,3169.136474609375
2021-12-21,3229.044677734375
2021-12-22,3313.9140625
2021-12-23,3323.899169921875
2021-12-24,3278.9677734375
2021-12-29,3357.846923828125
2021-12-30,3331.886474609375
2021-12-31,3330.887939453125
2022-01-04,3344.86669921875
2022-01-05,3289.95068359375
2022-01-06,3214.06787109375
2022-01-07,3226.049072265625
2022-01-10,3096.248046875
2022-01-11,3073.283447265625
2022-01-12,3017.369140625
2022-01-13,3031.34765625
2022-01-14,3010.3798828125
2022-01-17,3033.344482421875
2022-01-18,3001.393798828125
2022-01-19,3005.387939453125
2022-01-20,2990.410888671875
2022-01-21,2978.428955078125
2022-01-24,2798.704833984375
2022-01-25,2771.746337890625
2022-01-26,2775.740478515625
2022-01-27,2765.755615234375
2022-01-28,2803.697021484375
2022-01-31,2832.653076171875
2022-02-01,2831.654296875
2022-02-02,2889.5654296875
2022-02-03,2850.625244140625
2022-02-04,2785.724853515625
2022-02-07,2833.651123046875
2022-02-08,2903.5439453125
2022-02-09,2985.418212890625
2022-02-10,2997.39990234375
2022-02-11,3020.36474609375
2022-02-14,2968.4443359375
2022-02-15,2952.468994140625
2022-02-16,2930.502685546875
2022-02-17,2920.517822265625
2022-02-18,2931.5009765625
2022-02-21,2927.50732421875
2022-02-22,2932.499267578125
2022-02-23,2881.577880859375
2022-02-24,2717.8291015625
2022-02-25,2792.7138671875
2022-02-28,2879.580810546875
2022-03-01,2734.802978515625
2022-03-02,2810.6865234375
2022-03-03,2729.810302734375
2022-03-04,2675.893310546875
2022-03-07,2666.906982421875
2022-03-08,2649.93310546875
2022-03-09,2755.77099609375
2022-03-10,2692.867431640625
2022-03-11,2763.758544921875
2022-03-14,2863.605224609375
2022-03-15,2804.69580078125
2022-03-16,2896.5546875
2022-03-17,2883.574462890625
2022-03-18,2950.4716796875
2022-03-21,2862.60693359375
2022-03-22,2855.61767578125
2022-03-23,2763.758544921875
2022-03-24,2723.819580078125
2022-03-25,2586.03125
2022-03-28,2596.015869140625
2022-03-29,2489.179931640625
2022-03-30,2459.225830078125
2022-03-31,2428.2734375
2022-04-01,2437.25927734375
2022-04-04,2493.174072265625
2022-04-05,2496.1689453125
2022-04-06,2550.086181640625
2022-04-07,2501.1611328125
2022-04-08,2572.05322265625
2022-04-11,2560.07080078125
2022-04-12,2546.0927734375
2022-04-13,2523.1279296875
2022-04-14,2531.11572265625
2022-04-19,2546.0927734375
2022-04-20,2534.11083984375
2022-04-21,2543.097412109375
2022-04-22,2526.123291015625
2022-04-25,2498.166259765625
2022-04-26,2492.17578125
2022-04-27,2431.268798828125
2022-04-28,2446.24560546875
2022-04-29,2434.26416015625
2022-05-03,2454.2333984375
2022-05-04,2390.33154296875
2022-05-05,2399.31787109375
2022-05-06,2286.49072265625
2022-05-09,2228.57958984375
2022-05-10,2274.509521484375
2022-05-11,2274.509521484375
2022-05-12,2285.492431640625
2022-05-13,2300.4697265625
2022-05-16,2294.478515625
2022-05-17,2314.447998046875
2022-05-18,2303.465087890625
2022-05-19,2232.010986328125
2022-05-20,2279.9462890625
2022-05-23,2314.899658203125
2022-05-24,2287.935546875
2022-05-25,2294.926025390625
2022-05-26,2351.85009765625
2022-05-27,2345.858154296875
2022-05-30,2359.839111328125
2022-05-31,2332.875732421875
2022-06-01,2311.903564453125
2022-06-06,2347.855712890625
2022-06-07,2335.871337890625
2022-06-08,2321.890380859375
2022-06-09,2323.887451171875
2022-06-10,2263.9677734375
2022-06-13,2206.045654296875
2022-06-14,2278.94775390625
2022-06-15,2318.894287109375
2022-06-16,2179.08154296875
2022-06-17,2127.151123046875
2022-06-20,2092.197998046875
2022-06-21,2076.219482421875
2022-06-22,2077.218017578125
2022-06-23,2067.231201171875
2022-06-24,2149.12158203125
2022-06-27,2186.072265625
2022-06-28,2240.0
2022-06-29,2180.080078125
2022-06-30,2143.129638671875
2022-07-01,2152.117919921875
2022-07-04,2157.111083984375
2022-07-05,2117.16455078125
2022-07-06,2149.12158203125
2022-07-07,2153.116455078125
2022-07-08,2138.13671875
2022-07-11,2164.1015625
2022-07-12,2184.074951171875
2022-07-13,2161.10546875
2022-07-14,2192.06396484375
2022-07-15,2281.94384765625
2022-07-18,2290.931884765625
2022-07-19,2343.860595703125
2022-07-20,2345.858154296875
2022-07-21,2414.765869140625
2022-07-22,2400.78466796875
2022-07-25,2428.74755859375
2022-07-26,2395.791259765625
2022-07-27,2388.80029296875
2022-07-28,2434.739013671875
2022-07-29,2442.728515625
2022-08-01,2460.704345703125
2022-08-02,2284.93994140625
2022-08-03,2354.845947265625
2022-08-04,2384.80615234375
2022-08-05,2332.875732421875
2022-08-08,2337.869140625
2022-08-09,2284.93994140625
2022-08-10,2390.7978515625
2022-08-11,2332.875732421875
2022-08-12,2338.867431640625
2022-08-15,2324.88623046875
2022-08-16,2294.926025390625
2022-08-17,2231.01171875
2022-08-18,2262.96923828125
2022-08-19,2219.0283203125
2022-08-22,2165.100341796875
2022-08-23,2142.131103515625
2022-08-24,2099.188720703125
2022-08-25,2074.22216796875
2022-08-26,2088.203369140625
2022-08-30,2082.211181640625
2022-08-31,2040.2674560546875
2022-09-01,1979.848388671875
2022-09-02,1962.871337890625
2022-09-05,1956.3798828125
2022-09-06,2039.268798828125
2022-09-07,2016.299560546875
2022-09-08,2020.2943115234375
2022-09-09,2052.25146484375
2022-09-12,2094.1953125
2022-09-13,1995.32763671875
2022-09-14,1933.41064453125
2022-09-15,2009.308837890625
2022-09-16,1990.334228515625
2022-09-20,1899.4561767578125
2022-09-21,1965.8670654296875
2022-09-22,1928.417236328125
2022-09-23,1915.4346923828125
2022-09-26,1760.6419677734375
2022-09-27,1652.287109375
2022-09-28,1687.240234375
2022-09-29,1584.3780517578125
2022-09-30,1700.72216796875
2022-10-03,1763.1385498046875
2022-10-04,1822.059814453125
2022-10-05,1766.1346435546875
2022-10-06,1770.1292724609375
2022-10-07,1711.208251953125
2022-10-10,1702.719482421875
2022-10-11,1698.7249755859375
2022-10-12,1617.833251953125
2022-10-13,1724.6900634765625
2022-10-14,1767.632568359375
2022-10-17,1823.5576171875
2022-10-18,1783.6112060546875
2022-10-19,1772.6260986328125
2022-10-20,1796.0946044921875
2022-10-21,1758.145263671875
2022-10-24,1798.0916748046875
2022-10-25,1866.500244140625
2022-10-26,1881.9794921875
2022-10-27,1893.4642333984375
2022-10-28,1870.4947509765625
2022-10-31,1852.51904296875
2022-11-01,1891.966064453125
2022-11-02,1896.4599609375
2022-11-03,1889.469482421875
2022-11-04,1927.4185791015625
2022-11-07,1958.377197265625
2022-11-08,1934.4093017578125
2022-11-09,1967.365234375
2022-11-10,2074.22216796875
2022-11-11,2090.200439453125
2022-11-14,2069.228515625
2022-11-15,2040.2674560546875
2022-11-16,1985.8402099609375
2022-11-17,1982.344970703125
2022-11-18,1975.3543701171875
2022-11-21,1979.848388671875
2022-11-22,1982.344970703125
2022-11-23,2010.3077392578125
2022-11-24,2036.272705078125
2022-11-25,2023.2900390625
2022-11-28,1993.3302001953125
2022-11-29,1991.3331298828125
2022-11-30,2003.3170166015625
2022-12-01,1956.3076171875
2022-12-02,1942.319580078125
2022-12-05,1965.2998046875
2022-12-06,1935.3258056640625
2022-12-07,1937.8236083984375
2022-12-08,1931.3292236328125
2022-12-09,1949.3135986328125
2022-12-12,1901.854736328125
2022-12-13,1941.8201904296875
2022-12-14,1914.843505859375
2022-12-15,1949.3135986328125
2022-12-16,1884.869384765625
2022-12-19,1859.3914794921875
2022-12-20,1866.3853759765625
2022-12-21,1926.8330078125
2022-12-22,1923.835693359375
2022-12-23,1929.8304443359375
2022-12-28,1968.7967529296875
2022-12-29,1941.320556640625
2022-12-30,1905.851318359375
2023-01-03,1961.8028564453125
2023-01-04,2028.245361328125
2023-01-05,2043.2322998046875
2023-01-06,2059.21875
2023-01-09,2028.245361328125
2023-01-10,1996.27294921875
2023-01-11,2034.2401123046875
2023-01-12,2133.154541015625
2023-01-13,2168.124267578125
2023-01-16,2204.093505859375
2023-01-17,2155.135498046875
2023-01-18,2165.126953125
2023-01-19,2084.197021484375
2023-01-20,2094.1884765625
2023-01-23,2123.1630859375
2023-01-24,2147.142822265625
2023-01-25,2152.13818359375
2023-01-26,2153.137451171875
2023-01-27,2196.100341796875
2023-01-30,2118.167724609375
