Date,ABB.ST
2019-05-09,171.9796600341797
2019-05-10,174.197265625
2019-05-13,170.23391723632812
2019-05-14,170.3282928466797
2019-05-15,171.0832061767578
2019-05-16,174.76345825195312
2019-05-17,174.2916259765625
2019-05-20,171.88531494140625
2019-05-21,173.0648651123047
2019-05-22,172.5930633544922
2019-05-23,170.04519653320312
2019-05-24,169.24310302734375
2019-05-27,169.99801635742188
2019-05-28,168.91282653808594
2019-05-29,166.83682250976562
2019-05-31,164.10023498535156
2019-06-03,164.8551483154297
2019-06-04,168.3466339111328
2019-06-05,169.00721740722656
2019-06-07,171.36631774902344
2019-06-11,173.58387756347656
2019-06-12,172.6874237060547
2019-06-13,173.2535858154297
2019-06-14,168.91282653808594
2019-06-18,172.3571319580078
2019-06-19,173.53668212890625
2019-06-20,175.6127471923828
2019-06-24,175.5183563232422
2019-06-25,173.72543334960938
2019-06-26,173.2535858154297
2019-06-27,174.2916259765625
2019-06-28,175.5183563232422
2019-07-01,178.1605682373047
2019-07-02,177.54721069335938
2019-07-03,176.27328491210938
2019-07-04,176.50918579101562
2019-07-05,172.12123107910156
2019-07-08,171.3191375732422
2019-07-09,167.07272338867188
2019-07-10,167.16708374023438
2019-07-11,165.3269805908203
2019-07-12,166.55372619628906
2019-07-15,167.7804412841797
2019-07-16,168.3466339111328
2019-07-17,167.35581970214844
2019-07-18,164.194580078125
2019-07-19,167.16708374023438
2019-07-22,167.96917724609375
2019-07-23,171.55503845214844
2019-07-24,171.41348266601562
2019-07-25,167.11990356445312
2019-07-26,168.393798828125
2019-07-29,166.36497497558594
2019-07-30,169.47901916503906
2019-07-31,172.0740509033203
2019-08-01,171.55503845214844
2019-08-02,169.1959228515625
2019-08-06,162.21292114257812
2019-08-07,162.49603271484375
2019-08-08,163.9114990234375
2019-08-09,162.16575622558594
2019-08-12,168.53538513183594
2019-08-13,170.89450073242188
2019-08-14,167.40298461914062
2019-08-15,166.60089111328125
2019-08-16,168.67691040039062
2019-08-19,170.51702880859375
2019-08-20,170.04519653320312
2019-08-21,170.23391723632812
2019-08-22,169.95082092285156
2019-08-23,168.81845092773438
2019-08-26,168.91282653808594
2019-08-27,168.91282653808594
2019-08-28,169.6205596923828
2019-08-29,173.53668212890625
2019-08-30,176.41481018066406
2019-09-02,174.85781860351562
2019-09-03,174.57470703125
2019-09-04,174.85781860351562
2019-09-05,176.83944702148438
2019-09-06,177.02821350097656
2019-09-09,178.96266174316406
2019-09-10,183.303466796875
2019-09-11,185.04920959472656
2019-09-12,184.67173767089844
2019-09-13,185.52101135253906
2019-09-16,185.47384643554688
2019-09-17,185.47384643554688
2019-09-18,185.2850799560547
2019-09-19,185.1907501220703
2019-09-20,185.66256713867188
2019-09-23,182.1239013671875
2019-09-24,180.0950469970703
2019-09-25,177.59437561035156
2019-09-26,178.585205078125
2019-09-27,180.84996032714844
2019-09-30,182.0767059326172
2019-10-01,180.89715576171875
2019-10-02,172.9705047607422
2019-10-03,169.0543670654297
2019-10-04,168.15789794921875
2019-10-07,169.99801635742188
2019-10-08,168.7712860107422
2019-10-09,169.10157775878906
2019-10-10,169.14871215820312
2019-10-11,171.3191375732422
2019-10-14,171.6966094970703
2019-10-15,173.8669891357422
2019-10-16,174.38597106933594
2019-10-17,174.197265625
2019-10-18,174.24444580078125
2019-10-21,178.11337280273438
2019-10-22,177.16973876953125
2019-10-23,183.11471557617188
2019-10-24,188.58786010742188
2019-10-25,192.40963745117188
2019-10-28,193.2589111328125
2019-10-29,193.73074340820312
2019-10-30,193.07020568847656
2019-10-31,190.61672973632812
2019-11-01,190.80545043945312
2019-11-04,195.24058532714844
2019-11-05,195.52366638183594
2019-11-06,196.46731567382812
2019-11-07,196.84478759765625
2019-11-08,197.88279724121094
2019-11-11,197.88279724121094
2019-11-12,200.1475372314453
2019-11-13,200.52500915527344
2019-11-14,200.05319213867188
2019-11-15,201.56300354003906
2019-11-18,200.24191284179688
2019-11-19,199.2982635498047
2019-11-20,198.071533203125
2019-11-21,197.59970092773438
2019-11-22,197.69407653808594
2019-11-25,199.58135986328125
2019-11-26,200.05319213867188
2019-11-27,199.2982635498047
2019-11-28,198.54335021972656
2019-11-29,197.69407653808594
2019-12-02,196.18423461914062
2019-12-03,195.8067626953125
2019-12-04,199.1095428466797
2019-12-05,200.80810546875
2019-12-06,202.41229248046875
2019-12-09,202.41229248046875
2019-12-10,203.63905334472656
2019-12-11,204.4883270263672
2019-12-12,209.30093383789062
2019-12-13,209.67837524414062
2019-12-16,211.75440979003906
2019-12-17,213.0755157470703
2019-12-18,213.45297241210938
2019-12-19,214.39662170410156
2019-12-20,213.0755157470703
2019-12-23,214.01918029785156
2019-12-27,213.73606872558594
2019-12-30,212.4149627685547
2020-01-02,215.4346160888672
2020-01-03,214.86842346191406
2020-01-07,216.94447326660156
2020-01-08,217.41629028320312
2020-01-09,216.94447326660156
2020-01-10,215.7177276611328
2020-01-13,213.73606872558594
2020-01-14,212.7924346923828
2020-01-15,213.2642364501953
2020-01-16,214.39662170410156
2020-01-17,214.77406311035156
2020-01-20,214.11354064941406
2020-01-21,214.11354064941406
2020-01-22,215.7177276611328
2020-01-23,212.9811553955078
2020-01-24,217.51063537597656
2020-01-27,211.75440979003906
2020-01-28,211.6600341796875
2020-01-29,214.49098205566406
2020-01-30,213.45297241210938
2020-01-31,212.13186645507812
2020-02-03,213.2642364501953
2020-02-04,217.60499572753906
2020-02-05,226.28659057617188
2020-02-06,225.5316619873047
2020-02-07,222.22889709472656
2020-02-10,221.47396850585938
2020-02-11,224.68235778808594
2020-02-12,224.39926147460938
2020-02-13,222.41763305664062
2020-02-14,221.757080078125
2020-02-17,223.1725311279297
2020-02-18,222.70071411132812
2020-02-19,225.72039794921875
2020-02-20,225.05982971191406
2020-02-21,220.5303192138672
2020-02-24,210.4333038330078
2020-02-25,207.8854522705078
2020-02-26,209.77276611328125
2020-02-27,202.78977966308594
2020-02-28,196.46731567382812
2020-03-02,194.95750427246094
2020-03-03,194.86312866210938
2020-03-04,195.52366638183594
2020-03-05,192.59835815429688
2020-03-06,184.6245574951172
2020-03-09,172.82894897460938
2020-03-10,173.20643615722656
2020-03-11,170.7057647705078
2020-03-12,152.68209838867188
2020-03-13,152.58773803710938
2020-03-16,147.06741333007812
2020-03-17,152.0215301513672
2020-03-18,148.48284912109375
2020-03-19,156.5038604736328
2020-03-20,159.52354431152344
2020-03-23,147.77513122558594
2020-03-24,161.64674377441406
2020-03-25,169.85647583007812
2020-03-26,179.00987243652344
2020-03-27,170.6114044189453
2020-03-30,164.76600646972656
2020-03-31,166.18801879882812
2020-04-01,159.6466827392578
2020-04-02,161.92196655273438
2020-04-03,159.97848510742188
2020-04-06,167.65745544433594
2020-04-07,172.44496154785156
2020-04-08,168.7476806640625
2020-04-09,170.45413208007812
2020-04-14,173.15597534179688
2020-04-15,164.5290069580078
2020-04-16,162.8225555419922
2020-04-17,166.5198211669922
2020-04-20,168.55807495117188
2020-04-21,162.96475219726562
2020-04-22,163.48617553710938
2020-04-23,165.19261169433594
2020-04-24,164.76600646972656
2020-04-27,169.7430877685547
2020-04-28,176.37924194335938
2020-04-29,180.8349609375
2020-04-30,177.75387573242188
2020-05-04,167.94186401367188
2020-05-05,169.7430877685547
2020-05-06,165.99842834472656
2020-05-07,167.27825927734375
2020-05-08,169.36390686035156
2020-05-11,170.54891967773438
2020-05-12,169.79051208496094
2020-05-13,167.27825927734375
2020-05-14,161.02130126953125
2020-05-15,164.19720458984375
2020-05-18,173.77220153808594
2020-05-19,173.06117248535156
2020-05-20,172.72938537597656
2020-05-22,172.25537109375
2020-05-25,176.14224243164062
2020-05-26,179.12852478027344
2020-05-27,178.5122833251953
2020-05-28,180.6927490234375
2020-05-29,176.14224243164062
2020-06-01,178.13308715820312
2020-06-02,180.74014282226562
2020-06-03,188.9879150390625
2020-06-04,187.18667602539062
2020-06-05,189.9833526611328
2020-06-08,191.59500122070312
2020-06-09,189.60414123535156
2020-06-10,191.2157745361328
2020-06-11,183.82119750976562
2020-06-12,184.15301513671875
2020-06-15,185.7646484375
2020-06-16,190.26773071289062
2020-06-17,191.1209716796875
2020-06-18,191.2157745361328
2020-06-22,194.4390411376953
2020-06-23,195.76626586914062
2020-06-24,194.1546173095703
2020-06-25,194.8182830810547
2020-06-26,195.29225158691406
2020-06-29,197.1883087158203
2020-06-30,198.13633728027344
2020-07-01,203.54005432128906
2020-07-02,208.6593475341797
2020-07-03,208.3749542236328
2020-07-06,212.6410369873047
2020-07-07,212.54623413085938
2020-07-08,213.49424743652344
2020-07-09,212.07220458984375
2020-07-10,212.54623413085938
2020-07-13,211.31381225585938
2020-07-14,211.9774169921875
2020-07-15,212.1670379638672
2020-07-16,212.35662841796875
2020-07-17,211.50341796875
2020-07-20,211.31381225585938
2020-07-21,210.08139038085938
2020-07-22,216.71751403808594
2020-07-23,218.99278259277344
2020-07-24,216.43313598632812
2020-07-27,215.48512268066406
2020-07-28,215.2954864501953
2020-07-29,214.53709411621094
2020-07-30,210.27099609375
2020-07-31,207.1425323486328
2020-08-03,213.87347412109375
2020-08-04,212.6410369873047
2020-08-05,213.77867126464844
2020-08-06,213.68385314941406
2020-08-07,214.3474884033203
2020-08-10,214.91629028320312
2020-08-11,218.04476928710938
2020-08-12,218.32916259765625
2020-08-13,218.234375
2020-08-14,216.52792358398438
2020-08-17,219.0875701904297
2020-08-18,216.6227569580078
2020-08-19,217.3811492919922
2020-08-20,215.10589599609375
2020-08-21,214.25267028808594
2020-08-24,216.43313598632812
2020-08-25,215.10589599609375
2020-08-26,215.9591064453125
2020-08-27,213.11505126953125
2020-08-28,210.93460083007812
2020-08-31,208.754150390625
2020-09-01,210.27099609375
2020-09-02,212.1670379638672
2020-09-03,209.32298278808594
2020-09-04,211.12420654296875
2020-09-07,215.48512268066406
2020-09-08,215.5799102783203
2020-09-09,218.6135711669922
2020-09-10,218.8979949951172
2020-09-11,218.5187530517578
2020-09-14,217.94996643066406
2020-09-15,218.32916259765625
2020-09-16,218.99278259277344
2020-09-17,217.3811492919922
2020-09-18,217.66555786132812
2020-09-21,209.98660278320312
2020-09-22,211.787841796875
2020-09-23,214.15786743164062
2020-09-24,215.8643035888672
2020-09-25,215.8643035888672
2020-09-28,218.32916259765625
2020-09-29,218.5187530517578
2020-09-30,217.28634643554688
2020-10-01,217.57073974609375
2020-10-02,217.09674072265625
2020-10-05,219.9407958984375
2020-10-06,221.17323303222656
2020-10-07,220.88880920410156
2020-10-08,222.87965393066406
2020-10-09,222.97445678710938
2020-10-12,224.39651489257812
2020-10-13,223.448486328125
2020-10-14,224.58612060546875
2020-10-15,222.5004425048828
2020-10-16,224.3016815185547
2020-10-19,223.25888061523438
2020-10-20,221.74203491210938
2020-10-21,219.56158447265625
2020-10-22,219.9407958984375
2020-10-23,216.52792358398438
2020-10-26,214.25267028808594
2020-10-27,212.07220458984375
2020-10-28,206.57371520996094
2020-10-29,204.3932647705078
2020-10-30,205.1516876220703
2020-11-02,210.65020751953125
2020-11-03,213.11505126953125
2020-11-04,214.8214874267578
2020-11-05,216.52792358398438
2020-11-06,218.32916259765625
2020-11-09,223.16404724121094
2020-11-10,221.74203491210938
2020-11-11,222.7848663330078
2020-11-12,220.6044158935547
2020-11-13,221.45762634277344
2020-11-16,223.63807678222656
2020-11-17,226.19773864746094
2020-11-18,226.38734436035156
2020-11-19,220.7940216064453
2020-11-20,216.90713500976562
2020-11-23,217.57073974609375
2020-11-24,216.1487274169922
2020-11-25,214.63189697265625
2020-11-26,215.39028930664062
2020-11-27,215.20068359375
2020-11-30,214.25267028808594
2020-12-01,215.67471313476562
2020-12-02,214.7266845703125
2020-12-03,215.67471313476562
2020-12-04,216.05392456054688
2020-12-07,215.0111083984375
2020-12-08,217.00192260742188
2020-12-09,217.19154357910156
2020-12-10,216.24351501464844
2020-12-11,215.48512268066406
2020-12-14,214.8214874267578
2020-12-15,215.0111083984375
2020-12-16,214.91629028320312
2020-12-17,213.96826171875
2020-12-18,214.53709411621094
2020-12-21,212.26185607910156
2020-12-22,214.91629028320312
2020-12-23,215.67471313476562
2020-12-28,219.9407958984375
2020-12-29,218.04476928710938
2020-12-30,217.09674072265625
2021-01-04,221.8368377685547
2021-01-05,222.5004425048828
2021-01-07,233.4027099609375
2021-01-08,235.109130859375
2021-01-11,235.7727508544922
2021-01-12,237.85838317871094
2021-01-13,240.51287841796875
2021-01-14,241.1764678955078
2021-01-15,234.35072326660156
2021-01-18,233.87672424316406
2021-01-19,233.1182861328125
2021-01-20,234.63511657714844
2021-01-21,235.29872131347656
2021-01-22,237.47918701171875
2021-01-25,235.67794799804688
2021-01-26,237.28958129882812
2021-01-27,237.00515747070312
2021-01-28,237.09996032714844
2021-01-29,233.9715118408203
2021-02-01,238.52200317382812
2021-02-02,242.02967834472656
2021-02-03,243.7361297607422
2021-02-04,232.07545471191406
2021-02-05,229.0417938232422
2021-02-08,231.12744140625
2021-02-09,230.84303283691406
2021-02-10,229.4210205078125
2021-02-11,229.51580810546875
2021-02-12,231.79107666015625
2021-02-15,231.60147094726562
2021-02-16,234.35072326660156
2021-02-17,230.6534423828125
2021-02-18,233.0234832763672
2021-02-19,237.6687774658203
2021-02-22,234.72991943359375
2021-02-23,228.37820434570312
2021-02-24,231.9806671142578
2021-02-25,231.41183471679688
2021-02-26,229.32618713378906
2021-03-01,235.109130859375
2021-03-02,235.67794799804688
2021-03-03,236.2467498779297
2021-03-04,236.72079467773438
2021-03-05,234.91952514648438
2021-03-08,245.4425506591797
2021-03-09,245.91656494140625
2021-03-10,245.91656494140625
2021-03-11,248.76063537597656
2021-03-12,246.76979064941406
2021-03-15,247.6230010986328
2021-03-16,249.70864868164062
2021-03-17,248.3814239501953
2021-03-18,251.98390197753906
2021-03-19,252.93191528320312
2021-03-22,256.2499694824219
2021-03-23,255.11231994628906
2021-03-24,253.12152099609375
2021-03-25,251.69949340820312
2021-03-26,257.7668151855469
2021-03-29,250.857421875
2021-03-30,251.61817932128906
2021-03-31,252.18870544433594
2021-04-01,252.37890625
2021-04-06,258.17962646484375
2021-04-07,255.70718383789062
2021-04-08,256.3728332519531
2021-04-09,259.4158935546875
2021-04-12,258.9403991699219
2021-04-13,255.8023223876953
2021-04-14,255.04153442382812
2021-04-15,263.314697265625
2021-04-16,267.21356201171875
2021-04-19,264.836181640625
2021-04-20,260.65203857421875
2021-04-21,260.65203857421875
2021-04-22,259.5109558105469
2021-04-23,260.84228515625
2021-04-26,260.3667907714844
2021-04-27,263.695068359375
2021-04-28,264.7410888671875
2021-04-29,262.8392028808594
2021-04-30,260.65203857421875
2021-05-03,263.2195739746094
2021-05-04,260.1766052246094
2021-05-05,271.58782958984375
2021-05-06,270.06634521484375
2021-05-07,268.3546447753906
2021-05-10,267.21356201171875
2021-05-11,261.9833984375
2021-05-12,261.9833984375
2021-05-14,270.2565612792969
2021-05-17,268.1645202636719
2021-05-18,267.7840576171875
2021-05-19,259.60601806640625
2021-05-20,262.6490173339844
2021-05-21,265.8822021484375
2021-05-24,266.1675109863281
2021-05-25,265.1214904785156
2021-05-26,265.5018310546875
2021-05-27,268.1645202636719
2021-05-28,269.68597412109375
2021-05-31,269.0202941894531
2021-06-01,272.1584167480469
2021-06-02,274.2504577636719
2021-06-03,274.9161376953125
2021-06-04,275.01123046875
2021-06-07,275.6768798828125
2021-06-08,276.3425598144531
2021-06-09,272.8240661621094
2021-06-10,271.3025817871094
2021-06-11,272.5387878417969
2021-06-14,272.8240661621094
2021-06-15,275.3916320800781
2021-06-16,273.3946533203125
2021-06-17,271.4927673339844
2021-06-18,269.7810974121094
2021-06-21,272.5387878417969
2021-06-22,274.3456115722656
2021-06-23,272.63385009765625
2021-06-24,275.5817565917969
2021-06-28,277.6738586425781
2021-06-29,280.7168273925781
2021-06-30,276.0572509765625
2021-07-01,276.4376525878906
2021-07-02,279.57574462890625
2021-07-05,280.8119812011719
2021-07-06,280.62176513671875
2021-07-07,287.4685363769531
2021-07-08,286.6126708984375
2021-07-09,293.1741638183594
2021-07-12,292.22320556640625
2021-07-13,293.55450439453125
2021-07-14,293.1741638183594
2021-07-15,293.07904052734375
2021-07-16,291.1771545410156
2021-07-19,284.23529052734375
2021-07-20,289.4654541015625
2021-07-21,294.5054626464844
2021-07-22,298.1190185546875
2021-07-23,302.68353271484375
2021-07-26,301.92279052734375
2021-07-27,301.63751220703125
2021-07-28,300.4963684082031
2021-07-29,300.2110595703125
2021-07-30,298.4993591308594
2021-08-02,297.5484619140625
2021-08-03,301.8276672363281
2021-08-04,305.0608825683594
2021-08-05,305.3461608886719
2021-08-06,304.0148010253906
2021-08-09,303.4443054199219
2021-08-10,306.4872741699219
2021-08-11,308.76953125
2021-08-12,309.340087890625
2021-08-13,310.0057373046875
2021-08-16,310.8616027832031
2021-08-17,312.7634582519531
2021-08-18,313.3340148925781
2021-08-19,312.0977783203125
2021-08-20,314.66534423828125
2021-08-23,313.99969482421875
2021-08-24,313.14385986328125
2021-08-25,309.0547790527344
2021-08-26,309.6253967285156
2021-08-27,308.57928466796875
2021-08-30,307.5332946777344
2021-08-31,304.0148010253906
2021-09-01,303.91973876953125
2021-09-02,306.2019958496094
2021-09-03,305.44122314453125
2021-09-06,306.9627380371094
2021-09-07,302.0178527832031
2021-09-08,299.2601318359375
2021-09-09,299.4503173828125
2021-09-10,301.2571105957031
2021-09-13,300.5914611816406
2021-09-14,301.54241943359375
2021-09-15,297.453369140625
2021-09-16,299.3552551269531
2021-09-17,295.0760192871094
2021-09-20,286.4224548339844
2021-09-21,287.5635681152344
2021-09-22,290.0360107421875
2021-09-23,293.6496276855469
2021-09-24,287.848876953125
2021-09-27,286.1371765136719
2021-09-28,279.7658996582031
2021-09-29,280.90704345703125
2021-09-30,279.86102294921875
2021-10-01,274.4406433105469
2021-10-04,272.8240661621094
2021-10-05,273.8701171875
2021-10-06,271.87310791015625
2021-10-07,278.05419921875
2021-10-08,274.6308898925781
2021-10-11,273.5848083496094
2021-10-12,275.9621887207031
2021-10-13,280.33648681640625
2021-10-14,282.23834228515625
2021-10-15,282.9040222167969
2021-10-18,281.2874450683594
2021-10-19,283.6647644042969
2021-10-20,285.186279296875
2021-10-21,268.63995361328125
2021-10-22,269.7810974121094
2021-10-25,266.9282531738281
2021-10-26,270.16143798828125
2021-10-27,271.1123962402344
2021-10-28,269.30560302734375
2021-10-29,269.97125244140625
2021-11-01,269.87615966796875
2021-11-02,274.5357360839844
2021-11-03,280.8119812011719
2021-11-04,282.9991149902344
2021-11-05,281.19232177734375
2021-11-08,284.045166015625
2021-11-09,284.9010009765625
2021-11-10,288.0390625
2021-11-11,288.8949279785156
2021-11-12,291.6526184082031
2021-11-15,291.74774169921875
2021-11-16,296.1220397949219
2021-11-17,299.735595703125
2021-11-18,301.2571105957031
2021-11-19,304.2050476074219
2021-11-22,307.1529235839844
2021-11-23,304.49029541015625
2021-11-24,304.7756042480469
2021-11-25,303.3491516113281
2021-11-26,295.0760192871094
2021-11-29,299.3552551269531
2021-11-30,296.9779052734375
2021-12-01,301.2571105957031
2021-12-02,302.3031311035156
2021-12-03,306.677490234375
2021-12-06,310.8616027832031
2021-12-07,314.7604064941406
2021-12-08,315.2358703613281
2021-12-09,316.28192138671875
2021-12-10,315.2358703613281
2021-12-13,317.3279113769531
2021-12-14,314.28497314453125
2021-12-15,314.47515869140625
2021-12-16,323.0335693359375
2021-12-17,320.27587890625
2021-12-20,315.2358703613281
2021-12-21,319.6101989746094
2021-12-22,318.0887145996094
2021-12-23,327.12261962890625
2021-12-27,330.2607116699219
2021-12-28,330.7361755371094
2021-12-29,331.40185546875
2021-12-30,328.4539794921875
2022-01-03,333.0184631347656
2022-01-04,336.25164794921875
2022-01-05,333.6841125488281
2022-01-07,327.9784851074219
2022-01-10,316.94757080078125
2022-01-11,320.1807556152344
2022-01-12,327.5030212402344
2022-01-13,325.0305480957031
2022-01-14,317.7083740234375
2022-01-17,319.8003845214844
2022-01-18,317.042724609375
2022-01-19,320.5611267089844
2022-01-20,325.4109191894531
2022-01-21,320.5611267089844
2022-01-24,309.4352111816406
2022-01-25,309.7204284667969
2022-01-26,314.28497314453125
2022-01-27,310.5763244628906
2022-01-28,299.6405334472656
2022-01-31,303.15899658203125
2022-02-01,306.9627380371094
2022-02-02,310.9566955566406
2022-02-03,298.7846374511719
2022-02-04,294.60052490234375
2022-02-07,302.1129455566406
2022-02-08,303.5393371582031
2022-02-09,309.0547790527344
2022-02-10,311.52728271484375
2022-02-11,308.38916015625
2022-02-14,302.1129455566406
2022-02-15,307.3431396484375
2022-02-16,309.6253967285156
2022-02-17,307.9136657714844
2022-02-18,306.8676452636719
2022-02-21,302.20806884765625
2022-02-22,300.1159973144531
2022-02-23,297.6435546875
2022-02-24,294.7907409667969
2022-02-25,299.735595703125
2022-02-28,304.68048095703125
2022-03-01,303.7295837402344
2022-03-02,307.6283874511719
2022-03-03,307.1529235839844
2022-03-04,296.1220397949219
2022-03-07,294.4103698730469
2022-03-08,299.6405334472656
2022-03-09,304.68048095703125
2022-03-10,301.4472961425781
2022-03-11,304.2050476074219
2022-03-14,305.3461608886719
2022-03-15,302.49334716796875
2022-03-16,309.91070556640625
2022-03-17,313.80950927734375
2022-03-18,313.80950927734375
2022-03-21,316.66229248046875
2022-03-22,316.28192138671875
2022-03-23,315.8064880371094
2022-03-24,307.6283874511719
2022-03-25,304.2050476074219
2022-03-28,302.5411682128906
2022-03-29,299.5853271484375
2022-03-30,289.5737609863281
2022-03-31,291.480712890625
2022-04-01,292.529541015625
2022-04-04,295.8667297363281
2022-04-05,291.3853759765625
2022-04-06,284.8063049316406
2022-04-07,285.37841796875
2022-04-08,289.8597412109375
2022-04-11,284.7109680175781
2022-04-12,282.3272399902344
2022-04-13,282.13653564453125
2022-04-14,282.3272399902344
2022-04-19,286.90399169921875
2022-04-20,285.8551330566406
2022-04-21,299.77606201171875
2022-04-22,289.09698486328125
2022-04-25,282.9946594238281
2022-04-26,281.6597900390625
2022-04-27,278.7040100097656
2022-04-28,278.2272644042969
2022-04-29,285.569091796875
2022-05-02,277.08306884765625
2022-05-03,279.7528076171875
2022-05-04,278.32257080078125
2022-05-05,280.9923400878906
2022-05-06,274.9853820800781
2022-05-09,270.31329345703125
2022-05-10,271.9342346191406
2022-05-11,272.50634765625
2022-05-12,272.697021484375
2022-05-13,276.4156188964844
2022-05-16,271.5528259277344
2022-05-17,276.4156188964844
2022-05-18,278.79931640625
2022-05-19,275.65283203125
2022-05-20,278.32257080078125
2022-05-23,281.18304443359375
2022-05-24,279.5621337890625
2022-05-25,280.2295837402344
2022-05-27,288.1434631347656
2022-05-30,291.5760498046875
2022-05-31,286.5225830078125
2022-06-01,287.2853698730469
2022-06-02,293.29229736328125
2022-06-03,293.0062561035156
2022-06-07,292.6248779296875
2022-06-08,287.7620849609375
2022-06-09,285.28302001953125
2022-06-10,278.32257080078125
2022-06-13,270.5040283203125
2022-06-14,268.0249328613281
2022-06-15,273.6504821777344
2022-06-16,267.92962646484375
2022-06-17,260.96917724609375
2022-06-20,256.1063537597656
2022-06-21,258.2994079589844
2022-06-22,253.72265625
2022-06-23,252.48313903808594
2022-06-27,260.7784118652344
2022-06-28,262.9714660644531
2022-06-29,262.30401611328125
2022-06-30,260.01568603515625
2022-07-01,258.20404052734375
2022-07-04,262.11334228515625
2022-07-05,260.1109924316406
2022-07-06,263.5435485839844
2022-07-07,270.8854064941406
2022-07-08,272.22027587890625
2022-07-11,267.6435546875
2022-07-12,270.1225891113281
2022-07-13,265.83197021484375
2022-07-14,265.0691223144531
2022-07-15,269.0737609863281
2022-07-18,270.1225891113281
2022-07-19,273.4598083496094
2022-07-20,274.22259521484375
2022-07-21,278.4179382324219
2022-07-22,279.08538818359375
2022-07-25,276.8923645019531
2022-07-26,280.2295837402344
2022-07-27,281.564453125
2022-07-28,286.33184814453125
2022-07-29,292.9109191894531
2022-08-01,290.9085998535156
2022-08-02,290.5271911621094
2022-08-03,290.0505065917969
2022-08-04,290.813232421875
2022-08-05,287.2853698730469
2022-08-08,288.04815673828125
2022-08-09,285.8551330566406
2022-08-10,291.7667541503906
2022-08-11,294.34112548828125
2022-08-12,296.8202209472656
2022-08-15,299.4899597167969
2022-08-16,301.20623779296875
2022-08-17,297.2969970703125
2022-08-18,302.636474609375
2022-08-19,300.82489013671875
2022-08-22,291.480712890625
2022-08-23,288.90631103515625
2022-08-24,289.95513916015625
2022-08-25,291.19464111328125
2022-08-26,289.09698486328125
2022-08-29,288.1434631347656
2022-08-30,285.95050048828125
2022-08-31,280.2295837402344
2022-09-01,277.27374267578125
2022-09-02,285.8551330566406
2022-09-05,279.8481750488281
2022-09-06,283.09002685546875
2022-09-07,283.662109375
2022-09-08,285.4737548828125
2022-09-09,288.4295349121094
2022-09-12,293.0062561035156
2022-09-13,289.4783630371094
2022-09-14,285.09234619140625
2022-09-15,286.90399169921875
2022-09-16,278.7040100097656
2022-09-19,280.4202575683594
2022-09-20,278.608642578125
2022-09-21,283.3760986328125
2022-09-22,275.65283203125
2022-09-23,275.4621276855469
2022-09-26,273.6504821777344
2022-09-27,278.2272644042969
2022-09-28,281.18304443359375
2022-09-29,275.93890380859375
2022-09-30,279.657470703125
2022-10-03,268.4164733886719
2022-10-04,284.8197021484375
2022-10-05,284.0244140625
2022-10-06,284.22320556640625
2022-10-07,279.4513854980469
2022-10-10,281.7379150390625
2022-10-11,280.7437744140625
2022-10-12,281.9367370605469
2022-10-13,287.3050537109375
2022-10-14,285.91326904296875
2022-10-17,291.9775085449219
2022-10-18,296.15283203125
2022-10-19,296.25225830078125
2022-10-20,298.6382141113281
2022-10-21,302.51531982421875
2022-10-24,304.6029968261719
2022-10-25,304.3047790527344
2022-10-26,307.08831787109375
2022-10-27,304.8018493652344
2022-10-28,302.9129943847656
2022-10-31,305.0006103515625
2022-11-01,306.3924560546875
2022-11-02,305.29888916015625
2022-11-03,303.31060791015625
2022-11-04,307.8836669921875
2022-11-07,310.9654541015625
2022-11-08,312.0589904785156
2022-11-09,315.3396911621094
2022-11-10,322.19921875
2022-11-11,323.9886474609375
2022-11-14,327.36871337890625
2022-11-15,326.47393798828125
2022-11-16,322.9945068359375
2022-11-17,322.09979248046875
2022-11-18,324.5851135253906
2022-11-21,326.67279052734375
2022-11-22,328.760498046875
2022-11-23,327.9651794433594
2022-11-24,327.9651794433594
2022-11-25,327.7663879394531
2022-11-28,325.38043212890625
2022-11-29,324.9827575683594
2022-11-30,325.38043212890625
2022-12-01,323.59100341796875
2022-12-02,325.38043212890625
2022-12-05,323.9886474609375
2022-12-06,320.3103332519531
2022-12-07,318.81915283203125
2022-12-08,316.33380126953125
2022-12-09,320.7080078125
2022-12-12,319.1173400878906
2022-12-13,324.0880432128906
2022-12-14,323.9886474609375
2022-12-15,314.14666748046875
2022-12-16,310.8660583496094
2022-12-19,312.5560607910156
2022-12-20,312.5560607910156
2022-12-21,315.4390869140625
2022-12-22,311.9595642089844
2022-12-23,315.83673095703125
2022-12-27,319.3161926269531
2022-12-28,315.6379089355469
2022-12-29,320.5091552734375
2022-12-30,314.34552001953125
2023-01-02,315.0414123535156
2023-01-03,321.60272216796875
2023-01-04,334.0293884277344
2023-01-05,336.0176696777344
2023-01-09,342.380126953125
2023-01-10,339.0995178222656
2023-01-11,345.9590148925781
2023-01-12,348.24554443359375
2023-01-13,346.25726318359375
2023-01-16,348.24554443359375
2023-01-17,354.80682373046875
2023-01-18,351.02911376953125
2023-01-19,345.2631530761719
2023-01-20,345.7601623535156
2023-01-23,347.9472961425781
2023-01-24,346.853759765625
2023-01-25,347.54962158203125
2023-01-26,353.51446533203125
2023-01-27,355.4033203125
2023-01-30,356.4968566894531
2023-01-31,359.3798522949219
