Date,VIJAYA.NS
2025-07-14,1020.4500122070312
2025-07-15,1017.2999877929688
2025-07-16,1028.5999755859375
2025-07-17,1046.050048828125
2025-07-18,1028.1500244140625
2025-07-21,1013.6500244140625
2025-07-22,1015.75
2025-07-23,1017.75
2025-07-24,1121.1500244140625
2025-07-25,1070.5
2025-07-28,1141.3499755859375
2025-07-29,1119.699951171875
2025-07-30,1093.5
2025-07-31,1075.050048828125
2025-08-01,1083.300048828125
2025-08-04,1086.5
2025-08-05,1071.9000244140625
2025-08-06,1052.0
2025-08-07,1058.0999755859375
2025-08-08,1054.4000244140625
2025-08-11,1050.0
2025-08-12,1055.300048828125
2025-08-13,1058.0
2025-08-14,1053.199951171875
2025-08-18,1058.699951171875
2025-08-19,1054.5
2025-08-20,1038.800048828125
2025-08-21,1022.2999877929688
