Date,PSN.L
2019-04-23,2317.482177734375
2019-04-24,2321.465576171875
2019-04-25,2260.715087890625
2019-04-26,2260.715087890625
2019-04-29,2259.7197265625
2019-04-30,2226.854248046875
2019-05-01,2212.911376953125
2019-05-02,2199.965087890625
2019-05-03,2179.050537109375
2019-05-07,2145.189697265625
2019-05-08,2101.369873046875
2019-05-09,2103.361572265625
2019-05-10,2086.430908203125
2019-05-13,2051.57421875
2019-05-14,2099.378173828125
2019-05-15,2099.378173828125
2019-05-16,2105.353271484375
2019-05-17,2108.3408203125
2019-05-20,2037.6314697265625
2019-05-21,2099.378173828125
2019-05-22,1983.3543701171875
2019-05-23,1942.02392578125
2019-05-24,1960.4483642578125
2019-05-28,1963.4359130859375
2019-05-29,1951.983154296875
2019-05-30,1966.9219970703125
2019-05-31,1958.9547119140625
2019-06-03,1942.02392578125
2019-06-04,1997.7950439453125
2019-06-05,2013.7296142578125
2019-06-06,2013.7296142578125
2019-06-07,2032.65185546875
2019-06-10,2036.6356201171875
2019-06-11,2046.5946044921875
2019-06-12,2038.6273193359375
2019-06-13,1948.050537109375
2019-06-14,1938.584228515625
2019-06-17,1929.616455078125
2019-06-18,1937.587646484375
2019-06-19,1929.616455078125
2019-06-20,1929.616455078125
2019-06-21,1940.0787353515625
2019-06-24,1930.6129150390625
2019-06-25,1937.587646484375
2019-06-26,1923.1395263671875
2019-06-27,1930.6129150390625
2019-06-28,1989.9010009765625
2019-07-01,1984.9189453125
2019-07-02,1959.5096435546875
2019-07-03,1980.434814453125
2019-07-04,1957.0185546875
2019-07-05,1915.666259765625
2019-07-08,1883.28173828125
2019-07-09,1865.345703125
2019-07-10,1878.7977294921875
2019-07-11,1896.2352294921875
2019-07-12,1982.4276123046875
2019-07-15,1925.1322021484375
2019-07-16,1921.6446533203125
2019-07-17,1943.5665283203125
2019-07-18,1970.96875
2019-07-19,1966.9830322265625
2019-07-22,2022.7838134765625
2019-07-23,2018.79833984375
2019-07-24,2057.65966796875
2019-07-25,2063.63818359375
2019-07-26,2086.556884765625
2019-07-29,2086.556884765625
2019-07-30,2033.7447509765625
2019-07-31,2001.858642578125
2019-08-01,2006.8409423828125
2019-08-02,1946.0576171875
2019-08-05,1899.2247314453125
2019-08-06,1889.758544921875
2019-08-07,1901.7156982421875
2019-08-08,1909.6876220703125
2019-08-09,1892.249755859375
2019-08-12,1905.7015380859375
2019-08-13,1900.2213134765625
2019-08-14,1853.3880615234375
2019-08-15,1829.4736328125
2019-08-16,1834.4556884765625
2019-08-19,1855.3809814453125
2019-08-20,1839.936279296875
2019-08-21,1852.3917236328125
2019-08-22,1893.2459716796875
2019-08-23,1902.7122802734375
2019-08-27,1923.1395263671875
2019-08-28,1868.3349609375
2019-08-29,1867.836669921875
2019-08-30,1895.737060546875
2019-09-02,1897.7298583984375
2019-09-03,1857.3740234375
2019-09-04,1859.865234375
2019-09-05,1907.6944580078125
2019-09-06,1904.705078125
2019-09-09,1891.75146484375
2019-09-10,1944.56298828125
2019-09-11,2022.7838134765625
2019-09-12,2021.7874755859375
2019-09-13,2078.732177734375
2019-09-16,2093.531494140625
2019-09-17,2040.7198486328125
2019-09-18,2014.812255859375
2019-09-19,2022.7838134765625
2019-09-20,2112.464111328125
2019-09-23,2107.481689453125
2019-09-24,2103.49560546875
2019-09-25,2045.702392578125
2019-09-26,2059.65234375
2019-09-27,2167.268798828125
2019-09-30,2162.286376953125
2019-10-01,2163.28271484375
2019-10-02,2080.577880859375
2019-10-03,2079.58154296875
2019-10-04,2088.54931640625
2019-10-07,2061.645263671875
2019-10-08,2018.79833984375
2019-10-09,1985.9154052734375
2019-10-10,2055.666748046875
2019-10-11,2278.870361328125
2019-10-14,2279.866943359375
2019-10-15,2371.5400390625
2019-10-16,2327.696044921875
2019-10-17,2359.582275390625
2019-10-18,2391.46875
2019-10-21,2386.486328125
2019-10-22,2386.486328125
2019-10-23,2346.628662109375
2019-10-24,2335.66748046875
2019-10-25,2341.646484375
2019-10-28,2351.611328125
2019-10-29,2318.72802734375
2019-10-30,2289.8310546875
2019-10-31,2268.906005859375
2019-11-01,2280.86328125
2019-11-04,2261.9306640625
2019-11-05,2268.906005859375
2019-11-06,2267.90966796875
2019-11-07,2353.60400390625
2019-11-08,2349.6181640625
2019-11-11,2441.291015625
2019-11-12,2442.287353515625
2019-11-13,2458.23046875
2019-11-14,2424.35107421875
2019-11-15,2469.191650390625
2019-11-18,2503.070556640625
2019-11-19,2465.2060546875
2019-11-20,2456.23828125
2019-11-21,2446.273193359375
2019-11-22,2504.0673828125
2019-11-25,2553.88916015625
2019-11-26,2558.871337890625
2019-11-27,2586.772216796875
2019-11-28,2604.708251953125
2019-11-29,2548.906982421875
2019-12-02,2504.0673828125
2019-12-03,2481.14892578125
2019-12-04,2523.995849609375
2019-12-05,2506.06005859375
2019-12-06,2516.0244140625
2019-12-09,2518.01708984375
2019-12-10,2495.098876953125
2019-12-11,2491.113525390625
2019-12-12,2505.063720703125
2019-12-13,2805.98974609375
2019-12-16,2815.95458984375
2019-12-17,2711.327392578125
2019-12-18,2654.530517578125
2019-12-19,2654.530517578125
2019-12-20,2600.72216796875
2019-12-23,2601.718505859375
2019-12-24,2615.66845703125
2019-12-27,2640.580078125
2019-12-30,2678.445068359375
2019-12-31,2685.419677734375
2020-01-02,2720.295654296875
2020-01-03,2676.45166015625
2020-01-06,2679.441162109375
2020-01-07,2717.306640625
2020-01-08,2713.320556640625
2020-01-09,2720.295654296875
2020-01-10,2696.380859375
2020-01-13,2725.277587890625
2020-01-14,2786.060546875
2020-01-15,2797.02197265625
2020-01-16,2839.869140625
2020-01-17,2880.723388671875
2020-01-20,2937.520751953125
2020-01-21,2966.417724609375
2020-01-22,2990.332275390625
2020-01-23,3004.28271484375
2020-01-24,3038.16162109375
2020-01-27,2982.360595703125
2020-01-28,3016.240234375
2020-01-29,3000.297119140625
2020-01-30,3029.193603515625
2020-01-31,3042.1474609375
2020-02-03,3083.002197265625
2020-02-04,3126.84521484375
2020-02-05,3088.97998046875
2020-02-06,3040.154541015625
2020-02-07,3032.18359375
2020-02-10,3066.06201171875
2020-02-11,3112.895263671875
2020-02-12,3187.628662109375
2020-02-13,3169.6923828125
2020-02-14,3218.5185546875
2020-02-17,3235.457763671875
2020-02-18,3231.47216796875
2020-02-19,3286.276611328125
2020-02-20,3249.407958984375
2020-02-21,3270.333984375
2020-02-24,3172.681640625
2020-02-25,3076.0263671875
2020-02-26,3067.058837890625
2020-02-27,2872.75146484375
2020-02-28,2828.908203125
2020-03-02,2830.901123046875
2020-03-03,2931.54248046875
2020-03-04,2961.435302734375
2020-03-05,2756.167724609375
2020-03-06,2682.4306640625
2020-03-09,2474.17333984375
2020-03-10,2458.23046875
2020-03-11,2426.343994140625
2020-03-12,2135.382080078125
2020-03-13,2034.7413330078125
2020-03-16,1819.5089111328125
2020-03-17,1737.3023681640625
2020-03-18,1540.5045166015625
2020-03-19,1529.04541015625
2020-03-20,1672.533447265625
2020-03-23,1576.3763427734375
2020-03-24,1685.4873046875
2020-03-25,1943.068115234375
2020-03-26,2071.60986328125
2020-03-27,1843.4237060546875
2020-03-30,1818.014404296875
2020-03-31,1909.6876220703125
2020-04-01,1701.9283447265625
2020-04-02,1670.5404052734375
2020-04-03,1616.732421875
2020-04-06,1820.5054931640625
2020-04-07,1949.0469970703125
2020-04-08,2017.8017578125
2020-04-09,2103.49560546875
2020-04-14,1965.9866943359375
2020-04-15,1832.462890625
2020-04-16,1882.2852783203125
2020-04-17,1990.8975830078125
2020-04-20,1948.050537109375
2020-04-21,1926.1287841796875
2020-04-22,2012.8192138671875
2020-04-23,2181.21923828125
2020-04-24,2185.20458984375
2020-04-27,2122.4287109375
2020-04-28,2202.144287109375
2020-04-29,2263.924072265625
2020-04-30,2197.161865234375
2020-05-01,2198.157958984375
2020-05-04,2193.176025390625
2020-05-05,2204.136962890625
2020-05-06,2242.002197265625
2020-05-07,2273.88818359375
2020-05-11,2210.115234375
2020-05-12,2172.25048828125
2020-05-13,2143.353759765625
2020-05-14,2041.7166748046875
2020-05-15,2091.539306640625
2020-05-18,2201.14794921875
2020-05-19,2188.19384765625
2020-05-20,2112.464111328125
2020-05-21,2120.435546875
2020-05-22,2156.307861328125
2020-05-26,2318.72802734375
2020-05-27,2260.9345703125
2020-05-28,2331.68212890625
2020-05-29,2284.848876953125
2020-06-01,2380.507568359375
2020-06-02,2359.582275390625
2020-06-03,2469.191650390625
2020-06-04,2448.26611328125
2020-06-05,2530.97119140625
2020-06-08,2513.034912109375
2020-06-09,2396.45068359375
2020-06-10,2414.38720703125
2020-06-11,2297.802734375
2020-06-12,2315.73876953125
2020-06-15,2258.94140625
2020-06-16,2319.72412109375
2020-06-17,2331.68212890625
2020-06-18,2293.816650390625
2020-06-19,2323.71044921875
2020-06-22,2341.646484375
2020-06-23,2353.60400390625
2020-06-24,2250.969970703125
2020-06-25,2256.94873046875
2020-06-26,2274.884521484375
2020-06-29,2285.845458984375
2020-06-30,2277.874267578125
2020-07-01,2267.90966796875
2020-07-02,2296.80615234375
2020-07-03,2250.969970703125
2020-07-06,2389.475830078125
2020-07-07,2403.426025390625
2020-07-08,2424.35107421875
2020-07-09,2579.796630859375
2020-07-10,2625.633056640625
2020-07-13,2646.558837890625
2020-07-14,2533.960205078125
2020-07-15,2603.7119140625
2020-07-16,2617.661865234375
2020-07-17,2619.654541015625
2020-07-20,2604.708251953125
2020-07-21,2518.01708984375
2020-07-22,2570.828857421875
2020-07-23,2521.006591796875
2020-07-24,2454.244873046875
2020-07-27,2453.24853515625
2020-07-28,2526.985595703125
2020-07-29,2470.18798828125
2020-07-30,2422.3583984375
2020-07-31,2393.46142578125
2020-08-03,2471.184814453125
2020-08-04,2421.3623046875
2020-08-05,2447.269287109375
2020-08-06,2355.5966796875
2020-08-07,2398.443603515625
2020-08-10,2376.5224609375
2020-08-11,2394.4580078125
2020-08-12,2457.23388671875
2020-08-13,2505.063720703125
2020-08-14,2524.992431640625
2020-08-17,2603.7119140625
2020-08-18,2811.96826171875
2020-08-19,2742.217529296875
2020-08-20,2681.43408203125
2020-08-21,2667.484130859375
2020-08-24,2678.445068359375
2020-08-25,2640.580078125
2020-08-26,2680.4375
2020-08-27,2603.10205078125
2020-08-28,2611.074951171875
2020-09-01,2542.309814453125
2020-09-02,2685.819091796875
2020-09-03,2632.003173828125
2020-09-04,2494.4736328125
2020-09-07,2556.261962890625
2020-09-08,2503.44287109375
2020-09-09,2462.582763671875
2020-09-10,2530.351318359375
2020-09-11,2520.384765625
2020-09-14,2483.510986328125
2020-09-15,2538.3232421875
2020-09-16,2538.3232421875
2020-09-17,2508.426025390625
2020-09-18,2487.497314453125
2020-09-21,2309.107177734375
2020-09-22,2263.263427734375
2020-09-23,2318.076416015625
2020-09-24,2408.7666015625
2020-09-25,2402.786865234375
2020-09-28,2489.49072265625
2020-09-29,2441.654052734375
2020-09-30,2464.575439453125
2020-10-01,2501.44970703125
2020-10-02,2527.361328125
2020-10-05,2588.153564453125
2020-10-06,2655.921630859375
2020-10-07,2606.09228515625
2020-10-08,2612.071533203125
2020-10-09,2577.1904296875
2020-10-12,2585.163330078125
2020-10-13,2534.3369140625
2020-10-14,2572.20751953125
2020-10-15,2517.395263671875
2020-10-16,2501.44970703125
2020-10-19,2492.480224609375
2020-10-20,2465.572265625
2020-10-21,2456.603271484375
2020-10-22,2509.4228515625
2020-10-23,2584.167236328125
2020-10-26,2506.4326171875
2020-10-27,2369.899169921875
2020-10-28,2306.1171875
2020-10-29,2306.1171875
2020-10-30,2328.04248046875
2020-11-02,2320.069580078125
2020-11-03,2412.753173828125
2020-11-04,2459.59228515625
2020-11-05,2564.23486328125
2020-11-06,2613.068359375
2020-11-09,2780.495849609375
2020-11-10,2672.86376953125
2020-11-11,2760.563720703125
2020-11-12,2725.68310546875
2020-11-13,2790.461669921875
2020-11-16,2784.482421875
2020-11-17,2809.39697265625
2020-11-18,2903.07666015625
2020-11-19,2885.13818359375
2020-11-20,2872.1826171875
2020-11-23,2867.199462890625
2020-11-24,2846.27099609375
2020-11-25,2824.345703125
2020-11-26,2680.501953125
2020-11-27,2687.480224609375
2020-11-30,2647.606201171875
2020-12-01,2830.028076171875
2020-12-02,2754.26806640625
2020-12-03,2844.980712890625
2020-12-04,2858.9365234375
2020-12-07,2707.416748046875
2020-12-08,2692.46435546875
2020-12-09,2676.514404296875
2020-12-10,2506.055419921875
2020-12-11,2455.21630859375
2020-12-14,2575.833740234375
2020-12-15,2645.61279296875
2020-12-16,2695.454833984375
2020-12-17,2689.4736328125
2020-12-18,2695.454833984375
2020-12-21,2667.54345703125
2020-12-22,2705.423095703125
2020-12-23,2820.06005859375
2020-12-24,2865.9140625
2020-12-29,2844.980712890625
2020-12-30,2822.052978515625
2020-12-31,2758.255859375
2021-01-04,2711.40380859375
2021-01-05,2716.387939453125
2021-01-06,2783.1767578125
2021-01-07,2795.138427734375
2021-01-08,2861.927001953125
2021-01-11,2799.126220703125
2021-01-12,2776.198486328125
2021-01-13,2603.745361328125
2021-01-14,2661.56201171875
2021-01-15,2681.4990234375
2021-01-18,2706.419677734375
2021-01-19,2706.419677734375
2021-01-20,2724.36279296875
2021-01-21,2720.37548828125
2021-01-22,2707.416748046875
2021-01-25,2676.514404296875
2021-01-26,2667.54345703125
2021-01-27,2632.65380859375
2021-01-28,2604.742431640625
2021-01-29,2542.93798828125
2021-02-01,2628.66650390625
2021-02-02,2650.596923828125
2021-02-03,2691.467041015625
2021-02-04,2727.353515625
2021-02-05,2756.26171875
2021-02-08,2757.259033203125
2021-02-09,2774.204833984375
2021-02-10,2695.454833984375
2021-02-11,2721.372314453125
2021-02-12,2713.397705078125
2021-02-15,2829.031005859375
2021-02-16,2809.094482421875
2021-02-17,2750.28076171875
2021-02-18,2763.23974609375
2021-02-19,2764.236572265625
2021-02-22,2759.25244140625
2021-02-23,2716.387939453125
2021-02-24,2755.26513671875
2021-02-25,2662.55908203125
2021-02-26,2581.81494140625
2021-03-01,2720.37548828125
2021-03-02,2701.435546875
2021-03-03,2885.8505859375
2021-03-04,2924.72802734375
2021-03-05,2896.81640625
2021-03-08,3064.285400390625
2021-03-09,3050.329833984375
2021-03-10,3095.18701171875
2021-03-11,2977.761962890625
2021-03-12,2935.877685546875
2021-03-15,2942.858642578125
2021-03-16,3007.679443359375
2021-03-17,2966.79248046875
2021-03-18,2944.853271484375
2021-03-19,2943.85595703125
2021-03-22,2930.891845703125
2021-03-23,2968.787109375
2021-03-24,2936.87548828125
2021-03-25,3012.66552734375
2021-03-26,3012.66552734375
2021-03-29,2918.92529296875
2021-03-30,2967.78955078125
2021-03-31,2931.888916015625
2021-04-01,3015.65771484375
2021-04-06,3083.4697265625
2021-04-07,3164.24658203125
2021-04-08,3156.268310546875
2021-04-09,3201.14404296875
2021-04-12,3128.345703125
2021-04-13,3167.237548828125
2021-04-14,3152.279052734375
2021-04-15,3200.147216796875
2021-04-16,3192.16845703125
2021-04-19,3176.213134765625
2021-04-20,3130.34033203125
2021-04-21,3121.364990234375
2021-04-22,3147.29296875
2021-04-23,3169.232421875
2021-04-26,3143.304443359375
2021-04-27,3138.318115234375
2021-04-28,3135.326171875
2021-04-29,3123.359375
2021-04-30,3123.359375
2021-05-04,3065.519775390625
2021-05-05,3122.3623046875
2021-05-06,3157.265380859375
2021-05-07,3190.174560546875
2021-05-10,3172.22412109375
2021-05-11,3094.439453125
2021-05-12,3083.4697265625
2021-05-13,3066.51611328125
2021-05-14,3138.318115234375
2021-05-17,3099.42578125
2021-05-18,3100.4228515625
2021-05-19,3037.5966796875
2021-05-20,3055.547119140625
2021-05-21,3057.541259765625
2021-05-24,3061.5302734375
2021-05-25,3056.5439453125
2021-05-26,3118.373046875
2021-05-27,3076.488525390625
2021-05-28,3151.281982421875
2021-06-01,3229.06689453125
2021-06-02,3219.0947265625
2021-06-03,3161.25439453125
2021-06-04,3142.30712890625
2021-06-07,3227.07275390625
2021-06-08,3215.10546875
2021-06-09,3104.412109375
2021-06-10,3049.5634765625
2021-06-11,3062.52734375
2021-06-14,3096.43359375
2021-06-15,3082.472412109375
2021-06-16,3076.488525390625
2021-06-17,3080.478515625
2021-06-18,2998.7041015625
2021-06-21,3029.618896484375
2021-06-22,3018.64892578125
2021-06-23,2966.79248046875
2021-06-24,2947.8447265625
2021-06-25,2949.83984375
2021-06-28,2926.90283203125
2021-06-29,2972.77587890625
2021-06-30,2949.83984375
2021-07-01,3011.668212890625
2021-07-02,3012.66552734375
2021-07-05,3054.550048828125
2021-07-06,3024.63232421875
2021-07-07,3061.5302734375
2021-07-08,2914.936279296875
2021-07-09,2995.71240234375
2021-07-12,2968.787109375
2021-07-13,2975.767822265625
2021-07-14,3009.673828125
2021-07-15,2927.900146484375
2021-07-16,2943.85595703125
2021-07-19,2889.0078125
2021-07-20,2930.891845703125
2021-07-21,3002.693359375
2021-07-22,2874.101806640625
2021-07-23,2886.072998046875
2021-07-26,2889.06591796875
2021-07-27,2866.120849609375
2021-07-28,2870.111572265625
2021-07-29,2918.99365234375
2021-07-30,2897.046630859375
2021-08-02,2905.027587890625
2021-08-03,2886.072998046875
2021-08-04,2877.094482421875
2021-08-05,2872.106689453125
2021-08-06,2908.020263671875
2021-08-09,2857.142333984375
2021-08-10,2908.020263671875
2021-08-11,2908.020263671875
2021-08-12,2892.05859375
2021-08-13,2898.043701171875
2021-08-16,2894.053955078125
2021-08-17,2861.132568359375
2021-08-18,2903.0322265625
2021-08-19,2838.18798828125
2021-08-20,2839.185546875
2021-08-23,2805.266845703125
2021-08-24,2867.118408203125
2021-08-25,2861.132568359375
2021-08-26,2876.096923828125
2021-08-27,2884.07763671875
2021-08-31,2932.960693359375
2021-09-01,2929.9677734375
2021-09-02,2869.11376953125
2021-09-03,2863.1279296875
2021-09-06,2871.10888671875
2021-09-07,2824.2216796875
2021-09-08,2710.494384765625
2021-09-09,2733.439697265625
2021-09-10,2733.439697265625
2021-09-13,2787.310302734375
2021-09-14,2764.365234375
2021-09-15,2769.353271484375
2021-09-16,2784.3173828125
2021-09-17,2774.341064453125
2021-09-20,2739.425048828125
2021-09-21,2766.3603515625
2021-09-22,2793.29541015625
2021-09-23,2750.39892578125
2021-09-24,2740.422607421875
2021-09-27,2714.484375
2021-09-28,2631.68359375
2021-09-29,2652.633056640625
2021-09-30,2661.61181640625
2021-10-01,2598.762451171875
2021-10-04,2583.798095703125
2021-10-05,2567.83740234375
2021-10-06,2507.98046875
2021-10-07,2531.923095703125
2021-10-08,2537.90869140625
2021-10-11,2550.87744140625
2021-10-12,2558.858154296875
2021-10-13,2650.63818359375
2021-10-14,2673.582763671875
2021-10-15,2685.554443359375
2021-10-18,2650.63818359375
2021-10-19,2663.60693359375
2021-10-20,2642.657470703125
2021-10-21,2617.71728515625
2021-10-22,2603.750732421875
2021-10-25,2622.705322265625
2021-10-26,2686.552001953125
2021-10-27,2730.4462890625
2021-10-28,2714.484375
2021-10-29,2714.484375
2021-11-01,2659.616455078125
2021-11-02,2669.592529296875
2021-11-03,2658.619140625
2021-11-04,2705.506103515625
2021-11-05,2676.575927734375
2021-11-08,2714.484375
2021-11-09,2643.655029296875
2021-11-10,2696.52783203125
2021-11-11,2714.484375
2021-11-12,2720.470458984375
2021-11-15,2688.546875
2021-11-16,2701.515869140625
2021-11-17,2683.55908203125
2021-11-18,2812.25048828125
2021-11-19,2779.3291015625
2021-11-22,2772.34619140625
2021-11-23,2766.3603515625
2021-11-24,2815.242919921875
2021-11-25,2840.18310546875
2021-11-26,2723.46337890625
2021-11-29,2752.39404296875
2021-11-30,2730.4462890625
2021-12-01,2809.25732421875
2021-12-02,2780.326904296875
2021-12-03,2799.28125
2021-12-06,2764.365234375
2021-12-07,2812.25048828125
2021-12-08,2848.163818359375
2021-12-09,2831.20458984375
2021-12-10,2802.2744140625
2021-12-13,2801.276611328125
2021-12-14,2786.312744140625
2021-12-15,2751.396240234375
2021-12-16,2723.46337890625
2021-12-17,2740.422607421875
2021-12-20,2687.5498046875
2021-12-21,2747.406005859375
2021-12-22,2811.2529296875
2021-12-23,2820.231201171875
2021-12-24,2824.2216796875
2021-12-29,2872.106689453125
2021-12-30,2850.15966796875
2021-12-31,2849.161865234375
2022-01-04,2876.096923828125
2022-01-05,2870.111572265625
2022-01-06,2793.29541015625
2022-01-07,2787.310302734375
2022-01-10,2643.655029296875
2022-01-11,2673.582763671875
2022-01-12,2614.72412109375
2022-01-13,2601.755615234375
2022-01-14,2542.89697265625
2022-01-17,2571.827392578125
2022-01-18,2523.9423828125
2022-01-19,2555.865478515625
2022-01-20,2559.85595703125
2022-01-21,2542.89697265625
2022-01-24,2384.27783203125
2022-01-25,2357.342041015625
2022-01-26,2363.327880859375
2022-01-27,2345.37109375
2022-01-28,2355.3466796875
2022-01-31,2388.267822265625
2022-02-01,2382.281982421875
2022-02-02,2411.212890625
2022-02-03,2390.262939453125
2022-02-04,2355.3466796875
2022-02-07,2395.2509765625
2022-02-08,2430.1669921875
2022-02-09,2466.0810546875
2022-02-10,2444.1337890625
2022-02-11,2443.135986328125
2022-02-14,2439.145751953125
2022-02-15,2464.0859375
2022-02-16,2438.148193359375
2022-02-17,2402.234375
2022-02-18,2408.219970703125
2022-02-21,2402.234375
2022-02-22,2399.24169921875
2022-02-23,2376.296630859375
2022-02-24,2268.55517578125
2022-02-25,2319.433349609375
2022-02-28,2407.22216796875
2022-03-01,2316.440185546875
2022-03-02,2364.325439453125
2022-03-03,2334.397216796875
2022-03-04,2292.49755859375
2022-03-07,2304.468994140625
2022-03-08,2272.54541015625
2022-03-09,2329.408935546875
2022-03-10,2116.056884765625
2022-03-11,2167.959716796875
2022-03-14,2287.736572265625
2022-03-15,2223.85595703125
2022-03-16,2297.7177734375
2022-03-17,2271.7666015625
2022-03-18,2268.77197265625
2022-03-21,2259.788818359375
2022-03-22,2278.753173828125
2022-03-23,2222.857421875
2022-03-24,2187.922607421875
2022-03-25,2092.10107421875
2022-03-28,2089.10693359375
2022-03-29,2158.976806640625
2022-03-30,2143.00634765625
2022-03-31,2146.998779296875
2022-04-01,2144.004638671875
2022-04-04,2205.889404296875
2022-04-05,2207.885498046875
2022-04-06,2232.8388671875
2022-04-07,2166.961669921875
2022-04-08,2187.922607421875
2022-04-11,2152.987548828125
2022-04-12,2178.939208984375
2022-04-13,2132.02685546875
2022-04-14,2165.963623046875
2022-04-19,2180.935791015625
2022-04-20,2210.88037109375
2022-04-21,2242.8203125
2022-04-22,2210.88037109375
2022-04-25,2189.919189453125
2022-04-26,2175.9453125
2022-04-27,2072.138427734375
2022-04-28,2086.1123046875
2022-04-29,2096.09375
2022-05-03,2129.03271484375
2022-05-04,2090.105224609375
2022-05-05,2091.103271484375
2022-05-06,2035.2073974609375
2022-05-09,2028.220458984375
2022-05-10,2071.140380859375
2022-05-11,2083.117919921875
2022-05-12,2093.099609375
2022-05-13,2107.0732421875
2022-05-16,2101.08447265625
2022-05-17,2137.017578125
2022-05-18,2112.06396484375
2022-05-19,2079.12548828125
2022-05-20,2116.056884765625
2022-05-23,2142.00830078125
2022-05-24,2146.998779296875
2022-05-25,2156.980224609375
2022-05-26,2237.82958984375
2022-05-27,2232.8388671875
2022-05-30,2249.8076171875
2022-05-31,2172.95068359375
2022-06-01,2180.935791015625
2022-06-06,2241.822021484375
2022-06-07,2225.852294921875
2022-06-08,2213.874267578125
2022-06-09,2188.9208984375
2022-06-10,2187.922607421875
2022-06-13,2114.060302734375
2022-06-14,2146.0009765625
2022-06-15,2190.917236328125
2022-06-16,1929.3731689453125
2022-06-17,1934.86572265625
2022-06-20,1848.4833984375
2022-06-21,1847.4847412109375
2022-06-22,1805.5418701171875
2022-06-23,1823.517333984375
2022-06-24,1868.9554443359375
2022-06-27,1891.9241943359375
2022-06-28,1906.404541015625
2022-06-29,1912.3963623046875
2022-06-30,1860.467041015625
2022-07-01,1871.4521484375
2022-07-04,1889.9268798828125
2022-07-05,1833.5037841796875
2022-07-06,1862.46435546875
2022-07-07,1770.090087890625
2022-07-08,1774.0848388671875
2022-07-11,1781.0751953125
2022-07-12,1795.05615234375
2022-07-13,1764.0982666015625
2022-07-14,1729.6451416015625
2022-07-15,1759.1051025390625
2022-07-18,1773.5853271484375
2022-07-19,1809.037109375
2022-07-20,1796.5540771484375
2022-07-21,1841.4930419921875
2022-07-22,1854.974609375
2022-07-25,1873.4493408203125
2022-07-26,1841.4930419921875
2022-07-27,1852.47802734375
2022-07-28,1879.441162109375
2022-07-29,1881.4384765625
2022-08-01,1901.4112548828125
2022-08-02,1822.518798828125
2022-08-03,1872.4508056640625
2022-08-04,1886.930908203125
2022-08-05,1847.984130859375
2022-08-08,1861.9649658203125
2022-08-09,1823.0179443359375
2022-08-10,1886.4317626953125
2022-08-11,1853.4765625
2022-08-12,1844.48876953125
2022-08-15,1852.9774169921875
2022-08-16,1846.4862060546875
2022-08-17,1701.6834716796875
2022-08-18,1738.6329345703125
2022-08-19,1667.7293701171875
2022-08-22,1615.80029296875
2022-08-23,1580.348388671875
2022-08-24,1541.9007568359375
2022-08-25,1482.9808349609375
2022-08-26,1495.4638671875
2022-08-30,1498.4598388671875
2022-08-31,1473.9932861328125
2022-09-01,1468.0013427734375
2022-09-02,1440.03955078125
2022-09-05,1450.0257568359375
2022-09-06,1494.9647216796875
2022-09-07,1468.0013427734375
2022-09-08,1462.5089111328125
2022-09-09,1499.9578857421875
2022-09-12,1517.4342041015625
2022-09-13,1458.014892578125
2022-09-14,1419.068115234375
2022-09-15,1450.0257568359375
2022-09-16,1428.0556640625
2022-09-20,1335.182373046875
2022-09-21,1398.096435546875
2022-09-22,1373.6298828125
2022-09-23,1348.1646728515625
2022-09-26,1264.2786865234375
2022-09-27,1206.357666015625
2022-09-28,1248.300537109375
2022-09-29,1173.402587890625
2022-09-30,1235.817626953125
2022-10-03,1275.263916015625
2022-10-04,1301.727783203125
2022-10-05,1264.778076171875
2022-10-06,1260.2840576171875
2022-10-07,1214.3466796875
2022-10-10,1213.34814453125
2022-10-11,1211.85009765625
2022-10-12,1136.9521484375
2022-10-13,1194.8731689453125
2022-10-14,1209.3536376953125
2022-10-17,1267.7740478515625
2022-10-18,1267.7740478515625
2022-10-19,1231.3236083984375
2022-10-20,1237.3155517578125
2022-10-21,1216.8433837890625
2022-10-24,1271.2691650390625
2022-10-25,1300.72900390625
2022-10-26,1320.20263671875
2022-10-27,1319.703369140625
2022-10-28,1310.21630859375
2022-10-31,1303.2255859375
2022-11-01,1320.20263671875
2022-11-02,1319.203857421875
2022-11-03,1293.2391357421875
2022-11-04,1328.1917724609375
2022-11-07,1321.201171875
2022-11-08,1252.295166015625
2022-11-09,1279.7576904296875
2022-11-10,1376.12646484375
2022-11-11,1357.15234375
2022-11-14,1333.1849365234375
2022-11-15,1320.7020263671875
2022-11-16,1280.2569580078125
2022-11-17,1290.2435302734375
2022-11-18,1297.7332763671875
2022-11-21,1291.7413330078125
2022-11-22,1294.7373046875
2022-11-23,1312.7127685546875
2022-11-24,1323.69775390625
2022-11-25,1326.6937255859375
2022-11-28,1277.760498046875
2022-11-29,1268.2734375
2022-11-30,1270.270751953125
2022-12-01,1283.2528076171875
2022-12-02,1293.738525390625
2022-12-05,1274.7645263671875
2022-12-06,1268.2734375
2022-12-07,1269.27197265625
2022-12-08,1271.2691650390625
2022-12-09,1280.2569580078125
2022-12-12,1250.2978515625
2022-12-13,1265.7767333984375
2022-12-14,1255.291015625
2022-12-15,1257.78759765625
2022-12-16,1211.350830078125
2022-12-19,1207.356201171875
2022-12-20,1194.8731689453125
2022-12-21,1237.8148193359375
2022-12-22,1229.326416015625
2022-12-23,1235.817626953125
2022-12-28,1256.2896728515625
