Date,MALLPLAZA.SN
2022-03-31,751.2638549804688
2022-04-01,774.3087768554688
2022-04-04,769.6997680664062
2022-04-05,754.9511108398438
2022-04-06,765.053955078125
2022-04-07,765.0907592773438
2022-04-08,765.0907592773438
2022-04-11,774.3087768554688
2022-04-12,772.9260864257812
2022-04-13,761.9014282226562
2022-04-14,769.607666015625
2022-04-18,760.4818115234375
2022-04-19,765.0907592773438
2022-04-20,762.1595458984375
2022-04-21,765.0907592773438
2022-04-22,742.0459594726562
2022-04-25,762.4281616210938
2022-04-26,760.8809814453125
2022-04-27,754.8784790039062
2022-04-28,745.6416625976562
2022-04-29,737.6445922851562
2022-05-02,716.3749389648438
2022-05-03,720.8582153320312
2022-05-04,730.5795288085938
2022-05-05,729.3865356445312
2022-05-06,745.6510620117188
2022-05-09,730.16015625
2022-05-10,724.8566284179688
2022-05-11,724.8566284179688
2022-05-12,709.710693359375
2022-05-13,711.14599609375
2022-05-16,699.0477905273438
2022-05-17,713.9608764648438
2022-05-18,689.7272338867188
2022-05-19,685.132080078125
2022-05-20,677.6010131835938
2022-05-23,684.1348266601562
2022-05-24,685.06689453125
2022-05-25,679.4744873046875
2022-05-26,718.6212158203125
2022-05-27,736.3863525390625
2022-05-30,735.3983154296875
2022-05-31,745.70703125
2022-06-01,740.095947265625
2022-06-02,739.052001953125
2022-06-03,740.1425170898438
2022-06-06,750.3113403320312
2022-06-07,753.974365234375
2022-06-08,757.7679443359375
2022-06-09,743.5911865234375
2022-06-10,754.9716186523438
2022-06-13,741.9227905273438
2022-06-14,731.3345947265625
2022-06-15,744.5885009765625
2022-06-16,721.9486694335938
2022-06-17,710.51220703125
2022-06-20,712.0034790039062
2022-06-22,712.5907592773438
2022-06-23,704.9757690429688
2022-06-24,678.5238037109375
2022-06-28,687.0428466796875
2022-06-29,682.85791015625
2022-06-30,662.6973266601562
2022-07-01,650.7948608398438
2022-07-04,649.1358642578125
2022-07-05,642.37841796875
2022-07-06,644.8483276367188
2022-07-07,655.2408447265625
2022-07-08,652.4446411132812
2022-07-11,652.7242431640625
2022-07-12,649.2289428710938
2022-07-13,643.6925659179688
2022-07-14,621.67724609375
2022-07-15,637.9044799804688
2022-07-18,639.5448608398438
2022-07-19,647.2437133789062
2022-07-20,643.34765625
2022-07-21,647.7843017578125
2022-07-22,656.8812866210938
2022-07-25,669.5014038085938
2022-07-26,688.711181640625
2022-07-27,699.0477905273438
2022-07-28,713.4389038085938
2022-07-29,716.766357421875
2022-08-01,713.1126708984375
2022-08-02,705.5536499023438
2022-08-03,692.700439453125
2022-08-04,692.5233764648438
2022-08-05,692.5233764648438
2022-08-08,690.0907592773438
2022-08-09,699.0477905273438
2022-08-10,727.009765625
2022-08-11,730.8311767578125
2022-08-12,752.7161254882812
2022-08-16,764.2923583984375
2022-08-17,798.7786865234375
2022-08-18,800.6707763671875
2022-08-19,783.7351684570312
2022-08-22,801.5748901367188
2022-08-23,810.8955078125
2022-08-24,829.5368041992188
2022-08-25,838.857421875
2022-08-26,847.9916381835938
2022-08-29,866.8193359375
2022-08-30,899.4415893554688
2022-08-31,936.2581176757812
2022-09-01,896.3563842773438
2022-09-02,940.452392578125
2022-09-05,938.0289916992188
2022-09-06,879.8682250976562
2022-09-07,848.1781005859375
2022-09-08,807.3909301757812
2022-09-09,808.79833984375
2022-09-12,807.30712890625
2022-09-13,801.341796875
2022-09-14,794.1183471679688
2022-09-15,809.8515014648438
2022-09-20,766.1564331054688
2022-09-21,781.8150634765625
2022-09-22,778.3944702148438
2022-09-23,745.6510620117188
2022-09-26,745.6416625976562
2022-09-27,745.70703125
2022-09-28,727.009765625
2022-09-29,724.9406127929688
2022-09-30,727.9418334960938
2022-10-03,738.14794921875
2022-10-04,738.3622436523438
2022-10-05,738.940185546875
2022-10-06,746.0238647460938
2022-10-07,747.0584716796875
2022-10-11,749.7613525390625
2022-10-12,747.4312744140625
2022-10-13,727.009765625
2022-10-14,739.2825927734375
2022-10-17,733.5792236328125
2022-10-18,740.05126953125
2022-10-19,740.174560546875
2022-10-20,746.1531982421875
2022-10-21,746.845947265625
2022-10-24,740.203125
2022-10-25,740.6111450195312
2022-10-26,759.1826782226562
2022-10-27,762.56103515625
2022-10-28,767.2015380859375
2022-11-02,758.451904296875
2022-11-03,769.3556518554688
2022-11-04,788.1740112304688
2022-11-07,789.531005859375
2022-11-08,808.8616333007812
2022-11-09,829.0274658203125
2022-11-10,838.0238647460938
2022-11-11,856.1112670898438
2022-11-14,859.1385498046875
2022-11-15,868.3530883789062
2022-11-16,875.8311157226562
2022-11-17,891.4323120117188
2022-11-18,928.8884887695312
2022-11-21,908.561279296875
2022-11-22,929.1636352539062
2022-11-23,924.219482421875
2022-11-24,900.485595703125
2022-11-25,907.46044921875
2022-11-28,910.3834228515625
2022-11-29,903.4273071289062
2022-11-30,948.9783325195312
2022-12-01,944.2334594726562
2022-12-02,948.029296875
2022-12-05,937.4293212890625
2022-12-06,903.4273071289062
2022-12-07,894.810546875
2022-12-09,909.0263061523438
2022-12-12,908.9599609375
2022-12-13,873.06005859375
2022-12-14,892.0396118164062
2022-12-15,890.1416625976562
2022-12-16,887.2947998046875
2022-12-19,887.7977294921875
2022-12-20,906.663330078125
2022-12-21,929.998779296875
2022-12-22,944.2334594726562
2022-12-23,934.74365234375
2022-12-26,927.5408935546875
2022-12-27,950.591552734375
2022-12-28,998.9893798828125
2022-12-29,1000.8873901367188
2022-12-30,1004.0191040039062
2023-01-03,967.0089111328125
2023-01-04,958.4681396484375
2023-01-05,936.935791015625
2023-01-06,934.0509033203125
2023-01-09,955.4313354492188
2023-01-10,993.2955932617188
2023-01-11,1023.8527221679688
2023-01-12,1037.328125
2023-01-13,1029.6414794921875
2023-01-16,1028.6925048828125
2023-01-17,1013.5088500976562
2023-01-18,1031.06494140625
2023-01-19,1028.6925048828125
2023-01-20,1041.7884521484375
2023-01-23,1051.8475341796875
2023-01-24,1046.343505859375
2023-01-25,1042.9271240234375
2023-01-26,1039.8905029296875
2023-01-27,1043.78125
2023-01-30,1039.036376953125
2023-01-31,1023.7579345703125
2023-02-01,1013.7935791015625
2023-02-02,1072.5352783203125
2023-02-03,1053.4608154296875
2023-02-06,1061.7169189453125
2023-02-07,1061.8118896484375
2023-02-08,1043.306884765625
2023-02-09,1041.218994140625
2023-02-10,1028.59765625
2023-02-13,1044.2557373046875
2023-02-14,1044.2557373046875
2023-02-15,1088.4781494140625
2023-02-16,1072.5352783203125
2023-02-17,1057.161865234375
2023-02-20,1056.1180419921875
2023-02-21,1016.260986328125
2023-02-22,1043.49658203125
2023-02-23,1005.2528076171875
2023-02-24,970.9946899414062
2023-02-27,954.4823608398438
2023-02-28,977.4476928710938
2023-03-01,969.1915283203125
2023-03-02,967.9578247070312
2023-03-03,954.6722412109375
2023-03-06,982.1925659179688
2023-03-07,986.9374389648438
2023-03-08,1006.6762084960938
2023-03-09,1043.876220703125
2023-03-10,1006.8660278320312
2023-03-13,1005.9169921875
2023-03-14,1057.161865234375
2023-03-15,1015.4068603515625
2023-03-16,1039.13134765625
2023-03-17,1005.9169921875
2023-03-20,1015.4068603515625
2023-03-21,1033.4375
2023-03-22,1029.6414794921875
2023-03-23,1029.6414794921875
2023-03-24,1023.1883544921875
2023-03-27,1010.6619262695312
2023-03-28,1010.6619262695312
2023-03-29,1009.6179809570312
2023-03-30,996.42724609375
2023-03-31,990.8282470703125
2023-04-03,991.5874633789062
2023-04-04,980.2946166992188
2023-04-05,980.0098876953125
2023-04-06,981.3384399414062
2023-04-10,970.8048095703125
2023-04-11,971.3742065429688
2023-04-12,977.2578735351562
2023-04-13,968.3375244140625
2023-04-14,968.2425537109375
2023-04-17,977.4476928710938
2023-04-18,967.4833984375
2023-04-19,972.797607421875
2023-04-20,963.2130126953125
2023-04-21,967.9578247070312
2023-04-24,962.2640380859375
2023-04-25,963.1181030273438
2023-04-26,963.2130126953125
2023-04-27,971.8486938476562
2023-04-28,985.419189453125
2023-05-02,977.4476928710938
2023-05-03,959.4171142578125
2023-05-04,982.2874145507812
2023-05-05,988.9302978515625
2023-05-08,1017.779296875
2023-05-09,1001.6465454101562
2023-05-10,1015.2171020507812
2023-05-11,1014.2681884765625
2023-05-12,977.4476928710938
2023-05-15,972.0385131835938
2023-05-16,967.9578247070312
2023-05-17,968.8119506835938
2023-05-18,965.4905395507812
2023-05-19,1014.4578247070312
2023-05-22,999.843505859375
2023-05-23,987.3170776367188
2023-05-24,980.1047973632812
2023-05-25,967.9578247070312
2023-05-26,970.2354125976562
2023-05-29,976.119140625
2023-05-30,1013.5088500976562
2023-05-31,972.7027587890625
2023-06-01,979.3456420898438
2023-06-02,1009.9977416992188
2023-06-05,1031.06494140625
2023-06-06,1044.06591796875
2023-06-07,1072.2506103515625
2023-06-08,1095.1209716796875
2023-06-09,1104.4210205078125
2023-06-12,1104.0413818359375
2023-06-13,1099.5811767578125
2023-06-14,1094.4566650390625
2023-06-15,1092.2740478515625
2023-06-16,1077.185302734375
2023-06-19,1088.857666015625
2023-06-20,1130.3280029296875
2023-06-22,1161.3597412109375
2023-06-23,1144.1832275390625
2023-06-27,1148.2637939453125
2023-06-28,1138.7740478515625
2023-06-29,1153.103515625
2023-06-30,1175.3096923828125
2023-07-03,1188.690185546875
2023-07-04,1206.5311279296875
2023-07-05,1182.61669921875
2023-07-06,1175.7841796875
2023-07-07,1196.2821044921875
2023-07-10,1205.2972412109375
2023-07-11,1281.1207275390625
2023-07-12,1241.263671875
2023-07-13,1214.7872314453125
2023-07-14,1230.350341796875
2023-07-17,1271.630859375
2023-07-18,1309.4952392578125
2023-07-19,1318.9849853515625
2023-07-20,1315.283935546875
2023-07-21,1299.2462158203125
2023-07-24,1210.042236328125
2023-07-25,1308.6412353515625
2023-07-26,1280.2664794921875
2023-07-27,1254.6441650390625
2023-07-28,1271.7259521484375
2023-07-31,1281.1207275390625
2023-08-01,1262.14111328125
2023-08-02,1262.04638671875
2023-08-03,1217.3494873046875
2023-08-04,1219.8167724609375
2023-08-07,1238.4166259765625
2023-08-08,1216.8748779296875
2023-08-09,1234.715576171875
2023-08-10,1273.52880859375
2023-08-11,1303.8013916015625
2023-08-14,1281.02587890625
2023-08-16,1304.84521484375
2023-08-17,1295.3553466796875
2023-08-18,1295.3553466796875
2023-08-21,1290.610595703125
2023-08-22,1304.84521484375
2023-08-23,1319.079833984375
2023-08-24,1323.8248291015625
2023-08-25,1315.37890625
2023-08-28,1300.4798583984375
2023-08-29,1281.1207275390625
2023-08-30,1272.0106201171875
2023-08-31,1246.008544921875
2023-09-01,1252.556640625
2023-09-04,1243.2564697265625
2023-09-05,1233.671875
2023-09-06,1233.4820556640625
2023-09-07,1208.52392578125
2023-09-08,1203.68408203125
2023-09-11,1216.5902099609375
2023-09-12,1212.7943115234375
2023-09-13,1204.917724609375
2023-09-14,1190.9677734375
2023-09-15,1158.70263671875
2023-09-20,1168.666748046875
2023-09-21,1181.1932373046875
2023-09-22,1180.3392333984375
2023-09-25,1160.9801025390625
2023-09-26,1139.058837890625
2023-09-27,1134.9781494140625
2023-09-28,1158.5128173828125
2023-09-29,1158.5128173828125
2023-10-02,1138.7740478515625
2023-10-03,1118.276123046875
2023-10-04,1100.8148193359375
2023-10-05,1086.29541015625
2023-10-06,1086.105712890625
2023-10-10,1094.266845703125
2023-10-11,1076.900634765625
2023-10-12,1057.921142578125
2023-10-13,1024.8966064453125
2023-10-16,1055.4537353515625
2023-10-17,1070.447509765625
2023-10-18,1098.8218994140625
2023-10-19,1077.185302734375
2023-10-20,1138.6790771484375
2023-10-23,1098.15771484375
2023-10-24,1101.004638671875
2023-10-25,1082.49951171875
2023-10-26,1065.70263671875
2023-10-30,1039.13134765625
2023-10-31,1027.0792236328125
2023-11-02,1037.423095703125
2023-11-03,1054.88427734375
2023-11-06,1060.198486328125
2023-11-07,1060.8629150390625
2023-11-08,1081.835205078125
2023-11-09,1087.1495361328125
2023-11-10,1076.615966796875
2023-11-13,1079.5577392578125
2023-11-14,1100.8148193359375
2023-11-15,1129.2841796875
2023-11-16,1157.7535400390625
2023-11-17,1164.3963623046875
2023-11-20,1149.5924072265625
2023-11-21,1105.5596923828125
2023-11-22,1120.743408203125
2023-11-23,1137.4454345703125
2023-11-24,1137.4454345703125
2023-11-27,1141.9056396484375
2023-11-28,1145.7015380859375
2023-11-29,1156.425048828125
2023-11-30,1147.3148193359375
2023-12-01,1148.073974609375
2023-12-04,1166.0096435546875
2023-12-05,1191.537109375
2023-12-06,1190.9677734375
2023-12-07,1201.7861328125
2023-12-11,1190.4932861328125
2023-12-12,1200.552490234375
2023-12-13,1248.85546875
2023-12-14,1251.133056640625
2023-12-15,1177.68212890625
2023-12-18,1200.45751953125
2023-12-19,1178.82080078125
2023-12-20,1190.3984375
2023-12-21,1209.1881103515625
2023-12-22,1190.6829833984375
2023-12-26,1176.733154296875
2023-12-27,1171.98828125
2023-12-28,1185.2738037109375
2023-12-29,1181.1932373046875
2024-01-02,1150.541259765625
2024-01-03,1168.76171875
2024-01-04,1167.7177734375
2024-01-05,1172.1781005859375
2024-01-08,1197.325927734375
2024-01-09,1171.98828125
2024-01-10,1184.040283203125
2024-01-11,1193.814697265625
2024-01-12,1199.6983642578125
2024-01-15,1208.998291015625
2024-01-16,1198.7493896484375
2024-01-17,1215.2615966796875
2024-01-18,1209.947509765625
2024-01-19,1182.806640625
2024-01-22,1185.938232421875
2024-01-23,1195.7127685546875
2024-01-24,1224.4666748046875
2024-01-25,1205.2025146484375
2024-01-26,1223.327880859375
2024-01-29,1255.4984130859375
2024-01-30,1214.692138671875
2024-01-31,1218.5831298828125
2024-02-01,1240.599365234375
2024-02-02,1230.16064453125
2024-02-05,1239.555419921875
2024-02-06,1219.4371337890625
2024-02-07,1240.2197265625
2024-02-08,1243.066650390625
2024-02-09,1246.293212890625
2024-02-12,1249.4249267578125
2024-02-13,1244.1104736328125
2024-02-14,1243.16162109375
2024-02-15,1262.14111328125
2024-02-16,1284.6319580078125
2024-02-19,1306.7431640625
2024-02-20,1295.3553466796875
2024-02-21,1302.282958984375
2024-02-22,1294.02685546875
2024-02-23,1299.2462158203125
2024-02-26,1288.5228271484375
2024-02-27,1309.590087890625
2024-02-28,1342.70947265625
2024-02-29,1357.0389404296875
2024-03-01,1352.1043701171875
2024-03-04,1364.6307373046875
2024-03-05,1342.23486328125
2024-03-06,1330.0880126953125
2024-03-07,1334.0738525390625
2024-03-08,1347.64404296875
2024-03-11,1376.0185546875
2024-03-12,1371.9378662109375
2024-03-13,1361.024658203125
2024-03-14,1338.0595703125
2024-03-15,1366.5286865234375
2024-03-18,1354.6666259765625
2024-03-19,1320.02880859375
2024-03-20,1309.590087890625
2024-03-21,1281.1207275390625
2024-03-22,1277.22998046875
2024-03-25,1277.79931640625
2024-03-26,1271.7259521484375
2024-03-27,1276.9451904296875
2024-03-28,1276.9451904296875
2024-04-01,1275.4268798828125
2024-04-02,1313.8604736328125
2024-04-03,1290.610595703125
2024-04-04,1291.5594482421875
2024-04-05,1290.8001708984375
2024-04-08,1290.610595703125
2024-04-09,1309.590087890625
2024-04-10,1301.239013671875
2024-04-11,1327.62060546875
2024-04-12,1309.590087890625
2024-04-15,1302.0931396484375
2024-04-16,1300.100341796875
2024-04-17,1313.0064697265625
2024-04-18,1309.590087890625
2024-04-19,1303.6114501953125
2024-04-22,1270.2073974609375
2024-04-23,1288.3328857421875
2024-04-24,1314.8094482421875
2024-04-25,1304.5777587890625
2024-04-26,1364.6763916015625
2024-04-29,1377.86865234375
2024-04-30,1364.187744140625
2024-05-02,1358.3245849609375
2024-05-03,1362.3310546875
2024-05-06,1350.0181884765625
2024-05-07,1371.0281982421875
2024-05-08,1417.739013671875
2024-05-09,1406.110107421875
2024-05-10,1422.918212890625
2024-05-13,1434.058349609375
2024-05-14,1437.4786376953125
2024-05-15,1469.53125
2024-05-16,1451.35498046875
2024-05-17,1453.114013671875
2024-05-20,1459.9544677734375
2024-05-22,1478.6192626953125
2024-05-23,1501.583740234375
2024-05-24,1485.1666259765625
2024-05-27,1486.3392333984375
2024-05-28,1461.3226318359375
2024-05-29,1459.1727294921875
2024-05-30,1458.977294921875
2024-05-31,1484.384765625
2024-06-03,1465.91552734375
2024-06-04,1467.088134765625
2024-06-05,1475.980712890625
2024-06-06,1465.8177490234375
2024-06-07,1478.814697265625
2024-06-10,1468.5540771484375
2024-06-11,1451.15966796875
2024-06-12,1436.50146484375
2024-06-13,1423.7977294921875
2024-06-14,1406.5010986328125
2024-06-17,1387.543212890625
2024-06-18,1392.52685546875
2024-06-19,1389.69287109375
2024-06-21,1402.299072265625
2024-06-24,1383.63427734375
2024-06-25,1353.4383544921875
2024-06-26,1352.461181640625
2024-06-27,1346.98876953125
2024-06-28,1338.6826171875
2024-07-01,1331.939697265625
2024-07-02,1329.105712890625
2024-07-03,1363.2105712890625
2024-07-04,1372.298583984375
2024-07-05,1368.0965576171875
2024-07-08,1363.4058837890625
2024-07-09,1368.0965576171875
2024-07-10,1351.4840087890625
2024-07-11,1351.4840087890625
2024-07-12,1349.529541015625
2024-07-15,1362.4287109375
2024-07-17,1382.7547607421875
2024-07-18,1426.7293701171875
2024-07-19,1407.18505859375
2024-07-22,1426.7293701171875
2024-07-23,1431.6153564453125
2024-07-24,1421.8431396484375
2024-07-25,1410.409912109375
2024-07-26,1426.7293701171875
2024-07-29,1440.3126220703125
2024-07-30,1436.50146484375
2024-07-31,1426.7293701171875
2024-08-01,1431.6153564453125
2024-08-02,1409.5303955078125
2024-08-05,1339.171142578125
2024-08-06,1368.1942138671875
2024-08-07,1381.7774658203125
2024-08-08,1431.6153564453125
2024-08-09,1446.2735595703125
2024-08-12,1452.82080078125
2024-08-13,1474.417236328125
2024-08-14,1495.1341552734375
2024-08-16,1499.04296875
2024-08-19,1465.8177490234375
2024-08-20,1486.53466796875
2024-08-21,1495.1341552734375
2024-08-22,1500.899658203125
2024-08-23,1504.90625
2024-08-26,1498.3590087890625
2024-08-27,1489.2708740234375
2024-08-28,1472.658203125
2024-08-29,1511.7467041015625
2024-08-30,1475.6876220703125
2024-09-02,1504.90625
2024-09-03,1505.3948974609375
2024-09-04,1495.916015625
2024-09-05,1514.5806884765625
2024-09-06,1491.6162109375
2024-09-09,1464.35205078125
2024-09-10,1446.2735595703125
2024-09-11,1476.762451171875
2024-09-12,1494.352294921875
2024-09-13,1488.293701171875
2024-09-16,1506.8607177734375
2024-09-17,1533.245361328125
2024-09-23,1548.8807373046875
2024-09-24,1514.678466796875
2024-09-25,1538.5223388671875
2024-09-26,1580.346923828125
2024-09-27,1565.2001953125
2024-09-30,1506.8607177734375
2024-10-01,1495.2318115234375
2024-10-02,1514.678466796875
2024-10-03,1509.792236328125
2024-10-04,1524.450439453125
2024-10-07,1522.49609375
2024-10-08,1529.23876953125
2024-10-09,1562.561767578125
2024-10-10,1573.31103515625
2024-10-11,1557.6756591796875
2024-10-14,1557.6756591796875
2024-10-15,1557.6756591796875
2024-10-16,1557.6756591796875
2024-10-17,1558.6529541015625
2024-10-18,1553.766845703125
2024-10-21,1553.766845703125
2024-10-22,1539.40185546875
2024-10-23,1563.5389404296875
2024-10-24,1548.9783935546875
2024-10-25,1563.5389404296875
2024-10-28,1543.9947509765625
2024-10-29,1541.4539794921875
2024-10-30,1534.22265625
2024-11-04,1537.2518310546875
2024-11-05,1534.22265625
2024-11-06,1504.90625
2024-11-07,1489.2708740234375
2024-11-08,1501.974609375
2024-11-11,1475.5899658203125
2024-11-12,1476.4693603515625
2024-11-13,1496.6976318359375
2024-11-14,1475.5899658203125
2024-11-15,1511.45361328125
2024-11-18,1493.1796875
2024-11-19,1485.3619384765625
2024-11-20,1488.293701171875
2024-11-21,1517.5123291015625
2024-11-22,1533.245361328125
2024-11-25,1568.425048828125
2024-11-26,1587.96923828125
2024-11-27,1602.62744140625
2024-11-28,1607.5135498046875
2024-11-29,1607.5135498046875
2024-12-02,1617.2855224609375
2024-12-03,1611.32470703125
2024-12-04,1634.87548828125
2024-12-05,1612.3995361328125
2024-12-06,1629.9892578125
2024-12-09,1611.42236328125
2024-12-10,1630.9666748046875
2024-12-11,1631.8460693359375
2024-12-12,1660.6624755859375
2024-12-13,1659.6722412109375
2024-12-16,1653.730712890625
2024-12-17,1651.750244140625
2024-12-18,1640.3621826171875
2024-12-19,1655.711181640625
2024-12-20,1633.925537109375
2024-12-23,1623.52783203125
2024-12-24,1619.0716552734375
2024-12-26,1604.2177734375
2024-12-27,1614.2193603515625
2024-12-30,1614.2193603515625
2025-01-02,1614.120361328125
2025-01-03,1594.3153076171875
2025-01-06,1574.609130859375
2025-01-07,1599.2664794921875
2025-01-08,1590.354248046875
2025-01-09,1604.2177734375
2025-01-10,1604.2177734375
2025-01-13,1594.3153076171875
2025-01-14,1600.2568359375
2025-01-15,1588.3736572265625
2025-01-16,1590.4532470703125
2025-01-17,1585.4029541015625
2025-01-20,1597.68212890625
2025-01-21,1633.925537109375
2025-01-22,1637.8865966796875
2025-01-23,1658.6820068359375
2025-01-24,1668.3865966796875
2025-01-27,1659.6722412109375
2025-01-28,1693.341064453125
2025-01-29,1708.1949462890625
2025-01-30,1751.7662353515625
2025-01-31,1742.7548828125
2025-02-03,1723.048828125
2025-02-04,1728.0001220703125
2025-02-05,1831.9771728515625
2025-02-06,1787.41552734375
2025-02-07,1782.4642333984375
2025-02-10,1753.746826171875
2025-02-11,1773.5518798828125
2025-02-12,1772.5616455078125
2025-02-13,1787.41552734375
2025-02-14,1811.9739990234375
2025-02-17,1826.03564453125
2025-02-18,1851.7823486328125
2025-02-19,1840.8895263671875
2025-02-20,1862.9722900390625
2025-02-21,1841.8797607421875
2025-02-24,1881.489990234375
2025-02-25,1836.928466796875
2025-02-26,1890.40234375
2025-02-27,1853.7628173828125
2025-02-28,1881.489990234375
2025-03-03,1861.783935546875
2025-03-04,1836.928466796875
2025-03-05,1881.489990234375
2025-03-06,1901.295166015625
2025-03-07,1911.19775390625
2025-03-10,1921.100341796875
2025-03-11,1940.905517578125
2025-03-12,1940.905517578125
2025-03-13,1916.1490478515625
2025-03-14,1921.100341796875
2025-03-17,1916.1490478515625
2025-03-18,1931.0029296875
2025-03-19,1950.9071044921875
2025-03-20,1931.0029296875
2025-03-21,1891.392578125
2025-03-24,1911.19775390625
2025-03-25,1925.45751953125
2025-03-26,1940.905517578125
2025-03-27,1932.9833984375
2025-03-28,1950.80810546875
2025-03-31,1945.7578125
2025-04-01,1978.5352783203125
2025-04-02,1980.515869140625
2025-04-03,2048.645751953125
2025-04-04,1980.515869140625
2025-04-07,1960.6116943359375
2025-04-08,1936.9444580078125
2025-04-09,2019.1358642578125
2025-04-10,1988.3388671875
2025-04-11,2029.9295654296875
2025-04-14,2057.755859375
2025-04-15,2079.442626953125
2025-04-16,2149.15673828125
2025-04-17,2158.6630859375
2025-04-21,2158.76220703125
2025-04-22,2190.450439453125
2025-04-23,2175.398681640625
2025-04-24,2188.469970703125
2025-04-25,2200.0
2025-04-28,2202.0
2025-04-29,2189.0
2025-04-30,2225.0
2025-05-02,2254.0
2025-05-05,2255.10009765625
2025-05-06,2190.0
2025-05-07,2240.0
2025-05-08,2220.0
2025-05-09,2230.0
2025-05-12,2350.0
2025-05-13,2331.0
2025-05-14,2285.0
2025-05-15,2259.0
2025-05-16,2177.0
2025-05-19,2170.0
2025-05-20,2210.0
2025-05-22,2225.5
2025-05-23,2235.0
2025-05-26,2185.10009765625
2025-05-27,2180.0
2025-05-28,2116.0
2025-05-29,2080.0
2025-05-30,2036.300048828125
2025-06-02,2049.800048828125
2025-06-03,2079.89990234375
2025-06-04,2070.0
2025-06-05,2070.0
2025-06-06,2056.89990234375
2025-06-09,2041.0
2025-06-10,2080.10009765625
2025-06-11,2100.0
2025-06-12,2082.199951171875
2025-06-13,2080.0
2025-06-16,2070.60009765625
2025-06-17,2070.0
2025-06-18,2070.0
2025-06-19,2095.0
2025-06-23,2066.0
2025-06-24,2078.10009765625
2025-06-25,2085.0
2025-06-26,2072.0
2025-06-27,2050.10009765625
2025-06-30,2078.800048828125
2025-07-01,2073.0
2025-07-02,2080.0
2025-07-03,2080.0
2025-07-04,2080.0
2025-07-07,2080.0
2025-07-08,2161.0
2025-07-09,2173.199951171875
2025-07-10,2160.0
2025-07-11,2190.0
2025-07-14,2132.10009765625
2025-07-15,2104.60009765625
2025-07-17,2070.10009765625
2025-07-18,2065.0
2025-07-21,2084.60009765625
2025-07-22,2085.0
2025-07-23,2076.60009765625
2025-07-24,2070.0
2025-07-25,2065.0
2025-07-28,2035.0
2025-07-29,2048.60009765625
2025-07-30,2072.0
2025-07-31,2054.800048828125
2025-08-01,2124.0
2025-08-04,2144.0
2025-08-05,2140.0
2025-08-06,2137.10009765625
2025-08-07,2163.39990234375
2025-08-08,2164.89990234375
2025-08-11,2235.0
2025-08-12,2249.89990234375
2025-08-13,2228.10009765625
2025-08-14,2254.89990234375
2025-08-18,2238.199951171875
2025-08-19,2246.0
2025-08-20,2250.0
2025-08-21,2250.0
2025-08-22,2242.199951171875
