Date,GVT&D.NS
2019-06-17,228.64247131347656
2019-06-18,228.59292602539062
2019-06-19,231.31781005859375
2019-06-20,227.99842834472656
2019-06-21,233.94363403320312
2019-06-24,230.3269500732422
2019-06-25,229.038818359375
2019-06-26,230.52511596679688
2019-06-27,234.38951110839844
2019-06-28,234.88494873046875
2019-07-01,235.08311462402344
2019-07-02,234.9344940185547
2019-07-03,239.2447509765625
2019-07-04,234.43905639648438
2019-07-05,232.60594177246094
2019-07-08,225.37261962890625
2019-07-09,230.07923889160156
2019-07-10,230.3765106201172
2019-07-11,225.6698760986328
2019-07-12,224.43130493164062
2019-07-15,224.2826690673828
2019-07-16,223.33380126953125
2019-07-17,222.8843231201172
2019-07-18,215.7428436279297
2019-07-19,216.7416534423828
2019-07-22,212.69647216796875
2019-07-23,211.79754638671875
2019-07-24,214.0448760986328
2019-07-25,196.915283203125
2019-07-26,183.63111877441406
2019-07-29,177.338623046875
2019-07-30,164.85350036621094
2019-07-31,154.61570739746094
2019-08-01,146.8249969482422
2019-08-02,145.0770721435547
2019-08-05,139.88327026367188
2019-08-06,147.02474975585938
2019-08-07,141.88088989257812
2019-08-08,151.81903076171875
2019-08-09,161.55743408203125
2019-08-13,159.65969848632812
2019-08-14,161.5074920654297
2019-08-16,155.96409606933594
2019-08-19,161.30772399902344
2019-08-20,157.9617156982422
2019-08-21,150.77027893066406
2019-08-22,150.9700469970703
2019-08-23,151.86898803710938
2019-08-26,155.01522827148438
2019-08-27,153.2173614501953
2019-08-28,151.61927795410156
2019-08-29,150.32081604003906
2019-08-30,150.3707733154297
2019-09-03,149.9213104248047
2019-09-04,152.96766662597656
2019-09-05,155.16505432128906
2019-09-06,157.01284790039062
2019-09-09,161.55743408203125
2019-09-11,165.30296325683594
2019-09-12,165.6026153564453
2019-09-13,163.3053436279297
2019-09-16,165.5027313232422
2019-09-17,157.31248474121094
2019-09-18,153.36720275878906
2019-09-19,152.26849365234375
2019-09-20,155.3148651123047
2019-09-23,179.98545837402344
2019-09-24,175.49081420898438
2019-09-25,172.2946319580078
2019-09-26,180.7345733642578
2019-09-27,175.54075622558594
2019-09-30,189.87368774414062
2019-10-01,188.77499389648438
2019-10-03,183.63111877441406
2019-10-04,174.04254150390625
2019-10-07,170.19712829589844
2019-10-09,172.99378967285156
2019-10-10,172.044921875
2019-10-11,168.99855041503906
2019-10-14,168.69891357421875
2019-10-15,173.64303588867188
2019-10-16,171.3957061767578
2019-10-17,183.23159790039062
2019-10-18,194.66795349121094
2019-10-22,187.62635803222656
2019-10-23,187.32672119140625
2019-10-24,183.3814239501953
2019-10-25,179.3861846923828
2019-10-27,177.9878387451172
2019-10-29,192.52052307128906
2019-10-30,205.15545654296875
2019-10-31,205.2053985595703
2019-11-01,200.71075439453125
2019-11-04,199.21253967285156
2019-11-05,193.26962280273438
2019-11-06,170.49676513671875
2019-11-07,168.39927673339844
2019-11-08,166.90106201171875
2019-11-11,166.00213623046875
2019-11-13,178.78689575195312
2019-11-14,177.23873901367188
2019-11-15,173.44325256347656
2019-11-18,173.39332580566406
2019-11-19,174.04254150390625
2019-11-20,173.24349975585938
2019-11-21,170.19712829589844
2019-11-22,169.84754943847656
2019-11-25,172.5942840576172
2019-11-26,165.10321044921875
2019-11-27,165.85231018066406
2019-11-28,161.1579132080078
2019-11-29,159.3101043701172
2019-12-02,156.2137908935547
2019-12-03,155.81427001953125
2019-12-04,154.31605529785156
2019-12-05,149.8214111328125
2019-12-06,146.6751708984375
2019-12-09,146.57528686523438
2019-12-10,144.52772521972656
2019-12-11,142.9795684814453
2019-12-12,148.07350158691406
2019-12-13,155.51463317871094
2019-12-16,150.87017822265625
2019-12-17,154.46588134765625
2019-12-18,152.96766662597656
2019-12-19,149.42190551757812
2019-12-20,146.02593994140625
2019-12-23,145.87612915039062
2019-12-24,147.07469177246094
2019-12-26,147.1246337890625
2019-12-27,147.47421264648438
2019-12-30,148.87255859375
2019-12-31,147.02474975585938
2020-01-01,148.0235595703125
2020-01-02,152.11868286132812
2020-01-03,156.36361694335938
2020-01-06,151.46945190429688
2020-01-07,150.87017822265625
2020-01-08,151.86898803710938
2020-01-09,155.81427001953125
2020-01-10,155.66445922851562
2020-01-13,156.1638641357422
2020-01-14,159.7595672607422
2020-01-15,157.86183166503906
2020-01-16,162.75599670410156
2020-01-17,162.75599670410156
2020-01-20,157.41238403320312
2020-01-21,155.1151123046875
2020-01-22,152.66802978515625
2020-01-23,162.60618591308594
2020-01-24,161.0580291748047
2020-01-27,161.2078399658203
2020-01-28,156.96290588378906
2020-01-29,164.6038055419922
2020-01-30,174.2423095703125
2020-01-31,166.6513671875
2020-02-03,157.66207885742188
2020-02-04,159.50987243652344
2020-02-05,158.91058349609375
2020-02-06,170.79641723632812
2020-02-07,173.5930938720703
2020-02-10,160.6085662841797
2020-02-11,157.6121368408203
2020-02-12,150.2708740234375
2020-02-13,148.4730224609375
2020-02-14,144.2280731201172
2020-02-17,144.32797241210938
2020-02-18,141.13177490234375
2020-02-19,140.4326171875
2020-02-20,138.58480834960938
2020-02-24,136.08778381347656
2020-02-25,130.44451904296875
2020-02-26,128.84642028808594
2020-02-27,125.15082550048828
2020-02-28,120.35653686523438
2020-03-02,127.34820556640625
2020-03-03,125.3505859375
2020-03-04,127.14844512939453
2020-03-05,126.24951934814453
2020-03-06,125.94986724853516
2020-03-09,119.10802459716797
2020-03-11,115.46237182617188
2020-03-12,108.97010803222656
2020-03-13,97.48380279541016
2020-03-16,95.28642272949219
2020-03-17,86.89642333984375
2020-03-18,81.10332489013672
2020-03-19,79.40534973144531
2020-03-20,72.66339111328125
2020-03-23,67.61940002441406
2020-03-24,64.47315216064453
2020-03-25,65.62178039550781
2020-03-26,67.96898651123047
2020-03-27,70.71571350097656
2020-03-30,71.76445770263672
2020-03-31,71.81439971923828
2020-04-01,65.8714828491211
2020-04-03,65.72166442871094
2020-04-07,69.91666412353516
2020-04-08,76.9083251953125
2020-04-09,84.59915924072266
2020-04-13,85.09856414794922
2020-04-15,85.29833221435547
2020-04-16,88.74421691894531
2020-04-17,93.13898468017578
2020-04-20,95.78582763671875
2020-04-21,91.24124145507812
2020-04-22,89.94279479980469
2020-04-23,90.09261322021484
2020-04-24,86.99629974365234
2020-04-27,85.29833221435547
2020-04-28,87.14612579345703
2020-04-29,85.59796905517578
2020-04-30,85.19844818115234
2020-05-04,81.00344848632812
2020-05-05,77.75731658935547
2020-05-06,74.26148223876953
2020-05-07,72.66339111328125
2020-05-08,72.86314392089844
2020-05-11,71.36492919921875
2020-05-12,70.06648254394531
2020-05-13,71.564697265625
2020-05-14,70.41606903076172
2020-05-15,68.86791229248047
2020-05-18,65.47196197509766
2020-05-19,62.32571029663086
2020-05-20,63.62416458129883
2020-05-21,60.47791290283203
2020-05-22,58.82987976074219
2020-05-26,61.02725601196289
2020-05-27,61.07719802856445
2020-05-28,61.8263053894043
2020-05-29,59.07958221435547
2020-06-01,61.62654495239258
2020-06-02,64.27338409423828
2020-06-03,65.4220199584961
2020-06-04,68.61820983886719
2020-06-05,71.96422576904297
2020-06-08,75.5599365234375
2020-06-09,73.31261444091797
2020-06-10,75.06053161621094
2020-06-11,73.81201934814453
2020-06-12,73.01296997070312
2020-06-15,71.31499481201172
2020-06-16,69.81678009033203
2020-06-17,68.71809387207031
2020-06-18,71.66458129882812
2020-06-19,72.91309356689453
2020-06-22,76.35897827148438
2020-06-23,80.15445709228516
2020-06-24,83.99987030029297
2020-06-25,81.75255584716797
2020-06-26,80.25434112548828
2020-06-29,79.05577087402344
2020-06-30,75.11046600341797
2020-07-01,73.21273803710938
2020-07-02,76.85838317871094
2020-07-03,80.65386199951172
2020-07-06,80.8036880493164
2020-07-07,81.10332489013672
2020-07-08,82.25196075439453
2020-07-09,81.95231628417969
2020-07-10,82.05220031738281
2020-07-13,80.20439910888672
2020-07-14,78.95588684082031
2020-07-15,79.25553131103516
2020-07-16,80.70380401611328
2020-07-17,83.5004653930664
2020-07-20,85.94755554199219
2020-07-21,87.74540710449219
2020-07-22,85.24838256835938
2020-07-23,83.94993591308594
2020-07-24,83.99987030029297
2020-07-27,83.75016784667969
2020-07-28,83.75016784667969
2020-07-29,82.80130767822266
2020-07-30,83.10094451904297
2020-07-31,83.30071258544922
2020-08-03,82.6015396118164
2020-08-04,82.80130767822266
2020-08-05,82.65148162841797
2020-08-06,83.25076293945312
2020-08-07,83.15088653564453
2020-08-10,89.24362182617188
2020-08-11,98.13302612304688
2020-08-12,107.9213638305664
2020-08-13,113.31492614746094
2020-08-14,107.67166137695312
2020-08-17,102.3280258178711
2020-08-18,107.42195892333984
2020-08-19,110.21862030029297
2020-08-20,111.71683502197266
2020-08-21,110.81790924072266
2020-08-24,111.5670166015625
2020-08-25,109.61933898925781
2020-08-26,111.31731414794922
2020-08-27,110.21862030029297
2020-08-28,109.51945495605469
2020-08-31,104.07594299316406
2020-09-01,101.92850494384766
2020-09-02,106.52303314208984
2020-09-03,108.470703125
2020-09-04,104.3755874633789
2020-09-07,104.97486877441406
2020-09-08,100.08070373535156
2020-09-09,96.5349349975586
2020-09-10,98.93208312988281
2020-09-11,98.98201751708984
2020-09-14,102.02838897705078
2020-09-15,101.12945556640625
2020-09-16,101.92850494384766
2020-09-17,98.83219146728516
2020-09-18,98.88213348388672
2020-09-21,94.78701782226562
2020-09-22,90.09261322021484
2020-09-23,85.59796905517578
2020-09-24,81.35302734375
2020-09-25,84.04981994628906
2020-09-28,88.24481201171875
2020-09-29,88.84410095214844
2020-09-30,89.99272918701172
2020-10-01,90.19249725341797
2020-10-05,93.48856353759766
2020-10-06,92.09022521972656
2020-10-07,89.09380340576172
2020-10-08,88.89404296875
2020-10-09,88.84410095214844
2020-10-12,87.74540710449219
2020-10-13,86.99629974365234
2020-10-14,87.44577026367188
2020-10-15,86.2971420288086
2020-10-16,87.84529113769531
2020-10-19,88.39463806152344
2020-10-20,86.64672088623047
2020-10-21,86.94636535644531
2020-10-22,87.44577026367188
2020-10-23,89.39344787597656
2020-10-26,87.39582824707031
2020-10-27,84.69904327392578
2020-10-28,83.2008285522461
2020-10-29,82.25196075439453
2020-10-30,81.00344848632812
2020-11-02,81.15326690673828
2020-11-03,82.35183715820312
2020-11-04,80.50404357910156
2020-11-05,82.40177917480469
2020-11-06,83.80011749267578
2020-11-09,84.9986801147461
2020-11-10,85.84767150878906
2020-11-11,86.64672088623047
2020-11-12,89.89285278320312
2020-11-13,89.94279479980469
2020-11-14,91.79058837890625
2020-11-17,93.33873748779297
2020-11-18,102.12826538085938
2020-11-19,101.72874450683594
2020-11-20,101.7786865234375
2020-11-23,100.72993469238281
2020-11-24,97.73350524902344
2020-11-25,99.78106689453125
2020-11-26,99.28166198730469
2020-11-27,99.1318359375
2020-12-01,101.72874450683594
2020-12-02,105.7239761352539
2020-12-03,108.57058715820312
2020-12-04,105.57415771484375
2020-12-07,110.96772766113281
2020-12-08,126.29945373535156
2020-12-09,119.2079086303711
2020-12-10,116.01171875
2020-12-11,115.11279296875
2020-12-14,116.51112365722656
2020-12-15,122.00457763671875
2020-12-16,119.70731353759766
2020-12-17,117.50993347167969
2020-12-18,117.16035461425781
2020-12-21,110.51826477050781
2020-12-22,109.36963653564453
2020-12-23,113.7144546508789
2020-12-24,116.16154479980469
2020-12-28,114.7632064819336
2020-12-29,115.86190032958984
2020-12-30,118.45880126953125
2020-12-31,117.06046295166016
2021-01-01,119.2079086303711
2021-01-04,135.93797302246094
2021-01-05,132.84165954589844
2021-01-06,129.1460723876953
2021-01-07,133.29112243652344
2021-01-08,130.5443878173828
2021-01-11,127.94749450683594
2021-01-12,127.79766845703125
2021-01-13,126.34939575195312
2021-01-14,127.0485610961914
2021-01-15,124.80123901367188
2021-01-18,128.09730529785156
2021-01-19,127.99742889404297
2021-01-20,129.24594116210938
2021-01-21,126.44927215576172
2021-01-22,122.35415649414062
2021-01-25,118.70850372314453
2021-01-27,118.30897521972656
2021-01-28,116.31135559082031
2021-01-29,116.26142120361328
2021-02-01,118.20909881591797
2021-02-02,119.70731353759766
2021-02-03,122.1543960571289
2021-02-04,124.5515365600586
2021-02-05,116.01171875
2021-02-08,114.61338806152344
2021-02-09,110.36844635009766
2021-02-10,111.9166030883789
2021-02-11,116.16154479980469
2021-02-12,116.71088409423828
2021-02-15,124.25189971923828
2021-02-16,122.25428009033203
2021-02-17,122.80361938476562
2021-02-18,131.5931396484375
2021-02-19,130.34463500976562
2021-02-22,126.89874267578125
2021-02-23,125.3505859375
2021-02-24,126.7489242553711
2021-02-25,130.59432983398438
2021-02-26,127.69778442382812
2021-03-01,131.64309692382812
2021-03-02,135.78814697265625
2021-03-03,136.13772583007812
2021-03-04,142.7298583984375
2021-03-05,136.38743591308594
2021-03-08,138.63475036621094
2021-03-09,135.53843688964844
2021-03-10,132.54200744628906
2021-03-12,132.19244384765625
2021-03-15,128.24713134765625
2021-03-16,126.698974609375
2021-03-17,123.60266876220703
2021-03-18,118.45880126953125
2021-03-19,117.01052856445312
2021-03-22,119.40767669677734
2021-03-23,122.20433807373047
2021-03-24,118.80838012695312
2021-03-25,114.36368560791016
2021-03-26,113.11517333984375
2021-03-30,113.31492614746094
2021-03-31,116.16154479980469
2021-04-01,121.45523071289062
2021-04-05,120.15678405761719
2021-04-06,118.7584457397461
2021-04-07,120.80599975585938
2021-04-08,119.85713195800781
2021-04-09,120.05689239501953
2021-04-12,110.96772766113281
2021-04-13,113.61457824707031
2021-04-15,110.96772766113281
2021-04-16,112.51588439941406
2021-04-19,107.72159576416016
2021-04-20,107.42195892333984
2021-04-22,111.01766967773438
2021-04-23,111.81671905517578
2021-04-26,112.76558685302734
2021-04-27,114.21385955810547
2021-04-28,115.36249542236328
2021-04-29,114.86309051513672
2021-04-30,114.81314086914062
2021-05-03,118.55867767333984
2021-05-04,115.41243743896484
2021-05-05,119.2079086303711
2021-05-06,122.45404052734375
2021-05-07,121.55510711669922
2021-05-10,131.04379272460938
2021-05-11,133.341064453125
2021-05-12,132.09254455566406
2021-05-14,129.49563598632812
2021-05-17,125.84999084472656
2021-05-18,125.800048828125
2021-05-19,124.60147857666016
2021-05-20,122.6038589477539
2021-05-21,120.60623931884766
2021-05-24,119.85713195800781
2021-05-25,125.55034637451172
2021-05-26,133.6407012939453
2021-05-27,136.8868408203125
2021-05-28,133.9902801513672
2021-05-31,131.64309692382812
2021-06-01,133.84046936035156
2021-06-02,134.73939514160156
2021-06-03,132.442138671875
2021-06-04,137.88565063476562
2021-06-07,139.98313903808594
2021-06-08,138.73463439941406
2021-06-09,138.0854034423828
2021-06-10,138.2352294921875
2021-06-11,138.0854034423828
2021-06-14,138.0854034423828
2021-06-15,136.83689880371094
2021-06-16,144.92726135253906
2021-06-17,146.3755340576172
2021-06-18,142.0806427001953
2021-06-21,143.72866821289062
2021-06-22,146.275634765625
2021-06-23,144.8773193359375
2021-06-24,144.92726135253906
2021-06-25,145.12701416015625
2021-06-28,139.3838653564453
2021-06-29,138.78457641601562
2021-06-30,140.33273315429688
2021-07-01,138.43499755859375
2021-07-02,136.2875518798828
2021-07-05,142.77981567382812
2021-07-06,139.43380737304688
2021-07-07,140.08302307128906
2021-07-08,138.3850555419922
2021-07-09,142.48016357421875
2021-07-12,141.83094787597656
2021-07-13,142.0806427001953
2021-07-14,140.78219604492188
2021-07-15,139.68350219726562
2021-07-16,137.9355926513672
2021-07-19,135.18887329101562
2021-07-20,133.0913543701172
2021-07-22,136.68707275390625
2021-07-23,135.33868408203125
2021-07-26,135.8380889892578
2021-07-27,138.9843292236328
2021-07-28,136.78695678710938
2021-07-29,143.67874145507812
2021-07-30,143.07945251464844
2021-08-02,139.93321228027344
2021-08-03,139.5836181640625
2021-08-04,136.78695678710938
2021-08-05,135.8380889892578
2021-08-06,134.9890899658203
2021-08-09,135.08897399902344
2021-08-10,133.89041137695312
2021-08-11,132.94154357910156
2021-08-12,137.03665161132812
2021-08-13,134.239990234375
2021-08-16,132.54200744628906
2021-08-17,132.2923126220703
2021-08-18,137.03665161132812
2021-08-20,137.0865936279297
2021-08-23,132.84165954589844
2021-08-24,134.04022216796875
2021-08-25,134.04022216796875
2021-08-26,145.5265350341797
2021-08-27,145.72628784179688
2021-08-30,142.9296417236328
2021-08-31,141.03189086914062
2021-09-01,136.4873046875
2021-09-02,139.08421325683594
2021-09-03,134.33987426757812
2021-09-06,135.08897399902344
2021-09-07,133.5408172607422
2021-09-08,133.39100646972656
2021-09-09,132.99147033691406
2021-09-13,131.5931396484375
2021-09-14,134.1900634765625
2021-09-15,133.89041137695312
2021-09-16,132.8916015625
2021-09-17,131.5931396484375
2021-09-20,130.2447509765625
2021-09-21,131.5931396484375
2021-09-22,131.09373474121094
2021-09-23,132.19244384765625
2021-09-24,130.49444580078125
2021-09-27,126.7489242553711
2021-09-28,125.89993286132812
2021-09-29,126.84880065917969
2021-09-30,128.4468994140625
2021-10-01,127.24832916259766
2021-10-04,125.55034637451172
2021-10-05,125.55034637451172
2021-10-06,125.50041198730469
2021-10-07,126.49922180175781
2021-10-08,130.9439239501953
2021-10-11,131.6930389404297
2021-10-12,131.2935028076172
2021-10-13,134.58956909179688
2021-10-14,133.341064453125
2021-10-18,131.89279174804688
2021-10-19,130.49444580078125
2021-10-20,127.0485610961914
2021-10-21,127.69778442382812
2021-10-22,130.9439239501953
2021-10-25,126.89874267578125
2021-10-26,129.1460723876953
2021-10-27,127.59790802001953
2021-10-28,126.698974609375
2021-10-29,127.79766845703125
2021-11-01,128.84642028808594
2021-11-02,127.34820556640625
2021-11-03,127.34820556640625
2021-11-04,128.1472625732422
2021-11-08,132.34225463867188
2021-11-09,132.99147033691406
2021-11-10,133.74058532714844
2021-11-11,130.04498291015625
2021-11-12,129.84523010253906
2021-11-15,126.54915618896484
2021-11-16,123.2031478881836
2021-11-17,122.95344543457031
2021-11-18,121.00576782226562
2021-11-22,114.86309051513672
2021-11-23,116.61100769042969
2021-11-24,116.41124725341797
2021-11-25,118.40886688232422
2021-11-26,117.90946197509766
2021-11-29,114.81314086914062
2021-11-30,115.56224822998047
2021-12-01,116.21147918701172
2021-12-02,120.15678405761719
2021-12-03,117.8095703125
2021-12-06,120.90589141845703
2021-12-07,127.89755249023438
2021-12-08,124.60147857666016
2021-12-09,124.30183410644531
2021-12-10,126.698974609375
2021-12-13,125.800048828125
2021-12-14,125.45046997070312
2021-12-15,124.75130462646484
2021-12-16,123.95225524902344
2021-12-17,124.80123901367188
2021-12-20,120.85594177246094
2021-12-21,121.30540466308594
2021-12-22,121.95463562011719
2021-12-23,122.45404052734375
2021-12-24,124.75130462646484
2021-12-27,126.29945373535156
2021-12-28,127.94749450683594
2021-12-29,127.54796600341797
2021-12-30,130.14488220214844
2021-12-31,133.49087524414062
2022-01-03,134.33987426757812
2022-01-04,134.68946838378906
2022-01-05,131.6930389404297
2022-01-06,131.3933868408203
2022-01-07,130.5443878173828
2022-01-10,131.5931396484375
2022-01-11,131.2935028076172
2022-01-12,131.79290771484375
2022-01-13,130.5443878173828
2022-01-14,139.23403930664062
2022-01-17,136.33749389648438
2022-01-18,133.0913543701172
2022-01-19,131.64309692382812
2022-01-20,131.94273376464844
2022-01-21,131.49325561523438
2022-01-24,123.45285034179688
2022-01-25,124.25189971923828
2022-01-27,121.45523071289062
2022-01-28,123.40290832519531
2022-01-31,121.75487518310547
2022-02-01,121.10564422607422
2022-02-02,122.05451202392578
2022-02-03,119.35772705078125
2022-02-04,118.05927276611328
2022-02-07,116.61100769042969
2022-02-08,114.21385955810547
2022-02-09,112.8155288696289
2022-02-10,107.32207489013672
2022-02-11,107.07237243652344
2022-02-14,101.4291000366211
2022-02-15,104.12588500976562
2022-02-16,102.37796783447266
2022-02-17,103.82624053955078
2022-02-18,102.12826538085938
2022-02-21,93.23886108398438
2022-02-22,89.89285278320312
2022-02-23,91.34112548828125
2022-02-24,83.35064697265625
2022-02-25,84.64910125732422
2022-02-28,88.34469604492188
2022-03-02,86.89642333984375
2022-03-03,87.54564666748047
2022-03-04,86.84648132324219
2022-03-07,82.80130767822266
2022-03-08,85.99748992919922
2022-03-09,89.64315032958984
2022-03-10,90.99153900146484
2022-03-11,90.94160461425781
2022-03-14,88.74421691894531
2022-03-15,88.29475402832031
2022-03-16,88.5444564819336
2022-03-17,92.63957977294922
2022-03-21,91.79058837890625
2022-03-22,92.8393325805664
2022-03-23,90.5920181274414
2022-03-24,93.08903503417969
2022-03-25,90.94160461425781
2022-03-28,88.84410095214844
2022-03-29,87.44577026367188
2022-03-30,90.54207611083984
2022-03-31,91.54088592529297
2022-04-01,98.18297576904297
2022-04-04,103.72636413574219
2022-04-05,104.72516632080078
2022-04-06,108.72040557861328
2022-04-07,104.97486877441406
2022-04-08,105.32445526123047
2022-04-11,108.5206527709961
2022-04-12,108.87023162841797
2022-04-13,107.32207489013672
2022-04-18,110.3185043334961
2022-04-19,112.06642150878906
2022-04-20,117.2602310180664
2022-04-21,121.8048095703125
2022-04-22,124.901123046875
2022-04-25,122.40409851074219
2022-04-26,124.40171813964844
2022-04-27,125.00100708007812
2022-04-28,123.10326385498047
2022-04-29,126.5990982055664
2022-05-02,121.30540466308594
2022-05-04,115.36249542236328
2022-05-05,114.31373596191406
2022-05-06,111.5670166015625
2022-05-09,110.06880187988281
2022-05-10,112.0164794921875
2022-05-11,106.42314910888672
2022-05-12,102.12826538085938
2022-05-13,107.122314453125
2022-05-16,104.92493438720703
2022-05-17,108.12112426757812
2022-05-18,109.91898345947266
2022-05-19,104.92493438720703
2022-05-20,101.72874450683594
2022-05-23,98.48261260986328
2022-05-24,102.02838897705078
2022-05-25,98.53255462646484
2022-05-26,97.33397674560547
2022-05-27,100.92969512939453
2022-05-30,104.07594299316406
2022-05-31,103.5765380859375
2022-06-01,101.92850494384766
2022-06-02,102.82743072509766
2022-06-03,104.72516632080078
2022-06-06,105.17463684082031
2022-06-07,105.92374420166016
2022-06-08,107.17225646972656
2022-06-09,105.02481842041016
2022-06-10,104.72516632080078
2022-06-13,102.07832336425781
2022-06-14,103.87618255615234
2022-06-15,104.22576904296875
2022-06-16,97.63362121582031
2022-06-17,95.43624877929688
2022-06-20,91.74064636230469
2022-06-21,97.58367919921875
2022-06-22,97.48380279541016
2022-06-23,97.43386840820312
2022-06-24,98.43267822265625
2022-06-27,99.28166198730469
2022-06-28,98.43267822265625
2022-06-29,98.43267822265625
2022-06-30,97.53374481201172
2022-07-01,98.63243103027344
2022-07-04,100.5301742553711
2022-07-05,98.98201751708984
2022-07-06,100.3803482055664
2022-07-07,103.1270751953125
2022-07-08,104.72516632080078
2022-07-11,104.87499237060547
2022-07-12,104.3755874633789
2022-07-13,106.22338104248047
2022-07-14,106.27333068847656
2022-07-15,104.72516632080078
2022-07-18,108.22100067138672
2022-07-19,107.2221908569336
2022-07-20,107.87142181396484
2022-07-21,106.77273559570312
2022-07-22,105.47427368164062
2022-07-25,107.37201690673828
2022-07-26,105.57415771484375
2022-07-27,105.52422332763672
2022-07-28,119.95701599121094
2022-07-29,114.51350402832031
2022-08-01,116.01171875
2022-08-02,117.11041259765625
2022-08-03,116.01171875
2022-08-04,118.20909881591797
2022-08-05,125.3505859375
2022-08-08,121.2554702758789
2022-08-10,121.45523071289062
2022-08-11,120.35653686523438
2022-08-12,125.10088348388672
2022-08-16,123.75249481201172
2022-08-17,123.25308990478516
2022-08-18,124.85118103027344
2022-08-19,126.04975128173828
2022-08-22,128.2970733642578
2022-08-23,126.84880065917969
2022-08-24,127.39814758300781
2022-08-25,132.54200744628906
2022-08-26,129.04617309570312
2022-08-29,135.23880004882812
2022-08-30,134.73939514160156
2022-09-01,134.9890899658203
2022-09-02,132.94154357910156
2022-09-05,131.5931396484375
2022-09-06,132.94154357910156
2022-09-07,135.3886260986328
2022-09-08,134.48968505859375
2022-09-09,133.79052734375
2022-09-12,134.68946838378906
2022-09-13,134.9890899658203
2022-09-14,135.63832092285156
2022-09-15,136.53724670410156
2022-09-16,135.3886260986328
2022-09-19,133.44094848632812
2022-09-20,134.14010620117188
2022-09-21,134.73939514160156
2022-09-22,133.19125366210938
2022-09-23,134.1900634765625
2022-09-26,127.14844512939453
2022-09-27,125.7001724243164
2022-09-28,122.95344543457031
2022-09-29,124.05213165283203
2022-09-30,124.85118103027344
2022-10-03,122.1543960571289
2022-10-04,128.04736328125
2022-10-06,126.49922180175781
2022-10-07,128.79647827148438
2022-10-10,131.04379272460938
2022-10-11,127.19837951660156
2022-10-12,128.94630432128906
2022-10-13,127.89755249023438
2022-10-14,123.6526107788086
2022-10-17,126.89874267578125
2022-10-18,128.24713134765625
2022-10-19,128.1472625732422
2022-10-20,128.34701538085938
2022-10-21,130.04498291015625
2022-10-24,127.39814758300781
2022-10-25,127.29826354980469
2022-10-27,128.39695739746094
2022-10-28,129.19601440429688
2022-10-31,127.89755249023438
2022-11-01,131.64309692382812
2022-11-02,131.94273376464844
2022-11-03,130.29469299316406
2022-11-04,133.49087524414062
2022-11-07,128.39695739746094
2022-11-09,130.29469299316406
2022-11-10,131.54319763183594
2022-11-11,130.74415588378906
2022-11-14,132.7417755126953
2022-11-15,133.84046936035156
2022-11-16,130.644287109375
2022-11-17,127.84761047363281
2022-11-18,127.69778442382812
2022-11-21,127.29826354980469
2022-11-22,127.34820556640625
2022-11-23,126.44927215576172
2022-11-24,128.4468994140625
2022-11-25,131.7429656982422
2022-11-28,131.7429656982422
2022-11-29,128.8963623046875
2022-11-30,130.89398193359375
2022-12-01,130.0949249267578
2022-12-02,129.7952880859375
2022-12-05,125.75011444091797
2022-12-06,127.19837951660156
2022-12-07,125.50041198730469
2022-12-08,125.7001724243164
2022-12-09,123.15320587158203
2022-12-12,124.5515365600586
2022-12-13,124.25189971923828
2022-12-14,123.85237121582031
2022-12-15,125.00100708007812
2022-12-16,123.25308990478516
2022-12-19,124.75130462646484
2022-12-20,124.30183410644531
2022-12-21,120.60623931884766
2022-12-22,110.21862030029297
2022-12-23,108.42076873779297
2022-12-26,110.06880187988281
2022-12-27,114.16392517089844
2022-12-28,116.3613052368164
2022-12-29,114.86309051513672
2022-12-30,115.2126693725586
2023-01-02,116.61100769042969
2023-01-03,116.3613052368164
2023-01-04,113.61457824707031
2023-01-05,112.8155288696289
2023-01-06,117.45999145507812
2023-01-09,117.60980987548828
2023-01-10,118.40886688232422
2023-01-11,122.7536849975586
2023-01-12,120.5562973022461
2023-01-13,118.85832214355469
2023-01-16,118.6585693359375
2023-01-17,118.30897521972656
2023-01-18,116.5610580444336
2023-01-19,114.51350402832031
2023-01-20,116.81076049804688
2023-01-23,115.81195068359375
2023-01-24,117.4100570678711
2023-01-25,117.4100570678711
2023-01-27,114.01409912109375
2023-01-30,114.31373596191406
2023-01-31,117.75963592529297
2023-02-01,116.61100769042969
2023-02-02,115.51231384277344
2023-02-03,116.26142120361328
2023-02-06,115.76201629638672
2023-02-07,114.7632064819336
2023-02-08,118.7584457397461
2023-02-09,119.55748748779297
2023-02-10,120.95582580566406
2023-02-13,117.4100570678711
2023-02-14,118.15916442871094
2023-02-15,119.80718994140625
2023-02-16,119.80718994140625
2023-02-17,117.55986785888672
2023-02-20,115.96177673339844
2023-02-21,114.31373596191406
2023-02-22,109.02005004882812
2023-02-23,106.3232650756836
2023-02-24,105.57415771484375
2023-02-27,107.97129821777344
2023-02-28,100.58010864257812
2023-03-01,105.47427368164062
2023-03-02,103.27690124511719
2023-03-03,105.17463684082031
2023-03-06,110.7679672241211
2023-03-08,114.56343841552734
2023-03-09,117.60980987548828
2023-03-10,118.05927276611328
2023-03-13,117.85951232910156
2023-03-14,116.91065216064453
2023-03-15,117.16035461425781
2023-03-16,117.75963592529297
2023-03-17,118.15916442871094
2023-03-20,114.26380157470703
2023-03-21,113.51469421386719
