Date,BLND.L
2019-05-30,531.6453247070312
2019-05-31,532.4429931640625
2019-06-03,527.05859375
2019-06-04,525.4632568359375
2019-06-05,533.6395263671875
2019-06-06,530.2493896484375
2019-06-07,535.8330688476562
2019-06-10,539.22314453125
2019-06-11,540.419677734375
2019-06-12,536.8302612304688
2019-06-13,544.009033203125
2019-06-14,537.6277465820312
2019-06-17,534.2376708984375
2019-06-18,538.026611328125
2019-06-19,536.6307983398438
2019-06-20,538.4254760742188
2019-06-21,538.4254760742188
2019-06-24,534.0382690429688
2019-06-25,537.6277465820312
2019-06-26,535.8330688476562
2019-06-27,524.5418090820312
2019-06-28,536.9075927734375
2019-07-01,544.8854370117188
2019-07-02,545.8827514648438
2019-07-03,551.4671020507812
2019-07-04,556.8521118164062
2019-07-05,555.8548583984375
2019-07-08,553.8604125976562
2019-07-09,549.0736694335938
2019-07-10,538.5031127929688
2019-07-11,535.3118896484375
2019-07-12,538.3036499023438
2019-07-15,539.3009033203125
2019-07-16,535.112548828125
2019-07-17,537.1069946289062
2019-07-18,535.7108764648438
2019-07-19,536.3092041015625
2019-07-22,530.3258056640625
2019-07-23,533.916015625
2019-07-24,540.6970825195312
2019-07-25,534.5140991210938
2019-07-26,534.1153564453125
2019-07-29,535.112548828125
2019-07-30,524.3424682617188
2019-07-31,506.59185791015625
2019-08-01,501.00732421875
2019-08-02,499.01287841796875
2019-08-05,477.9714050292969
2019-08-06,478.5697326660156
2019-08-07,480.1653137207031
2019-08-08,487.7442626953125
2019-08-09,483.1569519042969
2019-08-12,473.2843933105469
2019-08-13,476.1763916015625
2019-08-14,471.3896789550781
2019-08-15,467.0018615722656
2019-08-16,476.47552490234375
2019-08-19,483.85504150390625
2019-08-20,478.6694030761719
2019-08-21,488.9408874511719
2019-08-22,494.52532958984375
2019-08-23,495.4228515625
2019-08-27,515.7662963867188
2019-08-28,508.3868103027344
2019-08-29,506.3923645019531
2019-08-30,508.3868103027344
2019-09-02,512.375732421875
2019-09-03,509.58355712890625
2019-09-04,515.3673095703125
2019-09-05,520.3536376953125
2019-09-06,516.7635498046875
2019-09-09,515.9656982421875
2019-09-10,530.7247924804688
2019-09-11,552.0653686523438
2019-09-12,541.29541015625
2019-09-13,558.048828125
2019-09-16,553.2620239257812
2019-09-17,560.6414794921875
2019-09-18,560.4420776367188
2019-09-19,556.8521118164062
2019-09-20,563.4339599609375
2019-09-23,563.0348510742188
2019-09-24,561.239990234375
2019-09-25,566.824462890625
2019-09-26,572.0098876953125
2019-09-27,579.9877319335938
2019-09-30,583.1788940429688
2019-10-01,579.7883911132812
2019-10-02,558.6470947265625
2019-10-03,552.9420166015625
2019-10-04,554.1388549804688
2019-10-07,555.1362915039062
2019-10-08,539.377685546875
2019-10-09,539.9762573242188
2019-10-10,546.558837890625
2019-10-11,589.4457397460938
2019-10-14,589.2462768554688
2019-10-15,621.361572265625
2019-10-16,618.3695678710938
2019-10-17,628.5426635742188
2019-10-18,627.7447509765625
2019-10-21,636.5217895507812
2019-10-22,636.7210693359375
2019-10-23,628.7421875
2019-10-24,623.15673828125
2019-10-25,612.38525390625
2019-10-28,616.1752319335938
2019-10-29,618.7684326171875
2019-10-30,622.5584106445312
2019-10-31,618.9679565429688
2019-11-01,609.991455078125
2019-11-04,601.2146606445312
2019-11-05,602.2120971679688
2019-11-06,591.04150390625
2019-11-07,579.0731201171875
2019-11-08,571.4930419921875
2019-11-11,572.0914306640625
2019-11-12,573.6873779296875
2019-11-13,554.7373657226562
2019-11-14,552.3435668945312
2019-11-15,554.5377807617188
2019-11-18,560.52197265625
2019-11-19,563.314697265625
2019-11-20,558.9262084960938
2019-11-21,550.9473876953125
2019-11-22,551.944580078125
2019-11-25,559.1256713867188
2019-11-26,559.5247192382812
2019-11-27,572.889404296875
2019-11-28,580.6688842773438
2019-11-29,574.0863037109375
2019-12-02,564.910400390625
2019-12-03,570.0967407226562
2019-12-04,584.0599365234375
2019-12-05,594.632080078125
2019-12-06,605.4037475585938
2019-12-09,607.3984985351562
2019-12-10,602.6109619140625
2019-12-11,599.6189575195312
2019-12-12,596.6268310546875
2019-12-13,620.5638427734375
2019-12-16,629.3406372070312
2019-12-17,602.2120971679688
2019-12-18,601.2146606445312
2019-12-19,611.7869262695312
2019-12-20,602.4114990234375
2019-12-23,615.7763061523438
2019-12-24,618.3695678710938
2019-12-27,628.3433227539062
2019-12-30,634.327392578125
2019-12-31,637.1199951171875
2020-01-02,626.6262817382812
2020-01-03,628.2221069335938
2020-01-06,613.459228515625
2020-01-07,617.0502319335938
2020-01-08,601.2898559570312
2020-01-09,591.1154174804688
2020-01-10,583.7339477539062
2020-01-13,585.928466796875
2020-01-14,583.7339477539062
2020-01-15,587.3247680664062
2020-01-16,582.5369262695312
2020-01-17,586.5270385742188
2020-01-20,579.9435424804688
2020-01-21,577.349853515625
2020-01-22,576.9510498046875
2020-01-23,576.5520629882812
2020-01-24,588.7213745117188
2020-01-27,573.3600463867188
2020-01-28,578.14794921875
2020-01-29,578.946044921875
2020-01-30,569.17041015625
2020-01-31,553.2105712890625
2020-02-03,557.5996704101562
2020-02-04,569.9685668945312
2020-02-05,572.3624877929688
2020-02-06,565.3800048828125
2020-02-07,557.7991333007812
2020-02-10,568.5719604492188
2020-02-11,576.9510498046875
2020-02-12,579.9435424804688
2020-02-13,573.9585571289062
2020-02-14,586.327392578125
2020-02-17,579.1453857421875
2020-02-18,565.779052734375
2020-02-19,565.57958984375
2020-02-20,565.9784545898438
2020-02-21,554.8067016601562
2020-02-24,549.8190307617188
2020-02-25,534.4577026367188
2020-02-26,530.2681274414062
2020-02-27,504.3333435058594
2020-02-28,499.744873046875
2020-03-02,492.7624206542969
2020-03-03,502.9368591308594
2020-03-04,502.5378723144531
2020-03-05,484.8822021484375
2020-03-06,470.21905517578125
2020-03-09,439.9949035644531
2020-03-10,437.3016662597656
2020-03-11,435.7056884765625
2020-03-12,382.9382019042969
2020-03-13,388.92315673828125
2020-03-16,374.6590270996094
2020-03-17,361.4920654296875
2020-03-18,352.11566162109375
2020-03-19,358.39984130859375
2020-03-20,360.0956115722656
2020-03-23,336.1557312011719
2020-03-24,368.0755920410156
2020-03-25,367.57684326171875
2020-03-26,353.7117004394531
2020-03-27,341.14324951171875
2020-03-30,324.3853454589844
2020-03-31,335.3576965332031
2020-04-01,313.0138244628906
2020-04-02,322.091064453125
2020-04-03,313.71209716796875
2020-04-06,334.2604675292969
2020-04-07,369.0730285644531
2020-04-08,385.4320068359375
2020-04-09,409.1723937988281
2020-04-14,398.2996520996094
2020-04-15,378.1502990722656
2020-04-16,374.060546875
2020-04-17,388.52423095703125
2020-04-20,392.5141296386719
2020-04-21,389.5216979980469
2020-04-22,381.5417785644531
2020-04-23,384.0354919433594
2020-04-24,379.9457702636719
2020-04-27,385.8309326171875
2020-04-28,399.7958679199219
2020-04-29,419.8455505371094
2020-04-30,403.58636474609375
2020-05-01,394.3097229003906
2020-05-04,382.9382019042969
2020-05-05,381.8409423828125
2020-05-06,375.0580139160156
2020-05-07,388.0254821777344
2020-05-11,382.5392150878906
2020-05-12,343.0384521484375
2020-05-13,334.3603210449219
2020-05-14,329.4725036621094
2020-05-15,333.36273193359375
2020-05-18,346.72918701171875
2020-05-19,354.40985107421875
2020-05-20,346.03094482421875
2020-05-21,350.5196533203125
2020-05-22,347.1282043457031
2020-05-26,379.04803466796875
2020-05-27,406.97784423828125
2020-05-28,396.2049255371094
2020-05-29,406.2795715332031
2020-06-01,405.9803771972656
2020-06-02,439.89520263671875
2020-06-03,449.7703857421875
2020-06-04,450.5683898925781
2020-06-05,460.24407958984375
2020-06-08,462.33880615234375
2020-06-09,436.8029479980469
2020-06-10,416.95281982421875
2020-06-11,400.6936340332031
2020-06-12,411.8655700683594
2020-06-15,412.2645568847656
2020-06-16,420.4440612792969
2020-06-17,418.2495422363281
2020-06-18,411.6661071777344
2020-06-19,404.1849060058594
2020-06-22,407.77581787109375
2020-06-23,401.1924133300781
2020-06-24,383.33721923828125
2020-06-25,388.125244140625
2020-06-26,382.5392150878906
2020-06-29,386.3297119140625
2020-06-30,385.4320068359375
2020-07-01,384.43450927734375
2020-07-02,392.1152038574219
2020-07-03,388.0254821777344
2020-07-06,401.4915771484375
2020-07-07,387.0279846191406
2020-07-08,385.2325439453125
2020-07-09,374.3597717285156
2020-07-10,377.3522644042969
2020-07-13,380.64398193359375
2020-07-14,376.55426025390625
2020-07-15,372.7638244628906
2020-07-16,367.975830078125
2020-07-17,371.76629638671875
2020-07-20,368.6740417480469
2020-07-21,369.9708251953125
2020-07-22,374.5592346191406
2020-07-23,365.4820556640625
2020-07-24,357.6018981933594
2020-07-27,349.1231689453125
2020-07-28,354.40985107421875
2020-07-29,361.4920654296875
2020-07-30,356.6043701171875
2020-07-31,365.1828308105469
2020-08-03,364.58428955078125
2020-08-04,374.060546875
2020-08-05,379.2475280761719
2020-08-06,369.0730285644531
2020-08-07,368.27508544921875
2020-08-10,369.67156982421875
2020-08-11,378.3497619628906
2020-08-12,372.7638244628906
2020-08-13,370.0705261230469
2020-08-14,365.3823547363281
2020-08-17,358.3001708984375
2020-08-18,351.0184020996094
2020-08-19,349.1231689453125
2020-08-20,355.1081237792969
2020-08-21,359.6966552734375
2020-08-24,361.4920654296875
2020-08-25,357.6018981933594
2020-08-26,362.19036865234375
2020-08-27,362.58935546875
2020-08-28,364.7838439941406
2020-09-01,349.7216491699219
2020-09-02,349.7216491699219
2020-09-03,357.90106201171875
2020-09-04,351.91607666015625
2020-09-07,350.91864013671875
2020-09-08,353.4123840332031
2020-09-09,353.01336669921875
2020-09-10,341.5422058105469
2020-09-11,337.85150146484375
2020-09-14,346.429931640625
2020-09-15,350.6194152832031
2020-09-16,357.6018981933594
2020-09-17,364.88360595703125
2020-09-18,349.1231689453125
2020-09-21,331.86651611328125
2020-09-22,329.87152099609375
2020-09-23,329.3727722167969
2020-09-24,323.68707275390625
2020-09-25,321.1933288574219
2020-09-28,344.83392333984375
2020-09-29,330.2705078125
2020-09-30,336.5547180175781
2020-10-01,339.5472412109375
2020-10-02,348.3251647949219
2020-10-05,351.616943359375
2020-10-06,368.0755920410156
2020-10-07,359.1978759765625
2020-10-08,366.37982177734375
2020-10-09,377.6515197753906
2020-10-12,371.9657897949219
2020-10-13,354.7091369628906
2020-10-14,360.0956115722656
2020-10-15,361.59185791015625
2020-10-16,356.10565185546875
2020-10-19,363.5867919921875
2020-10-20,369.9708251953125
2020-10-21,367.277587890625
2020-10-22,364.88360595703125
2020-10-23,379.2475280761719
2020-10-26,376.0555419921875
2020-10-27,364.0855712890625
2020-10-28,348.92364501953125
2020-10-29,345.9311828613281
2020-10-30,347.7266845703125
2020-11-02,350.32012939453125
2020-11-03,369.87103271484375
2020-11-04,373.6615295410156
2020-11-05,385.032958984375
2020-11-06,371.4670715332031
2020-11-09,452.86260986328125
2020-11-10,463.73529052734375
2020-11-11,464.4335632324219
2020-11-12,462.1392822265625
2020-11-13,473.4110107421875
2020-11-16,503.1363525390625
2020-11-17,509.7198486328125
2020-11-18,497.3508605957031
2020-11-19,478.8972473144531
2020-11-20,473.4110107421875
2020-11-23,473.01202392578125
2020-11-24,488.07415771484375
2020-11-25,484.5828857421875
2020-11-26,475.0069885253906
2020-11-27,468.9222717285156
2020-11-30,470.5182800292969
2020-12-01,485.2812194824219
2020-12-02,489.17144775390625
2020-12-03,494.7574157714844
2020-12-04,508.7223815917969
2020-12-07,495.3559265136719
2020-12-08,492.86212158203125
2020-12-09,502.73736572265625
2020-12-10,491.26617431640625
2020-12-11,474.4084777832031
2020-12-14,480.991943359375
2020-12-15,493.7599182128906
2020-12-16,495.3559265136719
2020-12-17,499.34588623046875
2020-12-18,477.3013000488281
2020-12-21,473.80999755859375
2020-12-22,482.3884582519531
2020-12-23,496.45318603515625
2020-12-24,502.73736572265625
2020-12-29,506.9268493652344
2020-12-30,499.9443664550781
2020-12-31,487.77490234375
2021-01-04,474.6079406738281
2021-01-05,467.5258483886719
2021-01-06,487.575439453125
2021-01-07,465.810302734375
2021-01-08,464.01458740234375
2021-01-11,450.94512939453125
2021-01-12,451.4439697265625
2021-01-13,451.94281005859375
2021-01-14,454.03790283203125
2021-01-15,448.7502746582031
2021-01-18,453.04022216796875
2021-01-19,446.9544677734375
2021-01-20,447.0542297363281
2021-01-21,435.5810546875
2021-01-22,438.9731750488281
2021-01-25,428.7969055175781
2021-01-26,440.1703796386719
2021-01-27,462.9171142578125
2021-01-28,463.3161315917969
2021-01-29,447.65283203125
2021-02-01,438.9731750488281
2021-02-02,439.9707946777344
2021-02-03,440.0705261230469
2021-02-04,441.6668395996094
2021-02-05,457.8290100097656
2021-02-08,458.2280578613281
2021-02-09,459.32550048828125
2021-02-10,467.007568359375
2021-02-11,460.7222595214844
2021-02-12,458.9264221191406
2021-02-15,472.5945129394531
2021-02-16,465.810302734375
2021-02-17,468.7035827636719
2021-02-18,458.7268981933594
2021-02-19,465.9101257324219
2021-02-22,474.29052734375
2021-02-23,500.0303039550781
2021-02-24,518.786376953125
2021-02-25,518.3873291015625
2021-02-26,488.4573669433594
2021-03-01,499.8307800292969
2021-03-02,489.75433349609375
2021-03-03,501.2275085449219
2021-03-04,513.3990478515625
2021-03-05,505.8167724609375
2021-03-08,507.21343994140625
2021-03-09,513.9976806640625
2021-03-10,495.34124755859375
2021-03-11,503.8214416503906
2021-03-12,508.8097839355469
2021-03-15,507.4130554199219
2021-03-16,530.7583618164062
2021-03-17,524.5728759765625
2021-03-18,516.7911376953125
2021-03-19,516.7911376953125
2021-03-22,505.0186462402344
2021-03-23,499.8307800292969
2021-03-24,513.0000610351562
2021-03-25,504.220458984375
2021-03-26,509.40838623046875
2021-03-29,510.4060363769531
2021-03-30,520.78173828125
2021-03-31,503.6218566894531
2021-04-01,508.4106750488281
2021-04-06,513.1995849609375
2021-04-07,516.9906005859375
2021-04-08,518.3873291015625
2021-04-09,511.2041931152344
2021-04-12,507.01397705078125
2021-04-13,508.2111511230469
2021-04-14,510.4060363769531
2021-04-15,510.0069274902344
2021-04-16,514.396728515625
2021-04-19,520.18310546875
2021-04-20,508.8097839355469
2021-04-21,500.82843017578125
2021-04-22,510.2064514160156
2021-04-23,508.8097839355469
2021-04-26,525.9696655273438
2021-04-27,527.96484375
2021-04-28,522.1785278320312
2021-04-29,517.3897705078125
2021-04-30,517.1902465820312
2021-05-04,522.5775146484375
2021-05-05,519.5846557617188
2021-05-06,527.3663330078125
2021-05-07,534.5494384765625
2021-05-10,543.528564453125
2021-05-11,528.3639526367188
2021-05-12,521.9789428710938
2021-05-13,514.59619140625
2021-05-14,524.9719848632812
2021-05-17,517.1902465820312
2021-05-18,521.1808471679688
2021-05-19,517.3897705078125
2021-05-20,528.962646484375
2021-05-21,511.4036560058594
2021-05-24,518.9860229492188
2021-05-25,518.3873291015625
2021-05-26,499.43170166015625
2021-05-27,506.01629638671875
2021-05-28,508.8097839355469
2021-06-01,511.60308837890625
2021-06-02,523.5751342773438
2021-06-03,514.7957763671875
2021-06-04,512.8004760742188
2021-06-07,517.7886962890625
2021-06-08,524.5728759765625
2021-06-09,516.7911376953125
2021-06-10,506.01629638671875
2021-06-11,509.00933837890625
2021-06-14,513.5985107421875
2021-06-15,504.220458984375
2021-06-16,501.0279541015625
2021-06-17,505.8167724609375
2021-06-18,487.75897216796875
2021-06-21,492.3482971191406
2021-06-22,515.5938720703125
2021-06-23,517.5892333984375
2021-06-24,512.66650390625
2021-06-25,517.6554565429688
2021-06-28,497.10089111328125
2021-06-29,492.31146240234375
2021-06-30,493.8081970214844
2021-07-01,504.6841125488281
2021-07-02,513.4647216796875
2021-07-05,521.0479736328125
2021-07-06,500.0943298339844
2021-07-07,503.8858947753906
2021-07-08,498.8969421386719
2021-07-09,514.0633544921875
2021-07-12,518.6532592773438
2021-07-13,510.4714050292969
2021-07-14,502.6885681152344
2021-07-15,495.8037414550781
2021-07-16,497.4002685546875
2021-07-19,481.435546875
2021-07-20,488.4201354980469
2021-07-21,507.8770751953125
2021-07-22,504.8836669921875
2021-07-23,503.087646484375
2021-07-26,507.6775207519531
2021-07-27,505.68194580078125
2021-07-28,510.8704833984375
2021-07-29,514.2630004882812
2021-07-30,509.47357177734375
2021-08-02,518.4536743164062
2021-08-03,509.47357177734375
2021-08-04,512.4668579101562
2021-08-05,525.0391235351562
2021-08-06,526.036865234375
2021-08-09,514.662109375
2021-08-10,516.65771484375
2021-08-11,527.6334228515625
2021-08-12,525.2387084960938
2021-08-13,531.2255249023438
2021-08-16,530.8263549804688
2021-08-17,520.0501708984375
2021-08-18,521.6466064453125
2021-08-19,513.4647216796875
2021-08-20,520.44921875
2021-08-23,518.852783203125
2021-08-24,519.251953125
2021-08-25,527.6334228515625
2021-08-26,527.433837890625
2021-08-27,529.2298583984375
2021-08-31,529.0303955078125
2021-09-01,540.8043823242188
2021-09-02,541.8020629882812
2021-09-03,540.6046752929688
2021-09-06,535.815185546875
2021-09-07,535.4161987304688
2021-09-08,521.8462524414062
2021-09-09,522.0457763671875
2021-09-10,514.662109375
2021-09-13,518.4536743164062
2021-09-14,516.4581298828125
2021-09-15,506.0810852050781
2021-09-16,512.66650390625
2021-09-17,509.07440185546875
2021-09-20,500.8925476074219
2021-09-21,505.2828063964844
2021-09-22,509.2740173339844
2021-09-23,510.4714050292969
2021-09-24,500.0943298339844
2021-09-27,520.44921875
2021-09-28,505.2828063964844
2021-09-29,507.078857421875
2021-09-30,494.1075439453125
2021-10-01,493.1097412109375
2021-10-04,485.4267578125
2021-10-05,491.71282958984375
2021-10-06,481.83465576171875
2021-10-07,488.8192138671875
2021-10-08,491.5132751464844
2021-10-11,487.62188720703125
2021-10-12,492.1119689941406
2021-10-13,490.2161560058594
2021-10-14,491.21392822265625
2021-10-15,502.2894592285156
2021-10-18,495.6042175292969
2021-10-19,500.6929626464844
2021-10-20,484.1296081542969
2021-10-21,484.7282409667969
2021-10-22,486.2249755859375
2021-10-25,483.83026123046875
2021-10-26,490.31591796875
2021-10-27,494.7062072753906
2021-10-28,491.313720703125
2021-10-29,493.20947265625
2021-11-01,494.00775146484375
2021-11-02,489.9167785644531
2021-11-03,492.4112243652344
2021-11-04,508.47576904296875
2021-11-05,516.65771484375
2021-11-08,504.2850341796875
2021-11-09,504.8836669921875
2021-11-10,509.6731262207031
2021-11-11,514.662109375
2021-11-12,513.6642456054688
2021-11-15,516.258544921875
2021-11-16,532.2232666015625
2021-11-17,521.8462524414062
2021-11-18,528.830810546875
2021-11-19,527.6334228515625
2021-11-22,527.433837890625
2021-11-23,523.0436401367188
2021-11-24,532.023681640625
2021-11-25,536.5177612304688
2021-11-26,513.9633178710938
2021-11-29,520.3505249023438
2021-11-30,507.7757873535156
2021-12-01,517.156982421875
2021-12-02,519.5521240234375
2021-12-03,516.5579833984375
2021-12-06,527.9351196289062
2021-12-07,526.737548828125
2021-12-08,524.941162109375
2021-12-09,521.5480346679688
2021-12-10,518.3544311523438
2021-12-13,501.9874267578125
2021-12-14,513.5641479492188
2021-12-15,514.1629028320312
2021-12-16,506.7778015136719
2021-12-17,517.955322265625
2021-12-20,508.5741882324219
2021-12-21,517.156982421875
2021-12-22,519.5521240234375
2021-12-23,521.947265625
2021-12-24,525.5399780273438
2021-12-29,528.93310546875
2021-12-30,534.721435546875
2021-12-31,529.9310913085938
2022-01-04,544.1025390625
2022-01-05,537.11669921875
2022-01-06,542.5056762695312
2022-01-07,549.2921142578125
2022-01-10,549.0924682617188
2022-01-11,543.9030151367188
2022-01-12,540.3102416992188
2022-01-13,540.5097045898438
2022-01-14,542.9049072265625
2022-01-17,554.2819213867188
2022-01-18,555.280029296875
2022-01-19,551.6873168945312
2022-01-20,551.6873168945312
2022-01-21,540.5097045898438
2022-01-24,527.5360107421875
2022-01-25,529.5319213867188
2022-01-26,539.5118408203125
2022-01-27,546.0985717773438
2022-01-28,544.90087890625
2022-01-31,549.0924682617188
2022-02-01,544.3021240234375
2022-02-02,546.298095703125
2022-02-03,548.094482421875
2022-02-04,536.3182373046875
2022-02-07,536.1185913085938
2022-02-08,535.9190063476562
2022-02-09,545.3001708984375
2022-02-10,551.2880249023438
2022-02-11,544.1025390625
2022-02-14,537.3162841796875
2022-02-15,538.314208984375
2022-02-16,545.8990478515625
2022-02-17,538.1145629882812
2022-02-18,541.5077514648438
2022-02-21,536.3182373046875
2022-02-22,535.3202514648438
2022-02-23,527.33642578125
2022-02-24,504.5822448730469
2022-02-25,529.1328125
2022-02-28,528.5338745117188
2022-03-01,511.1689453125
2022-03-02,516.1588134765625
2022-03-03,495.0015869140625
2022-03-04,471.9480285644531
2022-03-07,462.1678161621094
2022-03-08,467.5568542480469
2022-03-09,493.7041931152344
2022-03-10,493.7041931152344
2022-03-11,498.3946838378906
2022-03-14,505.7798156738281
2022-03-15,501.7878723144531
2022-03-16,519.7516479492188
2022-03-17,520.7496337890625
2022-03-18,518.753662109375
2022-03-21,512.96533203125
2022-03-22,520.550048828125
2022-03-23,508.973388671875
2022-03-24,511.96722412109375
2022-03-25,526.5379028320312
2022-03-28,532.52587890625
2022-03-29,542.3060913085938
2022-03-30,538.314208984375
2022-03-31,529.3323974609375
2022-04-01,523.9431762695312
2022-04-04,518.753662109375
2022-04-05,530.9290771484375
2022-04-06,528.5338745117188
2022-04-07,524.7415771484375
2022-04-08,529.3323974609375
2022-04-11,532.1266479492188
2022-04-12,511.1689453125
2022-04-13,516.757568359375
2022-04-14,519.9512329101562
2022-04-19,511.36859130859375
2022-04-20,511.1689453125
2022-04-21,523.144775390625
2022-04-22,515.5601196289062
2022-04-25,505.7798156738281
2022-04-26,511.1689453125
2022-04-27,507.1770324707031
2022-04-28,507.9753723144531
2022-04-29,516.757568359375
2022-05-03,506.7778015136719
2022-05-04,493.1053771972656
2022-05-05,498.7939147949219
2022-05-06,489.6124572753906
2022-05-09,478.5347900390625
2022-05-10,479.0337829589844
2022-05-11,488.2153015136719
2022-05-12,486.1195068359375
2022-05-13,500.3906555175781
2022-05-16,507.3766174316406
2022-05-17,505.5802001953125
2022-05-18,521.3485107421875
2022-05-19,512.7657470703125
2022-05-20,517.955322265625
2022-05-23,527.9351196289062
2022-05-24,526.3383178710938
2022-05-25,521.947265625
2022-05-26,524.5419311523438
2022-05-27,525.1408081054688
2022-05-30,525.939208984375
2022-05-31,524.5419311523438
2022-06-01,520.1507568359375
2022-06-06,528.93310546875
2022-06-07,534.9210205078125
2022-06-08,530.5298461914062
2022-06-09,518.1548461914062
2022-06-10,512.566162109375
2022-06-13,504.5822448730469
2022-06-14,505.5802001953125
2022-06-15,516.5579833984375
2022-06-16,507.3766174316406
2022-06-17,509.5721740722656
2022-06-20,504.78179931640625
2022-06-21,502.9854431152344
2022-06-22,504.3826599121094
2022-06-23,476.6482238769531
2022-06-24,493.1187744140625
2022-06-27,494.8157653808594
2022-06-28,506.2952575683594
2022-06-29,462.4735412597656
2022-06-30,446.30242919921875
2022-07-01,441.5109558105469
2022-07-04,442.2097473144531
2022-07-05,440.912109375
2022-07-06,449.69635009765625
2022-07-07,464.1705322265625
2022-07-08,466.4664001464844
2022-07-11,461.97442626953125
2022-07-12,453.6892395019531
2022-07-13,456.5840759277344
2022-07-14,448.3987121582031
2022-07-15,457.2828674316406
2022-07-18,460.0778503417969
2022-07-19,469.8603515625
2022-07-20,473.3541259765625
2022-07-21,475.35052490234375
2022-07-22,488.2275390625
2022-07-25,485.3327331542969
2022-07-26,481.04034423828125
2022-07-27,474.55194091796875
2022-07-28,481.3398742675781
2022-07-29,491.12237548828125
2022-08-01,485.0332336425781
2022-08-02,480.9405212402344
2022-08-03,484.8335876464844
2022-08-04,477.7462463378906
2022-08-05,466.4664001464844
2022-08-08,472.8550109863281
2022-08-09,471.4574890136719
2022-08-10,483.8353576660156
2022-08-11,474.352294921875
2022-08-12,477.44677734375
2022-08-15,479.1437683105469
2022-08-16,478.1455383300781
2022-08-17,464.1705322265625
2022-08-18,473.0546569824219
2022-08-19,462.5733337402344
2022-08-22,455.3861999511719
2022-08-23,446.1028137207031
2022-08-24,435.1224365234375
2022-08-25,432.22760009765625
2022-08-26,430.9299621582031
2022-08-30,430.9299621582031
2022-08-31,430.0315246582031
2022-09-01,405.3755798339844
2022-09-02,417.65362548828125
2022-09-05,411.9638366699219
2022-09-06,416.55560302734375
2022-09-07,413.4611511230469
2022-09-08,410.0671691894531
2022-09-09,413.361328125
2022-09-12,422.1455993652344
2022-09-13,409.16876220703125
2022-09-14,405.4754333496094
2022-09-15,407.5716552734375
2022-09-16,409.3684387207031
2022-09-20,391.9994812011719
2022-09-21,397.3898620605469
2022-09-22,378.0244445800781
2022-09-23,361.25439453125
2022-09-26,360.98284912109375
2022-09-27,333.8034973144531
2022-09-28,352.96923828125
2022-09-29,339.3935241699219
2022-09-30,350.0744323730469
2022-10-03,355.165283203125
2022-10-04,353.8676452636719
2022-10-05,340.09222412109375
2022-10-06,341.1902770996094
2022-10-07,339.49334716796875
2022-10-10,334.9015197753906
2022-10-11,331.3079528808594
2022-10-12,324.2206115722656
2022-10-13,329.51116943359375
2022-10-14,332.9050598144531
2022-10-17,350.1742248535156
2022-10-18,348.17779541015625
2022-10-19,340.4915466308594
2022-10-20,346.08154296875
2022-10-21,343.6858215332031
2022-10-24,349.37567138671875
2022-10-25,362.4523010253906
2022-10-26,363.84979248046875
2022-10-27,368.04229736328125
2022-10-28,364.2490539550781
2022-10-31,365.2472839355469
2022-11-01,371.83551025390625
2022-11-02,373.2330627441406
2022-11-03,367.8426208496094
2022-11-04,373.73211669921875
2022-11-07,379.52178955078125
2022-11-08,380.5199890136719
2022-11-09,381.3185729980469
2022-11-10,404.4772033691406
2022-11-11,402.3809509277344
2022-11-14,397.5895080566406
2022-11-15,395.3934326171875
2022-11-16,391.00128173828125
2022-11-17,398.7873840332031
2022-11-18,406.27398681640625
2022-11-21,406.8728942871094
2022-11-22,408.8693542480469
2022-11-23,414.2596740722656
2022-11-24,405.3890686035156
2022-11-25,405.08953857421875
2022-11-28,403.6916198730469
2022-11-29,404.091064453125
2022-11-30,393.7066650390625
2022-12-01,396.40264892578125
2022-12-02,400.8958435058594
2022-12-05,400.59637451171875
2022-12-06,400.9956970214844
2022-12-07,399.49798583984375
2022-12-08,394.7052001953125
2022-12-09,396.00323486328125
2022-12-12,387.7157287597656
2022-12-13,394.7052001953125
2022-12-14,399.7974853515625
2022-12-15,399.6976623535156
2022-12-16,387.41619873046875
2022-12-19,387.9154052734375
2022-12-20,382.82305908203125
2022-12-21,392.5085144042969
2022-12-22,391.1106262207031
2022-12-23,393.50701904296875
2022-12-28,395.40411376953125
2022-12-29,397.70068359375
2022-12-30,394.5055236816406
2023-01-03,407.5857849121094
2023-01-04,412.1788635253906
2023-01-05,408.8838195800781
2023-01-06,409.58282470703125
2023-01-09,409.3830871582031
2023-01-10,409.58282470703125
2023-01-11,419.6676025390625
2023-01-12,430.2516174316406
2023-01-13,431.8492431640625
2023-01-16,439.8371887207031
2023-01-17,440.9355163574219
2023-01-18,436.3424377441406
2023-01-19,434.9445495605469
2023-01-20,433.147216796875
2023-01-23,434.0458984375
2023-01-24,435.24407958984375
2023-01-25,435.44378662109375
2023-01-26,438.43927001953125
2023-01-27,440.835693359375
2023-01-30,441.73431396484375
2023-01-31,441.73431396484375
2023-02-01,445.9280090332031
2023-02-02,470.690673828125
2023-02-03,466.19744873046875
2023-02-06,455.2139892578125
2023-02-07,451.4197082519531
2023-02-08,454.6148986816406
2023-02-09,454.6148986816406
2023-02-10,449.4227294921875
2023-02-13,451.71929931640625
2023-02-14,447.0263671875
2023-02-15,445.7283020019531
2023-02-16,447.4257507324219
2023-02-17,447.0263671875
2023-02-20,445.1291809082031
2023-02-21,438.63897705078125
