Date,PSON.L
2019-05-24,800.48681640625
2019-05-28,806.6766967773438
2019-05-29,790.5032348632812
2019-05-30,794.2969360351562
2019-05-31,785.7111206054688
2019-06-03,789.70458984375
2019-06-04,767.9402465820312
2019-06-05,774.9288330078125
2019-06-06,776.725830078125
2019-06-07,798.2904663085938
2019-06-10,808.2740478515625
2019-06-11,806.0775756835938
2019-06-12,803.48193359375
2019-06-13,808.4737548828125
2019-06-14,797.2920532226562
2019-06-17,806.87646484375
2019-06-18,828.640625
2019-06-19,820.0546875
2019-06-20,813.6652221679688
2019-06-21,814.6635131835938
2019-06-24,821.4524536132812
2019-06-25,815.8616333007812
2019-06-26,813.265869140625
2019-06-27,810.4703979492188
2019-06-28,818.0581665039062
2019-07-01,825.2461547851562
2019-07-02,828.640625
2019-07-03,843.2167358398438
2019-07-04,846.2118530273438
2019-07-05,843.4164428710938
2019-07-08,838.025390625
2019-07-09,844.0155029296875
2019-07-10,853.9992065429688
2019-07-11,844.614501953125
2019-07-12,849.6062622070312
2019-07-15,862.3853149414062
2019-07-16,891.7372436523438
2019-07-17,881.3540649414062
2019-07-18,876.7616577148438
2019-07-19,880.7553100585938
2019-07-22,889.5407104492188
2019-07-23,884.9482421875
2019-07-24,877.9598388671875
2019-07-25,873.9662475585938
2019-07-26,925.4818725585938
2019-07-29,920.6898193359375
2019-07-30,894.1331787109375
2019-07-31,869.773193359375
2019-08-01,848.0089721679688
2019-08-02,829.0400390625
2019-08-05,814.86328125
2019-08-06,808.6734008789062
2019-08-07,821.652099609375
2019-08-08,831.2364501953125
2019-08-09,826.4442749023438
2019-08-12,818.6571044921875
2019-08-13,816.0613403320312
2019-08-14,812.2675170898438
2019-08-15,804.7393188476562
2019-08-16,813.1260986328125
2019-08-19,821.9124755859375
2019-08-20,817.7189331054688
2019-08-21,827.703369140625
2019-08-22,818.7174682617188
2019-08-23,816.7205200195312
2019-08-27,807.734619140625
2019-08-28,821.5130004882812
2019-08-29,833.4942626953125
2019-08-30,830.099609375
2019-09-02,839.48486328125
2019-09-03,838.0872192382812
2019-09-04,845.4755859375
2019-09-05,844.47705078125
2019-09-06,857.6564331054688
2019-09-09,858.0558471679688
2019-09-10,862.8483276367188
2019-09-11,865.4441528320312
2019-09-12,862.4488525390625
2019-09-13,888.0088500976562
2019-09-16,870.0369873046875
2019-09-17,868.63916015625
2019-09-18,860.0526733398438
2019-09-19,861.4505004882812
2019-09-20,850.4677124023438
2019-09-23,851.8654174804688
2019-09-24,857.8561401367188
2019-09-25,859.4534912109375
2019-09-26,738.842529296875
2019-09-27,733.2514038085938
2019-09-30,736.845703125
2019-10-01,748.826904296875
2019-10-02,721.8690795898438
2019-10-03,709.6881713867188
2019-10-04,722.0687866210938
2019-10-07,714.880126953125
2019-10-08,706.69287109375
2019-10-09,700.3029174804688
2019-10-10,693.7132568359375
2019-10-11,692.5151977539062
2019-10-14,689.9190673828125
2019-10-15,689.9190673828125
2019-10-16,679.1361083984375
2019-10-17,681.1329345703125
2019-10-18,673.5447387695312
2019-10-21,673.5447387695312
2019-10-22,673.1454467773438
2019-10-23,677.53857421875
2019-10-24,674.1438598632812
2019-10-25,673.9442138671875
2019-10-28,680.134521484375
2019-10-29,678.9363403320312
2019-10-30,686.9239501953125
2019-10-31,681.1329345703125
2019-11-01,683.9285888671875
2019-11-04,697.50732421875
2019-11-05,703.0985717773438
2019-11-06,704.6961059570312
2019-11-07,708.0907592773438
2019-11-08,704.895751953125
2019-11-11,694.1127319335938
2019-11-12,693.7132568359375
2019-11-13,687.1236572265625
2019-11-14,685.5260620117188
2019-11-15,677.3389892578125
2019-11-18,670.549560546875
2019-11-19,666.1564331054688
2019-11-20,640.9957885742188
2019-11-21,638.9990234375
2019-11-22,649.9818725585938
2019-11-25,655.173583984375
2019-11-26,654.9739990234375
2019-11-27,656.9708251953125
2019-11-28,652.1782836914062
2019-11-29,645.588623046875
2019-12-02,639.19873046875
2019-12-03,632.0098876953125
2019-12-04,627.017822265625
2019-12-05,634.0067138671875
2019-12-06,641.594970703125
2019-12-09,638.79931640625
2019-12-10,632.2095947265625
2019-12-11,643.9912109375
2019-12-12,645.3889770507812
2019-12-13,658.9675903320312
2019-12-16,652.77734375
2019-12-17,642.99267578125
2019-12-18,653.9755249023438
2019-12-19,614.0380249023438
2019-12-20,623.2236938476562
2019-12-23,653.1767578125
2019-12-24,656.9708251953125
2019-12-27,653.9755249023438
2019-12-30,650.181396484375
2019-12-31,636.003662109375
2020-01-02,648.9834594726562
2020-01-03,641.994140625
2020-01-06,633.80712890625
2020-01-07,641.7944946289062
2020-01-08,634.40625
2020-01-09,624.0223999023438
2020-01-10,626.8180541992188
2020-01-13,624.6213989257812
2020-01-14,604.0537109375
2020-01-15,617.432861328125
2020-01-16,562.518798828125
2020-01-17,587.6792602539062
2020-01-20,587.6792602539062
2020-01-21,575.0990600585938
2020-01-22,574.69970703125
2020-01-23,580.6902465820312
2020-01-24,582.8868408203125
2020-01-27,578.8930053710938
2020-01-28,586.281494140625
2020-01-29,572.7028198242188
2020-01-30,564.9151611328125
2020-01-31,567.5109252929688
2020-02-03,565.9133911132812
2020-02-04,570.7059936523438
2020-02-05,580.09130859375
2020-02-06,581.8884887695312
2020-02-07,583.4859619140625
2020-02-10,578.2940673828125
2020-02-11,575.4984130859375
2020-02-12,583.88525390625
2020-02-13,555.5298461914062
2020-02-14,569.3082885742188
2020-02-17,571.105224609375
2020-02-18,572.7028198242188
2020-02-19,576.297119140625
2020-02-20,583.0866088867188
2020-02-21,560.52197265625
2020-02-24,578.6934814453125
2020-02-25,581.0897827148438
2020-02-26,579.0929565429688
2020-02-27,568.5093383789062
2020-02-28,556.7279052734375
2020-03-02,549.1397094726562
2020-03-03,553.133544921875
2020-03-04,564.31591796875
2020-03-05,568.90869140625
2020-03-06,554.53125
2020-03-09,536.3597412109375
2020-03-10,542.1506958007812
2020-03-11,538.3566284179688
2020-03-12,510.40045166015625
2020-03-13,527.1741333007812
2020-03-16,499.21795654296875
2020-03-17,524.9776000976562
2020-03-18,527.972900390625
2020-03-19,519.386474609375
2020-03-20,498.818603515625
2020-03-23,453.78912353515625
2020-03-24,495.8232727050781
2020-03-25,499.6173095703125
2020-03-26,517.329345703125
2020-03-27,518.1282348632812
2020-03-30,560.0739135742188
2020-03-31,551.8844604492188
2020-04-01,528.714599609375
2020-04-02,524.3203125
2020-04-03,477.1814270019531
2020-04-06,478.08026123046875
2020-04-07,497.85455322265625
2020-04-08,507.3423156738281
2020-04-09,521.3241577148438
2020-04-14,538.1023559570312
2020-04-15,505.1451416015625
2020-04-16,478.47967529296875
2020-04-17,487.3681945800781
2020-04-20,492.5614929199219
2020-04-21,462.1009521484375
2020-04-22,449.41741943359375
2020-04-23,450.8155822753906
2020-04-24,432.3395080566406
2020-04-27,453.0126953125
2020-04-28,473.88568115234375
2020-04-29,481.97515869140625
2020-04-30,459.2047119140625
2020-05-01,454.9102783203125
2020-05-04,449.41741943359375
2020-05-05,464.2980651855469
2020-05-06,431.04119873046875
2020-05-07,449.0179138183594
2020-05-11,454.31103515625
2020-05-12,455.6093444824219
2020-05-13,429.4432678222656
2020-05-14,422.95172119140625
2020-05-15,424.44976806640625
2020-05-18,438.73126220703125
2020-05-19,439.1307373046875
2020-05-20,441.72735595703125
2020-05-21,449.81683349609375
2020-05-22,454.7104797363281
2020-05-26,460.10357666015625
2020-05-27,455.0101318359375
2020-05-28,460.10357666015625
2020-05-29,462.8000183105469
2020-06-01,499.2528076171875
2020-06-02,505.1451416015625
2020-06-03,513.5343017578125
2020-06-04,511.1373291015625
2020-06-05,530.3125610351562
2020-06-08,537.3034057617188
2020-06-09,531.311279296875
2020-06-10,534.1075439453125
2020-06-11,512.3357543945312
2020-06-12,572.258056640625
2020-06-15,571.4591674804688
2020-06-16,580.0480346679688
2020-06-17,582.644775390625
2020-06-18,583.243896484375
2020-06-19,585.2412719726562
2020-06-22,574.0557861328125
2020-06-23,576.4525756835938
2020-06-24,557.2774658203125
2020-06-25,564.2684936523438
2020-06-26,561.2723388671875
2020-06-29,581.6459350585938
2020-06-30,575.054443359375
2020-07-01,570.06103515625
2020-07-02,574.2555541992188
2020-07-03,573.2568969726562
2020-07-06,571.858642578125
2020-07-07,569.0621948242188
2020-07-08,565.2672119140625
2020-07-09,548.4889526367188
2020-07-10,558.0764770507812
2020-07-13,560.6732177734375
2020-07-14,552.4838256835938
2020-07-15,551.4850463867188
2020-07-16,547.2905883789062
2020-07-17,553.8818969726562
2020-07-20,552.4838256835938
2020-07-21,563.4695434570312
2020-07-22,563.2698974609375
2020-07-23,549.2879638671875
2020-07-24,543.8948364257812
2020-07-27,511.5368347167969
2020-07-28,542.4966430664062
2020-07-29,538.9013671875
2020-07-30,538.5018920898438
2020-07-31,530.3125610351562
2020-08-03,541.0984497070312
2020-08-04,545.2930908203125
2020-08-05,560.273681640625
2020-08-06,604.2167358398438
2020-08-07,589.4358520507812
2020-08-10,608.0118408203125
2020-08-11,621.99365234375
2020-08-12,630.9819946289062
2020-08-13,624.649658203125
2020-08-14,609.4678344726562
2020-08-17,607.47021484375
2020-08-18,589.6915893554688
2020-08-19,593.0875244140625
2020-08-20,579.7034912109375
2020-08-21,577.5062866210938
2020-08-24,585.2968139648438
2020-08-25,568.51708984375
2020-08-26,570.7144165039062
2020-08-27,570.3148803710938
2020-08-28,558.7288818359375
2020-09-01,542.7479858398438
2020-09-02,538.3533325195312
2020-09-03,519.3761596679688
2020-09-04,520.374755859375
2020-09-07,531.161865234375
2020-09-08,536.7551879882812
2020-09-09,545.9442138671875
2020-09-10,535.1571044921875
2020-09-11,523.5711059570312
2020-09-14,519.1763305664062
2020-09-15,513.1835327148438
2020-09-16,510.3868713378906
2020-09-17,503.99456787109375
2020-09-18,498.1016540527344
2020-09-21,483.4193115234375
2020-09-22,496.8031921386719
2020-09-23,504.59381103515625
2020-09-24,535.9561157226562
2020-09-25,551.5374145507812
2020-09-28,556.7312622070312
2020-09-29,550.5386352539062
2020-09-30,548.5410766601562
2020-10-01,547.3425903320312
2020-10-02,557.7300415039062
2020-10-05,551.5374145507812
2020-10-06,559.7276000976562
2020-10-07,553.1355590820312
2020-10-08,544.1463012695312
2020-10-09,568.51708984375
2020-10-12,570.3148803710938
2020-10-13,569.1162719726562
2020-10-14,563.9224853515625
2020-10-15,539.35205078125
2020-10-16,543.3472900390625
2020-10-19,534.957275390625
2020-10-20,527.1666870117188
2020-10-21,519.5757446289062
2020-10-22,520.374755859375
2020-10-23,511.7852478027344
2020-10-26,526.9669799804688
2020-10-27,519.3761596679688
2020-10-28,503.395263671875
2020-10-29,499.00054931640625
2020-10-30,509.38800048828125
2020-11-02,513.1835327148438
2020-11-03,531.5614013671875
2020-11-04,523.9705200195312
2020-11-05,540.9500732421875
2020-11-06,539.35205078125
2020-11-09,581.9010620117188
2020-11-10,601.4774169921875
2020-11-11,595.6843872070312
2020-11-12,598.2813720703125
2020-11-13,590.4906616210938
2020-11-16,613.4630126953125
2020-11-17,620.0551147460938
2020-11-18,623.2512817382812
2020-11-19,638.2332763671875
2020-11-20,634.2380981445312
2020-11-23,625.6484375
2020-11-24,652.0166625976562
2020-11-25,652.2164916992188
2020-11-26,654.2141723632812
2020-11-27,649.2201538085938
2020-11-30,646.2236938476562
2020-12-01,664.2020263671875
2020-12-02,672.7916870117188
2020-12-03,675.7881469726562
2020-12-04,677.7857055664062
2020-12-07,669.1961059570312
2020-12-08,677.7857055664062
2020-12-09,673.5908813476562
2020-12-10,664.0023803710938
2020-12-11,652.0166625976562
2020-12-14,661.4054565429688
2020-12-15,659.407958984375
2020-12-16,659.407958984375
2020-12-17,684.5776977539062
2020-12-18,677.1865844726562
2020-12-21,667.198486328125
2020-12-22,668.996337890625
2020-12-23,673.3909912109375
2020-12-24,680.5823974609375
2020-12-29,695.3646850585938
2020-12-30,686.9747924804688
2020-12-31,679.5836181640625
2021-01-04,680.9819946289062
2021-01-05,670.9938354492188
2021-01-06,697.3622436523438
2021-01-07,681.7810668945312
2021-01-08,680.3826293945312
2021-01-11,676.1876831054688
2021-01-12,670.594482421875
2021-01-13,673.9903564453125
2021-01-14,678.7844848632812
2021-01-15,677.1865844726562
2021-01-18,665.8001708984375
2021-01-19,678.1851806640625
2021-01-20,736.3154907226562
2021-01-21,719.1361694335938
2021-01-22,714.1421508789062
2021-01-25,717.1385498046875
2021-01-26,760.486328125
2021-01-27,866.7588500976562
2021-01-28,799.0401611328125
2021-01-29,811.625
2021-02-01,766.279541015625
2021-02-02,744.5056762695312
2021-02-03,749.6993408203125
2021-02-04,736.1156616210938
2021-02-05,722.7317504882812
2021-02-08,721.73291015625
2021-02-09,732.1204833984375
2021-02-10,739.1121215820312
2021-02-11,747.7017822265625
2021-02-12,762.4839477539062
2021-02-15,776.4672241210938
2021-02-16,776.8667602539062
2021-02-17,757.2902221679688
2021-02-18,755.0928955078125
2021-02-19,749.10009765625
2021-02-22,736.9147338867188
2021-02-23,755.292724609375
2021-02-24,751.6969604492188
2021-02-25,758.8883056640625
2021-02-26,750.0988159179688
2021-03-01,762.0845336914062
2021-03-02,759.687255859375
2021-03-03,781.6610107421875
2021-03-04,765.48046875
2021-03-05,759.088134765625
2021-03-08,807.82958984375
2021-03-09,805.2326049804688
2021-03-10,818.6165161132812
2021-03-11,815.4204711914062
2021-03-12,815.2207641601562
2021-03-15,801.2374267578125
2021-03-16,812.2242431640625
2021-03-17,797.4420166015625
2021-03-18,803.8343505859375
2021-03-19,795.2446899414062
2021-03-22,789.0521850585938
2021-03-23,789.0521850585938
2021-03-24,785.0570678710938
2021-03-25,772.405029296875
2021-03-26,772.0052490234375
2021-03-29,767.4100952148438
2021-03-30,774.2030639648438
2021-03-31,770.8065795898438
2021-04-01,770.207275390625
2021-04-06,786.7901000976562
2021-04-07,792.783935546875
2021-04-08,796.5800170898438
2021-04-09,804.9714965820312
2021-04-12,795.9806518554688
2021-04-13,791.7850952148438
2021-04-14,799.9765625
2021-04-15,815.9600830078125
2021-04-16,815.9600830078125
2021-04-19,812.9631958007812
2021-04-20,788.1886596679688
2021-04-21,789.1876831054688
2021-04-22,793.18359375
2021-04-23,800.1763916015625
2021-04-26,822.1536865234375
2021-04-27,816.5595092773438
2021-04-28,826.9488525390625
2021-04-29,834.541015625
2021-04-30,829.1465454101562
2021-05-04,792.5841674804688
2021-05-05,806.5697631835938
2021-05-06,825.55029296875
2021-05-07,845.329833984375
2021-05-10,841.333984375
2021-05-11,835.5399169921875
2021-05-12,854.1209106445312
2021-05-13,847.1280517578125
2021-05-14,858.9158935546875
2021-05-17,862.1124877929688
2021-05-18,851.1238403320312
2021-05-19,844.5306396484375
2021-05-20,844.1311645507812
2021-05-21,836.5389404296875
2021-05-24,845.329833984375
2021-05-25,842.5327758789062
2021-05-26,841.9334106445312
2021-05-27,825.3504028320312
2021-05-28,817.358642578125
2021-06-01,842.1331787109375
2021-06-02,829.7459106445312
2021-06-03,838.337158203125
2021-06-04,841.7335815429688
2021-06-07,848.9262084960938
2021-06-08,850.5245971679688
2021-06-09,851.3237915039062
2021-06-10,850.5245971679688
2021-06-11,851.1238403320312
2021-06-14,850.1249389648438
2021-06-15,860.913818359375
2021-06-16,862.51220703125
2021-06-17,862.7120361328125
2021-06-18,842.1331787109375
2021-06-21,851.9230346679688
2021-06-22,852.5225219726562
2021-06-23,844.5306396484375
2021-06-24,834.1414184570312
2021-06-25,837.1382446289062
2021-06-28,832.5431518554688
2021-06-29,829.9457397460938
2021-06-30,829.1465454101562
2021-07-01,829.1465454101562
2021-07-02,829.1465454101562
2021-07-05,827.7479858398438
2021-07-06,831.9436645507812
2021-07-07,834.34130859375
2021-07-08,809.7664184570312
2021-07-09,820.5553588867188
2021-07-12,823.7520141601562
2021-07-13,826.54931640625
2021-07-14,821.1548461914062
2021-07-15,809.9662475585938
2021-07-16,811.1651000976562
2021-07-19,821.754150390625
2021-07-20,824.950927734375
2021-07-21,839.9354248046875
2021-07-22,847.7273559570312
2021-07-23,856.318603515625
2021-07-26,837.7376708984375
2021-07-27,836.339111328125
2021-07-28,838.5369262695312
2021-07-29,842.932373046875
2021-07-30,868.506103515625
2021-08-02,826.1495971679688
2021-08-03,814.5615844726562
2021-08-04,785.3916015625
2021-08-05,804.17236328125
2021-08-06,797.7787475585938
2021-08-09,793.5831298828125
2021-08-10,797.7787475585938
2021-08-11,798.5780639648438
2021-08-12,791.4478759765625
2021-08-13,783.6552734375
2021-08-16,777.26123046875
2021-08-17,761.2764282226562
2021-08-18,761.8758544921875
2021-08-19,755.6818237304688
2021-08-20,757.2802124023438
2021-08-23,772.2659912109375
2021-08-24,777.4611206054688
2021-08-25,775.4629516601562
2021-08-26,769.069091796875
2021-08-27,766.2716674804688
2021-08-31,766.87109375
2021-09-01,768.4696044921875
2021-09-02,769.069091796875
2021-09-03,761.2764282226562
2021-09-06,760.07763671875
2021-09-07,759.2784423828125
2021-09-08,759.4782104492188
2021-09-09,759.677978515625
2021-09-10,751.2859497070312
2021-09-13,738.897705078125
2021-09-14,736.1004028320312
2021-09-15,724.9110107421875
2021-09-16,724.9110107421875
2021-09-17,719.915771484375
2021-09-20,709.1260375976562
2021-09-21,709.3258666992188
2021-09-22,722.7130737304688
2021-09-23,708.9261474609375
2021-09-24,703.33154296875
2021-09-27,700.5341186523438
2021-09-28,709.3258666992188
2021-09-29,711.7236328125
2021-09-30,711.1241455078125
2021-10-01,725.7103271484375
2021-10-04,717.3182373046875
2021-10-05,719.5161743164062
2021-10-06,741.495361328125
2021-10-07,736.1004028320312
2021-10-08,739.6969604492188
2021-10-11,743.89306640625
2021-10-12,732.7036743164062
2021-10-13,730.305908203125
2021-10-14,728.307861328125
2021-10-15,619.8109130859375
2021-10-18,614.6159057617188
2021-10-19,630.2009887695312
2021-10-20,623.6072998046875
2021-10-21,627.803466796875
2021-10-22,627.203857421875
2021-10-25,628.8023681640625
2021-10-26,625.2057495117188
2021-10-27,606.6234741210938
2021-10-28,604.2257080078125
2021-10-29,601.8280029296875
2021-11-01,616.4141845703125
2021-11-02,589.439697265625
2021-11-03,607.0230712890625
2021-11-04,587.0419921875
2021-11-05,594.4349975585938
2021-11-08,600.0297241210938
2021-11-09,612.2181396484375
2021-11-10,633.997314453125
2021-11-11,640.99072265625
2021-11-12,636.1953125
2021-11-15,637.593994140625
2021-11-16,629.4019165039062
2021-11-17,629.0021362304688
2021-11-18,629.201904296875
2021-11-19,629.4019165039062
2021-11-22,624.4066162109375
2021-11-23,623.80712890625
2021-11-24,626.4046020507812
2021-11-25,632.998291015625
2021-11-26,609.6205444335938
2021-11-29,614.0164184570312
2021-11-30,592.6367797851562
2021-12-01,582.8461303710938
2021-12-02,575.65283203125
2021-12-03,588.4407348632812
2021-12-06,600.4292602539062
2021-12-07,593.4359741210938
2021-12-08,588.4407348632812
2021-12-09,591.238037109375
2021-12-10,593.8355712890625
2021-12-13,586.442626953125
2021-12-14,582.6463012695312
2021-12-15,571.2570190429688
2021-12-16,588.041015625
2021-12-17,603.426513671875
2021-12-20,593.0363159179688
2021-12-21,598.4312744140625
2021-12-22,593.8355712890625
2021-12-23,596.8328247070312
2021-12-24,603.2266235351562
2021-12-29,599.0307006835938
2021-12-30,604.8251953125
2021-12-31,612.6177368164062
2022-01-04,600.6292114257812
2022-01-05,610.8194580078125
2022-01-06,605.0249633789062
2022-01-07,598.631103515625
2022-01-10,597.2323608398438
2022-01-11,598.4312744140625
2022-01-12,602.8271484375
2022-01-13,605.82421875
2022-01-14,603.826171875
2022-01-17,615.4151000976562
2022-01-18,631.7996215820312
2022-01-19,659.373291015625
2022-01-20,682.3514404296875
2022-01-21,658.374267578125
2022-01-24,598.4312744140625
2022-01-25,618.4122314453125
2022-01-26,611.0191650390625
2022-01-27,614.815673828125
2022-01-28,605.6243896484375
2022-01-31,614.6159057617188
2022-02-01,617.21337890625
2022-02-02,615.4151000976562
2022-02-03,618.4122314453125
2022-02-04,609.0211791992188
2022-02-07,616.0145263671875
2022-02-08,620.4103393554688
2022-02-09,624.0068359375
2022-02-10,639.3922729492188
2022-02-11,638.1934814453125
2022-02-14,624.6063232421875
2022-02-15,629.4019165039062
2022-02-16,622.6082763671875
2022-02-17,622.6082763671875
2022-02-18,620.4103393554688
2022-02-21,623.80712890625
2022-02-22,624.4066162109375
2022-02-23,622.8080444335938
2022-02-24,599.4302978515625
2022-02-25,671.9613647460938
2022-02-28,647.3847045898438
2022-03-01,656.9755249023438
2022-03-02,644.5872802734375
2022-03-03,624.4066162109375
2022-03-04,606.0239868164062
2022-03-07,616.8137817382812
2022-03-08,614.0164184570312
2022-03-09,647.7843627929688
2022-03-10,648.983154296875
2022-03-11,765.8721313476562
2022-03-14,760.2774658203125
2022-03-15,826.014892578125
2022-03-16,825.2156372070312
2022-03-17,809.4307861328125
2022-03-18,807.2327880859375
2022-03-21,789.6495361328125
2022-03-22,790.2489013671875
2022-03-23,778.8596801757812
2022-03-24,766.6111450195312
2022-03-25,785.7965087890625
2022-03-28,789.3936767578125
2022-03-29,785.1968994140625
2022-03-30,738.6326904296875
2022-03-31,750.02392578125
2022-04-01,740.4312744140625
2022-04-04,750.8233032226562
2022-04-05,763.8133544921875
2022-04-06,774.4051513671875
2022-04-07,764.6126098632812
2022-04-08,761.6150512695312
2022-04-11,777.602783203125
2022-04-12,778.8017578125
2022-04-13,776.8034057617188
2022-04-14,771.407470703125
2022-04-19,766.4112548828125
2022-04-20,766.81103515625
2022-04-21,788.3944091796875
2022-04-22,782.1991577148438
2022-04-25,786.7957153320312
2022-04-26,778.8017578125
2022-04-27,773.0061645507812
2022-04-28,770.408203125
2022-04-29,785.1968994140625
2022-05-03,788.7941284179688
2022-05-04,784.5972290039062
2022-05-05,767.810302734375
2022-05-06,767.0108032226562
2022-05-09,757.0185546875
2022-05-10,756.2190551757812
2022-05-11,759.4166870117188
2022-05-12,754.620361328125
2022-05-13,743.029296875
2022-05-16,752.2222290039062
2022-05-17,757.8179931640625
2022-05-18,761.4151000976562
2022-05-19,744.6281127929688
2022-05-20,758.217529296875
2022-05-23,758.6173706054688
2022-05-24,754.8201904296875
2022-05-25,756.8187255859375
2022-05-26,757.0185546875
2022-05-27,742.2299194335938
2022-05-30,753.0216064453125
2022-05-31,753.8209228515625
2022-06-01,748.2252807617188
2022-06-06,750.423583984375
2022-06-07,748.8248291015625
2022-06-08,749.6242065429688
2022-06-09,735.035400390625
2022-06-10,740.0315551757812
2022-06-13,742.6295166015625
2022-06-14,737.8333129882812
2022-06-15,750.8233032226562
2022-06-16,734.0361938476562
2022-06-17,754.8201904296875
2022-06-20,771.407470703125
2022-06-21,788.194580078125
2022-06-22,775.8040771484375
2022-06-23,767.6103515625
2022-06-24,780.2007446289062
2022-06-27,788.5942993164062
2022-06-28,787.9946899414062
2022-06-29,745.2276000976562
2022-06-30,749.2244873046875
2022-07-01,742.6295166015625
2022-07-04,746.8263549804688
2022-07-05,737.2337646484375
2022-07-06,749.024658203125
2022-07-07,759.6165771484375
2022-07-08,776.0039672851562
2022-07-11,766.4112548828125
2022-07-12,765.8118286132812
2022-07-13,757.0185546875
2022-07-14,753.221435546875
2022-07-15,763.2136840820312
2022-07-18,769.4090576171875
2022-07-19,775.20458984375
2022-07-20,782.1991577148438
2022-07-21,786.5958251953125
2022-07-22,790.5927734375
2022-07-25,787.7949829101562
2022-07-26,779.0015869140625
2022-07-27,787.5950317382812
2022-07-28,765.2122802734375
2022-07-29,756.0193481445312
2022-08-01,851.945556640625
2022-08-02,869.332275390625
2022-08-03,876.9264526367188
2022-08-04,884.9202880859375
2022-08-05,885.7196655273438
2022-08-08,879.3246459960938
2022-08-09,893.1138916015625
2022-08-10,889.5167846679688
2022-08-11,885.5855102539062
2022-08-12,880.9887084960938
2022-08-15,879.7894897460938
2022-08-16,877.5910034179688
2022-08-17,872.39453125
2022-08-18,873.9934692382812
2022-08-19,878.59033203125
2022-08-22,870.9955444335938
2022-08-23,864.4002685546875
2022-08-24,864.6000366210938
2022-08-25,871.7951049804688
2022-08-26,867.5979614257812
2022-08-30,860.4029541015625
2022-08-31,862.2015991210938
2022-09-01,872.79443359375
2022-09-02,889.982421875
2022-09-05,897.9768676757812
2022-09-06,895.3787231445312
2022-09-07,893.3800659179688
2022-09-08,901.7742919921875
2022-09-09,915.1649780273438
2022-09-12,921.1608276367188
2022-09-13,923.1594848632812
2022-09-14,903.5730590820312
2022-09-15,903.3731079101562
2022-09-16,897.777099609375
2022-09-20,886.3849487304688
2022-09-21,881.3883056640625
2022-09-22,874.3932495117188
2022-09-23,860.0032348632812
2022-09-26,859.9862670898438
2022-09-27,859.2037963867188
2022-09-28,855.8062133789062
2022-09-29,838.0184326171875
2022-09-30,866.198974609375
2022-10-03,882.587646484375
2022-10-04,900.7750244140625
2022-10-05,904.5723266601562
2022-10-06,905.5716552734375
2022-10-07,903.7728271484375
2022-10-10,915.96435546875
2022-10-11,907.1704711914062
2022-10-12,907.370361328125
2022-10-13,902.973388671875
2022-10-14,899.3759155273438
2022-10-17,888.9830932617188
2022-10-18,892.9803466796875
2022-10-19,889.1829223632812
2022-10-20,889.3828735351562
2022-10-21,886.7847290039062
2022-10-24,964.3309326171875
2022-10-25,956.7361450195312
2022-10-26,950.340576171875
2022-10-27,948.3419799804688
2022-10-28,952.1392822265625
2022-10-31,959.7340087890625
2022-11-01,961.5328369140625
2022-11-02,962.332275390625
2022-11-03,969.9269409179688
2022-11-04,950.5404663085938
2022-11-07,947.1427612304688
2022-11-08,947.9421997070312
2022-11-09,937.9490966796875
2022-11-10,960.5335083007812
2022-11-11,937.149658203125
2022-11-14,952.5390625
2022-11-15,962.9317626953125
2022-11-16,969.7271118164062
2022-11-17,972.5252075195312
2022-11-18,976.322509765625
2022-11-21,985.9158935546875
2022-11-22,986.5154418945312
2022-11-23,980.719482421875
2022-11-24,985.7160034179688
2022-11-25,978.3211059570312
2022-11-28,989.513427734375
2022-11-29,983.3176879882812
2022-11-30,994.5099487304688
2022-12-01,942.9456176757812
2022-12-02,950.7402954101562
2022-12-05,937.5494384765625
2022-12-06,935.3510131835938
2022-12-07,935.3510131835938
2022-12-08,929.3550415039062
2022-12-09,935.9505004882812
2022-12-12,926.357177734375
2022-12-13,912.5667724609375
2022-12-14,912.3668823242188
2022-12-15,920.7611083984375
2022-12-16,918.7625122070312
2022-12-19,923.5592041015625
2022-12-20,922.95947265625
2022-12-21,937.7493896484375
2022-12-22,944.9442138671875
2022-12-23,936.9498291015625
2022-12-28,936.9498291015625
2022-12-29,941.1469116210938
2022-12-30,938.548828125
2023-01-03,944.3447265625
2023-01-04,953.7381591796875
2023-01-05,897.777099609375
2023-01-06,901.9740600585938
2023-01-09,905.9713745117188
2023-01-10,915.3648681640625
2023-01-11,925.1580200195312
2023-01-12,936.9498291015625
2023-01-13,927.9560546875
2023-01-16,921.960205078125
2023-01-17,915.7646484375
2023-01-18,930.9539794921875
2023-01-19,941.546630859375
2023-01-20,921.1608276367188
2023-01-23,923.9588623046875
2023-01-24,938.7485961914062
2023-01-25,924.9580688476562
2023-01-26,922.3599243164062
2023-01-27,928.1559448242188
2023-01-30,931.3536987304688
2023-01-31,922.95947265625
2023-02-01,910.9678955078125
2023-02-02,934.7513427734375
2023-02-03,940.9470825195312
2023-02-06,927.1566162109375
2023-02-07,901.3744506835938
2023-02-08,907.370361328125
2023-02-09,907.7701416015625
2023-02-10,888.58349609375
2023-02-13,905.5716552734375
2023-02-14,912.5667724609375
2023-02-15,920.1614990234375
2023-02-16,914.5653076171875
2023-02-17,916.5640258789062
2023-02-20,918.9622802734375
2023-02-21,912.7667236328125
2023-02-22,907.7701416015625
2023-02-23,907.370361328125
2023-02-24,917.3634643554688
