Date,MNG.L
2023-07-10,185.3625946044922
2023-07-11,186.0114288330078
2023-07-12,190.00413513183594
2023-07-13,193.64752197265625
2023-07-14,191.40159606933594
2023-07-17,188.5068817138672
2023-07-18,191.05221557617188
2023-07-19,198.98777770996094
2023-07-20,204.52769470214844
2023-07-21,201.53314208984375
2023-07-24,201.0340576171875
2023-07-25,201.0340576171875
2023-07-26,204.12843322753906
2023-07-27,201.9324188232422
2023-07-28,201.33352661132812
2023-07-31,200.23550415039062
2023-08-01,196.09304809570312
2023-08-02,192.2500762939453
2023-08-03,193.6974334716797
2023-08-04,197.7400665283203
2023-08-07,197.83985900878906
2023-08-08,195.7935791015625
2023-08-09,195.69378662109375
2023-08-10,197.7899627685547
2023-08-11,195.24461364746094
2023-08-14,194.14659118652344
2023-08-15,188.0576629638672
2023-08-16,188.10757446289062
2023-08-17,186.7101287841797
2023-08-18,184.763671875
2023-08-21,183.31629943847656
2023-08-22,183.2165069580078
2023-08-23,185.3625946044922
2023-08-24,185.86167907714844
2023-08-25,184.66384887695312
2023-08-29,189.55494689941406
2023-08-30,189.5050506591797
2023-08-31,190.6529541015625
2023-09-01,190.5032501220703
2023-09-04,190.00413513183594
2023-09-05,190.6529541015625
2023-09-06,191.40159606933594
2023-09-07,193.4478759765625
2023-09-08,193.2482452392578
2023-09-11,197.88978576660156
2023-09-12,199.13751220703125
2023-09-13,201.8325958251953
2023-09-14,203.52951049804688
2023-09-15,203.03041076660156
2023-09-18,198.1393280029297
2023-09-19,199.0376739501953
2023-09-20,202.33169555664062
2023-09-21,200.93423461914062
2023-09-22,202.4315185546875
2023-09-25,203.92880249023438
2023-09-26,206.7237091064453
2023-09-27,202.63116455078125
2023-09-28,196.20579528808594
2023-09-29,197.0045928955078
2023-10-02,194.25869750976562
2023-10-03,192.76095581054688
2023-10-04,190.1648406982422
2023-10-05,191.26319885253906
2023-10-06,194.50833129882812
2023-10-09,193.2602081298828
2023-10-10,197.55377197265625
2023-10-11,200.7989044189453
2023-10-12,201.0984344482422
2023-10-13,196.10592651367188
2023-10-16,198.50234985351562
2023-10-17,198.0030975341797
2023-10-18,199.5008544921875
2023-10-19,198.15286254882812
2023-10-20,192.9107208251953
2023-10-23,194.80789184570312
2023-10-24,193.2602081298828
2023-10-25,192.01206970214844
2023-10-26,195.406982421875
2023-10-27,192.51132202148438
2023-10-30,196.7050323486328
2023-10-31,197.9032440185547
2023-11-01,198.15286254882812
2023-11-02,203.89425659179688
2023-11-03,202.29666137695312
2023-11-06,204.2936553955078
2023-11-07,203.39501953125
2023-11-08,203.89425659179688
2023-11-09,205.59170532226562
2023-11-10,203.295166015625
2023-11-13,207.28916931152344
2023-11-14,202.49636840820312
2023-11-15,204.0939483642578
2023-11-16,202.895751953125
2023-11-17,204.89276123046875
2023-11-20,205.69155883789062
2023-11-21,203.295166015625
2023-11-22,202.895751953125
2023-11-23,202.79591369628906
2023-11-24,203.69456481933594
2023-11-27,204.1938018798828
2023-11-28,204.4933624267578
2023-11-29,210.0849609375
2023-11-30,208.8867645263672
2023-12-01,210.88377380371094
2023-12-04,207.68856811523438
2023-12-05,206.9896240234375
2023-12-06,210.983642578125
2023-12-07,210.983642578125
2023-12-08,212.58123779296875
2023-12-11,215.27719116210938
2023-12-12,216.3755340576172
2023-12-13,216.27569580078125
2023-12-14,218.472412109375
2023-12-15,219.0714874267578
2023-12-18,218.57225036621094
2023-12-19,219.0714874267578
2023-12-20,222.16683959960938
2023-12-21,221.36805725097656
2023-12-22,223.3650665283203
2023-12-27,224.7629852294922
2023-12-28,224.36355590820312
2023-12-29,222.0670166015625
2024-01-02,223.8643035888672
2024-01-03,221.26820373535156
2024-01-04,224.2637176513672
2024-01-05,224.66311645507812
2024-01-08,227.05950927734375
2024-01-09,225.96116638183594
2024-01-10,224.1638641357422
2024-01-11,219.57073974609375
2024-01-12,222.16683959960938
2024-01-15,222.16683959960938
2024-01-16,220.36956787109375
2024-01-17,217.07449340820312
2024-01-18,217.873291015625
2024-01-19,218.07298278808594
2024-01-22,222.0670166015625
2024-01-23,221.06849670410156
2024-01-24,224.2637176513672
2024-01-25,225.26220703125
2024-01-26,226.46043395996094
2024-01-29,225.66160583496094
2024-01-30,229.3560791015625
2024-01-31,223.7644500732422
2024-02-01,219.0714874267578
2024-02-02,220.26971435546875
2024-02-05,218.472412109375
2024-02-06,220.26971435546875
2024-02-07,219.7704620361328
2024-02-08,219.37103271484375
2024-02-09,218.57225036621094
2024-02-12,220.96865844726562
2024-02-13,216.27569580078125
2024-02-14,219.37103271484375
2024-02-15,222.66610717773438
2024-02-16,223.9641571044922
2024-02-19,223.9641571044922
2024-02-20,224.96267700195312
2024-02-21,225.06253051757812
2024-02-22,226.06101989746094
2024-02-23,224.2637176513672
2024-02-26,224.2637176513672
2024-02-27,221.16835021972656
2024-02-28,222.56625366210938
2024-02-29,224.36355590820312
2024-03-01,226.26072692871094
2024-03-04,226.75997924804688
2024-03-05,228.15786743164062
2024-03-06,229.25624084472656
2024-03-07,231.25323486328125
2024-03-08,230.3545684814453
2024-03-11,229.85533142089844
2024-03-12,232.55128479003906
2024-03-13,231.35308837890625
2024-03-14,231.7524871826172
2024-03-15,231.25323486328125
2024-03-18,230.25473022460938
2024-03-19,230.6541290283203
2024-03-20,231.1533966064453
2024-03-21,232.65115356445312
2024-03-22,238.4424591064453
2024-03-25,238.24276733398438
2024-03-26,234.74798583984375
2024-03-27,234.4484405517578
2024-03-28,220.293701171875
2024-04-02,213.10043334960938
2024-04-03,212.7008056640625
2024-04-04,211.3021240234375
2024-04-05,208.2050018310547
2024-04-08,209.0042724609375
2024-04-09,207.6055908203125
2024-04-10,206.8063201904297
2024-04-11,203.90904235839844
2024-04-12,200.21250915527344
2024-04-15,201.41139221191406
2024-04-16,196.2661895751953
2024-04-17,196.9156036376953
2024-04-18,198.9636688232422
2024-04-19,199.66302490234375
2024-04-22,203.10980224609375
2024-04-23,201.3114776611328
2024-04-24,198.81382751464844
2024-04-25,197.71482849121094
2024-04-26,199.1634979248047
2024-04-29,199.1634979248047
2024-04-30,200.91184997558594
2024-05-01,197.8647003173828
2024-05-02,197.71482849121094
2024-05-03,200.21250915527344
2024-05-07,202.2106170654297
2024-05-08,204.40858459472656
2024-05-09,206.20689392089844
2024-05-10,205.30772399902344
2024-05-13,205.80726623535156
2024-05-14,206.6065216064453
2024-05-15,207.20594787597656
2024-05-16,207.20594787597656
2024-05-17,205.30772399902344
2024-05-20,205.4076385498047
2024-05-21,204.80821228027344
2024-05-22,201.81101989746094
2024-05-23,201.11166381835938
2024-05-24,201.51129150390625
2024-05-28,201.11166381835938
2024-05-29,198.66397094726562
2024-05-30,201.11166381835938
2024-05-31,198.91372680664062
2024-06-03,203.10980224609375
2024-06-04,200.51222229003906
2024-06-05,200.51222229003906
2024-06-06,201.01174926757812
2024-06-07,198.11447143554688
2024-06-10,202.81007385253906
2024-06-11,199.46319580078125
2024-06-12,203.70921325683594
2024-06-13,201.7111053466797
2024-06-14,200.3124237060547
2024-06-17,200.71202087402344
2024-06-18,203.6093292236328
2024-06-19,203.3096160888672
2024-06-20,206.007080078125
2024-06-21,206.90623474121094
2024-06-24,209.0042724609375
2024-06-25,206.6065216064453
2024-06-26,205.00802612304688
2024-06-27,204.20875549316406
2024-06-28,203.8091278076172
2024-07-01,204.3086700439453
2024-07-02,201.9109344482422
2024-07-03,205.80726623535156
2024-07-04,207.80540466308594
2024-07-05,207.9053192138672
2024-07-08,208.80445861816406
2024-07-09,209.3040008544922
2024-07-10,211.7017364501953
2024-07-11,210.50286865234375
2024-07-12,208.50473022460938
2024-07-15,206.8063201904297
2024-07-16,206.007080078125
2024-07-17,206.6065216064453
2024-07-18,207.7054901123047
2024-07-19,204.20875549316406
2024-07-22,206.50662231445312
2024-07-23,205.10791015625
2024-07-24,202.51034545898438
2024-07-25,204.50848388671875
2024-07-26,207.20594787597656
2024-07-29,209.90342712402344
2024-07-30,212.6009063720703
2024-07-31,212.10137939453125
2024-08-01,208.50473022460938
2024-08-02,200.8119354248047
2024-08-05,194.018310546875
2024-08-06,195.46694946289062
2024-08-07,199.9127960205078
2024-08-08,200.8119354248047
2024-08-09,201.51129150390625
2024-08-12,203.70921325683594
2024-08-13,205.30772399902344
2024-08-14,206.8063201904297
2024-08-15,210.40296936035156
2024-08-16,210.20314025878906
2024-08-19,211.4020233154297
2024-08-20,209.90342712402344
2024-08-21,210.602783203125
2024-08-22,212.10137939453125
2024-08-23,214.49911499023438
2024-08-27,212.6009063720703
2024-08-28,214.49911499023438
2024-08-29,213.20033264160156
2024-08-30,214.19940185546875
2024-09-02,214.19940185546875
2024-09-03,215.99771118164062
2024-09-04,212.7008056640625
2024-09-05,206.8063201904297
2024-09-06,206.007080078125
2024-09-09,208.2050018310547
2024-09-10,207.20594787597656
2024-09-11,208.9043731689453
2024-09-12,203.77354431152344
2024-09-13,206.7716827392578
2024-09-16,207.27137756347656
2024-09-17,209.1702117919922
2024-09-18,206.8716278076172
2024-09-19,209.96971130371094
2024-09-20,207.37132263183594
2024-09-23,208.77044677734375
2024-09-24,207.7710723876953
2024-09-25,207.4712677001953
2024-09-26,207.671142578125
2024-09-27,209.86976623535156
2024-09-30,207.27137756347656
2024-10-01,207.7710723876953
2024-10-02,207.4712677001953
2024-10-03,202.27447509765625
2024-10-04,205.87225341796875
2024-10-07,204.77293395996094
2024-10-08,203.37380981445312
2024-10-09,204.57305908203125
2024-10-10,204.77293395996094
2024-10-11,204.57305908203125
2024-10-14,203.27386474609375
2024-10-15,202.37442016601562
2024-10-16,206.3719482421875
2024-10-17,208.47064208984375
2024-10-18,208.17083740234375
2024-10-21,207.17144775390625
2024-10-22,205.5724334716797
2024-10-23,202.07460021972656
2024-10-24,202.27447509765625
2024-10-25,200.37567138671875
2024-10-28,200.77540588378906
2024-10-29,196.9278106689453
2024-10-30,197.3775177001953
2024-10-31,193.82972717285156
2024-11-01,195.22886657714844
2024-11-04,195.22886657714844
2024-11-05,196.52804565429688
2024-11-06,195.07894897460938
2024-11-07,194.8790740966797
2024-11-08,194.07957458496094
2024-11-11,198.5767822265625
2024-11-12,195.12892150878906
2024-11-13,193.5798797607422
2024-11-14,195.6785888671875
2024-11-15,198.6267547607422
2024-11-18,200.67547607421875
2024-11-19,200.37567138671875
2024-11-20,199.72607421875
2024-11-21,201.77479553222656
2024-11-22,200.67547607421875
2024-11-25,200.9752960205078
2024-11-26,198.87660217285156
2024-11-27,197.72731018066406
2024-11-28,199.22637939453125
2024-11-29,198.07708740234375
2024-12-02,200.47560119628906
2024-12-03,201.67486572265625
2024-12-04,202.774169921875
2024-12-05,202.07460021972656
2024-12-06,201.67486572265625
2024-12-09,201.2751007080078
2024-12-10,199.27633666992188
2024-12-11,199.0264892578125
2024-12-12,199.32630920410156
2024-12-13,199.62612915039062
2024-12-16,198.2270050048828
2024-12-17,194.32940673828125
2024-12-18,194.92904663085938
2024-12-19,193.62985229492188
2024-12-20,192.68043518066406
2024-12-23,193.1801300048828
2024-12-24,194.1795196533203
2024-12-27,194.7291717529297
2024-12-30,195.6286163330078
2024-12-31,197.72731018066406
2025-01-02,199.42625427246094
2025-01-03,198.5268096923828
2025-01-06,198.4768524169922
2025-01-07,197.6273651123047
2025-01-08,191.18136596679688
2025-01-09,192.78036499023438
2025-01-10,192.43060302734375
2025-01-13,190.88156127929688
2025-01-14,193.5299072265625
2025-01-15,198.3769073486328
2025-01-16,199.42625427246094
2025-01-17,201.87474060058594
2025-01-20,203.17393493652344
2025-01-21,203.07398986816406
2025-01-22,204.0733642578125
2025-01-23,205.87225341796875
2025-01-24,204.77293395996094
2025-01-27,204.77293395996094
2025-01-28,207.27137756347656
2025-01-29,208.57057189941406
2025-01-30,208.57057189941406
2025-01-31,208.37069702148438
2025-02-03,205.37255859375
2025-02-04,204.47312927246094
2025-02-05,208.9703369140625
2025-02-06,213.9672393798828
2025-02-07,211.46878051757812
2025-02-10,214.3669891357422
2025-02-11,212.867919921875
2025-02-12,211.6686553955078
2025-02-13,213.86729431152344
2025-02-14,213.46754455566406
2025-02-17,212.6680450439453
2025-02-18,212.26828002929688
2025-02-19,208.77044677734375
2025-02-20,208.67051696777344
2025-02-21,209.0702667236328
2025-02-24,208.270751953125
2025-02-25,208.07089233398438
2025-02-26,212.36822509765625
2025-02-27,212.46817016601562
2025-02-28,211.46878051757812
2025-03-03,214.46693420410156
2025-03-04,209.47003173828125
2025-03-05,213.46754455566406
2025-03-06,211.46878051757812
2025-03-07,213.167724609375
2025-03-10,213.2676544189453
2025-03-11,212.56809997558594
2025-03-12,214.46693420410156
2025-03-13,213.3675994873047
2025-03-14,215.96600341796875
2025-03-17,221.2626953125
2025-03-18,221.0628204345703
2025-03-19,225.46009826660156
2025-03-20,216.8654327392578
2025-03-21,217.36512756347656
2025-03-24,217.76486206054688
2025-03-25,219.06407165527344
2025-03-26,217.56500244140625
2025-03-27,205.60000610351562
2025-03-28,203.39999389648438
2025-03-31,198.5
2025-04-01,199.10000610351562
2025-04-02,199.75
2025-04-03,195.89999389648438
2025-04-04,184.35000610351562
2025-04-07,172.8000030517578
2025-04-08,180.75
2025-04-09,174.75
2025-04-10,181.89999389648438
2025-04-11,181.85000610351562
2025-04-14,188.14999389648438
2025-04-15,194.8000030517578
2025-04-16,194.85000610351562
2025-04-17,195.75
2025-04-22,198.5500030517578
2025-04-23,201.3000030517578
2025-04-24,202.0
2025-04-25,203.6999969482422
2025-04-28,205.8000030517578
2025-04-29,206.89999389648438
2025-04-30,207.39999389648438
2025-05-01,207.5
2025-05-02,209.89999389648438
2025-05-06,212.10000610351562
2025-05-07,214.5
2025-05-08,216.39999389648438
2025-05-09,218.0
2025-05-12,217.3000030517578
2025-05-13,216.89999389648438
2025-05-14,218.0
2025-05-15,218.8000030517578
2025-05-16,220.1999969482422
2025-05-19,221.0
2025-05-20,221.8000030517578
2025-05-21,220.5
2025-05-22,219.8000030517578
2025-05-23,218.6999969482422
2025-05-27,222.89999389648438
2025-05-28,222.0
2025-05-29,224.39999389648438
2025-05-30,236.6999969482422
2025-06-02,239.39999389648438
2025-06-03,238.89999389648438
2025-06-04,240.10000610351562
2025-06-05,242.10000610351562
2025-06-06,243.8000030517578
2025-06-09,251.1999969482422
2025-06-10,253.89999389648438
2025-06-11,254.60000610351562
2025-06-12,256.1000061035156
2025-06-13,254.8000030517578
2025-06-16,259.79998779296875
2025-06-17,258.6000061035156
2025-06-18,260.8999938964844
2025-06-19,257.3999938964844
2025-06-20,255.6999969482422
2025-06-23,253.6999969482422
2025-06-24,255.3000030517578
2025-06-25,255.60000610351562
2025-06-26,257.20001220703125
2025-06-27,258.79998779296875
2025-06-30,257.0
2025-07-01,256.5
2025-07-02,253.1999969482422
2025-07-03,256.3999938964844
2025-07-04,255.1999969482422
2025-07-07,255.8000030517578
2025-07-08,256.1000061035156
2025-07-09,257.3999938964844
2025-07-10,257.70001220703125
2025-07-11,257.70001220703125
2025-07-14,259.29998779296875
2025-07-15,258.20001220703125
2025-07-16,256.0
2025-07-17,257.20001220703125
2025-07-18,257.8999938964844
2025-07-21,259.70001220703125
2025-07-22,256.3999938964844
2025-07-23,258.29998779296875
2025-07-24,260.29998779296875
2025-07-25,259.1000061035156
2025-07-28,257.5
2025-07-29,258.0
2025-07-30,257.5
2025-07-31,261.6000061035156
2025-08-01,256.5
2025-08-04,259.79998779296875
2025-08-05,260.6000061035156
2025-08-06,262.8999938964844
2025-08-07,258.0
2025-08-08,259.8999938964844
2025-08-11,263.6000061035156
2025-08-12,262.5
2025-08-13,264.20001220703125
2025-08-14,267.70001220703125
2025-08-15,266.1000061035156
2025-08-18,262.6000061035156
2025-08-19,263.1000061035156
2025-08-20,268.0
2025-08-21,267.3999938964844
2025-08-22,268.20001220703125
