Date,EDV.L
2021-10-13,1781.8096923828125
2021-10-14,1831.7200927734375
2021-10-15,1866.65771484375
2021-10-18,1881.630859375
2021-10-19,1866.65771484375
2021-10-20,1861.6666259765625
2021-10-21,1831.7200927734375
2021-10-22,1871.6488037109375
2021-10-25,1871.6488037109375
2021-10-26,1846.6934814453125
2021-10-27,1871.6488037109375
2021-10-28,1861.6666259765625
2021-10-29,1851.6845703125
2021-11-01,1861.6666259765625
2021-11-02,1836.7113037109375
2021-11-03,1861.6666259765625
2021-11-04,1921.5594482421875
2021-11-05,1971.4700927734375
2021-11-08,1981.4522705078125
2021-11-09,1961.4879150390625
2021-11-10,2026.3719482421875
2021-11-11,2096.246826171875
2021-11-12,1986.4432373046875
2021-11-15,2006.407470703125
2021-11-16,1991.434326171875
2021-11-17,2006.407470703125
2021-11-18,1986.4432373046875
2021-11-19,1956.496826171875
2021-11-22,1891.6131591796875
2021-11-23,1841.7025146484375
2021-11-24,1831.7200927734375
2021-11-25,1786.80078125
2021-11-26,1741.8812255859375
2021-11-29,1756.854248046875
2021-11-30,1771.8275146484375
2021-12-01,1726.9078369140625
2021-12-02,1657.0330810546875
2021-12-03,1672.0062255859375
2021-12-06,1676.997314453125
2021-12-07,1711.934814453125
2021-12-08,1681.9884033203125
2021-12-09,1612.1136474609375
2021-12-10,1602.1314697265625
2021-12-13,1562.202880859375
2021-12-14,1557.211669921875
2021-12-15,1507.301025390625
2021-12-16,1592.1492919921875
2021-12-17,1567.1939697265625
2021-12-20,1557.211669921875
2021-12-21,1552.2208251953125
2021-12-22,1577.1761474609375
2021-12-23,1587.1583251953125
2021-12-24,1602.1314697265625
2021-12-29,1592.1492919921875
2021-12-30,1617.1046142578125
2021-12-31,1667.0152587890625
2022-01-04,1632.0777587890625
2022-01-05,1627.086669921875
2022-01-06,1542.2386474609375
2022-01-07,1547.2296142578125
2022-01-10,1537.24755859375
2022-01-11,1572.184814453125
2022-01-12,1597.1402587890625
2022-01-13,1597.1402587890625
2022-01-14,1577.1761474609375
2022-01-17,1597.1402587890625
2022-01-18,1622.095458984375
2022-01-19,1696.9615478515625
2022-01-20,1716.92578125
2022-01-21,1657.0330810546875
2022-01-24,1597.1402587890625
2022-01-25,1627.086669921875
2022-01-26,1612.1136474609375
2022-01-27,1622.095458984375
2022-01-28,1602.1314697265625
2022-01-31,1632.0777587890625
2022-02-01,1681.9884033203125
2022-02-02,1686.9794921875
2022-02-03,1686.9794921875
2022-02-04,1701.9525146484375
2022-02-07,1746.872314453125
2022-02-08,1776.818603515625
2022-02-09,1786.80078125
2022-02-10,1767.1129150390625
2022-02-11,1747.145263671875
2022-02-14,1772.1046142578125
2022-02-15,1737.1617431640625
2022-02-16,1792.0721435546875
2022-02-17,1836.99853515625
2022-02-18,1891.908935546875
2022-02-21,1861.9580078125
2022-02-22,1881.9254150390625
2022-02-23,1886.9171142578125
2022-02-24,1921.8599853515625
2022-02-25,1921.8599853515625
2022-02-28,1986.75390625
2022-03-01,2036.67236328125
2022-03-02,2056.639892578125
2022-03-03,1946.819091796875
2022-03-04,1991.745849609375
2022-03-07,2036.67236328125
2022-03-08,2086.590576171875
2022-03-09,1941.8272705078125
2022-03-10,1961.7947998046875
2022-03-11,1961.7947998046875
2022-03-14,1896.900634765625
2022-03-15,1906.884521484375
2022-03-16,1876.9332275390625
2022-03-17,1936.8355712890625
2022-03-18,1976.7703857421875
2022-03-21,1906.884521484375
2022-03-22,1861.9580078125
2022-03-23,1896.900634765625
2022-03-24,1916.8681640625
2022-03-25,1866.9498291015625
2022-03-28,1866.9498291015625
2022-03-29,1861.9580078125
2022-03-30,1911.8763427734375
2022-03-31,1906.884521484375
2022-04-01,1912.8746337890625
2022-04-04,1957.8013916015625
2022-04-05,1896.900634765625
2022-04-06,1894.9039306640625
2022-04-07,1905.8861083984375
2022-04-08,1965.788330078125
2022-04-11,1981.761962890625
2022-04-12,2060.63330078125
2022-04-13,2040.6658935546875
2022-04-14,2032.678955078125
2022-04-19,2040.6658935546875
2022-04-20,2064.626708984375
2022-04-21,2008.7181396484375
2022-04-22,2018.7017822265625
2022-04-25,1941.8272705078125
2022-04-26,1960.7965087890625
2022-04-27,1930.84521484375
2022-04-28,1927.85009765625
2022-04-29,1955.804443359375
2022-05-03,1934.8387451171875
2022-05-04,1937.8338623046875
2022-05-05,2018.7017822265625
2022-05-06,2046.6561279296875
2022-05-09,1952.8094482421875
2022-05-10,1911.8763427734375
2022-05-11,1933.8404541015625
2022-05-12,1798.06201171875
2022-05-13,1830.0101318359375
2022-05-16,1849.977294921875
2022-05-17,1836.99853515625
2022-05-18,1756.130859375
2022-05-19,1814.0362548828125
2022-05-20,1841.990478515625
2022-05-23,1874.936767578125
2022-05-24,1853.970947265625
2022-05-25,1819.028076171875
2022-05-26,1835.001953125
2022-05-27,1802.0556640625
2022-05-30,1805.0509033203125
2022-05-31,1789.076904296875
2022-06-01,1801.057373046875
2022-06-06,1871.9415283203125
2022-06-07,1866.9498291015625
2022-06-08,1876.9332275390625
2022-06-09,1814.0362548828125
2022-06-10,1844.985595703125
2022-06-13,1795.067138671875
2022-06-14,1737.1617431640625
2022-06-15,1776.0982666015625
2022-06-16,1756.130859375
2022-06-17,1792.0721435546875
2022-06-20,1783.0867919921875
2022-06-21,1805.0509033203125
2022-06-22,1799.060546875
2022-06-23,1744.1502685546875
2022-06-24,1740.156982421875
2022-06-27,1742.1536865234375
2022-06-28,1741.1552734375
2022-06-29,1718.19287109375
2022-06-30,1699.223876953125
2022-07-01,1636.3265380859375
2022-07-04,1700.22216796875
2022-07-05,1638.3231201171875
2022-07-06,1637.3248291015625
2022-07-07,1664.2808837890625
2022-07-08,1675.262939453125
2022-07-11,1652.3004150390625
2022-07-12,1626.3428955078125
2022-07-13,1653.298583984375
2022-07-14,1616.359130859375
2022-07-15,1627.3411865234375
2022-07-18,1626.3428955078125
2022-07-19,1615.3607177734375
2022-07-20,1596.3917236328125
2022-07-21,1595.393310546875
2022-07-22,1616.359130859375
2022-07-25,1543.4781494140625
2022-07-26,1551.465087890625
2022-07-27,1550.4666748046875
2022-07-28,1610.3690185546875
2022-07-29,1597.3900146484375
2022-08-01,1588.4046630859375
2022-08-02,1616.359130859375
2022-08-03,1651.302001953125
2022-08-04,1684.248291015625
2022-08-05,1686.2449951171875
2022-08-08,1750.1405029296875
2022-08-09,1745.1485595703125
2022-08-10,1799.060546875
2022-08-11,1787.080078125
2022-08-12,1780.091552734375
2022-08-15,1761.12255859375
2022-08-16,1765.1162109375
2022-08-17,1740.156982421875
2022-08-18,1754.1341552734375
2022-08-19,1749.1422119140625
2022-08-22,1777.0965576171875
2022-08-23,1807.0477294921875
2022-08-24,1814.0362548828125
2022-08-25,1806.04931640625
2022-08-26,1779.09326171875
2022-08-30,1656.293701171875
2022-08-31,1680.254638671875
2022-09-01,1598.7685546875
2022-09-02,1658.684814453125
2022-09-05,1664.6763916015625
2022-09-06,1680.654052734375
2022-09-07,1701.6248779296875
2022-09-08,1724.5928955078125
2022-09-09,1757.546875
2022-09-12,1774.523193359375
2022-09-13,1733.5804443359375
2022-09-14,1708.6151123046875
2022-09-15,1653.6917724609375
2022-09-16,1658.684814453125
2022-09-20,1644.704345703125
2022-09-21,1671.6666259765625
2022-09-22,1659.6834716796875
2022-09-23,1580.79345703125
2022-09-26,1611.7503662109375
2022-09-27,1587.78369140625
2022-09-28,1646.7015380859375
2022-09-29,1602.7630615234375
2022-09-30,1638.7125244140625
2022-10-03,1580.79345703125
2022-10-04,1608.7545166015625
2022-10-05,1575.800537109375
2022-10-06,1595.7725830078125
2022-10-07,1587.78369140625
2022-10-10,1566.8131103515625
2022-10-11,1574.8018798828125
2022-10-12,1524.8717041015625
2022-10-13,1478.9356689453125
2022-10-14,1462.9580078125
2022-10-17,1494.9134521484375
2022-10-18,1500.905029296875
2022-10-19,1458.9637451171875
2022-10-20,1509.8924560546875
2022-10-21,1536.854736328125
2022-10-24,1527.8673095703125
2022-10-25,1535.856201171875
2022-10-26,1567.8116455078125
2022-10-27,1562.818603515625
2022-10-28,1512.888427734375
2022-10-31,1513.8868408203125
2022-11-01,1538.85205078125
2022-11-02,1529.864501953125
2022-11-03,1459.9622802734375
2022-11-04,1570.807373046875
2022-11-07,1578.7962646484375
2022-11-08,1645.7030029296875
2022-11-09,1650.696044921875
2022-11-10,1689.6414794921875
2022-11-11,1681.65283203125
2022-11-14,1703.6220703125
2022-11-15,1653.6917724609375
2022-11-16,1645.7030029296875
2022-11-17,1608.7545166015625
2022-11-18,1637.7139892578125
2022-11-21,1669.66943359375
2022-11-22,1698.6290283203125
2022-11-23,1695.63330078125
2022-11-24,1710.6123046875
2022-11-25,1680.654052734375
2022-11-28,1683.64990234375
2022-11-29,1684.6485595703125
2022-11-30,1728.587158203125
2022-12-01,1753.5523681640625
2022-12-02,1747.560791015625
2022-12-05,1747.560791015625
2022-12-06,1694.6346435546875
2022-12-07,1703.6220703125
2022-12-08,1716.60400390625
2022-12-09,1721.596923828125
2022-12-12,1669.66943359375
2022-12-13,1716.60400390625
2022-12-14,1700.6263427734375
2022-12-15,1698.6290283203125
2022-12-16,1693.635986328125
2022-12-19,1698.6290283203125
2022-12-20,1729.5858154296875
2022-12-21,1756.5482177734375
2022-12-22,1751.5552978515625
2022-12-23,1768.531494140625
2022-12-28,1767.532958984375
2022-12-29,1766.5343017578125
2022-12-30,1749.55810546875
2023-01-03,1776.5203857421875
2023-01-04,1837.435302734375
2023-01-05,1831.443603515625
2023-01-06,1910.3336181640625
2023-01-09,1911.3321533203125
2023-01-10,1914.3280029296875
2023-01-11,1923.3154296875
2023-01-12,1937.2958984375
2023-01-13,1960.263916015625
2023-01-16,1964.25830078125
2023-01-17,1927.309814453125
2023-01-18,1923.3154296875
2023-01-19,1942.288818359375
2023-01-20,1977.240234375
2023-01-23,1926.311279296875
2023-01-24,1934.3001708984375
2023-01-25,1933.301513671875
2023-01-26,1934.3001708984375
2023-01-27,1927.309814453125
2023-01-30,1912.330810546875
2023-01-31,1906.339111328125
2023-02-01,1891.3599853515625
2023-02-02,1932.3028564453125
2023-02-03,1924.3140869140625
2023-02-06,1929.306884765625
2023-02-07,1949.279296875
2023-02-08,1965.2568359375
2023-02-09,1921.3182373046875
2023-02-10,1855.4102783203125
2023-02-13,1854.41162109375
2023-02-14,1844.425537109375
2023-02-15,1836.4366455078125
2023-02-16,1774.523193359375
2023-02-17,1786.50634765625
2023-02-20,1809.474365234375
2023-02-21,1773.5244140625
2023-02-22,1742.5677490234375
2023-02-23,1687.0421142578125
2023-02-24,1694.0340576171875
2023-02-27,1697.0306396484375
2023-02-28,1695.0328369140625
2023-03-01,1761.955322265625
2023-03-02,1759.9576416015625
2023-03-03,1772.9425048828125
2023-03-06,1740.9796142578125
2023-03-07,1683.046875
2023-03-08,1689.039794921875
2023-03-09,1622.117431640625
2023-03-10,1648.0872802734375
2023-03-13,1718.0062255859375
2023-03-14,1754.96337890625
2023-03-15,1744.974853515625
2023-03-16,1716.0086669921875
2023-03-17,1757.9599609375
2023-03-20,1828.8775634765625
2023-03-21,1757.9599609375
2023-03-22,1788.923828125
2023-03-23,1840.863525390625
2023-03-24,1857.843994140625
2023-03-27,1856.8450927734375
2023-03-28,1880.817138671875
2023-03-29,1914.7779541015625
2023-03-30,1973.70947265625
2023-03-31,1995.683837890625
2023-04-03,2019.65625
2023-04-04,2045.6259765625
2023-04-05,2081.58447265625
2023-04-06,2117.542724609375
2023-04-11,2165.48681640625
2023-04-12,2119.540283203125
2023-04-13,2159.49365234375
2023-04-14,2137.519287109375
2023-04-17,2135.521728515625
2023-04-18,2181.46875
2023-04-19,2173.4775390625
2023-04-20,2161.4912109375
2023-04-21,2109.5517578125
2023-04-24,2089.574951171875
2023-04-25,2067.6005859375
2023-04-26,2073.593505859375
2023-04-27,2065.602783203125
2023-04-28,2055.6142578125
2023-05-02,2051.619140625
2023-05-03,2079.586669921875
2023-05-04,2101.561279296875
2023-05-05,2065.602783203125
2023-05-09,2075.59130859375
2023-05-10,2065.602783203125
2023-05-11,2035.6375732421875
2023-05-12,2049.62158203125
2023-05-15,2073.593505859375
2023-05-16,2041.6307373046875
2023-05-17,2015.6607666015625
2023-05-18,1992.6875
2023-05-19,2001.6771240234375
2023-05-22,2003.6748046875
2023-05-23,2021.65380859375
2023-05-24,1989.69091796875
2023-05-25,1963.7210693359375
2023-05-26,2007.6700439453125
2023-05-30,2031.6422119140625
2023-05-31,2149.505615234375
2023-06-01,2177.47314453125
2023-06-02,2175.47509765625
2023-06-05,2093.5703125
2023-06-06,2093.5703125
2023-06-07,2079.586669921875
2023-06-08,2039.6329345703125
2023-06-09,2021.65380859375
2023-06-12,2031.6422119140625
2023-06-13,2065.602783203125
2023-06-14,2049.62158203125
2023-06-15,2009.6678466796875
2023-06-16,2021.65380859375
2023-06-19,1983.6978759765625
2023-06-20,1962.7222900390625
2023-06-21,1916.775634765625
2023-06-22,1871.8277587890625
2023-06-23,1883.8138427734375
2023-06-26,1869.830078125
2023-06-27,1873.8253173828125
2023-06-28,1861.83935546875
2023-06-29,1861.83935546875
2023-06-30,1882.81494140625
2023-07-03,1904.7894287109375
2023-07-04,1906.787109375
2023-07-05,1872.8265380859375
2023-07-06,1833.871826171875
2023-07-07,1827.878662109375
2023-07-10,1826.8798828125
2023-07-11,1845.8577880859375
2023-07-12,1870.828857421875
2023-07-13,1870.828857421875
2023-07-14,1880.817138671875
2023-07-17,1870.828857421875
2023-07-18,1907.785888671875
2023-07-19,1964.719970703125
2023-07-20,1940.7476806640625
2023-07-21,1939.7489013671875
2023-07-24,1935.7535400390625
2023-07-25,1934.754638671875
2023-07-26,1928.76171875
2023-07-27,1858.8428955078125
2023-07-28,1852.8497314453125
2023-07-31,1877.82080078125
2023-08-01,1827.878662109375
2023-08-02,1732.9888916015625
2023-08-03,1723.9991455078125
2023-08-04,1736.984130859375
2023-08-07,1707.01904296875
2023-08-08,1684.045654296875
2023-08-09,1685.04443359375
2023-08-10,1695.0328369140625
2023-08-11,1688.0408935546875
2023-08-14,1675.0560302734375
2023-08-15,1633.104736328125
2023-08-16,1598.145263671875
2023-08-17,1579.1673583984375
2023-08-18,1568.18017578125
2023-08-21,1574.1732177734375
2023-08-22,1600.14306640625
2023-08-23,1667.0654296875
2023-08-24,1669.0631103515625
2023-08-25,1623.1162109375
2023-08-29,1651.083984375
2023-08-30,1652.082763671875
2023-08-31,1611.5198974609375
2023-09-01,1618.5135498046875
2023-09-04,1591.538330078125
2023-09-05,1576.5521240234375
2023-09-06,1586.5428466796875
2023-09-07,1553.5732421875
2023-09-08,1552.5740966796875
2023-09-11,1518.6053466796875
2023-09-12,1545.58056640625
2023-09-13,1531.5933837890625
2023-09-14,1579.54931640625
2023-09-15,1656.4786376953125
2023-09-18,1632.5006103515625
2023-09-19,1616.515380859375
2023-09-20,1657.4776611328125
2023-09-21,1636.4969482421875
2023-09-22,1638.4951171875
2023-09-25,1618.5135498046875
2023-09-26,1618.5135498046875
2023-09-27,1583.5457763671875
2023-09-28,1574.553955078125
2023-09-29,1584.544677734375
2023-10-02,1551.5750732421875
2023-10-03,1539.5859375
2023-10-04,1504.6181640625
2023-10-05,1496.6253662109375
2023-10-06,1515.6080322265625
2023-10-09,1524.599853515625
2023-10-10,1561.5657958984375
2023-10-11,1575.552978515625
2023-10-12,1585.5438232421875
2023-10-13,1657.4776611328125
2023-10-16,1671.4649658203125
2023-10-17,1676.4603271484375
2023-10-18,1682.4547119140625
2023-10-19,1684.4530029296875
2023-10-20,1758.3851318359375
2023-10-23,1716.423583984375
2023-10-24,1709.4300537109375
2023-10-25,1715.4244384765625
2023-10-26,1650.484130859375
2023-10-27,1657.4776611328125
2023-10-30,1680.4566650390625
2023-10-31,1698.440185546875
2023-11-01,1662.47314453125
2023-11-02,1656.4786376953125
2023-11-03,1739.4024658203125
2023-11-06,1732.408935546875
2023-11-07,1690.4473876953125
2023-11-08,1683.4539794921875
2023-11-09,1692.4456787109375
2023-11-10,1649.485107421875
2023-11-13,1624.508056640625
2023-11-14,1659.4759521484375
2023-11-15,1682.4547119140625
2023-11-16,1709.4300537109375
2023-11-17,1725.415283203125
2023-11-20,1710.42919921875
2023-11-21,1728.41259765625
2023-11-22,1731.4097900390625
2023-11-23,1733.4080810546875
2023-11-24,1732.408935546875
2023-11-27,1758.3851318359375
2023-11-28,1796.3502197265625
2023-11-29,1832.317138671875
2023-11-30,1837.3126220703125
2023-12-01,1889.264892578125
2023-12-04,1866.2860107421875
2023-12-05,1783.3621826171875
2023-12-06,1814.333740234375
2023-12-07,1785.3603515625
2023-12-08,1758.3851318359375
2023-12-11,1698.440185546875
2023-12-12,1683.4539794921875
2023-12-13,1691.446533203125
2023-12-14,1802.3447265625
2023-12-15,1778.36669921875
2023-12-18,1781.3638916015625
2023-12-19,1815.3326416015625
2023-12-20,1812.3355712890625
2023-12-21,1783.3621826171875
2023-12-22,1784.361328125
2023-12-27,1797.3492431640625
2023-12-28,1779.36572265625
2023-12-29,1755.3878173828125
2024-01-02,1755.3878173828125
2024-01-03,1714.4254150390625
2024-01-04,1692.4456787109375
2024-01-05,1575.552978515625
2024-01-08,1538.5869140625
2024-01-09,1509.613525390625
2024-01-10,1462.6566162109375
2024-01-11,1423.6923828125
2024-01-12,1477.6429443359375
2024-01-15,1468.6512451171875
2024-01-16,1441.676025390625
2024-01-17,1382.7301025390625
2024-01-18,1386.7264404296875
2024-01-19,1381.73095703125
2024-01-22,1335.773193359375
2024-01-23,1375.736572265625
2024-01-24,1435.681396484375
2024-01-25,1431.68505859375
2024-01-26,1424.691650390625
2024-01-29,1411.7034912109375
2024-01-30,1401.712646484375
2024-01-31,1410.704345703125
2024-02-01,1413.70166015625
2024-02-02,1355.7547607421875
2024-02-05,1338.7705078125
2024-02-06,1336.7723388671875
2024-02-07,1305.8006591796875
2024-02-08,1288.81640625
2024-02-09,1284.820068359375
2024-02-12,1321.7860107421875
2024-02-13,1280.8236083984375
2024-02-14,1267.8355712890625
2024-02-15,1290.814453125
2024-02-16,1298.8072509765625
2024-02-19,1300.805419921875
2024-02-20,1295.8099365234375
2024-02-21,1310.796142578125
2024-02-22,1249.2435302734375
2024-02-23,1262.235595703125
2024-02-26,1262.235595703125
2024-02-27,1276.2271728515625
2024-02-28,1276.2271728515625
2024-02-29,1274.2283935546875
2024-03-01,1323.1986083984375
2024-03-04,1367.1719970703125
2024-03-05,1425.136962890625
2024-03-06,1453.1199951171875
2024-03-07,1477.10546875
2024-03-08,1461.1151123046875
2024-03-11,1470.109619140625
2024-03-12,1452.12060546875
2024-03-13,1472.1083984375
2024-03-14,1444.1253662109375
2024-03-15,1478.1048583984375
2024-03-18,1461.1151123046875
2024-03-19,1450.121826171875
2024-03-20,1441.1273193359375
2024-03-21,1474.107177734375
2024-03-22,1457.117431640625
2024-03-25,1465.1126708984375
2024-03-26,1501.0909423828125
2024-03-27,1580.0430908203125
2024-03-28,1608.026123046875
2024-04-02,1625.015869140625
2024-04-03,1652.9989013671875
2024-04-04,1667.9898681640625
2024-04-05,1705.966796875
2024-04-08,1701.96923828125
2024-04-09,1749.940185546875
2024-04-10,1750.939697265625
2024-04-11,1756.9359130859375
2024-04-12,1841.8843994140625
2024-04-15,1710.9638671875
2024-04-16,1705.966796875
2024-04-17,1726.9541015625
2024-04-18,1726.9541015625
2024-04-19,1765.930419921875
2024-04-22,1718.958984375
2024-04-23,1678.983154296875
2024-04-24,1715.960693359375
2024-04-25,1685.97900390625
2024-04-26,1703.968017578125
2024-04-29,1743.94384765625
2024-04-30,1701.96923828125
2024-05-01,1694.9735107421875
2024-05-02,1669.9886474609375
2024-05-03,1649.001220703125
2024-05-07,1682.980712890625
2024-05-08,1694.9735107421875
2024-05-09,1704.9674072265625
2024-05-10,1721.9571533203125
2024-05-13,1691.975341796875
2024-05-14,1720.957763671875
2024-05-15,1741.945068359375
2024-05-16,1711.9632568359375
2024-05-17,1749.940185546875
2024-05-20,1806.9056396484375
2024-05-21,1791.9146728515625
2024-05-22,1729.9522705078125
2024-05-23,1685.97900390625
2024-05-24,1679.9825439453125
2024-05-28,1753.937744140625
2024-05-29,1671.9874267578125
2024-05-30,1717.9595947265625
2024-05-31,1715.960693359375
2024-06-03,1726.9541015625
2024-06-04,1662.9927978515625
2024-06-05,1662.9927978515625
2024-06-06,1755.9365234375
2024-06-07,1651.0001220703125
2024-06-10,1648.001953125
2024-06-11,1632.0115966796875
2024-06-12,1628.0140380859375
2024-06-13,1609.025634765625
2024-06-14,1609.025634765625
2024-06-17,1617.020751953125
2024-06-18,1647.0025634765625
2024-06-19,1651.99951171875
2024-06-20,1702.9686279296875
2024-06-21,1696.9722900390625
2024-06-24,1681.9813232421875
2024-06-25,1657.995849609375
2024-06-26,1680.98193359375
2024-06-27,1691.975341796875
2024-06-28,1684.9796142578125
2024-07-01,1720.957763671875
2024-07-02,1680.98193359375
2024-07-03,1747.94140625
2024-07-04,1761.9329833984375
2024-07-05,1791.9146728515625
2024-07-08,1739.9461669921875
2024-07-09,1761.9329833984375
2024-07-10,1829.8917236328125
2024-07-11,1851.8785400390625
2024-07-12,1809.9039306640625
2024-07-15,1805.90625
2024-07-16,1823.8953857421875
2024-07-17,1803.907470703125
2024-07-18,1789.916015625
2024-07-19,1777.9232177734375
2024-07-22,1742.9444580078125
2024-07-23,1734.9493408203125
2024-07-24,1804.9068603515625
2024-07-25,1678.983154296875
2024-07-26,1712.962646484375
2024-07-29,1704.9674072265625
2024-07-30,1738.94677734375
2024-07-31,1728.952880859375
2024-08-01,1657.995849609375
2024-08-02,1672.98681640625
2024-08-05,1623.01708984375
2024-08-06,1558.0565185546875
2024-08-07,1561.0545654296875
2024-08-08,1562.053955078125
2024-08-09,1537.069091796875
2024-08-12,1566.051513671875
2024-08-13,1563.0533447265625
2024-08-14,1563.0533447265625
2024-08-15,1575.046142578125
2024-08-16,1589.03759765625
2024-08-19,1630.0128173828125
2024-08-20,1649.001220703125
2024-08-21,1638.0079345703125
2024-08-22,1629.013427734375
2024-08-23,1649.001220703125
2024-08-27,1637.008544921875
2024-08-28,1590.0369873046875
2024-08-29,1623.01708984375
2024-08-30,1613.0230712890625
2024-09-02,1585.0400390625
2024-09-03,1536.0697021484375
2024-09-04,1518.0806884765625
2024-09-05,1546.063720703125
2024-09-06,1560.05517578125
2024-09-09,1559.055908203125
2024-09-10,1585.0400390625
2024-09-11,1615.0218505859375
2024-09-12,1660.416015625
2024-09-13,1835.3544921875
2024-09-16,1834.3548583984375
2024-09-17,1833.3551025390625
2024-09-18,1801.366455078125
2024-09-19,1822.3590087890625
2024-09-20,1819.360107421875
2024-09-23,1864.34423828125
2024-09-24,1845.3509521484375
2024-09-25,1904.3302001953125
2024-09-26,1876.340087890625
2024-09-27,1825.35791015625
2024-09-30,1770.3773193359375
2024-10-01,1796.3681640625
2024-10-02,1786.3717041015625
2024-10-03,1786.3717041015625
2024-10-04,1792.3695068359375
2024-10-07,1691.405029296875
2024-10-08,1668.4132080078125
2024-10-09,1674.4110107421875
2024-10-10,1700.40185546875
2024-10-11,1744.386474609375
2024-10-14,1733.3902587890625
2024-10-15,1741.387451171875
2024-10-16,1808.3638916015625
2024-10-17,1839.35302734375
2024-10-18,1871.341796875
2024-10-21,1894.333740234375
2024-10-22,1910.328125
2024-10-23,1872.3414306640625
2024-10-24,1832.35546875
2024-10-25,1845.3509521484375
2024-10-28,1817.3607177734375
2024-10-29,1791.369873046875
2024-10-30,1795.3685302734375
2024-10-31,1734.3900146484375
2024-11-01,1743.3868408203125
2024-11-04,1708.3990478515625
2024-11-05,1684.4075927734375
2024-11-06,1644.421630859375
2024-11-07,1600.4371337890625
2024-11-08,1668.4132080078125
2024-11-11,1570.4476318359375
2024-11-12,1552.4539794921875
2024-11-13,1536.4595947265625
2024-11-14,1513.4676513671875
2024-11-15,1528.46240234375
2024-11-18,1581.4437255859375
2024-11-19,1566.448974609375
2024-11-20,1570.4476318359375
2024-11-21,1559.4515380859375
2024-11-22,1591.440185546875
2024-11-25,1576.445556640625
2024-11-26,1576.445556640625
2024-11-27,1571.447265625
2024-11-28,1548.455322265625
2024-11-29,1543.4571533203125
2024-12-02,1524.4637451171875
2024-12-03,1555.452880859375
2024-12-04,1545.4564208984375
2024-12-05,1530.461669921875
2024-12-06,1493.4747314453125
2024-12-09,1534.4603271484375
2024-12-10,1499.4725341796875
2024-12-11,1588.4412841796875
2024-12-12,1550.4547119140625
2024-12-13,1504.4708251953125
2024-12-16,1458.487060546875
2024-12-17,1446.4912109375
2024-12-18,1438.4940185546875
2024-12-19,1420.5003662109375
2024-12-20,1445.4915771484375
2024-12-23,1440.4932861328125
2024-12-24,1431.4964599609375
2024-12-27,1415.5020751953125
2024-12-30,1391.5106201171875
2024-12-31,1424.4989013671875
2025-01-02,1494.474365234375
2025-01-03,1475.4810791015625
2025-01-06,1459.4866943359375
2025-01-07,1471.482421875
2025-01-08,1484.4779052734375
2025-01-09,1506.4700927734375
2025-01-10,1494.474365234375
2025-01-13,1484.4779052734375
2025-01-14,1512.468017578125
2025-01-15,1486.4771728515625
2025-01-16,1521.46484375
2025-01-17,1526.463134765625
2025-01-20,1513.4676513671875
2025-01-21,1558.451904296875
2025-01-22,1552.4539794921875
2025-01-23,1541.457763671875
2025-01-24,1552.4539794921875
2025-01-27,1518.4659423828125
2025-01-28,1531.4613037109375
2025-01-29,1540.4581298828125
2025-01-30,1651.419189453125
2025-01-31,1642.42236328125
2025-02-03,1650.4195556640625
2025-02-04,1664.41455078125
2025-02-05,1714.39697265625
2025-02-06,1719.395263671875
2025-02-07,1724.3934326171875
2025-02-10,1780.373779296875
2025-02-11,1764.37939453125
2025-02-12,1761.3804931640625
2025-02-13,1781.3734130859375
2025-02-14,1751.384033203125
2025-02-17,1744.386474609375
2025-02-18,1752.3836669921875
2025-02-19,1740.3878173828125
2025-02-20,1804.3653564453125
2025-02-21,1739.38818359375
2025-02-24,1673.411376953125
2025-02-25,1618.4307861328125
2025-02-26,1629.4268798828125
2025-02-27,1544.456787109375
2025-02-28,1543.4571533203125
2025-03-03,1573.446533203125
2025-03-04,1535.4599609375
2025-03-05,1591.440185546875
2025-03-06,1669.412841796875
2025-03-07,1611.4332275390625
2025-03-10,1617.43115234375
2025-03-11,1619.430419921875
2025-03-12,1620.4300537109375
2025-03-13,1651.0
2025-03-14,1670.0
2025-03-17,1709.0
2025-03-18,1748.0
2025-03-19,1746.0
2025-03-20,1736.0
2025-03-21,1725.0
2025-03-24,1748.0
2025-03-25,1772.0
2025-03-26,1755.0
2025-03-27,1787.0
2025-03-28,1824.0
2025-03-31,1819.0
2025-04-01,1854.0
2025-04-02,1826.0
2025-04-03,1836.0
2025-04-04,1699.0
2025-04-07,1697.0
2025-04-08,1738.0
2025-04-09,1778.0
2025-04-10,1883.0
2025-04-11,2004.0
2025-04-14,2034.0
2025-04-15,2052.0
2025-04-16,2184.0
2025-04-17,2154.0
2025-04-22,2160.0
2025-04-23,2038.0
2025-04-24,2056.0
2025-04-25,2020.0
2025-04-28,2018.0
2025-04-29,2022.0
2025-04-30,2016.0
2025-05-01,2060.0
2025-05-02,2104.0
2025-05-06,2214.0
2025-05-07,2226.0
2025-05-08,2208.0
2025-05-09,2258.0
2025-05-12,2134.0
2025-05-13,2128.0
2025-05-14,2076.0
2025-05-15,2088.0
2025-05-16,2058.0
2025-05-19,2076.0
2025-05-20,2102.0
2025-05-21,2162.0
2025-05-22,2188.0
2025-05-23,2260.0
2025-05-27,2230.0
2025-05-28,2276.0
2025-05-29,2278.0
2025-05-30,2252.0
2025-06-02,2406.0
2025-06-03,2366.0
2025-06-04,2348.0
2025-06-05,2386.0
2025-06-06,2312.0
