Date,RECSI.OL
2020-01-09,2.5999999046325684
2020-01-10,2.6419999599456787
2020-01-13,2.98799991607666
2020-01-14,3.3359999656677246
2020-01-15,3.0820000171661377
2020-01-16,5.099999904632568
2020-01-17,4.4720001220703125
2020-01-20,3.4700000286102295
2020-01-21,3.368000030517578
2020-01-22,3.390000104904175
2020-01-23,3.309999942779541
2020-01-24,4.203999996185303
2020-01-27,4.369999885559082
2020-01-28,4.76800012588501
2020-01-29,5.349999904632568
2020-01-30,5.0
2020-01-31,5.199999809265137
2020-02-03,4.960000038146973
2020-02-04,4.492000102996826
2020-02-05,4.421999931335449
2020-02-06,4.484000205993652
2020-02-07,4.099999904632568
2020-02-10,3.890000104904175
2020-02-11,4.234000205993652
2020-02-12,4.019999980926514
2020-02-13,3.9579999446868896
2020-02-14,4.119999885559082
2020-02-17,4.992000102996826
2020-02-18,5.025000095367432
2020-02-19,5.434999942779541
2020-02-20,5.349999904632568
2020-02-21,5.224999904632568
2020-02-24,4.659999847412109
2020-02-25,4.599999904632568
2020-02-26,4.308000087738037
2020-02-27,3.7920000553131104
2020-02-28,3.9000000953674316
2020-03-02,4.010000228881836
2020-03-03,4.067999839782715
2020-03-04,4.038000106811523
2020-03-05,3.930000066757202
2020-03-06,3.759999990463257
2020-03-09,3.299999952316284
2020-03-10,3.4079999923706055
2020-03-11,3.125999927520752
2020-03-12,2.5999999046325684
2020-03-13,2.8480000495910645
2020-03-16,2.7119998931884766
2020-03-17,2.628000020980835
2020-03-18,2.4619998931884766
2020-03-19,2.619999885559082
2020-03-20,2.752000093460083
2020-03-23,2.75
2020-03-24,2.799999952316284
2020-03-25,2.759999990463257
2020-03-26,2.7039999961853027
2020-03-27,2.6700000762939453
2020-03-30,2.609999895095825
2020-03-31,2.8459999561309814
2020-04-01,2.8399999141693115
2020-04-02,2.752000093460083
2020-04-03,2.7899999618530273
2020-04-06,3.200000047683716
2020-04-07,3.697999954223633
2020-04-08,3.614000082015991
2020-04-14,3.7899999618530273
2020-04-15,3.5759999752044678
2020-04-16,3.5999999046325684
2020-04-17,3.549999952316284
2020-04-20,3.374000072479248
2020-04-21,3.259999990463257
2020-04-22,3.131999969482422
2020-04-23,3.2139999866485596
2020-04-24,3.186000108718872
2020-04-27,3.2100000381469727
2020-04-28,3.1640000343322754
2020-04-29,3.2060000896453857
2020-04-30,3.2019999027252197
2020-05-04,3.0239999294281006
2020-05-05,3.196000099182129
2020-05-06,3.1500000953674316
2020-05-07,3.0880000591278076
2020-05-08,3.078000068664551
2020-05-11,3.0980000495910645
2020-05-12,3.1659998893737793
2020-05-13,3.0299999713897705
2020-05-14,3.0
2020-05-15,2.9100000858306885
2020-05-18,2.885999917984009
2020-05-19,2.890000104904175
2020-05-20,2.819999933242798
2020-05-22,2.7100000381469727
2020-05-25,2.7880001068115234
2020-05-26,2.9000000953674316
2020-05-27,3.0999999046325684
2020-05-28,3.5299999713897705
2020-05-29,2.9600000381469727
2020-06-02,3.002000093460083
2020-06-03,2.9579999446868896
2020-06-04,2.9200000762939453
2020-06-05,3.049999952316284
2020-06-08,3.0759999752044678
2020-06-09,3.0260000228881836
2020-06-10,2.9800000190734863
2020-06-11,2.869999885559082
2020-06-12,2.880000114440918
2020-06-15,2.812000036239624
2020-06-16,2.947999954223633
2020-06-17,2.881999969482422
