Date,SGE.L
2019-05-30,744.0126953125
2019-05-31,746.0100708007812
2019-06-03,749.804931640625
2019-06-04,732.2283325195312
2019-06-05,755.9967651367188
2019-06-06,754.19921875
2019-06-07,753.5999755859375
2019-06-10,756.9954833984375
2019-06-11,759.991455078125
2019-06-12,767.5814208984375
2019-06-13,768.77978515625
2019-06-14,759.3922729492188
2019-06-17,769.7784423828125
2019-06-18,780.7640380859375
2019-06-19,777.7679443359375
2019-06-20,785.9569702148438
2019-06-21,788.9530639648438
2019-06-24,796.3433837890625
2019-06-25,794.1461791992188
2019-06-26,798.5403442382812
2019-06-27,795.7440795898438
2019-06-28,801.336669921875
2019-07-01,811.3234252929688
2019-07-02,812.3222045898438
2019-07-03,819.3128051757812
2019-07-04,811.9225463867188
2019-07-05,809.1262817382812
2019-07-08,808.926513671875
2019-07-09,809.7255249023438
2019-07-10,810.9239501953125
2019-07-11,809.7255249023438
2019-07-12,805.531005859375
2019-07-15,813.1209716796875
2019-07-16,813.919921875
2019-07-17,816.7162475585938
2019-07-18,797.9411010742188
2019-07-19,802.335205078125
2019-07-22,805.9306030273438
2019-07-23,804.1329345703125
2019-07-24,815.5177612304688
2019-07-25,731.0299072265625
2019-07-26,741.416259765625
2019-07-29,734.6251831054688
2019-07-30,732.8274536132812
2019-07-31,719.0457763671875
2019-08-01,735.8235473632812
2019-08-02,722.8406982421875
2019-08-05,701.2694702148438
2019-08-06,702.068359375
2019-08-07,701.2694702148438
2019-08-08,714.8515014648438
2019-08-09,706.0630493164062
2019-08-12,704.0657348632812
2019-08-13,705.8633422851562
2019-08-14,690.6834716796875
2019-08-15,688.8858032226562
2019-08-16,698.0736694335938
2019-08-19,694.6781005859375
2019-08-20,696.6754150390625
2019-08-21,706.8619384765625
2019-08-22,692.880615234375
2019-08-23,686.688720703125
2019-08-27,692.0816040039062
2019-08-28,688.4863891601562
2019-08-29,696.6754150390625
2019-08-30,699.6714477539062
2019-09-02,700.0709228515625
2019-09-03,710.2575073242188
2019-09-04,710.2575073242188
2019-09-05,706.6622924804688
2019-09-06,709.8580322265625
2019-09-09,691.8817749023438
2019-09-10,663.5194702148438
2019-09-11,668.1133422851562
2019-09-12,669.7113037109375
2019-09-13,666.7152099609375
2019-09-16,659.7245483398438
2019-09-17,676.9017333984375
2019-09-18,684.09228515625
2019-09-19,684.2919921875
2019-09-20,684.2919921875
2019-09-23,672.5075073242188
2019-09-24,683.293212890625
2019-09-25,667.1148681640625
2019-09-26,683.0935668945312
2019-09-27,689.285400390625
2019-09-30,690.4837646484375
2019-10-01,681.8950805664062
2019-10-02,661.1226806640625
2019-10-03,654.1320190429688
2019-10-04,667.7138671875
2019-10-07,677.1015014648438
2019-10-08,672.5075073242188
2019-10-09,679.298583984375
2019-10-10,678.1001586914062
2019-10-11,692.0816040039062
2019-10-14,694.6781005859375
2019-10-15,694.6781005859375
2019-10-16,692.481201171875
2019-10-17,699.2721557617188
2019-10-18,689.0855712890625
2019-10-21,692.0816040039062
2019-10-22,687.0881958007812
2019-10-23,693.479736328125
2019-10-24,704.4652099609375
2019-10-25,706.4625854492188
2019-10-28,716.0498657226562
2019-10-29,715.2509155273438
2019-10-30,718.2468872070312
2019-10-31,718.8461303710938
2019-11-01,722.2415771484375
2019-11-04,715.8499755859375
2019-11-05,715.0510864257812
2019-11-06,719.4453735351562
2019-11-07,730.2310180664062
2019-11-08,732.8274536132812
2019-11-11,729.83154296875
2019-11-12,733.02734375
2019-11-13,738.819580078125
2019-11-14,734.2257690429688
2019-11-15,736.6224365234375
2019-11-18,739.8182983398438
2019-11-19,741.0166625976562
2019-11-20,719.0457763671875
2019-11-21,719.0457763671875
2019-11-22,732.627685546875
2019-11-25,747.6077880859375
2019-11-26,750.20458984375
2019-11-27,760.5906982421875
2019-11-28,754.7984619140625
2019-11-29,752.8009643554688
2019-12-02,735.4241333007812
2019-12-03,731.0299072265625
2019-12-04,721.2429809570312
2019-12-05,715.8499755859375
2019-12-06,724.239013671875
2019-12-09,724.4386596679688
2019-12-10,721.4427490234375
2019-12-11,720.6436767578125
2019-12-12,724.0392456054688
2019-12-13,731.429443359375
2019-12-16,741.2163696289062
2019-12-17,745.410888671875
2019-12-18,744.8115844726562
2019-12-19,744.21240234375
2019-12-20,746.0100708007812
2019-12-23,754.7984619140625
2019-12-24,756.3963012695312
2019-12-27,755.7969970703125
2019-12-30,748.4069213867188
2019-12-31,748.0074462890625
2020-01-02,746.6093139648438
2020-01-03,737.4214477539062
2020-01-06,735.224365234375
2020-01-07,734.2257690429688
2020-01-08,732.8274536132812
2020-01-09,741.416259765625
2020-01-10,739.0193481445312
2020-01-13,734.8248291015625
2020-01-14,733.02734375
2020-01-15,737.2217407226562
2020-01-16,738.2203369140625
2020-01-17,733.2269897460938
2020-01-20,726.03662109375
2020-01-21,733.02734375
2020-01-22,761.58935546875
2020-01-23,753.0007934570312
2020-01-24,764.98486328125
2020-01-27,752.2018432617188
2020-01-28,752.8009643554688
2020-01-29,757.994140625
2020-01-30,745.0114135742188
2020-01-31,737.4214477539062
2020-02-03,752.0021362304688
2020-02-04,761.58935546875
2020-02-05,777.568115234375
2020-02-06,771.486572265625
2020-02-07,772.2855834960938
2020-02-10,772.8848876953125
2020-02-11,783.8717651367188
2020-02-12,788.2666625976562
2020-02-13,783.07275390625
2020-02-14,782.8732299804688
2020-02-17,781.874267578125
2020-02-18,780.8755493164062
2020-02-19,793.6603393554688
2020-02-20,778.0787963867188
2020-02-21,772.8848876953125
2020-02-24,756.90380859375
2020-02-25,737.3270263671875
2020-02-26,738.1261596679688
2020-02-27,722.3447265625
2020-02-28,680.9937133789062
2020-03-02,693.3790283203125
2020-03-03,700.9700317382812
2020-03-04,703.16748046875
2020-03-05,689.9830932617188
2020-03-06,667.2101440429688
2020-03-09,626.6580810546875
2020-03-10,621.2644653320312
2020-03-11,624.2608032226562
2020-03-12,559.3377075195312
2020-03-13,581.3117065429688
2020-03-16,612.0753173828125
2020-03-17,577.9157104492188
2020-03-18,579.1143798828125
2020-03-19,578.1155395507812
2020-03-20,554.9429321289062
2020-03-23,534.1675415039062
2020-03-24,560.1368408203125
2020-03-25,586.9050903320312
2020-03-26,599.2904663085938
2020-03-27,589.3023071289062
2020-03-30,599.2904663085938
2020-03-31,591.1002197265625
2020-04-01,575.7185668945312
2020-04-02,552.5457763671875
2020-04-03,557.5398559570312
2020-04-06,564.7313842773438
2020-04-07,580.7125244140625
2020-04-08,606.0824584960938
2020-04-09,614.072998046875
2020-04-14,623.8613891601562
2020-04-15,611.4760131835938
2020-04-16,614.272705078125
2020-04-17,631.0528564453125
2020-04-20,635.84716796875
2020-04-21,626.0587158203125
2020-04-22,622.4629516601562
2020-04-23,618.2680053710938
2020-04-24,609.0787963867188
2020-04-27,614.8719482421875
2020-04-28,614.272705078125
2020-04-29,625.8590087890625
2020-04-30,639.2432250976562
2020-05-01,620.2655639648438
2020-05-04,616.86962890625
2020-05-05,627.25732421875
2020-05-06,626.8577880859375
2020-05-07,641.2408447265625
2020-05-11,641.8400268554688
2020-05-12,654.2254638671875
2020-05-13,665.8116455078125
2020-05-14,617.6687622070312
2020-05-15,638.444091796875
2020-05-18,656.0233154296875
2020-05-19,663.4146118164062
2020-05-20,677.9972534179688
2020-05-21,675.85888671875
2020-05-22,679.0552978515625
2020-05-26,694.8380737304688
2020-05-27,694.4385986328125
2020-05-28,692.2409057617188
2020-05-29,690.2432250976562
2020-06-01,684.4495849609375
2020-06-02,676.258544921875
2020-06-03,686.4473266601562
2020-06-04,684.8490600585938
2020-06-05,689.6438598632812
2020-06-08,687.4462280273438
2020-06-09,678.6558837890625
2020-06-10,679.2551879882812
2020-06-11,651.2859497070312
2020-06-12,649.4878540039062
2020-06-15,646.0916137695312
2020-06-16,666.6690673828125
2020-06-17,678.4560546875
2020-06-18,677.4572143554688
2020-06-19,691.0422973632812
2020-06-22,682.2520141601562
2020-06-23,689.8436279296875
2020-06-24,669.8655395507812
2020-06-25,659.4769287109375
2020-06-26,668.2672729492188
2020-06-29,669.4658813476562
2020-06-30,671.064208984375
2020-07-01,668.8665771484375
2020-07-02,664.4713745117188
2020-07-03,664.8709106445312
2020-07-06,680.0542602539062
2020-07-07,668.8665771484375
2020-07-08,659.6766357421875
2020-07-09,655.6810302734375
2020-07-10,657.0796508789062
2020-07-13,662.6734008789062
2020-07-14,663.2727661132812
2020-07-15,688.245361328125
2020-07-16,672.8622436523438
2020-07-17,679.2551879882812
2020-07-20,689.444091796875
2020-07-21,708.023681640625
2020-07-22,706.2255249023438
2020-07-23,752.7745971679688
2020-07-24,747.3805541992188
2020-07-27,732.9962158203125
2020-07-28,734.7942504882812
2020-07-29,743.7844848632812
2020-07-30,717.2134399414062
2020-07-31,728.6011962890625
2020-08-03,749.5780639648438
2020-08-04,740.7877807617188
2020-08-05,754.3728637695312
2020-08-06,750.3771362304688
2020-08-07,764.5617065429688
2020-08-10,744.3837280273438
2020-08-11,748.1796264648438
2020-08-12,760.3663330078125
2020-08-13,759.9666137695312
2020-08-14,739.988525390625
2020-08-17,744.18408203125
2020-08-18,744.7832641601562
2020-08-19,738.5902099609375
2020-08-20,736.9918212890625
2020-08-21,734.1948852539062
2020-08-24,738.9896850585938
2020-08-25,737.9908447265625
2020-08-26,757.7691040039062
2020-08-27,746.3815307617188
2020-08-28,739.7887573242188
2020-09-01,733.395751953125
2020-09-02,744.3837280273438
2020-09-03,722.2081298828125
2020-09-04,702.2299194335938
2020-09-07,721.8085327148438
2020-09-08,712.0192260742188
2020-09-09,726.00390625
2020-09-10,724.40576171875
2020-09-11,716.2147216796875
2020-09-14,721.0094604492188
2020-09-15,725.204833984375
2020-09-16,726.00390625
2020-09-17,726.4035034179688
2020-09-18,729.99951171875
2020-09-21,715.4156494140625
2020-09-22,719.8106079101562
2020-09-23,721.2091064453125
2020-09-24,713.6176147460938
2020-09-25,714.0170288085938
2020-09-28,726.8030395507812
2020-09-29,733.395751953125
2020-09-30,720.0104370117188
2020-10-01,721.8085327148438
2020-10-02,720.0104370117188
2020-10-05,723.20703125
2020-10-06,716.8140258789062
2020-10-07,713.417724609375
2020-10-08,719.0115966796875
2020-10-09,720.0104370117188
2020-10-12,723.20703125
2020-10-13,714.0170288085938
2020-10-14,711.419921875
2020-10-15,702.6295776367188
2020-10-16,710.8204956054688
2020-10-19,711.419921875
2020-10-20,706.2255249023438
2020-10-21,692.8401489257812
2020-10-22,697.834716796875
2020-10-23,693.2399291992188
2020-10-26,650.0872192382812
2020-10-27,649.2880249023438
2020-10-28,630.308837890625
2020-10-29,634.5043334960938
2020-10-30,634.90380859375
2020-11-02,624.5152587890625
2020-11-03,639.6985473632812
2020-11-04,652.2847900390625
2020-11-05,659.6766357421875
2020-11-06,663.0728759765625
2020-11-09,682.2520141601562
2020-11-10,683.051025390625
2020-11-11,671.66357421875
2020-11-12,676.258544921875
2020-11-13,675.2595825195312
2020-11-16,677.656982421875
2020-11-17,673.861083984375
2020-11-18,680.4539184570312
2020-11-19,679.0552978515625
2020-11-20,588.1550903320312
2020-11-23,578.9652099609375
2020-11-24,578.9652099609375
2020-11-25,593.94873046875
2020-11-26,598.7434692382812
2020-11-27,609.132080078125
2020-11-30,604.3372802734375
2020-12-01,587.3560180664062
2020-12-02,577.9662475585938
2020-12-03,584.1593627929688
2020-12-04,573.1715087890625
2020-12-07,570.9739990234375
2020-12-08,563.7818603515625
2020-12-09,569.3756103515625
2020-12-10,572.172607421875
2020-12-11,576.1682739257812
2020-12-14,585.3580932617188
2020-12-15,574.5699462890625
2020-12-16,579.5645751953125
2020-12-17,587.9553833007812
2020-12-18,586.7566528320312
2020-12-21,579.5645751953125
2020-12-22,590.9520263671875
2020-12-23,586.1571655273438
2020-12-24,583.5601806640625
2020-12-29,596.1463623046875
2020-12-30,589.1539306640625
2020-12-31,581.3624267578125
2021-01-04,587.7555541992188
2021-01-05,581.7621459960938
2021-01-06,579.3646240234375
2021-01-07,575.1693725585938
2021-01-08,584.3591918945312
2021-01-11,579.5645751953125
2021-01-12,566.978271484375
2021-01-13,564.98046875
2021-01-14,564.494140625
2021-01-15,564.494140625
2021-01-18,559.4986572265625
2021-01-19,559.6984252929688
2021-01-20,572.4869384765625
2021-01-21,600.6617431640625
2021-01-22,606.4564819335938
2021-01-25,610.2530517578125
2021-01-26,609.853515625
2021-01-27,618.0460815429688
2021-01-28,599.6625366210938
2021-01-29,589.2719116210938
2021-02-01,602.8599243164062
2021-02-02,604.6581420898438
2021-02-03,596.2656860351562
2021-02-04,596.8651733398438
2021-02-05,591.0703735351562
2021-02-08,591.8696899414062
2021-02-09,589.4716796875
2021-02-10,587.4735717773438
2021-02-11,589.4716796875
2021-02-12,589.6715698242188
2021-02-15,603.0594482421875
2021-02-16,599.4629516601562
2021-02-17,595.6661987304688
2021-02-18,603.6589965820312
2021-02-19,595.0667724609375
2021-02-22,580.4798583984375
2021-02-23,579.2808837890625
2021-02-24,573.4861450195312
2021-02-25,571.4878540039062
2021-02-26,558.099853515625
2021-03-01,568.4906005859375
2021-03-02,571.6878051757812
2021-03-03,578.8812866210938
2021-03-04,596.4655151367188
2021-03-05,590.0711059570312
2021-03-08,590.8704833984375
2021-03-09,602.4600219726562
2021-03-10,587.67333984375
2021-03-11,599.0631713867188
2021-03-12,590.27099609375
2021-03-15,587.2737426757812
2021-03-16,595.6661987304688
2021-03-17,580.6796264648438
2021-03-18,579.0810546875
2021-03-19,586.07470703125
2021-03-22,587.0738525390625
2021-03-23,598.8634033203125
2021-03-24,600.861572265625
2021-03-25,603.2593994140625
2021-03-26,606.4564819335938
2021-03-29,606.0569458007812
2021-03-30,605.6572875976562
2021-03-31,612.2513427734375
2021-04-01,624.4404296875
2021-04-06,627.437744140625
2021-04-07,628.63671875
2021-04-08,654.41357421875
2021-04-09,651.6160278320312
2021-04-12,646.4207153320312
2021-04-13,652.015625
2021-04-14,641.2254028320312
2021-04-15,644.622314453125
2021-04-16,643.4234008789062
2021-04-19,643.4234008789062
2021-04-20,640.426025390625
2021-04-21,642.4242553710938
2021-04-22,645.8212890625
2021-04-23,644.4224243164062
2021-04-26,643.2236328125
2021-04-27,636.4296875
2021-04-28,637.4287109375
2021-04-29,640.226318359375
2021-04-30,637.4287109375
2021-05-04,625.4395751953125
2021-05-05,633.432373046875
2021-05-06,629.4359741210938
2021-05-07,635.230712890625
2021-05-10,631.0345458984375
2021-05-11,621.8428344726562
2021-05-12,624.840087890625
2021-05-13,623.0416870117188
2021-05-14,646.8203125
2021-05-17,642.6240844726562
2021-05-18,662.8060913085938
2021-05-19,655.8123779296875
2021-05-20,672.9968872070312
2021-05-21,669.400146484375
2021-05-24,670.5990600585938
2021-05-25,672.3974609375
2021-05-26,672.797119140625
2021-05-27,666.4627075195312
2021-05-28,656.071044921875
2021-06-01,653.6729736328125
2021-06-02,654.4723510742188
2021-06-03,654.4723510742188
2021-06-04,655.6713256835938
2021-06-07,650.0758056640625
2021-06-08,649.8760986328125
2021-06-09,651.8744506835938
2021-06-10,656.4706420898438
2021-06-11,657.8696899414062
2021-06-14,667.861572265625
2021-06-15,671.4586181640625
2021-06-16,680.451416015625
2021-06-17,684.2483520507812
2021-06-18,676.4547119140625
2021-06-21,677.453857421875
2021-06-22,681.6503295898438
2021-06-23,678.0533447265625
2021-06-24,687.4457397460938
2021-06-25,686.2467041015625
2021-06-28,689.4441528320312
2021-06-29,688.6448364257812
2021-06-30,683.6487426757812
2021-07-01,683.0492553710938
2021-07-02,685.8470458984375
2021-07-05,686.2467041015625
2021-07-06,690.2435302734375
2021-07-07,697.8373413085938
2021-07-08,689.4441528320312
2021-07-09,693.2411499023438
2021-07-12,703.0330810546875
2021-07-13,709.2282104492188
2021-07-14,699.8357543945312
2021-07-15,692.8414916992188
2021-07-16,697.6375122070312
2021-07-19,688.8446655273438
2021-07-20,682.6495971679688
2021-07-21,687.4457397460938
2021-07-22,700.8350219726562
2021-07-23,704.232177734375
2021-07-26,699.8357543945312
2021-07-27,699.8357543945312
2021-07-28,696.6383666992188
2021-07-29,692.0419921875
2021-07-30,701.0347900390625
2021-08-02,713.025146484375
2021-08-03,712.8253784179688
2021-08-04,714.4240112304688
2021-08-05,724.6158447265625
2021-08-06,719.2200927734375
2021-08-09,717.6215209960938
2021-08-10,714.6239013671875
2021-08-11,716.8220825195312
2021-08-12,715.6231079101562
2021-08-13,721.4183959960938
2021-08-16,717.0219116210938
2021-08-17,724.0162353515625
2021-08-18,724.8156127929688
2021-08-19,728.6126708984375
2021-08-20,734.607666015625
2021-08-23,733.0089111328125
2021-08-24,736.805908203125
2021-08-25,741.0025634765625
2021-08-26,742.20166015625
2021-08-27,741.802001953125
2021-08-31,741.6022338867188
2021-09-01,746.3982543945312
2021-09-02,742.4014892578125
2021-09-03,743.0009155273438
2021-09-06,755.9905395507812
2021-09-07,751.7939453125
2021-09-08,749.9953002929688
2021-09-09,740.0033569335938
2021-09-10,741.4022827148438
2021-09-13,741.802001953125
2021-09-14,740.403076171875
2021-09-15,731.0106201171875
2021-09-16,739.4038696289062
2021-09-17,742.0017700195312
2021-09-20,737.0057983398438
2021-09-21,748.9960327148438
2021-09-22,750.5948486328125
2021-09-23,753.9920043945312
2021-09-24,748.19677734375
2021-09-27,740.203125
2021-09-28,707.2298583984375
2021-09-29,708.4288330078125
2021-09-30,709.0283203125
2021-10-01,699.8357543945312
2021-10-04,697.2378540039062
2021-10-05,712.8253784179688
2021-10-06,702.4336547851562
2021-10-07,708.8284912109375
2021-10-08,709.4280395507812
2021-10-11,707.4297485351562
2021-10-12,708.0291748046875
2021-10-13,713.2250366210938
2021-10-14,717.4215698242188
2021-10-15,713.2250366210938
2021-10-18,717.2217407226562
2021-10-19,716.8220825195312
2021-10-20,711.4263916015625
2021-10-21,717.8212280273438
2021-10-22,720.2193603515625
2021-10-25,716.8220825195312
2021-10-26,718.8204345703125
2021-10-27,716.2225341796875
2021-10-28,709.6279296875
2021-10-29,710.2273559570312
2021-11-01,706.63037109375
2021-11-02,712.8253784179688
2021-11-03,712.8253784179688
2021-11-04,739.004150390625
2021-11-05,743.6005249023438
2021-11-08,732.609375
2021-11-09,734.607666015625
2021-11-10,741.802001953125
2021-11-11,750.3950805664062
2021-11-12,751.99365234375
2021-11-15,748.5964965820312
2021-11-16,728.4127197265625
2021-11-17,799.35546875
2021-11-18,790.1629638671875
2021-11-19,798.9558715820312
2021-11-22,788.3643798828125
2021-11-23,782.5691528320312
2021-11-24,778.572265625
2021-11-25,780.970458984375
2021-11-26,772.9767456054688
2021-11-29,776.3741455078125
2021-11-30,771.17822265625
2021-12-01,782.7689208984375
2021-12-02,772.9767456054688
2021-12-03,774.5755004882812
2021-12-06,777.1734008789062
2021-12-07,805.9502563476562
2021-12-08,808.748046875
2021-12-09,817.9405517578125
2021-12-10,823.7359008789062
2021-12-13,826.9332275390625
2021-12-14,803.7520751953125
2021-12-15,818.1404418945312
2021-12-16,815.54248046875
2021-12-17,812.7447509765625
2021-12-20,822.5369262695312
2021-12-21,814.5432739257812
2021-12-22,824.5352172851562
2021-12-23,830.3306274414062
2021-12-24,846.917236328125
2021-12-29,849.5150146484375
2021-12-30,853.1122436523438
2021-12-31,851.9131469726562
2022-01-04,840.5223388671875
2022-01-05,840.7222290039062
2022-01-06,824.1356201171875
2022-01-07,824.1356201171875
2022-01-10,806.5496826171875
2022-01-11,809.7471923828125
2022-01-12,819.1396484375
2022-01-13,800.2684326171875
2022-01-14,797.670166015625
2022-01-17,809.6622314453125
2022-01-18,797.670166015625
2022-01-19,800.0685424804688
2022-01-20,809.8621215820312
2022-01-21,787.6768188476562
2022-01-24,766.6907958984375
2022-01-25,761.8939208984375
2022-01-26,712.5266723632812
2022-01-27,700.5347290039062
2022-01-28,710.7278442382812
2022-01-31,720.3215942382812
2022-02-01,718.1229248046875
2022-02-02,731.1143188476562
2022-02-03,709.5286254882812
2022-02-04,710.7278442382812
2022-02-07,709.1289672851562
2022-02-08,696.1376342773438
2022-02-09,698.5360107421875
2022-02-10,690.1414794921875
2022-02-11,684.9450073242188
2022-02-14,681.947021484375
2022-02-15,683.146240234375
2022-02-16,687.5433349609375
2022-02-17,684.7451782226562
2022-02-18,668.1561279296875
2022-02-21,678.7492065429688
2022-02-22,683.5459594726562
2022-02-23,677.150146484375
2022-02-24,675.351318359375
2022-02-25,687.7431640625
2022-02-28,702.3334350585938
2022-03-01,715.9244995117188
2022-03-02,711.5274047851562
2022-03-03,680.1481323242188
2022-03-04,657.9629516601562
2022-03-07,660.1614379882812
2022-03-08,637.1766967773438
2022-03-09,663.3594360351562
2022-03-10,652.9662475585938
2022-03-11,662.5598754882812
2022-03-14,672.5532836914062
2022-03-15,671.5538940429688
2022-03-16,686.3441162109375
2022-03-17,693.7391967773438
2022-03-18,706.5307006835938
2022-03-21,692.340087890625
2022-03-22,690.3414306640625
2022-03-23,689.5419311523438
2022-03-24,685.9443969726562
2022-03-25,689.5419311523438
2022-03-28,689.3421630859375
2022-03-29,703.53271484375
2022-03-30,699.1355590820312
2022-03-31,700.7344970703125
2022-04-01,717.3234252929688
2022-04-04,732.5134887695312
2022-04-05,731.7140502929688
2022-04-06,727.9164428710938
2022-04-07,727.9164428710938
2022-04-08,725.3182373046875
2022-04-11,712.7265625
2022-04-12,717.7233276367188
2022-04-13,721.92041015625
2022-04-14,722.9198608398438
2022-04-19,719.7218627929688
2022-04-20,717.5234375
2022-04-21,726.71728515625
2022-04-22,724.1190185546875
2022-04-25,725.3182373046875
2022-04-26,710.528076171875
2022-04-27,712.5266723632812
2022-04-28,737.1104125976562
2022-04-29,736.9105224609375
2022-05-03,720.521484375
2022-05-04,711.7271728515625
2022-05-05,717.7233276367188
2022-05-06,694.1388549804688
2022-05-09,668.555908203125
2022-05-10,666.3573608398438
2022-05-11,668.9556884765625
2022-05-12,663.5592041015625
2022-05-13,689.1422119140625
2022-05-16,677.5499877929688
2022-05-17,666.1575317382812
2022-05-18,650.1680297851562
2022-05-19,653.7657470703125
2022-05-20,666.5572509765625
2022-05-23,670.1548461914062
2022-05-24,664.9583129882812
2022-05-25,665.557861328125
2022-05-26,660.6236572265625
2022-05-27,672.6168823242188
2022-05-30,675.6151733398438
2022-05-31,656.2262573242188
2022-06-01,653.2279663085938
2022-06-06,658.0252075195312
2022-06-07,658.2250366210938
2022-06-08,646.0320434570312
2022-06-09,639.6356811523438
2022-06-10,623.2450561523438
2022-06-13,613.850341796875
2022-06-14,598.0593872070312
2022-06-15,603.0565795898438
2022-06-16,595.2608642578125
2022-06-17,628.4420166015625
2022-06-20,624.244384765625
2022-06-21,625.4437255859375
2022-06-22,631.8401489257812
2022-06-23,629.2415161132812
2022-06-24,646.0320434570312
2022-06-27,641.2347412109375
2022-06-28,634.83837890625
2022-06-29,634.6384887695312
2022-06-30,634.4385986328125
2022-07-01,633.8389892578125
2022-07-04,632.8395385742188
2022-07-05,637.4369506835938
2022-07-06,653.627685546875
2022-07-07,652.0286254882812
2022-07-08,662.822509765625
2022-07-11,662.4226684570312
2022-07-12,664.2216186523438
2022-07-13,664.6215209960938
2022-07-14,657.2256469726562
2022-07-15,668.8189697265625
2022-07-18,679.213134765625
2022-07-19,676.0149536132812
2022-07-20,690.8064575195312
2022-07-21,703.5992431640625
2022-07-22,700.0013427734375
2022-07-25,694.6044311523438
2022-07-26,681.61181640625
2022-07-27,687.0087280273438
2022-07-28,697.8025512695312
2022-07-29,703.9990234375
2022-08-01,706.3976440429688
2022-08-02,707.1971435546875
2022-08-03,728.3851318359375
2022-08-04,744.176025390625
2022-08-05,732.7826538085938
2022-08-08,735.9808349609375
2022-08-09,725.78662109375
2022-08-10,740.9779052734375
2022-08-11,742.1771850585938
2022-08-12,736.1806640625
2022-08-15,743.3765258789062
2022-08-16,737.77978515625
2022-08-17,736.3805541992188
2022-08-18,740.7781372070312
2022-08-19,741.57763671875
2022-08-22,736.3805541992188
2022-08-23,712.1943359375
2022-08-24,720.7893676757812
2022-08-25,725.586669921875
2022-08-26,725.1868896484375
2022-08-30,718.9904174804688
2022-08-31,714.7929077148438
2022-09-01,697.8025512695312
2022-09-02,708.3965454101562
2022-09-05,702.2000122070312
2022-09-06,717.3912963867188
2022-09-07,721.7888793945312
2022-09-08,734.5816040039062
2022-09-09,746.9744873046875
2022-09-12,753.970458984375
2022-09-13,738.9790649414062
2022-09-14,722.1886596679688
2022-09-15,717.59130859375
2022-09-16,717.9910278320312
2022-09-20,713.5935668945312
2022-09-21,729.5844116210938
2022-09-22,705.9979248046875
2022-09-23,689.607177734375
2022-09-26,712.7940063476562
2022-09-27,697.4027709960938
2022-09-28,700.80078125
2022-09-29,692.4055786132812
2022-09-30,696.8031005859375
2022-10-03,696.2034912109375
2022-10-04,717.7911987304688
2022-10-05,714.9927368164062
2022-10-06,719.5901489257812
2022-10-07,696.4033203125
2022-10-10,694.4044799804688
2022-10-11,686.00927734375
2022-10-12,679.4130249023438
2022-10-13,684.010498046875
2022-10-14,685.4095458984375
2022-10-17,699.8013916015625
2022-10-18,704.798583984375
2022-10-19,701.0007934570312
2022-10-20,706.79736328125
2022-10-21,707.1971435546875
2022-10-24,716.3919677734375
2022-10-25,745.7752075195312
2022-10-26,741.9774169921875
2022-10-27,732.582763671875
2022-10-28,731.1834716796875
2022-10-31,726.3861694335938
2022-11-01,722.9882202148438
2022-11-02,721.3890991210938
2022-11-03,712.993896484375
2022-11-04,718.7906494140625
2022-11-07,713.993408203125
2022-11-08,725.1868896484375
2022-11-09,734.5816040039062
2022-11-10,758.9676513671875
2022-11-11,755.5696411132812
2022-11-14,749.5730590820312
2022-11-15,755.3697509765625
2022-11-16,810.7382202148438
2022-11-17,795.9467163085938
2022-11-18,799.7445678710938
2022-11-21,807.7398681640625
2022-11-22,807.9398803710938
2022-11-23,816.7348022460938
2022-11-24,812.9369506835938
2022-11-25,812.137451171875
2022-11-28,815.5354614257812
2022-11-29,785.552490234375
2022-11-30,796.1464233398438
2022-12-01,811.137939453125
2022-12-02,801.3435668945312
2022-12-05,789.3504028320312
2022-12-06,784.5531005859375
2022-12-07,794.747314453125
2022-12-08,781.7546997070312
2022-12-09,778.3566284179688
2022-12-12,783.9534912109375
2022-12-13,792.9483642578125
2022-12-14,793.3480834960938
2022-12-15,780.3555297851562
2022-12-16,770.3612060546875
2022-12-19,770.7610473632812
2022-12-20,749.1732177734375
2022-12-21,760.3668212890625
2022-12-22,746.9744873046875
2022-12-23,745.3754272460938
2022-12-28,745.3754272460938
2022-12-29,750.7723999023438
2022-12-30,745.1754760742188
2023-01-03,743.1766967773438
2023-01-04,753.970458984375
2023-01-05,753.770751953125
2023-01-06,767.962646484375
2023-01-09,777.3572387695312
2023-01-10,777.1573486328125
2023-01-11,782.5542602539062
2023-01-12,767.2816162109375
2023-01-13,774.4786376953125
2023-01-16,771.4798583984375
2023-01-17,760.0845947265625
2023-01-18,775.4782104492188
2023-01-19,752.8876342773438
2023-01-20,760.0845947265625
2023-01-23,766.281982421875
2023-01-24,762.8834838867188
2023-01-25,758.8851318359375
2023-01-26,758.4852905273438
2023-01-27,763.2832641601562
2023-01-30,773.4789428710938
2023-01-31,776.477783203125
2023-02-01,778.6768798828125
2023-02-02,800.0680541992188
2023-02-03,806.46533203125
2023-02-06,794.2703857421875
2023-02-07,780.0763549804688
2023-02-08,778.0772094726562
2023-02-09,774.2786254882812
2023-02-10,750.4885864257812
2023-02-13,763.483154296875
2023-02-14,760.6843872070312
2023-02-15,773.0792236328125
2023-02-16,768.4810791015625
2023-02-17,761.084228515625
2023-02-20,763.0833740234375
2023-02-21,752.6876831054688
2023-02-22,753.0875244140625
2023-02-23,748.8892822265625
2023-02-24,750.0887451171875
2023-02-27,754.8867797851562
