Date,JUBLINGREA.NS
2025-01-14,712.6521606445312
2025-01-15,708.5296020507812
2025-01-16,705.59912109375
2025-01-17,707.4369506835938
2025-01-20,703.7117309570312
2025-01-21,680.7149047851562
2025-01-22,662.0889892578125
2025-01-23,697.3541259765625
2025-01-24,685.2844848632812
2025-01-27,654.9366455078125
2025-01-28,654.638671875
2025-01-29,680.7645874023438
2025-01-30,695.6156616210938
2025-01-31,692.1387939453125
2025-02-01,694.2249145507812
2025-02-03,715.4598999023438
2025-02-04,718.35107421875
2025-02-05,741.5300903320312
2025-02-06,720.8932495117188
2025-02-07,733.6542358398438
2025-02-10,708.8800659179688
2025-02-11,695.9695434570312
2025-02-12,670.49755859375
2025-02-13,657.6369018554688
2025-02-14,628.4263305664062
2025-02-17,643.2310180664062
2025-02-18,642.8322143554688
2025-02-19,677.077392578125
2025-02-20,679.66943359375
2025-02-21,677.675537109375
2025-02-24,667.2076416015625
2025-02-25,682.7101440429688
2025-02-27,646.4212646484375
2025-02-28,614.3195190429688
2025-03-03,578.7783203125
2025-03-04,601.1099243164062
2025-03-05,627.7783203125
2025-03-06,656.291015625
2025-03-07,684.0560302734375
2025-03-10,669.3012084960938
2025-03-11,670.6470947265625
2025-03-12,673.8871459960938
2025-03-13,676.22998046875
2025-03-17,666.9583740234375
2025-03-18,666.9583740234375
2025-03-19,694.6735229492188
2025-03-20,702.5494384765625
2025-03-21,690.8352661132812
2025-03-24,701.3530883789062
2025-03-25,686.3489990234375
2025-03-26,671.69384765625
2025-03-27,659.6806640625
2025-03-28,647.9166870117188
2025-04-01,649.711181640625
2025-04-02,652.004150390625
2025-04-03,670.6470947265625
2025-04-04,634.5076904296875
2025-04-07,602.406005859375
2025-04-08,612.8240966796875
2025-04-09,593.9817504882812
2025-04-11,632.3642578125
2025-04-15,664.6155395507812
2025-04-16,666.210693359375
2025-04-17,658.0357055664062
2025-04-21,672.8901977539062
2025-04-22,694.3245849609375
2025-04-23,686.3988647460938
2025-04-24,677.9746704101562
2025-04-25,693.5270385742188
2025-04-28,672.2421875
2025-04-29,652.25341796875
2025-04-30,640.4893798828125
2025-05-02,691.1343994140625
2025-05-05,701.7020263671875
2025-05-06,685.2523803710938
2025-05-07,690.2371215820312
2025-05-08,680.9655151367188
2025-05-09,690.8352661132812
2025-05-12,715.4100341796875
2025-05-13,697.7640991210938
2025-05-14,687.2462768554688
2025-05-15,685.4517822265625
2025-05-16,689.4395751953125
2025-05-19,696.5677490234375
2025-05-20,673.4385375976562
2025-05-21,674.9838256835938
2025-05-22,678.5728149414062
2025-05-23,682.211669921875
2025-05-26,681.2645874023438
2025-05-27,676.0804443359375
2025-05-28,702.7488403320312
2025-05-29,705.8892211914062
2025-05-30,700.2564697265625
2025-06-02,731.8098754882812
2025-06-03,711.7711791992188
2025-06-04,729.1181030273438
2025-06-05,710.674560546875
2025-06-06,704.6430053710938
2025-06-09,704.8424072265625
2025-06-10,691.882080078125
2025-06-11,678.1242065429688
2025-06-12,679.918701171875
2025-06-13,791.1282958984375
2025-06-16,772.6847534179688
2025-06-17,722.3388671875
2025-06-18,715.0112915039062
2025-06-19,702.150634765625
2025-06-20,698.5117797851562
2025-06-23,721.8901977539062
2025-06-24,732.8068237304688
2025-06-25,737.6918334960938
2025-06-26,765.8057861328125
2025-06-27,747.5616455078125
2025-06-30,760.272705078125
2025-07-01,763.4629516601562
2025-07-02,771.1893310546875
2025-07-03,777.2208251953125
2025-07-04,785.894287109375
2025-07-07,796.2625732421875
2025-07-08,812.5626831054688
2025-07-09,799.2035522460938
2025-07-10,810.5687866210938
2025-07-11,805.0855712890625
2025-07-14,804.98583984375
2025-07-15,820.8373413085938
2025-07-16,818.4446411132812
2025-07-17,832.003173828125
2025-07-18,828.6633911132812
2025-07-21,823.1303100585938
2025-07-22,816.35107421875
2025-07-23,799.4029541015625
2025-07-24,816.7000122070312
2025-07-25,779.6500244140625
2025-07-28,788.3499755859375
2025-07-29,803.7000122070312
2025-07-30,810.5999755859375
2025-07-31,782.7000122070312
2025-08-01,754.4000244140625
2025-08-04,747.5
2025-08-05,732.7000122070312
2025-08-06,717.0
2025-08-07,708.2999877929688
2025-08-08,700.7999877929688
2025-08-11,696.6500244140625
2025-08-12,696.9000244140625
2025-08-13,698.2000122070312
2025-08-14,701.7000122070312
2025-08-18,707.3499755859375
2025-08-19,700.6500244140625
2025-08-20,702.4000244140625
2025-08-21,713.25
