Date,ETER3.SA
2017-12-21,4.049401760101318
2017-12-22,4.005386829376221
2017-12-25,4.005386829376221
2017-12-26,3.9613711833953857
2017-12-27,4.049401760101318
2017-12-28,4.049401760101318
2017-12-29,4.049401760101318
2018-01-02,4.137431621551514
2018-01-03,4.357507705688477
2018-01-04,4.577584743499756
2018-01-05,4.621598720550537
2018-01-08,4.533567905426025
2018-01-09,4.401523590087891
2018-01-10,4.401523590087891
2018-01-11,4.533567905426025
2018-01-12,4.401523590087891
2018-01-15,4.533567905426025
2018-01-16,4.489553928375244
2018-01-17,4.489553928375244
2018-01-18,4.401523590087891
2018-01-19,4.357507705688477
2018-01-22,4.313493251800537
2018-01-23,4.401523590087891
2018-01-24,4.445537567138672
2018-01-25,4.445537567138672
2018-01-26,4.445537567138672
2018-01-29,4.401523590087891
2018-01-30,4.445537567138672
2018-01-31,4.401523590087891
2018-02-01,4.489553928375244
2018-02-02,4.401523590087891
2018-02-05,4.401523590087891
2018-02-06,4.445537567138672
2018-02-07,4.357507705688477
2018-02-08,4.357507705688477
2018-02-09,4.313493251800537
2018-02-14,4.313493251800537
2018-02-15,4.269476890563965
2018-02-16,4.357507705688477
2018-02-19,4.269476890563965
2018-02-20,4.181447505950928
2018-02-21,4.225461483001709
2018-02-22,4.181447505950928
2018-02-23,4.0934157371521
2018-02-26,4.137431621551514
2018-02-27,4.269476890563965
2018-02-28,4.577584743499756
2018-03-01,4.313493251800537
2018-03-02,4.313493251800537
2018-03-05,4.269476890563965
2018-03-06,4.313493251800537
2018-03-07,4.313493251800537
2018-03-08,4.401523590087891
2018-03-09,4.401523590087891
2018-03-12,4.401523590087891
2018-03-13,4.445537567138672
2018-03-14,4.313493251800537
2018-03-15,4.401523590087891
2018-03-16,4.357507705688477
2018-03-19,4.357507705688477
2018-03-20,4.049401760101318
2018-03-21,3.6092488765716553
2018-03-22,3.7853095531463623
2018-03-23,3.7853095531463623
2018-03-26,3.7853095531463623
2018-03-27,3.7412948608398438
2018-03-28,3.6972789764404297
2018-03-29,3.7412948608398438
2018-04-02,3.6972789764404297
2018-04-03,3.653264045715332
2018-04-04,3.5652337074279785
2018-04-05,3.5652337074279785
2018-04-06,3.5652337074279785
2018-04-09,3.5212182998657227
2018-04-10,3.5212182998657227
2018-04-11,3.477203369140625
2018-04-12,3.3011419773101807
2018-04-13,3.1250815391540527
2018-04-16,3.037050724029541
2018-04-17,3.3011419773101807
2018-04-18,3.257127046585083
2018-04-19,3.0810656547546387
2018-04-20,3.0810656547546387
2018-04-23,3.1250815391540527
2018-04-24,3.1250815391540527
2018-04-25,3.1690967082977295
2018-04-26,3.257127046585083
2018-04-27,3.1690967082977295
2018-04-30,3.1250815391540527
2018-05-02,3.1690967082977295
2018-05-03,3.0810656547546387
2018-05-04,3.0810656547546387
2018-05-07,3.0810656547546387
2018-05-08,3.0810656547546387
2018-05-09,3.0810656547546387
2018-05-10,3.037050724029541
2018-05-11,3.0810656547546387
2018-05-14,3.037050724029541
2018-05-15,3.037050724029541
2018-05-16,3.037050724029541
2018-05-17,3.0810656547546387
2018-05-18,2.9930360317230225
2018-05-21,2.9050049781799316
2018-05-22,2.7289443016052246
2018-05-23,2.5968985557556152
2018-05-24,2.420837163925171
2018-05-25,2.1127307415008545
2018-05-28,2.1127307415008545
2018-05-29,2.024700164794922
2018-05-30,1.9806851148605347
2018-06-01,1.7606091499328613
2018-06-04,1.804624080657959
2018-06-05,1.6725789308547974
2018-06-06,1.6725789308547974
2018-06-07,1.6285631656646729
2018-06-08,1.6725789308547974
2018-06-11,1.6285631656646729
2018-06-12,1.6725789308547974
2018-06-13,1.8486392498016357
2018-06-14,1.804624080657959
2018-06-15,1.9366700649261475
2018-06-18,1.9806851148605347
2018-06-19,2.0687153339385986
2018-06-20,2.420837163925171
2018-06-21,2.6849284172058105
2018-06-22,2.5088682174682617
2018-06-25,2.288792371749878
2018-06-26,2.244776487350464
2018-06-27,2.3328073024749756
2018-06-28,2.3328073024749756
2018-06-29,2.3328073024749756
2018-07-02,2.288792371749878
2018-07-03,2.288792371749878
2018-07-04,2.376821994781494
2018-07-05,2.81697416305542
2018-07-06,2.9490206241607666
2018-07-10,2.9490206241607666
2018-07-11,3.2131118774414062
2018-07-12,3.6092488765716553
2018-07-13,3.6092488765716553
2018-07-16,3.6092488765716553
2018-07-17,3.4331881999969482
2018-07-18,3.257127046585083
2018-07-19,3.257127046585083
2018-07-20,3.257127046585083
2018-07-23,3.1690967082977295
2018-07-24,3.2131118774414062
2018-07-25,3.1690967082977295
2018-07-26,3.1250815391540527
2018-07-27,2.9490206241607666
2018-07-30,3.037050724029541
2018-07-31,2.7729597091674805
2018-08-01,2.6849284172058105
2018-08-02,2.9490206241607666
2018-08-03,2.9050049781799316
2018-08-06,2.81697416305542
2018-08-07,2.860989570617676
2018-08-08,2.81697416305542
2018-08-09,2.7289443016052246
2018-08-10,2.7289443016052246
2018-08-13,2.7289443016052246
2018-08-14,2.7289443016052246
2018-08-15,2.640913486480713
2018-08-16,2.5528831481933594
2018-08-17,2.5968985557556152
2018-08-20,2.5968985557556152
2018-08-21,2.640913486480713
2018-08-22,2.5528831481933594
2018-08-23,2.5088682174682617
2018-08-24,2.5088682174682617
2018-08-27,2.420837163925171
2018-08-28,2.420837163925171
2018-08-29,2.4648520946502686
2018-08-30,2.376821994781494
2018-08-31,2.420837163925171
2018-09-03,2.420837163925171
2018-09-04,2.376821994781494
2018-09-05,2.376821994781494
2018-09-06,2.3328073024749756
2018-09-10,2.376821994781494
2018-09-11,2.288792371749878
2018-09-12,2.3328073024749756
2018-09-13,2.244776487350464
2018-09-14,2.200761556625366
2018-09-17,2.288792371749878
2018-09-18,2.288792371749878
2018-09-19,2.200761556625366
2018-09-20,2.420837163925171
2018-09-21,2.420837163925171
2018-09-24,2.420837163925171
2018-09-25,2.288792371749878
2018-09-26,2.1567466259002686
2018-09-27,2.200761556625366
2018-09-28,2.200761556625366
2018-10-01,2.200761556625366
2018-10-02,2.1567466259002686
2018-10-03,2.1567466259002686
2018-10-04,2.1567466259002686
2018-10-05,2.0687153339385986
2018-10-08,2.1567466259002686
2018-10-09,2.1567466259002686
2018-10-10,2.0687153339385986
2018-10-11,2.0687153339385986
2018-10-15,2.1567466259002686
2018-10-16,2.244776487350464
2018-10-17,2.288792371749878
2018-10-18,2.244776487350464
2018-10-19,2.244776487350464
2018-10-22,2.288792371749878
2018-10-23,2.9050049781799316
2018-10-24,2.7289443016052246
2018-10-25,2.5088682174682617
2018-10-26,2.420837163925171
2018-10-29,2.420842170715332
2018-10-30,2.3034679889678955
2018-10-31,2.266788959503174
2018-11-01,2.340148448944092
2018-11-05,2.3694911003112793
2018-11-06,2.3474833965301514
2018-11-07,2.2961323261260986
2018-11-08,2.2594525814056396
2018-11-09,2.0760562419891357
2018-11-12,2.0320398807525635
2018-11-13,1.907330870628357
2018-11-14,1.8339710235595703
2018-11-16,1.877987027168274
2018-11-19,2.0613839626312256
2018-11-21,2.0907275676727295
2018-11-22,2.039376974105835
2018-11-23,2.0173685550689697
2018-11-26,2.039376974105835
2018-11-27,2.0320398807525635
2018-11-28,2.0320398807525635
2018-11-29,2.010033369064331
2018-11-30,2.0173685550689697
2018-12-03,1.9953608512878418
2018-12-04,1.9880249500274658
2018-12-05,1.9586814641952515
2018-12-06,1.907330870628357
2018-12-07,1.877987027168274
2018-12-10,1.8339710235595703
2018-12-11,1.8486435413360596
2018-12-12,1.8486435413360596
2018-12-13,1.8486435413360596
2018-12-14,1.9146661758422852
2018-12-17,1.9586814641952515
2018-12-18,2.0026967525482178
2018-12-19,2.010033369064331
2018-12-20,2.0173685550689697
2018-12-21,2.0173685550689697
2018-12-26,1.973353385925293
2018-12-27,2.0760562419891357
2018-12-28,2.054048538208008
2019-01-02,2.186093807220459
2019-01-03,2.27412486076355
2019-01-04,2.5308804512023926
2019-01-07,2.2961323261260986
2019-01-08,2.3108043670654297
2019-01-09,2.281461000442505
2019-01-10,2.1934292316436768
2019-01-11,2.266788959503174
2019-01-14,2.420842170715332
2019-01-15,2.428178071975708
2019-01-16,2.3254754543304443
2019-01-17,2.340148448944092
2019-01-18,2.340148448944092
2019-01-21,2.3108043670654297
2019-01-22,2.27412486076355
2019-01-23,2.27412486076355
2019-01-24,2.2594525814056396
2019-01-28,2.2007648944854736
2019-01-29,2.2521166801452637
2019-01-30,2.2301089763641357
2019-01-31,2.2007648944854736
2019-02-01,2.2007648944854736
2019-02-04,2.2594525814056396
2019-02-05,2.1420791149139404
2019-02-06,2.0980632305145264
2019-02-07,2.1127355098724365
2019-02-08,2.127406597137451
2019-02-11,2.0687193870544434
2019-02-12,2.0980632305145264
2019-02-13,2.0833916664123535
2019-02-14,2.0320398807525635
2019-02-15,2.0467123985290527
2019-02-18,2.054048538208008
2019-02-19,2.0467123985290527
2019-02-20,2.0247042179107666
2019-02-21,1.973353385925293
2019-02-22,2.0247042179107666
2019-02-25,2.0173685550689697
2019-02-26,2.0173685550689697
2019-02-27,2.0247042179107666
2019-02-28,2.010033369064331
2019-03-01,2.0173685550689697
2019-03-06,1.9806896448135376
2019-03-07,2.0173685550689697
2019-03-08,2.039376974105835
2019-03-11,2.054048538208008
2019-03-12,2.0687193870544434
2019-03-13,1.973353385925293
2019-03-14,1.9953608512878418
2019-03-15,2.010033369064331
2019-03-18,1.9953608512878418
2019-03-19,1.9586814641952515
2019-03-20,1.9660165309906006
2019-03-21,1.9220019578933716
2019-03-22,1.877987027168274
2019-03-25,1.8046276569366455
2019-03-26,1.7532767057418823
2019-03-27,1.6505743265151978
2019-03-28,1.6138951778411865
2019-03-29,1.5185281038284302
2019-04-01,1.4818488359451294
2019-04-02,1.5038560628890991
2019-04-03,1.4891844987869263
2019-04-04,1.4818488359451294
2019-04-05,1.4818488359451294
2019-04-08,1.4891844987869263
2019-04-09,1.4818488359451294
2019-04-10,1.4891844987869263
2019-04-11,1.4745134115219116
2019-04-12,1.4818488359451294
2019-04-15,1.4891844987869263
2019-04-16,1.4525052309036255
2019-04-17,1.459841012954712
2019-04-18,1.4525052309036255
2019-04-22,1.4084904193878174
2019-04-23,1.4158258438110352
2019-04-24,1.4231617450714111
2019-04-25,1.4451695680618286
2019-04-26,1.4671767950057983
2019-04-29,1.6725823879241943
