Date,MAERSK-B.CO
2019-06-11,4629.12548828125
2019-06-12,4549.40087890625
2019-06-13,4572.17822265625
2019-06-14,4592.42626953125
2019-06-17,4694.9306640625
2019-06-18,4813.88623046875
2019-06-19,4958.150390625
2019-06-20,5060.65380859375
2019-06-21,5072.04345703125
2019-06-24,5044.20263671875
2019-06-25,4954.353515625
2019-06-26,5016.36279296875
2019-06-27,5030.28271484375
2019-06-28,5151.7685546875
2019-07-01,5104.94580078125
2019-07-02,5061.919921875
2019-07-03,5107.47705078125
2019-07-04,5112.5390625
2019-07-05,5035.34423828125
2019-07-08,4961.9462890625
2019-07-09,4855.646484375
2019-07-10,4889.814453125
2019-07-11,4891.080078125
2019-07-12,4872.09765625
2019-07-15,4923.982421875
2019-07-16,4988.521484375
2019-07-17,4842.99169921875
2019-07-18,4782.24853515625
2019-07-19,4806.29296875
2019-07-22,4811.35498046875
2019-07-23,4964.47802734375
2019-07-24,4913.8583984375
2019-07-25,4964.47802734375
2019-07-26,4929.04443359375
2019-07-29,4903.7353515625
2019-07-30,4779.7177734375
2019-07-31,4801.23046875
2019-08-01,4870.83251953125
2019-08-02,4639.24951171875
2019-08-05,4415.259765625
2019-08-06,4450.693359375
2019-08-07,4441.83447265625
2019-08-08,4513.966796875
2019-08-09,4436.77294921875
2019-08-12,4403.8701171875
2019-08-13,4441.83447265625
2019-08-14,4416.52490234375
2019-08-15,4365.90625
2019-08-16,4624.06396484375
2019-08-19,4721.50537109375
2019-08-20,4659.4970703125
2019-08-21,4735.42578125
2019-08-22,4763.26611328125
2019-08-23,4617.736328125
2019-08-26,4551.9306640625
2019-08-27,4562.05517578125
2019-08-28,4519.02880859375
2019-08-29,4556.99365234375
2019-08-30,4567.1171875
2019-09-02,4498.78125
2019-09-03,4539.27587890625
2019-09-04,4663.29345703125
2019-09-05,4837.93017578125
2019-09-06,4815.15087890625
2019-09-09,4955.619140625
2019-09-10,4967.0087890625
2019-09-11,5080.90185546875
2019-09-12,5036.6103515625
2019-09-13,5251.74169921875
2019-09-16,5078.37060546875
2019-09-17,5039.14111328125
2019-09-18,4929.04443359375
2019-09-19,4935.37158203125
2019-09-20,4955.619140625
2019-09-23,4891.080078125
2019-09-24,4872.09765625
2019-09-25,4793.63818359375
2019-09-26,4829.0712890625
2019-09-27,4910.06201171875
2019-09-30,4901.20361328125
2019-10-01,4802.49609375
2019-10-02,4713.9130859375
2019-10-03,4651.90380859375
2019-10-04,4674.68310546875
2019-10-07,4708.85107421875
2019-10-08,4675.94873046875
2019-10-09,4730.36376953125
2019-10-10,4845.5224609375
2019-10-11,5008.76953125
2019-10-14,4982.1943359375
2019-10-15,5106.21142578125
2019-10-16,5077.10546875
2019-10-17,5036.6103515625
2019-10-18,5044.20263671875
2019-10-21,5435.236328125
2019-10-22,5309.95361328125
2019-10-23,5351.71484375
2019-10-24,5304.89208984375
2019-10-25,5411.19189453125
2019-10-28,5520.02294921875
2019-10-29,5540.27099609375
2019-10-30,5442.8291015625
2019-10-31,5402.333984375
2019-11-01,5552.92578125
2019-11-04,5619.99609375
2019-11-05,5631.3857421875
2019-11-06,5637.71337890625
2019-11-07,5789.5703125
2019-11-08,5759.19921875
2019-11-11,5685.80078125
2019-11-12,5803.49072265625
2019-11-13,5713.64208984375
2019-11-14,5725.03125
2019-11-15,6055.32177734375
2019-11-18,6099.61376953125
2019-11-19,6078.099609375
2019-11-20,6066.7109375
2019-11-21,5970.5341796875
2019-11-22,5988.25048828125
2019-11-25,5894.6044921875
2019-11-26,5933.83544921875
2019-11-27,5931.30419921875
2019-11-28,6043.93212890625
2019-11-29,5997.10986328125
2019-12-02,6019.8876953125
2019-12-03,5935.1005859375
2019-12-04,5943.958984375
2019-12-05,6113.53369140625
2019-12-06,6374.85546875
2019-12-09,6390.673828125
2019-12-10,6390.673828125
2019-12-11,6349.54541015625
2019-12-12,6523.5498046875
2019-12-13,6365.3642578125
2019-12-16,6441.29296875
2019-12-17,6310.94775390625
2019-12-18,6178.07275390625
2019-12-19,6088.22412109375
2019-12-20,6048.99365234375
2019-12-23,6090.75439453125
2019-12-27,6157.82470703125
2019-12-30,6079.36572265625
2020-01-02,6109.7373046875
2020-01-03,5980.65771484375
2020-01-06,5860.43798828125
2020-01-07,5984.4541015625
2020-01-08,5884.4814453125
2020-01-09,5878.15380859375
2020-01-10,5716.1728515625
2020-01-13,5723.765625
2020-01-14,5695.92529296875
2020-01-15,5488.38671875
2020-01-16,5433.970703125
2020-01-17,5468.138671875
2020-01-20,5490.91748046875
2020-01-21,5436.50146484375
2020-01-22,5378.28955078125
2020-01-23,5341.5908203125
2020-01-24,5455.48388671875
2020-01-27,5245.41455078125
2020-01-28,5231.49365234375
2020-01-29,5254.27294921875
2020-01-30,5093.55615234375
2020-01-31,5120.1318359375
2020-02-03,5073.30908203125
2020-02-04,5265.662109375
2020-02-05,5378.28955078125
2020-02-06,5315.015625
2020-02-07,5270.72412109375
2020-02-10,5180.875
2020-02-11,5397.27197265625
2020-02-12,5379.55517578125
2020-02-13,5378.28955078125
2020-02-14,5428.9091796875
2020-02-17,5364.36962890625
2020-02-18,5327.6708984375
2020-02-19,5417.52001953125
2020-02-20,5206.1845703125
2020-02-21,5128.99072265625
2020-02-24,4842.99169921875
2020-02-25,4703.7890625
2020-02-26,4650.63916015625
2020-02-27,4382.35693359375
2020-02-28,4283.6494140625
2020-03-02,4239.357421875
2020-03-03,4296.30419921875
2020-03-04,4230.49951171875
2020-03-05,4203.92431640625
2020-03-06,4073.579833984375
2020-03-09,3938.173095703125
2020-03-10,4017.898681640625
2020-03-11,4078.6416015625
2020-03-12,3655.971923828125
2020-03-13,3848.324462890625
2020-03-16,3778.723388671875
2020-03-17,3936.908447265625
2020-03-18,3516.76904296875
2020-03-19,3185.212646484375
2020-03-20,3412.999267578125
2020-03-23,3195.3369140625
2020-03-24,3590.515380859375
2020-03-25,3694.8525390625
2020-03-26,3945.262451171875
2020-03-27,3782.2353515625
2020-03-30,3793.97314453125
2020-03-31,3972.65087890625
2020-04-01,3917.8740234375
2020-04-02,3786.148193359375
2020-04-03,3775.71435546875
2020-04-06,4146.11279296875
2020-04-07,4352.1787109375
2020-04-08,4238.71240234375
2020-04-14,4303.9228515625
2020-04-15,4032.645263671875
2020-04-16,4095.248291015625
2020-04-17,4271.3173828125
2020-04-20,4216.5400390625
2020-04-21,4104.3779296875
2020-04-22,4286.9677734375
2020-04-23,4202.19384765625
2020-04-24,4159.15478515625
2020-04-27,4174.8056640625
2020-04-28,4272.6220703125
2020-04-29,4511.2939453125
2020-04-30,4414.78173828125
2020-05-01,4303.9228515625
2020-05-04,3993.5185546875
2020-05-05,4148.720703125
2020-05-06,4099.16064453125
2020-05-07,4134.37451171875
2020-05-11,4217.8447265625
2020-05-12,4294.79345703125
2020-05-13,4045.68798828125
2020-05-14,4048.2958984375
2020-05-15,4196.97705078125
2020-05-18,4448.69140625
2020-05-19,4519.119140625
2020-05-20,4499.55615234375
2020-05-25,4526.9443359375
2020-05-26,4555.63720703125
2020-05-27,4403.0439453125
2020-05-28,4290.88037109375
2020-05-29,4271.3173828125
2020-06-02,4559.55029296875
2020-06-03,4912.99365234375
2020-06-04,4899.951171875
2020-06-08,5263.828125
2020-06-09,5154.27392578125
2020-06-10,5082.54150390625
2020-06-11,4761.7041015625
2020-06-12,4916.90625
2020-06-15,4897.34228515625
2020-06-16,4987.333984375
2020-06-17,5347.29833984375
2020-06-18,5315.9970703125
2020-06-19,5222.09326171875
2020-06-22,5074.71630859375
2020-06-23,5102.10498046875
2020-06-24,4958.64111328125
2020-06-25,4975.595703125
2020-06-26,4958.64111328125
2020-06-29,4982.1171875
2020-06-30,5039.50244140625
2020-07-01,5076.0205078125
2020-07-02,5209.05126953125
2020-07-03,5216.87646484375
2020-07-06,5438.59326171875
2020-07-07,5368.166015625
2020-07-08,5309.4755859375
2020-07-09,5226.00634765625
2020-07-10,5335.56005859375
2020-07-13,5345.994140625
2020-07-14,5338.1689453125
2020-07-15,5459.4609375
2020-07-16,5479.0244140625
2020-07-17,5499.8916015625
2020-07-20,5528.5849609375
2020-07-21,5557.27783203125
2020-07-22,5524.67236328125
2020-07-23,5516.8466796875
2020-07-24,5471.19873046875
2020-07-27,5416.421875
2020-07-28,5405.98828125
2020-07-29,5441.2021484375
2020-07-30,5339.47314453125
2020-07-31,5266.4365234375
2020-08-03,5416.421875
2020-08-04,5497.28369140625
2020-08-05,5651.181640625
2020-08-06,5661.61474609375
2020-08-07,5705.95849609375
2020-08-10,5724.2177734375
2020-08-11,5925.06689453125
2020-08-12,5925.06689453125
2020-08-13,5943.32666015625
2020-08-14,5865.0732421875
2020-08-17,6101.13720703125
2020-08-18,6067.2275390625
2020-08-19,6369.806640625
2020-08-20,6415.45361328125
2020-08-21,6150.69677734375
2020-08-24,6122.0048828125
2020-08-25,6125.9169921875
2020-08-26,6277.2060546875
2020-08-27,6159.82763671875
2020-08-28,6251.1220703125
2020-08-31,6236.77587890625
2020-09-01,6301.986328125
2020-09-02,6334.59228515625
2020-09-03,6367.197265625
2020-09-04,6264.1640625
2020-09-07,6338.5048828125
2020-09-08,6354.1552734375
2020-09-09,6476.751953125
2020-09-10,6570.00390625
2020-09-11,6162.435546875
2020-09-14,6292.85693359375
2020-09-15,6161.130859375
2020-09-16,6251.1220703125
2020-09-17,6322.85400390625
2020-09-18,6238.07958984375
2020-09-21,5973.3232421875
2020-09-22,6285.03173828125
2020-09-23,6347.63427734375
2020-09-24,6202.8662109375
2020-09-25,6312.42041015625
2020-09-28,6352.85107421875
2020-09-29,6537.3984375
2020-09-30,6573.26416015625
2020-10-01,6671.08056640625
2020-10-02,6489.7939453125
2020-10-05,6622.17236328125
2020-10-06,6592.828125
2020-10-07,6775.41845703125
2020-10-08,6713.46826171875
2020-10-09,6775.41845703125
2020-10-12,6958.00927734375
2020-10-13,6941.70703125
2020-10-14,7111.25390625
2020-10-15,6971.0517578125
2020-10-16,6958.00927734375
2020-10-19,6984.09423828125
2020-10-20,6879.755859375
2020-10-21,6716.728515625
2020-10-22,6687.3837890625
2020-10-23,6706.9462890625
2020-10-26,6530.876953125
2020-10-27,6618.91259765625
2020-10-28,6390.67333984375
2020-10-29,6504.14013671875
2020-10-30,6658.03857421875
2020-11-02,6775.41845703125
2020-11-03,6788.4599609375
2020-11-04,6856.931640625
2020-11-05,6879.755859375
2020-11-06,7072.1279296875
2020-11-09,7023.22021484375
2020-11-10,7013.4384765625
2020-11-11,7111.25390625
2020-11-12,7261.240234375
2020-11-13,7407.96484375
2020-11-16,7434.04931640625
2020-11-17,7522.08349609375
2020-11-18,7450.35107421875
2020-11-19,7424.26708984375
2020-11-20,7714.4560546875
2020-11-23,7799.22998046875
2020-11-24,8089.41845703125
2020-11-25,8066.5947265625
2020-11-26,8157.89013671875
2020-11-27,8095.9404296875
2020-11-30,8304.615234375
2020-12-01,8232.8828125
2020-12-02,8014.42626953125
2020-12-03,8063.333984375
2020-12-04,8275.2705078125
2020-12-07,8285.052734375
2020-12-08,8386.12890625
2020-12-09,8347.0029296875
2020-12-10,8337.220703125
2020-12-11,8500.248046875
2020-12-14,8793.697265625
2020-12-15,8937.1611328125
2020-12-16,9051.28125
2020-12-17,8852.3876953125
2020-12-18,9204.525390625
2020-12-21,8976.2890625
2020-12-22,8881.732421875
2020-12-23,8966.5068359375
2020-12-28,8933.900390625
2020-12-29,8966.5068359375
2020-12-30,8865.4296875
2021-01-04,8917.59765625
2021-01-05,8966.5068359375
2021-01-06,8930.6396484375
2021-01-07,9116.4912109375
2021-01-08,9432.7646484375
2021-01-11,9400.16015625
2021-01-12,9716.4326171875
2021-01-13,9674.0458984375
2021-01-14,9830.55078125
2021-01-15,9680.56640625
2021-01-18,9863.1572265625
2021-01-19,9882.7197265625
2021-01-20,9892.501953125
2021-01-21,9703.3916015625
2021-01-22,9347.9912109375
2021-01-25,8907.8154296875
2021-01-26,8624.1484375
2021-01-27,8216.5810546875
2021-01-28,8330.7001953125
2021-01-29,8294.833984375
2021-02-01,8751.310546875
2021-02-02,8679.578125
2021-02-03,8849.1259765625
2021-02-04,8542.634765625
2021-02-05,8744.7890625
2021-02-08,8689.3603515625
2021-02-09,8744.7890625
2021-02-10,8148.10888671875
2021-02-11,8379.6083984375
2021-02-12,8262.2275390625
2021-02-15,8122.0244140625
2021-02-16,8033.98974609375
2021-02-17,8275.2705078125
2021-02-18,8066.5947265625
2021-02-19,8366.5654296875
2021-02-22,8386.12890625
2021-02-23,8425.255859375
2021-02-24,9002.3720703125
2021-02-25,8950.2041015625
2021-02-26,8633.9306640625
2021-03-01,8986.0693359375
2021-03-02,8953.46484375
2021-03-03,8868.689453125
2021-03-04,8741.5283203125
2021-03-05,8770.873046875
2021-03-08,8611.1064453125
2021-03-09,9054.5419921875
2021-03-10,9077.365234375
2021-03-11,9305.603515625
2021-03-12,9194.7451171875
2021-03-15,9194.7451171875
2021-03-16,9292.5615234375
2021-03-17,9491.4541015625
2021-03-18,9801.20703125
2021-03-19,9784.904296875
2021-03-22,9667.5244140625
2021-03-23,9028.45703125
2021-03-24,9105.2802734375
2021-03-25,9155.3828125
2021-03-26,9683.1279296875
2021-03-29,9519.4609375
2021-03-30,9803.3740234375
2021-03-31,9843.4560546875
2021-04-06,9870.177734375
2021-04-07,10067.24609375
2021-04-08,10083.947265625
2021-04-09,10160.771484375
2021-04-12,9953.681640625
2021-04-13,10073.9267578125
2021-04-14,9790.013671875
2021-04-15,9893.55859375
2021-04-16,10220.8955078125
2021-04-19,10167.451171875
2021-04-20,9950.3408203125
2021-04-21,10090.626953125
2021-04-22,9930.30078125
2021-04-23,10134.0498046875
2021-04-26,10354.5009765625
2021-04-27,10254.296875
2021-04-28,10357.8408203125
2021-04-29,10267.6572265625
2021-05-03,10114.0087890625
2021-05-04,10013.8046875
2021-05-05,10708.5576171875
2021-05-06,10832.142578125
2021-05-07,10678.4970703125
2021-05-10,10989.1318359375
2021-05-11,10554.9111328125
2021-05-12,10357.8408203125
2021-05-17,10401.2626953125
2021-05-18,10922.328125
2021-05-19,10852.1845703125
2021-05-20,11146.1181640625
2021-05-21,11423.3525390625
2021-05-25,11376.5908203125
2021-05-26,11219.6015625
2021-05-27,11176.1806640625
2021-05-28,11266.365234375
2021-05-31,11242.9833984375
2021-06-01,11563.638671875
2021-06-02,11730.6474609375
2021-06-03,11941.078125
2021-06-04,12071.34375
2021-06-07,12245.0322265625
2021-06-08,12021.2412109375
2021-06-09,12218.310546875
2021-06-10,12305.1552734375
2021-06-11,12245.0322265625
2021-06-14,12251.7119140625
2021-06-15,12298.4755859375
2021-06-16,12238.3515625
2021-06-17,11997.8603515625
2021-06-18,11887.6337890625
2021-06-21,12121.4462890625
2021-06-22,12091.3837890625
2021-06-23,11931.0576171875
2021-06-24,12111.42578125
2021-06-25,12191.58984375
2021-06-28,11991.1796875
2021-06-29,12118.1064453125
2021-06-30,12041.2822265625
2021-07-01,12128.126953125
2021-07-02,12148.16796875
2021-07-05,12298.4755859375
2021-07-06,12231.671875
2021-07-07,12308.4951171875
2021-07-08,12074.68359375
2021-07-09,12054.642578125
2021-07-12,12104.744140625
2021-07-13,11867.59375
2021-07-14,11907.67578125
2021-07-15,11516.876953125
2021-07-16,11583.6806640625
2021-07-19,11413.33203125
2021-07-20,11393.2919921875
2021-07-21,11523.556640625
2021-07-22,11493.49609375
2021-07-23,11610.40234375
2021-07-26,11677.2041015625
2021-07-27,11700.5859375
2021-07-28,11416.6728515625
2021-07-29,11423.3525390625
2021-07-30,11633.7822265625
2021-08-02,11844.212890625
2021-08-03,11607.0615234375
2021-08-04,11697.24609375
2021-08-05,11566.978515625
2021-08-06,11600.3818359375
2021-08-09,11764.048828125
2021-08-10,11964.458984375
2021-08-11,12361.9375
2021-08-12,12726.0146484375
2021-08-13,12435.4208984375
2021-08-16,12355.2578125
2021-08-17,12515.5849609375
2021-08-18,12559.0068359375
2021-08-19,12281.7744140625
2021-08-20,11921.037109375
2021-08-23,12014.5615234375
2021-08-24,11774.0693359375
2021-08-25,11750.6884765625
2021-08-26,11994.51953125
2021-08-27,12061.3232421875
2021-08-30,12231.671875
2021-08-31,11937.7373046875
2021-09-01,11961.1181640625
2021-09-02,12191.58984375
2021-09-03,12435.4208984375
2021-09-06,12839.580078125
2021-09-07,13026.630859375
2021-09-08,12715.9951171875
2021-09-09,13039.990234375
2021-09-10,12933.10546875
2021-09-13,12772.77734375
2021-09-14,12996.568359375
2021-09-15,13303.86328125
2021-09-16,13257.099609375
2021-09-17,13086.7529296875
2021-09-20,12455.4619140625
2021-09-21,12685.9345703125
2021-09-22,12896.36328125
2021-09-23,13193.638671875
2021-09-24,12926.4248046875
2021-09-27,12562.34765625
2021-09-28,12341.896484375
2021-09-29,12335.216796875
2021-09-30,11613.7421875
2021-10-01,11540.2578125
2021-10-04,10935.6884765625
2021-10-05,11423.3525390625
2021-10-06,11373.25
2021-10-07,11670.5234375
2021-10-08,11643.802734375
2021-10-11,11446.7333984375
2021-10-12,11627.1025390625
2021-10-13,11627.1025390625
2021-10-14,11065.9560546875
2021-10-15,11022.533203125
2021-10-18,11202.9013671875
2021-10-19,11673.8642578125
2021-10-20,11677.2041015625
2021-10-21,11814.1513671875
2021-10-22,12044.6220703125
2021-10-25,12355.2578125
2021-10-26,12502.2236328125
2021-10-27,12438.7607421875
2021-10-28,12295.134765625
2021-10-29,12422.060546875
2021-11-01,12862.9619140625
2021-11-02,13313.8837890625
2021-11-03,13841.62890625
2021-11-04,13380.6865234375
2021-11-05,12963.16796875
2021-11-08,13116.8134765625
2021-11-09,13447.490234375
2021-11-10,13029.970703125
2021-11-11,13323.904296875
2021-11-12,13414.08984375
2021-11-15,13220.359375
2021-11-16,13043.330078125
2021-11-17,13173.59765625
2021-11-18,12949.8056640625
2021-11-19,13247.080078125
2021-11-22,13080.0732421875
2021-11-23,12685.9345703125
2021-11-24,12806.1796875
2021-11-25,12812.859375
2021-11-26,12832.900390625
2021-11-29,13133.5146484375
2021-11-30,13210.337890625
2021-12-01,13400.728515625
2021-12-02,13283.822265625
2021-12-03,13387.3681640625
2021-12-06,13307.203125
2021-12-07,13774.826171875
2021-12-08,14148.923828125
2021-12-09,14376.0546875
2021-12-10,14162.28515625
2021-12-13,14295.8916015625
2021-12-14,14035.357421875
2021-12-15,14382.736328125
2021-12-16,14810.2744140625
2021-12-17,14623.2275390625
2021-12-20,14903.80078125
2021-12-21,14903.80078125
2021-12-22,15030.7265625
2021-12-23,15217.775390625
2021-12-27,15591.8740234375
2021-12-28,15638.638671875
2021-12-29,15798.9638671875
2021-12-30,15665.359375
2022-01-03,16099.578125
2022-01-04,16219.8232421875
2022-01-05,16360.1123046875
2022-01-06,15845.7265625
2022-01-07,16046.134765625
2022-01-10,15565.1533203125
2022-01-11,15618.59765625
2022-01-12,16239.865234375
2022-01-13,16567.201171875
2022-01-14,15832.3671875
2022-01-17,15177.6943359375
2022-01-18,15324.6611328125
2022-01-19,14910.48046875
2022-01-20,15391.4638671875
2022-01-21,15137.6123046875
2022-01-24,14696.7109375
2022-01-25,14816.9560546875
2022-01-26,15331.341796875
2022-01-27,15631.95703125
2022-01-28,15391.4638671875
2022-01-31,15812.3251953125
2022-02-01,15618.59765625
2022-02-02,15852.40625
2022-02-03,15651.998046875
2022-02-04,14649.9482421875
2022-02-07,14810.2744140625
2022-02-08,14489.6201171875
2022-02-09,15538.4326171875
2022-02-10,15545.1123046875
2022-02-11,15651.998046875
2022-02-14,15130.9326171875
2022-02-15,15444.9072265625
2022-02-16,15484.98828125
2022-02-17,15611.916015625
2022-02-18,15324.6611328125
2022-02-21,14910.48046875
2022-02-22,15077.4892578125
2022-02-23,14623.2275390625
2022-02-24,13961.8740234375
2022-02-25,14356.015625
2022-02-28,14042.0390625
2022-03-01,13781.5068359375
2022-03-02,14295.8916015625
2022-03-03,14576.4658203125
2022-03-04,14128.8828125
2022-03-07,13420.76953125
2022-03-08,12986.548828125
2022-03-09,13687.9814453125
2022-03-10,13694.662109375
2022-03-11,14416.13671875
2022-03-14,15311.30078125
2022-03-15,15498.3486328125
2022-03-16,16651.3671875
2022-03-17,16958.33984375
2022-03-18,17130.54296875
2022-03-21,17340.18359375
2022-03-22,17055.671875
2022-03-23,16861.0078125
2022-03-24,15977.5263671875
2022-03-25,15296.197265625
2022-03-28,15947.5771484375
2022-03-29,15296.197265625
2022-03-30,15333.6328125
2022-03-31,15251.2744140625
2022-04-01,15348.6064453125
2022-04-04,14581.177734375
2022-04-05,13944.7705078125
2022-04-06,13473.08203125
2022-04-07,13342.05859375
2022-04-08,13518.0048828125
2022-04-11,13199.802734375
2022-04-12,13211.033203125
2022-04-13,13671.490234375
2022-04-19,14371.537109375
2022-04-20,14787.072265625
2022-04-21,14704.7138671875
2022-04-22,14206.8212890625
2022-04-25,13592.8759765625
2022-04-26,14023.3857421875
2022-04-27,14700.9697265625
2022-04-28,14966.763671875
2022-04-29,15483.375
2022-05-02,15116.505859375
2022-05-03,15176.4033203125
2022-05-04,15722.9638671875
2022-05-05,16052.3974609375
2022-05-06,15730.4501953125
2022-05-09,14682.251953125
2022-05-10,15004.19921875
2022-05-11,14487.5869140625
2022-05-12,14730.9189453125
2022-05-16,14846.9697265625
2022-05-17,15475.888671875
2022-05-18,15326.1455078125
2022-05-19,14603.6376953125
2022-05-20,15498.3486328125
2022-05-23,15326.1455078125
2022-05-24,14899.37890625
2022-05-25,15198.8642578125
2022-05-30,15393.5302734375
2022-05-31,15138.9677734375
2022-06-01,15558.2470703125
2022-06-02,15902.6552734375
2022-06-03,15962.5517578125
2022-06-07,15722.9638671875
2022-06-08,14465.126953125
2022-06-09,14337.8447265625
2022-06-10,13828.720703125
2022-06-13,13727.6455078125
2022-06-14,13892.361328125
2022-06-15,13716.4140625
2022-06-16,12788.009765625
2022-06-17,12361.244140625
2022-06-20,12701.908203125
2022-06-21,13023.8544921875
2022-06-22,12649.498046875
2022-06-23,12379.9619140625
2022-06-24,12806.7275390625
2022-06-27,13076.2646484375
2022-06-28,12817.958984375
2022-06-29,12889.0859375
2022-06-30,12394.935546875
2022-07-01,12443.6025390625
2022-07-04,12469.8076171875
2022-07-05,12013.0927734375
2022-07-06,12061.759765625
2022-07-07,12919.0341796875
2022-07-08,13259.69921875
2022-07-11,12934.0087890625
2022-07-12,12802.984375
2022-07-13,12761.8046875
2022-07-14,12773.03515625
2022-07-15,13143.6494140625
2022-07-18,13832.4638671875
2022-07-19,13798.7724609375
2022-07-20,13881.1318359375
2022-07-21,13776.3115234375
2022-07-22,13622.8251953125
2022-07-25,13686.4658203125
2022-07-26,13866.15625
2022-07-27,13869.8994140625
2022-07-28,14525.0224609375
2022-07-29,14817.0205078125
2022-08-01,14794.560546875
2022-08-02,15101.5322265625
2022-08-03,15925.1162109375
2022-08-04,16494.13671875
2022-08-05,15685.5283203125
2022-08-08,15490.86328125
2022-08-09,15498.3486328125
2022-08-10,15782.8623046875
2022-08-11,15745.4267578125
2022-08-12,14996.7119140625
2022-08-15,14895.634765625
2022-08-16,15131.4794921875
2022-08-17,14787.072265625
2022-08-18,14697.2275390625
2022-08-19,14723.431640625
2022-08-22,14495.0751953125
2022-08-23,14079.5390625
2022-08-24,14131.9501953125
2022-08-25,14248.0
2022-08-26,13757.59375
2022-08-29,13604.107421875
2022-08-30,13510.5185546875
2022-08-31,13293.3916015625
2022-09-01,12851.650390625
2022-09-02,12844.1630859375
2022-09-05,12436.115234375
2022-09-06,12192.7841796875
2022-09-07,12290.1162109375
2022-09-08,12102.9384765625
2022-09-09,12151.6044921875
2022-09-12,12391.1923828125
2022-09-13,12136.630859375
2022-09-14,12054.271484375
2022-09-15,11571.3525390625
2022-09-16,10957.408203125
2022-09-19,11200.740234375
2022-09-20,11013.5615234375
2022-09-21,11088.43359375
2022-09-22,10755.255859375
2022-09-23,10358.4375
2022-09-26,10452.0263671875
2022-09-27,10781.4609375
2022-09-28,10504.4365234375
2022-09-29,9920.44140625
2022-09-30,10380.8994140625
2022-10-03,10706.5888671875
2022-10-04,11137.099609375
2022-10-05,10706.5888671875
2022-10-06,10766.486328125
2022-10-07,10519.4111328125
2022-10-10,10867.5625
2022-10-11,10541.8720703125
2022-10-12,10878.7939453125
2022-10-13,11006.0751953125
2022-10-14,11346.7392578125
2022-10-17,11391.6611328125
2022-10-18,11893.298828125
2022-10-19,11391.6611328125
2022-10-20,11679.916015625
2022-10-21,11788.4794921875
2022-10-24,11889.5546875
2022-10-25,11960.6826171875
2022-10-26,11956.939453125
2022-10-27,11721.095703125
2022-10-28,11399.1494140625
2022-10-31,11799.708984375
2022-11-01,12091.70703125
2022-11-02,11391.6611328125
2022-11-03,10725.3076171875
2022-11-04,10919.97265625
2022-11-07,11470.2763671875
2022-11-08,11724.8388671875
2022-11-09,11342.9951171875
2022-11-10,11530.1728515625
2022-11-11,11567.6083984375
2022-11-14,11548.890625
2022-11-15,11466.533203125
2022-11-16,11122.125
2022-11-17,11208.2265625
2022-11-18,11245.6630859375
2022-11-21,11152.0732421875
2022-11-22,11189.5087890625
2022-11-23,11275.611328125
2022-11-24,11316.7900390625
2022-11-25,11601.30078125
2022-11-28,11417.8671875
2022-11-29,11294.3291015625
2022-11-30,11492.7373046875
2022-12-01,11455.302734375
2022-12-02,11249.40625
2022-12-05,11346.7392578125
2022-12-06,11073.458984375
2022-12-07,11062.2275390625
2022-12-08,10773.9736328125
2022-12-09,11170.791015625
2022-12-12,10878.7939453125
2022-12-13,11065.9716796875
2022-12-14,11017.3056640625
2022-12-15,10863.8193359375
2022-12-16,11050.998046875
2022-12-19,11099.6640625
2022-12-20,11122.125
2022-12-21,11605.044921875
2022-12-22,11567.6083984375
2022-12-23,11900.7861328125
2022-12-27,12095.451171875
2022-12-28,11897.0419921875
2022-12-29,11878.32421875
2022-12-30,11694.8896484375
2023-01-02,12207.7578125
2023-01-03,11900.7861328125
2023-01-04,11736.0693359375
2023-01-05,11870.8369140625
2023-01-06,11721.095703125
2023-01-09,11578.83984375
2023-01-10,11275.611328125
2023-01-11,10991.1005859375
2023-01-12,10912.486328125
2023-01-13,10972.3828125
2023-01-16,11447.8154296875
2023-01-17,11357.9697265625
2023-01-18,11414.123046875
2023-01-19,10991.1005859375
2023-01-20,11129.6123046875
2023-01-23,11440.3271484375
2023-01-24,11350.482421875
2023-01-25,10642.94921875
2023-01-26,10803.9228515625
2023-01-27,10811.4091796875
2023-01-30,11062.2275390625
2023-01-31,11092.1767578125
2023-02-01,11436.5849609375
2023-02-02,12080.4775390625
2023-02-03,11949.4521484375
2023-02-06,11754.787109375
2023-02-07,11698.6337890625
2023-02-08,11590.0703125
2023-02-09,11792.22265625
2023-02-10,11455.302734375
2023-02-13,11384.1748046875
2023-02-14,11548.890625
2023-02-15,11425.353515625
2023-02-16,11657.4541015625
2023-02-17,11672.4287109375
2023-02-20,12043.041015625
2023-02-21,11956.939453125
2023-02-22,11721.095703125
2023-02-23,11941.96484375
2023-02-24,11949.4521484375
2023-02-27,12211.501953125
2023-02-28,12286.3720703125
2023-03-01,12683.1904296875
2023-03-02,12765.548828125
2023-03-03,12701.908203125
2023-03-06,12690.677734375
2023-03-07,12301.3466796875
2023-03-08,12170.322265625
2023-03-09,12028.0673828125
2023-03-10,11870.8369140625
2023-03-13,11646.2236328125
2023-03-14,12200.2705078125
2023-03-15,12050.5283203125
2023-03-16,11848.3759765625
2023-03-17,12005.60546875
2023-03-20,12031.810546875
2023-03-21,12211.501953125
2023-03-22,12271.3984375
2023-03-23,11975.6572265625
2023-03-24,11818.427734375
2023-03-27,11605.044921875
2023-03-28,11533.9169921875
2023-03-29,10187.361328125
2023-03-30,10449.7890625
2023-03-31,10707.9150390625
