Date,LAND.L
2019-04-15,923.8524780273438
2019-04-16,930.2321166992188
2019-04-17,912.4885864257812
2019-04-18,908.1026611328125
2019-04-23,905.3116455078125
2019-04-24,932.6243286132812
2019-04-25,930.2321166992188
2019-04-26,933.0231323242188
2019-04-29,932.2257690429688
2019-04-30,920.064453125
2019-05-01,920.263916015625
2019-05-02,927.6403198242188
2019-05-03,923.2544555664062
2019-05-07,918.0709228515625
2019-05-08,908.1026611328125
2019-05-09,909.89697265625
2019-05-10,900.3276977539062
2019-05-13,889.3624877929688
2019-05-14,876.802490234375
2019-05-15,880.1917724609375
2019-05-16,895.14404296875
2019-05-17,881.3878784179688
2019-05-20,866.4357299804688
2019-05-21,863.8439331054688
2019-05-22,845.70166015625
2019-05-23,827.5597534179688
2019-05-24,830.3506469726562
2019-05-28,828.3572387695312
2019-05-29,823.5723266601562
2019-05-30,824.1703491210938
2019-05-31,825.9646606445312
2019-06-03,827.7589721679688
2019-06-04,830.3506469726562
2019-06-05,843.110107421875
2019-06-06,840.3189697265625
2019-06-07,846.6986083984375
2019-06-10,846.4993896484375
2019-06-11,848.492919921875
2019-06-12,840.7175903320312
2019-06-13,851.0845947265625
2019-06-14,838.92333984375
2019-06-17,839.9202880859375
2019-06-18,842.3125
2019-06-19,833.9393310546875
2019-06-20,824.28515625
2019-06-21,830.0675048828125
2019-06-24,817.107177734375
2019-06-25,832.6597900390625
2019-06-26,821.8927612304688
2019-06-27,815.5121459960938
2019-06-28,830.665771484375
2019-07-01,841.432861328125
2019-07-02,847.0157470703125
2019-07-03,847.6141357421875
2019-07-04,855.5897216796875
2019-07-05,851.6019287109375
2019-07-08,849.807373046875
2019-07-09,850.2060546875
2019-07-10,835.251708984375
2019-07-11,830.2669677734375
2019-07-12,835.251708984375
2019-07-15,835.251708984375
2019-07-16,835.85009765625
2019-07-17,840.8347778320312
2019-07-18,840.0372924804688
2019-07-19,842.8287353515625
2019-07-22,832.4603271484375
2019-07-23,836.6474609375
2019-07-24,841.6322631835938
2019-07-25,841.0341186523438
2019-07-26,838.4420776367188
2019-07-29,842.62939453125
2019-07-30,822.8894653320312
2019-07-31,793.7783813476562
2019-08-01,788.5940551757812
2019-08-02,792.7813720703125
2019-08-05,771.8452758789062
2019-08-06,769.851318359375
2019-08-07,775.4341430664062
2019-08-08,778.0263671875
2019-08-09,769.4525146484375
2019-08-12,755.4951171875
2019-08-13,753.1025390625
2019-08-14,743.7310180664062
2019-08-15,733.1632690429688
2019-08-16,741.3382568359375
2019-08-19,749.114501953125
2019-08-20,737.7491455078125
2019-08-21,750.7097778320312
2019-08-22,754.2987060546875
2019-08-23,757.489013671875
2019-08-27,782.213623046875
2019-08-28,769.4525146484375
2019-08-29,772.8423461914062
2019-08-30,773.0416259765625
2019-09-02,776.2318115234375
2019-09-03,773.6397705078125
2019-09-04,772.8423461914062
2019-09-05,762.1890258789062
2019-09-06,773.5560913085938
2019-09-09,773.5560913085938
2019-09-10,798.8827514648438
2019-09-11,821.0184326171875
2019-09-12,804.067626953125
2019-09-13,829.9923706054688
2019-09-16,818.2266845703125
2019-09-17,829.79296875
2019-09-18,838.5675659179688
2019-09-19,837.570556640625
2019-09-20,844.350830078125
2019-09-23,837.570556640625
2019-09-24,827.7987670898438
2019-09-25,837.370849609375
2019-09-26,852.32763671875
2019-09-27,853.3247680664062
2019-09-30,853.9229125976562
2019-10-01,857.3131103515625
2019-10-02,829.3942260742188
2019-10-03,828.9953002929688
2019-10-04,834.18017578125
2019-10-07,840.5618286132812
2019-10-08,818.2266845703125
2019-10-09,825.4056396484375
2019-10-10,836.772705078125
2019-10-11,893.009521484375
2019-10-14,889.2206420898438
2019-10-15,943.2638549804688
2019-10-16,947.4517211914062
2019-10-17,945.45751953125
2019-10-18,958.0209350585938
2019-10-21,947.2523193359375
2019-10-22,960.2145385742188
2019-10-23,951.24072265625
2019-10-24,938.2782592773438
2019-10-25,927.1107177734375
2019-10-28,934.6888427734375
2019-10-29,938.6771850585938
2019-10-30,940.0731811523438
2019-10-31,937.28125
2019-11-01,929.5037841796875
2019-11-04,911.3563232421875
2019-11-05,913.9487915039062
2019-11-06,905.1743774414062
2019-11-07,887.8245849609375
2019-11-08,879.448974609375
2019-11-11,889.4201049804688
2019-11-12,892.8101806640625
2019-11-13,882.4403686523438
2019-11-14,897.3968505859375
2019-11-15,911.1569213867188
2019-11-18,914.7467651367188
2019-11-19,919.9315795898438
2019-11-20,907.7669067382812
2019-11-21,902.3825073242188
2019-11-22,912.7523193359375
2019-11-25,930.5008544921875
2019-11-26,947.8505249023438
2019-11-27,945.6569213867188
2019-11-28,961.5288696289062
2019-11-29,955.7449340820312
2019-12-02,943.9775390625
2019-12-03,930.61474609375
2019-12-04,932.210205078125
2019-12-05,937.794677734375
2019-12-06,950.5592041015625
2019-12-09,952.3543701171875
2019-12-10,944.3765258789062
2019-12-11,936.7975463867188
2019-12-12,929.4180297851562
2019-12-13,998.7254638671875
2019-12-16,998.2268676757812
2019-12-17,963.1244506835938
2019-12-18,951.7561645507812
2019-12-19,960.1326293945312
2019-12-20,939.9887084960938
2019-12-23,959.1354370117188
2019-12-24,966.913818359375
2019-12-27,978.6812133789062
2019-12-30,986.260009765625
2019-12-31,987.2572021484375
2020-01-02,991.2462768554688
2020-01-03,986.6590576171875
2020-01-06,980.2767333984375
2020-01-07,990.4486083984375
2020-01-08,976.08837890625
2020-01-09,961.1298828125
2020-01-10,954.1492919921875
2020-01-13,950.5592041015625
2020-01-14,957.1409912109375
2020-01-15,961.1298828125
2020-01-16,962.5260009765625
2020-01-17,977.4844360351562
2020-01-20,968.7088012695312
2020-01-21,963.3237915039062
2020-01-22,954.9471435546875
2020-01-23,956.1437377929688
2020-01-24,967.3128051757812
2020-01-27,946.3707885742188
2020-01-28,958.3377075195312
2020-01-29,962.7255249023438
2020-01-30,947.3681640625
2020-01-31,935.4013061523438
2020-02-03,942.9802856445312
2020-02-04,952.95263671875
2020-02-05,952.753173828125
2020-02-06,941.185302734375
2020-02-07,938.193603515625
2020-02-10,953.5509643554688
2020-02-11,969.9055786132812
2020-02-12,982.0717163085938
2020-02-13,968.3099975585938
2020-02-14,993.0413818359375
2020-02-17,979.279541015625
2020-02-18,967.3128051757812
2020-02-19,967.3128051757812
2020-02-20,964.9193725585938
2020-02-21,958.5371704101562
2020-02-24,942.5814819335938
2020-02-25,917.4512329101562
2020-02-26,905.28515625
2020-02-27,861.2074584960938
2020-02-28,832.287841796875
2020-03-02,818.7255249023438
2020-03-03,828.4982299804688
2020-03-04,830.692138671875
2020-03-05,811.1466674804688
2020-03-06,794.592529296875
2020-03-09,754.1051025390625
2020-03-10,759.4900512695312
2020-03-11,768.8641357421875
2020-03-12,691.279541015625
2020-03-13,691.8778686523438
2020-03-16,644.808837890625
2020-03-17,630.0494995117188
2020-03-18,620.27685546875
2020-03-19,605.5178833007812
2020-03-20,610.10498046875
2020-03-23,575.0025634765625
2020-03-24,611.1023559570312
2020-03-25,598.7366943359375
2020-03-26,585.3739013671875
2020-03-27,573.4071655273438
2020-03-30,545.484619140625
2020-03-31,555.2573852539062
2020-04-01,525.3405151367188
2020-04-02,536.110595703125
2020-04-03,513.1743774414062
2020-04-06,543.4901123046875
2020-04-07,596.5428466796875
2020-04-08,627.2573852539062
2020-04-09,675.12451171875
2020-04-14,657.772705078125
2020-04-15,619.2797241210938
2020-04-16,604.3211669921875
2020-04-17,638.6258544921875
2020-04-20,631.0470581054688
2020-04-21,624.0662841796875
2020-04-22,632.0441284179688
2020-04-23,638.0275268554688
2020-04-24,627.456787109375
2020-04-27,631.0470581054688
2020-04-28,657.1743774414062
2020-04-29,691.47900390625
2020-04-30,660.166015625
2020-05-01,643.612060546875
2020-05-04,647.6008911132812
2020-05-05,647.0025024414062
2020-05-06,628.2546997070312
2020-05-07,642.0162963867188
2020-05-11,630.6480102539062
2020-05-12,550.2713012695312
2020-05-13,542.8919067382812
2020-05-14,519.556640625
2020-05-15,521.949951171875
2020-05-18,550.6701049804688
2020-05-19,560.6425170898438
2020-05-20,535.5122680664062
2020-05-21,552.6646728515625
2020-05-22,542.6922607421875
2020-05-26,582.3821411132812
2020-05-27,588.5648803710938
2020-05-28,599.3350219726562
2020-05-29,604.1216430664062
2020-06-01,616.4873657226562
2020-06-02,653.5842895507812
2020-06-03,669.5400390625
2020-06-04,669.7393798828125
2020-06-05,689.8834838867188
2020-06-08,696.8642578125
2020-06-09,654.382080078125
2020-06-10,624.465087890625
2020-06-11,590.9583129882812
2020-06-12,617.8834838867188
2020-06-15,601.3295288085938
2020-06-16,624.2657470703125
2020-06-17,629.850341796875
2020-06-18,621.27392578125
2020-06-19,604.1216430664062
2020-06-22,603.1244506835938
2020-06-23,593.1520385742188
2020-06-24,564.4317626953125
2020-06-25,565.42919921875
2020-06-26,552.6646728515625
2020-06-29,549.673095703125
2020-06-30,551.4679565429688
2020-07-01,559.4459838867188
2020-07-02,573.4071655273438
2020-07-03,576.3988647460938
2020-07-06,586.1715698242188
2020-07-07,564.4317626953125
2020-07-08,565.2297973632812
2020-07-09,543.4901123046875
2020-07-10,549.872314453125
2020-07-13,559.0469360351562
2020-07-14,554.0608520507812
2020-07-15,547.8779296875
2020-07-16,543.4901123046875
2020-07-17,548.4763793945312
2020-07-20,547.6786499023438
2020-07-21,557.4512939453125
2020-07-22,557.052490234375
2020-07-23,545.6839599609375
2020-07-24,542.093994140625
2020-07-27,530.7257080078125
2020-07-28,548.2767944335938
2020-07-29,559.4459838867188
2020-07-30,557.251953125
2020-07-31,575.0025634765625
2020-08-03,582.3821411132812
2020-08-04,596.5428466796875
2020-08-05,608.31005859375
2020-08-06,578.1936645507812
2020-08-07,578.3931274414062
2020-08-10,583.578857421875
2020-08-11,583.9776611328125
2020-08-12,572.2102661132812
2020-08-13,566.2269287109375
2020-08-14,568.4209594726562
2020-08-17,562.6370239257812
2020-08-18,553.4625244140625
2020-08-19,546.4818115234375
2020-08-20,556.4541625976562
2020-08-21,569.2186279296875
2020-08-24,572.0109252929688
2020-08-25,571.4125366210938
2020-08-26,578.3931274414062
2020-08-27,580.5870971679688
2020-08-28,576.4984130859375
2020-09-01,560.4430541992188
2020-09-02,563.9334106445312
2020-09-03,557.5509033203125
2020-09-04,542.5926513671875
2020-09-07,544.9861450195312
2020-09-08,543.091064453125
2020-09-09,544.6868286132812
2020-09-10,537.3072509765625
2020-09-11,528.3323364257812
2020-09-14,542.3932495117188
2020-09-15,541.2963256835938
2020-09-16,556.0551147460938
2020-09-17,557.1521606445312
2020-09-18,536.31005859375
2020-09-21,511.1799011230469
2020-09-22,504.4985046386719
2020-09-23,498.56488037109375
2020-09-24,487.69512939453125
2020-09-25,489.0414733886719
2020-09-28,527.4346923828125
2020-09-29,510.9804382324219
2020-09-30,521.052490234375
2020-10-01,523.545654296875
2020-10-02,535.8115234375
2020-10-05,537.9055786132812
2020-10-06,551.2685546875
2020-10-07,542.7921142578125
2020-10-08,550.07177734375
2020-10-09,562.03857421875
2020-10-12,556.9527587890625
2020-10-13,534.6148071289062
2020-10-14,534.7146606445312
2020-10-15,539.0026245117188
2020-10-16,523.7449340820312
2020-10-19,530.426513671875
2020-10-20,538.3045043945312
2020-10-21,539.2022094726562
2020-10-22,540.9969482421875
2020-10-23,553.6619262695312
2020-10-26,548.7755737304688
2020-10-27,524.7421875
2020-10-28,512.0775146484375
2020-10-29,503.6009826660156
2020-10-30,507.8890075683594
2020-11-02,507.2907409667969
2020-11-03,526.0385131835938
2020-11-04,534.0164794921875
2020-11-05,544.6868286132812
2020-11-06,532.0221557617188
2020-11-09,641.6176147460938
2020-11-10,667.34619140625
2020-11-11,684.398681640625
2020-11-12,678.1162719726562
2020-11-13,674.6257934570312
2020-11-16,706.9362182617188
2020-11-17,715.2130737304688
2020-11-18,703.9443359375
2020-11-19,681.6064453125
2020-11-20,674.9249877929688
2020-11-23,688.088623046875
2020-11-24,712.9194946289062
2020-11-25,691.9777221679688
2020-11-26,675.7399291992188
2020-11-27,663.3721923828125
2020-11-30,655.8916625976562
2020-12-01,687.8084716796875
2020-12-02,696.8848876953125
2020-12-03,710.2501220703125
2020-12-04,723.7149047851562
2020-12-07,703.9663696289062
2020-12-08,701.67236328125
2020-12-09,718.0298461914062
2020-12-10,708.155517578125
2020-12-11,688.2076416015625
2020-12-14,696.1866455078125
2020-12-15,708.75390625
2020-12-16,708.9534912109375
2020-12-17,707.8563232421875
2020-12-18,665.26708984375
2020-12-21,653.8967895507812
2020-12-22,666.763427734375
2020-12-23,682.6220092773438
2020-12-24,690.4017333984375
2020-12-29,696.2864379882812
2020-12-30,687.9082641601562
2020-12-31,672.0494384765625
2021-01-04,663.07275390625
2021-01-05,665.0678100585938
2021-01-06,691.29931640625
2021-01-07,686.1129760742188
2021-01-08,681.3253784179688
2021-01-11,656.3900756835938
2021-01-12,645.9176025390625
2021-01-13,650.8048095703125
2021-01-14,663.67138671875
2021-01-15,655.9912109375
2021-01-18,662.27490234375
2021-01-19,653.098876953125
2021-01-20,652.001708984375
2021-01-21,636.7415771484375
2021-01-22,632.6522216796875
2021-01-25,611.5072021484375
2021-01-26,620.3841552734375
2021-01-27,637.2401733398438
2021-01-28,628.3633422851562
2021-01-29,613.1030883789062
2021-02-01,619.3867797851562
2021-02-02,620.8827514648438
2021-02-03,616.3944091796875
2021-02-04,613.601806640625
2021-02-05,626.9668579101562
2021-02-08,617.5913696289062
2021-02-09,621.3814086914062
2021-02-10,622.37890625
2021-02-11,609.0137329101562
2021-02-12,605.4230346679688
2021-02-15,632.9512939453125
2021-02-16,634.0485229492188
2021-02-17,634.5472412109375
2021-02-18,615.4967651367188
2021-02-19,614.3997802734375
2021-02-22,625.9695434570312
2021-02-23,653.797119140625
2021-02-24,680.8265991210938
2021-02-25,688.2681274414062
2021-02-26,663.330810546875
2021-03-01,685.7744140625
2021-03-02,681.7843017578125
2021-03-03,697.245361328125
2021-03-04,699.7389526367188
2021-03-05,678.2930908203125
2021-03-08,684.8765258789062
2021-03-09,690.4624633789062
2021-03-10,675.1010131835938
2021-03-11,678.4924926757812
2021-03-12,685.6746215820312
2021-03-15,676.7967529296875
2021-03-16,704.0283203125
2021-03-17,690.562255859375
2021-03-18,685.7744140625
2021-03-19,686.5722045898438
2021-03-22,675.4002685546875
2021-03-23,678.6920166015625
2021-03-24,695.150634765625
2021-03-25,692.3575439453125
2021-03-26,698.4423217773438
2021-03-29,691.5597534179688
2021-03-30,702.2327270507812
2021-03-31,688.36767578125
2021-04-01,699.8388671875
2021-04-06,699.4398193359375
2021-04-07,715.9982299804688
2021-04-08,719.9880981445312
2021-04-09,714.80126953125
2021-04-12,708.2176513671875
2021-04-13,715.000732421875
2021-04-14,715.2001953125
2021-04-15,716.99560546875
2021-04-16,719.3895874023438
2021-04-19,722.9805908203125
2021-04-20,713.2052612304688
2021-04-21,701.833740234375
2021-04-22,717.7936401367188
2021-04-23,709.8135986328125
2021-04-26,723.3795776367188
2021-04-27,722.3819580078125
2021-04-28,724.9755249023438
2021-04-29,718.7911376953125
2021-04-30,718.99072265625
2021-05-04,729.364501953125
2021-05-05,716.796142578125
2021-05-06,733.9530029296875
2021-05-07,740.3370361328125
2021-05-10,748.7156982421875
2021-05-11,723.778564453125
2021-05-12,717.3946533203125
2021-05-13,709.8135986328125
2021-05-14,723.3795776367188
2021-05-17,713.2052612304688
2021-05-18,717.3946533203125
2021-05-19,705.6242065429688
2021-05-20,717.1952514648438
2021-05-21,705.0256958007812
2021-05-24,711.6090087890625
2021-05-25,702.8313598632812
2021-05-26,697.44482421875
2021-05-27,697.6443481445312
2021-05-28,701.434814453125
2021-06-01,710.811279296875
2021-06-02,721.983154296875
2021-06-03,713.8037109375
2021-06-04,714.4021606445312
2021-06-07,726.9705810546875
2021-06-08,733.155029296875
2021-06-09,723.3795776367188
2021-06-10,707.8186645507812
2021-06-11,710.6116333007812
2021-06-14,716.796142578125
2021-06-15,701.434814453125
2021-06-16,700.437255859375
2021-06-17,684.5653076171875
2021-06-18,668.6033325195312
2021-06-21,675.985595703125
2021-06-22,697.5343627929688
2021-06-23,696.337158203125
2021-06-24,693.7432861328125
2021-06-25,696.337158203125
2021-06-28,673.5914306640625
2021-06-29,670.9976196289062
2021-06-30,673.7909545898438
2021-07-01,688.1565551757812
2021-07-02,697.7338256835938
2021-07-05,702.9213256835938
2021-07-06,681.1732177734375
2021-07-07,677.781494140625
2021-07-08,666.009521484375
2021-07-09,687.1588745117188
2021-07-12,697.3346557617188
2021-07-13,685.9617919921875
2021-07-14,673.5914306640625
2021-07-15,666.6080322265625
2021-07-16,670.3989868164062
2021-07-19,651.643798828125
2021-07-20,661.220947265625
2021-07-21,688.5556030273438
2021-07-22,687.358642578125
2021-07-23,690.3514404296875
2021-07-26,697.3346557617188
2021-07-27,696.5365600585938
2021-07-28,699.3298950195312
2021-07-29,706.5128784179688
2021-07-30,707.909423828125
2021-08-02,720.0805053710938
2021-08-03,710.7028198242188
2021-08-04,707.7100219726562
2021-08-05,723.2727661132812
2021-08-06,721.8761596679688
2021-08-09,709.1066284179688
2021-08-10,710.9022216796875
2021-08-11,720.0805053710938
2021-08-12,719.2824096679688
2021-08-13,730.0565185546875
2021-08-16,728.859375
2021-08-17,718.085205078125
2021-08-18,717.2870483398438
2021-08-19,708.3085327148438
2021-08-20,709.505615234375
2021-08-23,710.7028198242188
2021-08-24,714.0947265625
2021-08-25,718.2846069335938
2021-08-26,712.56787109375
2021-08-27,713.3660888671875
2021-08-31,707.3795776367188
2021-09-01,724.3408813476562
2021-09-02,727.9326171875
2021-09-03,733.7193603515625
2021-09-06,730.3272094726562
2021-09-07,732.1229248046875
2021-09-08,706.3819580078125
2021-09-09,706.5816040039062
2021-09-10,694.6090087890625
2021-09-13,700.9942016601562
2021-09-14,694.2098388671875
2021-09-15,681.6386108398438
2021-09-16,691.01708984375
2021-09-17,695.20751953125
2021-09-20,694.4092407226562
2021-09-21,704.1868896484375
2021-09-22,702.9896850585938
2021-09-23,701.991943359375
2021-09-24,690.4185180664062
2021-09-27,712.3682861328125
2021-09-28,697.4025268554688
2021-09-29,702.790283203125
2021-09-30,695.4071655273438
2021-10-01,695.4071655273438
2021-10-04,692.8129272460938
2021-10-05,699.1984252929688
2021-10-06,683.0354614257812
2021-10-07,687.6248168945312
2021-10-08,687.425537109375
2021-10-11,689.2211303710938
2021-10-12,698.2005615234375
2021-10-13,696.604248046875
2021-10-14,696.4048461914062
2021-10-15,709.9737548828125
2021-10-18,694.8084716796875
2021-10-19,697.0033569335938
2021-10-20,676.6500854492188
2021-10-21,678.446044921875
2021-10-22,678.8450317382812
2021-10-25,674.2554931640625
2021-10-26,684.2327880859375
2021-10-27,686.627197265625
2021-10-28,683.4345092773438
2021-10-29,685.4298706054688
2021-11-01,684.8313598632812
2021-11-02,678.046875
2021-11-03,677.0491333007812
2021-11-04,692.8129272460938
2021-11-05,706.1824340820312
2021-11-08,696.005615234375
2021-11-09,695.4071655273438
2021-11-10,704.5860595703125
2021-11-11,700.3956298828125
2021-11-12,704.78564453125
2021-11-15,708.576904296875
2021-11-16,734.7172241210938
2021-11-17,720.549560546875
2021-11-18,744.0956420898438
2021-11-19,741.9005737304688
2021-11-22,744.295166015625
2021-11-23,738.7080078125
2021-11-24,746.0909423828125
2021-11-25,764.5358276367188
2021-11-26,740.188720703125
2021-11-29,749.368896484375
2021-11-30,725.421142578125
2021-12-01,738.7919921875
2021-12-02,740.188720703125
2021-12-03,743.3819580078125
2021-12-06,752.5619506835938
2021-12-07,754.3579711914062
2021-12-08,751.5641479492188
2021-12-09,749.368896484375
2021-12-10,749.568359375
2021-12-13,742.3839721679688
2021-12-14,745.976318359375
2021-12-15,743.3819580078125
2021-12-16,739.5902099609375
2021-12-17,749.568359375
2021-12-20,738.7919921875
2021-12-21,751.1649169921875
2021-12-22,752.761474609375
2021-12-23,756.3536987304688
2021-12-24,761.741943359375
2021-12-29,764.3363037109375
2021-12-30,772.119384765625
2021-12-31,774.7137451171875
2022-01-04,771.5205688476562
2022-01-05,763.1389770507812
2022-01-06,767.3297119140625
2022-01-07,775.7116088867188
2022-01-10,772.3189086914062
2022-01-11,766.9306640625
2022-01-12,772.3189086914062
2022-01-13,776.1107177734375
2022-01-14,786.0888671875
2022-01-17,811.2341918945312
2022-01-18,811.4337768554688
2022-01-19,803.8501586914062
2022-01-20,800.6572875976562
2022-01-21,787.0867919921875
2022-01-24,772.7180786132812
2022-01-25,780.3015747070312
2022-01-26,785.490234375
2022-01-27,789.880615234375
2022-01-28,784.6919555664062
2022-01-31,788.483642578125
2022-02-01,784.8914794921875
2022-02-02,793.0737915039062
2022-02-03,799.4598999023438
2022-02-04,793.2733154296875
2022-02-07,781.2994384765625
2022-02-08,775.5120239257812
2022-02-09,785.889404296875
2022-02-10,799.4598999023438
2022-02-11,793.0737915039062
2022-02-14,787.0867919921875
2022-02-15,793.6724853515625
2022-02-16,805.6463623046875
2022-02-17,791.277587890625
2022-02-18,801.6552124023438
2022-02-21,792.6746826171875
2022-02-22,793.472900390625
2022-02-23,779.3036499023438
2022-02-24,751.5641479492188
2022-02-25,788.2841186523438
2022-02-28,792.47509765625
2022-03-01,765.5336303710938
2022-03-02,773.3167114257812
2022-03-03,743.1823120117188
2022-03-04,715.2431030273438
2022-03-07,695.6856689453125
2022-03-08,699.8765869140625
2022-03-09,738.5922241210938
2022-03-10,733.8871459960938
2022-03-11,746.06201171875
2022-03-14,759.6338500976562
2022-03-15,748.856201171875
2022-03-16,768.6154174804688
2022-03-17,772.607177734375
2022-03-18,767.41796875
2022-03-21,763.02685546875
2022-03-22,777.5969848632812
2022-03-23,761.2305908203125
2022-03-24,764.0248413085938
2022-03-25,782.3871459960938
2022-03-28,793.1647338867188
2022-03-29,804.3416748046875
2022-03-30,804.7409057617188
2022-03-31,783.9837036132812
2022-04-01,775.4014282226562
2022-04-04,769.4137573242188
2022-04-05,783.1853637695312
2022-04-06,775.002197265625
2022-04-07,771.40966796875
2022-04-08,782.1874389648438
2022-04-11,783.9837036132812
2022-04-12,748.45703125
2022-04-13,746.8603515625
2022-04-14,769.2142333984375
2022-04-19,755.6421508789062
2022-04-20,756.4405517578125
2022-04-21,764.8233032226562
2022-04-22,755.04345703125
2022-04-25,752.0494995117188
2022-04-26,757.2388305664062
2022-04-27,751.0516967773438
2022-04-28,743.46728515625
2022-04-29,751.0516967773438
2022-05-03,736.08251953125
2022-05-04,720.1153564453125
2022-05-05,732.2903442382812
2022-05-06,713.728515625
2022-05-09,697.3623046875
2022-05-10,697.5619506835938
2022-05-11,713.1298217773438
2022-05-12,704.9467163085938
2022-05-13,727.5001831054688
2022-05-16,740.4735717773438
2022-05-17,741.0721435546875
2022-05-18,752.4486694335938
2022-05-19,735.0845336914062
2022-05-20,739.6751708984375
2022-05-23,760.2326049804688
2022-05-24,753.8458862304688
2022-05-25,755.442626953125
2022-05-26,767.6174926757812
2022-05-27,773.0064697265625
2022-05-30,771.010498046875
2022-05-31,765.222412109375
2022-06-01,764.8233032226562
2022-06-06,767.6174926757812
2022-06-07,770.0125122070312
2022-06-08,761.0311279296875
2022-06-09,751.0516967773438
2022-06-10,742.8685913085938
2022-06-13,726.5021362304688
2022-06-14,730.0948486328125
2022-06-15,743.0680541992188
2022-06-16,721.0396728515625
2022-06-17,728.8250732421875
2022-06-20,720.840087890625
2022-06-21,717.845703125
2022-06-22,716.248779296875
2022-06-23,692.8927001953125
2022-06-24,714.8513793945312
2022-06-27,721.6384887695312
2022-06-28,735.212890625
2022-06-29,687.1038208007812
2022-06-30,662.7496948242188
2022-07-01,651.9700317382812
2022-07-04,652.56884765625
2022-07-05,642.3880615234375
2022-07-06,659.3558959960938
2022-07-07,680.116943359375
2022-07-08,683.7101440429688
2022-07-11,673.7289428710938
2022-07-12,661.1527099609375
2022-07-13,669.9361572265625
2022-07-14,656.1621704101562
2022-07-15,674.1282348632812
2022-07-18,681.9135131835938
2022-07-19,698.8814697265625
2022-07-20,703.0735473632812
2022-07-21,712.655517578125
2022-07-22,731.2205200195312
2022-07-25,729.0245971679688
2022-07-26,728.4259033203125
2022-07-27,718.0453491210938
2022-07-28,716.4482421875
2022-07-29,729.8231201171875
2022-08-01,720.2411499023438
2022-08-02,716.4482421875
2022-08-03,722.4370727539062
2022-08-04,709.0623168945312
2022-08-05,701.6761474609375
2022-08-08,709.4614868164062
2022-08-09,714.8513793945312
2022-08-10,732.8174438476562
2022-08-11,716.4482421875
2022-08-12,723.8343505859375
2022-08-15,734.0153198242188
2022-08-16,727.627197265625
2022-08-17,706.4671020507812
2022-08-18,721.2392578125
2022-08-19,705.8682250976562
2022-08-22,690.497314453125
2022-08-23,681.7138671875
2022-08-24,664.7459106445312
2022-08-25,655.0488891601562
2022-08-26,649.6583251953125
2022-08-30,655.4481201171875
2022-08-31,649.4586181640625
2022-09-01,615.9176635742188
2022-09-02,634.6845703125
2022-09-05,631.6898803710938
2022-09-06,637.8790283203125
2022-09-07,631.2906494140625
2022-09-08,627.2977905273438
2022-09-09,633.885986328125
2022-09-12,644.068115234375
2022-09-13,626.6987915039062
2022-09-14,618.3135986328125
2022-09-15,617.3152465820312
2022-09-16,611.5253295898438
2022-09-20,589.56396484375
2022-09-21,598.5482177734375
2022-09-22,568.6007690429688
2022-09-23,534.8602294921875
2022-09-26,513.2979736328125
2022-09-27,484.4486999511719
2022-09-28,518.0894775390625
2022-09-29,501.9179992675781
2022-09-30,520.8846435546875
2022-10-03,530.0685424804688
2022-10-04,529.0702514648438
2022-10-05,508.9056701660156
2022-10-06,510.7025451660156
2022-10-07,507.907470703125
2022-10-10,503.9144592285156
2022-10-11,499.3225402832031
2022-10-12,488.04241943359375
2022-10-13,503.11590576171875
2022-10-14,506.110595703125
2022-10-17,530.2681884765625
2022-10-18,531.6655883789062
2022-10-19,514.6954956054688
2022-10-20,530.8670654296875
2022-10-21,524.4784545898438
2022-10-24,536.0580444335938
2022-10-25,567.80224609375
2022-10-26,567.2033081054688
2022-10-27,577.1857299804688
2022-10-28,573.9913940429688
2022-10-31,569.3994140625
2022-11-01,579.9807739257812
2022-11-02,581.3783569335938
2022-11-03,569.9983520507812
2022-11-04,577.78466796875
2022-11-07,587.9668579101562
2022-11-08,589.56396484375
2022-11-09,596.9509887695312
2022-11-10,631.6898803710938
2022-11-11,629.2942504882812
2022-11-14,622.7057495117188
2022-11-15,614.91943359375
2022-11-16,609.5288696289062
2022-11-17,612.1243286132812
2022-11-18,623.7039184570312
2022-11-21,627.2977905273438
2022-11-22,627.0980224609375
2022-11-23,633.6864624023438
2022-11-24,630.7811279296875
2022-11-25,630.9808349609375
2022-11-28,621.7955932617188
2022-11-29,619.5992431640625
2022-11-30,613.2095947265625
2022-12-01,612.2111206054688
2022-12-02,620.7973022460938
2022-12-05,620.5975952148438
2022-12-06,624.9904174804688
2022-12-07,623.9921875
2022-12-08,619.0000610351562
2022-12-09,625.5894775390625
2022-12-12,614.2078857421875
2022-12-13,627.38671875
2022-12-14,634.5750732421875
2022-12-15,638.3689575195312
2022-12-16,611.4124145507812
2022-12-19,614.6072998046875
2022-12-20,606.0211181640625
2022-12-21,618.0018310546875
2022-12-22,615.8053588867188
2022-12-23,617.2030639648438
2022-12-28,622.195068359375
2022-12-29,626.7876586914062
2022-12-30,620.3978881835938
2023-01-03,639.9662475585938
2023-01-04,655.5411376953125
2023-01-05,655.5411376953125
2023-01-06,657.7376098632812
2023-01-09,666.5234375
2023-01-10,665.5250244140625
2023-01-11,673.9114990234375
2023-01-12,690.4846801757812
2023-01-13,698.4718017578125
2023-01-16,703.6634521484375
2023-01-17,704.4622192382812
2023-01-18,707.0579833984375
2023-01-19,695.0773315429688
2023-01-20,697.473388671875
