Date,KIE.L
2019-04-15,320.5738220214844
2019-04-16,313.22198486328125
2019-04-17,301.25384521484375
2019-04-18,305.69915771484375
2019-04-23,298.8602600097656
2019-04-24,298.0054016113281
2019-04-25,298.51824951171875
2019-04-26,302.6216735839844
2019-04-29,320.2317810058594
2019-04-30,320.9157409667969
2019-05-01,326.21588134765625
2019-05-02,320.5738220214844
2019-05-03,310.31536865234375
2019-05-07,306.3829650878906
2019-05-08,295.78277587890625
2019-05-09,286.2082824707031
2019-05-10,282.9597473144531
2019-05-13,275.0950012207031
2019-05-14,290.31158447265625
2019-05-15,292.02130126953125
2019-05-16,285.6953430175781
2019-05-17,275.7789611816406
2019-05-20,268.76904296875
2019-05-21,273.0433349609375
2019-05-22,265.1785888671875
2019-05-23,257.8268127441406
2019-05-24,240.72947692871094
2019-05-28,229.7873077392578
2019-05-29,222.43539428710938
2019-05-30,250.30393981933594
2019-05-31,237.82296752929688
2019-06-03,140.02658081054688
2019-06-04,137.8894805908203
2019-06-05,131.47796630859375
2019-06-06,124.29705810546875
2019-06-07,133.18768310546875
2019-06-10,137.7184600830078
2019-06-11,143.8734893798828
2019-06-12,155.58506774902344
2019-06-13,173.36622619628906
2019-06-14,111.81607818603516
2019-06-17,92.3252182006836
2019-06-18,102.49807739257812
2019-06-19,104.8917465209961
2019-06-20,107.96916198730469
2019-06-21,101.3012924194336
2019-06-24,96.77052307128906
2019-06-25,95.83011627197266
2019-06-26,89.84608459472656
2019-06-27,95.65919494628906
2019-06-28,90.87195587158203
2019-07-01,89.84608459472656
2019-07-02,90.53002166748047
2019-07-03,97.4543685913086
2019-07-04,91.81227111816406
2019-07-05,90.53002166748047
2019-07-08,83.30634307861328
2019-07-09,74.75775146484375
2019-07-10,77.5361099243164
2019-07-11,76.63848876953125
2019-07-12,71.42376708984375
2019-07-15,62.362220764160156
2019-07-16,72.66332244873047
2019-07-17,65.56797790527344
2019-07-18,68.47447967529297
2019-07-19,66.97855377197266
2019-07-22,69.45758056640625
2019-07-23,69.84226989746094
2019-07-24,66.85031127929688
2019-07-25,70.05596923828125
2019-07-26,67.66239166259766
2019-07-29,65.43973541259766
2019-07-30,63.259857177734375
2019-07-31,52.70228958129883
2019-08-01,70.2697525024414
2019-08-02,67.57693481445312
2019-08-05,66.42283630371094
2019-08-06,65.69621276855469
2019-08-07,65.61074829101562
2019-08-08,71.80845642089844
2019-08-09,86.42664337158203
2019-08-12,99.16409301757812
2019-08-13,114.97905731201172
2019-08-14,99.0786361694336
2019-08-15,87.96544647216797
2019-08-16,95.06080627441406
2019-08-19,97.79629516601562
2019-08-20,97.11244201660156
2019-08-21,91.641357421875
2019-08-22,94.97525024414062
2019-08-23,96.17213439941406
2019-08-27,102.58352661132812
2019-08-28,101.8996810913086
2019-08-29,101.5577621459961
2019-08-30,100.4464340209961
2019-09-02,102.49807739257812
2019-09-03,100.95936584472656
2019-09-04,98.7367172241211
2019-09-05,99.16409301757812
2019-09-06,98.56570434570312
2019-09-09,98.90763092041016
2019-09-10,103.6093978881836
2019-09-11,121.90349578857422
2019-09-12,117.37272644042969
2019-09-13,123.35675048828125
2019-09-16,117.54363250732422
2019-09-17,117.28726959228516
2019-09-18,112.92740631103516
2019-09-19,113.69682312011719
2019-09-20,117.11625671386719
2019-09-23,110.36283111572266
2019-09-24,105.91751098632812
2019-09-25,105.14810943603516
2019-09-26,92.5816879272461
2019-09-27,89.418701171875
2019-09-30,99.84803771972656
2019-10-01,98.30923461914062
2019-10-02,99.24964904785156
2019-10-03,101.13027954101562
2019-10-04,103.6093978881836
2019-10-07,97.79629516601562
2019-10-08,96.42859649658203
2019-10-09,94.29139709472656
2019-10-10,94.88978576660156
2019-10-11,101.8996810913086
2019-10-14,99.76248168945312
2019-10-15,100.18995666503906
2019-10-16,98.8221664428711
2019-10-17,101.72866821289062
2019-10-18,100.8738021850586
2019-10-21,102.83999633789062
2019-10-22,100.70289611816406
2019-10-23,100.61734008789062
2019-10-24,99.76248168945312
2019-10-25,98.99317932128906
2019-10-28,98.99317932128906
2019-10-29,99.76248168945312
2019-10-30,97.02699279785156
2019-10-31,97.02699279785156
2019-11-01,100.36087036132812
2019-11-04,94.88978576660156
2019-11-05,95.74464416503906
2019-11-06,94.29139709472656
2019-11-07,94.03492736816406
2019-11-08,89.50415802001953
2019-11-11,85.48632049560547
2019-11-12,77.79248046875
2019-11-13,73.94567108154297
2019-11-14,74.92876434326172
2019-11-15,76.21099853515625
2019-11-18,78.34819030761719
2019-11-19,78.43365478515625
2019-11-20,78.47643280029297
2019-11-21,76.59569549560547
2019-11-22,76.51024627685547
2019-11-25,76.55301666259766
2019-11-26,73.98834228515625
2019-11-27,74.15935516357422
2019-11-28,78.39097595214844
2019-11-29,75.65538787841797
2019-12-02,70.99638366699219
2019-12-03,66.85031127929688
2019-12-04,68.73094177246094
2019-12-05,71.68023681640625
2019-12-06,72.23594665527344
2019-12-09,73.13347625732422
2019-12-10,70.73991394042969
2019-12-11,69.07296752929688
2019-12-12,74.88597869873047
2019-12-13,77.83525848388672
2019-12-16,82.32334899902344
2019-12-17,80.2716064453125
2019-12-18,82.06688690185547
2019-12-19,80.2716064453125
2019-12-20,76.76670837402344
2019-12-23,79.84423065185547
2019-12-24,82.15234375
2019-12-27,82.70795440673828
2019-12-30,82.06688690185547
2019-12-31,82.10957336425781
2020-01-02,80.99822998046875
2020-01-03,78.39097595214844
2020-01-06,77.36509704589844
2020-01-07,76.51024627685547
2020-01-08,74.41582489013672
2020-01-09,71.0390625
2020-01-10,70.5262222290039
2020-01-13,71.63754272460938
2020-01-14,70.05596923828125
2020-01-15,66.25182342529297
2020-01-16,66.6792984008789
2020-01-17,67.02122497558594
2020-01-20,74.80052185058594
2020-01-21,72.62063598632812
2020-01-22,68.43180084228516
2020-01-23,70.95359802246094
2020-01-24,70.31243896484375
2020-01-27,68.43180084228516
2020-01-28,69.9278335571289
2020-01-29,70.99638366699219
2020-01-30,74.37303924560547
2020-01-31,76.51024627685547
2020-02-03,81.21202850341797
2020-02-04,94.88978576660156
2020-02-05,91.3848876953125
2020-02-06,94.03492736816406
2020-02-07,85.7427978515625
2020-02-10,90.10255432128906
2020-02-11,96.17213439941406
2020-02-12,99.50601196289062
2020-02-13,108.39664459228516
2020-02-14,120.19377136230469
2020-02-17,127.80206298828125
2020-02-18,123.78422546386719
2020-02-19,126.09234619140625
2020-02-20,123.86968994140625
2020-02-21,121.56156921386719
2020-02-24,112.84195709228516
2020-02-25,113.18389129638672
2020-02-26,110.19181823730469
2020-02-27,111.81607818603516
2020-02-28,95.65919494628906
2020-03-02,91.21387481689453
2020-03-03,92.23974609375
2020-03-04,86.76856231689453
2020-03-05,111.13223266601562
2020-03-06,100.53189086914062
2020-03-09,86.51210021972656
2020-03-10,84.6314697265625
2020-03-11,92.06873321533203
2020-03-12,83.69104766845703
2020-03-13,79.41675567626953
2020-03-16,68.38902282714844
2020-03-17,66.38005065917969
2020-03-18,71.63754272460938
2020-03-19,75.27068328857422
2020-03-20,79.20305633544922
2020-03-23,72.66332244873047
2020-03-24,78.21996307373047
2020-03-25,78.51921081542969
2020-03-26,72.66332244873047
2020-03-27,66.33737182617188
2020-03-30,64.71311950683594
2020-03-31,64.1574935913086
2020-04-01,58.130699157714844
2020-04-02,62.83237838745117
2020-04-03,58.90000534057617
2020-04-06,64.9695816040039
2020-04-07,70.09873962402344
2020-04-08,71.80845642089844
2020-04-09,71.80845642089844
2020-04-14,70.1842041015625
2020-04-15,73.51818084716797
2020-04-16,70.14151763916016
2020-04-17,71.3810806274414
2020-04-20,71.80845642089844
2020-04-21,70.09873962402344
2020-04-22,71.80845642089844
2020-04-23,71.80845642089844
2020-04-24,71.29552459716797
2020-04-27,71.55199432373047
2020-04-28,71.80845642089844
2020-04-29,71.80845642089844
2020-04-30,71.1246109008789
2020-05-01,71.80845642089844
2020-05-04,71.55199432373047
2020-05-05,71.80845642089844
2020-05-06,70.95359802246094
2020-05-07,71.1246109008789
2020-05-11,71.3810806274414
2020-05-12,68.47447967529297
2020-05-13,64.24295806884766
2020-05-14,65.69621276855469
2020-05-15,70.05596923828125
2020-05-18,70.95359802246094
2020-05-19,68.81649780273438
2020-05-20,70.09873962402344
2020-05-21,69.03018951416016
2020-05-22,70.56890106201172
2020-05-26,69.6713638305664
2020-05-27,70.95359802246094
2020-05-28,69.75682067871094
2020-05-29,70.48345184326172
2020-06-01,70.78268432617188
2020-06-02,70.95359802246094
2020-06-03,70.95359802246094
2020-06-04,68.64549255371094
2020-06-05,70.91092681884766
2020-06-08,78.13451385498047
2020-06-09,85.48632049560547
2020-06-10,83.00719451904297
2020-06-11,76.46746826171875
2020-06-12,79.9296875
2020-06-15,82.57971954345703
2020-06-16,83.776611328125
2020-06-17,80.22893524169922
2020-06-18,81.85309600830078
2020-06-19,81.08379364013672
2020-06-22,81.041015625
2020-06-23,80.6990966796875
2020-06-24,74.50127410888672
2020-06-25,76.9376220703125
2020-06-26,76.98040008544922
2020-06-29,83.34912872314453
2020-06-30,83.39189910888672
2020-07-01,76.89495086669922
2020-07-02,72.06492614746094
2020-07-03,66.6792984008789
2020-07-06,66.6792984008789
2020-07-07,66.6792984008789
2020-07-08,66.6792984008789
2020-07-09,63.68724060058594
2020-07-10,62.875160217285156
2020-07-13,65.35427856445312
2020-07-14,66.6792984008789
2020-07-15,68.38902282714844
2020-07-16,65.39696502685547
2020-07-17,63.302642822265625
2020-07-20,63.046173095703125
2020-07-21,61.122657775878906
2020-07-22,58.130699157714844
2020-07-23,59.19924545288086
2020-07-24,60.139564514160156
2020-07-27,58.130699157714844
2020-07-28,59.541168212890625
2020-07-29,59.84041976928711
2020-07-30,57.70322036743164
2020-07-31,54.62570571899414
2020-08-03,52.23213195800781
2020-08-04,50.949790954589844
2020-08-05,58.985557556152344
2020-08-06,58.045143127441406
2020-08-07,58.985557556152344
2020-08-10,57.275840759277344
2020-08-11,57.190284729003906
2020-08-12,56.762901306152344
2020-08-13,53.68538284301758
2020-08-14,53.00143814086914
2020-08-17,51.24903869628906
2020-08-18,51.804649353027344
2020-08-19,51.29171371459961
2020-08-20,51.29171371459961
2020-08-21,51.29171371459961
2020-08-24,53.17244338989258
2020-08-25,51.29171371459961
2020-08-26,50.60786819458008
2020-08-27,52.57405471801758
2020-08-28,50.693321228027344
2020-09-01,50.05225372314453
2020-09-02,49.45376205444336
2020-09-03,50.35139846801758
2020-09-04,50.821556091308594
2020-09-07,51.29171371459961
2020-09-08,51.24903869628906
2020-09-09,50.223167419433594
2020-09-10,50.00947570800781
2020-09-11,48.12874221801758
2020-09-14,47.01741409301758
2020-09-15,43.81166458129883
2020-09-16,46.80372619628906
2020-09-17,52.445823669433594
2020-09-18,51.804649353027344
2020-09-21,43.93989944458008
2020-09-22,41.46087646484375
2020-09-23,41.546329498291016
2020-09-24,41.03339385986328
2020-09-25,44.28192138671875
2020-09-28,43.17059326171875
2020-09-29,41.13594055175781
2020-09-30,41.63178253173828
2020-10-01,42.401187896728516
2020-10-02,42.401187896728516
2020-10-05,44.45283508300781
2020-10-06,45.9488639831543
2020-10-07,45.6923942565918
2020-10-08,43.25605010986328
2020-10-09,43.08504104614258
2020-10-12,41.88825607299805
2020-10-13,40.26398849487305
2020-10-14,39.323673248291016
2020-10-15,39.101383209228516
2020-10-16,37.16938018798828
2020-10-19,37.44293975830078
2020-10-20,40.606014251708984
2020-10-21,40.708560943603516
2020-10-22,39.819515228271484
2020-10-23,40.41790771484375
2020-10-26,41.17021942138672
2020-10-27,40.947940826416016
2020-10-28,38.41754150390625
2020-10-29,39.323673248291016
2020-10-30,40.34954833984375
2020-11-02,38.844913482666016
2020-11-03,40.09307861328125
2020-11-04,39.73395919799805
2020-11-05,40.452091217041016
2020-11-06,39.323673248291016
2020-11-09,44.45283508300781
2020-11-10,47.87227249145508
2020-11-11,49.41108322143555
2020-11-12,50.223167419433594
2020-11-13,53.85639953613281
2020-11-16,55.82258987426758
2020-11-17,55.13863754272461
2020-11-18,55.56611633300781
2020-11-19,55.13863754272461
2020-11-20,55.13863754272461
2020-11-23,61.550140380859375
2020-11-24,65.09781646728516
2020-11-25,63.94371032714844
2020-11-26,61.421905517578125
2020-11-27,60.60972213745117
2020-11-30,59.84041976928711
2020-12-01,66.25182342529297
2020-12-02,68.3035659790039
2020-12-03,67.40592193603516
2020-12-04,73.51818084716797
2020-12-07,70.99638366699219
2020-12-08,68.17533111572266
2020-12-09,67.32047271728516
2020-12-10,65.01235961914062
2020-12-11,62.40500259399414
2020-12-14,64.58488464355469
2020-12-15,68.3035659790039
2020-12-16,67.40592193603516
2020-12-17,66.9357681274414
2020-12-18,69.20111083984375
2020-12-21,63.986488342285156
2020-12-22,66.50829315185547
2020-12-23,67.40592193603516
2020-12-24,67.74784851074219
2020-12-29,68.21800994873047
2020-12-30,66.50829315185547
2020-12-31,66.6792984008789
2021-01-04,64.0292739868164
2021-01-05,64.1574935913086
2021-01-06,66.97855377197266
2021-01-07,65.61074829101562
2021-01-08,64.11471557617188
2021-01-11,64.79856872558594
2021-01-12,65.18325805664062
2021-01-13,64.11471557617188
2021-01-14,64.28573608398438
2021-01-15,64.28573608398438
2021-01-18,64.2001724243164
2021-01-19,70.39797973632812
2021-01-20,71.89401245117188
2021-01-21,70.78268432617188
2021-01-22,67.57693481445312
2021-01-25,65.61074829101562
2021-01-26,66.85031127929688
2021-01-27,65.8244400024414
2021-01-28,67.1922378540039
2021-01-29,65.73898315429688
2021-02-01,65.61074829101562
2021-02-02,63.4307746887207
2021-02-03,64.11471557617188
2021-02-04,65.01235961914062
2021-02-05,66.76476287841797
2021-02-08,64.07193756103516
2021-02-09,64.28573608398438
2021-02-10,66.6792984008789
2021-02-11,65.65342712402344
2021-02-12,64.32841491699219
2021-02-15,66.25182342529297
2021-02-16,66.6792984008789
2021-02-17,66.38005065917969
2021-02-18,64.84134674072266
2021-02-19,68.38902282714844
2021-02-22,67.66239166259766
2021-02-23,70.09873962402344
2021-02-24,74.54405212402344
2021-02-25,80.05791473388672
2021-02-26,73.94567108154297
2021-03-01,73.21903991699219
2021-03-02,70.39797973632812
2021-03-03,73.13347625732422
2021-03-04,72.91979217529297
2021-03-05,71.85124206542969
2021-03-08,72.83433532714844
2021-03-09,74.20213317871094
2021-03-10,74.80052185058594
2021-03-11,73.73197174072266
2021-03-12,75.31346130371094
2021-03-15,77.10863494873047
2021-03-16,75.86906433105469
2021-03-17,73.73197174072266
2021-03-18,76.9376220703125
2021-03-19,76.3392333984375
2021-03-22,76.16831970214844
2021-03-23,74.7150650024414
2021-03-24,77.5361099243164
2021-03-25,77.32232666015625
2021-03-26,77.15142059326172
2021-03-29,77.02317810058594
2021-03-30,77.70703125
2021-03-31,77.06585693359375
2021-04-01,76.9376220703125
2021-04-06,78.21996307373047
2021-04-07,78.90380859375
2021-04-08,79.50220489501953
2021-04-09,78.64734649658203
2021-04-12,75.99730682373047
2021-04-13,74.37303924560547
2021-04-14,75.0569839477539
2021-04-15,74.37303924560547
2021-04-16,77.02317810058594
2021-04-19,81.21202850341797
2021-04-20,80.61353302001953
2021-04-21,77.36509704589844
2021-04-22,76.68115234375
2021-04-23,74.7150650024414
2021-04-26,69.1584243774414
2021-04-27,71.21006774902344
2021-04-28,71.80845642089844
2021-04-29,71.72301483154297
2021-04-30,75.2279052734375
2021-05-04,78.64734649658203
2021-05-05,77.19409942626953
2021-05-06,80.10070037841797
2021-05-07,82.665283203125
2021-05-10,87.708984375
2021-05-11,84.54590606689453
2021-05-12,87.53797149658203
2021-05-13,105.31912231445312
2021-05-14,120.13819885253906
2021-05-17,114.94087982177734
2021-05-18,113.54159545898438
2021-05-19,111.54261779785156
2021-05-20,110.54313659667969
2021-05-21,110.14334106445312
2021-05-24,109.94344329833984
2021-05-25,112.74200439453125
2021-05-26,118.53902435302734
2021-05-27,116.54005432128906
2021-05-28,114.94087982177734
2021-06-01,115.1407699584961
2021-06-02,114.74098205566406
2021-06-03,112.94190216064453
2021-06-04,111.94241333007812
2021-06-07,113.34170532226562
2021-06-08,113.14179992675781
2021-06-09,111.94241333007812
2021-06-10,113.74150085449219
2021-06-11,114.34117889404297
2021-06-14,116.93984985351562
2021-06-15,116.34015655517578
2021-06-16,118.53902435302734
2021-06-17,120.93779754638672
2021-06-18,113.34170532226562
2021-06-21,115.94035339355469
2021-06-22,119.33861541748047
2021-06-23,115.94035339355469
2021-06-24,117.53953552246094
2021-06-25,124.93573760986328
2021-06-28,132.5318145751953
2021-06-29,129.7332763671875
2021-06-30,131.13255310058594
2021-07-01,127.53439331054688
2021-07-02,128.73377990722656
2021-07-05,130.53286743164062
2021-07-06,126.93470764160156
2021-07-07,126.93470764160156
2021-07-08,131.13255310058594
2021-07-09,132.93162536621094
2021-07-12,129.7332763671875
2021-07-13,125.93521881103516
2021-07-14,126.13511657714844
2021-07-15,124.93573760986328
2021-07-16,124.93573760986328
2021-07-19,121.5374755859375
2021-07-20,121.93727111816406
2021-07-21,125.93521881103516
2021-07-22,123.7363510131836
2021-07-23,126.534912109375
2021-07-26,124.73583984375
2021-07-27,123.93624114990234
2021-07-28,124.53594207763672
2021-07-29,123.33656311035156
2021-07-30,125.93521881103516
2021-08-02,123.93624114990234
2021-08-03,124.73583984375
2021-08-04,124.33604431152344
2021-08-05,125.53541564941406
2021-08-06,126.13511657714844
2021-08-09,125.7353286743164
2021-08-10,129.13356018066406
2021-08-11,128.53387451171875
2021-08-12,130.133056640625
2021-08-13,130.93264770507812
2021-08-16,128.9336700439453
2021-08-17,128.9336700439453
2021-08-18,125.93521881103516
2021-08-19,126.534912109375
2021-08-20,124.33604431152344
2021-08-23,128.53387451171875
2021-08-24,129.3334503173828
2021-08-25,129.3334503173828
2021-08-26,130.73275756835938
2021-08-27,128.53387451171875
2021-08-31,128.53387451171875
2021-09-01,127.33450317382812
2021-09-02,127.73429870605469
2021-09-03,129.7332763671875
2021-09-06,129.13356018066406
2021-09-07,127.93418884277344
2021-09-08,124.93573760986328
2021-09-09,124.93573760986328
2021-09-10,123.93624114990234
2021-09-13,123.93624114990234
2021-09-14,122.936767578125
2021-09-15,125.13562774658203
2021-09-16,124.53594207763672
2021-09-17,122.53697204589844
2021-09-20,121.93727111816406
2021-09-21,121.13768768310547
2021-09-22,122.53697204589844
2021-09-23,124.53594207763672
2021-09-24,123.53644561767578
2021-09-27,124.73583984375
2021-09-28,121.5374755859375
2021-09-29,121.5374755859375
2021-09-30,120.33809661865234
2021-10-01,119.33861541748047
2021-10-04,118.73892211914062
2021-10-05,118.53902435302734
2021-10-06,114.74098205566406
2021-10-07,114.74098205566406
2021-10-08,114.94087982177734
2021-10-11,114.74098205566406
2021-10-12,115.1407699584961
2021-10-13,114.14128112792969
2021-10-14,117.9393310546875
2021-10-15,116.34015655517578
2021-10-18,115.1407699584961
2021-10-19,115.74046325683594
2021-10-20,115.1407699584961
2021-10-21,111.142822265625
2021-10-22,108.14436340332031
2021-10-25,109.94344329833984
2021-10-26,109.94344329833984
2021-10-27,108.3442611694336
2021-10-28,108.3442611694336
2021-10-29,106.74508666992188
2021-11-01,107.544677734375
2021-11-02,109.54364776611328
2021-11-03,108.3442611694336
2021-11-04,106.94499206542969
2021-11-05,108.94396209716797
2021-11-08,108.3442611694336
2021-11-09,107.34478759765625
2021-11-10,106.94499206542969
2021-11-11,107.94447326660156
2021-11-12,109.94344329833984
2021-11-15,112.1423110961914
2021-11-16,112.94190216064453
2021-11-17,112.74200439453125
2021-11-18,117.33964538574219
2021-11-19,119.33861541748047
2021-11-22,122.73686981201172
2021-11-23,119.53850555419922
2021-11-24,119.93830108642578
2021-11-25,119.53850555419922
2021-11-26,109.94344329833984
2021-11-29,112.1423110961914
2021-11-30,107.74458312988281
2021-12-01,110.94293212890625
2021-12-02,112.34220886230469
2021-12-03,113.74150085449219
2021-12-06,115.54056549072266
2021-12-07,115.54056549072266
2021-12-08,114.74098205566406
2021-12-09,112.1423110961914
2021-12-10,111.54261779785156
2021-12-13,104.7461166381836
2021-12-14,103.946533203125
2021-12-15,102.74714660644531
2021-12-16,103.14693450927734
2021-12-17,103.34683990478516
2021-12-20,102.34735107421875
2021-12-21,105.14590454101562
2021-12-22,106.14539337158203
2021-12-23,108.3442611694336
2021-12-24,108.3442611694336
2021-12-29,110.74303436279297
2021-12-30,109.94344329833984
2021-12-31,109.94344329833984
2022-01-04,109.7435531616211
2022-01-05,110.94293212890625
2022-01-06,110.3432388305664
2022-01-07,108.74406433105469
2022-01-10,105.34581756591797
2022-01-11,105.34581756591797
2022-01-12,107.94447326660156
2022-01-13,107.14488220214844
2022-01-14,106.34529113769531
2022-01-17,106.5451889038086
2022-01-18,109.54364776611328
2022-01-19,108.5441665649414
2022-01-20,103.946533203125
2022-01-21,104.94601440429688
2022-01-24,99.9485855102539
2022-01-25,99.9485855102539
2022-01-26,103.14693450927734
2022-01-27,103.14693450927734
2022-01-28,102.34735107421875
2022-01-31,97.94961547851562
2022-02-01,96.95012664794922
2022-02-02,98.4493637084961
2022-02-03,98.4493637084961
2022-02-04,95.75074768066406
2022-02-07,94.45142364501953
2022-02-08,97.74972534179688
2022-02-09,97.44986724853516
2022-02-10,96.85018157958984
2022-02-11,96.75022888183594
2022-02-14,96.15054321289062
2022-02-15,97.15001678466797
2022-02-16,97.44986724853516
2022-02-17,95.85069274902344
2022-02-18,96.95012664794922
2022-02-21,95.15105438232422
2022-02-22,94.75126647949219
2022-02-23,94.25151824951172
2022-02-24,87.45500946044922
2022-02-25,92.5523910522461
2022-02-28,92.95218658447266
2022-03-01,91.05315399169922
2022-03-02,92.45244598388672
2022-03-03,90.65336608886719
2022-03-04,85.15619659423828
2022-03-07,82.95732879638672
2022-03-08,86.55547332763672
2022-03-09,83.85686492919922
2022-03-10,85.9557876586914
2022-03-11,85.75588989257812
2022-03-14,87.55496215820312
2022-03-15,85.9557876586914
2022-03-16,87.45500946044922
2022-03-17,88.25460815429688
2022-03-18,87.95475769042969
2022-03-21,87.7548599243164
2022-03-22,87.95475769042969
2022-03-23,88.25460815429688
2022-03-24,87.95475769042969
2022-03-25,88.95423889160156
2022-03-28,87.7548599243164
2022-03-29,86.35558319091797
2022-03-30,85.65593719482422
2022-03-31,85.25614929199219
2022-04-01,85.45603942871094
2022-04-04,83.95681762695312
2022-04-05,82.55753326416016
2022-04-06,82.55753326416016
2022-04-07,81.35814666748047
2022-04-08,80.15876007080078
2022-04-11,79.45912170410156
2022-04-12,78.95938873291016
2022-04-13,79.05933380126953
2022-04-14,80.4586181640625
2022-04-19,82.85738372802734
2022-04-20,80.75846862792969
2022-04-21,80.4586181640625
2022-04-22,77.56010437011719
2022-04-25,79.25923919677734
2022-04-26,79.15928649902344
2022-04-27,77.95989990234375
2022-04-28,77.16030883789062
2022-04-29,79.25923919677734
2022-05-03,78.45964050292969
2022-05-04,77.56010437011719
2022-05-05,77.95989990234375
2022-05-06,76.4606704711914
2022-05-09,74.46170043945312
2022-05-10,74.46170043945312
2022-05-11,76.06087493896484
2022-05-12,75.26129150390625
2022-05-13,76.66056060791016
2022-05-16,75.56112670898438
2022-05-17,75.36123657226562
2022-05-18,75.96092987060547
2022-05-19,75.76103210449219
2022-05-20,75.96092987060547
2022-05-23,76.36072540283203
2022-05-24,75.86097717285156
2022-05-25,74.96144104003906
2022-05-26,78.95938873291016
2022-05-27,79.25923919677734
2022-05-30,78.65953063964844
2022-05-31,78.45964050292969
2022-06-01,76.7605209350586
2022-06-06,78.45964050292969
2022-06-07,78.05984497070312
2022-06-08,77.36021423339844
2022-06-09,75.86097717285156
2022-06-10,72.76258087158203
2022-06-13,70.16390228271484
2022-06-14,70.46375274658203
2022-06-15,69.86405944824219
2022-06-16,67.96504211425781
2022-06-17,67.8650894165039
2022-06-20,69.76412200927734
2022-06-21,70.5636978149414
2022-06-22,72.36277770996094
2022-06-23,70.5636978149414
2022-06-24,70.76360321044922
2022-06-27,69.26437377929688
2022-06-28,69.66416931152344
2022-06-29,69.56422424316406
2022-06-30,67.8650894165039
2022-07-01,68.86457824707031
2022-07-04,69.9640121459961
2022-07-05,69.16442108154297
2022-07-06,69.9640121459961
2022-07-07,71.36329650878906
2022-07-08,71.96298217773438
2022-07-11,71.16339874267578
2022-07-12,72.36277770996094
2022-07-13,72.06292724609375
2022-07-14,71.7630844116211
2022-07-15,73.66210174560547
2022-07-18,75.26129150390625
2022-07-19,77.16030883789062
2022-07-20,76.96041107177734
2022-07-21,76.96041107177734
2022-07-22,76.66056060791016
2022-07-25,76.4606704711914
2022-07-26,75.96092987060547
2022-07-27,75.96092987060547
2022-07-28,76.66056060791016
2022-07-29,76.36072540283203
2022-08-01,75.26129150390625
2022-08-02,74.06189727783203
2022-08-03,73.56216430664062
2022-08-04,74.96144104003906
2022-08-05,75.86097717285156
2022-08-08,75.26129150390625
2022-08-09,74.96144104003906
2022-08-10,76.4606704711914
2022-08-11,76.26077270507812
2022-08-12,75.96092987060547
2022-08-15,75.96092987060547
2022-08-16,76.16082000732422
2022-08-17,76.06087493896484
2022-08-18,75.86097717285156
2022-08-19,73.96195220947266
2022-08-22,70.66364288330078
2022-08-23,69.46427154541016
2022-08-24,69.86405944824219
2022-08-25,69.9640121459961
2022-08-26,70.36380767822266
2022-08-30,72.06292724609375
2022-08-31,71.56319427490234
2022-09-01,70.36380767822266
2022-09-02,70.66364288330078
2022-09-05,70.26385498046875
2022-09-06,70.8635482788086
2022-09-07,70.76360321044922
2022-09-08,71.66313934326172
2022-09-09,72.96247100830078
2022-09-12,75.461181640625
2022-09-13,75.06138610839844
2022-09-14,75.26129150390625
2022-09-15,72.36277770996094
2022-09-16,70.76360321044922
2022-09-20,70.06395721435547
2022-09-21,70.36380767822266
2022-09-22,69.9640121459961
2022-09-23,68.6646728515625
2022-09-26,68.0849838256836
2022-09-27,66.56575775146484
2022-09-28,67.06549835205078
2022-09-29,65.56627655029297
2022-09-30,67.8650894165039
2022-10-03,67.2654037475586
2022-10-04,68.46478271484375
2022-10-05,67.16545104980469
2022-10-06,66.86560821533203
2022-10-07,66.66570281982422
2022-10-10,66.06600952148438
2022-10-11,65.56627655029297
2022-10-12,63.36740493774414
2022-10-13,64.96658325195312
2022-10-14,64.46683502197266
2022-10-17,64.16698455810547
2022-10-18,63.867149353027344
2022-10-19,62.16802215576172
2022-10-20,61.8681755065918
2022-10-21,59.96915054321289
2022-10-24,60.96863555908203
2022-10-25,60.76873779296875
2022-10-26,61.36843490600586
2022-10-27,62.16802215576172
2022-10-28,61.66828155517578
2022-10-31,59.76925277709961
2022-11-01,59.46940994262695
2022-11-02,58.17007827758789
2022-11-03,57.970176696777344
2022-11-04,58.070125579833984
2022-11-07,58.17007827758789
2022-11-08,56.9706916809082
2022-11-09,56.570899963378906
2022-11-10,59.96915054321289
2022-11-11,60.26899719238281
2022-11-14,60.568843841552734
2022-11-15,59.96915054321289
2022-11-16,60.868690490722656
2022-11-17,59.669307708740234
2022-11-18,63.2674560546875
2022-11-21,64.36688995361328
2022-11-22,64.0670394897461
2022-11-23,63.867149353027344
2022-11-24,63.06755828857422
2022-11-25,63.46735382080078
2022-11-28,63.567298889160156
2022-11-29,65.46632385253906
2022-11-30,63.36740493774414
2022-12-01,64.0670394897461
2022-12-02,64.76669311523438
2022-12-05,64.6667251586914
2022-12-06,64.26693725585938
2022-12-07,63.66725158691406
2022-12-08,62.16802215576172
2022-12-09,61.96812057495117
2022-12-12,60.568843841552734
2022-12-13,61.4683837890625
2022-12-14,60.568843841552734
2022-12-15,60.868690490722656
2022-12-16,59.96915054321289
2022-12-19,59.96915054321289
2022-12-20,59.06961441040039
2022-12-21,59.26951217651367
2022-12-22,58.669822692871094
2022-12-23,58.76976776123047
