Date,APTUS.NS
2025-06-16,321.54998779296875
2025-06-17,318.0
2025-06-18,317.20001220703125
2025-06-19,310.6000061035156
2025-06-20,314.8999938964844
2025-06-23,314.25
2025-06-24,323.3999938964844
2025-06-25,322.6000061035156
2025-06-26,320.70001220703125
2025-06-27,318.75
2025-06-30,323.95001220703125
2025-07-01,320.29998779296875
2025-07-02,323.1000061035156
2025-07-03,322.04998779296875
2025-07-04,322.6499938964844
2025-07-07,328.20001220703125
2025-07-08,335.0
2025-07-09,340.5
2025-07-10,344.0
2025-07-11,347.8999938964844
2025-07-14,345.1000061035156
2025-07-15,345.8500061035156
2025-07-16,341.1000061035156
2025-07-17,344.6499938964844
2025-07-18,350.75
2025-07-21,352.3500061035156
2025-07-22,346.5
2025-07-23,350.29998779296875
2025-07-24,353.54998779296875
2025-07-25,348.8999938964844
2025-07-28,339.3500061035156
2025-07-29,331.0
2025-07-30,334.8500061035156
2025-07-31,327.6499938964844
2025-08-01,338.5
2025-08-04,350.54998779296875
2025-08-05,342.79998779296875
2025-08-06,345.95001220703125
2025-08-07,339.70001220703125
2025-08-08,334.75
2025-08-11,334.75
2025-08-12,344.54998779296875
2025-08-13,345.04998779296875
2025-08-14,356.0
2025-08-18,359.3999938964844
2025-08-19,355.1499938964844
2025-08-20,354.8999938964844
2025-08-21,355.25
