Date,MC.PA
2019-04-23,313.9300231933594
2019-04-24,315.5935974121094
2019-04-25,316.4122619628906
2019-04-26,315.1387939453125
2019-04-29,314.1382141113281
2019-04-30,317.5038757324219
2019-05-02,319.2775573730469
2019-05-03,322.9615783691406
2019-05-06,313.2740783691406
2019-05-07,304.7690734863281
2019-05-08,308.90789794921875
2019-05-09,301.85833740234375
2019-05-10,303.4046936035156
2019-05-13,294.49041748046875
2019-05-14,304.0869140625
2019-05-15,306.6793212890625
2019-05-16,310.3633117675781
2019-05-17,310.044921875
2019-05-20,300.2209777832031
2019-05-21,304.86004638671875
2019-05-22,305.9061279296875
2019-05-23,303.8139953613281
2019-05-24,306.08807373046875
2019-05-27,308.0437316894531
2019-05-28,311.6368103027344
2019-05-29,307.6344299316406
2019-05-30,310.7726135253906
2019-05-31,307.998291015625
2019-06-03,309.7265319824219
2019-06-04,311.18194580078125
2019-06-05,317.91314697265625
2019-06-06,318.6863708496094
2019-06-07,324.7808532714844
2019-06-10,325.8268737792969
2019-06-11,327.1003723144531
2019-06-12,324.5534362792969
2019-06-13,323.14349365234375
2019-06-14,322.00653076171875
2019-06-17,325.9178771972656
2019-06-18,335.4688720703125
2019-06-19,332.9219665527344
2019-06-20,336.5604553222656
2019-06-21,335.01409912109375
2019-06-24,337.6974182128906
2019-06-25,338.1067810058594
2019-06-26,334.37738037109375
2019-06-27,335.05950927734375
2019-06-28,340.4717712402344
2019-07-01,340.7447204589844
2019-07-02,343.3825378417969
2019-07-03,345.65667724609375
2019-07-04,346.8846740722656
2019-07-05,346.38433837890625
2019-07-08,348.38555908203125
2019-07-09,348.38555908203125
2019-07-10,346.5662536621094
2019-07-11,348.47650146484375
2019-07-12,349.29510498046875
2019-07-15,345.7021179199219
2019-07-16,350.4776306152344
2019-07-17,348.1126403808594
2019-07-18,348.24908447265625
2019-07-19,347.7487487792969
2019-07-22,350.0227966308594
2019-07-23,348.6583557128906
2019-07-24,345.9295959472656
2019-07-25,342.1546325683594
2019-07-26,350.75054931640625
2019-07-29,344.5196228027344
2019-07-30,340.6537780761719
2019-07-31,341.38140869140625
2019-08-01,344.8380126953125
2019-08-02,326.0087585449219
2019-08-05,312.22796630859375
2019-08-06,318.77734375
2019-08-07,325.3265686035156
2019-08-08,334.9685974121094
2019-08-09,331.4210510253906
2019-08-12,324.325927734375
2019-08-13,327.0548400878906
2019-08-14,316.6851806640625
2019-08-15,314.45660400390625
2019-08-16,316.95806884765625
2019-08-19,324.598876953125
2019-08-20,323.5528869628906
2019-08-21,335.7417907714844
2019-08-22,328.46484375
2019-08-23,323.37091064453125
2019-08-26,321.6426086425781
2019-08-27,327.3277893066406
2019-08-28,323.6893005371094
2019-08-29,328.69219970703125
2019-08-30,329.6473388671875
2019-09-02,330.1021423339844
2019-09-03,323.5072937011719
2019-09-04,335.1959533691406
2019-09-05,342.3819580078125
2019-09-06,345.5656433105469
2019-09-09,344.70159912109375
2019-09-10,339.42572021484375
2019-09-11,343.973876953125
2019-09-12,345.3838195800781
2019-09-13,347.4759216308594
2019-09-16,333.9225158691406
2019-09-17,334.0134582519531
2019-09-18,331.739501953125
2019-09-19,334.1044616699219
2019-09-20,336.6059265136719
2019-09-23,333.331298828125
2019-09-24,336.6059265136719
2019-09-25,328.5557861328125
2019-09-26,328.2828369140625
2019-09-27,327.60064697265625
2019-09-30,331.6939392089844
2019-10-01,324.8263244628906
2019-10-02,312.91021728515625
2019-10-03,315.45721435546875
2019-10-04,318.0041198730469
2019-10-07,321.8244934082031
2019-10-08,319.3230285644531
2019-10-09,324.7353210449219
2019-10-10,342.7914123535156
2019-10-11,344.01934814453125
2019-10-14,344.9744567871094
2019-10-15,346.1114501953125
2019-10-16,343.92840576171875
2019-10-17,340.8811340332031
2019-10-18,341.15399169921875
2019-10-21,340.7447204589844
2019-10-22,342.6094970703125
2019-10-23,341.1085510253906
2019-10-24,342.9732360839844
2019-10-25,349.24969482421875
2019-10-28,347.56683349609375
2019-10-29,345.88409423828125
2019-10-30,349.7044982910156
2019-10-31,347.93072509765625
2019-11-01,354.0706787109375
2019-11-04,361.5750427246094
2019-11-05,364.0765075683594
2019-11-06,363.43975830078125
2019-11-07,367.4875793457031
2019-11-08,366.5780334472656
2019-11-11,366.805419921875
2019-11-12,366.94183349609375
2019-11-13,365.53192138671875
2019-11-14,367.2601623535156
2019-11-15,368.85205078125
2019-11-18,365.89581298828125
2019-11-19,362.2118225097656
2019-11-20,362.2118225097656
2019-11-21,358.84619140625
2019-11-22,360.4380187988281
2019-11-25,367.7150573730469
2019-11-26,370.5348815917969
2019-11-27,371.71728515625
2019-11-28,369.98907470703125
2019-11-29,370.48931884765625
2019-12-02,360.71087646484375
2019-12-03,355.3896789550781
2019-12-04,360.2105712890625
2019-12-05,360.392578125
2019-12-06,367.1156005859375
2019-12-09,365.1947326660156
2019-12-10,362.9537353515625
2019-12-11,365.51495361328125
2019-12-12,364.234375
2019-12-13,369.35662841796875
2019-12-16,374.75341796875
2019-12-17,368.30474853515625
2019-12-18,366.6582946777344
2019-12-19,367.9388732910156
2019-12-20,375.485107421875
2019-12-23,378.503662109375
2019-12-24,378.778076171875
2019-12-25,378.778076171875
2019-12-27,381.9794921875
2019-12-30,379.2354736328125
2019-12-31,378.8695983886719
2020-01-02,383.3973083496094
2020-01-03,383.3515625
2020-01-06,379.7384948730469
2020-01-07,380.5160217285156
2020-01-08,383.0771484375
2020-01-09,388.291015625
2020-01-10,387.513427734375
2020-01-13,390.34906005859375
2020-01-14,394.236572265625
2020-01-15,394.64813232421875
2020-01-16,395.0597229003906
2020-01-17,401.599853515625
2020-01-20,393.0931396484375
2020-01-21,388.70257568359375
2020-01-22,387.33050537109375
2020-01-23,376.8114929199219
2020-01-24,380.7903747558594
2020-01-27,366.7955017089844
2020-01-28,376.857177734375
2020-01-29,372.8324890136719
2020-01-30,364.87457275390625
2020-01-31,361.58160400390625
2020-02-03,362.907958984375
2020-02-04,375.57666015625
2020-02-05,379.601318359375
2020-02-06,382.3911437988281
2020-02-07,378.6408996582031
2020-02-10,378.2749938964844
2020-02-11,377.17730712890625
2020-02-12,388.47393798828125
2020-02-13,385.5925598144531
2020-02-14,379.5555114746094
2020-02-17,379.05242919921875
2020-02-18,373.9759216308594
2020-02-19,383.3058166503906
2020-02-20,374.8448791503906
2020-02-21,369.9969482421875
2020-02-24,352.75482177734375
2020-02-25,347.6324462890625
2020-02-26,352.388916015625
2020-02-27,338.30255126953125
2020-02-28,339.21722412109375
2020-03-02,344.0193786621094
2020-03-03,345.162841796875
2020-03-04,352.3432312011719
2020-03-05,342.60162353515625
2020-03-06,329.6128845214844
2020-03-09,309.1692199707031
2020-03-10,306.2422180175781
2020-03-11,301.98883056640625
2020-03-12,275.78265380859375
2020-03-13,288.03961181640625
2020-03-16,272.2153625488281
2020-03-17,284.70098876953125
2020-03-18,263.388427734375
2020-03-19,269.7913818359375
2020-03-20,284.4722900390625
2020-03-23,284.83819580078125
2020-03-24,310.22113037109375
2020-03-25,332.494140625
2020-03-26,332.6770935058594
2020-03-27,312.5079040527344
2020-03-30,320.1456604003906
2020-03-31,309.5809020996094
2020-04-01,296.95794677734375
2020-04-02,297.5982360839844
2020-04-03,297.32391357421875
2020-04-06,310.76995849609375
2020-04-07,315.1148376464844
2020-04-08,313.9257507324219
2020-04-09,317.7674255371094
2020-04-14,321.9750671386719
2020-04-15,312.8280334472656
2020-04-16,313.5598449707031
2020-04-17,327.46331787109375
2020-04-20,329.7043151855469
2020-04-21,320.1456604003906
2020-04-22,323.3013610839844
2020-04-23,318.910888671875
2020-04-24,311.776123046875
2020-04-27,321.0146484375
2020-04-28,326.548583984375
2020-04-29,329.1097717285156
2020-04-30,322.3866882324219
2020-05-04,309.67230224609375
2020-05-05,313.285400390625
2020-05-06,307.7056884765625
2020-05-07,316.0752258300781
2020-05-08,322.20379638671875
2020-05-11,319.13946533203125
2020-05-12,317.26434326171875
2020-05-13,306.4708557128906
2020-05-14,302.7663269042969
2020-05-15,302.08026123046875
2020-05-18,320.19134521484375
2020-05-19,327.0059509277344
2020-05-20,330.8934326171875
2020-05-21,329.1555480957031
2020-05-22,324.99365234375
2020-05-25,331.076416015625
2020-05-26,334.2320556640625
2020-05-27,341.9613037109375
2020-05-28,353.8066711425781
2020-05-29,343.01324462890625
2020-06-01,346.58056640625
2020-06-02,352.1145324707031
2020-06-03,359.8894958496094
2020-06-04,356.77947998046875
2020-06-05,369.7682800292969
2020-06-08,362.3134460449219
2020-06-09,361.58160400390625
2020-06-10,364.41717529296875
2020-06-11,343.1047058105469
2020-06-12,346.8092346191406
2020-06-15,339.76605224609375
2020-06-16,344.6596984863281
2020-06-17,346.8092346191406
2020-06-18,345.1170654296875
2020-06-19,347.6324462890625
2020-06-22,346.58056640625
2020-06-23,357.3283386230469
2020-06-24,348.8215637207031
2020-06-25,351.10833740234375
2020-06-26,354.62994384765625
2020-06-29,356.2763977050781
2020-06-30,357.1910705566406
2020-07-01,358.1972961425781
2020-07-02,367.5729675292969
2020-07-03,362.86224365234375
2020-07-06,369.53955078125
2020-07-07,370.69036865234375
2020-07-08,368.0665283203125
2020-07-09,369.12530517578125
2020-07-10,368.8951110839844
2020-07-13,375.9379577636719
2020-07-14,372.5316162109375
2020-07-15,379.34423828125
2020-07-16,375.7538146972656
2020-07-17,377.6871643066406
2020-07-20,380.0346984863281
2020-07-21,377.41094970703125
2020-07-22,371.93316650390625
2020-07-23,371.5649719238281
2020-07-24,367.422119140625
2020-07-27,369.5395812988281
2020-07-28,354.4873046875
2020-07-29,356.4206237792969
2020-07-30,344.1763000488281
2020-07-31,337.6398010253906
2020-08-03,342.7493591308594
2020-08-04,342.1509094238281
2020-08-05,346.24774169921875
2020-08-06,344.3144226074219
2020-08-07,344.3144226074219
2020-08-10,342.0588684082031
2020-08-11,352.3238525390625
2020-08-12,360.149169921875
2020-08-13,360.149169921875
2020-08-14,355.4079284667969
2020-08-17,356.9729919433594
2020-08-18,355.4079284667969
2020-08-19,356.4666748046875
2020-08-20,352.92230224609375
2020-08-21,354.8555603027344
2020-08-24,362.2205810546875
2020-08-25,365.53485107421875
2020-08-26,371.01263427734375
2020-08-27,369.17132568359375
2020-08-28,364.8904113769531
2020-08-31,361.6221618652344
2020-09-01,365.2126159667969
2020-09-02,374.9252014160156
2020-09-03,375.9839782714844
2020-09-04,370.8744201660156
2020-09-07,376.3521728515625
2020-09-08,372.30145263671875
2020-09-09,371.979248046875
2020-09-10,372.2554016113281
2020-09-11,383.53314208984375
2020-09-14,386.89337158203125
2020-09-15,390.34576416015625
2020-09-16,392.3251037597656
2020-09-17,386.6632385253906
2020-09-18,381.00140380859375
2020-09-21,364.15386962890625
2020-09-22,360.0110778808594
2020-09-23,368.3427429199219
2020-09-24,369.9078369140625
2020-09-25,368.4348449707031
2020-09-28,373.682373046875
2020-09-29,377.41094970703125
2020-09-30,367.6983337402344
2020-10-01,377.1808166503906
2020-10-02,375.2934875488281
2020-10-05,379.8045349121094
2020-10-06,378.56170654296875
2020-10-07,378.1474304199219
2020-10-08,374.8791809082031
2020-10-09,379.2061767578125
2020-10-12,385.0521545410156
2020-10-13,383.6711730957031
2020-10-14,379.48236083984375
2020-10-15,371.01263427734375
2020-10-16,398.26312255859375
2020-10-19,397.9869384765625
2020-10-20,396.0537109375
2020-10-21,393.8441162109375
2020-10-22,393.291748046875
2020-10-23,394.0282287597656
2020-10-26,388.2743225097656
2020-10-27,385.6045227050781
2020-10-28,370.2300720214844
2020-10-29,371.7490539550781
2020-10-30,370.3681335449219
2020-11-02,373.4522705078125
2020-11-03,376.4903259277344
2020-11-04,388.3203430175781
2020-11-05,402.083740234375
2020-11-06,400.93292236328125
2020-11-09,431.6358337402344
2020-11-10,436.3771057128906
2020-11-11,448.7135009765625
2020-11-12,435.3183288574219
2020-11-13,432.4643859863281
2020-11-16,439.4151611328125
2020-11-17,437.29766845703125
2020-11-18,447.56268310546875
2020-11-19,449.86431884765625
2020-11-20,453.45465087890625
2020-11-23,453.40869140625
2020-11-24,455.5721740722656
2020-11-25,454.9737243652344
2020-11-26,456.4007263183594
2020-11-27,456.630859375
2020-11-30,444.5706787109375
2020-12-01,459.2232971191406
2020-12-02,460.24017333984375
2020-12-03,460.3788146972656
2020-12-04,455.063232421875
2020-12-07,456.4036560058594
2020-12-08,457.0970458984375
2020-12-09,460.3788146972656
2020-12-10,463.1521301269531
2020-12-11,462.5975036621094
2020-12-14,470.7328186035156
2020-12-15,468.8838195800781
2020-12-16,466.8500061035156
2020-12-17,464.9086608886719
2020-12-18,461.81170654296875
2020-12-21,453.1680603027344
2020-12-22,455.10943603515625
2020-12-23,458.6224060058594
2020-12-24,458.9459228515625
2020-12-28,465.9255676269531
2020-12-29,474.060791015625
2020-12-30,474.33807373046875
2020-12-31,472.3043212890625
2021-01-04,473.4136047363281
2021-01-05,467.9593811035156
2021-01-06,464.35400390625
2021-01-07,476.3719177246094
2021-01-08,485.616455078125
2021-01-11,482.9355773925781
2021-01-12,476.8341369628906
2021-01-13,473.4136047363281
2021-01-14,469.6233825683594
2021-01-15,456.63482666015625
2021-01-18,461.9041748046875
2021-01-19,453.953857421875
2021-01-20,469.3460388183594
2021-01-21,469.2535705566406
2021-01-22,472.8589782714844
2021-01-25,463.98419189453125
2021-01-26,469.6233825683594
2021-01-27,468.1442565917969
2021-01-28,477.9435119628906
2021-01-29,460.65618896484375
2021-02-01,469.3460388183594
2021-02-02,485.2467346191406
2021-02-03,484.8768615722656
2021-02-04,485.43157958984375
2021-02-05,488.7596435546875
2021-02-08,488.02008056640625
2021-02-09,496.4326171875
2021-02-10,489.4991760253906
2021-02-11,491.3481140136719
2021-02-12,489.31427001953125
2021-02-15,495.4157409667969
2021-02-16,499.0210266113281
2021-02-17,494.583740234375
2021-02-18,493.65924072265625
2021-02-19,500.86993408203125
2021-02-22,501.88690185546875
2021-02-23,498.6513977050781
2021-02-24,492.54986572265625
2021-02-25,490.88580322265625
2021-02-26,485.33917236328125
2021-03-01,496.5250244140625
2021-03-02,498.55889892578125
2021-03-03,502.7189636230469
2021-03-04,493.5667724609375
2021-03-05,483.6751403808594
2021-03-08,494.4913024902344
2021-03-09,499.85308837890625
2021-03-10,511.2239074707031
2021-03-11,521.8551025390625
2021-03-12,520.8383178710938
2021-03-15,516.0311279296875
2021-03-16,517.972412109375
2021-03-17,525.2756958007812
2021-03-18,523.5191040039062
2021-03-19,515.29150390625
2021-03-22,514.5519409179688
2021-03-23,512.3331909179688
2021-03-24,511.59368896484375
2021-03-25,513.6273803710938
2021-03-26,512.9804077148438
2021-03-29,512.9804077148438
2021-03-30,530.1752319335938
2021-03-31,525.1831665039062
2021-04-01,528.51123046875
2021-04-06,533.2259521484375
2021-04-07,533.595703125
2021-04-08,541.8233642578125
2021-04-09,543.857177734375
2021-04-12,545.1514282226562
2021-04-13,549.8661499023438
2021-04-14,565.581787109375
2021-04-15,570.1116333007812
2021-04-16,582.4070434570312
2021-04-19,577.6923217773438
2021-04-20,563.177734375
2021-04-21,581.1348266601562
2021-04-22,588.019775390625
2021-04-23,584.3912353515625
2021-04-26,582.2512817382812
2021-04-27,588.6710815429688
2021-04-28,589.1362915039062
2021-04-29,591.4623413085938
2021-04-30,582.6234130859375
2021-05-03,586.71728515625
2021-05-04,575.8314208984375
2021-05-05,587.833740234375
2021-05-06,581.7859497070312
2021-05-07,587.4614868164062
2021-05-10,581.5069580078125
2021-05-11,569.6906127929688
2021-05-12,567.73681640625
2021-05-13,573.1331787109375
2021-05-14,584.3912353515625
2021-05-17,580.5764770507812
2021-05-18,579.6460571289062
2021-05-19,576.0173950195312
2021-05-20,585.1355590820312
2021-05-21,587.6475830078125
2021-05-24,593.1370849609375
2021-05-25,595.183837890625
2021-05-26,596.021240234375
2021-05-27,603.278564453125
2021-05-28,610.1635131835938
2021-05-31,606.6279296875
2021-06-01,611.373046875
2021-06-02,615.0017700195312
2021-06-03,608.7680053710938
2021-06-04,605.8837280273438
2021-06-07,611.5591430664062
2021-06-08,613.7921752929688
2021-06-09,616.3973388671875
2021-06-10,611.9313354492188
2021-06-11,621.607666015625
2021-06-14,625.7944946289062
2021-06-15,630.6326904296875
2021-06-16,634.8193969726562
2021-06-17,639.4714965820312
2021-06-18,633.7029418945312
2021-06-21,632.7725830078125
2021-06-22,633.7960205078125
2021-06-23,622.5379638671875
2021-06-24,626.3527221679688
2021-06-25,626.7249145507812
2021-06-28,621.142333984375
2021-06-29,627.0969848632812
2021-06-30,615.2808227539062
2021-07-01,617.6998901367188
2021-07-02,617.2347412109375
2021-07-05,614.72265625
2021-07-06,610.1635131835938
2021-07-07,614.4434814453125
2021-07-08,594.7188110351562
2021-07-09,616.3043212890625
2021-07-12,619.6537475585938
2021-07-13,624.0267333984375
2021-07-14,624.8640747070312
2021-07-15,617.0487060546875
2021-07-16,608.7680053710938
2021-07-19,595.3699951171875
2021-07-20,600.2081298828125
2021-07-21,613.3270263671875
2021-07-22,614.4434814453125
2021-07-23,627.0969848632812
2021-07-26,626.5388793945312
2021-07-27,623.0032348632812
2021-07-28,640.3088989257812
2021-07-29,636.4011840820312
2021-07-30,627.0040893554688
2021-08-02,639.1923828125
2021-08-03,647.4730224609375
2021-08-04,646.3566284179688
2021-08-05,648.8687744140625
2021-08-06,648.8687744140625
2021-08-09,648.8687744140625
2021-08-10,652.7763671875
2021-08-11,655.7537841796875
2021-08-12,662.45263671875
2021-08-13,660.4058837890625
2021-08-16,646.5426025390625
2021-08-17,642.4488525390625
2021-08-18,609.326171875
2021-08-19,570.4349975585938
2021-08-20,576.8547973632812
2021-08-23,592.2996826171875
2021-08-24,580.8555908203125
2021-08-25,578.8086547851562
2021-08-26,578.3434448242188
2021-08-27,579.7391357421875
2021-08-30,581.5069580078125
2021-08-31,583.181640625
2021-09-01,601.789794921875
2021-09-02,601.9758911132812
2021-09-03,590.7180786132812
2021-09-06,603.5577392578125
2021-09-07,607.5584106445312
2021-09-08,603.5577392578125
2021-09-09,612.5827026367188
2021-09-10,617.3277587890625
2021-09-13,611.2801513671875
2021-09-14,601.789794921875
2021-09-15,577.9713745117188
2021-09-16,584.298095703125
2021-09-17,587.08935546875
2021-09-20,575.6453247070312
2021-09-21,591.741455078125
2021-09-22,598.533447265625
2021-09-23,608.5818481445312
2021-09-24,598.1613159179688
2021-09-27,593.1370849609375
2021-09-28,574.9010009765625
2021-09-29,581.97216796875
2021-09-30,576.9478759765625
2021-10-01,586.158935546875
2021-10-04,577.8782348632812
2021-10-05,588.4849243164062
2021-10-06,581.3208618164062
2021-10-07,593.5092163085938
2021-10-08,584.0191040039062
2021-10-11,587.7406616210938
2021-10-12,589.7876586914062
2021-10-13,608.3958740234375
2021-10-14,620.7703247070312
2021-10-15,618.5372924804688
2021-10-18,604.7672119140625
2021-10-19,601.0455322265625
2021-10-20,610.4426879882812
2021-10-21,613.7921752929688
2021-10-22,620.86328125
2021-10-25,613.88525390625
2021-10-26,618.7234497070312
2021-10-27,618.0720825195312
2021-10-28,624.9570922851562
2021-10-29,630.0744018554688
2021-11-01,635.8429565429688
2021-11-02,637.1455688476562
2021-11-03,635.0055541992188
2021-11-04,644.3096313476562
2021-11-05,659.5684204101562
2021-11-08,658.1727905273438
2021-11-09,658.0797119140625
2021-11-10,649.9851684570312
2021-11-11,656.3119506835938
2021-11-12,672.5941162109375
2021-11-15,670.6401977539062
2021-11-16,678.9209594726562
2021-11-17,675.5714721679688
2021-11-18,677.804443359375
2021-11-19,682.4564208984375
2021-11-22,677.6182861328125
2021-11-23,668.128173828125
2021-11-24,675.5714721679688
2021-11-25,683.5730590820312
2021-11-26,643.8443603515625
2021-11-29,648.6826171875
2021-11-30,641.5808715820312
2021-12-01,651.7662963867188
2021-12-02,641.5808715820312
2021-12-03,640.0858154296875
2021-12-06,644.8514404296875
2021-12-07,677.463134765625
2021-12-08,667.83837890625
2021-12-09,668.1188354492188
2021-12-10,663.4466552734375
2021-12-13,662.51220703125
2021-12-14,655.5973510742188
2021-12-15,665.2221069335938
2021-12-16,666.5302124023438
2021-12-17,653.1677856445312
2021-12-20,652.0465087890625
2021-12-21,655.5039672851562
2021-12-22,668.4926147460938
2021-12-23,674.6597290039062
2021-12-24,670.3614501953125
2021-12-27,678.6778564453125
2021-12-28,682.8827514648438
2021-12-29,680.1729736328125
2021-12-30,682.13525390625
2021-12-31,679.3319091796875
2022-01-03,683.0697631835938
2022-01-04,695.2172241210938
2022-01-05,708.2993774414062
2022-01-06,679.4253540039062
2022-01-07,668.8662109375
2022-01-10,656.6253051757812
2022-01-11,663.4466552734375
2022-01-12,662.2318115234375
2022-01-13,644.758056640625
2022-01-14,631.1152954101562
2022-01-17,641.3939819335938
2022-01-18,628.87255859375
2022-01-19,651.953125
2022-01-20,657.7466430664062
2022-01-21,651.4859008789062
2022-01-24,619.3414306640625
2022-01-25,623.2660522460938
2022-01-26,638.777587890625
2022-01-27,648.49560546875
2022-01-28,669.427001953125
2022-01-31,675.2203979492188
2022-02-01,684.1909790039062
2022-02-02,681.4811401367188
2022-02-03,665.03515625
2022-02-04,659.8023681640625
2022-02-07,669.1466064453125
2022-02-08,659.8023681640625
2022-02-09,669.6138305664062
2022-02-10,659.8958129882812
2022-02-11,640.0858154296875
2022-02-14,626.0693359375
2022-02-15,648.49560546875
2022-02-16,642.5153198242188
2022-02-17,639.2448120117188
2022-02-18,641.300537109375
2022-02-21,628.1251220703125
2022-02-22,625.3218383789062
2022-02-23,622.1445922851562
2022-02-24,594.2052001953125
2022-02-25,622.8922729492188
2022-02-28,616.631591796875
2022-03-01,584.7674560546875
2022-03-02,596.16748046875
2022-03-03,576.9182739257812
2022-03-04,539.9147338867188
2022-03-07,530.5704345703125
2022-03-08,514.0309448242188
2022-03-09,563.0885620117188
2022-03-10,549.3525390625
2022-03-11,555.8934936523438
2022-03-14,559.4443359375
2022-03-15,551.3148193359375
2022-03-16,587.6641845703125
2022-03-17,588.5051879882812
2022-03-18,597.4757690429688
2022-03-21,591.6822509765625
2022-03-22,601.6806640625
2022-03-23,583.3657836914062
2022-03-24,583.739501953125
2022-03-25,584.954345703125
2022-03-28,594.0183715820312
2022-03-29,627.7512817382812
2022-03-30,617.192138671875
2022-03-31,606.820068359375
2022-04-01,607.0069580078125
2022-04-04,620.3693237304688
2022-04-05,617.5660400390625
2022-04-06,594.4855346679688
2022-04-07,583.08544921875
2022-04-08,590.2806396484375
2022-04-11,579.2543334960938
2022-04-12,589.5330200195312
2022-04-13,592.523193359375
2022-04-14,598.0364379882812
2022-04-19,592.523193359375
2022-04-20,600.185546875
2022-04-21,610.557861328125
2022-04-22,597.6626586914062
2022-04-25,575.2362060546875
2022-04-26,574.0074462890625
2022-04-27,582.7976684570312
2022-04-28,583.3648071289062
2022-04-29,585.5387573242188
2022-05-02,573.3458251953125
2022-05-03,567.580322265625
2022-05-04,560.77490234375
2022-05-05,542.5330810546875
2022-05-06,531.0963745117188
2022-05-09,512.8543090820312
2022-05-10,519.3761596679688
2022-05-11,541.5877685546875
2022-05-12,534.404541015625
2022-05-13,549.432861328125
2022-05-16,543.4782104492188
2022-05-17,557.7503662109375
2022-05-18,546.7863159179688
2022-05-19,537.3345947265625
2022-05-20,526.0869140625
2022-05-23,530.1511840820312
2022-05-24,521.550048828125
2022-05-25,520.7939453125
2022-05-26,539.8865356445312
2022-05-27,560.8695678710938
2022-05-30,575.2362060546875
2022-05-31,564.4611206054688
2022-06-01,565.0282592773438
2022-06-02,574.763671875
2022-06-03,575.708740234375
2022-06-06,580.1511840820312
2022-06-07,575.0471801757812
2022-06-08,568.7145385742188
2022-06-09,555.387451171875
2022-06-10,541.4933471679688
2022-06-13,519.8486938476562
2022-06-14,514.1776733398438
2022-06-15,521.550048828125
2022-06-16,509.8298645019531
2022-06-17,514.8392944335938
2022-06-20,512.7598266601562
2022-06-21,523.1569213867188
2022-06-22,521.45556640625
2022-06-23,534.9716186523438
2022-06-24,555.1984252929688
2022-06-27,548.3931274414062
2022-06-28,556.80517578125
2022-06-29,556.7107543945312
2022-06-30,549.8109130859375
2022-07-01,548.2040405273438
2022-07-04,553.2135620117188
2022-07-05,540.6427001953125
2022-07-06,564.8392944335938
2022-07-07,574.291015625
2022-07-08,573.6294555664062
2022-07-11,571.1719970703125
2022-07-12,577.2210693359375
2022-07-13,572.9678344726562
2022-07-14,573.1568603515625
2022-07-15,575.0471801757812
2022-07-18,580.6237182617188
2022-07-19,593.6671752929688
2022-07-20,591.3988037109375
2022-07-21,598.5820922851562
2022-07-22,599.9054565429688
2022-07-25,602.4574584960938
2022-07-26,590.9262084960938
2022-07-27,601.1341552734375
2022-07-28,626.5595092773438
2022-07-29,637.9961547851562
2022-08-01,650.5669555664062
2022-08-02,641.77685546875
2022-08-03,648.0150756835938
2022-08-04,655.0093994140625
2022-08-05,644.801513671875
2022-08-08,651.3231811523438
2022-08-09,642.2494506835938
2022-08-10,652.173828125
2022-08-11,655.5765380859375
2022-08-12,656.4271850585938
2022-08-15,661.1529541015625
2022-08-16,660.5860595703125
2022-08-17,662.0037841796875
2022-08-18,668.1473388671875
2022-08-19,660.0188598632812
2022-08-22,645.1795043945312
2022-08-23,642.5330200195312
2022-08-24,649.1492309570312
2022-08-25,650.0000610351562
2022-08-26,632.3250732421875
2022-08-29,626.5595092773438
2022-08-30,625.519775390625
2022-08-31,612.003662109375
2022-09-01,598.1094970703125
2022-09-02,609.2627563476562
2022-09-05,600.1890258789062
2022-09-06,603.1190185546875
2022-09-07,606.2381591796875
2022-09-08,608.2230224609375
2022-09-09,616.54052734375
2022-09-12,622.77880859375
2022-09-13,615.2174072265625
2022-09-14,618.33642578125
2022-09-15,606.2381591796875
2022-09-16,604.4422607421875
2022-09-19,605.8600463867188
2022-09-20,599.2437744140625
2022-09-21,608.3175048828125
2022-09-22,590.6427001953125
2022-09-23,570.1322631835938
2022-09-26,573.534912109375
2022-09-27,571.077392578125
2022-09-28,579.5841064453125
2022-09-29,574.669189453125
2022-09-30,576.9375610351562
2022-10-03,574.669189453125
2022-10-04,611.342041015625
2022-10-05,602.3628540039062
2022-10-06,600.2835083007812
2022-10-07,584.3099365234375
2022-10-10,577.0320434570312
2022-10-11,577.0320434570312
2022-10-12,587.80712890625
2022-10-13,583.6483154296875
2022-10-14,590.9262084960938
2022-10-17,602.7409057617188
2022-10-18,601.2285766601562
2022-10-19,590.7371826171875
2022-10-20,599.2437744140625
2022-10-21,596.8807983398438
2022-10-24,601.0396728515625
2022-10-25,621.9281616210938
2022-10-26,626.6539916992188
2022-10-27,619.4705810546875
2022-10-28,613.7050170898438
2022-10-31,603.9697265625
2022-11-01,615.1228637695312
2022-11-02,601.7957763671875
2022-11-03,595.4630737304688
2022-11-04,629.6785278320312
2022-11-07,620.0377197265625
2022-11-08,621.4555053710938
2022-11-09,621.9281616210938
2022-11-10,649.1492309570312
2022-11-11,667.4857177734375
2022-11-14,662.287353515625
2022-11-15,665.5953369140625
2022-11-16,660.3023681640625
2022-11-17,658.60107421875
2022-11-18,659.9243774414062
2022-11-21,660.9640502929688
2022-11-22,659.6407470703125
2022-11-23,663.4215698242188
2022-11-24,663.705078125
2022-11-25,661.8146362304688
2022-11-28,660.3968505859375
2022-11-29,663.5159912109375
2022-11-30,696.880859375
2022-12-01,686.1273803710938
2022-12-02,680.7030639648438
2022-12-05,679.9417724609375
2022-12-06,679.6563720703125
2022-12-07,678.3240356445312
2022-12-08,684.22412109375
2022-12-09,685.4612426757812
2022-12-12,681.5596313476562
2022-12-13,691.5517578125
2022-12-14,692.2178955078125
2022-12-15,667.6657104492188
2022-12-16,660.2429809570312
2022-12-19,654.057373046875
2022-12-20,649.8702392578125
2022-12-21,658.05419921875
