Date,PGHH.NS
2017-12-15,8700.2646484375
2017-12-18,8707.712890625
2017-12-19,8722.2001953125
2017-12-20,8744.3212890625
2017-12-21,8719.931640625
2017-12-22,8694.8955078125
2017-12-26,8740.8037109375
2017-12-27,8698.36328125
2017-12-28,8708.41015625
2017-12-29,8696.7451171875
2018-01-01,8770.0546875
2018-01-02,8690.21875
2018-01-03,8712.5283203125
2018-01-04,8617.23828125
2018-01-05,8632.37109375
2018-01-08,8607.609375
2018-01-09,8603.4912109375
2018-01-10,8605.990234375
2018-01-11,8601.501953125
2018-01-12,8606.87109375
2018-01-15,8606.9599609375
2018-01-16,8676.845703125
2018-01-17,8616.49609375
2018-01-18,8695.3564453125
2018-01-19,8715.3515625
2018-01-22,8586.2294921875
2018-01-23,8594.837890625
2018-01-24,8667.2197265625
2018-01-25,8609.693359375
2018-01-29,8563.7841796875
2018-01-30,8617.8857421875
2018-01-31,8581.87890625
2018-02-01,8570.353515625
2018-02-02,8540.2724609375
2018-02-05,8563.8291015625
2018-02-06,8344.2763671875
2018-02-07,8412.6328125
2018-02-08,8583.6826171875
2018-02-09,8617.3271484375
2018-02-12,8648.892578125
2018-02-14,8604.51171875
2018-02-15,8608.673828125
2018-02-16,8658.841796875
2018-02-19,8662.404296875
2018-02-20,8611.9599609375
2018-02-21,8695.2666015625
2018-02-22,8707.712890625
2018-02-23,8659.0283203125
2018-02-26,8646.208984375
2018-02-27,8673.6494140625
2018-02-28,8693.9228515625
2018-03-01,8713.4521484375
2018-03-05,8608.2119140625
2018-03-06,8625.66015625
2018-03-07,8593.30859375
2018-03-08,8600.01953125
2018-03-09,8703.1318359375
2018-03-12,8702.8994140625
2018-03-13,8733.5859375
2018-03-14,8743.626953125
2018-03-15,8745.9873046875
2018-03-16,8726.0869140625
2018-03-19,8612.0546875
2018-03-20,8549.900390625
2018-03-21,8516.345703125
2018-03-22,8626.6787109375
2018-03-23,8564.4306640625
2018-03-26,8558.7392578125
2018-03-27,8601.0400390625
2018-03-28,8844.794921875
2018-04-02,8692.99609375
2018-04-03,8766.443359375
2018-04-04,8895.658203125
2018-04-05,8987.0595703125
2018-04-06,8944.8515625
2018-04-09,8883.8564453125
2018-04-10,8880.337890625
2018-04-11,9012.14453125
2018-04-12,9003.951171875
2018-04-13,8975.859375
2018-04-16,9066.384765625
2018-04-17,9068.8818359375
2018-04-18,9064.994140625
2018-04-19,9067.91015625
2018-04-20,9026.4443359375
2018-04-23,9033.3857421875
2018-04-24,8932.7734375
2018-04-25,9006.9130859375
2018-04-26,8866.2236328125
2018-04-27,8785.7880859375
2018-04-30,8827.162109375
2018-05-02,8964.51953125
2018-05-03,8877.9765625
2018-05-04,9033.8037109375
2018-05-07,9019.45703125
2018-05-08,9012.189453125
2018-05-09,8862.47265625
2018-05-10,8979.0078125
2018-05-11,8515.8828125
2018-05-14,8253.337890625
2018-05-15,8451.83203125
2018-05-16,8697.4404296875
2018-05-17,8521.3447265625
2018-05-18,8599.326171875
2018-05-21,8580.5830078125
2018-05-22,8523.3798828125
2018-05-23,8566.1884765625
2018-05-24,8586.181640625
2018-05-25,8644.357421875
2018-05-28,8696.0048828125
2018-05-29,8554.6669921875
2018-05-30,8558.6455078125
2018-05-31,8609.4619140625
2018-06-01,8647.9189453125
2018-06-04,8537.63671875
2018-06-05,8616.95703125
2018-06-06,8623.11328125
2018-06-07,8665.505859375
2018-06-08,8702.068359375
2018-06-11,8768.9892578125
2018-06-12,8874.2294921875
2018-06-13,8930.3193359375
2018-06-14,8999.5556640625
2018-06-15,9014.1787109375
2018-06-18,9251.7333984375
2018-06-19,9220.958984375
2018-06-20,9210.5927734375
2018-06-21,9204.62109375
2018-06-22,9204.576171875
2018-06-25,9162.8759765625
2018-06-26,9157.740234375
2018-06-27,9196.708984375
2018-06-28,9089.615234375
2018-06-29,9186.3427734375
2018-07-02,9175.095703125
2018-07-03,9111.921875
2018-07-04,9142.9296875
2018-07-05,9204.251953125
2018-07-06,9214.2490234375
2018-07-09,9299.634765625
2018-07-10,9411.494140625
2018-07-11,9551.7666015625
2018-07-12,9415.2412109375
2018-07-13,9399.6005859375
2018-07-16,9352.30078125
2018-07-17,9674.8251953125
2018-07-18,9619.61328125
2018-07-19,9568.10546875
2018-07-20,9653.029296875
2018-07-23,9744.6640625
2018-07-24,9750.494140625
2018-07-25,9775.1611328125
2018-07-26,9779.9267578125
2018-07-27,9771.1806640625
2018-07-30,9718.376953125
2018-07-31,9569.771484375
2018-08-01,9368.08203125
2018-08-02,9515.0224609375
2018-08-03,9639.4228515625
2018-08-06,9931.7734375
2018-08-07,9990.8251953125
2018-08-08,9834.76953125
2018-08-09,9706.6689453125
2018-08-10,9881.419921875
2018-08-13,9994.712890625
2018-08-14,9994.57421875
2018-08-16,9785.2939453125
2018-08-17,9684.7763671875
2018-08-20,9764.287109375
2018-08-21,9886.603515625
2018-08-23,9604.62109375
2018-08-24,9325.087890625
2018-08-27,9303.2900390625
2018-08-28,9308.890625
2018-08-29,9125.853515625
2018-08-30,9231.32421875
2018-08-31,9507.5234375
2018-09-03,9338.9736328125
2018-09-04,9360.5380859375
2018-09-05,9327.7275390625
2018-09-06,9294.1279296875
2018-09-07,9364.4267578125
2018-09-10,9230.078125
2018-09-11,9260.0185546875
2018-09-12,9398.255859375
2018-09-14,9311.9912109375
2018-09-17,9157.4169921875
2018-09-18,9105.166015625
2018-09-19,9067.6796875
2018-09-21,8933.9306640625
2018-09-24,9001.220703125
2018-09-25,8954.015625
2018-09-26,8816.1015625
2018-09-27,8703.779296875
2018-09-28,8996.361328125
2018-10-01,8897.2314453125
2018-10-03,8755.751953125
2018-10-04,8667.8212890625
2018-10-05,8652.2236328125
2018-10-08,8409.1142578125
2018-10-09,8352.2353515625
2018-10-10,8257.271484375
2018-10-11,8329.60546875
2018-10-12,8304.384765625
2018-10-15,8414.80859375
2018-10-16,8465.298828125
2018-10-17,8465.759765625
2018-10-19,8447.15625
2018-10-22,8460.255859375
2018-10-23,8447.205078125
2018-10-24,8479.64453125
2018-10-25,8477.056640625
2018-10-26,8508.6181640625
2018-10-29,8495.05859375
2018-10-30,8784.9541015625
2018-10-31,8671.755859375
2018-11-01,8736.26953125
2018-11-02,8972.8984375
2018-11-05,8976.8779296875
2018-11-06,8773.708984375
2018-11-07,9052.5
2018-11-09,9035.0517578125
2018-11-12,8910.283203125
2018-11-13,8848.173828125
2018-11-14,8791.111328125
2018-11-15,8797.2646484375
2018-11-16,8806.4296875
2018-11-19,8815.0830078125
2018-11-20,8815.3154296875
2018-11-21,8716.5576171875
2018-11-22,8678.6796875
2018-11-26,8751.4580078125
2018-11-27,8652.189453125
2018-11-28,8634.759765625
2018-11-29,8618.12109375
2018-11-30,8895.6708984375
2018-12-03,8923.7431640625
2018-12-04,9046.763671875
2018-12-05,8929.505859375
2018-12-06,8919.375
2018-12-07,8889.025390625
2018-12-10,8821.4052734375
2018-12-11,8930.435546875
2018-12-12,8992.060546875
2018-12-13,9049.3642578125
2018-12-14,9046.90234375
2018-12-17,9201.244140625
2018-12-18,9199.896484375
2018-12-19,9242.0498046875
2018-12-20,9260.31640625
2018-12-21,9111.36328125
2018-12-24,9030.4951171875
2018-12-26,9038.2099609375
2018-12-27,9102.765625
2018-12-28,9187.3017578125
2018-12-31,9187.3017578125
2019-01-01,9205.5673828125
2019-01-02,9197.4345703125
2019-01-03,9155.607421875
2019-01-04,9095.142578125
2019-01-07,9113.03515625
2019-01-08,9275.0029296875
2019-01-09,9278.71875
2019-01-10,9290.990234375
2019-01-11,9293.6396484375
2019-01-14,9294.3837890625
2019-01-15,9239.029296875
2019-01-16,9199.1513671875
2019-01-17,9292.1982421875
2019-01-18,9259.7099609375
2019-01-21,9297.9609375
2019-01-22,9283.833984375
2019-01-23,9215.8837890625
2019-01-24,9221.8798828125
2019-01-25,9228.8984375
2019-01-28,9210.2607421875
2019-01-29,9195.203125
2019-01-30,9220.298828125
2019-01-31,9210.21484375
2019-02-01,9200.779296875
2019-02-04,9180.794921875
2019-02-05,9237.8681640625
2019-02-06,9274.4912109375
2019-02-07,9297.4951171875
2019-02-08,9299.16796875
2019-02-11,9405.4580078125
2019-02-12,9459.6953125
2019-02-14,9347.0380859375
2019-02-15,9362.341796875
2019-02-18,9165.6669921875
2019-02-19,9254.8359375
2019-02-20,9321.5146484375
2019-02-21,9436.7177734375
2019-02-22,9495.3251953125
2019-02-25,9413.2021484375
2019-02-26,9375.267578125
2019-02-27,9678.5615234375
2019-02-28,10043.822265625
2019-03-01,10219.4990234375
2019-03-05,10277.6416015625
2019-03-06,9956.0078125
2019-03-07,9748.365234375
2019-03-08,9631.0615234375
2019-03-11,9507.2236328125
2019-03-12,9804.5458984375
2019-03-13,9701.146484375
2019-03-14,9607.359375
2019-03-15,9583.0009765625
2019-03-18,9672.4951171875
2019-03-19,9706.08984375
2019-03-20,9607.73046875
2019-03-22,9766.142578125
2019-03-25,9704.505859375
2019-03-26,9703.619140625
2019-03-27,9986.3359375
2019-03-28,10119.7392578125
2019-04-01,10070.51171875
2019-04-02,10036.1240234375
2019-04-03,10112.6474609375
2019-04-04,9962.818359375
2019-04-05,9953.115234375
2019-04-08,10003.4609375
2019-04-09,10057.6796875
2019-04-10,10039.296875
2019-04-11,9974.904296875
2019-04-12,9982.32421875
2019-04-15,9969.8662109375
2019-04-16,9984.14453125
2019-04-18,9981.578125
2019-04-22,9866.2783203125
2019-04-23,9799.5068359375
2019-04-24,9851.5322265625
2019-04-25,9887.8828125
2019-04-26,9545.16015625
2019-04-30,9522.2021484375
2019-05-02,9575.1640625
2019-05-03,9657.7509765625
2019-05-06,9661.8583984375
2019-05-07,9655.7900390625
2019-05-08,9728.1162109375
2019-05-09,9697.4599609375
2019-05-10,9695.1748046875
2019-05-13,9925.1171875
2019-05-14,9854.7060546875
2019-05-15,9906.2685546875
2019-05-16,9819.1044921875
2019-05-17,9799.9736328125
2019-05-20,10186.3701171875
2019-05-21,10122.8662109375
2019-05-22,10041.2080078125
2019-05-23,9998.3271484375
2019-05-24,10198.037109375
2019-05-27,10261.634765625
2019-05-28,10169.05859375
2019-05-29,10172.419921875
2019-05-30,10251.884765625
2019-05-31,10249.5029296875
2019-06-03,10236.9970703125
2019-06-04,10143.3037109375
2019-06-06,10018.6259765625
2019-06-07,10146.896484375
2019-06-10,10213.4814453125
2019-06-11,10229.580078125
2019-06-12,10357.8037109375
2019-06-13,10304.4228515625
2019-06-14,10307.7822265625
2019-06-17,10095.4765625
2019-06-18,9817.8916015625
2019-06-19,9970.984375
2019-06-20,10067.1533203125
2019-06-21,10046.296875
2019-06-24,10002.1552734375
2019-06-25,10036.263671875
2019-06-26,10095.84765625
2019-06-27,10140.6904296875
2019-06-28,9999.2607421875
2019-07-01,10052.2216796875
2019-07-02,10309.3681640625
2019-07-03,10199.7158203125
2019-07-04,10253.0498046875
2019-07-05,10160.5673828125
2019-07-08,10172.140625
2019-07-09,10230.65234375
2019-07-10,10192.4833984375
2019-07-11,10173.306640625
2019-07-12,10136.1630859375
