Date,FRES.L
2019-04-12,794.4246826171875
2019-04-15,783.2412109375
2019-04-16,777.8492431640625
2019-04-17,763.8699340820312
2019-04-18,777.2501831054688
2019-04-23,758.8773803710938
2019-04-24,747.0947265625
2019-04-25,744.826904296875
2019-04-26,755.2134399414062
2019-04-29,739.6336669921875
2019-04-30,747.8228759765625
2019-05-01,747.02392578125
2019-05-02,739.6336669921875
2019-05-03,747.2237548828125
2019-05-07,735.6387939453125
2019-05-08,735.8386840820312
2019-05-09,726.251220703125
2019-05-10,723.8541870117188
2019-05-13,725.0526733398438
2019-05-14,737.8359985351562
2019-05-15,743.828125
2019-05-16,725.4522705078125
2019-05-17,730.0462036132812
2019-05-20,736.2381591796875
2019-05-21,735.8386840820312
2019-05-22,727.6492919921875
2019-05-23,731.8438110351562
2019-05-24,725.8516235351562
2019-05-28,737.0369873046875
2019-05-29,741.0317993164062
2019-05-30,744.2276000976562
2019-05-31,766.9978637695312
2019-06-03,795.76025390625
2019-06-04,783.7760620117188
2019-06-05,788.5697631835938
2019-06-06,801.5527954101562
2019-06-07,810.9405517578125
2019-06-10,788.7694702148438
2019-06-11,786.5722045898438
2019-06-12,803.749755859375
2019-06-13,811.3400268554688
2019-06-14,838.7042846679688
2019-06-17,824.7224731445312
2019-06-18,830.5149536132812
2019-06-19,822.1258544921875
2019-06-20,867.6664428710938
2019-06-21,882.0475463867188
2019-06-24,887.2408447265625
2019-06-25,891.8347778320312
2019-06-26,873.6585083007812
2019-06-27,865.6690063476562
2019-06-28,869.064697265625
2019-07-01,851.687255859375
2019-07-02,862.8726196289062
2019-07-03,874.2577514648438
2019-07-04,869.4639282226562
2019-07-05,879.251220703125
2019-07-08,893.6324462890625
2019-07-09,889.2382202148438
2019-07-10,873.8583374023438
2019-07-11,876.8544311523438
2019-07-12,878.2525634765625
2019-07-15,896.2290649414062
2019-07-16,919.9979858398438
2019-07-17,893.8322143554688
2019-07-18,812.3386840820312
2019-07-19,793.762939453125
2019-07-22,791.3661499023438
2019-07-23,785.5735473632812
2019-07-24,781.5787353515625
2019-07-25,783.5760498046875
2019-07-26,784.974365234375
2019-07-29,793.5631713867188
2019-07-30,652.7472534179688
2019-07-31,600.2158813476562
2019-08-01,605.0094604492188
2019-08-02,610.2028198242188
2019-08-05,639.1650390625
2019-08-06,643.9586791992188
2019-08-07,679.9117431640625
2019-08-08,684.52734375
2019-08-09,677.9356689453125
2019-08-12,686.7244262695312
2019-08-13,681.331298828125
2019-08-14,683.3289184570312
2019-08-15,670.345458984375
2019-08-16,662.7549438476562
2019-08-19,651.169921875
2019-08-20,654.7651977539062
2019-08-21,666.1507568359375
2019-08-22,664.3530883789062
2019-08-23,683.5285034179688
2019-08-27,696.7117309570312
2019-08-28,727.0730590820312
2019-08-29,732.2664184570312
2019-08-30,739.457275390625
2019-09-02,745.0501708984375
2019-09-03,763.0272827148438
2019-09-04,766.2230834960938
2019-09-05,722.0794677734375
2019-09-06,718.2843017578125
2019-09-09,695.5133056640625
2019-09-10,702.1049194335938
2019-09-11,728.2715454101562
2019-09-12,748.4459228515625
2019-09-13,728.6709594726562
2019-09-16,721.0806884765625
2019-09-17,735.4624633789062
2019-09-18,735.8618774414062
2019-09-19,715.6876220703125
2019-09-20,716.4865112304688
2019-09-23,741.4546508789062
2019-09-24,743.4522705078125
2019-09-25,736.261474609375
2019-09-26,729.2702026367188
2019-09-27,702.1049194335938
2019-09-30,682.7295532226562
2019-10-01,689.720703125
2019-10-02,666.1507568359375
2019-10-03,657.7614135742188
2019-10-04,661.3568725585938
2019-10-07,673.9407348632812
2019-10-08,687.9229125976562
2019-10-09,668.5476684570312
2019-10-10,653.366943359375
2019-10-11,629.9967651367188
2019-10-14,633.5922241210938
2019-10-15,609.822509765625
2019-10-16,608.8237915039062
2019-10-17,615.6152954101562
2019-10-18,615.2156372070312
2019-10-21,628.1990966796875
2019-10-22,649.1724243164062
2019-10-23,638.38623046875
2019-10-24,654.9650268554688
2019-10-25,680.5324096679688
2019-10-28,672.14306640625
2019-10-29,678.534912109375
2019-10-30,690.9190673828125
2019-10-31,709.0958251953125
2019-11-01,719.0833129882812
2019-11-04,720.28173828125
2019-11-05,706.4993286132812
2019-11-06,704.701416015625
2019-11-07,682.7295532226562
2019-11-08,672.5426025390625
2019-11-11,655.5643310546875
2019-11-12,625.2030029296875
2019-11-13,654.9650268554688
2019-11-14,635.589599609375
2019-11-15,623.6049194335938
2019-11-18,623.8047485351562
2019-11-19,626.2015991210938
2019-11-20,618.611328125
2019-11-21,597.8377685546875
2019-11-22,560.2857055664062
2019-11-25,538.912841796875
2019-11-26,575.46630859375
2019-11-27,572.0706176757812
2019-11-28,570.27294921875
2019-11-29,576.8645629882812
2019-12-02,570.6724853515625
2019-12-03,581.8582763671875
2019-12-04,544.70556640625
2019-12-05,562.4827880859375
2019-12-06,554.6928100585938
2019-12-09,557.4893188476562
2019-12-10,553.6940307617188
2019-12-11,580.8594970703125
2019-12-12,589.648193359375
2019-12-13,571.6712036132812
2019-12-16,588.6497192382812
2019-12-17,583.4561157226562
2019-12-18,584.4548950195312
2019-12-19,576.065673828125
2019-12-20,580.8594970703125
2019-12-23,591.0465087890625
2019-12-24,599.236083984375
2019-12-27,619.2105712890625
2019-12-30,639.3848266601562
2019-12-31,639.3848266601562
2020-01-02,643.18017578125
2020-01-03,660.1582641601562
2020-01-06,660.1582641601562
2020-01-07,655.1647338867188
2020-01-08,641.1826171875
2020-01-09,619.2105712890625
2020-01-10,624.4039916992188
2020-01-13,618.2117919921875
2020-01-14,608.2245483398438
2020-01-15,622.8058471679688
2020-01-16,632.3937377929688
2020-01-17,639.3848266601562
2020-01-20,648.1737670898438
2020-01-21,635.3897705078125
2020-01-22,636.7881469726562
2020-01-23,631.5948486328125
2020-01-24,635.1903076171875
2020-01-27,637.387451171875
2020-01-28,612.219482421875
2020-01-29,618.4117431640625
2020-01-30,649.1724243164062
2020-01-31,661.5567016601562
2020-02-03,641.1826171875
2020-02-04,623.4052734375
2020-02-05,622.8058471679688
2020-02-06,652.9674682617188
2020-02-07,663.9534912109375
2020-02-10,651.76904296875
2020-02-11,652.7678833007812
2020-02-12,645.9765625
2020-02-13,673.1417846679688
2020-02-14,674.1405029296875
2020-02-17,664.5527954101562
2020-02-18,687.1240234375
2020-02-19,700.5068969726562
2020-02-20,690.5197143554688
2020-02-21,711.293212890625
2020-02-24,734.0641479492188
2020-02-25,726.473876953125
2020-02-26,707.4979858398438
2020-02-27,684.32763671875
2020-02-28,603.0311279296875
2020-03-02,619.2105712890625
2020-03-03,648.9725952148438
2020-03-04,658.160888671875
2020-03-05,665.1519775390625
2020-03-06,662.3556518554688
2020-03-09,656.9624633789062
2020-03-10,616.8134765625
2020-03-11,618.2117919921875
2020-03-12,555.491943359375
2020-03-13,543.1075439453125
2020-03-16,526.3291015625
2020-03-17,584.0552978515625
2020-03-18,598.2373657226562
2020-03-19,565.2792358398438
2020-03-20,594.8416748046875
2020-03-23,619.2105712890625
2020-03-24,725.8745727539062
2020-03-25,764.0259399414062
2020-03-26,750.8427124023438
2020-03-27,726.6736450195312
2020-03-30,699.1087036132812
2020-03-31,665.9508056640625
2020-04-01,654.1659545898438
2020-04-02,676.93701171875
2020-04-03,635.1903076171875
2020-04-06,662.5552978515625
2020-04-07,693.7155151367188
2020-04-08,655.5643310546875
2020-04-09,713.4903564453125
2020-04-14,748.6454467773438
2020-04-15,694.9141235351562
2020-04-16,728.07177734375
2020-04-17,706.8988647460938
2020-04-20,701.305908203125
2020-04-21,719.0833129882812
2020-04-22,758.6328735351562
2020-04-23,752.7354736328125
2020-04-24,726.7651977539062
2020-04-27,717.975341796875
2020-04-28,703.39208984375
2020-04-29,718.5746459960938
2020-04-30,710.9833984375
2020-05-01,701.194580078125
2020-05-04,696.400146484375
2020-05-05,688.4093627929688
2020-05-06,672.8271484375
2020-05-07,680.21875
2020-05-11,685.8123779296875
2020-05-12,693.0040283203125
2020-05-13,693.0040283203125
2020-05-14,694.402587890625
2020-05-15,736.7537841796875
2020-05-18,804.076416015625
2020-05-19,811.667724609375
2020-05-20,806.0740966796875
2020-05-21,772.1132202148438
2020-05-22,793.0889892578125
2020-05-26,770.91455078125
2020-05-27,749.9386596679688
2020-05-28,787.0960083007812
2020-05-29,785.298095703125
2020-06-01,808.471435546875
2020-06-02,792.6895141601562
2020-06-03,745.9432373046875
2020-06-04,755.9317016601562
2020-06-05,716.5769653320312
2020-06-08,729.5620727539062
2020-06-09,757.5299682617188
2020-06-10,766.5196533203125
2020-06-11,775.3095092773438
2020-06-12,793.2888793945312
2020-06-15,746.7423095703125
2020-06-16,753.3347778320312
2020-06-17,764.9214477539062
2020-06-18,757.9295043945312
2020-06-19,779.1051635742188
2020-06-22,813.8651733398438
2020-06-23,852.6207885742188
2020-06-24,836.6390991210938
2020-06-25,818.0603637695312
2020-06-26,823.8538208007812
2020-06-29,840.0352783203125
2020-06-30,840.434814453125
2020-07-01,828.0488891601562
2020-07-02,842.632080078125
2020-07-03,854.618408203125
2020-07-06,879.3900146484375
2020-07-07,884.1845092773438
2020-07-08,907.5576782226562
2020-07-09,924.5380249023438
2020-07-10,938.9215698242188
2020-07-13,991.6610107421875
2020-07-14,1003.8471069335938
2020-07-15,1040.8046875
2020-07-16,1042.8023681640625
2020-07-17,1090.2476806640625
2020-07-20,1095.741455078125
2020-07-21,1067.773681640625
2020-07-22,1170.156005859375
2020-07-23,1187.6358642578125
2020-07-24,1190.133056640625
2020-07-27,1275.0355224609375
2020-07-28,1256.057373046875
2020-07-29,1259.5535888671875
2020-07-30,1207.1136474609375
2020-07-31,1231.0860595703125
2020-08-03,1273.5372314453125
2020-08-04,1263.5489501953125
2020-08-05,1338.4625244140625
2020-08-06,1328.990966796875
2020-08-07,1292.5323486328125
2020-08-10,1291.5335693359375
2020-08-11,1205.1317138671875
2020-08-12,1238.094482421875
2020-08-13,1257.07275390625
2020-08-14,1221.6129150390625
2020-08-17,1250.080810546875
2020-08-18,1269.5584716796875
2020-08-19,1251.0797119140625
2020-08-20,1243.5880126953125
2020-08-21,1232.6005859375
2020-08-24,1217.617431640625
2020-08-25,1215.6197509765625
2020-08-26,1251.0797119140625
2020-08-27,1226.107666015625
2020-08-28,1261.068359375
2020-09-01,1318.5029296875
2020-09-02,1276.051025390625
2020-09-03,1249.081787109375
2020-09-04,1266.5618896484375
2020-09-07,1317.504150390625
2020-09-08,1297.5267333984375
2020-09-09,1316.0057373046875
2020-09-10,1330.98876953125
2020-09-11,1350.466552734375
2020-09-14,1302.0216064453125
2020-09-15,1294.5301513671875
2020-09-16,1303.5198974609375
2020-09-17,1278.5484619140625
2020-09-18,1341.476806640625
2020-09-21,1284.5413818359375
2020-09-22,1276.5504150390625
2020-09-23,1203.1341552734375
2020-09-24,1188.6502685546875
2020-09-25,1184.15576171875
2020-09-28,1172.1690673828125
2020-09-29,1201.6357421875
2020-09-30,1195.6424560546875
2020-10-01,1228.10546875
2020-10-02,1246.58447265625
2020-10-05,1262.0672607421875
2020-10-06,1252.577880859375
2020-10-07,1286.039794921875
2020-10-08,1278.5484619140625
2020-10-09,1315.0069580078125
2020-10-12,1329.9898681640625
2020-10-13,1325.994384765625
2020-10-14,1355.9603271484375
2020-10-15,1328.990966796875
2020-10-16,1341.976318359375
2020-10-19,1330.4892578125
2020-10-20,1331.4881591796875
2020-10-21,1273.553955078125
2020-10-22,1227.106689453125
2020-10-23,1217.117919921875
2020-10-26,1216.6187744140625
2020-10-27,1234.59814453125
2020-10-28,1159.1837158203125
2020-10-29,1166.6754150390625
2020-10-30,1161.181640625
2020-11-02,1208.1285400390625
2020-11-03,1240.59130859375
2020-11-04,1254.076171875
2020-11-05,1290.53466796875
2020-11-06,1308.514404296875
2020-11-09,1107.7420654296875
2020-11-10,1098.2528076171875
2020-11-11,1083.2698974609375
2020-11-12,1123.7239990234375
2020-11-13,1122.725341796875
2020-11-16,1098.2528076171875
2020-11-17,1110.2393798828125
2020-11-18,1116.732177734375
2020-11-19,1113.2362060546875
2020-11-20,1132.714111328125
2020-11-23,1083.76953125
2020-11-24,1046.811279296875
2020-11-25,1086.2666015625
2020-11-26,1087.265625
2020-11-27,1110.7388916015625
2020-11-30,1051.3062744140625
2020-12-01,1113.7354736328125
2020-12-02,1138.70703125
2020-12-03,1135.7105712890625
2020-12-04,1134.2122802734375
2020-12-07,1143.701416015625
2020-12-08,1154.688720703125
2020-12-09,1133.7127685546875
2020-12-10,1138.70703125
2020-12-11,1124.7230224609375
2020-12-14,1116.232666015625
2020-12-15,1138.70703125
2020-12-16,1143.701416015625
2020-12-17,1157.685546875
2020-12-18,1138.2076416015625
2020-12-21,1164.17822265625
2020-12-22,1139.20654296875
2020-12-23,1135.7105712890625
2020-12-24,1138.2076416015625
2020-12-29,1166.176025390625
2020-12-30,1134.2122802734375
2020-12-31,1128.2191162109375
2021-01-04,1247.58349609375
2021-01-05,1238.5936279296875
2021-01-06,1245.58544921875
2021-01-07,1246.085205078125
2021-01-08,1203.1341552734375
2021-01-11,1177.6629638671875
2021-01-12,1128.718505859375
2021-01-13,1123.2249755859375
2021-01-14,1118.7296142578125
2021-01-15,1086.2666015625
2021-01-18,1086.76611328125
2021-01-19,1075.279052734375
2021-01-20,1089.26318359375
2021-01-21,1088.264404296875
2021-01-22,1089.7626953125
2021-01-25,1080.7728271484375
2021-01-26,1061.295166015625
2021-01-27,922.9520874023438
2021-01-28,981.685302734375
2021-01-29,986.4798583984375
2021-02-01,1074.7799072265625
2021-02-02,1022.8386840820312
2021-02-03,1032.8275146484375
2021-02-04,998.8657836914062
2021-02-05,1028.8319091796875
2021-02-08,1023.338134765625
2021-02-09,1027.33349609375
2021-02-10,1032.327880859375
2021-02-11,1029.3311767578125
2021-02-12,1019.3425903320312
2021-02-15,1022.8386840820312
2021-02-16,1003.3607788085938
2021-02-17,971.8963623046875
2021-02-18,960.7092895507812
2021-02-19,982.8840942382812
2021-02-22,988.677490234375
2021-02-23,976.4912719726562
2021-02-24,964.7047729492188
2021-02-25,950.7205200195312
2021-02-26,908.968017578125
2021-03-01,901.5762329101562
2021-03-02,912.3640747070312
2021-03-03,912.7636108398438
2021-03-04,913.9622192382812
2021-03-05,885.195068359375
2021-03-08,899.1790771484375
2021-03-09,932.7409057617188
2021-03-10,930.1439819335938
2021-03-11,955.5150756835938
2021-03-12,929.7443237304688
2021-03-15,950.7205200195312
2021-03-16,965.7034912109375
2021-03-17,940.3323364257812
2021-03-18,953.317626953125
2021-03-19,963.1064453125
2021-03-22,944.1280517578125
2021-03-23,927.1473388671875
2021-03-24,908.968017578125
2021-03-25,898.5796508789062
2021-03-26,915.160888671875
2021-03-29,892.5864868164062
2021-03-30,856.4276123046875
2021-03-31,863.2197875976562
2021-04-01,893.78515625
2021-04-06,898.979248046875
2021-04-07,908.968017578125
2021-04-08,910.1666870117188
2021-04-09,893.3856201171875
2021-04-12,885.7942504882812
2021-04-13,906.5706176757812
2021-04-14,899.9781494140625
2021-04-15,926.7477416992188
2021-04-16,924.7500610351562
2021-04-19,918.5570068359375
2021-04-20,921.9531860351562
2021-04-21,928.1463012695312
2021-04-22,907.731689453125
2021-04-23,892.546142578125
2021-04-26,905.9332885742188
2021-04-27,885.7526245117188
2021-04-28,849.387451171875
2021-04-29,829.6063232421875
2021-04-30,822.8128051757812
2021-05-04,850.5862426757812
2021-05-05,852.1847534179688
2021-05-06,905.3339233398438
2021-05-07,910.12939453125
2021-05-10,919.3204956054688
2021-05-11,902.136962890625
2021-05-12,895.9429321289062
2021-05-13,868.1693725585938
2021-05-14,884.3539428710938
2021-05-17,914.9248046875
2021-05-18,893.9448852539062
2021-05-19,889.549072265625
2021-05-20,878.1598510742188
2021-05-21,881.156982421875
2021-05-24,866.770751953125
2021-05-25,868.1693725585938
2021-05-26,877.5604858398438
2021-05-27,912.12744140625
2021-05-28,896.7421264648438
2021-06-01,914.12548828125
2021-06-02,909.1302490234375
2021-06-03,864.7726440429688
2021-06-04,874.5633544921875
2021-06-07,862.974365234375
2021-06-08,864.9724731445312
2021-06-09,855.181884765625
2021-06-10,849.1876220703125
2021-06-11,859.7774658203125
2021-06-14,860.9763793945312
2021-06-15,837.1991577148438
2021-06-16,832.4036865234375
2021-06-17,804.430419921875
2021-06-18,822.6130981445312
2021-06-21,821.0145874023438
2021-06-22,826.8090209960938
2021-06-23,813.2220458984375
2021-06-24,806.6284790039062
2021-06-25,805.62939453125
2021-06-28,800.2345581054688
2021-06-29,785.6484375
2021-06-30,770.862548828125
2021-07-01,795.2392578125
2021-07-02,804.6302490234375
2021-07-05,811.2239379882812
2021-07-06,814.6207275390625
2021-07-07,823.0125732421875
2021-07-08,800.4342041015625
2021-07-09,799.8348999023438
2021-07-12,789.64453125
2021-07-13,814.2210693359375
2021-07-14,815.22021484375
2021-07-15,816.4190673828125
2021-07-16,794.040283203125
2021-07-19,792.0422973632812
2021-07-20,768.2650146484375
2021-07-21,761.8711547851562
2021-07-22,757.2755126953125
2021-07-23,744.48779296875
2021-07-26,758.2745971679688
2021-07-27,753.2794189453125
2021-07-28,805.62939453125
2021-07-29,819.8156127929688
2021-07-30,817.4180297851562
2021-08-02,822.0136108398438
2021-08-03,837.5987548828125
2021-08-04,810.6245727539062
2021-08-05,814.6207275390625
2021-08-06,793.041259765625
2021-08-09,782.4514770507812
2021-08-10,771.4620361328125
2021-08-11,790.8433837890625
2021-08-12,791.1146240234375
2021-08-13,796.90966796875
2021-08-16,811.4969482421875
2021-08-17,825.884521484375
2021-08-18,830.2807006835938
2021-08-19,835.0765380859375
2021-08-20,834.6768798828125
2021-08-23,845.4675903320312
2021-08-24,844.668212890625
2021-08-25,835.2763671875
2021-08-26,835.676025390625
2021-08-27,845.06787109375
2021-08-31,853.2607421875
2021-09-01,843.2694702148438
2021-09-02,832.4788208007812
2021-09-03,861.6536254882812
2021-09-06,857.25732421875
2021-09-07,847.6657104492188
2021-09-08,849.0643920898438
2021-09-09,843.868896484375
2021-09-10,834.876708984375
2021-09-13,842.4701538085938
2021-09-14,840.2720336914062
2021-09-15,847.2659912109375
2021-09-16,815.6934204101562
2021-09-17,805.7019653320312
2021-09-20,787.5177612304688
2021-09-21,789.316162109375
2021-09-22,791.314453125
2021-09-23,781.7227783203125
2021-09-24,784.320556640625
2021-09-27,791.314453125
2021-09-28,769.1336059570312
2021-09-29,764.5377197265625
2021-09-30,780.7236938476562
2021-10-01,776.3275146484375
2021-10-04,781.3231201171875
2021-10-05,777.3265991210938
2021-10-06,795.3109130859375
2021-10-07,806.9009399414062
2021-10-08,808.699462890625
2021-10-11,810.6976928710938
2021-10-12,816.093017578125
2021-10-13,832.6785278320312
2021-10-14,845.4675903320312
2021-10-15,844.8680419921875
2021-10-18,862.2529907226562
2021-10-19,886.8317260742188
2021-10-20,896.6232299804688
2021-10-21,898.0220947265625
2021-10-22,915.8065185546875
2021-10-25,922.2011108398438
2021-10-26,885.233154296875
2021-10-27,854.2599487304688
2021-10-28,872.0444946289062
2021-10-29,862.452880859375
2021-11-01,884.6336669921875
2021-11-02,852.061767578125
2021-11-03,876.0410766601562
2021-11-04,894.6250610351562
2021-11-05,900.22021484375
2021-11-08,924.9987182617188
2021-11-09,925.5980834960938
2021-11-10,958.3697509765625
2021-11-11,983.7477416992188
2021-11-12,970.759033203125
2021-11-15,960.9674682617188
2021-11-16,968.3611450195312
2021-11-17,985.94580078125
2021-11-18,950.9761962890625
2021-11-19,951.975341796875
2021-11-22,945.18115234375
2021-11-23,926.9969482421875
2021-11-24,900.6198120117188
2021-11-25,911.0108032226562
2021-11-26,906.01513671875
2021-11-29,913.6085815429688
2021-11-30,907.2140502929688
2021-12-01,906.2149047851562
2021-12-02,891.6276245117188
2021-12-03,882.6353149414062
2021-12-06,887.2313232421875
2021-12-07,887.4312133789062
2021-12-08,879.4381103515625
2021-12-09,873.443359375
2021-12-10,860.45458984375
2021-12-13,880.6370239257812
2021-12-14,865.650146484375
2021-12-15,869.44677734375
2021-12-16,889.8290405273438
2021-12-17,914.0081787109375
2021-12-20,884.8334350585938
2021-12-21,882.0359497070312
2021-12-22,877.0402221679688
2021-12-23,886.6318969726562
2021-12-24,892.22705078125
2021-12-29,871.2452392578125
2021-12-30,877.0402221679688
2021-12-31,892.0271606445312
2022-01-04,851.8619995117188
2022-01-05,854.8594970703125
2022-01-06,819.8896484375
2022-01-07,819.0904541015625
2022-01-10,803.1043090820312
2022-01-11,823.88623046875
2022-01-12,835.8758544921875
2022-01-13,836.6752319335938
2022-01-14,806.9009399414062
2022-01-17,803.50390625
2022-01-18,799.3075561523438
2022-01-19,838.4736328125
2022-01-20,860.8541870117188
2022-01-21,829.6812133789062
2022-01-24,798.7080688476562
2022-01-25,804.3032836914062
2022-01-26,687.2046508789062
2022-01-27,635.8491821289062
2022-01-28,631.2531127929688
2022-01-31,624.2591552734375
2022-02-01,649.0377197265625
2022-02-02,636.248779296875
2022-02-03,622.6605224609375
2022-02-04,623.859619140625
2022-02-07,625.4581909179688
2022-02-08,628.2556762695312
2022-02-09,635.4494018554688
2022-02-10,631.0532836914062
2022-02-11,621.8613891601562
2022-02-14,665.2236938476562
2022-02-15,642.2435302734375
2022-02-16,665.8231201171875
2022-02-17,694.3984985351562
2022-02-18,685.2063598632812
2022-02-21,696.1968994140625
2022-02-22,680.0108642578125
2022-02-23,687.6043090820312
2022-02-24,715.1803588867188
2022-02-25,712.9823608398438
2022-02-28,717.97802734375
2022-03-01,724.172607421875
2022-03-02,702.1915893554688
2022-03-03,682.608642578125
2022-03-04,741.357666015625
2022-03-07,738.760009765625
2022-03-08,807.7003173828125
2022-03-09,748.951171875
2022-03-10,765.5367431640625
2022-03-11,729.5679931640625
2022-03-14,720.9754638671875
2022-03-15,699.9935913085938
2022-03-16,700.5931396484375
2022-03-17,730.16748046875
2022-03-18,736.362060546875
2022-03-21,747.3525390625
2022-03-22,718.377685546875
2022-03-23,725.37158203125
2022-03-24,766.9354858398438
2022-03-25,740.75830078125
2022-03-28,724.5723266601562
2022-03-29,714.5809326171875
2022-03-30,743.7556762695312
2022-03-31,733.3646850585938
2022-04-01,742.756591796875
2022-04-04,754.7461547851562
2022-04-05,756.744384765625
2022-04-06,757.3439331054688
2022-04-07,759.9417114257812
2022-04-08,778.1259155273438
2022-04-11,781.123291015625
2022-04-12,799.107666015625
2022-04-13,822.0878295898438
2022-04-14,803.3041381835938
2022-04-19,795.3109130859375
2022-04-20,782.322265625
2022-04-21,778.1259155273438
2022-04-22,769.33349609375
2022-04-25,746.7530517578125
2022-04-26,771.7314453125
2022-04-27,793.1129150390625
2022-04-28,764.5225830078125
2022-04-29,774.916015625
2022-05-03,781.5119018554688
2022-05-04,766.1215209960938
2022-05-05,765.5218505859375
2022-05-06,773.3170166015625
2022-05-09,767.32080078125
2022-05-10,762.3238525390625
2022-05-11,772.7174682617188
2022-05-12,703.96044921875
2022-05-13,722.9485473632812
2022-05-16,756.3275756835938
2022-05-17,777.9141845703125
2022-05-18,747.1333618164062
2022-05-19,773.716796875
2022-05-20,783.9104614257812
2022-05-23,799.9005126953125
2022-05-24,818.2889404296875
2022-05-25,802.8985595703125
2022-05-26,813.4918212890625
2022-05-27,801.4993896484375
2022-05-30,808.6950073242188
2022-05-31,773.716796875
2022-06-01,768.5199584960938
2022-06-06,778.3138427734375
2022-06-07,772.7174682617188
2022-06-08,768.719970703125
2022-06-09,735.740478515625
2022-06-10,747.9329223632812
2022-06-13,789.5068359375
2022-06-14,793.1046752929688
2022-06-15,825.684326171875
2022-06-16,816.8897705078125
2022-06-17,801.299560546875
2022-06-20,788.9074096679688
2022-06-21,810.4937744140625
2022-06-22,812.6925048828125
2022-06-23,777.514404296875
2022-06-24,786.5087280273438
2022-06-27,802.0989379882812
2022-06-28,797.9017333984375
2022-06-29,779.1134033203125
2022-06-30,766.3214111328125
2022-07-01,756.9273071289062
2022-07-04,778.7136840820312
2022-07-05,726.346435546875
2022-07-06,685.1720581054688
2022-07-07,673.579345703125
2022-07-08,682.7736206054688
2022-07-11,663.5855712890625
2022-07-12,658.7886352539062
2022-07-13,684.1726684570312
2022-07-14,643.5980224609375
2022-07-15,645.197021484375
2022-07-18,652.5924682617188
2022-07-19,654.791015625
2022-07-20,660.1876220703125
2022-07-21,654.59130859375
2022-07-22,669.5818481445312
2022-07-25,648.1951904296875
2022-07-26,644.1975708007812
2022-07-27,654.990966796875
2022-07-28,697.364501953125
2022-07-29,736.9398193359375
2022-08-01,727.7455444335938
2022-08-02,711.9553833007812
2022-08-03,676.1776733398438
2022-08-04,691.568115234375
2022-08-05,703.3607177734375
2022-08-08,718.5512084960938
2022-08-09,723.7479248046875
2022-08-10,738.9385375976562
2022-08-11,749.9602661132812
2022-08-12,749.3605346679688
2022-08-15,737.9671630859375
2022-08-16,722.37646484375
2022-08-17,712.98193359375
2022-08-18,729.3722534179688
2022-08-19,729.3722534179688
2022-08-22,723.3757934570312
2022-08-23,721.177001953125
2022-08-24,727.1735229492188
2022-08-25,731.5709838867188
2022-08-26,727.7732543945312
2022-08-30,690.7948608398438
2022-08-31,688.1964111328125
2022-09-01,657.2145385742188
2022-09-02,693.393310546875
2022-09-05,674.8043212890625
2022-09-06,683.799072265625
2022-09-07,700.5891723632812
2022-09-08,707.1852416992188
2022-09-09,728.1729736328125
2022-09-12,751.9591064453125
2022-09-13,736.1682739257812
2022-09-14,734.369384765625
2022-09-15,730.771484375
2022-09-16,729.5721435546875
2022-09-20,740.3657836914062
2022-09-21,746.9620361328125
2022-09-22,730.971435546875
2022-09-23,689.7955322265625
2022-09-26,713.7813720703125
2022-09-27,712.7820434570312
2022-09-28,747.96142578125
2022-09-29,747.3616943359375
2022-09-30,768.749267578125
2022-10-03,797.93212890625
2022-10-04,829.313720703125
2022-10-05,804.12841796875
2022-10-06,809.5252685546875
2022-10-07,787.1383666992188
2022-10-10,772.5469360351562
2022-10-11,763.55224609375
2022-10-12,758.755126953125
2022-10-13,727.7732543945312
2022-10-14,701.7884521484375
2022-10-17,707.5850219726562
2022-10-18,705.1864013671875
2022-10-19,685.9977416992188
2022-10-20,713.1817016601562
2022-10-21,717.5792236328125
2022-10-24,697.9906616210938
2022-10-25,713.7813720703125
2022-10-26,744.5633544921875
2022-10-27,743.5640258789062
2022-10-28,723.3757934570312
2022-10-31,728.57275390625
2022-11-01,731.7708740234375
2022-11-02,720.1776733398438
2022-11-03,701.3886108398438
2022-11-04,755.3571166992188
2022-11-07,773.5463256835938
2022-11-08,806.527099609375
2022-11-09,820.9185791015625
2022-11-10,853.4994506835938
2022-11-11,865.6923828125
2022-11-14,878.8846435546875
2022-11-15,857.2972412109375
2022-11-16,851.1008911132812
2022-11-17,844.304931640625
2022-11-18,864.8928833007812
2022-11-21,861.0950927734375
2022-11-22,885.4807739257812
2022-11-23,890.8776245117188
2022-11-24,899.0726928710938
2022-11-25,894.8753051757812
2022-11-28,882.082763671875
2022-11-29,883.2819213867188
2022-11-30,897.0739135742188
2022-12-01,902.670654296875
2022-12-02,895.0751342773438
2022-12-05,896.4742431640625
2022-12-06,877.0856323242188
2022-12-07,865.6923828125
2022-12-08,884.881103515625
2022-12-09,873.48779296875
2022-12-12,845.3042602539062
2022-12-13,854.6987915039062
2022-12-14,854.2990112304688
2022-12-15,852.7000122070312
2022-12-16,853.8992919921875
2022-12-19,863.693603515625
2022-12-20,865.6923828125
2022-12-21,881.2831420898438
2022-12-22,870.4895629882812
2022-12-23,872.0885620117188
2022-12-28,891.077392578125
2022-12-29,884.881103515625
2022-12-30,901.271484375
2023-01-03,901.0715942382812
2023-01-04,966.8331298828125
2023-01-05,945.6454467773438
2023-01-06,964.4344482421875
2023-01-09,931.2539672851562
2023-01-10,940.8482666015625
