Date,INDV.L
2019-12-27,203.9499969482422
2019-12-30,196.1999969482422
2019-12-31,195.0
2020-01-02,197.5
2020-01-03,192.75
2020-01-06,189.0
2020-01-07,190.8000030517578
2020-01-08,186.35000610351562
2020-01-09,188.39999389648438
2020-01-10,186.25
2020-01-13,187.10000610351562
2020-01-14,177.8000030517578
2020-01-15,172.64999389648438
2020-01-16,175.0
2020-01-17,173.39999389648438
2020-01-20,170.0
2020-01-21,172.64999389648438
2020-01-22,171.25
2020-01-23,173.4499969482422
2020-01-24,174.39999389648438
2020-01-27,177.39999389648438
2020-01-28,180.89999389648438
2020-01-29,185.85000610351562
2020-01-30,188.75
2020-01-31,189.64999389648438
2020-02-03,188.89999389648438
2020-02-04,198.75
2020-02-05,204.64999389648438
2020-02-06,205.0
2020-02-07,217.4499969482422
2020-02-10,225.0
2020-02-11,229.39999389648438
2020-02-12,246.0
2020-02-13,197.85000610351562
2020-02-14,198.5500030517578
2020-02-17,200.0
2020-02-18,183.39999389648438
2020-02-19,180.0
2020-02-20,175.3000030517578
2020-02-21,187.5
2020-02-24,191.25
2020-02-25,193.75
2020-02-26,202.5
2020-02-27,215.0
2020-02-28,216.25
2020-03-02,221.25
2020-03-03,224.85000610351562
2020-03-04,244.5
2020-03-05,252.5
2020-03-06,259.20001220703125
2020-03-09,225.1999969482422
2020-03-10,222.35000610351562
2020-03-11,231.0500030517578
2020-03-12,218.14999389648438
2020-03-13,218.6999969482422
2020-03-16,201.64999389648438
2020-03-17,210.0
2020-03-18,200.0
2020-03-19,200.0
2020-03-20,246.39999389648438
2020-03-23,220.1999969482422
2020-03-24,235.1999969482422
2020-03-25,288.3999938964844
2020-03-26,295.0
2020-03-27,275.0
2020-03-30,248.89999389648438
2020-03-31,227.75
2020-04-01,218.3000030517578
2020-04-02,215.0
2020-04-03,221.89999389648438
2020-04-06,222.1999969482422
2020-04-07,220.10000610351562
2020-04-08,222.5
2020-04-09,251.0
2020-04-14,238.8000030517578
2020-04-15,231.8000030517578
2020-04-16,231.10000610351562
2020-04-17,237.5
2020-04-20,236.3000030517578
2020-04-21,228.1999969482422
2020-04-22,236.3000030517578
2020-04-23,256.0
2020-04-24,255.0
2020-04-27,254.75
2020-04-28,269.0
2020-04-29,252.75
2020-04-30,246.60000610351562
2020-05-01,239.0
2020-05-04,237.8000030517578
2020-05-05,225.0
2020-05-06,234.89999389648438
2020-05-07,243.3000030517578
2020-05-11,239.10000610351562
2020-05-12,241.3000030517578
2020-05-13,253.25
2020-05-14,242.5
2020-05-15,239.60000610351562
2020-05-18,251.0
2020-05-19,288.5
2020-05-20,288.5
2020-05-21,299.75
2020-05-22,308.25
2020-05-26,307.25
2020-05-27,296.75
2020-05-28,317.5
2020-05-29,308.75
2020-06-01,323.25
2020-06-02,320.0
2020-06-03,312.75
2020-06-04,297.0
2020-06-05,310.0
2020-06-08,313.5
2020-06-09,315.25
2020-06-10,325.0
2020-06-11,325.0
2020-06-12,359.5
2020-06-15,362.5
2020-06-16,362.5
2020-06-17,395.25
2020-06-18,440.0
2020-06-19,401.25
2020-06-22,371.25
2020-06-23,383.0
2020-06-24,375.25
2020-06-25,385.0
2020-06-26,394.0
2020-06-29,418.0
2020-06-30,415.0
2020-07-01,391.25
2020-07-02,411.75
2020-07-03,455.0
2020-07-06,492.0
2020-07-07,454.0
2020-07-08,435.0
2020-07-09,425.25
2020-07-10,432.25
2020-07-13,422.0
2020-07-14,409.25
2020-07-15,392.0
2020-07-16,395.5
2020-07-17,412.5
2020-07-20,415.0
2020-07-21,436.75
2020-07-22,435.0
2020-07-23,433.75
2020-07-24,598.0
2020-07-27,683.0
2020-07-28,711.0
2020-07-29,677.5
2020-07-30,712.0
2020-07-31,687.0
2020-08-03,692.5
2020-08-04,658.5
2020-08-05,607.5
2020-08-06,603.0
2020-08-07,597.5
2020-08-10,593.5
2020-08-11,601.5
2020-08-12,595.0
2020-08-13,608.0
2020-08-14,597.5
2020-08-17,602.0
2020-08-18,606.5
2020-08-19,601.5
2020-08-20,600.0
2020-08-21,611.0
2020-08-24,592.5
2020-08-25,594.0
2020-08-26,590.5
2020-08-27,585.5
2020-08-28,593.5
2020-09-01,599.5
2020-09-02,590.0
2020-09-03,582.5
2020-09-04,570.5
2020-09-07,620.0
2020-09-08,626.0
2020-09-09,613.5
2020-09-10,575.0
2020-09-11,591.0
2020-09-14,589.5
2020-09-15,576.5
2020-09-16,573.0
2020-09-17,580.5
2020-09-18,608.0
2020-09-21,575.0
2020-09-22,567.0
2020-09-23,579.0
2020-09-24,590.5
2020-09-25,610.0
2020-09-28,577.5
2020-09-29,571.5
2020-09-30,585.0
2020-10-01,576.5
2020-10-02,560.5
2020-10-05,545.5
2020-10-06,541.5
2020-10-07,546.0
2020-10-08,529.0
2020-10-09,539.5
2020-10-12,553.5
2020-10-13,552.5
2020-10-14,529.0
2020-10-15,509.0
2020-10-16,525.0
2020-10-19,525.5
2020-10-20,520.0
2020-10-21,510.5
2020-10-22,501.0
2020-10-23,511.0
2020-10-26,525.0
2020-10-27,535.0
2020-10-28,530.5
2020-10-29,521.5
2020-10-30,551.5
2020-11-02,538.0
2020-11-03,565.0
2020-11-04,580.0
2020-11-05,582.0
2020-11-06,586.5
2020-11-09,583.0
2020-11-10,590.0
2020-11-11,629.0
2020-11-12,615.0
2020-11-13,625.0
2020-11-16,630.0
2020-11-17,625.0
2020-11-18,648.5
2020-11-19,646.0
2020-11-20,655.5
2020-11-23,657.5
2020-11-24,649.5
2020-11-25,628.0
2020-11-26,622.0
2020-11-27,498.75
2020-11-30,505.5
2020-12-01,498.75
2020-12-02,505.0
2020-12-03,510.0
2020-12-04,510.0
2020-12-07,517.5
2020-12-08,532.5
2020-12-09,518.0
2020-12-10,521.5
2020-12-11,519.0
2020-12-14,530.5
2020-12-15,511.5
2020-12-16,502.0
2020-12-17,500.0
2020-12-18,490.0
2020-12-21,488.5
2020-12-22,472.75
2020-12-23,494.25
2020-12-24,513.5
2020-12-29,517.0
2020-12-30,519.0
2020-12-31,544.0
2021-01-04,520.0
2021-01-05,518.5
2021-01-06,514.0
2021-01-07,510.0
2021-01-08,525.5
2021-01-11,510.0
2021-01-12,524.0
2021-01-13,515.0
2021-01-14,525.0
2021-01-15,576.5
2021-01-18,596.0
2021-01-19,649.0
2021-01-20,653.0
2021-01-21,662.5
2021-01-22,652.0
2021-01-25,639.5
2021-01-26,723.5
2021-01-27,692.0
2021-01-28,672.5
2021-01-29,685.0
2021-02-01,671.0
2021-02-02,681.5
2021-02-03,695.5
2021-02-04,697.0
2021-02-05,709.0
2021-02-08,713.0
2021-02-09,717.0
2021-02-10,716.0
2021-02-11,699.5
2021-02-12,698.0
2021-02-15,720.0
2021-02-16,710.5
2021-02-17,745.0
2021-02-18,696.5
2021-02-19,638.0
2021-02-22,652.0
2021-02-23,640.0
2021-02-24,641.0
2021-02-25,645.0
2021-02-26,642.5
2021-03-01,646.0
2021-03-02,628.5
2021-03-03,614.0
2021-03-04,609.5
2021-03-05,604.0
2021-03-08,607.5
2021-03-09,626.0
2021-03-10,619.5
2021-03-11,600.0
2021-03-12,594.0
2021-03-15,617.5
2021-03-16,617.0
2021-03-17,618.0
2021-03-18,624.0
2021-03-19,618.5
2021-03-22,626.5
2021-03-23,622.5
2021-03-24,622.0
2021-03-25,630.0
2021-03-26,610.0
2021-03-29,622.0
2021-03-30,615.0
2021-03-31,635.0
2021-04-01,655.0
2021-04-06,666.0
2021-04-07,667.5
2021-04-08,688.0
2021-04-09,687.5
2021-04-12,669.0
2021-04-13,666.0
2021-04-14,666.0
2021-04-15,666.0
2021-04-16,670.0
2021-04-19,697.5
2021-04-20,675.0
2021-04-21,710.5
2021-04-22,717.5
2021-04-23,712.0
2021-04-26,712.5
2021-04-27,713.5
2021-04-28,715.0
2021-04-29,714.5
2021-04-30,763.0
2021-05-04,767.0
2021-05-05,766.5
2021-05-06,765.0
2021-05-07,776.5
2021-05-10,765.0
2021-05-11,747.5
2021-05-12,735.5
2021-05-13,740.0
2021-05-14,740.5
2021-05-17,749.5
2021-05-18,763.0
2021-05-19,754.5
2021-05-20,753.5
2021-05-21,762.5
2021-05-24,761.0
2021-05-25,748.5
2021-05-26,753.5
2021-05-27,764.5
2021-05-28,782.0
2021-06-01,782.5
2021-06-02,795.0
2021-06-03,789.0
2021-06-04,794.5
2021-06-07,785.0
2021-06-08,784.0
2021-06-09,779.0
2021-06-10,776.5
2021-06-11,789.0
2021-06-14,790.0
2021-06-15,779.5
2021-06-16,772.0
2021-06-17,775.0
2021-06-18,765.5
2021-06-21,741.0
2021-06-22,740.0
2021-06-23,735.0
2021-06-24,723.5
2021-06-25,748.0
2021-06-28,725.0
2021-06-29,726.5
2021-06-30,773.0
2021-07-01,810.5
2021-07-02,796.5
2021-07-05,810.0
2021-07-06,807.5
2021-07-07,799.0
2021-07-08,792.5
2021-07-09,785.0
2021-07-12,778.0
2021-07-13,779.5
2021-07-14,765.5
2021-07-15,751.5
2021-07-16,764.0
2021-07-19,757.5
2021-07-20,758.5
2021-07-21,760.0
2021-07-22,773.0
2021-07-23,750.0
2021-07-26,746.5
2021-07-27,740.5
2021-07-28,741.5
2021-07-29,792.5
2021-07-30,825.0
2021-08-02,825.0
2021-08-03,855.5
2021-08-04,838.5
2021-08-05,824.5
2021-08-06,813.0
2021-08-09,831.5
2021-08-10,806.0
2021-08-11,820.0
2021-08-12,817.5
2021-08-13,860.5
2021-08-16,861.5
2021-08-17,892.5
2021-08-18,930.0
2021-08-19,950.5
2021-08-20,959.5
2021-08-23,976.5
2021-08-24,963.5
2021-08-25,951.0
2021-08-26,950.0
2021-08-27,954.5
2021-08-31,972.0
2021-09-01,991.0
2021-09-02,1009.0
2021-09-03,994.5
2021-09-06,1001.0
2021-09-07,999.5
2021-09-08,985.0
2021-09-09,982.5
2021-09-10,981.5
2021-09-13,967.0
2021-09-14,965.5
2021-09-15,978.5
2021-09-16,985.5
2021-09-17,1038.0
2021-09-20,1049.0
2021-09-21,1071.0
2021-09-22,1085.0
2021-09-23,1090.0
2021-09-24,1080.0
2021-09-27,1064.0
2021-09-28,1053.0
2021-09-29,1070.0
2021-09-30,1079.0
2021-10-01,1080.0
2021-10-04,1072.0
2021-10-05,1075.0
2021-10-06,1070.0
2021-10-07,1077.0
2021-10-08,1080.0
2021-10-11,1092.0
2021-10-12,1115.0
2021-10-13,1132.0
2021-10-14,1148.0
2021-10-15,1158.0
2021-10-18,1165.0
2021-10-19,1155.0
2021-10-20,1155.0
2021-10-21,1147.0
2021-10-22,1167.0
2021-10-25,1190.0
2021-10-26,1180.0
2021-10-27,1175.0
2021-10-28,1230.0
2021-10-29,1216.0
2021-11-01,1233.0
2021-11-02,1250.0
2021-11-03,1290.0
2021-11-04,1302.0
2021-11-05,1271.0
2021-11-08,1308.0
2021-11-09,1303.0
2021-11-10,1228.0
2021-11-11,1172.0
2021-11-12,1161.0
2021-11-15,1164.0
2021-11-16,1160.0
2021-11-17,1209.0
2021-11-18,1237.0
2021-11-19,1265.0
2021-11-22,1210.0
2021-11-23,1177.0
2021-11-24,1176.0
2021-11-25,1179.0
2021-11-26,1147.0
2021-11-29,1160.0
2021-11-30,1149.0
2021-12-01,1123.0
2021-12-02,1112.0
2021-12-03,1094.0
2021-12-06,1089.0
2021-12-07,1132.0
2021-12-08,1130.0
2021-12-09,1130.0
2021-12-10,1137.0
2021-12-13,1140.0
2021-12-14,1152.0
2021-12-15,1205.0
2021-12-16,1245.0
2021-12-17,1259.0
2021-12-20,1288.0
2021-12-21,1258.0
2021-12-22,1303.0
2021-12-23,1298.0
2021-12-24,1293.0
2021-12-29,1300.0
2021-12-30,1280.0
2021-12-31,1285.0
2022-01-04,1216.0
2022-01-05,1210.0
2022-01-06,1174.0
2022-01-07,1154.0
2022-01-10,1120.0
2022-01-11,1137.0
2022-01-12,1150.0
2022-01-13,1121.0
2022-01-14,1133.0
2022-01-17,1161.0
2022-01-18,1158.0
2022-01-19,1159.0
2022-01-20,1200.0
2022-01-21,1166.0
2022-01-24,1124.0
2022-01-25,1127.0
2022-01-26,1140.0
2022-01-27,1160.0
2022-01-28,1125.0
2022-01-31,1125.0
2022-02-01,1139.0
2022-02-02,1125.0
2022-02-03,1100.0
2022-02-04,1088.0
2022-02-07,1068.0
2022-02-08,1060.0
2022-02-09,1088.0
2022-02-10,1102.0
2022-02-11,1115.0
2022-02-14,1096.0
2022-02-15,1139.0
2022-02-16,1299.0
2022-02-17,1342.0
2022-02-18,1361.0
2022-02-21,1368.0
2022-02-22,1400.0
2022-02-23,1347.0
2022-02-24,1343.0
2022-02-25,1359.0
2022-02-28,1404.0
2022-03-01,1403.0
2022-03-02,1433.0
2022-03-03,1400.0
2022-03-04,1350.0
2022-03-07,1319.0
2022-03-08,1300.0
2022-03-09,1372.0
2022-03-10,1384.0
2022-03-11,1363.0
2022-03-14,1370.0
2022-03-15,1349.0
2022-03-16,1400.0
2022-03-17,1397.0
2022-03-18,1376.0
2022-03-21,1344.0
2022-03-22,1345.0
2022-03-23,1350.0
2022-03-24,1351.0
2022-03-25,1349.0
2022-03-28,1369.0
2022-03-29,1411.0
2022-03-30,1403.0
2022-03-31,1401.0
2022-04-01,1425.0
2022-04-04,1470.0
2022-04-05,1519.0
2022-04-06,1580.0
2022-04-07,1591.0
2022-04-08,1640.0
2022-04-11,1670.0
2022-04-12,1684.0
2022-04-13,1673.0
2022-04-14,1639.0
2022-04-19,1619.0
2022-04-20,1625.0
2022-04-21,1629.0
2022-04-22,1598.0
2022-04-25,1618.0
2022-04-26,1631.0
2022-04-27,1615.0
2022-04-28,1653.0
2022-04-29,1566.0
2022-05-03,1535.0
2022-05-04,1520.0
2022-05-05,1493.0
2022-05-06,1481.0
2022-05-09,1414.0
2022-05-10,1411.0
2022-05-11,1427.0
2022-05-12,1425.0
2022-05-13,1475.0
2022-05-16,1485.0
2022-05-17,1512.0
2022-05-18,1511.0
2022-05-19,1516.0
2022-05-20,1571.0
2022-05-23,1609.0
2022-05-24,1563.0
2022-05-25,1536.0
2022-05-26,1579.0
2022-05-27,1611.0
2022-05-30,1631.0
2022-05-31,1654.0
2022-06-01,1659.0
2022-06-06,1647.0
2022-06-07,1645.0
2022-06-08,1582.0
2022-06-09,1504.0
2022-06-10,1459.0
2022-06-13,1417.0
2022-06-14,1392.0
2022-06-15,1415.0
2022-06-16,1412.0
2022-06-17,1426.0
2022-06-20,1412.0
2022-06-21,1447.0
2022-06-22,1460.0
2022-06-23,1516.0
2022-06-24,1563.0
2022-06-27,1587.0
2022-06-28,1568.0
2022-06-29,1552.0
2022-06-30,1546.0
2022-07-01,1523.0
2022-07-04,1549.0
2022-07-05,1497.0
2022-07-06,1529.0
2022-07-07,1562.0
2022-07-08,1543.0
2022-07-11,1549.0
2022-07-12,1503.0
2022-07-13,1513.0
2022-07-14,1490.0
2022-07-15,1527.0
2022-07-18,1529.0
2022-07-19,1544.0
2022-07-20,1495.0
2022-07-21,1529.0
2022-07-22,1551.0
2022-07-25,1573.0
2022-07-26,1541.0
2022-07-27,1540.0
2022-07-28,1574.0
2022-07-29,1606.0
2022-08-01,1580.0
2022-08-02,1636.0
2022-08-03,1634.0
2022-08-04,1636.0
2022-08-05,1591.0
2022-08-08,1547.0
2022-08-09,1525.0
2022-08-10,1534.0
2022-08-11,1525.0
2022-08-12,1525.0
2022-08-15,1575.0
2022-08-16,1585.0
2022-08-17,1555.0
2022-08-18,1568.0
2022-08-19,1578.0
2022-08-22,1570.0
2022-08-23,1522.0
2022-08-24,1541.0
2022-08-25,1543.0
2022-08-26,1498.0
2022-08-30,1493.0
2022-08-31,1447.0
2022-09-01,1393.0
2022-09-02,1421.0
2022-09-05,1401.0
2022-09-06,1417.0
2022-09-07,1425.0
2022-09-08,1439.0
2022-09-09,1469.0
2022-09-12,1499.0
2022-09-13,1486.0
2022-09-14,1482.0
2022-09-15,1482.0
2022-09-16,1457.0
2022-09-20,1433.0
2022-09-21,1459.0
2022-09-22,1398.0
2022-09-23,1389.0
2022-09-26,1369.0
2022-09-27,1365.0
2022-09-28,1371.0
2022-09-29,1374.0
2022-09-30,1421.0
2022-10-03,1423.0
2022-10-04,1435.0
2022-10-05,1412.0
2022-10-06,1407.0
2022-10-07,1416.0
2022-10-10,1405.0
2022-10-11,1409.199951171875
2022-10-12,1460.0
2022-10-13,1493.0
2022-10-14,1526.0
2022-10-17,1518.0
2022-10-18,1506.0
2022-10-19,1433.0
2022-10-20,1460.0
2022-10-21,1455.0
2022-10-24,1547.0
2022-10-25,1605.0
2022-10-26,1607.0
2022-10-27,1588.0
2022-10-28,1624.0
2022-10-31,1659.0
2022-11-01,1680.0
2022-11-02,1675.0
2022-11-03,1698.0
2022-11-04,1666.0
2022-11-07,1670.0
2022-11-08,1674.0
2022-11-09,1679.0
2022-11-10,1681.0
2022-11-11,1654.0
2022-11-14,1693.0
2022-11-15,1682.0
2022-11-16,1659.0
2022-11-17,1660.0
2022-11-18,1685.0
2022-11-21,1716.0
2022-11-22,1717.0
2022-11-23,1715.0
2022-11-24,1685.0
2022-11-25,1710.0
2022-11-28,1717.0
2022-11-29,1702.0
2022-11-30,1694.0
2022-12-01,1703.0
2022-12-02,1720.0
2022-12-05,1718.0
2022-12-06,1672.0
2022-12-07,1786.0
2022-12-08,1786.0
2022-12-09,1749.0
2022-12-12,1780.0
2022-12-13,1794.0
2022-12-14,1810.0
2022-12-15,1788.0
2022-12-16,1789.0
2022-12-19,1810.0
2022-12-20,1797.0
2022-12-21,1827.0
2022-12-22,1824.0
2022-12-23,1818.0
2022-12-28,1810.0
2022-12-29,1835.0
2022-12-30,1852.0
2023-01-03,1843.0
2023-01-04,1860.0
2023-01-05,1862.0
2023-01-06,1893.0
2023-01-09,1893.0
2023-01-10,1899.0
2023-01-11,1902.0
2023-01-12,1924.0
2023-01-13,1944.0
2023-01-16,1942.0
2023-01-17,1958.0
2023-01-18,1954.0
2023-01-19,1966.0
2023-01-20,1978.0
2023-01-23,1998.0
2023-01-24,1978.0
2023-01-25,1984.0
2023-01-26,1962.0
2023-01-27,1955.0
2023-01-30,1961.0
2023-01-31,1945.0
2023-02-01,1892.0
2023-02-02,1905.0
2023-02-03,1925.0
2023-02-06,1944.0
2023-02-07,1940.0
2023-02-08,1945.0
2023-02-09,1976.0
2023-02-10,1962.0
2023-02-13,1940.0
2023-02-14,1942.0
2023-02-15,1954.0
2023-02-16,1689.0
2023-02-17,1685.0
2023-02-20,1582.0
2023-02-21,1531.0
2023-02-22,1510.0
2023-02-23,1527.0
2023-02-24,1518.0
2023-02-27,1530.0
2023-02-28,1528.0
2023-03-01,1512.0
2023-03-02,1504.0
2023-03-03,1512.0
2023-03-06,1531.0
2023-03-07,1515.0
2023-03-08,1512.0
2023-03-09,1500.0
2023-03-10,1478.0
2023-03-13,1434.0
2023-03-14,1425.0
2023-03-15,1389.0
2023-03-16,1392.0
2023-03-17,1380.0
2023-03-20,1393.0
2023-03-21,1411.0
2023-03-22,1406.0
2023-03-23,1414.0
2023-03-24,1389.0
2023-03-27,1384.0
2023-03-28,1367.0
2023-03-29,1373.0
2023-03-30,1383.0
2023-03-31,1385.0
2023-04-03,1400.0
2023-04-04,1405.0
2023-04-05,1431.0
2023-04-06,1451.0
2023-04-11,1433.0
2023-04-12,1417.0
2023-04-13,1440.0
2023-04-14,1503.0
2023-04-17,1479.0
2023-04-18,1455.0
2023-04-19,1435.0
2023-04-20,1441.0
2023-04-21,1445.0
2023-04-24,1436.0
2023-04-25,1472.0
2023-04-26,1470.0
2023-04-27,1512.0
2023-04-28,1526.0
2023-05-02,1525.0
2023-05-03,1547.0
2023-05-04,1562.0
2023-05-05,1585.0
2023-05-09,1529.0
2023-05-10,1520.0
2023-05-11,1525.0
2023-05-12,1486.0
2023-05-15,1474.0
2023-05-16,1466.0
2023-05-17,1482.0
2023-05-18,1485.0
2023-05-19,1519.0
2023-05-22,1501.0
2023-05-23,1470.0
2023-05-24,1461.0
2023-05-25,1489.0
2023-05-26,1473.0
2023-05-30,1461.0
2023-05-31,1455.0
2023-06-01,1450.0
2023-06-02,1475.0
2023-06-05,1590.0
2023-06-06,1681.0
2023-06-07,1716.0
2023-06-08,1701.0
2023-06-09,1710.0
2023-06-12,1745.0
2023-06-13,1732.0
2023-06-14,1750.0
2023-06-15,1772.0
2023-06-16,1761.0
2023-06-19,1725.0
2023-06-20,1769.0
2023-06-21,1781.0
2023-06-22,1787.0
2023-06-23,1786.0
2023-06-26,1802.0
2023-06-27,1779.0
2023-06-28,1772.0
2023-06-29,1787.0
2023-06-30,1823.0
2023-07-03,1805.0
2023-07-04,1811.0
2023-07-05,1799.0
2023-07-06,1760.0
2023-07-07,1801.0
2023-07-10,1771.0
2023-07-11,1757.0
2023-07-12,1780.0
2023-07-13,1765.0
2023-07-14,1741.0
2023-07-17,1738.0
2023-07-18,1780.0
2023-07-19,1850.0
2023-07-20,1884.0
2023-07-21,1885.0
2023-07-24,1877.0
2023-07-25,1882.0
2023-07-26,1874.0
2023-07-27,1825.0
2023-07-28,1772.0
2023-07-31,1753.0
2023-08-01,1788.0
2023-08-02,1779.0
2023-08-03,1797.0
2023-08-04,1845.0
2023-08-07,1837.0
2023-08-08,1858.0
2023-08-09,1885.0
2023-08-10,1870.0
2023-08-11,1860.0
2023-08-14,1833.0
2023-08-15,1822.0
2023-08-16,1817.0
2023-08-17,1805.0
2023-08-18,1759.0
2023-08-21,1829.0
2023-08-22,1842.0
2023-08-23,1820.0
2023-08-24,1773.0
2023-08-25,1754.0
2023-08-29,1779.0
2023-08-30,1792.0
2023-08-31,1820.0
2023-09-01,1819.0
2023-09-04,1822.0
2023-09-05,1813.0
2023-09-06,1798.0
2023-09-07,1812.0
2023-09-08,1836.0
2023-09-11,1812.0
2023-09-12,1821.0
2023-09-13,1815.0
2023-09-14,1856.0
2023-09-15,1809.0
2023-09-18,1753.0
2023-09-19,1745.0
2023-09-20,1764.0
2023-09-21,1761.0
2023-09-22,1792.0
2023-09-25,1780.0
2023-09-26,1776.0
2023-09-27,1760.0
2023-09-28,1763.0
2023-09-29,1779.0
2023-10-02,1726.0
2023-10-03,1662.0
2023-10-04,1625.0
2023-10-05,1641.0
2023-10-06,1646.0
2023-10-09,1636.0
2023-10-10,1676.0
2023-10-11,1648.0
2023-10-12,1628.0
2023-10-13,1576.0
2023-10-16,1560.0
2023-10-17,1575.0
2023-10-18,1548.0
2023-10-19,1532.0
2023-10-20,1509.0
2023-10-23,1587.0
2023-10-24,1618.0
2023-10-25,1643.0
2023-10-26,1590.0
2023-10-27,1576.0
2023-10-30,1584.0
2023-10-31,1575.0
2023-11-01,1593.0
2023-11-02,1638.0
2023-11-03,1611.0
2023-11-06,1575.0
2023-11-07,1559.0
2023-11-08,1539.0
2023-11-09,1376.0
2023-11-10,1293.0
2023-11-13,1259.0
2023-11-14,1347.0
2023-11-15,1317.0
2023-11-16,1299.0
2023-11-17,1330.0
2023-11-20,1350.0
2023-11-21,1346.0
2023-11-22,1335.0
2023-11-23,1350.0
2023-11-24,1308.0
2023-11-27,1262.0
2023-11-28,1238.0
2023-11-29,1300.0
2023-11-30,1288.0
2023-12-01,1300.0
2023-12-04,1319.0
2023-12-05,1251.0
2023-12-06,1185.0
2023-12-07,1180.0
2023-12-08,1192.0
2023-12-11,1178.0
2023-12-12,1153.0
2023-12-13,1165.0
2023-12-14,1230.0
2023-12-15,1137.0
2023-12-18,1135.0
2023-12-19,1147.0
2023-12-20,1178.0
2023-12-21,1171.0
2023-12-22,1174.0
2023-12-27,1190.0
2023-12-28,1182.0
2023-12-29,1185.0
2024-01-02,1208.0
2024-01-03,1199.0
2024-01-04,1196.0
2024-01-05,1184.0
2024-01-08,1203.0
2024-01-09,1210.0
2024-01-10,1202.0
2024-01-11,1212.0
2024-01-12,1230.0
2024-01-15,1215.0
2024-01-16,1231.0
2024-01-17,1225.0
2024-01-18,1204.0
2024-01-19,1230.0
2024-01-22,1275.0
2024-01-23,1350.0
2024-01-24,1404.0
2024-01-25,1403.0
2024-01-26,1368.0
2024-01-29,1355.0
2024-01-30,1358.0
2024-01-31,1387.0
2024-02-01,1351.0
2024-02-02,1363.0
2024-02-05,1363.0
2024-02-06,1383.0
2024-02-07,1376.0
2024-02-08,1372.0
2024-02-09,1388.0
2024-02-12,1400.0
2024-02-13,1401.0
2024-02-14,1430.0
2024-02-15,1428.0
2024-02-16,1404.0
2024-02-19,1347.0
2024-02-20,1314.0
2024-02-21,1356.0
2024-02-22,1660.0
2024-02-23,1687.0
2024-02-26,1699.0
2024-02-27,1725.0
2024-02-28,1719.0
2024-02-29,1715.0
2024-03-01,1764.0
2024-03-04,1735.0
2024-03-05,1705.0
2024-03-06,1719.0
2024-03-07,1718.0
2024-03-08,1671.0
2024-03-11,1650.0
2024-03-12,1675.0
2024-03-13,1633.0
2024-03-14,1631.0
2024-03-15,1620.0
2024-03-18,1604.0
2024-03-19,1663.0
2024-03-20,1607.0
2024-03-21,1641.0
2024-03-22,1644.0
2024-03-25,1650.0
2024-03-26,1658.0
2024-03-27,1705.0
2024-03-28,1694.0
2024-04-02,1664.0
2024-04-03,1717.0
2024-04-04,1715.0
2024-04-05,1695.0
2024-04-08,1685.0
2024-04-09,1625.0
2024-04-10,1625.0
2024-04-11,1632.0
2024-04-12,1565.0
2024-04-15,1571.0
2024-04-16,1538.0
2024-04-17,1551.0
2024-04-18,1524.0
2024-04-19,1514.0
2024-04-22,1506.0
2024-04-23,1520.0
2024-04-24,1514.0
2024-04-25,1400.0
2024-04-26,1408.0
2024-04-29,1463.0
2024-04-30,1442.0
2024-05-01,1428.0
2024-05-02,1440.0
2024-05-03,1435.0
2024-05-07,1422.0
2024-05-08,1435.0
2024-05-09,1427.0
2024-05-10,1432.0
2024-05-13,1438.0
2024-05-14,1406.0
2024-05-15,1385.0
2024-05-16,1352.0
2024-05-17,1337.0
2024-05-20,1333.0
2024-05-21,1328.0
2024-05-22,1325.0
2024-05-23,1328.0
2024-05-24,1357.0
2024-05-28,1428.0
2024-05-29,1410.0
2024-05-30,1433.0
2024-05-31,1445.0
2024-06-03,1445.0
2024-06-04,1418.0
2024-06-05,1383.0
2024-06-06,1314.0
2024-06-07,1279.0
2024-06-10,1314.0
2024-06-11,1310.0
2024-06-12,1298.0
2024-06-13,1275.0
2024-06-14,1318.0
2024-06-17,1281.0
2024-06-18,1268.0
2024-06-19,1265.0
2024-06-20,1285.0
2024-06-21,1315.0
2024-06-24,1296.0
2024-06-25,1261.0
2024-06-26,1296.0
2024-06-27,1277.0
2024-06-28,1240.0
2024-07-01,1230.0
2024-07-02,1211.0
2024-07-03,1163.0
2024-07-04,1185.0
2024-07-05,1160.0
2024-07-08,1181.0
2024-07-09,756.5
2024-07-10,780.0
2024-07-11,843.0
2024-07-12,814.5
2024-07-15,774.0
2024-07-16,783.0
2024-07-17,831.0
2024-07-18,809.5
2024-07-19,793.0
2024-07-22,792.0
2024-07-23,825.5
2024-07-24,828.0
2024-07-25,961.5
2024-07-26,987.0
2024-07-29,990.5
2024-07-30,1012.0
2024-07-31,1070.0
2024-08-01,1057.0
2024-08-02,1047.0
2024-08-05,1005.0
2024-08-06,1046.0
2024-08-07,1037.0
2024-08-08,1033.0
2024-08-09,982.5
2024-08-12,967.5
2024-08-13,956.5
2024-08-14,949.5
2024-08-15,960.0
2024-08-16,951.5
2024-08-19,953.5
2024-08-20,941.0
2024-08-21,938.0
2024-08-22,918.5
2024-08-23,925.0
2024-08-27,940.0
2024-08-28,940.0
2024-08-29,932.5
2024-08-30,936.5
2024-09-02,932.0
2024-09-03,913.0
2024-09-04,908.0
2024-09-05,910.0
2024-09-06,794.0
2024-09-09,775.0
